energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-0.14707354,0.73788105,0.11662085,0.57640130,0.00148128,0.01708067,0.01385065,0.14739654,0.20442854,0.00204431
-0.14107054,0.74890658,0.12484718,0.57607964,0.00147483,0.01806702,0.01480501,0.15123937,0.20912429,0.00210667
-0.13506753,0.76374160,0.13444750,0.57638564,0.00149122,0.01917368,0.01603088,0.15631855,0.21548372,0.00219527
-0.12906453,0.78274010,0.14546462,0.57764728,0.00153062,0.02040944,0.01752816,0.16268273,0.22361520,0.00231077
-0.12306153,0.80616346,0.15791558,0.58015197,0.00159279,0.02178027,0.01929308,0.17035405,0.23359532,0.00245332
-0.11705853,0.83415909,0.17178681,0.58412977,0.00167710,0.02328871,0.02131772,0.17932424,0.24546276,0.00262255
-0.11105553,0.86674271,0.18703002,0.58973917,0.00178245,0.02493342,0.02358967,0.18955144,0.25921316,0.00281747
-0.10505253,0.90378547,0.20355907,0.59705626,0.00190734,0.02670887,0.02609168,0.20095808,0.27479545,0.00303651
-0.09904952,0.94500672,0.22124824,0.60606776,0.00204979,0.02860516,0.02880164,0.21343001,0.29210993,0.00327750
-0.09304652,0.98997334,0.23993183,0.61666843,0.00220746,0.03060812,0.03169264,0.22681700,0.31100822,0.00353770
-0.08704352,1.03810592,0.25940562,0.62866301,0.00237758,0.03269958,0.03473320,0.24093476,0.33129556,0.00381383
-0.08104052,1.08869201,0.27942993,0.64177262,0.00255707,0.03485790,0.03788785,0.25556846,0.35273515,0.00410214
-0.07503752,1.14090622,0.29973464,0.65564549,0.00274255,0.03705865,0.04111786,0.27047783,0.37505495,0.00439851
-0.06903452,1.19383658,0.32002576,0.66987144,0.00293040,0.03927559,0.04438216,0.28540354,0.39795645,0.00469856
-0.06303152,1.24651630,0.33999366,0.68399948,0.00311691,0.04148171,0.04763856,0.30007492,0.42112534,0.00499776
-0.05702851,1.29795954,0.35932246,0.69755769,0.00329826,0.04365045,0.05084506,0.31421851,0.44424359,0.00529157
-0.05102551,1.34719980,0.37770041,0.71007440,0.00347073,0.04575694,0.05396128,0.32756729,0.46700257,0.00557566
-0.04502251,1.39332902,0.39483066,0.72109963,0.00363070,0.04777929,0.05694998,0.33987006,0.48911639,0.00584598
-0.03901951,1.43553566,0.41044204,0.73022577,0.00377482,0.04969975,0.05977850,0.35090065,0.51033501,0.00609895
-0.03301651,1.47313968,0.42429928,0.73710637,0.00390009,0.05150579,0.06242017,0.36046651,0.53045625,0.00633163
-0.02701351,1.50562262,0.43621216,0.74147220,0.00400392,0.05319090,0.06485548,0.36841617,0.54933608,0.00654180
-0.02101051,1.53265117,0.44604304,0.74314373,0.00408426,0.05475520,0.06707305,0.37464529,0.56689645,0.00672807
-0.01500750,1.55409265,0.45371242,0.74203939,0.00413961,0.05620569,0.06907022,0.37910092,0.58313020,0.00688994
-0.00900450,1.57002160,0.45920218,0.73817925,0.00416909,0.05755613,0.07085334,0.38178367,0.59810240,0.00702783
-0.00300150,1.58071671,0.46255609,0.73168397,0.00417247,0.05882661,0.07243753,0.38274773,0.61194810,0.00714307
0.00300150,1.58664801,0.46387774,0.72276906,0.00415013,0.06004265,0.07384617,0.38209869,0.62486610,0.00723781
0.00900450,1.58845491,0.46332576,0.71173474,0.00410309,0.06123408,0.07510981,0.37998910,0.63710915,0.00731494
0.01500750,1.58691573,0.46110652,0.69895210,0.00403291,0.06243353,0.07626480,0.37661218,0.64897067,0.00737794
0.02101051,1.58291041,0.45746472,0.68484612,0.00394164,0.06367466,0.07735153,0.37219370,0.66076868,0.00743074
0.02701351,1.57737795,0.45267220,0.66987654,0.00383176,0.06499032,0.07841244,0.36698272,0.67282765,0.00747746
0.03301651,1.57127081,0.44701559,0.65451749,0.00370605,0.06641056,0.07948986,0.36124139,0.68545909,0.00752225
0.03901951,1.56550854,0.44078341,0.63923700,0.00356749,0.06796068,0.08062380,0.35523434,0.69894198,0.00756907
0.04502251,1.56093296,0.43425319,0.62447732,0.00341916,0.06965948,0.08184981,0.34921836,0.71350403,0.00762143
0.05102551,1.55826720,0.42767940,0.61063694,0.00326414,0.07151767,0.08319699,0.34343260,0.72930479,0.00768226
0.05702851,1.55808071,0.42128259,0.59805530,0.00310538,0.07353663,0.08468631,0.33808993,0.74642166,0.00775372
0.06303152,1.56076198,0.41524053,0.58700070,0.00294562,0.07570763,0.08632932,0.33336974,0.76483963,0.00783705
0.06903452,1.56650036,0.40968152,0.57766192,0.00278734,0.07801144,0.08812728,0.32941249,0.78444538,0.00793253
0.07503752,1.57527776,0.40468037,0.57014383,0.00263266,0.08041848,0.09007080,0.32631630,0.80502619,0.00803939
0.08104052,1.58687069,0.40025714,0.56446704,0.00248332,0.08288949,0.09214003,0.32413548,0.82627390,0.00815589
0.08704352,1.60086221,0.39637851,0.56057135,0.00234065,0.08537665,0.09430530,0.32288106,0.84779375,0.00827934
0.09304652,1.61666311,0.39296197,0.55832273,0.00220558,0.08782517,0.09652835,0.32252326,0.86911774,0.00840622
0.09904952,1.63354107,0.38988211,0.55752320,0.00207864,0.09017526,0.09876380,0.32299546,0.88972191,0.00853236
0.10505253,1.65065600,0.38697902,0.55792305,0.00196001,0.09236435,0.10096114,0.32419950,0.90904669,0.00865308
0.11105553,1.66709972,0.38406798,0.55923453,0.00184953,0.09432947,0.10306674,0.32601198,0.92651923,0.00876345
0.11705853,1.68193767,0.38095018,0.56114638,0.00174680,0.09600976,0.10502614,0.32829097,0.94157669,0.00885849
0.12306153,1.69425064,0.37742355,0.56333827,0.00165118,0.09734881,0.10678618,0.33088294,0.95368917,0.00893336
0.12906453,1.70317417,0.37329348,0.56549456,0.00156193,0.09829687,0.10829707,0.33362942,0.96238124,0.00898363
0.13506753,1.70793392,0.36838262,0.56731667,0.00147818,0.09881278,0.10951424,0.33637312,0.96725097,0.00900541
0.14107054,1.70787528,0.36253945,0.56853356,0.00139906,0.09886546,0.11039981,0.33896322,0.96798550,0.00899554
0.14707354,1.70248610,0.35564516,0.56891006,0.00132373,0.09843501,0.11092373,0.34125960,0.96437259,0.00895171
0.15307654,1.69141172,0.34761863,0.56825269,0.00125139,0.09751332,0.11106447,0.34313610,0.95630759,0.00887252
0.15907954,1.67446217,0.33841934,0.56641305,0.00118137,0.09610414,0.11080932,0.34448250,0.94379563,0.00875753
0.16508254,1.65161151,0.32804824,0.56328890,0.00111312,0.09422266,0.11015425,0.34520559,0.92694928,0.00860725
0.17108554,1.62299014,0.31654651,0.55882302,0.00104621,0.09189474,0.10910341,0.34522921,0.90598172,0.00842310
0.17708854,1.58887098,0.30399269,0.55300035,0.00098037,0.08915561,0.10766835,0.34449364,0.88119633,0.00820731
0.18309155,1.54965063,0.29049812,0.54584367,0.00091546,0.08604837,0.10586697,0.34295437,0.85297306,0.00796279
0.18909455,1.50582720,0.27620132,0.53740835,0.00085150,0.08262223,0.10372236,0.34058060,0.82175271,0.00769307
0.19509755,1.45797593,0.26126151,0.52777657,0.00078856,0.07893063,0.10126154,0.33735369,0.78801981,0.00740207
0.20110055,1.40672439,0.24585171,0.51705142,0.00072687,0.07502939,0.09851428,0.33326558,0.75228521,0.00709400
0.20710355,1.35272834,0.23015185,0.50535114,0.00066667,0.07097482,0.09551188,0.32831755,0.71506899,0.00677319
0.21310655,1.29664942,0.21434209,0.49280392,0.00060827,0.06682208,0.09228627,0.32251926,0.67688463,0.00644396
0.21910955,1.23913557,0.19859680,0.47954334,0.00055201,0.06262373,0.08886912,0.31588816,0.63822499,0.00611049
0.22511256,1.18080474,0.18307936,0.46570451,0.00049821,0.05842847,0.08529125,0.30844922,0.59955047,0.00577671
0.23111556,1.12223220,0.16793792,0.45142106,0.00044719,0.05428022,0.08158223,0.30023508,0.56127979,0.00544625
0.23711856,1.06394141,0.15330221,0.43682277,0.00039922,0.05021752,0.07777011,0.29128623,0.52378333,0.00512232
0.24312156,1.00639835,0.13928153,0.42203383,0.00035455,0.04627314,0.07388142,0.28165140,0.48737904,0.00480771
0.24912456,0.95000888,0.12596370,0.40717151,0.00031338,0.04247402,0.06994115,0.27138787,0.45233080,0.00450475
0.25512756,0.89511859,0.11341504,0.39234521,0.00027584,0.03884141,0.06597296,0.26056156,0.41884886,0.00421533
0.26113057,0.84201467,0.10168116,0.37765565,0.00024205,0.03539117,0.06199936,0.24924687,0.38709204,0.00394090
0.26713357,0.79092915,0.09078846,0.36319402,0.00021208,0.03213433,0.05804185,0.23752620,0.35717134,0.00368247
0.27313657,0.74204300,0.08074611,0.34904128,0.00018598,0.02907760,0.05412112,0.22548896,0.32915449,0.00344068
0.27913957,0.69549065,0.07154846,0.33526728,0.00016378,0.02622402,0.05025715,0.21323026,0.30307118,0.00321583
0.28514257,0.65136468,0.06317756,0.32192991,0.00014554,0.02357365,0.04646919,0.20084922,0.27891855,0.00300789
0.29114557,0.60972027,0.05560578,0.30907428,0.00013132,0.02112419,0.04277578,0.18844691,0.25666674,0.00281659
0.29714857,0.57057952,0.04879842,0.29673198,0.00012125,0.01887157,0.03919458,0.17612415,0.23626430,0.00264145
0.30315158,0.53393546,0.04271606,0.28492068,0.00011554,0.01681054,0.03574218,0.16397925,0.21764330,0.00248179
0.30915458,0.49975585,0.03731679,0.27364394,0.00011449,0.01493510,0.03243392,0.15210574,0.20072405,0.00233681
0.31515758,0.46798702,0.03255814,0.26289157,0.00011852,0.01323899,0.02928359,0.14059033,0.18541943,0.00220564
0.32116058,0.43855761,0.02839873,0.25264042,0.00012822,0.01171596,0.02630322,0.12951109,0.17163883,0.00208733
0.32716358,0.41138255,0.02479966,0.24285583,0.00014436,0.01036014,0.02350285,0.11893614,0.15929168,0.00198094
0.33316658,0.38636720,0.02172557,0.23349348,0.00016790,0.00916619,0.02089036,0.10892261,0.14829065,0.00188554
0.33916958,0.36341177,0.01914555,0.22450187,0.00020006,0.00812956,0.01847134,0.09951627,0.13855444,0.00180027
0.34517259,0.34241588,0.01703369,0.21582511,0.00024229,0.00724657,0.01624909,0.09075149,0.13001038,0.00172436
0.35117559,0.32328322,0.01536952,0.20740596,0.00029632,0.00651457,0.01422459,0.08265173,0.12259651,0.00165718
0.35717859,0.30592609,0.01413816,0.19918908,0.00036414,0.00593195,0.01239666,0.07523039,0.11626340,0.00159822
0.36318159,0.29026960,0.01333037,0.19112401,0.00044805,0.00549824,0.01076209,0.06849195,0.11097552,0.00154718
0.36918459,0.27625536,0.01294239,0.18316811,0.00055059,0.00521405,0.00931590,0.06243336,0.10671211,0.00150390
0.37518759,0.26384431,0.01297557,0.17528886,0.00067457,0.00508107,0.00805155,0.05704551,0.10346747,0.00146847
0.38119060,0.25301850,0.01343587,0.16746578,0.00082299,0.00510196,0.00696128,0.05231468,0.10125060,0.00144113
0.38719360,0.24378167,0.01433316,0.15969156,0.00099901,0.00528021,0.00603637,0.04822396,0.10008423,0.00142233
0.39319660,0.23615845,0.01568037,0.15197247,0.00120590,0.00561998,0.00526743,0.04475440,0.10000299,0.00141266
0.39919960,0.23019199,0.01749237,0.14432806,0.00144687,0.00612578,0.00464468,0.04188599,0.10105089,0.00141287
0.40520260,0.22594035,0.01978474,0.13679008,0.00172508,0.00680220,0.00415818,0.03959829,0.10327805,0.00142379
0.41120560,0.22347134,0.02257238,0.12940074,0.00204338,0.00765351,0.00379800,0.03787083,0.10673676,0.00144629
0.41720860,0.22285628,0.02586790,0.12221046,0.00240429,0.00868324,0.00355436,0.03668308,0.11147690,0.00148124
0.42321161,0.22416286,0.02968002,0.11527515,0.00280977,0.00989369,0.00341777,0.03601423,0.11754099,0.00152945
0.42921461,0.22744735,0.03401177,0.10865327,0.00326108,0.01128546,0.00337903,0.03584270,0.12495891,0.00159158
0.43521761,0.23274657,0.03885879,0.10240275,0.00375863,0.01285693,0.00342926,0.03614539,0.13374266,0.00166809
0.44122061,0.24007011,0.04420773,0.09657804,0.00430183,0.01460376,0.00355990,0.03689695,0.14388122,0.00175921
0.44722361,0.24939308,0.05003469,0.09122732,0.00488893,0.01651847,0.00376262,0.03806887,0.15533593,0.00186483
0.45322661,0.26064992,0.05630403,0.08639015,0.00551693,0.01859008,0.00402927,0.03962866,0.16803655,0.00198450
0.45922961,0.27372961,0.06296745,0.08209546,0.00618150,0.02080382,0.00435184,0.04153920,0.18187833,0.00211735
0.46523262,0.28847260,0.06996348,0.07836024,0.00687693,0.02314101,0.00472238,0.04375817,0.19672023,0.00226214
0.47123562,0.30466976,0.07721747,0.07518872,0.00759613,0.02557906,0.00513294,0.04623780,0.21238457,0.00241716
0.47723862,0.32206354,0.08464217,0.07257219,0.00833070,0.02809166,0.00557556,0.04892490,0.22865819,0.00258032
0.48324162,0.34035131,0.09213874,0.07048941,0.00907106,0.03064914,0.00604229,0.05176118,0.24529523,0.00274917
0.48924462,0.35919100,0.09959854,0.06890758,0.00980659,0.03321896,0.00652516,0.05468393,0.26202146,0.00292091
0.49524762,0.37820879,0.10690525,0.06778377,0.01052591,0.03576644,0.00701632,0.05762702,0.27854020,0.00309248
0.50125063,0.39700860,0.11393769,0.06706674,0.01121708,0.03825558,0.00750806,0.06052215,0.29453954,0.00326065
0.50725363,0.41518306,0.12057291,0.06669898,0.01186798,0.04065002,0.00799296,0.06330042,0.30970067,0.00342210
0.51325663,0.43232549,0.12668965,0.06661901,0.01246665,0.04291404,0.00846400,0.06589399,0.32370708,0.00357350
0.51925963,0.44804229,0.13217196,0.06676365,0.01300161,0.04501364,0.00891470,0.06823793,0.33625410,0.00371164
0.52526263,0.46196541,0.13691277,0.06707025,0.01346227,0.04691758,0.00933921,0.07027199,0.34705850,0.00383355
0.53126563,0.47376403,0.14081740,0.06747871,0.01383924,0.04859834,0.00973252,0.07194246,0.35586776,0.00393654
0.53726863,0.48315515,0.14380668,0.06793333,0.01412467,0.05003296,0.01009045,0.07320368,0.36246841,0.00401834
0.54327164,0.48991250,0.14581966,0.06838422,0.01431253,0.05120373,0.01040979,0.07401948,0.36669325,0.00407713
0.54927464,0.49387328,0.14681569,0.06878839,0.01439879,0.05209872,0.01068833,0.07436423,0.36842696,0.00411165
0.55527764,0.49494256,0.14677581,0.06911044,0.01438158,0.05271195,0.01092483,0.07422355,0.36760998,0.00412117
0.56128064,0.49309507,0.14570340,0.06932282,0.01426127,0.05304350,0.01111897,0.07359463,0.36424026,0.00410559
0.56728364,0.48837431,0.14362400,0.06940566,0.01404044,0.05309925,0.01127131,0.07248618,0.35837310,0.00406533
0.57328664,0.48088912,0.14058432,0.06934633,0.01372377,0.05289040,0.01138314,0.07091786,0.35011878,0.00400139
0.57928964,0.47080789,0.13665056,0.06913864,0.01331794,0.05243289,0.01145634,0.06891949,0.33963842,0.00391526
0.58529265,0.45835075,0.13190604,0.06878181,0.01283131,0.05174654,0.01149321,0.06652978,0.32713795,0.00380886
0.59129565,0.44378018,0.12644830,0.06827937,0.01227369,0.05085413,0.01149632,0.06379489,0.31286084,0.00368447
0.59729865,0.42739050,0.12038578,0.06763792,0.01165601,0.04978043,0.01146829,0.06076677,0.29707967,0.00354461
0.60330165,0.40949689,0.11383430,0.06686592,0.01098993,0.04855115,0.01141168,0.05750131,0.28008707,0.00339202
0.60930465,0.39042430,0.10691343,0.06597265,0.01028752,0.04719204,0.01132882,0.05405655,0.26218643,0.00322948
0.61530765,0.37049691,0.09974294,0.06496726,0.00956087,0.04572796,0.01122175,0.05049091,0.24368278,0.00305979
0.62131066,0.35002859,0.09243951,0.06385806,0.00882176,0.04418220,0.01109206,0.04686150,0.22487419,0.00288565
0.62731366,0.32931465,0.08511376,0.06265209,0.00808137,0.04257584,0.01094097,0.04322267,0.20604406,0.00270961
0.63331666,0.30862527,0.07786777,0.06135491,0.00735000,0.04092742,0.01076927,0.03962477,0.18745458,0.00253400
0.63931966,0.28820071,0.07079312,0.05997068,0.00663690,0.03925267,0.01057742,0.03611322,0.16934150,0.00236090
0.64532266,0.26824845,0.06396952,0.05850255,0.00595004,0.03756455,0.01036561,0.03272785,0.15191034,0.00219213
0.65132566,0.24894212,0.05746401,0.05695314,0.00529610,0.03587332,0.01013391,0.02950255,0.13533416,0.00202919
0.65732866,0.23042230,0.05133075,0.05532530,0.00468038,0.03418688,0.00988239,0.02646526,0.11975272,0.00187334
0.66333167,0.21279872,0.04561136,0.05362302,0.00410682,0.03251112,0.00961132,0.02363820,0.10527312,0.00172556
0.66933467,0.19615386,0.04033570,0.05185228,0.00357804,0.03085040,0.00932127,0.02103837,0.09197157,0.00158661
0.67533767,0.18054752,0.03552310,0.05002209,0.00309548,0.02920806,0.00901332,0.01867826,0.07989625,0.00145705
0.68134067,0.16602211,0.03118382,0.04814541,0.00265947,0.02758688,0.00868919,0.01656677,0.06907105,0.00133731
0.68734367,0.15260838,0.02732086,0.04624002,0.00226941,0.02598961,0.00835136,0.01471019,0.05949985,0.00122774
0.69334667,0.14033124,0.02393178,0.04432936,0.00192391,0.02441934,0.00800314,0.01311332,0.05117126,0.00112863
0.69934967,0.12921555,0.02101071,0.04244319,0.00162098,0.02287983,0.00764882,0.01178061,0.04406351,0.00104031
0.70535268,0.11929158,0.01855021,0.04061820,0.00135813,0.02137581,0.00729364,0.01071727,0.03814938,0.00096315
0.71135568,0.11059993,0.01654313,0.03889841,0.00113261,0.01991311,0.00694382,0.00993040,0.03340085,0.00089765
0.71735868,0.10319595,0.01498433,0.03733553,0.00094147,0.01849871,0.00660661,0.00942999,0.02979351,0.00084445
0.72336168,0.09715335,0.01387216,0.03598916,0.00078172,0.01714079,0.00629018,0.00922979,0.02731043,0.00080438
0.72936468,0.09256711,0.01320973,0.03492689,0.00065047,0.01584862,0.00600362,0.00934807,0.02594548,0.00077848
0.73536768,0.08955546,0.01300589,0.03422423,0.00054491,0.01463241,0.00575686,0.00980816,0.02570596,0.00076802
0.74137069,0.08826104,0.01327600,0.03396450,0.00046251,0.01350322,0.00556059,0.01063881,0.02661448,0.00077449
0.74737369,0.08885104,0.01404225,0.03423847,0.00040096,0.01247269,0.00542615,0.01187428,0.02871004,0.00079964
0.75337669,0.09151637,0.01533372,0.03514394,0.00035826,0.01155292,0.00536545,0.01355415,0.03204823,0.00084542
0.75937969,0.09646976,0.01718607,0.03678502,0.00033270,0.01075625,0.00539079,0.01572280,0.03670051,0.00091400
0.76538269,0.10394267,0.01964085,0.03927117,0.00032289,0.01009507,0.00551479,0.01842867,0.04275263,0.00100768
0.77138569,0.11418110,0.02274443,0.04271605,0.00032770,0.00958168,0.00575017,0.02172301,0.05030200,0.00112888
0.77738869,0.12744008,0.02654654,0.04723587,0.00034629,0.00922814,0.00610958,0.02565846,0.05945422,0.00128007
0.78339170,0.14397697,0.03109845,0.05294745,0.00037804,0.00904610,0.00660539,0.03028713,0.07031870,0.00146369
0.78939470,0.16404353,0.03645081,0.05996590,0.00042253,0.00904666,0.00724944,0.03565846,0.08300342,0.00168203
0.79539770,0.18787678,0.04265118,0.06840175,0.00047945,0.00924027,0.00805275,0.04181677,0.09760905,0.00193719
0.80140070,0.21568898,0.04974128,0.07835777,0.00054863,0.00963651,0.00902523,0.04879855,0.11422242,0.00223091
0.80740370,0.24765670,0.05775412,0.08992541,0.00062991,0.01024396,0.01017535,0.05662970,0.13290972,0.00256449
0.81340670,0.28390954,0.06671097,0.10318080,0.00072313,0.01106994,0.01150979,0.06532262,0.15370945,0.00293867
0.81940970,0.32451864,0.07661844,0.11818072,0.00082808,0.01212035,0.01303308,0.07487348,0.17662566,0.00335351
0.82541271,0.36948559,0.08746562,0.13495830,0.00094444,0.01339936,0.01474728,0.08525964,0.20162151,0.00380828
0.83141571,0.41873223,0.09922164,0.15351896,0.00107173,0.01490913,0.01665162,0.09643745,0.22861373,0.00430140
0.83741871,0.47209175,0.11183356,0.17383647,0.00120928,0.01664955,0.01874223,0.10834060,0.25746814,0.00483033
0.84342171,0.52930188,0.12522485,0.19584957,0.00135621,0.01861790,0.02101190,0.12087906,0.28799663,0.00539156
0.84942471,0.59000043,0.13929466,0.21945923,0.00151142,0.02080856,0.02344993,0.13393884,0.31995595,0.00598057
0.85542771,0.65372386,0.15391780,0.24452678,0.00167351,0.02321279,0.02604207,0.14738260,0.35304836,0.00659188
0.86143072,0.71990921,0.16894574,0.27087314,0.00184087,0.02581845,0.02877051,0.16105122,0.38692461,0.00721910
0.86743372,0.78789958,0.18420842,0.29827925,0.00201163,0.02860987,0.03161403,0.17476638,0.42118899,0.00785501
0.87343672,0.85695341,0.19951714,0.32648796,0.00218370,0.03156780,0.03454827,0.18833401,0.45540671,0.00849175
0.87943972,0.92625741,0.21466833,0.35520728,0.00235482,0.03466937,0.03754604,0.20154875,0.48911333,0.00912093
0.88544272,0.99494301,0.22944811,0.38411517,0.00252255,0.03788828,0.04057782,0.21419906,0.52182602,0.00973386
0.89144572,1.06210582,0.24363760,0.41286576,0.00268440,0.04119502,0.04361228,0.22607300,0.55305635,0.01032178
0.89744872,1.12682771,0.25701878,0.44109691,0.00283783,0.04455726,0.04661692,0.23696442,0.58232408,0.01087611
0.90345173,1.18820059,0.26938057,0.46843898,0.00298035,0.04794038,0.04955871,0.24667925,0.60917159,0.01138864
0.90945473,1.24535137,0.28052515,0.49452453,0.00310956,0.05130805,0.05240485,0.25504173,0.63317821,0.01185185
0.91545773,1.29746690,0.29027400,0.51899871,0.00322324,0.05462306,0.05512344,0.26190031,0.65397403,0.01225905
0.92146073,1.34381827,0.29847365,0.54153004,0.00331941,0.05784810,0.05768418,0.26713284,0.67125256,0.01260466
0.92746373,1.38378340,0.30500076,0.56182118,0.00339642,0.06094679,0.06005903,0.27065106,0.68478174,0.01288432
0.93346673,1.41686723,0.30976641,0.57961935,0.00345295,0.06388461,0.06222280,0.27240393,0.69441285,0.01309503
0.93946973,1.44271871,0.31271945,0.59472610,0.00348810,0.06662998,0.06415368,0.27237984,0.70008706,0.01323526
0.94547274,1.46114405,0.31384866,0.60700594,0.00350141,0.06915535,0.06583370,0.27060758,0.70183927,0.01330495
0.95147574,1.47211587,0.31318388,0.61639364,0.00349290,0.07143819,0.06724904,0.26715599,0.69979927,0.01330554
0.95747874,1.47577793,0.31079584,0.62289985,0.00346303,0.07346204,0.06839036,0.26213240,0.69419015,0.01323989
0.96348174,1.47244543,0.30679497,0.62661479,0.00341278,0.07521736,0.06925294,0.25567984,0.68532416,0.01311223
0.96948474,1.46260101,0.30132909,0.62770993,0.00334356,0.07670239,0.06983680,0.24797333,0.67359627,0.01292799
0.97548774,1.44688652,0.29458013,0.62643734,0.00325723,0.07792374,0.07014675,0.23921528,0.65947567,0.01269368
0.98149075,1.42609120,0.28676022,0.62312693,0.00315603,0.07889694,0.07019238,0.22963028,0.64349574,0.01241674
0.98749375,1.40113645,0.27810698,0.61818133,0.00304259,0.07964662,0.06998794,0.21945950,0.62624266,0.01210536
0.99349675,1.37305779,0.26887850,0.61206864,0.00291982,0.08020668,0.06955226,0.20895490,0.60834334,0.01176831
0.99949975,1.34298450,0.25934800,0.60531313,0.00279090,0.08061997,0.06890858,0.19837351,0.59045279,0.01141474
1.00550275,1.31211745,0.24979840,0.59848411,0.00265920,0.08093791,0.06808428,0.18797178,0.57324136,0.01105410
1.01150575,1.28170552,0.24051684,0.59218307,0.00252824,0.08121974,0.06711070,0.17800047,0.55738214,0.01069590
1.01750875,1.25302114,0.23178940,0.58702959,0.00240162,0.08153150,0.06602276,0.16869984,0.54353860,0.01034967
1.02351176,1.22733522,0.22389599,0.58364617,0.00228299,0.08194471,0.06485858,0.16029548,0.53235271,0.01002475
1.02951476,1.20589181,0.21710544,0.58264232,0.00217594,0.08253488,0.06365903,0.15299457,0.52443354,0.00973024
1.03551776,1.18988295,0.21167090,0.58459847,0.00208402,0.08337970,0.06246720,0.14698280,0.52034633,0.00947487
1.04152076,1.18042378,0.20782553,0.59004989,0.00201065,0.08455701,0.06132776,0.14242179,0.52060209,0.00926692
1.04752376,1.17852835,0.20577839,0.59947119,0.00195906,0.08614265,0.06028624,0.13944687,0.52564775,0.00911408
1.05352676,1.18508649,0.20571068,0.61326180,0.00193226,0.08820818,0.05938822,0.13816547,0.53585666,0.00902338
1.05952976,1.20084198,0.20777217,0.63173282,0.00193299,0.09081851,0.05867847,0.13865569,0.55151977,0.00900106
1.06553277,1.22637259,0.21207795,0.65509575,0.00196366,0.09402959,0.05819999,0.14096534,0.57283735,0.00905246
1.07153577,1.26207242,0.21870549,0.68345349,0.00202629,0.09788614,0.05799299,0.14511121,0.59991153,0.00918190
1.07753877,1.30813709,0.22769204,0.71679393,0.00212249,0.10241963,0.05809391,0.15107870,0.63273983,0.00939253
1.08354177,1.36455238,0.23903253,0.75498657,0.00225336,0.10764638,0.05853440,0.15882178,0.67120993,0.00968622
1.08954477,1.43108694,0.25267801,0.79778239,0.00241945,0.11356617,0.05934033,0.16826335,0.71509612,0.01006345
1.09554777,1.50728963,0.26853477,0.84481710,0.00262074,0.12016112,0.06053096,0.17929609,0.76405762,0.01052319
1.10155078,1.59249205,0.28646428,0.89561800,0.00285655,0.12739513,0.06211811,0.19178385,0.81763931,0.01106283
1.10755378,1.68581664,0.30628409,0.94961424,0.00312554,0.13521382,0.06410557,0.20556363,0.87527503,0.01167812
1.11355678,1.78619063,0.32776982,1.00615053,0.00342565,0.14354508,0.06648862,0.22044830,0.93629392,0.01236316
1.11955978,1.89236606,0.35065823,1.06450390,0.00375412,0.15230019,0.06925380,0.23623007,0.99992983,0.01311045
1.12556278,2.00294546,0.37465158,1.12390306,0.00410752,0.16137552,0.07237886,0.25268466,1.06533402,0.01391095
1.13156578,2.11641309,0.39942317,1.18354995,0.00448171,0.17065483,0.07583299,0.26957626,1.13159105,0.01475423
1.13756878,2.23117087,0.42462404,1.24264272,0.00487200,0.18001203,0.07957725,0.28666308,1.19773757,0.01562869
1.14357179,2.34557817,0.44989068,1.30039935,0.00527314,0.18931444,0.08356524,0.30370346,1.26278389,0.01652173
1.14957479,2.45799428,0.47485358,1.35608114,0.00567951,0.19842630,0.08774402,0.32046229,1.32573747,0.01742014
1.15557779,2.56682215,0.49914640,1.40901513,0.00608523,0.20721257,0.09205520,0.33671756,1.38562795,0.01831032
1.16158079,2.67055187,0.52241537,1.45861455,0.00648432,0.21554277,0.09643622,0.35226669,1.44153275,0.01917871
1.16758379,2.76780229,0.54432859,1.50439642,0.00687092,0.22329482,0.10082183,0.36693256,1.49260240,0.02001213
1.17358679,2.85735900,0.56458495,1.54599555,0.00723945,0.23035859,0.10514554,0.38056858,1.53808456,0.02079813
1.17958979,2.93820726,0.58292211,1.58317421,0.00758486,0.23663924,0.10934129,0.39306300,1.57734593,0.02152536
1.18559280,3.00955823,0.59912333,1.61582693,0.00790282,0.24205997,0.11334507,0.40434172,1.60989094,0.02218387
1.19159580,3.07086755,0.61302274,1.64398021,0.00818997,0.24656426,0.11709646,0.41436975,1.63537649,0.02276537
1.19759880,3.12184505,0.62450878,1.66778681,0.00844405,0.25011740,0.12054019,0.42315103,1.65362200,0.02326348
1.20360180,3.16245535,0.63352570,1.68751506,0.00866410,0.25270733,0.12362750,0.43072653,1.66461424,0.02367383
1.20960480,3.19290914,0.64007293,1.70353321,0.00885062,0.25434460,0.12631740,0.43717079,1.66850672,0.02399417
1.21560780,3.21364531,0.64420239,1.71628966,0.00900560,0.25506169,0.12857761,0.44258686,1.66561339,0.02422433
1.22161081,3.22530495,0.64601387,1.72628988,0.00913261,0.25491144,0.13038541,0.44709992,1.65639705,0.02436614
1.22761381,3.22869815,0.64564871,1.73407087,0.00923679,0.25396487,0.13172807,0.45084999,1.64145271,0.02442331
1.23361681,3.22476520,0.64328199,1.74017453,0.00932473,0.25230836,0.13260312,0.45398379,1.62148665,0.02440117
