energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.26263132,2.25218843,0.03935495,0.31578442,0.89559083,0.26099308,0.07192797,0.98664425,0.58296422,0.02916350
-3.25662831,2.16592588,0.03444858,0.30803951,0.87427943,0.24764266,0.06932141,0.94804088,0.55465689,0.02820263
-3.25062531,2.08165662,0.02997308,0.30010366,0.85220482,0.23506867,0.06683836,0.90990320,0.52717843,0.02726940
-3.24462231,1.99891700,0.02593939,0.29189763,0.82916364,0.22320896,0.06444158,0.87210132,0.50047967,0.02635280
-3.23861931,1.91730145,0.02235074,0.28335965,0.80499609,0.21199759,0.06209684,0.83453461,0.47452029,0.02544243
-3.23261631,1.83650485,0.01920422,0.27445065,0.77960081,0.20137131,0.05977434,0.79714761,0.44927854,0.02452912
-3.22661331,1.75635884,0.01649250,0.26515854,0.75294695,0.19127563,0.05745004,0.75994316,0.42475934,0.02360553
-3.22061031,1.67686082,0.01420552,0.25550139,0.72508307,0.18167010,0.05510659,0.72299225,0.40100070,0.02266658
-3.21460730,1.59819446,0.01233219,0.24552938,0.69614246,0.17253263,0.05273402,0.68644038,0.37807812,0.02170976
-3.20860430,1.52074151,0.01086190,0.23532543,0.66634475,0.16386278,0.05033017,0.65051026,0.35610696,0.02073534
-3.20260130,1.44508453,0.00978601,0.22500466,0.63599389,0.15568385,0.04790068,0.61550098,0.33524283,0.01974641
-3.19659830,1.37200129,0.00909905,0.21471250,0.60547260,0.14804386,0.04545881,0.58178392,0.31568013,0.01874879
-3.19059530,1.30245123,0.00879974,0.20462178,0.57523388,0.14101526,0.04302501,0.54979580,0.29764890,0.01775084
-3.18459230,1.23755512,0.00889175,0.19492885,0.54578977,0.13469370,0.04062625,0.52002926,0.28141017,0.01676318
-3.17858929,1.17856894,0.00938418,0.18584888,0.51769809,0.12919575,0.03829523,0.49302162,0.26725020,0.01579829
-3.17258629,1.12685308,0.01029178,0.17761051,0.49154757,0.12465572,0.03606949,0.46934217,0.25547370,0.01487007
-3.16658329,1.08383808,0.01163484,0.17045012,0.46794204,0.12122179,0.03399052,0.44957850,0.24639632,0.01399342
-3.16058029,1.05098776,0.01343875,0.16460563,0.44748399,0.11905150,0.03210285,0.43432244,0.24033663,0.01318367
-3.15457729,1.02976094,0.01573332,0.16031029,0.43075814,0.11830668,0.03045319,0.42415570,0.23760773,0.01245616
-3.14857429,1.02157226,0.01855168,0.15778633,0.41831522,0.11914808,0.02908973,0.41963583,0.23850863,0.01182575
-3.14257129,1.02775308,0.02192894,0.15723866,0.41065647,0.12172965,0.02806141,0.42128250,0.24331561,0.01130638
-3.13656828,1.04951288,0.02590061,0.15884876,0.40821886,0.12619269,0.02741747,0.42956440,0.25227359,0.01091065
-3.13056528,1.08790194,0.03050067,0.16276878,0.41136154,0.13265992,0.02720706,0.44488701,0.26558770,0.01064949
-3.12456228,1.14377579,0.03575955,0.16911598,0.42035354,0.14122971,0.02747890,0.46758135,0.28341523,0.01053183
-3.11855928,1.21776230,0.04170189,0.17796761,0.43536298,0.15197037,0.02828113,0.49789397,0.30585810,0.01056434
-3.11255628,1.31023194,0.04834433,0.18935638,0.45644808,0.16491499,0.02966121,0.53597833,0.33295614,0.01075123
-3.10655328,1.42127242,0.05569325,0.20326660,0.48355008,0.18005671,0.03166582,0.58188794,0.36468138,0.01109408
-3.10055028,1.55066841,0.06374269,0.21963121,0.51648853,0.19734476,0.03434081,0.63557145,0.40093365,0.01159177
-3.09454727,1.69788756,0.07247254,0.23832984,0.55495913,0.21668148,0.03773108,0.69687001,0.44153779,0.01224036
-3.08854427,1.86207378,0.08184702,0.25918808,0.59853443,0.23792042,0.04188044,0.76551708,0.48624276,0.01303318
-3.08254127,2.04204871,0.09181366,0.28197816,0.64666772,0.26086588,0.04683132,0.84114098,0.53472288,0.01396083
-3.07653827,2.23632216,0.10230287,0.30642113,0.69870027,0.28527383,0.05262435,0.92327024,0.58658129,0.01501134
-3.07053527,2.44311198,0.11322805,0.33219066,0.75387211,0.31085458,0.05929777,1.01134173,0.64135592,0.01617035
-3.06453227,2.66037339,0.12448654,0.35891860,0.81133633,0.33727707,0.06688667,1.10471142,0.69852762,0.01742136
-3.05852926,2.88583751,0.13596112,0.38620204,0.87017675,0.36417490,0.07542194,1.20266742,0.75753068,0.01874604
-3.05252626,3.11705809,0.14752234,0.41361209,0.92942864,0.39115392,0.08492909,1.30444493,0.81776496,0.02012459
-3.04652326,3.35146519,0.15903146,0.44070389,0.98810203,0.41780134,0.09542670,1.40924223,0.87860970,0.02153619
-3.04052026,3.58642385,0.17034391,0.46702777,1.04520689,0.44369591,0.10692486,1.51623722,0.93943796,0.02295940
-3.03451726,3.81929562,0.18131331,0.49214106,1.09977932,0.46841907,0.11942320,1.62460345,0.99963143,0.02437272
-3.02851426,4.04750025,0.19179565,0.51562026,1.15090789,0.49156645,0.13290898,1.73352484,1.05859468,0.02575503
-3.02251126,4.26857503,0.20165367,0.53707299,1.19775892,0.51275939,0.14735500,1.84220835,1.11576822,0.02708609
-3.01650825,4.48022910,0.21076119,0.55614928,1.23959983,0.53165599,0.16271760,1.94989380,1.17063963,0.02834703
-3.01050525,4.68039033,0.21900704,0.57255170,1.27581944,0.54796123,0.17893471,2.05586033,1.22275239,0.02952077
-3.00450225,4.86724271,0.22629875,0.58604395,1.30594423,0.56143561,0.19592423,2.15942931,1.27171168,0.03059239
-2.99849925,5.03925294,0.23256542,0.59645740,1.32965009,0.57190215,0.21358274,2.25996358,1.31718713,0.03154940
-2.99249625,5.19518536,0.23776001,0.60369544,1.34676870,0.57925121,0.23178474,2.35686346,1.35891248,0.03238201
-2.98649325,5.33410519,0.24186077,0.60773537,1.35728859,0.58344309,0.25038250,2.44956001,1.39668212,0.03308321
-2.98049025,5.45537083,0.24487171,0.60862775,1.36135066,0.58450833,0.26920668,2.53750653,1.43034517,0.03364882
-2.97448724,5.55861660,0.24682230,0.60649340,1.35923866,0.58254561,0.28806784,2.62016932,1.45979747,0.03407743
-2.96848424,5.64372793,0.24776634,0.60151809,1.35136500,0.57771754,0.30675880,2.69701885,1.48497234,0.03437028
-2.96248124,5.71081141,0.24778000,0.59394531,1.33825280,0.57024460,0.32505796,2.76752271,1.50583082,0.03453102
-2.95647824,5.76016237,0.24695937,0.58406746,1.32051507,0.56039737,0.34273354,2.83114143,1.52235233,0.03456550
-2.95047524,5.79223265,0.24541746,0.57221588,1.29883216,0.54848778,0.35954865,2.88732816,1.53452659,0.03448140
-2.94447224,5.80760100,0.24328095,0.55875026,1.27392836,0.53485946,0.37526702,2.93553294,1.54234736,0.03428796
-2.93846923,5.80694831,0.24068674,0.54404785,1.24654905,0.51987788,0.38965929,2.97521200,1.54580874,0.03399566
-2.93246623,5.79103897,0.23777856,0.52849287,1.21743906,0.50392065,0.40250954,3.00584195,1.54490436,0.03361584
-2.92646323,5.76070951,0.23470370,0.51246672,1.18732329,0.48736821,0.41362193,3.02693866,1.53962949,0.03316048
-2.92046023,5.71686438,0.23160998,0.49633903,1.15689002,0.47059541,0.42282694,3.03807971,1.52998606,0.03264190
-2.91445723,5.66047857,0.22864301,0.48046011,1.12677763,0.45396408,0.42998723,3.03892954,1.51599023,0.03207257
-2.90845423,5.59260567,0.22594383,0.46515474,1.09756465,0.43781682,0.43500254,3.02926563,1.49768188,0.03146491
-2.90245123,5.51438979,0.22364692,0.45071747,1.06976327,0.42247201,0.43781355,3.00900431,1.47513543,0.03083120
-2.89644822,5.42707941,0.22187845,0.43740944,1.04381629,0.40822006,0.43840451,2.97822429,1.44847107,0.03018346
-2.89044522,5.33204071,0.22075494,0.42545669,1.02009687,0.39532087,0.43680436,2.93718657,1.41786553,0.02953342
-2.88444222,5.23076863,0.22038204,0.41504967,0.99891090,0.38400229,0.43308639,2.88634905,1.38356156,0.02889251
-2.87843922,5.12489335,0.22085354,0.40634407,0.98050147,0.37445951,0.42736636,2.82637486,1.34587540,0.02827184
-2.87243622,5.01618102,0.22225054,0.39946246,0.96505478,0.36685517,0.41979920,2.75813355,1.30520145,0.02768222
-2.86643322,4.90652746,0.22464057,0.39449686,0.95270713,0.36132004,0.41057437,2.68269466,1.26201375,0.02713419
-2.86043022,4.79794429,0.22807693,0.39151178,0.94355239,0.35795409,0.39991019,2.60131375,1.21686406,0.02663804
-2.85442721,4.69253766,0.23259791,0.39054774,0.93764969,0.35682782,0.38804724,2.51541129,1.17037629,0.02620382
-2.84842421,4.59247989,0.23822625,0.39162488,0.93503074,0.35798380,0.37524128,2.42654503,1.12323749,0.02584135
-2.84242121,4.49997499,0.24496856,0.39474676,0.93570672,0.36143815,0.36175587,2.33637712,1.07618573,0.02556018
-2.83641821,4.41721924,0.25281498,0.39990383,0.93967424,0.36718214,0.34785509,2.24663688,1.02999525,0.02536959
-2.83041521,4.34635810,0.26173895,0.40707676,0.94692040,0.37518363,0.33379653,2.15908093,0.98545935,0.02527850
-2.82441221,4.28944088,0.27169731,0.41623922,0.95742653,0.38538845,0.31982488,2.07545170,0.94337190,0.02529538
-2.81840920,4.24837446,0.28263061,0.42736008,0.97117069,0.39772163,0.30616635,1.99743595,0.90450770,0.02542815
-2.81240620,4.22487711,0.29446371,0.44040487,0.98812855,0.41208848,0.29302393,1.92662420,0.86960275,0.02568404
-2.80640320,4.22043356,0.30710677,0.45533637,1.00827272,0.42837545,0.28057370,1.86447232,0.83933472,0.02606932
-2.80040020,4.23625185,0.32045634,0.47211415,1.03157037,0.44645077,0.26896222,1.81226613,0.81430436,0.02658919
-2.79439720,4.27322287,0.33439689,0.49069322,1.05797907,0.46616490,0.25830487,1.77108948,0.79501819,0.02724742
-2.78839420,4.33188285,0.34880230,0.51102146,1.08744103,0.48735066,0.24868522,1.74179672,0.78187311,0.02804615
-2.78239120,4.41237956,0.36353760,0.53303612,1.11987567,0.50982320,0.24015521,1.72498960,0.77514311,0.02898551
-2.77638819,4.51444285,0.37846060,0.55665943,1.15517095,0.53337974,0.23273616,1.72099924,0.77496852,0.03006335
-2.77038519,4.63736021,0.39342359,0.58179343,1.19317371,0.55779921,0.22642032,1.72987331,0.78134812,0.03127490
-2.76438219,4.77995861,0.40827478,0.60831446,1.23367961,0.58284183,0.22117302,1.75136881,0.79413433,0.03261252
-2.75837919,4.94059382,0.42285968,0.63606749,1.27642319,0.60824891,0.21693512,1.78495067,0.81303177,0.03406541
-2.75237619,5.11714872,0.43702232,0.66486084,1.32106881,0.63374285,0.21362582,1.82979669,0.83759933,0.03561945
-2.74637319,5.30704230,0.45060621,0.69446159,1.36720338,0.65902768,0.21114567,1.88480887,0.86725611,0.03725711
-2.74037019,5.50725100,0.46345537,0.72459234,1.41433138,0.68379028,0.20937971,1.94863169,0.90129111,0.03895749
-2.73436718,5.71434388,0.47541514,0.75492962,1.46187333,0.70770250,0.20820079,2.01967733,0.93887686,0.04069643
-2.72836418,5.92453277,0.48633326,0.78510438,1.50916797,0.73042430,0.20747288,2.09615794,0.97908691,0.04244683
-2.72236118,6.13373804,0.49606091,0.81470496,1.55547897,0.75160804,0.20705451,2.17612474,1.02091686,0.04417909
-2.71635818,6.33766982,0.50445416,0.84328265,1.60000632,0.77090409,0.20680220,2.25751350,1.06330871,0.04586171
-2.71035518,6.53192383,0.51137571,0.87035990,1.64190237,0.78796750,0.20657392,2.33819553,1.10517791,0.04746200
-2.70435218,6.71208972,0.51669699,0.89544119,1.68029239,0.80246580,0.20623251,2.41603311,1.14544235,0.04894694
-2.69834917,6.87386928,0.52030068,0.91802609,1.71429896,0.81408770,0.20564900,2.48893780,1.18305264,0.05028412
-2.69234617,7.01320038,0.52208367,0.93762424,1.74306937,0.82255231,0.20470578,2.55492976,1.21702238,0.05144277
-2.68634317,7.12638245,0.52196023,0.95377162,1.76580492,0.82761852,0.20329955,2.61219615,1.24645756,0.05239474
-2.68034017,7.21019801,0.51986539,0.96604731,1.78179083,0.82909423,0.20134395,2.65914619,1.27058385,0.05311550
-2.67433717,7.26202498,0.51575841,0.97409003,1.79042526,0.82684473,0.19877182,2.69446073,1.28877054,0.05358508
-2.66833417,7.27993435,0.50962598,0.97761369,1.79124591,0.82079999,0.19553685,2.71713399,1.30055028,0.05378879
-2.66233117,7.26276795,0.50148509,0.97642093,1.78395293,0.81096026,0.19161486,2.72650562,1.30563339,0.05371791
-2.65632816,7.21019224,0.49138535,0.97041412,1.76842665,0.79739967,0.18700423,2.72228122,1.30391627,0.05337009
-2.65032516,7.12272439,0.47941042,0.95960304,1.74473916,0.78026751,0.18172584,2.70454028,1.29548326,0.05274950
-2.64432216,7.00172871,0.46567862,0.94410877,1.71315890,0.75978691,0.17582221,2.67373081,1.28060173,0.05186687
-2.63831916,6.84938269,0.45034235,0.92416358,1.67414787,0.73625104,0.16935602,2.63065060,1.25971060,0.05073912
-2.63231616,6.66861319,0.43358643,0.90010655,1.62835137,0.71001676,0.16240798,2.57641574,1.23340266,0.04938888
-2.62631316,6.46300532,0.41562522,0.87237524,1.57658058,0.68149587,0.15507415,2.51241759,1.20240138,0.04784375
-2.62031016,6.23668740,0.39669872,0.84149347,1.51978868,0.65114450,0.14746281,2.44027003,1.16753322,0.04613537
-2.61430715,5.99419694,0.37706753,0.80805605,1.45904155,0.61945080,0.13969096,2.36174918,1.12969668,0.04429834
-2.60830415,5.74033343,0.35700713,0.77271070,1.39548425,0.58692164,0.13188061,2.27872832,1.08982937,0.04236912
-2.60230115,5.48000413,0.33680141,0.73613837,1.33030481,0.55406874,0.12415497,2.19311080,1.04887466,0.04038480
-2.59629815,5.21806980,0.31673591,0.69903241,1.26469690,0.52139492,0.11663471,2.10676396,1.00774928,0.03838190
-2.59029515,4.95919653,0.29709086,0.66207777,1.19982290,0.48938092,0.10943439,2.02145687,0.96731333,0.03639528
-2.58429215,4.70772010,0.27813445,0.62593082,1.13677899,0.45847336,0.10265914,1.93880457,0.92834395,0.03445710
-2.57828914,4.46752798,0.26011644,0.59120080,1.07656361,0.42907427,0.09640183,1.86022109,0.89151366,0.03259593
-2.57228614,4.24196341,0.24326240,0.55843336,1.02005051,0.40153258,0.09074063,1.78688306,0.85737429,0.03083608
-2.56628314,4.03375477,0.22776880,0.52809702,0.96796725,0.37613778,0.08573710,1.71970519,0.82634699,0.02919709
-2.56028014,3.84497194,0.21379903,0.50057260,0.92088000,0.35311584,0.08143500,1.65932825,0.79871847,0.02769344
-2.55427714,3.67701030,0.20148052,0.47614627,0.87918473,0.33262759,0.07785950,1.60611972,0.77464350,0.02633445
-2.54827414,3.53060155,0.19090296,0.45500595,0.84310516,0.31476924,0.07501716,1.56018630,0.75415323,0.02512444
-2.54227114,3.40584936,0.18211764,0.43724132,0.81269699,0.29957510,0.07289643,1.52139750,0.73716863,0.02406300
-2.53626813,3.30228682,0.17513788,0.42284702,0.78785810,0.28702203,0.07146869,1.48941833,0.72351825,0.02314551
-2.53026513,3.21895197,0.16994045,0.41172882,0.76834400,0.27703547,0.07068979,1.46374949,0.71295916,0.02236369
-2.52426213,3.15447671,0.16646787,0.40371240,0.75378761,0.26949664,0.07050213,1.44377245,0.70519985,0.02170633
-2.51825913,3.10718465,0.16463144,0.39855424,0.74372241,0.26425043,0.07083698,1.42879718,0.69992396,0.02116007
-2.51225613,3.07519263,0.16431489,0.39595396,0.73760792,0.26111381,0.07161720,1.41811004,0.69681341,0.02071014
-2.50625313,3.05651149,0.16537844,0.39556787,0.73485633,0.25988416,0.07276011,1.41101939,0.69556989,0.02034120
-2.50025013,3.04914138,0.16766310,0.39702291,0.73485921,0.26034741,0.07418052,1.40689687,0.69593358,0.02003803
-2.49424712,3.05115799,0.17099517,0.39993058,0.73701332,0.26228548,0.07579370,1.40521230,0.69769820,0.01978623
-2.48824412,3.06078630,0.17519063,0.40390041,0.74074442,0.26548301,0.07751838,1.40556091,0.70072181,0.01957278
-2.48224112,3.07645958,0.18005946,0.40855249,0.74552844,0.26973303,0.07927946,1.40768169,0.70493282,0.01938653
-2.47623812,3.09686205,0.18540966,0.41352875,0.75090918,0.27484151,0.08101049,1.41146635,0.71033114,0.01921849
-2.47023512,3.12095449,0.19105104,0.41850265,0.75651202,0.28063082,0.08265575,1.41695881,0.71698450,0.01906209
-2.46423212,3.14798296,0.19679856,0.42318719,0.76205347,0.28694191,0.08417192,1.42434560,0.72502031,0.01891326
-2.45822911,3.17747169,0.20247529,0.42734093,0.76734620,0.29363551,0.08552922,1.43393793,0.73461373,0.01877033
-2.45222611,3.20920161,0.20791501,0.43077218,0.77229966,0.30059219,0.08671193,1.44614672,0.74597249,0.01863393
-2.44622311,3.24317685,0.21296436,0.43334130,0.77691658,0.30771166,0.08771843,1.46145213,0.75931967,0.01850668
-2.44022011,3.27958180,0.21748459,0.43496109,0.78128559,0.31491122,0.08856056,1.48036916,0.77487512,0.01839289
-2.43421711,3.31873170,0.22135294,0.43559572,0.78557051,0.32212380,0.08926250,1.50341140,0.79283692,0.01829808
-2.42821411,3.36101968,0.22446376,0.43525799,0.78999699,0.32929549,0.08985905,1.53105470,0.81336355,0.01822859
-2.42221111,3.40686333,0.22672923,0.43400555,0.79483712,0.33638298,0.09039351,1.56370269,0.83655802,0.01819106
-2.41620810,3.45665355,0.22807986,0.43193607,0.80039284,0.34335086,0.09091526,1.60165573,0.86245460,0.01819196
-2.41020510,3.51070820,0.22846471,0.42918160,0.80697887,0.35016914,0.09147702,1.64508489,0.89100887,0.01823716
-2.40420210,3.56923257,0.22785141,0.42590257,0.81490599,0.35681086,0.09213204,1.69401207,0.92209164,0.01833149
-2.39819910,3.63228828,0.22622591,0.42228144,0.82446527,0.36325011,0.09293129,1.74829697,0.95548687,0.01847841
-2.39219610,3.69977168,0.22359204,0.41851626,0.83591396,0.36946039,0.09392083,1.80763163,0.99089372,0.01867973
-2.38619310,3.77140215,0.21997084,0.41481439,0.84946346,0.37541337,0.09513938,1.87154234,1.02793241,0.01893541
-2.38019010,3.84672028,0.21539968,0.41138636,0.86526989,0.38107808,0.09661631,1.93939874,1.06615373,0.01924345
-2.37418709,3.92509534,0.20993108,0.40844010,0.88342729,0.38642051,0.09837003,2.01042956,1.10505137,0.01959994
-2.36818409,4.00574106,0.20363143,0.40617555,0.90396372,0.39140354,0.10040702,2.08374382,1.14407654,0.01999905
-2.36218109,4.08773838,0.19657938,0.40477971,0.92684017,0.39598727,0.10272125,2.15835662,1.18265407,0.02043329
-2.35617809,4.17006343,0.18886407,0.40442213,0.95195209,0.40012955,0.10529432,2.23321796,1.22019909,0.02089371
-2.35017509,4.25161930,0.18058322,0.40525092,0.97913321,0.40378671,0.10809609,2.30724329,1.25613355,0.02137023
-2.34417209,4.33126949,0.17184104,0.40738923,1.00816146,0.40691457,0.11108579,2.37934438,1.28990176,0.02185200
-2.33816908,4.40787161,0.16274607,0.41093233,1.03876637,0.40946936,0.11421364,2.44845914,1.32098433,0.02232780
-2.33216608,4.48030978,0.15340898,0.41594516,1.07063773,0.41140884,0.11742280,2.51357924,1.34890994,0.02278645
-2.32616308,4.54752429,0.14394046,0.42246057,1.10343485,0.41269336,0.12065152,2.57377455,1.37326462,0.02321722
-2.32016008,4.60853792,0.13444912,0.43047823,1.13679628,0.41328696,0.12383554,2.62821362,1.39369829,0.02361020
-2.31415708,4.66247794,0.12503960,0.43996422,1.17034942,0.41315839,0.12691046,2.67617988,1.40992868,0.02395665
-2.30815408,4.70859377,0.11581090,0.45085153,1.20371988,0.41228209,0.12981411,2.71708321,1.42174254,0.02424932
-2.30215108,4.74627024,0.10685498,0.46304133,1.23654036,0.41063917,0.13248872,2.75046717,1.42899472,0.02448265
-2.29614807,4.77503679,0.09825560,0.47640523,1.26845891,0.40821830,0.13488286,2.77601203,1.43160530,0.02465294
-2.29014507,4.79457312,0.09008756,0.49078849,1.29914651,0.40501659,0.13695314,2.79353435,1.42955537,0.02475844
-2.28414207,4.80471193,0.08241619,0.50601411,1.32830391,0.40104034,0.13866553,2.80298352,1.42288196,0.02479936
-2.27813907,4.80543947,0.07529719,0.52188786,1.35566791,0.39630583,0.13999629,2.80443616,1.41167254,0.02477785
-2.27213607,4.79689450,0.06877673,0.53820401,1.38101685,0.39083992,0.14093260,2.79808894,1.39605968,0.02469783
-2.26613307,4.77936613,0.06289183,0.55475171,1.40417556,0.38468064,0.14147274,2.78425064,1.37621608,0.02456489
-2.26013007,4.75329095,0.05767083,0.57132173,1.42501955,0.37787757,0.14162597,2.76333368,1.35235034,0.02438600
-2.25412706,4.71924934,0.05313410,0.58771330,1.44347855,0.37049202,0.14141205,2.73584575,1.32470358,0.02416936
-2.24812406,4.67796104,0.04929476,0.60374082,1.45953900,0.36259700,0.14086051,2.70238150,1.29354686,0.02392411
-2.24212106,4.63027926,0.04615937,0.61923998,1.47324562,0.35427688,0.14000965,2.66361437,1.25917942,0.02366003
-2.23611806,4.57718298,0.04372862,0.63407317,1.48470157,0.34562668,0.13890527,2.62028823,1.22192734,0.02338735
-2.23011506,4.51976651,0.04199791,0.64813355,1.49406696,0.33675097,0.13759936,2.57320865,1.18214255,0.02311645
-2.22411206,4.45922568,0.04095776,0.66134788,1.50155565,0.32776233,0.13614849,2.52323323,1.14020169,0.02285763
-2.21810905,4.39683978,0.04059405,0.67367759,1.50742987,0.31877935,0.13461222,2.47126062,1.09650461,0.02262089
-2.21210605,4.33394889,0.04088814,0.68511811,1.51199257,0.30992421,0.13305138,2.41821785,1.05147213,0.02241572
-2.20610305,4.27192620,0.04181674,0.69569632,1.51557761,0.30131984,0.13152634,2.36504555,1.00554285,0.02225088
-2.20010005,4.21214545,0.04335172,0.70546634,1.51853762,0.29308675,0.13009524,2.31268106,0.95916889,0.02213426
-2.19409705,4.15594402,0.04545973,0.71450360,1.52122999,0.28533956,0.12881231,2.26203950,0.91281031,0.02207266
-2.18809405,4.10458260,0.04810183,0.72289769,1.52400130,0.27818345,0.12772624,2.21399297,0.86692859,0.02207168
-2.18209105,4.05920288,0.05123311,0.73074425,1.52717078,0.27171062,0.12687861,2.16934866,0.82197898,0.02213549
-2.17608804,4.02078492,0.05480230,0.73813631,1.53101363,0.26599696,0.12630259,2.12882645,0.77840213,0.02226676
-2.17008504,3.99010644,0.05875165,0.74515574,1.53574491,0.26109896,0.12602176,2.09303712,0.73661537,0.02246651
-2.16408204,3.96770627,0.06301690,0.75186519,1.54150504,0.25705128,0.12604920,2.06246217,0.69700392,0.02273397
-2.15807904,3.95385409,0.06752754,0.75830112,1.54834779,0.25386491,0.12638692,2.03743647,0.65991247,0.02306656
-2.15207604,3.94852892,0.07220740,0.76446836,1.55623176,0.25152623,0.12702556,2.01813488,0.62563756,0.02345983
-2.14607304,3.95140806,0.07697554,0.77033667,1.56501591,0.24999684,0.12794450,2.00456382,0.59442112,0.02390746
-2.14007004,3.96186809,0.08174750,0.77583944,1.57445999,0.24921461,0.12911231,1.99655867,0.56644552,0.02440131
-2.13406703,3.97899865,0.08643687,0.78087494,1.58423012,0.24909550,0.13048761,1.99378767,0.54183033,0.02493159
-2.12806403,4.00162952,0.09095717,0.78530994,1.59390958,0.24953649,0.13202027,1.99576238,0.52063104,0.02548702
-2.12206103,4.02837030,0.09522399,0.78898564,1.60301475,0.25041940,0.13365294,2.00185485,0.50283976,0.02605505
-2.11605803,4.05766156,0.09915730,0.79172577,1.61101555,0.25161533,0.13532286,2.01132093,0.48838790,0.02662224
-2.11005503,4.08783567,0.10268380,0.79334625,1.61735966,0.25298987,0.13696392,2.02332897,0.47715066,0.02717460
-2.10405203,4.11718471,0.10573936,0.79366618,1.62149953,0.25440845,0.13850881,2.03699279,0.46895334,0.02769798
-2.09804902,4.14403256,0.10827120,0.79251932,1.62292082,0.25574201,0.13989126,2.05140755,0.46357888,0.02817856
-2.09204602,4.16680788,0.11023996,0.78976567,1.62117093,0.25687238,0.14104823,2.06568694,0.46077671,0.02860328
-2.08604302,4.18411466,0.11162135,0.78530237,1.61588629,0.25769741,0.14192203,2.07900010,0.46027221,0.02896028
-2.08004002,4.19479678,0.11240738,0.77907343,1.60681679,0.25813537,0.14246214,2.09060654,0.46177669,0.02923936
-2.07403702,4.19799370,0.11260714,0.77107766,1.59384622,0.25812867,0.14262688,2.09988736,0.46499738,0.02943229
-2.06803402,4.19318441,0.11224694,0.76137443,1.57700755,0.25764644,0.14238463,2.10637158,0.46964703,0.02953319
-2.06203102,4.18021746,0.11136989,0.75008690,1.55649202,0.25668608,0.14171477,2.10975608,0.47545304,0.02953869
-2.05602801,4.15932563,0.11003487,0.73740252,1.53265166,0.25527364,0.14060815,2.10991845,0.48216547,0.02944810
-2.05002501,4.13112429,0.10831496,0.72357060,1.50599472,0.25346287,0.13906717,2.10692201,0.48956391,0.02926344
-2.04402201,4.09659351,0.10629528,0.70889723,1.47717422,0.25133323,0.13710551,2.10101290,0.49746298,0.02898934
-2.03801901,4.05704440,0.10407041,0.69373754,1.44696985,0.24898668,0.13474739,2.09260921,0.50571610,0.02863290
-2.03201601,4.01407121,0.10174140,0.67848552,1.41626385,0.24654359,0.13202659,2.08228273,0.51421767,0.02820341
-2.02601301,3.96949089,0.09941256,0.66356207,1.38601196,0.24413774,0.12898514,2.07073406,0.52290339,0.02771198
-2.02001001,3.92527266,0.09718808,0.64940129,1.35721028,0.24191081,0.12567178,2.05876209,0.53174881,0.02717117
-2.01400700,3.88346044,0.09516858,0.63643590,1.33085950,0.24000644,0.12214032,2.04722914,0.54076622,0.02659447
-2.00800400,3.84609105,0.09344780,0.62508203,1.30792781,0.23856413,0.11844780,2.03702325,0.54999982,0.02599585
-2.00200100,3.81511146,0.09210948,0.61572407,1.28931397,0.23771321,0.11465273,2.02901897,0.55951956,0.02538923
-1.99599800,3.79229841,0.09122455,0.60870003,1.27581176,0.23756718,0.11081328,2.02403854,0.56941371,0.02478800
-1.98999500,3.77918326,0.09084872,0.60428803,1.26807752,0.23821853,0.10698558,2.02281468,0.57978061,0.02420455
-1.98399200,3.77698527,0.09102064,0.60269427,1.26660159,0.23973431,0.10322216,2.02595674,0.59071981,0.02364988
-1.97798899,3.78655568,0.09176050,0.60404309,1.27168516,0.24215257,0.09957052,2.03392147,0.60232304,0.02313323
-1.97198599,3.80833498,0.09306941,0.60836942,1.28342323,0.24547995,0.09607198,2.04698969,0.61466546,0.02266180
-1.96598299,3.84232501,0.09492925,0.61561398,1.30169449,0.24969026,0.09276072,2.06524971,0.62779754,0.02224061
-1.95997999,3.88807723,0.09730333,0.62562158,1.32615864,0.25472443,0.08966306,2.08858842,0.64173794,0.02187233
-1.95397699,3.94469786,0.10013764,0.63814251,1.35626133,0.26049158,0.08679709,2.11669031,0.65646793,0.02155735
-1.94797399,4.01086977,0.10336265,0.65283736,1.39124684,0.26687139,0.08417251,2.14904475,0.67192746,0.02129381
-1.94197099,4.08489085,0.10689579,0.66928500,1.43017809,0.27371756,0.08179074,2.18496125,0.68801329,0.02107776
-1.93596798,4.16472746,0.11064437,0.68699371,1.47196351,0.28086232,0.07964535,2.22359215,0.70457926,0.02090343
-1.92996498,4.24808127,0.11450887,0.70541511,1.51538987,0.28812185,0.07772269,2.26396213,0.72143884,0.02076352
-1.92396198,4.33246715,0.11838656,0.72396053,1.55916009,0.29530239,0.07600278,2.30500327,0.73836982,0.02064952
-1.91795898,4.41529921,0.12217532,0.74201930,1.60193465,0.30220683,0.07446035,2.34559434,0.75512103,0.02055215
-1.91195598,4.49398193,0.12577739,0.75897822,1.64237514,0.30864154,0.07306603,2.38460292,0.77142089,0.02046171
-1.90595298,4.56600267,0.12910313,0.77424167,1.67918841,0.31442316,0.07178768,2.42092848,0.78698729,0.02036852
-1.89994997,4.62902214,0.13207445,0.78725144,1.71116952,0.31938520,0.07059173,2.45354478,0.80153858,0.02026328
