energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,S_s_up,S_p_up
-3.20860430,13.81116713,0.99445289,9.10020050,0.05944711,0.39314256,1.12717633,1.28190761,0.18848357,2.63982044
-3.20260130,13.56786742,0.97798082,8.92253181,0.05774658,0.38846515,1.10412936,1.27357556,0.18428655,2.59206803
-3.19659830,13.31274360,0.96006054,8.73616358,0.05587252,0.38322695,1.07997580,1.26762891,0.17909256,2.54150813
-3.19059530,13.05003781,0.94118911,8.54378994,0.05385917,0.37757683,1.05518866,1.26418395,0.17301133,2.48914942
-3.18459230,12.78372646,0.92184307,8.34792507,0.05174206,0.37165458,1.03021405,1.26329736,0.16616952,2.43596555
-3.17858929,12.51739282,0.90246176,8.15082057,0.04955710,0.36558587,1.00545774,1.26496623,0.15870648,2.38286558
-3.17258629,12.25412301,0.88343295,7.95439905,0.04733973,0.35947820,0.98127435,1.26912986,0.15076981,2.33066837
-3.16658329,11.99643003,0.86508137,7.76020658,0.04512410,0.35341779,0.95795936,1.27567329,0.14251078,2.28008214
-3.16058029,11.74620848,0.84766057,7.56938567,0.04294243,0.34746782,0.93574451,1.28443266,0.13408000,2.23168985
-3.15457729,11.50472135,0.83134850,7.38266944,0.04082438,0.34166781,0.91479636,1.29520210,0.12562335,2.18594106
-3.14857429,11.27261817,0.81624685,7.20039633,0.03879663,0.33603433,0.89521812,1.30774212,0.11727842,2.14315025
-3.14257129,11.04998245,0.80238405,7.02254386,0.03688254,0.33056282,0.87705434,1.32178899,0.10917149,2.10350142
-3.13656828,10.83640429,0.78972174,6.84877873,0.03510196,0.32523056,0.86029798,1.33706476,0.10141521,2.06705828
-3.13056528,10.63107325,0.77816410,6.67852008,0.03347115,0.32000033,0.84489934,1.35328755,0.09410697,2.03377916
-3.12456228,10.43288530,0.76756957,6.51101173,0.03200277,0.31482488,0.83077611,1.37018134,0.08732791,2.00353554
-3.11855928,10.24055710,0.75776418,6.34539931,0.03070602,0.30965162,0.81782386,1.38748498,0.08114270,1.97613265
-3.11255628,10.05274083,0.74855582,6.18080778,0.02958678,0.30442754,0.80592631,1.40495967,0.07559974,1.95133114
-3.10655328,9.86813293,0.73974854,6.01641508,0.02864780,0.29910388,0.79496472,1.42239468,0.07073204,1.92886811
-3.10055028,9.68557097,0.73115628,5.85151817,0.02788894,0.29364050,0.78482577,1.43961074,0.06655840,1.90847653
-3.09454727,9.50411355,0.72261524,5.68558828,0.02730742,0.28800957,0.77540785,1.45646104,0.06308491,1.88990195
-3.08854427,9.32309993,0.71399447,5.51831279,0.02689803,0.28219861,0.76662506,1.47282980,0.06030663,1.87291574
-3.08254127,9.14218710,0.70520408,5.34962239,0.02665332,0.27621251,0.75840933,1.48862839,0.05820944,1.85732439
-3.07653827,8.96136376,0.69620096,5.17970281,0.02656388,0.27007470,0.75071039,1.50378946,0.05677180,1.84297480
-3.07053527,8.78094236,0.68699183,5.00899147,0.02661844,0.26382740,0.74349402,1.51825952,0.05596651,1.82975571
-3.06453227,8.60153124,0.67763357,4.83816027,0.02680414,0.25753080,0.73673885,1.53199050,0.05576240,1.81759564
-3.05852926,8.42399061,0.66823127,4.66808638,0.02710665,0.25126163,0.73043229,1.54493100,0.05612578,1.80645816
-3.05252626,8.24937637,0.65893393,4.49981353,0.02751043,0.24511083,0.72456590,1.55701808,0.05702179,1.79633512
-3.04652326,8.07887672,0.64992848,4.33450654,0.02799889,0.23918074,0.71913089,1.56817017,0.05841559,1.78723893
-3.04052026,7.91374618,0.64143243,4.17340219,0.02855473,0.23358191,0.71411402,1.57828175,0.06027325,1.77919459
-3.03451726,7.75524157,0.63368551,4.01775926,0.02916015,0.22842959,0.70949456,1.58722052,0.06256264,1.77223232
-3.02851426,7.60456381,0.62694088,3.86881035,0.02979722,0.22384018,0.70524223,1.59482709,0.06525396,1.76638149
-3.02251126,7.46280861,0.62145615,3.72771788,0.03044825,0.21992768,0.70131670,1.60091763,0.06832023,1.76166619
-3.01650825,7.33092796,0.61748461,3.59553585,0.03109617,0.21680029,0.69766831,1.60528921,0.07173754,1.75810264
-3.01050525,7.20970329,0.61526687,3.47317865,0.03172490,0.21455727,0.69424009,1.60772760,0.07548511,1.75569843
-3.00450225,7.09973016,0.61502311,3.36139741,0.03231979,0.21328605,0.69097090,1.60801704,0.07954523,1.75445342
-2.99849925,7.00141320,0.61694600,3.26076383,0.03286799,0.21305974,0.68779919,1.60595129,0.08390291,1.75436162
-2.99249625,6.91496958,0.62119435,3.17166115,0.03335872,0.21393485,0.68466717,1.60134524,0.08854546,1.75541382
-2.98649325,6.84043838,0.62788751,3.09428133,0.03378361,0.21594954,0.68152493,1.59404611,0.09346178,1.75760004
-2.98049025,6.77769347,0.63710055,3.02862731,0.03413681,0.21912203,0.67833396,1.58394371,0.09864148,1.76091145
-2.97448724,6.72645727,0.64886005,2.97451929,0.03441511,0.22344948,0.67507002,1.57097866,0.10407391,1.76534109
-2.96848424,6.68631336,0.66314076,2.93160384,0.03461792,0.22890716,0.67172476,1.55514835,0.10974699,1.77088312
-2.96248124,6.65671626,0.67986297,2.89936484,0.03474710,0.23544798,0.66830610,1.53650992,0.11564597,1.77753033
-2.95647824,6.63699773,0.69889083,2.87713562,0.03480676,0.24300241,0.66483727,1.51518023,0.12175226,1.78527000
-2.95047524,6.62636940,0.72003172,2.86411171,0.03480295,0.25147882,0.66135449,1.49133282,0.12804217,1.79407837
-2.94447224,6.62392253,0.74303676,2.85936432,0.03474323,0.26076430,0.65790362,1.46519198,0.13448589,1.80391412
-2.93846923,6.62862638,0.76760286,2.86185430,0.03463624,0.27072597,0.65453584,1.43702461,0.14104666,1.81471146
-2.93246623,6.63932685,0.79337622,2.87044739,0.03449121,0.28121288,0.65130291,1.40713011,0.14768021,1.82637360
-2.92646323,6.65474777,0.81995763,2.88393077,0.03431754,0.29205848,0.64825231,1.37582933,0.15433458,1.83876728
-2.92046023,6.67349672,0.84690960,2.90103171,0.03412429,0.30308368,0.64542259,1.34345307,0.16095031,1.85171911
-2.91445723,6.69407741,0.87376526,2.92043856,0.03391983,0.31410055,0.64283950,1.31033104,0.16746114,1.86501425
-2.90845423,6.71490979,0.90003897,2.94082427,0.03371151,0.32491642,0.64051306,1.27678176,0.17379510,1.87839803
-2.90245123,6.73435871,0.92523840,2.96087241,0.03350542,0.33533854,0.63843591,1.24310406,0.17987603,1.89158052
-2.89644822,6.75077079,0.94887773,2.97930530,0.03330627,0.34517891,0.63658308,1.20957062,0.18562555,1.90424418
-2.89044522,6.76251863,0.97049144,2.99491344,0.03311728,0.35425926,0.63491313,1.17642358,0.19096526,1.91605430
-2.88444222,6.76805033,0.98964825,3.00658537,0.03294029,0.36241601,0.63337079,1.14387244,0.19581920,1.92667170
-2.87843922,6.76594200,1.00596443,3.01333654,0.03277582,0.36950482,0.63189068,1.11209412,0.20011637,1.93576690
-2.87243622,6.75495004,1.01911598,3.01433577,0.03262328,0.37540471,0.63040203,1.08123471,0.20379327,1.94303512
-2.86643322,6.73405983,1.02884889,3.00892790,0.03248113,0.38002141,0.62883392,1.05141276,0.20679619,1.94821085
-2.86043022,6.70252768,1.03498701,2.99665108,0.03234716,0.38328979,0.62712080,1.02272353,0.20908334,1.95108130
-2.85442721,6.65991277,1.03743704,2.97724758,0.03221866,0.38517526,0.62520776,0.99524362,0.21062645,1.95149761
-2.84842421,6.60609660,1.03619026,2.95066709,0.03209266,0.38567402,0.62305532,0.96903559,0.21141195,1.94938319
-2.84242121,6.54128819,1.03132093,2.91706209,0.03196608,0.38481208,0.62064323,0.94415216,0.21144154,1.94473840
-2.83641821,6.46601404,1.02298125,2.87677513,0.03183584,0.38264321,0.61797325,0.92063943,0.21073220,1.93764137
-2.83041521,6.38109297,1.01139328,2.83031854,0.03169894,0.37924580,0.61507050,0.89853905,0.20931548,1.92824475
-2.82441221,6.28759692,0.99683812,2.77834732,0.03155246,0.37471878,0.61198347,0.87788910,0.20723633,1.91676849
-2.81840920,6.18679971,0.97964289,2.72162672,0.03139353,0.36917697,0.60878260,0.85872371,0.20455127,1.90348911
-2.81240620,6.08011653,0.96016637,2.66099600,0.03121927,0.36274589,0.60555762,0.84107141,0.20132618,1.88872608
-2.80640320,5.96903760,0.93878383,2.59733037,0.03102672,0.35555648,0.60241369,0.82495257,0.19763371,1.87282610
-2.80040020,5.85505976,0.91587207,2.53150308,0.03081272,0.34773990,0.59946683,0.81037613,0.19355046,1.85614605
-2.79439720,5.73961978,0.89179533,2.46434964,0.03057382,0.33942271,0.59683866,0.79733590,0.18915414,1.83903594
-2.78839420,5.62403319,0.86689283,2.39663600,0.03030627,0.33072267,0.59465103,0.78580690,0.18452063,1.82182241
-2.78239120,5.50944183,0.84146850,2.32903220,0.03000598,0.32174533,0.59302061,0.77574211,0.17972143,1.80479407
-2.77638819,5.39677286,0.81578331,2.26209274,0.02966854,0.31258155,0.59205397,0.76706983,0.17482125,1.78818920
-2.77038519,5.28671111,0.79005060,2.19624428,0.02928931,0.30330605,0.59184326,0.75969212,0.16987607,1.77218661
-2.76438219,5.17968577,0.76443420,2.13178105,0.02886355,0.29397696,0.59246280,0.75348438,0.16493174,1.75689996
-2.75837919,5.07587172,0.73904959,2.06886773,0.02838660,0.28463625,0.59396658,0.74829626,0.16002302,1.74237587
-2.75237619,4.97520448,0.71396747,2.00754911,0.02785412,0.27531116,0.59638700,0.74395399,0.15517331,1.72859563
-2.74637319,4.87740761,0.68921956,1.94776562,0.02726226,0.26601618,0.59973465,0.74026396,0.15039488,1.71548048
-2.74037019,4.78203003,0.66480597,1.88937331,0.02660797,0.25675559,0.60399913,0.73701744,0.14568959,1.70289986
-2.73436718,4.68849094,0.64070366,1.83216691,0.02588921,0.24752629,0.60915091,0.73399638,0.14105023,1.69068222
-2.72836418,4.59612908,0.61687519,1.77590435,0.02510516,0.23832077,0.61514397,0.73097969,0.13646207,1.67862756
-2.72236118,4.50425362,0.59327742,1.72033123,0.02425638,0.22912986,0.62191914,0.72775005,0.13190480,1.66652102
-2.71635818,4.41219346,0.56986942,1.66520375,0.02334494,0.21994534,0.62940772,0.72410061,0.12735465,1.65414678
-2.71035518,4.31934251,0.54661927,1.61030905,0.02237446,0.21076208,0.63753553,0.71984145,0.12278654,1.64130136
-2.70435218,4.22519860,0.52350940,1.55548188,0.02135011,0.20157968,0.64622677,0.71480536,0.11817614,1.62780592
-2.69834917,4.12939427,0.50054023,1.50061694,0.02027850,0.19240355,0.65540775,0.70885267,0.11350182,1.61351659
-2.69234617,4.03171844,0.47773212,1.44567671,0.01916756,0.18324547,0.66501023,0.70187502,0.10874636,1.59833270
-2.68634317,3.93212823,0.45512554,1.39069459,0.01802630,0.17412357,0.67497417,0.69379774,0.10389823,1.58220239
-2.68034017,3.83075111,0.43277982,1.33577360,0.01686459,0.16506185,0.68524979,0.68458085,0.09895258,1.56512549
-2.67433717,3.72787784,0.41077047,1.28108128,0.01569283,0.15608933,0.69579881,0.67421873,0.09391178,1.54715361
-2.66833417,3.62394733,0.38918560,1.22684117,0.01452168,0.14723891,0.70659496,0.66273837,0.08878558,1.52838761
-2.66233117,3.51952461,0.36812156,1.17332193,0.01336174,0.13854606,0.71762346,0.65019641,0.08359074,1.50897260
-2.65632816,3.41527372,0.34767834,1.12082470,0.01222322,0.13004737,0.72887987,0.63667528,0.07835054,1.48909089
-2.65032516,3.31192716,0.32795484,1.06966961,0.01111571,0.12177929,0.74036796,0.62227844,0.07309373,1.46895331
-2.64432216,3.21025362,0.30904450,1.02018223,0.01004793,0.11377679,0.75209710,0.60712523,0.06785345,1.44878939
-2.63831916,3.11102592,0.29103139,0.97268063,0.00902751,0.10607234,0.76407900,0.59134550,0.06266590,1.42883684
-2.63231616,3.01499047,0.27398697,0.92746362,0.00806089,0.09869506,0.77632412,0.57507430,0.05756898,1.40933104
-2.62631316,2.92283985,0.25796774,0.88480057,0.00715318,0.09167010,0.78883788,0.55844704,0.05260092,1.39049488
-2.62031016,2.83518948,0.24301364,0.84492327,0.00630818,0.08501829,0.80161686,0.54159521,0.04779904,1.37252946
-2.61430715,2.75255926,0.22914745,0.80801979,0.00552838,0.07875604,0.81464524,0.52464293,0.04319858,1.35560618
-2.60830415,2.67536075,0.21637491,0.77423059,0.00481499,0.07289544,0.82789157,0.50770457,0.03883180,1.33986033
-2.60230115,2.60389008,0.20468570,0.74364679,0.00416808,0.06744457,0.84130621,0.49088334,0.03472727,1.32538672
-2.59629815,2.53832664,0.19405495,0.71631040,0.00358671,0.06240797,0.85481942,0.47427103,0.03090942,1.31223716
-2.59029515,2.47873724,0.18444537,0.69221640,0.00306905,0.05778716,0.86834042,0.45794880,0.02739830,1.30042021
-2.58429215,2.42508522,0.17580970,0.67131649,0.00261261,0.05358134,0.88175736,0.44198888,0.02420965,1.28990283
-2.57828914,2.37724394,0.16809341,0.65352407,0.00221438,0.04978804,0.89493836,0.42645710,0.02135508,1.28061402
-2.57228614,2.33501370,0.16123760,0.63872038,0.00187102,0.04640382,0.90773359,0.41141599,0.01884248,1.27245013
-2.56628314,2.29814125,0.15518184,0.62676139,0.00157905,0.04342500,0.91997838,0.39692818,0.01667654,1.26528156
-2.56028014,2.26634083,0.14986692,0.61748515,0.00133500,0.04084824,0.93149722,0.38305994,0.01485935,1.25896045
-2.55427714,2.23931573,0.14523749,0.61071946,0.00113557,0.03867113,0.94210856,0.36988450,0.01339104,1.25332910
-2.54827414,2.21677938,0.14124439,0.60628934,0.00097775,0.03689273,0.95163023,0.35748498,0.01227035,1.24822846
-2.54227114,2.19847476,0.13784672,0.60402426,0.00085897,0.03551391,0.95988522,0.34595660,0.01149520,1.24350648
-2.53626813,2.18419151,0.13501350,0.60376475,0.00077718,0.03453770,0.96670765,0.33540809,0.01106313,1.23902565
-2.53026513,2.17377948,0.13272506,0.60536817,0.00073092,0.03396941,0.97194856,0.32596202,0.01097157,1.23466956
-2.52426213,2.16715837,0.13097386,0.60871335,0.00071943,0.03381665,0.97548126,0.31775408,0.01121805,1.23034786
-2.51825913,2.16432258,0.12976495,0.61370399,0.00074262,0.03408923,0.97720605,0.31093115,0.01180015,1.22599951
-2.51225613,2.16534106,0.12911598,0.62027055,0.00080117,0.03479885,0.97705391,0.30564824,0.01271533,1.22159399
-2.50625313,2.17035179,0.12905665,0.62837053,0.00089647,0.03595865,0.97498904,0.30206435,0.01396056,1.21713039
-2.50025013,2.17955107,0.12962772,0.63798700,0.00103067,0.03758252,0.97100997,0.30033737,0.01553188,1.21263427
-2.49424712,2.19317773,0.13087951,0.64912550,0.00120660,0.03968440,0.96514925,0.30061821,0.01742378,1.20815252
-2.48824412,2.21149288,0.13286989,0.66180916,0.00142772,0.04227723,0.95747155,0.30304435,0.01962852,1.20374634
-2.48224112,2.23475584,0.13566183,0.67607234,0.00169805,0.04537188,0.94807026,0.30773306,0.02213541,1.19948263
-2.47623812,2.26319726,0.13932044,0.69195293,0.00202207,0.04897595,0.93706281,0.31477463,0.02493010,1.19542435
-2.47023512,2.29699072,0.14390969,0.70948363,0.00240456,0.05309247,0.92458473,0.32422576,0.02799394,1.19162034
-2.46423212,2.33622389,0.14948876,0.72868256,0.00285046,0.05771861,0.91078297,0.33610359,0.03130338,1.18809512
-2.45822911,2.38087097,0.15610820,0.74954372,0.00336468,0.06284436,0.89580862,0.35038036,0.03482960,1.18483944
-2.45222611,2.43076769,0.16380592,0.77202763,0.00395189,0.06845132,0.87980971,0.36697932,0.03853824,1.18180216
-2.44622311,2.48559046,0.17260322,0.79605284,0.00461625,0.07451167,0.86292418,0.38577179,0.04238942,1.17888407
-2.44022011,2.54484094,0.18250102,0.82148861,0.00536120,0.08098728,0.84527377,0.40657575,0.04633796,1.17593415
-2.43421711,2.60783718,0.19347642,0.84814944,0.00618915,0.08782916,0.82695902,0.42915600,0.05033386,1.17274881
-2.42821411,2.67371226,0.20547970,0.87579164,0.00710123,0.09497721,0.80805574,0.45322600,0.05432303,1.16907421
-2.42221111,2.74142096,0.21843206,0.90411240,0.00809700,0.10236034,0.78861326,0.47845147,0.05824826,1.16461183
-2.41620810,2.80975465,0.23222425,0.93275151,0.00917422,0.10989702,0.76865444,0.50445554,0.06205041,1.15902717
-2.41020510,2.87736420,0.24671608,0.96129585,0.01032862,0.11749633,0.74817766,0.53082553,0.06566975,1.15196125
-2.40420210,2.94279031,0.26173711,0.98928655,0.01155373,0.12505932,0.72716043,0.55712107,0.06904741,1.14304445
-2.39819910,3.00450023,0.27708853,1.01622871,0.01284076,0.13248098,0.70556461,0.58288343,0.07212697,1.13191201
-2.39219610,3.06092958,0.29254625,1.04160333,0.01417855,0.13965246,0.68334273,0.60764564,0.07485596,1.11822031
-2.38619310,3.11052763,0.30786516,1.06488102,0.01555361,0.14646375,0.66044508,0.63094334,0.07718735,1.10166335
-2.38019010,3.15180434,0.32278460,1.08553704,0.01695025,0.15280656,0.63682713,0.65232574,0.07908088,1.08198816
-2.37418709,3.18337708,0.33703472,1.10306701,0.01835082,0.15857743,0.61245674,0.67136660,0.08050428,1.05900863
-2.36818409,3.20401540,0.35034374,1.11700276,0.01973598,0.16368092,0.58732065,0.68767472,0.08143416,1.03261678
-2.36218109,3.21268182,0.36244573,1.12692763,0.02108516,0.16803274,0.56143003,0.70090365,0.08185671,1.00279102
-2.35617809,3.20856719,0.37308869,1.13249064,0.02237706,0.17156277,0.53482445,0.71076040,0.08176810,0.96960076
-2.35017509,3.19111915,0.38204261,1.13341892,0.02359017,0.17421775,0.50757436,0.71701272,0.08117452,0.93320731
-2.34417209,3.16006282,0.38910714,1.12952807,0.02470343,0.17596364,0.47978171,0.71949486,0.08009195,0.89386101
-2.33816908,3.11541279,0.39411867,1.12072979,0.02569688,0.17678741,0.45157880,0.71811163,0.07854570,0.85189475
-2.33216608,3.05747645,0.39695632,1.10703682,0.02655231,0.17669833,0.42312546,0.71284057,0.07656961,0.80771426
-2.32616308,2.98684843,0.39754677,1.08856472,0.02725391,0.17572851,0.39460482,0.70373226,0.07420505,0.76178588
-2.32016008,2.90439674,0.39586759,1.06553059,0.02778888,0.17393280,0.36621786,0.69090885,0.07149985,0.71462232
-2.31415708,2.81124142,0.39194887,1.03824885,0.02814791,0.17138793,0.33817721,0.67456080,0.06850693,0.66676736
-2.30815408,2.70872648,0.38587323,1.00712407,0.02832569,0.16819092,0.31070049,0.65494202,0.06528306,0.61878015
-2.30215108,2.59838666,0.37777408,0.97264134,0.02832119,0.16445687,0.28400364,0.63236364,0.06188749,0.57121996
-2.29614807,2.48191020,0.36783217,0.93535442,0.02813788,0.16031608,0.25829463,0.60718676,0.05838066,0.52463210
-2.29014507,2.36109909,0.35627073,0.89587215,0.02778384,0.15591067,0.23376777,0.57981424,0.05482298,0.47953559
-2.28414207,2.23782835,0.34334929,0.85484368,0.02727166,0.15139081,0.21059904,0.55068212,0.05127374,0.43641304
-2.27813907,2.11400581,0.32935646,0.81294290,0.02661832,0.14691067,0.18894252,0.52025081,0.04779016,0.39570309
-2.27213607,1.99153361,0.31460212,0.77085286,0.02584487,0.14262421,0.16892799,0.48899654,0.04442661,0.35779548
-2.26613307,1.87227279,0.29940917,0.72925044,0.02497608,0.13868108,0.15065994,0.45740316,0.04123392,0.32302890
-2.26013007,1.75801188,0.28410530,0.68879205,0.02403998,0.13522260,0.13421768,0.42595493,0.03825902,0.29169128
-2.25412706,1.65044046,0.26901516,0.65010063,0.02306730,0.13237814,0.11965665,0.39513009,0.03554453,0.26402240
-2.24812406,1.55112817,0.25445307,0.61375450,0.02209102,0.13026192,0.10701066,0.36539583,0.03312862,0.24021838
-2.24212106,1.46150954,0.24071671,0.58027828,0.02114572,0.12897040,0.09629493,0.33720448,0.03104495,0.22043762
-2.23611806,1.38287494,0.22808183,0.55013618,0.02026711,0.12858036,0.08750958,0.31099105,0.02932266,0.20480772
-2.23011506,1.31636712,0.21679825,0.52372778,0.01949148,0.12914766,0.08064358,0.28717221,0.02798648,0.19343287
-2.22411206,1.26298338,0.20708716,0.50138630,0.01885521,0.13070687,0.07567866,0.26614633,0.02705680,0.18640125
-2.21810905,1.22358244,0.19913973,0.48337933,0.01839438,0.13327158,0.07259313,0.24829473,0.02654980,0.18379203
-2.21210605,1.19889525,0.19311693,0.46991175,0.01814433,0.13683558,0.07136545,0.23398355,0.02647756,0.18568143
-2.20610305,1.18953883,0.18915046,0.46113063,0.01813934,0.14137463,0.07197719,0.22356618,0.02684809,0.19214769
-2.20010005,1.19603186,0.18734469,0.45713164,0.01841233,0.14684895,0.07441547,0.21738578,0.02766541,0.20327458
-2.19409705,1.21881081,0.18777924,0.45796663,0.01899456,0.15320611,0.07867467,0.21577746,0.02892945,0.21915325
-2.18809405,1.25824529,0.19051209,0.46365176,0.01991537,0.16038433,0.08475735,0.21906983,0.03063609,0.23988233
-2.18209105,1.31465136,0.19558287,0.47417573,0.02120186,0.16831599,0.09267427,0.22758537,0.03277698,0.26556619
-2.17608804,1.38830146,0.20301616,0.48950746,0.02287866,0.17693116,0.10244370,0.24163952,0.03533943,0.29631146
-2.17008504,1.47943008,0.21282451,0.50960292,0.02496754,0.18616097,0.11408983,0.26153780,0.03830633,0.33222171
-2.16408204,1.58823394,0.22501091,0.53441038,0.02748710,0.19594067,0.12764037,0.28757116,0.04165599,0.37339067
-2.15807904,1.71486640,0.23957063,0.56387392,0.03045232,0.20621231,0.14312348,0.32000909,0.04536211,0.41989393
-2.15207604,1.85942545,0.25649228,0.59793482,0.03387412,0.21692666,0.16056406,0.35909067,0.04939376,0.47177948
-2.14607304,2.02193555,0.27575786,0.63653074,0.03775894,0.22804462,0.17997947,0.40501357,0.05371551,0.52905748
-2.14007004,2.20232363,0.29734204,0.67959264,0.04210819,0.23953763,0.20137492,0.45792139,0.05828755,0.59168930
-2.13406703,2.40039018,0.32121042,0.72703962,0.04691780,0.25138746,0.22473851,0.51788960,0.06306612,0.65957657
-2.12806403,2.61577660,0.34731707,0.77877207,0.05217782,0.26358507,0.25003632,0.58491068,0.06800390,0.73255039
-2.12206103,2.84793063,0.37560151,0.83466336,0.05787203,0.27612872,0.27720752,0.65887914,0.07305063,0.81036125
-2.11605803,3.09607162,0.40598513,0.89455090,0.06397772,0.28902150,0.30615985,0.73957721,0.07815390,0.89267020
-2.11005503,3.35915818,0.43836765,0.95822709,0.07046563,0.30226832,0.33676563,0.82666194,0.08325999,0.97904160
-2.10405203,3.63586034,0.47262358,1.02543088,0.07730000,0.31587249,0.36885858,0.91965473,0.08831491,1.06893821
-2.09804902,3.92453880,0.50859921,1.09584081,0.08443897,0.32983228,0.40223155,1.01793408,0.09326548,1.16171878
-2.09204602,4.22323361,0.54611038,1.16907005,0.09183509,0.34413753,0.43663553,1.12073236,0.09806048,1.25663886
-2.08604302,4.52966419,0.58494126,1.24466433,0.09943619,0.35876652,0.47177999,1.22713738,0.10265190,1.35285496
-2.08004002,4.84124248,0.62484447,1.32210292,0.10718642,0.37368345,0.50733477,1.33609920,0.10699607,1.44943262
-2.07403702,5.15510014,0.66554271,1.40080333,0.11502755,0.38883661,0.54293362,1.44644260,0.11105485,1.54535819
-2.06803402,5.46813034,0.70673197,1.48012955,0.12290048,0.40415736,0.57817932,1.55688523,0.11479666,1.63955469
-2.06203102,5.77704356,0.74808641,1.55940381,0.13074683,0.41956020,0.61265057,1.66606120,0.11819740,1.73090131
-2.05602801,6.07843637,0.78926471,1.63792157,0.13851061,0.43494383,0.64591031,1.77254974,0.12124119,1.81825646
-2.05002501,6.36887104,0.82991788,1.71496890,0.14613988,0.45019316,0.67751543,1.87490801,0.12392088,1.90048361
-2.04402201,6.64496327,0.86969808,1.78984171,0.15358822,0.46518242,0.70702762,1.97170700,0.12623834,1.97647942
-2.03801901,6.90347450,0.90826811,1.86186562,0.16081610,0.47977894,0.73402490,2.06156939,0.12820443,2.04520322
-2.03201601,7.14140505,0.94531125,1.93041555,0.16779177,0.49384769,0.75811358,2.14320766,0.12983872,2.10570676
-2.02601301,7.35608373,0.98054071,1.99493381,0.17449192,0.50725610,0.77894013,2.21546109,0.13116894,2.15716323
-2.02001001,7.54524975,1.01370848,2.05494577,0.18090172,0.51987917,0.79620250,2.27732995,0.13223004,2.19889437
-2.01400700,7.70712306,1.04461284,2.11007201,0.18701451,0.53160433,0.80966044,2.32800540,0.13306307,2.23039438
-2.00800400,7.84045927,1.07310427,2.16003644,0.19283084,0.54233603,0.81914434,2.36689369,0.13371384,2.25134969
-2.00200100,7.94458673,1.09908936,2.20466966,0.19835714,0.55199962,0.82456217,2.39363354,0.13423130,2.26165358
-1.99599800,8.01942344,1.12253239,2.24390764,0.20360387,0.56054452,0.82590418,2.40810593,0.13466589,2.26141470
-1.98999500,8.06547326,1.14345470,2.27778568,0.20858342,0.56794638,0.82324511,2.41043575,0.13506773,2.25095915
-1.98399200,8.08380132,1.16193164,2.30642829,0.21330774,0.57420826,0.81674375,2.40098520,0.13548493,2.23082565
-1.97798899,8.07599015,1.17808748,2.33003562,0.21778595,0.57936070,0.80663972,2.38033935,0.13596187,2.20175387
-1.97198599,8.04407882,1.19208840,2.34886742,0.22202200,0.58346092,0.79324767,2.34928445,0.13653775,2.16466619
-1.96598299,7.99048814,1.20413412,2.36322584,0.22601269,0.58659103,0.77694898,2.30878011,0.13724524,2.12064347
-1.95997999,7.91793602,1.21444863,2.37343812,0.22974598,0.58885562,0.75818132,2.25992648,0.13810955,2.07089576
-1.95397699,7.82934700,1.22327044,2.37984042,0.23319995,0.59037877,0.73742642,2.20392816,0.13914775,2.01672887
-1.94797399,7.72776049,1.23084302,2.38276394,0.23634242,0.59130073,0.71519648,2.14205628,0.14036846,1.95950831
-1.94197099,7.61624191,1.23740582,2.38252413,0.23913123,0.59177450,0.69201984,2.07561042,0.14177192,1.90062162
-1.93596798,7.49780048,1.24318643,2.37941359,0.24151534,0.59196248,0.66842630,2.00588209,0.14335046,1.84144083
-1.92996498,7.37531692,1.24839404,2.37369907,0.24343665,0.59203326,0.64493275,1.93412096,0.14508921,1.78328614
-1.92396198,7.25148345,1.25321458,2.36562242,0.24483242,0.59215873,0.62202948,1.86150522,0.14696719,1.72739230
-1.91795898,7.12875747,1.25780754,2.35540511,0.24563830,0.59251153,0.60016779,1.78911696,0.14895858,1.67487866
-1.91195598,7.00932959,1.26230451,2.34325577,0.24579169,0.59326285,0.57974913,1.71792322,0.15103412,1.62672390
-1.90595298,6.89510558,1.26680926,2.32937974,0.24523533,0.59458043,0.56111618,1.64876298,0.15316262,1.58374601
-1.89994997,6.78770112,1.27139917,2.31398957,0.24392089,0.59662681,0.54454607,1.58234017,0.15531240,1.54658818
-1.89394697,6.68844758,1.27612765,2.29731545,0.24181237,0.59955755,0.53024578,1.51922237,0.15745274,1.51571044
-1.88794397,6.59840653,1.28102741,2.27961428,0.23888914,0.60351946,0.51834993,1.45984470,0.15955502,1.49138733
-1.88194097,6.51839048,1.28611393,2.26117649,0.23514842,0.60864847,0.50892069,1.40451822,0.16159377,1.47371096
-1.87593797,6.44898718,1.29138922,2.24232983,0.23060710,0.61506734,0.50194990,1.35344181,0.16354739,1.46259928
-1.86993497,6.39058518,1.29684517,2.22343934,0.22530277,0.62288282,0.49736298,1.30671681,0.16539853,1.45780865
-1.86393197,6.34339826,1.30246665,2.20490350,0.21929399,0.63218241,0.49502468,1.26436324,0.16713430,1.45895006
-1.85792896,6.30748719,1.30823395,2.18714631,0.21265967,0.64303085,0.49474599,1.22633667,0.16874604,1.46550819
-1.85192596,6.28277725,1.31412462,2.17060578,0.20549768,0.65546607,0.49629238,1.19254488,0.17022888,1.47686235
-1.84592296,6.26907115,1.32011462,2.15571935,0.19792276,0.66949519,0.49939261,1.16286346,0.17158111,1.49230852
