energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up
-2.98049025,4.65370847,0.07664899,0.60514027,0.45112357,1.38816997,0.83019132,0.40462860,0.09134129,1.55106046
-2.97448724,4.77281473,0.07647731,0.60247038,0.46470674,1.46732703,0.82194025,0.40767369,0.09079612,1.59790311
-2.96848424,4.90393585,0.07719652,0.59957718,0.48008625,1.55250192,0.81467276,0.41163181,0.09037771,1.64919930
-2.96248124,5.04447428,0.07879096,0.59627607,0.49706872,1.64268959,0.80808458,0.41628444,0.09005008,1.70406468
-2.95647824,5.19165226,0.08124530,0.59240807,0.51542422,1.73672824,0.80191241,0.42141685,0.08977551,1.76152962
-2.95047524,5.34256128,0.08454481,0.58784353,0.53488651,1.83331585,0.79593858,0.42682355,0.08951579,1.82055560
-2.94447224,5.49421386,0.08867516,0.58248462,0.55515440,1.93103141,0.78999311,0.43231294,0.08923343,1.88005344
-2.93846923,5.64359665,0.09362159,0.57626651,0.57589451,2.02836045,0.78395352,0.43771104,0.08889286,1.93890278
-2.93246623,5.78772415,0.09936750,0.56915730,0.59674537,2.12372460,0.77774236,0.44286424,0.08846150,1.99597282
-2.92646323,5.92369174,0.10589262,0.56115673,0.61732310,2.21551448,0.77132274,0.44764087,0.08791079,2.05014364
-2.92046023,6.04872714,0.11317074,0.55229368,0.63722835,2.30212505,0.76469217,0.45193175,0.08721693,2.10032784
-2.91445723,6.16023905,0.12116728,0.54262272,0.65605451,2.38199255,0.75787502,0.45564963,0.08636150,2.14549190
-2.90845423,6.25586192,0.12983669,0.53221984,0.67339699,2.45363181,0.75091407,0.45872765,0.08533181,2.18467673
-2.90245123,6.33349577,0.13911999,0.52117746,0.68886306,2.51567275,0.74386164,0.46111706,0.08412103,2.21701688
-2.89644822,6.39134023,0.14894266,0.50959918,0.70208216,2.56689487,0.73677067,0.46278421,0.08272812,2.24175786
-2.89044522,6.42792219,0.15921288,0.49759429,0.71271601,2.60625842,0.72968638,0.46370723,0.08115746,2.25827111
-2.88444222,6.44211639,0.16982060,0.48527252,0.72046837,2.63293119,0.72263894,0.46387253,0.07941840,2.26606617
-2.87843922,6.43315895,0.18063723,0.47273917,0.72509371,2.64630989,0.71563752,0.46327147,0.07752463,2.26479977
-2.87243622,6.40065361,0.19151648,0.46009095,0.72640478,2.64603536,0.70866617,0.46189738,0.07549341,2.25428151
-2.86643322,6.34457107,0.20229599,0.44741265,0.72427845,2.63200098,0.70168175,0.45974317,0.07334479,2.23447610
-2.86043022,6.26524176,0.21280009,0.43477491,0.71865965,2.60435404,0.69461399,0.45679977,0.07110086,2.20550210
-2.85442721,6.16334251,0.22284351,0.42223313,0.70956333,2.56349006,0.68736784,0.45305545,0.06878497,2.16762728
-2.84842421,6.03987800,0.23223594,0.40982758,0.69707423,2.51004031,0.67982791,0.44849612,0.06642109,2.12126078
-2.84242121,5.89615742,0.24078723,0.39758463,0.68134448,2.44485302,0.67186479,0.44310656,0.06403324,2.06694238
-2.83641821,5.73376726,0.24831320,0.38551907,0.66258929,2.36896920,0.66334281,0.43687250,0.06164509,2.00532927
-2.83041521,5.55454084,0.25464151,0.37363726,0.64108071,2.28359381,0.65412897,0.42978344,0.05927965,1.93718070
-2.82441221,5.36052525,0.25961759,0.36194098,0.61713986,2.19006364,0.64410231,0.42183584,0.05695912,1.86334103
-2.81840920,5.15394623,0.26311020,0.35043152,0.59112797,2.08981287,0.63316325,0.41303662,0.05470482,1.78472152
-2.81240620,4.93717150,0.26501631,0.33911404,0.56343654,1.98433770,0.62124232,0.40340657,0.05253727,1.70228157
-2.80640320,4.71267309,0.26526516,0.32800151,0.53447698,1.87516109,0.60830772,0.39298335,0.05047621,1.61700964
-2.80040020,4.48298888,0.26382120,0.31711831,0.50467019,1.76379888,0.59437126,0.38182396,0.04854078,1.52990435
-2.79439720,4.25068394,0.26068578,0.30650307,0.47443640,1.65172813,0.57949226,0.37000632,0.04674959,1.44195628
-2.78839420,4.01831201,0.25589744,0.29621048,0.44418556,1.54035861,0.56377920,0.35762983,0.04512076,1.35413065
-2.78239120,3.78837753,0.24953098,0.28631225,0.41430869,1.43100804,0.54738898,0.34481488,0.04367196,1.26735127
-2.77638819,3.56329884,0.24169503,0.27689680,0.38517016,1.32488151,0.53052387,0.33170117,0.04242027,1.18248607
-2.77038519,3.34537305,0.23252858,0.26806797,0.35710140,1.22305549,0.51342616,0.31844497,0.04138204,1.10033429
-2.76438219,3.13674326,0.22219643,0.25994267,0.33039582,1.12646630,0.49637110,0.30521538,0.04057258,1.02161577
-2.75837919,2.93936877,0.21088383,0.25264773,0.30530522,1.03590318,0.47965815,0.29218992,0.04000582,0.94696211
-2.75237619,2.75499901,0.19879065,0.24631604,0.28203746,0.95200558,0.46360130,0.27954941,0.03969392,0.87691017
-2.74637319,2.58515180,0.18612526,0.24108224,0.26075560,0.87526444,0.44851892,0.26747270,0.03964677,0.81189762
-2.74037019,2.43109652,0.17309845,0.23707823,0.24157810,0.80602690,0.43472349,0.25613130,0.03987161,0.75226087
-2.73436718,2.29384263,0.15991760,0.23442860,0.22458020,0.74450408,0.42251193,0.24568434,0.04037253,0.69823504
-2.72836418,2.17413381,0.14678142,0.23324637,0.20979614,0.69078128,0.41215679,0.23627395,0.04115014,0.64995602
-2.72236118,2.07244766,0.13387534,0.23362902,0.19722217,0.64482999,0.40389876,0.22802136,0.04220128,0.60746456
-2.71635818,1.98900101,0.12136770,0.23565511,0.18682016,0.60652126,0.39794067,0.22102392,0.04351879,0.57071195
-2.71035518,1.92376011,0.10940696,0.23938149,0.17852148,0.57563973,0.39444310,0.21535291,0.04509148,0.53956731
-2.70435218,1.87645533,0.09811974,0.24484108,0.17223125,0.55189785,0.39352176,0.21105246,0.04690412,0.51382606
-2.69834917,1.84659935,0.08760985,0.25204137,0.16783249,0.53494970,0.39524635,0.20813933,0.04893763,0.49321931
-2.69234617,1.83350790,0.07795816,0.26096345,0.16519034,0.52440412,0.39964086,0.20660356,0.05116932,0.47742383
-2.68634317,1.83632207,0.06922322,0.27156157,0.16415595,0.51983652,0.40668505,0.20640988,0.05357326,0.46607229
-2.68034017,1.85403105,0.06144246,0.28376320,0.16457015,0.52079930,0.41631676,0.20749968,0.05612068,0.45876342
-2.67433717,1.88549435,0.05463398,0.29746932,0.16626667,0.52683051,0.42843479,0.20979343,0.05878048,0.45507183
-2.66833417,1.92946271,0.04879852,0.31255511,0.16907503,0.53746064,0.44290209,0.21319331,0.06151969,0.45455718
-2.66233117,1.98459698,0.04392174,0.32887084,0.17282294,0.55221753,0.45954892,0.21758595,0.06430403,0.45677253
-2.65632816,2.04948475,0.03997647,0.34624297,0.17733829,0.57062947,0.47817586,0.22284521,0.06709837,0.46127178
-2.65032516,2.12265454,0.03692490,0.36447549,0.18245079,0.59222662,0.49855651,0.22883471,0.06986725,0.46761597
-2.64432216,2.20258780,0.03472066,0.38335157,0.18799325,0.61654107,0.52043990,0.23541024,0.07257535,0.47537860
-2.63831916,2.28772925,0.03331065,0.40263549,0.19380262,0.64310580,0.54355253,0.24242193,0.07518790,0.48414992
-2.63231616,2.37649610,0.03263656,0.42207507,0.19972089,0.67145303,0.56760032,0.24971622,0.07767117,0.49354031
-2.62631316,2.46728714,0.03263623,0.44140457,0.20559589,0.70111238,0.59227051,0.25713760,0.07999281,0.50318292
-2.62031016,2.55849253,0.03324465,0.46034821,0.21128209,0.73160921,0.61723384,0.26453035,0.08212232,0.51273575
-2.61430715,2.64850504,0.03439477,0.47862436,0.21664153,0.76246377,0.64214708,0.27174007,0.08403145,0.52188323
-2.60830415,2.73573376,0.03601815,0.49595030,0.22154481,0.79319135,0.66665641,0.27861540,0.08569459,0.53033769
-2.60230115,2.81862050,0.03804539,0.51204773,0.22587229,0.82330400,0.69040151,0.28500971,0.08708922,0.53784057
-2.59629815,2.89565939,0.04040653,0.52664876,0.22951550,0.85231379,0.71302077,0.29078301,0.08819632,0.54416369
-2.59029515,2.96541959,0.04303146,0.53950227,0.23237863,0.87973802,0.73415755,0.29580393,0.08900081,0.54911058
-2.58429215,3.02657063,0.04585026,0.55038054,0.23438017,0.90510613,0.75346740,0.29995189,0.08949190,0.55251774
-2.57828914,3.07790985,0.04879360,0.55908581,0.23545463,0.92796836,0.77062634,0.30311938,0.08966341,0.55425595
-2.57228614,3.11839084,0.05179333,0.56545654,0.23555411,0.94790581,0.78533974,0.30521424,0.08951407,0.55423145
-2.56628314,3.14715167,0.05478301,0.56937306,0.23464981,0.96454152,0.79735163,0.30616189,0.08904762,0.55238681
-2.56028014,3.16354165,0.05769861,0.57076239,0.23273326,0.97755217,0.80645411,0.30590739,0.08827287,0.54870154
-2.55427714,3.16714505,0.06047934,0.56960189,0.22981716,0.98667982,0.81249632,0.30441726,0.08720357,0.54319199
-2.54827414,3.15780058,0.06306840,0.56592160,0.22593583,0.99174308,0.81539269,0.30168078,0.08585811,0.53591077
-2.54227114,3.13561523,0.06541386,0.55980503,0.22114509,0.99264719,0.81512987,0.29771093,0.08425916,0.52694527
-2.53626813,3.10097155,0.06746948,0.55138842,0.21552165,0.98939244,0.81177207,0.29254462,0.08243301,0.51641546
-2.53026513,3.05452763,0.06919549,0.54085826,0.20916180,0.98208043,0.80546437,0.28624232,0.08040892,0.50447082
-2.52426213,2.99720932,0.07055920,0.52844741,0.20217963,0.97091767,0.79643368,0.27888700,0.07821828,0.49128649
-2.51825913,2.93019472,0.07153561,0.51442963,0.19470465,0.95621640,0.78498721,0.27058240,0.07589370,0.47705882
-2.51225613,2.85489115,0.07210767,0.49911290,0.18687896,0.93839228,0.77150830,0.26145067,0.07346816,0.46200024
-2.50625313,2.77290520,0.07226649,0.48283179,0.17885398,0.91795888,0.75644953,0.25162940,0.07097404,0.44633390
-2.50025013,2.68600684,0.07201130,0.46593894,0.17078688,0.89551913,0.74032323,0.24126825,0.06844232,0.43028802
-2.49424712,2.59608854,0.07134913,0.44879622,0.16283688,0.87175385,0.72368963,0.23052518,0.06590179,0.41409034
-2.48824412,2.50512071,0.07029443,0.43176552,0.15516132,0.84740760,0.70714275,0.21956245,0.06337847,0.39796269
-2.48224112,2.41510472,0.06886834,0.41519983,0.14791188,0.82327222,0.69129456,0.20854262,0.06089511,0.38211603
-2.47623812,2.32802491,0.06709797,0.39943451,0.14123086,0.80016859,0.67675764,0.19762446,0.05847090,0.36674591
-2.47023512,2.24580074,0.06501546,0.38477915,0.13524764,0.77892692,0.66412701,0.18695921,0.05612130,0.35202863
-2.46423212,2.17024047,0.06265694,0.37151024,0.13007552,0.76036625,0.65396146,0.17668696,0.05385810,0.33811803
-2.45822911,2.10299739,0.06006154,0.35986461,0.12580880,0.74527360,0.64676520,0.16693358,0.05168959,0.32514303
-2.45222611,2.04552961,0.05727033,0.35003405,0.12252046,0.73438327,0.64297008,0.15780803,0.04962078,0.31320586
-2.44622311,1.99906440,0.05432528,0.34216092,0.12026015,0.72835696,0.64291938,0.14940021,0.04765387,0.30238102
-2.44022011,1.96456785,0.05126839,0.33633501,0.11905279,0.72776502,0.64685343,0.14177946,0.04578860,0.29271482
-2.43421711,1.94272047,0.04814078,0.33259164,0.11889780,0.73306950,0.65489786,0.13499361,0.04402276,0.28422562
-2.42821411,1.93389953,0.04498203,0.33091112,0.11976877,0.74460936,0.66705500,0.12906860,0.04235261,0.27690452
-2.42221111,1.93816856,0.04182956,0.33121946,0.12161394,0.76258825,0.68319880,0.12400882,0.04077335,0.27071666
-2.41620810,1.95527445,0.03871824,0.33339054,0.12435717,0.78706536,0.70307382,0.11979790,0.03927948,0.26560292
-2.41020510,1.98465259,0.03568006,0.33724966,0.12789971,0.81794963,0.72629849,0.11640018,0.03786517,0.26148217
-2.40420210,2.02544022,0.03274401,0.34257841,0.13212248,0.85499760,0.75237280,0.11376260,0.03652449,0.25825387
-2.39819910,2.07649806,0.02993608,0.34912097,0.13688914,0.89781519,0.78069048,0.11181706,0.03525167,0.25580123
-2.39219610,2.13644005,0.02727938,0.35659160,0.14204960,0.94586357,0.81055540,0.11048323,0.03404129,0.25399472
-2.38619310,2.20367092,0.02479437,0.36468327,0.14744418,0.99846919,0.84120191,0.10967164,0.03288842,0.25269604
-2.38019010,2.27643089,0.02249916,0.37307728,0.15290814,1.05483792,0.87181848,0.10928699,0.03178871,0.25176245
-2.37418709,2.35284652,0.02040990,0.38145355,0.15827654,1.11407322,0.90157394,0.10923168,0.03073859,0.25105143
-2.36818409,2.43098668,0.01854124,0.38950132,0.16338930,1.17519792,0.92964549,0.10940930,0.02973529,0.25042558
-2.36218109,2.50892184,0.01690678,0.39692993,0.16809627,1.23717932,0.95524725,0.10972813,0.02877703,0.24975759
-2.35617809,2.58478517,0.01551948,0.40347931,0.17226212,1.29895694,0.97765845,0.11010445,0.02786314,0.24893522
-2.35017509,2.65683329,0.01439218,0.40892965,0.17577093,1.35947222,0.99624998,0.11046550,0.02699418,0.24786607
-2.34417209,2.72350453,0.01353793,0.41311003,0.17853021,1.41769933,1.01050810,0.11075217,0.02617209,0.24648195
-2.33816908,2.78347265,0.01297034,0.41590548,0.18047429,1.47267609,1.02005442,0.11092104,0.02540029,0.24474264
-2.33216608,2.83569368,0.01270382,0.41726210,0.18156676,1.52353395,1.02466105,0.11094593,0.02468378,0.24263901
-2.32616308,2.87944399,0.01275371,0.41719009,0.18180207,1.56952595,1.02426027,0.11081880,0.02402918,0.24019506
-2.32016008,2.91434777,0.01313627,0.41576432,0.18120596,1.61005156,1.01894822,0.11054984,0.02344469,0.23746902
-2.31415708,2.94039254,0.01386859,0.41312245,0.17983491,1.64467732,1.00898227,0.11016695,0.02294001,0.23455324
-2.30815408,2.95793172,0.01496832,0.40946051,0.17777441,1.67315230,0.99477230,0.10971439,0.02252610,0.23157286
-2.30215108,2.96767364,0.01645326,0.40502620,0.17513627,1.69541767,0.97686603,0.10925085,0.02221496,0.22868330
-2.29614807,2.97065732,0.01834082,0.40010992,0.17205497,1.71160964,0.95592915,0.10884680,0.02201918,0.22606653
-2.29014507,2.96821535,0.02064744,0.39503407,0.16868328,1.72205547,0.93272100,0.10858140,0.02195151,0.22392635
-2.28414207,2.96192528,0.02338776,0.39014097,0.16518713,1.72726245,0.90806687,0.10853894,0.02202429,0.22248268
-2.27813907,2.95355110,0.02657392,0.38577989,0.16174025,1.72790001,0.88282816,0.10880511,0.02224886,0.22196516
-2.27213607,2.94497698,0.03021469,0.38229363,0.15851844,1.72477550,0.85787155,0.10946308,0.02263489,0.22260614
-2.26613307,2.93813591,0.03431474,0.38000548,0.15569394,1.71880441,0.83403853,0.11058968,0.02318978,0.22463350
-2.26013007,2.93493578,0.03887386,0.37920680,0.15342995,1.71097615,0.81211660,0.11225183,0.02391803,0.22826324
-2.25412706,2.93718623,0.04388644,0.38014598,0.15187564,1.70231661,0.79281309,0.11450332,0.02482069,0.23369239
-2.24812406,2.94652885,0.04934103,0.38301902,0.15116162,1.69384915,0.77673275,0.11738210,0.02589492,0.24109215
-2.24212106,2.96437387,0.05522015,0.38796238,0.15139621,1.68655554,0.76435983,0.12090830,0.02713367,0.25060178
-2.23611806,2.99184592,0.06150033,0.39504811,0.15266247,1.68133857,0.75604521,0.12508286,0.02852553,0.26232315
-2.23011506,3.02974109,0.06815249,0.40428161,0.15501617,1.67898799,0.75199893,0.12988709,0.03005469,0.27631630
-2.22411206,3.07849724,0.07514256,0.41560198,0.15848458,1.68015143,0.75228826,0.13528298,0.03170120,0.29259603
-2.21810905,3.13817885,0.08243240,0.42888500,0.16306634,1.68531145,0.75684106,0.14121438,0.03344133,0.31112977
-2.21210605,3.20847723,0.08998103,0.44394848,0.16873209,1.69477014,0.76545416,0.14760896,0.03524818,0.33183662
-2.20610305,3.28872615,0.09774608,0.46055978,0.17542606,1.70864186,0.77780630,0.15438086,0.03709243,0.35458784
-2.20010005,3.37793254,0.10568547,0.47844512,0.18306845,1.72685466,0.79347481,0.16143398,0.03894331,0.37920875
-2.19409705,3.47482109,0.11375926,0.49730032,0.19155847,1.74916050,0.81195530,0.16866574,0.04076963,0.40548199
-2.18809405,3.57789117,0.12193151,0.51680244,0.20077805,1.77515384,0.83268355,0.17597117,0.04254098,0.43315236
-2.18209105,3.68548402,0.13017228,0.53662190,0.21059613,1.80429797,0.85505866,0.18324719,0.04422896,0.46193301
-2.17608804,3.79585757,0.13845945,0.55643464,0.22087326,1.83595795,0.87846653,0.19039686,0.04580845,0.49151308
-2.17008504,3.90726619,0.14678054,0.57593369,0.23146661,1.86943876,0.90230294,0.19733358,0.04725882,0.52156665
-2.16408204,4.01804226,0.15513428,0.59484003,0.24223516,1.90402706,0.92599524,0.20398484,0.04856516,0.55176288
-2.15807904,4.12667645,0.16353186,0.61291201,0.25304488,1.93903452,0.94902217,0.21029566,0.04971928,0.58177719
-2.15207604,4.23189354,0.17199802,0.62995328,0.26377398,1.97384102,0.97093102,0.21623137,0.05072070,0.61130322
-2.14607304,4.33272090,0.18057164,0.64581898,0.27431785,2.00793541,0.99135177,0.22177974,0.05157735,0.64006523
-2.14007004,4.42854655,0.18930600,0.66041980,0.28459367,2.04095213,1.01000777,0.22695238,0.05230614,0.66783069
-2.13406703,4.51916460,0.19826853,0.67372411,0.29454454,2.07270171,1.02672269,0.23178525,0.05293323,0.69442252
-2.12806403,4.60480564,0.20754015,0.68575788,0.30414294,2.10319360,1.04142372,0.23633844,0.05349413,0.71973053
-2.12206103,4.68615053,0.21721403,0.69660260,0.31339329,2.13265008,1.05414087,0.24069498,0.05403344,0.74372156
-2.11605803,4.76432635,0.22739385,0.70639119,0.32233364,2.16151014,1.06500263,0.24495885,0.05460438,0.76644774
-2.11005503,4.84088382,0.23819141,0.71530210,0.33103611,2.19042292,1.07422791,0.24925215,0.05526804,0.78805241
-2.10405203,4.91775622,0.24972382,0.72355168,0.33960623,2.22023043,1.08211496,0.25371156,0.05609226,0.80877313
-2.09804902,4.99720042,0.26210992,0.73138531,0.34818088,2.25193997,1.08902723,0.25848406,0.05715037,0.82894129
-2.09204602,5.08172118,0.27546628,0.73906717,0.35692491,2.28668696,1.09537700,0.26372201,0.05851958,0.84897820
-2.08604302,5.17398093,0.28990258,0.74686933,0.36602649,2.32568935,1.10160701,0.26957787,0.06027909,0.86938719
-2.08004002,5.27669737,0.30551664,0.75506026,0.37569118,2.37019542,1.10817097,0.27619845,0.06250808,0.89074190
-2.07403702,5.39253251,0.32238896,0.76389322,0.38613489,2.42142671,1.11551346,0.28371900,0.06528342,0.91367077
-2.06803402,5.52397666,0.34057723,0.77359488,0.39757608,2.48051864,1.12404995,0.29225734,0.06867723,0.93883808
-2.06203102,5.67323210,0.36011071,0.78435464,0.41022717,2.54846125,1.13414777,0.30190808,0.07275440,0.96692211
-2.05602801,5.84210081,0.38098482,0.79631498,0.42428588,2.62604267,1.14610863,0.31273732,0.07756999,0.99859105
-2.05002501,6.03188136,0.40315632,0.80956332,0.43992644,2.71379824,1.16015348,0.32477793,0.08316675,1.03447757
-2.04402201,6.24327972,0.42653910,0.82412571,0.45729140,2.81196762,1.17641043,0.33802561,0.08957269,1.07515304
-2.03801901,6.47633875,0.45100105,0.83996280,0.47648422,2.92046256,1.19490619,0.35243612,0.09679888,1.12110248
-2.03201601,6.73039026,0.47636235,0.85696821,0.49756304,3.03884718,1.21556149,0.36792366,0.10483760,1.17270120
-2.02601301,7.00403337,0.50239514,0.87496958,0.52053596,3.16633245,1.23819090,0.38436067,0.11366089,1.23019448
-2.02001001,7.29514127,0.52882513,0.89373241,0.54535817,3.30178596,1.26250707,0.40157917,0.12321953,1.29368097
-2.01400700,7.60089793,0.55533505,0.91296652,0.57193090,3.44375722,1.28812929,0.41937364,0.13344278,1.36310084
-2.00800400,7.91786447,0.58157005,0.93233512,0.60010246,3.59051834,1.31459621,0.43750549,0.14423860,1.43822925
-2.00200100,8.24207388,0.60714504,0.95146603,0.62967130,3.74011891,1.34138219,0.45570897,0.15549474,1.51867555
-1.99599800,8.56915110,0.63165384,0.96996472,0.66039092,3.89045337,1.36791656,0.47369838,0.16708051,1.60388834
-1.98999500,8.89445429,0.65467977,0.98742853,0.69197638,4.03933847,1.39360501,0.49117643,0.17884926,1.69316629
-1.98399200,9.21323171,0.67580748,1.00346160,0.72411231,4.18459765,1.41785222,0.50784328,0.19064163,1.78567423
-1.97798899,9.52078800,0.69463550,1.01768961,0.75646170,4.32414910,1.44008462,0.52340605,0.20228933,1.88046387
-1.97198599,9.81265259,0.71078904,1.02977386,0.78867541,4.45609344,1.45977226,0.53758838,0.21361947,1.97649834
-1.96598299,10.08474300,0.72393251,1.03942391,0.82040165,4.57879749,1.47644885,0.55013952,0.22445924,2.07267934
-1.95997999,10.33351570,0.73378115,1.04640807,0.85129526,4.69096994,1.48972904,0.56084276,0.23464072,2.16787586
-1.95397699,10.55609769,0.74011140,1.05056159,0.88102617,4.79172572,1.49932212,0.56952263,0.24400579,2.26095324
-1.94797399,10.75039293,0.74276938,1.05179175,0.90928686,4.88063577,1.50504168,0.57605062,0.25241070,2.35080136
-1.94197099,10.91515867,0.74167711,1.05008007,0.93579843,4.95775978,1.50681081,0.58034917,0.25973036,2.43636093
-1.93596798,11.05004850,0.73683632,1.04548121,0.96031529,5.02366024,1.50466277,0.58239379,0.26586196,2.51664687
-1.92996498,11.15562020,0.72832945,1.03811906,0.98262815,5.07939681,1.49873719,0.58221315,0.27072788,2.59076820
-1.92396198,11.23330833,0.71631798,1.02818004,1.00256555,5.12650093,1.48927215,0.57988721,0.27427774,2.65794372
-1.91795898,11.28536313,0.70103803,1.01590418,1.01999396,5.16693160,1.47659275,0.57554352,0.27648943,2.71751343
-1.91195598,11.31475877,0.68279354,1.00157441,1.03481659,5.20301379,1.46109668,0.56935184,0.27736919,2.76894548
-1.90595298,11.32507526,0.66194719,0.98550477,1.04697127,5.23736197,1.44323774,0.56151743,0.27695067,2.81183896
-1.89994997,11.32035951,0.63890965,0.96802804,1.05642749,5.27279153,1.42350795,0.55227320,0.27529304,2.84592284
-1.89394697,11.30497162,0.61412740,0.94948353,1.06318317,5.31222146,1.40241932,0.54187134,0.27247826,2.87105153
-1.88794397,11.28342294,0.58806978,0.93020545,1.06726106,5.35857202,1.38048579,0.53057453,0.26860761,2.88719780
-1.88194097,11.26021237,0.56121565,0.91051253,1.06870536,5.41466092,1.35820633,0.51864724,0.26379776,2.89444351
-1.87593797,11.23966729,0.53404034,0.89069910,1.06757848,5.48310186,1.33604954,0.50634757,0.25817635,2.89296897
-1.86993497,11.22579478,0.50700308,0.87102806,1.06395817,5.56620886,1.31444041,0.49391972,0.25187754,2.88304138
-1.86393197,11.22214811,0.48053564,0.85172574,1.05793515,5.66590941,1.29374941,0.48158747,0.24503753,2.86500289
-1.85792896,11.23171271,0.45503223,0.83297891,1.04961109,5.78366944,1.27428424,0.46954892,0.23779031,2.83925878
-1.85192596,11.25681460,0.43084108,0.81493359,1.03909700,5.92043222,1.25628419,0.45797239,0.23026382,2.80626592
-1.84592296,11.29905352,0.40825794,0.79769576,1.02651191,6.07657310,1.23991710,0.44699383,0.22257661,2.76652187
-1.83991996,11.35926184,0.38752139,0.78133360,1.01198179,6.25187136,1.22527882,0.43671545,0.21483514,2.72055463
-1.83391696,11.43748956,0.36881021,0.76588103,0.99563843,6.44549990,1.21239491,0.42720566,0.20713176,2.66891318
-1.82791396,11.53301485,0.35224259,0.75134219,0.97761849,6.65603304,1.20122441,0.41850026,0.19954343,2.61215876
-1.82191096,11.64437886,0.33787722,0.73769671,0.95806228,6.88147228,1.19166535,0.41060454,0.19213115,2.55085700
-1.81590795,11.76944293,0.32571597,0.72490526,0.93711260,7.11928915,1.18356176,0.40349629,0.18494004,2.48557074
-1.80990495,11.90546601,0.31570803,0.71291529,0.91491331,7.36648413,1.17671194,0.39712952,0.17800006,2.41685369
-1.80390195,12.04919921,0.30775525,0.70166660,0.89160797,7.61965996,1.17087767,0.39143862,0.17132725,2.34524500
-1.79789895,12.19699463,0.30171841,0.69109668,0.86733839,7.87510734,1.16579412,0.38634281,0.16492539,2.27126458
-1.79189595,12.34492478,0.29742423,0.68114542,0.84224337,8.12890054,1.16118017,0.38175081,0.15878796,2.19540948
-1.78589295,12.48890909,0.29467276,0.67175931,0.81645759,8.37700023,1.15674893,0.37756533,0.15290027,2.11815132
-1.77988994,12.62484335,0.29324488,0.66289489,0.79011090,8.61536038,1.15221817,0.37368750,0.14724180,2.03993478
-1.77388694,12.74872828,0.29290980,0.65452141,0.76332794,8.84003593,1.14732027,0.37002090,0.14178834,1.96117718
-1.76788394,12.85679293,0.29343215,0.64662258,0.73622830,9.04728779,1.14181164,0.36647518,0.13651420,1.88226923
-1.76188094,12.94560916,0.29457862,0.63919753,0.70892711,9.23368168,1.13548101,0.36296921,0.13139414,1.80357670
-1.75587794,13.01219313,0.29612383,0.63226078,0.68153616,9.39617754,1.12815659,0.35943351,0.12640510,1.72544306
-1.74987494,13.05409066,0.29785546,0.62584138,0.65416528,9.53220639,1.11971157,0.35581215,0.12152763,1.64819266
-1.74387194,13.06944343,0.29957841,0.61998110,0.62692413,9.63973199,1.11006800,0.35206390,0.11674702,1.57213445
-1.73786893,13.05703395,0.30111802,0.61473186,0.59992407,9.71729530,1.09919861,0.34816275,0.11205414,1.49756576
-1.73186593,13.01630787,0.30232231,0.61015237,0.57327992,9.76404037,1.08712664,0.34409769,0.10744589,1.42477592
-1.72586293,12.94737332,0.30306330,0.60630409,0.54711171,9.77972104,1.07392361,0.33987196,0.10292537,1.35404948
-1.71985993,12.85097797,0.30323748,0.60324674,0.52154591,9.76468877,1.05970504,0.33550165,0.09850185,1.28566866
-1.71385693,12.72846514,0.30276543,0.60103343,0.49671628,9.71986270,1.04462436,0.33101390,0.09419033,1.21991499
-1.70785393,12.58171189,0.30159096,0.59970569,0.47276412,9.64668370,1.02886529,0.32644469,0.09001104,1.15706977
-1.70185093,12.41305196,0.29967956,0.59928855,0.44983786,9.54705518,1.01263297,0.32183641,0.08598864,1.09741360
-1.69584792,12.22518790,0.29701666,0.59978607,0.42809208,9.42327337,0.99614435,0.31723526,0.08215142,1.04122464
-1.68984492,12.02109632,0.29360557,0.60117732,0.40768576,9.27795069,0.97961822,0.31268866,0.07853026,0.98877596
-1.68384192,11.80393086,0.28946541,0.60341333,0.38878013,9.11393552,0.96326547,0.30824283,0.07515767,0.94033200
-1.67783892,11.57692689,0.28462900,0.60641506,0.37153597,8.93423169,0.94728002,0.30394050,0.07206672,0.89614434
-1.67183592,11.34331191,0.27914092,0.61007252,0.35611057,8.74192077,0.93183089,0.29981907,0.06929007,0.85644696
-1.66583292,11.10622457,0.27305571,0.61424544,0.34265456,8.54008968,0.91705573,0.29590903,0.06685892,0.82145131
-1.65982991,10.86864484,0.26643627,0.61876519,0.33130851,8.33176550,0.90305616,0.29223288,0.06480215,0.79134131
-1.65382691,10.63333663,0.25935243,0.62343826,0.32219979,8.11985890,0.88989513,0.28880455,0.06314543,0.76626851
-1.64782391,10.40280355,0.25187972,0.62805100,0.31543935,7.90711665,0.87759630,0.28562914,0.06191046,0.74634752
-1.64182091,10.17925741,0.24409823,0.63237560,0.31111890,7.69608334,0.86614535,0.28270320,0.06111430,0.73165195
-1.63581791,9.96459853,0.23609155,0.63617703,0.30930834,7.48907175,0.85549327,0.28001530,0.06076874,0.72221083
-1.62981491,9.76040631,0.22794569,0.63922064,0.31005352,7.28814092,0.84556106,0.27754686,0.06087981,0.71800557
-1.62381191,9.56793822,0.21974797,0.64128016,0.31337438,7.09508087,0.83624574,0.27527326,0.06144736,0.71896767
-1.61780890,9.38813526,0.21158580,0.64214566,0.31926354,6.91140281,0.82742726,0.27316503,0.06246473,0.72497696
