energy_ev,total_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up,Ta_p_up,Ta_d_up
-4.30115058,2.31979970,1.30734650,0.00412395,0.00061577,0.14423298,0.93830507,1.27942172
-4.29514757,2.43594340,1.35604469,0.00436887,0.00069581,0.15001945,0.97845598,1.35483779
-4.28914457,2.54535082,1.39892733,0.00460740,0.00078408,0.15537062,1.01556884,1.42771220
-4.28314157,2.64707310,1.43557273,0.00483792,0.00088123,0.16027342,1.04942253,1.49739247
-4.27713857,2.74031548,1.46569007,0.00505898,0.00098792,0.16472757,1.07987601,1.56327971
-4.27113557,2.82445310,1.48912619,0.00526937,0.00110484,0.16874494,1.10687003,1.62484069
-4.26513257,2.89904067,1.50586763,0.00546809,0.00123268,0.17234829,1.13042557,1.68161759
-4.25912956,2.96381532,1.51603771,0.00565435,0.00137216,0.17556954,1.15063898,1.73323498
-4.25312656,3.01869306,1.51988896,0.00582758,0.00152393,0.17844752,1.16767423,1.77940395
-4.24712356,3.06375874,1.51779129,0.00598738,0.00168862,0.18102546,1.18175232,1.81992324
-4.24112056,3.09925049,1.51021638,0.00613350,0.00186678,0.18334820,1.19313870,1.85467747
-4.23511756,3.12553928,1.49771908,0.00626581,0.00205885,0.18545942,1.20212901,1.88363268
-4.22911456,3.14310476,1.48091662,0.00638425,0.00226509,0.18739891,1.20903400,1.90682947
-4.22311156,3.15250847,1.46046663,0.00648878,0.00248560,0.18920009,1.21416421,1.92437414
-4.21710855,3.15436593,1.43704465,0.00657937,0.00272021,0.19088798,1.21781521,1.93642833
-4.21110555,3.14931853,1.41132229,0.00665593,0.00296844,0.19247756,1.22025392,1.94319763
-4.20510255,3.13800684,1.38394668,0.00671829,0.00322951,0.19397280,1.22170681,1.94491978
-4.19909955,3.12104619,1.35552199,0.00676622,0.00350223,0.19536627,1.22235027,1.94185296
-4.19309655,3.09900564,1.32659366,0.00679938,0.00378500,0.19663953,1.22230373,1.93426475
-4.18709355,3.07239110,1.29763573,0.00681731,0.00407578,0.19776403,1.22162564,1.92242210
-4.18109055,3.04163322,1.26904174,0.00681952,0.00437208,0.19870276,1.22031255,1.90658300
-4.17508754,3.00708031,1.24111916,0.00680544,0.00467096,0.19941236,1.21830125,1.88698983
-4.16908454,2.96899658,1.21408759,0.00677448,0.00496908,0.19984570,1.21547376,1.86386494
-4.16308154,2.92756539,1.18808054,0.00672609,0.00526267,0.19995477,1.21166502,1.83740847
-4.15707854,2.88289739,1.16315051,0.00665979,0.00554769,0.19969375,1.20667286,1.80779834
-4.15107554,2.83504282,1.13927715,0.00657524,0.00581984,0.19902206,1.20026971,1.77519253
-4.14507254,2.78400746,1.11637794,0.00647224,0.00607469,0.19790738,1.19221567,1.73973331
-4.13906953,2.72977124,1.09432102,0.00635085,0.00630777,0.19632826,1.18227225,1.70155311
-4.13306653,2.67230855,1.07293946,0.00621135,0.00651474,0.19427649,1.17021625,1.66078177
-4.12706353,2.61160935,1.05204645,0.00605436,0.00669147,0.19175885,1.15585312,1.61755459
-4.12106053,2.54769985,1.03145076,0.00588077,0.00683421,0.18879834,1.13902931,1.57202072
-4.11505753,2.48066180,1.01097179,0.00569180,0.00693971,0.18543469,1.11964303,1.52435136
-4.10905453,2.41064936,0.99045363,0.00548901,0.00700532,0.18172423,1.09765306,1.47474722
-4.10305153,2.33790267,0.96977749,0.00527424,0.00702911,0.17773902,1.07308507,1.42344474
-4.09704852,2.26275737,0.94887209,0.00504961,0.00700996,0.17356535,1.04603542,1.37072060
-4.09104552,2.18564941,0.92772136,0.00481745,0.00694757,0.16930157,1.01667202,1.31689424
-4.08504252,2.10711488,0.90636926,0.00458031,0.00684254,0.16505534,0.98523250,1.26232797
-4.07903952,2.02778465,0.88492149,0.00434083,0.00669633,0.16094051,0.95201944,1.20742471
-4.07303652,1.94837395,0.86354382,0.00410173,0.00651121,0.15707349,0.91739310,1.15262320
-4.06703352,1.86966714,0.84245723,0.00386570,0.00629026,0.15356954,0.88176178,1.09839091
-4.06103052,1.79249838,0.82193006,0.00363540,0.00603721,0.15053881,0.84557026,1.04521493
-4.05502751,1.71772891,0.80226729,0.00341333,0.00575636,0.14808255,0.80928681,0.99359108
-4.04902451,1.64622191,0.78379771,0.00320181,0.00545247,0.14628934,0.77338913,0.94401198
-4.04302151,1.57881609,0.76685926,0.00300291,0.00513059,0.14523179,0.73835002,0.89695440
-4.03701851,1.51629920,0.75178348,0.00281845,0.00479594,0.14496354,0.70462316,0.85286675
-4.03101551,1.45938280,0.73887963,0.00264991,0.00445376,0.14551690,0.67262963,0.81215714
-4.02501251,1.40867935,0.72841937,0.00249847,0.00410919,0.14690113,0.64274581,0.77518288
-4.01900950,1.36468296,0.72062272,0.00236496,0.00376714,0.14910150,0.61529297,0.74224168
-4.01300650,1.32775458,0.71564606,0.00224990,0.00343221,0.15207906,0.59052917,0.71356540
-4.00700350,1.29811264,0.71357281,0.00215349,0.00310859,0.15577140,0.56864357,0.68931634
-4.00100050,1.27582947,0.71440729,0.00207567,0.00280003,0.16009415,0.54975354,0.66958663
-3.99499750,1.26083389,0.71807224,0.00201612,0.00250979,0.16494333,0.53390460,0.65440049
-3.98899450,1.25291977,0.72440995,0.00197436,0.00224062,0.17019844,0.52107307,0.64371947
-3.98299150,1.25176032,0.73318735,0.00194972,0.00199481,0.17572626,0.51117140,0.63745019
-3.97698849,1.25692715,0.74410449,0.00194148,0.00177422,0.18138509,0.50405578,0.63545434
-3.97098549,1.26791343,0.75680624,0.00194885,0.00158026,0.18702944,0.49953567,0.63756009
-3.96498249,1.28415955,0.77089661,0.00197107,0.00141406,0.19251483,0.49738476,0.64357449
-3.95897949,1.30508017,0.78595481,0.00200742,0.00127643,0.19770265,0.49735279,0.65329585
-3.95297649,1.33009093,0.80155239,0.00205727,0.00116803,0.20246477,0.49917762,0.66652542
-3.94697349,1.35863341,0.81727041,0.00212010,0.00108936,0.20668772,0.50259699,0.68307752
-3.94097049,1.39019676,0.83271585,0.00219551,0.00104090,0.21027632,0.50735928,0.70278742
-3.93496748,1.42433490,0.84753622,0.00228322,0.00102312,0.21315656,0.51323284,0.72551643
-3.92896448,1.46067803,0.86143172,0.00238306,0.00103658,0.21527749,0.52001342,0.75115362
-3.92296148,1.49893789,0.87416432,0.00249493,0.00108195,0.21661229,0.52752934,0.77961418
-3.91695848,1.53890655,0.88556318,0.00261877,0.00116006,0.21715821,0.53564427,0.81083413
-3.91095548,1.58044856,0.89552631,0.00275449,0.00127190,0.21693562,0.54425749,0.84476192
-3.90495248,1.62348732,0.90401846,0.00290194,0.00141866,0.21598601,0.55330189,0.88134727
-3.89894947,1.66798652,0.91106540,0.00306081,0.00160168,0.21436930,0.56273977,0.92052794
-3.89294647,1.71392786,0.91674519,0.00323059,0.00182248,0.21216043,0.57255704,0.96221546
-3.88694347,1.76128692,0.92117694,0.00341052,0.00208268,0.20944543,0.58275616,1.00628073
-3.88094047,1.81000869,0.92450802,0.00359950,0.00238397,0.20631740,0.59334847,1.05254072
-3.87493747,1.85998484,0.92690055,0.00379607,0.00272805,0.20287226,0.60434656,1.10074722
-3.86893447,1.91103445,0.92851803,0.00399842,0.00311652,0.19920481,0.61575719,1.15057882
-3.86293147,1.96288969,0.92951321,0.00420430,0.00355086,0.19540516,0.62757538,1.20163687
-3.85692846,2.01518789,0.93001780,0.00441114,0.00403224,0.19155570,0.63978020,1.25344598
-3.85092546,2.06747078,0.93013483,0.00461602,0.00456148,0.18772880,0.65233254,1.30545961
-3.84492246,2.11919125,0.92993402,0.00481575,0.00513890,0.18398522,0.66517502,1.35707049
-3.83891946,2.16972756,0.92945053,0.00500693,0.00576422,0.18037347,0.67823428,1.40762570
-3.83291646,2.21840418,0.92868692,0.00518609,0.00643640,0.17692981,0.69142532,1.45644570
-3.82691346,2.26451824,0.92761823,0.00534976,0.00715358,0.17367915,0.70465765,1.50284638
-3.82091046,2.30736986,0.92619963,0.00549460,0.00791295,0.17063642,0.71784295,1.54616282
-3.81490745,2.34629455,0.92437604,0.00561751,0.00871063,0.16780853,0.73090345,1.58577358
-3.80890445,2.38069556,0.92209294,0.00571576,0.00954167,0.16519662,0.74378063,1.62112390
-3.80290145,2.41007407,0.91930752,0.00578706,0.01039994,0.16279834,0.75644341,1.65174666
-3.79689845,2.43405528,0.91599927,0.00582968,0.01127820,0.16061020,0.76889527,1.67727956
-3.79089545,2.45240865,0.91217925,0.00584251,0.01216808,0.15862961,0.78117961,1.69747780
-3.78489245,2.46506093,0.90789725,0.00582507,0.01306021,0.15685656,0.79338289,1.71222124
-3.77888944,2.47210118,0.90324632,0.00577757,0.01394430,0.15529483,0.80563517,1.72151592
-3.77288644,2.47377740,0.89836430,0.00570087,0.01480939,0.15395261,0.81810774,1.72548976
-3.76688344,2.47048499,0.89343209,0.00559645,0.01564401,0.15284251,0.83100788,1.72438281
-3.76088044,2.46274781,0.88866880,0.00546636,0.01643651,0.15198102,0.84457078,1.71853292
-3.75487744,2.45119297,0.88432395,0.00531313,0.01717533,0.15138739,0.85904893,1.70835762
-3.74887444,2.43652094,0.88066720,0.00513967,0.01784935,0.15108208,0.87469942,1.69433357
-3.74287144,2.41947285,0.87797610,0.00494917,0.01844819,0.15108483,0.89176970,1.67697474
-3.73686843,2.40079668,0.87652265,0.00474497,0.01896265,0.15141256,0.91048250,1.65681075
-3.73086543,2.38121457,0.87655939,0.00453051,0.01938495,0.15207719,0.93102069,1.63436659
-3.72486243,2.36139262,0.87830573,0.00430914,0.01970905,0.15308352,0.95351266,1.61014474
-3.71885943,2.34191511,0.88193539,0.00408408,0.01993095,0.15442739,0.97801931,1.58461057
-3.71285643,2.32326391,0.88756545,0.00385835,0.02004880,0.15609409,1.00452309,1.55818159
-3.70685343,2.30580423,0.89524784,0.00363465,0.02006312,0.15805736,1.03291990,1.53122076
-3.70085043,2.28977692,0.90496347,0.00341537,0.01997675,0.16027881,1.06301436,1.50403380
-3.69484742,2.27529727,0.91661949,0.00320254,0.01979487,0.16270797,1.09451880,1.47687027
-3.68884442,2.26236018,0.93004975,0.00299784,0.01952485,0.16528301,1.12705629,1.44992774
-3.68284142,2.25085078,0.94501849,0.00280255,0.01917605,0.16793192,1.16016780,1.42335844
-3.67683842,2.24055970,0.96122708,0.00261764,0.01875954,0.17057441,1.19332325,1.39727750
-3.67083542,2.23120190,0.97832360,0.00244377,0.01828776,0.17312414,1.22593630,1.37177205
-3.66483242,2.22243786,0.99591472,0.00228131,0.01777413,0.17549153,1.25738225,1.34691020
-3.65882941,2.21389603,1.01357946,0.00213043,0.01723266,0.17758669,1.28701857,1.32274952
-3.65282641,2.20519526,1.03088423,0.00199110,0.01667748,0.17932259,1.31420703,1.29934408
-3.64682341,2.19596631,1.04739844,0.00186316,0.01612246,0.18061830,1.33833675,1.27675002
-3.64082041,2.18587147,1.06271004,0.00174633,0.01558079,0.18140203,1.35884696,1.25502921
-3.63481741,2.17462157,1.07644038,0.00164031,0.01506462,0.18161398,1.37524859,1.23425113
-3.62881441,2.16198976,1.08825755,0.00154475,0.01458478,0.18120881,1.38714358,1.21449291
-3.62281141,2.14782176,1.09788793,0.00145929,0.01415053,0.18015756,1.39424106,1.19583791
-3.61680840,2.13204216,1.10512510,0.00138360,0.01376937,0.17844906,1.39636943,1.17837306
-3.61080540,2.11465684,1.10983597,0.00131735,0.01344698,0.17609062,1.39348386,1.16218533
-3.60480240,2.09575148,1.11196380,0.00126028,0.01318713,0.17310803,1.38566867,1.14735764
-3.59879940,2.07548634,1.11152787,0.00121212,0.01299176,0.16954486,1.37313441,1.13396459
-3.59279640,2.05408766,1.10862002,0.00117266,0.01286105,0.16546098,1.35620969,1.12206829
-3.58679340,2.03183599,1.10339803,0.00114170,0.01279355,0.16093054,1.33532814,1.11171435
-3.58079040,2.00905203,1.09607638,0.00111903,0.01278634,0.15603930,1.31101101,1.10292845
-3.57478739,1.98608066,1.08691462,0.00110446,0.01283524,0.15088148,1.28384631,1.09571340
-3.56878439,1.96327364,1.07620406,0.00109777,0.01293497,0.14555637,1.25446537,1.09004682
-3.56278139,1.94097199,1.06425352,0.00109872,0.01307940,0.14016465,1.22351807,1.08587945
-3.55677839,1.91948870,1.05137453,0.00110701,0.01326171,0.13480475,1.19164781,1.08313428
-3.55077539,1.89909262,1.03786715,0.00112232,0.01347460,0.12956936,1.15946757,1.08170632
-3.54477239,1.87999450,1.02400678,0.00114424,0.01371041,0.12454213,1.12753809,1.08146328
-3.53876938,1.86233581,1.01003278,0.00117231,0.01396132,0.11979496,1.09634927,1.08224712
-3.53276638,1.84618106,0.99613945,0.00120601,0.01421946,0.11538570,1.06630561,1.08387668
-3.52676338,1.83151428,0.98246987,0.00124475,0.01447703,0.11135656,1.03771632,1.08615135
-3.52076038,1.81824002,0.96911275,0.00128789,0.01472641,0.10773328,1.01079054,1.08885602
-3.51475738,1.80618889,0.95610262,0.00133475,0.01496030,0.10452494,0.98563771,1.09176725
-3.50875438,1.79512785,0.94342324,0.00138463,0.01517178,0.10172458,0.96227293,1.09466068
-3.50275138,1.78477462,0.93101390,0.00143681,0.01535445,0.09931050,0.94062698,1.09731946
-3.49674837,1.77481587,0.91877849,0.00149060,0.01550252,0.09724816,0.92056031,1.09954371
-3.49074537,1.76492816,0.90659656,0.00154537,0.01561098,0.09549263,0.90188009,1.10116043
-3.48474237,1.75480070,0.89433583,0.00160053,0.01567564,0.09399140,0.88435953,1.10203358
-3.47873937,1.74415857,0.88186551,0.00165561,0.01569332,0.09268747,0.86775827,1.10207375
-3.47273637,1.73278525,0.86906945,0.00171023,0.01566191,0.09152256,0.85184277,1.10124683
-3.46673337,1.72054291,0.85585859,0.00176418,0.01558049,0.09044025,0.83640577,1.09958105
-3.46073037,1.70738940,0.84218176,0.00181735,0.01544939,0.08938897,0.82128372,1.09717182
-3.45472736,1.69339054,0.82803437,0.00186983,0.01527021,0.08832469,0.80637147,1.09418376
-3.44872436,1.67872712,0.81346448,0.00192183,0.01504587,0.08721322,0.79163356,1.09084956
-3.44272136,1.66369566,0.79857576,0.00197369,0.01478051,0.08603200,0.77711163,1.08746536
-3.43671836,1.64870304,0.78352735,0.00202590,0.01447946,0.08477143,0.76292781,1.08438258
-3.43071536,1.63425483,0.76853063,0.00207900,0.01414908,0.08343566,0.74928422,1.08199640
-3.42471236,1.62093803,0.75384296,0.00213362,0.01379659,0.08204281,0.73645861,1.08073119
-3.41870935,1.60939906,0.73975911,0.00219038,0.01342985,0.08062483,0.72479691,1.08102355
-3.41270635,1.60031829,0.72660062,0.00224988,0.01305716,0.07922689,0.71470315,1.08330378
-3.40670335,1.59438247,0.71470403,0.00231266,0.01268694,0.07790651,0.70662760,1.08797662
-3.40070035,1.59225682,0.70440854,0.00237914,0.01232751,0.07673247,0.70105410,1.09540247
-3.39469735,1.59455847,0.69604407,0.00244958,0.01198680,0.07578367,0.69848729,1.10588004
-3.38869435,1.60183280,0.68992033,0.00252408,0.01167212,0.07514795,0.69944080,1.11963153
-3.38269135,1.61453426,0.68631769,0.00260252,0.01138991,0.07492103,0.70442709,1.13679124
-3.37668834,1.63301283,0.68548030,0.00268458,0.01114560,0.07520565,0.71394956,1.15739842
-3.37068534,1.65750686,0.68761202,0.00276973,0.01094343,0.07611087,0.72849739,1.18139480
-3.36468234,1.68814293,0.69287518,0.00285726,0.01078644,0.07775163,0.74854336,1.20862699
-3.35867934,1.72494233,0.70139225,0.00294626,0.01067636,0.08024847,0.77454442,1.23885386
-3.35267634,1.76783391,0.71325020,0.00303572,0.01061371,0.08372743,0.80694489,1.27175831
-3.34667334,1.81667213,0.72850708,0.00312452,0.01059784,0.08831996,0.84618154,1.30696286
-3.34067034,1.87125895,0.74720019,0.00321151,0.01062709,0.09416278,0.89268975,1.34404818
-3.33466733,1.93136792,0.76935510,0.00329554,0.01069894,0.10139744,0.94690970,1.38257338
-3.32866433,1.99676839,0.79499459,0.00337555,0.01081019,0.11016958,1.00929148,1.42209680
-3.32266133,2.06724806,0.82414678,0.00345055,0.01095718,0.12062759,1.08029773,1.46219614
-3.31665833,2.14263173,0.85685127,0.00351976,0.01113599,0.13292056,1.16040281,1.50248649
-3.31065533,2.22279464,0.89316280,0.00358252,0.01134264,0.14719540,1.25008710,1.54263533
-3.30465233,2.30766884,0.93315156,0.00363843,0.01157324,0.16359304,1.34982589,1.58237333
-3.29864932,2.39724164,0.97689980,0.00368726,0.01182418,0.18224367,1.46007203,1.62150045
-3.29264632,2.49154568,1.02449450,0.00372902,0.01209219,0.20326099,1.58123219,1.65988678
-3.28664332,2.59064051,1.07601614,0.00376389,0.01237443,0.22673572,1.71363710,1.69746817
-3.28064032,2.69458653,1.13152400,0.00379223,0.01266849,0.25272828,1.85750644,1.73423677
-3.27463732,2.80341239,1.19103852,0.00381450,0.01297239,0.28126123,2.01290967,1.77022716
-3.26863432,2.91707768,1.25452172,0.00383126,0.01328450,0.31231147,2.17972450,1.80549885
-3.26263132,3.03543303,1.32185674,0.00384309,0.01360345,0.34580282,2.35759528,1.84011633
-3.25662831,3.15818031,1.39282784,0.00385056,0.01392803,0.38159930,2.54589370,1.87412776
-3.25062531,3.28483540,1.46710218,0.00385416,0.01425704,0.41949961,2.74368454,1.90754397
-3.24462231,3.41469652,1.54421487,0.00385428,0.01458916,0.45923328,2.94969927,1.94031878
-3.23861931,3.54682056,1.62355850,0.00385117,0.01492285,0.50045887,3.16232003,1.97233229
-3.23261631,3.68000972,1.70437839,0.00384490,0.01525622,0.54276468,3.37957637,2.00337815
-3.22661331,3.81281032,1.78577445,0.00383539,0.01558699,0.58567223,3.59915663,2.03315580
-3.22061031,3.94352491,1.86671019,0.00382235,0.01591242,0.62864254,3.81843489,2.06126841
-3.21460730,4.07023832,1.94602919,0.00380535,0.01622932,0.67108553,4.03451421,2.08722696
-3.20860430,4.19085713,2.02247873,0.00378379,0.01653413,0.71237210,4.24428538,2.11046039
-3.20260130,4.30316189,2.09473997,0.00375698,0.01682296,0.75184883,4.44449986,2.13033157
-3.19659830,4.40486983,2.16146380,0.00372416,0.01709175,0.78885474,4.63185464,2.14615849
-3.19059530,4.49370588,2.22131069,0.00368452,0.01733639,0.82273956,4.80308582,2.15723967
-3.18459230,4.56747882,2.27299318,0.00363731,0.01755294,0.85288282,4.95506711,2.16288260
-3.17858929,4.62415904,2.31531883,0.00358183,0.01773774,0.87871292,5.08490899,2.16243380
-3.17258629,4.66195434,2.34723179,0.00351751,0.01788765,0.89972547,5.19005395,2.15530906
-3.16658329,4.67937998,2.36785100,0.00344394,0.01800018,0.91549982,5.26836342,2.14102222
-3.16058029,4.67531969,2.37650308,0.00336091,0.01807360,0.92571337,5.31819197,2.11921121
-3.15457729,4.64907441,2.37274840,0.00326842,0.01810706,0.93015262,5.33844530,2.08965976
-3.14857429,4.60039657,2.35639896,0.00316672,0.01810063,0.92872062,5.32861905,2.05231401
-3.14257129,4.52950807,2.32752731,0.00305630,0.01805531,0.92144051,5.28881655,2.00729300
-3.13656828,4.43710127,2.28646611,0.00293789,0.01797291,0.90845474,5.21974465,1.95489261
-3.13056528,4.32432301,2.23379827,0.00281246,0.01785606,0.89002029,5.12268807,1.89558299
-3.12456228,4.19274275,2.17033854,0.00268116,0.01770797,0.86649994,4.99946348,1.82999951
-3.11855928,4.04430643,2.09710727,0.00254533,0.01753231,0.83835014,4.85235606,1.75892813
-3.11255628,3.88127874,2.01529789,0.00240643,0.01733302,0.80610599,4.68404165,1.68328574
-3.10655328,3.70617671,1.92623968,0.00226606,0.01711409,0.77036416,4.49749846,1.60409688
-3.10055028,3.52169787,1.83135766,0.00212584,0.01687939,0.73176443,4.29591285,1.52246795
-3.09454727,3.33064660,1.73213157,0.00198743,0.01663251,0.69097080,4.08258334,1.43956035
-3.08854427,3.13586186,1.63005552,0.00185250,0.01637662,0.64865290,3.86082750,1.35656374
-3.08254127,2.94014942,1.52660029,0.00172265,0.01611436,0.60546848,3.63389529,1.27467078
-3.07653827,2.74622118,1.42317937,0.00159943,0.01584782,0.56204767,3.40489232,1.19505423
-3.07053527,2.55664347,1.32112011,0.00148429,0.01557855,0.51897946,3.17671558,1.11884727
-3.06453227,2.37379579,1.22164047,0.00137859,0.01530757,0.47680079,2.95200313,1.04712748
-3.05852926,2.19984039,1.12583194,0.00128358,0.01503552,0.43598850,2.73309865,0.98090471
-3.05252626,2.03670267,1.03464849,0.00120037,0.01476275,0.39695411,2.52203076,0.92111264
-3.04652326,1.88606162,0.94890132,0.00112999,0.01448949,0.36004133,2.32050610,0.86860375
-3.04052026,1.74934897,0.86925866,0.00107334,0.01421597,0.32552614,2.12991474,0.82414696
-3.03451726,1.62775547,0.79625000,0.00103121,0.01394264,0.29361900,1.95134584,0.78842724
-3.02851426,1.52224211,0.73027367,0.00100432,0.01367023,0.26446880,1.78561121,0.76204626
-3.02251126,1.43355455,0.67160668,0.00099325,0.01339992,0.23816820,1.63327422,0.74552321
-3.01650825,1.36223851,0.62041604,0.00099853,0.01313338,0.21475975,1.49468166,0.73929488
-3.01050525,1.30865452,0.57677039,0.00102055,0.01287276,0.19424240,1.36999630,0.74371439
-3.00450225,1.27299047,0.54065132,0.00105962,0.01262072,0.17657813,1.25922794,0.75904796
-2.99849925,1.25527094,0.51196360,0.00111595,0.01238034,0.16169809,1.16226173,0.78546949
-2.99249625,1.25536280,0.49054400,0.00118959,0.01215498,0.14950833,1.07888222,0.82305295
-2.98649325,1.27297672,0.47616843,0.00128046,0.01194816,0.13989462,1.00879276,0.87176272
-2.98049025,1.30766523,0.46855724,0.00138833,0.01176339,0.13272651,0.95162983,0.93144262
-2.97448724,1.35881786,0.46737903,0.00151274,0.01160394,0.12786045,0.90697256,1.00180420
-2.96848424,1.42565458,0.47225297,0.00165304,0.01147276,0.12514211,0.87434787,1.08241526
-2.96248124,1.50721877,0.48275030,0.00180836,0.01137220,0.12440797,0.85323209,1.17268981
-2.95647824,1.60237144,0.49839522,0.00197755,0.01130399,0.12548635,0.84304998,1.27188045
-2.95047524,1.70978786,0.51866582,0.00215920,0.01126905,0.12819803,0.84317218,1.37907427
-2.94447224,1.82795851,0.54299551,0.00235164,0.01126749,0.13235670,0.85291230,1.49319339
-2.93846923,1.95519511,0.57077532,0.00255291,0.01129864,0.13776935,0.87152448,1.61300081
-2.93246623,2.08964320,0.60135752,0.00276080,0.01136102,0.14423686,0.89820252,1.73711230
-2.92646323,2.22930146,0.63406084,0.00297286,0.01145251,0.15155490,0.93208120,1.86401440
-2.92046023,2.37204831,0.66817737,0.00318644,0.01157046,0.15951518,0.97224034,1.99208877
-2.91445723,2.51567541,0.70298123,0.00339869,0.01171186,0.16790725,1.01771199,2.11964212
-2.90845423,2.65792742,0.73773896,0.00360667,0.01187356,0.17652076,1.06749059,2.24494134
-2.90245123,2.79654701,0.77172133,0.00380737,0.01205241,0.18514822,1.12054622,2.36625250
-2.89644822,2.92932356,0.80421634,0.00399778,0.01224549,0.19358813,1.17584027,2.48188249
-2.89044522,3.05414395,0.83454286,0.00417496,0.01245026,0.20164843,1.23234305,2.59022170
-2.88444222,3.16904330,0.86206461,0.00433613,0.01266471,0.20915009,1.28905262,2.68978609
-2.87843922,3.27225377,0.88620380,0.00447871,0.01288741,0.21593070,1.34501394,2.77925688
-2.87243622,3.36224925,0.90645387,0.00460041,0.01311759,0.22184783,1.39933737,2.85751618
-2.86643322,3.43778404,0.92239098,0.00469929,0.01335508,0.22678207,1.45121575,2.92367703
-2.86043022,3.49792376,0.93368342,0.00477381,0.01360028,0.23063951,1.49993902,2.97710654
-2.85442721,3.54206714,0.94009886,0.00482287,0.01385400,0.23335353,1.54490579,3.01744102
-2.84842421,3.56995759,0.94150884,0.00484587,0.01411733,0.23488580,1.58563116,3.04459259
-2.84242121,3.58168414,0.93789035,0.00484269,0.01439141,0.23522640,1.62175049,3.05874691
-2.83641821,3.57767158,0.92932438,0.00481372,0.01467722,0.23439304,1.65301886,3.06035215
-2.83041521,3.55866023,0.91599154,0.00475983,0.01497536,0.23242940,1.67930636,3.05009985
-2.82441221,3.52567632,0.89816465,0.00468239,0.01528586,0.22940259,1.70058954,3.02889847
-2.81840920,3.47999419,0.87619895,0.00458315,0.01560793,0.22540000,1.71693952,2.99784092
-2.81240620,3.42309199,0.85051988,0.00446429,0.01593988,0.22052545,1.72850747,2.95816746
-2.80640320,3.35660286,0.82160932,0.00432826,0.01627899,0.21489502,1.73550839,2.91122566
-2.80040020,3.28226344,0.78999051,0.00417780,0.01662147,0.20863265,1.73820416,2.85842907
-2.79439720,3.20186201,0.75621241,0.00401579,0.01696248,0.20186576,1.73688673,2.80121617
-2.78839420,3.11718806,0.72083408,0.00384522,0.01729627,0.19472098,1.73186257,2.74101133
-2.78239120,3.02998529,0.68440958,0.00366911,0.01761629,0.18732036,1.72343904,2.67918895
-2.77638819,2.94190942,0.64747405,0.00349040,0.01791546,0.17977803,1.71191352,2.61704197
-2.77038519,2.85449230,0.61053126,0.00331193,0.01818637,0.17219749,1.69756561,2.55575566
-2.76438219,2.76911294,0.57404317,0.00313635,0.01842167,0.16466967,1.68065286,2.49638714
-2.75837919,2.68697622,0.53842174,0.00296607,0.01861433,0.15727175,1.66140977,2.43985080
-2.75237619,2.60909920,0.50402293,0.00280325,0.01875801,0.15006667,1.64004997,2.38690980
-2.74637319,2.53630495,0.47114334,0.00264970,0.01884735,0.14310337,1.61677116,2.33817302
-2.74037019,2.46922329,0.44001895,0.00250694,0.01887831,0.13641771,1.59176198,2.29409727
-2.73436718,2.40829771,0.41082620,0.00237616,0.01884837,0.13003379,1.56521022,2.25499383
-2.72836418,2.35379756,0.38368486,0.00225818,0.01875677,0.12396572,1.53731145,2.22103871
-2.72236118,2.30583430,0.35866258,0.00215355,0.01860462,0.11821965,1.50827726,2.19228572
-2.71635818,2.26438088,0.33578065,0.00206248,0.01839498,0.11279580,1.47834235,2.16868162
-2.71035518,2.22929306,0.31502067,0.00198492,0.01813288,0.10769058,1.44776985,2.15008245
-2.70435218,2.20033166,0.29633167,0.00192056,0.01782520,0.10289848,1.41685434,2.13627049
-2.69834917,2.17718481,0.27963742,0.00186889,0.01748060,0.09841379,1.38592232,2.12697103
-2.69234617,2.15948947,0.26484360,0.00182921,0.01710930,0.09423195,1.35533015,2.12186864
-2.68634317,2.14685145,0.25184448,0.00180066,0.01672287,0.09035061,1.32545950,2.12062231
-2.68034017,2.13886360,0.24052900,0.00178227,0.01633397,0.08677037,1.29671076,2.12287932
-2.67433717,2.13512160,0.23078600,0.00177299,0.01595608,0.08349512,1.26949480,2.12828734
-2.66833417,2.13523724,0.22250862,0.00177172,0.01560322,0.08053216,1.24422389,2.13650483
-2.66233117,2.13884903,0.21559768,0.00177731,0.01528970,0.07789200,1.22130225,2.14720940
-2.65632816,2.14563006,0.20996414,0.00178863,0.01502980,0.07558808,1.20111697,2.16010413
-2.65032516,2.15529306,0.20553070,0.00180454,0.01483759,0.07363626,1.18403000,2.17492181
-2.64432216,2.16759293,0.20223250,0.00182395,0.01472670,0.07205433,1.17037149,2.19142698
-2.63831916,2.18232664,0.20001713,0.00184582,0.01471010,0.07086145,1.16043499,2.20941599
-2.63231616,2.19933090,0.19884404,0.00186915,0.01479996,0.07007769,1.15447450,2.22871496
-2.62631316,2.21847757,0.19868337,0.00189305,0.01500747,0.06972351,1.15270345,2.24917589
-2.62031016,2.23966736,0.19951448,0.00191668,0.01534269,0.06981938,1.15529526,2.27067118
-2.61430715,2.26282188,0.20132408,0.00193930,0.01581440,0.07038543,1.16238522,2.29308664
-2.60830415,2.28787463,0.20410430,0.00196029,0.01642993,0.07144106,1.17407301,2.31631359
-2.60230115,2.31476114,0.20785060,0.00197909,0.01719498,0.07300463,1.19042549,2.34024027
