energy_ev,total_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-4.30115058,1.50228477,0.34728045,1.22821795,0.00424757,0.08899337,0.29474218,0.00070612
-4.29514757,1.47534610,0.34307281,1.20464294,0.00423723,0.08440205,0.29259734,0.00070411
-4.28914457,1.44592303,0.33896328,1.17799233,0.00420069,0.07994857,0.29117354,0.00070058
-4.28314157,1.41391409,0.33488342,1.14823977,0.00413835,0.07566371,0.29036534,0.00069539
-4.27713857,1.37930512,0.33077783,1.11546306,0.00405137,0.07156908,0.29005151,0.00068845
-4.27113557,1.34216929,0.32660412,1.07984092,0.00394159,0.06767755,0.29009879,0.00067969
-4.26513257,1.30266443,0.32233278,1.04164642,0.00381150,0.06399405,0.29036600,0.00066908
-4.25912956,1.26102807,0.31794696,1.00123772,0.00366421,0.06051664,0.29070862,0.00065662
-4.25312656,1.21757027,0.31344220,0.95904639,0.00350329,0.05723777,0.29098334,0.00064235
-4.24712356,1.17266486,0.30882595,0.91556414,0.00333279,0.05414573,0.29105259,0.00062634
-4.24112056,1.12673952,0.30411710,0.87132846,0.00315705,0.05122608,0.29078882,0.00060871
-4.23511756,1.08026512,0.29934538,0.82690804,0.00298070,0.04846311,0.29007834,0.00058960
-4.22911456,1.03374512,0.29455075,0.78288856,0.00280848,0.04584121,0.28882455,0.00056921
-4.22311156,0.98770518,0.28978289,0.73985947,0.00264526,0.04334618,0.28695066,0.00054775
-4.21710855,0.94268375,0.28510063,0.69840225,0.00249587,0.04096630,0.28440154,0.00052547
-4.21110555,0.89922371,0.28057168,0.65908068,0.00236510,0.03869335,0.28114501,0.00050268
-4.20510255,0.85786556,0.27627243,0.62243302,0.00225761,0.03652330,0.27717234,0.00047969
-4.19909955,0.81914200,0.27228805,0.58896660,0.00217790,0.03445701,0.27249818,0.00045682
-4.19309655,0.78357417,0.26871278,0.55915437,0.00213024,0.03250054,0.26715993,0.00043446
-4.18709355,0.75166929,0.26565060,0.53343345,0.00211865,0.03066550,0.26121677,0.00041296
-4.18109055,0.72391956,0.26321601,0.51220524,0.00214687,0.02896918,0.25474828,0.00039273
-4.17508754,0.70080208,0.26153517,0.49583674,0.00221829,0.02743455,0.24785303,0.00037414
-4.16908454,0.68277933,0.26074713,0.48466261,0.00233593,0.02609024,0.24064706,0.00035761
-4.16308154,0.67030007,0.26100523,0.47898751,0.00250240,0.02497039,0.23326243,0.00034351
-4.15707854,0.66380003,0.26247843,0.47908824,0.00271985,0.02411450,0.22584597,0.00033221
-4.15107554,0.66370224,0.26535254,0.48521529,0.00298989,0.02356718,0.21855812,0.00032409
-4.14507254,0.67041655,0.26983120,0.49759350,0.00331357,0.02337786,0.21157202,0.00031947
-4.13906953,0.68433814,0.27613643,0.51642147,0.00369128,0.02360042,0.20507270,0.00031867
-4.13306653,0.70584469,0.28450855,0.54186970,0.00412274,0.02429278,0.19925636,0.00032197
-4.12706353,0.73529224,0.29520541,0.57407736,0.00460691,0.02551626,0.19432953,0.00032960
-4.12106053,0.77300946,0.30850060,0.61314776,0.00514196,0.02733489,0.19050817,0.00034177
-4.11505753,0.81929050,0.32468057,0.65914266,0.00572526,0.02981446,0.18801627,0.00035863
-4.10905453,0.87438641,0.34404058,0.71207577,0.00635331,0.03302135,0.18708405,0.00038029
-4.10305153,0.93849527,0.36687914,0.77190562,0.00702181,0.03702112,0.18794542,0.00040683
-4.09704852,1.01175136,0.39349112,0.83852826,0.00772565,0.04187682,0.19083469,0.00043825
-4.09104552,1.09421338,0.42415929,0.91177012,0.00845898,0.04764695,0.19598231,0.00047451
-4.08504252,1.18585238,0.45914447,0.99138153,0.00921525,0.05438324,0.20360968,0.00051551
-4.07903952,1.28653947,0.49867430,1.07703108,0.00998736,0.06212815,0.21392301,0.00056112
-4.07303652,1.39603394,0.54293089,1.16830138,0.01076770,0.07091218,0.22710621,0.00061113
-4.06703352,1.51397209,0.59203755,1.26468643,0.01154837,0.08075108,0.24331308,0.00066528
-4.06103052,1.63985741,0.64604517,1.36559086,0.01232121,0.09164312,0.26265894,0.00072327
-4.05502751,1.77305257,0.70491849,1.47033128,0.01307803,0.10356643,0.28521203,0.00078472
-4.04902451,1.91277378,0.76852304,1.57813991,0.01381073,0.11647666,0.31098497,0.00084922
-4.04302151,2.05808810,0.83661333,1.68817061,0.01451140,0.13030507,0.33992680,0.00091631
-4.03701851,2.20791436,0.90882298,1.79950728,0.01517249,0.14495721,0.37191600,0.00098545
-4.03101551,2.36102807,0.98465758,1.91117477,0.01578690,0.16031229,0.40675492,0.00105609
-4.02501251,2.51607096,1.06349097,2.02215219,0.01634810,0.17622348,0.44416624,0.00112762
-4.01900950,2.67156548,1.14456561,2.13138849,0.01685019,0.19251912,0.48379168,0.00119939
-4.01300650,2.82593448,1.22699764,2.23782020,0.01728800,0.20900501,0.52519355,0.00127074
-4.00700350,2.97752622,1.30978701,2.34039111,0.01765711,0.22546767,0.56785923,0.00134096
-4.00100050,3.12464449,1.39183280,2.43807351,0.01795389,0.24167870,0.61120893,0.00140936
-3.99499750,3.26558355,1.47195398,2.52989063,0.01817558,0.25740001,0.65460649,0.00147523
-3.98899450,3.39866700,1.54891497,2.61493975,0.01832026,0.27238986,0.69737333,0.00153791
-3.98299150,3.52228986,1.62145566,2.69241540,0.01838693,0.28640950,0.73880507,0.00159674
-3.97698849,3.63496247,1.68832508,2.76163194,0.01837550,0.29923014,0.77819045,0.00165114
-3.97098549,3.73535468,1.74831742,2.82204467,0.01828680,0.31064006,0.81483175,0.00170057
-3.96498249,3.82233876,1.80030927,2.87326874,0.01812267,0.32045141,0.84806623,0.00174462
-3.95897949,3.89502904,1.84329665,2.91509489,0.01788593,0.32850667,0.87728751,0.00178295
-3.95297649,3.95281663,1.87643013,2.94750119,0.01758043,0.33468414,0.90196604,0.00181535
-3.94697349,3.99539718,1.89904673,2.97066003,0.01721106,0.33890250,0.92166793,0.00184176
-3.94097049,4.02279032,1.91069694,2.98493957,0.01678381,0.34112406,0.93607101,0.00186224
-3.93496748,4.03534923,1.91116585,2.99089933,0.01630569,0.34135658,0.94497758,0.00187703
-3.92896448,4.03375960,1.90048715,2.98927948,0.01578481,0.33965354,0.94832325,0.00188649
-3.92296148,4.01902735,1.87894951,2.98098386,0.01523026,0.33611294,0.94618120,0.00189117
-3.91695848,3.99245527,1.84709492,2.96705714,0.01465212,0.33087445,0.93876191,0.00189173
-3.91095548,3.95560920,1.80570909,2.94865650,0.01406135,0.32411539,0.92640823,0.00188899
-3.90495248,3.91027478,1.75580434,2.92701890,0.01346964,0.31604533,0.90958597,0.00188385
-3.89894947,3.85840661,1.69859582,2.90342501,0.01288934,0.30689991,0.88887055,0.00187732
-3.89294647,3.80207168,1.63547209,2.87916118,0.01233326,0.29693394,0.86493024,0.00187049
-3.88694347,3.74338957,1.56796151,2.85548099,0.01181446,0.28641419,0.83850673,0.00186444
-3.88094047,3.68447201,1.49769578,2.83356799,0.01134609,0.27561215,0.81039404,0.00186031
-3.87493747,3.62736411,1.42637225,2.81450127,0.01094113,0.26479712,0.78141641,0.00185918
-3.86893447,3.57399007,1.35571636,2.79922513,0.01061214,0.25422986,0.75240639,0.00186208
-3.86293147,3.52610517,1.28744574,2.78852441,0.01037106,0.24415700,0.72418368,0.00186995
-3.85692846,3.48525609,1.22323695,2.78300624,0.01022894,0.23480647,0.69753568,0.00188365
-3.85092546,3.45275072,1.16469568,2.78308893,0.01019572,0.22638404,0.67320028,0.00190385
-3.84492246,3.42963816,1.11333121,2.78899831,0.01027996,0.21907091,0.65185126,0.00193113
-3.83891946,3.41669907,1.07053506,2.80077137,0.01048868,0.21302243,0.63408671,0.00196584
-3.83291646,3.41444594,1.03756406,2.81826662,0.01082715,0.20836786,0.62042053,0.00200819
-3.82691346,3.42313232,1.01552731,2.84118040,0.01129870,0.20521089,0.61127680,0.00205821
-3.82091046,3.44276947,1.00537649,2.86906794,0.01190464,0.20363085,0.60698697,0.00211573
-3.81490745,3.47314892,1.00789894,2.90136780,0.01264409,0.20368436,0.60778944,0.00218043
-3.80890445,3.51386878,1.02371264,2.93742826,0.01351398,0.20540717,0.61383111,0.00225179
-3.80290145,3.56436203,1.05326231,2.97653410,0.01450896,0.20881590,0.62517045,0.00232918
-3.79689845,3.62392470,1.09681598,3.01793245,0.01562147,0.21390963,0.64178166,0.00241182
-3.79089545,3.69174247,1.15446158,3.06085635,0.01684178,0.22067097,0.66355929,0.00249882
-3.78489245,3.76691419,1.22610308,3.10454513,0.01815811,0.22906673,0.69032327,0.00258920
-3.77888944,3.84847141,1.31145632,3.14826078,0.01955674,0.23904792,0.72182376,0.00268192
-3.77288644,3.93539347,1.41004458,3.19130014,0.02102230,0.25054917,0.75774572,0.00277588
-3.76688344,4.02661812,1.52119446,3.23300256,0.02253792,0.26348776,0.79771329,0.00286999
-3.76088044,4.12104794,1.64403277,3.27275358,0.02408557,0.27776215,0.84129372,0.00296314
-3.75487744,4.21755350,1.77748523,3.30998509,0.02564639,0.29325050,0.88800122,0.00305426
-3.74887444,4.31497422,1.92027811,3.34417258,0.02720102,0.30980913,0.93730086,0.00314232
-3.74287144,4.41211821,2.07094359,3.37483068,0.02873000,0.32727133,0.98861276,0.00322635
-3.73686843,4.50776245,2.22783005,3.40150759,0.03021412,0.34544674,1.04131687,0.00330546
-3.73086543,4.60065447,2.38911780,3.42377970,0.03163489,0.36412153,1.09475861,0.00337884
-3.72486243,4.68951681,2.55284088,3.44124695,0.03297488,0.38305949,1.14825563,0.00344577
-3.71885943,4.77305488,2.71691519,3.45352983,0.03421809,0.40200434,1.20110581,0.00350566
-3.71285643,4.84996899,2.87917249,3.46026832,0.03535032,0.42068311,1.25259661,0.00355797
-3.70685343,4.91897044,3.03739999,3.46112322,0.03635943,0.43881079,1.30201568,0.00360231
-3.70085043,4.97880150,3.18938426,3.45577964,0.03723560,0.45609600,1.34866256,0.00363835
-3.69484742,5.02825873,3.33295826,3.44395265,0.03797149,0.47224754,1.39186132,0.00366587
-3.68884442,5.06621845,3.46604968,3.42539448,0.03856233,0.48698162,1.43097357,0.00368472
-3.68284142,5.09166326,3.58672880,3.39990283,0.03900594,0.50002941,1.46541144,0.00369481
-3.67683842,5.10370826,3.69325383,3.36732947,0.03930268,0.51114463,1.49465017,0.00369614
-3.67083542,5.10162541,3.78411173,3.32758857,0.03945524,0.52011064,1.51823947,0.00368874
-3.66483242,5.08486469,3.85805281,3.28066397,0.03946850,0.52674695,1.53581341,0.00367269
-3.65882941,5.05307090,3.91411742,3.22661486,0.03934914,0.53091458,1.54709821,0.00364809
-3.65282641,5.00609503,3.95165370,3.16557930,0.03910536,0.53252011,1.55191757,0.00361507
-3.64682341,4.94399970,3.97032561,3.09777545,0.03874648,0.53151818,1.55019541,0.00357381
-3.64082041,4.86705819,3.97011112,3.02350028,0.03828250,0.52791235,1.54195566,0.00352446
-3.63481741,4.77574738,3.95129076,2.94312573,0.03772372,0.52175431,1.52731935,0.00346721
-3.62881441,4.67073491,3.91442753,2.85709283,0.03708036,0.51314135,1.50649906,0.00340229
-3.62281141,4.55286135,3.86033920,2.76590385,0.03636217,0.50221250,1.47979100,0.00332991
-3.61680840,4.42311840,3.79006477,2.67011311,0.03557820,0.48914332,1.44756516,0.00325033
-3.61080540,4.28262434,3.70482679,2.57031698,0.03473653,0.47413974,1.41025411,0.00316384
-3.60480240,4.13259778,3.60599144,2.46714345,0.03384413,0.45743128,1.36834076,0.00307077
-3.59879940,3.97433113,3.49502832,2.36124191,0.03290685,0.43926389,1.32234582,0.00297149
-3.59279640,3.80916471,3.37347157,2.25327346,0.03192937,0.41989285,1.27281543,0.00286642
-3.58679340,3.63846249,3.24288392,2.14390210,0.03091539,0.39957593,1.22030933,0.00275606
-3.58079040,3.46359014,3.10482465,2.03378693,0.02986771,0.37856718,1.16539002,0.00264093
-3.57478739,3.28589580,2.96082241,1.92357549,0.02878852,0.35711140,1.10861318,0.00252164
-3.56878439,3.10669379,2.81235316,1.81389824,0.02767965,0.33543965,1.05051953,0.00239885
-3.56278139,2.92725127,2.66082335,1.70536388,0.02654280,0.31376564,0.99162809,0.00227329
-3.55677839,2.74877749,2.50755795,1.59855565,0.02537984,0.29228321,0.93243101,0.00214571
-3.55077539,2.57241554,2.35379281,1.49402801,0.02419305,0.27116478,0.87338962,0.00201693
-3.54477239,2.39923596,2.20067073,1.39230387,0.02298533,0.25056063,0.81493179,0.00188777
-3.53876938,2.23023187,2.04924025,1.29387201,0.02176034,0.23059908,0.75745022,0.00175909
-3.53276638,2.06631530,1.90045643,1.19918451,0.02052259,0.21138717,0.70130152,0.00163172
-3.52676338,1.90831439,1.75518285,1.10865446,0.01927752,0.19301192,0.64680594,0.00150652
-3.52076038,1.75697120,1.61419427,1.02265362,0.01803137,0.17554191,0.59424745,0.00138427
-3.51475738,1.61294017,1.47817930,0.94151040,0.01679119,0.15902908,0.54387426,0.00126572
-3.50875438,1.47678726,1.34774295,0.86550828,0.01556464,0.14351059,0.49589948,0.00115158
-3.50275138,1.34898982,1.22340889,0.79488473,0.01435981,0.12901075,0.45050199,0.00104247
-3.49674837,1.22993755,1.10562137,0.72983106,0.01318504,0.11554280,0.40782750,0.00093892
-3.49074537,1.11993454,0.99474708,0.67049323,0.01204869,0.10311069,0.36798989,0.00084140
-3.48474237,1.01920285,0.89107714,0.61697377,0.01095895,0.09171058,0.33107270,0.00075025
-3.47873937,0.92788750,0.79482947,0.56933497,0.00992361,0.08133237,0.29713103,0.00066575
-3.47273637,0.84606307,0.70615173,0.52760319,0.00894996,0.07196091,0.26619370,0.00058806
-3.46673337,0.77374178,0.62512529,0.49177425,0.00804458,0.06357721,0.23826580,0.00051729
-3.46073037,0.71088270,0.55177006,0.46181963,0.00721333,0.05615944,0.21333161,0.00045342
-3.45472736,0.65740197,0.48605045,0.43769308,0.00646127,0.04968390,0.19135772,0.00039640
-3.44872436,0.61318329,0.42788229,0.41933734,0.00579265,0.04412577,0.17229648,0.00034608
-3.44272136,0.57808832,0.37714061,0.40669045,0.00521095,0.03945989,0.15608951,0.00030230
-3.43671836,0.55196624,0.33366802,0.39969109,0.00471896,0.03566134,0.14267118,0.00026483
-3.43071536,0.53466202,0.29728338,0.39828260,0.00431886,0.03270590,0.13197202,0.00023340
-3.42471236,0.52602259,0.26779043,0.40241521,0.00401231,0.03057050,0.12392176,0.00020775
-3.41870935,0.52590073,0.24498597,0.41204612,0.00380056,0.02923337,0.11845204,0.00018759
-3.41270635,0.53415608,0.22866740,0.42713732,0.00368457,0.02867423,0.11549852,0.00017264
-3.40670335,0.55065331,0.21863910,0.44765096,0.00366506,0.02887415,0.11500240,0.00016260
-3.40070035,0.57525737,0.21471751,0.47354262,0.00374262,0.02981545,0.11691130,0.00015721
-3.39469735,0.60782609,0.21673477,0.50475252,0.00391772,0.03148130,0.12117943,0.00015621
-3.38869435,0.64820065,0.22454066,0.54119534,0.00419074,0.03385530,0.12776708,0.00015934
-3.38269135,0.69619441,0.23800294,0.58274919,0.00456192,0.03692093,0.13663956,0.00016639
-3.37668834,0.75158108,0.25700604,0.62924446,0.00503137,0.04066091,0.14776558,0.00017714
-3.37068534,0.81408287,0.28144825,0.68045342,0.00559892,0.04505652,0.16111526,0.00019140
-3.36468234,0.88335982,0.31123744,0.73608133,0.00626402,0.05008695,0.17665787,0.00020900
-3.35867934,0.95900099,0.34628570,0.79575999,0.00702567,0.05572861,0.19435939,0.00022978
-3.35267634,1.04051852,0.38650294,0.85904436,0.00788217,0.06195453,0.21418019,0.00025360
-3.34667334,1.12734510,0.43178978,0.92541284,0.00883104,0.06873387,0.23607269,0.00028034
-3.34067034,1.21883549,0.48202996,0.99427169,0.00986882,0.07603152,0.25997941,0.00030988
-3.33466733,1.31427221,0.53708246,1.06496363,0.01099089,0.08380781,0.28583118,0.00034215
-3.32866433,1.41287548,0.59677376,1.13678061,0.01219135,0.09201838,0.31354582,0.00037708
-3.32266133,1.51381704,0.66089025,1.20898030,0.01346285,0.10061419,0.34302716,0.00041461
-3.31665833,1.61623733,0.72917122,1.28080577,0.01479654,0.10954164,0.37416441,0.00045473
-3.31065533,1.71926523,0.80130250,1.35150742,0.01618196,0.11874283,0.40683193,0.00049744
-3.30465233,1.82203931,0.87691124,1.42036616,0.01760700,0.12815593,0.44088918,0.00054276
-3.29864932,1.92372952,0.95556171,1.48671661,0.01905798,0.13771562,0.47618096,0.00059075
-3.29264632,2.02355804,1.03675267,1.54996921,0.02051970,0.14735360,0.51253773,0.00064148
-3.28664332,2.12081828,1.11991629,1.60962982,0.02197557,0.15699917,0.54977607,0.00069504
-3.28064032,2.21489069,1.20441894,1.66531592,0.02340781,0.16657980,0.58769904,0.00075152
-3.27463732,2.30525475,1.28956394,1.71676823,0.02479776,0.17602179,0.62609662,0.00081104
-3.26863432,2.39149626,1.37459644,1.76385721,0.02612613,0.18525089,0.66474605,0.00087368
-3.26263132,2.47330958,1.45871053,1.80658383,0.02737343,0.19419294,0.70341215,0.00093952
-3.25662831,2.55049481,1.54105844,1.84507462,0.02852037,0.20277459,0.74184770,0.00100860
-3.25062531,2.62294998,1.62076200,1.87957111,0.02954831,0.21092392,0.77979388,0.00108089
-3.24462231,2.69065894,1.69692597,1.91041416,0.03043976,0.21857120,0.81698085,0.00115631
-3.23861931,2.75367567,1.76865326,1.93802403,0.03117882,0.22564965,0.85312874,0.00123468
-3.23261631,2.81210597,1.83506143,1.96287730,0.03175167,0.23209618,0.88794890,0.00131572
-3.22661331,2.86608784,1.89530031,1.98548163,0.03214701,0.23785225,0.92114581,0.00139905
-3.22061031,2.91577179,1.94857016,2.00635004,0.03235644,0.24286471,0.95241948,0.00148415
-3.21460730,2.96130215,1.99413977,2.02597575,0.03237476,0.24708668,0.98146862,0.00157039
-3.20860430,3.00280082,2.03136404,2.04480914,0.03220023,0.25047845,1.00799455,0.00165699
-3.20260130,3.04035434,2.05970038,2.06323782,0.03183467,0.25300834,1.03170576,0.00174307
-3.19659830,3.07400500,2.07872335,2.08157096,0.03128355,0.25465358,1.05232322,0.00182766
-3.19059530,3.10374667,2.08813704,2.10002850,0.03055585,0.25540106,1.06958628,0.00190967
-3.18459230,3.12952549,2.08778462,2.11873563,0.02966390,0.25524800,1.08325889,0.00198800
-3.17858929,3.15124520,2.07765478,2.13772279,0.02862312,0.25420251,1.09313616,0.00206147
-3.17258629,3.16877692,2.05788465,2.15693086,0.02745158,0.25228395,1.09905083,0.00212897
-3.16658329,3.18197243,2.02875910,2.17622101,0.02616960,0.24952310,1.10087944,0.00218940
-3.16058029,3.19068007,1.99070632,2.19538854,0.02479919,0.24596207,1.09854788,0.00224177
-3.15457729,3.19476220,1.94428981,2.21417957,0.02336351,0.24165401,1.09203612,0.00228521
-3.14857429,3.19411280,1.89019684,2.23230951,0.02188628,0.23666246,1.08138165,0.00231901
-3.14257129,3.18867407,1.82922392,2.24948200,0.02039121,0.23106049,1.06668159,0.00234266
-3.13656828,3.17845067,1.76225948,2.26540721,0.01890146,0.22492955,1.04809311,0.00235587
-3.13056528,3.16352068,1.69026440,2.27981822,0.01743911,0.21835798,1.02583208,0.00235860
-3.12456228,3.14404217,1.61425092,2.29248451,0.01602471,0.21143936,1.00016996,0.00235101
-3.11855928,3.12025505,1.53526054,2.30322193,0.01467690,0.20427059,0.97142881,0.00233353
-3.11255628,3.09247770,1.45434165,2.31189842,0.01341210,0.19694984,0.93997475,0.00230681
-3.10655328,3.06109865,1.37252737,2.31843543,0.01224427,0.18957436,0.90620982,0.00227169
-3.10055028,3.02656355,1.29081446,2.32280516,0.01118474,0.18223828,0.87056279,0.00222919
-3.09454727,2.98935839,1.21014370,2.32502398,0.01024216,0.17503043,0.83347908,0.00218047
-3.08854427,2.94998995,1.13138248,2.32514280,0.00942246,0.16803227,0.79541032,0.00212677
-3.08254127,2.90896474,1.05530983,2.32323533,0.00872892,0.16131601,0.75680388,0.00206939
-3.07653827,2.86676792,0.98260454,2.31938529,0.00816226,0.15494301,0.71809293,0.00200961
-3.07053527,2.82384375,0.91383649,2.31367395,0.00772076,0.14896256,0.67968737,0.00194870
-3.06453227,2.78057891,0.84946142,2.30616901,0.00740048,0.14341102,0.64196602,0.00188782
-3.05852926,2.73729013,0.78981927,2.29691606,0.00719545,0.13831146,0.60527044,0.00182805
-3.05252626,2.69421714,0.73513590,2.28593371,0.00709787,0.13367377,0.56990055,0.00177032
-3.04652326,2.65152169,0.68552826,2.27321284,0.00709839,0.12949533,0.53611222,0.00171540
-3.04052026,2.60929312,0.64101260,2.25872072,0.00718634,0.12576213,0.50411693,0.00166392
-3.03451726,2.56756031,0.60151531,2.24240981,0.00735001,0.12245039,0.47408330,0.00161635
-3.02851426,2.52630959,0.56688618,2.22423116,0.00757693,0.11952854,0.44614047,0.00157301
-3.02251126,2.48550774,0.53691327,2.20415160,0.00785411,0.11695961,0.42038296,0.00153412
-3.01650825,2.44512864,0.51133898,2.18217385,0.00816840,0.11470376,0.39687668,0.00149979
-3.01050525,2.40518215,0.48987664,2.15835814,0.00850669,0.11272100,0.37566580,0.00147007
-3.00450225,2.36574315,0.47222695,2.13284396,0.00885627,0.11097385,0.35677986,0.00144497
-2.99849925,2.32697881,0.45809361,2.10587026,0.00920508,0.10942987,0.34024078,0.00142451
-2.99249625,2.28917213,0.44719753,2.07779232,0.00954197,0.10806389,0.32606933,0.00140873
-2.98649325,2.25273976,0.43928903,2.04909397,0.00985695,0.10685991,0.31429049,0.00139773
-2.98049025,2.21824232,0.43415746,2.02039336,0.01014142,0.10581241,0.30493756,0.00139170
-2.97448724,2.18638599,0.43163792,1.99244149,0.01038833,0.10492716,0.29805441,0.00139090
-2.96848424,2.15801435,0.43161467,1.96611245,0.01059236,0.10422126,0.29369601,0.00139567
-2.96248124,2.13408999,0.43402114,1.94238519,0.01074996,0.10372265,0.29192683,0.00140646
-2.95647824,2.11566604,0.43883642,1.92231677,0.01085940,0.10346878,0.29281729,0.00142377
-2.95047524,2.10384836,0.44607854,1.90700787,0.01092076,0.10350479,0.29643830,0.00144813
-2.94447224,2.09974954,0.45579460,1.89756151,0.01093581,0.10388096,0.30285413,0.00148011
-2.93846923,2.10443668,0.46804845,1.89503669,0.01090792,0.10464986,0.31211403,0.00152021
-2.93246623,2.11887510,0.48290632,1.90039875,0.01084180,0.10586297,0.32424285,0.00156889
-2.92646323,2.14387062,0.50042123,1.91446891,0.01074330,0.10756726,0.33923137,0.00162646
-2.92046023,2.18001354,0.52061696,1.93787532,0.01061915,0.10980171,0.35702682,0.00169308
-2.91445723,2.22762693,0.54347258,1.97100824,0.01047664,0.11259391,0.37752412,0.00176871
-2.90845423,2.28672265,0.56890819,2.01398198,0.01032337,0.11595714,0.40055859,0.00185305
-2.90245123,2.35696749,0.59677302,2.06660570,0.01016690,0.11988781,0.42590053,0.00194554
-2.89644822,2.43766200,0.62683660,2.12836535,0.01001453,0.12436369,0.45325230,0.00204533
-2.89044522,2.52773384,0.65878360,2.19841805,0.00987306,0.12934286,0.48224818,0.00215129
-2.88444222,2.62574687,0.69221303,2.27560010,0.00974861,0.13476356,0.51245742,0.00226200
-2.87843922,2.72992650,0.72664203,2.35844888,0.00964643,0.14054499,0.54339045,0.00237577
-2.87243622,2.83820087,0.76151439,2.44523832,0.00957091,0.14658908,0.57450836,0.00249070
-2.86643322,2.94825685,0.79621361,2.53402697,0.00952546,0.15278318,0.60523531,0.00260473
-2.86043022,3.05760888,0.83008020,2.62271686,0.00951261,0.15900354,0.63497359,0.00271565
-2.85442721,3.16367786,0.86243247,2.70912102,0.00953404,0.16511959,0.66312072,0.00282124
-2.84842421,3.26387701,0.89259002,2.79103659,0.00959074,0.17099871,0.68908792,0.00291929
-2.84242121,3.35570087,0.91989896,2.86632066,0.00968307,0.17651132,0.71231925,0.00300767
-2.83641821,3.43681346,0.94375759,2.93296522,0.00981103,0.18153617,0.73231035,0.00308447
-2.83041521,3.50513167,0.96364137,2.98916795,0.00997429,0.18596549,0.74862624,0.00314799
-2.82441221,3.55889990,0.97912596,3.03339561,0.01017245,0.18970970,0.76091698,0.00319686
-2.81840920,3.59675270,0.98990718,3.06443715,0.01040506,0.19270170,0.76893067,0.00323003
-2.81240620,3.61776223,0.99581677,3.08144409,0.01067178,0.19490022,0.77252309,0.00324690
-2.80640320,3.62146871,0.99683317,3.08395659,0.01097239,0.19629227,0.77166331,0.00324723
-2.80040020,3.60789234,0.99308666,3.07191390,0.01130680,0.19689451,0.76643524,0.00323122
-2.79439720,3.57752633,0.98485849,3.04564927,0.01167501,0.19675342,0.75703480,0.00319950
-2.78839420,3.53131167,0.97257387,3.00586945,0.01207703,0.19594420,0.74376290,0.00315304
-2.78239120,3.47059493,0.95678910,2.95362038,0.01251274,0.19456856,0.72701450,0.00309319
-2.77638819,3.39707128,0.93817330,2.89024064,0.01298177,0.19275130,0.70726429,0.00302155
-2.77038519,3.31271565,0.91748529,2.81730522,0.01348332,0.19063596,0.68504959,0.00293996
-2.76438219,3.21970514,0.89554684,2.73656229,0.01401603,0.18837952,0.66095125,0.00285042
-2.75837919,3.12033640,0.87321305,2.64986597,0.01457774,0.18614656,0.63557338,0.00275499
-2.75237619,3.01694152,0.85134136,2.55910812,0.01516545,0.18410293,0.60952276,0.00265575
-2.74637319,2.91180603,0.83076011,2.46615198,0.01577516,0.18240924,0.58338885,0.00255472
-2.74037019,2.80709223,0.81223820,2.37277036,0.01640182,0.18121442,0.55772505,0.00245376
-2.73436718,2.70477080,0.79645678,2.28059077,0.01703929,0.18064964,0.53303210,0.00235457
-2.72836418,2.60656293,0.78398424,2.19104910,0.01768041,0.18082267,0.50974398,0.00225862
-2.72236118,2.51389483,0.77525529,2.10535342,0.01831706,0.18181315,0.48821697,0.00216711
-2.71635818,2.42786557,0.77055499,2.02445861,0.01894029,0.18366870,0.46872193,0.00208094
-2.71035518,2.34922907,0.77000832,1.94905216,0.01954053,0.18640220,0.45144020,0.00200072
-2.70435218,2.27838985,0.77357553,1.87955098,0.02010775,0.18999030,0.43646275,0.00192676
-2.69834917,2.21541213,0.78105362,1.81610861,0.02063175,0.19437329,0.42379287,0.00185911
-2.69234617,2.16004106,0.79208358,1.75863193,0.02110241,0.19945620,0.41335168,0.00179752
-2.68634317,2.11173478,0.80616341,1.70680602,0.02150995,0.20511136,0.40498645,0.00174156
-2.68034017,2.06970532,0.82266621,1.66012586,0.02184522,0.21118211,0.39848109,0.00169056
-2.67433717,2.03296658,0.84086267,1.61793305,0.02209991,0.21748772,0.39356834,0.00164375
-2.66833417,2.00038706,0.85994725,1.57945606,0.02226686,0.22382919,0.38994325,0.00160023
-2.66233117,1.97074531,0.87906686,1.54385223,0.02234018,0.22999586,0.38727715,0.00155906
-2.65632816,1.94278580,0.89735112,1.51024976,0.02231550,0.23577258,0.38523191,0.00151928
-2.65032516,1.91527330,0.91394298,1.47778829,0.02219002,0.24094695,0.38347362,0.00147998
-2.64432216,1.88704361,0.92802846,1.44565650,0.02196266,0.24531669,0.38168555,0.00144030
-2.63831916,1.85704905,0.93886457,1.41312553,0.02163406,0.24869657,0.37957964,0.00139950
-2.63231616,1.82439722,0.94580414,1.37957709,0.02120658,0.25092473,0.37690646,0.00135694
-2.62631316,1.78838173,0.94831677,1.34452551,0.02068426,0.25186810,0.37346311,0.00131217
-2.62031016,1.74850412,0.94600505,1.30763312,0.02007268,0.25142680,0.36909901,0.00126485
-2.61430715,1.70448639,0.93861556,1.26871859,0.01937890,0.24953717,0.36371931,0.00121483
-2.60830415,1.65627417,0.92604421,1.22775833,0.01861121,0.24617348,0.35728604,0.00116211
-2.60230115,1.60403051,0.90833604,1.18488108,0.01777899,0.24134820,0.34981694,0.00110684
