energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.46073037,3.54149582,1.90151661,0.68028016,0.00182952,0.30896354,0.02283600,2.23638052,0.69584063,0.22493783
-3.45472736,3.45487528,1.82253235,0.66931302,0.00182512,0.31343295,0.02400670,2.16631797,0.68137932,0.21906816
-3.44872436,3.36674016,1.74409690,0.65871111,0.00182133,0.31689314,0.02535630,2.09645293,0.66509133,0.21264859
-3.44272136,3.27943768,1.66784065,0.64896603,0.00181926,0.31927129,0.02690409,2.02858900,0.64722147,0.20579468
-3.43671836,3.19526902,1.59533674,0.64055428,0.00182002,0.32050713,0.02866789,1.96447998,0.62802286,0.19862452
-3.43071536,3.11642903,1.52806518,0.63392329,0.00182465,0.32055489,0.03066326,1.90578436,0.60775149,0.19125574
-3.42471236,3.04494742,1.46737894,0.62947777,0.00183412,0.31938488,0.03290256,1.85402153,0.58666103,0.18380261
-3.41870935,2.98263340,1.41447269,0.62756671,0.00184925,0.31698467,0.03539416,1.81053056,0.56499800,0.17637334
-3.41270635,2.93102530,1.37035496,0.62847151,0.00187069,0.31336004,0.03814145,1.77643311,0.54299758,0.16906762
-3.40670335,2.89134667,1.33582441,0.63239557,0.00189888,0.30853532,0.04114206,1.75260131,0.52087996,0.16197463
-3.40070035,2.86447042,1.31145071,0.63945580,0.00193406,0.30255343,0.04438709,1.73963175,0.49884742,0.15517134
-3.39469735,2.85089219,1.29756076,0.64967645,0.00197619,0.29547543,0.04786046,1.73782648,0.47708210,0.14872131
-3.38869435,2.85071404,1.29423058,0.66298544,0.00202496,0.28737969,0.05153852,1.74718182,0.45574444,0.14267398
-3.38269135,2.86363935,1.30128322,0.67921355,0.00207980,0.27836059,0.05538976,1.76738552,0.43497239,0.13706436
-3.37668834,2.88897950,1.31829305,0.69809671,0.00213987,0.26852699,0.05937492,1.79782270,0.41488130,0.13191324
-3.37068534,2.92567258,1.34459664,0.71928130,0.00220410,0.25800029,0.06344725,1.83759080,0.39556435,0.12722777
-3.36468234,2.97231408,1.37930997,0.74233271,0.00227116,0.24691234,0.06755320,1.88552339,0.37709372,0.12300252
-3.35867934,3.02719901,1.42135211,0.76674681,0.00233955,0.23540314,0.07163333,1.94022251,0.35952212,0.11922079
-3.35267634,3.08837463,1.46947476,0.79196430,0.00240763,0.22361847,0.07562355,2.00009893,0.34288483,0.11585626
-3.34667334,3.15370242,1.52229719,0.81738736,0.00247367,0.21170751,0.07945665,2.06341915,0.32720216,0.11287489
-3.34067034,3.22092750,1.57834562,0.84239834,0.00253588,0.19982050,0.08306407,2.12835812,0.31248203,0.11023692
-3.33466733,3.28775336,1.63609613,0.86637970,0.00259253,0.18810650,0.08637776,2.19305581,0.29872290,0.10789901
-3.32866433,3.35191946,1.69401964,0.88873460,0.00264196,0.17671142,0.08933229,2.25567594,0.28591664,0.10581639
-3.32266133,3.41127884,1.75062770,0.90890729,0.00268265,0.16577617,0.09186683,2.31446483,0.27405153,0.10394494
-3.31665833,3.46387286,1.80451733,0.92640261,0.00271332,0.15543523,0.09392721,2.36780808,0.26311501,0.10224320
-3.31065533,3.50800024,1.85441332,0.94080363,0.00273290,0.14581537,0.09546773,2.41428307,0.25309639,0.10067416
-3.30465233,3.54227740,1.89920633,0.95178674,0.00274067,0.13703482,0.09645283,2.45270500,0.24398914,0.09920685
-3.29864932,3.56568764,1.93798524,0.95913346,0.00273620,0.12920270,0.09685836,2.48216471,0.23579293,0.09781760
-3.29264632,3.57761694,1.97006229,0.96273848,0.00271944,0.12241878,0.09667261,2.50205649,0.22851522,0.09649108
-3.28664332,3.57787473,1.99499005,0.96261335,0.00269067,0.11677343,0.09589679,2.51209476,0.22217231,0.09522088
-3.28064032,3.56669856,2.01256919,0.95888574,0.00265055,0.11234790,0.09454517,2.51231875,0.21678998,0.09400977
-3.27463732,3.54474240,2.02284686,0.95179414,0.00260004,0.10921468,0.09264473,2.50308501,0.21240351,0.09286963
-3.26863432,3.51304878,2.02610564,0.94167825,0.00254044,0.10743800,0.09023438,2.48504788,0.20905717,0.09182099
-3.26263132,3.47300611,2.02284345,0.92896539,0.00247329,0.10707422,0.08736376,2.45912886,0.20680316,0.09089216
-3.25662831,3.42629268,2.01374547,0.91415354,0.00240032,0.10817232,0.08409174,2.42647624,0.20570004,0.09011818
-3.25062531,3.37480991,1.99964922,0.89779176,0.00232347,0.11077407,0.08048456,2.38841655,0.20581057,0.08953939
-3.24462231,3.32060756,1.98150444,0.88045880,0.00224471,0.11491400,0.07661380,2.34640028,0.20719925,0.08919983
-3.23861931,3.26580407,1.96032961,0.86274084,0.00216608,0.12061917,0.07255425,2.30194387,0.20992931,0.08914543
-3.23261631,3.21250545,1.93716717,0.84520939,0.00208957,0.12790841,0.06838168,2.25657080,0.21405953,0.08942213
-3.22661331,3.16272583,1.91303930,0.82840026,0.00201710,0.13679138,0.06417074,2.21175404,0.21964070,0.09007391
-3.22061031,3.11831315,1.88890628,0.81279438,0.00195040,0.14726710,0.05999290,2.16886232,0.22671204,0.09114090
-3.21460730,3.08088262,1.86562928,0.79880140,0.00189104,0.15932229,0.05591465,2.12911233,0.23529761,0.09265747
-3.20860430,3.05176058,1.84393892,0.78674662,0.00184033,0.17292935,0.05199595,2.09352861,0.24540278,0.09465058
-3.20260130,3.03194067,1.82441090,0.77686165,0.00179930,0.18804433,0.04828891,2.06291259,0.25701102,0.09713824
-3.19659830,3.02205371,1.80744945,0.76927914,0.00176872,0.20460470,0.04483692,2.03782160,0.27008106,0.10012825
-3.19059530,3.02235210,1.79327904,0.76403165,0.00174899,0.22252749,0.04167399,2.01855839,0.28454464,0.10361730
-3.18459230,3.03270885,1.78194422,0.76105448,0.00174025,0.24170762,0.03882449,2.00517117,0.30030491,0.10759039
-3.17858929,3.05263102,1.77331742,0.76019239,0.00174230,0.26201681,0.03630323,1.99746357,0.31723580,0.11202060
-3.17258629,3.08128640,1.76711370,0.76120944,0.00175464,0.28330321,0.03411581,1.99501388,0.33518231,0.11686933
-3.16658329,3.11754220,1.76291174,0.76380179,0.00177651,0.30539187,0.03225920,1.99720217,0.35396186,0.12208696
-3.16058029,3.16001396,1.76017952,0.76761263,0.00180689,0.32808621,0.03072260,2.00324405,0.37336688,0.12761393
-3.15457729,3.20712243,1.75830361,0.77224847,0.00184458,0.35117059,0.02948844,2.01222928,0.39316857,0.13338218
-3.14857429,3.25715631,1.75662043,0.77729639,0.00188818,0.37441391,0.02853355,2.02316359,0.41312171,0.13931706
-3.14257129,3.30833811,1.75444808,0.78234123,0.00193617,0.39757431,0.02783030,2.03501188,0.43297065,0.14533945
-3.13656828,3.35889094,1.75111745,0.78698222,0.00198699,0.42040470,0.02734791,2.04674116,0.45245603,0.15136821
-3.13056528,3.40710341,1.74600116,0.79084846,0.00203901,0.44265908,0.02705368,2.05736151,0.47132229,0.15732274
-3.12456228,3.45139051,1.73853947,0.79361263,0.00209064,0.46409921,0.02691412,2.06596355,0.48932540,0.16312564
-3.11855928,3.49034808,1.72826204,0.79500249,0.00214036,0.48450144,0.02689607,2.07175129,0.50624070,0.16870521
-3.11255628,3.52279903,1.71480497,0.79480997,0.00218676,0.50366333,0.02696771,2.07406906,0.52187032,0.17399790
-3.10655328,3.54782957,1.69792268,0.79289739,0.00222857,0.52140961,0.02709931,2.07242194,0.53604987,0.17895035
-3.10055028,3.56481423,1.67749425,0.78920084,0.00226469,0.53759714,0.02726394,2.06648891,0.54865401,0.18352108
-3.09454727,3.57342882,1.65352449,0.78373067,0.00229424,0.55211870,0.02743800,2.05612867,0.55960053,0.18768161
-3.08854427,3.57365087,1.62613961,0.77656913,0.00231653,0.56490504,0.02760145,2.04137791,0.56885266,0.19141705
-3.08254127,3.56574781,1.59557817,0.76786531,0.00233112,0.57592531,0.02773805,2.02244256,0.57641941,0.19472598
-3.07653827,3.55025331,1.56217773,0.75782776,0.00233777,0.58518566,0.02783530,1.99968235,0.58235387,0.19761972
-3.07053527,3.52793307,1.52635799,0.74671505,0.00233645,0.59272597,0.02788427,1.97358960,0.58674938,0.20012093
-3.06453227,3.49974153,1.48860115,0.73482461,0.00232735,0.59861501,0.02787933,1.94476323,0.58973375,0.20226163
-3.05852926,3.46677147,1.44943048,0.72248047,0.00231078,0.60294422,0.02781773,1.91387909,0.59146185,0.20408075
-3.05252626,3.43019884,1.40938809,0.71002029,0.00228726,0.60582042,0.02769914,1.88165804,0.59210670,0.20562126
-3.04652326,3.39122537,1.36901263,0.69778212,0.00225736,0.60735797,0.02752514,1.84883305,0.59184977,0.20692712
-3.04052026,3.35102145,1.32881817,0.68609154,0.00222177,0.60767074,0.02729868,1.81611679,0.59087083,0.20804018
-3.03451726,3.31067207,1.28927489,0.67524951,0.00218121,0.60686461,0.02702356,1.78417105,0.58933788,0.20899713
-3.02851426,3.27112815,1.25079235,0.66552146,0.00213643,0.60503062,0.02670392,1.75357929,0.58739786,0.20982686
-3.02251126,3.23316540,1.21370610,0.65712788,0.00208816,0.60223959,0.02634391,1.72482333,0.58516851,0.21054816
-3.01650825,3.19735267,1.17826797,0.65023687,0.00203713,0.59853824,0.02594727,1.69826524,0.58273196,0.21116807
-3.01050525,3.16403091,1.14464039,0.64495867,0.00198402,0.59394723,0.02551713,1.67413488,0.58013027,0.21168090
-3.00450225,3.13330354,1.11289482,0.64134248,0.00192946,0.58846119,0.02505592,1.65252368,0.57736342,0.21206803
-2.99849925,3.10503846,1.08301418,0.63937544,0.00187404,0.58205071,0.02456524,1.63338456,0.57438957,0.21229842
-2.99249625,3.07888122,1.05489912,0.63898392,0.00181834,0.57466614,0.02404601,1.61653790,0.57112783,0.21232998
-2.98649325,3.05427845,1.02837754,0.64003674,0.00176290,0.56624302,0.02349858,1.60168313,0.56746328,0.21211148
-2.98049025,3.03051004,1.00321689,0.64235033,0.00170827,0.55670867,0.02292295,1.58841512,0.56325390,0.21158519
-2.97448724,3.00672841,0.97913861,0.64569552,0.00165500,0.54598961,0.02231900,1.57624463,0.55833917,0.21068986
-2.96848424,2.98200258,0.95583386,0.64980559,0.00160373,0.53401930,0.02168684,1.56462159,0.55254974,0.20936403
-2.96248124,2.95536506,0.93297985,0.65438535,0.00155514,0.52074562,0.02102703,1.55296036,0.54571767,0.20754942
-2.95647824,2.92585911,0.91025604,0.65912086,0.00151001,0.50613787,0.02034087,1.54066562,0.53768671,0.20519426
-2.95047524,2.89258438,0.88735937,0.66368957,0.00146923,0.49019258,0.01963066,1.52715784,0.52832208,0.20225641
-2.94447224,2.85473892,0.86401814,0.66777043,0.00143383,0.47293810,0.01889984,1.51189747,0.51751920,0.19870605
-2.93846923,2.81165601,0.84000372,0.67105381,0.00140494,0.45443740,0.01815309,1.49440667,0.50521107,0.19452788
-2.93246623,2.76283445,0.81514005,0.67325093,0.00138386,0.43478933,0.01739643,1.47428823,0.49137371,0.18972268
-2.92646323,2.70796165,0.78931039,0.67410260,0.00137196,0.41412799,0.01663709,1.45124078,0.47602979,0.18430828
-2.92046023,2.64692874,0.76246145,0.67338708,0.00137073,0.39262046,0.01588343,1.42507020,0.45925003,0.17831973
-2.91445723,2.57983794,0.73460472,0.67092688,0.00138172,0.37046309,0.01514478,1.39569694,0.44115250,0.17180890
-2.90845423,2.50700231,0.70581539,0.66659449,0.00140649,0.34787649,0.01443113,1.36315929,0.42189998,0.16484336
-2.90245123,2.42893839,0.67622883,0.66031674,0.00144658,0.32509962,0.01375285,1.32761276,0.40169547,0.15750481
-2.89644822,2.34635268,0.64603524,0.65207790,0.00150346,0.30238327,0.01312035,1.28932580,0.38077629,0.14988694
-2.89044522,2.26012270,0.61547253,0.64192138,0.00157842,0.27998333,0.01254376,1.24867232,0.35940692,0.14209303
-2.88444222,2.17127378,0.58481812,0.62994993,0.00167258,0.25815406,0.01203250,1.20612134,0.33787108,0.13423323
-2.87843922,2.08095254,0.55437977,0.61632438,0.00178676,0.23714177,0.01159500,1.16222429,0.31646350,0.12642184
-2.87243622,1.99039800,0.52448605,0.60126097,0.00192147,0.21717906,0.01123833,1.11760047,0.29548144,0.11877442
-2.86643322,1.90091136,0.49547661,0.58502706,0.00207681,0.19847989,0.01096796,1.07292099,0.27521668,0.11140513
-2.86043022,1.81382504,0.46769254,0.56793556,0.00225244,0.18123540,0.01078751,1.02889185,0.25594796,0.10442409
-2.85442721,1.73047179,0.44146724,0.55033791,0.00244754,0.16561080,0.01069860,0.98623634,0.23793419,0.09793508
-2.84842421,1.65215445,0.41711773,0.53261584,0.00266081,0.15174301,0.01070072,0.94567727,0.22140863,0.09203341
-2.84242121,1.58011670,0.39493668,0.51517208,0.00289040,0.13973928,0.01079124,0.90791937,0.20657411,0.08680409
-2.83641821,1.51551526,0.37518526,0.49842012,0.00313400,0.12967647,0.01096544,0.87363211,0.19359921,0.08232032
-2.83041521,1.45939387,0.35808681,0.48277331,0.00338882,0.12160092,0.01121660,0.84343324,0.18261562,0.07864225
-2.82441221,1.41265931,0.34382144,0.46863358,0.00365163,0.11552892,0.01153624,0.81787340,0.17371638,0.07581597
-2.81840920,1.37605982,0.33252155,0.45638004,0.00391889,0.11144746,0.01191429,0.79742205,0.16695511,0.07387284
-2.81240620,1.35016621,0.32426836,0.44635783,0.00418676,0.10931529,0.01233945,0.78245492,0.16234605,0.07282901
-2.80640320,1.33535606,0.31908951,0.43886751,0.00445127,0.10906414,0.01279949,0.77324343,0.15986478,0.07268517
-2.80040020,1.33180138,0.31695764,0.43415536,0.00470839,0.11060009,0.01328166,0.76994615,0.15944964,0.07342659
-2.79439720,1.33946015,0.31779031,0.43240493,0.00495416,0.11380514,0.01377304,0.77260283,0.16100367,0.07502327
-2.78839420,1.35807229,0.32145101,0.43373016,0.00518485,0.11853879,0.01426098,0.78113104,0.16439709,0.07743047
-2.78239120,1.38716031,0.32775156,0.43817032,0.00539704,0.12463988,0.01473349,0.79532582,0.16947020,0.08058936
-2.77638819,1.42603518,0.33645588,0.44568708,0.00558775,0.13192872,0.01517962,0.81486239,0.17603675,0.08442796
-2.77038519,1.47380768,0.34728516,0.45616376,0.00575456,0.14020939,0.01558979,0.83930223,0.18388770,0.08886243
-2.76438219,1.52940523,0.35992443,0.46940703,0.00589570,0.14927248,0.01595614,0.86810241,0.19279541,0.09379854
-2.75837919,1.59159446,0.37403053,0.48515099,0.00601009,0.15889824,0.01627274,0.90062824,0.20251814,0.09913345
-2.75237619,1.65900910,0.38924130,0.50306361,0.00609744,0.16886010,0.01653585,0.93616899,0.21280502,0.10475782
-2.74637319,1.73018278,0.40518584,0.52275542,0.00615820,0.17892863,0.01674403,0.97395649,0.22340122,0.11055812
-2.74037019,1.80358623,0.42149570,0.54379019,0.00619363,0.18887588,0.01689820,1.01318610,0.23405336,0.11641919
-2.73436718,1.87766769,0.43781650,0.56569737,0.00620571,0.19847994,0.01700167,1.05303958,0.24451510,0.12222693
-2.72836418,1.95089568,0.45381975,0.58798586,0.00619710,0.20752975,0.01706007,1.09270914,0.25455269,0.12787113
-2.72236118,2.02180261,0.46921448,0.61015862,0.00617109,0.21582989,0.01708122,1.13142199,0.26395038,0.13324831
-2.71635818,2.08902784,0.48375808,0.63172782,0.00613148,0.22320518,0.01707494,1.16846447,0.27251552,0.13826442
-2.71035518,2.15135867,0.49726607,0.65222979,0.00608247,0.22950509,0.01705281,1.20320501,0.28008319,0.14283747
-2.70435218,2.20776767,0.50962020,0.67123935,0.00602853,0.23460745,0.01702789,1.23511489,0.28652015,0.14689980
-2.69834917,2.25744489,0.52077461,0.68838305,0.00597429,0.23842165,0.01701437,1.26378607,0.29172795,0.15040000
-2.69234617,2.29982352,0.53075957,0.70335066,0.00592442,0.24089093,0.01702722,1.28894539,0.29564514,0.15330442
-2.68634317,2.33459802,0.53968264,0.71590473,0.00588347,0.24199371,0.01708183,1.31046427,0.29824832,0.15559810
-2.68034017,2.36173370,0.54772698,0.72588755,0.00585580,0.24174393,0.01719357,1.32836365,0.29955209,0.15728516
-2.67433717,2.38146726,0.55514687,0.73322559,0.00584542,0.24019034,0.01737742,1.34281384,0.29960783,0.15838859
-2.66833417,2.39429821,0.56226042,0.73793095,0.00585594,0.23741464,0.01764757,1.35412896,0.29850132,0.15894940
-2.66233117,2.40097117,0.56943966,0.74009999,0.00589048,0.23352874,0.01801703,1.36275639,0.29634930,0.15902524
-2.65632816,2.40244989,0.57709839,0.73990911,0.00595158,0.22867103,0.01849727,1.36926135,0.29329508,0.15868847
-2.65032516,2.39988365,0.58567813,0.73760792,0.00604122,0.22300191,0.01909792,1.37430716,0.28950335,0.15802373
-2.64432216,2.39456743,0.59563267,0.73350999,0.00616074,0.21669874,0.01982644,1.37863198,0.28515446,0.15712517
-2.63831916,2.38789731,0.60741184,0.72798172,0.00631085,0.20995031,0.02068787,1.38302283,0.28043827,0.15609339
-2.63231616,2.38132270,0.62144508,0.72142960,0.00649165,0.20295112,0.02168468,1.38828778,0.27554791,0.15503222
-2.62631316,2.37629723,0.63812538,0.71428652,0.00670265,0.19589564,0.02281658,1.39522753,0.27067366,0.15404539
-2.62031016,2.37423003,0.65779428,0.70699752,0.00694280,0.18897267,0.02408048,1.40460726,0.26599705,0.15323333
-2.61430715,2.37643916,0.68072840,0.70000557,0.00721054,0.18236006,0.02547043,1.41712986,0.26168567,0.15269011
-2.60830415,2.38410882,0.70712807,0.69373796,0.00750389,0.17621989,0.02697773,1.43341144,0.25788845,0.15250059
-2.60230115,2.39825165,0.73710845,0.68859355,0.00782048,0.17069432,0.02859097,1.45396011,0.25473195,0.15273799
-2.59629815,2.41967738,0.77069337,0.68493150,0.00815759,0.16590200,0.03029628,1.47915843,0.25231747,0.15346180
-2.59029515,2.44896862,0.80781219,0.68306164,0.00851231,0.16193542,0.03207748,1.50925041,0.25071911,0.15471619
-2.58429215,2.48646440,0.84829969,0.68323683,0.00888150,0.15885904,0.03391646,1.54433311,0.24998288,0.15652887
-2.57828914,2.53225174,0.89189890,0.68564732,0.00926191,0.15670817,0.03579340,1.58435307,0.25012662,0.15891049
-2.57228614,2.58616500,0.93826678,0.69041729,0.00965023,0.15548889,0.03768723,1.62910763,0.25114087,0.16185450
-2.56628314,2.64779300,0.98698238,0.69760341,0.01004309,0.15517861,0.03957594,1.67825064,0.25299049,0.16533754
-2.56028014,2.71649293,1.03755727,0.70719541,0.01043713,0.15572755,0.04143703,1.73130247,0.25561688,0.16932018
-2.55427714,2.79141051,1.08944757,0.71911837,0.01082903,0.15706083,0.04324791,1.78766348,0.25894075,0.17374820
-2.54827414,2.87150529,1.14206730,0.73323661,0.01121547,0.15908135,0.04498626,1.84663063,0.26286529,0.17855415
-2.54227114,2.95558003,1.19480248,0.74935874,0.01159318,0.16167305,0.04663045,1.90741614,0.26727951,0.18365918
-2.53626813,3.04231300,1.24702540,0.76724381,0.01195892,0.16470477,0.04815991,1.96916788,0.27206183,0.18897518
-2.53026513,3.13029209,1.29810861,0.78660807,0.01230947,0.16803440,0.04955539,2.03099036,0.27708359,0.19440708
-2.52426213,3.21804948,1.34743818,0.80713218,0.01264160,0.17151325,0.05079935,2.09196595,0.28221255,0.19985525
-2.51825913,3.30409612,1.39442590,0.82846858,0.01295209,0.17499052,0.05187610,2.15117540,0.28731624,0.20521799
-2.51225613,3.38695473,1.43851993,0.85024885,0.01323770,0.17831772,0.05277210,2.20771736,0.29226515,0.21039399
-2.50625313,3.46519094,1.47921390,0.87209087,0.01349521,0.18135298,0.05347607,2.26072630,0.29693563,0.21528477
-2.50025013,3.53744171,1.51605417,0.89360566,0.01372136,0.18396503,0.05397911,2.30938854,0.30121267,0.21979700
-2.49424712,3.60244071,1.54864528,0.91440387,0.01391297,0.18603674,0.05427481,2.35295627,0.30499228,0.22384471
-2.48824412,3.65904040,1.57665368,0.93410188,0.01406690,0.18746824,0.05435928,2.39075932,0.30818380,0.22735126
-2.48224112,3.70623062,1.59980979,0.95232747,0.01418014,0.18817937,0.05423112,2.42221482,0.31071178,0.23025114
-2.47623812,3.74315380,1.61790870,0.96872522,0.01424988,0.18811149,0.05389147,2.44683474,0.31251775,0.23249150
-2.47023512,3.76911673,1.63080965,0.98296152,0.01427357,0.18722857,0.05334386,2.46423156,0.31356161,0.23403343
-2.46423212,3.78359928,1.63843466,0.99472938,0.01424901,0.18551759,0.05259419,2.47412214,0.31382282,0.23485287
-2.45822911,3.78625999,1.64076645,1.00375300,0.01417443,0.18298815,0.05165059,2.47633003,0.31330121,0.23494131
-2.45222611,3.77693897,1.63784600,1.00979213,0.01404861,0.17967149,0.05052331,2.47078641,0.31201746,0.23430603
-2.44622311,3.75565813,1.62976989,1.01264615,0.01387092,0.17561881,0.04922454,2.45752973,0.31001322,0.23297010
-2.44022011,3.72261880,1.61668752,1.01215795,0.01364141,0.17089907,0.04776825,2.43670418,0.30735065,0.23097197
-2.43421711,3.67819697,1.59879833,1.00821735,0.01336086,0.16559631,0.04617000,2.40855695,0.30411165,0.22836468
-2.42821411,3.62293596,1.57634897,1.00076402,0.01303081,0.15980669,0.04444671,2.37343431,0.30039640,0.22521476
-2.42221111,3.55753656,1.54963033,0.98978975,0.01265359,0.15363518,0.04261644,2.33177632,0.29632140,0.22160075
-2.41620810,3.48284453,1.51897439,0.97533990,0.01223228,0.14719226,0.04069814,2.28411015,0.29201690,0.21761137
-2.41020510,3.39983539,1.48475054,0.95751381,0.01177071,0.14059048,0.03871143,2.23104179,0.28762383,0.21334342
-2.40420210,3.30959649,1.44736141,0.93646411,0.01127334,0.13394126,0.03667630,2.17324615,0.28329016,0.20889937
-2.39819910,3.21330642,1.40723781,0.91239471,0.01074523,0.12735171,0.03461283,2.11145541,0.27916683,0.20438475
-2.39219610,3.11221193,1.36483288,0.88555750,0.01019190,0.12092188,0.03254099,2.04644563,0.27540336,0.19990538
-2.38619310,3.00760259,1.32061520,0.85624764,0.00961922,0.11474229,0.03048031,1.97902190,0.27214328,0.19556453
-2.38019010,2.90078394,1.27506099,0.82479760,0.00903326,0.10889181,0.02844967,1.91000212,0.26951945,0.19146008
-2.37418709,2.79304945,1.22864544,0.79157004,0.00844016,0.10343606,0.02646707,1.84019987,0.26764967,0.18768178
-2.36818409,2.68565235,1.18183347,0.75694963,0.00784601,0.09842622,0.02454938,1.77040683,0.26663255,0.18430870
-2.36218109,2.57977815,1.13507008,0.72133428,0.00725667,0.09389831,0.02271223,1.70137542,0.26654390,0.18140705
-2.35617809,2.47651887,1.08877083,0.68512589,0.00667767,0.08987298,0.02096977,1.63380214,0.26743395,0.17902834
-2.35017509,2.37685001,1.04331277,0.64872107,0.00611410,0.08635570,0.01933462,1.56831254,0.26932540,0.17720807
-2.34417209,2.28161124,0.99902626,0.61250220,0.00557051,0.08333745,0.01781776,1.50544830,0.27221248,0.17596492
-2.33816908,2.19149168,0.95618831,0.57682908,0.00505083,0.08079574,0.01642847,1.44565708,0.27606116,0.17530068
-2.33216608,2.10702044,0.91501748,0.54203164,0.00455836,0.07869608,0.01517432,1.38928573,0.28081040,0.17520060
-2.32616308,2.02856280,0.87567109,0.50840388,0.00409569,0.07699362,0.01406117,1.33657705,0.28637458,0.17563458
-2.32016008,1.95632232,0.83824460,0.47619923,0.00366473,0.07563522,0.01309322,1.28767038,0.29264688,0.17655875
-2.31415708,1.89034869,0.80277339,0.44562763,0.00326673,0.07456149,0.01227301,1.24260593,0.29950350,0.17791763
-2.30815408,1.83055075,0.76923699,0.41685412,0.00290228,0.07370917,0.01160155,1.20133265,0.30680854,0.17964672
-2.30215108,1.77671425,0.73756530,0.38999918,0.00257140,0.07301332,0.01107835,1.16371919,0.31441931,0.18167531
-2.29614807,1.72852315,0.70764682,0.36514050,0.00227361,0.07240966,0.01070148,1.12956736,0.32219179,0.18392943
-2.29014507,1.68558354,0.67933814,0.34231616,0.00200797,0.07183666,0.01046768,1.09862737,0.32998596,0.18633491
-2.28414207,1.64744891,0.65247447,0.32152886,0.00177316,0.07123754,0.01037240,1.07061415,0.33767081,0.18882017
-2.27813907,1.61364561,0.62688053,0.30275110,0.00156761,0.07056196,0.01040988,1.04522381,0.34512873,0.19131886
-2.27213607,1.58369734,0.60238121,0.28593089,0.00138952,0.06976746,0.01057321,1.02214967,0.35225918,0.19377213
-2.26613307,1.55714780,0.57881168,0.27099780,0.00123699,0.06882056,0.01085438,1.00109697,0.35898146,0.19613043
-2.26013007,1.53358065,0.55602624,0.25786906,0.00110807,0.06769744,0.01124440,0.98179594,0.36523656,0.19835489
-2.25412706,1.51263628,0.53390582,0.24645559,0.00100083,0.06638438,0.01173334,0.96401271,0.37098809,0.20041823
-2.24812406,1.49402520,0.51236364,0.23666757,0.00091341,0.06487769,0.01231046,0.94755784,0.37622241,0.20230524
-2.24212106,1.47753799,0.49134905,0.22841964,0.00084411,0.06318340,0.01296438,0.93229261,0.38094796,0.20401281
-2.23611806,1.46305204,0.47084952,0.22163543,0.00079139,0.06131667,0.01368319,0.91813293,0.38519421,0.20554975
-2.23011506,1.45053550,0.45089083,0.21625160,0.00075394,0.05930087,0.01445470,0.90505139,0.38901020,0.20693637
-2.22411206,1.44004891,0.43153565,0.21222105,0.00073070,0.05716650,0.01526668,0.89307752,0.39246295,0.20820394
-2.21810905,1.43174508,0.41288087,0.20951556,0.00072088,0.05495004,0.01610717,0.88229689,0.39563607,0.20939415
-2.21210605,1.42586762,0.39505384,0.20812773,0.00072397,0.05269261,0.01696473,0.87284916,0.39862850,0.21055862
-2.20610305,1.42274864,0.37820792,0.20807226,0.00073977,0.05043870,0.01782884,0.86492563,0.40155365,0.21175851
-2.20010005,1.42280574,0.36251763,0.20938652,0.00076836,0.04823492,0.01869023,0.85876633,0.40453893,0.21306429
-2.19409705,1.42653833,0.34817365,0.21213049,0.00081013,0.04612881,0.01954119,0.85465688,0.40772567,0.21455555
-2.18809405,1.43452320,0.33537789,0.21638589,0.00086574,0.04416774,0.02037594,0.85292505,0.41126924,0.21632090
-2.18209105,1.44740891,0.32433877,0.22225462,0.00093612,0.04239798,0.02119083,0.85393689,0.41533936,0.21845785
-2.17608804,1.46590854,0.31526675,0.22985635,0.00102244,0.04086383,0.02198458,0.85809225,0.42012020,0.22107245
-2.17008504,1.49079023,0.30837017,0.23932524,0.00112607,0.03960696,0.02275843,0.86581929,0.42581025,0.22427883
-2.16408204,1.52286485,0.30385135,0.25080577,0.00124854,0.03866577,0.02351610,0.87756780,0.43262144,0.22819814
-2.15807904,1.56297029,0.30190279,0.26444767,0.00139147,0.03807488,0.02426375,0.89380073,0.44077745,0.23295716
-2.15207604,1.61195199,0.30270349,0.28039998,0.00155655,0.03786471,0.02500978,0.91498402,0.45051096,0.23868621
-2.14607304,1.67063941,0.30641506,0.29880425,0.00174545,0.03806107,0.02576449,0.94157424,0.46205962,0.24551636
-2.14007004,1.73981860,0.31317778,0.31978715,0.00195972,0.03868473,0.02653969,0.97400423,0.47566071,0.25357610
-2.13406703,1.82020125,0.32310633,0.34345252,0.00220074,0.03975110,0.02734815,1.01266678,0.49154448,0.26298717
-2.12806403,1.91239084,0.33628529,0.36987320,0.00246962,0.04126981,0.02820305,1.05789677,0.50992634,0.27385998
-2.12206103,2.01684702,0.35276440,0.39908289,0.00276713,0.04324431,0.02911726,1.10995220,0.53099796,0.28628849
-2.11605803,2.13384947,0.37255368,0.43106841,0.00309361,0.04567151,0.03010271,1.16899481,0.55491780,0.30034487
-2.11005503,2.26346283,0.39561859,0.46576263,0.00344886,0.04854139,0.03116973,1.23507116,0.58180118,0.31607416
-2.10405203,2.40550429,0.42187543,0.50303864,0.00383211,0.05183667,0.03232631,1.30809498,0.61171055,0.33348907
-2.09804902,2.55951568,0.45118727,0.54270518,0.00424197,0.05553257,0.03357764,1.38783186,0.64464637,0.35256535
