energy_ev,total_up,In_p_up,In_d_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-4.30115058,1.68568936,0.11795391,0.00252232,0.00134601,0.78209371,1.96760173,0.39718844
-4.29514757,1.70902874,0.12291587,0.00255177,0.00158902,0.79477602,1.97121441,0.40396728
-4.28914457,1.73454756,0.12830051,0.00258763,0.00186266,0.80939392,1.97555890,0.41106206
-4.28314157,1.76216300,0.13411416,0.00263037,0.00216797,0.82587356,1.98087210,0.41837846
-4.27713857,1.79167182,0.14034717,0.00268020,0.00250541,0.84406011,1.98728408,0.42579528
-4.27113557,1.82275167,0.14697298,0.00273707,0.00287481,0.86371929,1.99481267,0.43316703
-4.26513257,1.85496766,0.15394778,0.00280067,0.00327521,0.88454229,2.00336328,0.44032792
-4.25912956,1.88778367,0.16121090,0.00287040,0.00370482,0.90615394,2.01273390,0.44709688
-4.25312656,1.92057801,0.16868572,0.00294541,0.00416092,0.92812363,2.02262448,0.45328350
-4.24712356,1.95266241,0.17628124,0.00302460,0.00463987,0.94997854,2.03265028,0.45869455
-4.24112056,1.98330357,0.18389417,0.00310663,0.00513705,0.97121856,2.04235815,0.46314081
-4.23511756,2.01174624,0.19141145,0.00318998,0.00564694,0.99133214,2.05124493,0.46644380
-4.22911456,2.03723666,0.19871315,0.00327300,0.00616315,1.00981243,2.05877696,0.46844224
-4.22311156,2.05904556,0.20567564,0.00335390,0.00667852,1.02617285,2.06440979,0.46899771
-4.21710855,2.07648964,0.21217483,0.00343086,0.00718532,1.03996170,2.06760725,0.46799955
-4.21110555,2.08895081,0.21808952,0.00350204,0.00767535,1.05077491,2.06785917,0.46536854
-4.20510255,2.09589256,0.22330456,0.00356566,0.00814023,1.05826677,2.06469699,0.46105932
-4.19909955,2.09687297,0.22771389,0.00362002,0.00857156,1.06215812,2.05770701,0.45506155
-4.19309655,2.09155415,0.23122328,0.00366357,0.00896123,1.06224190,2.04654092,0.44739969
-4.18709355,2.07970794,0.23375268,0.00369495,0.00930164,1.05838606,2.03092337,0.43813153
-4.18109055,2.06121809,0.23523821,0.00371299,0.00958593,1.05053387,2.01065674,0.42734560
-4.17508754,2.03607905,0.23563359,0.00371681,0.00980824,1.03870181,1.98562319,0.41515756
-4.16908454,2.00439176,0.23491119,0.00370577,0.00996392,1.02297542,1.95578417,0.40170594
-4.16308154,1.96635687,0.23306245,0.00367951,0.01004964,1.00350348,1.92117775,0.38714726
-4.15707854,1.92226590,0.23009794,0.00363797,0.01006356,0.98049084,1.88191420,0.37165094
-4.15107554,1.87249084,0.22604679,0.00358138,0.01000537,0.95419037,1.83817001,0.35539407
-4.14507254,1.81747270,0.22095583,0.00351022,0.00987631,0.92489445,1.79018096,0.33855649
-4.13906953,1.75770951,0.21488818,0.00342523,0.00967911,0.89292631,1.73823449,0.32131609
-4.13306653,1.69374407,0.20792156,0.00332740,0.00941794,0.85863156,1.68266172,0.30384470
-4.12706353,1.62615211,0.20014632,0.00321787,0.00909819,0.82237018,1.62382947,0.28630459
-4.12106053,1.55553075,0.19166321,0.00309797,0.00872635,0.78450912,1.56213251,0.26884566
-4.11505753,1.48248786,0.18258098,0.00296916,0.00830977,0.74541564,1.49798620,0.25160337
-4.10905453,1.40763230,0.17301391,0.00283297,0.00785640,0.70545149,1.43181974,0.23469740
-4.10305153,1.33156510,0.16307933,0.00269096,0.00737456,0.66496794,1.36407005,0.21823097
-4.09704852,1.25487184,0.15289515,0.00254474,0.00687271,0.62430161,1.29517632,0.20229085
-4.09104552,1.17811603,0.14257755,0.00239587,0.00635914,0.58377107,1.22557530,0.18694785
-4.08504252,1.10183352,0.13223882,0.00224584,0.00584183,0.54367422,1.15569720,0.17225775
-4.07903952,1.02652806,0.12198542,0.00209611,0.00532820,0.50428624,1.08596219,0.15826264
-4.07303652,0.95266774,0.11191634,0.00194799,0.00482498,0.46585821,1.01677746,0.14499241
-4.06703352,0.88068236,0.10212173,0.00180270,0.00433808,0.42861624,0.94853471,0.13246646
-4.06103052,0.81096168,0.09268187,0.00166132,0.00387251,0.39276103,0.88160798,0.12069544
-4.05502751,0.74385445,0.08366654,0.00152482,0.00343232,0.35846797,0.81635187,0.10968291
-4.04902451,0.67966822,0.07513460,0.00139400,0.00302062,0.32588755,0.75310003,0.09942704
-4.04302151,0.61866980,0.06713404,0.00126958,0.00263959,0.29514622,0.69216385,0.08992211
-4.03701851,0.56108636,0.05970225,0.00115210,0.00229055,0.26634760,0.63383150,0.08115985
-4.03101551,0.50710715,0.05286660,0.00104204,0.00197400,0.23957392,0.57836713,0.07313064
-4.02501251,0.45688570,0.04664522,0.00093973,0.00168977,0.21488787,0.52601050,0.06582454
-4.01900950,0.41054250,0.04104803,0.00084544,0.00143708,0.19233458,0.47697678,0.05923207
-4.01300650,0.36816802,0.03607777,0.00075934,0.00121467,0.17194382,0.43145677,0.05334494
-4.00700350,0.32982601,0.03173129,0.00068156,0.00102092,0.15373227,0.38961751,0.04815645
-4.00100050,0.29555702,0.02800069,0.00061215,0.00085393,0.13770591,0.35160320,0.04366190
-3.99499750,0.26538191,0.02487448,0.00055113,0.00071165,0.12386224,0.31753651,0.03985875
-3.98899450,0.23930541,0.02233874,0.00049849,0.00059195,0.11219248,0.28752019,0.03674670
-3.98299150,0.21731944,0.02037800,0.00045419,0.00049270,0.10268348,0.26163903,0.03432761
-3.97698849,0.19940620,0.01897611,0.00041819,0.00041182,0.09531942,0.23996201,0.03260539
-3.97098549,0.18554097,0.01811679,0.00039042,0.00034737,0.09008314,0.22254465,0.03158566
-3.96498249,0.17569442,0.01778410,0.00037082,0.00029755,0.08695710,0.20943147,0.03127548
-3.95897949,0.16983452,0.01796263,0.00035931,0.00026076,0.08592402,0.20065849,0.03168285
-3.95297649,0.16792801,0.01863753,0.00035583,0.00023556,0.08696705,0.19625577,0.03281628
-3.94697349,0.16994143,0.01979435,0.00036031,0.00022077,0.09006971,0.19624993,0.03468421
-3.94097049,0.17584180,0.02141878,0.00037266,0.00021537,0.09521550,0.20066660,0.03729453
-3.93496748,0.18559698,0.02349620,0.00039281,0.00021859,0.10238733,0.20953290,0.04065404
-3.92896448,0.19917594,0.02601127,0.00042067,0.00022983,0.11156684,0.22287976,0.04476793
-3.92296148,0.21654884,0.02894741,0.00045613,0.00024870,0.12273370,0.24074432,0.04963947
-3.91695848,0.23768726,0.03228635,0.00049911,0.00027496,0.13586506,0.26317218,0.05526963
-3.91095548,0.26256443,0.03600776,0.00054948,0.00030857,0.15093504,0.29021954,0.06165692
-3.90495248,0.29115565,0.04008895,0.00060712,0.00034960,0.16791459,0.32195519,0.06879737
-3.89894947,0.32343878,0.04450474,0.00067190,0.00039827,0.18677143,0.35846202,0.07668457
-3.89294647,0.35939480,0.04922745,0.00074369,0.00045494,0.20747037,0.39983807,0.08530989
-3.88694347,0.39900820,0.05422708,0.00082235,0.00052003,0.22997364,0.44619668,0.09466270
-3.88094047,0.44226709,0.05947160,0.00090775,0.00059407,0.25424137,0.49766547,0.10473069
-3.87493747,0.48916265,0.06492737,0.00099975,0.00067764,0.28023197,0.55438387,0.11550012
-3.86893447,0.53968772,0.07055966,0.00109821,0.00077134,0.30790220,0.61649863,0.12695593
-3.86293147,0.59383412,0.07633320,0.00120303,0.00087578,0.33720685,0.68415726,0.13908168
-3.85692846,0.65158851,0.08221273,0.00131406,0.00099156,0.36809778,0.75749883,0.15185925
-3.85092546,0.71292653,0.08816346,0.00143118,0.00111917,0.40052215,0.83664221,0.16526813
-3.84492246,0.77780500,0.09415141,0.00155425,0.00125904,0.43441973,0.92167156,0.17928438
-3.83891946,0.84615238,0.10014363,0.00168308,0.00141140,0.46971935,1.01261936,0.19387920
-3.83291646,0.91785749,0.10610823,0.00181747,0.00157633,0.50633431,1.10944742,0.20901703
-3.82691346,0.99275694,0.11201410,0.00195713,0.00175362,0.54415708,1.21202634,0.22465346
-3.82091046,1.07062180,0.11783061,0.00210168,0.00194280,0.58305347,1.32011459,0.24073277
-3.81490745,1.15114421,0.12352697,0.00225065,0.00214308,0.62285648,1.43333806,0.25718543
-3.80890445,1.23392483,0.12907160,0.00240341,0.00235329,0.66336048,1.55117152,0.27392574
-3.80290145,1.31846215,0.13443129,0.00255920,0.00257188,0.70431593,1.67292327,0.29084968
-3.79689845,1.40414454,0.13957055,0.00271707,0.00279693,0.74542541,1.79772445,0.30783326
-3.79089545,1.49024625,0.14445093,0.00287587,0.00302610,0.78634130,1.92452434,0.32473165
-3.78489245,1.57592800,0.14903056,0.00303429,0.00325670,0.82666564,2.05209271,0.34137912
-3.77888944,1.66024313,0.15326401,0.00319079,0.00348571,0.86595259,2.17903012,0.35759015
-3.77288644,1.74214948,0.15710241,0.00334370,0.00370982,0.90371365,2.30378678,0.37316162
-3.76688344,1.82052732,0.16049404,0.00349115,0.00392551,0.93942586,2.42468981,0.38787626
-3.76088044,1.89420305,0.16338520,0.00363118,0.00412917,0.97254282,2.53997855,0.40150725
-3.75487744,1.96197798,0.16572161,0.00376175,0.00431712,1.00250825,2.64784707,0.41382393
-3.74887444,2.02266131,0.16745001,0.00388079,0.00448582,1.02877173,2.74649226,0.42459830
-3.74287144,2.07510597,0.16852019,0.00398626,0.00463187,1.05080587,2.83416577,0.43361225
-3.73686843,2.11824579,0.16888703,0.00407623,0.00475223,1.06812420,2.90922766,0.44066489
-3.73086543,2.15113223,0.16851277,0.00414890,0.00484424,1.08029898,2.97019917,0.44558006
-3.72486243,2.17296890,0.16736907,0.00420272,0.00490576,1.08697790,3.01581247,0.44821315
-3.71885943,2.18314219,0.16543897,0.00423639,0.00493525,1.08789889,3.04505467,0.44845728
-3.71285643,2.18124632,0.16271846,0.00424894,0.00493180,1.08290220,3.05720424,0.44624827
-3.70685343,2.16710147,0.15921766,0.00423977,0.00489522,1.07193906,3.05185782,0.44156817
-3.70085043,2.14076421,0.15496143,0.00420864,0.00482599,1.05507644,3.02894631,0.43444720
-3.69484742,2.10252939,0.14998949,0.00415574,0.00472530,1.03249762,2.98873933,0.42496393
-3.68884442,2.05292358,0.14435582,0.00408165,0.00459502,1.00449844,2.93183802,0.41324363
-3.68284142,1.99269029,0.13812761,0.00398733,0.00443757,0.97147950,2.85915646,0.39945498
-3.67683842,1.92276775,0.13138355,0.00387409,0.00425593,0.93393460,2.77189293,0.38380523
-3.67083542,1.84426040,0.12421181,0.00374358,0.00405350,0.89243609,2.67149229,0.36653401
-3.66483242,1.75840544,0.11670751,0.00359771,0.00383399,0.84761772,2.55960148,0.34790620
-3.65882941,1.66653615,0.10897010,0.00343860,0.00360133,0.80015597,2.43802021,0.32820414
-3.65282641,1.57004358,0.10110057,0.00326855,0.00335954,0.75075065,2.30864922,0.30771953
-3.64682341,1.47033850,0.09319874,0.00308993,0.00311265,0.70010569,2.17343820,0.28674549
-3.64082041,1.36881491,0.08536069,0.00290517,0.00286456,0.64891087,2.03433570,0.26556897
-3.63481741,1.26681694,0.07767647,0.00271666,0.00261901,0.59782533,1.89324274,0.24446395
-3.62881441,1.16560989,0.07022820,0.00252674,0.00237945,0.54746334,1.75197190,0.22368565
-3.62281141,1.06635659,0.06308859,0.00233761,0.00214904,0.49838288,1.61221292,0.20346577
-3.61680840,0.97009945,0.05631989,0.00215133,0.00193059,0.45107711,1.47550564,0.18400919
-3.61080540,0.87774848,0.04997342,0.00196977,0.00172658,0.40596909,1.34322072,0.16549179
-3.60480240,0.79007516,0.04408945,0.00179461,0.00153912,0.36340941,1.21654803,0.14805968
-3.59879940,0.70771185,0.03869761,0.00162730,0.00137003,0.32367667,1.09649231,0.13182952
-3.59279640,0.63115605,0.03381760,0.00146908,0.00122083,0.28698053,0.98387551,0.11688994
-3.58679340,0.56077887,0.02946024,0.00132098,0.00109282,0.25346674,0.87934483,0.10330377
-3.58079040,0.49683669,0.02562872,0.00118383,0.00098712,0.22322378,0.78338531,0.09111095
-3.57478739,0.43948511,0.02231999,0.00105826,0.00090472,0.19629068,0.69633593,0.08033186
-3.56878439,0.38879425,0.01952618,0.00094473,0.00084657,0.17266532,0.61840790,0.07097088
-3.56278139,0.34476442,0.01723604,0.00084356,0.00081358,0.15231290,0.54970396,0.06301989
-3.55677839,0.30734136,0.01543618,0.00075493,0.00080670,0.13517400,0.49023761,0.05646170
-3.55077539,0.27643012,0.01411226,0.00067892,0.00082695,0.12117202,0.43995121,0.05127297
-3.54477239,0.25190727,0.01324986,0.00061552,0.00087540,0.11021944,0.39873215,0.04742676
-3.53876938,0.23363057,0.01283515,0.00056463,0.00095320,0.10222296,0.36642640,0.04489443
-3.53276638,0.22144605,0.01285527,0.00052609,0.00106154,0.09708707,0.34284881,0.04364687
-3.52676338,0.21519223,0.01329844,0.00049972,0.00120161,0.09471623,0.32779006,0.04365502
-3.52076038,0.21470134,0.01415380,0.00048525,0.00137455,0.09501549,0.32101995,0.04488979
-3.51475738,0.21979786,0.01541097,0.00048237,0.00158136,0.09788970,0.32228720,0.04732120
-3.50875438,0.23029454,0.01705943,0.00049075,0.00182283,0.10324144,0.33131609,0.05091700
-3.50275138,0.24598620,0.01908767,0.00050995,0.00209939,0.11096796,0.34780022,0.05564089
-3.49674837,0.26664211,0.02148227,0.00053952,0.00241106,0.12095722,0.37139418,0.06145024
-3.49074537,0.29199724,0.02422690,0.00057888,0.00275730,0.13308352,0.40170380,0.06829374
-3.48474237,0.32174325,0.02730128,0.00062739,0.00313692,0.14720296,0.43827576,0.07610902
-3.47873937,0.35551992,0.03068029,0.00068429,0.00354798,0.16314909,0.48058768,0.08482030
-3.47273637,0.39290769,0.03433312,0.00074873,0.00398772,0.18072910,0.52803942,0.09433652
-3.46673337,0.43342212,0.03822267,0.00081970,0.00445248,0.19972095,0.57994665,0.10454986
-3.46073037,0.47651071,0.04230525,0.00089609,0.00493772,0.21987165,0.63553754,0.11533494
-3.45472736,0.52155294,0.04653046,0.00097668,0.00543801,0.24089702,0.69395318,0.12654881
-3.44872436,0.56786357,0.05084150,0.00106012,0.00594706,0.26248301,0.75425241,0.13803174
-3.44272136,0.61469973,0.05517582,0.00114496,0.00645785,0.28428887,0.81542132,0.14960903
-3.43671836,0.66127159,0.05946605,0.00122966,0.00696272,0.30595197,0.87638743,0.16109362
-3.43071536,0.70675661,0.06364139,0.00131266,0.00745355,0.32709431,0.93603847,0.17228968
-3.42471236,0.75031692,0.06762912,0.00139233,0.00792198,0.34733054,0.99324518,0.18299687
-3.41870935,0.79111915,0.07135651,0.00146711,0.00835958,0.36627710,1.04688734,0.19301530
-3.41270635,0.82835612,0.07475278,0.00153545,0.00875814,0.38356225,1.09588212,0.20215087
-3.40670335,0.86126928,0.07775119,0.00159592,0.00910991,0.39883651,1.13921356,0.21022084
-3.40070035,0.88917103,0.08029109,0.00164722,0.00940784,0.41178297,1.17596172,0.21705936
-3.39469735,0.91146582,0.08231988,0.00168822,0.00964578,0.42212711,1.20533030,0.22252267
-3.38869435,0.92766898,0.08379475,0.00171801,0.00981875,0.42964553,1.22667125,0.22649374
-3.38269135,0.93742237,0.08468413,0.00173591,0.00992306,0.43417326,1.23950524,0.22888620
-3.37668834,0.94050602,0.08496877,0.00174150,0.00995649,0.43560913,1.24353681,0.22964718
-3.37068534,0.93684516,0.08464241,0.00173464,0.00991829,0.43391910,1.23866343,0.22875909
-3.36468234,0.92651226,0.08371197,0.00171545,0.00980929,0.42913720,1.22497803,0.22624013
-3.35867934,0.90972389,0.08219733,0.00168432,0.00963183,0.42136410,1.20276469,0.22214360
-3.35267634,0.88683259,0.08013057,0.00164191,0.00938966,0.41076337,1.17248780,0.21655588
-3.34667334,0.85831415,0.07755485,0.00158909,0.00908785,0.39755561,1.13477506,0.20959340
-3.34067034,0.82475078,0.07452292,0.00152693,0.00873257,0.38201066,1.09039524,0.20139849
-3.33466733,0.78681113,0.07109529,0.00145668,0.00833093,0.36443834,1.04023161,0.19213458
-3.32866433,0.74522803,0.06733825,0.00137969,0.00789068,0.34517818,0.98525247,0.18198071
-3.32266133,0.70077486,0.06332174,0.00129738,0.00742003,0.32458848,0.92647988,0.17112580
-3.31665833,0.65424182,0.05911720,0.00121123,0.00692734,0.30303529,0.86495826,0.15976288
-3.31065533,0.60641285,0.05479549,0.00112268,0.00642092,0.28088175,0.80172382,0.14808341
-3.30465233,0.55804434,0.05042498,0.00103313,0.00590879,0.25847825,0.73777641,0.13627212
-3.29864932,0.50984616,0.04606984,0.00094390,0.00539845,0.23615360,0.67405444,0.12450239
-3.29264632,0.46246587,0.04178857,0.00085618,0.00489678,0.21420775,0.61141393,0.11293235
-3.28664332,0.41647627,0.03763296,0.00077104,0.00440982,0.19290604,0.55061215,0.10170190
-3.28064032,0.37236673,0.03364722,0.00068938,0.00394277,0.17247513,0.49229599,0.09093054
-3.27463732,0.33053806,0.02986757,0.00061194,0.00349988,0.15310068,0.43699537,0.08071615
-3.26863432,0.29130106,0.02632210,0.00053930,0.00308442,0.13492665,0.38512116,0.07113463
-3.26263132,0.25487816,0.02303091,0.00047187,0.00269876,0.11805607,0.33696742,0.06224030
-3.25662831,0.22140793,0.02000653,0.00040990,0.00234436,0.10255312,0.29271732,0.05406699
-3.25062531,0.19095176,0.01725450,0.00035352,0.00202188,0.08844624,0.25245206,0.04662971
-3.24462231,0.16350240,0.01477416,0.00030270,0.00173123,0.07573207,0.21616201,0.03992668
-3.23861931,0.13899352,0.01255953,0.00025732,0.00147172,0.06437990,0.18375949,0.03394170
-3.23261631,0.11730997,0.01060019,0.00021718,0.00124213,0.05433637,0.15509227,0.02864666
-3.22661331,0.09829813,0.00888227,0.00018198,0.00104082,0.04553035,0.12995724,0.02400404
-3.22061031,0.08177594,0.00738932,0.00015139,0.00086588,0.03787750,0.10811371,0.01996938
-3.21460730,0.06754229,0.00610316,0.00012504,0.00071517,0.03128467,0.08929579,0.01649358
-3.20860430,0.05538549,0.00500466,0.00010254,0.00058645,0.02565380,0.07322362,0.01352493
-3.20260130,0.04509061,0.00407441,0.00008348,0.00047744,0.02088536,0.05961305,0.01101096
-3.19659830,0.03644570,0.00329325,0.00006747,0.00038590,0.01688115,0.04818384,0.00889990
-3.19059530,0.02924666,0.00264274,0.00005415,0.00030968,0.01354665,0.03866620,0.00714193
-3.18459230,0.02330109,0.00210550,0.00004314,0.00024672,0.01079275,0.03080573,0.00569004
-3.17858929,0.01843089,0.00166542,0.00003412,0.00019515,0.00853694,0.02436697,0.00450075
-3.17258629,0.01447392,0.00130787,0.00002680,0.00015326,0.00670412,0.01913557,0.00353448
-3.16658329,0.01128486,0.00101971,0.00002089,0.00011949,0.00522699,0.01491940,0.00275572
-3.16058029,0.00873526,0.00078932,0.00001617,0.00009249,0.00404605,0.01154865,0.00213312
-3.15457729,0.00671314,0.00060660,0.00001243,0.00007108,0.00310943,0.00887525,0.00163932
-3.14857429,0.00512207,0.00046283,0.00000948,0.00005423,0.00237247,0.00677175,0.00125079
-3.14257129,0.00388003,0.00035060,0.00000718,0.00004108,0.00179718,0.00512968,0.00094749
-3.13656828,0.00291807,0.00026368,0.00000540,0.00003090,0.00135161,0.00385789,0.00071258
-3.13056528,0.00217884,0.00019689,0.00000403,0.00002307,0.00100921,0.00288058,0.00053207
-3.12456228,0.00161520,0.00014596,0.00000299,0.00001710,0.00074813,0.00213541,0.00039443
-3.11855928,0.00118877,0.00010743,0.00000220,0.00001259,0.00055062,0.00157165,0.00029030
-3.11255628,0.00086865,0.00007852,0.00000161,0.00000920,0.00040234,0.00114842,0.00021212
-3.10655328,0.00063019,0.00005698,0.00000117,0.00000667,0.00029188,0.00083316,0.00015389
-3.10055028,0.00045393,0.00004108,0.00000084,0.00000481,0.00021023,0.00060013,0.00011085
-3.09454727,0.00032466,0.00002943,0.00000060,0.00000344,0.00015033,0.00042922,0.00007929
-3.08854427,0.00023058,0.00002099,0.00000043,0.00000244,0.00010673,0.00030485,0.00005632
-3.08254127,0.00016268,0.00001493,0.00000030,0.00000172,0.00007524,0.00021508,0.00003974
-3.07653827,0.00011408,0.00001067,0.00000021,0.00000120,0.00005267,0.00015084,0.00002788
-3.07053527,0.00007963,0.00000776,0.00000015,0.00000084,0.00003663,0.00010530,0.00001948
-3.06453227,0.00005550,0.00000588,0.00000010,0.00000058,0.00002531,0.00007340,0.00001361
-3.05852926,0.00003888,0.00000484,0.00000007,0.00000040,0.00001741,0.00005145,0.00000958
-3.05252626,0.00002776,0.00000451,0.00000005,0.00000027,0.00001194,0.00003676,0.00000691
-3.04652326,0.00002073,0.00000488,0.00000003,0.00000018,0.00000823,0.00002749,0.00000525
-3.04052026,0.00001687,0.00000602,0.00000002,0.00000012,0.00000576,0.00002242,0.00000440
-3.03451726,0.00001563,0.00000808,0.00000001,0.00000008,0.00000420,0.00002083,0.00000423
-3.02851426,0.00001682,0.00001133,0.00000001,0.00000006,0.00000332,0.00002247,0.00000472
-3.02251126,0.00002051,0.00001620,0.00000001,0.00000004,0.00000297,0.00002745,0.00000591
-3.01650825,0.00002713,0.00002329,0.00000000,0.00000003,0.00000309,0.00003632,0.00000793
-3.01050525,0.00003740,0.00003343,0.00000000,0.00000003,0.00000366,0.00005006,0.00001101
-3.00450225,0.00005244,0.00004777,0.00000000,0.00000003,0.00000473,0.00007016,0.00001549
-2.99849925,0.00007386,0.00006790,0.00000000,0.00000004,0.00000642,0.00009875,0.00002185
-2.99249625,0.00010387,0.00009590,0.00000000,0.00000005,0.00000887,0.00013875,0.00003075
-2.98649325,0.00014541,0.00013455,0.00000000,0.00000007,0.00001233,0.00019406,0.00004307
-2.98049025,0.00020242,0.00018755,0.00000000,0.00000010,0.00001712,0.00026985,0.00005997
-2.97448724,0.00028002,0.00025968,0.00000001,0.00000014,0.00002369,0.00037288,0.00008297
-2.96848424,0.00038486,0.00035716,0.00000001,0.00000020,0.00003259,0.00051187,0.00011404
-2.96248124,0.00052550,0.00048800,0.00000001,0.00000027,0.00004458,0.00069800,0.00015574
-2.95647824,0.00071281,0.00066237,0.00000002,0.00000037,0.00006058,0.00094548,0.00021128
-2.95047524,0.00096057,0.00089317,0.00000003,0.00000050,0.00008180,0.00127220,0.00028477
-2.94447224,0.00128599,0.00119654,0.00000004,0.00000068,0.00010976,0.00170047,0.00038133
-2.93846923,0.00171050,0.00159258,0.00000006,0.00000092,0.00014633,0.00225794,0.00050735
-2.93246623,0.00226048,0.00210608,0.00000009,0.00000123,0.00019386,0.00297850,0.00067071
-2.92646323,0.00296818,0.00276735,0.00000013,0.00000164,0.00025521,0.00390338,0.00088104
-2.92046023,0.00387268,0.00361317,0.00000018,0.00000217,0.00033388,0.00508230,0.00115005
-2.91445723,0.00502096,0.00468779,0.00000026,0.00000286,0.00043409,0.00657469,0.00149185
-2.90845423,0.00646899,0.00604399,0.00000036,0.00000375,0.00056092,0.00845092,0.00192329
-2.90245123,0.00828294,0.00774419,0.00000050,0.00000488,0.00072038,0.01079362,0.00246435
-2.89644822,0.01054031,0.00986156,0.00000070,0.00000632,0.00091960,0.01369887,0.00313853
-2.89044522,0.01333116,0.01248115,0.00000096,0.00000815,0.00116687,0.01727744,0.00397323
-2.88444222,0.01675915,0.01570090,0.00000132,0.00001045,0.00147184,0.02165570,0.00500016
-2.87843922,0.02094260,0.01963258,0.00000180,0.00001333,0.00184559,0.02697656,0.00625569
-2.87243622,0.02601530,0.02440255,0.00000244,0.00001691,0.00230074,0.03339992,0.00778121
-2.86643322,0.03212713,0.03015225,0.00000327,0.00002134,0.00285155,0.04110292,0.00962345
-2.86043022,0.03944440,0.03703846,0.00000436,0.00002680,0.00351394,0.05027963,0.01183463
-2.85442721,0.04814974,0.04523307,0.00000578,0.00003348,0.00430557,0.06114035,0.01447267
-2.84842421,0.05844169,0.05492246,0.00000761,0.00004161,0.00524577,0.07391023,0.01760118
-2.84242121,0.07053359,0.06630633,0.00000995,0.00005145,0.00635548,0.08882725,0.02128936
-2.83641821,0.08465202,0.07959586,0.00001291,0.00006329,0.00765713,0.10613947,0.02561170
-2.83041521,0.10103444,0.09501125,0.00001664,0.00007747,0.00917443,0.12610154,0.03064750
-2.82441221,0.11992621,0.11277844,0.00002131,0.00009434,0.01093208,0.14897033,0.03648023
-2.81840920,0.14157665,0.13312507,0.00002710,0.00011429,0.01295538,0.17499981,0.04319650
-2.81240620,0.16623444,0.15627562,0.00003422,0.00013776,0.01526981,0.20443504,0.05088489
-2.80640320,0.19414202,0.18244570,0.00004291,0.00016518,0.01790041,0.23750545,0.05963443
-2.80040020,0.22552917,0.21183554,0.00005344,0.00019704,0.02087118,0.27441738,0.06953273
-2.79439720,0.26060583,0.24462285,0.00006610,0.00023381,0.02420426,0.31534599,0.08066383
-2.78839420,0.29955408,0.28095487,0.00008119,0.00027599,0.02791914,0.36042673,0.09310571
-2.78239120,0.34251953,0.32094017,0.00009904,0.00032404,0.03203171,0.40974650,0.10692748
-2.77638819,0.38960228,0.36463999,0.00011997,0.00037843,0.03655331,0.46333474,0.12218629
-2.77038519,0.44084755,0.41205973,0.00014432,0.00043956,0.04148971,0.52115467,0.13892402
-2.76438219,0.49623639,0.46314053,0.00017240,0.00050779,0.04684013,0.58309504,0.15716377
-2.75837919,0.55567665,0.51775161,0.00020452,0.00058338,0.05259623,0.64896260,0.17690634
-2.75237619,0.61899476,0.57568351,0.00024093,0.00066651,0.05874127,0.71847584,0.19812670
-2.74637319,0.68592845,0.63664269,0.00028186,0.00075722,0.06524928,0.79126011,0.22077068
-2.74037019,0.75612120,0.70024788,0.00032744,0.00085541,0.07208450,0.86684473,0.24475197
-2.73436718,0.82911846,0.76602861,0.00037776,0.00096082,0.07920100,0.94466233,0.26994971
-2.72836418,0.90436650,0.83342621,0.00043277,0.00107302,0.08654249,1.02405078,0.29620672
-2.72236118,0.98121386,0.90179758,0.00049236,0.00119138,0.09404258,1.10425803,0.32332864
-2.71635818,1.05891613,0.97042195,0.00055627,0.00131507,0.10162520,1.18445000,0.35108415
-2.71035518,1.13664403,1.03851084,0.00062412,0.00144307,0.10920553,1.26372169,0.37920639
-2.70435218,1.21349504,1.10522102,0.00069541,0.00157416,0.11669120,1.34111156,0.40739572
-2.69834917,1.28850859,1.16967055,0.00076949,0.00170695,0.12398386,1.41561889,0.43532386
-2.69234617,1.36068462,1.23095735,0.00084563,0.00183990,0.13098113,1.48622404,0.46263950
-2.68634317,1.42900508,1.28818018,0.00092293,0.00197134,0.13757879,1.55191100,0.48897520
-2.68034017,1.49245805,1.34046110,0.00100045,0.00209949,0.14367325,1.61169177,0.51395559
-2.67433717,1.55006364,1.38696900,0.00107715,0.00222257,0.14916415,1.66463183,0.53720657
-2.66833417,1.60090085,1.42694318,0.00115195,0.00233877,0.15395706,1.70987577,0.55836526
-2.66233117,1.64413450,1.45971621,0.00122376,0.00244636,0.15796615,1.74667233,0.57709046
-2.65632816,1.67904118,1.48473507,0.00129152,0.00254372,0.16111674,1.77439769,0.59307298
-2.65032516,1.70503308,1.50157977,0.00135420,0.00262941,0.16334765,1.79257622,0.60604581
-2.64432216,1.72167867,1.50997855,0.00141090,0.00270220,0.16461315,1.80089764,0.61579326
-2.63831916,1.72871939,1.50981891,0.00146083,0.00276114,0.16488461,1.79922979,0.62215897
-2.63231616,1.72608130,1.50115401,0.00150334,0.00280558,0.16415158,1.78762648,0.62505226
-2.62631316,1.71388118,1.48420390,0.00153798,0.00283521,0.16242240,1.76632969,0.62445252
-2.62031016,1.69242670,1.45935156,0.00156451,0.00285007,0.15972417,1.73576615,0.62041130
-2.61430715,1.66221042,1.42713376,0.00158289,0.00285058,0.15610226,1.69653812,0.61305217
-2.60830415,1.62389776,1.38822707,0.00159329,0.00283747,0.15161917,1.64940871,0.60256800
-2.60230115,1.57830956,1.34342953,0.00159610,0.00281184,0.14635298,1.59528230,0.58921606
