energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-2.57828914,0.95682995,-0.95683024,0.07373275,-0.07373278,0.80264744,-0.80264768,0.14510387,-0.14510394,0.00000000,-0.00000000,0.00025330,-0.00025330,0.02214223,-0.02214224,0.13822026,-0.13822028,0.00000000,-0.00000000
-2.57228614,1.00624763,-1.00624792,0.07773312,-0.07773315,0.84268280,-0.84268304,0.15649846,-0.15649853,0.00000000,-0.00000000,0.00029883,-0.00029883,0.02335259,-0.02335260,0.14196517,-0.14196519,0.00000000,-0.00000000
-2.56628314,1.05504545,-1.05504573,0.08169081,-0.08169083,0.88188782,-0.88188805,0.16847905,-0.16847912,0.00000000,-0.00000000,0.00035049,-0.00035049,0.02457258,-0.02457259,0.14502281,-0.14502282,0.00000000,-0.00000000
-2.56028014,1.10313833,-1.10313861,0.08559477,-0.08559479,0.92016356,-0.92016378,0.18104549,-0.18104556,0.00000000,-0.00000000,0.00040874,-0.00040874,0.02580321,-0.02580321,0.14737403,-0.14737404,0.00000000,-0.00000000
-2.55427714,1.15047105,-1.15047132,0.08943744,-0.08943746,0.95743696,-0.95743718,0.19418820,-0.19418828,0.00000000,-0.00000000,0.00047403,-0.00047403,0.02704612,-0.02704613,0.14901921,-0.14901922,0.00000000,-0.00000000
-2.54827414,1.19701406,-1.19701433,0.09321510,-0.09321512,0.99365785,-0.99365806,0.20788670,-0.20788678,0.00000000,-0.00000000,0.00054681,-0.00054681,0.02830357,-0.02830358,0.14997840,-0.14997840,0.00000000,-0.00000000
-2.54227114,1.24275888,-1.24275913,0.09692822,-0.09692824,1.02879550,-1.02879570,0.22210846,-0.22210854,0.00000000,-0.00000000,0.00062750,-0.00062750,0.02957837,-0.02957838,0.15029094,-0.15029093,0.00000000,-0.00000000
-2.53626813,1.28771359,-1.28771384,0.10058199,-0.10058201,1.06283514,-1.06283534,0.23680847,-0.23680855,0.00000000,-0.00000000,0.00071652,-0.00071652,0.03087387,-0.03087388,0.15001461,-0.15001461,0.00000000,-0.00000000
-2.53026513,1.33189895,-1.33189919,0.10418681,-0.10418683,1.09577480,-1.09577498,0.25192947,-0.25192956,0.00000000,-0.00000000,0.00081430,-0.00081430,0.03219395,-0.03219396,0.14922434,-0.14922433,0.00000000,-0.00000000
-2.52426213,1.37534543,-1.37534568,0.10775896,-0.10775898,1.12762283,-1.12762301,0.26740306,-0.26740315,0.00000000,-0.00000000,0.00092126,-0.00092126,0.03354305,-0.03354306,0.14801042,-0.14801041,0.00000000,-0.00000000
-2.51825913,1.41809177,-1.41809201,0.11132130,-0.11132132,1.15839644,-1.15839661,0.28315155,-0.28315164,0.00000000,-0.00000000,0.00103785,-0.00103785,0.03492622,-0.03492623,0.14647656,-0.14647655,0.00000000,-0.00000000
-2.51225613,1.46018498,-1.46018521,0.11490402,-0.11490404,1.18812136,-1.18812153,0.29909083,-0.29909092,0.00000000,-0.00000000,0.00116454,-0.00116454,0.03634917,-0.03634918,0.14473762,-0.14473760,0.00000000,-0.00000000
-2.50625313,1.50168208,-1.50168231,0.11854538,-0.11854539,1.21683274,-1.21683289,0.31513392,-0.31513401,0.00000000,-0.00000000,0.00130184,-0.00130184,0.03781833,-0.03781834,0.14291721,-0.14291720,0.00000000,-0.00000000
-2.50025013,1.54265329,-1.54265351,0.12229244,-0.12229246,1.24457712,-1.24457728,0.33119516,-0.33119525,0.00000000,-0.00000000,0.00145034,-0.00145034,0.03934094,-0.03934095,0.14114531,-0.14114530,0.00000000,-0.00000000
-2.49424712,1.58318636,-1.58318658,0.12620164,-0.12620166,1.27141543,-1.27141557,0.34719492,-0.34719500,0.00000000,-0.00000000,0.00161069,-0.00161069,0.04092508,-0.04092509,0.13955580,-0.13955579,0.00000000,-0.00000000
-2.48824412,1.62339156,-1.62339178,0.13033911,-0.13033914,1.29742632,-1.29742646,0.36306443,-0.36306451,0.00000000,-0.00000000,0.00178363,-0.00178363,0.04257966,-0.04257967,0.13828411,-0.13828411,0.00000000,-0.00000000
-2.48224112,1.66340660,-1.66340682,0.13478078,-0.13478080,1.32270975,-1.32270989,0.37875055,-0.37875064,0.00000000,-0.00000000,0.00197001,-0.00197001,0.04431443,-0.04431444,0.13746490,-0.13746489,0.00000000,-0.00000000
-2.47623812,1.70340081,-1.70340103,0.13961193,-0.13961195,1.34738996,-1.34739009,0.39422009,-0.39422018,0.00000000,-0.00000000,0.00217075,-0.00217076,0.04613978,-0.04613979,0.13722982,-0.13722982,0.00000000,-0.00000000
-2.47023512,1.74357773,-1.74357796,0.14492638,-0.14492641,1.37161740,-1.37161754,0.40946337,-0.40946345,0.00000000,-0.00000000,0.00238692,-0.00238692,0.04806659,-0.04806660,0.13770542,-0.13770543,0.00000000,-0.00000000
-2.46423212,1.78417537,-1.78417560,0.15082500,-0.15082503,1.39556912,-1.39556926,0.42449670,-0.42449678,0.00000000,-0.00000000,0.00261962,-0.00261962,0.05010593,-0.05010594,0.13901099,-0.13901099,0.00000000,-0.00000000
-2.45822911,1.82546349,-1.82546372,0.15741356,-0.15741359,1.41944694,-1.41944707,0.43936356,-0.43936364,0.00000000,-0.00000000,0.00287007,-0.00287008,0.05226860,-0.05226861,0.14125646,-0.14125647,0.00000000,-0.00000000
-2.45222611,1.86773743,-1.86773767,0.16479994,-0.16479998,1.44347327,-1.44347340,0.45413420,-0.45413428,0.00000000,-0.00000000,0.00313951,-0.00313951,0.05456469,-0.05456471,0.14454032,-0.14454034,0.00000000,-0.00000000
-2.44622311,1.91130825,-1.91130850,0.17309065,-0.17309069,1.46788431,-1.46788444,0.46890353,-0.46890361,0.00000000,-0.00000000,0.00342916,-0.00342916,0.05700295,-0.05700297,0.14894743,-0.14894745,0.00000000,-0.00000000
-2.44022011,1.95648913,-1.95648938,0.18238665,-0.18238670,1.49292055,-1.49292069,0.48378733,-0.48378741,0.00000000,-0.00000000,0.00374022,-0.00374022,0.05959013,-0.05959014,0.15454678,-0.15454681,0.00000000,-0.00000000
-2.43421711,2.00357848,-2.00357875,0.19277870,-0.19277876,1.51881502,-1.51881517,0.49891685,-0.49891693,0.00000000,-0.00000000,0.00407374,-0.00407374,0.06233027,-0.06233028,0.16138923,-0.16138927,0.00000000,-0.00000000
-2.42821411,2.05284036,-2.05284063,0.20434227,-0.20434233,1.54577947,-1.54577962,0.51443185,-0.51443194,0.00000000,-0.00000000,0.00443061,-0.00443061,0.06522398,-0.06522399,0.16950521,-0.16950525,0.00000000,-0.00000000
-2.42221111,2.10448299,-2.10448328,0.21713220,-0.21713226,1.57398940,-1.57398956,0.53047260,-0.53047269,0.00000000,-0.00000000,0.00481144,-0.00481144,0.06826773,-0.06826775,0.17890244,-0.17890249,0.00000000,-0.00000000
-2.41620810,2.15863675,-2.15863705,0.23117740,-0.23117747,1.60356856,-1.60356872,0.54717097,-0.54717107,0.00000000,-0.00000000,0.00521648,-0.00521648,0.07145324,-0.07145325,0.18956384,-0.18956389,0.00000000,-0.00000000
-2.41020510,2.21533283,-2.21533314,0.24647582,-0.24647589,1.63457399,-1.63457417,0.56464128,-0.56464138,0.00000000,-0.00000000,0.00564557,-0.00564558,0.07476688,-0.07476690,0.20144562,-0.20144568,0.00000000,-0.00000000
-2.40420210,2.27448398,-2.27448431,0.26298995,-0.26299003,1.66698258,-1.66698276,0.58297126,-0.58297136,0.00000000,-0.00000000,0.00609802,-0.00609803,0.07818936,-0.07818938,0.21447586,-0.21447592,0.00000000,-0.00000000
-2.39819910,2.33586893,-2.33586926,0.28064316,-0.28064325,1.70068009,-1.70068027,0.60221367,-0.60221378,0.00000000,-0.00000000,0.00657255,-0.00657256,0.08169550,-0.08169552,0.22855346,-0.22855353,0.00000000,-0.00000000
-2.39219610,2.39912159,-2.39912192,0.29931720,-0.29931729,1.73545368,-1.73545387,0.62237921,-0.62237932,0.00000000,-0.00000000,0.00706723,-0.00706723,0.08525424,-0.08525425,0.24354798,-0.24354805,0.00000000,-0.00000000
-2.38619310,2.46372642,-2.46372676,0.31885100,-0.31885109,1.77098867,-1.77098886,0.64343097,-0.64343108,0.00000000,-0.00000000,0.00757941,-0.00757941,0.08882888,-0.08882890,0.25930011,-0.25930018,0.00000000,-0.00000000
-2.38019010,2.52902070,-2.52902103,0.33904114,-0.33904124,1.80687011,-1.80687030,0.66528097,-0.66528109,0.00000000,-0.00000000,0.00810573,-0.00810573,0.09237764,-0.09237766,0.27562321,-0.27562329,0.00000000,-0.00000000
-2.37418709,2.59420412,-2.59420445,0.35964400,-0.35964410,1.84258956,-1.84258974,0.68778906,-0.68778918,0.00000000,-0.00000000,0.00864207,-0.00864208,0.09585440,-0.09585442,0.29230586,-0.29230594,0.00000000,-0.00000000
-2.36818409,2.65835606,-2.65835638,0.38037973,-0.38037983,1.87755699,-1.87755717,0.71076422,-0.71076434,0.00000000,-0.00000000,0.00918363,-0.00918363,0.09920968,-0.09920969,0.30911540,-0.30911548,0.00000000,-0.00000000
-2.36218109,2.72045989,-2.72046019,0.40093797,-0.40093807,1.91111772,-1.91111788,0.73396843,-0.73396855,0.00000000,-0.00000000,0.00972491,-0.00972492,0.10239186,-0.10239188,0.32580266,-0.32580274,0.00000000,-0.00000000
-2.35617809,2.77943373,-2.77943401,0.42098529,-0.42098539,1.94257358,-1.94257373,0.75712296,-0.75712308,0.00000000,-0.00000000,0.01025987,-0.01025987,0.10534864,-0.10534866,0.34210753,-0.34210760,0.00000000,-0.00000000
-2.35017509,2.83416638,-2.83416663,0.44017402,-0.44017411,1.97120773,-1.97120786,0.77991669,-0.77991681,0.00000000,-0.00000000,0.01078196,-0.01078196,0.10802848,-0.10802849,0.35776545,-0.35776552,0.00000000,-0.00000000
-2.34417209,2.88355687,-2.88355708,0.45815227,-0.45815235,1.99631172,-1.99631183,0.80201633,-0.80201644,0.00000000,-0.00000000,0.01128433,-0.01128434,0.11038224,-0.11038225,0.37251455,-0.37251461,0.00000000,-0.00000000
-2.33816908,2.92655578,-2.92655596,0.47457472,-0.47457479,2.01721377,-2.01721385,0.82307783,-0.82307793,0.00000000,-0.00000000,0.01175998,-0.01175999,0.11236478,-0.11236479,0.38610309,-0.38610315,0.00000000,-0.00000000
-2.33216608,2.96220641,-2.96220654,0.48911370,-0.48911376,2.03330669,-2.03330674,0.84275853,-0.84275862,0.00000000,-0.00000000,0.01220191,-0.01220192,0.11393648,-0.11393649,0.39829712,-0.39829717,0.00000000,-0.00000000
-2.32616308,2.98968354,-2.98968363,0.50147013,-0.50147018,2.04407413,-2.04407416,0.86072949,-0.86072957,0.00000000,-0.00000000,0.01260335,-0.01260335,0.11506465,-0.11506465,0.40888777,-0.40888781,0.00000000,-0.00000000
-2.32016008,3.00832803,-3.00832806,0.51138381,-0.51138385,2.04911378,-2.04911377,0.87668727,-0.87668734,0.00000000,-0.00000000,0.01295794,-0.01295794,0.11572472,-0.11572472,0.41769801,-0.41769804,0.00000000,-0.00000000
-2.31415708,3.01767512,-3.01767510,0.51864252,-0.51864254,2.04815610,-2.04815606,0.89036470,-0.89036476,0.00000000,-0.00000000,0.01325996,-0.01325996,0.11590119,-0.11590119,0.42458854,-0.42458856,0.00000000,-0.00000000
-2.30815408,3.01747519,-3.01747512,0.52308955,-0.52308956,2.04107790,-2.04107782,0.90154001,-0.90154005,0.00000000,-0.00000000,0.01350448,-0.01350448,0.11558828,-0.11558828,0.42946238,-0.42946239,0.00000000,-0.00000000
-2.30215108,3.00770563,-3.00770551,0.52462930,-0.52462929,2.02790965,-2.02790955,0.91004400,-0.91004402,0.00000000,-0.00000000,0.01368754,-0.01368754,0.11479020,-0.11479019,0.43226803,-0.43226803,0.00000000,-0.00000000
-2.29614807,2.98857314,-2.98857297,0.52323056,-0.52323054,2.00883638,-2.00883625,0.91576486,-0.91576487,0.00000000,-0.00000000,0.01380631,-0.01380631,0.11352106,-0.11352105,0.43300097,-0.43300096,0.00000000,-0.00000000
-2.29014507,2.96050644,-2.96050624,0.51892745,-0.51892742,1.98419191,-1.98419175,0.91865049,-0.91865048,0.00000000,-0.00000000,0.01385914,-0.01385914,0.11180449,-0.11180448,0.43170335,-0.43170333,0.00000000,-0.00000000
-2.28414207,2.92413956,-2.92413932,0.51181786,-0.51181781,1.95444679,-1.95444660,0.91870824,-0.91870822,0.00000000,-0.00000000,0.01384565,-0.01384565,0.10967282,-0.10967281,0.42846188,-0.42846186,0.00000000,-0.00000000
-2.27813907,2.88028661,-2.88028633,0.50205952,-0.50205946,1.92019056,-1.92019036,0.91600225,-0.91600222,0.00000000,-0.00000000,0.01376674,-0.01376674,0.10716598,-0.10716597,0.42340408,-0.42340404,0.00000000,-0.00000000
-2.27213607,2.82990945,-2.82990915,0.48986391,-0.48986384,1.88210927,-1.88210905,0.91064851,-0.91064847,0.00000000,-0.00000000,0.01362455,-0.01362455,0.10433014,-0.10433012,0.41669284,-0.41669280,0.00000000,-0.00000000
-2.26613307,2.77407982,-2.77407950,0.47548829,-0.47548821,1.84095939,-1.84095916,0.90280808,-0.90280803,0.00000000,-0.00000000,0.01342239,-0.01342239,0.10121614,-0.10121612,0.40851981,-0.40851976,0.00000000,-0.00000000
-2.26013007,2.71393801,-2.71393767,0.45922628,-0.45922619,1.79753956,-1.79753932,0.89267887,-0.89267880,0.00000000,-0.00000000,0.01316459,-0.01316459,0.09787776,-0.09787775,0.39909772,-0.39909767,0.00000000,-0.00000000
-2.25412706,2.65065020,-2.65064985,0.44139745,-0.44139736,1.75266167,-1.75266143,0.88048643,-0.88048636,0.00000000,-0.00000000,0.01285638,-0.01285638,0.09437002,-0.09437000,0.38865217,-0.38865212,0.00000000,-0.00000000
-2.24812406,2.58536664,-2.58536629,0.42233643,-0.42233633,1.70712260,-1.70712236,0.86647440,-0.86647431,0.00000000,-0.00000000,0.01250368,-0.01250368,0.09074736,-0.09074734,0.37741316,-0.37741310,0.00000000,-0.00000000
-2.24212106,2.51918287,-2.51918252,0.40238204,-0.40238194,1.66167824,-1.66167801,0.85089497,-0.85089488,0.00000000,-0.00000000,0.01211292,-0.01211292,0.08706206,-0.08706204,0.36560689,-0.36560683,0.00000000,-0.00000000
-2.23611806,2.45310571,-2.45310537,0.38186694,-0.38186683,1.61702092,-1.61702070,0.83400010,-0.83400000,0.00000000,-0.00000000,0.01169081,-0.01169081,0.08336278,-0.08336276,0.35344813,-0.35344807,0.00000000,-0.00000000
-2.23011506,2.38802579,-2.38802546,0.36110826,-0.36110815,1.57376131,-1.57376110,0.81603358,-0.81603347,0.00000000,-0.00000000,0.01124413,-0.01124413,0.07969332,-0.07969330,0.34113361,-0.34113355,0.00000000,-0.00000000
-2.22411206,2.32469758,-2.32469727,0.34039953,-0.34039942,1.53241548,-1.53241529,0.79722468,-0.79722457,0.00000000,-0.00000000,0.01077956,-0.01077956,0.07609167,-0.07609165,0.32883664,-0.32883658,0.00000000,-0.00000000
-2.21810905,2.26372780,-2.26372751,0.32000425,-0.32000415,1.49339774,-1.49339757,0.77778331,-0.77778321,0.00000000,-0.00000000,0.01030346,-0.01030346,0.07258938,-0.07258936,0.31670314,-0.31670309,0.00000000,-0.00000000
-2.21210605,2.20557221,-2.20557194,0.30015121,-0.30015111,1.45701901,-1.45701885,0.75789700,-0.75789689,0.00000000,-0.00000000,0.00982176,-0.00982176,0.06921125,-0.06921124,0.30484939,-0.30484933,0.00000000,-0.00000000
-2.20610305,2.15054058,-2.15054033,0.28103163,-0.28103154,1.42349075,-1.42349061,0.73772959,-0.73772948,0.00000000,-0.00000000,0.00933984,-0.00933983,0.06597534,-0.06597533,0.29336123,-0.29336117,0.00000000,-0.00000000
-2.20010005,2.09880903,-2.09880880,0.26279817,-0.26279808,1.39293378,-1.39293366,0.71742170,-0.71742159,0.00000000,-0.00000000,0.00886241,-0.00886241,0.06289324,-0.06289323,0.28229496,-0.28229491,0.00000000,-0.00000000
-2.19409705,2.05043847,-2.05043827,0.24556553,-0.24556545,1.36539102,-1.36539092,0.69709254,-0.69709244,0.00000000,-0.00000000,0.00839354,-0.00839354,0.05997063,-0.05997062,0.27167954,-0.27167949,0.00000000,-0.00000000
-2.18809405,2.00539771,-2.00539752,0.22941265,-0.22941257,1.34084328,-1.34084319,0.67684304,-0.67684293,0.00000000,-0.00000000,0.00793658,-0.00793658,0.05720807,-0.05720806,0.26152004,-0.26151999,0.00000000,-0.00000000
-2.18209105,1.96358938,-1.96358922,0.21438593,-0.21438586,1.31922680,-1.31922674,0.65675964,-0.65675953,0.00000000,-0.00000000,0.00749425,-0.00749425,0.05460185,-0.05460184,0.25180189,-0.25180185,0.00000000,-0.00000000
-2.17608804,1.92487700,-1.92487685,0.20050353,-0.20050346,1.30045131,-1.30045126,0.63691866,-0.63691856,0.00000000,-0.00000000,0.00706865,-0.00706864,0.05214505,-0.05214504,0.24249585,-0.24249581,0.00000000,-0.00000000
-2.17008504,1.88911110,-1.88911096,0.18776010,-0.18776004,1.28441730,-1.28441727,0.61739066,-0.61739056,0.00000000,-0.00000000,0.00666135,-0.00666135,0.04982851,-0.04982850,0.23356312,-0.23356308,0.00000000,-0.00000000
-2.16408204,1.85615304,-1.85615292,0.17613185,-0.17613180,1.27103156,-1.27103154,0.59824442,-0.59824432,0.00000000,-0.00000000,0.00627349,-0.00627349,0.04764187,-0.04764186,0.22496047,-0.22496043,0.00000000,-0.00000000
-2.15807904,1.82589478,-1.82589468,0.16558153,-0.16558148,1.26021978,-1.26021978,0.57955031,-0.57955022,0.00000000,-0.00000000,0.00590588,-0.00590588,0.04557443,-0.04557442,0.21664501,-0.21664497,0.00000000,-0.00000000
-2.15207604,1.79827362,-1.79827354,0.15606313,-0.15606309,1.25193568,-1.25193570,0.56138272,-0.56138263,0.00000000,-0.00000000,0.00555906,-0.00555906,0.04361595,-0.04361594,0.20857832,-0.20857828,0.00000000,-0.00000000
-2.14607304,1.77328118,-1.77328111,0.14752609,-0.14752605,1.24616606,-1.24616609,0.54382129,-0.54382121,0.00000000,-0.00000000,0.00523343,-0.00523342,0.04175726,-0.04175725,0.20072984,-0.20072980,0.00000000,-0.00000000
-2.14007004,1.75096619,-1.75096614,0.13991880,-0.13991877,1.24293161,-1.24293166,0.52695101,-0.52695093,0.00000000,-0.00000000,0.00492930,-0.00492930,0.03999071,-0.03999070,0.19307933,-0.19307929,0.00000000,-0.00000000
-2.13406703,1.73143128,-1.73143125,0.13319146,-0.13319143,1.24228368,-1.24228374,0.51086102,-0.51086094,0.00000000,-0.00000000,0.00464698,-0.00464698,0.03831045,-0.03831044,0.18561831,-0.18561827,0.00000000,-0.00000000
-2.12806403,1.71482417,-1.71482416,0.12729804,-0.12729801,1.24429720,-1.24429729,0.49564232,-0.49564225,0.00000000,-0.00000000,0.00438680,-0.00438680,0.03671248,-0.03671247,0.17835058,-0.17835055,0.00000000,-0.00000000
-2.12206103,1.70132416,-1.70132416,0.12219757,-0.12219754,1.24906053,-1.24906063,0.48138451,-0.48138445,0.00000000,-0.00000000,0.00414912,-0.00414912,0.03519462,-0.03519462,0.17129180,-0.17129176,0.00000000,-0.00000000
-2.11605803,1.69112489,-1.69112492,0.11785472,-0.11785470,1.25666285,-1.25666297,0.46817178,-0.46817172,0.00000000,-0.00000000,0.00393436,-0.00393436,0.03375633,-0.03375632,0.16446820,-0.16446817,0.00000000,-0.00000000
-2.11005503,1.68441489,-1.68441494,0.11423977,-0.11423976,1.26718018,-1.26718032,0.45607847,-0.45607842,0.00000000,-0.00000000,0.00374297,-0.00374297,0.03239838,-0.03239837,0.15791478,-0.15791475,0.00000000,-0.00000000
-2.10405203,1.68135698,-1.68135705,0.11132815,-0.11132814,1.28066086,-1.28066101,0.44516454,-0.44516449,0.00000000,-0.00000000,0.00357539,-0.00357539,0.03112255,-0.03112254,0.15167288,-0.15167285,0.00000000,-0.00000000
-2.09804902,1.68206821,-1.68206830,0.10909952,-0.10909951,1.29711151,-1.29711168,0.43547118,-0.43547114,0.00000000,-0.00000000,0.00343202,-0.00343201,0.02993124,-0.02993124,0.14578759,-0.14578756,0.00000000,-0.00000000
-2.09204602,1.68660141,-1.68660152,0.10753679,-0.10753679,1.31648439,-1.31648458,0.42701699,-0.42701695,0.00000000,-0.00000000,0.00331314,-0.00331314,0.02882715,-0.02882714,0.14030493,-0.14030490,0.00000000,-0.00000000
-2.08604302,1.69492963,-1.69492976,0.10662493,-0.10662493,1.33866692,-1.33866712,0.41979482,-0.41979479,0.00000000,-0.00000000,0.00321888,-0.00321888,0.02781289,-0.02781289,0.13526924,-0.13526922,0.00000000,-0.00000000
-2.08004002,1.70693423,-1.70693439,0.10634979,-0.10634980,1.36347398,-1.36347419,0.41376974,-0.41376972,0.00000000,-0.00000000,0.00314915,-0.00314915,0.02689079,-0.02689078,0.13072068,-0.13072066,0.00000000,-0.00000000
-2.07403702,1.72239745,-1.72239762,0.10669709,-0.10669710,1.39064342,-1.39064364,0.40887800,-0.40887799,0.00000000,-0.00000000,0.00310359,-0.00310359,0.02606267,-0.02606267,0.12669310,-0.12669308,0.00000000,-0.00000000
-2.06803402,1.74099959,-1.74099977,0.10765143,-0.10765144,1.41983508,-1.41983532,0.40502731,-0.40502730,0.00000000,-0.00000000,0.00308149,-0.00308149,0.02532976,-0.02532976,0.12321238,-0.12321236,0.00000000,-0.00000000
-2.06203102,1.76232107,-1.76232126,0.10919555,-0.10919556,1.45063332,-1.45063356,0.40209829,-0.40209828,0.00000000,-0.00000000,0.00308182,-0.00308182,0.02469267,-0.02469267,0.12029517,-0.12029516,0.00000000,-0.00000000
-2.05602801,1.78584914,-1.78584935,0.11130978,-0.11130979,1.48255290,-1.48255314,0.39994715,-0.39994715,0.00000000,-0.00000000,0.00310315,-0.00310315,0.02415141,-0.02415140,0.11794824,-0.11794823,0.00000000,-0.00000000
-2.05002501,1.81098880,-1.81098900,0.11397164,-0.11397166,1.51504798,-1.51504822,0.39840945,-0.39840945,0.00000000,-0.00000000,0.00314371,-0.00314371,0.02370552,-0.02370552,0.11616818,-0.11616818,0.00000000,-0.00000000
-2.04402201,1.83707730,-1.83707750,0.11715561,-0.11715563,1.54752385,-1.54752408,0.39730468,-0.39730468,0.00000000,-0.00000000,0.00320132,-0.00320132,0.02335423,-0.02335422,0.11494170,-0.11494170,0.00000000,-0.00000000
-2.03801901,1.86340172,-1.86340192,0.12083302,-0.12083304,1.57935072,-1.57935094,0.39644167,-0.39644167,0.00000000,-0.00000000,0.00327354,-0.00327354,0.02309658,-0.02309658,0.11424622,-0.11424622,0.00000000,-0.00000000
-2.03201601,1.88921860,-1.88921878,0.12497204,-0.12497206,1.60987931,-1.60987951,0.39562442,-0.39562442,0.00000000,-0.00000000,0.00335761,-0.00335761,0.02293164,-0.02293164,0.11405086,-0.11405086,0.00000000,-0.00000000
-2.02601301,1.91377498,-1.91377514,0.12953777,-0.12953779,1.63845730,-1.63845748,0.39465820,-0.39465819,0.00000000,-0.00000000,0.00345060,-0.00345060,0.02285868,-0.02285868,0.11431770,-0.11431770,0.00000000,-0.00000000
-2.02001001,1.93632998,-1.93633012,0.13449233,-0.13449235,1.66444641,-1.66444657,0.39335570,-0.39335569,0.00000000,-0.00000000,0.00354948,-0.00354948,0.02287724,-0.02287724,0.11500321,-0.11500322,0.00000000,-0.00000000
-2.01400700,1.95617626,-1.95617638,0.13979500,-0.13979503,1.68723936,-1.68723949,0.39154298,-0.39154297,0.00000000,-0.00000000,0.00365120,-0.00365120,0.02298733,-0.02298733,0.11605987,-0.11605987,0.00000000,-0.00000000
-2.00800400,1.97266057,-1.97266066,0.14540240,-0.14540243,1.70627620,-1.70627630,0.38906508,-0.38906506,0.00000000,-0.00000000,0.00375282,-0.00375282,0.02318941,-0.02318941,0.11743777,-0.11743778,0.00000000,-0.00000000
-2.00200100,1.98520290,-1.98520296,0.15126867,-0.15126870,1.72105974,-1.72105981,0.38579101,-0.38579098,0.00000000,-0.00000000,0.00385162,-0.00385162,0.02348447,-0.02348447,0.11908641,-0.11908642,0.00000000,-0.00000000
-1.99599800,1.99331372,-1.99331374,0.15734574,-0.15734576,1.73116944,-1.73116947,0.38161814,-0.38161811,0.00000000,-0.00000000,0.00394526,-0.00394526,0.02387399,-0.02387400,0.12095628,-0.12095629,0.00000000,-0.00000000
-1.98999500,1.99660883,-1.99660881,0.16358361,-0.16358363,1.73627355,-1.73627355,0.37647572,-0.37647568,0.00000000,-0.00000000,0.00403182,-0.00403182,0.02435993,-0.02435993,0.12300060,-0.12300061,0.00000000,-0.00000000
-1.98399200,1.99482157,-1.99482151,0.16993080,-0.16993083,1.73613917,-1.73613913,0.37032761,-0.37032756,0.00000000,-0.00000000,0.00410998,-0.00410998,0.02494463,-0.02494463,0.12517684,-0.12517685,0.00000000,-0.00000000
-1.97798899,1.98781198,-1.98781189,0.17633488,-0.17633490,1.73063991,-1.73063983,0.36317398,-0.36317393,0.00000000,-0.00000000,0.00417910,-0.00417910,0.02563076,-0.02563077,0.12744823,-0.12744824,0.00000000,-0.00000000
-1.97198599,1.97557292,-1.97557279,0.18274307,-0.18274310,1.71976094,-1.71976083,0.35505224,-0.35505218,0.00000000,-0.00000000,0.00423929,-0.00423929,0.02642129,-0.02642129,0.12978517,-0.12978518,0.00000000,-0.00000000
-1.96598299,1.95823267,-1.95823251,0.18910314,-0.18910316,1.70360138,-1.70360123,0.34603683,-0.34603676,0.00000000,-0.00000000,0.00429151,-0.00429151,0.02731934,-0.02731935,0.13216642,-0.13216642,0.00000000,-0.00000000
-1.95997999,1.93605423,-1.93605404,0.19536425,-0.19536428,1.68237361,-1.68237343,0.33623825,-0.33623818,0.00000000,-0.00000000,0.00433757,-0.00433757,0.02832822,-0.02832822,0.13458020,-0.13458020,0.00000000,-0.00000000
-1.95397699,1.90943104,-1.90943081,0.20147809,-0.20147812,1.65639982,-1.65639961,0.32580115,-0.32580107,0.00000000,-0.00000000,0.00438018,-0.00438018,0.02945131,-0.02945132,0.13702507,-0.13702508,0.00000000,-0.00000000
-1.94797399,1.87887921,-1.87887896,0.20739997,-0.20739999,1.62610541,-1.62610517,0.31490157,-0.31490149,0.00000000,-0.00000000,0.00442290,-0.00442290,0.03069208,-0.03069209,0.13951056,-0.13951057,0.00000000,-0.00000000
-1.94197099,1.84502645,-1.84502618,0.21308999,-0.21309001,1.59200965,-1.59200939,0.30374346,-0.30374339,0.00000000,-0.00000000,0.00447015,-0.00447015,0.03205402,-0.03205403,0.14205752,-0.14205753,0.00000000,-0.00000000
-1.93596798,1.80859764,-1.80859735,0.21851420,-0.21851422,1.55471357,-1.55471329,0.29255446,-0.29255439,0.00000000,-0.00000000,0.00452709,-0.00452709,0.03354058,-0.03354059,0.14469812,-0.14469812,0.00000000,-0.00000000
-1.92996498,1.77039752,-1.77039723,0.22364559,-0.22364561,1.51488545,-1.51488515,0.28158110,-0.28158102,0.00000000,-0.00000000,0.00459952,-0.00459952,0.03515513,-0.03515514,0.14747549,-0.14747550,0.00000000,-0.00000000
-1.92396198,1.73129086,-1.73129056,0.22846496,-0.22846497,1.47324423,-1.47324392,0.27108342,-0.27108335,0.00000000,-0.00000000,0.00469378,-0.00469378,0.03690077,-0.03690078,0.15044295,-0.15044296,0.00000000,-0.00000000
-1.91795898,1.69218036,-1.69218007,0.23296148,-0.23296150,1.43054136,-1.43054106,0.26132927,-0.26132920,0.00000000,-0.00000000,0.00481655,-0.00481655,0.03878023,-0.03878024,0.15366273,-0.15366274,0.00000000,-0.00000000
