energy_ev,total_up,P_s_up,P_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-4.30115058,0.18462505,0.00124184,0.01564513,0.00194525,0.10813835,0.04024647,0.03299029
-4.29514757,0.16080376,0.00103069,0.01269677,0.00157846,0.09506100,0.03561431,0.02755943
-4.28914457,0.14147073,0.00085137,0.01032974,0.00127594,0.08449062,0.03211417,0.02303666
-4.28314157,0.12621537,0.00070086,0.00845321,0.00102966,0.07622668,0.02963132,0.01930883
-4.27713857,0.11464376,0.00057627,0.00698788,0.00083243,0.07007116,0.02805913,0.01627321
-4.27113557,0.10638232,0.00047498,0.00586513,0.00067799,0.06583156,0.02729901,0.01383737
-4.26513257,0.10108025,0.00039460,0.00502605,0.00056105,0.06332323,0.02726001,0.01191891
-4.25912956,0.09841095,0.00033315,0.00442036,0.00047730,0.06237100,0.02785835,0.01044495
-4.25312656,0.09807257,0.00028898,0.00400547,0.00042345,0.06281030,0.02901679,0.00935163
-4.24712356,0.09978823,0.00026091,0.00374545,0.00039719,0.06448802,0.03066406,0.00858344
-4.24112056,0.10330586,0.00024818,0.00361012,0.00039722,0.06726307,0.03273431,0.00809264
-4.23511756,0.10839811,0.00025050,0.00357424,0.00042315,0.07100702,0.03516676,0.00783859
-4.22911456,0.11486246,0.00026805,0.00361677,0.00047556,0.07560476,0.03790550,0.00778720
-4.22311156,0.12252158,0.00030150,0.00372024,0.00055592,0.08095525,0.04089950,0.00791040
-4.21710855,0.13122408,0.00035201,0.00387025,0.00066653,0.08697255,0.04410289,0.00818560
-4.21110555,0.14084559,0.00042119,0.00405505,0.00081054,0.09358694,0.04747538,0.00859535
-4.20510255,0.15129021,0.00051113,0.00426520,0.00099182,0.10074624,0.05098292,0.00912690
-4.19909955,0.16249205,0.00062436,0.00449334,0.00121494,0.10841714,0.05459846,0.00977192
-4.19309655,0.17441681,0.00076381,0.00473405,0.00148506,0.11658650,0.05830276,0.01052624
-4.18709355,0.18706318,0.00093277,0.00498371,0.00180781,0.12526244,0.06208528,0.01138952
-4.18109055,0.20046378,0.00113482,0.00524049,0.00218920,0.13447508,0.06594482,0.01236505
-4.17508754,0.21468540,0.00137376,0.00550427,0.00263543,0.14427683,0.06989015,0.01345946
-4.16908454,0.22982849,0.00165352,0.00577669,0.00315271,0.15474198,0.07394029,0.01468239
-4.16308154,0.24602537,0.00197803,0.00606109,0.00374707,0.16596558,0.07812449,0.01604618
-4.15707854,0.26343744,0.00235109,0.00636255,0.00442414,0.17806144,0.08248188,0.01756545
-4.15107554,0.28225092,0.00277624,0.00668780,0.00518887,0.19115920,0.08706065,0.01925662
-4.14507254,0.30267140,0.00325657,0.00704520,0.00604532,0.20540058,0.09191681,0.02113741
-4.13906953,0.32491704,0.00379455,0.00744463,0.00699639,0.22093472,0.09711261,0.02322624
-4.13306653,0.34921075,0.00439188,0.00789733,0.00804356,0.23791272,0.10271445,0.02554157
-4.12706353,0.37577143,0.00504927,0.00841571,0.00918668,0.25648166,0.10879060,0.02810130
-4.12106053,0.40480461,0.00576632,0.00901316,0.01042376,0.27677817,0.11540854,0.03092199
-4.11505753,0.43649281,0.00654131,0.00970373,0.01175081,0.29892178,0.12263221,0.03401824
-4.10905453,0.47098595,0.00737112,0.01050188,0.01316178,0.32300838,0.13051916,0.03740203
-4.10305153,0.50839232,0.00825113,0.01142211,0.01464846,0.34910402,0.13911780,0.04108210
-4.09704852,0.54877025,0.00917515,0.01247868,0.01620057,0.37723920,0.14846469,0.04506342
-4.09104552,0.59212116,0.01013542,0.01368523,0.01780586,0.40740411,0.15858225,0.04934679
-4.08504252,0.63838399,0.01112268,0.01505454,0.01945031,0.43954485,0.16947666,0.05392855
-4.07903952,0.68743155,0.01212626,0.01659819,0.02111837,0.47356088,0.18113634,0.05880038
-4.07303652,0.73906879,0.01313425,0.01832644,0.02279338,0.50930385,0.19353085,0.06394934
-4.06703352,0.79303327,0.01413371,0.02024805,0.02445793,0.54657784,0.20661039,0.06935799
-4.06103052,0.84899779,0.01511096,0.02237027,0.02609433,0.58514118,0.22030590,0.07500472
-4.05502751,0.90657514,0.01605187,0.02469892,0.02768517,0.62470959,0.23452972,0.08086421
-4.04902451,0.96532506,0.01694225,0.02723858,0.02921382,0.66496084,0.24917698,0.08690804
-4.04302151,1.02476292,0.01776816,0.02999290,0.03066494,0.70554062,0.26412740,0.09310545
-4.03701851,1.08437016,0.01851635,0.03296502,0.03202508,0.74606953,0.27924783,0.09942423
-4.03101551,1.14360611,0.01917460,0.03615816,0.03328309,0.78615105,0.29439512,0.10583162
-4.02501251,1.20192075,0.01973208,0.03957616,0.03443061,0.82538015,0.30941959,0.11229538
-4.01900950,1.25876818,0.02017967,0.04322420,0.03546240,0.86335239,0.32416867,0.11878481
-4.01300650,1.31362026,0.02051026,0.04710948,0.03637666,0.89967316,0.33849098,0.12527178
-4.00700350,1.36598006,0.02071890,0.05124189,0.03717517,0.93396692,0.35224036,0.13173174
-4.00100050,1.41539465,0.02080302,0.05563457,0.03786341,0.96588595,0.36528013,0.13814458
-3.99499750,1.46146667,0.02076246,0.06030435,0.03845050,0.99511849,0.37748702,0.14449545
-3.98899450,1.50386446,0.02059949,0.06527204,0.03894904,1.02139592,0.38875497,0.15077530
-3.98299150,1.54233010,0.02031871,0.07056244,0.03937487,1.04449876,0.39899853,0.15698125
-3.97698849,1.57668520,0.01992697,0.07620404,0.03974662,1.06426124,0.40815558,0.16311678
-3.97098549,1.60683396,0.01943306,0.08222846,0.04008529,1.08057419,0.41618947,0.16919149
-3.96498249,1.63276348,0.01884755,0.08866954,0.04041359,1.09338631,0.42309030,0.17522076
-3.95897949,1.65454110,0.01818242,0.09556208,0.04075527,1.10270348,0.42887526,0.18122491
-3.95297649,1.67230884,0.01745074,0.10294029,0.04113435,1.10858639,0.43358801,0.18722826
-3.94697349,1.68627512,0.01666631,0.11083594,0.04157430,1.11114631,0.43729703,0.19325784
-3.94097049,1.69670404,0.01584328,0.11927636,0.04209719,1.11053943,0.44009305,0.19934187
-3.93496748,1.70390270,0.01499586,0.12828229,0.04272282,1.10695981,0.44208551,0.20550820
-3.92896448,1.70820712,0.01413788,0.13786575,0.04346788,1.10063131,0.44339829,0.21178259
-3.92296148,1.70996744,0.01328257,0.14802798,0.04434518,1.09179898,0.44416485,0.21818710
-3.91695848,1.70953317,0.01244225,0.15875770,0.04536290,1.08072027,0.44452302,0.22473854
-3.91095548,1.70723917,0.01162812,0.17002968,0.04652408,1.06765634,0.44460963,0.23144720
-3.90495248,1.70339329,0.01085007,0.18180385,0.04782608,1.05286424,0.44455539,0.23831599
-3.89894947,1.69826620,0.01011657,0.19402494,0.04926043,1.03659003,0.44448016,0.24533982
-3.89294647,1.69208413,0.00943459,0.20662295,0.05081268,1.01906330,0.44448898,0.25250573
-3.88694347,1.68502474,0.00880960,0.21951417,0.05246259,1.00049336,0.44466897,0.25979330
-3.88094047,1.67721660,0.00824560,0.23260314,0.05418449,0.98106715,0.44508743,0.26717585
-3.87493747,1.66874209,0.00774515,0.24578515,0.05594792,0.96094893,0.44579108,0.27462196
-3.86893447,1.65964348,0.00730955,0.25894957,0.05771838,0.94028167,0.44680661,0.28209758
-3.86293147,1.64993189,0.00693891,0.27198350,0.05945838,0.91918981,0.44814240,0.28956842
-3.85692846,1.63959835,0.00663238,0.28477596,0.06112858,0.89778323,0.44979131,0.29700253
-3.85092546,1.62862612,0.00638827,0.29722210,0.06268905,0.87616185,0.45173436,0.30437300
-3.84492246,1.61700340,0.00620425,0.30922739,0.06410061,0.85442057,0.45394487,0.31166034
-3.83891946,1.60473548,0.00607754,0.32071150,0.06532615,0.83265401,0.45639301,0.31885465
-3.83291646,1.59185518,0.00600505,0.33161156,0.06633196,0.81096054,0.45905009,0.32595714
-3.82691346,1.57843090,0.00598353,0.34188467,0.06708888,0.78944540,0.46189245,0.33298092
-3.82091046,1.56457148,0.00600967,0.35150942,0.06757331,0.76822235,0.46490461,0.33995089
-3.81490745,1.55042726,0.00608022,0.36048620,0.06776804,0.74741386,0.46808125,0.34690273
-3.80890445,1.53618720,0.00619201,0.36883639,0.06766279,0.72714964,0.47142798,0.35388084
-3.80290145,1.52207210,0.00634197,0.37660017,0.06725450,0.70756355,0.47496073,0.36093524
-3.79689845,1.50832402,0.00652715,0.38383324,0.06654735,0.68878919,0.47870378,0.36811776
-3.79089545,1.49519285,0.00674466,0.39060246,0.06555243,0.67095431,0.48268641,0.37547746
-3.78489245,1.48292050,0.00699158,0.39698069,0.06428727,0.65417454,0.48693864,0.38305563
-3.77888944,1.47172413,0.00726494,0.40304114,0.06277499,0.63854685,0.49148615,0.39088071
-3.77288644,1.46177929,0.00756160,0.40885143,0.06104337,0.62414332,0.49634485,0.39896345
-3.76688344,1.45320447,0.00787820,0.41446808,0.05912375,0.61100558,0.50151558,0.40729258
-3.76088044,1.44604820,0.00821108,0.41993142,0.05704982,0.59914060,0.50697945,0.41583159
-3.75487744,1.44027980,0.00855623,0.42526161,0.05485644,0.58851805,0.51269408,0.42451662
-3.74887444,1.43578477,0.00890933,0.43045600,0.05257848,0.57906969,0.51859147,0.43325604
-3.74287144,1.43236552,0.00926572,0.43548809,0.05024975,0.57069090,0.52457751,0.44193174
-3.73686843,1.42974777,0.00962050,0.44030833,0.04790207,0.56324452,0.53053366,0.45040232
-3.73086543,1.42759266,0.00996865,0.44484677,0.04556459,0.55656679,0.53632061,0.45850806
-3.72486243,1.42551426,0.01030515,0.44901766,0.04326321,0.55047538,0.54178415,0.46607774
-3.71885943,1.42310171,0.01062520,0.45272562,0.04102030,0.54477894,0.54676281,0.47293684
-3.71285643,1.41994507,0.01092438,0.45587333,0.03885464,0.53928795,0.55109710,0.47891695
-3.70685343,1.41566345,0.01119893,0.45837018,0.03678152,0.53382613,0.55463977,0.48386584
-3.70085043,1.40993400,0.01144591,0.46014147,0.03481306,0.52824202,0.55726661,0.48765773
-3.69484742,1.40252014,0.01166348,0.46113763,0.03295867,0.52241986,0.55888705,0.49020317
-3.68884442,1.39329723,0.01185103,0.46134288,0.03122560,0.51628946,0.55945394,0.49145792
-3.68284142,1.38227425,0.01200933,0.46078266,0.02961958,0.50983419,0.55897188,0.49143041
-3.67683842,1.36960996,0.01214062,0.45952952,0.02814541,0.50309678,0.55750339,0.49018707
-3.67083542,1.35562230,0.01224863,0.45770675,0.02680761,0.49618246,0.55517244,0.48785533
-3.66483242,1.34079017,0.01233853,0.45548957,0.02561091,0.48925918,0.55216504,0.48462383
-3.65882941,1.32574714,0.01241677,0.45310353,0.02456065,0.48255471,0.54872649,0.48073971
-3.65282641,1.31126679,0.01249089,0.45082006,0.02366311,0.47635069,0.54515534,0.47650295
-3.64682341,1.29824011,0.01256924,0.44894926,0.02292554,0.47097371,0.54179415,0.47225787
-3.64082041,1.28764558,0.01266063,0.44782997,0.02235617,0.46678376,0.53901729,0.46838200
-3.63481741,1.28051300,0.01277393,0.44781766,0.02196396,0.46416036,0.53721642,0.46527280
-3.62881441,1.27788254,0.01291766,0.44927053,0.02175826,0.46348705,0.53678402,0.46333262
-3.62281141,1.28076054,0.01309953,0.45253426,0.02174825,0.46513468,0.53809590,0.46295260
-3.61680840,1.29007409,0.01332605,0.45792640,0.02194238,0.46944436,0.54149349,0.46449614
-3.61080540,1.30662627,0.01360209,0.46572069,0.02234764,0.47671058,0.54726660,0.46828264
-3.60480240,1.33105411,0.01393055,0.47613248,0.02296886,0.48716550,0.55563776,0.47457223
-3.59879940,1.36379119,0.01431210,0.48930560,0.02380796,0.50096482,0.56674875,0.48355219
-3.59279640,1.40503671,0.01474501,0.50530153,0.02486331,0.51817616,0.58065008,0.49532569
-3.58679340,1.45473260,0.01522502,0.52409145,0.02612910,0.53877035,0.59729409,0.50990339
-3.58079040,1.51254992,0.01574542,0.54555149,0.02759492,0.56261620,0.61653205,0.52719833
-3.57478739,1.57788543,0.01629719,0.56946174,0.02924540,0.58947909,0.63811545,0.54702445
-3.56878439,1.64986888,0.01686923,0.59550890,0.03106013,0.61902349,0.66170160,0.56909881
-3.56278139,1.72738090,0.01744873,0.62329282,0.03301373,0.65081959,0.68686341,0.59304767
-3.55677839,1.80908124,0.01802163,0.65233664,0.03507611,0.68435381,0.71310288,0.61841609
-3.55077539,1.89344623,0.01857315,0.68210013,0.03721302,0.71904283,0.73986778,0.64468088
-3.54477239,1.97881426,0.01908828,0.71199589,0.03938672,0.75425077,0.76657090,0.67126634
-3.53876938,2.06343750,0.01955245,0.74140762,0.04155690,0.78930885,0.79261085,0.69756227
-3.53276638,2.14553778,0.01995205,0.76970978,0.04368167,0.82353659,0.81739362,0.72294351
-3.52676338,2.22336437,0.02027498,0.79628783,0.04571878,0.85626401,0.84035388,0.74679027
-3.52076038,2.29525118,0.02051112,0.82055817,0.04762675,0.88685355,0.86097492,0.76850843
-3.51475738,2.35967108,0.02065275,0.84198693,0.04936618,0.91472099,0.87880658,0.78754901
-3.50875438,2.41528492,0.02069480,0.86010684,0.05090091,0.93935433,0.89348010,0.80342596
-3.50275138,2.46098319,0.02063505,0.87453147,0.05219912,0.96032991,0.90471939,0.81573173
-3.49674837,2.49591864,0.02047419,0.88496626,0.05323427,0.97732490,0.91234826,0.82414984
-3.49074537,2.51952850,0.02021569,0.89121592,0.05398596,0.99012572,0.91629327,0.82846410
-3.48474237,2.53154552,0.01986567,0.89318801,0.05444038,0.99863208,0.91658223,0.82856422
-3.47873937,2.53199769,0.01943255,0.89089261,0.05459072,1.00285643,0.91333861,0.82444752
-3.47273637,2.52119680,0.01892669,0.88443829,0.05443718,1.00291895,0.90677215,0.81621700
-3.46673337,2.49971686,0.01835990,0.87402470,0.05398680,0.99903848,0.89716631,0.80407583
-3.46073037,2.46836368,0.01774496,0.85993218,0.05325302,0.99151992,0.88486340,0.78831871
-3.45472736,2.42813732,0.01709510,0.84250914,0.05225503,0.98073870,0.87024810,0.76932061
-3.44872436,2.38018954,0.01642347,0.82215786,0.05101694,0.96712339,0.85373026,0.74752341
-3.44272136,2.32577836,0.01574267,0.79931932,0.04956681,0.95113720,0.83572799,0.72342114
-3.43671836,2.26622201,0.01506433,0.77445799,0.04793560,0.93325932,0.81665174,0.69754449
-3.43071536,2.20285442,0.01439874,0.74804709,0.04615609,0.91396718,0.79689018,0.67044522
-3.42471236,2.13698397,0.01375464,0.72055502,0.04426177,0.89372017,0.77679830,0.64268100
-3.41870935,2.06985729,0.01313897,0.69243331,0.04228584,0.87294583,0.75668840,0.61480130
-3.41270635,2.00262907,0.01255684,0.66410664,0.04026026,0.85202861,0.73682390,0.58733452
-3.40670335,1.93633863,0.01201153,0.63596481,0.03821501,0.83130187,0.71741619,0.56077684
-3.40070035,1.87189352,0.01150460,0.60835705,0.03617741,0.81104298,0.69862429,0.53558279
-3.39469735,1.81005987,0.01103602,0.58158829,0.03417165,0.79147146,0.68055704,0.51215764
-3.38869435,1.75145895,0.01060443,0.55591735,0.03221850,0.77274991,0.66327737,0.49085148
-3.38269135,1.69656907,0.01020738,0.53155679,0.03033516,0.75498721,0.64680806,0.47195497
-3.37668834,1.64573163,0.00984160,0.50867392,0.02853527,0.73824362,0.63113862,0.45569641
-3.37068534,1.59916023,0.00950329,0.48739280,0.02682902,0.72253690,0.61623247,0.44224006
-3.36468234,1.55695162,0.00918839,0.46779677,0.02522337,0.70784920,0.60203408,0.43168545
-3.35867934,1.51909733,0.00889284,0.44993124,0.02372237,0.69413383,0.58847553,0.42406749
-3.35267634,1.48549523,0.00861274,0.43380656,0.02232749,0.68132170,0.57548212,0.41935738
-3.34667334,1.45596021,0.00834454,0.41940067,0.02103798,0.66932689,0.56297683,0.41746402
-3.34067034,1.43023367,0.00808517,0.40666158,0.01985124,0.65805123,0.55088355,0.41823621
-3.33466733,1.40799178,0.00783206,0.39550963,0.01876316,0.64738772,0.53912894,0.42146551
-3.32866433,1.38885247,0.00758321,0.38583960,0.01776844,0.63722284,0.52764326,0.42688985
-3.32266133,1.37238174,0.00733714,0.37752273,0.01686088,0.62743804,0.51636013,0.43419811
-3.31665833,1.35809963,0.00709287,0.37040891,0.01603360,0.61791041,0.50521577,0.44303576
-3.31065533,1.34548643,0.00684981,0.36432914,0.01527929,0.60851305,0.49414775,0.45301156
-3.30465233,1.33398982,0.00660771,0.35909836,0.01459033,0.59911541,0.48309377,0.46370551
-3.29864932,1.32303328,0.00636657,0.35451886,0.01395900,0.58958379,0.47199070,0.47467786
-3.29264632,1.31202614,0.00612651,0.35038428,0.01337755,0.57978242,0.46077403,0.48547929
-3.28664332,1.30037546,0.00588776,0.34648418,0.01283838,0.56957517,0.44937809,0.49566180
-3.28064032,1.28749960,0.00565053,0.34260912,0.01233408,0.55882814,0.43773692,0.50479023
-3.27463732,1.27284318,0.00541501,0.33855617,0.01185760,0.54741286,0.42578598,0.51245402
-3.26863432,1.25589292,0.00518133,0.33413465,0.01140232,0.53521031,0.41346455,0.51827868
-3.26263132,1.23619374,0.00494954,0.32917175,0.01096215,0.52211526,0.40071864,0.52193665
-3.25662831,1.21336413,0.00471963,0.32351800,0.01053164,0.50804088,0.38750432,0.52315701
-3.25062531,1.18711028,0.00449154,0.31705212,0.01010608,0.49292324,0.37379120,0.52173361
-3.24462231,1.15723781,0.00426521,0.30968523,0.00968153,0.47672530,0.35956573,0.51753137
-3.23861931,1.12366067,0.00404059,0.30136394,0.00925493,0.45944020,0.34483427,0.51049023
-3.23261631,1.08640639,0.00381768,0.29207248,0.00882410,0.44109353,0.32962560,0.50062680
-3.22661331,1.04561758,0.00359658,0.28183358,0.00838777,0.42174441,0.31399271,0.48803354
-3.22061031,1.00154930,0.00337748,0.27070814,0.00794555,0.40148515,0.29801390,0.47287547
-3.21460730,0.95456263,0.00316073,0.25879377,0.00749790,0.38043967,0.28179304,0.45538483
-3.20860430,0.90511459,0.00294677,0.24622232,0.00704605,0.35876050,0.26545903,0.43585367
-3.20260130,0.85374512,0.00273619,0.23315655,0.00659192,0.33662474,0.24916463,0.41462507
-3.19659830,0.80106172,0.00252970,0.21978621,0.00613797,0.31422898,0.23308471,0.39208323
-3.19059530,0.74772261,0.00232808,0.20632368,0.00568710,0.29178370,0.21741410,0.36864308
-3.18459230,0.69441933,0.00213217,0.19299951,0.00524255,0.26950720,0.20236523,0.34473973
-3.17858929,0.64185952,0.00194285,0.18005806,0.00480767,0.24761952,0.18816569,0.32081841
-3.17258629,0.59075070,0.00176098,0.16775334,0.00438589,0.22633674,0.17505589,0.29732509
-3.16658329,0.54178574,0.00158738,0.15634531,0.00398054,0.20586565,0.16328680,0.27469828
-3.16058029,0.49563039,0.00142277,0.14609667,0.00359475,0.18639924,0.15311798,0.25336212
-3.15457729,0.45291324,0.00126777,0.13727005,0.00323140,0.16811317,0.14481572,0.23372077
-3.14857429,0.41421812,0.00112290,0.13012575,0.00289301,0.15116306,0.13865128,0.21615423
-3.14257129,0.38007883,0.00098848,0.12491968,0.00258174,0.13568285,0.13489904,0.20101543
-3.13656828,0.35097589,0.00086473,0.12190148,0.00229933,0.12178414,0.13383440,0.18862817
-3.13056528,0.32733487,0.00075167,0.12131253,0.00204715,0.10955625,0.13573125,0.17928593
-3.12456228,0.30952577,0.00064921,0.12338365,0.00182616,0.09906700,0.14085856,0.17325089
-3.11855928,0.29786279,0.00055710,0.12833227,0.00163696,0.09036395,0.14947623,0.17075309
-3.11255628,0.29260397,0.00047498,0.13635884,0.00147988,0.08347593,0.16182963,0.17198916
-3.10655328,0.29395014,0.00040238,0.14764237,0.00135495,0.07841461,0.17814294,0.17712049
-3.10055028,0.30204279,0.00033877,0.16233502,0.00126201,0.07517601,0.19861126,0.18627052
-3.09454727,0.31696049,0.00028355,0.18055571,0.00120075,0.07374179,0.22339140,0.19952117
-3.08854427,0.33871402,0.00023612,0.20238293,0.00117076,0.07408010,0.25259175,0.21690828
-3.08254127,0.36723994,0.00019585,0.22784696,0.00117159,0.07614619,0.28626133,0.23841623
-3.07653827,0.40239337,0.00016216,0.25692174,0.00120281,0.07988247,0.32437874,0.26397212
-3.07053527,0.44394008,0.00013450,0.28951695,0.00126406,0.08521834,0.36684128,0.29343967
-3.06453227,0.49154889,0.00011242,0.32547070,0.00135511,0.09206974,0.41345509,0.32661348
-3.05852926,0.54478492,0.00009553,0.36454343,0.00147590,0.10033861,0.46392703,0.36321407
-3.05252626,0.60310475,0.00008360,0.40641356,0.00162663,0.10991241,0.51785879,0.40288440
-3.04652326,0.66585427,0.00007652,0.45067546,0.00180784,0.12066394,0.57474426,0.44518834
-3.04052026,0.73227008,0.00007436,0.49684026,0.00202043,0.13245151,0.63397054,0.48961153
-3.03451726,0.80148506,0.00007738,0.54433983,0.00226584,0.14511982,0.69482316,0.53556537
-3.02851426,0.87253875,0.00008610,0.59253423,0.00254605,0.15850153,0.75649585,0.58239403
-3.02251126,0.94439262,0.00010124,0.64072279,0.00286377,0.17241965,0.81810490,0.62938491
-3.01650825,1.01595034,0.00012387,0.68815853,0.00322248,0.18669085,0.87870800,0.67578246
-3.01050525,1.08608260,0.00015536,0.73406585,0.00362658,0.20112953,0.93732719,0.72080488
-3.00450225,1.15365583,0.00019743,0.77766077,0.00408144,0.21555276,0.99297508,0.76366356
-2.99849925,1.21756386,0.00025223,0.81817315,0.00459352,0.22978561,1.04468367,0.80358437
-2.99249625,1.27676121,0.00032232,0.85486996,0.00517033,0.24366700,1.09153446,0.83983001
-2.98649325,1.33029661,0.00041073,0.88707868,0.00582052,0.25705543,1.13268863,0.87172264
-2.98049025,1.37734510,0.00052096,0.91420970,0.00655374,0.26983459,1.16741594,0.89866549
-2.97448724,1.41723708,0.00065702,0.93577671,0.00738057,0.28191818,1.19512100,0.92016271
-2.96848424,1.44948282,0.00082337,0.95141402,0.00831227,0.29325394,1.21536547,0.93583626
-2.96248124,1.47379080,0.00102497,0.96088997,0.00936053,0.30382623,1.22788523,0.94543902
-2.95647824,1.49007899,0.00126717,0.96411571,0.01053711,0.31365717,1.23260135,0.94886346
-2.95047524,1.49847801,0.00155564,0.96114866,0.01185332,0.32280594,1.22962432,0.94614528
-2.94447224,1.49932576,0.00189630,0.95219074,0.01331957,0.33136629,1.21925121,0.93746177
-2.93846923,1.49315366,0.00229515,0.93758098,0.01494470,0.33946204,1.20195562,0.92312502
-2.93246623,1.48066477,0.00275810,0.91778308,0.01673537,0.34724092,1.17837093,0.90356997
-2.92646323,1.46270470,0.00329079,0.89336843,0.01869539,0.35486675,1.14926750,0.87933822
-2.92046023,1.44022671,0.00389831,0.86499520,0.02082503,0.36251033,1.11552472,0.85105791
-2.91445723,1.41425239,0.00458497,0.83338463,0.02312042,0.37033951,1.07809929,0.81942104
-2.90845423,1.38582992,0.00535401,0.79929555,0.02557301,0.37850888,1.03799104,0.78515889
-2.90245123,1.35599175,0.00620731,0.76349826,0.02816911,0.38714952,0.99620787,0.74901696
-2.89644822,1.32571376,0.00714512,0.72674892,0.03088961,0.39635947,0.95373134,0.71173035
-2.89044522,1.29587785,0.00816574,0.68976566,0.03370993,0.40619545,0.91148426,0.67400075
-2.88444222,1.26723952,0.00926536,0.65320713,0.03660007,0.41666620,0.87030181,0.63647593
-2.87843922,1.24040211,0.01043780,0.61765467,0.03952495,0.42772801,0.83090719,0.59973256
-2.87243622,1.21579859,0.01167444,0.58359834,0.04244504,0.43928264,0.79389266,0.56426281
-2.86643322,1.19368168,0.01296411,0.55142750,0.04531707,0.45117791,0.75970670,0.53046534
-2.86043022,1.17412258,0.01429322,0.52142590,0.04809510,0.46321095,0.72864746,0.49864048
-2.85442721,1.15701810,0.01564581,0.49377141,0.05073169,0.47513412,0.70086255,0.46898988
-2.84842421,1.14210559,0.01700384,0.46853989,0.05317925,0.48666333,0.67635491,0.44162002
-2.84242121,1.12898478,0.01834755,0.44571296,0.05539144,0.49748840,0.65499417,0.41654944
-2.83641821,1.11714522,0.01965587,0.42518899,0.05732469,0.50728508,0.63653275,0.39371878
-2.83041521,1.10599796,0.02090699,0.40679661,0.05893958,0.51572818,0.62062585,0.37300329
-2.82441221,1.09490972,0.02207892,0.39030992,0.06020221,0.52250511,0.60685413,0.35422675
-2.81840920,1.08323798,0.02315019,0.37546481,0.06108542,0.52732937,0.59474817,0.33717637
-2.81240620,1.07036545,0.02410049,0.36197540,0.06156976,0.52995335,0.58381345,0.32161769
-2.80640320,1.05573225,0.02491134,0.34955001,0.06164423,0.53017973,0.57355491,0.30730906
-2.80040020,1.03886466,0.02556676,0.33790610,0.06130676,0.52787126,0.56350004,0.29401496
-2.79439720,1.01939930,0.02605384,0.32678345,0.06056431,0.52295823,0.55321967,0.28151779
-2.78839420,0.99710199,0.02636318,0.31595545,0.05943277,0.51544366,0.54234586,0.26962789
-2.78239120,0.97188079,0.02648934,0.30523799,0.05793645,0.50540580,0.53058627,0.25819135
-2.77638819,0.94379308,0.02643105,0.29449599,0.05610737,0.49299800,0.51773476,0.24709572
-2.77038519,0.91304675,0.02619128,0.28364737,0.05398427,0.47844618,0.50367804,0.23627351
-2.76438219,0.87999583,0.02577728,0.27266470,0.05161143,0.46204388,0.48839848,0.22570367
-2.75837919,0.84513116,0.02520032,0.26157455,0.04903736,0.44414528,0.47197316,0.21541112
-2.75237619,0.80906683,0.02447542,0.25045495,0.04631344,0.42515667,0.45456957,0.20546465
-2.74637319,0.77252309,0.02362086,0.23943102,0.04349241,0.40552649,0.43643830,0.19597336
-2.74037019,0.73630671,0.02265767,0.22866926,0.04062710,0.38573464,0.41790338,0.18708203
-2.73436718,0.70128951,0.02160897,0.21837078,0.03776903,0.36628122,0.39935047,0.17896551
-2.72836418,0.66838590,0.02049934,0.20876368,0.03496724,0.34767524,0.38121388,0.17182258
-2.72236118,0.63853012,0.01935406,0.20009502,0.03226732,0.33042353,0.36396248,0.16586935
-2.71635818,0.61265368,0.01819846,0.19262247,0.02971050,0.31502009,0.34808529,0.16133239
-2.71035518,0.59166362,0.01705720,0.18660601,0.02733299,0.30193621,0.33407700,0.15844190
-2.70435218,0.57642165,0.01595369,0.18229968,0.02516558,0.29161130,0.32242384,0.15742479
-2.69834917,0.56772479,0.01490951,0.17994369,0.02323329,0.28444473,0.31358996,0.15849801
-2.69234617,0.56628732,0.01394390,0.17975690,0.02155532,0.28078856,0.30800475,0.16186200
-2.68634317,0.57272441,0.01307341,0.18192976,0.02014508,0.28094127,0.30605096,0.16769445
-2.68034017,0.58753742,0.01231158,0.18661785,0.01901043,0.28514252,0.30805409,0.17614443
-2.67433717,0.61110104,0.01166874,0.19393605,0.01815396,0.29356885,0.31427287,0.18732690
-2.66833417,0.64365247,0.01115188,0.20395343,0.01757340,0.30633047,0.32489116,0.20131778
-2.66233117,0.68528282,0.01076466,0.21668904,0.01726215,0.32346906,0.34001129,0.21814961
-2.65632816,0.73593093,0.01050741,0.23210867,0.01720976,0.34495683,0.35964897,0.23780808
-2.65032516,0.79538017,0.01037734,0.25012261,0.01740257,0.37069664,0.38373000,0.26022939
-2.64432216,0.86325827,0.01036867,0.27058487,0.01782428,0.40052363,0.41208905,0.28529876
-2.63831916,0.93904068,0.01047293,0.29329360,0.01845660,0.43420806,0.44447043,0.31285023
-2.63231616,1.02205780,0.01067928,0.31799321,0.01927984,0.47145975,0.48053139,0.34266775
-2.62631316,1.11150600,0.01097483,0.34437802,0.02027358,0.51193394,0.51984778,0.37448785
-2.62031016,1.20646276,0.01134509,0.37209765,0.02141723,0.55523857,0.56192246,0.40800375
-2.61430715,1.30590566,0.01177436,0.40076407,0.02269065,0.60094293,0.60619612,0.44287111
-2.60830415,1.40873480,0.01224618,0.42996020,0.02407464,0.64858737,0.65206075,0.47871503
-2.60230115,1.51379833,0.01274383,0.45925001,0.02555149,0.69769401,0.69887528,0.51513843
