energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-0.34517259,3.02756440,0.28483756,1.22455780,0.01636193,0.34343425,0.59399564,1.15731857,0.02769244,0.40118631
-0.33916958,3.03762510,0.27983729,1.24556693,0.01600907,0.33646781,0.59489821,1.15507395,0.02711696,0.40696956
-0.33316658,3.05031876,0.27513330,1.26744225,0.01568734,0.33052246,0.59597441,1.15359837,0.02672546,0.41264308
-0.32716358,3.06553241,0.27073906,1.28988950,0.01540075,0.32556601,0.59715475,1.15319436,0.02651738,0.41810736
-0.32116058,3.08302302,0.26665191,1.31257264,0.01515295,0.32153551,0.59836210,1.15411067,0.02648873,0.42324953
-0.31515758,3.10241648,0.26285357,1.33511989,0.01494702,0.31834054,0.59951205,1.15652801,0.02663218,0.42794673
-0.30915458,3.12321082,0.25931146,1.35713067,0.01478540,0.31586725,0.60051367,1.16054750,0.02693711,0.43206985
-0.30315158,3.14478376,0.25598061,1.37818307,0.01466974,0.31398295,0.60127067,1.16618219,0.02738980,0.43548760
-0.29714857,3.16640437,0.25280606,1.39784196,0.01460091,0.31254103,0.60168287,1.17335226,0.02797363,0.43807072
-0.29114557,3.18724865,0.24972567,1.41566729,0.01457894,0.31138615,0.60164807,1.18188421,0.02866936,0.43969605
-0.28514257,3.20641887,0.24667321,1.43122266,0.01460303,0.31035932,0.60106417,1.19151405,0.02945549,0.44025048
-0.27913957,3.22296610,0.24358145,1.44408394,0.01467161,0.30930288,0.59983155,1.20189473,0.03030863,0.43963454
-0.27313657,3.23591558,0.24038529,1.45384797,0.01478240,0.30806516,0.59785564,1.21260746,0.03120400,0.43776547
-0.26713357,3.24429444,0.23702475,1.46014111,0.01493249,0.30650478,0.59504966,1.22317663,0.03211590,0.43457975
-0.26113057,3.24716102,0.23344762,1.46262778,0.01511849,0.30449438,0.59133749,1.23308789,0.03301828,0.43003506
-0.25512756,3.24363535,0.22961190,1.46101883,0.01533666,0.30192388,0.58665660,1.24180863,0.03388531,0.42411151
-0.24912456,3.23292971,0.22548777,1.45507960,0.01558309,0.29870315,0.58096100,1.24881023,0.03469202,0.41681226
-0.24312156,3.21437872,0.22105922,1.44463769,0.01585391,0.29476406,0.57422422,1.25359104,0.03541484,0.40816358
-0.23711856,3.18746793,0.21632529,1.42959015,0.01614549,0.29006201,0.56644212,1.25569932,0.03603228,0.39821417
-0.23111556,3.15185997,0.21130089,1.40990999,0.01645468,0.28457685,0.55763562,1.25475508,0.03652543,0.38703418
-0.22511256,3.10741734,0.20601733,1.38565177,0.01677913,0.27831326,0.54785310,1.25046988,0.03687852,0.37471364
-0.21910955,3.05422083,0.20052249,1.35695585,0.01711751,0.27130066,0.53717246,1.24266377,0.03707936,0.36136061
-0.21310655,2.99258277,0.19488074,1.32405133,0.01746980,0.26359257,0.52570272,1.23127844,0.03711971,0.34709907
-0.20710355,2.92305426,0.18917257,1.28725707,0.01783760,0.25526556,0.51358498,1.21638612,0.03699554,0.33206652
-0.20110055,2.84642574,0.18349401,1.24698077,0.01822432,0.24641771,0.50099272,1.19819355,0.03670723,0.31641163
-0.19509755,2.76372041,0.17795579,1.20371574,0.01863545,0.23716669,0.48813116,1.17704088,0.03625953,0.30029163
-0.18909455,2.67618043,0.17268232,1.15803535,0.01907868,0.22764743,0.47523578,1.15339535,0.03566154,0.28386984
-0.18309155,2.58524565,0.16781030,1.11058499,0.01956399,0.21800946,0.46256970,1.12783990,0.03492647,0.26731310
-0.17708854,2.49252538,0.16348707,1.06207162,0.02010361,0.20841382,0.45042007,1.10105711,0.03407127,0.25078942
-0.17108554,2.39976371,0.15986871,1.01325096,0.02071195,0.19902983,0.43909322,1.07380891,0.03311623,0.23446550
-0.16508254,2.30879908,0.15711757,0.96491274,0.02140527,0.19003141,0.42890887,1.04691295,0.03208437,0.21850459
-0.15907954,2.22151924,0.15539954,0.91786403,0.02220137,0.18159335,0.42019314,1.02121628,0.03100080,0.20306422
-0.15307654,2.13981285,0.15488078,0.87291141,0.02311901,0.17388736,0.41327078,0.99756754,0.02989206,0.18829431
-0.14707354,2.06551904,0.15572398,0.83084209,0.02417728,0.16707805,0.40845656,0.97678844,0.02878527,0.17433516
-0.14107054,2.00037639,0.15808422,0.79240487,0.02539485,0.16131887,0.40604617,0.95964574,0.02770743,0.16131582
-0.13506753,1.94597304,0.16210439,0.75829115,0.02678906,0.15674819,0.40630681,0.94682463,0.02668458,0.14935242
-0.12906453,1.90369922,0.16791022,0.72911682,0.02837498,0.15348550,0.40946778,0.93890455,0.02574106,0.13854675
-0.12306153,1.87470383,0.17560524,0.70540539,0.03016446,0.15162782,0.41571152,0.93633819,0.02489878,0.12898496
-0.11705853,1.85985652,0.18526546,0.68757297,0.03216514,0.15124655,0.42516524,0.93943455,0.02417658,0.12073642
-0.11105553,1.85971628,0.19693434,0.67591555,0.03437952,0.15238469,0.43789373,0.94834652,0.02358968,0.11385277
-0.10505253,1.87450795,0.21061800,0.67059894,0.03680417,0.15505462,0.45389351,0.96306345,0.02314918,0.10836707
-0.09904952,1.90410724,0.22628095,0.67165183,0.03942906,0.15923650,0.47308884,0.98340907,0.02286176,0.10429320
-0.09304652,1.94803518,0.24384273,0.67896210,0.04223709,0.16487741,0.49532979,1.00904468,0.02272947,0.10162538
-0.08704352,2.00546229,0.26317546,0.69227665,0.04520389,0.17189124,0.52039255,1.03947777,0.02274961,0.10033799
-0.08104052,2.07522269,0.28410279,0.71120487,0.04829787,0.18015945,0.54798229,1.07407557,0.02291487,0.10038550
-0.07503752,2.15583799,0.30640017,0.73522573,0.05148053,0.18953269,0.57773857,1.11208335,0.02321348,0.10170274
-0.06903452,2.24555069,0.32979691,0.76369839,0.05470717,0.19983333,0.60924315,1.15264673,0.02362963,0.10420543
-0.06303152,2.34236617,0.35397979,0.79587615,0.05792775,0.21085886,0.64203025,1.19483745,0.02414385,0.10779104
-0.05702851,2.44410240,0.37859844,0.83092360,0.06108818,0.22238617,0.67559880,1.23768158,0.02473371,0.11233994
-0.05102551,2.54844601,0.40327242,0.86793629,0.06413170,0.23417648,0.70942641,1.28018946,0.02537442,0.11771700
-0.04502251,2.65301310,0.42759971,0.90596277,0.06700053,0.24598099,0.74298446,1.32138615,0.02603965,0.12377354
-0.03901951,2.75541295,0.45116657,0.94402814,0.06963764,0.25754700,0.77575376,1.36034146,0.02670231,0.13034965
-0.03301651,2.85331263,0.47355819,0.98115862,0.07198848,0.26862429,0.80724016,1.39619838,0.02733541,0.13727696
-0.02701351,2.94450030,0.49437005,1.01640636,0.07400282,0.27897161,0.83698935,1.42819900,0.02791287,0.14438168
-0.02101051,3.02694502,0.51321932,1.04887367,0.07563634,0.28836303,0.86460019,1.45570685,0.02841030,0.15148806
-0.01500750,3.09885098,0.52975590,1.07773595,0.07685214,0.29659393,0.88973597,1.47822481,0.02880575,0.15842192
-0.00900450,3.15870405,0.54367268,1.10226258,0.07762196,0.30348638,0.91213299,1.49540799,0.02908034,0.16501447
-0.00300150,3.20530900,0.55471454,1.12183485,0.07792708,0.30889368,0.93160602,1.50707097,0.02921874,0.17110609
0.00300150,3.23781594,0.56268562,1.13596064,0.07775894,0.31270399,0.94805043,1.51318925,0.02920960,0.17654998
0.00900450,3.25573510,0.56745470,1.14428501,0.07711930,0.31484277,0.96144078,1.51389476,0.02904578,0.18121565
0.01500750,3.25893936,0.56895823,1.14659654,0.07602009,0.31527398,0.97182601,1.50946578,0.02872440,0.18499203
0.02101051,3.24765466,0.56720113,1.14282916,0.07448291,0.31400005,0.97932149,1.50031168,0.02824685,0.18779005
0.02701351,3.22243886,0.56225507,1.13305947,0.07253808,0.31106062,0.98409837,1.48695318,0.02761850,0.18954469
0.03301651,3.18415016,0.55425464,1.11749975,0.07022358,0.30653009,0.98637082,1.46999907,0.02684844,0.19021632
0.03901951,3.13390657,0.54339141,1.09648699,0.06758360,0.30051415,0.98638192,1.45012035,0.02594897,0.18979125
0.04502251,3.07303845,0.52990618,1.07046848,0.06466703,0.29314542,0.98438894,1.42802309,0.02493513,0.18828159
0.05102551,3.00303626,0.51408008,1.03998462,0.06152583,0.28457859,0.98064889,1.40442101,0.02382406,0.18572427
0.05702851,2.92549583,0.49622457,1.00564968,0.05821336,0.27498496,0.97540514,1.38000902,0.02263439,0.18217933
0.06303152,2.84206365,0.47667121,0.96813137,0.05478281,0.26454703,0.96887576,1.35543894,0.02138561,0.17772762
0.06903452,2.75438430,0.45576136,0.92813000,0.05128575,0.25345305,0.96124437,1.33129804,0.02009746,0.17246782
0.07503752,2.66405226,0.43383646,0.88635809,0.04777078,0.24189192,0.95265370,1.30809153,0.01878938,0.16651313
0.08104052,2.57256958,0.41122913,0.84352107,0.04428252,0.23004863,0.94320239,1.28622930,0.01747997,0.15998761
0.08704352,2.48131108,0.38825557,0.80029988,0.04086071,0.21810030,0.93294491,1.26601745,0.01618661,0.15302238
0.09304652,2.39149776,0.36520932,0.75733580,0.03753971,0.20621302,0.92189459,1.24765462,0.01492513,0.14575177
0.09904952,2.30417889,0.34235666,0.71521802,0.03434811,0.19453945,0.91002948,1.23123304,0.01370953,0.13830973
0.10505253,2.22022290,0.31993359,0.67447407,0.03130872,0.18321730,0.89730041,1.21674398,0.01255189,0.13082636
0.11105553,2.14031652,0.29814445,0.63556334,0.02843869,0.17236850,0.88364089,1.20408723,0.01146229,0.12342495
0.11705853,2.06497150,0.27716196,0.59887343,0.02574989,0.16209913,0.86897809,1.19308374,0.01044881,0.11621936
0.12306153,1.99453770,0.25712856,0.56471931,0.02324938,0.15249989,0.85324418,1.18349097,0.00951768,0.10931204
0.12906453,1.92922148,0.23815879,0.53334496,0.02094006,0.14364705,0.83638732,1.17501996,0.00867335,0.10279253
0.13506753,1.86910782,0.22034248,0.50492707,0.01882135,0.13560365,0.81838188,1.16735342,0.00791875,0.09673655
0.14107054,1.81418487,0.20374848,0.47958053,0.01688996,0.12842100,0.79923696,1.16016399,0.00725544,0.09120565
0.14707354,1.76436955,0.18842862,0.45736523,0.01514060,0.12214007,0.77900322,1.15313202,0.00668386,0.08624740
0.15307654,1.71953293,0.17442179,0.43829366,0.01356670,0.11679294,0.75777731,1.14596208,0.00620355,0.08189597
0.15907954,1.67952425,0.16175783,0.42233908,0.01216109,0.11240405,0.73570407,1.13839783,0.00581336,0.07817324
0.16508254,1.64419276,0.15046105,0.40944373,0.01091660,0.10899123,0.71297620,1.13023453,0.00551164,0.07509008
0.17108554,1.61340651,0.14055338,0.39952692,0.00982655,0.10656654,0.68983170,1.12132908,0.00529641,0.07264802
0.17708854,1.58706778,0.13205694,0.39249248,0.00888522,0.10513680,0.66654922,1.11160729,0.00516555,0.07084095
0.18309155,1.56512461,0.12499609,0.38823561,0.00808813,0.10470389,0.64344147,1.10106810,0.00511689,0.06965704
0.18909455,1.54757844,0.11939877,0.38664871,0.00743238,0.10526486,0.62084726,1.08978500,0.00514833,0.06908049
0.19509755,1.53448766,0.11529737,0.38762620,0.00691672,0.10681184,0.59912242,1.07790444,0.00525792,0.06909333
0.20110055,1.52596741,0.11272895,0.39106815,0.00654172,0.10933185,0.57862988,1.06564154,0.00544396,0.06967698
0.20710355,1.52218557,0.11173489,0.39688260,0.00630973,0.11280652,0.55972952,1.05327328,0.00570500,0.07081364
0.21310655,1.52335533,0.11236009,0.40498673,0.00622483,0.11721174,0.54276788,1.04112929,0.00603992,0.07248740
0.21910955,1.52972466,0.11465158,0.41530665,0.00629273,0.12251737,0.52806816,1.02958080,0.00644797,0.07468497
0.22511256,1.54156298,0.11865678,0.42777598,0.00652057,0.12868690,0.51592080,1.01902784,0.00692873,0.07739617
0.23111556,1.55914552,0.12442122,0.44233331,0.00691666,0.13567724,0.50657465,1.00988527,0.00748217,0.08061402
0.23711856,1.58273569,0.13198599,0.45891858,0.00749022,0.14343848,0.50022921,1.00256786,0.00810865,0.08433441
0.24312156,1.61256627,0.14138470,0.47746860,0.00825097,0.15191378,0.49702781,0.99747507,0.00880885,0.08855556
0.24912456,1.64881960,0.15264027,0.49791197,0.00920878,0.16103925,0.49705204,0.99497572,0.00958380,0.09327703
0.25512756,1.69160787,0.16576143,0.52016354,0.01037316,0.17074393,0.50031745,0.99539328,0.01043478,0.09849861
0.26113057,1.74095386,0.18073913,0.54411879,0.01175278,0.18094987,0.50677066,0.99899200,0.01136329,0.10421888
0.26713357,1.79677316,0.19754291,0.56964849,0.01335496,0.19157217,0.51628808,1.00596450,0.01237093,0.11043379
0.27313657,1.85885855,0.21611739,0.59659390,0.01518509,0.20251926,0.52867610,1.01642121,0.01345934,0.11713506
0.27913957,1.92686747,0.23637909,0.62476288,0.01724610,0.21369318,0.54367321,1.03038209,0.01463002,0.12430876
0.28514257,2.00031326,0.25821368,0.65392734,0.01953788,0.22499006,0.56095374,1.04777098,0.01588421,0.13193393
0.29114557,2.07856103,0.28147389,0.68382217,0.02205685,0.23630081,0.58013356,1.06841294,0.01722272,0.13998146
0.29714857,2.16082863,0.30597823,0.71414599,0.02479546,0.24751195,0.60077766,1.09203474,0.01864579,0.14841329
0.30315158,2.24619323,0.33151072,0.74456383,0.02774186,0.25850680,0.62240946,1.11826868,0.02015287,0.15718188
0.30915458,2.33360372,0.35782178,0.77471178,0.03087963,0.26916681,0.64452189,1.14665978,0.02174248,0.16623018
0.31515758,2.42189883,0.38463034,0.80420358,0.03418775,0.27937324,0.66658987,1.17667615,0.02341201,0.17549189
0.32116058,2.50983060,0.41162727,0.83263891,0.03764056,0.28900911,0.68808410,1.20772232,0.02515757,0.18489226
0.32716358,2.59609274,0.43848016,0.85961318,0.04120801,0.29796127,0.70848554,1.23915518,0.02697388,0.19434914
0.33316658,2.67935279,0.46483922,0.88472833,0.04485608,0.30612276,0.72730036,1.27030200,0.02885410,0.20377450
0.33916958,2.75828697,0.49034445,0.90760426,0.04854731,0.31339515,0.74407469,1.30047983,0.03078977,0.21307614
0.34517259,2.83161643,0.51463363,0.92789030,0.05224152,0.31969088,0.75840870,1.32901571,0.03277074,0.22215963
0.35117559,2.89814334,0.53735096,0.94527610,0.05589676,0.32493551,0.76996940,1.35526681,0.03478516,0.23093037
0.35717859,2.95678531,0.55815605,0.95950155,0.05947026,0.32906970,0.77850165,1.37863968,0.03681949,0.23929569
0.36318159,3.00660660,0.57673301,0.97036507,0.06291952,0.33205089,0.78383685,1.39860797,0.03885856,0.24716688
0.36918459,3.04684474,0.59279900,0.97772993,0.06620351,0.33385442,0.78589888,1.41472778,0.04088567,0.25446112
0.37518759,3.07693145,0.60611222,0.98152818,0.06928375,0.33447427,0.78470704,1.42665007,0.04288277,0.26110315
0.38119060,3.09650686,0.61647878,0.98176215,0.07212541,0.33392316,0.78037568,1.43412968,0.04483064,0.26702677
0.38719360,3.10542655,0.62375815,0.97850324,0.07469835,0.33223204,0.77311069,1.43703059,0.04670913,0.27217604
0.39319660,3.10376120,0.62786712,0.97188831,0.07697794,0.32944903,0.76320266,1.43532734,0.04849753,0.27650610
0.39919960,3.09178902,0.62878185,0.96211374,0.07894571,0.32563791,0.75101727,1.42910257,0.05017482,0.27998385
0.40520260,3.06998159,0.62653816,0.94942757,0.08058988,0.32087607,0.73698309,1.41854104,0.05172017,0.28258820
0.41120560,3.03898382,0.62122988,0.93412018,0.08190549,0.31525218,0.72157738,1.40392039,0.05311333,0.28431012
0.41720860,2.99958939,0.61300545,0.91651395,0.08289447,0.30886372,0.70531043,1.38559926,0.05433512,0.28515252
0.42321161,2.95271284,0.60206285,0.89695257,0.08356528,0.30181442,0.68870914,1.36400341,0.05536794,0.28512983
0.42921461,2.89935974,0.58864327,0.87579040,0.08393246,0.29421175,0.67230046,1.33961050,0.05619633,0.28426748
0.43521761,2.84059653,0.57302356,0.85338247,0.08401590,0.28616471,0.65659537,1.31293434,0.05680742,0.28260126
0.44122061,2.77752115,0.55550801,0.83007564,0.08383996,0.27778189,0.64207399,1.28450924,0.05719156,0.28017659
0.44722361,2.71123597,0.53641980,0.80620107,0.08343243,0.26916997,0.62917234,1.25487525,0.05734271,0.27704762
0.45322661,2.64282374,0.51609231,0.78206841,0.08282342,0.26043265,0.61827130,1.22456473,0.05725897,0.27327637
0.45922961,2.57332753,0.49486085,0.75796183,0.08204425,0.25167008,0.60968794,1.19409078,0.05694290,0.26893171
0.46523262,2.50373500,0.47305493,0.73413783,0.08112626,0.24297868,0.60366959,1.16393788,0.05640184,0.26408837
0.47123562,2.43496716,0.45099148,0.71082472,0.08009979,0.23445144,0.60039063,1.13455488,0.05564813,0.25882576
0.47723862,2.36787164,0.42896902,0.68822369,0.07899317,0.22617837,0.59995213,1.10635038,0.05469918,0.25322680
0.48324162,2.30321995,0.40726310,0.66651111,0.07783188,0.21824730,0.60238403,1.07969043,0.05357741,0.24737673
0.48924462,2.24170823,0.38612288,0.64584171,0.07663790,0.21074458,0.60764969,1.05489831,0.05231012,0.24136174
0.49524762,2.18396083,0.36576898,0.62635238,0.07542922,0.20375577,0.61565263,1.03225608,0.05092917,0.23526763
0.50125063,2.13053572,0.34639237,0.60816610,0.07421949,0.19736615,0.62624490,1.01200756,0.04947052,0.22917850
0.50725363,2.08193114,0.32815433,0.59139580,0.07301797,0.19166082,0.63923668,0.99436218,0.04797369,0.22317533
0.51325663,2.03859222,0.31118719,0.57614763,0.07182960,0.18672444,0.65440675,0.97949948,0.04648102,0.21733467
0.51925963,2.00091728,0.29559571,0.56252360,0.07065521,0.18264045,0.67151328,0.96757348,0.04503693,0.21172743
0.52526263,1.96926262,0.28145890,0.55062318,0.06949199,0.17948975,0.69030449,0.95871687,0.04368696,0.20641769
0.53126563,1.94394561,0.26883207,0.54054392,0.06833396,0.17734887,0.71052868,0.95304443,0.04247683,0.20146172
0.53726863,1.92524558,0.25774901,0.53238080,0.06717265,0.17628769,0.73194335,0.95065546,0.04145143,0.19690718
0.54327164,1.91340222,0.24822393,0.52622452,0.06599776,0.17636662,0.75432287,0.95163504,0.04065374,0.19279243
0.54927464,1.90861165,0.24025339,0.52215878,0.06479794,0.17763367,0.77746469,0.95605406,0.04012378,0.18914614
0.55527764,1.91102021,0.23381780,0.52025652,0.06356150,0.18012119,0.80119350,0.96396790,0.03989760,0.18598704
0.56128064,1.92071635,0.22888265,0.52057558,0.06227717,0.18384274,0.82536363,0.97541398,0.04000624,0.18332391
0.56728364,1.93772121,0.22539948,0.52315383,0.06093471,0.18879010,0.84985935,0.99040824,0.04047488,0.18115574
0.57328664,1.96197829,0.22330647,0.52800415,0.05952556,0.19493070,0.87459330,1.00894088,0.04132199,0.17947206
0.57928964,1.99334326,0.22252893,0.53510948,0.05804332,0.20220556,0.89950317,1.03097162,0.04255866,0.17825344
0.58529265,2.03157433,0.22297957,0.54441834,0.05648411,0.21052802,0.92454686,1.05642481,0.04418803,0.17747210
0.59129565,2.07632421,0.22455887,0.55584102,0.05484684,0.21978337,0.94969649,1.08518486,0.04620500,0.17709261
0.59729865,2.12713424,0.22715542,0.56924679,0.05313333,0.22982943,0.97493152,1.11709214,0.04859597,0.17707273
0.60330165,2.18343149,0.23064655,0.58446233,0.05134829,0.24049819,1.00023162,1.15193992,0.05133892,0.17736422
0.60930465,2.24452915,0.23489919,0.60127147,0.04949919,0.25159860,1.02556942,1.18947245,0.05440361,0.17791379
0.61530765,2.30963090,0.23977110,0.61941664,0.04759601,0.26292032,1.05090387,1.22938456,0.05775204,0.17866405
0.62131066,2.37783914,0.24511253,0.63860170,0.04565089,0.27423848,1.07617436,1.27132281,0.06133909,0.17955453
0.62731366,2.44816738,0.25076817,0.65849647,0.04367768,0.28531922,1.10129609,1.31488839,0.06511333,0.18052269
0.63331666,2.51955634,0.25657967,0.67874271,0.04169153,0.29592588,1.12615699,1.35964171,0.06901809,0.18150503
0.63931966,2.59089356,0.26238833,0.69896134,0.03970833,0.30582552,1.15061620,1.40510856,0.07299254,0.18243820
0.64532266,2.66103593,0.26803818,0.71876079,0.03774421,0.31479564,1.17450452,1.45078785,0.07697302,0.18326012
0.65132566,2.72883431,0.27337914,0.73774615,0.03581515,0.32263066,1.19762658,1.49616055,0.08089436,0.18391119
0.65732866,2.79315958,0.27827030,0.75552875,0.03393647,0.32914804,1.21976476,1.54069970,0.08469127,0.18433543
0.66333167,2.85292914,0.28258313,0.77173589,0.03212257,0.33419371,1.24068479,1.58388110,0.08829971,0.18448164
0.66933467,2.90713299,0.28620442,0.78602031,0.03038665,0.33764658,1.26014268,1.62519447,0.09165826,0.18430452
0.67533767,2.95485851,0.28903894,0.79806910,0.02874056,0.33942191,1.27789268,1.66415470,0.09470939,0.18376573
0.68134067,2.99531303,0.29101173,0.80761174,0.02719476,0.33947349,1.29369606,1.70031284,0.09740056,0.18283483
0.68734367,3.02784364,0.29206974,0.81442696,0.02575838,0.33779450,1.30733023,1.73326656,0.09968529,0.18149010
0.69334667,3.05195341,0.29218295,0.81834823,0.02443934,0.33441702,1.31859782,1.76266973,0.10152396,0.17971919
0.69934967,3.06731363,0.29134484,0.81926770,0.02324462,0.32941027,1.32733533,1.78824087,0.10288450,0.17751956
0.70535268,3.07377176,0.28957218,0.81713860,0.02218050,0.32287770,1.33342104,1.80977010,0.10374287,0.17489878
0.71135568,3.07135474,0.28690417,0.81197582,0.02125285,0.31495299,1.33678166,1.82712442,0.10408335,0.17187452
0.71735868,3.06026774,0.28340095,0.80385507,0.02046751,0.30579535,1.33739757,1.84025098,0.10389865,0.16847431
0.72336168,3.04088821,0.27914159,0.79291030,0.01983053,0.29558413,1.33530619,1.84917826,0.10318983,0.16473509
0.72936468,3.01375550,0.27422159,0.77932979,0.01934843,0.28451307,1.33060342,1.85401488,0.10196605,0.16070251
0.73536768,2.97955627,0.26874993,0.76335092,0.01902842,0.27278450,1.32344288,1.85494597,0.10024421,0.15642999
0.74137069,2.93910604,0.26284594,0.74525388,0.01887840,0.26060359,1.31403290,1.85222720,0.09804841,0.15197755
0.74737369,2.89332728,0.25663593,0.72535438,0.01890703,0.24817295,1.30263125,1.84617632,0.09540931,0.14741056
0.75337669,2.84322478,0.25024981,0.70399577,0.01912350,0.23568765,1.28953784,1.83716264,0.09236336,0.14279821
0.75937969,2.78985865,0.24381776,0.68154053,0.01953732,0.22333102,1.27508540,1.82559451,0.08895203,0.13821198
0.76538269,2.73431602,0.23746706,0.65836159,0.02015786,0.21127103,1.25962864,1.81190543,0.08522084,0.13372399
0.77138569,2.67768204,0.23131922,0.63483348,0.02099387,0.19965753,1.24353217,1.79653918,0.08121849,0.12940535
0.77738869,2.62101121,0.22548748,0.61132368,0.02205289,0.18862039,1.22715773,1.77993469,0.07699581,0.12532454
0.78339170,2.56529999,0.22007470,0.58818431,0.02334052,0.17826836,1.21085132,1.76251126,0.07260487,0.12154588
0.78939470,2.51146165,0.21517183,0.56574433,0.02485973,0.16868872,1.19493077,1.74465505,0.06809789,0.11812810
0.79539770,2.46030434,0.21085683,0.54430259,0.02661013,0.15994774,1.17967442,1.72670728,0.06352640,0.11512315
0.80140070,2.41251327,0.20719422,0.52412177,0.02858728,0.15209167,1.16531146,1.70895518,0.05894025,0.11257517
0.80740370,2.36863778,0.20423514,0.50542350,0.03078212,0.14514831,1.15201453,1.69162587,0.05438682,0.11051976
0.81340670,2.32908388,0.20201790,0.48838472,0.03318045,0.13912903,1.13989497,1.67488387,0.04991026,0.10898351
0.81940970,2.29411253,0.20056909,0.47313547,0.03576264,0.13403102,1.12900107,1.65883226,0.04555085,0.10798388
0.82541271,2.26384390,0.19990493,0.45975814,0.03850352,0.12983986,1.11931942,1.64351755,0.04134444,0.10752934
0.83141571,2.23826721,0.20003300,0.44828819,0.04137246,0.12653199,1.11077947,1.62893791,0.03732211,0.10761977
0.83741871,2.21725570,0.20095408,0.43871632,0.04433375,0.12407731,1.10326099,1.61505440,0.03350984,0.10824724
0.84342171,2.20058591,0.20266397,0.43099195,0.04734715,0.12244151,1.09660406,1.60180421,0.02992841,0.10939684
0.84942471,2.18796002,0.20515528,0.42502791,0.05036875,0.12158815,1.09062119,1.58911533,0.02659345,0.11104783
0.85542771,2.17903013,0.20841885,0.42070602,0.05335195,0.12148045,1.08511072,1.57692133,0.02351550,0.11317475
0.86143072,2.17342285,0.21244488,0.41788337,0.05624873,0.12208260,1.07987087,1.56517539,0.02070032,0.11574860
0.86743372,2.17076275,0.21722345,0.41639894,0.05901091,0.12336064,1.07471352,1.55386228,0.01814924,0.11873796
0.87343672,2.17069331,0.22274459,0.41608031,0.06159162,0.12528276,1.06947704,1.54300762,0.01585959,0.12210990
0.87943972,2.17289386,0.22899770,0.41675004,0.06394673,0.12781918,1.06403720,1.53268329,0.01382520,0.12583075
0.88544272,2.17709174,0.23597029,0.41823148,0.06603618,0.13094138,1.05831574,1.52300867,0.01203696,0.12986658
0.89144572,2.18306863,0.24364635,0.42035382,0.06782529,0.13462106,1.05228590,1.51414732,0.01048338,0.13418333
0.89744872,2.19066101,0.25200409,0.42295599,0.06928587,0.13882854,1.04597463,1.50629901,0.00915116,0.13874672
0.90345173,2.19975464,0.26101358,0.42588955,0.07039711,0.14353100,1.03946141,1.49968768,0.00802573,0.14352185
0.90945473,2.21027364,0.27063413,0.42902029,0.07114620,0.14869051,1.03287373,1.49454576,0.00709182,0.14847249
0.91545773,2.22216514,0.28081190,0.43222868,0.07152877,0.15426207,1.02637954,1.49109590,0.00633390,0.15356031
0.92146073,2.23538064,0.29147778,0.43540937,0.07154892,0.16019178,1.02017717,1.48953112,0.00573661,0.15874393
0.92746373,2.24985572,0.30254592,0.43846972,0.07121910,0.16641530,1.01448340,1.48999492,0.00528516,0.16397809
0.93346673,2.26548974,0.31391297,0.44132784,0.07055966,0.17285679,1.00952039,1.49256238,0.00496565,0.16921285
0.93946973,2.28212728,0.32545833,0.44391023,0.06959819,0.17942838,1.00550243,1.49722383,0.00476529,0.17439315
0.94547274,2.29954285,0.33704546,0.44614943,0.06836872,0.18603031,1.00262323,1.50387230,0.00467263,0.17945862
0.95147574,2.31743051,0.34852435,0.44798186,0.06691073,0.19255185,1.00104455,1.51229555,0.00467766,0.18434393
0.95747874,2.33539924,0.35973505,0.44934619,0.06526813,0.19887299,1.00088693,1.52217379,0.00477194,0.18897952
0.96348174,2.35297502,0.37051234,0.45018238,0.06348814,0.20486679,1.00222299,1.53308316,0.00494860,0.19329287
0.96948474,2.36960969,0.38069110,0.45043154,0.06162023,0.21040256,1.00507363,1.54450533,0.00520232,0.19721031
0.97548774,2.38469638,0.39011240,0.45003657,0.05971505,0.21534943,1.00940725,1.55584281,0.00552931,0.20065917
0.98149075,2.39759088,0.39862986,0.44894375,0.05782345,0.21958050,1.01514202,1.56643921,0.00592718,0.20357031
0.98749375,2.40763762,0.40611595,0.44710496,0.05599558,0.22297710,1.02215076,1.57560380,0.00639483,0.20588089
0.99349675,2.41419900,0.41246789,0.44448047,0.05428009,0.22543312,1.03026806,1.58263876,0.00693229,0.20753713
0.99949975,2.41668617,0.41761280,0.44104211,0.05272338,0.22685915,1.03929911,1.58686811,0.00754053,0.20849705
1.00550275,2.41458935,0.42151171,0.43677645,0.05136901,0.22718618,1.04902945,1.58766649,0.00822129,0.20873286
1.01150575,2.40750614,0.42416228,0.43168788,0.05025712,0.22636873,1.05923503,1.58448660,0.00897684,0.20823305
1.01750875,2.39516575,0.42559987,0.42580123,0.04942393,0.22438719,1.06969187,1.57688373,0.00980976,0.20700379
1.02351176,2.37744803,0.42589696,0.41916371,0.04890134,0.22124926,1.08018479,1.56453622,0.01072277,0.20506978
1.02951476,2.35439597,0.42516085,0.41184613,0.04871655,0.21699044,1.09051463,1.54726090,0.01171851,0.20247430
1.03551776,2.32622121,0.42352978,0.40394311,0.04889169,0.21167345,1.10050377,1.52502288,0.01279937,0.19927862
