energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.22661331,0.00001256,0.00000018,0.00000315,0.00000001,0.00000000,0.00000000,0.00000009,0.00000244,0.00000811
-3.22061031,0.00001825,0.00000026,0.00000459,0.00000001,0.00000000,0.00000000,0.00000014,0.00000354,0.00001178
-3.21460730,0.00002634,0.00000039,0.00000664,0.00000001,0.00000000,0.00000001,0.00000020,0.00000510,0.00001699
-3.20860430,0.00003774,0.00000056,0.00000953,0.00000002,0.00000000,0.00000001,0.00000028,0.00000730,0.00002432
-3.20260130,0.00005369,0.00000082,0.00001358,0.00000002,0.00000000,0.00000001,0.00000040,0.00001038,0.00003456
-3.19659830,0.00007584,0.00000119,0.00001924,0.00000003,0.00000000,0.00000002,0.00000057,0.00001464,0.00004876
-3.19059530,0.00010637,0.00000171,0.00002705,0.00000005,0.00000000,0.00000002,0.00000079,0.00002052,0.00006831
-3.18459230,0.00014814,0.00000244,0.00003778,0.00000007,0.00000000,0.00000003,0.00000111,0.00002853,0.00009501
-3.17858929,0.00020485,0.00000347,0.00005241,0.00000009,0.00000000,0.00000004,0.00000153,0.00003940,0.00013119
-3.17258629,0.00028127,0.00000490,0.00007220,0.00000013,0.00000000,0.00000006,0.00000210,0.00005402,0.00017985
-3.16658329,0.00038347,0.00000689,0.00009880,0.00000017,0.00000000,0.00000008,0.00000285,0.00007352,0.00024479
-3.16058029,0.00051914,0.00000963,0.00013429,0.00000023,0.00000000,0.00000010,0.00000386,0.00009935,0.00033079
-3.15457729,0.00069787,0.00001339,0.00018130,0.00000031,0.00000000,0.00000014,0.00000518,0.00013329,0.00044379
-3.14857429,0.00093156,0.00001852,0.00024314,0.00000042,0.00000000,0.00000019,0.00000691,0.00017754,0.00059111
-3.14257129,0.00123481,0.00002548,0.00032391,0.00000055,0.00000001,0.00000025,0.00000915,0.00023478,0.00078168
-3.13656828,0.00162536,0.00003487,0.00042867,0.00000072,0.00000001,0.00000033,0.00001203,0.00030825,0.00102628
-3.13056528,0.00212454,0.00004745,0.00056360,0.00000094,0.00000001,0.00000042,0.00001570,0.00040181,0.00133773
-3.12456228,0.00275777,0.00006424,0.00073619,0.00000122,0.00000002,0.00000055,0.00002035,0.00052001,0.00173119
-3.11855928,0.00355497,0.00008650,0.00095544,0.00000157,0.00000002,0.00000071,0.00002619,0.00066814,0.00222429
-3.11255628,0.00455101,0.00011584,0.00123205,0.00000200,0.00000003,0.00000090,0.00003347,0.00085231,0.00283732
-3.10655328,0.00578608,0.00015432,0.00157868,0.00000253,0.00000004,0.00000114,0.00004247,0.00107944,0.00359333
-3.10055028,0.00730595,0.00020446,0.00201010,0.00000319,0.00000006,0.00000143,0.00005351,0.00135730,0.00451811
-3.09454727,0.00916214,0.00026942,0.00254349,0.00000399,0.00000009,0.00000179,0.00006695,0.00169443,0.00564012
-3.08854427,0.01141190,0.00035308,0.00319854,0.00000494,0.00000012,0.00000222,0.00008319,0.00210013,0.00699023
-3.08254127,0.01411800,0.00046018,0.00399773,0.00000609,0.00000016,0.00000273,0.00010264,0.00258430,0.00860135
-3.07653827,0.01734833,0.00059644,0.00496638,0.00000745,0.00000021,0.00000333,0.00012577,0.00315728,0.01050785
-3.07053527,0.02117519,0.00076873,0.00613280,0.00000905,0.00000029,0.00000404,0.00015304,0.00382966,0.01274485
-3.06453227,0.02567432,0.00098522,0.00752833,0.00001091,0.00000038,0.00000487,0.00018494,0.00461192,0.01534719
-3.05852926,0.03092365,0.00125550,0.00918729,0.00001306,0.00000051,0.00000582,0.00022196,0.00551419,0.01834835
-3.05252626,0.03700176,0.00159076,0.01114688,0.00001553,0.00000067,0.00000691,0.00026458,0.00654575,0.02177912
-3.04652326,0.04398601,0.00200393,0.01344698,0.00001834,0.00000089,0.00000815,0.00031325,0.00771466,0.02566610
-3.04052026,0.05195048,0.00250972,0.01612981,0.00002150,0.00000116,0.00000954,0.00036837,0.00902728,0.03003010
-3.03451726,0.06096369,0.00312477,0.01923957,0.00002503,0.00000153,0.00001110,0.00043030,0.01048771,0.03488453
-3.02851426,0.07108617,0.00386759,0.02282180,0.00002893,0.00000199,0.00001281,0.00049930,0.01209739,0.04023373
-3.02251126,0.08236801,0.00475861,0.02692278,0.00003321,0.00000260,0.00001469,0.00057557,0.01385459,0.04607143
-3.01650825,0.09484640,0.00582001,0.03158869,0.00003786,0.00000339,0.00001674,0.00065920,0.01575401,0.05237941
-3.01050525,0.10854343,0.00707557,0.03686474,0.00004287,0.00000441,0.00001894,0.00075015,0.01778647,0.05912638
-3.00450225,0.12346407,0.00855044,0.04279407,0.00004820,0.00000572,0.00002129,0.00084829,0.01993871,0.06626731
-2.99849925,0.13959464,0.01027077,0.04941674,0.00005382,0.00000743,0.00002380,0.00095335,0.02219332,0.07374318
-2.99249625,0.15690179,0.01226331,0.05676853,0.00005969,0.00000964,0.00002644,0.00106500,0.02452884,0.08148127
-2.98649325,0.17533212,0.01455500,0.06487980,0.00006575,0.00001250,0.00002921,0.00118277,0.02692007,0.08939611
-2.98049025,0.19481264,0.01717243,0.07377439,0.00007194,0.00001621,0.00003210,0.00130618,0.02933856,0.09739106
-2.97448724,0.21525208,0.02014138,0.08346864,0.00007819,0.00002100,0.00003513,0.00143472,0.03175331,0.10536053
-2.96848424,0.23654316,0.02348639,0.09397064,0.00008442,0.00002719,0.00003830,0.00156791,0.03413165,0.11319289
-2.96248124,0.25856588,0.02723039,0.10527966,0.00009056,0.00003518,0.00004163,0.00170538,0.03644037,0.12077396
-2.95647824,0.28119188,0.03139451,0.11738612,0.00009652,0.00004547,0.00004517,0.00184694,0.03864694,0.12799102
-2.95047524,0.30428985,0.03599813,0.13027189,0.00010222,0.00005869,0.00004897,0.00199265,0.04072088,0.13473723
-2.94447224,0.32773190,0.04105917,0.14391131,0.00010759,0.00007560,0.00005315,0.00214296,0.04263527,0.14091630
-2.93846923,0.35140096,0.04659471,0.15827273,0.00011257,0.00009718,0.00005781,0.00229874,0.04436821,0.14644722
-2.93246623,0.37519895,0.05262204,0.17332087,0.00011709,0.00012458,0.00006314,0.00246151,0.04590431,0.15126897
-2.92646323,0.39905556,0.05916012,0.18901994,0.00012112,0.00015921,0.00006936,0.00263343,0.04723614,0.15534487
-2.92046023,0.42293758,0.06623142,0.20533748,0.00012463,0.00020277,0.00007674,0.00281750,0.04836540,0.15866650
-2.91445723,0.44685837,0.07386422,0.22224895,0.00012762,0.00025724,0.00008564,0.00301764,0.04930408,0.16125696
-2.90845423,0.47088709,0.08209525,0.23974285,0.00013009,0.00032498,0.00009646,0.00323880,0.05007527,0.16317335
-2.90245123,0.49515756,0.09097257,0.25782642,0.00013208,0.00040869,0.00010972,0.00348703,0.05071365,0.16450818
-2.89644822,0.51987600,0.10055860,0.27653134,0.00013366,0.00051147,0.00012599,0.00376953,0.05126569,0.16538983
-2.89044522,0.54532745,0.11093311,0.29591946,0.00013490,0.00063683,0.00014596,0.00409470,0.05178950,0.16598180
-2.88444222,0.57188006,0.12219587,0.31608803,0.00013591,0.00078865,0.00017039,0.00447213,0.05235422,0.16648072
-2.87843922,0.59998699,0.13446889,0.33717397,0.00013682,0.00097122,0.00020013,0.00491250,0.05303905,0.16711316
-2.87243622,0.63018508,0.14789780,0.35935690,0.00013778,0.00118917,0.00023615,0.00542752,0.05393185,0.16813131
-2.86643322,0.66309001,0.16265222,0.38286036,0.00013894,0.00144740,0.00027946,0.00602972,0.05512735,0.16980734
-2.86043022,0.69938735,0.17892483,0.40795082,0.00014047,0.00175102,0.00033115,0.00673220,0.05672497,0.17242689
-2.85442721,0.73981917,0.19692886,0.43493414,0.00014258,0.00210523,0.00039236,0.00754839,0.05882628,0.17628147
-2.84842421,0.78516605,0.21689387,0.46414920,0.00014544,0.00251518,0.00046426,0.00849157,0.06153212,0.18166013
-2.84242121,0.83622443,0.23905973,0.49595843,0.00014925,0.00298582,0.00054799,0.00957453,0.06493955,0.18884050
-2.83641821,0.89377951,0.26366869,0.53073540,0.00015417,0.00352169,0.00064467,0.01080901,0.06913850,0.19807944
-2.83041521,0.95857433,0.29095573,0.56884949,0.00016039,0.00412674,0.00075534,0.01220519,0.07420839,0.20960350
-2.82441221,1.03127552,0.32113731,0.61064804,0.00016805,0.00480409,0.00088091,0.01377108,0.08021466,0.22359955
-2.81840920,1.11243704,0.35439893,0.65643656,0.00017728,0.00555583,0.00102211,0.01551199,0.08720551,0.24020572
-2.81240620,1.20246314,0.39088187,0.70645770,0.00018816,0.00638277,0.00117945,0.01742992,0.09520869,0.25950318
-2.80640320,1.30157205,0.43066971,0.76086986,0.00020075,0.00728425,0.00135320,0.01952305,0.10422878,0.28150894
-2.80040020,1.40976230,0.47377524,0.81972661,0.00021507,0.00825795,0.00154328,0.02178528,0.11424481,0.30617005
-2.79439720,1.52678339,0.52012855,0.88295786,0.00023108,0.00929978,0.00174925,0.02420587,0.12520860,0.33335955
-2.78839420,1.65211277,0.56956694,0.95035412,0.00024869,0.01040373,0.00197030,0.02676924,0.13704374,0.36287451
-2.78239120,1.78494092,0.62182735,1.02155488,0.00026777,0.01156188,0.00220518,0.02945485,0.14964540,0.39443637
-2.77638819,1.92416604,0.67654214,1.09604207,0.00028814,0.01276446,0.00245222,0.03223734,0.16288115,0.42769376
-2.77038519,2.06839959,0.73323852,1.17313955,0.00030955,0.01399988,0.00270930,0.03508683,0.17659262,0.46222807
-2.76438219,2.21598349,0.79134223,1.25201910,0.00033173,0.01525500,0.00297389,0.03796936,0.19059828,0.49756156
-2.75837919,2.36501929,0.85018557,1.33171328,0.00035433,0.01651539,0.00324307,0.04084760,0.20469712,0.53316812
-2.75237619,2.51340890,0.90901985,1.41113502,0.00037701,0.01776561,0.00351357,0.04368173,0.21867326,0.56848636
-2.74637319,2.65890599,0.96703199,1.48910350,0.00039937,0.01898968,0.00378186,0.04643040,0.23230132,0.60293464
-2.74037019,2.79917650,1.02336474,1.56437572,0.00042100,0.02017149,0.00404419,0.04905189,0.24535248,0.63592771
-2.73436718,2.93186610,1.07714007,1.63568235,0.00044149,0.02129527,0.00429672,0.05150535,0.25760085,0.66689421
-2.72836418,3.05467205,1.12748448,1.70176670,0.00046044,0.02234614,0.00453558,0.05375199,0.26883012,0.69529449
-2.72236118,3.16541646,1.17355556,1.76142509,0.00047744,0.02331051,0.00475701,0.05575635,0.27884007,0.72063797
-2.71635818,3.26211777,1.21456846,1.81354685,0.00049216,0.02417660,0.00495746,0.05748744,0.28745276,0.74249929
-2.71035518,3.34305735,1.24982112,1.85715217,0.00050426,0.02493478,0.00513367,0.05891973,0.29451811,0.76053267
-2.70435218,3.40683809,1.27871720,1.89142609,0.00051348,0.02557793,0.00528281,0.06003408,0.29991861,0.77448353
-2.69834917,3.45243233,1.30078556,1.91574708,0.00051963,0.02610166,0.00540255,0.06081829,0.30357299,0.78419724
-2.69234617,3.47921691,1.31569555,1.92970882,0.00052256,0.02650442,0.00549111,0.06126759,0.30543864,0.78962417
-2.68634317,3.48699381,1.32326717,1.93313433,0.00052223,0.02678757,0.00554737,0.06138471,0.30551277,0.79082108
-2.68034017,3.47599537,1.32347594,1.92608175,0.00051864,0.02695527,0.00557084,0.06117983,0.30383208,0.78794874
-2.67433717,3.44687423,1.31645219,1.90884172,0.00051190,0.02701429,0.00556174,0.06067016,0.30047126,0.78126576
-2.66833417,3.40067844,1.30247478,1.88192647,0.00050217,0.02697377,0.00552095,0.05987941,0.29554009,0.77111917
-2.66233117,3.33881329,1.28195986,1.84605143,0.00048970,0.02684482,0.00544998,0.05883693,0.28917953,0.75793210
-2.65632816,3.26299182,1.25544508,1.80211022,0.00047479,0.02664018,0.00535095,0.05757684,0.28155689,0.74218910
-2.65032516,3.17517654,1.22357021,1.75114449,0.00045781,0.02637369,0.00522650,0.05613696,0.27286033,0.72442010
-2.64432216,3.07751520,1.18705499,1.69430986,0.00043917,0.02605991,0.00507972,0.05455767,0.26329293,0.70518343
-2.63831916,2.97227358,1.14667546,1.63283976,0.00041930,0.02571362,0.00491402,0.05288092,0.25306670,0.68504890
-2.63231616,2.86176830,1.10323958,1.56800873,0.00039867,0.02534939,0.00473310,0.05114908,0.24239660,0.66458168
-2.62631316,2.74830250,1.05756343,1.50109665,0.00037776,0.02498124,0.00454079,0.04940400,0.23149498,0.64432747
-2.62031016,2.63410665,1.01044874,1.43335527,0.00035704,0.02462228,0.00434095,0.04768620,0.22056654,0.62479963
-2.61430715,2.52128662,0.96266263,1.36597830,0.00033698,0.02428450,0.00413739,0.04603414,0.20980394,0.60646863
-2.60830415,2.41178046,0.91492017,1.30007584,0.00031801,0.02397852,0.00393379,0.04448364,0.19938431,0.58975400
-2.60230115,2.30732464,0.86787025,1.23665374,0.00030056,0.02371356,0.00373355,0.04306753,0.18946646,0.57501893
-2.59629815,2.20943016,0.82208488,1.17659823,0.00028500,0.02349731,0.00353981,0.04181532,0.18018911,0.56256724
-2.59029515,2.11936832,0.77805213,1.12066584,0.00027166,0.02333603,0.00335532,0.04075312,0.17166973,0.55264277
-2.58429215,2.03816533,0.73617246,1.06947835,0.00026083,0.02323453,0.00318243,0.03990357,0.16400430,0.54543056
-2.57828914,1.96660498,0.69675830,1.02352226,0.00025275,0.02319632,0.00302305,0.03928587,0.15726750,0.54105963
-2.57228614,1.90523777,0.66003633,0.98315244,0.00024761,0.02322369,0.00287864,0.03891582,0.15151350,0.53960680
-2.56628314,1.85439541,0.62615222,0.94859897,0.00024555,0.02331785,0.00275022,0.03880595,0.14677709,0.54110109
-2.56028014,1.81420901,0.59517722,0.91997670,0.00024665,0.02347906,0.00263835,0.03896553,0.14307500,0.54552844
-2.55427714,1.78462982,0.56711604,0.89729669,0.00025095,0.02370672,0.00254318,0.03940065,0.14040738,0.55283625
-2.54827414,1.76545117,0.54191571,0.88047891,0.00025846,0.02399950,0.00246449,0.04011416,0.13875926,0.56293756
-2.54227114,1.75633072,0.51947483,0.86936562,0.00026912,0.02435543,0.00240169,0.04110570,0.13810202,0.57571481
-2.53626813,1.75681233,0.49965290,0.86373489,0.00028286,0.02477191,0.00235392,0.04237153,0.13839477,0.59102295
-2.53026513,1.76634686,0.48227943,0.86331393,0.00029956,0.02524583,0.00232006,0.04390450,0.13958557,0.60869222
-2.52426213,1.78431195,0.46716251,0.86779187,0.00031910,0.02577361,0.00229882,0.04569391,0.14161267,0.62853050
-2.51825913,1.81003033,0.45409677,0.87683181,0.00034130,0.02635121,0.00228875,0.04772545,0.14440564,0.65032555
-2.51225613,1.84278699,0.44287052,0.89008191,0.00036599,0.02697419,0.00228837,0.04998115,0.14788645,0.67384735
-2.50625313,1.88184513,0.43327204,0.90718554,0.00039300,0.02763783,0.00229614,0.05243942,0.15197068,0.69885077
-2.50025013,1.92646106,0.42509499,0.92779024,0.00042213,0.02833710,0.00231058,0.05507523,0.15656868,0.72507870
-2.49424712,1.97589816,0.41814293,0.95155549,0.00045319,0.02906683,0.00233028,0.05786032,0.16158693,0.75226580
-2.48824412,2.02943980,0.41223301,0.97815924,0.00048601,0.02982180,0.00235393,0.06076358,0.16692951,0.78014294
-2.48224112,2.08640116,0.40719877,1.00730301,0.00052039,0.03059683,0.00238041,0.06375159,0.17249964,0.80844218
-2.47623812,2.14613971,0.40289213,1.03871551,0.00055620,0.03138690,0.00240874,0.06678913,0.17820138,0.83690230
-2.47023512,2.20806399,0.39918467,1.07215469,0.00059326,0.03218730,0.00243817,0.06983997,0.18394138,0.86527440
-2.46423212,2.27164035,0.39596808,1.10740809,0.00063147,0.03299370,0.00246811,0.07286756,0.18963062,0.89332754
-2.45822911,2.33639719,0.39315399,1.14429155,0.00067069,0.03380224,0.00249823,0.07583584,0.19518609,0.92085380
-2.45222611,2.40192637,0.39067311,1.18264616,0.00071082,0.03460961,0.00252834,0.07871003,0.20053232,0.94767246
-2.44622311,2.46788145,0.38847371,1.22233370,0.00075178,0.03541299,0.00255846,0.08145733,0.20560272,0.97363309
-2.44022011,2.53397277,0.38651969,1.26323062,0.00079347,0.03621008,0.00258874,0.08404759,0.21034050,0.99861689
-2.43421711,2.59995928,0.38478806,1.30522101,0.00083580,0.03699895,0.00261948,0.08645383,0.21469937,1.02253643
-2.42821411,2.66563754,0.38326612,1.34818877,0.00087870,0.03777795,0.00265105,0.08865263,0.21864369,1.04533344
-2.42221111,2.73082840,0.38194836,1.39200968,0.00092204,0.03854548,0.00268386,0.09062439,0.22214832,1.06697464
-2.41620810,2.79536209,0.38083330,1.43654376,0.00096570,0.03929983,0.00271835,0.09235335,0.22519794,1.08744602
-2.41020510,2.85906276,0.37992023,1.48162859,0.00100954,0.04003887,0.00275491,0.09382753,0.22778602,1.10674559
-2.40420210,2.92173346,0.37920623,1.52707413,0.00105336,0.04075986,0.00279386,0.09503853,0.22991350,1.12487519
-2.39819910,2.98314279,0.37868340,1.57265965,0.00109695,0.04145922,0.00283544,0.09598116,0.23158722,1.14183185
-2.39219610,3.04301433,0.37833656,1.61813314,0.00114005,0.04213228,0.00287974,0.09665304,0.23281815,1.15759925
-2.38619310,3.10101972,0.37814152,1.66321348,0.00118237,0.04277321,0.00292669,0.09705412,0.23361973,1.17214000
-2.38019010,3.15677641,0.37806391,1.70759555,0.00122358,0.04337486,0.00297607,0.09718624,0.23400614,1.18538916
-2.37418709,3.20985028,0.37805883,1.75095814,0.00126333,0.04392882,0.00302747,0.09705269,0.23399092,1.19724976
-2.36818409,3.25976358,0.37807107,1.79297430,0.00130124,0.04442550,0.00308034,0.09665783,0.23358575,1.20759053
-2.36218109,3.30600768,0.37803615,1.83332367,0.00133692,0.04485425,0.00313395,0.09600682,0.23279967,1.21624622
-2.35617809,3.34806021,0.37788197,1.87170606,0.00137000,0.04520370,0.00318744,0.09510542,0.23163867,1.22302066
-2.35017509,3.38540552,0.37753098,1.90785529,0.00140010,0.04546206,0.00323985,0.09395996,0.23010567,1.22769240
-2.34417209,3.41755722,0.37690283,1.94155246,0.00142688,0.04561755,0.00329013,0.09257736,0.22820092,1.23002280
-2.33816908,3.44408130,0.37591723,1.97263760,0.00145004,0.04565880,0.00333721,0.09096525,0.22592275,1.22976601
-2.33216608,3.46461834,0.37449703,2.00101869,0.00146932,0.04557540,0.00338001,0.08913218,0.22326853,1.22668053
-2.32616308,3.47890311,0.37257110,2.02667732,0.00148454,0.04535832,0.00341748,0.08708786,0.22023595,1.22054148
-2.32016008,3.48678020,0.37007714,2.04967028,0.00149558,0.04500038,0.00344866,0.08484344,0.21682422,1.21115303
-2.31415708,3.48821450,0.36696398,2.07012678,0.00150236,0.04449660,0.00347268,0.08241170,0.21303539,1.19836019
-2.30815408,3.48329564,0.36319347,2.08824113,0.00150490,0.04384459,0.00348880,0.07980725,0.20887548,1.18205935
-2.30215108,3.47223597,0.35874180,2.10426117,0.00150327,0.04304474,0.00349644,0.07704669,0.20435541,1.16220689
-2.29614807,3.45536208,0.35360005,2.11847300,0.00149760,0.04210035,0.00349517,0.07414855,0.19949168,1.13882549
-2.29014507,3.43310036,0.34777426,2.13118275,0.00148807,0.04101766,0.00348474,0.07113327,0.19430673,1.11200764
-2.28414207,3.40595734,0.34128473,2.14269659,0.00147488,0.03980578,0.00346505,0.06802301,0.18882892,1.08191638
-2.27813907,3.37449628,0.33416487,2.15330004,0.00145828,0.03847646,0.00343615,0.06484133,0.18309220,1.04878311
-2.27213607,3.33931124,0.32645946,2.16323802,0.00143850,0.03704386,0.00339824,0.06161284,0.17713544,1.01290265
-2.26613307,3.30100054,0.31822273,2.17269680,0.00141579,0.03552417,0.00335165,0.05836275,0.17100156,0.97462591
-2.26013007,3.26014105,0.30951605,2.18178914,0.00139038,0.03393516,0.00329679,0.05511640,0.16473636,0.93435064
-2.25412706,3.21726507,0.30040570,2.19054348,0.00136248,0.03229579,0.00323415,0.05189872,0.15838732,0.89251065
-2.24812406,3.17284117,0.29096063,2.19889809,0.00133227,0.03062567,0.00316431,0.04873377,0.15200231,0.84956418
-2.24212106,3.12725991,0.28125038,2.20670035,0.00129990,0.02894466,0.00308787,0.04564424,0.14562831,0.80598197
-2.23611806,3.08082544,0.27134337,2.21371151,0.00126551,0.02727237,0.00300546,0.04265103,0.13931032,0.76223561
-2.23011506,3.03375297,0.26130542,2.21961638,0.00122921,0.02562781,0.00291773,0.03977293,0.13309037,0.71878669
-2.22411206,2.98617223,0.25119876,2.22403767,0.00119108,0.02402901,0.00282535,0.03702632,0.12700674,0.67607717
-2.21810905,2.93813645,0.24108139,2.22655386,0.00115120,0.02249275,0.00272902,0.03442503,0.12109344,0.63452127
-2.21210605,2.88963577,0.23100676,2.22671971,0.00110967,0.02103436,0.00262944,0.03198021,0.11538000,0.59449916
-2.20610305,2.84061434,0.22102386,2.22408819,0.00106659,0.01966757,0.00252734,0.02970037,0.10989137,0.55635251
-2.20010005,2.79098961,0.21117754,2.21823261,0.00102207,0.01840442,0.00242350,0.02759143,0.10464816,0.52038191
-2.19409705,2.74067266,0.20150891,2.20876773,0.00097628,0.01725530,0.00231876,0.02565689,0.09966706,0.48684599
-2.18809405,2.68958819,0.19205599,2.19536893,0.00092941,0.01622894,0.00221399,0.02389804,0.09496134,0.45596215
-2.18209105,2.63769307,0.18285424,2.17778838,0.00088170,0.01533253,0.00211016,0.02231418,0.09054152,0.42790858
-2.17608804,2.58499239,0.17393707,2.15586780,0.00083346,0.01457187,0.00200832,0.02090295,0.08641609,0.40282725
-2.17008504,2.53155241,0.16533628,2.12954717,0.00078500,0.01395145,0.00190959,0.01966058,0.08259220,0.38082759
-2.16408204,2.47750972,0.15708228,2.09886952,0.00073673,0.01347464,0.00181520,0.01858223,0.07907637,0.36199050
-2.15807904,2.42307662,0.14920420,2.06398176,0.00068907,0.01314387,0.00172643,0.01766226,0.07587506,0.34637245
-2.15207604,2.36854251,0.14172978,2.02513186,0.00064247,0.01296072,0.00164467,0.01689452,0.07299526,0.33400926
-2.14607304,2.31427175,0.13468517,1.98266300,0.00059743,0.01292606,0.00157132,0.01627263,0.07044480,0.32491947
-2.14007004,2.26069816,0.12809463,1.93700519,0.00055443,0.01304015,0.00150787,0.01579020,0.06823265,0.31910693
-2.13406703,2.20831681,0.12198011,1.88866502,0.00051398,0.01330267,0.00145578,0.01544106,0.06636905,0.31656266
-2.12806403,2.15767371,0.11636085,1.83821418,0.00047657,0.01371278,0.00141653,0.01521940,0.06486546,0.31726575
-2.12206103,2.10935370,0.11125310,1.78627741,0.00044268,0.01426904,0.00139152,0.01511999,0.06373440,0.32118324
-2.11605803,2.06396746,0.10666975,1.73352031,0.00041275,0.01496941,0.00138210,0.01513824,0.06298917,0.32826918
-2.11005503,2.02213780,0.10262026,1.68063753,0.00038719,0.01581111,0.00138950,0.01527031,0.06264344,0.33846271
-2.10405203,1.98448592,0.09911061,1.62834147,0.00036636,0.01679050,0.00141479,0.01551319,0.06271077,0.35168546
-2.09804902,1.95161783,0.09614345,1.57735193,0.00035057,0.01790295,0.00145888,0.01586470,0.06320400,0.36783830
-2.09204602,1.92411133,0.09371841,1.52838655,0.00034006,0.01914265,0.00152245,0.01632353,0.06413467,0.38679786
-2.08604302,1.90250391,0.09183254,1.48215226,0.00033501,0.02050244,0.00160595,0.01688918,0.06551236,0.40841275
-2.08004002,1.88728170,0.09048085,1.43933760,0.00033554,0.02197368,0.00170957,0.01756200,0.06734408,0.43250013
-2.07403702,1.87886983,0.08965701,1.40060591,0.00034168,0.02354613,0.00183321,0.01834309,0.06963365,0.45884265
-2.06803402,1.87762450,0.08935405,1.36658942,0.00035337,0.02520782,0.00197648,0.01923426,0.07238122,0.48718626
-2.06203102,1.88382697,0.08956516,1.33788404,0.00037049,0.02694507,0.00213870,0.02023799,0.07558285,0.51723905
-2.05602801,1.89767980,0.09028442,1.31504506,0.00039282,0.02874251,0.00231893,0.02135738,0.07923031,0.54867155
-2.05002501,1.91930563,0.09150761,1.29858360,0.00042008,0.03058323,0.00251592,0.02259610,0.08331092,0.58111862
-2.04402201,1.94874855,0.09323291,1.28896393,0.00045187,0.03244898,0.00272822,0.02395835,0.08780768,0.61418310
-2.03801901,1.98597828,0.09546155,1.28660162,0.00048773,0.03432047,0.00295416,0.02544886,0.09269962,0.64744133
-2.03201601,2.03089699,0.09819835,1.29186257,0.00052713,0.03617775,0.00319191,0.02707286,0.09796222,0.68045059
-2.02601301,2.08334862,0.10145220,1.30506270,0.00056943,0.03800073,0.00343956,0.02883611,0.10356814,0.71275811
-2.02001001,2.14313012,0.10523635,1.32646829,0.00061396,0.03976962,0.00369512,0.03074481,0.10948801,0.74391164
-2.01400700,2.21000405,0.10956850,1.35629656,0.00065997,0.04146556,0.00395665,0.03280567,0.11569142,0.77347106
-2.00800400,2.28371162,0.11447075,1.39471623,0.00070668,0.04307116,0.00422227,0.03502577,0.12214783,0.80102058
-2.00200100,2.36398509,0.11996921,1.44184761,0.00075328,0.04457104,0.00449026,0.03741254,0.12882754,0.82618104
-1.99599800,2.45055855,0.12609341,1.49776165,0.00079893,0.04595234,0.00475907,0.03997352,0.13570259,0.84862161
-1.98999500,2.54317563,0.13287525,1.56247752,0.00084281,0.04720512,0.00502739,0.04271618,0.14274738,0.86807031
-1.98399200,2.64159325,0.14034771,1.63595815,0.00088411,0.04832266,0.00529417,0.04564757,0.14993912,0.88432284
-1.97798899,2.74558033,0.14854304,1.71810340,0.00092207,0.04930159,0.00555864,0.04877391,0.15725798,0.89724890
-1.97198599,2.85491082,0.15749072,1.80874057,0.00095598,0.05014194,0.00582030,0.05210006,0.16468681,0.90679597
-1.96598299,2.96935072,0.16721486,1.90761228,0.00098523,0.05084692,0.00607886,0.05562894,0.17221056,0.91298978
-1.95997999,3.08863924,0.17773140,2.01436190,0.00100927,0.05142263,0.00633426,0.05936083,0.17981529,0.91593179
-1.95397699,3.21246478,0.18904507,2.12851714,0.00102769,0.05187759,0.00658658,0.06329262,0.18748681,0.91579332
-1.94797399,3.34043678,0.20114616,2.24947255,0.00104017,0.05222212,0.00683594,0.06741712,0.19520916,0.91280683
-1.94197099,3.47205526,0.21400733,2.37647223,0.00104652,0.05246764,0.00708245,0.07172223,0.20296273,0.90725465
-1.93596798,3.60667998,0.22758069,2.50859398,0.00104669,0.05262595,0.00732610,0.07619035,0.21072248,0.89945569
-1.92996498,3.74350161,0.24179512,2.64473656,0.00104072,0.05270844,0.00756669,0.08079780,0.21845613,0.88975085
-1.92396198,3.88151757,0.25655432,2.78361170,0.00102882,0.05272537,0.00780369,0.08551442,0.22612257,0.87848797
-1.91795898,4.01951494,0.27173555,2.92374238,0.00101125,0.05268519,0.00803624,0.09030339,0.23367065,0.86600701
-1.91195598,4.15606280,0.28718938,3.06346894,0.00098841,0.05259405,0.00826305,0.09512130,0.24103845,0.85262630
-1.90595298,4.28951603,0.30274052,3.20096406,0.00096077,0.05245538,0.00848238,0.09991845,0.24815311,0.83863063
-1.89994997,4.41803175,0.31818988,3.33425735,0.00092887,0.05226970,0.00869203,0.10463953,0.25493140,0.82426175
-1.89394697,4.53959931,0.33331789,3.46126979,0.00089331,0.05203459,0.00888940,0.10922453,0.26128094,0.80971175
-1.88794397,4.65208342,0.34788908,3.57985751,0.00085469,0.05174488,0.00907149,0.11360989,0.26710220,0.79511960
-1.88194097,4.75327965,0.36165770,3.68786403,0.00081366,0.05139300,0.00923506,0.11773003,0.27229113,0.78057104
-1.87593797,4.84098037,0.37437447,3.78317927,0.00077087,0.05096952,0.00937669,0.12151896,0.27674242,0.76610153
-1.86993497,4.91304840,0.38579399,3.86380319,0.00072694,0.05046377,0.00949296,0.12491210,0.28035316,0.75170213
-1.86393197,4.96749541,0.39568261,3.92791134,0.00068248,0.04986460,0.00958057,0.12784816,0.28302684,0.73732780
