energy_ev,total_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-4.30115058,5.01868853,0.78142794,3.65509129,0.11263408,0.51643481,0.95822418,0.03809360
-4.29514757,4.89141098,0.75499671,3.55322845,0.11261781,0.51862667,0.92458788,0.03609172
-4.28914457,4.76397629,0.72851531,3.45152297,0.11255910,0.52053843,0.89028832,0.03416788
-4.28314157,4.63927412,0.70252589,3.35217458,0.11247715,0.52233228,0.85607238,0.03234841
-4.27713857,4.52006586,0.67753510,3.25726740,0.11239595,0.52417851,0.82266006,0.03065593
-4.27113557,4.40891597,0.65400189,3.16871917,0.11234379,0.52624860,0.79072783,0.02910904
-4.26513257,4.30813115,0.63232726,3.08823721,0.11235242,0.52870838,0.76089376,0.02772203
-4.25912956,4.21970928,0.61284615,3.01728224,0.11245630,0.53171131,0.73370462,0.02650481
-4.25312656,4.14529936,0.59582170,2.95704098,0.11269158,0.53539238,0.70962538,0.02546302
-4.24712356,4.08617364,0.58144196,2.90840835,0.11309517,0.53986281,0.68903133,0.02459821
-4.24112056,4.04321224,0.56981893,2.87197941,0.11370369,0.54520582,0.67220279,0.02390812
-4.23511756,4.01690074,0.56099004,2.84805114,0.11455240,0.55147363,0.65932272,0.02338717
-4.22911456,4.00734001,0.55492161,2.83663360,0.11567426,0.55868583,0.65047685,0.02302686
-4.22311156,4.01426780,0.55151440,2.83746985,0.11709890,0.56682910,0.64565648,0.02281636
-4.21710855,4.03709071,0.55061056,2.85006357,0.11885175,0.57585829,0.64476363,0.02274305
-4.21110555,4.07492492,0.55200199,2.87371311,0.12095322,0.58569876,0.64761814,0.02279306
-4.20510255,4.12664400,0.55543943,2.90755046,0.12341795,0.59624974,0.65396667,0.02295188
-4.19909955,4.19093132,0.56064220,2.95058340,0.12625422,0.60738856,0.66349288,0.02320482
-4.19309655,4.26633519,0.56730792,3.00173914,0.12946345,0.61897549,0.67582869,0.02353750
-4.18709355,4.35132398,0.57512205,3.05990752,0.13303978,0.63085889,0.69056601,0.02393629
-4.18109055,4.44433941,0.58376692,3.12398209,0.13696985,0.64288043,0.70726868,0.02438859
-4.17508754,4.54384564,0.59292986,3.19289745,0.14123268,0.65488013,0.72548406,0.02488313
-4.16908454,4.64837245,0.60231038,3.26566136,0.14579964,0.66670100,0.74475418,0.02541015
-4.16308154,4.75655115,0.61162615,3.34138060,0.15063465,0.67819308,0.76462596,0.02596148
-4.15707854,4.86714210,0.62061776,3.41927971,0.15569444,0.68921684,0.78466040,0.02653058
-4.15107554,4.97905327,0.62905223,3.49871221,0.16092906,0.69964572,0.80444053,0.02711245
-4.14507254,5.09134981,0.63672531,3.57916420,0.16628247,0.70936792,0.82357805,0.02770354
-4.13906953,5.20325494,0.64346271,3.66025076,0.17169332,0.71828745,0.84171870,0.02830157
-4.13306653,5.31414293,0.64912036,3.74170576,0.17709593,0.72632443,0.85854629,0.02890528
-4.12706353,5.42352540,0.65358386,3.82336613,0.18242140,0.73341483,0.87378563,0.02951422
-4.12106053,5.53103233,0.65676731,3.90515179,0.18759887,0.73950969,0.88720437,0.03012844
-4.11505753,5.63638948,0.65861174,3.98704282,0.19255690,0.74457404,0.89861394,0.03074822
-4.10905453,5.73939392,0.65908322,4.06905525,0.19722499,0.74858558,0.90786987,0.03137383
-4.10305153,5.83988959,0.65817087,4.15121720,0.20153511,0.75153323,0.91487147,0.03200525
-4.09704852,5.93774446,0.65588487,4.23354685,0.20542333,0.75341580,0.91956117,0.03264200
-4.09104552,6.03283095,0.65225456,4.31603358,0.20883135,0.75424062,0.92192362,0.03328292
-4.08504252,6.12501076,0.64732669,4.39862356,0.21170799,0.75402249,0.92198454,0.03392607
-4.07903952,6.21412532,0.64116388,4.48121062,0.21401059,0.75278278,0.91980957,0.03456867
-4.07303652,6.29999221,0.63384325,4.56363309,0.21570616,0.75054873,0.91550289,0.03520709
-4.06703352,6.38240810,0.62545523,4.64567670,0.21677234,0.74735312,0.90920580,0.03583689
-4.06103052,6.46115780,0.61610255,4.72708368,0.21719815,0.74323408,0.90109513,0.03645289
-4.05502751,6.53602907,0.60589927,4.80756724,0.21698436,0.73823516,0.89138126,0.03704939
-4.04902451,6.60683213,0.59496996,4.88683096,0.21614363,0.73240549,0.88030598,0.03762031
-4.04302151,6.67342284,0.58344878,4.96459170,0.21470025,0.72580022,0.86813967,0.03815942
-4.03701851,6.73572773,0.57147854,5.04060463,0.21268969,0.71848078,0.85517805,0.03866064
-4.03101551,6.79376947,0.55920973,5.11468904,0.21015776,0.71051534,0.84173821,0.03911825
-4.02501251,6.84769077,0.54679932,5.18675287,0.20715951,0.70197905,0.82815388,0.03952721
-4.01900950,6.89777494,0.53440944,5.25681453,0.20375797,0.69295416,0.81477002,0.03988339
-4.01300650,6.94446118,0.52220591,5.32502019,0.20002268,0.68352992,0.80193655,0.04018382
-4.00700350,6.98835328,0.51035646,5.39165506,0.19602798,0.67380214,0.79000143,0.04042688
-4.00100050,7.03022014,0.49902884,5.45714758,0.19185140,0.66387242,0.77930307,0.04061247
-3.99499750,7.07098734,0.48838868,5.52206542,0.18757184,0.65384697,0.77016228,0.04074210
-3.98899450,7.11171915,0.47859709,5.58710300,0.18326784,0.64383497,0.76287392,0.04081894
-3.98299150,7.15359120,0.46980822,5.65306046,0.17901589,0.63394656,0.75769848,0.04084775
-3.97698849,7.19785411,0.46216652,5.72081461,0.17488884,0.62429032,0.75485382,0.04083488
-3.97098549,7.24578946,0.45580399,5.79128278,0.17095443,0.61497057,0.75450742,0.04078801
-3.96498249,7.29865955,0.45083739,5.86538099,0.16727403,0.60608422,0.75676942,0.04071600
-3.95897949,7.35765312,0.44736545,5.94397842,0.16390152,0.59771767,0.76168675,0.04062859
-3.95297649,7.42382943,0.44546619,6.02785006,0.16088254,0.58994356,0.76923861,0.04053609
-3.94697349,7.49806341,0.44519449,6.11763004,0.15825385,0.58281782,0.77933369,0.04044905
-3.94097049,7.58099458,0.44657990,6.21376801,0.15604309,0.57637702,0.79180925,0.04037787
-3.93496748,7.67298258,0.44962490,6.31649088,0.15426884,0.57063625,0.80643224,0.04033245
-3.92896448,7.77407167,0.45430366,6.42577197,0.15294094,0.56558767,0.82290265,0.04032184
-3.92296148,7.88396633,0.46056128,6.54130957,0.15206123,0.56119999,0.84085906,0.04035390
-3.91695848,8.00201980,0.46831385,6.66251615,0.15162455,0.55741877,0.85988626,0.04043503
-3.91095548,8.12723631,0.47744904,6.78851925,0.15162003,0.55416777,0.87952498,0.04056990
-3.90495248,8.25828762,0.48782754,6.91817420,0.15203277,0.55135133,0.89928325,0.04076130
-3.89894947,8.39354351,0.49928518,7.05008862,0.15284557,0.54885769,0.91864923,0.04100997
-3.89294647,8.53111519,0.51163577,7.18265789,0.15404103,0.54656310,0.93710502,0.04131464
-3.88694347,8.66891018,0.52467463,7.31411014,0.15560358,0.54433672,0.95414105,0.04167193
-3.88094047,8.80469642,0.53818264,7.44255928,0.15752159,0.54204591,0.96927044,0.04207653
-3.87493747,8.93617326,0.55193085,7.56606382,0.15978937,0.53956189,0.98204293,0.04252132
-3.86893447,9.06104635,0.56568546,7.68268935,0.16240898,0.53676522,0.99205778,0.04299755
-3.86293147,9.17710374,0.57921297,7.79057222,0.16539167,0.53355120,0.99897520,0.04349510
-3.85692846,9.28229014,0.59228556,7.88798216,0.16875895,0.52983460,1.00252580,0.04400282
-3.85092546,9.37477665,0.60468637,7.97338146,0.17254307,0.52555372,1.00251785,0.04450878
-3.84492246,9.45302359,0.61621463,8.04547888,0.17678692,0.52067345,0.99884198,0.04500069
-3.83891946,9.51583413,0.62669051,8.10327633,0.18154323,0.51518733,0.99147314,0.04546619
-3.83291646,9.56239721,0.63595954,8.14610693,0.18687305,0.50911832,0.98046993,0.04589327
-3.82691346,9.59231831,0.64389647,8.17366344,0.19284351,0.50251852,0.96597122,0.04627058
-3.82091046,9.60563754,0.65040848,8.18601611,0.19952484,0.49546761,0.94819031,0.04658775
-3.81490745,9.60283436,0.65543762,8.18361964,0.20698684,0.48807027,0.92740693,0.04683573
-3.80890445,9.58481923,0.65896245,8.16730904,0.21529474,0.48045270,0.90395740,0.04700702
-3.80290145,9.55291244,0.66099873,8.13828449,0.22450476,0.47275829,0.87822340,0.04709589
-3.79689845,9.50881088,0.66159910,8.09808561,0.23465946,0.46514280,0.85061972,0.04709856
-3.79089545,9.45454364,0.66085179,8.04855565,0.24578309,0.45776915,0.82158168,0.04701327
-3.78489245,9.39241765,0.65887829,7.99179640,0.25787719,0.45080214,0.79155241,0.04684037
-3.77888944,9.32495466,0.65583000,7.93011469,0.27091670,0.44440314,0.76097065,0.04658227
-3.77288644,9.25482107,0.65188383,7.86596167,0.28484678,0.43872511,0.73025929,0.04624333
-3.76688344,9.18475229,0.64723697,7.80186605,0.29958054,0.43390810,0.69981518,0.04582975
-3.76088044,9.11747339,0.64210083,7.74036287,0.31499794,0.43007518,0.67000026,0.04534934
-3.75487744,9.05561796,0.63669426,7.68391942,0.33094596,0.42732917,0.64113435,0.04481127
-3.74887444,9.00164730,0.63123641,7.63486011,0.34724014,0.42575000,0.61348967,0.04422576
-3.74287144,8.95777209,0.62593930,7.59529243,0.36366758,0.42539288,0.58728710,0.04360374
-3.73686843,8.92587883,0.62100041,7.56703615,0.37999125,0.42628726,0.56269422,0.04295654
-3.73086543,8.90746348,0.61659560,7.55155812,0.39595571,0.42843652,0.53982502,0.04229551
-3.72486243,8.90357455,0.61287258,7.54991503,0.41129381,0.43181836,0.51874119,0.04163170
-3.71885943,8.91476809,0.60994537,7.56270651,0.42573437,0.43638585,0.49945476,0.04097555
-3.71285643,8.94107650,0.60788985,7.59004087,0.43901039,0.44206911,0.48193198,0.04033663
-3.70685343,8.98199322,0.60674079,7.63151541,0.45086753,0.44877746,0.46609830,0.03972340
-3.70085043,9.03647468,0.60649053,7.68621314,0.46107247,0.45640197,0.45184402,0.03914309
-3.69484742,9.10296044,0.60708935,7.75271691,0.46942076,0.46481845,0.43903069,0.03860158
-3.68884442,9.17941212,0.60844785,7.82914177,0.47574388,0.47389058,0.42749782,0.03810338
-3.68284142,9.26337049,0.61044102,7.91318544,0.47991504,0.48347335,0.41706985,0.03765169
-3.67683842,9.35203010,0.61291413,8.00219597,0.48185368,0.49341652,0.40756309,0.03724851
-3.67083542,9.44232921,0.61569018,8.09325532,0.48152816,0.50356812,0.39879252,0.03689476
-3.66483242,9.53105291,0.61857861,8.18327616,0.47895679,0.51377797,0.39057821,0.03659054
-3.65882941,9.61494572,0.62138498,8.26910910,0.47420706,0.52390107,0.38275131,0.03633536
-3.65282641,9.69083023,0.62392111,8.34765645,0.46739301,0.53380080,0.37515929,0.03612842
-3.64682341,9.75572721,0.62601543,8.41598850,0.45867116,0.54335198,0.36767051,0.03596887
-3.64082041,9.80697263,0.62752285,8.47145756,0.44823487,0.55244366,0.36017784,0.03585611
-3.63481741,9.84232710,0.62833381,8.51180549,0.43630769,0.56098152,0.35260135,0.03579009
-3.62881441,9.86007294,0.62838201,8.53525983,0.42313594,0.56889005,0.34488992,0.03577150
-3.62281141,9.85909498,0.62765046,8.54061473,0.40898079,0.57611428,0.33702186,0.03580201
-3.61680840,9.83894144,0.62617557,8.52729283,0.39411032,0.58262103,0.32900442,0.03588446
-3.61080540,9.79986202,0.62404881,8.49538548,0.37879179,0.58839982,0.32087226,0.03602295
-3.60480240,9.74282152,0.62141613,8.44566917,0.36328460,0.59346323,0.31268498,0.03622289
-3.59879940,9.66948805,0.61847486,8.37959758,0.34783392,0.59784669,0.30452375,0.03649107
-3.59279640,9.58219618,0.61546819,8.29926910,0.33266551,0.60160780,0.29648721,0.03683556
-3.58679340,9.48388632,0.61267755,8.20737150,0.31798156,0.60482511,0.28868677,0.03726563
-3.58079040,9.37802267,0.61041304,8.10710567,0.30395782,0.60759625,0.28124149,0.03779156
-3.57478739,9.26849309,0.60900231,8.00209176,0.29074188,0.61003557,0.27427277,0.03842447
-3.56878439,9.15949465,0.60877839,7.89626156,0.27845259,0.61227121,0.26789892,0.03917602
-3.56278139,9.05540941,0.61006688,7.79374133,0.26718044,0.61444174,0.26223001,0.04005814
-3.55677839,8.96067507,0.61317309,7.69872965,0.25698882,0.61669225,0.25736303,0.04108266
-3.55077539,8.87965516,0.61836965,7.61537500,0.24791588,0.61917016,0.25337760,0.04226096
-3.54477239,8.81651345,0.62588501,7.54765714,0.23997684,0.62202077,0.25033237,0.04360360
-3.53876938,8.77509637,0.63589352,7.49927637,0.23316662,0.62538258,0.24826230,0.04511988
-3.53276638,8.75882740,0.64850719,7.47355400,0.22746253,0.62938270,0.24717675,0.04681750
-3.52676338,8.77061577,0.66376976,7.47334649,0.22282690,0.63413229,0.24705873,0.04870210
-3.52076038,8.81278201,0.68165313,7.50097525,0.21920955,0.63972237,0.24786493,0.05077692
-3.51475738,8.88700124,0.70205633,7.55817305,0.21655010,0.64621999,0.24952691,0.05304245
-3.50875438,8.99426493,0.72480716,7.64604751,0.21477990,0.65366502,0.25195306,0.05549610
-3.50275138,9.13486098,0.74966628,7.76506121,0.21382376,0.66206762,0.25503150,0.05813192
-3.49674837,9.30837110,0.77633364,7.91502769,0.21360139,0.67140658,0.25863359,0.06094043
-3.49074537,9.51368468,0.80445708,8.09512199,0.21402859,0.68162851,0.26261796,0.06390843
-3.48474237,9.74902723,0.83364252,8.30390434,0.21501834,0.69264808,0.26683503,0.06701895
-3.47873937,10.01200190,0.86346559,8.53935525,0.21648177,0.70434917,0.27113155,0.07025130
-3.47273637,10.29964219,0.89348409,8.79892041,0.21832903,0.71658706,0.27535529,0.07358113
-3.46673337,10.60847415,0.92325080,9.07956385,0.22047026,0.72919154,0.27935948,0.07698069
-3.46073037,10.93458628,0.95232625,9.37782793,0.22281656,0.74197092,0.28300692,0.08041914
-3.45472736,11.27370570,0.98029092,9.68989891,0.22528110,0.75471672,0.28617364,0.08386301
-3.44872436,11.62127922,1.00675651,10.01167704,0.22778020,0.76720905,0.28875194,0.08727668
-3.44272136,11.97255787,1.03137577,10.33885026,0.23023469,0.77922241,0.29065272,0.09062310
-3.43671836,12.32268396,1.05385086,10.66697057,0.23257112,0.79053184,0.29180716,0.09386446
-3.43071536,12.66677939,1.07393967,10.99153241,0.23472316,0.80091911,0.29216752,0.09696305
-3.42471236,13.00003409,1.09146033,11.30805206,0.23663286,0.81017891,0.29170731,0.09988208
-3.41870935,13.31779348,1.10629355,11.61214719,0.23825190,0.81812474,0.29042068,0.10258664
-3.41270635,13.61564355,1.11838301,11.89961545,0.23954266,0.82459444,0.28832122,0.10504455
-3.40670335,13.88949230,1.12773389,12.16651087,0.24047908,0.82945507,0.28544030,0.10722725
-3.40070035,14.13564583,1.13440958,12.40921668,0.24104730,0.83260713,0.28182483,0.10911066
-3.39469735,14.35087767,1.13852699,12.62451294,0.24124602,0.83398783,0.27753495,0.11067586
-3.38869435,14.53248952,1.14025055,12.80963741,0.24108645,0.83357351,0.27264135,0.11190973
-3.38269135,14.67836186,1.13978530,12.96233800,0.24059206,0.83138091,0.26722268,0.11280541
-3.37668834,14.78699280,1.13736926,13.08091505,0.23979782,0.82746744,0.26136293,0.11336254
-3.37068534,14.85752388,1.13326549,13.16425212,0.23874926,0.82193022,0.25514902,0.11358740
-3.36468234,14.88975151,1.12775402,13.21183394,0.23750108,0.81490415,0.24866860,0.11349276
-3.35867934,14.88412357,1.12112384,13.22375064,0.23611565,0.80655873,0.24200807,0.11309761
-3.35267634,14.84172047,1.11366537,13.20068768,0.23466111,0.79709399,0.23525093,0.11242660
-3.34667334,14.76422116,1.10566334,13.14390133,0.23320943,0.78673547,0.22847651,0.11150938
-3.34067034,14.65385431,1.09739036,13.05518032,0.23183434,0.77572841,0.22175885,0.11037977
-3.33466733,14.51333628,1.08910137,12.93679427,0.23060917,0.76433128,0.21516593,0.10907474
-3.32866433,14.34579713,1.08102881,12.79143054,0.22960477,0.75280889,0.20875917,0.10763343
-3.32266133,14.15469719,1.07337882,12.62212126,0.22888747,0.74142529,0.20259300,0.10609597
-3.31665833,13.94373651,1.06632841,12.43216295,0.22851725,0.73043651,0.19671467,0.10450245
-3.31065533,13.71676035,1.06002359,12.22503115,0.22854606,0.72008366,0.19116415,0.10289181
-3.30465233,13.47766361,1.05457863,12.00429325,0.22901636,0.71058628,0.18597405,0.10130089
-3.29864932,13.23029778,1.05007621,11.77352225,0.22996004,0.70213649,0.18116965,0.09976355
-3.29264632,12.97838333,1.04656876,11.53621452,0.23139753,0.69489386,0.17676895,0.09831000
-3.28664332,12.72543085,1.04408073,11.29571460,0.23333735,0.68898141,0.17278272,0.09696622
-3.28064032,12.47467357,1.04261182,11.05514939,0.23577590,0.68448273,0.16921469,0.09575369
-3.27463732,12.22901349,1.04214118,10.81737411,0.23869768,0.68144045,0.16606169,0.09468916
-3.26863432,11.99098306,1.04263230,10.58493173,0.24207576,0.67985600,0.16331395,0.09378480
-3.26263132,11.76272303,1.04403862,10.36002682,0.24587259,0.67969080,0.16095552,0.09304838
-3.25662831,11.54597719,1.04630951,10.14451446,0.25004112,0.68086875,0.15896473,0.09248369
-3.25062531,11.34210297,1.04939652,9.93990370,0.25452606,0.68327994,0.15731487,0.09209108
-3.24462231,11.15209697,1.05325949,9.74737465,0.25926549,0.68678542,0.15597496,0.09186810
-3.23861931,10.97663313,1.05787235,9.56780755,0.26419244,0.69122281,0.15491067,0.09181021
-3.23261631,10.81611079,1.06322820,9.40182145,0.26923675,0.69641262,0.15408536,0.09191145
-3.22661331,10.67070964,1.06934341,9.24981974,0.27432679,0.70216478,0.15346117,0.09216520
-3.22061031,10.54044783,1.07626041,9.11203952,0.27939128,0.70828537,0.15300020,0.09256477
-3.21460730,10.42523963,1.08404893,8.98860150,0.28436099,0.71458306,0.15266568,0.09310391
-3.20860430,10.32494926,1.09280563,8.87955725,0.28917034,0.72087506,0.15242304,0.09377725
-3.20260130,10.23943740,1.10265176,8.78493092,0.29375877,0.72699242,0.15224097,0.09458052
-3.19659830,10.16859788,1.11372914,8.70475282,0.29807200,0.73278431,0.15209230,0.09551064
-3.19059530,10.11238253,1.12619438,8.63908297,0.30206297,0.73812139,0.15195471,0.09656562
-3.18459230,10.07081291,1.14021159,8.58802344,0.30569260,0.74289794,0.15181122,0.09774432
-3.17858929,10.04397876,1.15594394,8.55171893,0.30893029,0.74703290,0.15165055,0.09904609
-3.17258629,10.03202374,1.17354437,8.53034615,0.31175411,0.75046989,0.15146709,0.10047029
-3.16658329,10.03512008,1.19314603,8.52409298,0.31415090,0.75317617,0.15126089,0.10201574
-3.16058029,10.05343427,1.21485284,8.53312943,0.31611605,0.75514086,0.15103721,0.10368016
-3.15457729,10.08708686,1.23873072,8.55757278,0.31765315,0.75637256,0.15080609,0.10545963
-3.14857429,10.13610941,1.26479999,8.59744971,0.31877353,0.75689657,0.15058171,0.10734816
-3.14257129,10.20040222,1.29302938,8.65265851,0.31949564,0.75675196,0.15038160,0.10933732
-3.13656828,10.27969607,1.32333193,8.72293432,0.31984442,0.75598863,0.15022588,0.11141607
-3.13056528,10.37352100,1.35556310,8.80782024,0.31985054,0.75466470,0.15013642,0.11357076
-3.12456228,10.48118456,1.38952125,8.90664652,0.31954972,0.75284416,0.15013596,0.11578530
-3.11855928,10.60176148,1.42495030,9.01851981,0.31898190,0.75059505,0.15024734,0.11804155
-3.11255628,10.73409546,1.46154473,9.14232334,0.31819055,0.74798806,0.15049270,0.12031989
-3.10655328,10.87681344,1.49895636,9.27672842,0.31722185,0.74509569,0.15089274,0.12259993
-3.10055028,11.02835135,1.53680285,9.42021680,0.31612394,0.74199176,0.15146606,0.12486137
-3.09454727,11.18698990,1.57467721,9.57111268,0.31494610,0.73875119,0.15222859,0.12708484
-3.08854427,11.35089820,1.61215811,9.72762254,0.31373794,0.73545002,0.15319297,0.12925282
-3.08254127,11.51818243,1.64882020,9.88788052,0.31254851,0.73216537,0.15436815,0.13135051
-3.07653827,11.68693662,1.68424430,10.04999678,0.31142544,0.72897531,0.15575891,0.13336654
-3.07053527,11.85529254,1.71802659,10.21210602,0.31041391,0.72595841,0.15736552,0.13529354
-3.06453227,12.02146574,1.74978690,10.37241358,0.30955574,0.72319297,0.15918347,0.13712853
-3.05852926,12.18379523,1.77917534,10.52923669,0.30888832,0.72075574,0.16120325,0.13887300
-3.05252626,12.34077485,1.80587750,10.68103879,0.30844360,0.71872026,0.16341026,0.14053280
-3.04652326,12.49107486,1.82961789,10.82645554,0.30824708,0.71715466,0.16578474,0.14211773
-3.04052026,12.63355319,1.85016169,10.96431149,0.30831688,0.71611928,0.16830197,0.14364088
-3.03451726,12.76725631,1.86731514,11.09362720,0.30866287,0.71566385,0.17093240,0.14511782
-3.02851426,12.89141055,1.88092446,11.21361715,0.30928592,0.71582481,0.17364211,0.14656549
-3.02251126,13.00540518,1.89087389,11.32367929,0.31017736,0.71662261,0.17639328,0.14800110
-3.01650825,13.10876902,1.89708295,11.42337759,0.31131863,0.71805932,0.17914486,0.14944090
-3.01050525,13.20114282,1.89950331,11.51241927,0.31268117,0.72011676,0.18185333,0.15089900
-3.00450225,13.28224969,1.89811557,11.59062870,0.31422652,0.72275521,0.18447359,0.15238623
-2.99849925,13.35186578,1.89292627,11.65791980,0.31590683,0.72591291,0.18695992,0.15390916
-2.99249625,13.40979344,1.88396516,11.71426901,0.31766549,0.72950640,0.18926703,0.15546934
-2.98649325,13.45583866,1.87128306,11.75969047,0.31943819,0.73343170,0.19135105,0.15706277
-2.98049025,13.48979424,1.85495030,11.79421481,0.32115417,0.73756644,0.19317052,0.15867957
-2.97448724,13.51142953,1.83505572,11.81787282,0.32273772,0.74177274,0.19468738,0.16030404
-2.96848424,13.52048737,1.81170618,11.83068446,0.32410990,0.74590082,0.19586776,0.16191496
-2.96248124,13.51668798,1.78502645,11.83265374,0.32519043,0.74979318,0.19668271,0.16348616
-2.95647824,13.49973951,1.75515941,11.82376912,0.32589967,0.75328920,0.19710877,0.16498732
-2.95047524,13.46935411,1.72226628,11.80400921,0.32616069,0.75622995,0.19712833,0.16638501
-2.94447224,13.42526851,1.68652677,11.77335281,0.32590130,0.75846300,0.19672989,0.16764384
-2.93846923,13.36726752,1.64813901,11.73179248,0.32505609,0.75984711,0.19590814,0.16872776
-2.93246623,13.29520899,1.60731915,11.67935042,0.32356825,0.76025655,0.19466385,0.16960136
-2.92646323,13.20904871,1.56430043,11.61609547,0.32139134,0.75958498,0.19300373,0.17023113
-2.92046023,13.10886357,1.51933192,11.54216007,0.31849077,0.75774864,0.19094009,0.17058667
-2.91445723,12.99487182,1.47267658,11.45775605,0.31484498,0.75468890,0.18849053,0.17064180
-2.90845423,12.86744909,1.42460909,11.36318811,0.31044644,0.75037392,0.18567754,0.17037542
-2.90245123,12.72713932,1.37541310,11.25886426,0.30530223,0.74479960,0.18252806,0.16977223
-2.89644822,12.57465984,1.32537830,11.14530233,0.29943423,0.73798960,0.17907311,0.16882320
-2.89044522,12.41090008,1.27479726,11.02313206,0.29287909,0.72999456,0.17534739,0.16752582
-2.88444222,12.23691378,1.22396213,10.89309249,0.28568767,0.72089054,0.17138886,0.16588405
-2.87843922,12.05390461,1.17316141,10.75602423,0.27792419,0.71077674,0.16723840,0.16390816
-2.87243622,11.86320549,1.12267667,10.61285680,0.26966505,0.69977252,0.16293939,0.16161424
-2.86643322,11.66625194,1.07277950,10.46459112,0.26099725,0.68801393,0.15853728,0.15902363
-2.86043022,11.46455013,1.02372855,10.31227740,0.25201652,0.67564967,0.15407915,0.15616213
-2.85442721,11.25964041,0.97576684,10.15698907,0.24282528,0.66283682,0.14961315,0.15305914
-2.84842421,11.05305727,0.92911923,9.99979332,0.23353022,0.64973619,0.14518784,0.14974673
-2.84242121,10.84628694,0.88399017,9.84171909,0.22423988,0.63650772,0.14085153,0.14625864
-2.83641821,10.64072383,0.84056165,9.68372368,0.21506206,0.62330576,0.13665135,0.14262930
-2.83041521,10.43762742,0.79899147,9.52665899,0.20610119,0.61027465,0.13263241,0.13889292
-2.82441221,10.23808109,0.75941172,9.37123888,0.19745583,0.59754449,0.12883677,0.13508259
-2.81840920,10.04295464,0.72192766,9.21800899,0.18921625,0.58522746,0.12530240,0.13122950
-2.81240620,9.85287217,0.68661688,9.06732073,0.18146221,0.57341465,0.12206214,0.12736229
-2.80640320,9.66818709,0.65352895,8.91931068,0.17426106,0.56217360,0.11914276,0.12350650
-2.80040020,9.48896575,0.62268546,8.77388711,0.16766621,0.55154664,0.11656403,0.11968419
-2.79439720,9.31498103,0.59408063,8.63072476,0.16171597,0.54155015,0.11433808,0.11591368
-2.78839420,9.14571706,0.56768244,8.48926890,0.15643289,0.53217468,0.11246880,0.11220948
-2.78239120,8.98038548,0.54343434,8.34874932,0.15182359,0.52338608,0.11095172,0.10858232
-2.77638819,8.81795355,0.52125758,8.20820453,0.14787908,0.51512750,0.10977396,0.10503935
-2.77038519,8.65718353,0.50105402,8.06651571,0.14457562,0.50732234,0.10891463,0.10158444
-2.76438219,8.49668244,0.48270960,7.92244981,0.14187604,0.49987787,0.10834553,0.09821862
-2.75837919,8.33496039,0.46609801,7.77471017,0.13973146,0.49268961,0.10803208,0.09494054
-2.75237619,8.17049553,0.45108494,7.62199294,0.13808342,0.48564607,0.10793457,0.09174703
-2.74637319,8.00180266,0.43753224,7.46304690,0.13686623,0.47863382,0.10800962,0.08863373
-2.74037019,7.82750290,0.42530235,7.29673402,0.13600959,0.47154266,0.10821179,0.08559563
-2.73436718,7.64639083,0.41426237,7.12208796,0.13544113,0.46427057,0.10849524,0.08262766
-2.72836418,7.45749623,0.40428798,6.93836758,0.13508910,0.45672835,0.10881542,0.07972524
-2.72236118,7.26013711,0.39526674,6.74510274,0.13488474,0.44884366,0.10913066,0.07688470
-2.71635818,7.05396161,0.38710091,6.54212998,0.13476450,0.44056429,0.10940367,0.07410365
-2.71035518,6.83897636,0.37970937,6.32961623,0.13467195,0.43186065,0.10960267,0.07138128
-2.70435218,6.61556007,0.37302885,6.10806904,0.13455917,0.42272713,0.10970238,0.06871846
-2.69834917,6.38446142,0.36701421,5.87833284,0.13438783,0.41318257,0.10968465,0.06611784
-2.69234617,6.14678147,0.36163789,5.64157121,0.13412969,0.40326959,0.10953873,0.06358372
-2.68634317,5.90394145,0.35688850,5.39923611,0.13376672,0.39305301,0.10926121,0.06112195
-2.68034017,5.65763755,0.35276872,5.15302542,0.13329069,0.38261743,0.10885570,0.05873963
-2.67433717,5.40978516,0.34929258,4.90483104,0.13270248,0.37206403,0.10833217,0.05644481
-2.66833417,5.16245515,0.34648230,4.65667997,0.13201098,0.36150691,0.10770612,0.05424615
-2.66233117,4.91780556,0.34436486,4.41067127,0.13123181,0.35106906,0.10699757,0.05215249
-2.65632816,4.67801183,0.34296854,4.16891182,0.13038594,0.34087823,0.10622998,0.05017253
-2.65032516,4.44519886,0.34231957,3.93345383,0.12949824,0.33106294,0.10542918,0.04831442
-2.64432216,4.22137785,0.34243913,3.70623664,0.12859607,0.32174879,0.10462234,0.04658547
-2.63831916,4.00839060,0.34334083,3.48903531,0.12770815,0.31305526,0.10383705,0.04499188
-2.63231616,3.80786322,0.34502889,3.28341768,0.12686350,0.30509308,0.10310064,0.04353853
-2.62631316,3.62117092,0.34749695,3.09071136,0.12609080,0.29796245,0.10243965,0.04222886
-2.62031016,3.44941450,0.35072781,2.91198126,0.12541794,0.29175191,0.10187955,0.04106483
-2.61430715,3.29340895,0.35469388,2.74801803,0.12487199,0.28653803,0.10144467,0.04004688
-2.60830415,3.15368369,0.35935851,2.59933690,0.12447934,0.28238586,0.10115835,0.03917405
-2.60230115,3.03049349,0.36467796,2.46618629,0.12426623,0.27934993,0.10104327,0.03844408
