energy_ev,total_up,Au_p_up,Au_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.07653827,1.91059581,0.21716772,1.15962788,0.19590881,0.37491622,0.03119373,0.10074041,0.04184702,0.19524938
-3.07053527,1.87901349,0.21310813,1.13149320,0.19944648,0.37699348,0.03038352,0.09858907,0.04074708,0.19463907
-3.06453227,1.84174130,0.20795164,1.09963226,0.20346124,0.37848107,0.02942941,0.09590303,0.03944182,0.19357707
-3.05852926,1.79965840,0.20179885,1.06455565,0.20796841,0.37960098,0.02834594,0.09273191,0.03795087,0.19209800
-3.05252626,1.75377258,0.19477162,1.02684329,0.21298618,0.38060498,0.02715011,0.08913497,0.03629722,0.19024627
-3.04652326,1.70518694,0.18700950,0.98712563,0.21853320,0.38176633,0.02586090,0.08517925,0.03450664,0.18807360
-3.04052026,1.65506373,0.17866545,0.94606375,0.22462630,0.38337022,0.02449878,0.08093753,0.03260688,0.18563651
-3.03451726,1.60458673,0.16990114,0.90432921,0.23127820,0.38570350,0.02308510,0.07648609,0.03062694,0.18299393
-3.02851426,1.55492333,0.16088205,0.86258422,0.23849537,0.38904389,0.02164148,0.07190247,0.02859622,0.18020485
-3.02251126,1.50718782,0.15177240,0.82146295,0.24627592,0.39364917,0.02018924,0.06726322,0.02654373,0.17732635
-3.01650825,1.46240716,0.14273043,0.78155456,0.25460770,0.39974663,0.01874880,0.06264183,0.02449733,0.17441174
-3.01050525,1.42149044,0.13390386,0.74338861,0.26346639,0.40752330,0.01733916,0.05810678,0.02248306,0.17150913
-3.00450225,1.38520305,0.12542601,0.70742310,0.27281392,0.41711733,0.01597744,0.05371999,0.02052453,0.16866021
-2.99849925,1.35414659,0.11741253,0.67403565,0.28259703,0.42861087,0.01467851,0.04953551,0.01864246,0.16589949
-2.99249625,1.32874494,0.10995893,0.64351797,0.29274618,0.44202488,0.01345471,0.04559858,0.01685435,0.16325378
-2.98649325,1.30923716,0.10313895,0.61607353,0.30317489,0.45731618,0.01231567,0.04194511,0.01517427,0.16074210
-2.98049025,1.29567717,0.09700379,0.59181851,0.31377961,0.47437674,0.01126827,0.03860147,0.01361278,0.15837578
-2.97448724,1.28794030,0.09158220,0.57078578,0.32444014,0.49303574,0.01031663,0.03558466,0.01217698,0.15615900
-2.96848424,1.28573619,0.08688139,0.55293150,0.33502086,0.51306398,0.00946225,0.03290280,0.01087070,0.15408945
-2.96248124,1.28862752,0.08288867,0.53814405,0.34537261,0.53418100,0.00870419,0.03055587,0.00969474,0.15215930
-2.95647824,1.29605378,0.07957370,0.52625475,0.35533551,0.55606428,0.00803939,0.02853669,0.00864720,0.15035630
-2.95047524,1.30735892,0.07689123,0.51704985,0.36474247,0.57836057,0.00746294,0.02683200,0.00772391,0.14866501
-2.94447224,1.32182189,0.07478421,0.51028320,0.37342351,0.60069872,0.00696847,0.02542370,0.00691885,0.14706815
-2.93846923,1.33868854,0.07318714,0.50568907,0.38121065,0.62270347,0.00654848,0.02429007,0.00622456,0.14554788
-2.93246623,1.35720363,0.07202945,0.50299454,0.38794335,0.64400978,0.00619479,0.02340700,0.00563265,0.14408715
-2.92646323,1.37664162,0.07123881,0.50193097,0.39347414,0.66427680,0.00589884,0.02274912,0.00513418,0.14267086
-2.92046023,1.39633467,0.07074428,0.50224404,0.39767428,0.68320106,0.00565208,0.02229087,0.00472007,0.14128691
-2.91445723,1.41569693,0.07047913,0.50370198,0.40043916,0.70052808,0.00544626,0.02200732,0.00438144,0.13992706
-2.90845423,1.43424386,0.07038322,0.50610181,0.40169313,0.71606183,0.00527371,0.02187494,0.00410993,0.13858746
-2.90245123,1.45160582,0.07040495,0.50927320,0.40139350,0.72967171,0.00512756,0.02187211,0.00389790,0.13726895
-2.89644822,1.46753552,0.07050268,0.51308012,0.39953352,0.74129644,0.00500190,0.02197945,0.00373865,0.13597704
-2.89044522,1.48190906,0.07064557,0.51742010,0.39614399,0.75094498,0.00489192,0.02218004,0.00362653,0.13472157
-2.88444222,1.49472064,0.07081386,0.52222148,0.39129356,0.75869407,0.00479394,0.02245939,0.00355699,0.13351602
-2.87843922,1.50607157,0.07099863,0.52743882,0.38508750,0.76468296,0.00470546,0.02280535,0.00352661,0.13237660
-2.87243622,1.51615429,0.07120112,0.53304683,0.37766502,0.76910534,0.00462510,0.02320787,0.00353306,0.13132112
-2.86643322,1.52523246,0.07143150,0.53903338,0.36919526,0.77219903,0.00455255,0.02365872,0.00357499,0.13036768
-2.86043022,1.53361844,0.07170740,0.54539206,0.35987207,0.77423413,0.00448845,0.02415113,0.00365195,0.12953327
-2.85442721,1.54164952,0.07205210,0.55211468,0.34990779,0.77550021,0.00443428,0.02467948,0.00376422,0.12883243
-2.84842421,1.54966440,0.07249254,0.55918452,0.33952651,0.77629330,0.00439218,0.02523894,0.00391264,0.12827595
-2.84242121,1.55798129,0.07305734,0.56657045,0.32895678,0.77690343,0.00436479,0.02582530,0.00409840,0.12786985
-2.83641821,1.56687891,0.07377466,0.57422266,0.31842454,0.77760339,0.00435513,0.02643472,0.00432291,0.12761450
-2.83041521,1.57658146,0.07467037,0.58206997,0.30814618,0.77863928,0.00436636,0.02706367,0.00458754,0.12750416
-2.82441221,1.58724828,0.07576621,0.59001923,0.29832235,0.78022331,0.00440169,0.02770897,0.00489347,0.12752685
-2.81840920,1.59896881,0.07707836,0.59795655,0.28913255,0.78252922,0.00446423,0.02836790,0.00524149,0.12766458
-2.81240620,1.61176278,0.07861620,0.60575055,0.28073094,0.78569030,0.00455682,0.02903838,0.00563187,0.12789399
-2.80640320,1.62558550,0.08038153,0.61325726,0.27324320,0.78980013,0.00468201,0.02971928,0.00606422,0.12818727
-2.80040020,1.64033776,0.08236805,0.62032643,0.26676481,0.79491569,0.00484195,0.03041075,0.00653742,0.12851348
-2.79439720,1.65587936,0.08456133,0.62680884,0.26136058,0.80106260,0.00503834,0.03111454,0.00704953,0.12883996
-2.78839420,1.67204542,0.08693910,0.63256419,0.25706539,0.80824185,0.00527245,0.03183435,0.00759778,0.12913393
-2.78239120,1.68866414,0.08947192,0.63746901,0.25388602,0.81643765,0.00554513,0.03257614,0.00817861,0.12936419
-2.77638819,1.70557492,0.09212416,0.64142427,0.25180395,0.82562557,0.00585685,0.03334836,0.00878771,0.12950263
-2.77038519,1.72264551,0.09485526,0.64436199,0.25077887,0.83578053,0.00620778,0.03416204,0.00942015,0.12952575
-2.76438219,1.73978715,0.09762123,0.64625082,0.25075264,0.84688395,0.00659791,0.03503082,0.01007050,0.12941584
-2.75837919,1.75696674,0.10037629,0.64709995,0.25165363,0.85892959,0.00702715,0.03597081,0.01073302,0.12916192
-2.75237619,1.77421534,0.10307455,0.64696140,0.25340099,0.87192763,0.00749545,0.03700035,0.01140186,0.12876039
-2.74637319,1.79163242,0.10567180,0.64593046,0.25590883,0.88590680,0.00800303,0.03813955,0.01207130,0.12821523
-2.74037019,1.80938583,0.10812714,0.64414437,0.25909005,0.90091429,0.00855047,0.03940980,0.01273596,0.12753796
-2.73436718,1.82770744,0.11040457,0.64177935,0.26285959,0.91701356,0.00913893,0.04083309,0.01339104,0.12674710
-2.72836418,1.84688481,0.11247434,0.63904610,0.26713724,0.93428018,0.00977029,0.04243134,0.01403260,0.12586747
-2.72236118,1.86724955,0.11431404,0.63618414,0.27184963,0.95279598,0.01044738,0.04422555,0.01465771,0.12492914
-2.71635818,1.88916312,0.11590946,0.63345536,0.27693161,0.97264193,0.01117410,0.04623510,0.01526470,0.12396620
-2.71035518,1.91300089,0.11725510,0.63113687,0.28232697,0.99389029,0.01195557,0.04847697,0.01585331,0.12301541
-2.70435218,1.93913558,0.11835435,0.62951385,0.28798847,1.01659662,0.01279832,0.05096504,0.01642477,0.12211477
-2.69834917,1.96792107,0.11921933,0.62887245,0.29387749,1.04079213,0.01371034,0.05370954,0.01698194,0.12130215
-2.69234617,1.99967752,0.11987044,0.62949316,0.29996308,1.06647714,0.01470119,0.05671659,0.01752931,0.12061398
-2.68634317,2.03467860,0.12033557,0.63164482,0.30622087,1.09361601,0.01578201,0.05998791,0.01807299,0.12008408
-2.68034017,2.07314169,0.12064910,0.63557954,0.31263177,1.12213413,0.01696552,0.06352069,0.01862064,0.11974272
-2.67433717,2.11522136,0.12085067,0.64152848,0.31918056,1.15191711,0.01826595,0.06730767,0.01918134,0.11961586
-2.66833417,2.16100652,0.12098379,0.64969858,0.32585472,1.18281253,0.01969884,0.07133734,0.01976543,0.11972472
-2.66233117,2.21052111,0.12109439,0.66027019,0.33264324,1.21463419,0.02128088,0.07559429,0.02038433,0.12008554
-2.65632816,2.26372820,0.12122927,0.67339552,0.33953585,1.24716858,0.02302951,0.08005974,0.02105023,0.12070964
-2.65032516,2.32053690,0.12143466,0.68919761,0.34652237,1.28018341,0.02496258,0.08471215,0.02177586,0.12160367
-2.64432216,2.38081149,0.12175478,0.70776983,0.35359242,1.31343763,0.02709779,0.08952779,0.02257413,0.12277007
-2.63831916,2.44438181,0.12223052,0.72917552,0.36073541,1.34669239,0.02945213,0.09448147,0.02345780,0.12420771
-2.63231616,2.51105421,0.12289830,0.75344771,0.36794066,1.37972218,0.03204118,0.09954718,0.02443913,0.12591256
-2.62631316,2.58062191,0.12378907,0.78058869,0.37519773,1.41232560,0.03487834,0.10469862,0.02552951,0.12787843
-2.62031016,2.65287416,0.12492751,0.81056941,0.38249681,1.44433494,0.03797411,0.10990971,0.02673904,0.13009778
-2.61430715,2.72760330,0.12633142,0.84332849,0.38982909,1.47562413,0.04133521,0.11515497,0.02807625,0.13256230
-2.60830415,2.80460941,0.12801135,0.87877104,0.39718709,1.50611431,0.04496380,0.12040971,0.02954766,0.13526355
-2.60230115,2.88370208,0.12997037,0.91676729,0.40456484,1.53577710,0.04885677,0.12565017,0.03115752,0.13819343
-2.59629815,2.96469958,0.13220406,0.95715117,0.41195792,1.56463501,0.05300511,0.13085343,0.03290755,0.14134438
-2.59029515,3.04742541,0.13470073,0.99971913,0.41936333,1.59275934,0.05739337,0.13599730,0.03479666,0.14470961
-2.58429215,3.13170305,0.13744173,1.04422937,0.42677928,1.62026566,0.06199941,0.14106003,0.03682083,0.14828299
-2.57828914,3.21734932,0.14040202,1.09040176,0.43420477,1.64730731,0.06679427,0.14602007,0.03897305,0.15205892
-2.57228614,3.30416749,0.14355085,1.13791880,0.44163925,1.67406748,0.07174233,0.15085565,0.04124328,0.15603197
-2.56628314,3.39194069,0.14685261,1.18642770,0.44908226,1.70075038,0.07680173,0.15554453,0.04361857,0.16019655
-2.56028014,3.48042674,0.15026780,1.23554382,0.45653316,1.72757222,0.08192509,0.16006375,0.04608325,0.16454637
-2.55427714,3.56935493,0.15375412,1.28485554,0.46399104,1.75475250,0.08706038,0.16438939,0.04861916,0.16907398
-2.54827414,3.65842529,0.15726766,1.33393050,0.47145484,1.78250620,0.09215216,0.16849653,0.05120601,0.17377025
-2.54227114,3.74731060,0.16076416,1.38232311,0.47892369,1.81103719,0.09714290,0.17235935,0.05382183,0.17862392
-2.53626813,3.83566108,0.16420025,1.42958314,0.48639740,1.84053302,0.10197450,0.17595126,0.05644335,0.18362114
-2.53026513,3.92311153,0.16753475,1.47526496,0.49387720,1.87116131,0.10658982,0.17924530,0.05904658,0.18874514
-2.52426213,4.00929014,0.17072982,1.51893707,0.50136648,1.90306738,0.11093432,0.18221455,0.06160727,0.19397594
-2.51825913,4.09382838,0.17375208,1.56019164,0.50887154,1.93637309,0.11495751,0.18483274,0.06410139,0.19929012
-2.51225613,4.17637102,0.17657352,1.59865327,0.51640224,1.97117637,0.11861433,0.18707487,0.06650565,0.20466074
-2.50625313,4.25658515,0.17917224,1.63398689,0.52397227,2.00755109,0.12186633,0.18891792,0.06879785,0.21005727
-2.50025013,4.33416759,0.18153290,1.66590419,0.53159919,2.04554681,0.12468258,0.19034159,0.07095730,0.21544563
-2.49424712,4.40884973,0.18364700,1.69416828,0.53930388,2.08518808,0.12704030,0.19132893,0.07296504,0.22078835
-2.48824412,4.48039932,0.18551276,1.71859656,0.54710946,2.12647303,0.12892514,0.19186703,0.07480408,0.22604476
-2.48224112,4.54861905,0.18713474,1.73906150,0.55503972,2.16937100,0.13033120,0.19194757,0.07645950,0.23117127
-2.47623812,4.61334194,0.18852326,1.75548953,0.56311685,2.21381942,0.13126072,0.19156721,0.07791853,0.23612182
-2.47023512,4.67442391,0.18969348,1.76785808,0.57135884,2.25971998,0.13172345,0.19072795,0.07917051,0.24084838
-2.46423212,4.73173422,0.19066425,1.77619120,0.57977639,2.30693456,0.13173589,0.18943729,0.08020684,0.24530153
-2.45822911,4.78514475,0.19145692,1.78055388,0.58836971,2.35528126,0.13132021,0.18770827,0.08102090,0.24943130
-2.45222611,4.83451908,0.19209394,1.78104572,0.59712520,2.40453118,0.13050320,0.18555934,0.08160796,0.25318798
-2.44622311,4.87970252,0.19259745,1.77779418,0.60601248,2.45440657,0.12931502,0.18301413,0.08196504,0.25652313
-2.44022011,4.92051427,0.19298796,1.77094790,0.61498175,2.50458075,0.12778807,0.18010113,0.08209089,0.25939067
-2.43421711,4.95674254,0.19328312,1.76067056,0.62396187,2.55468042,0.12595578,0.17685317,0.08198585,0.26174805
-2.42821411,4.98814343,0.19349660,1.74713539,0.63285932,2.60429069,0.12385163,0.17330697,0.08165193,0.26355745
-2.42221111,5.01444410,0.19363729,1.73052079,0.64155820,2.65296288,0.12150824,0.16950247,0.08109272,0.26478695
-2.41620810,5.03535034,0.19370872,1.71100709,0.64992139,2.70022522,0.11895658,0.16548223,0.08031351,0.26541171
-2.41020510,5.05055835,0.19370876,1.68877451,0.65779296,2.74559611,0.11622548,0.16129077,0.07932130,0.26541495
-2.40420210,5.05977027,0.19362968,1.66400227,0.66500184,2.78859947,0.11334114,0.15697384,0.07812490,0.26478882
-2.39819910,5.06271264,0.19345848,1.63686886,0.67136661,2.82878172,0.11032701,0.15257778,0.07673499,0.26353503
-2.39219610,5.05915679,0.19317752,1.60755306,0.67670136,2.86572938,0.10720365,0.14814880,0.07516417,0.26166523
-2.38619310,5.04893988,0.19276544,1.57623572,0.68082236,2.89908660,0.10398889,0.14373229,0.07342698,0.25920107
-2.38019010,5.03198535,0.19219827,1.54310178,0.68355530,2.92857161,0.10069795,0.13937217,0.07153986,0.25617398
-2.37418709,5.00832148,0.19145068,1.50834251,0.68474277,2.95399111,0.09734381,0.13511023,0.06952105,0.25262458
-2.36818409,4.97809670,0.19049745,1.47215752,0.68425164,2.97525191,0.09393752,0.13098546,0.06739044,0.24860183
-2.36218109,4.94159064,0.18931481,1.43475640,0.68198006,2.99236881,0.09048867,0.12703345,0.06516931,0.24416190
-2.35617809,4.89921999,0.18788193,1.39635967,0.67786355,3.00546835,0.08700578,0.12328585,0.06288005,0.23936674
-2.35017509,4.85153850,0.18618218,1.35719909,0.67187999,3.01478787,0.08349680,0.11976977,0.06054580,0.23428261
-2.34417209,4.79923081,0.18420434,1.31751696,0.66405327,3.02066976,0.07996949,0.11650738,0.05819000,0.22897832
-2.33816908,4.74310003,0.18194355,1.27756464,0.65445507,3.02355093,0.07643187,0.11351547,0.05583593,0.22352354
-2.33216608,4.68404938,0.17940205,1.23760003,0.64320501,3.02394782,0.07289257,0.11080519,0.05350625,0.21798713
-2.32616308,4.62305855,0.17658966,1.19788431,0.63046870,3.02243737,0.06936112,0.10838183,0.05122252,0.21243549
-2.32016008,4.56115557,0.17352389,1.15867792,0.61645406,3.01963480,0.06584823,0.10624483,0.04900467,0.20693113
-2.31415708,4.49938537,0.17022988,1.12023598,0.60140567,3.01616909,0.06236597,0.10438785,0.04687064,0.20153143
-2.30815408,4.43877642,0.16673992,1.08280335,0.58559765,3.01265707,0.05892783,0.10279903,0.04483595,0.19628759
-2.30215108,4.38030683,0.16309284,1.04660954,0.56932517,3.00967754,0.05554876,0.10146140,0.04291340,0.19124393
-2.29614807,4.32487148,0.15933310,1.01186369,0.55289502,3.00774636,0.05224512,0.10035347,0.04111286,0.18643742
-2.29014507,4.27325167,0.15550966,0.97874995,0.53661562,3.00729381,0.04903453,0.09944997,0.03944114,0.18189753
-2.28414207,4.22608885,0.15167483,0.94742333,0.52078699,3.00864530,0.04593560,0.09872264,0.03790191,0.17764632
-2.27813907,4.18386344,0.14788292,0.91800636,0.50569095,3.01200642,0.04296772,0.09814127,0.03649585,0.17369877
-2.27213607,4.14688007,0.14418897,0.89058673,0.49158226,3.01745294,0.04015066,0.09767469,0.03522078,0.17006338
-2.26613307,4.11525981,0.14064740,0.86521596,0.47868085,3.02492661,0.03750417,0.09729185,0.03407193,0.16674283
-2.26013007,4.08893981,0.13731086,0.84190928,0.46716562,3.03423665,0.03504759,0.09696291,0.03304230,0.16373488
-2.25412706,4.06768054,0.13422906,0.82064665,0.45717000,3.04506725,0.03279937,0.09666029,0.03212310,0.16103327
-2.24812406,4.05108009,0.13144786,0.80137508,0.44877950,3.05699047,0.03077667,0.09635963,0.03130422,0.15862859
-2.24212106,4.03859515,0.12900848,0.78401193,0.44203124,3.06948417,0.02899489,0.09604069,0.03057479,0.15650925
-2.23611806,4.02956733,0.12694689,0.76844925,0.43691547,3.08195397,0.02746731,0.09568811,0.02992366,0.15466227
-2.23011506,4.02325390,0.12529337,0.75455892,0.43337885,3.09375815,0.02620474,0.09529196,0.02934001,0.15307402
-2.22411206,4.01886121,0.12407233,0.74219834,0.43132942,3.10423438,0.02521523,0.09484828,0.02881385,0.15173079
-2.21810905,4.01557930,0.12330219,0.73121654,0.43064276,3.11272679,0.02450387,0.09435930,0.02833654,0.15061928
-2.21210605,4.01261610,0.12299553,0.72146033,0.43116908,3.11861228,0.02407264,0.09383363,0.02790117,0.14972688
-2.20610305,4.00922962,0.12315929,0.71278039,0.43274083,3.12132449,0.02392032,0.09328624,0.02750299,0.14904183
-2.20010005,4.00475664,0.12379515,0.70503696,0.43518039,3.12037460,0.02404256,0.09273837,0.02713968,0.14855327
-2.19409705,3.99863681,0.12490005,0.69810498,0.43830750,3.11536783,0.02443192,0.09221730,0.02681152,0.14825116
-2.18809405,3.99043106,0.12646672,0.69187853,0.44194596,3.10601506,0.02507806,0.09175604,0.02652150,0.14812614
-2.18209105,3.97983392,0.12848441,0.68627432,0.44592950,3.09213912,0.02596794,0.09139300,0.02627532,0.14816933
-2.17608804,3.96667925,0.13093966,0.68123431,0.45010634,3.07367573,0.02708613,0.09117155,0.02608128,0.14837212
-2.17008504,3.95093970,0.13381720,0.67672727,0.45434257,3.05066921,0.02841509,0.09113958,0.02595007,0.14872597
-2.16408204,3.93272009,0.13710090,0.67274932,0.45852408,3.02326367,0.02993556,0.09134901,0.02589445,0.14922229
-2.15807904,3.91224558,0.14077488,0.66932349,0.46255716,2.99169013,0.03162695,0.09185529,0.02592888,0.14985232
-2.15207604,3.88984545,0.14482464,0.66649837,0.46636794,2.95625088,0.03346771,0.09271676,0.02606906,0.15060712
-2.14607304,3.86593363,0.14923837,0.66434590,0.46990075,2.91730177,0.03543575,0.09399409,0.02633139,0.15147765
-2.14007004,3.84098720,0.15400819,0.66295837,0.47311569,2.87523390,0.03750883,0.09574947,0.02673243,0.15245492
-2.13406703,3.81552397,0.15913158,0.66244493,0.47598564,2.83045559,0.03966496,0.09804584,0.02728827,0.15353017
-2.12806403,3.79008034,0.16461264,0.66292745,0.47849311,2.78337574,0.04188276,0.10094587,0.02801394,0.15469514
-2.12206103,3.76519049,0.17046339,0.66453614,0.48062695,2.73438943,0.04414178,0.10451093,0.02892281,0.15594234
-2.11605803,3.74136764,0.17670492,0.66740483,0.48237951,2.68386644,0.04642283,0.10879982,0.03002599,0.15726532
-2.11005503,3.71908817,0.18336820,0.67166617,0.48374414,2.63214311,0.04870822,0.11386738,0.03133185,0.15865892
-2.10405203,3.69877879,0.19049475,0.67744676,0.48471340,2.57951772,0.05098198,0.11976302,0.03284547,0.16011944
-2.09804902,3.68080708,0.19813673,0.68486235,0.48527793,2.52624933,0.05323005,0.12652904,0.03456831,0.16164475
-2.09204602,3.66547530,0.20635659,0.69401322,0.48542617,2.47255977,0.05544033,0.13419900,0.03649791,0.16323426
-2.08604302,3.65301702,0.21522616,0.70497971,0.48514468,2.41863827,0.05760277,0.14279594,0.03862762,0.16488883
-2.08004002,3.64359639,0.22482500,0.71781813,0.48441920,2.36464801,0.05970932,0.15233068,0.04094661,0.16661053
-2.07403702,3.63730923,0.23523806,0.73255695,0.48323612,2.31073395,0.06175385,0.16280022,0.04343985,0.16840227
-2.06803402,3.63418548,0.24655265,0.74919341,0.48158433,2.25703100,0.06373199,0.17418617,0.04608827,0.17026732
-2.06203102,3.63419231,0.25885471,0.76769064,0.47945712,2.20367171,0.06564089,0.18645355,0.04886906,0.17220878
-2.05602801,3.63723723,0.27222441,0.78797522,0.47685410,2.15079291,0.06747894,0.19954968,0.05175602,0.17422889
-2.05002501,3.64317088,0.28673129,0.80993541,0.47378281,2.09854050,0.06924543,0.21340353,0.05472007,0.17632838
-2.04402201,3.65178891,0.30242908,0.83341993,0.47025985,2.04707208,0.07094015,0.22792534,0.05772979,0.17850568
-2.03801901,3.66283294,0.31935033,0.85823754,0.46631157,1.99655703,0.07256298,0.24300677,0.06075209,0.18075628
-2.03201601,3.67599040,0.33750122,0.88415731,0.46197404,1.94717415,0.07411346,0.25852141,0.06375282,0.18307200
-2.02601301,3.69089355,0.35685665,0.91090979,0.45729232,1.89910675,0.07559032,0.27432580,0.06669750,0.18544041
-2.02001001,3.70711791,0.37735613,0.93818905,0.45231908,1.85253581,0.07699111,0.29026098,0.06955199,0.18784434
-2.01400700,3.72418058,0.39890043,0.96565567,0.44711266,1.80763139,0.07831183,0.30615445,0.07228316,0.19026149
-2.00800400,3.74153904,0.42134961,0.99294077,0.44173450,1.76454313,0.07954659,0.32182271,0.07485946,0.19266427
-2.00200100,3.75859100,0.44452224,1.01965101,0.43624626,1.72339043,0.08068746,0.33707412,0.07725149,0.19501973
-1.99599800,3.77467604,0.46819638,1.04537460,0.43070677,1.68425300,0.08172430,0.35171228,0.07943249,0.19728983
-1.98999500,3.78907944,0.49211206,1.06968829,0.42516885,1.64716254,0.08264480,0.36553965,0.08137865,0.19943180
-1.98399200,3.80103897,0.51597553,1.09216516,0.41967642,1.61209623,0.08343460,0.37836153,0.08306947,0.20139882
-1.97798899,3.80975464,0.53946502,1.11238326,0.41426179,1.57897247,0.08407755,0.38999017,0.08448794,0.20314085
-1.97198599,3.81440183,0.56223802,1.12993466,0.40894363,1.54764932,0.08455611,0.40024891,0.08562064,0.20460574
-1.96598299,3.81414755,0.58393969,1.14443488,0.40372540,1.51792593,0.08485182,0.40897642,0.08645785,0.20574052
-1.95997999,3.80816960,0.60421220,1.15553241,0.39859468,1.48954692,0.08494596,0.41603062,0.08699346,0.20649275
-1.95397699,3.79567800,0.62270457,1.16291788,0.39352315,1.46220964,0.08482018,0.42129245,0.08722495,0.20681216
-1.94797399,3.77593804,0.63908268,1.16633265,0.38846743,1.43557406,0.08445728,0.42466911,0.08715329,0.20665218
-1.94197099,3.74829384,0.65303894,1.16557652,0.38337076,1.40927470,0.08384194,0.42609684,0.08678275,0.20597158
-1.93596798,3.71219151,0.66430128,1.16051410,0.37816523,1.38293411,0.08296146,0.42554295,0.08612080,0.20473600
-1.92996498,3.66720069,0.67264107,1.15107963,0.37277475,1.35617722,0.08180648,0.42300717,0.08517785,0.20291934
-1.92396198,3.61303324,0.67787968,1.13728001,0.36711833,1.32864584,0.08037155,0.41852208,0.08396708,0.20050500
-1.91795898,3.54955826,0.67989330,1.11919569,0.36111379,1.30001246,0.07865569,0.41215271,0.08250422,0.19748677
-1.91195598,3.47681232,0.67861610,1.09697959,0.35468143,1.26999284,0.07666267,0.40399517,0.08080725,0.19386944
-1.90595298,3.39500422,0.67404128,1.07085367,0.34774771,1.23835670,0.07440128,0.39417441,0.07889619,0.18966909
-1.89994997,3.30451407,0.66622045,1.04110356,0.34024869,1.20493587,0.07188532,0.38284115,0.07679271,0.18491293
-1.89394697,3.20588622,0.65526103,1.00807118,0.33213302,1.16962985,0.06913345,0.37016801,0.07451986,0.17963874
-1.88794397,3.09981657,0.64132217,0.97214571,0.32336444,1.13240830,0.06616887,0.35634512,0.07210166,0.17389397
-1.88194097,2.98713444,0.62460922,0.93375327,0.31392362,1.09331059,0.06301880,0.34157511,0.06956273,0.16773450
-1.87593797,2.86878011,0.60536711,0.89334564,0.30380930,1.05244253,0.05971392,0.32606794,0.06692785,0.16122301
-1.86993497,2.74577867,0.58387301,0.85138851,0.29303877,1.00997050,0.05628753,0.31003556,0.06422154,0.15442721
-1.86393197,2.61921176,0.56042845,0.80834975,0.28164748,0.96611349,0.05277480,0.29368667,0.06146764,0.14741789
-1.85792896,2.49018813,0.53535138,0.76468810,0.26968814,0.92113350,0.04921183,0.27722179,0.05868889,0.14026687
-1.85192596,2.35981460,0.50896836,0.72084274,0.25722906,0.87532490,0.04563478,0.26082878,0.05590657,0.13304503
-1.84592296,2.22916856,0.48160721,0.67722411,0.24435207,0.82900324,0.04207899,0.24467892,0.05314014,0.12582040
-1.83991996,2.09927313,0.45359019,0.63420625,0.23115002,0.78249429,0.03857818,0.22892384,0.05040699,0.11865649
-1.83391696,1.97107599,0.42522814,0.59212096,0.21772392,0.73612357,0.03516370,0.21369318,0.04772225,0.11161084
-1.82791396,1.84543254,0.39681540,0.55125377,0.20418007,0.69020706,0.03186395,0.19909315,0.04509865,0.10473391
-1.82191096,1.72309383,0.36862575,0.51184188,0.19062704,0.64504321,0.02870387,0.18520602,0.04254650,0.09806831
-1.81590795,1.60469946,0.34090935,0.47407389,0.17717284,0.60090674,0.02570458,0.17209035,0.04007378,0.09164837
-1.80990495,1.49077532,0.31389064,0.43809128,0.16392224,0.55804405,0.02288325,0.15978220,0.03768623,0.08550014
-1.80390195,1.38173580,0.28776714,0.40399131,0.15097436,0.51667052,0.02025298,0.14829680,0.03538757,0.07964157
-1.79789895,1.27788999,0.26270908,0.37183113,0.13842071,0.47696941,0.01782294,0.13763098,0.03317977,0.07408315
-1.79189595,1.17945104,0.23885976,0.34163281,0.12634354,0.43909233,0.01559853,0.12776592,0.03106337,0.06882870
-1.78589295,1.08654802,0.21633649,0.31338892,0.11481464,0.40316088,0.01358174,0.11867025,0.02903775,0.06387631
-1.77988994,0.99923923,0.19523210,0.28706837,0.10389463,0.36926931,0.01177148,0.11030322,0.02710155,0.05921948
-1.77388694,0.91752630,0.17561673,0.26262227,0.09363260,0.33748782,0.01016408,0.10261789,0.02525290,0.05484820
-1.76788394,0.84136807,0.15753998,0.23998939,0.08406613,0.30786624,0.00875374,0.09556422,0.02348978,0.05075013
-1.76188094,0.77069376,0.14103315,0.21910120,0.07522171,0.28043771,0.00753306,0.08909179,0.02181023,0.04691161
-1.75587794,0.70541466,0.12611156,0.19988621,0.06711542,0.25522227,0.00649347,0.08315226,0.02021256,0.04331864
-1.74987494,0.64543401,0.11277682,0.18227352,0.05975376,0.23223002,0.00562573,0.07770137,0.01869551,0.03995760
-1.74387194,0.59065467,0.10101901,0.16619551,0.05313472,0.21146366,0.00492035,0.07270049,0.01725833,0.03681596
-1.73786893,0.54098462,0.09081859,0.15158970,0.04724894,0.19292055,0.00436791,0.06811761,0.01590080,0.03388268
-1.73186593,0.49634007,0.08214815,0.13839981,0.04208079,0.17659388,0.00395937,0.06392794,0.01462321,0.03114847
-1.72586293,0.45664638,0.07497377,0.12657606,0.03760957,0.16247324,0.00368633,0.06011401,0.01342631,0.02860593
-1.71985993,0.42183714,0.06925613,0.11607481,0.03381050,0.15054455,0.00354115,0.05666534,0.01231120,0.02624951
-1.71385693,0.39185146,0.06495122,0.10685770,0.03065567,0.14078927,0.00351707,0.05357776,0.01127917,0.02407534
