energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-3.34667334,0.28120882,0.23409538,0.12383673,0.00009125,0.01884280,0.00001233,0.16294806,0.03721183,0.02278935
-3.34067034,0.26407330,0.22253312,0.12049809,0.00007610,0.01770242,0.00001031,0.15233949,0.03354168,0.01924295
-3.33466733,0.24789761,0.21131119,0.11694538,0.00006303,0.01661696,0.00000858,0.14231885,0.03021183,0.01614139
-3.32866433,0.23257750,0.20037370,0.11315443,0.00005184,0.01558173,0.00000712,0.13284231,0.02720112,0.01345258
-3.32266133,0.21801196,0.18967096,0.10911168,0.00004236,0.01459182,0.00000590,0.12386262,0.02448584,0.01114212
-3.31665833,0.20410961,0.17916381,0.10481552,0.00003439,0.01364252,0.00000492,0.11533276,0.02204104,0.00917462
-3.31065533,0.19079372,0.16882706,0.10027693,0.00002777,0.01272961,0.00000415,0.10720907,0.01984177,0.00751495
-3.30465233,0.17800591,0.15865176,0.09551965,0.00002233,0.01184959,0.00000358,0.09945351,0.01786403,0.00612924
-3.29864932,0.16570848,0.14864669,0.09057980,0.00001791,0.01099987,0.00000322,0.09203521,0.01608559,0.00498570
-3.29264632,0.15388551,0.13883880,0.08550501,0.00001437,0.01017877,0.00000306,0.08493132,0.01448662,0.00405533
-3.28664332,0.14254295,0.12927305,0.08035329,0.00001161,0.00938557,0.00000312,0.07812711,0.01305006,0.00331241
-3.28064032,0.13170788,0.12001172,0.07519167,0.00000951,0.00862037,0.00000342,0.07161564,0.01176197,0.00273489
-3.27463732,0.12142723,0.11113341,0.07009473,0.00000799,0.00788401,0.00000400,0.06539685,0.01061163,0.00230477
-3.26863432,0.11176623,0.10273195,0.06514322,0.00000700,0.00717791,0.00000491,0.05947647,0.00959166,0.00200822
-3.26263132,0.10280674,0.09491542,0.06042278,0.00000647,0.00650388,0.00000621,0.05386463,0.00869800,0.00183588
-3.25662831,0.09464584,0.08780554,0.05602293,0.00000638,0.00586395,0.00000799,0.04857456,0.00792993,0.00178295
-3.25062531,0.08739464,0.08153733,0.05203628,0.00000671,0.00526023,0.00001037,0.04362126,0.00729002,0.00184938
-3.24462231,0.08117766,0.07625945,0.04855818,0.00000748,0.00469471,0.00001347,0.03902027,0.00678419,0.00204002
-3.23861931,0.07613257,0.07213498,0.04568665,0.00000869,0.00416919,0.00001749,0.03478681,0.00642173,0.00236480
-3.23261631,0.07241061,0.06934268,0.04352259,0.00001039,0.00368519,0.00002260,0.03093498,0.00621538,0.00283893
-3.22661331,0.07017731,0.06807879,0.04217034,0.00001261,0.00324390,0.00002907,0.02747738,0.00618149,0.00348310
-3.22061031,0.06961365,0.06855897,0.04173839,0.00001543,0.00284612,0.00003717,0.02442487,0.00634014,0.00432369
-3.21460730,0.07091739,0.07102045,0.04234016,0.00001890,0.00249237,0.00004723,0.02178668,0.00671539,0.00539290
-3.20860430,0.07430442,0.07572403,0.04409484,0.00002312,0.00218287,0.00005963,0.01957059,0.00733542,0.00672897
-3.20260130,0.08000989,0.08295564,0.04712811,0.00002818,0.00191762,0.00007481,0.01778340,0.00823273,0.00837618
-3.19659830,0.08828896,0.09302737,0.05157256,0.00003418,0.00169653,0.00009324,0.01643136,0.00944424,0.01038487
-3.19059530,0.09941694,0.10627755,0.05756785,0.00004122,0.00151950,0.00011547,0.01552074,0.01101138,0.01281130
-3.18459230,0.11368856,0.12306965,0.06526045,0.00004941,0.00138655,0.00014208,0.01505836,0.01298002,0.01571734
-3.17858929,0.13141628,0.14378992,0.07480284,0.00005885,0.00129791,0.00017371,0.01505198,0.01540035,0.01917001
-3.17258629,0.15292755,0.16884343,0.08635218,0.00006966,0.00125419,0.00021105,0.01551073,0.01832650,0.02324082
-3.16658329,0.17856073,0.19864854,0.10006840,0.00008192,0.00125645,0.00025482,0.01644525,0.02181615,0.02800489
-3.16058029,0.20865998,0.23362963,0.11611174,0.00009572,0.00130631,0.00030578,0.01786778,0.02592983,0.03353989
-3.15457729,0.24356883,0.27420828,0.13463974,0.00011112,0.00140608,0.00036472,0.01979201,0.03073015,0.03992473
-3.14857429,0.28362276,0.32079295,0.15580372,0.00012817,0.00155877,0.00043244,0.02223278,0.03628082,0.04723807
-3.14257129,0.32914086,0.37376736,0.17974493,0.00014689,0.00176821,0.00050972,0.02520558,0.04264551,0.05555670
-3.13656828,0.38041673,0.43347796,0.20659036,0.00016726,0.00203907,0.00059737,0.02872597,0.04988659,0.06495373
-3.13056528,0.43770906,0.50022072,0.23644844,0.00018926,0.00237686,0.00069614,0.03280878,0.05806374,0.07549676
-3.12456228,0.50123192,0.57422792,0.26940464,0.00021281,0.00278795,0.00080677,0.03746727,0.06723255,0.08724596
-3.11855928,0.57114534,0.65565511,0.30551727,0.00023780,0.00327949,0.00092992,0.04271217,0.07744297,0.10025220
-3.11255628,0.64754621,0.74456896,0.34481347,0.00026409,0.00385939,0.00106621,0.04855078,0.08873784,0.11455521
-3.10655328,0.73046002,0.84093643,0.38728552,0.00029150,0.00453616,0.00121616,0.05498596,0.10115143,0.13018195
-3.10055028,0.81983353,0.94461564,0.43288766,0.00031982,0.00531879,0.00138021,0.06201522,0.11470798,0.14714497
-3.09454727,0.91552866,1.05534888,0.48153343,0.00034883,0.00621653,0.00155868,0.06962988,0.12942041,0.16544113
-3.08854427,1.01731768,1.17275808,0.53309364,0.00037827,0.00723867,0.00175180,0.07781432,0.14528906,0.18505041
-3.08254127,1.12487991,1.29634295,0.58739483,0.00040787,0.00839423,0.00195962,0.08654533,0.16230054,0.20593495
-3.07653827,1.23779977,1.42548176,0.64421859,0.00043736,0.00969162,0.00218209,0.09579162,0.18042683,0.22803832
-3.07053527,1.35556637,1.55943499,0.70330129,0.00046646,0.01113828,0.00241897,0.10551344,0.19962429,0.25128495
-3.06453227,1.47757450,1.69735155,0.76433456,0.00049491,0.01274024,0.00266988,0.11566244,0.21983304,0.27557972
-3.05852926,1.60312689,1.83827745,0.82696639,0.00052248,0.01450167,0.00293422,0.12618160,0.24097628,0.30080769
-3.05252626,1.73143783,1.98116667,0.89080274,0.00054895,0.01642443,0.00321120,0.13700536,0.26295992,0.32683405
-3.04652326,1.86163797,2.12489394,0.95540986,0.00057418,0.01850761,0.00349984,0.14806000,0.28567231,0.35350411
-3.04052026,1.99278044,2.26826913,1.02031720,0.00059803,0.02074707,0.00379889,0.15926404,0.30898415,0.38064348
-3.03451726,2.12384811,2.41005298,1.08502102,0.00062046,0.02313510,0.00410687,0.17052896,0.33274878,0.40805851
-3.02851426,2.25376244,2.54897384,1.14898878,0.00064148,0.02566002,0.00442207,0.18176002,0.35680262,0.43553691
-3.02251126,2.38139374,2.68374538,1.21166437,0.00066115,0.02830601,0.00474249,0.19285730,0.38096615,0.46284882
-3.01650825,2.50557320,2.81308491,1.27247426,0.00067964,0.03105298,0.00506590,0.20371697,0.40504523,0.48974819
-3.01050525,2.62510684,2.93573245,1.33083469,0.00069717,0.03387656,0.00538982,0.21423267,0.42883297,0.51597483
-3.00450225,2.73879151,3.05047016,1.38615989,0.00071404,0.03674836,0.00571152,0.22429716,0.45211221,0.54125705
-2.99849925,2.84543312,3.15614238,1.43787143,0.00073064,0.03963621,0.00602810,0.23380416,0.47465864,0.56531503
-2.99249625,2.94386686,3.25167585,1.48540854,0.00074741,0.04250478,0.00633648,0.24265035,0.49624443,0.58786493
-2.98649325,3.03297951,3.33610014,1.52823931,0.00076487,0.04531620,0.00663348,0.25073749,0.51664269,0.60862389
-2.98049025,3.11173330,3.40856789,1.56587266,0.00078360,0.04803094,0.00691588,0.25797470,0.53563225,0.62731562
-2.97448724,3.17919083,3.46837455,1.59787051,0.00080424,0.05060875,0.00718049,0.26428073,0.55300303,0.64367676
-2.96848424,3.23454027,3.51497696,1.62386005,0.00082747,0.05300977,0.00742421,0.26958625,0.56856166,0.65746360
-2.96248124,3.27712001,3.54801020,1.64354546,0.00085399,0.05519564,0.00764417,0.27383601,0.58213707,0.66845909
-2.95647824,3.30644151,3.56730198,1.65671855,0.00088455,0.05713066,0.00783775,0.27699080,0.59358605,0.67647980
-2.95047524,3.32220946,3.57288362,1.66326784,0.00091989,0.05878291,0.00800271,0.27902908,0.60279825,0.68138244
-2.94447224,3.32433770,3.56499684,1.66318550,0.00096073,0.06012530,0.00813726,0.27994824,0.60970055,0.68306979
-2.93846923,3.31296017,3.54409556,1.65657157,0.00100780,0.06113647,0.00824011,0.27976537,0.61426037,0.68149551
-2.93246623,3.28843561,3.51084199,1.64363519,0.00106174,0.06180152,0.00831054,0.27851740,0.61648781,0.67666758
-2.92646323,3.25134541,3.46609657,1.62469231,0.00112316,0.06211252,0.00834843,0.27626068,0.61643635,0.66865024
-2.92046023,3.20248418,3.41090142,1.60015996,0.00119256,0.06206884,0.00835424,0.27306986,0.61420197,0.65756397
-2.91445723,3.14284277,3.34645742,1.57054689,0.00127034,0.06167709,0.00832907,0.26903608,0.60992071,0.64358376
-2.90845423,3.07358432,3.27409536,1.53644093,0.00135674,0.06095097,0.00827453,0.26426460,0.60376461,0.62693532
-2.90245123,2.99601374,3.19524179,1.49849328,0.00145188,0.05991071,0.00819277,0.25887181,0.59593615,0.60788961
-2.89644822,2.91154190,3.11138074,1.45740052,0.00155568,0.05858242,0.00808634,0.25298180,0.58666154,0.58675579
-2.89044522,2.82164589,3.02401263,1.41388480,0.00166787,0.05699714,0.00795817,0.24672262,0.57618288,0.56387280
-2.88444222,2.72782686,2.93461210,1.36867316,0.00178796,0.05518978,0.00781137,0.24022227,0.56474982,0.53960017
-2.87843922,2.63156755,2.84458630,1.32247687,0.00191523,0.05319800,0.00764921,0.23360483,0.55261085,0.51430820
-2.87243622,2.53429116,2.75523568,1.27597160,0.00204876,0.05106097,0.00747496,0.22698661,0.54000485,0.48836828
-2.86643322,2.43732351,2.66771890,1.22977943,0.00218738,0.04881817,0.00729180,0.22047270,0.52715313,0.46214347
-2.86043022,2.34186018,2.58302358,1.18445334,0.00232970,0.04650828,0.00710272,0.21415403,0.51425247,0.43597998
-2.85442721,2.24894010,2.50194412,1.14046496,0.00247412,0.04416812,0.00691046,0.20810499,0.50146944,0.41019990
-2.84842421,2.15942651,2.42506776,1.09819606,0.00261886,0.04183180,0.00671738,0.20238182,0.48893622,0.38509530
-2.84242121,2.07399630,2.35276935,1.05793406,0.00276199,0.03953001,0.00652553,0.19702185,0.47674823,0.36092409
-2.83641821,1.99313761,2.28521516,1.01987164,0.00290144,0.03728951,0.00633652,0.19204346,0.46496344,0.33790759
-2.83041521,1.91715580,2.22237536,0.98411038,0.00303509,0.03513280,0.00615160,0.18744696,0.45360363,0.31622992
-2.82441221,1.84618706,2.16404448,0.95066818,0.00316079,0.03307810,0.00597164,0.18321619,0.44265721,0.29603897
-2.81840920,1.78021851,2.10986874,0.91948977,0.00327639,0.03113936,0.00579722,0.17932080,0.43208362,0.27744882
-2.81240620,1.71911376,2.05937875,0.89045985,0.00337984,0.02932654,0.00562862,0.17571905,0.42181885,0.26054343
-2.80640320,1.66264200,2.01202594,0.86341797,0.00346924,0.02764601,0.00546596,0.17236109,0.41178194,0.24538104
-2.80040020,1.61050917,1.96722066,0.83817440,0.00354285,0.02610099,0.00530923,0.16919236,0.40188192,0.23199916
-2.79439720,1.56238925,1.92437015,0.81452605,0.00359920,0.02469214,0.00515836,0.16615711,0.39202494,0.22041964
-2.78839420,1.51795401,1.88291435,0.79227163,0.00363709,0.02341808,0.00501334,0.16320175,0.38212110,0.21065349
-2.78239120,1.47689956,1.84235784,0.77122536,0.00365567,0.02227596,0.00487422,0.16027791,0.37209065,0.20270512
-2.77638819,1.43896840,1.80229623,0.75122835,0.00365441,0.02126195,0.00474118,0.15734505,0.36186938,0.19657574
-2.77038519,1.40396578,1.76243596,0.73215741,0.00363318,0.02037168,0.00461458,0.15437248,0.35141269,0.19226565
-2.76438219,1.37176974,1.72260645,0.71393067,0.00359224,0.01960059,0.00449494,0.15134075,0.34069847,0.18977531
-2.75837919,1.34233436,1.68276432,0.69651005,0.00353219,0.01894411,0.00438297,0.14824227,0.32972838,0.18910513
-2.75237619,1.31568636,1.64298956,0.67990040,0.00345404,0.01839785,0.00427950,0.14508123,0.31852781,0.19025393
-2.74637319,1.29191533,1.60347418,0.66414565,0.00335909,0.01795759,0.00418547,0.14187278,0.30714435,0.19321632
-2.74037019,1.27115855,1.56450412,0.64932232,0.00324895,0.01761918,0.00410189,0.13864163,0.29564507,0.19797899
-2.73436718,1.25358131,1.52643564,0.63553075,0.00312548,0.01737844,0.00402971,0.13542003,0.28411264,0.20451628
-2.72836418,1.23935423,1.48966768,0.62288495,0.00299071,0.01723094,0.00396980,0.13224536,0.27264080,0.21278534
-2.72236118,1.22862897,1.45461183,0.61150150,0.00284683,0.01717171,0.00392287,0.12915747,0.26132915,0.22272117
-2.71635818,1.22151399,1.42166174,0.60148848,0.00269607,0.01719507,0.00388937,0.12619590,0.25027787,0.23423189
-2.71035518,1.21805201,1.39116385,0.59293493,0.00254067,0.01729432,0.00386944,0.12339713,0.23958242,0.24719474
-2.70435218,1.21820059,1.36339097,0.58590184,0.00238283,0.01746164,0.00386287,0.12079206,0.22932869,0.26145294
-2.69834917,1.22181722,1.33852037,0.58041487,0.00222463,0.01768787,0.00386904,0.11840388,0.21958877,0.27681398
-2.69234617,1.22864998,1.31661757,0.57645968,0.00206799,0.01796257,0.00388692,0.11624636,0.21041756,0.29304942
-2.68634317,1.23833447,1.29762669,0.57397987,0.00191464,0.01827396,0.00391505,0.11432271,0.20185041,0.30989635
-2.68034017,1.25039746,1.28136797,0.57287780,0.00176607,0.01860913,0.00395159,0.11262517,0.19390185,0.32706081
-2.67433717,1.26426715,1.26754239,0.57301827,0.00162353,0.01895424,0.00399437,0.11113509,0.18656540,0.34422291
-2.66833417,1.27928970,1.25574318,0.57423473,0.00148802,0.01929483,0.00404093,0.10982378,0.17981460,0.36104367
-2.66233117,1.29475112,1.24547344,0.57633772,0.00136026,0.01961618,0.00408858,0.10865383,0.17360486,0.37717334
-2.65632816,1.30990353,1.23616876,0.57912501,0.00124074,0.01990378,0.00413459,0.10758098,0.16787637,0.39226090
-2.65032516,1.32399425,1.22722358,0.58239266,0.00112971,0.02014375,0.00417616,0.10655640,0.16255749,0.40596426
-2.64432216,1.33629631,1.21801970,0.58594652,0.00102721,0.02032332,0.00421063,0.10552907,0.15756868,0.41796084
-2.63831916,1.34613853,1.20795528,0.58961324,0.00093311,0.02043124,0.00423554,0.10444848,0.15282670,0.42795795
-2.63231616,1.35293372,1.19647277,0.59325026,0.00084712,0.02045821,0.00424871,0.10326708,0.14824862,0.43570252
-2.62631316,1.35620337,1.18308422,0.59675409,0.00076882,0.02039715,0.00424833,0.10194272,0.14375583,0.44098964
-2.62031016,1.35559752,1.16739267,0.60006633,0.00069774,0.02024349,0.00423304,0.10044064,0.13927744,0.44366963
-2.61430715,1.35090892,1.14910853,0.60317731,0.00063332,0.01999531,0.00420195,0.09873517,0.13475319,0.44365308
-2.60830415,1.34208062,1.12806033,0.60612685,0.00057500,0.01965332,0.00415469,0.09681093,0.13013562,0.44091382
-2.60230115,1.32920694,1.10419933,0.60900250,0.00052219,0.01922088,0.00409137,0.09466340,0.12539152,0.43548955
-2.59629815,1.31252777,1.07759820,0.61193523,0.00047435,0.01870377,0.00401258,0.09229909,0.12050255,0.42748013
-2.59029515,1.29241682,1.04844388,0.61509297,0.00043094,0.01810996,0.00391936,0.08973509,0.11546509,0.41704364
-2.58429215,1.26936458,1.01702566,0.61867258,0.00039149,0.01744930,0.00381311,0.08699821,0.11028943,0.40439043
-2.57828914,1.24395723,0.98371898,0.62289081,0.00035555,0.01673308,0.00369553,0.08412362,0.10499831,0.38977548
-2.57228614,1.21685261,0.94896652,0.62797477,0.00032276,0.01597369,0.00356854,0.08115327,0.09962504,0.37348939
-2.56628314,1.18875489,0.91325744,0.63415275,0.00029277,0.01518412,0.00343419,0.07813401,0.09421124,0.35584853
-2.56028014,1.16038919,0.87710627,0.64164590,0.00026532,0.01437758,0.00329460,0.07511565,0.08880443,0.33718478
-2.55427714,1.13247748,0.84103249,0.65066115,0.00024017,0.01356709,0.00315181,0.07214899,0.08345558,0.31783535
-2.54827414,1.10571698,0.80554190,0.66138597,0.00021711,0.01276517,0.00300780,0.06928392,0.07821670,0.29813302
-2.54227114,1.08076180,0.77111059,0.67398494,0.00019599,0.01198349,0.00286435,0.06656771,0.07313874,0.27839739
-2.53626813,1.05820860,0.73817219,0.68859837,0.00017668,0.01123272,0.00272306,0.06404354,0.06826969,0.25892722
-2.53026513,1.03858638,0.70710862,0.70534255,0.00015904,0.01052233,0.00258526,0.06174933,0.06365314,0.23999432
-2.52426213,1.02235043,0.67824451,0.72431164,0.00014297,0.00986055,0.00245208,0.05971684,0.05932710,0.22183892
-2.51825913,1.00988013,0.65184511,0.74558042,0.00012838,0.00925435,0.00232438,0.05797113,0.05532337,0.20466668
-2.51225613,1.00148000,0.62811719,0.76920763,0.00011518,0.00870948,0.00220279,0.05653032,0.05166720,0.18864737
-2.50625313,0.99738316,0.60721254,0.79523905,0.00010328,0.00823056,0.00208776,0.05540562,0.04837730,0.17391488
-2.50025013,0.99775644,0.58923317,0.82370993,0.00009259,0.00782123,0.00197960,0.05460163,0.04546614,0.16056857
-2.49424712,1.00270618,0.57423768,0.85464611,0.00008303,0.00748425,0.00187850,0.05411678,0.04294050,0.14867565
-2.48824412,1.01228382,0.56224790,0.88806345,0.00007450,0.00722168,0.00178459,0.05394396,0.04080209,0.13827437
-2.48224112,1.02649050,0.55325524,0.92396523,0.00006694,0.00703499,0.00169801,0.05407120,0.03904830,0.12937762
-2.47623812,1.04528031,0.54722611,0.96233751,0.00006025,0.00692520,0.00161892,0.05448240,0.03767292,0.12197682
-2.47023512,1.06856144,0.54410601,1.00314248,0.00005435,0.00689293,0.00154753,0.05515803,0.03666684,0.11604585
-2.46423212,1.09619556,0.54382207,1.04631015,0.00004917,0.00693843,0.00148419,0.05607579,0.03601860,0.11154462
-2.45822911,1.12799519,0.54628395,1.09172884,0.00004464,0.00706163,0.00142933,0.05721120,0.03571486,0.10842237
-2.45222611,1.16371962,0.55138310,1.13923514,0.00004068,0.00726208,0.00138352,0.05853805,0.03574072,0.10662034
-2.44622311,1.20306987,0.55899081,1.18860418,0.00003724,0.00753884,0.00134741,0.06002882,0.03607984,0.10607394
-2.44022011,1.24568339,0.56895525,1.23954087,0.00003426,0.00789046,0.00132179,0.06165496,0.03671450,0.10671421
-2.43421711,1.29112927,0.58109810,1.29167321,0.00003169,0.00831476,0.00130749,0.06338707,0.03762551,0.10846869
-2.42821411,1.33890481,0.59521112,1.34454822,0.00002949,0.00880879,0.00130535,0.06519508,0.03879205,0.11126184
-2.42221111,1.38843416,0.61105338,1.39763131,0.00002760,0.00936863,0.00131623,0.06704835,0.04019146,0.11501484
-2.41620810,1.43906975,0.62834947,1.45030957,0.00002601,0.00998932,0.00134090,0.06891574,0.04179901,0.11964519
-2.41020510,1.49009699,0.64678917,1.50189923,0.00002468,0.01066477,0.00138000,0.07076576,0.04358778,0.12506605
-2.40420210,1.54074252,0.66602891,1.55165741,0.00002357,0.01138768,0.00143401,0.07256670,0.04552849,0.13118553
-2.39819910,1.59018623,0.68569519,1.59879794,0.00002267,0.01214956,0.00150317,0.07428689,0.04758954,0.13790601
-2.39219610,1.63757676,0.70539004,1.64251081,0.00002195,0.01294078,0.00158744,0.07589497,0.04973713,0.14512376
-2.38619310,1.68205026,0.72469850,1.68198469,0.00002141,0.01375070,0.00168648,0.07736033,0.05193554,0.15272882
-2.38019010,1.72275184,0.74319782,1.71643150,0.00002101,0.01456779,0.00179960,0.07865363,0.05414752,0.16060536
-2.37418709,1.75885890,0.76046828,1.74511223,0.00002075,0.01537991,0.00192575,0.07974736,0.05633491,0.16863250
-2.36818409,1.78960570,0.77610504,1.76736281,0.00002064,0.01617457,0.00206352,0.08061656,0.05845935,0.17668580
-2.36218109,1.81430803,0.78973074,1.78261915,0.00002067,0.01693928,0.00221116,0.08123962,0.06048316,0.18463927
-2.35617809,1.83238735,0.80100829,1.79043997,0.00002085,0.01766195,0.00236662,0.08159903,0.06237028,0.19236800
-2.35017509,1.84339323,0.80965338,1.79052688,0.00002120,0.01833124,0.00252757,0.08168228,0.06408738,0.19975132
-2.34417209,1.84702344,0.81544623,1.78274056,0.00002177,0.01893709,0.00269150,0.08148269,0.06560492,0.20667657
-2.33816908,1.84314099,0.81824218,1.76711264,0.00002260,0.01947105,0.00285578,0.08100018,0.06689838,0.21304316
-2.33216608,1.83178747,0.81798070,1.74385276,0.00002376,0.01992682,0.00301775,0.08024205,0.06794932,0.21876697
-2.32616308,1.81319233,0.81469249,1.71335064,0.00002534,0.02030056,0.00317486,0.07922361,0.06874652,0.22378496
-2.32016008,1.78777783,0.80850447,1.67617322,0.00002747,0.02059135,0.00332475,0.07796871,0.06928700,0.22805970
-2.31415708,1.75615952,0.79964243,1.63305686,0.00003029,0.02080147,0.00346537,0.07651013,0.06957691,0.23158379
-2.30815408,1.71914234,0.78843129,1.58489531,0.00003399,0.02093669,0.00359510,0.07488981,0.06963234,0.23438390
-2.30215108,1.67771224,0.77529285,1.53272354,0.00003880,0.02100645,0.00371286,0.07315884,0.06947986,0.23652427
-2.29614807,1.63302386,0.76074110,1.47769835,0.00004499,0.02102398,0.00381820,0.07137735,0.06915698,0.23810946
-2.29014507,1.58638416,0.74537509,1.42107609,0.00005287,0.02100634,0.00391138,0.06961411,0.06871226,0.23928625
-2.28414207,1.53923250,0.72986946,1.36418831,0.00006281,0.02097430,0.00399344,0.06794592,0.06820526,0.24024433
-2.27813907,1.49311736,0.71496281,1.30841588,0.00007525,0.02095218,0.00406620,0.06645679,0.06770617,0.24121583
-2.27213607,1.44966997,0.70144389,1.25516202,0.00009066,0.02096757,0.00413233,0.06523686,0.06729512,0.24247337
-2.26613307,1.41057513,0.69013594,1.20582491,0.00010958,0.02105084,0.00419524,0.06438103,0.06706124,0.24432670
-2.26013007,1.37753948,0.68187929,1.16177013,0.00013260,0.02123469,0.00425910,0.06398742,0.06710132,0.24711762
-2.25412706,1.35225750,0.67751246,1.12430339,0.00016036,0.02155342,0.00432872,0.06415551,0.06751817,0.25121339
-2.24812406,1.33637542,0.67785200,1.09464386,0.00019354,0.02204221,0.00440940,0.06498399,0.06841861,0.25699843
-2.24212106,1.33145368,0.68367145,1.07389828,0.00023287,0.02273619,0.00450686,0.06656847,0.06991119,0.26486454
-2.23611806,1.33892807,0.69567971,1.06303629,0.00027908,0.02366948,0.00462700,0.06899887,0.07210350,0.27519968
-2.23011506,1.36007037,0.71449938,1.06286722,0.00033290,0.02487412,0.00477571,0.07235665,0.07509924,0.28837546
-2.22411206,1.39594914,0.74064539,1.07401858,0.00039505,0.02637893,0.00495871,0.07671196,0.07899511,0.30473377
-2.21810905,1.44739150,0.77450476,1.09691699,0.00046620,0.02820834,0.00518128,0.08212061,0.08387738,0.32457276
-2.21210605,1.51494706,0.81631786,1.13177161,0.00054695,0.03038121,0.00544806,0.08862114,0.08981851,0.34813260
-2.20610305,1.59885509,0.86616205,1.17856095,0.00063781,0.03290971,0.00576286,0.09623199,0.09687368,0.37558158
-2.20010005,1.69901643,0.92393833,1.23702353,0.00073914,0.03579825,0.00612841,0.10494882,0.10507748,0.40700301
-2.19409705,1.81497135,0.98936171,1.30665299,0.00085113,0.03904253,0.00654621,0.11474232,0.11444081,0.44238355
-2.18809405,1.94588499,1.06195595,1.38669825,0.00097380,0.04262883,0.00701637,0.12555640,0.12494826,0.48160352
-2.18209105,2.09054163,1.14105336,1.47616932,0.00110692,0.04653342,0.00753751,0.13730705,0.13655588,0.52442990
-2.17608804,2.24734903,1.22580003,1.57384922,0.00125003,0.05072233,0.00810664,0.14988198,0.14918977,0.57051233
-2.17008504,2.41435388,1.31516687,1.67831218,0.00140241,0.05515142,0.00871921,0.16314109,0.16274541,0.61938294
-2.16408204,2.58926891,1.40796657,1.78794836,0.00156304,0.05976675,0.00936907,0.17691786,0.17708792,0.67046003
-2.15807904,2.76951199,1.50287643,1.90099486,0.00173065,0.06450532,0.01004858,0.19102184,0.19205339,0.72305601
-2.15207604,2.95225685,1.59846670,2.01557265,0.00190368,0.06929624,0.01074872,0.20524200,0.20745123,0.77638973
-2.14607304,3.13449468,1.69323384,2.12972871,0.00208035,0.07406218,0.01145933,0.21935117,0.22306759,0.82960282
-2.14007004,3.31310522,1.78563788,2.24148241,0.00225865,0.07872118,0.01216928,0.23311130,0.23866989,0.88177996
-2.13406703,3.48493550,1.87414281,2.34887490,0.00243639,0.08318870,0.01286678,0.24627945,0.25401220,0.93197237
-2.12806403,3.64688365,1.95725876,2.45002003,0.00261130,0.08737998,0.01353970,0.25861436,0.26884149,0.97922382
-2.12206103,3.79598524,2.03358444,2.54315513,0.00278103,0.09121239,0.01417588,0.26988328,0.28290441,1.02259830
-2.11605803,3.92949868,2.10184842,2.62668996,0.00294325,0.09460793,0.01476351,0.27986893,0.29595450,1.06120819
-2.11005503,4.04498674,2.16094768,2.69925184,0.00309575,0.09749561,0.01529143,0.28837621,0.30775941,1.09424191
-2.10405203,4.14039059,2.20998181,2.75972540,0.00323646,0.09981375,0.01574950,0.29523836,0.31810796,1.12098988
-2.09804902,4.21409336,2.24828149,2.80728519,0.00336356,0.10151190,0.01612888,0.30032245,0.32681665,1.14086755
-2.09204602,4.26497041,2.27543002,2.84141966,0.00347558,0.10255252,0.01642232,0.30353374,0.33373539,1.15343461
-2.08604302,4.29242396,2.29127680,2.86194551,0.00357137,0.10291223,0.01662436,0.30481888,0.33875220,1.15840947
-2.08004002,4.29640029,2.29594224,2.86901148,0.00365025,0.10258252,0.01673145,0.30416770,0.34179652,1.15567831
-2.07403702,4.27738869,2.28981343,2.86309123,0.00371197,0.10157002,0.01674211,0.30161355,0.34284122,1.14529831
-2.06803402,4.23640183,2.27353086,2.84496534,0.00375674,0.09989621,0.01665687,0.29723209,0.34190297,1.12749495
-2.06203102,4.17493827,2.24796634,2.81569297,0.00378525,0.09759667,0.01647827,0.29113872,0.33904108,1.10265353
-2.05602801,4.09492848,2.21419295,2.77657398,0.00379862,0.09471979,0.01621071,0.28348459,0.33435488,1.07130523
-2.05002501,3.99866663,2.17344807,2.72910297,0.00379838,0.09132515,0.01586027,0.27445149,0.32797967,1.03410859
-2.04402201,3.88873086,2.12709085,2.67491681,0.00378638,0.08748152,0.01543450,0.26424580,0.32008156,0.99182701
-2.03801901,3.76789535,2.07655573,2.61573770,0.00376474,0.08326465,0.01494211,0.25309178,0.31085129,0.94530365
-2.03201601,3.63903789,2.02330374,2.55331399,0.00373574,0.07875491,0.01439268,0.24122450,0.30049755,0.89543449
-2.02601301,3.50504660,1.96877359,2.48936087,0.00370173,0.07403486,0.01379634,0.22888257,0.28923988,0.84314102
-2.02001001,3.36872955,1.91433432,2.42550342,0.00366506,0.06918697,0.01316346,0.21630128,0.27730158,0.78934352
-2.01400700,3.23273094,1.86124135,2.36322412,0.00362793,0.06429137,0.01250432,0.20370597,0.26490299,0.73493602
-2.00800400,3.09945671,1.81059772,2.30381688,0.00359232,0.05942390,0.01182882,0.19130629,0.25225527,0.68076380
-2.00200100,2.97101238,1.76332180,2.24834931,0.00355990,0.05465441,0.01114628,0.17929125,0.23955504,0.62760418
-1.99599800,2.84915512,1.72012287,2.19763459,0.00353197,0.05004545,0.01046518,0.16782529,0.22697997,0.57615103
-1.98999500,2.73526109,1.68148520,2.15221403,0.00350941,0.04565119,0.00979304,0.15704544,0.21468553,0.52700337
-1.98399200,2.63030897,1.64766136,2.11235061,0.00349260,0.04151679,0.00913629,0.14705969,0.20280281,0.48065806
