energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
-0.02101051,1.03151986,0.47206394,0.53386537,0.00259367,0.05703318,0.15658922,0.19754979,0.24155225,0.00000000
-0.01500750,1.08581320,0.49265573,0.56793171,0.00277688,0.06107269,0.16863967,0.20340769,0.25402701,0.00000000
-0.00900450,1.14108679,0.51278062,0.60369195,0.00297493,0.06516508,0.18110852,0.20877034,0.26651154,0.00000000
-0.00300150,1.19753679,0.53247010,0.64132682,0.00318622,0.06928869,0.19396722,0.21366181,0.27902529,0.00000000
0.00300150,1.25540630,0.55177772,0.68103573,0.00340905,0.07342058,0.20718729,0.21812275,0.29159644,0.00000000
0.00900450,1.31496982,0.57077236,0.72302671,0.00364156,0.07753656,0.22074047,0.22220767,0.30425867,0.00000000
0.01500750,1.37651428,0.58953013,0.76750436,0.00388179,0.08161142,0.23459867,0.22598150,0.31704742,0.00000000
0.02101051,1.44031753,0.60812564,0.81465618,0.00412765,0.08561907,0.24873360,0.22951564,0.32999567,0.00000000
0.02701351,1.50662500,0.62662270,0.86463771,0.00437688,0.08953275,0.26311612,0.23288366,0.34312940,0.00000000
0.03301651,1.57562548,0.64506525,0.91755703,0.00462714,0.09332527,0.27771515,0.23615680,0.35646310,0.00000000
0.03901951,1.64742723,0.66346873,0.97345923,0.00487594,0.09696932,0.29249640,0.23939964,0.36999540,0.00000000
0.04502251,1.72203549,0.68181264,1.03231170,0.00512072,0.10043774,0.30742065,0.24266594,0.38370522,0.00000000
0.05102551,1.79933263,0.70003472,1.09399073,0.00535881,0.10370397,0.32244192,0.24599505,0.39754855,0.00000000
0.05702851,1.87906212,0.71802695,1.15827049,0.00558748,0.10674240,0.33750546,0.24940898,0.41145616,0.00000000
0.06303152,1.96081742,0.73563411,1.22481488,0.00580398,0.10952893,0.35254577,0.25291033,0.42533247,0.00000000
0.06903452,2.04403655,0.75265472,1.29317302,0.00600559,0.11204149,0.36748476,0.25648115,0.43905560,0.00000000
0.07503752,2.12800324,0.76884471,1.36277897,0.00618962,0.11426058,0.38223027,0.26008286,0.45247884,0.00000000
0.08104052,2.21185495,0.78392367,1.43295597,0.00635348,0.11616996,0.39667508,0.26365722,0.46543347,0.00000000
0.08704352,2.29459788,0.79758357,1.50292558,0.00649477,0.11775725,0.41069660,0.26712829,0.47773287,0.00000000
0.09304652,2.37512885,0.80949948,1.57182158,0.00661128,0.11901460,0.42415736,0.27040532,0.48917792,0.00000000
0.09904952,2.45226347,0.81934199,1.63870854,0.00670109,0.11993929,0.43690649,0.27338645,0.49956337,0.00000000
0.10505253,2.52476957,0.82679065,1.70260461,0.00676259,0.12053429,0.44878209,0.27596304,0.50868499,0.00000000
0.11105553,2.59140494,0.83154790,1.76250775,0.00679460,0.12080874,0.45961472,0.27802431,0.51634718,0.00000000
0.11705853,2.65095774,0.83335262,1.81742468,0.00679634,0.12077823,0.46923173,0.27946234,0.52237074,0.00000000
0.12306153,2.70228800,0.83199290,1.86640138,0.00676754,0.12046494,0.47746239,0.28017683,0.52660029,0.00000000
0.12906453,2.74436848,0.82731704,1.90855404,0.00670845,0.11989761,0.48414372,0.28007975,0.52891119,0.00000000
0.13506753,2.77632304,0.81924247,1.94309917,0.00661984,0.11911112,0.48912655,0.27909935,0.52921545,0.00000000
0.14107054,2.79746087,0.80776200,1.96938160,0.00650304,0.11814597,0.49228173,0.27718358,0.52746637,0.00000000
0.14707354,2.80730501,0.79294703,1.98689927,0.00635993,0.11704733,0.49350606,0.27430271,0.52366171,0.00000000
0.15307654,2.80561392,0.77494766,1.99532359,0.00619292,0.11586391,0.49272765,0.27045091,0.51784512,0.00000000
0.15907954,2.79239504,0.75398955,1.99451465,0.00600492,0.11464654,0.48991038,0.26564698,0.51010592,0.00000000
0.16508254,2.76790990,0.73036783,1.98453045,0.00579930,0.11344652,0.48505723,0.25993401,0.50057708,0.00000000
0.17108554,2.73267049,0.70443827,1.96562992,0.00557981,0.11231388,0.47821226,0.25337819,0.48943151,0.00000000
0.17708854,2.68742724,0.67660623,1.93826944,0.00535058,0.11129549,0.46946105,0.24606670,0.47687706,0.00000000
0.18309155,2.63314920,0.64731390,1.90309325,0.00511600,0.11043322,0.45892961,0.23810497,0.46315012,0.00000000
0.18909455,2.57099740,0.61702655,1.86091793,0.00488067,0.10976219,0.44678180,0.22961337,0.44850854,0.00000000
0.19509755,2.50229275,0.58621839,1.81271190,0.00464933,0.10930923,0.43321523,0.22072350,0.43322392,0.00000000
0.20110055,2.42847982,0.55535872,1.75957052,0.00442680,0.10909164,0.41845604,0.21157436,0.41757378,0.00000000
0.20710355,2.35108817,0.52489900,1.70268800,0.00421791,0.10911629,0.40275266,0.20230842,0.40183393,0.00000000
0.21310655,2.27169269,0.49526141,1.64332710,0.00402742,0.10937920,0.38636886,0.19306793,0.38627140,0.00000000
0.21910955,2.19187458,0.46682920,1.58278757,0.00386000,0.10986557,0.36957651,0.18399149,0.37113808,0.00000000
0.22511256,2.11318403,0.43993928,1.52237461,0.00372014,0.11055035,0.35264823,0.17521091,0.35666552,0.00000000
0.23111556,2.03710601,0.41487711,1.46336804,0.00361213,0.11139929,0.33585034,0.16684875,0.34306068,0.00000000
0.23711856,1.96502965,0.39187390,1.40699318,0.00353997,0.11237039,0.31943639,0.15901609,0.33050309,0.00000000
0.24312156,1.89822197,0.37110611,1.35439391,0.00350738,0.11341582,0.30364140,0.15181107,0.31914297,0.00000000
0.24912456,1.83780610,0.35269684,1.30660865,0.00351765,0.11448407,0.28867704,0.14531768,0.30910062,0.00000000
0.25512756,1.78474411,0.33671896,1.26454949,0.00357369,0.11552227,0.27472789,0.13960511,0.30046662,0.00000000
0.26113057,1.73982411,0.32319955,1.22898469,0.00367788,0.11647862,0.26194869,0.13472741,0.29330285,0.00000000
0.26713357,1.70365148,0.31212515,1.20052482,0.00383201,0.11730467,0.25046274,0.13072345,0.28764401,0.00000000
0.27313657,1.67664379,0.30344761,1.17961248,0.00403724,0.11795749,0.24036118,0.12761709,0.28349950,0.00000000
0.27913957,1.65902890,0.29708988,1.16651575,0.00429398,0.11840146,0.23170323,0.12541746,0.28085548,0.00000000
0.28514257,1.65084620,0.29295174,1.16132520,0.00460185,0.11860972,0.22451715,0.12411943,0.27967683,0.00000000
0.29114557,1.65195034,0.29091488,1.16395469,0.00495955,0.11856506,0.21880175,0.12370403,0.27990900,0.00000000
0.29714857,1.66201771,0.29084741,1.17414567,0.00536483,0.11826044,0.21452852,0.12413900,0.28147974,0.00000000
0.30315158,1.68055536,0.29260757,1.19147528,0.00581447,0.11769892,0.21164395,0.12537938,0.28430046,0.00000000
0.30915458,1.70691258,0.29604666,1.21536800,0.00630421,0.11689310,0.21007215,0.12736817,0.28826754,0.00000000
0.31515758,1.74029525,0.30101119,1.24511092,0.00682881,0.11586422,0.20971767,0.13003714,0.29326345,0.00000000
0.32116058,1.77978312,0.30734453,1.27987244,0.00738206,0.11464083,0.21046835,0.13330780,0.29915793,0.00000000
0.32716358,1.82435014,0.31488802,1.31872427,0.00795692,0.11325732,0.21219825,0.13709256,0.30580923,0.00000000
0.33316658,1.87288792,0.32348179,1.36066644,0.00854565,0.11175219,0.21477066,0.14129622,0.31306568,0.00000000
0.33916958,1.92423215,0.33296558,1.40465462,0.00913998,0.11016646,0.21804105,0.14581766,0.32076762,0.00000000
0.34517259,1.97719171,0.34317952,1.44962959,0.00973141,0.10854203,0.22186022,0.15055189,0.32874971,0.00000000
0.35117559,2.03058004,0.35396521,1.49454765,0.01031145,0.10692032,0.22607730,0.15539237,0.33684384,0.00000000
0.35717859,2.08324792,0.36516705,1.53841143,0.01087194,0.10534110,0.23054293,0.16023354,0.34488251,0.00000000
0.36318159,2.13411680,0.37663390,1.58030002,0.01140544,0.10384166,0.23511237,0.16497358,0.35270264,0.00000000
0.36918459,2.18221165,0.38822114,1.61939735,0.01190554,0.10245630,0.23964867,0.16951717,0.36014975,0.00000000
0.37518759,2.22669198,0.39979295,1.65501780,0.01236728,0.10121616,0.24402566,0.17377837,0.36708231,0.00000000
0.38119060,2.26687988,0.41122482,1.68662813,0.01278742,0.10014932,0.24813092,0.17768320,0.37337615,0.00000000
0.38719360,2.30228369,0.42240604,1.71386465,0.01316479,0.09928118,0.25186848,0.18117208,0.37892860,0.00000000
0.39319660,2.33261634,0.43324219,1.73654499,0.01350055,0.09863494,0.25516123,0.18420180,0.38366229,0.00000000
0.39919960,2.35780720,0.44365729,1.75467389,0.01379832,0.09823235,0.25795299,0.18674704,0.38752818,0.00000000
0.40520260,2.37800670,0.45359550,1.76844265,0.01406432,0.09809425,0.26021004,0.18880124,0.39050790,0.00000000
0.41120560,2.39358333,0.46302235,1.77822210,0.01430734,0.09824125,0.26192218,0.19037689,0.39261497,0.00000000
0.41720860,2.40511284,0.47192516,1.78454937,0.01453864,0.09869416,0.26310307,0.19150499,0.39389493,0.00000000
0.42321161,2.41335969,0.48031281,1.78810878,0.01477170,0.09947428,0.26378998,0.19223394,0.39442426,0.00000000
0.42921461,2.41925146,0.48821466,1.78970751,0.01502194,0.10060335,0.26404281,0.19262766,0.39430812,0.00000000
0.43521761,2.42384681,0.49567865,1.79024700,0.01530621,0.10210340,0.26394237,0.19276316,0.39367688,0.00000000
0.44122061,2.42829823,0.50276871,1.79069095,0.01564230,0.10399616,0.26358801,0.19272751,0.39268161,0.00000000
0.44722361,2.43381081,0.50956152,1.79203110,0.01604829,0.10630230,0.26309460,0.19261454,0.39148870,0.00000000
0.45322661,2.44159854,0.51614273,1.79525213,0.01654184,0.10904043,0.26258895,0.19252113,0.39027375,0.00000000
0.45922961,2.45283964,0.52260288,1.80129661,0.01713950,0.11222588,0.26220575,0.19254355,0.38921499,0.00000000
0.46523262,2.46863263,0.52903314,1.81103156,0.01785592,0.11586939,0.26208319,0.19277367,0.38848650,0.00000000
0.47123562,2.48995470,0.53552108,1.82521742,0.01870312,0.11997574,0.26235839,0.19329556,0.38825156,0.00000000
0.47723862,2.51762386,0.54214671,1.84448077,0.01968981,0.12454236,0.26316282,0.19418224,0.38865623,0.00000000
0.48324162,2.55226635,0.54897890,1.86929146,0.02082078,0.12955807,0.26461778,0.19549305,0.38982363,0.00000000
0.48924462,2.59429036,0.55607248,1.89994510,0.02209633,0.13500195,0.26683029,0.19727144,0.39184896,0.00000000
0.49524762,2.64386730,0.56346602,1.93655140,0.02351198,0.14084247,0.26988936,0.19954354,0.39479562,0.00000000
0.50125063,2.70092099,0.57118041,1.97902867,0.02505816,0.14703688,0.27386293,0.20231729,0.39869247,0.00000000
0.50725363,2.76512554,0.57921849,2.02710486,0.02672021,0.15353098,0.27879555,0.20558235,0.40353244,0.00000000
0.51325663,2.83591184,0.58756540,2.08032483,0.02847853,0.16025920,0.28470687,0.20931067,0.40927244,0.00000000
0.51925963,2.91248249,0.59618991,2.13806378,0.03030886,0.16714519,0.29159103,0.21345770,0.41583465,0.00000000
0.52526263,2.99383470,0.60504646,2.19954627,0.03218286,0.17410276,0.29941701,0.21796423,0.42310919,0.00000000
0.53126563,3.07879025,0.61407782,2.26387008,0.03406878,0.18103723,0.30812984,0.22275867,0.43095787,0.00000000
0.53726863,3.16603142,0.62321820,2.33003405,0.03593233,0.18784729,0.31765260,0.22775973,0.43921908,0.00000000
0.54327164,3.25414140,0.63239657,2.39696891,0.03773766,0.19442705,0.32788917,0.23287932,0.44771349,0.00000000
0.54927464,3.34164774,0.64153997,2.46356968,0.03944842,0.20066855,0.33872751,0.23802566,0.45625032,0.00000000
0.55527764,3.42706689,0.65057658,2.52872861,0.04102892,0.20646442,0.35004329,0.24310631,0.46463403,0.00000000
0.56128064,3.50894813,0.65943837,2.59136716,0.04244522,0.21171073,0.36170376,0.24803104,0.47267099,0.00000000
0.56728364,3.58591515,0.66806308,2.65046582,0.04366623,0.21630989,0.37357150,0.25271454,0.48017594,0.00000000
0.57328664,3.65670337,0.67639548,2.70509063,0.04466473,0.22017348,0.38550805,0.25707862,0.48697800,0.00000000
0.57928964,3.72019181,0.68438770,2.75441522,0.04541818,0.22322490,0.39737706,0.26105407,0.49292591,0.00000000
0.58529265,3.77542809,0.69199877,2.79773780,0.04590945,0.22540180,0.40904698,0.26458198,0.49789231,0.00000000
0.59129565,3.82164575,0.69919330,2.83449234,0.04612728,0.22665808,0.42039307,0.26761448,0.50177697,0.00000000
0.59729865,3.85827353,0.70593943,2.86425386,0.04606661,0.22696542,0.43129881,0.27011497,0.50450878,0.00000000
0.60330165,3.88493648,0.71220628,2.88673783,0.04572854,0.22631422,0.44165656,0.27205788,0.50604645,0.00000000
0.60930465,3.90144933,0.71796107,2.90179406,0.04512025,0.22471403,0.45136771,0.27342786,0.50637805,0.00000000
0.61530765,3.90780294,0.72316617,2.90939579,0.04425453,0.22219321,0.46034222,0.27421871,0.50551936,0.00000000
0.62131066,3.90414499,0.72777634,2.90962482,0.04314926,0.21879803,0.46849792,0.27443198,0.50351115,0.00000000
0.62731366,3.89075621,0.73173650,2.90265386,0.04182665,0.21459116,0.47575954,0.27407538,0.50041568,0.00000000
0.63331666,3.86802387,0.73498011,2.88872713,0.04031240,0.20964953,0.48205767,0.27316123,0.49631250,0.00000000
0.63931966,3.83641408,0.73742844,2.86814063,0.03863482,0.20406184,0.48732795,0.27170480,0.49129386,0.00000000
0.64532266,3.79644460,0.73899092,2.84122311,0.03682381,0.19792556,0.49151046,0.26972301,0.48545996,0.00000000
0.65132566,3.74865947,0.73956646,2.80831876,0.03490998,0.19134386,0.49454953,0.26723316,0.47891419,0.00000000
0.65732866,3.69360697,0.73904584,2.76977267,0.03292376,0.18442228,0.49639404,0.26425211,0.47175875,0.00000000
0.66333167,3.63182157,0.73731505,2.72591942,0.03089459,0.17726555,0.49699813,0.26079571,0.46409062,0.00000000
0.66933467,3.56381074,0.73425945,2.67707540,0.02885027,0.16997453,0.49632241,0.25687860,0.45599823,0.00000000
0.67533767,3.49004671,0.72976843,2.62353484,0.02681638,0.16264346,0.49433562,0.25251429,0.44755883,0.00000000
0.68134067,3.41096327,0.72374040,2.56556942,0.02481590,0.15535758,0.49101650,0.24771557,0.43883664,0.00000000
0.68734367,3.32695701,0.71608789,2.50343101,0.02286894,0.14819129,0.48635588,0.24249510,0.42988189,0.00000000
0.69334667,3.23839269,0.70674233,2.43735717,0.02099264,0.14120681,0.48035875,0.23686622,0.42073063,0.00000000
0.69934967,3.14561149,0.69565834,2.36757848,0.01920117,0.13445340,0.47304625,0.23084375,0.41140536,0.00000000
0.70535268,3.04894166,0.68281739,2.29432705,0.01750586,0.12796725,0.46445736,0.22444488,0.40191638,0.00000000
0.71135568,2.94871017,0.66823047,2.21784549,0.01591539,0.12177178,0.45465023,0.21768998,0.39226377,0.00000000
0.71735868,2.84525471,0.65193979,2.13839544,0.01443611,0.11587856,0.44370306,0.21060328,0.38243980,0.00000000
0.72336168,2.73893504,0.63401945,2.05626521,0.01307233,0.11028863,0.43171443,0.20321336,0.37243186,0.00000000
0.72936468,2.63014289,0.61457496,1.97177587,0.01182670,0.10499414,0.41880312,0.19555354,0.36222552,0.00000000
0.73536768,2.51931003,0.59374181,1.88528542,0.01070054,0.09998030,0.40510738,0.18766199,0.35180778,0.00000000
0.74137069,2.40691387,0.57168315,1.79719089,0.00969417,0.09522743,0.39078371,0.17958163,0.34117033,0.00000000
0.74737369,2.29348058,0.54858659,1.70792822,0.00880727,0.09071310,0.37600522,0.17135994,0.33031254,0.00000000
0.75337669,2.17958544,0.52466052,1.61796998,0.00803907,0.08641421,0.36095960,0.16304848,0.31924437,0.00000000
0.75937969,2.06585070,0.50012984,1.52782112,0.00738865,0.08230891,0.34584680,0.15470237,0.30798873,0.00000000
0.76538269,1.95294091,0.47523149,1.43801302,0.00685508,0.07837838,0.33087649,0.14637958,0.29658344,0.00000000
0.77138569,1.84155610,0.45020981,1.34909605,0.00643756,0.07460825,0.31626529,0.13814023,0.28508259,0.00000000
0.77738869,1.73242317,0.42531187,1.26163116,0.00613547,0.07098977,0.30223391,0.13004575,0.27355725,0.00000000
0.78339170,1.62628552,0.40078296,1.17618071,0.00594845,0.06752059,0.28900411,0.12215804,0.26209548,0.00000000
0.78939470,1.52389171,0.37686223,1.09329896,0.00587635,0.06420522,0.27679557,0.11453865,0.25080156,0.00000000
0.79539770,1.42598298,0.35377859,1.01352247,0.00591917,0.06105508,0.26582263,0.10724787,0.23979451,0.00000000
0.80140070,1.33328038,0.33174695,0.93736085,0.00607702,0.05808829,0.25629080,0.10034387,0.22920586,0.00000000
0.80740370,1.24647152,0.31096475,0.86528785,0.00634997,0.05532911,0.24839322,0.09388180,0.21917669,0.00000000
0.81340670,1.16619732,0.29160886,0.79773326,0.00673793,0.05280710,0.24230685,0.08791294,0.20985415,0.00000000
0.81940970,1.09303910,0.27383284,0.73507558,0.00724049,0.05055613,0.23818854,0.08248376,0.20138733,0.00000000
0.82541271,1.02750615,0.25776457,0.67763566,0.00785675,0.04861315,0.23617092,0.07763507,0.19392284,0.00000000
0.83141571,0.97002418,0.24350426,0.62567144,0.00858514,0.04701698,0.23635827,0.07340109,0.18760005,0.00000000
0.83741871,0.92092484,0.23112286,0.57937378,0.00942324,0.04580690,0.23882234,0.06980866,0.18254632,0.00000000
0.84342171,0.88043668,0.22066093,0.53886353,0.01036760,0.04502135,0.24359840,0.06687636,0.17887225,0.00000000
0.84942471,0.84867766,0.21212789,0.50418979,0.01141360,0.04469669,0.25068149,0.06461384,0.17666723,0.00000000
0.85542771,0.82564977,0.20550182,0.47532950,0.01255525,0.04486599,0.26002325,0.06302112,0.17599546,0.00000000
0.86143072,0.81123575,0.20072981,0.45218828,0.01378511,0.04555798,0.27152941,0.06208817,0.17689254,0.00000000
0.86743372,0.80519832,0.19772875,0.43460256,0.01509420,0.04679621,0.28505817,0.06179455,0.17936290,0.00000000
0.87343672,0.80718202,0.19638688,0.42234303,0.01647192,0.04859834,0.30041972,0.06210937,0.18337810,0.00000000
0.87943972,0.81671788,0.19656577,0.41511936,0.01790611,0.05097558,0.31737703,0.06299140,0.18887624,0.00000000
0.88544272,0.83323085,0.19810307,0.41258607,0.01938307,0.05393243,0.33564811,0.06438954,0.19576235,0.00000000
0.89144572,0.85605008,0.20081578,0.41434963,0.02088771,0.05746650,0.35490984,0.06624355,0.20391000,0.00000000
0.89744872,0.88442187,0.20450408,0.41997640,0.02240373,0.06156852,0.37480328,0.06848505,0.21316397,0.00000000
0.90345173,0.91752490,0.20895570,0.42900159,0.02391390,0.06622254,0.39494068,0.07103889,0.22334395,0.00000000
0.90945473,0.95448769,0.21395074,0.44093871,0.02540034,0.07140617,0.41491381,0.07382470,0.23424920,0.00000000
0.91545773,0.99440741,0.21926675,0.45528956,0.02684497,0.07709096,0.43430354,0.07675872,0.24566387,0.00000000
0.92146073,1.03636984,0.22468403,0.47155429,0.02822986,0.08324285,0.45269044,0.07975578,0.25736300,0.00000000
0.92746373,1.07946959,0.22999096,0.48924138,0.02953775,0.08982257,0.46966587,0.08273143,0.26911874,0.00000000
0.93346673,1.12283005,0.23498918,0.50787723,0.03075249,0.09678610,0.48484340,0.08560408,0.28070667,0.00000000
0.93946973,1.16562227,0.23949853,0.52701498,0.03185955,0.10408510,0.49786989,0.08829707,0.29191189,0.00000000
0.94547274,1.20708218,0.24336139,0.54624251,0.03284647,0.11166734,0.50843593,0.09074064,0.30253471,0.00000000
0.95147574,1.24652547,0.24644653,0.56518908,0.03370330,0.11947700,0.51628508,0.09287370,0.31239554,0.00000000
0.95747874,1.28335964,0.24865205,0.58353075,0.03442295,0.12745502,0.52122162,0.09464531,0.32133898,0.00000000
0.96348174,1.31709282,0.24990747,0.60099415,0.03500149,0.13553943,0.52311632,0.09601574,0.32923676,0.00000000
0.96948474,1.34733918,0.25017482,0.61735879,0.03543837,0.14366567,0.52191007,0.09695725,0.33598955,0.00000000
0.97548774,1.37382071,0.24944867,0.63245765,0.03573647,0.15176690,0.51761515,0.09745436,0.34152755,0.00000000
0.98149075,1.39636557,0.24775514,0.64617631,0.03590216,0.15977450,0.51031403,0.09750371,0.34580987,0.00000000
0.98749375,1.41490324,0.24514987,0.65845067,0.03594507,0.16761849,0.50015590,0.09711350,0.34882288,0.00000000
0.99349675,1.42945675,0.24171510,0.66926335,0.03587796,0.17522827,0.48735089,0.09630254,0.35057755,0.00000000
0.99949975,1.44013262,0.23755591,0.67863903,0.03571628,0.18253332,0.47216244,0.09509897,0.35110602,0.00000000
1.00550275,1.44710898,0.23279586,0.68663909,0.03547774,0.18946422,0.45489805,0.09353872,0.35045774,0.00000000
1.01150575,1.45062257,0.22757208,0.69335548,0.03518179,0.19595369,0.43589883,0.09166373,0.34869527,0.00000000
1.01750875,1.45095518,0.22203023,0.69890442,0.03484898,0.20193781,0.41552848,0.08952017,0.34589003,0.00000000
1.02351176,1.44842015,0.21631923,0.70341991,0.03450036,0.20735739,0.39416190,0.08715652,0.34211839,0.00000000
1.02951476,1.44334956,0.21058629,0.70704735,0.03415671,0.21215935,0.37217415,0.08462187,0.33745812,0.00000000
1.03551776,1.43608245,0.20497217,0.70993755,0.03383794,0.21629810,0.34993008,0.08196421,0.33198544,0.00000000
1.04152076,1.42695461,0.19960697,0.71224117,0.03356239,0.21973688,0.32777502,0.07922910,0.32577286,0.00000000
1.04752376,1.41629012,0.19460662,0.71410384,0.03334621,0.22244903,0.30602683,0.07645844,0.31888781,0.00000000
1.05352676,1.40439486,0.19007010,0.71566206,0.03320280,0.22441903,0.28496963,0.07368969,0.31139203,0.00000000
1.05952976,1.39155220,0.18607751,0.71704009,0.03314239,0.22564331,0.26484917,0.07095530,0.30334180,0.00000000
1.06553277,1.37802078,0.18268910,0.71834775,0.03317167,0.22613087,0.24587012,0.06828251,0.29478877,0.00000000
1.07153577,1.36403440,0.17994513,0.71967945,0.03329356,0.22590351,0.22819504,0.06569344,0.28578143,0.00000000
1.07753877,1.34980398,0.17786671,0.72111441,0.03350716,0.22499585,0.21194509,0.06320543,0.27636684,0.00000000
1.08354177,1.33552135,0.17645747,0.72271804,0.03380778,0.22345495,0.19720218,0.06083163,0.26659267,0.00000000
1.08954477,1.32136469,0.17570588,0.72454471,0.03418722,0.22133975,0.18401246,0.05858174,0.25650920,0.00000000
1.09554777,1.30750551,0.17558839,0.72664166,0.03463409,0.21872013,0.17239079,0.05646287,0.24617127,0.00000000
1.10155078,1.29411660,0.17607290,0.72905403,0.03513438,0.21567589,0.16232598,0.05448054,0.23563989,0.00000000
1.10755378,1.28138081,0.17712270,0.73183089,0.03567210,0.21229542,0.15378654,0.05263954,0.22498343,0.00000000
1.11355678,1.26950013,0.17870050,0.73503192,0.03623001,0.20867427,0.14672650,0.05094487,0.21427840,0.00000000
1.11955978,1.25870455,0.18077245,0.73873444,0.03679052,0.20491363,0.14109126,0.04940255,0.20360962,0.00000000
1.12556278,1.24926012,0.18331196,0.74304041,0.03733656,0.20111865,0.13682295,0.04802023,0.19306987,0.00000000
1.13156578,1.24147566,0.18630301,0.74808286,0.03785247,0.19739677,0.13386534,0.04680768,0.18275894,0.00000000
1.13756878,1.23570744,0.18974294,0.75403119,0.03832491,0.19385586,0.13216784,0.04577711,0.17278219,0.00000000
1.14357179,1.23236114,0.19364433,0.76109488,0.03874364,0.19060240,0.13168865,0.04494317,0.16324868,0.00000000
1.14957479,1.23189061,0.19803595,0.76952502,0.03910221,0.18773951,0.13239672,0.04432280,0.15426883,0.00000000
1.15557779,1.23479281,0.20296260,0.77961311,0.03939854,0.18536492,0.13427272,0.04393483,0.14595192,0.00000000
1.16158079,1.24159868,0.20848376,0.79168692,0.03963523,0.18356884,0.13730865,0.04379936,0.13840324,0.00000000
1.16758379,1.25285970,0.21467104,0.80610292,0.03981970,0.18243177,0.14150641,0.04393689,0.13172123,0.00000000
1.17358679,1.26913024,0.22160442,0.82323553,0.03996414,0.18202225,0.14687519,0.04436739,0.12599461,0.00000000
1.17958979,1.29094597,0.22936743,0.84346296,0.04008514,0.18239462,0.15342794,0.04510911,0.12129953,0.00000000
1.18559280,1.31879896,0.23804139,0.86715031,0.04020316,0.18358678,0.16117701,0.04617737,0.11769694,0.00000000
1.19159580,1.35311040,0.24769895,0.89463030,0.04034173,0.18561822,0.17012912,0.04758329,0.11523019,0.00000000
1.19759880,1.39420186,0.25839726,0.92618248,0.04052649,0.18848810,0.18028012,0.04933254,0.11392300,0.00000000
1.20360180,1.44226676,0.27017105,0.96201182,0.04078408,0.19217381,0.19160957,0.05142418,0.11377776,0.00000000
1.20960480,1.49734316,0.28302602,1.00222786,0.04114089,0.19662995,0.20407563,0.05384960,0.11477440,0.00000000
1.21560780,1.55928972,0.29693297,1.04682548,0.04162180,0.20178785,0.21761049,0.05659171,0.11686970,0.00000000
1.22161081,1.62776633,0.31182299,1.09566844,0.04224892,0.20755579,0.23211665,0.05962440,0.11999727,0.00000000
1.22761381,1.70222069,0.32758410,1.14847699,0.04304036,0.21381995,0.24746436,0.06291222,0.12406809,0.00000000
1.23361681,1.78188232,0.34405967,1.20482025,0.04400913,0.22044614,0.26349040,0.06641054,0.12897177,0.00000000
1.23961981,1.86576480,0.36104878,1.26411442,0.04516224,0.22728238,0.27999843,0.07006596,0.13457841,0.00000000
1.24562281,1.95267683,0.37830874,1.32562711,0.04650001,0.23416219,0.29676098,0.07381721,0.14074115,0.00000000
1.25162581,2.04124239,0.39555972,1.38848822,0.04801558,0.24090866,0.31352311,0.07759634,0.14729935,0.00000000
1.25762881,2.12992947,0.41249149,1.45170713,0.04969474,0.24733908,0.33000772,0.08133034,0.15408225,0.00000000
1.26363182,2.21708689,0.42877198,1.51419579,0.05151610,0.25326999,0.34592226,0.08494298,0.16091322,0.00000000
1.26963482,2.30098771,0.44405742,1.57479706,0.05345140,0.25852256,0.36096676,0.08835693,0.16761422,0.00000000
1.27563782,2.37987788,0.45800362,1.63231706,0.05546624,0.26292794,0.37484266,0.09149607,0.17401062,0.00000000
1.28164082,2.45202807,0.47027792,1.68556043,0.05752099,0.26633255,0.38726233,0.09428784,0.17993599,0.00000000
1.28764382,2.51578659,0.48057125,1.73336694,0.05957191,0.26860284,0.39795862,0.09666551,0.18523684,0.00000000
1.29364682,2.56963126,0.48860980,1.77464788,0.06157246,0.26962965,0.40669415,0.09857045,0.18977707,0.00000000
1.29964982,2.61221787,0.49416573,1.80842082,0.06347469,0.26933159,0.41326995,0.09995409,0.19344205,0.00000000
1.30565283,2.64242333,0.49706637,1.83384108,0.06523074,0.26765767,0.41753286,0.10077958,0.19614203,0.00000000
1.31165583,2.65938161,0.49720159,1.85022866,0.06679432,0.26458878,0.41938164,0.10102310,0.19781492,0.00000000
1.31765883,2.66251100,0.49452885,1.85708955,0.06812208,0.26013812,0.41877117,0.10067471,0.19842821,0.00000000
1.32366183,2.65153168,0.48907589,1.85413064,0.06917498,0.25435058,0.41571481,0.09973876,0.19797997,0.00000000
1.32966483,2.62647297,0.48094078,1.84126757,0.06991942,0.24730094,0.41028475,0.09823376,0.19649900,0.00000000
1.33566783,2.58767024,0.47028945,1.81862553,0.07032821,0.23909123,0.40261022,0.09619183,0.19404393,0.00000000
1.34167084,2.53575169,0.45735084,1.78653303,0.07038133,0.22984721,0.39287384,0.09365764,0.19070150,0.00000000
1.34767384,2.47161601,0.44240982,1.74550925,0.07006639,0.21971417,0.38130609,0.09068701,0.18658397,0.00000000
1.35367684,2.39640190,0.42579838,1.69624547,0.06937892,0.20885228,0.36817838,0.08734513,0.18182578,0.00000000
1.35967984,2.31145100,0.40788534,1.63958187,0.06832231,0.19743161,0.35379472,0.08370455,0.17657960,0.00000000
1.36568284,2.21826601,0.38906510,1.57648043,0.06690761,0.18562716,0.33848269,0.07984298,0.17101190,0.00000000
