energy_ev,total_up,C_s_up,C_p_up,Na_s_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-3.11855928,2.54680455,0.03761427,0.08091544,0.32575292,0.02403564,2.00432809,0.85412575,0.31406820
-3.11255628,2.49111118,0.03774477,0.07879190,0.32538681,0.02313826,1.96075505,0.83918320,0.30784365
-3.10655328,2.43492557,0.03775570,0.07677412,0.32426352,0.02217553,1.91683056,0.82305076,0.30193918
-3.10055028,2.37835340,0.03764252,0.07488188,0.32228014,0.02115766,1.87261815,0.80573690,0.29637634
-3.09454727,2.32141267,0.03740232,0.07312744,0.31934236,0.02009502,1.82811501,0.78724910,0.29115405
-3.08854427,2.26406169,0.03703434,0.07151568,0.31537062,0.01899806,1.78327501,0.76760448,0.28625109
-3.08254127,2.20622822,0.03654028,0.07004455,0.31030557,0.01787719,1.73803276,0.74684020,0.28162918
-3.07653827,2.14783834,0.03592469,0.06870563,0.30411261,0.01674268,1.69232700,0.72502311,0.27723643
-3.07053527,2.08884307,0.03519515,0.06748495,0.29678535,0.01560455,1.64612206,0.70225767,0.27301107
-3.06453227,2.02924147,0.03436247,0.06636398,0.28834766,0.01447249,1.59942631,0.67869185,0.26888528
-3.05852926,1.96909906,0.03344061,0.06532063,0.27885430,0.01335567,1.55230653,0.65452038,0.26478900
-3.05252626,1.90856080,0.03244654,0.06433045,0.26839013,0.01226269,1.50489777,0.62998520,0.26065354
-3.04652326,1.84785818,0.03140000,0.06336783,0.25706791,0.01120148,1.45740821,0.60537285,0.25641502
-3.04052026,1.78731033,0.03032299,0.06240723,0.24502484,0.01017913,1.41011911,0.58100900,0.25201740
-3.03451726,1.72731938,0.02923926,0.06142436,0.23241807,0.00920188,1.36337993,0.55725018,0.24741511
-3.02851426,1.66836065,0.02817359,0.06039732,0.21941937,0.00827499,1.31759921,0.53447321,0.24257533
-3.02251126,1.61096823,0.02715106,0.05930764,0.20620933,0.00740272,1.27323169,0.51306271,0.23747960
-3.01650825,1.55571711,0.02619621,0.05814122,0.19297126,0.00658831,1.23076261,0.49339730,0.23212503
-3.01050525,1.50320258,0.02533222,0.05688908,0.17988517,0.00583395,1.19068981,0.47583512,0.22652495
-3.00450225,1.45401819,0.02458006,0.05554795,0.16712206,0.00514083,1.15350484,0.46069935,0.22070901
-2.99849925,1.40873332,0.02395773,0.05412066,0.15483876,0.00450915,1.11967375,0.44826434,0.21472274
-2.99249625,1.36787131,0.02347953,0.05261636,0.14317355,0.00393824,1.08961860,0.43874307,0.20862670
-2.98649325,1.33188927,0.02315550,0.05105047,0.13224261,0.00342659,1.06370043,0.43227648,0.20249507
-2.98049025,1.30116037,0.02299096,0.04944447,0.12213752,0.00297198,1.04220460,0.42892509,0.19641397
-2.97448724,1.27595938,0.02298618,0.04782546,0.11292380,0.00257160,1.02532888,0.42866352,0.19047932
-2.96848424,1.25645208,0.02313630,0.04622558,0.10464041,0.00222212,1.01317505,0.43137792,0.18479459
-2.96248124,1.24268897,0.02343136,0.04468124,0.09730032,0.00191986,1.00574417,0.43686676,0.17946818
-2.95647824,1.23460352,0.02385654,0.04323219,0.09089191,0.00166089,1.00293593,0.44484479,0.17461092
-2.95047524,1.23201495,0.02439257,0.04192054,0.08538121,0.00144111,1.00455185,0.45495023,0.17033334
-2.94447224,1.23463551,0.02501632,0.04078970,0.08071469,0.00125640,1.01030239,0.46675487,0.16674316
-2.93846923,1.24208186,0.02570152,0.03988321,0.07682266,0.00110265,1.01981762,0.47977685,0.16394278
-2.93246623,1.25389000,0.02641956,0.03924367,0.07362291,0.00097591,1.03266093,0.49349549,0.16202698
-2.92646323,1.26953309,0.02714048,0.03891155,0.07102459,0.00087240,1.04834522,0.50736780,0.16108084
-2.92046023,1.28844136,0.02783388,0.03892420,0.06893206,0.00078857,1.06635083,0.52084601,0.16117788
-2.91445723,1.31002314,0.02846996,0.03931478,0.06724869,0.00072117,1.08614439,0.53339526,0.16237852
-2.90845423,1.33368616,0.02902048,0.04011142,0.06588035,0.00066724,1.10719778,0.54451110,0.16472871
-2.90245123,1.35885792,0.02945967,0.04133638,0.06473863,0.00062419,1.12900633,0.55373573,0.16825895
-2.89644822,1.38500447,0.02976503,0.04300539,0.06374360,0.00058970,1.15110540,0.56067270,0.17298352
-2.89044522,1.41164658,0.02991806,0.04512720,0.06282599,0.00056184,1.17308464,0.56499913,0.17890000
-2.88444222,1.43837271,0.02990476,0.04770314,0.06192896,0.00053899,1.19459939,0.56647534,0.18598912
-2.87843922,1.46484828,0.02971602,0.05072700,0.06100917,0.00051984,1.21537869,0.56495117,0.19421478
-2.87243622,1.49082084,0.02934782,0.05418499,0.06003735,0.00050338,1.23522961,0.56036911,0.20352449
-2.86643322,1.51612129,0.02880122,0.05805593,0.05899822,0.00048888,1.25403800,0.55276393,0.21384997
-2.86043022,1.54066099,0.02808219,0.06231163,0.05788998,0.00047587,1.27176559,0.54225901,0.22510810
-2.85442721,1.56442544,0.02720130,0.06691737,0.05672319,0.00046410,1.28844380,0.52905962,0.23720219
-2.84842421,1.58746479,0.02617323,0.07183266,0.05551933,0.00045354,1.30416485,0.51344348,0.25002343
-2.84242121,1.60988200,0.02501621,0.07701204,0.05430891,0.00044433,1.31907055,0.49574912,0.26345274
-2.83641821,1.63181937,0.02375132,0.08240609,0.05312943,0.00043678,1.33333962,0.47636259,0.27736279
-2.83041521,1.65344423,0.02240182,0.08796249,0.05202300,0.00043134,1.34717419,0.45570318,0.29162023
-2.82441221,1.67493465,0.02099239,0.09362717,0.05103404,0.00042860,1.36078626,0.43420878,0.30608812
-2.81840920,1.69646590,0.01954845,0.09934547,0.05020688,0.00042923,1.37438470,0.41232150,0.32062849
-2.81240620,1.71819836,0.01809551,0.10506337,0.04958346,0.00043404,1.38816364,0.39047421,0.33510491
-2.80640320,1.74026747,0.01665858,0.11072856,0.04920125,0.00044390,1.40229259,0.36907841,0.34938504
-2.80040020,1.76277615,0.01526169,0.11629154,0.04909140,0.00045980,1.41690885,0.34851396,0.36334315
-2.79439720,1.78579003,0.01392755,0.12170657,0.04927720,0.00048279,1.43211243,0.32912088,0.37686241
-2.78839420,1.80933563,0.01267725,0.12693253,0.04977295,0.00051405,1.44796369,0.31119354,0.38983707
-2.78239120,1.83340150,0.01153013,0.13193355,0.05058317,0.00055483,1.46448380,0.29497718,0.40217428
-2.77638819,1.85794223,0.01050374,0.13667960,0.05170227,0.00060650,1.48165783,0.28066675,0.41379574
-2.77038519,1.88288502,0.00961387,0.14114686,0.05311472,0.00067053,1.49944024,0.26840797,0.42463897
-2.76438219,1.90813853,0.00887467,0.14531790,0.05479551,0.00074850,1.51776263,0.25830029,0.43465827
-2.75837919,1.93360343,0.00829880,0.14918179,0.05671112,0.00084211,1.53654310,0.25040144,0.44382540
-2.75237619,1.95918407,0.00789759,0.15273400,0.05882079,0.00095313,1.55569687,0.24473315,0.45212995
-2.74637319,1.98480075,0.00768125,0.15597621,0.06107807,0.00108345,1.57514740,0.24128772,0.45957932
-2.74037019,2.01040166,0.00765897,0.15891601,0.06343267,0.00123497,1.59483761,0.24003488,0.46619853
-2.73436718,2.03597386,0.00783903,0.16156643,0.06583232,0.00140965,1.61474019,0.24092859,0.47202954
-2.72836418,2.06155256,0.00822885,0.16394540,0.06822486,0.00160938,1.63486663,0.24391337,0.47713034
-2.72236118,2.08722775,0.00883492,0.16607511,0.07056016,0.00183597,1.65527405,0.24892978,0.48157366
-2.71635818,2.11314780,0.00966268,0.16798122,0.07279202,0.00209108,1.67606938,0.25591884,0.48544521
-2.71035518,2.13951916,0.01071631,0.16969198,0.07487985,0.00237607,1.69741025,0.26482503,0.48884158
-2.70435218,2.16660203,0.01199843,0.17123725,0.07679008,0.00269199,1.71950241,0.27559794,0.49186761
-2.69834917,2.19470156,0.01350974,0.17264734,0.07849725,0.00303943,1.74259321,0.28819229,0.49463335
-2.69234617,2.22415487,0.01524868,0.17395180,0.07998480,0.00341840,1.76696151,0.30256667,0.49725052
-2.68634317,2.25531397,0.01721093,0.17517815,0.08124539,0.00382831,1.79290394,0.31868081,0.49982867
-2.68034017,2.28852541,0.01938908,0.17635047,0.08228090,0.00426780,1.82071824,0.33649185,0.50247094
-2.67433717,2.32410744,0.02177219,0.17748806,0.08310197,0.00473471,1.85068436,0.35594982,0.50526969
-2.66833417,2.36232583,0.02434554,0.17860411,0.08372731,0.00522601,1.88304418,0.37699268,0.50830215
-2.66233117,2.40336970,0.02709041,0.17970450,0.08418261,0.00573777,1.91798108,0.39954121,0.51162623
-2.65632816,2.44732884,0.02998395,0.18078680,0.08449922,0.00626518,1.95560061,0.42349436,0.51527678
-2.65032516,2.49417402,0.03299930,0.18183952,0.08471268,0.00680256,1.99591330,0.44872521,0.51926252
-2.64432216,2.54374173,0.03610578,0.18284166,0.08486112,0.00734346,2.03882117,0.47507803,0.52356385
-2.63831916,2.59572454,0.03926925,0.18376277,0.08498359,0.00788076,2.08410862,0.50236669,0.52813177
-2.63231616,2.64966823,0.04245270,0.18456333,0.08511851,0.00840679,2.13143884,0.53037459,0.53288809
-2.62631316,2.70497615,0.04561691,0.18519569,0.08530210,0.00891356,2.18035623,0.55885630,0.53772693
-2.62031016,2.76092115,0.04872131,0.18560545,0.08556701,0.00939294,2.23029486,0.58754087,0.54251767
-2.61430715,2.81666471,0.05172487,0.18573326,0.08594114,0.00983685,2.28059302,0.61613672,0.54710923
-2.60830415,2.87128268,0.05458716,0.18551707,0.08644666,0.01023759,2.33051316,0.64433793,0.55133549
-2.60230115,2.92379629,0.05726935,0.18489457,0.08709925,0.01058796,2.37926631,0.67183160,0.55502173
-2.59629815,2.97320696,0.05973521,0.18380590,0.08790765,0.01088161,2.42603971,0.69830600,0.55799167
-2.59029515,3.01853307,0.06195209,0.18219640,0.08887333,0.01111315,2.47002618,0.72345893,0.56007486
-2.58429215,3.05884661,0.06389178,0.18001924,0.08999055,0.01127839,2.51045363,0.74700601,0.56111399
-2.57828914,3.09330776,0.06553117,0.17723787,0.09124649,0.01137447,2.54661289,0.76868832,0.56097170
-2.57228614,3.12119526,0.06685281,0.17382808,0.09262165,0.01139992,2.57788245,0.78827912,0.55953656
-2.56628314,3.14193108,0.06784527,0.16977961,0.09409046,0.01135478,2.60374858,0.80558906,0.55672786
-2.56028014,3.15509782,0.06850322,0.16509720,0.09562193,0.01124051,2.62381974,0.82046995,0.55249891
-2.55427714,3.16044805,0.06882737,0.15980098,0.09718054,0.01106001,2.63783455,0.83281657,0.54683875
-2.54827414,3.15790510,0.06882417,0.15392629,0.09872714,0.01081746,2.64566294,0.84256669,0.53977211
-2.54227114,3.14755554,0.06850533,0.14752278,0.10022001,0.01051817,2.64730059,0.84969928,0.53135765
-2.53626813,3.12963390,0.06788721,0.14065297,0.10161587,0.01016843,2.64285720,0.85423109,0.52168466
-2.53026513,3.10450079,0.06699004,0.13339028,0.10287102,0.00977523,2.63253955,0.85621187,0.51086837
-2.52426213,3.07261602,0.06583709,0.12581662,0.10394244,0.00934611,2.61663046,0.85571847,0.49904419
-2.51825913,3.03450840,0.06445381,0.11801978,0.10478882,0.00888883,2.59546533,0.85284848,0.48636125
-2.51225613,2.99074434,0.06286691,0.11009058,0.10537166,0.00841120,2.56940759,0.84771348,0.47297560
-2.50625313,2.94189705,0.06110360,0.10212006,0.10565618,0.00792083,2.53882499,0.84043261,0.45904346
-2.50025013,2.88851840,0.05919078,0.09419673,0.10561223,0.00742492,2.50406801,0.83112673,0.44471496
-2.49424712,2.83111490,0.05715441,0.08640417,0.10521505,0.00693011,2.46545177,0.81991347,0.43012855
-2.48824412,2.77012920,0.05501898,0.07881878,0.10444590,0.00644235,2.42324260,0.80690347,0.41540657
-2.48224112,2.70592794,0.05280713,0.07150815,0.10329254,0.00596675,2.37764980,0.79219804,0.40065195
-2.47623812,2.63879642,0.05053939,0.06452972,0.10174953,0.00550759,2.32882301,0.77588818,0.38594633
-2.47023512,2.56893992,0.04823407,0.05792998,0.09981842,0.00506828,2.27685513,0.75805496,0.37134948
-2.46423212,2.49649141,0.04590729,0.05174413,0.09750769,0.00465133,2.22179025,0.73877121,0.35690004
-2.45822911,2.42152446,0.04357305,0.04599621,0.09483253,0.00425844,2.16363589,0.71810422,0.34261745
-2.45222611,2.34407050,0.04124343,0.04069955,0.09181449,0.00389058,2.10237855,0.69611916,0.32850478
-2.44622311,2.26413871,0.03892888,0.03585763,0.08848096,0.00354802,2.03800123,0.67288305,0.31455230
-2.44022011,2.18173727,0.03663843,0.03146513,0.08486445,0.00323051,1.97050178,0.64846869,0.30074151
-2.43421711,2.09689426,0.03438002,0.02750918,0.08100183,0.00293730,1.89991064,0.62295850,0.28704926
-2.42821411,2.00967693,0.03216077,0.02397072,0.07693346,0.00266732,1.82630681,0.59644775,0.27345188
-2.42221111,1.92020796,0.02998716,0.02082589,0.07270218,0.00241926,1.74983107,0.56904701,0.25992881
-2.41620810,1.82867788,0.02786529,0.01804737,0.06835239,0.00219165,1.67069551,0.54088366,0.24646584
-2.41020510,1.73535289,0.02580098,0.01560563,0.06392899,0.00198296,1.58918889,0.51210231,0.23305757
-2.40420210,1.64057772,0.02379983,0.01347013,0.05947645,0.00179165,1.50567761,0.48286400,0.21970911
-2.39819910,1.54477366,0.02186729,0.01161022,0.05503788,0.00161626,1.42060226,0.45334447,0.20643695
-2.39219610,1.44843193,0.02000857,0.00999602,0.05065416,0.00145540,1.33447012,0.42373123,0.19326907
-2.38619310,1.35210306,0.01822864,0.00859904,0.04636321,0.00130782,1.24784416,0.39422005,0.18024429
-2.38019010,1.25638311,0.01653207,0.00739265,0.04219938,0.00117239,1.16132927,0.36501061,0.16741096
-2.37418709,1.16189757,0.01492295,0.00635240,0.03819288,0.00104811,1.07555658,0.33630198,0.15482529
-2.36818409,1.06928409,0.01340476,0.00545621,0.03436949,0.00093414,0.99116691,0.30828792,0.14254917
-2.36218109,0.97917507,0.01198025,0.00468437,0.03075030,0.00082972,0.90879410,0.28115230,0.13064793
-2.35617809,0.89218094,0.01065133,0.00401958,0.02735163,0.00073420,0.82904934,0.25506496,0.11918806
-2.35017509,0.80887519,0.00941904,0.00344677,0.02418505,0.00064703,0.75250708,0.23017811,0.10823501
-2.34417209,0.72978170,0.00828345,0.00295295,0.02125759,0.00056770,0.67969322,0.20662348,0.09785122
-2.33816908,0.65536490,0.00724366,0.00252704,0.01857199,0.00049577,0.61107603,0.18451027,0.08809458
-2.33216608,0.58602308,0.00629785,0.00215960,0.01612704,0.00043080,0.54705999,0.16392399,0.07901708
-2.32616308,0.52208486,0.00544331,0.00184267,0.01391804,0.00037240,0.48798269,0.14492620,0.07066406
-2.32016008,0.46380874,0.00467653,0.00156954,0.01193728,0.00032017,0.43411452,0.12755506,0.06307376
-2.31415708,0.41138538,0.00399329,0.00133453,0.01017450,0.00027371,0.38566099,0.11182655,0.05627727
-2.30815408,0.36494214,0.00338878,0.00113285,0.00861745,0.00023263,0.34276708,0.09773641,0.05029882
-2.30215108,0.32454939,0.00285776,0.00096044,0.00725240,0.00019653,0.30552328,0.08526243,0.04515625
-2.29614807,0.29022784,0.00239466,0.00081384,0.00606458,0.00016501,0.27397245,0.07436713,0.04086176
-2.29014507,0.26195630,0.00199373,0.00069009,0.00503868,0.00013768,0.24811717,0.06500046,0.03742260
-2.28414207,0.23967922,0.00164917,0.00058663,0.00415920,0.00011414,0.22792673,0.05710261,0.03484183
-2.27813907,0.22331342,0.00135523,0.00050124,0.00341085,0.00009402,0.21334332,0.05060658,0.03311889
-2.27213607,0.21275346,0.00110635,0.00043198,0.00277880,0.00007693,0.20428697,0.04544047,0.03225010
-2.26613307,0.20787540,0.00089717,0.00037715,0.00224894,0.00006253,0.20065884,0.04152944,0.03222881
-2.26013007,0.20853852,0.00072267,0.00033527,0.00180804,0.00005049,0.20234255,0.03879722,0.03304535
-2.25412706,0.21458513,0.00057820,0.00030501,0.00144389,0.00004049,0.20920370,0.03716720,0.03468668
-2.24812406,0.22583828,0.00045948,0.00028520,0.00114536,0.00003224,0.22108735,0.03656296,0.03713571
-2.24212106,0.24209777,0.00036265,0.00027479,0.00090244,0.00002550,0.23781396,0.03690851,0.04037048
-2.23611806,0.26313476,0.00028427,0.00027284,0.00070623,0.00002003,0.25917385,0.03812809,0.04436305
-2.23011506,0.28868538,0.00022130,0.00027849,0.00054893,0.00001563,0.28492085,0.04014562,0.04907833
-2.22411206,0.31844393,0.00017110,0.00029096,0.00042376,0.00001210,0.31476565,0.04288409,0.05447288
-2.21810905,0.35205641,0.00013137,0.00030949,0.00032490,0.00000931,0.34836928,0.04626468,0.06049378
-2.21210605,0.38911481,0.00010016,0.00033339,0.00024739,0.00000711,0.38533768,0.05020605,0.06707768
-2.20610305,0.42915302,0.00007584,0.00036194,0.00018708,0.00000539,0.42521770,0.05462358,0.07415014
-2.20010005,0.47164481,0.00005702,0.00039446,0.00014049,0.00000406,0.46749522,0.05942897,0.08162536
-2.19409705,0.51600441,0.00004258,0.00043024,0.00010478,0.00000304,0.51159592,0.06452998,0.08940635
-2.18809405,0.56159016,0.00003157,0.00046857,0.00007760,0.00000225,0.55688905,0.06983061,0.09738570
-2.18209105,0.60771131,0.00002324,0.00050869,0.00005707,0.00000166,0.60269427,0.07523166,0.10544677
-2.17608804,0.65363807,0.00001699,0.00054985,0.00004168,0.00000122,0.64829181,0.08063163,0.11346558
-2.17008504,0.69861477,0.00001233,0.00059127,0.00003023,0.00000088,0.69293569,0.08592809,0.12131319
-2.16408204,0.74187582,0.00000889,0.00063214,0.00002177,0.00000064,0.73586960,0.09101931,0.12885849
-2.15807904,0.78266382,0.00000636,0.00067167,0.00001557,0.00000046,0.77634502,0.09580627,0.13597145
-2.15207604,0.82024922,0.00000452,0.00070909,0.00001106,0.00000033,0.81364078,0.10019484,0.14252661
-2.14607304,0.85395067,0.00000319,0.00074363,0.00000780,0.00000023,0.84708333,0.10409797,0.14840665
-2.14007004,0.88315512,0.00000223,0.00077457,0.00000546,0.00000016,0.87606675,0.10743804,0.15350592
-2.13406703,0.90733680,0.00000155,0.00080128,0.00000380,0.00000011,0.90007158,0.11014894,0.15773381
-2.12806403,0.92607402,0.00000107,0.00082318,0.00000262,0.00000008,0.91868152,0.11217794,0.16101767
-2.12206103,0.93906298,0.00000074,0.00083979,0.00000180,0.00000005,0.93159715,0.11348729,0.16330524
-2.11605803,0.94612795,0.00000050,0.00085075,0.00000123,0.00000004,0.93864599,0.11405526,0.16456646
-2.11005503,0.94722702,0.00000034,0.00085581,0.00000083,0.00000003,0.93978822,0.11387674,0.16479448
-2.10405203,0.94245334,0.00000023,0.00085486,0.00000057,0.00000002,0.93511784,0.11296332,0.16400587
-2.09804902,0.93203147,0.00000015,0.00084789,0.00000039,0.00000001,0.92485907,0.11134277,0.16223999
-2.09204602,0.91630910,0.00000010,0.00083506,0.00000028,0.00000001,0.90935809,0.10905793,0.15955761
-2.08604302,0.89574450,0.00000007,0.00081663,0.00000021,0.00000001,0.88907050,0.10616520,0.15603863
-2.08004002,0.87089012,0.00000004,0.00079297,0.00000018,0.00000001,0.86454510,0.10273251,0.15177934
-2.07403702,0.84237325,0.00000003,0.00076457,0.00000018,0.00000002,0.83640458,0.09883696,0.14688895
-2.06803402,0.81087447,0.00000002,0.00073199,0.00000022,0.00000002,0.80532420,0.09456227,0.14148592
-2.06203102,0.77710500,0.00000001,0.00069587,0.00000030,0.00000004,0.77200926,0.08999601,0.13569397
-2.05602801,0.74178383,0.00000001,0.00065689,0.00000043,0.00000005,0.73717236,0.08522688,0.12963809
-2.05002501,0.70561559,0.00000000,0.00061576,0.00000062,0.00000008,0.70151151,0.08034210,0.12344072
-2.04402201,0.66927015,0.00000000,0.00057319,0.00000092,0.00000012,0.66568987,0.07542495,0.11721817
-2.03801901,0.63336467,0.00000000,0.00052991,0.00000135,0.00000017,0.63031788,0.07055265,0.11107750
-2.03201601,0.59844854,0.00000000,0.00048660,0.00000197,0.00000025,0.59593849,0.06579457,0.10511389
-2.02601301,0.56499197,0.00000000,0.00044392,0.00000287,0.00000037,0.56301569,0.06121085,0.09940865
-2.02001001,0.53337810,0.00000000,0.00040247,0.00000414,0.00000053,0.53192683,0.05685149,0.09402784
-2.01400700,0.50389891,0.00000000,0.00036281,0.00000593,0.00000076,0.50295855,0.05275579,0.08902160
-2.00800400,0.47675471,0.00000000,0.00032548,0.00000845,0.00000108,0.47630628,0.04895232,0.08442400
-2.00200100,0.45205691,0.00000000,0.00029094,0.00001194,0.00000153,0.45207706,0.04545915,0.08025358
-1.99599800,0.42983362,0.00000000,0.00025966,0.00001675,0.00000215,0.43029509,0.04228450,0.07651429
-1.98999500,0.41003771,0.00000000,0.00023207,0.00002333,0.00000299,0.41090974,0.03942765,0.07319694
-1.98399200,0.39255658,0.00000000,0.00020864,0.00003227,0.00000413,0.39380526,0.03688001,0.07028089
-1.97798899,0.37722322,0.00000000,0.00018985,0.00004430,0.00000567,0.37881174,0.03462638,0.06773602
-1.97198599,0.36382788,0.00000000,0.00017626,0.00006039,0.00000773,0.36571669,0.03264629,0.06552475
-1.96598299,0.35212999,0.00000000,0.00016855,0.00008174,0.00001047,0.35427681,0.03091532,0.06360416
-1.95997999,0.34186964,0.00000000,0.00016754,0.00010983,0.00001407,0.34422933,0.02940640,0.06192804
-1.95397699,0.33277845,0.00000000,0.00017421,0.00014651,0.00001877,0.33530279,0.02809109,0.06044877
-1.94797399,0.32458947,0.00000000,0.00018982,0.00019405,0.00002485,0.32722673,0.02694065,0.05911912
-1.94197099,0.31704583,0.00000000,0.00021588,0.00025517,0.00003268,0.31974022,0.02592706,0.05789379
-1.93596798,0.30990807,0.00000000,0.00025423,0.00033312,0.00004267,0.31259909,0.02502385,0.05673072
-1.92996498,0.30296016,0.00000000,0.00030708,0.00043177,0.00005530,0.30558173,0.02420680,0.05559218
-1.92396198,0.29601400,0.00000000,0.00037706,0.00055561,0.00007116,0.29849359,0.02345444,0.05444560
-1.91795898,0.28891269,0.00000000,0.00046723,0.00070984,0.00009091,0.29117025,0.02274846,0.05326417
-1.91195598,0.28153250,0.00000000,0.00058111,0.00090036,0.00011532,0.28347942,0.02207394,0.05202723
-1.90595298,0.27378362,0.00000000,0.00072268,0.00113383,0.00014522,0.27532160,0.02141943,0.05072041
-1.89994997,0.26560994,0.00000000,0.00089639,0.00141757,0.00018156,0.26662993,0.02077697,0.04933560
-1.89394697,0.25698779,0.00000000,0.00110711,0.00175960,0.00022536,0.25736905,0.02014199,0.04787072
-1.88794397,0.24792397,0.00000000,0.00136007,0.00216846,0.00027773,0.24753318,0.01951303,0.04632941
-1.88194097,0.23845301,0.00000000,0.00166076,0.00265314,0.00033981,0.23714369,0.01889152,0.04472043
-1.87593797,0.22863381,0.00000000,0.00201486,0.00322284,0.00041277,0.22624601,0.01828138,0.04305708
-1.86993497,0.21854584,0.00000000,0.00242802,0.00388675,0.00049781,0.21490625,0.01768860,0.04135649
-1.86393197,0.20828499,0.00000000,0.00290575,0.00465377,0.00059604,0.20320749,0.01712083,0.03963870
-1.85792896,0.19795911,0.00000000,0.00345312,0.00553214,0.00070854,0.19124590,0.01658680,0.03792590
-1.85192596,0.18768342,0.00000000,0.00407462,0.00652908,0.00083623,0.17912676,0.01609589,0.03624139
-1.84592296,0.17757596,0.00000000,0.00477379,0.00765033,0.00097983,0.16696059,0.01565753,0.03460876
-1.83991996,0.16775304,0.00000000,0.00555302,0.00889976,0.00113986,0.15485933,0.01528075,0.03305085
-1.83391696,0.15832503,0.00000000,0.00641325,0.01027891,0.00131649,0.14293280,0.01497363,0.03158897
-1.82791396,0.14939241,0.00000000,0.00735368,0.01178653,0.00150958,0.13128551,0.01474287,0.03024198
-1.82191096,0.14104234,0.00000000,0.00837158,0.01341822,0.00171856,0.12001379,0.01459339,0.02902567
-1.81590795,0.13334573,0.00000000,0.00946203,0.01516611,0.00194242,0.10920347,0.01452795,0.02795205
-1.80990495,0.12635508,0.00000000,0.01061780,0.01701860,0.00217967,0.09892797,0.01454695,0.02702894
-1.80390195,0.12010291,0.00000000,0.01182926,0.01896027,0.00242834,0.08924707,0.01464821,0.02625964
-1.79789895,0.11460101,0.00000000,0.01308441,0.02097181,0.00268595,0.08020606,0.01482694,0.02564279
-1.79189595,0.10984052,0.00000000,0.01436895,0.02303025,0.00294955,0.07183558,0.01507576,0.02517239
-1.78589295,0.10579265,0.00000000,0.01566645,0.02510923,0.00321577,0.06415183,0.01538487,0.02483800
-1.77988994,0.10241024,0.00000000,0.01695873,0.02717943,0.00348085,0.05715732,0.01574231,0.02462516
-1.77388694,0.09962991,0.00000000,0.01822615,0.02920928,0.00374073,0.05084198,0.01613431,0.02451585
-1.76788394,0.09737478,0.00000000,0.01944818,0.03116562,0.00399114,0.04518458,0.01654575,0.02448920
-1.76188094,0.09555762,0.00000000,0.02060390,0.03301466,0.00422776,0.04015442,0.01696071,0.02452224
-1.75587794,0.09408433,0.00000000,0.02167266,0.03472293,0.00444626,0.03571310,0.01736303,0.02459075
-1.74987494,0.09285757,0.00000000,0.02263474,0.03625829,0.00464251,0.03181640,0.01773698,0.02467015
-1.74387194,0.09178044,0.00000000,0.02347199,0.03759099,0.00481265,0.02841621,0.01806793,0.02473638
-1.73786893,0.09076000,0.00000000,0.02416851,0.03869467,0.00495325,0.02546226,0.01834296,0.02476678
-1.73186593,0.08971060,0.00000000,0.02471128,0.03954730,0.00506142,0.02290382,0.01855153,0.02474089
-1.72586293,0.08855681,0.00000000,0.02509068,0.04013203,0.00513493,0.02069116,0.01868609,0.02464119
-1.71985993,0.08723591,0.00000000,0.02530100,0.04043779,0.00517224,0.01877681,0.01874260,0.02445365
-1.71385693,0.08569987,0.00000000,0.02534074,0.04045986,0.00517260,0.01711662,0.01872103,0.02416823
-1.70785393,0.08391673,0.00000000,0.02521290,0.04020007,0.00513609,0.01567053,0.01862572,0.02377920
-1.70185093,0.08187145,0.00000000,0.02492503,0.03966691,0.00506356,0.01440310,0.01846573,0.02328526
-1.69584792,0.07956608,0.00000000,0.02448928,0.03887539,0.00495669,0.01328388,0.01825505,0.02268959
-1.68984492,0.07701953,0.00000000,0.02392218,0.03784661,0.00481785,0.01228752,0.01801270,0.02199970
-1.68384192,0.07426671,0.00000000,0.02324444,0.03660729,0.00465008,0.01139368,0.01776284,0.02122717
-1.67783892,0.07135736,0.00000000,0.02248051,0.03518901,0.00445698,0.01058686,0.01753466,0.02038725
-1.67183592,0.06835442,0.00000000,0.02165822,0.03362739,0.00424257,0.00985606,0.01736230,0.01949842
-1.66583292,0.06533221,0.00000000,0.02080816,0.03196115,0.00401122,0.00919435,0.01728462,0.01858183
-1.65982991,0.06237439,0.00000000,0.01996319,0.03023114,0.00376745,0.00859843,0.01734486,0.01766073
-1.65382691,0.05957177,0.00000000,0.01915777,0.02847934,0.00351585,0.00806805,0.01759030,0.01675987
-1.64782391,0.05702013,0.00000000,0.01842737,0.02674788,0.00326095,0.00760554,0.01807163,0.01590488
-1.64182091,0.05481791,0.00000000,0.01780782,0.02507810,0.00300710,0.00721525,0.01884242,0.01512166
-1.63581791,0.05306403,0.00000000,0.01733464,0.02350972,0.00275837,0.00690303,0.01995822,0.01443580
-1.62981491,0.05185565,0.00000000,0.01704243,0.02208004,0.00251845,0.00667574,0.02147566,0.01387204
-1.62381191,0.05128604,0.00000000,0.01696417,0.02082327,0.00229063,0.00654077,0.02345126,0.01345374
-1.61780890,0.05144240,0.00000000,0.01713061,0.01976995,0.00207771,0.00650564,0.02594015,0.01320239
-1.61180590,0.05240375,0.00000000,0.01756954,0.01894645,0.00188199,0.00657750,0.02899450,0.01313713
-1.60580290,0.05423885,0.00000000,0.01830517,0.01837455,0.00170526,0.00676282,0.03266179,0.01327432
