energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-3.41870935,5.23661692,0.01691767,0.10176110,1.55875378,1.16228563,1.09759061,0.48244545,0.09442447,3.56892118
-3.41270635,5.32259590,0.01739308,0.09951573,1.57586652,1.18972635,1.11153238,0.48777307,0.09714280,3.62841024
-3.40670335,5.38162249,0.01784828,0.09723757,1.58408307,1.21036119,1.11928997,0.49108013,0.09954485,3.66876870
-3.40070035,5.41201647,0.01826730,0.09488740,1.58311279,1.22380002,1.12061904,0.49219640,0.10156813,3.68893081
-3.39469735,5.41265857,0.01863471,0.09243044,1.57285356,1.22978712,1.11540253,0.49099628,0.10315604,3.68822643
-3.38869435,5.38302405,0.01893611,0.08983784,1.55339462,1.22820817,1.10365486,0.48740286,0.10425973,3.66640087
-3.38269135,5.32319665,0.01915856,0.08708766,1.52501280,1.21909279,1.08552148,0.48139018,0.10483959,3.62362095
-3.37668834,5.23386238,0.01929102,0.08416569,1.48816270,1.20261257,1.06127390,0.47298380,0.10486653,3.56046732
-3.37068534,5.11628415,0.01932466,0.08106575,1.44346101,1.17907470,1.03130056,0.46225967,0.10432292,3.47791368
-3.36468234,4.97225847,0.01925318,0.07778976,1.39166622,1.14891149,0.99609394,0.44934133,0.10320305,3.37729407
-3.35867934,4.80405670,0.01907294,0.07434733,1.33365439,1.11266647,0.95623463,0.43439572,0.10151330,3.26025987
-3.35267634,4.61435353,0.01878306,0.07075523,1.27039229,1.07097744,0.91237311,0.41762774,0.09927187,3.12872858
-3.34667334,4.40614601,0.01838539,0.06703646,1.20290917,1.02455741,0.86520997,0.39927380,0.09650812,2.98482681
-3.34067034,4.18266668,0.01788441,0.06321921,1.13226812,0.97417407,0.81547562,0.37959485,0.09326157,2.83082964
-3.33466733,3.94729421,0.01728700,0.05933571,1.05953851,0.92062868,0.76391011,0.35886882,0.08958061,2.66909915
-3.32866433,3.70346507,0.01660217,0.05542094,0.98577013,0.86473513,0.71124402,0.33738322,0.08552097,2.50202409
-3.32266133,3.45458928,0.01584070,0.05151145,0.91197016,0.80729989,0.65818085,0.31542777,0.08114401,2.33196301
-3.31665833,3.20397292,0.01501479,0.04764411,0.83908347,0.74910352,0.60538169,0.29328754,0.07651487,2.16119259
-3.31065533,2.95474980,0.01413756,0.04385505,0.76797666,0.69088423,0.55345243,0.27123678,0.07170066,1.99186240
-3.30465233,2.70982360,0.01322269,0.04017865,0.69942617,0.63332387,0.50293378,0.24953346,0.06676862,1.82595742
-3.29864932,2.47182178,0.01228396,0.03664674,0.63411029,0.57703681,0.45429420,0.22841484,0.06178442,1.66526857
-3.29264632,2.24306171,0.01133486,0.03328794,0.57260512,0.52256155,0.40792578,0.20809392,0.05681058,1.51137172
-3.28664332,2.02552879,0.01038822,0.03012714,0.51538390,0.47035537,0.36414282,0.18875696,0.05190517,1.36561480
-3.28064032,1.82086608,0.00945590,0.02718523,0.46281950,0.42079173,0.32318294,0.17056192,0.04712063,1.22911271
-3.27463732,1.63037463,0.00854858,0.02447886,0.41518938,0.37416034,0.28521036,0.15363779,0.04250299,1.10274904
-3.26863432,1.45502291,0.00767549,0.02202048,0.37268251,0.33066952,0.25032098,0.13808483,0.03809121,0.98718395
-3.26263132,1.29546418,0.00684437,0.01981839,0.33540770,0.29045064,0.21854883,0.12397534,0.03391695,0.88286685
-3.25662831,1.15205999,0.00606138,0.01787692,0.30340274,0.25356413,0.18987359,0.11135518,0.03000444,0.79005297
-3.25062531,1.02490827,0.00533107,0.01619673,0.27664385,0.22000681,0.16422868,0.10024562,0.02637068,0.70882252
-3.24462231,0.91387430,0.00465649,0.01477511,0.25505504,0.18971999,0.14150952,0.09064554,0.02302582,0.63910155
-3.23861931,0.81862325,0.00403925,0.01360636,0.23851691,0.16259815,0.12158185,0.08253387,0.01997368,0.58068334
-3.23261631,0.73865284,0.00347967,0.01268214,0.22687482,0.13849773,0.10428959,0.07587207,0.01721243,0.53324960
-3.22661331,0.67332506,0.00297692,0.01199195,0.21994598,0.11724570,0.08946222,0.07060663,0.01473535,0.49639073
-3.22061031,0.62189611,0.00252921,0.01152349,0.21752561,0.09864785,0.07692137,0.06667156,0.01253162,0.46962465
-3.21460730,0.58354383,0.00213398,0.01126313,0.21939191,0.08249633,0.06648662,0.06399071,0.01058714,0.45241371
-3.20860430,0.55739220,0.00178805,0.01119632,0.22531012,0.06857658,0.05798045,0.06247996,0.00888535,0.44417958
-3.20260130,0.54253283,0.00148783,0.01130806,0.23503546,0.05667329,0.05123223,0.06204926,0.00740798,0.44431598
-3.19659830,0.53804316,0.00122944,0.01158339,0.24831540,0.04657549,0.04608141,0.06260451,0.00613576,0.45219922
-3.19059530,0.54300168,0.00100888,0.01200788,0.26489111,0.03808085,0.04237985,0.06404930,0.00504904,0.46719685
-3.18459230,0.55650040,0.00082215,0.01256818,0.28449843,0.03099890,0.03999347,0.06628643,0.00412833,0.48867434
-3.17858929,0.57765472,0.00066533,0.01325259,0.30686852,0.02515363,0.03880324,0.06921947,0.00335472,0.51600043
-3.17258629,0.60561137,0.00053469,0.01405170,0.33172823,0.02038528,0.03870567,0.07275407,0.00271026,0.54855104
-3.16658329,0.63955453,0.00042672,0.01495903,0.35880047,0.01655144,0.03961293,0.07679928,0.00217820,0.58571237
-3.16058029,0.67871080,0.00033818,0.01597179,0.38780467,0.01352774,0.04145259,0.08126878,0.00174321,0.62688333
-3.15457729,0.72235328,0.00026615,0.01709151,0.41845747,0.01120795,0.04416730,0.08608209,0.00139145,0.67147770
-3.14857429,0.76980522,0.00020801,0.01832490,0.45047373,0.00950391,0.04771431,0.09116572,0.00111064,0.71892618
-3.14257129,0.82044339,0.00016144,0.01968449,0.48356796,0.00834505,0.05206503,0.09645422,0.00089007,0.76867875
-3.13656828,0.87370171,0.00012442,0.02118939,0.51745635,0.00767785,0.05720460,0.10189128,0.00072051,0.82020743
-3.13056528,0.92907503,0.00009523,0.02286591,0.55185921,0.00746512,0.06313168,0.10743064,0.00059420,0.87300970
-3.12456228,0.98612336,0.00007238,0.02474809,0.58650416,0.00768527,0.06985829,0.11303696,0.00050470,0.92661262
-3.11855928,1.04447642,0.00005463,0.02687812,0.62112981,0.00833145,0.07740978,0.11868656,0.00044680,0.98057775
-3.11255628,1.10383859,0.00004096,0.02930658,0.65549003,0.00941072,0.08582500,0.12436802,0.00041639,1.03450684
-3.10655328,1.16399385,0.00003049,0.03209242,0.68935863,0.01094323,0.09515640,0.13008249,0.00041034,1.08804811
-3.10055028,1.22481057,0.00002255,0.03530274,0.72253444,0.01296118,0.10547020,0.13584391,0.00042637,1.14090299
-3.09454727,1.28624566,0.00001658,0.03901222,0.75484641,0.01550792,0.11684639,0.14167883,0.00046289,1.19283299
-3.08854427,1.34834765,0.00001211,0.04330231,0.78615863,0.01863673,0.12937851,0.14762603,0.00051895,1.24366616
-3.08254127,1.41125808,0.00000880,0.04825995,0.81637493,0.02240957,0.14317303,0.15373569,0.00059405,1.29330287
-3.07653827,1.47521053,0.00000638,0.05397603,0.84544268,0.02689553,0.15834828,0.16006827,0.00068806,1.34172017
-3.07053527,1.54052686,0.00000462,0.06054346,0.87335548,0.03216915,0.17503272,0.16669295,0.00080112,1.38897417
-3.06453227,1.60760982,0.00000335,0.06805480,0.90015434,0.03830832,0.19336252,0.17368562,0.00093350,1.43519998
-3.05852926,1.67693178,0.00000246,0.07659968,0.92592708,0.04539196,0.21347826,0.18112654,0.00108554,1.48060839
-3.05252626,1.74901901,0.00000185,0.08626185,0.95080554,0.05349739,0.23552082,0.18909747,0.00125752,1.52547916
-3.04652326,1.82443147,0.00000144,0.09711601,0.97496059,0.06269736,0.25962635,0.19767856,0.00144963,1.57015034
-3.04052026,1.90373820,0.00000119,0.10922448,0.99859461,0.07305681,0.28592043,0.20694480,0.00166182,1.61500362
-3.03451726,1.98748852,0.00000105,0.12263383,1.02193175,0.08462946,0.31451147,0.21696232,0.00189378,1.66044590
-3.02851426,2.07617994,0.00000100,0.13737150,1.04520599,0.09745415,0.34548351,0.22778453,0.00214487,1.70688725
-3.02251126,2.17022349,0.00000103,0.15344261,1.06864736,0.11155127,0.37888862,0.23944821,0.00241405,1.75471610
-3.01650825,2.26990788,0.00000110,0.17082696,1.09246698,0.12691916,0.41473927,0.25196977,0.00269987,1.80427245
-3.01050525,2.37536404,0.00000123,0.18947659,1.11684142,0.14353083,0.45300074,0.26534181,0.00300042,1.85582026
-3.00450225,2.48653156,0.00000140,0.20931363,1.14189718,0.16133092,0.49358416,0.27953013,0.00331337,1.90952039
-2.99849925,2.60312904,0.00000160,0.23022901,1.16769615,0.18023336,0.53634041,0.29447134,0.00363593,1.96540544
-2.99249625,2.72463007,0.00000185,0.25208176,1.19422295,0.20011964,0.58105528,0.31007128,0.00396488,2.02335811
-2.98649325,2.85024664,0.00000213,0.27469924,1.22137481,0.22083793,0.62744623,0.32620442,0.00429666,2.08309443
-2.98049025,2.97892143,0.00000245,0.29787823,1.24895499,0.24220326,0.67516110,0.34271419,0.00462738,2.14415320
-2.97448724,3.10933043,0.00000281,0.32138702,1.27667007,0.26399876,0.72377911,0.35941458,0.00495292,2.20589266
-2.96848424,3.23989642,0.00000322,0.34496846,1.30413182,0.28597805,0.77281418,0.37609283,0.00526900,2.26749526
-2.96248124,3.36881402,0.00000368,0.36834404,1.33086364,0.30786896,0.82172098,0.39251324,0.00557128,2.32798077
-2.95647824,3.49408583,0.00000420,0.39121880,1.35631166,0.32937824,0.86990355,0.40842223,0.00585546,2.38622771
-2.95047524,3.61356917,0.00000479,0.41328724,1.37986020,0.35019761,0.91672648,0.42355425,0.00611740,2.44100270
-2.94447224,3.72503199,0.00000549,0.43423993,1.40085101,0.37001056,0.96152854,0.43763859,0.00635321,2.49099664
-2.93846923,3.82621633,0.00000630,0.45377076,1.41860564,0.38850013,1.00363855,0.45040685,0.00655935,2.53486642
-2.93246623,3.91490696,0.00000728,0.47158466,1.43244984,0.40535710,1.04239288,0.46160075,0.00673273,2.57128059
-2.92646323,3.98900279,0.00000847,0.48740567,1.44173910,0.42028857,1.07715447,0.47098016,0.00687082,2.59896680
-2.92046023,4.04658821,0.00000994,0.50098508,1.44588401,0.43302641,1.10733257,0.47833092,0.00697170,2.61675917
-2.91445723,4.08600156,0.00001180,0.51210939,1.44437433,0.44333541,1.13240270,0.48347229,0.00703412,2.62364329
-2.90845423,4.10589798,0.00001415,0.52060809,1.43680071,0.45102075,1.15192629,0.48626374,0.00705759,2.61879678
-2.90245123,4.10530402,0.00001716,0.52636076,1.42287293,0.45593445,1.16556922,0.48661076,0.00704237,2.60162363
-2.89644822,4.08366187,0.00002103,0.52930352,1.40243387,0.45798061,1.17311883,0.48446965,0.00698952,2.57178065
-2.89044522,4.04086140,0.00002602,0.52943452,1.37546864,0.45711910,1.17449871,0.47985096,0.00690088,2.52919495
-2.88444222,3.97725880,0.00003246,0.52681834,1.34210840,0.45336767,1.16978079,0.47282153,0.00677911,2.47407149
-2.87843922,3.89368122,0.00004072,0.52158922,1.30262873,0.44680223,1.15919450,0.46350520,0.00662760,2.40689068
-2.87243622,3.79141741,0.00005132,0.51395297,1.25744291,0.43755543,1.14313240,0.45208198,0.00645049,2.32839604
-2.86643322,3.67219494,0.00006484,0.50418755,1.20709013,0.42581354,1.12215249,0.43878588,0.00625263,2.23957275
-2.86043022,3.53814517,0.00008198,0.49264222,1.15221963,0.41181167,1.09697675,0.42390156,0.00603948,2.14161809
-2.85442721,3.39175762,0.00010359,0.47973538,1.09357125,0.39582780,1.06848626,0.40775971,0.00581712,2.03590521
-2.84842421,3.23582561,0.00013067,0.46595107,1.03195355,0.37817551,1.03771282,0.39073164,0.00559212,1.92394212
-2.84242121,3.07338554,0.00016435,0.45183418,0.96822029,0.35919604,1.00582735,0.37322303,0.00537153,1.80732746
-2.83641821,2.90765196,0.00020596,0.43798446,0.90324647,0.33924986,0.97412530,0.35566717,0.00516277,1.68770521
-2.83041521,2.74195073,0.00025700,0.42504934,0.83790472,0.31870798,0.94400929,0.33851775,0.00497355,1.56672015
-2.82441221,2.57965242,0.00031913,0.41371570,0.77304310,0.29794360,0.91696927,0.32224154,0.00481182,1.44597564
-2.81840920,2.42410763,0.00039422,0.40470054,0.70946497,0.27732407,0.89456028,0.30731090,0.00468564,1.32699543
-2.81240620,2.27858577,0.00048430,0.39874066,0.64791154,0.25720358,0.87837821,0.29419634,0.00460310,1.21119049
-2.80640320,2.14621834,0.00059155,0.39658121,0.58904764,0.23791684,0.87003339,0.28335918,0.00457222,1.09983186
-2.80040020,2.02994735,0.00071828,0.39896334,0.53345070,0.21977362,0.87112233,0.27524425,0.00460082,0.99402995
-2.79439720,1.93247909,0.00086691,0.40661074,0.48160341,0.20305454,0.88319761,0.27027275,0.00469640,0.89472049
-2.78839420,1.85624333,0.00103992,0.42021520,0.43388953,0.18800789,0.90773592,0.26883522,0.00486600,0.80265703
-2.78239120,1.80335744,0.00123980,0.44042130,0.39059297,0.17484751,0.94610455,0.27128450,0.00511606,0.71840937
-2.77638819,1.77559525,0.00146899,0.46781020,0.35189959,0.16375175,0.99952650,0.27792892,0.00545229,0.64236757
-2.77038519,1.77435994,0.00172982,0.50288290,0.31790139,0.15486320,1.06904454,0.28902541,0.00587946,0.57475039
-2.76438219,1.80066085,0.00202444,0.54604320,0.28860265,0.14828924,1.15548502,0.30477294,0.00640129,0.51561751
-2.75837919,1.85509381,0.00235477,0.59758076,0.26392746,0.14410318,1.25942199,0.32530615,0.00702030,0.46488443
-2.75237619,1.93782529,0.00272241,0.65765480,0.24372829,0.14234591,1.38114286,0.35068943,0.00773765,0.42233920
-2.74637319,2.04858060,0.00312858,0.72627910,0.22779523,0.14302783,1.52061681,0.38091180,0.00855304,0.38766009
-2.74037019,2.18663698,0.00357410,0.80330900,0.21586533,0.14613116,1.67746733,0.41588262,0.00946463,0.36043360
-2.73436718,2.35082249,0.00405931,0.88843115,0.20763206,0.15161239,1.85095067,0.45542866,0.01046899,0.34017194
-2.72836418,2.53952191,0.00458409,0.98115694,0.20275449,0.15940488,2.03994171,0.49929282,0.01156112,0.32632989
-2.72236118,2.75069092,0.00514783,1.08082021,0.20086607,0.16942158,2.24292901,0.54713478,0.01273448,0.31832046
-2.71635818,2.98187987,0.00574947,1.18658006,0.20158301,0.18155794,2.45802034,0.59853389,0.01398112,0.31552928
-2.71035518,3.23026797,0.00638756,1.29742934,0.20451212,0.19569487,2.68296011,0.65299461,0.01529186,0.31732770
-2.70435218,3.49270873,0.00706029,1.41220891,0.20925816,0.21170178,2.91515927,0.70995448,0.01665650,0.32308454
-2.69834917,3.76578680,0.00776565,1.52962814,0.21543074,0.22943979,3.15173804,0.76879481,0.01806417,0.33217667
-2.69234617,4.04588555,0.00850149,1.64829101,0.22265065,0.24876491,3.38958123,0.82885379,0.01950361,0.34399836
-2.68634317,4.32926438,0.00926567,1.76672756,0.23055579,0.26953123,3.62540484,0.88944180,0.02096357,0.35796976
-2.68034017,4.61214376,0.01005617,1.88342972,0.23880651,0.29159395,3.85583267,0.94985851,0.02243320,0.37354427
-2.67433717,4.89079524,0.01087125,1.99689018,0.24709049,0.31481222,4.07748018,1.00941102,0.02390246,0.39021507
-2.66833417,5.16163339,0.01170955,2.10564309,0.25512697,0.33905151,4.28704301,1.06743244,0.02536243,0.40752074
-2.66233117,5.42130560,0.01257015,2.20830469,0.26267021,0.36418547,4.48138647,1.12330006,0.02680571,0.42504984
-2.65632816,5.66677606,0.01345266,2.30361218,0.26951232,0.39009706,4.65763264,1.17645213,0.02822659,0.44244442
-2.65032516,5.89539957,0.01435723,2.39045897,0.27548507,0.41667880,4.81324104,1.22640257,0.02962128,0.45940235
-2.64432216,6.10498159,0.01528450,2.46792458,0.28046078,0.44383210,4.94607935,1.27275261,0.03098794,0.47567829
-2.63831916,6.29382115,0.01623548,2.53529775,0.28435223,0.47146548,5.05448089,1.31519878,0.03232663,0.49108321
-2.63231616,6.46073414,0.01721146,2.59209136,0.28711136,0.49949184,5.13728603,1.35353681,0.03363910,0.50548242
-2.62631316,6.60505539,0.01821376,2.63804851,0.28872714,0.52782473,5.19386568,1.38766093,0.03492851,0.51879204
-2.62031016,6.72661936,0.01924348,2.67313937,0.28922221,0.55637383,5.22412556,1.41755881,0.03619902,0.53097402
-2.61430715,6.82572004,0.02030121,2.69754890,0.28864882,0.58503992,5.22849133,1.44330215,0.03745523,0.54202981
-2.60830415,6.90305247,0.02138674,2.71165617,0.28708392,0.61370957,5.20787531,1.46503355,0.03870162,0.55199295
-2.60230115,6.95963889,0.02249868,2.71600641,0.28462377,0.64224998,5.16362678,1.48295036,0.03994193,0.56092085
-2.59629815,6.99674397,0.02363420,2.71127747,0.28137825,0.67050438,5.09746841,1.49728644,0.04117851,0.56888625
-2.59029515,7.01578398,0.02478874,2.69824243,0.27746507,0.69828839,5.01142241,1.50829299,0.04241170,0.57596860
-2.58429215,7.01823536,0.02595579,2.67773063,0.27300425,0.72538774,4.90773026,1.51621960,0.04363934,0.58224605
-2.57828914,7.00554812,0.02712672,2.65058926,0.26811300,0.75155778,4.78877008,1.52129667,0.04485630,0.58778836
-2.57228614,6.97906933,0.02829076,2.61764769,0.26290135,0.77652492,4.65697591,1.52372042,0.04605424,0.59265124
-2.56628314,6.93998106,0.02943504,2.57968639,0.25746858,0.79999035,4.51476266,1.52364131,0.04722149,0.59687241
-2.56028014,6.88925663,0.03054473,2.53741208,0.25190074,0.82163593,4.36446016,1.52115670,0.04834312,0.60046970
-2.55427714,6.82763718,0.03160338,2.49144029,0.24626926,0.84113228,4.20825886,1.51630828,0.04940122,0.60344138
-2.54827414,6.75562999,0.03259323,2.44228600,0.24063065,0.85814873,4.04816914,1.50908422,0.05037534,0.60576863
-2.54227114,6.67352774,0.03349575,2.39036243,0.23502735,0.87236486,3.88599491,1.49942614,0.05124314,0.60742018
-2.53626813,6.58144724,0.03429220,2.33598765,0.22948945,0.88348310,3.72332163,1.48724027,0.05198120,0.60835870
-2.53026513,6.47938435,0.03496424,2.27939804,0.22403740,0.89124176,3.56151772,1.47241207,0.05256585,0.60854874
-2.52426213,6.36728103,0.03549458,2.22076734,0.21868516,0.89542793,3.40174762,1.45482342,0.05297422,0.60796556
-2.51825913,6.24509966,0.03586768,2.16022961,0.21344387,0.89588952,3.24499426,1.43437117,0.05318516,0.60660449
-2.51225613,6.11289942,0.03607031,2.09790438,0.20832558,0.89254578,3.09208821,1.41098583,0.05318026,0.60448991
-2.50625313,5.97090926,0.03609215,2.03392187,0.20334688,0.88539575,2.94374046,1.38464917,0.05294471,0.60168362
-2.50025013,5.81959246,0.03592626,1.96844676,0.19853220,0.87452411,2.80057602,1.35540969,0.05246810,0.59829159
-2.49424712,5.65969854,0.03556945,1.90169860,0.19391649,0.86010402,2.66316567,1.32339476,0.05174500,0.59446893
-2.48824412,5.49229876,0.03502249,1.83396767,0.18954718,0.84239680,2.53205343,1.28881881,0.05077545,0.59042240
-2.48224112,5.31880306,0.03429019,1.76562527,0.18548524,0.82174831,2.40777804,1.25198701,0.04956509,0.58641028
-2.47623812,5.14095715,0.03338141,1.69712793,0.18180531,0.79858211,2.29088737,1.21329414,0.04812525,0.58273935
-2.47023512,4.96081991,0.03230878,1.62901523,0.17859487,0.77338985,2.18194498,1.17321875,0.04647270,0.57975905
-2.46423212,4.78072241,0.03108845,1.56190184,0.17595238,0.74671897,2.08152922,1.13231299,0.04462927,0.57785301
-2.45822911,4.60321087,0.02973960,1.49646410,0.17398469,0.71915852,1.99022532,1.09118856,0.04262122,0.57742802
-2.45222611,4.43097700,0.02828393,1.43342233,0.17280363,0.69132361,1.90861173,1.05049971,0.04047859,0.57890121
-2.44622311,4.26677929,0.02674505,1.37352001,0.17252211,0.66383902,1.83724203,1.01092409,0.03823431,0.58268570
-2.44022011,4.11335977,0.02514787,1.31750103,0.17324979,0.63732288,1.77662430,0.97314250,0.03592334,0.58917554
-2.43421711,3.97336033,0.02351791,1.26608647,0.17508867,0.61237082,1.72719940,0.93781858,0.03358171,0.59873051
-2.42821411,3.84924262,0.02188070,1.21995210,0.17812866,0.58954135,1.68932006,0.90557929,0.03124566,0.61166153
-2.42221111,3.74321535,0.02026115,1.17970769,0.18244345,0.56934288,1.66323193,0.87699712,0.02895072,0.62821734
-2.41620810,3.65717161,0.01868305,1.14587907,0.18808687,0.55222283,1.64905799,0.85257461,0.02673092,0.64857311
-2.41020510,3.59263860,0.01716855,1.11889351,0.19508972,0.53855901,1.64678685,0.83273185,0.02461814,0.67282140
-2.40420210,3.55074098,0.01573783,1.09906882,0.20345752,0.52865351,1.65626551,0.81779699,0.02264147,0.70096602
-2.39819910,3.53217828,0.01440878,1.08660624,0.21316898,0.52272906,1.67719648,0.80800006,0.02082673,0.73291895
-2.39219610,3.53721592,0.01319680,1.08158690,0.22417535,0.52092776,1.70913898,0.80346998,0.01919616,0.76850060
-2.38619310,3.56568888,0.01211465,1.08397159,0.23640073,0.52331199,1.75151370,0.80423437,0.01776813,0.80744320
-2.38019010,3.61701628,0.01117246,1.09360317,0.24974324,0.52986718,1.80361029,0.81022192,0.01655699,0.84939728
-2.37418709,3.69022489,0.01037772,1.11021123,0.26407696,0.54050615,1.86459680,0.82126677,0.01557302,0.89394097
-2.36818409,3.78397945,0.00973535,1.13341808,0.27925463,0.55507460,1.93353021,0.83711448,0.01482246,0.94059149
-2.36218109,3.89661753,0.00924782,1.16274591,0.29511093,0.57335737,2.00936749,0.85742903,0.01430749,0.98881846
-2.35617809,4.02618694,0.00891534,1.19762425,0.31146621,0.59508519,2.09097645,0.88180052,0.01402643,1.03805843
-2.35017509,4.17048418,0.00873594,1.23739777,0.32813052,0.61994142,2.17714633,0.90975310,0.01397384,1.08772981
-2.34417209,4.32709239,0.00870574,1.28133406,0.34490780,0.64756878,2.26659797,0.94075309,0.01414067,1.13724774
-2.33816908,4.49341835,0.00881905,1.32863147,0.36160002,0.67757562,2.35799377,0.97421691,0.01451448,1.18603815
-2.33216608,4.66672796,0.00906855,1.37842728,0.37801118,0.70954182,2.44994796,1.00951912,0.01507962,1.23355043
-2.32616308,4.84418059,0.00944547,1.42980637,0.39395102,0.74302414,2.54103773,1.04600040,0.01581752,1.27926838
-2.32016008,5.02286262,0.00993973,1.48181094,0.40923826,0.77756121,2.62981589,1.08297582,0.01670692,1.32271883
-2.31415708,5.19982115,0.01054007,1.53345151,0.42370341,0.81267809,2.71482571,1.11974350,0.01772420,1.36347794
-2.30815408,5.37209853,0.01123420,1.58371978,0.43719102,0.84789066,2.79461856,1.15559399,0.01884373,1.40117486
-2.30215108,5.53676885,0.01200889,1.63160347,0.44956126,0.88271006,2.86777465,1.18982046,0.02003830,1.43549304
-2.29614807,5.69097683,0.01285015,1.67610332,0.46069103,0.91664722,2.93292699,1.22172983,0.02127953,1.46616911
-2.29014507,5.83197968,0.01374336,1.71625221,0.47047444,0.94921779,2.98878838,1.25065500,0.02253846,1.49298992
-2.28414207,5.95719195,0.01467337,1.75113613,0.47882289,0.97994754,3.03418096,1.27596783,0.02378605,1.51578798
-2.27813907,6.06423298,0.01562472,1.77991652,0.48566463,1.00837841,3.06806724,1.29709296,0.02499379,1.53443585
-2.27213607,6.15097598,0.01658177,1.80185319,0.49094413,1.03407518,3.08958177,1.31352189,0.02613435,1.54884012
-2.26613307,6.21559771,0.01752890,1.81632715,0.49462121,1.05663271,3.09806175,1.32482697,0.02718218,1.55893542
-2.26013007,6.25662685,0.01845070,1.82286219,0.49667010,1.07568374,3.09307527,1.33067479,0.02811415,1.56467911
-2.25412706,6.27298941,0.01933223,1.82114427,0.49707851,1.09090703,3.07444554,1.33083828,0.02891013,1.56604710
-2.24812406,6.26404887,0.02015919,1.81103768,0.49584689,1.10203545,3.04226963,1.32520709,0.02955351,1.56303107
-2.24212106,6.22963920,0.02091822,1.79259699,0.49298785,1.10886405,2.99693039,1.31379544,0.03003164,1.55563757
-2.23611806,6.17008867,0.02159706,1.76607399,0.48852578,1.11125733,2.93910053,1.29674714,0.03033622,1.54388898
-2.23011506,6.08623278,0.02218487,1.73191909,0.48249691,1.10915574,2.86973813,1.27433729,0.03046346,1.52782618
-2.22411206,5.97941503,0.02267238,1.69077666,0.47494939,1.10258081,2.79007332,1.24697033,0.03041425,1.50751310
-2.21810905,5.85147464,0.02305215,1.64347448,0.46594381,1.09163866,2.70158623,1.21517447,0.03019412,1.48304236
-2.21210605,5.70472078,0.02331874,1.59100727,0.45555371,1.07652154,2.60597671,1.17959232,0.02981305,1.45454189
-2.20610305,5.54189369,0.02346881,1.53451482,0.44386616,1.05750723,2.50512686,1.14096818,0.02928520,1.42218183
-2.20010005,5.36611327,0.02350132,1.47525553,0.43098231,1.03495617,2.40105745,1.10013212,0.02862849,1.38618109
-2.19409705,5.18081639,0.02341749,1.41457613,0.41701770,1.00930616,2.29587992,1.05798147,0.02786410,1.34681295
-2.18809405,4.98968469,0.02322090,1.35387873,0.40210225,0.98106481,2.19174553,1.01546017,0.02701584,1.30440912
-2.18209105,4.79656483,0.02291736,1.29458615,0.38637982,0.95079979,2.09079338,0.97353683,0.02610951,1.25936175
-2.17608804,4.60538341,0.02251488,1.23810697,0.37000732,0.91912717,1.99509917,0.93318194,0.02517218,1.21212286
-2.17008504,4.42005919,0.02202343,1.18580108,0.35315317,0.88669832,1.90662615,0.89534510,0.02423147,1.16320100
-2.16408204,4.24441486,0.02145480,1.13894706,0.33599516,0.85418544,1.82717983,0.86093289,0.02331481,1.11315501
-2.15807904,4.08209101,0.02082224,1.09871201,0.31871783,0.82226666,1.75836772,0.83078789,0.02244878,1.06258486
-2.15207604,3.93646443,0.02014018,1.06612486,0.30150921,0.79161074,1.70156489,0.80566948,0.02165843,1.01211986
-2.14607304,3.81057298,0.01942389,1.04205351,0.28455719,0.76286223,1.65788627,0.78623683,0.02096673,0.96240456
-2.14007004,3.70704873,0.01868902,1.02718632,0.26804557,0.73662736,1.62816590,0.77303443,0.02039401,0.91408295
-2.13406703,3.62806092,0.01795127,1.02201819,0.25214988,0.71346120,1.61294339,0.76648038,0.01995754,0.86778143
-2.12806403,3.57527007,0.01722592,1.02684123,0.23703328,0.69385637,1.61245753,0.76685761,0.01967121,0.82409146
-2.12206103,3.54979385,0.01652748,1.04174013,0.22284257,0.67823376,1.62664658,0.77430820,0.01954524,0.78355242
-2.11605803,3.55218543,0.01586925,1.06659188,0.20970450,0.66693522,1.65515500,0.78883067,0.01958605,0.74663557
-2.11005503,3.58242448,0.01526304,1.10106988,0.19772264,0.66021862,1.69734593,0.81028031,0.01979616,0.71372974
-2.10405203,3.63992066,0.01471885,1.14465184,0.18697476,0.65825497,1.75231883,0.83837239,0.02017421,0.68512926
-2.09804902,3.72352939,0.01424459,1.19663153,0.17751102,0.66112783,1.81893149,0.87268814,0.02071506,0.66102492
-2.09204602,3.83157912,0.01384599,1.25613374,0.16935288,0.66883459,1.89582590,0.91268338,0.02140997,0.64149794
-2.08604302,3.96190958,0.01352645,1.32213228,0.16249293,0.68128956,1.98145721,0.95769958,0.02224684,0.62651761
-2.08004002,4.11191974,0.01328698,1.39347066,0.15689549,0.69832854,2.07412504,1.00697708,0.02321050,0.61594235
-2.07403702,4.27862457,0.01312635,1.46888508,0.15249808,0.71971455,2.17200681,1.05967035,0.02428314,0.60952439
-2.06803402,4.45871932,0.01304109,1.54702936,0.14921366,0.74514451,2.27319224,1.11486500,0.02544467,0.60691774
-2.06203102,4.64864971,0.01302579,1.62650149,0.14693353,0.77425648,2.37571885,1.17159615,0.02667323,0.60768918
-2.05602801,4.84468694,0.01307327,1.70587134,0.14553083,0.80663723,2.47760762,1.22886798,0.02794570,0.61133190
