energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
0.26713357,2.55941534,0.02751367,0.15954792,0.50820955,1.28082739,0.52289606,0.61969155,0.06149758,0.33564963
0.27313657,2.45528689,0.02589952,0.15932009,0.48702739,1.21387439,0.49763307,0.60007386,0.06017024,0.32862152
0.27913957,2.34984548,0.02432533,0.15884231,0.46572299,1.14710537,0.47197350,0.57942788,0.05869274,0.32128797
0.28514257,2.24441293,0.02280832,0.15815728,0.44460939,1.08125431,0.44619475,0.55806258,0.05709741,0.31377845
0.29114557,2.14026110,0.02136295,0.15730596,0.42399277,1.01701306,0.42056109,0.53628723,0.05541616,0.30622506
0.29714857,2.03858306,0.02000073,0.15632555,0.40416611,0.95501825,0.39531917,0.51440318,0.05367944,0.29875790
0.30315158,1.94046754,0.01873021,0.15524776,0.38540323,0.89584027,0.37069423,0.49269620,0.05191546,0.29150057
0.30915458,1.84687762,0.01755694,0.15409738,0.36795326,0.83997496,0.34688696,0.47142960,0.05014943,0.28456586
0.31515758,1.75863447,0.01648364,0.15289129,0.35203589,0.78783787,0.32407116,0.45083857,0.04840316,0.27805172
0.32116058,1.67640656,0.01551034,0.15163795,0.33783728,0.73976133,0.30239233,0.43112570,0.04669476,0.27203802
0.32716358,1.60070476,0.01463467,0.15033738,0.32550693,0.69599435,0.28196721,0.41245813,0.04503864,0.26658392
0.33316658,1.53188321,0.01385217,0.14898181,0.31515546,0.65670516,0.26288424,0.39496609,0.04344562,0.26172627
0.33916958,1.47014590,0.01315662,0.14755669,0.30685327,0.62198621,0.24520492,0.37874315,0.04192337,0.25747881
0.34517259,1.41555842,0.01254044,0.14604232,0.30063021,0.59186133,0.22896606,0.36384777,0.04047689,0.25383248
0.35117559,1.36806419,0.01199513,0.14441576,0.29647612,0.56629477,0.21418278,0.35030626,0.03910919,0.25075661
0.35717859,1.32750420,0.01151163,0.14265312,0.29434221,0.54520147,0.20085204,0.33811680,0.03782202,0.24820092
0.36318159,1.29363927,0.01108076,0.14073185,0.29414318,0.52845829,0.18895663,0.32725426,0.03661665,0.24609833
0.36918459,1.26617365,0.01069357,0.13863323,0.29575996,0.51591558,0.17846939,0.31767554,0.03549460,0.24436825
0.37518759,1.24477870,0.01034170,0.13634454,0.29904313,0.50740851,0.16935737,0.30932509,0.03445835,0.24292032
0.38119060,1.22911542,0.01001767,0.13386108,0.30381661,0.50276774,0.16158583,0.30214032,0.03351191,0.24165823
0.38719360,1.21885479,0.00971515,0.13118777,0.30988185,0.50182885,0.15512183,0.29605657,0.03266126,0.24048364
0.39319660,1.21369491,0.00942906,0.12834019,0.31702218,0.50444017,0.14993710,0.29101135,0.03191460,0.23929987
0.39919960,1.21337401,0.00915578,0.12534516,0.32500735,0.51046859,0.14601026,0.28694771,0.03128243,0.23801521
0.40520260,1.21767888,0.00889310,0.12224060,0.33359820,0.51980308,0.14332806,0.28381657,0.03077739,0.23654586
0.41120560,1.22644829,0.00864026,0.11907488,0.34255130,0.53235573,0.14188566,0.28157784,0.03041391,0.23481819
0.41720860,1.23957135,0.00839782,0.11590547,0.35162352,0.54806037,0.14168589,0.28020043,0.03020772,0.23277053
0.42321161,1.25698098,0.00816752,0.11279714,0.36057656,0.56686857,0.14273749,0.27966118,0.03017509,0.23035422
0.42921461,1.27864288,0.00795208,0.10981970,0.36918125,0.58874352,0.14505252,0.27994277,0.03033206,0.22753418
0.43521761,1.30454081,0.00775495,0.10704538,0.37722161,0.61365178,0.14864288,0.28103089,0.03069345,0.22428880
0.44122061,1.33465885,0.00758005,0.10454603,0.38449862,0.64155354,0.15351629,0.28291076,0.03127197,0.22060947
0.44722361,1.36896187,0.00743146,0.10239023,0.39083362,0.67239176,0.15967185,0.28556344,0.03207718,0.21649960
0.45322661,1.40737516,0.00731316,0.10064048,0.39607119,0.70608077,0.16709542,0.28896199,0.03311463,0.21197349
0.45922961,1.44976461,0.00722873,0.09935059,0.40008163,0.74249504,0.17575513,0.29306795,0.03438504,0.20705480
0.46523262,1.49591848,0.00718110,0.09856338,0.40276272,0.78145880,0.18559727,0.29782819,0.03588367,0.20177508
0.47123562,1.54553208,0.00717228,0.09830883,0.40404095,0.82273701,0.19654280,0.30317261,0.03759983,0.19617217
0.47723862,1.59819623,0.00720326,0.09860270,0.40387204,0.86602858,0.20848473,0.30901262,0.03951669,0.19028864
0.48324162,1.65339055,0.00727378,0.09944573,0.40224075,0.91096220,0.22128662,0.31524076,0.04161127,0.18417037
0.48924462,1.71048223,0.00738231,0.10082344,0.39916009,0.95709535,0.23478230,0.32173139,0.04385474,0.17786519
0.49524762,1.76873057,0.00752601,0.10270649,0.39466980,1.00391690,0.24877698,0.32834256,0.04621296,0.17142174
0.50125063,1.82729777,0.00770075,0.10505168,0.38883432,1.05085336,0.26304973,0.33491900,0.04864727,0.16488847
0.50725363,1.88526543,0.00790122,0.10780336,0.38174023,1.09727890,0.27735741,0.34129610,0.05111552,0.15831282
0.51325663,1.94165668,0.00812106,0.11089537,0.37349330,1.14252887,0.29143983,0.34730471,0.05357325,0.15174058
0.51925963,1.99546300,0.00835307,0.11425330,0.36421531,1.18591663,0.30502613,0.35277668,0.05597501,0.14521537
0.52526263,2.04567473,0.00858943,0.11779706,0.35404067,1.22675286,0.31784201,0.35755062,0.05827586,0.13877836
0.53126563,2.09131413,0.00882196,0.12144350,0.34311302,1.26436679,0.32961767,0.36147795,0.06043273,0.13246797
0.53726863,2.13146944,0.00904244,0.12510915,0.33158197,1.29812852,0.34009607,0.36442858,0.06240588,0.12631983
0.54327164,2.16532843,0.00924286,0.12871289,0.31959996,1.32747121,0.34904116,0.36629629,0.06416020,0.12036674
0.54927464,2.19220996,0.00941573,0.13217840,0.30731941,1.35191233,0.35624589,0.36700323,0.06566635,0.11463868
0.55527764,2.21159183,0.00955439,0.13543635,0.29489022,1.37107288,0.36153939,0.36650351,0.06690169,0.10916291
0.56128064,2.22313369,0.00965323,0.13842630,0.28245754,1.38469346,0.36479327,0.36478558,0.06785100,0.10396409
0.56728364,2.22669367,0.00970796,0.14109816,0.27015994,1.39264662,0.36592666,0.36187330,0.06850680,0.09906437
0.57328664,2.22233800,0.00971579,0.14341326,0.25812788,1.39494441,0.36490981,0.35782569,0.06886955,0.09448352
0.57928964,2.21034282,0.00967558,0.14534489,0.24648247,1.39174112,0.36176602,0.35273519,0.06894737,0.09023901
0.58529265,2.19118821,0.00958796,0.14687846,0.23533451,1.38333053,0.35657203,0.34672471,0.06875557,0.08634603
0.59129565,2.16554448,0.00945535,0.14801125,0.22478361,1.37013804,0.34945666,0.33994346,0.06831591,0.08281759
0.59729865,2.13425145,0.00928205,0.14875169,0.21491763,1.35270786,0.34059796,0.33256185,0.06765563,0.07966443
0.60330165,2.09829156,0.00907409,0.14911839,0.20581205,1.33168578,0.33021887,0.32476560,0.06680627,0.07689500
0.60930465,2.05875806,0.00883926,0.14913886,0.19752956,1.30779837,0.31858175,0.31674949,0.06580244,0.07451543
0.61530765,2.01681990,0.00858691,0.14884807,0.19011966,1.28182953,0.30598183,0.30871089,0.06468052,0.07252940
0.62131066,1.97368470,0.00832783,0.14828687,0.18361831,1.25459543,0.29274002,0.30084350,0.06347728,0.07093809
0.62731366,1.93056173,0.00807405,0.14750039,0.17804777,1.22691905,0.27919528,0.29333145,0.06222874,0.06974015
0.63331666,1.88862626,0.00783864,0.14653645,0.17341647,1.19960527,0.26569674,0.28634416,0.06096897,0.06893169
0.63931966,1.84898688,0.00763545,0.14544412,0.16971907,1.17341768,0.25259595,0.28003200,0.05972918,0.06850630
0.64532266,1.81265696,0.00747890,0.14427240,0.16693682,1.14905797,0.24023935,0.27452303,0.05853696,0.06845523
0.65132566,1.78053126,0.00738364,0.14306906,0.16503796,1.12714859,0.22896114,0.26992079,0.05741573,0.06876756
0.65732866,1.75336819,0.00736434,0.14187975,0.16397857,1.10821913,0.21907677,0.26630318,0.05638444,0.06943045
0.66333167,1.73177800,0.00743534,0.14074731,0.16370361,1.09269688,0.21087690,0.26372247,0.05545749,0.07042957
0.66933467,1.71621691,0.00761034,0.13971126,0.16414815,1.08090138,0.20462211,0.26220614,0.05464488,0.07174944
0.67533767,1.70698661,0.00790207,0.13880756,0.16523900,1.07304296,0.20053818,0.26175856,0.05395244,0.07337391
0.68134067,1.70423863,0.00832200,0.13806842,0.16689639,1.06922485,0.19881198,0.26236325,0.05338237,0.07528666
0.68734367,1.70798265,0.00887991,0.13752237,0.16903589,1.06944836,0.19958798,0.26398549,0.05293374,0.07747160
0.69334667,1.71809775,0.00958361,0.13719427,0.17157030,1.07362053,0.20296530,0.26657512,0.05260315,0.07991331
0.69934967,1.73434572,0.01043857,0.13710549,0.17441168,1.08156362,0.20899530,0.27006929,0.05238532,0.08259735
0.70535268,1.75638546,0.01144757,0.13727397,0.17747319,1.09302583,0.21767982,0.27439503,0.05227378,0.08551053
0.71135568,1.78378755,0.01261046,0.13771442,0.18067083,1.10769256,0.22896996,0.27947149,0.05226138,0.08864094
0.71735868,1.81604852,0.01392381,0.13843829,0.18392501,1.12519782,0.24276561,0.28521182,0.05234084,0.09197798
0.72336168,1.85260426,0.01538078,0.13945388,0.18716184,1.14513532,0.25891584,0.29152462,0.05250511,0.09551214
0.72936468,1.89284241,0.01697096,0.14076630,0.19031417,1.16706898,0.27722013,0.29831500,0.05274770,0.09923472
0.73536768,1.93611373,0.01868030,0.14237745,0.19332235,1.19054278,0.29743074,0.30548545,0.05306285,0.10313736
0.74137069,1.98174259,0.02049124,0.14428607,0.19613473,1.21508986,0.31925623,0.31293635,0.05344565,0.10721160
0.74737369,2.02903702,0.02238281,0.14648775,0.19870793,1.24024086,0.34236624,0.32056665,0.05389208,0.11144829
0.75337669,2.07729860,0.02433098,0.14897516,0.20100687,1.26553187,0.36639757,0.32827452,0.05439894,0.11583701
0.75937969,2.12583253,0.02630906,0.15173824,0.20300465,1.29051188,0.39096159,0.33595823,0.05496387,0.12036559
0.76538269,2.17395847,0.02828826,0.15476470,0.20468234,1.31474999,0.41565274,0.34351750,0.05558520,0.12501966
0.77138569,2.22102211,0.03023833,0.15804057,0.20602870,1.33784257,0.44005813,0.35085509,0.05626197,0.12978230
0.77738869,2.26640759,0.03212832,0.16155093,0.20703974,1.35942024,0.46376786,0.35787898,0.05699388,0.13463393
0.78339170,2.30955072,0.03392739,0.16528082,0.20771845,1.37915475,0.48638576,0.36450480,0.05778133,0.13955227
0.78939470,2.34995250,0.03560565,0.16921609,0.20807434,1.39676566,0.50754016,0.37065865,0.05862551,0.14451253
0.79539770,2.38719245,0.03713506,0.17334446,0.20812307,1.41202642,0.52689432,0.37627998,0.05952847,0.14948777
0.80140070,2.42094105,0.03849020,0.17765636,0.20788601,1.42476978,0.54415587,0.38132456,0.06049335,0.15444937
0.80740370,2.45097037,0.03964909,0.18214572,0.20738972,1.43489200,0.55908513,0.38576702,0.06152446,0.15936767
0.81340670,2.47716223,0.04059381,0.18681056,0.20666535,1.44235560,0.57150156,0.38960305,0.06262747,0.16421266
0.81940970,2.49951279,0.04131104,0.19165320,0.20574795,1.44719035,0.58128830,0.39285085,0.06380950,0.16895469
0.82541271,2.51813316,0.04179242,0.19668017,0.20467556,1.44949203,0.58839432,0.39555167,0.06507915,0.17356518
0.83141571,2.53324533,0.04203477,0.20190172,0.20348817,1.44941905,0.59283420,0.39776942,0.06644643,0.17801726
0.83741871,2.54517330,0.04204005,0.20733090,0.20222653,1.44718655,0.59468547,0.39958906,0.06792257,0.18228631
0.84342171,2.55432933,0.04181519,0.21298216,0.20093078,1.44305837,0.59408359,0.40111398,0.06951967,0.18635034
0.84942471,2.56119586,0.04137175,0.21886971,0.19963896,1.43733681,0.59121489,0.40246220,0.07125023,0.19019025
0.85542771,2.56630357,0.04072539,0.22500546,0.19838551,1.43035086,0.58630775,0.40376179,0.07312650,0.19378992
0.86143072,2.57020667,0.03989522,0.23139685,0.19719971,1.42244304,0.57962248,0.40514540,0.07515974,0.19713608
0.86743372,2.57345664,0.03890302,0.23804454,0.19610426,1.41395581,0.57144040,0.40674444,0.07735936,0.20021812
0.87343672,2.57657551,0.03777246,0.24494024,0.19511405,1.40521792,0.56205271,0.40868295,0.07973199,0.20302781
0.87943972,2.58003038,0.03652826,0.25206470,0.19423514,1.39653156,0.55174952,0.41107161,0.08228052,0.20555882
0.88544272,2.58421027,0.03519532,0.25938604,0.19346413,1.38816082,0.54080976,0.41400220,0.08500320,0.20780636
0.89144572,2.58940672,0.03379796,0.26685862,0.19278790,1.38032219,0.52949218,0.41754262,0.08789284,0.20976675
0.89744872,2.59579903,0.03235925,0.27442244,0.19218382,1.37317738,0.51802799,0.42173297,0.09093609,0.21143706
0.90345173,2.60344502,0.03090037,0.28200320,0.19162040,1.36682897,0.50661520,0.42658263,0.09411301,0.21281484
0.90945473,2.61227765,0.02944018,0.28951308,0.19105843,1.36131885,0.49541497,0.43206869,0.09739682,0.21389794
0.91545773,2.62210763,0.02799487,0.29685227,0.19045249,1.35662961,0.48454984,0.43813564,0.10075394,0.21468445
0.92146073,2.63263184,0.02657780,0.30391104,0.18975283,1.35268860,0.47410389,0.44469639,0.10414435,0.21517276
0.92746373,2.64344694,0.02519943,0.31057257,0.18890757,1.34937430,0.46412455,0.45163457,0.10752222,0.21536170
0.93346673,2.65406743,0.02386740,0.31671615,0.18786499,1.34652468,0.45462591,0.45880800,0.11083687,0.21525080
0.93946973,2.66394712,0.02258670,0.32222081,0.18657598,1.34394692,0.44559319,0.46605311,0.11403399,0.21484055
0.94547274,2.67250299,0.02135999,0.32696918,0.18499640,1.34142793,0.43698807,0.47319021,0.11705705,0.21413275
0.95147574,2.67914019,0.02018791,0.33085143,0.18308931,1.33874517,0.42875457,0.48002935,0.11984893,0.21313079
0.95747874,2.68327718,0.01906943,0.33376910,0.18082697,1.33567728,0.42082518,0.48637659,0.12235366,0.21184002
0.96348174,2.68436998,0.01800233,0.33563877,0.17819258,1.33201389,0.41312702,0.49204044,0.12451816,0.21026794
0.96948474,2.68193467,0.01698350,0.33639532,0.17518162,1.32756459,0.40558771,0.49683828,0.12629396,0.20842448
0.97548774,2.67556749,0.01600939,0.33599483,0.17180286,1.32216651,0.39814087,0.50060263,0.12763886,0.20632217
0.98149075,2.66496222,0.01507629,0.33441686,0.16807895,1.31569069,0.39073121,0.50318697,0.12851837,0.20397633
0.98749375,2.64992442,0.01418062,0.33166620,0.16404665,1.30804704,0.38331891,0.50447123,0.12890693,0.20140516
0.99349675,2.63038253,0.01331917,0.32777397,0.15975679,1.29918812,0.37588350,0.50436647,0.12878885,0.19862999
0.99949975,2.60639596,0.01248924,0.32279812,0.15527384,1.28911179,0.36842711,0.50281899,0.12815896,0.19567547
1.00550275,2.57816019,0.01168876,0.31682326,0.15067532,1.27786301,0.36097714,0.49981359,0.12702292,0.19256982
1.01150575,2.54600921,0.01091634,0.30995991,0.14605099,1.26553493,0.35358837,0.49537592,0.12539715,0.18934521
1.01750875,2.51041533,0.01017122,0.30234320,0.14150187,1.25226934,0.34634444,0.48957387,0.12330850,0.18603821
1.02351176,2.47198666,0.00945332,0.29413100,0.13713918,1.23825682,0.33935884,0.48251805,0.12079351,0.18269020
1.02951476,2.43146214,0.00876307,0.28550159,0.13308317,1.22373628,0.33277520,0.47436104,0.11789750,0.17934800
1.03551776,2.38970427,0.00810138,0.27665088,0.12946181,1.20899413,0.32676694,0.46529572,0.11467330,0.17606429
1.04152076,2.34768930,0.00746949,0.26778918,0.12640940,1.19436278,0.32153620,0.45555232,0.11117987,0.17289818
1.04752376,2.30649473,0.00686892,0.25913766,0.12406504,1.18021824,0.31731189,0.44539445,0.10748074,0.16991546
1.05352676,2.26728400,0.00630126,0.25092447,0.12257091,1.16697679,0.31434679,0.43511399,0.10364235,0.16718883
1.05952976,2.23128802,0.00576818,0.24338053,0.12207028,1.15509019,0.31291369,0.42502492,0.09973239,0.16479770
1.06553277,2.19978356,0.00527124,0.23673510,0.12270534,1.14503935,0.31330042,0.41545621,0.09581809,0.16282781
1.07153577,2.17406830,0.00481190,0.23121122,0.12461467,1.13732629,0.31580374,0.40674388,0.09196468,0.16137035
1.07753877,2.15543297,0.00439139,0.22702095,0.12793041,1.13246420,0.32072216,0.39922237,0.08823388,0.16052075
1.08354177,2.14513058,0.00401071,0.22436065,0.13277516,1.13096568,0.32834779,0.39321550,0.08468256,0.16037693
1.08954477,2.14434358,0.00367058,0.22340627,0.13925855,1.13332934,0.33895721,0.38902714,0.08136167,0.16103727
1.09554777,2.15414970,0.00337143,0.22430890,0.14747376,1.14002494,0.35280176,0.38693206,0.07831529,0.16259809
1.10155078,2.17548740,0.00311340,0.22719052,0.15749378,1.15147768,0.37009740,0.38716704,0.07558006,0.16515091
1.10755378,2.20912227,0.00289632,0.23214030,0.16936782,1.16805208,0.39101456,0.38992270,0.07318469,0.16877953
1.11355678,2.25561580,0.00271979,0.23921143,0.18311798,1.19003618,0.41566832,0.39533637,0.07114995,0.17355694
1.11955978,2.31529781,0.00258310,0.24841872,0.19873620,1.21762674,0.44410935,0.40348617,0.06948875,0.17954248
1.12556278,2.38824408,0.00248535,0.25973709,0.21618187,1.25091640,0.47631611,0.41438677,0.06820659,0.18677911
1.13156578,2.47426054,0.00242541,0.27310094,0.23538025,1.28988320,0.51218874,0.42798685,0.06730214,0.19529115
1.13756878,2.57287508,0.00240197,0.28840476,0.25622179,1.33438351,0.55154495,0.44416866,0.06676811,0.20508248
1.14357179,2.68333793,0.00241360,0.30550473,0.27856261,1.38414862,0.59411845,0.46274959,0.06659218,0.21613550
1.14957479,2.80463105,0.00245872,0.32422149,0.30222610,1.43878554,0.63956000,0.48348588,0.06675808,0.22841071
1.15557779,2.93548668,0.00253567,0.34434406,0.32700590,1.49778213,0.68744136,0.50607845,0.06724677,0.24184723
1.16158079,3.07441466,0.00264271,0.36563466,0.35267000,1.56051654,0.73726215,0.53018055,0.06803747,0.25636398
1.16758379,3.21973773,0.00277810,0.38783445,0.37896605,1.62627070,0.78845948,0.55540714,0.06910879,0.27186171
1.17358679,3.36963359,0.00294007,0.41066993,0.40562763,1.69424739,0.84042022,0.58134563,0.07043962,0.28822568
1.17958979,3.52218203,0.00312685,0.43385964,0.43238123,1.76359026,0.89249541,0.60756750,0.07200992,0.30532884
1.18559280,3.67541535,0.00333674,0.45712117,0.45895380,1.83340590,0.94401641,0.63364048,0.07380127,0.32303543
1.19159580,3.82736977,0.00356810,0.48017794,0.48508030,1.90278713,0.99431215,0.65914077,0.07579717,0.34120472
1.19759880,3.97613584,0.00381940,0.50276556,0.51051115,1.97083638,1.04272684,0.68366469,0.07798318,0.35969474
1.20360180,4.11990565,0.00408922,0.52463753,0.53501894,2.03668836,1.08863738,0.70683951,0.08034668,0.37836578
1.20960480,4.25701474,0.00437632,0.54557002,0.55840436,2.09953090,1.13146982,0.72833277,0.08287650,0.39708352
1.21560780,4.38597739,0.00467966,0.56536554,0.58050073,2.15862329,1.17071418,0.74785996,0.08556231,0.41572149
1.22161081,4.50551361,0.00499845,0.58385539,0.60117720,2.21331130,1.20593700,0.76519013,0.08839386,0.43416304
1.22761381,4.61456742,0.00533220,0.60090086,0.62034014,2.26303862,1.23679117,0.78014931,0.09136014,0.45230242
1.23361681,4.71231585,0.00568076,0.61639310,0.63793298,2.30735422,1.26302264,0.79262168,0.09444853,0.47004522
1.23961981,4.79816893,0.00604444,0.63025197,0.65393425,2.34591576,1.28447387,0.80254861,0.09764390,0.48730815
1.24562281,4.87176151,0.00642402,0.64242378,0.66835420,2.37848902,1.30108388,0.80992559,0.10092793,0.50401818
1.25162581,4.93293770,0.00682091,0.65287828,0.68122999,2.40494389,1.31288515,0.81479753,0.10427856,0.52011129
1.25762881,4.98172964,0.00723716,0.66160523,0.69262000,2.42524722,1.31999746,0.81725261,0.10766964,0.53553097
1.26363182,5.01833207,0.00767564,0.66861056,0.70259749,2.43945319,1.32261919,0.81741517,0.11107084,0.55022654
1.26963482,5.04307446,0.00814010,0.67391269,0.71124404,2.44769194,1.32101654,0.81543812,0.11444791,0.56415170
1.27563782,5.05639244,0.00863528,0.67753904,0.71864320,2.45015693,1.31551114,0.81149516,0.11776312,0.57726318
1.28164082,5.05880007,0.00916701,0.67952308,0.72487477,2.44709203,1.30646688,0.80577341,0.12097606,0.58951985
1.28764382,5.05086437,0.00974231,0.67990202,0.73001000,2.43877859,1.29427619,0.79846665,0.12404460,0.60088226
1.29364682,5.03318315,0.01036947,0.67871521,0.73410807,2.42552334,1.27934677,0.78976952,0.12692605,0.61131265
1.29964982,5.00636692,0.01105811,0.67600336,0.73721396,2.40764739,1.26208894,0.77987296,0.12957847,0.62077545
1.30565283,4.97102517,0.01181921,0.67180850,0.73935790,2.38547673,1.24290431,0.76896073,0.13196194,0.62923818
1.31165583,4.92775727,0.01266513,0.66617458,0.74055622,2.35933444,1.22217595,0.75720743,0.13403987,0.63667266
1.31765883,4.87714758,0.01360962,0.65914859,0.74081376,2.32953466,1.20026049,0.74477749,0.13578013,0.64305639
1.32366183,4.81976440,0.01466769,0.65078206,0.74012736,2.29637854,1.17748215,0.73182539,0.13715609,0.64837402
1.32966483,4.75616200,0.01585562,0.64113273,0.73849028,2.26015179,1.15412892,0.71849665,0.13814737,0.65261864
1.33566783,4.68688505,0.01719071,0.63026610,0.73589727,2.22112398,1.13045073,0.70492942,0.13874032,0.65579286
1.34167084,4.61247451,0.01869120,0.61825695,0.73234980,2.17954920,1.10665955,0.69125648,0.13892827,0.65790962
1.34767384,4.53347425,0.02037600,0.60519036,0.72786114,2.13566794,1.08293126,0.67760731,0.13871143,0.65899246
1.35367684,4.45043761,0.02226441,0.59116242,0.72246095,2.08970988,1.05940895,0.66411001,0.13809658,0.65907545
1.35967984,4.36393311,0.02437581,0.57628032,0.71619902,2.04189729,1.03620740,0.65089292,0.13709650,0.65820263
1.36568284,4.27454896,0.02672931,0.56066196,0.70914788,1.99244876,1.01341842,0.63808569,0.13572915,0.65642705
1.37168584,4.18289574,0.02934328,0.54443501,0.70140417,1.94158296,0.99111656,0.62581980,0.13401686,0.65380950
1.37768884,4.08960699,0.03223493,0.52773551,0.69308852,1.88952213,0.96936494,0.61422824,0.13198528,0.65041697
1.38369185,3.99533761,0.03541975,0.51070598,0.68434406,1.83649499,0.94822084,0.60344460,0.12966243,0.64632103
1.38969485,3.90075971,0.03891095,0.49349330,0.67533340,1.78273887,0.92774050,0.59360134,0.12707770,0.64159608
1.39569785,3.80655623,0.04271880,0.47624627,0.66623441,1.72850088,0.90798316,0.58482746,0.12426105,0.63631772
1.40170085,3.71341208,0.04685004,0.45911311,0.65723482,1.67403780,0.88901367,0.57724546,0.12124218,0.63056125
1.40770385,3.62200331,0.05130709,0.44223876,0.64852587,1.61961478,0.87090389,0.57096788,0.11804999,0.62440025
1.41370685,3.53298419,0.05608742,0.42576237,0.64029544,1.56550271,0.85373246,0.56609343,0.11471208,0.61790547
1.41970985,3.44697287,0.06118277,0.40981471,0.63272068,1.51197433,0.83758310,0.56270288,0.11125447,0.61114382
1.42571286,3.36453584,0.06657850,0.39451580,0.62596078,1.45929919,0.82254141,0.56085482,0.10770146,0.60417758
1.43171586,3.28617191,0.07225295,0.37997271,0.62014983,1.40773771,0.80869050,0.56058153,0.10407554,0.59706377
1.43771886,3.21229609,0.07817686,0.36627751,0.61539038,1.35753463,0.79610544,0.56188511,0.10039750,0.58985357
1.44372186,3.14322446,0.08431300,0.35350555,0.61174777,1.30891213,0.78484724,0.56473399,0.09668651,0.58259199
1.44972486,3.07916041,0.09061588,0.34171401,0.60924567,1.26206307,0.77495641,0.56906014,0.09296026,0.57531740
1.45572786,3.02018343,0.09703173,0.33094074,0.60786279,1.21714481,0.76644681,0.57475710,0.08923512,0.56806137
1.46173087,2.96624103,0.10349869,0.32120357,0.60753126,1.17427389,0.75930013,0.58167901,0.08552628,0.56084842
1.46773387,2.91714467,0.10994731,0.31250004,0.60813654,1.13352212,0.75346148,0.58964084,0.08184784,0.55369605
1.47373687,2.87257037,0.11630131,0.30480755,0.60951909,1.09491427,0.74883644,0.59842001,0.07821287,0.54661485
1.47973987,2.83206439,0.12247875,0.29808419,0.61147776,1.05842770,0.74529001,0.60775938,0.07463344,0.53960890
1.48574287,2.79505434,0.12839340,0.29226998,0.61377491,1.02399396,0.74264755,0.61737185,0.07112056,0.53267643
1.49174587,2.76086571,0.13395653,0.28728888,0.61614305,0.99150251,0.74069799,0.62694635,0.06768422,0.52581081
1.49774887,2.72874351,0.13907887,0.28305124,0.61829291,0.96080635,0.73919911,0.63615535,0.06433326,0.51900182
1.50375188,2.69787850,0.14367284,0.27945688,0.61992267,0.93172940,0.73788489,0.64466357,0.06107538,0.51223731
1.50975488,2.66743706,0.14765495,0.27639864,0.62072804,0.90407521,0.73647459,0.65213777,0.05791710,0.50550504
1.51575788,2.63659368,0.15094820,0.27376638,0.62041279,0.87763670,0.73468316,0.65825725,0.05486379,0.49879478
1.52176088,2.60456463,0.15348450,0.27145113,0.61869945,0.85220636,0.73223259,0.66272473,0.05191974,0.49210041
1.52776388,2.57064139,0.15520696,0.26934951,0.61533961,0.82758637,0.72886352,0.66527722,0.04908827,0.48542199
1.53376688,2.53422233,0.15607195,0.26736803,0.61012354,0.80359817,0.72434668,0.66569630,0.04637198,0.47876759
1.53976988,2.49484111,0.15605078,0.26542717,0.60288860,0.78009100,0.71849346,0.66381762,0.04377291,0.47215479
1.54577289,2.45219044,0.15513111,0.26346509,0.59352618,0.75694899,0.71116525,0.65953887,0.04129289,0.46561163
1.55177589,2.40614009,0.15331772,0.26144079,0.58198678,0.73409638,0.70228085,0.65282607,0.03893383,0.45917698
1.55777889,2.35674816,0.15063286,0.25933653,0.56828299,0.71150089,0.69182184,0.64371778,0.03669808,0.45290020
1.56378189,2.30426519,0.14711604,0.25715938,0.55249033,0.68917488,0.67983547,0.63232687,0.03458872,0.44684012
1.56978489,2.24913083,0.14282322,0.25494195,0.53474576,0.66717454,0.66643505,0.61883990,0.03260990,0.44106331
1.57578789,2.19196324,0.13782550,0.25274202,0.51524400,0.64559719,0.65179781,0.60351385,0.03076710,0.43564186
1.58179090,2.13354191,0.13220743,0.25064122,0.49423179,0.62457697,0.63616030,0.58667039,0.02906733,0.43065053
1.58779390,2.07478445,0.12606475,0.24874274,0.47200034,0.60427922,0.61981177,0.56868784,0.02751924,0.42616387
1.59379690,2.01671874,0.11950202,0.24716815,0.44887632,0.58489400,0.60308557,0.54999100,0.02613318,0.42225305
1.59979990,1.96045151,0.11262989,0.24605335,0.42521172,0.56662914,0.58634922,0.53103930,0.02492114,0.41898299
1.60580290,1.90713475,0.10556244,0.24554392,0.40137302,0.54970317,0.56999347,0.51231361,0.02389657,0.41640979
1.61180590,1.85793130,0.09841436,0.24578986,0.37773013,0.53433858,0.55442079,0.49430216,0.02307419,0.41457872
1.61780890,1.81398101,0.09129846,0.24694006,0.35464557,0.52075563,0.54003384,0.47748608,0.02246955,0.41352292
1.62381191,1.77636847,0.08432317,0.24913652,0.33246414,0.50916694,0.52722417,0.46232508,0.02209871,0.41326283
1.62981491,1.74609347,0.07759054,0.25250863,0.31150366,0.49977303,0.51636161,0.44924365,0.02197767,0.41380653
1.63581791,1.72404473,0.07119439,0.25716765,0.29204688,0.49275872,0.50778462,0.43861836,0.02212185,0.41515071
1.64182091,1.71097777,0.06521894,0.26320155,0.27433486,0.48829042,0.50179180,0.43076649,0.02254548,0.41728251
1.64782391,1.70749679,0.05973773,0.27067048,0.25856209,0.48651417,0.49863469,0.42593652,0.02326100,0.42018170
1.65382691,1.71404109,0.05481301,0.27960285,0.24487317,0.48755412,0.49851201,0.42430068,0.02427846,0.42382329
