energy_ev,total_up,Ag_p_up,Ag_d_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.08854427,1.17852828,0.28510035,0.35720348,0.24448492,0.09028673,0.02185936,0.15823805,0.08314745,0.27317177
-3.08254127,1.23020137,0.30080750,0.37151875,0.25942081,0.09456366,0.02420659,0.16652556,0.08612111,0.28293117
-3.07653827,1.28646392,0.31844228,0.38686122,0.27573192,0.09928920,0.02686129,0.17486952,0.08925069,0.29485041
-3.07053527,1.34674533,0.33780380,0.40306505,0.29323888,0.10442395,0.02981860,0.18317978,0.09250934,0.30879348
-3.06453227,1.41035171,0.35863646,0.41993886,0.31172479,0.10991615,0.03306590,0.19136314,0.09586573,0.32456664
-3.05852926,1.47647179,0.38063296,0.43726720,0.33093812,0.11570207,0.03658235,0.19932434,0.09928411,0.34192086
-3.05252626,1.54418590,0.40343905,0.45481250,0.35059678,0.12170659,0.04033861,0.20696709,0.10272436,0.36055592
-3.04652326,1.61247816,0.42665983,0.47231755,0.37039337,0.12784419,0.04429689,0.21419530,0.10614220,0.38012589
-3.04052026,1.68025229,0.44986782,0.48950868,0.39000176,0.13402033,0.04841117,0.22091439,0.10948942,0.40024626
-3.03451726,1.74635098,0.47261242,0.50609975,0.40908459,0.14013310,0.05262782,0.22703280,0.11271440,0.42050245
-3.02851426,1.80957872,0.49443077,0.52179684,0.42730163,0.14607530,0.05688642,0.23246373,0.11576266,0.44045961
-3.02251126,1.86872782,0.51485956,0.53630389,0.44431882,0.15173686,0.06112101,0.23712689,0.11857776,0.45967337
-3.01650825,1.92260701,0.53344751,0.54932893,0.45981744,0.15700744,0.06526153,0.24095039,0.12110231,0.47770146
-3.01050525,1.97007177,0.54976813,0.56059103,0.47350328,0.16177930,0.06923550,0.24387271,0.12327928,0.49411562
-3.00450225,2.01005551,0.56343212,0.56982747,0.48511531,0.16595023,0.07296999,0.24584447,0.12505336,0.50851354
-2.99849925,2.04160022,0.57409917,0.57680117,0.49443348,0.16942648,0.07639362,0.24683011,0.12637260,0.52053036
-2.99249625,2.06388554,0.58148844,0.58130784,0.50128522,0.17212560,0.07943867,0.24680925,0.12718998,0.52984928
-2.98649325,2.07625475,0.58538738,0.58318263,0.50555056,0.17397896,0.08204315,0.24577769,0.12746508,0.53621086
-2.98049025,2.07823654,0.58565854,0.58230594,0.50716519,0.17493395,0.08415277,0.24374797,0.12716563,0.53942064
-2.97448724,2.06956139,0.58224395,0.57860798,0.50612178,0.17495574,0.08572267,0.24074933,0.12626882,0.53935471
-2.96848424,2.05017174,0.57516694,0.57207199,0.50246913,0.17402842,0.08671892,0.23682713,0.12476256,0.53596303
-2.96248124,2.02022529,0.56453131,0.56273573,0.49630927,0.17215558,0.08711966,0.23204177,0.12264616,0.52927038
-2.95647824,1.98009115,0.55051794,0.55069121,0.48779285,0.16936020,0.08691583,0.22646695,0.11993090,0.51937480
-2.95047524,1.93033903,0.53337889,0.53608266,0.47711278,0.16568395,0.08611147,0.22018755,0.11664000,0.50644372
-2.94447224,1.87172184,0.51342950,0.51910263,0.46449664,0.16118583,0.08472361,0.21329706,0.11280827,0.49070795
-2.93846923,1.80515254,0.49103860,0.49998668,0.45019822,0.15594027,0.08278167,0.20589484,0.10848131,0.47245368
-2.93246623,1.73167632,0.46661755,0.47900649,0.43448853,0.15003478,0.08032649,0.19808316,0.10371434,0.45201315
-2.92646323,1.65243942,0.44060846,0.45646218,0.41764692,0.14356729,0.07740896,0.18996439,0.09857069,0.42975409
-2.92046023,1.56865604,0.41347222,0.43267370,0.39995254,0.13664315,0.07408844,0.18163830,0.09312002,0.40606868
-2.91445723,1.48157482,0.38567674,0.40797213,0.38167661,0.12937221,0.07043081,0.17319970,0.08743637,0.38136229
-2.90845423,1.39244645,0.35768605,0.38269091,0.36307596,0.12186577,0.06650656,0.16473653,0.08159609,0.35604267
-2.90245123,1.30249356,0.32995042,0.35715764,0.34438781,0.11423382,0.06238866,0.15632849,0.07567582,0.33050977
-2.89644822,1.21288428,0.30289812,0.33168665,0.32582622,0.10658248,0.05815061,0.14804622,0.06975048,0.30514678
-2.89044522,1.12471013,0.27692874,0.30657261,0.30758010,0.09901182,0.05386449,0.13995111,0.06389152,0.28031248
-2.88444222,1.03896899,0.25240843,0.28208541,0.28981280,0.09161406,0.04959922,0.13209572,0.05816529,0.25633514
-2.87843922,0.95655341,0.22966685,0.25846645,0.27266319,0.08447227,0.04541910,0.12452471,0.05263181,0.23350815
-2.87243622,0.87824422,0.20899597,0.23592638,0.25624799,0.07765945,0.04138254,0.11727626,0.04734377,0.21208721
-2.86643322,0.80470922,0.19065031,0.21464420,0.24066508,0.07123815,0.03754111,0.11038388,0.04234598,0.19228918
-2.86043022,0.73650639,0.17484856,0.19476766,0.22599763,0.06526037,0.03393892,0.10387848,0.03767499,0.17429225
-2.85442721,0.67409099,0.16177611,0.17641488,0.21231860,0.05976793,0.03061220,0.09779057,0.03335925,0.15823744
-2.84842421,0.61782562,0.15158834,0.15967683,0.19969542,0.05479303,0.02758926,0.09215251,0.02941937,0.14423093
-2.84242121,0.56799245,0.14441423,0.14462058,0.18819454,0.05035908,0.02489057,0.08700068,0.02586877,0.13234727
-2.83641821,0.52480674,0.14035995,0.13129300,0.17788560,0.04648164,0.02252909,0.08237743,0.02271443,0.12263290
-2.83041521,0.48843062,0.13951224,0.11972472,0.16884507,0.04316947,0.02051077,0.07833281,0.01995791,0.11510995
-2.82441221,0.45898663,0.14194128,0.10993412,0.16115915,0.04042557,0.01883517,0.07492590,0.01759634,0.10978005
-2.81840920,0.43657010,0.14770286,0.10193111,0.15492583,0.03824815,0.01749606,0.07222577,0.01562354,0.10662788
-2.81240620,0.42126004,0.15683978,0.09572056,0.15025611,0.03663161,0.01648222,0.07031201,0.01403115,0.10562450
-2.80640320,0.41312803,0.16938232,0.09130526,0.14727433,0.03556735,0.01577813,0.06927471,0.01280958,0.10673023
-2.80040020,0.41224496,0.18534797,0.08868831,0.14611756,0.03504445,0.01536473,0.06921406,0.01194904,0.10989706
-2.79439720,0.41868543,0.20474032,0.08787483,0.14693421,0.03505033,0.01522009,0.07023936,0.01144035,0.11507069
-2.78839420,0.43252986,0.22754724,0.08887302,0.14988182,0.03557115,0.01532013,0.07246758,0.01127559,0.12219203
-2.78239120,0.45386438,0.25373870,0.09169458,0.15512413,0.03659223,0.01563923,0.07602142,0.01144865,0.13119844
-2.77638819,0.48277858,0.28326409,0.09635446,0.16282753,0.03809826,0.01615090,0.08102687,0.01195553,0.14202461
-2.77038519,0.51936150,0.31604953,0.10287004,0.17315696,0.04007354,0.01682829,0.08761038,0.01279457,0.15460321
-2.76438219,0.56369583,0.35199523,0.11125978,0.18627124,0.04250208,0.01764479,0.09589554,0.01396632,0.16886536
-2.75837919,0.61585083,0.39097308,0.12154142,0.20231818,0.04536761,0.01857453,0.10599937,0.01547342,0.18474096
-2.75237619,0.67587401,0.43282470,0.13372986,0.22142922,0.04865363,0.01959288,0.11802840,0.01732017,0.20215900
-2.74637319,0.74378196,0.47736000,0.14783464,0.24371401,0.05234336,0.02067690,0.13207438,0.01951201,0.22104770
-2.74037019,0.81955047,0.52435646,0.16385740,0.26925492,0.05641957,0.02180574,0.14820991,0.02205481,0.24133462
-2.73436718,0.90310427,0.57355914,0.18178903,0.29810160,0.06086449,0.02296099,0.16648406,0.02495407,0.26294666
-2.72836418,0.99430662,0.62468141,0.20160695,0.33026577,0.06565954,0.02412699,0.18691806,0.02821404,0.28580986
-2.72236118,1.09294897,0.67740641,0.22327232,0.36571646,0.07078506,0.02529100,0.20950126,0.03183671,0.30984901
-2.71635818,1.19874107,0.73138929,0.24672747,0.40437582,0.07621996,0.02644333,0.23418756,0.03582082,0.33498700
-2.71035518,1.31130168,0.78625999,0.27189346,0.44611569,0.08194127,0.02757729,0.26089236,0.04016084,0.36114387
-2.70435218,1.43015043,0.84162656,0.29866792,0.49075507,0.08792370,0.02868913,0.28949039,0.04484599,0.38823544
-2.69834917,1.55470090,0.89707892,0.32692329,0.53805876,0.09413909,0.02977770,0.31981433,0.04985939,0.41617167
-2.69234617,1.68425542,0.95219290,0.35650539,0.58773714,0.10055593,0.03084419,0.35165461,0.05517728,0.44485463
-2.68634317,1.81800198,1.00653446,0.38723253,0.63944736,0.10713877,0.03189154,0.38476028,0.06076842,0.47417615
-2.68034017,1.95501343,1.05966401,0.41889516,0.69279579,0.11384778,0.03292393,0.41884115,0.06659374,0.50401532
-2.67433717,2.09424943,1.11114068,0.45125608,0.74734187,0.12063830,0.03394610,0.45357113,0.07260616,0.53423585
-2.66833417,2.23456128,1.16052660,0.48405135,0.80260332,0.12746062,0.03496268,0.48859281,0.07875075,0.56468355
-2.66233117,2.37469997,1.20739100,0.51699191,0.85806239,0.13425980,0.03597745,0.52352313,0.08496514,0.59518401
-2.65632816,2.51332747,1.25131420,0.54976592,0.91317329,0.14097574,0.03699270,0.55796005,0.09118023,0.62554071
-2.65032516,2.64903136,1.29189153,0.58204187,0.96737035,0.14754350,0.03800862,0.59149001,0.09732123,0.65553383
-2.64432216,2.78034272,1.32873711,0.61347247,1.02007679,0.15389380,0.03902278,0.62369595,0.10330889,0.68491985
-2.63831916,2.90575710,1.36148763,0.64369930,1.07071394,0.15995386,0.04002980,0.65416574,0.10906112,0.71343216
-2.63231616,3.02375827,1.38980608,0.67235815,1.11871049,0.16564839,0.04102110,0.68250060,0.11449468,0.74078286
-2.62631316,3.13284436,1.41338561,0.69908506,1.16351171,0.17090097,0.04198491,0.70832341,0.11952714,0.76666576
-2.62031016,3.23155586,1.43195342,0.72352287,1.20458838,0.17563549,0.04290642,0.73128654,0.12407885,0.79076075
-2.61430715,3.31850486,1.44527474,0.74532819,1.24144523,0.17977787,0.04376817,0.75107907,0.12807503,0.81273937
-2.60830415,3.39240470,1.45315698,0.76417867,1.27362882,0.18325788,0.04455050,0.76743306,0.13144772,0.83227159
-2.60230115,3.45209936,1.45545386,0.77978032,1.30073476,0.18601102,0.04523233,0.78012886,0.13413770,0.84903359
-2.59629815,3.49659173,1.45206942,0.79187472,1.32241414,0.18798036,0.04579187,0.78899929,0.13609616,0.86271630
-2.59029515,3.52506968,1.44296203,0.80024585,1.33837921,0.18911838,0.04620756,0.79393256,0.13728618,0.87303446
-2.58429215,3.53692926,1.42814785,0.80472629,1.34840826,0.18938855,0.04645895,0.79487394,0.13768379,0.87973575
-2.57828914,3.53179411,1.40770394,0.80520266,1.35234964,0.18876679,0.04652761,0.79182625,0.13727884,0.88260975
-2.57228614,3.50953027,1.38177046,0.80161987,1.35012497,0.18724254,0.04639802,0.78484907,0.13607529,0.88149617
-2.56628314,3.47025574,1.35055201,0.79398422,1.34173140,0.18481959,0.04605826,0.77405694,0.13409128,0.87629214
-2.56028014,3.41434438,1.31431780,0.78236494,1.32724303,0.18151641,0.04550065,0.75961646,0.13135863,0.86695806
-2.55427714,3.34242365,1.27340044,0.76689428,1.30681126,0.17736619,0.04472221,0.74174254,0.12792209,0.85352179
-2.54827414,3.25536624,1.22819329,0.74776589,1.28066402,0.17241639,0.04372486,0.72069385,0.12383811,0.83608090
-2.54227114,3.15427554,1.17914633,0.72523162,1.24910397,0.16672786,0.04251555,0.69676767,0.11917341,0.81480280
-2.53626813,3.04046550,1.12676041,0.69959677,1.21250536,0.16037367,0.04110607,0.67029420,0.11400325,0.78992281
-2.53026513,2.91543515,1.07158018,0.67121394,1.17130970,0.15343755,0.03951271,0.64163062,0.10840947,0.76174003
-2.52426213,2.78083890,1.01418569,0.64047559,1.12602012,0.14601204,0.03775581,0.61115476,0.10247849,0.73061130
-2.51825913,2.63845332,0.95518294,0.60780577,1.07719449,0.13819648,0.03585906,0.57925893,0.09629925,0.69694345
-2.51225613,2.49014166,0.89519376,0.57365109,1.02543746,0.13009484,0.03384882,0.54634358,0.08996116,0.66118410
-2.50625313,2.33781733,0.83484528,0.53847138,0.97139141,0.12181356,0.03175328,0.51281136,0.08355217,0.62381150
-2.50025013,2.18340751,0.77475942,0.50273043,0.91572677,0.11345934,0.02960162,0.47906136,0.07715702,0.58532369
-2.49424712,2.02881811,0.71554276,0.46688692,0.85913170,0.10513716,0.02742320,0.44548381,0.07085572,0.54622761
-2.48824412,1.87590134,0.65777722,0.43138614,0.80230158,0.09694836,0.02524678,0.41245537,0.06472221,0.50702844
-2.48224112,1.72642667,0.60201178,0.39665253,0.74592868,0.08898910,0.02309985,0.38033495,0.05882341,0.46821960
-2.47623812,1.58205615,0.54875559,0.36308335,0.69069214,0.08134896,0.02100802,0.34946021,0.05321847,0.43027389
-2.47023512,1.44432452,0.49847265,0.33104363,0.63724867,0.07410996,0.01899454,0.32014475,0.04795833,0.39363589
-2.46423212,1.31462439,0.45157811,0.30086244,0.58622425,0.06734583,0.01708002,0.29267604,0.04308560,0.35871589
-2.45822911,1.19419658,0.40843626,0.27283047,0.53820689,0.06112162,0.01528221,0.26731393,0.03863462,0.32588549
-2.45222611,1.08412524,0.36936008,0.24719889,0.49374067,0.05549352,0.01361591,0.24428979,0.03463177,0.29547478
-2.44622311,0.98533732,0.33461217,0.22417939,0.45332104,0.05050905,0.01209310,0.22380615,0.03109588,0.26777114
-2.44022011,0.89860565,0.30440690,0.20394506,0.41739128,0.04620729,0.01072301,0.20603675,0.02803887,0.24301935
-2.43421711,0.82455475,0.27891328,0.18663208,0.38634010,0.04261931,0.00951245,0.19112678,0.02546633,0.22142295
-2.42821411,0.76366844,0.25825846,0.17234182,0.36050005,0.03976872,0.00846604,0.17919332,0.02337822,0.20314638
-2.42221111,0.71629822,0.24253129,0.16114322,0.34014657,0.03767213,0.00758661,0.17032569,0.02176949,0.18831775
-2.41620810,0.68267144,0.23178574,0.15307512,0.32549743,0.03633963,0.00687548,0.16458564,0.02063073,0.17703179
-2.41020510,0.66289847,0.22604372,0.14814832,0.31671215,0.03577519,0.00633283,0.16200734,0.01994864,0.16935269
-2.40420210,0.65697812,0.22529728,0.14634734,0.31389139,0.03597689,0.00595796,0.16259699,0.01970647,0.16531665
-2.39819910,0.66480079,0.22950966,0.14763151,0.31707592,0.03693703,0.00574956,0.16633205,0.01988439,0.16493374
-2.39219610,0.68614912,0.23861542,0.15193559,0.32624511,0.03864208,0.00570582,0.17316019,0.02045968,0.16818896
-2.38619310,0.72069616,0.25251938,0.15916972,0.34131498,0.04107249,0.00582458,0.18299787,0.02140694,0.17504247
-2.38019010,0.76800115,0.27109453,0.16921886,0.36213580,0.04420238,0.00610330,0.19572880,0.02269814,0.18542884
-2.37418709,0.82750366,0.29417909,0.18194178,0.38848941,0.04799908,0.00653898,0.21120234,0.02430269,0.19925545
-2.36818409,0.89851654,0.32157287,0.19716983,0.42008657,0.05242273,0.00712805,0.22923206,0.02618745,0.21640011
-2.36218109,0.98021871,0.35303330,0.21470565,0.45656457,0.05742580,0.00786612,0.24959468,0.02831686,0.23670824
-2.35617809,1.07164877,0.38827136,0.23432203,0.49748563,0.06295272,0.00874776,0.27202959,0.03065293,0.25998967
-2.35017509,1.17170040,0.42694802,0.25576118,0.54233638,0.06893961,0.00976617,0.29623916,0.03315549,0.28601554
-2.34417209,1.27912077,0.46867130,0.27873472,0.59052884,0.07531429,0.01091293,0.32189004,0.03578241,0.31451557
-2.33816908,1.39251271,0.51299451,0.30292445,0.64140342,0.08199636,0.01217771,0.34861564,0.03848993,0.34517604
-2.33216608,1.51034164,0.55941603,0.32798422,0.69423409,0.08889776,0.01354800,0.37601985,0.04123312,0.37763885
-2.32616308,1.63094781,0.60738082,0.35354293,0.74823600,0.09592349,0.01500901,0.40368204,0.04396644,0.41150196
-2.32016008,1.75256418,0.65628400,0.37920879,0.80257573,0.10297269,0.01654348,0.43116334,0.04664436,0.44632138
-2.31415708,1.87334009,0.70547664,0.40457480,0.85638403,0.10994013,0.01813180,0.45801420,0.04922208,0.48161511
-2.30815408,1.99137034,0.75427368,0.42922540,0.90877097,0.11671786,0.01975203,0.48378277,0.05165632,0.51686880
-2.30215108,2.10472933,0.80196415,0.45274414,0.95884306,0.12319725,0.02138024,0.50802429,0.05390604,0.55154348
-2.29614807,2.21150912,0.84782330,0.47472210,1.00572203,0.12927113,0.02299081,0.53031076,0.05593328,0.58508493
-2.29014507,2.30986051,0.89112654,0.49476695,1.04856457,0.13483619,0.02455694,0.55024087,0.05770389,0.61693476
-2.28414207,2.39803555,0.93116466,0.51251212,1.08658235,0.13979529,0.02605125,0.56744972,0.05918819,0.64654265
-2.27813907,2.47443013,0.96726000,0.52762590,1.11906173,0.14405994,0.02744645,0.58161787,0.06036156,0.67337953
-2.27213607,2.53762488,0.99878287,0.53982000,1.14538210,0.14755244,0.02871604,0.59247950,0.06120491,0.69695107
-2.26613307,2.58642277,1.02516787,0.54885733,1.16503247,0.15020801,0.02983513,0.59982928,0.06170507,0.71681111
-2.26013007,2.61988187,1.04592917,0.55455849,1.17762526,0.15197652,0.03078113,0.60352761,0.06185489,0.73257434
-2.25412706,2.63734187,1.06067447,0.55680684,1.18290690,0.15282390,0.03153453,0.60350409,0.06165338,0.74392775
-2.24812406,2.63844311,1.06911678,0.55555183,1.18076475,0.15273310,0.03207947,0.59975908,0.06110557,0.75064038
-2.24212106,2.62313729,1.07108378,0.55081048,1.17122985,0.15170461,0.03240437,0.59236320,0.06022228,0.75257084
-2.23611806,2.59168940,1.06652412,0.54266682,1.15447563,0.14975645,0.03250225,0.58145482,0.05901975,0.74967228
-2.23011506,2.54467059,1.05551054,0.53126946,1.13081234,0.14692373,0.03237106,0.56723574,0.05751919,0.74199459
-2.22411206,2.48294235,1.03823946,0.51682723,1.10067766,0.14325764,0.03201372,0.54996507,0.05574618,0.72968372
-2.21810905,2.40763255,1.01502730,0.49960315,1.06462363,0.13882412,0.03143809,0.52995176,0.05373004,0.71297805
-2.21210605,2.32010441,0.98630341,0.47990693,1.02330076,0.13370199,0.03065669,0.50754592,0.05150316,0.69220208
-2.20610305,2.22191959,0.95260002,0.45808641,0.97743966,0.12798095,0.02968632,0.48312938,0.04910027,0.66775766
-2.20010005,2.11479698,0.91453963,0.43451808,0.92783117,0.12175916,0.02854757,0.45710583,0.04655774,0.64011312
-2.19409705,2.00056883,0.87282029,0.40959732,0.87530563,0.11514087,0.02726414,0.42989095,0.04391292,0.60979085
-2.18809405,1.88113593,0.82819946,0.38372856,0.82071226,0.10823384,0.02586216,0.40190279,0.04120342,0.57735383
-2.18209105,1.75842360,0.78147697,0.35731574,0.76489921,0.10114691,0.02436943,0.37355282,0.03846660,0.54339164
-2.17608804,1.63433993,0.73347789,0.33075358,0.70869511,0.09398771,0.02281469,0.34523794,0.03573902,0.50850655
-2.17008504,1.51073786,0.68503576,0.30441967,0.65289266,0.08686048,0.02122684,0.31733361,0.03305597,0.47330024
-2.16408204,1.38938205,0.63697685,0.27866782,0.59823470,0.07986423,0.01963430,0.29018824,0.03045121,0.43836151
-2.15807904,1.27192142,0.59010591,0.25382282,0.54540309,0.07309126,0.01806438,0.26411908,0.02795664,0.40425545
-2.15207604,1.15986789,0.54519359,0.23017650,0.49501055,0.06662587,0.01654276,0.23940940,0.02560217,0.37151429
-2.14607304,1.05458137,0.50296604,0.20798533,0.44759540,0.06054354,0.01509313,0.21630712,0.02341566,0.34063011
-2.14007004,0.95726082,0.46409645,0.18746938,0.40361917,0.05491043,0.01373685,0.19502464,0.02142289,0.31204935
-2.13406703,0.86894101,0.42919867,0.16881247,0.36346674,0.04978307,0.01249277,0.17573976,0.01964766,0.28616924
-2.12806403,0.79049394,0.39882266,0.15216344,0.32744859,0.04520845,0.01137717,0.15859743,0.01811186,0.26333580
-2.12206103,0.72263428,0.37345144,0.13763828,0.29580480,0.04122426,0.01040371,0.14371224,0.01683565,0.24384325
-2.11605803,0.66592754,0.35349935,0.12532284,0.26871034,0.03785927,0.00958355,0.13117117,0.01583755,0.22793453
-2.11005503,0.62079999,0.33931104,0.11527591,0.24628099,0.03513381,0.00892543,0.12103652,0.01513460,0.21580262
-2.10405203,0.58754908,0.33116094,0.10753247,0.22857957,0.03306031,0.00843582,0.11334877,0.01474244,0.20759228
-2.09804902,0.56635354,0.32925282,0.10210679,0.21562195,0.03164382,0.00811911,0.10812910,0.01467530,0.20340196
-2.09204602,0.55728221,0.33371915,0.09899526,0.20738249,0.03088242,0.00797771,0.10538135,0.01494595,0.20328563
-2.08604302,0.56030092,0.34462011,0.09817881,0.20379863,0.03076765,0.00801224,0.10509350,0.01556556,0.20725430
-2.08004002,0.57527721,0.36194211,0.09962477,0.20477443,0.03128469,0.00822156,0.10723832,0.01654343,0.21527712
-2.07403702,0.60198254,0.38559595,0.10328809,0.21018297,0.03241260,0.00860293,0.11177343,0.01788665,0.22728206
-2.06803402,0.64009230,0.41541466,0.10911206,0.21986767,0.03412433,0.00915195,0.11864058,0.01959960,0.24315615
-2.06203102,0.68918384,0.45115149,0.11702838,0.23364260,0.03638676,0.00986262,0.12776446,0.02168347,0.26274552
-2.05602801,0.74873321,0.49247815,0.12695672,0.25129198,0.03916070,0.01072732,0.13905103,0.02413560,0.28585520
-2.05002501,0.81811138,0.53898401,0.13880403,0.27256922,0.04240081,0.01173672,0.15238561,0.02694888,0.31224920
-2.04402201,0.89658065,0.59017649,0.15246349,0.29719567,0.04605579,0.01287983,0.16763098,0.03011109,0.34165080
-2.03801901,0.98329236,0.64548320,0.16781342,0.32485962,0.05006850,0.01414394,0.18462567,0.03360432,0.37374358
-2.03201601,1.07728665,0.70425622,0.18471631,0.35521570,0.05437632,0.01551463,0.20318271,0.03740445,0.40817325
-2.02601301,1.17749523,0.76577876,0.20301803,0.38788513,0.05891179,0.01697586,0.22308913,0.04148074,0.44455047
-2.02001001,1.28274764,0.82927449,0.22254746,0.42245704,0.06360334,0.01851011,0.24410622,0.04579566,0.48245496
-2.01400700,1.39178167,0.89391948,0.24311658,0.45849111,0.06837639,0.02009852,0.26597097,0.05030484,0.52144075
-2.00800400,1.50325806,0.95885668,0.26452118,0.49552164,0.07315458,0.02172116,0.28839863,0.05495729,0.56104264
-2.00200100,1.61577948,1.02321272,0.28654227,0.53306304,0.07786133,0.02335738,0.31108637,0.05969593,0.60078387
-1.99599800,1.72791355,1.08611642,0.30894806,0.57061680,0.08242148,0.02498616,0.33371830,0.06445830,0.64018462
-1.98999500,1.83821913,1.14671855,0.33149675,0.60767971,0.08676307,0.02658655,0.35597138,0.06917759,0.67877124
-1.98399200,1.94527536,1.20421208,0.35393982,0.64375307,0.09081917,0.02813814,0.37752233,0.07378392,0.71608582
-1.97798899,2.04771208,1.25785208,0.37602595,0.67835265,0.09452972,0.02962154,0.39805517,0.07820582,0.75169577
-1.97198599,2.14424068,1.30697452,0.39750529,0.71101894,0.09784313,0.03101885,0.41726912,0.08237188,0.78520303
-1.96598299,2.23368397,1.35101298,0.41813407,0.74132728,0.10071781,0.03231412,0.43488650,0.08621252,0.81625245
-1.95997999,2.31500374,1.38951273,0.43767924,0.76889751,0.10312328,0.03349374,0.45066035,0.08966186,0.84453911
-1.95397699,2.38732485,1.42214115,0.45592314,0.79340255,0.10504102,0.03454673,0.46438127,0.09265948,0.86981415
-1.94797399,2.44995453,1.44869436,0.47266784,0.81457564,0.10646487,0.03546506,0.47588332,0.09515220,0.89188886
-1.94197099,2.50239608,1.46909933,0.48773908,0.83221579,0.10740095,0.03624368,0.48504844,0.09709556,0.91063686
-1.93596798,2.54435620,1.48341151,0.50098970,0.84619124,0.10786715,0.03688060,0.49180939,0.09845522,0.92599426
-1.92996498,2.57574551,1.49180800,0.51230218,0.85644065,0.10789219,0.03737675,0.49615081,0.09920795,0.93795785
-1.92396198,2.59667224,1.49457649,0.52159051,0.86297201,0.10751422,0.03773581,0.49810849,0.09934236,0.94658121
-1.91795898,2.60742931,1.49210044,0.52880104,0.86585927,0.10677908,0.03796384,0.49776676,0.09885919,0.95196922
-1.91195598,2.60847537,1.48484126,0.53391239,0.86523685,0.10573829,0.03806890,0.49525411,0.09777133,0.95427096
-1.90595298,2.60041072,1.47331811,0.53693452,0.86129219,0.10444685,0.03806058,0.49073725,0.09610336,0.95367151
-1.89994997,2.58394932,1.45808650,0.53790677,0.85425681,0.10296097,0.03794945,0.48441394,0.09389079,0.95038302
-1.89394697,2.55988814,1.43971643,0.53689529,0.84439620,0.10133583,0.03774657,0.47650482,0.09117894,0.94463535
-1.88794397,2.52907539,1.41877122,0.53398969,0.83199902,0.09962345,0.03746293,0.46724475,0.08802164,0.93666701
-1.88194097,2.49237925,1.39578799,0.52929934,0.81736617,0.09787083,0.03710901,0.45687398,0.08447964,0.92671647
-1.87593797,2.45065839,1.37126052,0.52294931,0.80080015,0.09611843,0.03669430,0.44562966,0.08061888,0.91501459
-1.86993497,2.40473580,1.34562539,0.51507628,0.78259528,0.09439899,0.03622707,0.43373799,0.07650882,0.90177825
-1.86393197,2.35537710,1.31925180,0.50582460,0.76302909,0.09273683,0.03571407,0.42140747,0.07222063,0.88720568
-1.85792896,2.30327393,1.29243545,0.49534256,0.74235536,0.09114760,0.03516045,0.40882340,0.06782556,0.87147336
-1.85192596,2.24903336,1.26539661,0.48377919,0.72079896,0.08963850,0.03456982,0.39614394,0.06339342,0.85473494
-1.84592296,2.19317315,1.23828225,0.47128160,0.69855265,0.08820886,0.03394431,0.38349783,0.05899122,0.83712179
-1.83991996,2.13612284,1.21117180,0.45799299,0.67577596,0.08685121,0.03328486,0.37098370,0.05468209,0.81874520
-1.83391696,2.07823019,1.18408615,0.44405124,0.65259599,0.08555251,0.03259151,0.35867096,0.05052441,0.79969999
-1.82791396,2.01977193,1.15699903,0.42958822,0.62910988,0.08429568,0.03186379,0.34660215,0.04657117,0.78006911
-1.82191096,1.96096796,1.12985006,0.41472960,0.60538885,0.08306123,0.03110116,0.33479638,0.04286961,0.75992888
-1.81590795,1.90199752,1.10255852,0.39959506,0.58148329,0.08182888,0.03030343,0.32325368,0.03946108,0.73935444
-1.80990495,1.84301624,1.07503704,0.38429895,0.55742855,0.08057912,0.02947116,0.31195994,0.03638101,0.71842491
-1.80390195,1.78417241,1.04720424,0.36895089,0.53325110,0.07929459,0.02860604,0.30089199,0.03365914,0.69722797
-1.79789895,1.72562159,1.01899569,0.35365652,0.50897447,0.07796123,0.02771115,0.29002260,0.03131979,0.67586330
-1.79189595,1.66753823,0.99037263,0.33851803,0.48462475,0.07656912,0.02679120,0.27932507,0.02938215,0.65444475
-1.78589295,1.61012362,0.96132788,0.32363437,0.46023525,0.07511301,0.02585257,0.26877716,0.02786065,0.63310103
-1.77988994,1.55360967,0.93188894,0.30910117,0.43585010,0.07359246,0.02490331,0.25836410,0.02676524,0.61197471
-1.77388694,1.49825834,0.90211814,0.29501019,0.41152658,0.07201173,0.02395300,0.24808068,0.02610166,0.59121978
-1.76788394,1.44435685,0.87211002,0.28144833,0.38733613,0.07037929,0.02301245,0.23793231,0.02587155,0.57099768
-1.76188094,1.39220908,0.84198654,0.26849638,0.36336416,0.06870711,0.02209341,0.22793496,0.02607252,0.55147226
-1.75587794,1.34212405,0.81189024,0.25622730,0.33970857,0.06700978,0.02120809,0.21811430,0.02669809,0.53280388
-1.74987494,1.29440223,0.78197643,0.24470450,0.31647730,0.06530343,0.02036871,0.20850394,0.02773755,0.51514310
-1.74387194,1.24932083,0.75240461,0.23397999,0.29378513,0.06360471,0.01958696,0.19914317,0.02917571,0.49862437
-1.73786893,1.20711915,0.72333017,0.22409261,0.27174994,0.06192970,0.01887348,0.19007414,0.03099272,0.48336016
-1.73186593,1.16798517,0.69489670,0.21506665,0.25048877,0.06029295,0.01823738,0.18133903,0.03316373,0.46943590
-1.72586293,1.13204421,0.66722960,0.20691072,0.23011384,0.05870669,0.01768581,0.17297714,0.03565879,0.45690615
