energy_ev,total_up,total_down,Bi_p_up,Bi_p_down,Bi_d_up,Bi_d_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-0.47123562,4.25293852,-4.27140658,0.41837403,-0.42207075,0.06157841,-0.06083157,1.20782223,-1.20157274,3.28847003,-3.33196152,0.12603354,-0.11778365,0.28289918,-0.27286844
-0.46523262,4.23442778,-4.25898291,0.41805156,-0.42067828,0.06146270,-0.06103501,1.20464177,-1.20244232,3.26680630,-3.31480404,0.12752798,-0.11961229,0.28412109,-0.27547689
-0.45922961,4.21368393,-4.24691141,0.41807006,-0.41969933,0.06123713,-0.06119745,1.20036403,-1.20271054,3.24347714,-3.29793648,0.12882001,-0.12151292,0.28498375,-0.27780869
-0.45322661,4.18999359,-4.23494427,0.41834835,-0.41916199,0.06088871,-0.06130558,1.19484173,-1.20233968,3.21796960,-3.28119231,0.12984154,-0.12342569,0.28545924,-0.27985357
-0.44722361,4.16257245,-4.22261338,0.41877529,-0.41905729,0.06040600,-0.06134419,1.18790312,-1.20123699,3.18972411,-3.26423868,0.13052751,-0.12528271,0.28551318,-0.28159194
-0.44122061,4.13060360,-4.20925410,0.41921384,-0.41933907,0.05977972,-0.06129692,1.17936089,-1.19925888,3.15816369,-3.24659579,0.13081843,-0.12701079,0.28510602,-0.28299485
-0.43521761,4.09327702,-4.19403817,0.41950637,-0.41992557,0.05900331,-0.06114710,1.16902216,-1.19621766,3.12272338,-3.22766291,0.13066264,-0.12853426,0.28419477,-0.28402463
-0.42921461,4.04982874,-4.17601393,0.41948073,-0.42070231,0.05807345,-0.06087859,1.15669897,-1.19189065,3.08287886,-3.20674973,0.13001824,-0.12977801,0.28273501,-0.28463598
-0.42321161,3.99957767,-4.15415215,0.41895707,-0.42152654,0.05699034,-0.06047668,1.14221885,-1.18603123,3.03817272,-3.18311155,0.12885457,-0.13067035,0.28068327,-0.28477771
-0.41720860,3.94195885,-4.12739506,0.41775500,-0.42223276,0.05575789,-0.05992881,1.12543504,-1.17838130,2.98823765,-3.15598639,0.12715332,-0.13114585,0.27799939,-0.28439486
-0.41120560,3.87655159,-4.09470649,0.41570085,-0.42263933,0.05438376,-0.05922537,1.10623575,-1.16868462,2.93281531,-3.12463253,0.12490903,-0.13114776,0.27464909,-0.28343124
-0.40520260,3.80310153,-4.05512087,0.41263463,-0.42255572,0.05287924,-0.05836024,1.08455216,-1.15670031,2.87177047,-3.08836455,0.12212925,-0.13063014,0.27060625,-0.28183222
-0.39919960,3.72153570,-4.00778866,0.40841656,-0.42179024,0.05125894,-0.05733122,1.06036470,-1.14221608,2.80509974,-3.04658640,0.11883410,-0.12955951,0.26585510,-0.27954763
-0.39319660,3.63197018,-3.95201665,0.40293275,-0.42015781,0.04954044,-0.05614037,1.03370733,-1.12506027,2.73293489,-2.99882012,0.11505544,-0.12791599,0.26039194,-0.27653468
-0.38719360,3.53471019,-3.88730109,0.39609978,-0.41748749,0.04774370,-0.05479402,1.00466955,-1.10511238,2.65554072,-2.94472886,0.11083569,-0.12569385,0.25422647,-0.27276064
-0.38119060,3.43024286,-3.81335255,0.38786818,-0.41362943,0.04589050,-0.05330275,0.97339616,-1.08231145,2.57330766,-2.88413366,0.10622630,-0.12290166,0.24738251,-0.26820522
-0.37518759,3.31922303,-3.73011152,0.37822440,-0.40846091,0.04400374,-0.05168109,0.94008462,-1.05666190,2.48673986,-2.81702312,0.10128595,-0.11956169,0.23989823,-0.26286255
-0.36918459,3.20245313,-3.63775438,0.36719147,-0.40189137,0.04210673,-0.04994709,0.90498029,-1.02823659,2.39643918,-2.74355598,0.09607861,-0.11570906,0.23182566,-0.25674250
-0.36318159,3.08085792,-3.53668968,0.35482821,-0.39386596,0.04022250,-0.04812179,0.86836969,-0.99717696,2.30308611,-2.66405675,0.09067155,-0.11139028,0.22322969,-0.24987139
-0.35717859,2.95545552,-3.42754519,0.34122703,-0.38436772,0.03837304,-0.04622849,0.83057214,-0.96369023,2.20741841,-2.57900469,0.08513331,-0.10666154,0.21418647,-0.24229207
-0.35117559,2.82732603,-3.31114665,0.32651066,-0.37341825,0.03657876,-0.04429201,0.79193020,-0.92804387,2.11020858,-2.48901708,0.07953172,-0.10158673,0.20478140,-0.23406323
-0.34517259,2.69757905,-3.18848939,0.31082771,-0.36107684,0.03485784,-0.04233787,0.75279934,-0.89055760,2.01224101,-2.39482756,0.07393217,-0.09623522,0.19510669,-0.22525804
-0.33916958,2.56732166,-3.06070427,0.29434755,-0.34743817,0.03322585,-0.04039146,0.71353739,-0.85159332,1.91428989,-2.29726085,0.06839594,-0.09067967,0.18525875,-0.21596226
-0.33316658,2.43762804,-2.92901979,0.27725460,-0.33262877,0.03169533,-0.03847728,0.67449415,-0.81154354,1.81709868,-2.19720503,0.06297892,-0.08499375,0.17533535,-0.20627176
-0.32716358,2.30951196,-2.79472201,0.25974235,-0.31680238,0.03027562,-0.03661812,0.63600179,-0.77081886,1.72136185,-2.09558263,0.05773049,-0.07925005,0.16543294,-0.19628970
-0.32116058,2.18390309,-2.65911411,0.24200741,-0.30013449,0.02897273,-0.03483450,0.59836625,-0.72983500,1.62770958,-1.99332196,0.05269280,-0.07351810,0.15564398,-0.18612346
-0.31515758,2.06162783,-2.52347751,0.22424380,-0.28281634,0.02778939,-0.03314403,0.56186012,-0.68900019,1.53669575,-1.89132974,0.04790027,-0.06786265,0.14605461,-0.17588149
-0.30915458,1.94339524,-2.38903580,0.20663771,-0.26504865,0.02672517,-0.03156107,0.52671719,-0.64870329,1.44878954,-1.79046614,0.04337943,-0.06234231,0.13674260,-0.16567018
-0.30315158,1.82978816,-2.25692310,0.18936291,-0.24703538,0.02577672,-0.03009643,0.49312880,-0.60930322,1.36437064,-1.69152317,0.03914904,-0.05700836,0.12777579,-0.15559091
-0.29714857,1.72125960,-2.12815778,0.17257696,-0.22897769,0.02493812,-0.02875720,0.46124215,-0.57112013,1.28372805,-1.59520701,0.03522046,-0.05190407,0.11921093,-0.14573748
-0.29114557,1.61813407,-2.00362227,0.15641834,-0.21106852,0.02420129,-0.02754684,0.43116030,-0.53442856,1.20706214,-1.50212477,0.03159815,-0.04706423,0.11109307,-0.13619390
-0.28514257,1.52061341,-1.88404938,0.14100451,-0.19348781,0.02355639,-0.02646526,0.40294402,-0.49945283,1.13448971,-1.41277591,0.02828047,-0.04251504,0.10345537,-0.12703268
-0.27913957,1.42878648,-1.77001520,0.12643085,-0.17639856,0.02299233,-0.02550910,0.37661504,-0.46636465,1.06605146,-1.32754825,0.02526048,-0.03827435,0.09631944,-0.11831368
-0.27313657,1.34264208,-1.66193838,0.11277058,-0.15994383,0.02249726,-0.02467213,0.35216061,-0.43528299,1.00172152,-1.24671842,0.02252690,-0.03435209,0.08969603,-0.11008345
-0.26713357,1.26208424,-1.56008522,0.10007545,-0.14424477,0.02205900,-0.02394563,0.32953906,-0.40627600,0.94141832,-1.17045625,0.02006503,-0.03075095,0.08358608,-0.10237522
-0.26113057,1.18694916,-1.46457992,0.08837714,-0.12939954,0.02166550,-0.02331894,0.30868599,-0.37936473,0.88501647,-1.09883273,0.01785772,-0.02746723,0.07798217,-0.09520926
-0.25512756,1.11702313,-1.37541917,0.07768930,-0.11548325,0.02130527,-0.02277997,0.28952097,-0.35452843,0.83235909,-1.03183071,0.01588630,-0.02449180,0.07287002,-0.08859382
-0.24912456,1.05206074,-1.29248992,0.06801003,-0.10254868,0.02096771,-0.02231574,0.27195428,-0.33171102,0.78327007,-0.96935784,0.01413137,-0.02181113,0.06823030,-0.08252638
-0.24312156,0.99180280,-1.21558963,0.05932469,-0.09062779,0.02064344,-0.02191290,0.25589371,-0.31082837,0.73756616,-0.91126096,0.01257357,-0.01940836,0.06404042,-0.07699517
-0.23711856,0.93599367,-1.14444786,0.05160896,-0.07973378,0.02032457,-0.02155823,0.24125105,-0.29177611,0.69506835,-0.85734124,0.01119426,-0.01726429,0.06027645,-0.07198106
-0.23111556,0.88439760,-1.07874836,0.04483197,-0.06986373,0.02000490,-0.02123910,0.22794823,-0.27443762,0.65561258,-0.80736962,0.00997601,-0.01535837,0.05691495,-0.06745939
-0.22511256,0.83681393,-1.01815090,0.03895942,-0.06100147,0.01968011,-0.02094388,0.21592297,-0.25869185,0.61905961,-0.76110190,0.00890305,-0.01366961,0.05393476,-0.06340206
-0.21910955,0.79309095,-0.96231234,0.03395663,-0.05312073,0.01934790,-0.02066226,0.20513394,-0.24442088,0.58530387,-0.71829307,0.00796160,-0.01217734,0.05131879,-0.05977951
-0.21310655,0.75313853,-0.91090624,0.02979142,-0.04618837,0.01900811,-0.02038560,0.19556537,-0.23151693,0.55428157,-0.67871068,0.00714012,-0.01086187,0.04905557,-0.05656271
-0.20710355,0.71693934,-0.86364095,0.02643676,-0.04016759,0.01866279,-0.02010711,0.18723106,-0.21988872,0.52597772,-0.64214693,0.00642943,-0.00970506,0.04714079,-0.05372505
-0.20110055,0.68455868,-0.82027580,0.02387313,-0.03502104,0.01831627,-0.01982208,0.18017783,-0.20946720,0.50043235,-0.60842947,0.00582285,-0.00869071,0.04557865,-0.05124412
-0.19509755,0.65615294,-0.78063540,0.02209058,-0.03071375,0.01797521,-0.01952801,0.17448836,-0.20021049,0.47774582,-0.57743080,0.00531622,-0.00780494,0.04438304,-0.04910335
-0.18909455,0.63197643,-0.74462205,0.02109049,-0.02721587,0.01764862,-0.01922472,0.17028345,-0.19210816,0.45808308,-0.54907630,0.00490794,-0.00703634,0.04357856,-0.04729351
-0.18309155,0.61238661,-0.71222625,0.02088687,-0.02450502,0.01734785,-0.01891444,0.16772347,-0.18518474,0.44167688,-0.52335099,0.00459893,-0.00637618,0.04320133,-0.04581405
-0.17708854,0.59784726,-0.68353536,0.02150733,-0.02256848,0.01708657,-0.01860184,0.16700913,-0.17950254,0.42882975,-0.50030501,0.00439264,-0.00581842,0.04329960,-0.04467427
-0.17108554,0.58892940,-0.65874044,0.02299357,-0.02140489,0.01688069,-0.01829407,0.16838126,-0.17516381,0.41991449,-0.48005781,0.00429501,-0.00535975,0.04393405,-0.04389431
-0.16508254,0.58630957,-0.63814119,0.02540140,-0.02102569,0.01674825,-0.01800076,0.17211960,-0.17231212,0.41537296,-0.46280119,0.00431447,-0.00499961,0.04517780,-0.04350596
-0.15907954,0.59076495,-0.62214886,0.02880031,-0.02145609,0.01670923,-0.01773399,0.17854030,-0.17113302,0.41571285,-0.44880091,0.00446185,-0.00474008,0.04711609,-0.04355318
-0.15307654,0.60316508,-0.61128697,0.03327243,-0.02273564,0.01678529,-0.01750822,0.18799216,-0.17185381,0.42150226,-0.43839690,0.00475042,-0.00458592,0.04984557,-0.04409253
-0.14707354,0.62445965,-0.60618948,0.03891099,-0.02491834,0.01699948,-0.01734018,0.20085126,-0.17474232,0.43336161,-0.43200190,0.00519575,-0.00454441,0.05347314,-0.04519312
-0.14107054,0.65566215,-0.60759619,0.04581814,-0.02807223,0.01737581,-0.01724875,0.21751409,-0.18010465,0.45195297,-0.43009816,0.00581567,-0.00462538,0.05811440,-0.04693641
-0.13506753,0.69782919,-0.61634490,0.05410224,-0.03227852,0.01793876,-0.01725472,0.23838891,-0.18828160,0.47796644,-0.43323221,0.00663010,-0.00484105,0.06389155,-0.04941557
-0.12906453,0.75203549,-0.63335999,0.06387452,-0.03763009,0.01871275,-0.01738048,0.26388555,-0.19964371,0.51210372,-0.44200718,0.00766086,-0.00520599,0.07093085,-0.05273442
-0.12306153,0.81934476,-0.65963719,0.07524527,-0.04422942,0.01972144,-0.01764972,0.29440364,-0.21458483,0.55505886,-0.45707274,0.00893139,-0.00573698,0.07935967,-0.05700601
-0.11705853,0.90077693,-0.69622417,0.08831951,-0.05218599,0.02098708,-0.01808696,0.33031947,-0.23351406,0.60749671,-0.47911228,0.01046640,-0.00645289,0.08930302,-0.06235065
-0.11105553,0.99727235,-0.74419712,0.10319231,-0.06161303,0.02252972,-0.01871702,0.37197187,-0.25684610,0.67002921,-0.50882743,0.01229139,-0.00737441,0.10087979,-0.06889354
-0.10505253,1.10965397,-0.80463311,0.11994385,-0.07262374,0.02436652,-0.01956446,0.41964744,-0.28499004,0.74319040,-0.54691997,0.01443207,-0.00852387,0.11419876,-0.07676190
-0.09904952,1.23858873,-0.87857893,0.13863445,-0.08532699,0.02651093,-0.02065290,0.47356565,-0.31833675,0.82741076,-0.59407123,0.01691368,-0.00992483,0.12935436,-0.08608167
-0.09304652,1.38454935,-0.96701663,0.15929971,-0.09982270,0.02897207,-0.02200432,0.53386443,-0.35724521,0.92299178,-0.65091947,0.01976019,-0.01160169,0.14642250,-0.09697382
-0.08704352,1.54777823,-1.07082685,0.18194590,-0.11619683,0.03175400,-0.02363828,0.60058687,-0.40202791,1.03008195,-0.71803576,0.02299337,-0.01357916,0.16545651,-0.10955041
-0.08104052,1.72825495,-1.19075093,0.20654598,-0.13451633,0.03485529,-0.02557123,0.67366966,-0.45293613,1.14865490,-0.79589896,0.02663184,-0.01588161,0.18648336,-0.12391041
-0.07503752,1.92566904,-1.32735292,0.23303635,-0.15482410,0.03826860,-0.02781574,0.75293403,-0.51014529,1.27849106,-0.88487072,0.03068996,-0.01853237,0.20950039,-0.14013547
-0.06903452,2.13939945,-1.48098330,0.26131460,-0.17713430,0.04198045,-0.03037985,0.83807964,-0.57374126,1.41916367,-0.98517143,0.03517675,-0.02155290,0.23447264,-0.15828584
-0.06303152,2.36850215,-1.65174552,0.29123839,-0.20142809,0.04597121,-0.03326643,0.92868205,-0.64370818,1.57003003,-1.09685808,0.04009481,-0.02496188,0.26133093,-0.17839648
-0.05702851,2.61170679,-1.83946729,0.32262561,-0.22765011,0.05021528,-0.03647279,1.02419410,-0.71991839,1.73022882,-1.21980511,0.04543921,-0.02877426,0.28997090,-0.20047363
-0.05102551,2.86742322,-2.04367798,0.35525599,-0.25570599,0.05468140,-0.03999028,1.12395133,-0.80212521,1.89868389,-1.35368924,0.05119657,-0.03300022,0.32025293,-0.22449198
-0.04502251,3.13375813,-2.26359355,0.38887403,-0.28546087,0.05933328,-0.04380414,1.22718160,-0.88995906,2.07411474,-1.49797920,0.05734420,-0.03764422,0.35200314,-0.25039260
-0.03901951,3.40854166,-2.49811000,0.42319336,-0.31673934,0.06413031,-0.04789358,1.33301855,-0.98292729,2.25505370,-1.65193097,0.06384943,-0.04270391,0.38501541,-0.27808170
-0.03301651,3.68936320,-2.74580639,0.45790224,-0.34932670,0.06902844,-0.05223192,1.44051854,-1.08041806,2.43986938,-1.81458931,0.07066923,-0.04816933,0.41905429,-0.30743037
-0.02701351,3.97361560,-3.00495750,0.49267021,-0.38297170,0.07398118,-0.05678705,1.54868052,-1.18170831,2.62679584,-1.98479567,0.07775004,-0.05402203,0.45385890,-0.33827543
-0.02101051,4.25854591,-3.27355634,0.52715544,-0.41739062,0.07894068,-0.06152203,1.65646797,-1.28597567,2.81396635,-2.16120251,0.08502800,-0.06023442,0.48914746,-0.37042116
-0.01500750,4.54131115,-3.54934589,0.56101258,-0.45227271,0.08385883,-0.06639578,1.76283200,-1.39231402,2.99945082,-2.34229384,0.09242940,-0.06676937,0.52462243,-0.40364216
-0.00900450,4.81903685,-3.82985904,0.59390077,-0.48728670,0.08868830,-0.07136406,1.86673471,-1.49975209,3.18129546,-2.52641130,0.09987164,-0.07357996,0.55997603,-0.43768700
-0.00300150,5.08887626,-4.11246553,0.62549144,-0.52208813,0.09338351,-0.07638034,1.96717172,-1.60727442,3.35756325,-2.71178500,0.10726443,-0.08060955,0.59489585,-0.47228273
0.00300150,5.34806804,-4.39442400,0.65547554,-0.55632730,0.09790152,-0.08139690,2.06319300,-1.71384381,3.52637392,-2.89656803,0.11451137,-0.08779214,0.62907053,-0.50713992
0.00900450,5.59399034,-4.67293728,0.68356998,-0.58965734,0.10220271,-0.08636581,2.15392110,-1.81842432,3.68594188,-3.07887342,0.12151192,-0.09505307,0.66219506,-0.54195808
0.01500750,5.82420960,-4.94520889,0.70952285,-0.62174221,0.10625130,-0.09123992,2.23856615,-1.92000376,3.83461102,-3.25681217,0.12816352,-0.10230998,0.69397577,-0.57643132
0.02101051,6.03652242,-5.20849846,0.73311749,-0.65226417,0.11001567,-0.09597375,2.31643711,-2.01761485,3.97088527,-3.42853110,0.13436401,-0.10947416,0.72413470,-0.61025395
0.02701351,6.22898959,-5.46017433,0.75417505,-0.68093036,0.11346850,-0.10052427,2.38694917,-2.11035407,4.09345412,-3.59224921,0.14001417,-0.11645216,0.75241339,-0.64312580
0.03301651,6.39996162,-5.69776142,0.77255563,-0.70747840,0.11658668,-0.10485149,2.44962708,-2.19739751,4.20121245,-3.74629119,0.14502029,-0.12314762,0.77857586,-0.67475719
0.03901951,6.54809563,-5.91898302,0.78815820,-0.73168060,0.11935114,-0.10891891,2.50410486,-2.27801328,4.29327456,-3.88911747,0.14929670,-0.12946343,0.80241105,-0.70487327
0.04502251,6.67236377,-6.12179548,0.80091912,-0.75334683,0.12174647,-0.11269379,2.55012225,-2.35157010,4.36898224,-4.01934957,0.15276821,-0.13530390,0.82373442,-0.73321780
0.05102551,6.77205402,-6.30441515,0.81080988,-0.77232586,0.12376053,-0.11614727,2.58751853,-2.41754209,4.42790719,-4.13579072,0.15537229,-0.14057713,0.84238906,-0.75955608
0.05702851,6.84676405,-6.46533750,0.81783391,-0.78850545,0.12538401,-0.11925430,2.61622441,-2.47550982,4.46984815,-4.23744111,0.15706092,-0.14519735,0.85824625,-0.78367734
0.06303152,6.89638943,-6.60334864,0.82202313,-0.80181109,0.12660997,-0.12199348,2.63625282,-2.52515827,4.49482334,-4.32350796,0.15780209,-0.14908717,0.87120558,-0.80539629
0.06903452,6.92110739,-6.71752985,0.82343423,-0.81220380,0.12743353,-0.12434683,2.64768927,-2.56627193,4.50305900,-4.39341064,0.15758081,-0.15217972,0.88119477,-0.82455414
0.07503752,6.92135722,-6.80725597,0.82214514,-0.81967719,0.12785153,-0.12629947,2.65068262,-2.59872800,4.49497450,-4.44678107,0.15639968,-0.15442054,0.88816937,-0.84101916
0.08104052,6.89781863,-6.87218868,0.81825179,-0.82425402,0.12786240,-0.12783939,2.64543664,-2.62248836,4.47116509,-4.48346013,0.15427887,-0.15576915,0.89211215,-0.85468673
0.08704352,6.85138892,-6.91226584,0.81186538,-0.82598266,0.12746615,-0.12895714,2.63220297,-2.63759090,4.43238271,-4.50349038,0.15125562,-0.15620031,0.89303258,-0.86547920
0.09304652,6.78315975,-6.92768784,0.80311038,-0.82493366,0.12666447,-0.12964568,2.61127547,-2.64414119,4.37951567,-4.50710601,0.14738322,-0.15570480,0.89096621,-0.87334555
0.09904952,6.69439407,-6.91890200,0.79212297,-0.82119666,0.12546094,-0.12990027,2.58298628,-2.64230468,4.31356773,-4.49472036,0.14272959,-0.15428981,0.88597397,-0.87826092
0.10505253,6.58650367,-6.88658573,0.77905024,-0.81487787,0.12386141,-0.12971854,2.54770325,-2.63230017,4.23563694,-4.46691162,0.13737534,-0.15197883,0.87814152,-0.88022610
0.11105553,6.46102727,-6.83162904,0.76404980,-0.80609810,0.12187434,-0.12910055,2.50582855,-2.61439459,4.14689489,-4.42440719,0.13141164,-0.14881106,0.86757842,-0.87926711
0.11705853,6.31960938,-6.75511671,0.74728972,-0.79499151,0.11951126,-0.12804906,2.45779806,-2.58889913,4.04856640,-4.36806702,0.12493777,-0.14484048,0.85441732,-0.87543464
0.12306153,6.16397964,-6.65831016,0.72894862,-0.78170494,0.11678715,-0.12656980,2.40408119,-2.55616673,3.94191009,-4.29886622,0.11805857,-0.14013436,0.83881281,-0.86880352
0.12906453,5.99593269,-6.54262917,0.70921565,-0.76639762,0.11372076,-0.12467180,2.34518053,-2.51659048,3.82820003,-4.21787724,0.11088185,-0.13477158,0.82094027,-0.85947216
0.13506753,5.81730818,-6.40963306,0.68829030,-0.74924132,0.11033489,-0.12236776,2.28163100,-2.47060277,3.70870858,-4.12625164,0.10351583,-0.12884056,0.80099437,-0.84756182
0.14107054,5.62997111,-6.26100122,0.66638167,-0.73042042,0.10665646,-0.11967433,2.21399817,-2.41867456,3.58469062,-4.02520187,0.09606681,-0.12243705,0.77918739,-0.83321570
0.14707354,5.43579219,-6.09851281,0.64370728,-0.71013200,0.10271649,-0.11661236,2.14287541,-2.36131446,3.45736930,-3.91598294,0.08863694,-0.11566177,0.75574730,-0.81659789
0.15307654,5.23662851,-5.92402545,0.62049118,-0.68858551,0.09854983,-0.11320705,2.06887981,-2.29906718,3.32792342,-3.79987440,0.08132244,-0.10861808,0.73091563,-0.79789196
0.15907954,5.03430454,-5.73945291,0.59696151,-0.66600192,0.09419483,-0.10948791,1.99264686,-2.23251100,3.19747657,-3.67816271,0.07421196,-0.10140962,0.70494517,-0.77729940
0.16508254,4.83059378,-5.54674193,0.57334735,-0.64261233,0.08969278,-0.10548865,1.91482388,-2.16225411,3.06708793,-3.55212436,0.06738553,-0.09413816,0.67809749,-0.75503770
0.17108554,4.62720124,-5.34784839,0.54987520,-0.61865574,0.08508717,-0.10124686,1.83606251,-2.08892965,2.93774507,-3.42300986,0.06091366,-0.08690161,0.65064040,-0.73133832
0.17708854,4.42574717,-5.14471333,0.52676507,-0.59437624,0.08042299,-0.09680350,1.75701054,-2.01318951,2.81035829,-3.29202906,0.05485697,-0.07979231,0.62284532,-0.70644431
0.18309155,4.22775226,-4.93923921,0.50422631,-0.57001944,0.07574577,-0.09220236,1.67830325,-1.93569704,2.68575686,-3.16033796,0.04926604,-0.07289563,0.59498459,-0.68060792
0.18909455,4.03462455,-4.73326706,0.48245366,-0.54582847,0.07110069,-0.08748925,1.60055474,-1.85711887,2.56468667,-3.02902723,0.04418161,-0.06628885,0.56732878,-0.65408807
0.19509755,3.84764831,-4.52855509,0.46162335,-0.52203956,0.06653168,-0.08271120,1.52434947,-1.77811617,2.44780938,-2.89911272,0.03963499,-0.06004039,0.54014398,-0.62714770
0.20110055,3.66797492,-4.32675919,0.44188968,-0.49887745,0.06208047,-0.07791557,1.45023434,-1.69933576,2.33570265,-2.77152798,0.03564867,-0.05420938,0.51368904,-0.60005125
0.20710355,3.49661589,-4.12941591,0.42338218,-0.47655090,0.05778584,-0.07314911,1.37871150,-1.62140119,2.22886132,-2.64711883,0.03223698,-0.04884547,0.48821284,-0.57306204
0.21310655,3.33443774,-3.93792816,0.40620345,-0.45524845,0.05368282,-0.06845706,1.31023205,-1.54490444,2.12769933,-2.52663995,0.02940689,-0.04398898,0.46395140,-0.54643967
0.21910955,3.18215892,-3.75355383,0.39042772,-0.43513465,0.04980209,-0.06388227,1.24519077,-1.47039818,2.03255192,-2.41075323,0.02715873,-0.03967114,0.44112502,-0.52043754
0.22511256,3.04034831,-3.57739733,0.37610026,-0.41634695,0.04616947,-0.05946443,1.18392189,-1.39838900,1.94367815,-2.30002781,0.02548688,-0.03591457,0.41993532,-0.49530021
0.23111556,2.90942529,-3.41040407,0.36323756,-0.39899336,0.04280561,-0.05523933,1.12669591,-1.32933166,1.86126342,-2.19494138,0.02438036,-0.03273386,0.40056219,-0.47126084
0.23711856,2.78966115,-3.25335747,0.35182820,-0.38315093,0.03972567,-0.05123832,1.07371740,-1.26362441,1.78542179,-2.09588244,0.02382331,-0.03013610,0.38316081,-0.44853847
0.24312156,2.68118153,-3.10687838,0.34183447,-0.36886520,0.03693935,-0.04748784,1.02512380,-1.20160542,1.71619824,-2.00315332,0.02379528,-0.02812155,0.36785861,-0.42733532
0.24912456,2.58396999,-2.97142640,0.33319440,-0.35615040,0.03445084,-0.04400907,0.98098510,-1.14355017,1.65357068,-1.91697350,0.02427145,-0.02668411,0.35475243,-0.40783383
0.25512756,2.49787246,-2.84730283,0.32582431,-0.34499057,0.03225905,-0.04081778,0.94130435,-1.08966982,1.59745183,-1.83748315,0.02522274,-0.02581185,0.34390588,-0.39019381
0.26113057,2.42260265,-2.73465492,0.31962162,-0.33534132,0.03035786,-0.03792426,0.90601904,-1.04011038,1.54769116,-1.76474647,0.02661571,-0.02548730,0.33534710,-0.37454944
0.26713357,2.35774839,-2.63348100,0.31446781,-0.32713219,0.02873646,-0.03533333,0.87500325,-0.99495259,1.50407685,-1.69875505,0.02841258,-0.02568777,0.32906699,-0.36100636
0.27313657,2.30277914,-2.54363660,0.31023156,-0.32026951,0.02737989,-0.03304457,0.84807062,-0.95421255,1.46633824,-1.63943084,0.03057113,-0.02638550,0.32501808,-0.34963885
0.27913957,2.25705464,-2.46484108,0.30677170,-0.31463948,0.02626946,-0.03105256,0.82497821,-0.91784287,1.43414861,-1.58662915,0.03304466,-0.02754772,0.32311428,-0.34048744
0.28514257,2.21983490,-2.39668517,0.30394031,-0.31011156,0.02538340,-0.02934721,0.80543119,-0.88573455,1.40712884,-1.54014145,0.03578207,-0.02913675,0.32323143,-0.33355676
0.29114557,2.19029179,-2.33863913,0.30158551,-0.30654185,0.02469744,-0.02791421,0.78908845,-0.85771941,1.38485178,-1.49969849,0.03872807,-0.03111000,0.32520887,-0.32881413
0.29714857,2.16752203,-2.29006200,0.29955426,-0.30377647,0.02418544,-0.02673554,0.77556905,-0.83357336,1.36684768,-1.46497355,0.04182356,-0.03342009,0.32885210,-0.32618883
0.30315158,2.15056187,-2.25021190,0.29769497,-0.30165485,0.02382009,-0.02578995,0.76445967,-0.81302034,1.35261064,-1.43558642,0.04500618,-0.03601494,0.33393644,-0.32557221
0.30915458,2.13840334,-2.21825763,0.29585993,-0.30001290,0.02357348,-0.02505360,0.75532271,-0.79573719,1.34160610,-1.41110796,0.04821115,-0.03883814,0.34021168,-0.32681886
0.31515758,2.13001171,-2.19329177,0.29390773,-0.29868600,0.02341780,-0.02450063,0.74770519,-0.78135945,1.33327928,-1.39106562,0.05137227,-0.04182935,0.34740773,-0.32974882
0.32116058,2.12434427,-2.17434525,0.29170548,-0.29751183,0.02332594,-0.02410381,0.74114816,-0.76948801,1.32706452,-1.37494995,0.05442311,-0.04492494,0.35524087,-0.33415084
0.32716358,2.12036964,-2.16040351,0.28913095,-0.29633301,0.02327198,-0.02383513,0.73519639,-0.75969676,1.32239518,-1.36222213,0.05729839,-0.04805885,0.36342066,-0.33978673
0.33316658,2.11708752,-2.15042403,0.28607457,-0.29499960,0.02323179,-0.02366648,0.72940820,-0.75154104,1.31871400,-1.35232241,0.05993547,-0.05116359,0.37165720,-0.34639668
0.33916958,2.11354810,-2.14335503,0.28244130,-0.29337149,0.02318340,-0.02357022,0.72336505,-0.74456673,1.31548350,-1.34467954,0.06227589,-0.05417148,0.37966833,-0.35370536
0.34517259,2.10887056,-2.13815501,0.27815230,-0.29132055,0.02310738,-0.02351973,0.71668063,-0.73831991,1.31219608,-1.33872077,0.06426687,-0.05701604,0.38718679,-0.36142875
0.35117559,2.10226019,-2.13381262,0.27314634,-0.28873267,0.02298716,-0.02349000,0.70900918,-0.73235673,1.30838360,-1.33388233,0.06586280,-0.05963344,0.39396679,-0.36928128
0.35717859,2.09302331,-2.12936631,0.26738097,-0.28550965,0.02280916,-0.02345802,0.70005275,-0.72625319,1.30362596,-1.32961992,0.06702649,-0.06196407,0.39978990,-0.37698315
0.36318159,2.08057960,-2.12392315,0.26083330,-0.28157080,0.02256295,-0.02340326,0.68956711,-0.71961463,1.29755835,-1.32541905,0.06773026,-0.06395404,0.40447006,-0.38426755
0.36918459,2.06447120,-2.11667621,0.25350030,-0.27685432,0.02224125,-0.02330791,0.67736618,-0.71208447,1.28987701,-1.32080469,0.06795671,-0.06555662,0.40785733,-0.39088742
0.37518759,2.04436840,-2.10691973,0.24539875,-0.27131835,0.02183983,-0.02315719,0.66332473,-0.70335196,1.28034319,-1.31534996,0.06769918,-0.06673354,0.40984055,-0.39662152
