energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Se_s_up,Se_p_up
-4.30115058,6.02030478,0.25644437,5.71380937,0.01537214,0.07482812,0.04194722,0.19786852
-4.29514757,6.10011275,0.25950672,5.79221555,0.01594128,0.07318322,0.04141544,0.19904512
-4.28914457,6.17346640,0.26205822,5.86468689,0.01644927,0.07168470,0.04091474,0.19961187
-4.28314157,6.24034698,0.26406412,5.93122484,0.01688935,0.07033618,0.04043160,0.19957264
-4.27713857,6.30102301,0.26550722,5.99209491,0.01725601,0.06914331,0.03995536,0.19894923
-4.27113557,6.35603028,0.26638768,6.04780792,0.01754515,0.06811328,0.03947845,0.19778002
-4.26513257,6.40614139,0.26672203,6.09909185,0.01775416,0.06725427,0.03899625,0.19611807
-4.25912956,6.45232638,0.26654176,6.14685555,0.01788188,0.06657470,0.03850695,0.19402862
-4.25312656,6.49570633,0.26589136,6.19214592,0.01792871,0.06608243,0.03801118,0.19158623
-4.24712356,6.53750162,0.26482602,6.23610024,0.01789645,0.06578397,0.03751148,0.18887172
-4.24112056,6.57897717,0.26340921,6.27989551,0.01778831,0.06568369,0.03701189,0.18596890
-4.23511756,6.62138658,0.26171003,6.32469668,0.01760879,0.06578316,0.03651728,0.18296149
-4.22911456,6.66591725,0.25980072,6.37160551,0.01736351,0.06608056,0.03603285,0.17993011
-4.22311156,6.71363857,0.25775427,6.42161200,0.01705909,0.06657037,0.03556362,0.17694963
-4.21710855,6.76545482,0.25564229,6.47555003,0.01670302,0.06724310,0.03511394,0.17408699
-4.21110555,6.82206474,0.25353322,6.53405872,0.01630343,0.06808534,0.03468717,0.17139945
-4.20510255,6.88392892,0.25149100,6.59755096,0.01586901,0.06907999,0.03428543,0.16893346
-4.19909955,6.95124646,0.24957412,6.66619024,0.01540877,0.07020667,0.03390946,0.16672406
-4.19309655,7.02394153,0.24783518,6.73987672,0.01493199,0.07144235,0.03355865,0.16479497
-4.18709355,7.10166064,0.24632096,6.81824303,0.01444802,0.07276214,0.03323113,0.16315911
-4.18109055,7.18378051,0.24507282,6.90066026,0.01396625,0.07414018,0.03292405,0.16181972
-4.17508754,7.26942656,0.24412764,6.98625385,0.01349594,0.07555064,0.03263384,0.16077189
-4.16908454,7.35750128,0.24351895,7.07392909,0.01304624,0.07696875,0.03235665,0.16000443
-4.16308154,7.44672149,0.24327839,7.16240537,0.01262611,0.07837180,0.03208879,0.15950199
-4.15707854,7.53566321,0.24343730,7.25025790,0.01224425,0.07974012,0.03182715,0.15924726
-4.15107554,7.62281230,0.24402829,7.33596556,0.01190917,0.08105789,0.03156968,0.15922328
-4.14507254,7.70661904,0.24508678,7.41796293,0.01162909,0.08231384,0.03131581,0.15941550
-4.13906953,7.78555443,0.24665240,7.49469461,0.01141197,0.08350174,0.03106674,0.15981380
-4.13306653,7.85816587,0.24876997,7.56466962,0.01126550,0.08462068,0.03082576,0.16041403
-4.12706353,7.92313004,0.25149025,7.62651365,0.01119706,0.08567509,0.03059835,0.16121930
-4.12106053,7.97930070,0.25487014,7.67901722,0.01121368,0.08667453,0.03039229,0.16224068
-4.11505753,8.02574938,0.25897240,7.72117742,0.01132199,0.08763329,0.03021749,0.16349754
-4.10905453,8.06179730,0.26386487,7.75223187,0.01152818,0.08856969,0.03008587,0.16501720
-4.10305153,8.08703712,0.26961908,7.77168318,0.01183785,0.08950526,0.03001097,0.16683418
-4.09704852,8.10134357,0.27630843,7.77931307,0.01225599,0.09046379,0.03000755,0.16898886
-4.09104552,8.10487265,0.28400588,7.77518553,0.01278680,0.09147021,0.03009104,0.17152571
-4.08504252,8.09804940,0.29278125,7.75963902,0.01343359,0.09254948,0.03027695,0.17449112
-4.07903952,8.08154479,0.30269823,7.73326804,0.01419866,0.09372549,0.03058018,0.17793091
-4.07303652,8.05624302,0.31381126,7.69689497,0.01508318,0.09502000,0.03101436,0.18188763
-4.06703352,8.02320042,0.32616231,7.65153357,0.01608703,0.09645166,0.03159115,0.18639773
-4.06103052,7.98359810,0.33977775,7.59834569,0.01720877,0.09803524,0.03231955,0.19148883
-4.05502751,7.93869023,0.35466545,7.53859308,0.01844546,0.09978100,0.03320533,0.19717700
-4.04902451,7.88975023,0.37081210,7.47358650,0.01979266,0.10169417,0.03425045,0.20346445
-4.04302151,7.83801723,0.38818104,7.40463413,0.02124435,0.10377480,0.03545267,0.21033747
-4.03701851,7.78464486,0.40671051,7.33299149,0.02279289,0.10601760,0.03680522,0.21776493
-4.03101551,7.73065447,0.42631246,7.25981469,0.02442907,0.10841211,0.03829664,0.22569733
-4.02501251,7.67689456,0.44687201,7.18611883,0.02614207,0.11094294,0.03991077,0.23406641
-4.01900950,7.62400772,0.46824749,7.11274308,0.02791955,0.11359012,0.04162692,0.24278555
-4.01300650,7.57240633,0.49027114,7.04032325,0.02974768,0.11632959,0.04342019,0.25175081
-4.00700350,7.52225752,0.51275048,6.96927301,0.03161127,0.11913368,0.04526192,0.26084259
-4.00100050,7.47347787,0.53547031,6.89977379,0.03349382,0.12197166,0.04712035,0.26992811
-3.99499750,7.42573756,0.55819531,6.83177361,0.03537773,0.12481023,0.04896140,0.27886433
-3.98899450,7.37847378,0.58067326,6.76499455,0.03724441,0.12761403,0.05074952,0.28750147
-3.98299150,7.33091251,0.60263890,6.69894823,0.03907450,0.13034611,0.05244870,0.29568693
-3.97698849,7.28209793,0.62381827,6.63295862,0.04084810,0.13296836,0.05402347,0.30326952
-3.97098549,7.23092823,0.64393360,6.56619123,0.04254504,0.13544195,0.05543994,0.31010382
-3.96498249,7.17619666,0.66270866,6.49768752,0.04414524,0.13772767,0.05666686,0.31605461
-3.95897949,7.11663643,0.67987454,6.42640352,0.04562903,0.13978645,0.05767657,0.32100114
-3.95297649,7.05096821,0.69517575,6.35125121,0.04697759,0.14157972,0.05844591,0.32484118
-3.94697349,6.97794862,0.70837643,6.27114166,0.04817342,0.14306999,0.05895696,0.32749464
-3.94097049,6.89641851,0.71926680,6.18502844,0.04920080,0.14422141,0.05919767,0.32890666
-3.93496748,6.80534944,0.72766932,6.09195008,0.05004633,0.14500041,0.05916227,0.32905014
-3.92896448,6.70388710,0.73344473,5.99107047,0.05069945,0.14537642,0.05885153,0.32792742
-3.92296148,6.59139015,0.73649743,5.88171562,0.05115289,0.14532271,0.05827278,0.32557125
-3.91695848,6.46746340,0.73678018,5.76340593,0.05140319,0.14481713,0.05743969,0.32204492
-3.91095548,6.33198395,0.73429787,5.63588273,0.05145105,0.14384302,0.05637196,0.31744146
-3.90495248,6.18511933,0.72910996,5.49912793,0.05130165,0.14238996,0.05509464,0.31188202
-3.89894947,6.02733672,0.72133164,5.35337626,0.05096484,0.14045448,0.05363748,0.30551345
-3.89294647,5.85940272,0.71113339,5.19911910,0.05045517,0.13804069,0.05203396,0.29850502
-3.88694347,5.68237313,0.69873880,5.03709987,0.04979182,0.13516066,0.05032030,0.29104457
-3.88094047,5.49757298,0.68442077,4.86830046,0.04899833,0.13183469,0.04853438,0.28333395
-3.87493747,5.30656697,0.66849592,4.69391940,0.04810220,0.12809128,0.04671464,0.27558407
-3.86893447,5.11112120,0.65131752,4.51534187,0.04713433,0.12396684,0.04489888,0.26800966
-3.86293147,4.91315724,0.63326692,4.33410287,0.04612828,0.11950526,0.04312327,0.26082376
-3.85692846,4.71470024,0.61474388,4.15184454,0.04511951,0.11475708,0.04142126,0.25423225
-3.85092546,4.51782258,0.59615604,3.97026932,0.04414443,0.10977854,0.03982274,0.24842856
-3.84492246,4.32458553,0.57790794,3.79109061,0.04323947,0.10463045,0.03835326,0.24358864
-3.83891946,4.13698078,0.56038998,3.61598302,0.04244008,0.09937681,0.03703343,0.23986640
-3.83291646,3.95687437,0.54396772,3.44653402,0.04177979,0.09408349,0.03587851,0.23738970
-3.82691346,3.78595509,0.52897189,3.28419899,0.04128928,0.08881672,0.03489818,0.23625717
-3.82091046,3.62568944,0.51568963,3.13026156,0.04099561,0.08364170,0.03409648,0.23653574
-3.81490745,3.47728476,0.50435708,2.98580065,0.04092144,0.07862123,0.03347199,0.23825907
-3.80890445,3.34166214,0.49515376,2.85166552,0.04108449,0.07381442,0.03301813,0.24142696
-3.80290145,3.21943972,0.48819892,2.72845971,0.04149712,0.06927565,0.03272360,0.24600570
-3.79689845,3.11092703,0.48354981,2.61653421,0.04216600,0.06505356,0.03257305,0.25192927
-3.79089545,3.01613024,0.48120215,2.51598996,0.04309204,0.06119041,0.03254775,0.25910160
-3.78489245,2.93476770,0.48109255,2.42668915,0.04427035,0.05772147,0.03262636,0.26739945
-3.77888944,2.86629489,0.48310276,2.34827457,0.04569042,0.05467479,0.03278579,0.27667615
-3.77288644,2.80993731,0.48706569,2.28019589,0.04733635,0.05207105,0.03300201,0.28676592
-3.76688344,2.76472977,0.49277270,2.22174133,0.04918725,0.04992362,0.03325087,0.29748858
-3.76088044,2.72956021,0.49998208,2.17207336,0.05121764,0.04823885,0.03350886,0.30865465
-3.75487744,2.70321613,0.50842826,2.13026667,0.05339798,0.04701647,0.03375379,0.32007058
-3.74887444,2.68443186,0.51783133,2.09534684,0.05569523,0.04625010,0.03396541,0.33154404
-3.74287144,2.67193475,0.52790679,2.06632816,0.05807340,0.04592788,0.03412586,0.34288899
-3.73686843,2.66448893,0.53837490,2.04224934,0.06049425,0.04603325,0.03422006,0.35393061
-3.73086543,2.66093513,0.54896959,2.02220585,0.06291784,0.04654568,0.03423598,0.36450971
-3.72486243,2.66022567,0.55944650,2.00537815,0.06530326,0.04744156,0.03416472,0.37448678
-3.71885943,2.66145382,0.56959015,1.99105504,0.06760932,0.04869510,0.03400060,0.38374543
-3.71285643,2.66387718,0.57921987,1.97865197,0.06979521,0.05027920,0.03374102,0.39219518
-3.70685343,2.66693475,0.58819456,1.96772391,0.07182125,0.05216643,0.03338640,0.39977364
-3.70085043,2.67025787,0.59641615,1.95797316,0.07364962,0.05432993,0.03293988,0.40644798
-3.69484742,2.67367523,0.60383179,1.94925207,0.07524509,0.05674433,0.03240713,0.41221571
-3.68884442,2.67721217,0.61043473,1.94156115,0.07657575,0.05938664,0.03179599,0.41710477
-3.68284142,2.68108468,0.61626396,1.93504294,0.07761372,0.06223706,0.03111623,0.42117287
-3.67683842,2.68568858,0.62140268,1.92997203,0.07833580,0.06527974,0.03037917,0.42450627
-3.67083542,2.69158411,0.62597566,1.92674162,0.07872407,0.06850339,0.02959740,0.42721777
-3.66483242,2.69947634,0.63014551,1.92584711,0.07876642,0.07190178,0.02878449,0.42944415
-3.65882941,2.71019163,0.63410801,1.92786686,0.07845688,0.07547402,0.02795465,0.43134286
-3.65282641,2.72465039,0.63808647,1.93344062,0.07779592,0.07922470,0.02712247,0.43308822
-3.64682341,2.74383637,0.64232527,1.94324572,0.07679049,0.08316367,0.02630263,0.43486695
-3.64082041,2.76876274,0.64708257,1.95797139,0.07545395,0.08730566,0.02550964,0.43687314
-3.63481741,2.80043531,0.65262233,1.97829151,0.07380578,0.09166953,0.02475753,0.43930277
-3.62881441,2.83981324,0.65920574,2.00483610,0.07187114,0.09627723,0.02405962,0.44234775
-3.62281141,2.88776799,0.66708207,2.03816211,0.06968019,0.10115250,0.02342818,0.44618968
-3.61680840,2.94504128,0.67647927,2.07872394,0.06726732,0.10631921,0.02287417,0.45099333
-3.61080540,3.01220298,0.68759438,2.12684459,0.06467021,0.11179953,0.02240695,0.45690018
-3.60480240,3.08961039,0.70058406,2.18268817,0.06192881,0.11761183,0.02203400,0.46402199
-3.59879940,3.17737017,0.71555549,2.24623477,0.05908427,0.12376855,0.02176066,0.47243484
-3.59279640,3.27530464,0.73255798,2.31725882,0.05617784,0.13027394,0.02158988,0.48217367
-3.58679340,3.38292421,0.75157569,2.39531204,0.05324981,0.13712192,0.02152203,0.49322778
-3.58079040,3.49940756,0.77252172,2.47971209,0.05033852,0.14429416,0.02155478,0.50553737
-3.57478739,3.62359130,0.79523408,2.56953802,0.04747952,0.15175835,0.02168298,0.51899148
-3.56878439,3.75397059,0.81947387,2.66363339,0.04470480,0.15946700,0.02189873,0.53342747
-3.56278139,3.88871177,0.84492588,2.76061784,0.04204230,0.16735671,0.02219143,0.54863232
-3.55677839,4.02567781,0.87120196,2.85890730,0.03951553,0.17534810,0.02254798,0.56434577
-3.55077539,4.16246676,0.89784735,2.95674317,0.03714345,0.18334638,0.02295307,0.58026535
-3.54477239,4.29646278,0.92434981,3.05222977,0.03494046,0.19124274,0.02338954,0.59605336
-3.53876938,4.42489878,0.95015166,3.14337954,0.03291672,0.19891639,0.02383886,0.61134556
-3.53276638,4.54492892,0.97466434,3.22816456,0.03107847,0.20623742,0.02428162,0.62576138
-3.52676338,4.65370882,0.99728515,3.30457282,0.02942863,0.21307020,0.02469814,0.63891539
-3.52076038,4.74848048,1.01741560,3.37066725,0.02796739,0.21927744,0.02506905,0.65042947
-3.51475738,4.82665879,1.03448076,3.42464529,0.02669296,0.22472447,0.02537588,0.65994550
-3.50875438,4.88591606,1.04794881,3.46489646,0.02560226,0.22928393,0.02560172,0.66713770
-3.50275138,4.92426094,1.05734987,3.49005562,0.02469163,0.23284026,0.02573168,0.67172435
-3.49674837,4.94010821,1.06229352,3.49904950,0.02395746,0.23529416,0.02575345,0.67347832
-3.49074537,4.93233621,1.06248391,3.49113430,0.02339679,0.23656652,0.02565763,0.67223582
-3.48474237,4.90032915,1.05773190,3.46592272,0.02300764,0.23660179,0.02543808,0.66790299
-3.47873937,4.84400230,1.04796351,3.42339905,0.02278936,0.23537052,0.02509210,0.66046008
-3.47273637,4.76380860,1.03322433,3.36392147,0.02274269,0.23287104,0.02462049,0.64996284
-3.46673337,4.66072644,1.01367944,3.28821157,0.02286966,0.22913001,0.02402753,0.63654122
-3.46073037,4.53622899,0.98960901,3.19733138,0.02317339,0.22420202,0.02332085,0.62039522
-3.45472736,4.39223653,0.96139952,3.09264907,0.02365765,0.21816805,0.02251119,0.60178820
-3.44872436,4.23105393,0.92953117,2.97579486,0.02432630,0.21113299,0.02161209,0.58103797
-3.44272136,4.05529624,0.89456195,2.84860911,0.02518265,0.20322227,0.02063954,0.55850594
-3.43671836,3.86780572,0.85710911,2.71308512,0.02622871,0.19457781,0.01961160,0.53458499
-3.43071536,3.67156415,0.81782902,2.57130895,0.02746441,0.18535342,0.01854796,0.50968654
-3.42471236,3.46960423,0.77739613,2.42539907,0.02888689,0.17570994,0.01746958,0.48422741
-3.41870935,3.26492384,0.73648229,2.27744820,0.03048977,0.16581031,0.01639831,0.45861710
-3.41270635,3.06040670,0.69573699,2.12946974,0.03226258,0.15581477,0.01535654,0.43324593
-3.40670335,2.85875218,0.65576971,1.98335057,0.03419036,0.14587646,0.01436696,0.40847472
-3.40070035,2.66241698,0.61713482,1.84081191,0.03625341,0.13613756,0.01345231,0.38462616
-3.39469735,2.47357000,0.58031965,1.70337905,0.03842729,0.12672608,0.01263522,0.36197828
-3.38869435,2.29406140,0.54573609,1.57236067,0.04068305,0.11775343,0.01193807,0.34076019
-3.38269135,2.12540597,0.51371586,1.44883759,0.04298769,0.10931290,0.01138291,0.32115007
-3.37668834,1.96878012,0.48450921,1.33366052,0.04530488,0.10147887,0.01099142,0.30327529
-3.37068534,1.82503130,0.45828712,1.22745596,0.04759588,0.09430685,0.01078478,0.28721456
-3.36468234,1.69469788,0.43514621,1.13063899,0.04982063,0.08783427,0.01078361,0.27300177
-3.35867934,1.57803751,0.41511605,1.04343159,0.05193897,0.08208183,0.01100785,0.26063110
-3.35267634,1.47506145,0.39816816,0.96588472,0.05391197,0.07705528,0.01147653,0.25006312
-3.34667334,1.38557234,0.38422592,0.89790285,0.05570320,0.07274760,0.01220752,0.24123133
-3.34067034,1.30920308,0.37317488,0.83926911,0.05728002,0.06914126,0.01321721,0.23404886
-3.33466733,1.24545463,0.36487260,0.78966988,0.05861473,0.06621054,0.01452003,0.22841476
-3.32866433,1.19373082,0.35915771,0.74871750,0.05968550,0.06392372,0.01612795,0.22421976
-3.32266133,1.15336877,0.35585745,0.71597040,0.06047715,0.06224502,0.01804994,0.22135109
-3.31665833,1.12366388,0.35479371,0.69094976,0.06098155,0.06113630,0.02029132,0.21969625
-3.31065533,1.10388908,0.35578710,0.67315274,0.06119792,0.06055834,0.02285312,0.21914562
-3.30465233,1.09330805,0.35865924,0.66206202,0.06113260,0.06047177,0.02573151,0.21959394
-3.29864932,1.09118322,0.36323335,0.65715212,0.06079873,0.06083763,0.02891729,0.22094076
-3.29264632,1.09677900,0.36933345,0.65789288,0.06021558,0.06161760,0.03239542,0.22308994
-3.28664332,1.10936164,0.37678241,0.66375080,0.05940766,0.06277396,0.03614481,0.22594856
-3.28064032,1.12819688,0.38539952,0.67418917,0.05840367,0.06426934,0.04013828,0.22942536
-3.27463732,1.15254670,0.39499781,0.68866753,0.05723538,0.06606638,0.04434274,0.23342911
-3.26863432,1.18166658,0.40538178,0.70664146,0.05593639,0.06812736,0.04871966,0.23786712
-3.26263132,1.21480450,0.41634588,0.72756335,0.05454098,0.07041382,0.05322579,0.24264410
-3.25662831,1.25120238,0.42767411,0.75088464,0.05308294,0.07288643,0.05781420,0.24766171
-3.25062531,1.29010081,0.43914095,0.77605981,0.05159464,0.07550489,0.06243555,0.25281882
-3.24462231,1.33074723,0.45051386,0.80255247,0.05010616,0.07822813,0.06703951,0.25801253
-3.23861931,1.37240746,0.46155719,0.82984317,0.04864461,0.08101470,0.07157651,0.26314017
-3.23261631,1.41438002,0.47203743,0.85743883,0.04723374,0.08382337,0.07599937,0.26810185
-3.22661331,1.45601252,0.48172960,0.88488313,0.04589363,0.08661389,0.08026515,0.27280373
-3.22061031,1.49671902,0.49042422,0.91176727,0.04464061,0.08934786,0.08433677,0.27716159
-3.21460730,1.53599699,0.49793464,0.93774026,0.04348733,0.09198968,0.08818456,0.28110455
-3.20860430,1.57344260,0.50410404,0.96251802,0.04244294,0.09450751,0.09178751,0.28457863
-3.20260130,1.60876309,0.50881173,0.98589039,0.04151333,0.09687404,0.09513424,0.28754980
-3.19659830,1.64178486,0.51197819,1.00772548,0.04070149,0.09906722,0.09822351,0.29000642
-3.19059530,1.67245651,0.51356855,1.02797074,0.04000775,0.10107073,0.10106437,0.29196063
-3.18459230,1.70084611,0.51359416,1.04665044,0.03943014,0.10287414,0.10367578,0.29344869
-3.17858929,1.72713239,0.51211197,1.06385941,0.03896462,0.10447286,0.10608581,0.29453009
-3.17258629,1.75159019,0.50922189,1.07975323,0.03860527,0.10586780,0.10833036,0.29528542
-3.16658329,1.77457046,0.50506203,1.09453527,0.03834447,0.10706470,0.11045158,0.29581301
-3.16058029,1.79647595,0.49980213,1.10844109,0.03817295,0.10807326,0.11249585,0.29622459
-3.15457729,1.81773373,0.49363552,1.12172110,0.03807990,0.10890613,0.11451162,0.29664004
-3.14857429,1.83876606,0.48677005,1.13462239,0.03805303,0.10957773,0.11654712,0.29718159
-3.14257129,1.85996124,0.47941842,1.14737072,0.03807856,0.11010302,0.11864804,0.29796777
-3.13656828,1.88164609,0.47178864,1.16015376,0.03814138,0.11049639,0.12085532,0.29910733
-3.13056528,1.90406169,0.46407490,1.17310643,0.03822518,0.11077057,0.12320314,0.30069361
-3.12456228,1.92734377,0.45644953,1.18629942,0.03831264,0.11093575,0.12571725,0.30279960
-3.11855928,1.95150903,0.44905638,1.19973129,0.03838574,0.11099893,0.12841368,0.30547397
-3.11255628,1.97644802,0.44200607,1.21332487,0.03842615,0.11096352,0.13129790,0.30873825
-3.10655328,2.00192528,0.43537310,1.22692807,0.03841566,0.11082922,0.13436451,0.31258550
-3.10055028,2.02758668,0.42919522,1.24031906,0.03833670,0.11059223,0.13759742,0.31698029
-3.09454727,2.05297356,0.42347479,1.25321566,0.03817288,0.11024563,0.14097056,0.32186020
-3.08854427,2.07754310,0.41818211,1.26528831,0.03790958,0.10978009,0.14444910,0.32713879
-3.08254127,2.10069381,0.41326041,1.27617606,0.03753447,0.10918478,0.14799106,0.33270967
-3.07653827,2.12179480,0.40863230,1.28550464,0.03703803,0.10844832,0.15154929,0.33845175
-3.07053527,2.14021739,0.40420705,1.29290572,0.03641396,0.10755993,0.15507372,0.34423520
-3.06453227,2.15536744,0.39988846,1.29803626,0.03565950,0.10651057,0.15851381,0.34992796
-3.05852926,2.16671677,0.39558284,1.30059721,0.03477558,0.10529398,0.16182100,0.35540235
-3.05252626,2.17383211,0.39120657,1.30035025,0.03376693,0.10390775,0.16495110,0.36054152
-3.04652326,2.17640018,0.38669294,1.29713213,0.03264195,0.10235414,0.16786658,0.36524547
-3.04052026,2.17424758,0.38199785,1.29086554,0.03141247,0.10064080,0.17053851,0.36943618
-3.03451726,2.16735464,0.37710414,1.28156637,0.03009336,0.09878119,0.17294814,0.37306173
-3.02851426,2.15586242,0.37202436,1.26934661,0.02870207,0.09679489,0.17508799,0.37609917
-3.02251126,2.14007256,0.36680182,1.25441314,0.02725807,0.09470748,0.17696251,0.37855590
-3.01650825,2.12043993,0.36150985,1.23706213,0.02578214,0.09255033,0.17858805,0.38046962
-3.01050525,2.09755831,0.35624956,1.21766960,0.02429576,0.09036005,0.17999231,0.38190671
-3.00450225,2.07213970,0.35114583,1.19667829,0.02282041,0.08817766,0.18121325,0.38295923
-2.99849925,2.04498823,0.34634219,1.17458164,0.02137690,0.08604763,0.18229734,0.38374049
-2.99249625,2.01696950,0.34199442,1.15190543,0.01998481,0.08401667,0.18329747,0.38437963
-2.98649325,1.98897701,0.33826352,1.12918796,0.01866197,0.08213230,0.18427038,0.38501525
-2.98049025,1.96189671,0.33530805,1.10695954,0.01742398,0.08044142,0.18527383,0.38578847
-2.97448724,1.93657159,0.33327648,1.08572223,0.01628398,0.07898869,0.18636367,0.38683581
-2.96848424,1.91376744,0.33229967,1.06593067,0.01525237,0.07781498,0.18759079,0.38828213
-2.96248124,1.89414153,0.33248388,1.04797477,0.01433673,0.07695577,0.18899832,0.39023397
-2.95647824,1.87821548,0.33390467,1.03216499,0.01354188,0.07643970,0.19061904,0.39277372
-2.95047524,1.86635351,0.33660184,1.01872086,0.01286992,0.07628730,0.19247323,0.39595483
-2.94447224,1.85874700,0.34057573,1.00776317,0.01232051,0.07650985,0.19456703,0.39979825
-2.93846923,1.85540618,0.34578507,0.99931013,0.01189107,0.07710865,0.19689143,0.40429043
-2.93246623,1.85615928,0.35214637,0.99327773,0.01157716,0.07807449,0.19942202,0.40938282
-2.92646323,1.86065913,0.35953507,0.98948420,0.01137279,0.07938757,0.20211932,0.41499303
-2.92046023,1.86839714,0.36778836,0.98765829,0.01127088,0.08101783,0.20492997,0.42100755
-2.91445723,1.87872400,0.37670960,0.98745128,0.01126356,0.08292563,0.20778851,0.42728590
-2.90845423,1.89087607,0.38607425,0.98845181,0.01134264,0.08506288,0.21061976,0.43366609
-2.90245123,1.90400670,0.39563710,0.99020323,0.01149987,0.08737458,0.21334166,0.43997103
-2.89644822,1.91722067,0.40514058,0.99222256,0.01172734,0.08980065,0.21586853,0.44601569
-2.89044522,1.92961064,0.41432386,0.99402020,0.01201770,0.09227810,0.21811436,0.45161464
-2.88444222,1.94029386,0.42293238,0.99511974,0.01236443,0.09474339,0.21999626,0.45658962
-2.87843922,1.94844760,0.43072759,0.99507693,0.01276199,0.09713492,0.22143760,0.46077685
-2.87243622,1.95334186,0.43749639,0.99349697,0.01320599,0.09939553,0.22237098,0.46403368
-2.86643322,1.95436799,0.44306009,0.99004969,0.01369326,0.10147495,0.22274061,0.46624442
-2.86043022,1.95106213,0.44728237,0.98448171,0.01422189,0.10333203,0.22250421,0.46732498
-2.85442721,1.94312258,0.45007619,0.97662547,0.01479126,0.10493672,0.22163419,0.46722631
-2.84842421,1.93042063,0.45140910,0.96640464,0.01540203,0.10627168,0.22011824,0.46593642
-2.84242121,1.91300451,0.45130697,0.95383597,0.01605609,0.10733343,0.21795915,0.46348105
-2.83641821,1.89109660,0.44985590,0.93902742,0.01675650,0.10813298,0.21517401,0.45992292
-2.83041521,1.86508428,0.44720219,0.92217311,0.01750745,0.10869599,0.21179293,0.45535979
-2.82441221,1.83550506,0.44355040,0.90354506,0.01831417,0.10906232,0.20785716,0.44992135
-2.81840920,1.80302676,0.43915945,0.88348253,0.01918285,0.10928508,0.20341702,0.44376520
-2.81240620,1.76842389,0.43433702,0.86237923,0.02012054,0.10942917,0.19852951,0.43707209
-2.80640320,1.73255120,0.42943215,0.84066920,0.02113507,0.10956934,0.19325598,0.43004065
-2.80040020,1.69631562,0.42482648,0.81881179,0.02223488,0.10978791,0.18765981,0.42288173
-2.79439720,1.66064755,0.42092414,0.79727656,0.02342888,0.11017222,0.18180430,0.41581270
-2.78839420,1.62647275,0.41814081,0.77652846,0.02472627,0.11081180,0.17575091,0.40905166
-2.78239120,1.59468551,0.41689192,0.75701391,0.02613626,0.11179552,0.16955781,0.40281186
-2.77638819,1.56612409,0.41758063,0.73914820,0.02766783,0.11320873,0.16327883,0.39729633
-2.77038519,1.54154881,0.42058569,0.72330455,0.02932936,0.11513053,0.15696291,0.39269282
-2.76438219,1.52162360,0.42624967,0.70980517,0.03112828,0.11763123,0.15065389,0.38916920
-2.75837919,1.50690100,0.43486775,0.69891429,0.03307060,0.12077014,0.14439065,0.38686917
-2.75237619,1.49781115,0.44667763,0.69083360,0.03516053,0.12459377,0.13820760,0.38590857
-2.74637319,1.49465466,0.46185072,0.68569980,0.03739999,0.12913445,0.13213537,0.38637210
-2.74037019,1.49759952,0.48048503,0.68358450,0.03978822,0.13440948,0.12620167,0.38831075
-2.73436718,1.50668202,0.50260007,0.68449614,0.04232137,0.14042085,0.12043215,0.39173982
-2.72836418,1.52181149,0.52813400,0.68838412,0.04499225,0.14715546,0.11485136,0.39663773
-2.72236118,1.54277885,0.55694328,0.69514460,0.04779013,0.15458600,0.10948356,0.40294572
-2.71635818,1.56926864,0.58880490,0.70462808,0.05070073,0.16267223,0.10435339,0.41056840
-2.71035518,1.60087431,0.62342138,0.71664835,0.05370635,0.17136285,0.09948646,0.41937550
-2.70435218,1.63711632,0.66042836,0.73099257,0.05678616,0.18059774,0.09490966,0.42920459
-2.69834917,1.67746273,0.69940470,0.74743217,0.05991679,0.19031048,0.09065136,0.43986496
-2.69234617,1.72135149,0.73988490,0.76573416,0.06307297,0.20043119,0.08674128,0.45114263
-2.68634317,1.76821389,0.78137334,0.78567258,0.06622844,0.21088933,0.08321039,0.46280631
-2.68034017,1.81749830,0.82335995,0.80703956,0.06935697,0.22161659,0.08009042,0.47461430
-2.67433717,1.86869330,0.86533665,0.82965554,0.07243350,0.23254951,0.07741342,0.48632199
-2.66833417,1.92134926,0.90681402,0.85337838,0.07543533,0.24363183,0.07521109,0.49768975
-2.66233117,1.97509741,0.94733746,0.87811069,0.07834330,0.25481644,0.07351412,0.50849099
-2.65632816,2.02966531,0.98650206,0.90380519,0.08114295,0.26606673,0.07235139,0.51851988
-2.65032516,2.08488803,1.02396568,0.93046763,0.08382548,0.27735735,0.07174923,0.52759848
-2.64432216,2.14071409,1.05945942,0.95815702,0.08638861,0.28867427,0.07173057,0.53558296
-2.63831916,2.19720567,1.09279519,0.98698304,0.08883710,0.30001409,0.07231415,0.54236856
-2.63231616,2.25453272,1.12386975,1.01710047,0.09118305,0.31138270,0.07351371,0.54789298
-2.62631316,2.31296081,1.15266519,1.04870070,0.09344585,0.32279319,0.07533724,0.55213810
-2.62031016,2.37283302,1.17924558,1.08200058,0.09565172,0.33426322,0.07778620,0.55512987
-2.61430715,2.43454616,1.20375005,1.11722877,0.09783296,0.34581184,0.08085483,0.55693630
-2.60830415,2.49852233,1.22638239,1.15461009,0.10002682,0.35745604,0.08452949,0.55766366
-2.60230115,2.56517661,1.24739774,1.19434839,0.10227401,0.36920703,0.08878810,0.55745109
