energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.30115058,10.70067806,1.56056420,5.80771033,0.09160655,0.13891290,0.29262481,5.27097666
-4.29514757,10.78413612,1.53594409,5.91310812,0.09471450,0.13799509,0.29029223,5.26076112
-4.28914457,10.85703661,1.50993328,6.01057925,0.09781003,0.13713346,0.28824531,5.24555749
-4.28314157,10.91584500,1.48236991,6.09794546,0.10082177,0.13626302,0.28632406,5.22415124
-4.27713857,10.95682285,1.45307186,6.17293997,0.10367350,0.13531551,0.28435834,5.19523198
-4.27113557,10.97615084,1.42185015,6.23326399,0.10628681,0.13422220,0.28217557,5.15744865
-4.26513257,10.97006446,1.38852311,6.27665219,0.10858386,0.13291671,0.27960825,5.10946923
-4.25912956,10.93499644,1.35293070,6.30094445,0.11049029,0.13133781,0.27650108,5.05004232
-4.25312656,10.86771983,1.31494806,6.30416123,0.11193799,0.12943202,0.27271737,4.97805788
-4.24712356,10.76548492,1.27449757,6.28457882,0.11286774,0.12715583,0.26814437,4.89260409
-4.24112056,10.62614378,1.23155904,6.24080107,0.11323152,0.12447755,0.26269753,4.79301778
-4.23511756,10.44825635,1.18617720,6.17182395,0.11299439,0.12137861,0.25632326,4.67892608
-4.22911456,10.23117299,1.13846644,6.07708940,0.11213592,0.11785428,0.24900044,4.55027714
-4.22311156,9.97508928,1.08861241,5.95652553,0.11065105,0.11391388,0.24074043,4.40735888
-4.21710855,9.68107057,1.03687062,5.81057086,0.10855041,0.10958037,0.23158579,4.25080454
-4.21110555,9.35104472,0.98356206,5.64018076,0.10585999,0.10488947,0.22160779,4.08158518
-4.20510255,8.98776347,0.92906621,5.44681566,0.10262034,0.09988826,0.21090296,3.90098932
-4.19909955,8.59473412,0.87381179,5.23241087,0.09888525,0.09463345,0.19958873,3.71059099
-4.19309655,8.17612466,0.81826567,4.99932946,0.09471999,0.08918942,0.18779867,3.51220756
-4.18709355,7.73664671,0.76292064,4.75029994,0.09019919,0.08362595,0.17567730,3.30784942
-4.18109055,7.28142154,0.70828244,4.48834157,0.08540456,0.07801603,0.16337486,3.09966384
-4.17508754,6.81583511,0.65485667,4.21668055,0.08042234,0.07243361,0.15104231,2.88987533
-4.16908454,6.34538814,0.60313608,3.93866083,0.07534086,0.06695142,0.13882661,2.68072516
-4.16308154,5.87554756,0.55358867,3.65765316,0.07024804,0.06163911,0.12686658,2.47441229
-4.15707854,5.41160485,0.50664696,3.37696640,0.06522908,0.05656146,0.11528934,2.27303802
-4.15107554,4.95854657,0.46269872,3.09976432,0.06036437,0.05177697,0.10420755,2.07855607
-4.14507254,4.52094109,0.42207932,2.82899119,0.05572767,0.04733673,0.09371734,1.89272977
-4.13906953,4.10284486,0.38506578,2.56730833,0.05138454,0.04328351,0.08389703,1.71709721
-4.13306653,3.70773014,0.35187250,2.31704367,0.04739118,0.03965124,0.07480654,1.55294517
-4.12706353,3.33843534,0.32264868,2.08015525,0.04379352,0.03646470,0.06648747,1.40129186
-4.12106053,2.99713758,0.29747722,1.85820896,0.04062670,0.03373943,0.05896375,1.26287835
-4.11505753,2.68534671,0.27637503,1.65237027,0.03791476,0.03148190,0.05224271,1.13816820
-4.10905453,2.40391883,0.25929452,1.46340898,0.03567075,0.02968979,0.04631654,1.02735442
-4.10305153,2.15308685,0.24612618,1.29171557,0.03389693,0.02835249,0.04116404,0.93037287
-4.09704852,1.93250540,0.23670209,1.13732738,0.03258527,0.02745162,0.03675243,0.84692099
-4.09104552,1.74130714,0.23080021,0.99996260,0.03171816,0.02696170,0.03303935,0.77648082
-4.08504252,1.57816731,0.22814939,0.87906008,0.03126916,0.02685093,0.02997475,0.71834512
-4.07903952,1.44137381,0.22843508,0.77382279,0.03120403,0.02708193,0.02750277,0.67164577
-4.07303652,1.32890016,0.23130561,0.68326303,0.03148177,0.02761264,0.02556354,0.63538341
-4.06703352,1.23847905,0.23637906,0.60624778,0.03205576,0.02839721,0.02409479,0.60845763
-4.06103052,1.16767456,0.24325075,0.54154247,0.03287499,0.02938700,0.02303335,0.58969707
-4.05502751,1.11395161,0.25150125,0.48785234,0.03388540,0.03053158,0.02231649,0.57788891
-4.04902451,1.07474125,0.26070481,0.44386010,0.03503116,0.03177980,0.02188310,0.57180730
-4.04302151,1.04750117,0.27043823,0.40825967,0.03625604,0.03308095,0.02167473,0.57024046
-4.03701851,1.02977062,0.28029004,0.37978535,0.03750481,0.03438587,0.02163651,0.57201601
-4.03101551,1.01921940,0.28986966,0.35723642,0.03872457,0.03564812,0.02171791,0.57602455
-4.02501251,1.01369065,0.29881662,0.33949723,0.03986603,0.03682516,0.02187345,0.58124088
-4.01900950,1.01123731,0.30680932,0.32555284,0.04088475,0.03787950,0.02206323,0.58674298
-4.01300650,1.01015203,0.31357336,0.31450055,0.04174227,0.03877971,0.02225341,0.59172827
-4.00700350,1.00899072,0.31888894,0.30555772,0.04240705,0.03950148,0.02241656,0.59552714
-4.00100050,1.00658954,0.32259725,0.29806602,0.04285528,0.04002848,0.02253196,0.59761332
-3.99499750,1.00207549,0.32460563,0.29149274,0.04307148,0.04035307,0.02258572,0.59761118
-3.98899450,0.99487080,0.32489118,0.28542931,0.04304887,0.04047692,0.02257089,0.59529968
-3.98299150,0.98469109,0.32350286,0.27958753,0.04278947,0.04041138,0.02248740,0.59061300
-3.97698849,0.97153782,0.32056193,0.27379373,0.04230402,0.04017769,0.02234193,0.58363782
-3.97098549,0.95568527,0.31626065,0.26798125,0.04161157,0.03980706,0.02214763,0.57460748
-3.96498249,0.93766246,0.31085947,0.26218142,0.04073891,0.03934041,0.02192382,0.56389303
-3.95897949,0.91823065,0.30468263,0.25651349,0.03971968,0.03882812,0.02169552,0.55199160
-3.95297649,0.89835690,0.29811240,0.25117353,0.03859340,0.03832946,0.02149290,0.53951231
-3.94697349,0.87918446,0.29158211,0.24642266,0.03740422,0.03791193,0.02135069,0.52716013
-3.94097049,0.86200043,0.28556823,0.24257479,0.03619963,0.03765045,0.02130744,0.51571804
-3.93496748,0.84820158,0.28058156,0.23998407,0.03502901,0.03762641,0.02140478,0.50602796
-3.92896448,0.83925872,0.27715786,0.23903216,0.03394220,0.03792662,0.02168654,0.49897078
-3.92296148,0.83668043,0.27584796,0.24011551,0.03298794,0.03864211,0.02219793,0.49544582
-3.91695848,0.84197640,0.27720758,0.24363284,0.03221251,0.03986682,0.02298456,0.49635015
-3.91095548,0.85662111,0.28178693,0.24997293,0.03165825,0.04169621,0.02409148,0.50255796
-3.90495248,0.88201807,0.29012013,0.25950275,0.03136231,0.04422570,0.02556222,0.51490030
-3.89894947,0.91946519,0.30271462,0.27255629,0.03135548,0.04754899,0.02743774,0.53414540
-3.89294647,0.97012157,0.32004053,0.28942407,0.03166115,0.05175626,0.02975548,0.56097982
-3.88694347,1.03497621,0.34252011,0.31034354,0.03229452,0.05693223,0.03254836,0.59599059
-3.88094047,1.11481903,0.37051727,0.33549057,0.03326194,0.06315411,0.03584380,0.63964872
-3.87493747,1.21021484,0.40432747,0.36497224,0.03456053,0.07048941,0.03966288,0.69229422
-3.86893447,1.32148073,0.44416793,0.39882111,0.03617802,0.07899375,0.04401951,0.75412303
-3.86293147,1.44866759,0.49016852,0.43699115,0.03809284,0.08870858,0.04891971,0.82517625
-3.85692846,1.59154646,0.54236357,0.47935555,0.04027447,0.09965896,0.05436111,0.90533185
-3.85092546,1.74960025,0.60068476,0.52570657,0.04268409,0.11185152,0.06033249,0.99429957
-3.84492246,1.92202165,0.66495571,0.57575757,0.04527542,0.12527253,0.06681362,1.09161904
-3.83891946,2.10771760,0.73488825,0.62914717,0.04799589,0.13988629,0.07377521,1.19666172
-3.83291646,2.30532068,0.81008097,0.68544570,0.05078794,0.15563401,0.08117919,1.30863672
-3.82691346,2.51320773,0.89002033,0.74416354,0.05359058,0.17243302,0.08897908,1.42660078
-3.82091046,2.72952530,0.97408435,0.80476148,0.05634108,0.19017667,0.09712070,1.54947225
-3.81490745,2.95222184,1.06154929,0.86666249,0.05897676,0.20873478,0.10554303,1.67604906
-3.80890445,3.17908559,1.15159919,0.92926469,0.06143675,0.22795485,0.11417923,1.80503016
-3.80290145,3.40778743,1.24333821,0.99195492,0.06366384,0.24766390,0.12295784,1.93504011
-3.79689845,3.63592711,1.33580559,1.05412254,0.06560614,0.26767096,0.13180403,2.06465587
-3.79089545,3.86108169,1.42799284,1.11517270,0.06721862,0.28777032,0.14064099,2.19243521
-3.78489245,4.08085423,1.51886268,1.17453882,0.06846440,0.30774517,0.14939118,2.31694562
-3.77888944,4.29292130,1.60736917,1.23169359,0.06931577,0.32737181,0.15797768,2.43679285
-3.77288644,4.49507757,1.69247834,1.28615817,0.06975495,0.34642412,0.16632532,2.55064807
-3.76688344,4.68527608,1.77318879,1.33750934,0.06977436,0.36467819,0.17436174,2.65727281
-3.76088044,4.86166296,1.84855129,1.38538440,0.06937668,0.38191702,0.18201828,2.75554070
-3.75487744,5.02260580,1.91768711,1.42948386,0.06857444,0.39793499,0.18923069,2.84445574
-3.74887444,5.16671501,1.97980419,1.46957202,0.06738937,0.41254211,0.19593968,2.92316632
-3.74287144,5.29285832,2.03421092,1.50547567,0.06585136,0.42556780,0.20209128,2.99097512
-3.73686843,5.40016840,2.08032715,1.53708145,0.06399724,0.43686416,0.20763716,3.04734472
-3.73086543,5.48804452,2.11769220,1.56433208,0.06186934,0.44630862,0.21253471,3.09189933
-3.72486243,5.55614888,2.14597000,1.58722213,0.05951399,0.45380596,0.21674724,3.12442303
-3.71885943,5.60439888,2.16495128,1.60579370,0.05697991,0.45928960,0.22024406,3.14485510
-3.71285643,5.63295629,2.17455325,1.62013246,0.05431668,0.46272233,0.22300060,3.15328312
-3.70685343,5.64221451,2.17481690,1.63036432,0.05157325,0.46409633,0.22499868,3.14993451
-3.70085043,5.63278490,2.16590244,1.63665297,0.04879663,0.46343270,0.22622678,3.13516721
-3.69484742,5.60548275,2.14808322,1.63919833,0.04603077,0.46078052,0.22668043,3.10945996
-3.68884442,5.56131352,2.12173851,1.63823574,0.04331566,0.45621551,0.22636269,3.07340269
-3.68284142,5.50145941,2.08734545,1.63403579,0.04068657,0.44983834,0.22528470,3.02768725
-3.67683842,5.42726611,2.04547061,1.62690436,0.03817370,0.44177277,0.22346617,2.97309851
-3.67083542,5.34022949,1.99676115,1.61718253,0.03580186,0.43216363,0.22093594,2.91050592
-3.66483242,5.24198155,1.94193589,1.60524591,0.03359047,0.42117462,0.21773233,2.84085518
-3.65882941,5.13427524,1.88177626,1.59150305,0.03155374,0.40898611,0.21390342,2.76515992
-3.65282641,5.01896744,1.81711715,1.57639262,0.02970089,0.39579286,0.20950708,2.68449296
-3.64682341,4.89799986,1.74883773,1.56037923,0.02803657,0.38180177,0.20461071,2.59997688
-3.64082041,4.77337769,1.67785201,1.54394783,0.02656133,0.36722961,0.19929080,2.51277383
-3.63481741,4.64714602,1.60509936,1.52759695,0.02527211,0.35230070,0.19363208,2.42407422
-3.62881441,4.52136476,1.53153469,1.51183104,0.02416273,0.33724470,0.18772650,2.33508463
-3.62281141,4.39808254,1.45811862,1.49715248,0.02322444,0.32229438,0.18167186,2.24701472
-3.61680840,4.27931078,1.38580749,1.48405381,0.02244637,0.30768342,0.17557031,2.16106384
-3.61080540,4.16699906,1.31554340,1.47301087,0.02181602,0.29364423,0.16952673,2.07840738
-3.60480240,4.06301291,1.24824444,1.46447741,0.02131963,0.28040591,0.16364695,2.00018347
-3.59879940,3.96911513,1.18479520,1.45888178,0.02094261,0.26819219,0.15803612,1.92748052
-3.59279640,3.88695151,1.12603767,1.45662607,0.02066986,0.25721945,0.15279704,1.86132585
-3.58679340,3.81804128,1.07276273,1.45808769,0.02048611,0.24769476,0.14802869,1.80267579
-3.58079040,3.76377242,1.02570220,1.46362358,0.02037619,0.23981399,0.14382489,1.75240740
-3.57478739,3.72540120,0.98552146,1.47357628,0.02032531,0.23375985,0.14027326,1.71131169
-3.56878439,3.70405493,0.95281257,1.48828148,0.02031931,0.22969994,0.13745419,1.68008821
-3.56278139,3.70073644,0.92808784,1.50807586,0.02034487,0.22778459,0.13544016,1.65934061
-3.55677839,3.71632834,0.91177359,1.53330427,0.02038971,0.22814465,0.13429509,1.64957256
-3.55077539,3.75159515,0.90420400,1.56432487,0.02044272,0.23088904,0.13407375,1.65118353
-3.54477239,3.80718109,0.90561488,1.60151104,0.02049413,0.23610206,0.13482120,1.66446381
-3.53876938,3.88360180,0.91613722,1.64524892,0.02053556,0.24384058,0.13657218,1.68958818
-3.53276638,3.98122836,0.93579058,1.69592956,0.02056005,0.25413089,0.13935033,1.72660789
-3.52676338,4.10026312,0.96447623,1.75393520,0.02056205,0.26696557,0.14316732,1.77544081
-3.52076038,4.24070688,1.00197046,1.81961939,0.02053737,0.28230034,0.14802182,1.83585982
-3.51475738,4.40231862,1.04791820,1.89328125,0.02048305,0.30005093,0.15389822,1.90747982
-3.50875438,4.58456923,1.10182756,1.97513477,0.02039720,0.32009048,0.16076540,1.98974422
-3.50275138,4.78659199,1.16306577,2.06527429,0.02027885,0.34224728,0.16857537,2.08191180
-3.49674837,5.00713307,1.23085724,2.16363814,0.02012774,0.36630345,0.17726201,2.18304531
-3.49074537,5.24450597,1.30428441,2.26997235,0.01994408,0.39199451,0.18674009,2.29200306
-3.48474237,5.49655418,1.38229204,2.38379709,0.01972839,0.41901027,0.19690452,2.40743521
-3.47873937,5.76062611,1.46369553,2.50437818,0.01948132,0.44699699,0.20763018,2.52778588
-3.47273637,6.03356653,1.54719380,2.63070619,0.01920344,0.47556128,0.21877229,2.65130259
-3.46673337,6.31172751,1.63138683,2.76148545,0.01889520,0.50427541,0.23016757,2.77605366
-3.46073037,6.59100162,1.71479806,2.89513476,0.01855683,0.53268435,0.24163614,2.89995433
-3.45472736,6.86687845,1.79590128,3.02980105,0.01818830,0.56031433,0.25298425,3.02080155
-3.44872436,7.13452460,1.87315160,3.16338684,0.01778939,0.58668262,0.26400783,3.13631693
-3.44272136,7.38888567,1.94501949,3.29359114,0.01735974,0.61130851,0.27449681,3.24419688
-3.43671836,7.62480735,2.01002720,3.41796315,0.01689896,0.63372496,0.28424003,3.34216841
-3.43071536,7.83717176,2.06678588,3.53396688,0.01640674,0.65349053,0.29303065,3.42804863
-3.42471236,8.02104342,2.11403235,3.63905448,0.01588302,0.67020128,0.30067180,3.49980556
-3.41870935,8.17181924,2.15066383,3.73074523,0.01532812,0.68350197,0.30698229,3.55561781
-3.41270635,8.28537553,2.17576924,3.80670679,0.01474286,0.69309631,0.31180211,3.59393044
-3.40670335,8.35820562,2.18865572,3.86483504,0.01412868,0.69875562,0.31499744,3.61350440
-3.40070035,8.38754149,2.18886905,3.90332885,0.01348770,0.70032568,0.31646503,3.61345731
-3.39469735,8.37145361,2.17620711,3.92075618,0.01282276,0.69773136,0.31613560,3.59329357
-3.38869435,8.30892417,2.15072571,3.91610841,0.01213744,0.69097891,0.31397623,3.55292222
-3.38269135,8.19989015,2.11273641,3.88884024,0.01143597,0.68015562,0.30999155,3.49266186
-3.37668834,8.04525402,2.06279635,3.83889338,0.01072319,0.66542718,0.30422367,3.41323201
-3.37068534,7.84686170,2.00169066,3.76670290,0.01000439,0.64703245,0.29675087,3.31573156
-3.36468234,7.60744877,1.93040798,3.67318605,0.00928523,0.62527622,0.28768507,3.20160508
-3.35867934,7.33055762,1.85011029,3.55971440,0.00857151,0.60052001,0.27716826,3.07259856
-3.35267634,7.02042945,1.76209829,3.42807059,0.00786907,0.57317154,0.26536801,2.93070664
-3.34667334,6.68187633,1.66777374,3.28039219,0.00718359,0.54367303,0.25247222,2.77811353
-3.34067034,6.32013906,1.56860039,3.11910525,0.00652048,0.51248911,0.23868347,2.61713027
-3.33466733,5.94073741,1.46606505,2.94685103,0.00588470,0.48009457,0.22421306,2.45013092
-3.32866433,5.54931893,1.36164017,2.76640906,0.00528075,0.44696259,0.20927505,2.27949027
-3.32266133,5.15151284,1.25674948,2.58062014,0.00471252,0.41355378,0.19408065,2.10752543
-3.31665833,4.75279444,1.15273769,2.39231255,0.00418335,0.38030640,0.17883286,1.93644326
-3.31065533,4.35836499,1.05084516,2.20423423,0.00369596,0.34762812,0.16372193,1.76829560
-3.30465233,3.97305073,0.95218823,2.01899344,0.00325258,0.31588948,0.14892142,1.60494311
-3.29864932,3.60122381,0.85774554,1.83900971,0.00285499,0.28541909,0.13458517,1.44802886
-3.29264632,3.24674628,0.76835027,1.66647614,0.00250465,0.25650082,0.12084517,1.29896164
-3.28664332,2.91293758,0.68468818,1.50333370,0.00220287,0.22937266,0.10781030,1.15890892
-3.28064032,2.60256420,0.60730096,1.35125713,0.00195095,0.20422733,0.09556593,1.02879874
-3.27463732,2.31784979,0.53659418,1.21165186,0.00175041,0.18121431,0.08417432,0.90932962
-3.26863432,2.06050283,0.47284902,1.08566059,0.00160315,0.16044311,0.07367568,0.80098720
-3.26263132,1.83175831,0.41623689,0.97417788,0.00151167,0.14198746,0.06408982,0.70406613
-3.25662831,1.63242980,0.36683589,0.87787082,0.00147928,0.12589020,0.05541829,0.61869568
-3.25062531,1.46296780,0.32464824,0.79720376,0.00151028,0.11216838,0.04764670,0.54486748
-3.24462231,1.32352057,0.28961760,0.73246489,0.00161014,0.10081852,0.04074737,0.48246389
-3.23861931,1.21399367,0.26164553,0.68379289,0.00178561,0.09182154,0.03468193,0.43128548
-3.23261631,1.13410501,0.24060622,0.65120176,0.00204487,0.08514728,0.02940392,0.39107651
-3.22661331,1.08343282,0.22635905,0.63460239,0.00239755,0.08075828,0.02486125,0.36154726
-3.22061031,1.06145422,0.21875833,0.63381978,0.00285474,0.07861277,0.02099842,0.34239241
-3.21460730,1.06757324,0.21765999,0.64860521,0.00342893,0.07866674,0.01775849,0.33330500
-3.20860430,1.10113747,0.22292512,0.67864293,0.00413388,0.08087502,0.01508480,0.33398555
-3.20260130,1.16144341,0.23442029,0.72355153,0.00498433,0.08519142,0.01292227,0.34414632
-3.19659830,1.24773108,0.25201487,0.78288040,0.00599580,0.09156792,0.01121853,0.36351091
-3.19059530,1.35916924,0.27557564,0.85610201,0.00718405,0.09995309,0.00992464,0.39180950
-3.18459230,1.49483279,0.30495911,0.94260101,0.00856468,0.11028981,0.00899559,0.42877040
-3.17858929,1.65367455,0.34000211,1.04166134,0.01015251,0.12251250,0.00839053,0.47410855
-3.17258629,1.83449376,0.38051121,1.15245275,0.01196093,0.13654401,0.00807288,0.52751182
-3.16658329,2.03590381,0.42625166,1.27401795,0.01400114,0.15229247,0.00801017,0.58862613
-3.16058029,2.25630178,0.47693656,1.40526193,0.01628146,0.16964813,0.00817385,0.65704020
-3.15457729,2.49384236,0.53221693,1.54494448,0.01880650,0.18848067,0.00853898,0.73227118
-3.14857429,2.74641828,0.59167338,1.69167714,0.02157647,0.20863693,0.00908393,0.81375183
-3.14257129,3.01164950,0.65480986,1.84392543,0.02458643,0.22993934,0.00979000,0.90082047
-3.13656828,3.28688263,0.72105021,2.00001685,0.02782579,0.25218524,0.01064118,0.99271422
-3.13056528,3.56920175,0.78973772,2.15815522,0.03127776,0.27514713,0.01162386,1.08856638
-3.12456228,3.85545143,0.86013818,2.31644111,0.03491918,0.29857392,0.01272664,1.18740835
-3.11855928,4.14227196,0.93144626,2.47289833,0.03872038,0.32219332,0.01394027,1.28817641
-3.11255628,4.42614634,1.00279556,2.62550565,0.04264540,0.34571516,0.01525756,1.38972342
-3.10655328,4.70345796,1.07327182,2.77223322,0.04665243,0.36883574,0.01667346,1.49083532
-3.10055028,4.97055758,1.14192910,2.91108228,0.05069447,0.39124305,0.01818516,1.59025193
-3.09454727,5.22383730,1.20780844,3.04012712,0.05472031,0.41262263,0.01979222,1.68669162
-3.08854427,5.45980931,1.26995836,3.15755774,0.05867568,0.43266402,0.02149673,1.77887884
-3.08254127,5.67518651,1.32745646,3.26172172,0.06250468,0.45106750,0.02330343,1.86557363
-3.07653827,5.86696205,1.37943138,3.35116379,0.06615128,0.46755089,0.02521983,1.94560201
-3.07053527,6.03248477,1.42508431,3.42466164,0.06956095,0.48185626,0.02725620,2.01788594
-3.06453227,6.16952757,1.46370926,3.48125643,0.07268232,0.49375617,0.02942545,2.08147172
-3.05852926,6.27634575,1.49471120,3.52027693,0.07546878,0.50305941,0.03174292,2.13555553
-3.05252626,6.35172306,1.51762157,3.54135620,0.07787995,0.50961586,0.03422592,2.17950509
-3.04652326,6.39500322,1.53211045,3.54444000,0.07988296,0.51332037,0.03689318,2.21287643
-3.04052026,6.40610554,1.53799490,3.52978660,0.08145351,0.51411556,0.03976405,2.23542490
-3.03451726,6.38552363,1.53524337,3.49795772,0.08257653,0.51199337,0.04285755,2.24711015
-3.02851426,6.33430722,1.52397581,3.44980092,0.08324661,0.50699538,0.04619131,2.24809452
-3.02251126,6.25402746,1.50445972,3.38642389,0.08346796,0.49921179,0.04978033,2.23873514
-3.01650825,6.14672697,1.47710216,3.30916162,0.08325405,0.48877925,0.05363571,2.21956991
-3.01050525,6.01485660,1.44243831,3.21953747,0.08262692,0.47587748,0.05776341,2.19129807
-3.00450225,5.86120141,1.40111683,3.11921970,0.08161613,0.46072486,0.06216297,2.15475624
-2.99849925,5.68879866,1.35388280,3.00997494,0.08025752,0.44357321,0.06682651,2.11089095
-2.99249625,5.50085137,1.30155888,2.89362041,0.07859172,0.42470182,0.07173785,2.06072903
-2.98649325,5.30064071,1.24502543,2.77197655,0.07666255,0.40441112,0.07687194,2.00534705
-2.98049025,5.09144082,1.18520027,2.64682197,0.07451545,0.38301600,0.08219467,1.94584132
-2.97448724,4.87643935,1.12301891,2.51985213,0.07219586,0.36083917,0.08766309,1.88329966
-2.96848424,4.65866666,1.05941590,2.39264330,0.06974782,0.33820474,0.09322604,1.81877613
-2.96248124,4.44093634,0.99530778,2.26662291,0.06721267,0.31543217,0.09882530,1.75326979
-2.95647824,4.22579865,0.93157824,2.14304726,0.06462800,0.29283076,0.10439710,1.68770803
-2.95047524,4.01550831,0.86906572,2.02298682,0.06202692,0.27069494,0.10987412,1.62293521
-2.94447224,3.81200692,0.80855370,1.90731952,0.05943759,0.24930030,0.11518779,1.55970649
-2.93846923,3.61691962,0.75076366,1.79673163,0.05688299,0.22890052,0.12027084,1.49868678
-2.93246623,3.43156499,0.69635070,1.69172563,0.05438106,0.20972519,0.12506001,1.44045438
-2.92646323,3.25697631,0.64590146,1.59263419,0.05194498,0.19197841,0.12949874,1.38550839
-2.92046023,3.09393193,0.59993412,1.49963908,0.04958377,0.17583826,0.13353976,1.33427917
-2.91445723,2.94299203,0.55889987,1.41279361,0.04730290,0.16145690,0.13714736,1.28714044
-2.90845423,2.80453886,0.52318551,1.33204726,0.04510516,0.14896110,0.14029931,1.24442201
-2.90245123,2.67881743,0.49311658,1.25727093,0.04299140,0.13845333,0.14298822,1.20642184
-2.89644822,2.56597382,0.46896045,1.18828140,0.04096139,0.13001286,0.14522221,1.17341632
-2.89044522,2.46608874,0.45092902,1.12486383,0.03901455,0.12369709,0.14702495,1.14566776
-2.88444222,2.37920394,0.43918052,1.06679122,0.03715056,0.11954267,0.14843489,1.12342840
-2.87843922,2.30534041,0.43382026,1.01383995,0.03536989,0.11756649,0.14950381,1.10694029
-2.87243622,2.24450718,0.43490005,0.96580106,0.03367416,0.11776636,0.15029457,1.09643108
-2.86643322,2.19670077,0.44241629,0.92248693,0.03206624,0.12012138,0.15087832,1.09210572
-2.86043022,2.16189593,0.45630703,0.88373359,0.03055036,0.12459196,0.15133114,1.09413456
-2.85442721,2.14002862,0.47644798,0.84939902,0.02913193,0.13111960,0.15173043,1.10263860
-2.84842421,2.13097327,0.50264813,0.81935797,0.02781728,0.13962639,0.15215099,1.11767298
-2.84242121,2.13451629,0.53464530,0.79349431,0.02661331,0.15001454,0.15266123,1.13920976
-2.83641821,2.15032836,0.57210223,0.77169160,0.02552710,0.16216582,0.15331954,1.16712150
-2.83041521,2.17793809,0.61460381,0.75382315,0.02456539,0.17594133,0.15417107,1.20116666
-2.82441221,2.21670947,0.66165596,0.73974225,0.02373419,0.19118156,0.15524513,1.24097848
-2.81840920,2.26582545,0.71268672,0.72927372,0.02303832,0.20770698,0.15655325,1.28605815
-2.81240620,2.32427948,0.76704992,0.72220743,0.02248112,0.22531926,0.15808813,1.33577331
-2.80640320,2.39087647,0.82403182,0.71829436,0.02206411,0.24380319,0.15982350,1.38936256
-2.80040020,2.46424392,0.88286065,0.71724571,0.02178691,0.26292945,0.16171486,1.44594613
-2.79439720,2.54285345,0.94271928,0.71873506,0.02164716,0.28245805,0.16370116,1.50454286
-2.78839420,2.62505214,1.00276049,0.72240371,0.02164063,0.30214254,0.16570733,1.56409284
-2.78239120,2.70910272,1.06212473,0.72786876,0.02176142,0.32173488,0.16764747,1.62348511
-2.77638819,2.79323079,1.11995957,0.73473351,0.02200226,0.34099069,0.16942862,1.68158926
-2.77038519,2.87567702,1.17544030,0.74259963,0.02235495,0.35967486,0.17095494,1.73728971
-2.76438219,2.95475189,1.22779080,0.75108027,0.02281079,0.37756723,0.17213199,1.78952102
-2.75837919,3.02889021,1.27630388,0.75981347,0.02336115,0.39446803,0.17287106,1.83730272
-2.75237619,3.09670284,1.32036020,0.76847480,0.02399798,0.41020300,0.17309321,1.87977205
-2.74637319,3.15702298,1.35944496,0.77678883,0.02471432,0.42462785,0.17273288,1.91621307
-2.74037019,3.20894469,1.39316163,0.78453837,0.02550484,0.43763185,0.17174097,1.94608073
-2.73436718,3.25185175,1.42124207,0.79157128,0.02636618,0.44914044,0.17008709,1.96901879
-2.72836418,3.28543525,1.44355260,0.79780408,0.02729727,0.45911670,0.16776111,1.98487074
-2.72236118,3.30969917,1.46009578,0.80322245,0.02829954,0.46756155,0.16477373,1.99368316
-2.71635818,3.32495345,1.47100761,0.80787825,0.02937690,0.47451274,0.16115624,1.99570139
-2.71035518,3.33179482,1.47655044,0.81188342,0.03053568,0.48004257,0.15695938,1.99135764
-2.70435218,3.33107624,1.47710178,0.81540087,0.03178427,0.48425445,0.15225145,1.98125203
-2.69834917,3.32386616,1.47313932,0.81863288,0.03313273,0.48727841,0.14711576,1.96612751
-2.69234617,3.31139942,1.46522282,0.82180751,0.03459215,0.48926573,0.14164745,1.94683948
-2.68634317,3.29502179,1.45397361,0.82516366,0.03617394,0.49038284,0.13595002,1.92432157
-2.68034017,3.27613061,1.44005222,0.82893562,0.03788900,0.49080475,0.13013154,1.89954897
-2.67433717,3.25611369,1.42413509,0.83333759,0.03974677,0.49070818,0.12430081,1.87350062
-2.66833417,3.23628931,1.40689120,0.83854918,0.04175432,0.49026474,0.11856364,1.84712193
-2.66233117,3.21784942,1.38895928,0.84470232,0.04391537,0.48963418,0.11301925,1.82128930
-2.65632816,3.20180843,1.37092639,0.85187043,0.04622945,0.48895823,0.10775715,1.79677792
-2.65032516,3.18895947,1.35330876,0.86006009,0.04869109,0.48835495,0.10285441,1.77423379
-2.64432216,3.17983994,1.33653520,0.86920587,0.05128918,0.48791403,0.09837345,1.75415128
-2.63831916,3.17470745,1.32093390,0.87916840,0.05400652,0.48769305,0.09436053,1.73685656
-2.63231616,3.17352724,1.30672293,0.88973589,0.05681962,0.48771495,0.09084477,1.72249786
-2.62631316,3.17597137,1.29400477,0.90062899,0.05969872,0.48796676,0.08783785,1.71104253
-2.62031016,3.18142985,1.28276510,0.91150889,0.06260803,0.48839967,0.08533437,1.70228104
-2.61430715,3.18903320,1.27287585,0.92198835,0.06550637,0.48893058,0.08331272,1.69583774
-2.60830415,3.19768561,1.26410249,0.93164521,0.06834794,0.48944489,0.08173653,1.69118781
-2.60230115,3.20610750,1.25611537,0.94003786,0.07108344,0.48980067,0.08055657,1.68767984
