energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,P_s_up,P_s_down,P_p_up,P_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-3.26263132,2.41119829,-2.55991860,0.25061369,-0.83321125,1.78094443,-1.25145071,0.00351740,-0.00792592,0.20718287,-0.73901135,0.64801046,-0.96208630,0.00000000,-0.00000000
-3.25662831,2.34229527,-2.49697289,0.24004753,-0.81544409,1.73521581,-1.21769411,0.00346509,-0.00882162,0.20101595,-0.71942599,0.63107635,-0.94102654,0.00000000,-0.00000000
-3.25062531,2.28059292,-2.43321634,0.23026995,-0.79685853,1.69564751,-1.18354749,0.00339931,-0.00979013,0.19497415,-0.69944807,0.61426866,-0.91962432,0.00000000,-0.00000000
-3.24462231,2.22605671,-2.37011519,0.22127645,-0.77797435,1.66220962,-1.14971833,0.00331998,-0.01082810,0.18903554,-0.67948784,0.59759729,-0.89844659,0.00000000,-0.00000000
-3.23861931,2.17856734,-2.30913135,0.21305087,-0.75930140,1.63479524,-1.11692031,0.00322739,-0.01193004,0.18318071,-0.65995639,0.58107681,-0.87805260,0.00000000,-0.00000000
-3.23261631,2.13793043,-2.25166296,0.20556717,-0.74131873,1.61322714,-1.08584459,0.00312221,-0.01308822,0.17739376,-0.64124812,0.56472824,-0.85897124,0.00000000,-0.00000000
-3.22661331,2.10388407,-2.19898897,0.19879123,-0.72445549,1.59726306,-1.05713274,0.00300543,-0.01429259,0.17166287,-0.62372414,0.54857997,-0.84168020,0.00000000,-0.00000000
-3.22061031,2.07610398,-2.15222082,0.19268255,-0.70907456,1.58659963,-1.03135276,0.00287836,-0.01553083,0.16598063,-0.60769758,0.53266755,-0.82658819,0.00000000,-0.00000000
-3.21460730,2.05420698,-2.11226344,0.18719590,-0.69545964,1.58087506,-1.00897934,0.00274257,-0.01678848,0.16034417,-0.59342155,0.51703267,-0.81402096,0.00000000,-0.00000000
-3.20860430,2.03775297,-2.07978769,0.18228273,-0.68380658,1.57967131,-0.99037943,0.00259981,-0.01804914,0.15475500,-0.58108023,0.50172138,-0.80421182,0.00000000,-0.00000000
-3.20260130,2.02624645,-2.05521519,0.17789257,-0.67421903,1.58251607,-0.97580351,0.00245200,-0.01929478,0.14921878,-0.57078365,0.48678173,-0.79729715,0.00000000,-0.00000000
-3.19659830,2.01913832,-2.03871576,0.17397414,-0.66670868,1.58888548,-0.96538292,0.00230109,-0.02050615,0.14374494,-0.56256613,0.47226108,-0.79331684,0.00000000,-0.00000000
-3.19059530,2.01582902,-2.03021724,0.17047652,-0.66119979,1.59820826,-0.95913289,0.00214907,-0.02166324,0.13834627,-0.55638850,0.45820342,-0.79221940,0.00000000,-0.00000000
-3.18459230,2.01567363,-2.02942623,0.16735002,-0.65753776,1.60987180,-0.95696092,0.00199785,-0.02274585,0.13303841,-0.55214356,0.44464678,-0.79387136,0.00000000,-0.00000000
-3.17858929,2.01799004,-2.03585815,0.16454711,-0.65550093,1.62323092,-0.95867954,0.00184925,-0.02373413,0.12783946,-0.54966466,0.43162119,-0.79807011,0.00000000,-0.00000000
-3.17258629,2.02207020,-2.04887401,0.16202324,-0.65481491,1.63761947,-0.96402242,0.00170492,-0.02460923,0.12276945,-0.54873642,0.41914711,-0.80455918,0.00000000,-0.00000000
-3.16658329,2.02719511,-2.06772163,0.15973761,-0.65516865,1.65236500,-0.97266259,0.00156632,-0.02535385,0.11785002,-0.54910722,0.40723475,-0.81304509,0.00000000,-0.00000000
-3.16058029,2.03265306,-2.09157805,0.15765389,-0.65623114,1.66680625,-0.98423156,0.00143469,-0.02595285,0.11310396,-0.55050239,0.39588409,-0.82321437,0.00000000,-0.00000000
-3.15457729,2.03776094,-2.11959085,0.15574096,-0.65766784,1.68031300,-0.99833780,0.00131104,-0.02639373,0.10855491,-0.55263752,0.38508588,-0.83474993,0.00000000,-0.00000000
-3.14857429,2.04188769,-2.15091539,0.15397348,-0.65915607,1.69230765,-1.01458377,0.00119614,-0.02666708,0.10422704,-0.55523108,0.37482327,-0.84734554,0.00000000,-0.00000000
-3.14257129,2.04447888,-2.18474621,0.15233249,-0.66039843,1.70228752,-1.03258016,0.00109054,-0.02676688,0.10014470,-0.55801562,0.36507428,-0.86071772,0.00000000,-0.00000000
-3.13656828,2.04508118,-2.22034067,0.15080584,-0.66113375,1.70984670,-1.05195679,0.00099455,-0.02669075,0.09633215,-0.56074716,0.35581464,-0.87461438,0.00000000,-0.00000000
-3.13056528,2.04336531,-2.25703395,0.14938843,-0.66114499,1.71469635,-1.07236963,0.00090832,-0.02644000,0.09281320,-0.56321231,0.34702100,-0.88881966,0.00000000,-0.00000000
-3.12456228,2.03914595,-2.29424508,0.14808237,-0.66026411,1.71668208,-1.09350378,0.00083182,-0.02601961,0.08961087,-0.56523282,0.33867425,-0.90315512,0.00000000,-0.00000000
-3.11855928,2.03239729,-2.33147414,0.14689678,-0.65837352,1.71579728,-1.11507265,0.00076486,-0.02543805,0.08674696,-0.56666767,0.33076256,-0.91747716,0.00000000,-0.00000000
-3.11255628,2.02326294,-2.36829178,0.14584743,-0.65540469,1.71219129,-1.13681363,0.00070716,-0.02470696,0.08424164,-0.56741277,0.32328418,-0.93167126,0.00000000,-0.00000000
-3.10655328,2.01205929,-2.40432245,0.14495606,-0.65133388,1.70617160,-1.15848114,0.00065838,-0.02384080,0.08211295,-0.56739837,0.31624952,-0.94564354,0.00000000,-0.00000000
-3.10055028,1.99927143,-2.43922321,0.14424943,-0.64617582,1.69819958,-1.17983787,0.00061808,-0.02285630,0.08037625,-0.56658491,0.30968253,-0.95931061,0.00000000,-0.00000000
-3.09454727,1.98554160,-2.47266051,0.14375810,-0.63997574,1.68887941,-1.20064521,0.00058584,-0.02177197,0.07904368,-0.56495737,0.30362117,-0.97258850,0.00000000,-0.00000000
-3.08854427,1.97165008,-2.50428697,0.14351492,-0.63280047,1.67894040,-1.22065401,0.00056117,-0.02060746,0.07812361,-0.56251905,0.29811695,-0.98538166,0.00000000,-0.00000000
-3.08254127,1.95848911,-2.53372069,0.14355342,-0.62472932,1.66921321,-1.23959663,0.00054364,-0.01938298,0.07762005,-0.55928497,0.29323345,-0.99757317,0.00000000,-0.00000000
-3.07653827,1.94703073,-2.56052889,0.14390593,-0.61584541,1.66060073,-1.25718119,0.00053279,-0.01811872,0.07753212,-0.55527563,0.28904402,-1.00901675,0.00000000,-0.00000000
-3.07053527,1.93828989,-2.58421768,0.14460173,-0.60622791,1.65404487,-1.27308888,0.00052817,-0.01683427,0.07785362,-0.55051148,0.28562855,-1.01953164,0.00000000,-0.00000000
-3.06453227,1.93328420,-2.60422908,0.14566517,-0.59594585,1.65049044,-1.28697458,0.00052936,-0.01554813,0.07857260,-0.54500849,0.28306973,-1.02890051,0.00000000,-0.00000000
-3.05852926,1.93299221,-2.61994582,0.14711393,-0.58505359,1.65084794,-1.29847118,0.00053593,-0.01427730,0.07967112,-0.53877500,0.28144874,-1.03687104,0.00000000,-0.00000000
-3.05252626,1.93831204,-2.63070406,0.14895739,-0.57358838,1.65595652,-1.30719754,0.00054745,-0.01303694,0.08112509,-0.53181006,0.28084072,-1.04316101,0.00000000,-0.00000000
-3.04652326,1.95002220,-2.63581329,0.15119536,-0.56156987,1.66654916,-1.31276963,0.00056349,-0.01184010,0.08290427,-0.52410324,0.28131028,-1.04746671,0.00000000,-0.00000000
-3.04052026,1.96874629,-2.63458239,0.15381715,-0.54900155,1.68322122,-1.31481430,0.00058357,-0.01069762,0.08497249,-0.51563579,0.28290718,-1.04947430,0.00000000,-0.00000000
-3.03451726,1.99492335,-2.62635025,0.15680095,-0.53587379,1.70640412,-1.31298494,0.00060721,-0.00961801,0.08728795,-0.50638295,0.28566249,-1.04887338,0.00000000,-0.00000000
-3.02851426,2.02878504,-2.61051897,0.16011381,-0.52216830,1.73634492,-1.30697800,0.00063388,-0.00860751,0.08980373,-0.49631715,0.28958538,-1.04537205,0.00000000,-0.00000000
-3.02251126,2.07034073,-2.58658768,0.16371198,-0.50786338,1.77309309,-1.29654943,0.00066301,-0.00767022,0.09246850,-0.48541184,0.29466067,-1.03871251,0.00000000,-0.00000000
-3.01650825,2.11937110,-2.55418471,0.16754171,-0.49293972,1.81649469,-1.28152995,0.00069398,-0.00680819,0.09522731,-0.47364544,0.30084743,-1.02868616,0.00000000,-0.00000000
-3.01050525,2.17543059,-2.51309621,0.17154060,-0.47738612,1.86619438,-1.26183828,0.00072613,-0.00602170,0.09802253,-0.46100529,0.30807841,-1.01514752,0.00000000,-0.00000000
-3.00450225,2.23785849,-2.46328937,0.17563921,-0.46120485,1.92164511,-1.23749144,0.00075877,-0.00530947,0.10079491,-0.44749122,0.31626063,-0.99802593,0.00000000,-0.00000000
-2.99849925,2.30579825,-2.40492883,0.17976310,-0.44441618,1.98212494,-1.20861156,0.00079116,-0.00466897,0.10348469,-0.43311833,0.32527691,-0.97733433,0.00000000,-0.00000000
-2.99249625,2.37822417,-2.33838533,0.18383507,-0.42706184,2.04676047,-1.17542876,0.00082257,-0.00409662,0.10603277,-0.41791918,0.33498837,-0.95317484,0.00000000,-0.00000000
-2.98649325,2.45397421,-2.26423606,0.18777762,-0.40920717,2.11455565,-1.13827988,0.00085224,-0.00358811,0.10838185,-0.40194481,0.34523773,-0.92574047,0.00000000,-0.00000000
-2.98049025,2.53178780,-2.18325671,0.19151538,-0.39094188,2.18442497,-1.09760326,0.00087945,-0.00313866,0.11047763,-0.38526501,0.35585333,-0.89531321,0.00000000,-0.00000000
-2.97448724,2.61034693,-2.09640572,0.19497760,-0.37237944,2.25522950,-1.05392970,0.00090349,-0.00274319,0.11226986,-0.36796751,0.36665371,-0.86225833,0.00000000,-0.00000000
-2.96848424,2.68831902,-2.00480155,0.19810044,-0.35365511,2.32581462,-1.00787024,0.00092373,-0.00239659,0.11371342,-0.35015637,0.37745258,-0.82701538,0.00000000,-0.00000000
-2.96248124,2.76439992,-1.90969426,0.20082913,-0.33492282,2.39504771,-0.96010131,0.00093957,-0.00209381,0.11476920,-0.33194974,0.38806391,-0.79008632,0.00000000,-0.00000000
-2.95647824,2.83735545,-1.81243288,0.20311970,-0.31635111,2.46185459,-0.91134805,0.00095056,-0.00183006,0.11540496,-0.31347702,0.39830718,-0.75202141,0.00000000,-0.00000000
-2.95047524,2.90605999,-1.71443011,0.20494052,-0.29811837,2.52525338,-0.86236654,0.00095630,-0.00160087,0.11559601,-0.29487571,0.40801243,-0.71340347,0.00000000,-0.00000000
-2.94447224,2.96953091,-1.61712616,0.20627335,-0.28040771,2.58438451,-0.81392591,0.00095653,-0.00140218,0.11532574,-0.27628811,0.41702505,-0.67483147,0.00000000,-0.00000000
-2.93846923,3.02695767,-1.52195318,0.20711399,-0.26340163,2.63853606,-0.76679086,0.00095114,-0.00123038,0.11458605,-0.25785806,0.42521024,-0.63690400,0.00000000,-0.00000000
-2.93246623,3.07772476,-1.43030180,0.20747258,-0.24727694,2.68716356,-0.72170547,0.00094013,-0.00108231,0.11337757,-0.23972782,0.43245695,-0.60020346,0.00000000,-0.00000000
-2.92646323,3.12142789,-1.34349105,0.20737340,-0.23219996,2.72990368,-0.67937869,0.00092363,-0.00095529,0.11170976,-0.22203533,0.43868127,-0.56528160,0.00000000,-0.00000000
-2.92046023,3.15788315,-1.26274254,0.20685441,-0.21832233,2.76658173,-0.64047205,0.00090191,-0.00084709,0.10960088,-0.20491181,0.44382917,-0.53264688,0.00000000,-0.00000000
-2.91445723,3.18712907,-1.18915959,0.20596639,-0.20577759,2.79721264,-0.60558970,0.00087538,-0.00075591,0.10707774,-0.18847980,0.44787869,-0.50275410,0.00000000,-0.00000000
-2.90845423,3.20942171,-1.12371158,0.20477184,-0.19467852,2.82199584,-0.57527096,0.00084454,-0.00068033,0.10417536,-0.17285167,0.45084124,-0.47599662,0.00000000,-0.00000000
-2.90245123,3.22522332,-1.06722363,0.20334366,-0.18511536,2.84130435,-0.54998528,0.00081000,-0.00061930,0.10093652,-0.15812863,0.45276239,-0.45270110,0.00000000,-0.00000000
-2.89644822,3.23518509,-1.02037126,0.20176368,-0.17715492,2.85566859,-0.53012932,0.00077245,-0.00057207,0.09741110,-0.14440008,0.45372177,-0.43312502,0.00000000,-0.00000000
-2.89044522,3.24012478,-0.98367950,0.20012105,-0.17084045,2.86575581,-0.51602605,0.00073264,-0.00053816,0.09365539,-0.13174334,0.45383231,-0.41745651,0.00000000,-0.00000000
-2.88444222,3.24100014,-0.95752574,0.19851064,-0.16619227,2.87234579,-0.50792516,0.00069137,-0.00051734,0.08973128,-0.12022369,0.45323866,-0.40581641,0.00000000,-0.00000000
-2.87843922,3.23887909,-0.94214553,0.19703136,-0.16320895,2.87630394,-0.50600461,0.00064945,-0.00050952,0.08570532,-0.10989452,0.45211486,-0.39826214,0.00000000,-0.00000000
-2.87243622,3.23490757,-0.93764023,0.19578458,-0.16186896,2.87855258,-0.51037263,0.00060770,-0.00051480,0.08164779,-0.10079766,0.45066132,-0.39479290,0.00000000,-0.00000000
-2.86643322,3.23027625,-0.94398568,0.19487251,-0.16213264,2.88004153,-0.52106992,0.00056692,-0.00053334,0.07763170,-0.09296372,0.44910089,-0.39535573,0.00000000,-0.00000000
-2.86043022,3.22618687,-0.96104100,0.19439670,-0.16394422,2.88171883,-0.53807147,0.00052786,-0.00056540,0.07373175,-0.08641241,0.44767436,-0.39985194,0.00000000,-0.00000000
-2.85442721,3.22381932,-0.98855654,0.19445658,-0.16723392,2.88450251,-0.56128779,0.00049124,-0.00061122,0.07002328,-0.08115272,0.44663523,-0.40814346,0.00000000,-0.00000000
-2.84842421,3.22430018,-1.02618063,0.19514807,-0.17191980,2.88925431,-0.59056534,0.00045769,-0.00067104,0.06658127,-0.07718304,0.44624381,-0.42005852,0.00000000,-0.00000000
-2.84242121,3.22867357,-1.07346452,0.19656226,-0.17790947,2.89675580,-0.62568604,0.00042780,-0.00074503,0.06347935,-0.07449103,0.44676096,-0.43539659,0.00000000,-0.00000000
-2.83641821,3.23787493,-1.12986529,0.19878414,-0.18510132,2.90768776,-0.66636599,0.00040202,-0.00083326,0.06078880,-0.07305344,0.44844135,-0.45393199,0.00000000,-0.00000000
-2.83041521,3.25270825,-1.19474701,0.20189140,-0.19338551,2.92261307,-0.71225349,0.00038077,-0.00093563,0.05857772,-0.07283570,0.45152661,-0.47541627,0.00000000,-0.00000000
-2.82441221,3.27382722,-1.26738034,0.20595323,-0.20264447,2.94196343,-0.76292684,0.00036431,-0.00105188,0.05691010,-0.07379150,0.45623841,-0.49957923,0.00000000,-0.00000000
-2.81840920,3.30172065,-1.34694108,0.21102924,-0.21275313,2.96603020,-0.81789230,0.00035286,-0.00118150,0.05584510,-0.07586229,0.46277182,-0.52612866,0.00000000,-0.00000000
-2.81240620,3.33670220,-1.43250868,0.21716843,-0.22357891,2.99495936,-0.87658280,0.00034649,-0.00132377,0.05543626,-0.07897679,0.47128908,-0.55474913,0.00000000,-0.00000000
-2.80640320,3.37890465,-1.52306545,0.22440819,-0.23498151,3.02875037,-0.93835792,0.00034519,-0.00147764,0.05573085,-0.08305067,0.48191399,-0.58510010,0.00000000,-0.00000000
-2.80040020,3.42827864,-1.61749760,0.23277340,-0.24681273,3.06725902,-1.00250596,0.00034887,-0.00164179,0.05676919,-0.08798646,0.49472730,-0.61681382,0.00000000,-0.00000000
-2.79439720,3.48459560,-1.71459917,0.24227570,-0.25891652,3.11020366,-1.06824845,0.00035733,-0.00181460,0.05858403,-0.09367367,0.50976305,-0.64949347,0.00000000,-0.00000000
-2.78839420,3.54745477,-1.81307979,0.25291273,-0.27112921,3.15717476,-1.13474782,0.00037028,-0.00199416,0.06119997,-0.09998942,0.52700622,-0.68271212,0.00000000,-0.00000000
-2.78239120,3.61629385,-1.91157713,0.26466766,-0.28328033,3.20764700,-1.20111844,0.00038735,-0.00217826,0.06463285,-0.10679943,0.54639174,-0.71601302,0.00000000,-0.00000000
-2.77638819,3.69040284,-2.00867462,0.27750873,-0.29519401,3.26099370,-1.26644130,0.00040811,-0.00236446,0.06888915,-0.11395959,0.56780477,-0.74891153,0.00000000,-0.00000000
-2.77038519,3.76894063,-2.10292464,0.29138895,-0.30669100,3.31650284,-1.32978232,0.00043203,-0.00255013,0.07396543,-0.12131801,0.59108252,-0.78089927,0.00000000,-0.00000000
-2.76438219,3.85095367,-2.19287720,0.30624606,-0.31759151,3.37339419,-1.39021385,0.00045856,-0.00273248,0.07984774,-0.12871770,0.61601731,-0.81145052,0.00000000,-0.00000000
-2.75837919,3.93539613,-2.27711343,0.32200244,-0.32771874,3.43083700,-1.44683911,0.00048709,-0.00290865,0.08651111,-0.13599967,0.64236078,-0.84003100,0.00000000,-0.00000000
-2.75237619,4.02115099,-2.35428314,0.33856532,-0.33690303,3.48796775,-1.49881847,0.00051697,-0.00307579,0.09391902,-0.14300647,0.66982920,-0.86610893,0.00000000,-0.00000000
-2.74637319,4.10705150,-2.42314492,0.35582707,-0.34498659,3.54390734,-1.54539690,0.00054754,-0.00323115,0.10202303,-0.14958608,0.69810948,-0.88916807,0.00000000,-0.00000000
-2.74037019,4.19190226,-2.48260737,0.37366562,-0.35182854,3.59777755,-1.58593113,0.00057814,-0.00337215,0.11076253,-0.15559604,0.72686576,-0.90872226,0.00000000,-0.00000000
-2.73436718,4.27449974,-2.53176935,0.39194508,-0.35730997,3.64871616,-1.61991539,0.00060812,-0.00349650,0.12006461,-0.16090752,0.75574632,-0.92433088,0.00000000,-0.00000000
-2.72836418,4.35365165,-2.56995732,0.41051646,-0.36133898,3.69589076,-1.64700441,0.00063685,-0.00360224,0.12984428,-0.16540933,0.78439052,-0.93561443,0.00000000,-0.00000000
-2.72236118,4.42819495,-2.59675769,0.42921872,-0.36385513,3.73851084,-1.66703225,0.00066375,-0.00368785,0.14000488,-0.16901161,0.81243550,-0.94226957,0.00000000,-0.00000000
-2.71635818,4.49701238,-2.61204215,0.44787992,-0.36483322,3.77583840,-1.68002583,0.00068831,-0.00375233,0.15043886,-0.17164901,0.83952269,-0.94408265,0.00000000,-0.00000000
-2.71035518,4.55904751,-2.61598424,0.46631875,-0.36428605,3.80719685,-1.68621216,0.00071007,-0.00379518,0.16102903,-0.17328325,0.86530365,-0.94094105,0.00000000,-0.00000000
-2.70435218,4.61331827,-2.60906592,0.48434638,-0.36226595,3.83197863,-1.68601856,0.00072868,-0.00381649,0.17165013,-0.17390487,0.88944550,-0.93284161,0.00000000,-0.00000000
-2.69834917,4.65892924,-2.59207291,0.50176867,-0.35886494,3.84965148,-1.68006520,0.00074390,-0.00381695,0.18217085,-0.17353408,0.91163564,-0.91989555,0.00000000,-0.00000000
-2.69234617,4.69508286,-2.56607872,0.51838881,-0.35421335,3.85976384,-1.66915026,0.00075556,-0.00379778,0.19245638,-0.17222064,0.93158596,-0.90232952,0.00000000,-0.00000000
-2.68634317,4.72108975,-2.53241723,0.53401040,-0.34847699,3.86194941,-1.65422763,0.00076364,-0.00376075,0.20237122,-0.17004276,0.94903646,-0.88048260,0.00000000,-0.00000000
-2.68034017,4.73637837,-2.49264474,0.54844097,-0.34185276,3.85593124,-1.63637799,0.00076822,-0.00370810,0.21178240,-0.16710500,0.96375848,-0.85479921,0.00000000,-0.00000000
-2.67433717,4.74050412,-2.44849268,0.56149589,-0.33456308,3.84152543,-1.61677425,0.00076951,-0.00364248,0.22056290,-0.16353522,0.97555748,-0.82581815,0.00000000,-0.00000000
-2.66833417,4.73315785,-2.40181270,0.57300260,-0.32684904,3.81864448,-1.59664260,0.00076780,-0.00356684,0.22859525,-0.15948073,0.98427557,-0.79415825,0.00000000,-0.00000000
-2.66233117,4.71417363,-2.35451631,0.58280504,-0.31896282,3.78730032,-1.57722063,0.00076352,-0.00348434,0.23577500,-0.15510374,0.98979372,-0.76050119,0.00000000,-0.00000000
-2.65632816,4.68353549,-2.30851156,0.59076812,-0.31115950,3.74760682,-1.55971437,0.00075715,-0.00339824,0.24201410,-0.15057620,0.99203378,-0.72557206,0.00000000,-0.00000000
-2.65032516,4.64138275,-2.26563918,0.59678210,-0.30368870,3.69978148,-1.54525578,0.00074929,-0.00331180,0.24724392,-0.14607438,0.99096010,-0.69011869,0.00000000,-0.00000000
-2.64432216,4.58801322,-2.22761084,0.60076657,-0.29678638,3.64414594,-1.53486254,0.00074057,-0.00322812,0.25141768,-0.14177321,0.98658090,-0.65489036,0.00000000,-0.00000000
-2.63831916,4.52388376,-2.19595210,0.60267383,-0.29066707,3.58112494,-1.52940185,0.00073164,-0.00315009,0.25451231,-0.13784065,0.97894905,-0.62061686,0.00000000,-0.00000000
-2.63231616,4.44960737,-2.17195209,0.60249152,-0.28551698,3.51124314,-1.52955945,0.00072319,-0.00308027,0.25652939,-0.13443226,0.96816218,-0.58798857,0.00000000,-0.00000000
-2.62631316,4.36594635,-2.15662207,0.60024414,-0.28148807,3.43511938,-1.53581534,0.00071590,-0.00302077,0.25749530,-0.13168619,0.95436203,-0.55763827,0.00000000,-0.00000000
-2.62031016,4.27380081,-2.15066416,0.59599343,-0.27869352,3.35345813,-1.54842699,0.00071040,-0.00297327,0.25746028,-0.12971870,0.93773275,-0.53012538,0.00000000,-0.00000000
-2.61430715,4.17419242,-2.15445140,0.58983739,-0.27720453,3.26703771,-1.56742066,0.00070726,-0.00293887,0.25649660,-0.12862033,0.91849813,-0.50592282,0.00000000,-0.00000000
-2.60830415,4.06824312,-2.16801969,0.58190785,-0.27704871,3.17669535,-1.59259104,0.00070700,-0.00291814,0.25469572,-0.12845293,0.89691755,-0.48540706,0.00000000,-0.00000000
-2.60230115,3.95714927,-2.19107156,0.57236678,-0.27820996,3.08330917,-1.62350918,0.00071000,-0.00291107,0.25216466,-0.12924759,0.87328076,-0.46885137,0.00000000,-0.00000000
-2.59629815,3.84215162,-2.22299131,0.56140117,-0.28062990,2.98777755,-1.65953824,0.00071656,-0.00291709,0.24902160,-0.13100343,0.84790143,-0.45642236,0.00000000,-0.00000000
-2.59029515,3.72450223,-2.26287085,0.54921689,-0.28421062,2.89099645,-1.69985626,0.00072683,-0.00293514,0.24539105,-0.13368749,0.82110970,-0.44817976,0.00000000,-0.00000000
-2.58429215,3.60542949,-2.30954462,0.53603170,-0.28881871,2.79383555,-1.74348503,0.00074081,-0.00296364,0.24139866,-0.13723555,0.79324391,-0.44407921,0.00000000,-0.00000000
-2.57828914,3.48610271,-2.36163233,0.52206769,-0.29429030,2.69711433,-1.78932371,0.00075839,-0.00300066,0.23716601,-0.14155392,0.76464187,-0.44397787,0.00000000,-0.00000000
-2.57228614,3.36759812,-2.41758754,0.50754352,-0.30043693,2.60157910,-1.83618596,0.00077928,-0.00304390,0.23280569,-0.14652219,0.73563193,-0.44764251,0.00000000,-0.00000000
-2.56628314,3.25086789,-2.47575016,0.49266698,-0.30705200,2.50788236,-1.88283893,0.00080306,-0.00309084,0.22841670,-0.15199678,0.70652446,-0.45475969,0.00000000,-0.00000000
-2.56028014,3.13671386,-2.53440081,0.47762804,-0.31391750,2.41656549,-1.92804271,0.00082918,-0.00313881,0.22408075,-0.15781525,0.67760389,-0.46494771,0.00000000,-0.00000000
-2.55427714,3.02576765,-2.59181508,0.46259290,-0.32081083,2.32804599,-1.97058877,0.00085697,-0.00318509,0.21985929,-0.16380118,0.64912200,-0.47776982,0.00000000,-0.00000000
-2.54827414,2.91847821,-2.64631579,0.44769936,-0.32751146,2.24261002,-2.00933587,0.00088567,-0.00322700,0.21579168,-0.16976960,0.62129262,-0.49274839,0.00000000,-0.00000000
-2.54227114,2.81510780,-2.69632142,0.43305361,-0.33380724,2.16041080,-2.04324237,0.00091445,-0.00326199,0.21189447,-0.17553253,0.59428804,-0.50937956,0.00000000,-0.00000000
-2.53626813,2.71573668,-2.74038929,0.41872880,-0.33950012,2.08147322,-2.07139382,0.00094241,-0.00328774,0.20816184,-0.18090485,0.56823745,-0.52714785,0.00000000,-0.00000000
-2.53026513,2.62027641,-2.77725212,0.40476518,-0.34441116,2.00570441,-2.09302500,0.00096867,-0.00330218,0.20456716,-0.18570985,0.54322731,-0.54554062,0.00000000,-0.00000000
-2.52426213,2.52849119,-2.80584717,0.39117211,-0.34838473,1.93290994,-2.10753592,0.00099232,-0.00330360,0.20106560,-0.18978468,0.51930372,-0.56406161,0.00000000,-0.00000000
-2.51825913,2.44002594,-2.82533725,0.37793138,-0.35129184,1.86281464,-2.11450151,0.00101252,-0.00329068,0.19759758,-0.19298517,0.49647660,-0.58224351,0.00000000,-0.00000000
-2.51225613,2.35443976,-2.83512338,0.36500203,-0.35303247,1.79508709,-2.11367492,0.00102849,-0.00326252,0.19409290,-0.19519015,0.47472533,-0.59965913,0.00000000,-0.00000000
-2.50625313,2.27124278,-2.83484910,0.35232599,-0.35353699,1.72936628,-2.10498482,0.00103956,-0.00321862,0.19047533,-0.19630484,0.45400560,-0.61593079,0.00000000,-0.00000000
-2.50025013,2.18993424,-2.82439694,0.33983452,-0.35276670,1.66528902,-2.08852712,0.00104516,-0.00315894,0.18666732,-0.19626340,0.43425702,-0.63073788,0.00000000,-0.00000000
-2.49424712,2.11003986,-2.80387760,0.32745478,-0.35071347,1.60251652,-2.06455180,0.00104487,-0.00308382,0.18259470,-0.19503048,0.41541091,-0.64382226,0.00000000,-0.00000000
-2.48824412,2.03114614,-2.77361280,0.31511634,-0.34739866,1.54075859,-2.03344577,0.00103843,-0.00299402,0.17819101,-0.19260165,0.39739797,-0.65499154,0.00000000,-0.00000000
-2.48224112,1.95292991,-2.73411288,0.30275720,-0.34287131,1.47979416,-1.99571274,0.00102572,-0.00289061,0.17340135,-0.18900287,0.38015529,-0.66412009,0.00000000,-0.00000000
-2.47623812,1.87518142,-2.68605047,0.29032907,-0.33720590,1.41948700,-1.95195104,0.00100679,-0.00277496,0.16818550,-0.18428896,0.36363231,-0.67114800,0.00000000,-0.00000000
-2.47023512,1.79781986,-2.63023135,0.27780150,-0.33049953,1.35979578,-1.90283058,0.00098185,-0.00264869,0.16252017,-0.17854108,0.34779548,-0.67607798,0.00000000,-0.00000000
-2.46423212,1.72090069,-2.56756399,0.26516491,-0.32286896,1.30077807,-1.84906980,0.00095124,-0.00251358,0.15640038,-0.17186353,0.33263138,-0.67897051,0.00000000,-0.00000000
-2.45822911,1.64461451,-2.49902898,0.25243229,-0.31444729,1.24258806,-1.79141365,0.00091546,-0.00237154,0.14983990,-0.16437985,0.31814815,-0.67993755,0.00000000,-0.00000000
-2.45222611,1.56927784,-2.42564948,0.23963959,-0.30538072,1.18546852,-1.73061325,0.00087509,-0.00222453,0.14287075,-0.15622852,0.30437538,-0.67913498,0.00000000,-0.00000000
-2.44622311,1.49531678,-2.34846367,0.22684488,-0.29582511,1.12973736,-1.66740804,0.00083082,-0.00207450,0.13554196,-0.14755839,0.29136236,-0.67675437,0.00000000,-0.00000000
-2.44022011,1.42324447,-2.26850018,0.21412649,-0.28594284,1.07576989,-1.60251065,0.00078340,-0.00192336,0.12791750,-0.13852401,0.27917513,-0.67301429,0.00000000,-0.00000000
-2.43421711,1.35363427,-2.18675692,0.20158020,-0.27589958,1.02397795,-1.53659508,0.00073362,-0.00177289,0.12007381,-0.12928110,0.26789237,-0.66815156,0.00000000,-0.00000000
-2.42821411,1.28708999,-2.10418386,0.18931587,-0.26586135,0.97478706,-1.47028801,0.00068227,-0.00162477,0.11209681,-0.11998231,0.25760074,-0.66241286,0.00000000,-0.00000000
-2.42221111,1.22421544,-2.02166991,0.17745362,-0.25599173,0.92861319,-1.40416334,0.00063016,-0.00148046,0.10407883,-0.11077339,0.24838970,-0.65604687,0.00000000,-0.00000000
