energy_ev,total_up,Mo_p_up,Mo_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-4.30115058,3.46022632,2.79345113,1.01016722,0.80765457,0.00838259,0.01434923,1.90102726
-4.29514757,3.46931203,2.75703847,1.01849569,0.78657869,0.00823159,0.01486956,1.93253052
-4.28914457,3.47333226,2.71198708,1.02584409,0.76349288,0.00806124,0.01544283,1.96163283
-4.28314157,3.47324625,2.65957188,1.03245501,0.73883051,0.00787341,0.01607407,1.98861581
-4.27713857,3.46997451,2.60109578,1.03855464,0.71304141,0.00767052,0.01676652,2.01371289
-4.27113557,3.46433638,2.53783585,1.04433445,0.68657397,0.00745541,0.01752118,2.03707990
-4.26513257,3.45699476,2.47099436,1.04993482,0.65985808,0.00723112,0.01833654,2.05877080
-4.25912956,3.44841106,2.40165695,1.05543151,0.63328968,0.00700076,0.01920838,2.07872019
-4.25312656,3.43881320,2.33075995,1.06082596,0.60721760,0.00676732,0.02012961,2.09673364
-4.24712356,3.42817817,2.25906808,1.06603985,0.58193334,0.00653356,0.02109034,2.11248676
-4.24112056,3.41623022,2.18716315,1.07091448,0.55766403,0.00630187,0.02207793,2.12553307
-4.23511756,3.40245452,2.11544363,1.07521487,0.53456882,0.00607420,0.02307725,2.13532022
-4.22911456,3.38612532,2.04413453,1.07863851,0.51273855,0.00585197,0.02407106,2.14121390
-4.22311156,3.36634678,1.97330615,1.08082818,0.49219869,0.00563613,0.02504042,2.14252786
-4.21710855,3.34210392,1.90290005,1.08138816,0.47291505,0.00542708,0.02596527,2.13855841
-4.21110555,3.31232064,1.83276014,1.07990292,0.45480179,0.00522476,0.02682500,2.12862142
-4.20510255,3.27592140,1.76266666,1.07595731,0.43773125,0.00502873,0.02759916,2.11208963
-4.19909955,3.23189307,1.69237081,1.06915705,0.42154490,0.00483818,0.02826809,2.08842821
-4.19309655,3.17934350,1.62162787,1.05914856,0.40606484,0.00465212,0.02881358,2.05722663
-4.18709355,3.11755373,1.55022689,1.04563697,0.39110518,0.00446938,0.02921952,2.01822500
-4.18109055,3.04602138,1.47801562,1.02840154,0.37648284,0.00428879,0.02947245,1.97133365
-4.17508754,2.96449287,1.40491926,1.00730766,0.36202717,0.00410921,0.02956202,1.91664494
-4.16908454,2.87298359,1.33095275,0.98231501,0.34758815,0.00392965,0.02948135,1.85443688
-4.16308154,2.77178513,1.25622610,0.95348142,0.33304283,0.00374933,0.02922731,1.78516849
-4.15707854,2.66145987,1.18094331,0.92096264,0.31829987,0.00356770,0.02880056,1.70946751
-4.15107554,2.54282380,1.10539531,0.88500789,0.30330220,0.00338450,0.02820557,1.62811118
-4.14507254,2.41691890,1.02994796,0.84595177,0.28802777,0.00319978,0.02745046,1.54200133
-4.13906953,2.28497707,0.95502630,0.80420300,0.27248865,0.00301385,0.02654671,1.45213528
-4.13306653,2.14837775,0.88109621,0.76023060,0.25672868,0.00282734,0.02550874,1.35957398
-4.12706353,2.00860163,0.80864490,0.71454839,0.24081991,0.00264108,0.02435349,1.26540914
-4.12106053,1.86718292,0.73816149,0.66769855,0.22485827,0.00245614,0.02309984,1.17073084
-4.11505753,1.72566242,0.67011862,0.62023493,0.20895858,0.00227373,0.02176800,1.07659701
-4.10905453,1.58554355,0.60495628,0.57270705,0.19324956,0.00209519,0.02037898,0.98400602
-4.10305153,1.44825296,0.54306833,0.52564528,0.17786875,0.00192192,0.01895394,0.89387340
-4.09704852,1.31510732,0.48479234,0.47954780,0.16295793,0.00175536,0.01751363,0.80701322
-4.09104552,1.18728699,0.43040293,0.43486981,0.14865906,0.00159691,0.01607795,0.72412460
-4.08504252,1.06581725,0.38010854,0.39201509,0.13511096,0.00144798,0.01466543,0.64578348
-4.07903952,0.95155713,0.33405154,0.35133027,0.12244677,0.00130987,0.01329295,0.57243933
-4.07303652,0.84519551,0.29231126,0.31310165,0.11079232,0.00118385,0.01197544,0.50441659
-4.06703352,0.74725386,0.25490942,0.27755438,0.10026525,0.00107108,0.01072575,0.44192010
-4.06103052,0.65809479,0.22181747,0.24485399,0.09097490,0.00097266,0.00955451,0.38504400
-4.05502751,0.57793518,0.19296514,0.21510967,0.08302277,0.00088961,0.00847021,0.33378315
-4.04902451,0.50686287,0.16824966,0.18837917,0.07650348,0.00082289,0.00747924,0.28804635
-4.04302151,0.44485539,0.14754500,0.16467477,0.07150586,0.00077343,0.00658606,0.24767067
-4.03701851,0.39179978,0.13071065,0.14396985,0.06811420,0.00074209,0.00579339,0.21243593
-4.03101551,0.34751207,0.11759945,0.12620588,0.06640927,0.00072972,0.00510243,0.18207891
-4.02501251,0.31175563,0.10806416,0.11129918,0.06646898,0.00073714,0.00451314,0.15630660
-4.01900950,0.28425726,0.10196245,0.09914730,0.06836858,0.00076512,0.00402447,0.13480809
-4.01300650,0.26472066,0.09916014,0.08963477,0.07218008,0.00081440,0.00363460,0.11726487
-4.00700350,0.25283650,0.09953267,0.08263782,0.07797105,0.00088565,0.00334123,0.10335918
-4.00100050,0.24828911,0.10296480,0.07802820,0.08580248,0.00097942,0.00314170,0.09278053
-3.99499750,0.25075965,0.10934870,0.07567582,0.09572598,0.00109615,0.00303320,0.08523025
-3.98899450,0.25992588,0.11858053,0.07545038,0.10778011,0.00123605,0.00301292,0.08042431
-3.98299150,0.27545907,0.13055587,0.07722195,0.12198626,0.00139911,0.00307806,0.07809450
-3.97698849,0.29701839,0.14516432,0.08086062,0.13834403,0.00158502,0.00322596,0.07798823
-3.97098549,0.32424355,0.16228351,0.08623555,0.15682641,0.00179310,0.00345403,0.07986732
-3.96498249,0.35674643,0.18177311,0.09321334,0.17737511,0.00202225,0.00375979,0.08350592
-3.95897949,0.39410240,0.20346906,0.10165623,0.19989625,0.00227094,0.00414073,0.08868806
-3.95297649,0.43584234,0.22717853,0.11142011,0.22425668,0.00253709,0.00459431,0.09520490
-3.94697349,0.48144588,0.25267592,0.12235273,0.25028137,0.00281816,0.00511779,0.10285225
-3.94097049,0.53033689,0.27970025,0.13429226,0.27775199,0.00311106,0.00570813,0.11142831
-3.93496748,0.58188151,0.30795421,0.14706635,0.30640704,0.00341219,0.00636190,0.12073211
-3.92896448,0.63538941,0.33710510,0.16049190,0.33594354,0.00371752,0.00707513,0.13056255
-3.92296148,0.69011847,0.36678767,0.17437555,0.36602063,0.00402260,0.00784322,0.14071840
-3.91695848,0.74528302,0.39660899,0.18851503,0.39626480,0.00432270,0.00866083,0.15099913
-3.91095548,0.80006542,0.42615520,0.20270135,0.42627686,0.00461288,0.00952184,0.16120666
-3.90495248,0.85363094,0.45499995,0.21672174,0.45564052,0.00488814,0.01041925,0.17114788
-3.89894947,0.90514514,0.48271432,0.23036330,0.48393207,0.00514354,0.01134521,0.18063799
-3.89294647,0.95379339,0.50887780,0.24341724,0.51073119,0.00537440,0.01229100,0.18950435
-3.88694347,0.99880159,0.53308998,0.25568341,0.53563219,0.00557640,0.01324711,0.19759077
-3.88094047,1.03945738,0.55498247,0.26697516,0.55825542,0.00574577,0.01420328,0.20476197
-3.87493747,1.07513080,0.57423061,0.27712415,0.57825842,0.00587940,0.01514868,0.21090805
-3.86893447,1.10529374,0.59056450,0.28598498,0.59534626,0.00597499,0.01607202,0.21594882
-3.86293147,1.12953724,0.60377895,0.29343940,0.60928076,0.00603115,0.01696176,0.21983762
-3.85692846,1.14758591,0.61374201,0.29940005,0.61988821,0.00604747,0.01780637,0.22256462
-3.85092546,1.15930906,0.62040173,0.30381347,0.62706532,0.00602456,0.01859457,0.22415948
-3.84492246,1.16472802,0.62379100,0.30666228,0.63078318,0.00596407,0.01931559,0.22469307
-3.83891946,1.16401936,0.62403034,0.30796655,0.63108908,0.00586866,0.01995949,0.22427840
-3.83291646,1.15751417,0.62132861,0.30778422,0.62810626,0.00574196,0.02051748,0.22307062
-3.82691346,1.14569322,0.61598163,0.30621060,0.62203158,0.00558848,0.02098218,0.22126606
-3.82091046,1.12917848,0.60836896,0.30337704,0.61313118,0.00541349,0.02134796,0.21910039
-3.81490745,1.10872123,0.59894892,0.29944869,0.60173456,0.00522289,0.02161115,0.21684595
-3.80890445,1.08518725,0.58825202,0.29462159,0.58822695,0.00502308,0.02177027,0.21480828
-3.80290145,1.05953964,0.57687317,0.28911903,0.57304071,0.00482074,0.02182624,0.21332185
-3.79689845,1.03281967,0.56546280,0.28318740,0.55664559,0.00462272,0.02178243,0.21274516
-3.79089545,1.00612635,0.55471713,0.27709155,0.53953854,0.00443582,0.02164472,0.21345527
-3.78489245,0.98059511,0.54536785,0.27110980,0.52223306,0.00426666,0.02142151,0.21584169
-3.77888944,0.95737619,0.53817135,0.26552880,0.50524866,0.00412150,0.02112350,0.22029977
-3.77288644,0.93761300,0.53389768,0.26063812,0.48910036,0.00400609,0.02076357,0.22722371
-3.76688344,0.92242114,0.53331941,0.25672502,0.47428883,0.00392555,0.02035648,0.23699913
-3.76088044,0.91286817,0.53720052,0.25406919,0.46129107,0.00388427,0.01991850,0.24999530
-3.75487744,0.90995474,0.54628541,0.25293781,0.45055208,0.00388579,0.01946698,0.26655725
-3.74887444,0.91459734,0.56128825,0.25358096,0.44247758,0.00393277,0.01901995,0.28699772
-3.74287144,0.92761300,0.58288278,0.25622755,0.43742790,0.00402692,0.01859555,0.31158924
-3.73686843,0.94970632,0.61169264,0.26108181,0.43571336,0.00416901,0.01821156,0.34055642
-3.73086543,0.98145921,0.64828255,0.26832065,0.43759109,0.00435886,0.01788488,0.37406884
-3.72486243,1.02332351,0.69315039,0.27809173,0.44326341,0.00459537,0.01763104,0.41223459
-3.71885943,1.07561688,0.74672033,0.29051257,0.45287788,0.00487662,0.01746375,0.45509483
-3.71285643,1.13852194,0.80933721,0.30567061,0.46652893,0.00519989,0.01739455,0.50261963
-3.70685343,1.21208895,0.88126215,0.32362423,0.48426098,0.00556184,0.01743243,0.55470526
-3.70085043,1.29624162,0.96266943,0.34440479,0.50607294,0.00595857,0.01758371,0.61117315
-3.69484742,1.39078608,1.05364457,0.36801939,0.53192385,0.00638579,0.01785181,0.67177065
-3.68884442,1.49542232,1.15418346,0.39445442,0.56173926,0.00683899,0.01823728,0.73617361
-3.68284142,1.60975760,1.26419212,0.42367943,0.59541812,0.00731354,0.01873788,0.80399076
-3.67683842,1.73332099,1.38348701,0.45565124,0.63283954,0.00780490,0.01934869,0.87476974
-3.67083542,1.86557806,1.51179513,0.49031787,0.67386912,0.00830874,0.02006243,0.94800454
-3.66483242,2.00594472,1.64875382,0.52762186,0.71836422,0.00882109,0.02086973,1.02314408
-3.65882941,2.15379918,1.79390954,0.56750287,0.76617775,0.00933841,0.02175950,1.09960145
-3.65282641,2.30849103,1.94671543,0.60989900,0.81716010,0.00985772,0.02271939,1.17676352
-3.64682341,2.46934655,2.10652737,0.65474670,0.87115889,0.01037663,0.02373620,1.25400040
-3.64082041,2.63566982,2.27259847,0.70197905,0.92801631,0.01089331,0.02479629,1.33067432
-3.63481741,2.80673914,2.44407215,0.75152238,0.98756419,0.01140656,0.02588598,1.40614771
-3.62881441,2.98179909,2.61997428,0.80329117,1.04961681,0.01191565,0.02699193,1.47979011
-3.62281141,3.16004859,2.79920503,0.85718168,1.11396202,0.01242027,0.02810141,1.55098384
-3.61680840,3.34062600,2.98053134,0.91306433,1.18035108,0.01292040,0.02920258,1.61912836
-3.61080540,3.52259259,3.16258130,0.97077565,1.24848811,0.01341618,0.03028458,1.68364353
-3.60480240,3.70491610,3.34384169,1.03011016,1.31801991,0.01390772,0.03133767,1.74397200
-3.59879940,3.88645632,3.52266004,1.09081299,1.38852717,0.01439495,0.03235322,1.79958099
-3.59279640,4.06595461,3.69725261,1.15257396,1.45951805,0.01487750,0.03332364,1.84996408
-3.58679340,4.24202959,3.86571952,1.21502387,1.53042500,0.01535458,0.03424229,1.89464329
-3.58079040,4.41318055,4.02606775,1.27773357,1.60060570,0.01582483,0.03510336,1.93317198
-3.57478739,4.57780011,4.17624260,1.34021654,1.66934858,0.01628634,0.03590169,1.96513894
-3.56878439,4.73419700,4.31416759,1.40193516,1.73588348,0.01673661,0.03663265,1.99017394
-3.56278139,4.88062921,4.43779202,1.46231103,1.79939724,0.01717260,0.03729202,2.00795473
-3.55677839,5.01534700,4.54514517,1.52073910,1.85905412,0.01759082,0.03787589,2.01821563
-3.55077539,5.13664466,4.63439520,1.57660538,1.91402036,0.01798749,0.03838063,2.02075731
-3.54477239,5.24291894,4.70391046,1.62930748,1.96349188,0.01835866,0.03880298,2.01545732
-3.53876938,5.33273157,4.75232044,1.67827729,2.00672400,0.01870049,0.03914010,2.00228092
-3.53276638,5.40487291,4.77857345,1.72300456,2.04306164,0.01900942,0.03938975,1.98129136
-3.52676338,5.45842296,4.78198788,1.76306016,2.07196853,0.01928238,0.03955052,1.95265887
-3.52076038,5.49280645,4.76229407,1.79811785,2.09305368,0.01951704,0.03962206,1.91666764
-3.51475738,5.50783834,4.71966431,1.82797294,2.10609379,0.01971194,0.03960541,1.87372001
-3.50875438,5.50375652,4.65472857,1.85255691,2.11104990,0.01986667,0.03950322,1.82433723
-3.50275138,5.48123932,4.56857481,1.87194659,2.10807745,0.01998194,0.03932003,1.76915638
-3.49674837,5.44140573,4.46273295,1.88636731,2.09752876,0.02005960,0.03906249,1.70892320
-3.49074537,5.38579756,4.33914271,1.89618923,2.07994756,0.02010259,0.03873945,1.64448084
-3.48474237,5.31634338,4.20010645,1.90191695,2.05605562,0.02011488,0.03836207,1.57675464
-3.47873937,5.23530543,4.04822859,1.90417227,2.02673187,0.02010126,0.03794372,1.50673361
-3.47273637,5.14521141,3.88634430,1.90367106,1.99298480,0.02006714,0.03749987,1.43544909
-3.46673337,5.04877396,3.71744050,1.90119486,1.95591955,0.02001829,0.03704776,1.36395152
-3.46073037,4.94880162,3.54457238,1.89755876,1.91670087,0.01996055,0.03660612,1.29328621
-3.45472736,4.84810510,3.37077934,1.89357699,1.87651398,0.01989948,0.03619465,1.22446917
-3.44872436,4.74940341,3.19900352,1.89002794,1.83652491,0.01984013,0.03583352,1.15846388
-3.44272136,4.65523412,3.03201455,1.88762039,1.79784218,0.01978667,0.03554276,1.09615998
-3.43671836,4.56787198,2.87234302,1.88696279,1.76148168,0.01974224,0.03534172,1.03835469
-3.43071536,4.48925942,2.72222524,1.88853708,1.72833598,0.01970867,0.03524838,0.98573752
-3.42471236,4.42095208,2.58356066,1.89267853,1.69914962,0.01968640,0.03527881,0.93887871
-3.41870935,4.36408135,2.45788302,1.89956251,1.67450103,0.01967442,0.03544663,0.89822169
-3.41270635,4.31933524,2.34634530,1.90919908,1.65479176,0.01967027,0.03576253,0.86407955
-3.40670335,4.28695774,2.24971800,1.92143537,1.64024301,0.01967017,0.03623390,0.83663532
-3.40070035,4.26676592,2.16839955,1.93596571,1.63089940,0.01966917,0.03686450,0.81594583
-3.39469735,4.25818313,2.10243748,1.95234892,1.62663910,0.01966138,0.03765434,0.80194854
-3.38869435,4.26028588,2.05155814,1.97003149,1.62718970,0.01964026,0.03859958,0.79447101
-3.38269135,4.27186147,2.01520314,1.98837567,1.63214848,0.01959896,0.03969251,0.79324212
-3.37668834,4.29147288,1.99257007,2.00669058,1.64100586,0.01953063,0.04092177,0.79790479
-3.37068534,4.31752753,1.98265565,2.02426483,1.65317073,0.01942876,0.04227250,0.80802936
-3.36468234,4.34834630,1.98429923,2.04039884,1.66799626,0.01928753,0.04372667,0.82312718
-3.35867934,4.38222967,1.99622521,2.05443522,1.68480509,0.01910207,0.04526344,0.84266414
-3.35267634,4.41751810,2.01708300,2.06578575,1.70291261,0.01886872,0.04685962,0.86607356
-3.34667334,4.45264454,2.04548366,2.07395365,1.72164778,0.01858518,0.04849011,0.89276854
-3.34067034,4.48617735,2.08003283,2.07855035,1.74037071,0.01825067,0.05012841,0.92215323
-3.33466733,4.51685289,2.11935957,2.07930614,1.75848660,0.01786592,0.05174721,0.95363342
-3.32866433,4.54359742,2.16214128,2.07607456,1.77545628,0.01743320,0.05331889,0.98662608
-3.32266133,4.56553899,2.20712505,2.06883070,1.79080308,0.01695620,0.05481610,1.02056816
-3.31665833,4.58200992,2.25314567,2.05766398,1.80411671,0.01643991,0.05621233,1.05492452
-3.31065533,4.59254159,2.29914082,2.04276628,1.81505442,0.01589039,0.05748248,1.08919531
-3.30465233,4.59685292,2.34416385,2.02441630,1.82334018,0.01531460,0.05860336,1.12292244
-3.29864932,4.59483433,2.38739431,2.00296149,1.82876224,0.01472011,0.05955424,1.15569560
-3.29264632,4.58652896,2.42814640,1.97879868,1.83116991,0.01411489,0.06031730,1.18715728
-3.28664332,4.57211256,2.46587540,1.95235463,1.83046987,0.01350701,0.06087801,1.21700711
-3.28064032,4.55187352,2.50018173,1.92406757,1.82662248,0.01290443,0.06122554,1.24500505
-3.27463732,4.52619397,2.53081245,1.89437080,1.81963838,0.01231481,0.06135299,1.27097344
-3.26863432,4.49553262,2.55765977,1.86367892,1.80957553,0.01174530,0.06125753,1.29479757
-3.26263132,4.46040971,2.58075622,1.83237726,1.79653674,0.01120236,0.06094053,1.31642476
-3.25662831,4.42139420,2.60026613,1.80081493,1.78066752,0.01069172,0.06040746,1.33586167
-3.25062531,4.37909290,2.61647323,1.76930125,1.76215433,0.01021823,0.05966771,1.35316990
-3.24462231,4.33414140,2.62976451,1.73810562,1.74122275,0.00978584,0.05873437,1.36845984
-3.23861931,4.28719624,2.64061046,1.70746032,1.71813557,0.00939760,0.05762375,1.38188292
-3.23261631,4.23892800,2.64954250,1.67756583,1.69319060,0.00905563,0.05635492,1.39362255
-3.22661331,4.19001509,2.65712819,1.64859799,1.66671795,0.00876116,0.05494913,1.40388407
-3.22061031,4.14113774,2.66394563,1.62071633,1.63907678,0.00851460,0.05342915,1.41288425
-3.21460730,4.09297248,2.67055818,1.59407302,1.61065150,0.00831558,0.05181858,1.42084076
-3.20860430,4.04618677,2.67749099,1.56882157,1.58184744,0.00816302,0.05014119,1.42796234
-3.20260130,4.00143428,2.68521096,1.54512489,1.55308616,0.00805523,0.04842022,1.43444016
-3.19659830,3.95935079,2.69411125,1.52316204,1.52480045,0.00798998,0.04667779,1.44044101
-3.19059530,3.92055102,2.70450170,1.50313331,1.49742927,0.00796460,0.04493436,1.44610266
-3.18459230,3.88562660,2.71660592,1.48526314,1.47141279,0.00797607,0.04320832,1.45153188
-3.17858929,3.85514512,2.73056545,1.46980091,1.44718749,0.00802110,0.04151566,1.45680522
-3.17258629,3.82965021,2.74645091,1.45701909,1.42518161,0.00809625,0.03986980,1.46197252
-3.16658329,3.80966236,2.76427948,1.44720897,1.40581075,0.00819802,0.03828158,1.46706295
-3.16058029,3.79567991,2.78403772,1.44067386,1.38947364,0.00832291,0.03675930,1.47209311
-3.15457729,3.78817955,2.80570788,1.43771992,1.37654790,0.00846751,0.03530900,1.47707670
-3.14857429,3.78761557,2.82929596,1.43864483,1.36738566,0.00862858,0.03393468,1.48203474
-3.14257129,3.79441691,2.85485895,1.44372455,1.36230866,0.00880309,0.03263880,1.48700576
-3.13656828,3.80898134,2.88252916,1.45319870,1.36160288,0.00898829,0.03142262,1.49205482
-3.13056528,3.83166591,2.91253304,1.46725486,1.36551226,0.00918167,0.03028669,1.49728053
-3.12456228,3.86277339,2.94520246,1.48601257,1.37423163,0.00938102,0.02923131,1.50281928
-3.11855928,3.90253449,2.98097682,1.50950756,1.38789874,0.00958439,0.02825687,1.50884605
-3.11255628,3.95108628,3.02039468,1.53767700,1.40658556,0.00979007,0.02736424,1.51557124
-3.10655328,4.00844731,3.06407440,1.57034660,1.43028913,0.00999650,0.02655496,1.52323358
-3.10055028,4.07449079,3.11268414,1.60722036,1.45892240,0.01020228,0.02583139,1.53208899
-3.09454727,4.14891719,3.16690209,1.64787359,1.49230550,0.01040600,0.02519676,1.54239598
-3.08854427,4.23122823,3.22736867,1.69175023,1.53015811,0.01060627,0.02465501,1.55439822
-3.08254127,4.32070406,3.29463318,1.73816470,1.57209371,0.01080156,0.02421067,1.56830521
-3.07653827,4.41638598,3.36909770,1.78630893,1.61761608,0.01099020,0.02386852,1.58427224
-3.07053527,4.51706639,3.45096173,1.83526465,1.66611904,0.01117030,0.02363322,1.60238078
-3.06453227,4.62128782,3.54017077,1.88402089,1.71688964,0.01133971,0.02350894,1.62262075
-3.05852926,4.72735221,3.63637251,1.93149636,1.76911530,0.01149604,0.02349886,1.64487572
-3.05252626,4.83334131,3.73888366,1.97656603,1.82189511,0.01163665,0.02360476,1.66891237
-3.04652326,4.93714819,3.84667014,2.01809107,1.87425508,0.01175870,0.02382655,1.69437487
-3.04052026,5.03651941,3.95834268,2.05495097,1.92516718,0.01185918,0.02416196,1.72078507
-3.03451726,5.12910667,4.07216900,2.08607656,1.97357167,0.01193505,0.02460620,1.74754862
-3.02851426,5.21252605,4.18610311,2.11048250,2.01840182,0.01198329,0.02515178,1.77396716
-3.02251126,5.28442268,4.29783090,2.12729783,2.05861045,0.01200100,0.02578838,1.79925604
-3.01650825,5.34253801,4.40483072,2.13579313,2.09319694,0.01198553,0.02650288,1.82256715
-3.01050525,5.38477692,4.50444660,2.13540317,2.12123392,0.01193459,0.02727951,1.84301561
-3.00450225,5.40927169,4.59397095,2.12574383,2.14189237,0.01184635,0.02810005,1.85970933
-2.99849925,5.41444000,4.67073323,2.10662284,2.15446425,0.01171951,0.02894424,1.87178002
-2.99249625,5.39903450,4.73219060,2.07804367,2.15838175,0.01155338,0.02979020,1.87841419
-2.98649325,5.36218184,4.77601648,2.04020267,2.15323229,0.01134791,0.03061499,1.87888282
-2.98049025,5.30340966,4.80018296,1.99347967,2.13876895,0.01110375,0.03139518,1.87256818
-2.97448724,5.22266053,4.80303341,1.93842266,2.11491584,0.01082222,0.03210751,1.85898683
-2.96848424,5.12029261,4.78334207,1.87572748,2.08176837,0.01050528,0.03272953,1.83780761
-2.96248124,4.99706730,4.74035813,1.80621348,2.03958859,0.01015549,0.03324023,1.80886399
-2.95647824,4.85412473,4.67383247,1.73079647,1.98879585,0.00977596,0.03362071,1.77216044
-2.95047524,4.69294848,4.58402629,1.65046026,1.92995337,0.00937024,0.03385465,1.72787250
-2.94447224,4.51532135,4.47170145,1.56622788,1.86375127,0.00894225,0.03392887,1.67634082
-2.93846923,4.32327403,4.33809364,1.47913385,1.79098689,0.00849618,0.03383363,1.61805967
-2.93246623,4.11902905,4.18486962,1.39019835,1.71254305,0.00803635,0.03356298,1.55366036
-2.92646323,3.90494209,4.01407121,1.30040426,1.62936527,0.00756717,0.03311487,1.48389073
-2.92046023,3.68344280,3.82804844,1.21067749,1.54243851,0.00709299,0.03249117,1.40959147
-2.91445723,3.45697727,3.62938535,1.12187112,1.45276433,0.00661806,0.03169758,1.33167042
-2.90845423,3.22795368,3.42082138,1.03475349,1.36133903,0.00614640,0.03074344,1.25107605
-2.90245123,2.99869276,3.20517196,0.95000011,1.26913344,0.00568176,0.02964135,1.16877098
-2.89644822,2.77138420,2.98525121,0.86818915,1.17707469,0.00522760,0.02840679,1.08570671
-2.89044522,2.54804982,2.76379961,0.78980036,1.08603040,0.00478697,0.02705761,1.00280030
-2.88444222,2.33051396,2.54341912,0.71521665,0.99679557,0.00436255,0.02561343,0.92091383
-2.87843922,2.12038148,2.32651742,0.64472813,0.91008217,0.00395661,0.02409509,0.84083697
-2.87243622,1.91902304,2.11526279,0.57853788,0.82651163,0.00357098,0.02252405,0.76327330
-2.86643322,1.72756765,1.91155020,0.51676909,0.74661008,0.00320710,0.02092175,0.68883026
-2.86043022,1.54690179,1.71697902,0.45947300,0.67080619,0.00286599,0.01930911,0.61801297
-2.85442721,1.37767448,1.53284174,0.40663734,0.59943161,0.00254829,0.01770595,0.55122163
-2.84842421,1.22030766,1.36012326,0.35819487,0.53272350,0.00225430,0.01613062,0.48875224
-2.84242121,1.07501088,1.19950949,0.31403175,0.47082909,0.00198397,0.01459961,0.43080033
-2.83641821,0.94179952,1.05140385,0.27399566,0.41381183,0.00173696,0.01312725,0.37746716
-2.83041521,0.82051560,0.91595035,0.23790327,0.36165893,0.00151269,0.01172558,0.32876790
-2.82441221,0.71085041,0.79306139,0.20554736,0.31428979,0.00131035,0.01040420,0.28464134
-2.81840920,0.61236799,0.68244889,0.17670315,0.27156512,0.00112894,0.00917032,0.24496053
-2.81240620,0.52452893,0.58365714,0.15113408,0.23329650,0.00096733,0.00802877,0.20954391
-2.80640320,0.44671355,0.49609607,0.12859699,0.19925580,0.00082427,0.00698219,0.17816648
-2.80040020,0.37824423,0.41907356,0.10884665,0.16918459,0.00069845,0.00603115,0.15057068
-2.79439720,0.31840607,0.35182615,0.09163970,0.14280301,0.00058851,0.00517446,0.12647661
-2.78839420,0.26646581,0.29354700,0.07673814,0.11981800,0.00049309,0.00440937,0.10559136
-2.78239120,0.22168862,0.24341083,0.06391221,0.09993087,0.00041082,0.00373186,0.08761729
-2.77638819,0.18335257,0.20059548,0.05294281,0.08284387,0.00034039,0.00313692,0.07225921
-2.77038519,0.15076085,0.16429980,0.04362357,0.06826592,0.00028055,0.00261880,0.05923030
-2.76438219,0.12325168,0.13375810,0.03576241,0.05591731,0.00023012,0.00217128,0.04825691
-2.75837919,0.10020608,0.10825118,0.02918278,0.04553355,0.00018799,0.00178787,0.03908214
-2.75237619,0.08105355,0.08711429,0.02372467,0.03686825,0.00015318,0.00146205,0.03146854
-2.74637319,0.06527608,0.06974238,0.01924526,0.02969516,0.00012482,0.00118738,0.02519970
-2.74037019,0.05241053,0.05559295,0.01561940,0.02380955,0.00010214,0.00095769,0.02008117
-2.73436718,0.04204980,0.04418699,0.01274004,0.01902890,0.00008450,0.00076714,0.01594067
-2.72836418,0.03384302,0.03510846,0.01051842,0.01519307,0.00007142,0.00061033,0.01262781
-2.72236118,0.02749501,0.02800260,0.00888438,0.01216410,0.00006252,0.00048232,0.01001333
-2.71635818,0.02276532,0.02257349,0.00778663,0.00982566,0.00005760,0.00037867,0.00798822
-2.71035518,0.01946694,0.01858119,0.00719308,0.00808237,0.00005660,0.00029546,0.00646250
-2.70435218,0.01746514,0.01583870,0.00709132,0.00685889,0.00005962,0.00022923,0.00536405
-2.69834917,0.01667622,0.01420895,0.00748918,0.00609913,0.00006695,0.00017701,0.00463740
-2.69234617,0.01706650,0.01360193,0.00841540,0.00576530,0.00007904,0.00013628,0.00424253
-2.68634317,0.01865161,0.01397210,0.00992046,0.00583717,0.00009656,0.00010489,0.00415378
-2.68034017,0.02149578,0.01531610,0.01207730,0.00631126,0.00012038,0.00008108,0.00435888
-2.67433717,0.02571135,0.01767061,0.01498219,0.00720016,0.00015160,0.00006340,0.00485804
-2.66833417,0.03145818,0.02111047,0.01875527,0.00853186,0.00019154,0.00005068,0.00566312
-2.66233117,0.03894278,0.02574675,0.02354090,0.01034904,0.00024177,0.00004200,0.00679685
-2.65632816,0.04841696,0.03172474,0.02950760,0.01270833,0.00030409,0.00003663,0.00829205
-2.65032516,0.06017563,0.03922151,0.03684730,0.01567941,0.00038055,0.00003404,0.01019086
-2.64432216,0.07455361,0.04844302,0.04577385,0.01934388,0.00047342,0.00003384,0.01254372
-2.63831916,0.09192094,0.05962038,0.05652055,0.02379384,0.00058518,0.00003574,0.01540839
-2.63231616,0.11267658,0.07300519,0.06933649,0.02913011,0.00071849,0.00003959,0.01884859
-2.62631316,0.13724016,0.08886370,0.08448169,0.03546005,0.00087613,0.00004528,0.02293247
-2.62031016,0.16604169,0.10746973,0.10222076,0.04289482,0.00106097,0.00005278,0.02773077
-2.61430715,0.19950908,0.12909620,0.12281519,0.05154626,0.00127585,0.00006213,0.03331466
-2.60830415,0.23805364,0.15400547,0.14651419,0.06152325,0.00152358,0.00007337,0.03975331
-2.60230115,0.28205364,0.18243833,0.17354438,0.07292762,0.00180675,0.00008660,0.04711116
