energy_ev,total_up,Ca_p_up,Ca_d_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-3.10655328,2.32541746,0.01256828,0.00000000,1.09377917,0.19439695,0.05369784,0.27515024,0.02105054,1.39608512
-3.10055028,2.32415952,0.01258448,0.00000000,1.08783099,0.19548276,0.05521951,0.27292580,0.02094521,1.39581997
-3.09454727,2.31674736,0.01258337,0.00000000,1.07875765,0.19619035,0.05674871,0.26980308,0.02076095,1.39162064
-3.08854427,2.30361414,0.01256558,0.00000000,1.06685308,0.19655369,0.05828286,0.26585766,0.02049913,1.38373022
-3.08254127,2.28525070,0.01253194,0.00000000,1.05243089,0.19660810,0.05981743,0.26117374,0.02016270,1.37243286
-3.07653827,2.26217855,0.01248336,0.00000000,1.03580959,0.19638785,0.06134539,0.25584135,0.01975608,1.35803743
-3.07053527,2.23492478,0.01242065,0.00000000,1.01729923,0.19592397,0.06285684,0.24995367,0.01928507,1.34086188
-3.06453227,2.20400010,0.01234452,0.00000000,0.99719026,0.19524246,0.06433873,0.24360484,0.01875665,1.32121921
-3.05852926,2.16988131,0.01225539,0.00000000,0.97574510,0.19436302,0.06577482,0.23688825,0.01817885,1.29940579
-3.05252626,2.13299891,0.01215343,0.00000000,0.95319280,0.19329832,0.06714590,0.22989529,0.01756050,1.27569252
-3.04652326,2.09373029,0.01203850,0.00000000,0.92972666,0.19205383,0.06843010,0.22271471,0.01691110,1.25031924
-3.04052026,2.05239851,0.01191021,0.00000000,0.90550507,0.19062831,0.06960353,0.21543231,0.01624051,1.22349235
-3.03451726,2.00927632,0.01176793,0.00000000,0.88065486,0.18901477,0.07064102,0.20813115,0.01555886,1.19538577
-3.02851426,1.96459464,0.01161093,0.00000000,0.85527703,0.18720194,0.07151700,0.20089200,0.01487626,1.16614458
-3.02251126,1.91855462,0.01143842,0.00000000,0.82945411,0.18517606,0.07220655,0.19379393,0.01420265,1.13589120
-3.01650825,1.87134196,0.01124974,0.00000000,0.80325843,0.18292288,0.07268633,0.18691495,0.01354764,1.10473317
-3.01050525,1.82314232,0.01104444,0.00000000,0.77676079,0.18042978,0.07293567,0.18033264,0.01292031,1.07277211
-3.00450225,1.77415637,0.01082242,0.00000000,0.75003870,0.17768771,0.07293747,0.17412442,0.01232915,1.04011286
-2.99849925,1.72461344,0.01058401,0.00000000,0.72318355,0.17469309,0.07267899,0.16836765,0.01178187,1.00687235
-2.99249625,1.67478240,0.01033011,0.00000000,0.69630631,0.17144922,0.07215250,0.16313926,0.01128534,0.97318728
-2.98649325,1.62497917,0.01006218,0.00000000,0.66954135,0.16796738,0.07135570,0.15851498,0.01084554,0.93922024
-2.98049025,1.57557001,0.00978234,0.00000000,0.64304792,0.16426740,0.07029190,0.15456817,0.01046744,0.90516383
-2.97448724,1.52697048,0.00949331,0.00000000,0.61700956,0.16037769,0.06897001,0.15136821,0.01015505,0.87124231
-2.96848424,1.47963993,0.00919840,0.00000000,0.59163116,0.15633481,0.06740424,0.14897849,0.00991131,0.83771098
-2.96248124,1.43407170,0.00890144,0.00000000,0.56713406,0.15218244,0.06561363,0.14745428,0.00973816,0.80485293
-2.95647824,1.39077987,0.00860667,0.00000000,0.54374945,0.14797006,0.06362136,0.14684035,0.00963655,0.77297369
-2.95047524,1.35028293,0.00831863,0.00000000,0.52171049,0.14375111,0.06145394,0.14716858,0.00960642,0.74239384
-2.94447224,1.31308549,0.00804200,0.00000000,0.50124358,0.13958105,0.05914028,0.14845578,0.00964681,0.71344000
-2.93846923,1.27965911,0.00778149,0.00000000,0.48255937,0.13551516,0.05671073,0.15070168,0.00975589,0.68643480
-2.93246623,1.25042299,0.00754164,0.00000000,0.46584390,0.13160641,0.05419604,0.15388743,0.00993105,0.66168617
-2.92646323,1.22572588,0.00732669,0.00000000,0.45125045,0.12790333,0.05162646,0.15797454,0.01016900,0.63947656
-2.92046023,1.20582994,0.00714044,0.00000000,0.43889243,0.12444813,0.04903087,0.16290447,0.01046588,0.62005259
-2.91445723,1.19089742,0.00698612,0.00000000,0.42883774,0.12127509,0.04643600,0.16859891,0.01081734,0.60361557
-2.90845423,1.18098080,0.00686630,0.00000000,0.42110473,0.11840928,0.04386586,0.17496073,0.01121874,0.59031330
-2.90245123,1.17601689,0.00678277,0.00000000,0.41566007,0.11586571,0.04134127,0.18187568,0.01166522,0.58023357
-2.89644822,1.17582502,0.00673651,0.00000000,0.41241855,0.11364892,0.03887961,0.18921472,0.01215186,0.57339948
-2.89044522,1.18010951,0.00672765,0.00000000,0.41124463,0.11175294,0.03649470,0.19683691,0.01267377,0.56976686
-2.88444222,1.18846618,0.00675549,0.00000000,0.41195594,0.11016177,0.03419686,0.20459282,0.01322626,0.56922384
-2.87843922,1.20039251,0.00681846,0.00000000,0.41432821,0.10885014,0.03199310,0.21232825,0.01380484,0.57159253
-2.87243622,1.21530110,0.00691424,0.00000000,0.41810166,0.10778468,0.02988742,0.21988814,0.01440538,0.57663269
-2.86643322,1.23253572,0.00703977,0.00000000,0.42298839,0.10692532,0.02788123,0.22712053,0.01502405,0.58404743
-2.86043022,1.25138930,0.00719136,0.00000000,0.42868051,0.10622687,0.02597377,0.23388038,0.01565738,0.59349036
-2.85442721,1.27112310,0.00736478,0.00000000,0.43485879,0.10564074,0.02416260,0.24003313,0.01630216,0.60457429
-2.84842421,1.29098638,0.00755535,0.00000000,0.44120127,0.10511671,0.02244413,0.24545785,0.01695544,0.61688089
-2.84242121,1.31023586,0.00775809,0.00000000,0.44739181,0.10460459,0.02081400,0.25004988,0.01761432,0.62997115
-2.83641821,1.32815421,0.00796779,0.00000000,0.45312813,0.10405592,0.01926754,0.25372287,0.01827588,0.64339625
-2.83041521,1.34406726,0.00817915,0.00000000,0.45812909,0.10342533,0.01780013,0.25641017,0.01893702,0.65670845
-2.82441221,1.35735925,0.00838690,0.00000000,0.46214119,0.10267190,0.01640743,0.25806561,0.01959428,0.66947186
-2.81840920,1.36748597,0.00858588,0.00000000,0.46494393,0.10176015,0.01508563,0.25866358,0.02024370,0.68127265
-2.81240620,1.37398548,0.00877116,0.00000000,0.46635411,0.10066085,0.01383155,0.25819857,0.02088068,0.69172856
-2.80640320,1.37648654,0.00893813,0.00000000,0.46622896,0.09935158,0.01264269,0.25668422,0.02149993,0.70049748
-2.80040020,1.37471455,0.00908258,0.00000000,0.46446812,0.09781709,0.01151724,0.25415187,0.02209541,0.70728505
-2.79439720,1.36849536,0.00920077,0.00000000,0.46101445,0.09604934,0.01045401,0.25064893,0.02266033,0.71185109
-2.78839420,1.35775714,0.00928949,0.00000000,0.45585397,0.09404750,0.00945232,0.24623701,0.02318730,0.71401491
-2.78239120,1.34253056,0.00934614,0.00000000,0.44901479,0.09181768,0.00851191,0.24098996,0.02366847,0.71365949
-2.77638819,1.32294766,0.00936876,0.00000000,0.44056537,0.08937263,0.00763278,0.23499199,0.02409580,0.71073456
-2.77038519,1.29923971,0.00935608,0.00000000,0.43061212,0.08673128,0.00681506,0.22833600,0.02446136,0.70525866
-2.76438219,1.27173432,0.00930754,0.00000000,0.41929664,0.08391830,0.00605891,0.22112194,0.02475770,0.69732029
-2.75837919,1.24085220,0.00922333,0.00000000,0.40679263,0.08096363,0.00536441,0.21345566,0.02497830,0.68707818
-2.75237619,1.20710351,0.00910438,0.00000000,0.39330264,0.07790200,0.00473147,0.20544788,0.02511801,0.67476077
-2.74637319,1.17108411,0.00895242,0.00000000,0.37905478,0.07477247,0.00415983,0.19721356,0.02517349,0.66066499
-2.74037019,1.13347161,0.00876992,0.00000000,0.36429943,0.07161806,0.00364900,0.18887143,0.02514365,0.64515428
-2.73436718,1.09502108,0.00856011,0.00000000,0.34930607,0.06848530,0.00319829,0.18054388,0.02503006,0.62865585
-2.72836418,1.05656035,0.00832696,0.00000000,0.33436010,0.06542393,0.00280684,0.17235684,0.02483723,0.61165721
-2.72236118,1.01898449,0.00807511,0.00000000,0.31975978,0.06248656,0.00247368,0.16443981,0.02457289,0.59470168
-2.71635818,0.98324925,0.00780985,0.00000000,0.30581313,0.05972822,0.00219778,0.15692588,0.02424810,0.57838300
-2.71035518,0.95036297,0.00753706,0.00000000,0.29283474,0.05720605,0.00197817,0.14995152,0.02387725,0.56333869
-2.70435218,0.92137672,0.00726309,0.00000000,0.28114242,0.05497874,0.00181393,0.14365620,0.02347798,0.55024207
-2.69834917,0.89737211,0.00699471,0.00000000,0.27105351,0.05310602,0.00170432,0.13818172,0.02307088,0.53979290
-2.69234617,0.87944669,0.00673896,0.00000000,0.26288088,0.05164792,0.00164880,0.13367109,0.02267913,0.53270634
-2.68634317,0.86869649,0.00650304,0.00000000,0.25692840,0.05066390,0.00164708,0.13026695,0.02232798,0.52970033
-2.68034017,0.86619576,0.00629417,0.00000000,0.25348590,0.05021191,0.00169910,0.12810951,0.02204417,0.53148129
-2.67433717,0.87297394,0.00611945,0.00000000,0.25282365,0.05034712,0.00180505,0.12733406,0.02185516,0.53872829
-2.66833417,0.88998998,0.00598568,0.00000000,0.25518621,0.05112064,0.00196529,0.12806783,0.02178837,0.55207584
-2.66233117,0.91810466,0.00589921,0.00000000,0.26078598,0.05257801,0.00218032,0.13042659,0.02187032,0.57209556
-2.65632816,0.95805125,0.00586576,0.00000000,0.26979632,0.05475759,0.00245067,0.13451077,0.02212579,0.59927724
-2.65032516,1.01040565,0.00589030,0.00000000,0.28234468,0.05768891,0.00277677,0.14040143,0.02257692,0.63400973
-2.64432216,1.07555682,0.00597683,0.00000000,0.29850580,0.06139095,0.00315881,0.14815608,0.02324243,0.67656239
-2.63831916,1.15367872,0.00612831,0.00000000,0.31829532,0.06587055,0.00359664,0.15780460,0.02413678,0.72706762
-2.63231616,1.24470524,0.00634648,0.00000000,0.34166422,0.07112087,0.00408955,0.16934544,0.02526955,0.78550553
-2.62631316,1.34830913,0.00663177,0.00000000,0.36849423,0.07712014,0.00463616,0.18274226,0.02664483,0.85169129
-2.62031016,1.46388668,0.00698325,0.00000000,0.39859480,0.08383066,0.00523425,0.19792130,0.02826084,0.92526615
-2.61430715,1.59054910,0.00739856,0.00000000,0.43170170,0.09119818,0.00588062,0.21476960,0.03010963,1.00569273
-2.60830415,1.72712196,0.00787391,0.00000000,0.46747767,0.09915182,0.00657098,0.23313433,0.03217701,1.09225526
-2.60230115,1.87215339,0.00840410,0.00000000,0.50551535,0.10760438,0.00729990,0.25282331,0.03444268,1.18406526
-2.59629815,2.02393170,0.00898261,0.00000000,0.54534254,0.11645329,0.00806073,0.27360696,0.03688049,1.28007290
-2.59029515,2.18051263,0.00960166,0.00000000,0.58642983,0.12558216,0.00884563,0.29522158,0.03945896,1.37908408
-2.58429215,2.33975589,0.01025243,0.00000000,0.62820060,0.13486287,0.00964560,0.31737415,0.04214198,1.47978313
-2.57828914,2.49937036,0.01092517,0.00000000,0.67004310,0.14415820,0.01045059,0.33974843,0.04488963,1.58076044
-2.57228614,2.65696692,0.01160947,0.00000000,0.71132442,0.15332501,0.01124968,0.36201232,0.04765919,1.68054463
-2.56628314,2.81011713,0.01229447,0.00000000,0.75140576,0.16221773,0.01203124,0.38382628,0.05040626,1.77763793
-2.56028014,2.95641607,0.01296915,0.00000000,0.78965873,0.17069223,0.01278320,0.40485244,0.05308595,1.87055391
-2.55427714,3.09354696,0.01362257,0.00000000,0.82548189,0.17860978,0.01349336,0.42476426,0.05565410,1.95785610
-2.54827414,3.21934524,0.01424419,0.00000000,0.85831706,0.18584101,0.01414964,0.44325615,0.05806850,2.03819612
-2.54227114,3.33185957,0.01482413,0.00000000,0.88766465,0.19226976,0.01474046,0.46005281,0.06029007,2.11034994
-2.53626813,3.42940744,0.01535342,0.00000000,0.91309754,0.19779655,0.01525506,0.47491788,0.06228391,2.17325086
-2.53026513,3.51062291,0.01582423,0.00000000,0.93427277,0.20234164,0.01568381,0.48766134,0.06402025,2.22601800
-2.52426213,3.57449475,0.01623010,0.00000000,0.95094070,0.20584746,0.01601852,0.49814558,0.06547520,2.26797922
-2.51825913,3.62039323,0.01656605,0.00000000,0.96295119,0.20828030,0.01625271,0.50628951,0.06663128,2.29868761
-2.51225613,3.64808456,0.01682875,0.00000000,0.97025648,0.20963126,0.01638179,0.51207080,0.06747777,2.31793101
-2.50625313,3.65773230,0.01701652,0.00000000,0.97291080,0.20991630,0.01640325,0.51552580,0.06801081,2.32573432
-2.50025013,3.64988588,0.01712938,0.00000000,0.97106654,0.20917546,0.01631673,0.51674734,0.06823322,2.32235456
-2.49424712,3.62545649,0.01716900,0.00000000,0.96496727,0.20747124,0.01612404,0.51588031,0.06815416,2.30826901
-2.48824412,3.58568175,0.01713857,0.00000000,0.95493787,0.20488624,0.01582910,0.51311522,0.06778853,2.28415710
-2.48224112,3.53208028,0.01704269,0.00000000,0.94137213,0.20152008,0.01543781,0.50868005,0.06715628,2.25087664
-2.47623812,3.46639831,0.01688716,0.00000000,0.92471842,0.19748579,0.01495787,0.50283063,0.06628142,2.20943564
-2.47023512,3.39055037,0.01667878,0.00000000,0.90546388,0.19290588,0.01439855,0.49584005,0.06519110,2.16096051
-2.46423212,3.30655645,0.01642508,0.00000000,0.88411786,0.18790803,0.01377033,0.48798751,0.06391455,2.10666206
-2.45822911,3.21647801,0.01613408,0.00000000,0.86119530,0.18262090,0.01308466,0.47954716,0.06248196,2.04780042
-2.45222611,3.12235512,0.01581398,0.00000000,0.83720047,0.17716988,0.01235357,0.47077732,0.06092349,1.98564988
-2.44622311,3.02614712,0.01547296,0.00000000,0.81261190,0.17167326,0.01158932,0.46191071,0.05926832,1.92146504
-2.44022011,2.92967871,0.01511888,0.00000000,0.78786890,0.16623870,0.01080407,0.45314602,0.05754371,1.85644899
-2.43421711,2.83459316,0.01475907,0.00000000,0.76336020,0.16096033,0.01000959,0.44464114,0.05577436,1.79172453
-2.42821411,2.74231403,0.01440014,0.00000000,0.73941497,0.15591645,0.00921691,0.43650850,0.05398180,1.72830913
-2.42221111,2.65401636,0.01404780,0.00000000,0.71629658,0.15116792,0.00843615,0.42881252,0.05218401,1.66709415
-2.41620810,2.57060799,0.01370676,0.00000000,0.69419910,0.14675733,0.00767631,0.42156940,0.05039517,1.60882878
-2.41020510,2.49272094,0.01338062,0.00000000,0.67324666,0.14270888,0.00694510,0.41474907,0.04862570,1.55410883
-2.40420210,2.42071290,0.01307190,0.00000000,0.65349549,0.13902894,0.00624888,0.40827929,0.04688232,1.50337058
-2.39819910,2.35467801,0.01278196,0.00000000,0.63493845,0.13570735,0.00559266,0.40205160,0.04516837,1.45688957
-2.39219610,2.29446607,0.01251115,0.00000000,0.61751167,0.13271913,0.00498005,0.39592876,0.04348420,1.41478401
-2.38619310,2.23970905,0.01225880,0.00000000,0.60110307,0.13002680,0.00441338,0.38975330,0.04182772,1.37702267
-2.38019010,2.18985339,0.01202340,0.00000000,0.58556207,0.12758292,0.00389376,0.38335685,0.04019494,1.34343663
-2.37418709,2.14419656,0.01180273,0.00000000,0.57071022,0.12533287,0.00342124,0.37656953,0.03858064,1.31373442
-2.36818409,2.10192637,0.01159397,0.00000000,0.55635214,0.12321773,0.00299491,0.36922921,0.03697895,1.28751989
-2.36218109,2.06216115,0.01139393,0.00000000,0.54228628,0.12117709,0.00261310,0.36119003,0.03538400,1.26431220
-2.35617809,2.02398958,0.01119916,0.00000000,0.52831510,0.11915166,0.00227353,0.35232982,0.03379046,1.24356715
-2.35017509,1.98650835,0.01100613,0.00000000,0.51425428,0.11708573,0.00197343,0.34255613,0.03219400,1.22469914
-2.34417209,1.94885676,0.01081139,0.00000000,0.49994052,0.11492915,0.00170977,0.33181065,0.03059165,1.20710312
-2.33816908,1.91024687,0.01061169,0.00000000,0.48523785,0.11263903,0.00147929,0.32007180,0.02898214,1.19017578
-2.33216608,1.86998876,0.01040409,0.00000000,0.47004220,0.11018094,0.00127873,0.30735555,0.02736597,1.17333543
-2.32616308,1.82751007,0.01018606,0.00000000,0.45428420,0.10752969,0.00110485,0.29371439,0.02574548,1.15604004
-2.32016008,1.78236977,0.00995555,0.00000000,0.43793024,0.10466968,0.00095455,0.27923476,0.02412481,1.13780292
-2.31415708,1.73426609,0.00971103,0.00000000,0.42098190,0.10159483,0.00082492,0.26403301,0.02250967,1.11820575
-2.30815408,1.68303886,0.00945150,0.00000000,0.40347396,0.09830819,0.00071329,0.24825024,0.02090714,1.09690877
-2.30215108,1.62866667,0.00917651,0.00000000,0.38547120,0.09482116,0.00061724,0.23204634,0.01932530,1.07365785
-2.29614807,1.57125954,0.00888614,0.00000000,0.36706422,0.09115259,0.00053466,0.21559353,0.01777295,1.04828854
-2.29014507,1.51104765,0.00858097,0.00000000,0.34836467,0.08732759,0.00046371,0.19906980,0.01625915,1.02072708
-2.28414207,1.44836712,0.00826203,0.00000000,0.32950002,0.08337633,0.00040285,0.18265251,0.01479292,0.99098859
-2.27813907,1.38364341,0.00793076,0.00000000,0.31060832,0.07933270,0.00035079,0.16651248,0.01338283,0.95917252
-2.27213607,1.31737339,0.00758892,0.00000000,0.29183306,0.07523309,0.00030651,0.15080877,0.01203672,0.92545589
-2.26613307,1.25010659,0.00723858,0.00000000,0.27331829,0.07111511,0.00026928,0.13568439,0.01076142,0.89008440
-2.26013007,1.18242642,0.00688201,0.00000000,0.25520437,0.06701651,0.00023858,0.12126295,0.00956258,0.85336193
-2.25412706,1.11493199,0.00652166,0.00000000,0.23762421,0.06297417,0.00021413,0.10764644,0.00844447,0.81563883
-2.24812406,1.04822094,0.00616004,0.00000000,0.22070019,0.05902321,0.00019593,0.09491401,0.00740994,0.77729929
-2.24212106,0.98287364,0.00579973,0.00000000,0.20454182,0.05519626,0.00018421,0.08312177,0.00646043,0.73874840
-2.23611806,0.91943922,0.00544329,0.00000000,0.18924404,0.05152295,0.00017947,0.07230353,0.00559598,0.70039910
-2.23011506,0.85842346,0.00509321,0.00000000,0.17488617,0.04802940,0.00018250,0.06247219,0.00481533,0.66265953
-2.22411206,0.80027884,0.00475186,0.00000000,0.16153143,0.04473798,0.00019444,0.05362188,0.00411608,0.62592112
-2.21810905,0.74539670,0.00442147,0.00000000,0.14922701,0.04166711,0.00021677,0.04573041,0.00349480,0.59054776
-2.21210605,0.69410162,0.00410409,0.00000000,0.13800459,0.03883124,0.00025139,0.03876213,0.00294730,0.55686632
-2.20610305,0.64664800,0.00380156,0.00000000,0.12788116,0.03624083,0.00030063,0.03267080,0.00246870,0.52515884
-2.20010005,0.60321873,0.00351547,0.00000000,0.11886025,0.03390257,0.00036735,0.02740250,0.00205374,0.49565647
-2.19409705,0.56392590,0.00324718,0.00000000,0.11093329,0.03181950,0.00045494,0.02289842,0.00169686,0.46853540
-2.18809405,0.52881347,0.00299778,0.00000000,0.10408124,0.02999138,0.00056738,0.01909740,0.00139241,0.44391489
-2.18209105,0.49786159,0.00276810,0.00000000,0.09827626,0.02841497,0.00070926,0.01593815,0.00113479,0.42185723
-2.17608804,0.47099256,0.00255872,0.00000000,0.09348351,0.02708446,0.00088581,0.01336113,0.00091858,0.40236973
-2.17008504,0.44807806,0.00236998,0.00000000,0.08966294,0.02599190,0.00110287,0.01131010,0.00073860,0.38540858
-2.16408204,0.42894741,0.00220198,0.00000000,0.08677106,0.02512763,0.00136687,0.00973323,0.00059001,0.37088428
-2.15807904,0.41339650,0.00205462,0.00000000,0.08476259,0.02448075,0.00168477,0.00858387,0.00046836,0.35866840
-2.15207604,0.40119722,0.00192762,0.00000000,0.08359206,0.02403961,0.00206395,0.00782098,0.00036963,0.34860148
-2.14607304,0.39210671,0.00182055,0.00000000,0.08321507,0.02379218,0.00251208,0.00740921,0.00029022,0.34050151
-2.14007004,0.38587643,0.00173286,0.00000000,0.08358948,0.02372650,0.00303693,0.00731877,0.00022695,0.33417268
-2.13406703,0.38226036,0.00166387,0.00000000,0.08467614,0.02383097,0.00364611,0.00752498,0.00017706,0.32941407
-2.12806403,0.38102226,0.00161286,0.00000000,0.08643936,0.02409463,0.00434686,0.00800769,0.00013819,0.32602782
-2.12206103,0.38194154,0.00157905,0.00000000,0.08884706,0.02450730,0.00514567,0.00875060,0.00010834,0.32382646
-2.11605803,0.38481764,0.00156161,0.00000000,0.09187045,0.02505966,0.00604800,0.00974036,0.00008581,0.32263910
-2.11005503,0.38947278,0.00155971,0.00000000,0.09548342,0.02574320,0.00705786,0.01096575,0.00006925,0.32231628
-2.10405203,0.39575299,0.00157249,0.00000000,0.09966159,0.02655014,0.00817744,0.01241682,0.00005752,0.32273336
-2.09804902,0.40352762,0.00159909,0.00000000,0.10438109,0.02747315,0.00940677,0.01408401,0.00004975,0.32379225
-2.09204602,0.41268745,0.00163862,0.00000000,0.10961718,0.02850512,0.01074334,0.01595750,0.00004526,0.32542173
-2.08604302,0.42314159,0.00169020,0.00000000,0.11534277,0.02963882,0.01218180,0.01802652,0.00004354,0.32757629
-2.08004002,0.43481373,0.00175291,0.00000000,0.12152703,0.03086652,0.01371375,0.02027898,0.00004425,0.33023379
-2.07403702,0.44763792,0.00182581,0.00000000,0.12813412,0.03217972,0.01532754,0.02270118,0.00004719,0.33339213
-2.06803402,0.46155444,0.00190792,0.00000000,0.13512229,0.03356881,0.01700827,0.02527786,0.00005229,0.33706525
-2.06203102,0.47650614,0.00199825,0.00000000,0.14244333,0.03502287,0.01873780,0.02799238,0.00005959,0.34127869
-2.05602801,0.49243558,0.00209577,0.00000000,0.15004257,0.03652959,0.02049499,0.03082727,0.00006927,0.34606513
-2.05002501,0.50928331,0.00219946,0.00000000,0.15785948,0.03807521,0.02225603,0.03376494,0.00008161,0.35146005
-2.04402201,0.52698749,0.00230827,0.00000000,0.16582886,0.03964475,0.02399488,0.03678871,0.00009702,0.35749774
-2.03801901,0.54548489,0.00242123,0.00000000,0.17388260,0.04122222,0.02568388,0.03988397,0.00011603,0.36420797
-2.03201601,0.56471327,0.00253740,0.00000000,0.18195207,0.04279107,0.02729443,0.04303958,0.00013931,0.37161318
-2.02601301,0.58461494,0.00265596,0.00000000,0.18997084,0.04433472,0.02879779,0.04624936,0.00016766,0.37972640
-2.02001001,0.60514113,0.00277621,0.00000000,0.19787783,0.04583712,0.03016592,0.04951356,0.00020205,0.38854974
-2.01400700,0.62625697,0.00289764,0.00000000,0.20562047,0.04728346,0.03137234,0.05284038,0.00024358,0.39807343
-2.00800400,0.64794641,0.00301995,0.00000000,0.21315788,0.04866084,0.03239301,0.05624732,0.00029355,0.40827525
-2.00200100,0.67021668,0.00314310,0.00000000,0.22046372,0.04995886,0.03320709,0.05976230,0.00035340,0.41912023
-1.99599800,0.69310184,0.00326731,0.00000000,0.22752863,0.05117024,0.03379769,0.06342450,0.00042477,0.43056039
-1.98999500,0.71666492,0.00339308,0.00000000,0.23436196,0.05229124,0.03415247,0.06728479,0.00050945,0.44253459
-1.98399200,0.74099837,0.00352121,0.00000000,0.24099268,0.05332196,0.03426406,0.07140572,0.00060942,0.45496821
-1.97798899,0.76622249,0.00365276,0.00000000,0.24746945,0.05426648,0.03413036,0.07586096,0.00072679,0.46777281
-1.97198599,0.79248186,0.00378905,0.00000000,0.25385966,0.05513281,0.03375460,0.08073420,0.00086385,0.48084573
-1.96598299,0.81993975,0.00393160,0.00000000,0.26024749,0.05593260,0.03314525,0.08611756,0.00102298,0.49406973
-1.95997999,0.84877080,0.00408210,0.00000000,0.26673107,0.05668075,0.03231575,0.09210927,0.00120667,0.50731291
-1.95397699,0.87915215,0.00424232,0.00000000,0.27341888,0.05739485,0.03128402,0.09881109,0.00141747,0.52042898
-1.94797399,0.91125377,0.00441403,0.00000000,0.28042544,0.05809440,0.03007189,0.10632507,0.00165797,0.53325817
-1.94197099,0.94522820,0.00459897,0.00000000,0.28786668,0.05880008,0.02870432,0.11475011,0.00193073,0.54562896
-1.93596798,0.98120058,0.00479872,0.00000000,0.29585498,0.05953287,0.02720867,0.12417825,0.00223826,0.55736077
-1.92996498,1.01925939,0.00501464,0.00000000,0.30449441,0.06031322,0.02561378,0.13469088,0.00258297,0.56826770
-1.92396198,1.05944849,0.00524779,0.00000000,0.31387612,0.06116024,0.02394913,0.14635501,0.00296710,0.57816344
-1.91795898,1.10176100,0.00549888,0.00000000,0.32407438,0.06209105,0.02224401,0.15921976,0.00339269,0.58686716
-1.91195598,1.14613532,0.00576819,0.00000000,0.33514323,0.06312012,0.02052676,0.17331318,0.00386151,0.59421035
-1.90595298,1.19245350,0.00605557,0.00000000,0.34711406,0.06425886,0.01882402,0.18863964,0.00437503,0.60004424
-1.89994997,1.24054221,0.00636035,0.00000000,0.35999414,0.06551535,0.01716027,0.20517777,0.00493434,0.60424766
-1.89394697,1.29017602,0.00668140,0.00000000,0.37376621,0.06689425,0.01555727,0.22287915,0.00554015,0.60673468
-1.88794397,1.34108303,0.00701709,0.00000000,0.38838905,0.06839679,0.01403385,0.24166785,0.00619269,0.60746195
-1.88194097,1.39295239,0.00736532,0.00000000,0.40379906,0.07002107,0.01260572,0.26144078,0.00689173,0.60643489
-1.87593797,1.44544340,0.00772358,0.00000000,0.41991268,0.07176231,0.01128539,0.28206888,0.00763650,0.60371279
-1.86993497,1.49819566,0.00808896,0.00000000,0.43662961,0.07361338,0.01008236,0.30339919,0.00842572,0.59941200
-1.86393197,1.55083986,0.00845822,0.00000000,0.45383649,0.07556525,0.00900325,0.32525771,0.00925752,0.59370725
-1.85792896,1.60300860,0.00882789,0.00000000,0.47141110,0.07760760,0.00805216,0.34745292,0.01012950,0.58683071
-1.85192596,1.65434694,0.00919427,0.00000000,0.48922659,0.07972939,0.00723098,0.36977994,0.01103868,0.57906890
-1.84592296,1.70452209,0.00955359,0.00000000,0.50715584,0.08191941,0.00653990,0.39202515,0.01198151,0.57075718
-1.83991996,1.75323205,0.00990202,0.00000000,0.52507556,0.08416676,0.00597782,0.41397110,0.01295394,0.56227232
-1.83391696,1.80021285,0.01023577,0.00000000,0.54287007,0.08646136,0.00554282,0.43540160,0.01395137,0.55402314
-1.82791396,1.84524424,0.01055118,0.00000000,0.56043461,0.08879423,0.00523267,0.45610687,0.01496875,0.54643965
-1.82191096,1.88815375,0.01084478,0.00000000,0.57767804,0.09115779,0.00504523,0.47588846,0.01600057,0.53996108
-1.81590795,1.92881903,0.01111336,0.00000000,0.59452494,0.09354603,0.00497888,0.49456395,0.01704093,0.53502329
-1.80990495,1.96716857,0.01135403,0.00000000,0.61091693,0.09595449,0.00503283,0.51197114,0.01808359,0.53204595
-1.80390195,2.00318089,0.01156429,0.00000000,0.62681337,0.09838024,0.00520746,0.52797177,0.01912201,0.53142000
-1.79789895,2.03688222,0.01174206,0.00000000,0.64219129,0.10082174,0.00550447,0.54245451,0.02014939,0.53349586
-1.79189595,2.06834295,0.01188576,0.00000000,0.65704473,0.10327853,0.00592700,0.55533725,0.02115877,0.53857266
-1.78589295,2.09767286,0.01199430,0.00000000,0.67138345,0.10575096,0.00647966,0.56656861,0.02214304,0.54688902
-1.77988994,2.12501549,0.01206713,0.00000000,0.68523114,0.10823979,0.00716846,0.57612858,0.02309505,0.55861546
-1.77388694,2.15054157,0.01210424,0.00000000,0.69862321,0.11074575,0.00800059,0.58402839,0.02400759,0.57384875
-1.76788394,2.17444196,0.01210619,0.00000000,0.71160423,0.11326911,0.00898417,0.59030945,0.02487356,0.59260826
-1.76188094,2.19692002,0.01207406,0.00000000,0.72422516,0.11580924,0.01012783,0.59504165,0.02568593,0.61483444
-1.75587794,2.21818382,0.01200942,0.00000000,0.73654041,0.11836410,0.01144025,0.59832083,0.02643789,0.64038929
-1.74987494,2.23843814,0.01191436,0.00000000,0.74860490,0.12092994,0.01292961,0.60026566,0.02712291,0.66905885
-1.74387194,2.25787670,0.01179136,0.00000000,0.76047112,0.12350085,0.01460291,0.60101392,0.02773482,0.70055750
