energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up,Zr_p_up,Zr_d_up
0.06903452,1.27708870,0.00327202,0.06799410,0.06120789,0.29678412,0.80651945,0.00478567,0.26961827,0.29280487
0.07503752,1.23178339,0.00308076,0.06798268,0.05862798,0.27905958,0.77713119,0.00456339,0.25896682,0.28243451
0.08104052,1.18859993,0.00288508,0.06814390,0.05614277,0.26184441,0.74786744,0.00434422,0.24799706,0.27346899
0.08704352,1.14864635,0.00268819,0.06852209,0.05380556,0.24540236,0.71953351,0.00413307,0.23697184,0.26614636
0.09304652,1.11292871,0.00249311,0.06915425,0.05166395,0.22996896,0.69289353,0.00393453,0.22614541,0.26067598
0.09904952,1.08232206,0.00230266,0.07006826,0.04975871,0.21574703,0.66864887,0.00375277,0.21575610,0.25723196
0.10505253,1.05754559,0.00211938,0.07128146,0.04812282,0.20290337,0.64741844,0.00359146,0.20601952,0.25594769
0.11105553,1.03914266,0.00194547,0.07279957,0.04678071,0.19156635,0.62972175,0.00345368,0.19712284,0.25691121
0.11705853,1.02746621,0.00178279,0.07461606,0.04574779,0.18182452,0.61596490,0.00334183,0.18922002,0.26016180
0.12306153,1.02266986,0.00163280,0.07671193,0.04503024,0.17372632,0.60643021,0.00325759,0.18242826,0.26568772
0.12906453,1.02470502,0.00149657,0.07905598,0.04462499,0.16728056,0.60126935,0.00320190,0.17682573,0.27342527
0.13506753,1.03332384,0.00137477,0.08160554,0.04452009,0.16245798,0.60050047,0.00317493,0.17245062,0.28325900
0.14107054,1.04808792,0.00126771,0.08430759,0.04469513,0.15919340,0.60400906,0.00317609,0.16930132,0.29502340
0.14707354,1.06838243,0.00117531,0.08710037,0.04512204,0.15738875,0.61155266,0.00320405,0.16733797,0.30850577
0.15307654,1.09343516,0.00109719,0.08991522,0.04576601,0.15691665,0.62276905,0.00325680,0.16648498,0.32345041
0.15907954,1.12233981,0.00103266,0.09267876,0.04658657,0.15762450,0.63718785,0.00333169,0.16663459,0.33956404
0.16508254,1.15408292,0.00098079,0.09531519,0.04753886,0.15933909,0.65424499,0.00342554,0.16765126,0.35652228
0.17108554,1.18757351,0.00094041,0.09774873,0.04857488,0.16187139,0.67329978,0.00353466,0.16937671,0.37397713
0.17708854,1.22167457,0.00091022,0.09990605,0.04964496,0.16502170,0.69365392,0.00365505,0.17163546,0.39156526
0.18309155,1.25523545,0.00088878,0.10171852,0.05069912,0.16858485,0.71457206,0.00378242,0.17424070,0.40891685
0.18909455,1.28712413,0.00087460,0.10312441,0.05168844,0.17235537,0.73530318,0.00391235,0.17700027,0.42566480
0.19509755,1.31625849,0.00086615,0.10407071,0.05256641,0.17613254,0.75510224,0.00404043,0.17972261,0.44145389
0.20110055,1.34163543,0.00086192,0.10451474,0.05329016,0.17972522,0.77325140,0.00416233,0.18222249,0.45594983
0.20710355,1.36235722,0.00086045,0.10442527,0.05382155,0.18295629,0.78908015,0.00427395,0.18432633,0.46884758
0.21310655,1.37765402,0.00086037,0.10378331,0.05412809,0.18566659,0.80198376,0.00437152,0.18587701,0.47987896
0.21910955,1.38690199,0.00086043,0.10258249,0.05418372,0.18771830,0.81143942,0.00445170,0.18673799,0.48881899
0.22511256,1.38963652,0.00085952,0.10082892,0.05396936,0.18899758,0.81701953,0.00451167,0.18679669,0.49549087
0.23111556,1.38556012,0.00085670,0.09854079,0.05347318,0.18941649,0.81840179,0.00454916,0.18596691,0.49976941
0.23711856,1.37454487,0.00085119,0.09574747,0.05269076,0.18891412,0.81537570,0.00456254,0.18419046,0.50158272
0.24312156,1.35662945,0.00084240,0.09248836,0.05162491,0.18745683,0.80784533,0.00455083,0.18143773,0.50091210
0.24912456,1.33201101,0.00082992,0.08881148,0.05028538,0.18503768,0.79582828,0.00451370,0.17770741,0.49779025
0.25512756,1.30103239,0.00081351,0.08477183,0.04868827,0.18167511,0.77945106,0.00445144,0.17302524,0.49229787
0.26113057,1.26416515,0.00079310,0.08042961,0.04685535,0.17741085,0.75894101,0.00436495,0.16744197,0.48455871
0.26713357,1.22198951,0.00076878,0.07584843,0.04481317,0.17230725,0.73461530,0.00425566,0.16103065,0.47473356
0.27313657,1.17517171,0.00074078,0.07109347,0.04259215,0.16644409,0.70686739,0.00412548,0.15388326,0.46301330
0.27913957,1.12444012,0.00070944,0.06622975,0.04022547,0.15991503,0.67615177,0.00397670,0.14610693,0.44961137
0.28514257,1.07056086,0.00067518,0.06132049,0.03774808,0.15282391,0.64296741,0.00381189,0.13781991,0.43475609
0.29114557,1.01431398,0.00063852,0.05642569,0.03519558,0.14528090,0.60784082,0.00363385,0.12914737,0.41868317
0.29714857,0.95647111,0.00060000,0.05160087,0.03260325,0.13739884,0.57130932,0.00344544,0.12021732,0.40162855
0.30315158,0.89777529,0.00056020,0.04689607,0.03000512,0.12928974,0.53390513,0.00324959,0.11115663,0.38382216
0.30915458,0.83892360,0.00051969,0.04235508,0.02743312,0.12106170,0.49614098,0.00304911,0.10208753,0.36548250
0.31515758,0.78055314,0.00047903,0.03801500,0.02491641,0.11281625,0.45849749,0.00284669,0.09312439,0.34681244
0.32116058,0.72323047,0.00043875,0.03390591,0.02248083,0.10464616,0.42141289,0.00264483,0.08437120,0.32799606
0.32716358,0.66744462,0.00039933,0.03005086,0.02014853,0.09663384,0.38527511,0.00244576,0.07591946,0.30919687
0.33316658,0.61360369,0.00036118,0.02646610,0.01793767,0.08885028,0.35041644,0.00225143,0.06784684,0.29055691
0.33916958,0.56203455,0.00032466,0.02316140,0.01586242,0.08135455,0.31711060,0.00206351,0.06021636,0.27219708
0.34517259,0.51298544,0.00029007,0.02014056,0.01393294,0.07419369,0.28557221,0.00188332,0.05307614,0.25421810
0.35117559,0.46663085,0.00025762,0.01740205,0.01215560,0.06740317,0.25595823,0.00171192,0.04645975,0.23670223
0.35717859,0.42307826,0.00022746,0.01493971,0.01053320,0.06100757,0.22837127,0.00155006,0.04038689,0.21971533
0.36318159,0.38237611,0.00019969,0.01274347,0.00906537,0.05502158,0.20286419,0.00139823,0.03486455,0.20330923
0.36918459,0.34452241,0.00017434,0.01080014,0.00774897,0.04945120,0.17944571,0.00125669,0.02988842,0.18752404
0.37518759,0.30947367,0.00015139,0.00909416,0.00657851,0.04429501,0.15808678,0.00112550,0.02544447,0.17239040
0.38119060,0.27715350,0.00013081,0.00760826,0.00554662,0.03954547,0.13872706,0.00100453,0.02151060,0.15793144
0.38719360,0.24746072,0.00011248,0.00632419,0.00464453,0.03519021,0.12128150,0.00089353,0.01805843,0.14416444
0.39319660,0.22027664,0.00009631,0.00522325,0.00386244,0.03121320,0.10564659,0.00079214,0.01505491,0.13110209
0.39919960,0.19547131,0.00008217,0.00428682,0.00318997,0.02759584,0.09170612,0.00069992,0.01246392,0.11875341
0.40520260,0.17290885,0.00006992,0.00349682,0.00261647,0.02431789,0.07933633,0.00061639,0.01024769,0.10712422
0.41120560,0.15245162,0.00005943,0.00283602,0.00213137,0.02135826,0.06841035,0.00054101,0.00836803,0.09621748
0.41720860,0.13396350,0.00005058,0.00228837,0.00172438,0.01869563,0.05880183,0.00047328,0.00678739,0.08603321
0.42321161,0.11731227,0.00004326,0.00183917,0.00138572,0.01630896,0.05038799,0.00041265,0.00546972,0.07656842
0.42921461,0.10237136,0.00003739,0.00147524,0.00110626,0.01417785,0.04305181,0.00035862,0.00438116,0.06781688
0.43521761,0.08902094,0.00003292,0.00118505,0.00087762,0.01228283,0.03668374,0.00031071,0.00349047,0.05976894
0.44122061,0.07714871,0.00002982,0.00095874,0.00069225,0.01060556,0.03118285,0.00026845,0.00276942,0.05241144
0.44722361,0.06665046,0.00002812,0.00078818,0.00054342,0.00912895,0.02645752,0.00023143,0.00219294,0.04572770
0.45322661,0.05743043,0.00002789,0.00066699,0.00042527,0.00783724,0.02242589,0.00019927,0.00173921,0.03969768
0.45922961,0.04940178,0.00002929,0.00059054,0.00033273,0.00671613,0.01901598,0.00017164,0.00138966,0.03429837
0.46523262,0.04248704,0.00003251,0.00055600,0.00026156,0.00575277,0.01616568,0.00014825,0.00112886,0.02950425
0.47123562,0.03661877,0.00003784,0.00056229,0.00020824,0.00493587,0.01382270,0.00012888,0.00094445,0.02528806
0.47723862,0.03174027,0.00004565,0.00061015,0.00016992,0.00425580,0.01194442,0.00011335,0.00082695,0.02162152
0.48324162,0.02780645,0.00005642,0.00070219,0.00014442,0.00370458,0.01049772,0.00010154,0.00076963,0.01847632
0.48924462,0.02478487,0.00007073,0.00084286,0.00013014,0.00327606,0.00945883,0.00009340,0.00076834,0.01582510
0.49524762,0.02265677,0.00008928,0.00103861,0.00012601,0.00296596,0.00881324,0.00008896,0.00082139,0.01364244
0.50125063,0.02141808,0.00011290,0.00129785,0.00013146,0.00277195,0.00855551,0.00008830,0.00092934,0.01190590
0.50725363,0.02108041,0.00014255,0.00163103,0.00014640,0.00269375,0.00868916,0.00009159,0.00109498,0.01059694
0.51325663,0.02167186,0.00017935,0.00205068,0.00017116,0.00273318,0.00922640,0.00009909,0.00132308,0.00970184
0.51925963,0.02323752,0.00022453,0.00257140,0.00020649,0.00289417,0.01018784,0.00011112,0.00162038,0.00921243
0.52526263,0.02583971,0.00027946,0.00320977,0.00025353,0.00318272,0.01160207,0.00012809,0.00199539,0.00912673
0.53126563,0.02955774,0.00034563,0.00398430,0.00031380,0.00360686,0.01350500,0.00015047,0.00245828,0.00944944
0.53726863,0.03448712,0.00042464,0.00491523,0.00038919,0.00417648,0.01593905,0.00017882,0.00302068,0.01019223
0.54327164,0.04073825,0.00051815,0.00602423,0.00048192,0.00490313,0.01895203,0.00021374,0.00369551,0.01137381
0.54927464,0.04843441,0.00062785,0.00733408,0.00059454,0.00579972,0.02259579,0.00025590,0.00449674,0.01301994
0.55527764,0.05770898,0.00075543,0.00886815,0.00072993,0.00688016,0.02692452,0.00030597,0.00543904,0.01516301
0.56128064,0.06870208,0.00090250,0.01064984,0.00089121,0.00815889,0.03199281,0.00036464,0.00653751,0.01784163
0.56728364,0.08155640,0.00107055,0.01270186,0.00108174,0.00965034,0.03785333,0.00043259,0.00780721,0.02109981
0.57328664,0.09641240,0.00126084,0.01504548,0.00130507,0.01136835,0.04455441,0.00051043,0.00926277,0.02498608
0.57928964,0.11340291,0.00147435,0.01769956,0.00156487,0.01332551,0.05213728,0.00059873,0.01091785,0.02955229
0.58529265,0.13264737,0.00171172,0.02067968,0.00186486,0.01553245,0.06063334,0.00069791,0.01278464,0.03485221
0.59129565,0.15424569,0.00197311,0.02399711,0.00220870,0.01799715,0.07006133,0.00080827,0.01487331,0.04094006
0.59729865,0.17827211,0.00225818,0.02765784,0.00259995,0.02072429,0.08042473,0.00092994,0.01719151,0.04786871
0.60330165,0.20476926,0.00256598,0.03166168,0.00304192,0.02371457,0.09170929,0.00106284,0.01974383,0.05568791
0.60930465,0.23374261,0.00289492,0.03600136,0.00353758,0.02696424,0.10388109,0.00120665,0.02253137,0.06444231
0.61530765,0.26515571,0.00324272,0.04066189,0.00408946,0.03046468,0.11688513,0.00136082,0.02555142,0.07416956
0.62131066,0.29892648,0.00360640,0.04562007,0.00469954,0.03420217,0.13064456,0.00152454,0.02879718,0.08489833
0.62731366,0.33492480,0.00398228,0.05084417,0.00536914,0.03815785,0.14506079,0.00169672,0.03225772,0.09664656
0.63331666,0.37297167,0.00436601,0.05629404,0.00609888,0.04230798,0.16001455,0.00187605,0.03591805,0.10941974
0.63931966,0.41284016,0.00475264,0.06192139,0.00688857,0.04662437,0.17536789,0.00206097,0.03975941,0.12320961
0.64532266,0.45425835,0.00513670,0.06767047,0.00773720,0.05107516,0.19096723,0.00224974,0.04375976,0.13799307
0.65132566,0.49691430,0.00551235,0.07347908,0.00864297,0.05562577,0.20664739,0.00244047,0.04789450,0.15373162
0.65732866,0.54046301,0.00587346,0.07927989,0.00960327,0.06024029,0.22223661,0.00263117,0.05213738,0.17037130
0.66333167,0.58453542,0.00621384,0.08500205,0.01061482,0.06488289,0.23756229,0.00281985,0.05646166,0.18784321
0.66933467,0.62874919,0.00652738,0.09057309,0.01167374,0.06951964,0.25245742,0.00300457,0.06084141,0.20606472
0.67533767,0.67272094,0.00680822,0.09592097,0.01277578,0.07412035,0.26676738,0.00318355,0.06525295,0.22494135
0.68134067,0.71607984,0.00705098,0.10097628,0.01391645,0.07866056,0.28035693,0.00335523,0.06967643,0.24436941
0.68734367,0.75848177,0.00725090,0.10567452,0.01509137,0.08312355,0.29311703,0.00351837,0.07409740,0.26423931
0.69334667,0.79962386,0.00740400,0.10995825,0.01629643,0.08750224,0.30497124,0.00367212,0.07850846,0.28443959
0.69934967,0.83925872,0.00750722,0.11377921,0.01752820,0.09180107,0.31588139,0.00381614,0.08291068,0.30486147
0.70535268,0.87720787,0.00755856,0.11710017,0.01878414,0.09603747,0.32585216,0.00395059,0.08731502,0.32540390
0.71135568,0.91337358,0.00755708,0.11989653,0.02006295,0.10024316,0.33493443,0.00407623,0.09174339,0.34597880
0.71735868,0.94774889,0.00750301,0.12215749,0.02136483,0.10446496,0.34322699,0.00419442,0.09622943,0.36651649
0.72336168,0.98042486,0.00739769,0.12388688,0.02269167,0.10876515,0.35087661,0.00430713,0.10081895,0.38697081
0.72936468,1.01159488,0.00724354,0.12510347,0.02404725,0.11322129,0.35807620,0.00441693,0.10556985,0.40732382
0.73536768,1.04155541,0.00704398,0.12584082,0.02543729,0.11792545,0.36506103,0.00452692,0.11055160,0.42758971
0.74137069,1.07070288,0.00680333,0.12614658,0.02686947,0.12298281,0.37210306,0.00464067,0.11584411,0.44781771
0.74737369,1.09952664,0.00652664,0.12608145,0.02835325,0.12850961,0.37950347,0.00476213,0.12153609,0.46809358
0.75337669,1.12859773,0.00621953,0.12571745,0.02989971,0.13463059,0.38758342,0.00489551,0.12772285,0.48853953
0.75937969,1.15855365,0.00588805,0.12513603,0.03152115,0.14147574,0.39667345,0.00504511,0.13450351,0.50931240
0.76538269,1.19007942,0.00553848,0.12442561,0.03323066,0.14917661,0.40710173,0.00521523,0.14197781,0.53059988
0.77138569,1.22388526,0.00517715,0.12367897,0.03504152,0.15786221,0.41918143,0.00540993,0.15024246,0.55261480
0.77738869,1.26068156,0.00481027,0.12299039,0.03696662,0.16765462,0.43319787,0.00563291,0.15938720,0.57558765
0.78339170,1.30115192,0.00444382,0.12245267,0.03901774,0.17866441,0.44939568,0.00588732,0.16949073,0.59975725
0.78939470,1.34592505,0.00408336,0.12215415,0.04120481,0.19098609,0.46796655,0.00617559,0.18061660,0.62536021
0.79539770,1.39554673,0.00373401,0.12217580,0.04353522,0.20469370,0.48903809,0.00649930,0.19280929,0.65261921
0.80140070,1.45045276,0.00340026,0.12258845,0.04601319,0.21983675,0.51266425,0.00685906,0.20609053,0.68173091
0.80740370,1.51094416,0.00308604,0.12345033,0.04863908,0.23643658,0.53881781,0.00725439,0.22045625,0.71285372
0.81340670,1.57716567,0.00279458,0.12480496,0.05140904,0.25448348,0.56738527,0.00768365,0.23587404,0.74609632
0.81940970,1.64908855,0.00252849,0.12667939,0.05431458,0.27393443,0.59816458,0.00814405,0.25228159,0.78150723
0.82541271,1.72649873,0.00228971,0.12908302,0.05734246,0.29471186,0.63086590,0.00863160,0.26958588,0.81906618
0.83141571,1.80899084,0.00207960,0.13200695,0.06047468,0.31670326,0.66511550,0.00914123,0.28766347,0.85867777
0.83741871,1.89596870,0.00189893,0.13542381,0.06368869,0.33976183,0.70046289,0.00966683,0.30636182,0.90016770
0.84342171,1.98665257,0.00174793,0.13928829,0.06695775,0.36370808,0.73639098,0.01020142,0.32550162,0.94328202
0.84942471,2.08009291,0.00162640,0.14353820,0.07025150,0.38833240,0.77232905,0.01073727,0.34488009,0.98768946
0.85542771,2.17519042,0.00153370,0.14809608,0.07353662,0.41339848,0.80766813,0.01126615,0.36427515,1.03298681
0.86143072,2.27072176,0.00146882,0.15287127,0.07677764,0.43864751,0.84177826,0.01177951,0.38345038,1.07870742
0.86743372,2.36536993,0.00143045,0.15776256,0.07993779,0.46380295,0.87402706,0.01226875,0.40216042,1.12433218
0.87343672,2.45775836,0.00141699,0.16266100,0.08297989,0.48857586,0.90379890,0.01272542,0.42015687,1.16930290
0.87943972,2.54648745,0.00142661,0.16745313,0.08586729,0.51267049,0.93051393,0.01314149,0.43719427,1.21303744
0.88544272,2.63017218,0.00145730,0.17202426,0.08856466,0.53579006,0.95364628,0.01350957,0.45303601,1.25494591
0.89144572,2.70747954,0.00150685,0.17626181,0.09103884,0.55764257,0.97274072,0.01382308,0.46746003,1.29444752
0.89744872,2.77716448,0.00157293,0.18005863,0.09325947,0.57794646,0.98742711,0.01407651,0.48026408,1.33098730
0.90345173,2.83810315,0.00165308,0.18331601,0.09519961,0.59643612,0.99743220,0.01426550,0.49127036,1.36405202
0.90945473,2.88932246,0.00174476,0.18594655,0.09683618,0.61286697,1.00258816,0.01438698,0.50032954,1.39318498
0.91545773,2.93002509,0.00184539,0.18787652,0.09815032,0.62702023,1.00283782,0.01443923,0.50732388,1.41799892
0.92146073,2.95960928,0.00195238,0.18904786,0.09912764,0.63870718,0.99823630,0.01442193,0.51216963,1.43818677
0.92746373,2.97768305,0.00206314,0.18941967,0.09975835,0.64777289,0.98894908,0.01433614,0.51481851,1.45352989
0.93346673,2.98407258,0.00217517,0.18896913,0.10003738,0.65409941,0.97524676,0.01418428,0.51525842,1.46390361
0.93946973,2.97882464,0.00228611,0.18769186,0.09996437,0.65760833,0.95749667,0.01397001,0.51351333,1.46927988
0.94547274,2.96220342,0.00239374,0.18560185,0.09954368,0.65826270,0.93615183,0.01369816,0.50964236,1.46972710
0.95147574,2.93468180,0.00249610,0.18273071,0.09878432,0.65606819,0.91173763,0.01337459,0.50373832,1.46540711
0.95747874,2.89692762,0.00259152,0.17912659,0.09769990,0.65107355,0.88483688,0.01300603,0.49592548,1.45656945
0.96348174,2.84978532,0.00267866,0.17485254,0.09630853,0.64337016,0.85607364,0.01259991,0.48635684,1.44354325
0.96948474,2.79425366,0.00275654,0.16998466,0.09463270,0.63309081,0.82609647,0.01216420,0.47521090,1.42672686
0.97548774,2.73145989,0.00282464,0.16460977,0.09269913,0.62040745,0.79556160,0.01170721,0.46268795,1.40657562
0.98149075,2.66263135,0.00288284,0.15882309,0.09053849,0.60552806,0.76511646,0.01123744,0.44900595,1.38358823
0.98749375,2.58906488,0.00293149,0.15272553,0.08818516,0.58869264,0.73538407,0.01076333,0.43439610,1.35829201
0.99349675,2.51209513,0.00297137,0.14642117,0.08567678,0.57016816,0.70694856,0.01029317,0.41909809,1.33122774
0.99949975,2.43306229,0.00300368,0.14001453,0.08305374,0.55024290,0.68034225,0.00983486,0.40335517,1.30293434
1.00550275,2.35328024,0.00302996,0.13360811,0.08035858,0.52921993,0.65603431,0.00939579,0.38740902,1.27393426
1.01150575,2.27400596,0.00305207,0.12729994,0.07763518,0.50741018,0.63442147,0.00898268,0.37149466,1.24471972
1.01750875,2.19641097,0.00307210,0.12118144,0.07492793,0.48512520,0.61582061,0.00860145,0.35583540,1.21574073
1.02351176,2.12155582,0.00309226,0.11533550,0.07228072,0.46266985,0.60046349,0.00825710,0.34063800,1.18739502
1.02951476,2.05036820,0.00311478,0.10983487,0.06973596,0.44033515,0.58849366,0.00795364,0.32608816,1.16002051
1.03551776,1.98362555,0.00314183,0.10474091,0.06733345,0.41839167,0.57996538,0.00769398,0.31234654,1.13389051
1.04152076,1.92194268,0.00317538,0.10010270,0.06510934,0.39708360,0.57484475,0.00747990,0.29954534,1.10921184
1.04752376,1.86576481,0.00321711,0.09595658,0.06309516,0.37662373,0.57301287,0.00731202,0.28778568,1.08612600
1.05352676,1.81536615,0.00326833,0.09232596,0.06131688,0.35718971,0.57427090,0.00718983,0.27713588,1.06471313
1.05952976,1.77085417,0.00332984,0.08922166,0.05979416,0.33892144,0.57834699,0.00711167,0.26763056,1.04499860
1.06553277,1.73217911,0.00340194,0.08664248,0.05853985,0.32191994,0.58490490,0.00707484,0.25927092,1.02696175
1.07153577,1.69914836,0.00348434,0.08457615,0.05755958,0.30624756,0.59355402,0.00707566,0.25202591,1.01054620
1.07753877,1.67144484,0.00357615,0.08300053,0.05685173,0.29192951,0.60386071,0.00710960,0.24583442,0.99567119
1.08354177,1.64864861,0.00367592,0.08188503,0.05640755,0.27895658,0.61536050,0.00717142,0.24060844,0.98224298
1.08954477,1.63026046,0.00378160,0.08119216,0.05621160,0.26728893,0.62757091,0.00725534,0.23623692,0.97016579
1.09554777,1.61572649,0.00389070,0.08087921,0.05624236,0.25686062,0.64000464,0.00735518,0.23259043,0.95935146
1.10155078,1.60446235,0.00400030,0.08089987,0.05647308,0.24758473,0.65218250,0.00746458,0.22952617,0.94972705
1.10755378,1.59587603,0.00410717,0.08120586,0.05687276,0.23935868,0.66364591,0.00757719,0.22689333,0.94124013
1.11355678,1.58938818,0.00420791,0.08174836,0.05740727,0.23206962,0.67396858,0.00768684,0.22453854,0.93386112
1.11955978,1.58444917,0.00429905,0.08247934,0.05804049,0.22559955,0.68276683,0.00778770,0.22231117,0.92758260
1.12556278,1.58055212,0.00437721,0.08335260,0.05873545,0.21982995,0.68970845,0.00787447,0.22006827,0.92241578
1.13156578,1.57724168,0.00443921,0.08432462,0.05945546,0.21464573,0.69451974,0.00794249,0.21767901,0.91838408
1.13756878,1.57411845,0.00448219,0.08535511,0.06016513,0.20993849,0.69699053,0.00798788,0.21502852,0.91551458
1.14357179,1.57083927,0.00450377,0.08640731,0.06083121,0.20560888,0.69697715,0.00800759,0.21202087,0.91382779
1.14957479,1.56711390,0.00450206,0.08744810,0.06142334,0.20156814,0.69440331,0.00799944,0.20858125,0.91332658
1.15557779,1.56269878,0.00447581,0.08844788,0.06191455,0.19773882,0.68925899,0.00796216,0.20465724,0.91398516
1.16158079,1.55738895,0.00442442,0.08938033,0.06228165,0.19405483,0.68159754,0.00789538,0.20021925,0.91573891
1.16758379,1.55100888,0.00434795,0.09022208,0.06250540,0.19046088,0.67153129,0.00779955,0.19526013,0.91847613
1.17358679,1.54340361,0.00424712,0.09095240,0.06257051,0.18691158,0.65922588,0.00767594,0.18979404,0.92203218
1.17958979,1.53443095,0.00412333,0.09155286,0.06246561,0.18337017,0.64489388,0.00752647,0.18385480,0.92618697
1.18559280,1.52395580,0.00397852,0.09200720,0.06218297,0.17980731,0.62878795,0.00735370,0.17749366,0.93066599
1.19159580,1.51184733,0.00381517,0.09230122,0.06171828,0.17619986,0.61119400,0.00716069,0.17077689,0.93514522
1.19759880,1.49797932,0.00363619,0.09242299,0.06107036,0.17252988,0.59242470,0.00695091,0.16378310,0.93925984
1.20360180,1.48223415,0.00344482,0.09236316,0.06024085,0.16878397,0.57281370,0.00672814,0.15660063,0.94261646
1.20960480,1.46451000,0.00324452,0.09211546,0.05923397,0.16495294,0.55271064,0.00649640,0.14932502,0.94480836
1.21560780,1.44473121,0.00303891,0.09167747,0.05805626,0.16103189,0.53247727,0.00625986,0.14205675,0.94543297
1.22161081,1.42286093,0.00283163,0.09105140,0.05671644,0.15702059,0.51248461,0.00602281,0.13489916,0.94411077
1.22761381,1.39891525,0.00262627,0.09024501,0.05522528,0.15292426,0.49311113,0.00578958,0.12795688,0.94050449
1.23361681,1.37297780,0.00242628,0.08927257,0.05359553,0.14875448,0.47474166,0.00556456,0.12133448,0.93433769
1.23961981,1.34521369,0.00223494,0.08815567,0.05184190,0.14453024,0.45776700,0.00535213,0.11513548,0.92541160
1.24562281,1.31588166,0.00205527,0.08692400,0.04998103,0.14027904,0.44258369,0.00515668,0.10946171,0.91361928
1.25162581,1.28534335,0.00189002,0.08561583,0.04803150,0.13603776,0.42959372,0.00498260,0.10441280,0.89895635
1.25762881,1.25406881,0.00174164,0.08427826,0.04601374,0.13185335,0.41920375,0.00483426,0.10008588,0.88152753
1.26363182,1.22263743,0.00161228,0.08296717,0.04394998,0.12778322,0.41182342,0.00471601,0.09657525,0.86154875
1.26963482,1.19173389,0.00150378,0.08174676,0.04186408,0.12389507,0.40786258,0.00463212,0.09397207,0.83934446
1.27563782,1.16213893,0.00141770,0.08068872,0.03978132,0.12026646,0.40772707,0.00458681,0.09236385,0.81534038
1.28164082,1.13471485,0.00135534,0.07987108,0.03772807,0.11698370,0.41181285,0.00458413,0.09183377,0.79005195
1.28764382,1.11038634,0.00131776,0.07937659,0.03573144,0.11414038,0.42049864,0.00462794,0.09245975,0.76406893
1.29364682,1.09011696,0.00130581,0.07929087,0.03381876,0.11183541,0.43413687,0.00472183,0.09431319,0.73803686
1.29964982,1.07488238,0.00132014,0.07970022,0.03201712,0.11017071,0.45304334,0.00486898,0.09745750,0.71263630
1.30565283,1.06564111,0.00136127,0.08068925,0.03035273,0.10924849,0.47748577,0.00507211,0.10194630,0.68856053
1.31165583,1.06330405,0.00142960,0.08233837,0.02885031,0.10916848,0.50767180,0.00533334,0.10782147,0.66649287
1.31765883,1.06870381,0.00152542,0.08472116,0.02753252,0.11002489,0.54373674,0.00565409,0.11511101,0.64708431
1.32366183,1.08256509,0.00164892,0.08790191,0.02641928,0.11190341,0.58573183,0.00603499,0.12382695,0.63093241
1.32966483,1.10547723,0.00180026,0.09193309,0.02552723,0.11487833,0.63361352,0.00647573,0.13396325,0.61856223
1.33566783,1.13786981,0.00197954,0.09685311,0.02486920,0.11900978,0.68723433,0.00697506,0.14549394,0.61040981
1.34167084,1.17999229,0.00218681,0.10268436,0.02445374,0.12434122,0.74633601,0.00753069,0.15837151,0.60680868
1.34767384,1.23189833,0.00242209,0.10943152,0.02428477,0.13089735,0.81054527,0.00813924,0.17252578,0.60797994
1.35367684,1.29343529,0.00268539,0.11708030,0.02436131,0.13868226,0.87937276,0.00879629,0.18786317,0.61402575
1.35967984,1.36423931,0.00297666,0.12559661,0.02467735,0.14767818,0.95221531,0.00949638,0.20426664,0.62492664
1.36568284,1.44373606,0.00329583,0.13492620,0.02522183,0.15784454,1.02836182,0.01023309,0.22159622,0.64054227
1.37168584,1.53114717,0.00364275,0.14499488,0.02597871,0.16911765,1.10700264,0.01099911,0.23969016,0.66061570
1.37768884,1.62550211,0.00401725,0.15570913,0.02692728,0.18141080,1.18724233,0.01178638,0.25836682,0.68478073
1.38369185,1.72565521,0.00441903,0.16695736,0.02804247,0.19461492,1.26811546,0.01258625,0.27742711,0.71257208
1.38969485,1.83030737,0.00484770,0.17861167,0.02929539,0.20859971,1.34860516,0.01338963,0.29665753,0.74343807
1.39569785,1.93803182,0.00530272,0.19053001,0.03065394,0.22321532,1.42766355,0.01418717,0.31583373,0.77675525
1.40170085,2.04730343,0.00578335,0.20255891,0.03208355,0.23829449,1.50423376,0.01496946,0.33472445,0.81184467
1.40770385,2.15653059,0.00628867,0.21453658,0.03354803,0.25365513,1.57727254,0.01572720,0.35309580,0.84798932
1.41370685,2.26408919,0.00681749,0.22629629,0.03501043,0.26910343,1.64577296,0.01645142,0.37071560,0.88445225
1.41970985,2.36835764,0.00736832,0.23767011,0.03643408,0.28443723,1.70878629,0.01713364,0.38735795,0.92049496
1.42571286,2.46775216,0.00793939,0.24849274,0.03778351,0.29944986,1.76544252,0.01776601,0.40280759,0.95539561
1.43171586,2.56076162,0.00852855,0.25860545,0.03902550,0.31393420,1.81496881,0.01834147,0.41686416,0.98846653
1.43771886,2.64598081,0.00913335,0.26785994,0.04013002,0.32768693,1.85670546,0.01885390,0.42934614,1.01907074
1.44372186,2.72214159,0.00975096,0.27612210,0.04107109,0.34051294,1.89011880,0.01929814,0.44009438,1.04663693
1.44972486,2.78814088,0.01037822,0.28327539,0.04182765,0.35222965,1.91481093,0.01967014,0.44897526,1.07067260
1.45572786,2.84306486,0.01101171,0.28922393,0.04238412,0.36267132,1.93052596,0.01996697,0.45588318,1.09077496
