energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
-3.30465233,2.12761085,0.00237676,0.13518572,0.58697342,0.38869282,0.19604286,0.61954821,0.00096469,1.21154621
-3.29864932,2.01349718,0.00210956,0.13004129,0.56864799,0.35577008,0.19579990,0.57265945,0.00085117,1.16548363
-3.29264632,1.90937823,0.00186101,0.12548263,0.55282037,0.32614377,0.19624039,0.52820177,0.00074673,1.12396325
-3.28664332,1.81544414,0.00163150,0.12149429,0.53942423,0.29972067,0.19731036,0.48645940,0.00065127,1.08711716
-3.28064032,1.73165021,0.00142116,0.11804417,0.52831651,0.27638908,0.19893564,0.44763387,0.00056459,1.05493095
-3.27463732,1.65774199,0.00122988,0.11508560,0.51928841,0.25602208,0.20102595,0.41184792,0.00048644,1.02726100
-3.26863432,1.59328887,0.00105730,0.11255999,0.51207891,0.23848179,0.20347992,0.37915177,0.00041648,1.00385706
-3.26263132,1.53772387,0.00090286,0.11040002,0.50639009,0.22362448,0.20619069,0.34953136,0.00035432,0.98438872
-3.25662831,1.49038734,0.00076575,0.10853300,0.50190340,0.21130610,0.20905167,0.32291809,0.00029948,0.96847403
-3.25062531,1.45057193,0.00064502,0.10688442,0.49829594,0.20138785,0.21196232,0.29919934,0.00025147,0.95570873
-3.24462231,1.41756613,0.00053958,0.10538131,0.49525598,0.19374156,0.21483343,0.27822939,0.00020976,0.94569429
-3.23861931,1.39069420,0.00044824,0.10395536,0.49249694,0.18825436,0.21759167,0.25983999,0.00017380,0.93806318
-3.23261631,1.36935013,0.00036977,0.10254569,0.48976907,0.18483240,0.22018322,0.24385031,0.00014303,0.93250015
-3.22661331,1.35302401,0.00030289,0.10110095,0.48686847,0.18340320,0.22257605,0.23007573,0.00011691,0.92875831
-3.22061031,1.34131952,0.00024637,0.09958092,0.48364299,0.18391666,0.22476095,0.21833519,0.00009491,0.92666915
-3.21460730,1.33396181,0.00019898,0.09795738,0.47999484,0.18634427,0.22675109,0.20845691,0.00007652,0.92614628
-3.20860430,1.33079559,0.00015957,0.09621430,0.47588004,0.19067676,0.22858022,0.20028235,0.00006128,0.92718273
-3.20260130,1.33177398,0.00012705,0.09434746,0.47130481,0.19692009,0.23029956,0.19366845,0.00004873,0.92984213
-3.19659830,1.33693895,0.00010045,0.09236339,0.46631935,0.20508994,0.23197360,0.18848822,0.00003850,0.93424453
-3.19059530,1.34639482,0.00007885,0.09027792,0.46100952,0.21520492,0.23367504,0.18462982,0.00003021,0.94054787
-3.18459230,1.36027678,0.00006145,0.08811433,0.45548696,0.22727894,0.23547924,0.18199453,0.00002356,0.94892632
-3.17858929,1.37871632,0.00004755,0.08590128,0.44987854,0.24131289,0.23745837,0.18049372,0.00001828,0.95954695
-3.17258629,1.40180611,0.00003653,0.08367067,0.44431562,0.25728633,0.23967584,0.18004534,0.00001414,0.97254629
-3.16658329,1.42956637,0.00002787,0.08145549,0.43892395,0.27514937,0.24218114,0.18057015,0.00001092,0.98800822
-3.16058029,1.46191522,0.00002111,0.07928797,0.43381486,0.29481555,0.24500553,0.18198811,0.00000849,1.00594479
-3.15457729,1.49864469,0.00001587,0.07719787,0.42907812,0.31615580,0.24815886,0.18421519,0.00000670,1.02628107
-3.14857429,1.53940433,0.00001186,0.07521125,0.42477710,0.33899428,0.25162771,0.18716084,0.00000546,1.04884519
-3.14257129,1.58369338,0.00000880,0.07334961,0.42094621,0.36310613,0.25537486,0.19072641,0.00000471,1.07336425
-3.13656828,1.63086239,0.00000649,0.07162952,0.41759096,0.38821773,0.25934044,0.19480459,0.00000441,1.09946641
-3.13056528,1.68012439,0.00000476,0.07006266,0.41469029,0.41400929,0.26344434,0.19927988,0.00000457,1.12668928
-3.12456228,1.73057521,0.00000348,0.06865634,0.41220117,0.44012026,0.26759004,0.20403020,0.00000520,1.15449413
-3.11855928,1.78122207,0.00000254,0.06741427,0.41006494,0.46615707,0.27166953,0.20892942,0.00000638,1.18228519
-3.11255628,1.83101917,0.00000186,0.06633775,0.40821497,0.49170334,0.27556904,0.21385077,0.00000821,1.20943320
-3.10655328,1.87890822,0.00000139,0.06542692,0.40658497,0.51633211,0.27917530,0.21867085,0.00001086,1.23530161
-3.10055028,1.92386223,0.00000107,0.06468217,0.40511756,0.53961968,0.28238191,0.22327400,0.00001453,1.25927434
-3.09454727,1.96492993,0.00000088,0.06410549,0.40377225,0.56116052,0.28509558,0.22755687,0.00001949,1.28078325
-3.08854427,2.00127887,0.00000078,0.06370174,0.40253252,0.58058281,0.28724172,0.23143276,0.00002611,1.29933413
-3.08254127,2.03223474,0.00000076,0.06347969,0.40141127,0.59756373,0.28876924,0.23483563,0.00003484,1.31452941
-3.07653827,2.05731509,0.00000082,0.06345282,0.40045457,0.61184411,0.28965416,0.23772344,0.00004621,1.32608675
-3.07053527,2.07625570,0.00000095,0.06363977,0.39974319,0.62324166,0.28990196,0.24008065,0.00006093,1.33385223
-3.06453227,2.08902835,0.00000116,0.06406449,0.39939199,0.63166225,0.28954842,0.24191985,0.00007979,1.33780757
-3.05852926,2.09584926,0.00000145,0.06475603,0.39954712,0.63710878,0.28865909,0.24328223,0.00010380,1.33807115
-3.05252626,2.09717781,0.00000183,0.06574803,0.40038129,0.63968719,0.28732723,0.24423708,0.00013410,1.33489266
-3.04652326,2.09370594,0.00000231,0.06707789,0.40208737,0.63960939,0.28567059,0.24488022,0.00017206,1.32864198
-3.04052026,2.08633874,0.00000292,0.06878573,0.40487062,0.63719293,0.28382703,0.24533152,0.00021926,1.31979283
-3.03451726,2.07616748,0.00000368,0.07091323,0.40894021,0.63285744,0.28194929,0.24573158,0.00027750,1.30890229
-3.02851426,2.06443642,0.00000461,0.07350229,0.41450034,0.62711788,0.28019928,0.24623788,0.00034880,1.29658734
-3.02251126,2.05250520,0.00000574,0.07659377,0.42174154,0.62057488,0.27874198,0.24702036,0.00043545,1.28349956
-3.01650825,2.04180837,0.00000709,0.08022614,0.43083254,0.61390252,0.27773950,0.24825693,0.00053996,1.27029965
-3.01050525,2.03381403,0.00000872,0.08443433,0.44191318,0.60783382,0.27734536,0.25012884,0.00066505,1.25763274
-3.00450225,2.02998307,0.00001064,0.08924864,0.45508858,0.60314451,0.27769935,0.25281624,0.00081364,1.24610582
-2.99849925,2.03173063,0.00001291,0.09469383,0.47042479,0.60063546,0.27892302,0.25649402,0.00098883,1.23626820
-2.99249625,2.04039073,0.00001556,0.10078836,0.48794606,0.60111432,0.28111614,0.26132814,0.00119383,1.22859573
-2.98649325,2.05718517,0.00001863,0.10754382,0.50763357,0.60537675,0.28435399,0.26747233,0.00143190,1.22347924
-2.98049025,2.08319711,0.00002219,0.11496444,0.52942571,0.61418789,0.28868556,0.27506541,0.00170632,1.22121729
-2.97448724,2.11934960,0.00002626,0.12304676,0.55321952,0.62826417,0.29413268,0.28422916,0.00202027,1.22201317
-2.96848424,2.16638905,0.00003091,0.13177946,0.57887316,0.64825626,0.30068993,0.29506662,0.00237680,1.22597578
-2.96248124,2.22487339,0.00003618,0.14114312,0.60620909,0.67473329,0.30832525,0.30766090,0.00277869,1.23312376
-2.95647824,2.29516459,0.00004213,0.15111017,0.63501771,0.70816868,0.31698109,0.32207442,0.00322838,1.24339234
-2.95047524,2.37742503,0.00004883,0.16164482,0.66506123,0.74892823,0.32657609,0.33834841,0.00372788,1.25664188
-2.94447224,2.47161747,0.00005633,0.17270307,0.69607758,0.79726036,0.33700701,0.35650278,0.00427872,1.27266769
-2.93846923,2.57750822,0.00006471,0.18423274,0.72778421,0.85328927,0.34815097,0.37653616,0.00488179,1.29121017
-2.93246623,2.69467323,0.00007406,0.19617368,0.75988181,0.91701092,0.35986790,0.39842627,0.00553739,1.31196478
-2.92646323,2.82250725,0.00008448,0.20845804,0.79205798,0.98829234,0.37200313,0.42213040,0.00624509,1.33459148
-2.92046023,2.96023596,0.00009609,0.22101076,0.82399088,1.06687442,0.38439019,0.44758622,0.00700377,1.35872335
-2.91445723,3.10693129,0.00010904,0.23375024,0.85535311,1.15237816,0.39685375,0.47471286,0.00781158,1.38397433
-2.90845423,3.26153025,0.00012349,0.24658933,0.88581603,1.24431461,0.40921289,0.50341225,0.00866599,1.40994618
-2.90245123,3.42285728,0.00013967,0.25943655,0.91505452,1.34209833,0.42128454,0.53357091,0.00956382,1.43623490
-2.89644822,3.58965040,0.00015782,0.27219765,0.94275257,1.44506406,0.43288729,0.56506207,0.01050132,1.46243693
-2.89044522,3.76059100,0.00017822,0.28477741,0.96860954,1.55248636,0.44384546,0.59774822,0.01147426,1.48815538
-2.88444222,3.93433687,0.00020123,0.29708177,0.99234727,1.66360162,0.45399342,0.63148400,0.01247804,1.51300673
-2.87843922,4.10955803,0.00022722,0.30902003,1.01371783,1.77763174,0.46318012,0.66611943,0.01350783,1.53662811
-2.87243622,4.28497427,0.00025664,0.32050733,1.03251168,1.89380863,0.47127367,0.70150343,0.01455871,1.55868531
-2.86643322,4.45939319,0.00028997,0.33146695,1.04856596,2.01139869,0.47816576,0.73748738,0.01562578,1.57888153
-2.86043022,4.63174736,0.00032774,0.34183269,1.06177245,2.12972606,0.48377587,0.77392866,0.01670437,1.59696650
-2.85442721,4.80112859,0.00037050,0.35155089,1.07208468,2.24819378,0.48805487,0.81069401,0.01779010,1.61274578
-2.84842421,4.96681778,0.00041882,0.36058215,1.07952374,2.36630163,0.49098784,0.84766241,0.01887911,1.62608953
-2.84242121,5.12830822,0.00047328,0.36890264,1.08418217,2.48365976,0.49259591,0.88472738,0.01996807,1.63694031
-2.83641821,5.28532082,0.00053443,0.37650479,1.08622553,2.59999724,0.49293689,0.92179850,0.02105438,1.64531903
-2.83041521,5.43780954,0.00060278,0.38339741,1.08589113,2.71516490,0.49210452,0.95880194,0.02213615,1.65132852
-2.82441221,5.58595612,0.00067876,0.38960517,1.08348385,2.82913179,0.49022625,0.99567990,0.02321229,1.65515396
-2.81840920,5.73015319,0.00076272,0.39516734,1.07936872,2.94197540,0.48745952,1.03238891,0.02428255,1.65705980
-2.81240620,5.87097582,0.00085485,0.40013601,1.07396047,3.05386541,0.48398661,1.06889695,0.02534741,1.65738276
-2.80640320,6.00914190,0.00095519,0.40457365,1.06771016,3.16504162,0.48000817,1.10517938,0.02640811,1.65652083
-2.80040020,6.14546236,0.00106359,0.40855022,1.06108949,3.27578657,0.47573572,1.14121390,0.02746648,1.65491838
-2.79439720,6.28078316,0.00117966,0.41213988,1.05457319,3.38639400,0.47138330,1.17697460,0.02852484,1.65304784
-2.78839420,6.41592104,0.00130279,0.41541752,1.04862031,3.49713433,0.46715875,1.21242542,0.02958580,1.65138856
-2.78239120,6.55159599,0.00143212,0.41845515,1.04365526,3.60821865,0.46325490,1.24751329,0.03065207,1.65040375
-2.77638819,6.68836334,0.00156651,0.42131830,1.04004936,3.71976291,0.45984114,1.28216125,0.03172616,1.65051647
-2.77038519,6.82654896,0.00170458,0.42406268,1.03810393,3.83175401,0.45705580,1.31626200,0.03281017,1.65208593
-2.76438219,6.96619082,0.00184469,0.42673118,1.03803565,3.94401964,0.45499964,1.34967219,0.03390544,1.65538540
-2.75837919,7.10699019,0.00198501,0.42935124,1.03996501,4.05620351,0.45373083,1.38220787,0.03501229,1.66058268
-2.75237619,7.24827553,0.00212350,0.43193287,1.04390838,4.16774761,0.45326165,1.41364148,0.03612967,1.66772461
-2.74637319,7.38898153,0.00225799,0.43446726,1.04977434,4.27788283,0.45355720,1.44370061,0.03725494,1.67672627
-2.74037019,7.52764528,0.00238622,0.43692615,1.05736422,4.38562902,0.45453597,1.47206896,0.03838359,1.68736590
-2.73436718,7.66242082,0.00250593,0.43926186,1.06637722,4.48980509,0.45607248,1.49838939,0.03950909,1.69928573
-2.72836418,7.79111238,0.00261489,0.44140819,1.07641972,4.58904947,0.45800184,1.52226947,0.04062269,1.71199922
-2.72236118,7.91122591,0.00271097,0.44328195,1.08701855,4.68185069,0.46012586,1.54328921,0.04171348,1.72490422
-2.71635818,8.02003747,0.00279224,0.44478528,1.09763760,4.76658726,0.46222070,1.56101096,0.04276838,1.73730196
-2.71035518,8.11467625,0.00285700,0.44580854,1.10769705,4.84157566,0.46404545,1.57499120,0.04377231,1.74842076
-2.70435218,8.19221919,0.00290386,0.44623375,1.11659452,4.90512492,0.46535151,1.58479381,0.04470849,1.75744375
-2.69834917,8.24979343,0.00293178,0.44593854,1.12372708,4.95559536,0.46589211,1.59000431,0.04555879,1.76353914
-2.69234617,8.28468245,0.00294010,0.44480036,1.12851332,4.99145947,0.46543174,1.59024469,0.04630420,1.76589190
-2.68634317,8.29443126,0.00292856,0.44270081,1.13041451,5.01136207,0.46375502,1.58518792,0.04692540,1.76373527
-2.68034017,8.27694614,0.00289735,0.43953008,1.12895398,5.01417703,0.46067464,1.57457177,0.04740338,1.75638071
-2.67433717,8.23058428,0.00284704,0.43519124,1.12373392,4.99905813,0.45603809,1.55821127,0.04772010,1.74324502
-2.66833417,8.15422926,0.00277860,0.42960413,1.11444913,4.96548127,0.44973290,1.53600903,0.04785916,1.72387343
-2.66233117,8.04734881,0.00269337,0.42270893,1.10089694,4.91327609,0.44169031,1.50796319,0.04780647,1.69795756
-2.65632816,7.91003208,0.00259299,0.41446907,1.08298331,4.84264516,0.43188712,1.47417238,0.04755085,1.66534779
-2.65032516,7.74300450,0.00247936,0.40487343,1.06072475,4.75416967,0.42034591,1.43483752,0.04708457,1.62605927
-2.64432216,7.54761944,0.00235457,0.39393779,1.03424619,4.64880097,0.40713358,1.39026026,0.04640373,1.58027184
-2.63831916,7.32582702,0.00222086,0.38170536,1.00377501,4.52783813,0.39235831,1.34083812,0.04550861,1.52832362
-2.63231616,7.08012118,0.00208050,0.36824647,0.96963169,4.39289234,0.37616528,1.28705648,0.04440377,1.47069911
-2.62631316,6.81346762,0.00193579,0.35365730,0.93221740,4.24583956,0.35873131,1.22947768,0.04309805,1.40801219
-2.62031016,6.52921557,0.00178893,0.33805789,0.89199936,4.08876342,0.34025860,1.16872778,0.04160442,1.34098514
-2.61430715,6.23099751,0.00164202,0.32158924,0.84949448,3.92389093,0.32096810,1.10548142,0.03993964,1.27042458
-2.60830415,5.92262126,0.00149700,0.30440991,0.80525213,3.75352380,0.30109256,1.04044545,0.03812384,1.19719560
-2.60230115,5.60795896,0.00135558,0.28669199,0.75983667,3.57996844,0.28086973,0.97434194,0.03617993,1.12219512
-2.59629815,5.29083801,0.00121928,0.26861681,0.71381050,3.40546776,0.26053574,0.90789138,0.03413296,1.04632563
-2.59029515,4.97493814,0.00108932,0.25037043,0.66771820,3.23213761,0.24031922,0.84179642,0.03200940,0.97047046
-2.58429215,4.66369886,0.00096671,0.23213912,0.62207238,3.06191072,0.22043597,0.77672711,0.02983639,0.89547124
-2.57828914,4.36024068,0.00085218,0.21410501,0.57734162,2.89649019,0.20108456,0.71330778,0.02764103,0.82210849
-2.57228614,4.06730268,0.00074623,0.19644207,0.53394087,2.73731443,0.18244288,0.65210615,0.02544965,0.75108584
-2.56628314,3.78719805,0.00064912,0.17931254,0.49222444,2.58553444,0.16466560,0.59362490,0.02328719,0.68301800
-2.56028014,3.52178856,0.00056093,0.16286387,0.45248174,2.44200402,0.14788268,0.53829579,0.02117665,0.61842291
-2.55427714,3.27247742,0.00048153,0.14722631,0.41493561,2.30728261,0.13219869,0.48647634,0.01913858,0.55771770
-2.54827414,3.04021967,0.00041067,0.13251119,0.37974317,2.18164979,0.11769303,0.43844897,0.01719081,0.50121841
-2.54227114,2.82554800,0.00034795,0.11880982,0.34699884,2.06513011,0.10442083,0.39442245,0.01534816,0.44914299
-2.53626813,2.62861160,0.00029291,0.10619306,0.31673924,1.95752626,0.09241441,0.35453516,0.01362235,0.40161706
-2.53026513,2.44922480,0.00024499,0.09471145,0.28894963,1.85845839,0.08168525,0.31886009,0.01202201,0.35868192
-2.52426213,2.28692248,0.00020361,0.08439591,0.26357132,1.76740706,0.07222615,0.28741088,0.01055273,0.32030415
-2.51825913,2.14101866,0.00016816,0.07525875,0.24050979,1.68375743,0.06401365,0.26014876,0.00921728,0.28638619
-2.51225613,2.01066532,0.00013803,0.06729513,0.21964297,1.60684232,0.05701045,0.23698983,0.00801581,0.25677740
-2.50625313,1.89490831,0.00011263,0.06048464,0.20082950,1.53598191,0.05116776,0.21781245,0.00694619,0.23128493
-2.50025013,1.79273823,0.00009139,0.05479303,0.18391631,1.47051848,0.04642750,0.20246447,0.00600428,0.20968425
-2.49424712,1.70313425,0.00007379,0.05017397,0.16874571,1.40984474,0.04272431,0.19076997,0.00518431,0.19172861
-2.48824412,1.62509982,0.00005935,0.04657084,0.15516137,1.35342495,0.03998727,0.18253560,0.00447920,0.17715760
-2.48224112,1.55768966,0.00004763,0.04391829,0.14301334,1.30080856,0.03814144,0.17755634,0.00388089,0.16570444
-2.47623812,1.50002832,0.00003825,0.04214385,0.13216200,1.25163654,0.03710906,0.17562075,0.00338065,0.15710199
-2.47023512,1.45132088,0.00003088,0.04116928,0.12248090,1.20564099,0.03681060,0.17651589,0.00296933,0.15108761
-2.46423212,1.41085703,0.00002524,0.04091185,0.11385864,1.16263912,0.03716559,0.18003199,0.00263764,0.14740694
-2.45822911,1.37801007,0.00002113,0.04128549,0.10619982,1.12252274,0.03809333,0.18596710,0.00237631,0.14581672
-2.45222611,1.35223254,0.00001836,0.04220188,0.09942531,1.08524495,0.03951355,0.19413188,0.00217628,0.14608689
-2.44622311,1.33305013,0.00001683,0.04357147,0.09347193,1.05080525,0.04134699,0.20435473,0.00202886,0.14800214
-2.44022011,1.32005572,0.00001646,0.04530448,0.08829166,1.01923471,0.04351606,0.21648744,0.00192576,0.15136309
-2.43421711,1.31290471,0.00001724,0.04731189,0.08385067,0.99058238,0.04594551,0.23041119,0.00185923,0.15598720
-2.42821411,1.31131287,0.00001920,0.04950656,0.08012818,0.96490397,0.04856324,0.24604326,0.00182209,0.16170959
-2.42221111,1.31505723,0.00002242,0.05180427,0.07711529,0.94225354,0.05130108,0.26334395,0.00180777,0.16838374
-2.41620810,1.32398022,0.00002704,0.05412487,0.07481386,0.92267855,0.05409579,0.28232377,0.00181032,0.17588210
-2.41020510,1.33799667,0.00003324,0.05639342,0.07323550,0.90621834,0.05689000,0.30305046,0.00182444,0.18409662
-2.40420210,1.35710308,0.00004126,0.05854139,0.07240060,0.89290570,0.05963319,0.32565554,0.00184546,0.19293892
-2.39819910,1.38138787,0.00005139,0.06050770,0.07233744,0.88277105,0.06228265,0.35033983,0.00186938,0.20234028
-2.39219610,1.41104152,0.00006396,0.06223978,0.07308131,0.87584831,0.06480429,0.37737759,0.00189280,0.21225097
-2.38619310,1.44636486,0.00007939,0.06369440,0.07467359,0.87218172,0.06717331,0.40711867,0.00191296,0.22263909
-2.38019010,1.48777421,0.00009812,0.06483837,0.07716068,0.87183255,0.06937471,0.43998832,0.00192774,0.23348865
-2.37418709,1.53580198,0.00012065,0.06564894,0.08059277,0.87488482,0.07140336,0.47648406,0.00193558,0.24479684
-2.36818409,1.59109163,0.00014753,0.06611394,0.08502241,0.88144921,0.07326399,0.51716956,0.00193551,0.25657051
-2.36218109,1.65438626,0.00017935,0.06623168,0.09050268,0.89166464,0.07497060,0.56266514,0.00192713,0.26882200
-2.35617809,1.72651059,0.00021673,0.06601043,0.09708532,0.90569703,0.07654576,0.61363492,0.00191055,0.28156420
-2.35017509,1.80834640,0.00026033,0.06546766,0.10481835,0.92373524,0.07801939,0.67077082,0.00188638,0.29480533
-2.34417209,1.90080229,0.00031080,0.06462903,0.11374377,0.94598426,0.07942735,0.73477370,0.00185569,0.30854347
-2.33816908,2.00477866,0.00036879,0.06352709,0.12389496,0.97265614,0.08080977,0.80633199,0.00181996,0.32276124
-2.33216608,2.12112962,0.00043496,0.06219983,0.13529419,1.00395920,0.08220919,0.88609879,0.00178108,0.33742092
-2.32616308,2.25062358,0.00050990,0.06068911,0.14795030,1.04008634,0.08366859,0.97466784,0.00174123,0.35246045
-2.32016008,2.39390441,0.00059416,0.05903906,0.16185657,1.08120324,0.08522945,1.07254957,0.00170293,0.36779042
-2.31415708,2.55145534,0.00068819,0.05729448,0.17698911,1.12743738,0.08692979,1.18014799,0.00166892,0.38329252
-2.30815408,2.72356729,0.00079236,0.05549940,0.19330574,1.17886855,0.08880248,1.29773944,0.00164216,0.39881962
-2.30215108,2.91031357,0.00090692,0.05369571,0.21074551,1.23552159,0.09087369,1.42545412,0.00162577,0.41419744
-2.29614807,3.11153189,0.00103198,0.05192210,0.22922892,1.29736175,0.09316167,1.56326116,0.00162302,0.42922806
-2.29014507,3.32681486,0.00116748,0.05021320,0.24865896,1.36429285,0.09567587,1.71095798,0.00163727,0.44369503
-2.28414207,3.55550906,0.00131323,0.04859897,0.26892270,1.43615826,0.09841640,1.86816434,0.00167195,0.45736988
-2.27813907,3.79672251,0.00146883,0.04710444,0.28989369,1.51274428,0.10137392,2.03432149,0.00173051,0.47001981
-2.27213607,4.04933998,0.00163373,0.04574962,0.31143477,1.59378549,0.10452984,2.20869633,0.00181641,0.48141611
-2.26613307,4.31204467,0.00180722,0.04454968,0.33340134,1.67897125,0.10785692,2.39039050,0.00193306,0.49134290
-2.26013007,4.58334491,0.00198841,0.04351539,0.35564476,1.76795263,0.11132011,2.57835391,0.00208380,0.49960566
-2.25412706,4.86160409,0.00217629,0.04265353,0.37801578,1.86034883,0.11487769,2.77140229,0.00227183,0.50603916
-2.24812406,5.14507177,0.00236973,0.04196760,0.40036779,1.95575226,0.11848258,2.96823775,0.00250018,0.51051433
-2.24212106,5.43191435,0.00256753,0.04145839,0.42255959,2.05373174,0.12208376,3.16747174,0.00277161,0.51294353
-2.23611806,5.72024345,0.00276841,0.04112463,0.44445767,2.15383314,0.12562774,3.36764930,0.00308859,0.51328420
-2.23011506,6.00814092,0.00297111,0.04096355,0.46593779,2.25557743,0.12906004,3.56727384,0.00345315,0.51154045
-2.22411206,6.29367939,0.00317436,0.04097132,0.48688577,2.35845621,0.13232660,3.76483148,0.00386686,0.50776265
-2.21810905,6.57493817,0.00337698,0.04114335,0.50719752,2.46192503,0.13537509,3.95881423,0.00433070,0.50204509
-2.21210605,6.85001452,0.00357786,0.04147456,0.52677838,2.56539537,0.13815601,4.14774153,0.00484495,0.49452170
-2.20610305,7.11703101,0.00377604,0.04195934,0.54554176,2.66822616,0.14062375,4.33017949,0.00540914,0.48536039
-2.20010005,7.37414008,0.00397067,0.04259154,0.56340741,2.76971598,0.14273734,4.50475792,0.00602192,0.47475611
-2.19409705,7.61952722,0.00416110,0.04336427,0.58029934,2.86909736,0.14446110,4.67018484,0.00668104,0.46292315
-2.18809405,7.85141433,0.00434684,0.04426964,0.59614379,2.96553412,0.14576509,4.82525883,0.00738324,0.45008713
-2.18209105,8.06806512,0.00452755,0.04529851,0.61086734,3.05812328,0.14662544,4.96887933,0.00812424,0.43647712
-2.17608804,8.26779386,0.00470308,0.04644019,0.62439540,3.14590202,0.14702446,5.10005544,0.00889876,0.42231823
-2.17008504,8.44897900,0.00487341,0.04768220,0.63665144,3.22786054,0.14695077,5.21791351,0.00970049,0.40782512
-2.16408204,8.61008220,0.00503861,0.04901012,0.64755682,3.30296093,0.14639921,5.32170406,0.01052222,0.39319660
-2.15807904,8.74967338,0.00519886,0.05040752,0.65703155,3.37016165,0.14537080,5.41080824,0.01135590,0.37861163
-2.15207604,8.86646119,0.00535438,0.05185602,0.66499591,3.42844701,0.14387256,5.48474426,0.01219275,0.36422669
-2.14607304,8.95932815,0.00550539,0.05333546,0.67137280,3.47686045,0.14191731,5.54317368,0.01302346,0.35017457
-2.14007004,9.02736883,0.00565208,0.05482421,0.67609086,3.51453994,0.13952353,5.58590773,0.01383839,0.33656449
-2.13406703,9.06992911,0.00579457,0.05629960,0.67908801,3.54075383,0.13671498,5.61291313,0.01462772,0.32348332
-2.12806403,9.08664404,0.00593291,0.05773841,0.68031526,3.55493494,0.13352053,5.62431735,0.01538174,0.31099780
-2.12206103,9.07747174,0.00606701,0.05911743,0.67974058,3.55671092,0.12997370,5.62041250,0.01609104,0.29915731
-2.11605803,9.04272077,0.00619665,0.06041411,0.67735237,3.54592894,0.12611232,5.60165746,0.01674675,0.28799704
-2.11005503,8.98306856,0.00632146,0.06160709,0.67316244,3.52267284,0.12197801,5.56867759,0.01734076,0.27754129
-2.10405203,8.89956875,0.00644098,0.06267683,0.66720823,3.48727157,0.11761559,5.52226136,0.01786588,0.26780650
-2.09804902,8.79364628,0.00655458,0.06360607,0.65955397,3.44029789,0.11307247,5.46335369,0.01831605,0.25880399
-2.09204602,8.66707915,0.00666156,0.06438025,0.65029073,3.38255701,0.10839784,5.39304544,0.01868644,0.25054213
-2.08604302,8.52196711,0.00676116,0.06498780,0.63953536,3.31506551,0.10364187,5.31255915,0.01897355,0.24302789
-2.08004002,8.36068801,0.00685257,0.06542038,0.62742824,3.23902113,0.09885479,5.22323119,0.01917524,0.23626764
-2.07403702,8.18584333,0.00693500,0.06567291,0.61412990,3.15576496,0.09408598,5.12649060,0.01929077,0.23026737
-2.06803402,8.00019526,0.00700771,0.06574355,0.59981688,3.06673770,0.08938294,5.02383525,0.01932077,0.22503229
-2.06203102,7.80659803,0.00707004,0.06563361,0.58467679,2.97343206,0.08479038,4.91680631,0.01926718,0.22056594
-2.05602801,7.60792661,0.00712146,0.06534732,0.56890298,2.87734370,0.08034929,4.80696160,0.01913315,0.21686897
-2.05002501,7.40700605,0.00716160,0.06489160,0.55268913,2.77992300,0.07609612,4.69584917,0.01892295,0.21393779
-2.04402201,7.20654461,0.00719026,0.06427579,0.53622387,2.68252995,0.07206210,4.58498182,0.01864183,0.21176313
-2.03801901,7.00907359,0.00720743,0.06351134,0.51968593,2.58639433,0.06827262,4.47581353,0.01829594,0.21032882
-2.03201601,6.81689623,0.00721331,0.06261153,0.50323986,2.49258279,0.06474690,4.36971858,0.01789214,0.20961081
-2.02601301,6.63204750,0.00720827,0.06159122,0.48703259,2.40197414,0.06149778,4.26797376,0.01743789,0.20957663
-2.02001001,6.45626582,0.00719286,0.06046659,0.47119097,2.31524388,0.05853173,4.17174402,0.01694116,0.21018521
-2.01400700,6.29097705,0.00716780,0.05925489,0.45582031,2.23285799,0.05584904,4.08207156,0.01641026,0.21138730
-2.00800400,6.13729037,0.00713389,0.05797430,0.44100391,2.15507603,0.05344422,3.99986802,0.01585379,0.21312631
-2.00200100,5.99600477,0.00709205,0.05664364,0.42680362,2.08196277,0.05130657,3.92590953,0.01528046,0.21533958
-1.99599800,5.86762481,0.00704320,0.05528224,0.41326112,2.01340726,0.04942089,3.86083378,0.01469908,0.21796000
-1.98999500,5.75238326,0.00698827,0.05390963,0.40039993,1.94914801,0.04776827,3.80513859,0.01411837,0.22091794
-1.98399200,5.65026854,0.00692813,0.05254534,0.38822790,1.88880262,0.04632700,3.75918115,0.01354693,0.22414320
-1.97798899,5.56105462,0.00686355,0.05120858,0.37673994,1.83190004,0.04507348,3.72317744,0.01299307,0.22756706
-1.97198599,5.48433109,0.00679519,0.04991786,0.36592083,1.77791383,0.04398313,3.69720126,0.01246474,0.23112408
-1.96598299,5.41953166,0.00672353,0.04869064,0.35574790,1.72629459,0.04303127,3.68118262,0.01196939,0.23475370
-1.95997999,5.36595957,0.00664888,0.04754288,0.34619341,1.67650020,0.04219390,3.67490560,0.01151382,0.23840155
-1.95397699,5.32280904,0.00657137,0.04648859,0.33722657,1.62802244,0.04144842,3.67800585,0.01110407,0.24202016
-1.94797399,5.28918236,0.00649093,0.04553938,0.32881500,1.58040919,0.04077416,3.68996835,0.01074527,0.24556934
-1.94197099,5.26410301,0.00640732,0.04470403,0.32092569,1.53328145,0.04015287,3.71012624,0.01044150,0.24901609
