energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
0.33316658,1.68155141,0.45801754,0.17697105,0.04338026,0.18367527,0.53854635,0.27412463,0.57966566,0.00000000
0.33916958,1.71623537,0.46899055,0.17592185,0.04700537,0.18270622,0.54530392,0.28135494,0.59336580,0.00000000
0.34517259,1.75706081,0.48145139,0.17562010,0.05059604,0.18244949,0.55447657,0.28949520,0.60971669,0.00000000
0.35117559,1.80333056,0.49520141,0.17601441,0.05410009,0.18283758,0.56578009,0.29843396,0.62851175,0.00000000
0.35717859,1.85422386,0.51000647,0.17704105,0.05746414,0.18379512,0.57888830,0.30803655,0.64948691,0.00000000
0.36318159,1.90882496,0.52560546,0.17862669,0.06063522,0.18524281,0.59344754,0.31814871,0.67232978,0.00000000
0.36918459,1.96615540,0.54171989,0.18069151,0.06356240,0.18710140,0.60909203,0.32860123,0.69669053,0.00000000
0.37518759,2.02520852,0.55806411,0.18315231,0.06619847,0.18929539,0.62545928,0.33921514,0.72219391,0.00000000
0.38119060,2.08498472,0.57435568,0.18592575,0.06850155,0.19175650,0.64220500,0.34980751,0.74845192,0.00000000
0.38719360,2.14452580,0.59032543,0.18893139,0.07043655,0.19442674,0.65901653,0.36019725,0.77507657,0.00000000
0.39319660,2.20294687,0.60572675,0.19209456,0.07197646,0.19726081,0.67562445,0.37021101,0.80169201,0.00000000
0.39919960,2.25946410,0.62034357,0.19534887,0.07310329,0.20022802,0.69181147,0.37968846,0.82794570,0.00000000
0.40520260,2.31341729,0.63399677,0.19863824,0.07380872,0.20331334,0.70741845,0.38848714,0.85351790,0.00000000
0.41120560,2.36428582,0.64654875,0.20191847,0.07409441,0.20651773,0.72234711,0.39648627,0.87812918,0.00000000
0.41720860,2.41169767,0.65790582,0.20515816,0.07397188,0.20985777,0.73655929,0.40358957,0.90154571,0.00000000
0.42321161,2.45543077,0.66801851,0.20833906,0.07346201,0.21336441,0.75007299,0.40972688,0.92358199,0.00000000
0.42921461,2.49540715,0.67687977,0.21145578,0.07259423,0.21708109,0.76295523,0.41485459,0.94410126,0.00000000
0.43521761,2.53168009,0.68452122,0.21451493,0.07140529,0.22106129,0.77531244,0.41895480,0.96301338,0.00000000
0.44122061,2.56441542,0.69100779,0.21753374,0.06993789,0.22536552,0.78727861,0.42203340,0.98027076,0.00000000
0.44722361,2.59386803,0.69643093,0.22053821,0.06823898,0.23005809,0.79900224,0.42411716,0.99586240,0.00000000
0.45322661,2.62035523,0.70090111,0.22356097,0.06635810,0.23520368,0.81063266,0.42525016,1.00980678,0.00000000
0.45922961,2.64422848,0.70453972,0.22663892,0.06434553,0.24086394,0.82230650,0.42548952,1.02214379,0.00000000
0.46523262,2.66584538,0.70747109,0.22981073,0.06225059,0.24709430,0.83413523,0.42490109,1.03292657,0.00000000
0.47123562,2.68554334,0.70981496,0.23311443,0.06012007,0.25394118,0.84619436,0.42355505,1.04221356,0.00000000
0.47723862,2.70361661,0.71167982,0.23658513,0.05799679,0.26143958,0.85851495,0.42152181,1.05006131,0.00000000
0.48324162,2.72029771,0.71315740,0.24025298,0.05591846,0.26961133,0.87107782,0.41886845,1.05651851,0.00000000
0.48924462,2.73574423,0.71431856,0.24414143,0.05391678,0.27846394,0.88381082,0.41565584,1.06162148,0.00000000
0.49524762,2.75003142,0.71521076,0.24826592,0.05201695,0.28799009,0.89658918,0.41193654,1.06539139,0.00000000
0.50125063,2.76315060,0.71585703,0.25263286,0.05023734,0.29816770,0.90923891,0.40775363,1.06783320,0.00000000
0.50725363,2.77501314,0.71625647,0.25723912,0.04858957,0.30896054,0.92154286,0.40314040,1.06893630,0.00000000
0.51325663,2.78545923,0.71638600,0.26207175,0.04707884,0.32031928,0.93324918,0.39812079,1.06867668,0.00000000
0.51925963,2.79427052,0.71620328,0.26710816,0.04570445,0.33218279,0.94408151,0.39271061,1.06702041,0.00000000
0.52526263,2.80118550,0.71565041,0.27231646,0.04446055,0.34447968,0.95375030,0.38691930,1.06392787,0.00000000
0.53126563,2.80591622,0.71465804,0.27765608,0.04333701,0.35712981,0.96196467,0.38075193,1.05935868,0.00000000
0.53726863,2.80816526,0.71314987,0.28307849,0.04232038,0.37004576,0.96844411,0.37421155,1.05327662,0.00000000
0.54327164,2.80764166,0.71104684,0.28852806,0.04139481,0.38313416,0.97292940,0.36730136,1.04565430,0.00000000
0.54927464,2.80407491,0.70827118,0.29394303,0.04054309,0.39629673,0.97519228,0.36002673,1.03647724,0.00000000
0.55527764,2.79722620,0.70474983,0.29925635,0.03974750,0.40943110,0.97504351,0.35239695,1.02574709,0.00000000
0.56128064,2.78689657,0.70041728,0.30439680,0.03899059,0.42243142,0.97233889,0.34442641,1.01348370,0.00000000
0.56728364,2.77293172,0.69521764,0.30928987,0.03825593,0.43518876,0.96698328,0.33613539,0.99972617,0.00000000
0.57328664,2.75522373,0.68910610,0.31385892,0.03752864,0.44759134,0.95893250,0.32755025,0.98453264,0.00000000
0.57928964,2.73370991,0.68204970,0.31802620,0.03679578,0.45952480,0.94819328,0.31870319,0.96797915,0.00000000
0.58529265,2.70836952,0.67402760,0.32171408,0.03604670,0.47087249,0.93482134,0.30963158,0.95015747,0.00000000
0.59129565,2.67921893,0.66503085,0.32484630,0.03527319,0.48151590,0.91891810,0.30037691,0.93117243,0.00000000
0.59729865,2.64630611,0.65506203,0.32734932,0.03446950,0.49133540,0.90062610,0.29098362,0.91113873,0.00000000
0.60330165,2.60970497,0.64413464,0.32915377,0.03363232,0.50021124,0.88012368,0.28149774,0.89017763,0.00000000
0.60930465,2.56951040,0.63227251,0.33019597,0.03276067,0.50802488,0.85761906,0.27196561,0.86841376,0.00000000
0.61530765,2.52583442,0.61950928,0.33041946,0.03185569,0.51466072,0.83334430,0.26243273,0.84597227,0.00000000
0.62131066,2.47880370,0.60588801,0.32977653,0.03092045,0.52000811,0.80754929,0.25294278,0.82297638,0.00000000
0.62731366,2.42855881,0.59146089,0.32822967,0.02995964,0.52396367,0.78049601,0.24353693,0.79954563,0.00000000
0.63331666,2.37525489,0.57628918,0.32575291,0.02897936,0.52643376,0.75245322,0.23425341,0.77579469,0.00000000
0.63931966,2.31906369,0.56044308,0.32233291,0.02798680,0.52733708,0.72369163,0.22512743,0.75183292,0.00000000
0.64532266,2.26017660,0.54400177,0.31796982,0.02698997,0.52660719,0.69447965,0.21619127,0.72776437,0.00000000
0.65132566,2.19880814,0.52705323,0.31267780,0.02599747,0.52419494,0.66507964,0.20747464,0.70368835,0.00000000
0.65732866,2.13519946,0.50969400,0.30648521,0.02501818,0.52007062,0.63574471,0.19900512,0.67970027,0.00000000
0.66333167,2.06962132,0.49202863,0.29943438,0.02406109,0.51422567,0.60671589,0.19080870,0.65589263,0.00000000
0.66933467,2.00237599,0.47416884,0.29158099,0.02313502,0.50667404,0.57821975,0.18291026,0.63235603,0.00000000
0.67533767,1.93379776,0.45623228,0.28299309,0.02224844,0.49745292,0.55046629,0.17533397,0.60917996,0.00000000
0.68134067,1.86425172,0.43834090,0.27374969,0.02140925,0.48662291,0.52364702,0.16810350,0.58645333,0.00000000
0.68734367,1.79413059,0.42061893,0.26393915,0.02062465,0.47426761,0.49793331,0.16124203,0.56426455,0.00000000
0.69334667,1.72384960,0.40319052,0.25365718,0.01990091,0.46049252,0.47347487,0.15477206,0.54270116,0.00000000
0.69934967,1.65383959,0.38617706,0.24300475,0.01924328,0.44542346,0.45039832,0.14871487,0.52184889,0.00000000
0.70535268,1.58453841,0.36969429,0.23208580,0.01865580,0.42920436,0.42880600,0.14308991,0.50179033,0.00000000
0.71135568,1.51638115,0.35384932,0.22100499,0.01814122,0.41199462,0.40877492,0.13791382,0.48260310,0.00000000
0.71735868,1.44978949,0.33873771,0.20986544,0.01770086,0.39396613,0.39035595,0.13319952,0.46435775,0.00000000
0.72336168,1.38516087,0.32444070,0.19876653,0.01733458,0.37529988,0.37357325,0.12895504,0.44711548,0.00000000
0.72936468,1.32285783,0.31102266,0.18780203,0.01704068,0.35618256,0.35842415,0.12518257,0.43092585,0.00000000
0.73536768,1.26319831,0.29852911,0.17705828,0.01681590,0.33680298,0.34487931,0.12187749,0.41582460,0.00000000
0.74137069,1.20644717,0.28698519,0.16661281,0.01665545,0.31734856,0.33288353,0.11902762,0.40183192,0.00000000
0.74737369,1.15280973,0.27639480,0.15653319,0.01655304,0.29800204,0.32235697,0.11661277,0.38895108,0.00000000
0.75337669,1.10242748,0.26674051,0.14687627,0.01650098,0.27893836,0.31319701,0.11460459,0.37716784,0.00000000
0.75937969,1.05537628,0.25798414,0.13768778,0.01649033,0.26032203,0.30528076,0.11296684,0.36645053,0.00000000
0.76538269,1.01166733,0.25006819,0.12900226,0.01651107,0.24230475,0.29846814,0.11165592,0.35675097,0.00000000
0.77138569,0.97125073,0.24291800,0.12084339,0.01655236,0.22502366,0.29260549,0.11062199,0.34800622,0.00000000
0.77738869,0.93402160,0.23644455,0.11322456,0.01660276,0.20860001,0.28752978,0.10981023,0.34014115,0.00000000
0.78339170,0.89982844,0.23054787,0.10614981,0.01665056,0.19313836,0.28307318,0.10916260,0.33307161,0.00000000
0.78939470,0.86848329,0.22512086,0.09961490,0.01668410,0.17872626,0.27906778,0.10861972,0.32670825,0.00000000
0.79539770,0.83977311,0.22005338,0.09360860,0.01669211,0.16543435,0.27535062,0.10812288,0.32096058,0.00000000
0.80140070,0.81347185,0.21523646,0.08811409,0.01666400,0.15331691,0.27176841,0.10761619,0.31574115,0.00000000
0.80740370,0.78935243,0.21056635,0.08311038,0.01659025,0.14241259,0.26818209,0.10704857,0.31096963,0.00000000
0.81340670,0.76719808,0.20594835,0.07857369,0.01646266,0.13274543,0.26447083,0.10637559,0.30657643,0.00000000
0.81940970,0.74681228,0.20130010,0.07447876,0.01627463,0.12432597,0.26053541,0.10556104,0.30250573,0.00000000
0.82541271,0.72802683,0.19655431,0.07079999,0.01602131,0.11715239,0.25630067,0.10457812,0.29871757,0.00000000
0.83141571,0.71070761,0.19166068,0.06751245,0.01569982,0.11121158,0.25171714,0.10341021,0.29518907,0.00000000
0.83741871,0.69475771,0.18658706,0.06459257,0.01530925,0.10648008,0.24676147,0.10205117,0.29191445,0.00000000
0.84342171,0.68011790,0.18131970,0.06201867,0.01485072,0.10292492,0.24143595,0.10050513,0.28890398,0.00000000
0.84942471,0.66676442,0.17586264,0.05977126,0.01432724,0.10050424,0.23576693,0.09878587,0.28618187,0.00000000
0.85542771,0.65470446,0.17023639,0.05783305,0.01374364,0.09916777,0.22980235,0.09691573,0.28378324,0.00000000
0.86143072,0.64396967,0.16447582,0.05618886,0.01310633,0.09885718,0.22360851,0.09492416,0.28175039,0.00000000
0.86743372,0.63460827,0.15862758,0.05482528,0.01242302,0.09950641,0.21726623,0.09284605,0.28012860,0.00000000
0.87343672,0.62667644,0.15274711,0.05373035,0.01170251,0.10104194,0.21086669,0.09071988,0.27896176,0.00000000
0.87943972,0.62022971,0.14689545,0.05289311,0.01095428,0.10338319,0.20450710,0.08858581,0.27828819,0.00000000
0.88544272,0.61531491,0.14113606,0.05230317,0.01018822,0.10644312,0.19828658,0.08648387,0.27813689,0.00000000
0.89144572,0.61196351,0.13553180,0.05195043,0.00941432,0.11012906,0.19230231,0.08445227,0.27852457,0.00000000
0.89744872,0.61018671,0.13014223,0.05182476,0.00864230,0.11434382,0.18664625,0.08252604,0.27945358,0.00000000
0.90345173,0.60997272,0.12502140,0.05191597,0.00788138,0.11898717,0.18140253,0.08073592,0.28091109,0.00000000
0.90945473,0.61128642,0.12021614,0.05221381,0.00714006,0.12395767,0.17664567,0.07910768,0.28286937,0.00000000
0.91545773,0.61407143,0.11576494,0.05270820,0.00642588,0.12915481,0.17243949,0.07766179,0.28528730,0.00000000
0.92146073,0.61825427,0.11169753,0.05338954,0.00574531,0.13448134,0.16883696,0.07641344,0.28811297,0.00000000
0.92746373,0.62375030,0.10803485,0.05424914,0.00510368,0.13984581,0.16588061,0.07537296,0.29128718,0.00000000
0.93346673,0.63047091,0.10478969,0.05527968,0.00450508,0.14516507,0.16360355,0.07454643,0.29474748,0.00000000
0.93946973,0.63833116,0.10196758,0.05647570,0.00395243,0.15036668,0.16203086,0.07393651,0.29843261,0.00000000
0.94547274,0.64725725,0.09956797,0.05783397,0.00344749,0.15539098,0.16118114,0.07354334,0.30228683,0.00000000
0.95147574,0.65719294,0.09758560,0.05935372,0.00299096,0.16019276,0.16106807,0.07336546,0.30626380,0.00000000
0.95747874,0.66810435,0.09601175,0.06103679,0.00258257,0.16474233,0.16170166,0.07340062,0.31032976,0.00000000
0.96348174,0.67998249,0.09483542,0.06288738,0.00222121,0.16902584,0.16308921,0.07364637,0.31446561,0.00000000
0.96948474,0.69284300,0.09404421,0.06491171,0.00190509,0.17304491,0.16523561,0.07410047,0.31866777,0.00000000
0.97548774,0.70672304,0.09362498,0.06711726,0.00163182,0.17681540,0.16814318,0.07476094,0.32294761,0.00000000
0.98149075,0.72167526,0.09356400,0.06951192,0.00139861,0.18036541,0.17181073,0.07562586,0.32732950,0.00000000
0.98749375,0.73775909,0.09384683,0.07210274,0.00120236,0.18373258,0.17623214,0.07669284,0.33184748,0.00000000
0.99349675,0.75502982,0.09445786,0.07489472,0.00103979,0.18696080,0.18139445,0.07795825,0.33654089,0.00000000
0.99949975,0.77352620,0.09537949,0.07788934,0.00090750,0.19009653,0.18727555,0.07941625,0.34144903,0.00000000
1.00550275,0.79325743,0.09659117,0.08108324,0.00080213,0.19318492,0.19384188,0.08105771,0.34660546,0.00000000
1.01150575,0.81419038,0.09806837,0.08446691,0.00072036,0.19626593,0.20104610,0.08286912,0.35203205,0.00000000
1.01750875,0.83623818,0.09978152,0.08802364,0.00065901,0.19937073,0.20882522,0.08483161,0.35773360,0.00000000
1.02351176,0.85925096,0.10169516,0.09172877,0.00061504,0.20251866,0.21709918,0.08692009,0.36369303,0.00000000
1.02951476,0.88300982,0.10376733,0.09554928,0.00058562,0.20571478,0.22577033,0.08910275,0.36986783,0.00000000
1.03551776,0.90722446,0.10594934,0.09944388,0.00056810,0.20894835,0.23472368,0.09134089,0.37618804,0.00000000
1.04152076,0.93153507,0.10818594,0.10336349,0.00056006,0.21219230,0.24382832,0.09358914,0.38255578,0.00000000
1.04752376,0.95551863,0.11041604,0.10725229,0.00055931,0.21540364,0.25293976,0.09579615,0.38884674,0.00000000
1.05352676,0.97869943,0.11257376,0.11104913,0.00056385,0.21852496,0.26190333,0.09790569,0.39491335,0.00000000
1.05952976,1.00056360,0.11459012,0.11468938,0.00057192,0.22148681,0.27055841,0.09985820,0.40058974,0.00000000
1.06553277,1.02057666,0.11639496,0.11810709,0.00058196,0.22421088,0.27874342,0.10159257,0.40569802,0.00000000
1.07153577,1.03820360,0.11791922,0.12123727,0.00059260,0.22661377,0.28630114,0.10304830,0.41005575,0.00000000
1.07753877,1.05293001,0.11909738,0.12401836,0.00060267,0.22861106,0.29308431,0.10416774,0.41348403,0.00000000
1.08354177,1.06428343,0.11986999,0.12639450,0.00061122,0.23012157,0.29896101,0.10489836,0.41581586,0.00000000
1.08954477,1.07185350,0.12018604,0.12831770,0.00061743,0.23107144,0.30381965,0.10519491,0.41690421,0.00000000
1.09554777,1.07530994,0.12000517,0.12974966,0.00062071,0.23139770,0.30757323,0.10502145,0.41662941,0.00000000
1.10155078,1.07441724,0.11929952,0.13066316,0.00062059,0.23105143,0.31016267,0.10435296,0.41490548,0.00000000
1.10755378,1.06904539,0.11805514,0.13104298,0.00061678,0.22999990,0.31155898,0.10317662,0.41168492,0.00000000
1.11355678,1.05917602,0.11627290,0.13088620,0.00060915,0.22822798,0.31176424,0.10149257,0.40696193,0.00000000
1.11955978,1.04490371,0.11396886,0.13020208,0.00059768,0.22573852,0.31081135,0.09931420,0.40077382,0.00000000
1.12556278,1.02643256,0.11117401,0.12901126,0.00058249,0.22255177,0.30876250,0.09666789,0.39320051,0.00000000
1.13156578,1.00406825,0.10793362,0.12734455,0.00056379,0.21870398,0.30570662,0.09359232,0.38436245,0.00000000
1.13756878,0.97820626,0.10430589,0.12524139,0.00054191,0.21424520,0.30175596,0.09013725,0.37441693,0.00000000
1.14357179,0.94931694,0.10036039,0.12274787,0.00051723,0.20923654,0.29704192,0.08636200,0.36355312,0.00000000
1.14957479,0.91792837,0.09617607,0.11991470,0.00049019,0.20374700,0.29171054,0.08233357,0.35198620,0.00000000
1.15557779,0.88460801,0.09183902,0.11679512,0.00046127,0.19785025,0.28591784,0.07812463,0.33995089,0.00000000
1.16158079,0.84994416,0.08744022,0.11344282,0.00043097,0.19162133,0.27982523,0.07381137,0.32769470,0.00000000
1.16758379,0.81452799,0.08307317,0.10991014,0.00039978,0.18513364,0.27359523,0.06947137,0.31547129,0.00000000
1.17358679,0.77893723,0.07883164,0.10624647,0.00036820,0.17845642,0.26738772,0.06518153,0.30353414,0.00000000
1.17958979,0.74372178,0.07480757,0.10249699,0.00033669,0.17165260,0.26135670,0.06101620,0.29213082,0.00000000
1.18559280,0.70939204,0.07108912,0.09870188,0.00030567,0.16477745,0.25564776,0.05704549,0.28149789,0.00000000
1.19159580,0.67640985,0.06775896,0.09489581,0.00027552,0.15787771,0.25039609,0.05333383,0.27185663,0.00000000
1.19759880,0.64518222,0.06489287,0.09110783,0.00024656,0.15099147,0.24572504,0.04993885,0.26340945,0.00000000
1.20360180,0.61605773,0.06255844,0.08736165,0.00021906,0.14414854,0.24174513,0.04691044,0.25633705,0.00000000
1.20960480,0.58932506,0.06081412,0.08367613,0.00019324,0.13737134,0.23855330,0.04429020,0.25079609,0.00000000
1.21560780,0.56521345,0.05970841,0.08006593,0.00016924,0.13067612,0.23623228,0.04211098,0.24691736,0.00000000
1.22161081,0.54389444,0.05927918,0.07654240,0.00014716,0.12407436,0.23484991,0.04039673,0.24480423,0.00000000
1.22761381,0.52548453,0.05955320,0.07311435,0.00012705,0.11757438,0.23445838,0.03916245,0.24453129,0.00000000
1.23361681,0.51004825,0.06054574,0.06978889,0.00010891,0.11118272,0.23509319,0.03841436,0.24614308,0.00000000
1.23961981,0.49760125,0.06226031,0.06657217,0.00009271,0.10490554,0.23677186,0.03815007,0.24965292,0.00000000
1.24562281,0.48811325,0.06468847,0.06346986,0.00007837,0.09874964,0.23949245,0.03835889,0.25504180,0.00000000
1.25162581,0.48151064,0.06780983,0.06048762,0.00006582,0.09272326,0.24323196,0.03902226,0.26225740,0.00000000
1.25762881,0.47767873,0.07159215,0.05763123,0.00005494,0.08683651,0.24794475,0.04011415,0.27121349,0.00000000
1.26363182,0.47646376,0.07599164,0.05490667,0.00004562,0.08110149,0.25356115,0.04160159,0.28178960,0.00000000
1.26963482,0.47767487,0.08095348,0.05231996,0.00003774,0.07553205,0.25998648,0.04344530,0.29383143,0.00000000
1.27563782,0.48108624,0.08641259,0.04987689,0.00003120,0.07014338,0.26710071,0.04560036,0.30715201,0.00000000
1.28164082,0.48643968,0.09229465,0.04758275,0.00002589,0.06495133,0.27475894,0.04801699,0.32153381,0.00000000
1.28764382,0.49344796,0.09851750,0.04544188,0.00002174,0.05997166,0.28279285,0.05064147,0.33673185,0.00000000
1.29364682,0.50179899,0.10499266,0.04345737,0.00001871,0.05521920,0.29101318,0.05341717,0.35247803,0.00000000
1.29964982,0.51116103,0.11162731,0.04163071,0.00001678,0.05070710,0.29921346,0.05628562,0.36848651,0.00000000
1.30565283,0.52118900,0.11832630,0.03996154,0.00001600,0.04644608,0.30717472,0.05918778,0.38446006,0.00000000
1.31165583,0.53153169,0.12499446,0.03844754,0.00001647,0.04244391,0.31467118,0.06206525,0.40009726,0.00000000
1.31765883,0.54183975,0.13153888,0.03708436,0.00001836,0.03870503,0.32147679,0.06486162,0.41510028,0.00000000
1.32366183,0.55177420,0.13787121,0.03586572,0.00002194,0.03523031,0.32737224,0.06752367,0.42918285,0.00000000
1.32966483,0.56101497,0.14390983,0.03478353,0.00002759,0.03201707,0.33215217,0.07000265,0.44207820,0.00000000
1.33566783,0.56926930,0.14958177,0.03382819,0.00003583,0.02905927,0.33563234,0.07225529,0.45354641,0.00000000
1.34167084,0.57627931,0.15482436,0.03298885,0.00004735,0.02634783,0.33765623,0.07424475,0.46338099,0.00000000
1.34767384,0.58182850,0.15958644,0.03225379,0.00006305,0.02387112,0.33810094,0.07594133,0.47141427,0.00000000
1.35367684,0.58574692,0.16382917,0.03161074,0.00008404,0.02161545,0.33688192,0.07732289,0.47752133,0.00000000
1.35967984,0.58791461,0.16752639,0.03104725,0.00011175,0.01956576,0.33395642,0.07837508,0.48162227,0.00000000
1.36568284,0.58826319,0.17066449,0.03055097,0.00014794,0.01770617,0.32932544,0.07909123,0.48368291,0.00000000
1.37168584,0.58677572,0.17324191,0.03010993,0.00019474,0.01602058,0.32303408,0.07947206,0.48371361,0.00000000
1.37768884,0.58348482,0.17526832,0.02971275,0.00025474,0.01449326,0.31517036,0.07952511,0.48176673,0.00000000
1.38369185,0.57846923,0.17676351,0.02934880,0.00033102,0.01310928,0.30586261,0.07926396,0.47793258,0.00000000
1.38969485,0.57184927,0.17775619,0.02900835,0.00042721,0.01185491,0.29527544,0.07870741,0.47233446,0.00000000
1.39569785,0.56378136,0.17828278,0.02868262,0.00054757,0.01071795,0.28360479,0.07787845,0.46512290,0.00000000
1.40170085,0.55445217,0.17838625,0.02836389,0.00069696,0.00968794,0.27107213,0.07680333,0.45646965,0.00000000
1.40770385,0.54407283,0.17811520,0.02804552,0.00088096,0.00875628,0.25791820,0.07551058,0.44656167,0.00000000
1.41370685,0.53287332,0.17752325,0.02772204,0.00110579,0.00791634,0.24439655,0.07403019,0.43559556,0.00000000
1.41970985,0.52109767,0.17666865,0.02738920,0.00137840,0.00716344,0.23076734,0.07239287,0.42377263,0.00000000
1.42571286,0.50899998,0.17561439,0.02704411,0.00170636,0.00649489,0.21729139,0.07062952,0.41129492,0.00000000
1.43171586,0.49684142,0.17442852,0.02668531,0.00209783,0.00590991,0.20422495,0.06877083,0.39836218,0.00000000
1.43771886,0.48488829,0.17318476,0.02631293,0.00256146,0.00540960,0.19181514,0.06684710,0.38516992,0.00000000
1.44372186,0.47341095,0.17196339,0.02592884,0.00310629,0.00499693,0.18029638,0.06488818,0.37190844,0.00000000
1.44972486,0.46268346,0.17085210,0.02553677,0.00374152,0.00467672,0.16988751,0.06292359,0.35876268,0.00000000
1.45572786,0.45298372,0.16994688,0.02514246,0.00447640,0.00445563,0.16078994,0.06098267,0.34591264,0.00000000
1.46173087,0.44459373,0.16935268,0.02475376,0.00531993,0.00434222,0.15318639,0.05909477,0.33353422,0.00000000
1.46773387,0.43779965,0.16918381,0.02438062,0.00628065,0.00434695,0.14724035,0.05728953,0.32179995,0.00000000
1.47373687,0.43289136,0.16956382,0.02403513,0.00736633,0.00448227,0.14309594,0.05559695,0.31087961,0.00000000
1.47973987,0.43016125,0.17062497,0.02373133,0.00858375,0.00476270,0.14087812,0.05404746,0.30094024,0.00000000
1.48574287,0.42990198,0.17250702,0.02348510,0.00993834,0.00520478,0.14069298,0.05267185,0.29214550,0.00000000
1.49174587,0.43240307,0.17535545,0.02331379,0.01143398,0.00582718,0.14262803,0.05150095,0.28465402,0.00000000
1.49774887,0.43794632,0.17931899,0.02323584,0.01307275,0.00665056,0.14675231,0.05056525,0.27861697,0.00000000
1.50375188,0.44680010,0.18454664,0.02327035,0.01485470,0.00769751,0.15311635,0.04989432,0.27417459,0.00000000
1.50975488,0.45921258,0.19118413,0.02343646,0.01677776,0.00899229,0.16175171,0.04951598,0.27145193,0.00000000
1.51575788,0.47540423,0.19937000,0.02375279,0.01883762,0.01056053,0.17267034,0.04945553,0.27055407,0.00000000
1.52176088,0.49555983,0.20923136,0.02423674,0.02102771,0.01242875,0.18586357,0.04973476,0.27156088,0.00000000
1.52776388,0.51982032,0.22087951,0.02490388,0.02333928,0.01462380,0.20130099,0.05037097,0.27452183,0.00000000
1.53376688,0.54827493,0.23440560,0.02576726,0.02576151,0.01717210,0.21892912,0.05137607,0.27945110,0.00000000
1.53976988,0.58095397,0.24987642,0.02683680,0.02828170,0.02009878,0.23867016,0.05275570,0.28632344,0.00000000
1.54577289,0.61782255,0.26733054,0.02811875,0.03088553,0.02342668,0.26042083,0.05450849,0.29507102,0.00000000
1.55177589,0.65877571,0.28677484,0.02961528,0.03355733,0.02717523,0.28405149,0.05662557,0.30558176,0.00000000
1.55777889,0.70363518,0.30818172,0.03132404,0.03628040,0.03135927,0.30940565,0.05909022,0.31769918,0.00000000
1.56378189,0.75214802,0.33148696,0.03323806,0.03903733,0.03598779,0.33630008,0.06187787,0.33122417,0.00000000
1.56978489,0.80398733,0.35658848,0.03534560,0.04181034,0.04106270,0.36452544,0.06495631,0.34591860,0.00000000
1.57578789,0.85875504,0.38334588,0.03763026,0.04458158,0.04657765,0.39384770,0.06828624,0.36151089,0.00000000
1.58179090,0.91598695,0.41158110,0.04007121,0.04733336,0.05251698,0.42401035,0.07182204,0.37770325,0.00000000
1.58779390,0.97515981,0.44107996,0.04264359,0.05004841,0.05885480,0.45473731,0.07551282,0.39418055,0.00000000
1.59379690,1.03570038,0.47159481,0.04531900,0.05271005,0.06555440,0.48573673,0.07930376,0.41062032,0.00000000
1.59979990,1.09699627,0.50284821,0.04806615,0.05530230,0.07256786,0.51670547,0.08313750,0.42670356,0.00000000
1.60580290,1.15840822,0.53453749,0.05085164,0.05780995,0.07983613,0.54733423,0.08695575,0.44212581,0.00000000
1.61180590,1.21928358,0.56634039,0.05364074,0.06021864,0.08728944,0.57731319,0.09070091,0.45660803,0.00000000
1.61780890,1.27897043,0.59792130,0.05639829,0.06251488,0.09484814,0.60633812,0.09431771,0.46990665,0.00000000
1.62381191,1.33683216,0.62893827,0.05908958,0.06468602,0.10242398,0.63411655,0.09775474,0.48182233,0.00000000
1.62981491,1.39226168,0.65905045,0.06168124,0.06672033,0.10992186,0.66037400,0.10096584,0.49220700,0.00000000
1.63581791,1.44469506,0.68792568,0.06414204,0.06860700,0.11724187,0.68485996,0.10391134,0.50096860,0.00000000
1.64182091,1.49362392,0.71524813,0.06644365,0.07033618,0.12428172,0.70735332,0.10655896,0.50807342,0.00000000
1.64782391,1.53860612,0.74072554,0.06856127,0.07189911,0.13093944,0.72766710,0.10888447,0.51354575,0.00000000
1.65382691,1.57927429,0.76409590,0.07047412,0.07328819,0.13711611,0.74565226,0.11087201,0.51746481,0.00000000
1.65982991,1.61534184,0.78513318,0.07216577,0.07449715,0.14271876,0.76120026,0.11251402,0.51995910,0.00000000
1.66583292,1.64660606,0.80365190,0.07362434,0.07552114,0.14766313,0.77424433,0.11381094,0.52119834,0.00000000
1.67183592,1.67294823,0.81951035,0.07484244,0.07635688,0.15187619,0.78475937,0.11477048,0.52138351,0.00000000
1.67783892,1.69433072,0.83261216,0.07581709,0.07700280,0.15529843,0.79276031,0.11540667,0.52073534,0.00000000
1.68384192,1.71079101,0.84290633,0.07654929,0.07745903,0.15788568,0.79829902,0.11573864,0.51948191,0.00000000
1.68984492,1.72243317,0.85038550,0.07704364,0.07772750,0.15961044,0.80145997,0.11578932,0.51784598,0.00000000
1.69584792,1.72941707,0.85508273,0.07730774,0.07781178,0.16046269,0.80235464,0.11558388,0.51603277,0.00000000
1.70185093,1.73194589,0.85706689,0.07735153,0.07771704,0.16045009,0.80111520,0.11514836,0.51421875,0.00000000
1.70785393,1.73025276,0.85643690,0.07718669,0.07744979,0.15959764,0.79788748,0.11450815,0.51254207,0.00000000
1.71385693,1.72458723,0.85331522,0.07682591,0.07701764,0.15794679,0.79282388,0.11368678,0.51109522,0.00000000
1.71985993,1.71520237,0.84784103,0.07628230,0.07642900,0.15555402,0.78607646,0.11270481,0.50992018,0.00000000
