energy_ev,total_up,P_s_up,P_p_up,Ta_p_up,Ta_d_up,Te_p_up,Te_d_up
-4.30115058,7.64256432,0.04683489,1.61699705,4.06374026,3.23991514,3.26755463,0.00000000
-4.29514757,7.58225388,0.04974181,1.59953683,4.03092123,3.20034450,3.25404211,0.00000000
-4.28914457,7.50471069,0.05279444,1.57801937,3.99050105,3.15422847,3.23164866,0.00000000
-4.28314157,7.41012967,0.05595992,1.55243814,3.94217535,3.10161927,3.20059092,0.00000000
-4.27713857,7.29908613,0.05920029,1.52287505,3.88589488,3.04275271,3.16122373,0.00000000
-4.27113557,7.17250965,0.06247271,1.48949549,3.82184950,2.97803567,3.11402958,0.00000000
-4.26513257,7.03164988,0.06572992,1.45254173,3.75044787,2.90802884,3.05960553,0.00000000
-4.25912956,6.87803598,0.06892098,1.41232515,3.67229433,2.83342573,2.99864821,0.00000000
-4.25312656,6.71343154,0.07199213,1.36921725,3.58816390,2.75502885,2.93193733,0.00000000
-4.24712356,6.53978688,0.07488794,1.32363996,3.49897638,2.67372419,2.86031849,0.00000000
-4.24112056,6.35919025,0.07755264,1.27605544,3.40577065,2.59045519,2.78468574,0.00000000
-4.23511756,6.17381963,0.07993158,1.22695549,3.30967943,2.50619697,2.70596440,0.00000000
-4.22911456,5.98589639,0.08197280,1.17685108,3.21190511,2.42193174,2.62509462,0.00000000
-4.22311156,5.79764165,0.08362862,1.12626198,3.11369662,2.33862613,2.54301593,0.00000000
-4.21710855,5.61123619,0.08485718,1.07570679,3.01632742,2.25721090,2.46065297,0.00000000
-4.21110555,5.42878412,0.08562394,1.02569351,2.92107417,2.17856328,2.37890264,0.00000000
-4.20510255,5.25228051,0.08590288,0.97671075,2.82919585,2.10349227,2.29862243,0.00000000
-4.19909955,5.08358269,0.08567756,0.92921958,2.74191293,2.03272670,2.22062006,0.00000000
-4.19309655,4.92438496,0.08494181,0.88364621,2.66038604,1.96690599,2.14564411,0.00000000
-4.18709355,4.77619635,0.08370010,0.84037536,2.58569414,1.90657334,2.07437562,0.00000000
-4.18109055,4.64032091,0.08196755,0.79974451,2.51881188,1.85217105,2.00742039,0.00000000
-4.17508754,4.51784020,0.07976952,0.76203875,2.46058633,1.80403761,1.94530183,0.00000000
-4.16908454,4.40959787,0.07714088,0.72748664,2.41171353,1.76240623,1.88845439,0.00000000
-4.16308154,4.31618611,0.07412496,0.69625669,2.37271537,1.72740454,1.83721750,0.00000000
-4.15707854,4.23793426,0.07077216,0.66845487,2.34391783,1.69905524,1.79182998,0.00000000
-4.15107554,4.17489986,0.06713838,0.64412297,2.32543152,1.67727754,1.75242540,0.00000000
-4.14507254,4.12686271,0.06328331,0.62323804,2.31713582,1.66188936,1.71902823,0.00000000
-4.13906953,4.09332258,0.05926862,0.60571295,2.31866784,1.65261024,1.69155142,0.00000000
-4.13306653,4.07350127,0.05515619,0.59139817,2.32941747,1.64906521,1.66979551,0.00000000
-4.12706353,4.06634980,0.05100635,0.58008486,2.34852942,1.65078959,1.65344969,0.00000000
-4.12106053,4.07056147,0.04687636,0.57150935,2.37491327,1.65723507,1.64209511,0.00000000
-4.11505753,4.08459109,0.04281905,0.56535893,2.40726180,1.66777715,1.63521065,0.00000000
-4.10905453,4.10668099,0.03888165,0.56127904,2.44407780,1.68172424,1.63218138,0.00000000
-4.10305153,4.13489360,0.03510502,0.55888161,2.48370882,1.69832853,1.63230971,0.00000000
-4.09704852,4.16715056,0.03152301,0.55775455,2.52438927,1.71679869,1.63482917,0.00000000
-4.09104552,4.20127777,0.02816228,0.55747195,2.56428838,1.73631453,1.63892076,0.00000000
-4.08504252,4.23505543,0.02504218,0.55760494,2.60156246,1.75604345,1.64373140,0.00000000
-4.07903952,4.26627204,0.02217509,0.55773276,2.63440960,1.77515860,1.64839423,0.00000000
-4.07303652,4.29278098,0.01956681,0.55745363,2.66112459,1.79285834,1.65205020,0.00000000
-4.06703352,4.31255797,0.01721719,0.55639527,2.68015185,1.80838678,1.65387026,0.00000000
-4.06103052,4.32375776,0.01512087,0.55422444,2.69013432,1.82105476,1.65307774,0.00000000
-4.05502751,4.32476826,0.01326811,0.55065547,2.68995615,1.83026065,1.64897002,0.00000000
-4.04902451,4.31426026,0.01164565,0.54545726,2.67877764,1.83551042,1.64093907,0.00000000
-4.04302151,4.29123114,0.01023760,0.53845863,2.65606102,1.83643609,1.62848995,0.00000000
-4.03701851,4.25504086,0.00902627,0.52955195,2.62158605,1.83281194,1.61125705,0.00000000
-4.03101551,4.20543903,0.00799293,0.51869479,2.57545528,1.82456748,1.58901724,0.00000000
-4.02501251,4.14258200,0.00711858,0.50590978,2.51808873,1.81179672,1.56169978,0.00000000
-4.01900950,4.06703906,0.00638451,0.49128265,2.45020873,1.79476289,1.52939261,0.00000000
-4.01300650,3.97978765,0.00577285,0.47495864,2.37281579,1.77389816,1.49234489,0.00000000
-4.00700350,3.88219722,0.00526698,0.45713746,2.28715684,1.74979799,1.45096568,0.00000000
-4.00100050,3.77600245,0.00485182,0.43806706,2.19468729,1.72320990,1.40581892,0.00000000
-3.99499750,3.66326619,0.00451409,0.41803651,2.09702888,1.69501667,1.35761490,0.00000000
-3.98899450,3.54633345,0.00424236,0.39736821,1.99592490,1.66621434,1.30719837,0.00000000
-3.98299150,3.42777755,0.00402716,0.37640977,1.89319467,1.63788530,1.25553374,0.00000000
-3.97698849,3.31034008,0.00386090,0.35552584,1.79068896,1.61116743,1.20368774,0.00000000
-3.97098549,3.19686641,0.00373777,0.33508999,1.69024769,1.58721997,1.15280997,0.00000000
-3.96498249,3.09023842,0.00365362,0.31547705,1.59366124,1.56718746,1.10411172,0.00000000
-3.95897949,2.99330653,0.00360572,0.29705584,1.50263626,1.55216282,1.05884358,0.00000000
-3.95297649,2.90882260,0.00359260,0.28018256,1.41876650,1.54315091,1.01827215,0.00000000
-3.94697349,2.83937558,0.00361374,0.26519475,1.34350901,1.54103404,0.98365630,0.00000000
-3.94097049,2.78733135,0.00366935,0.25240598,1.27816566,1.54654052,0.95622319,0.00000000
-3.93496748,2.75477819,0.00376009,0.24210106,1.22386981,1.56021772,0.93714452,0.00000000
-3.92896448,2.74347889,0.00388683,0.23453194,1.18157744,1.58241043,0.92751301,0.00000000
-3.92296148,2.75483047,0.00405037,0.22991404,1.15206234,1.61324558,0.92831965,0.00000000
-3.91695848,2.78983200,0.00425125,0.22842299,1.13591436,1.65262379,0.94043161,0.00000000
-3.91095548,2.84906108,0.00448953,0.23019177,1.13354017,1.70021817,0.96457135,0.00000000
-3.90495248,2.93265888,0.00476460,0.23530818,1.14516560,1.75548032,1.00129698,0.00000000
-3.89894947,3.04032396,0.00507508,0.24381252,1.17083896,1.81765341,1.05098434,0.00000000
-3.89294647,3.17131442,0.00541870,0.25569561,1.21043472,1.88579167,1.11381094,0.00000000
-3.88694347,3.32445832,0.00579226,0.27089712,1.26365727,1.95878561,1.18974246,0.00000000
-3.88094047,3.49817177,0.00619162,0.28930432,1.33004438,2.03539209,1.27852201,0.00000000
-3.87493747,3.69048425,0.00661176,0.31075129,1.40897053,2.11426785,1.37966287,0.00000000
-3.86893447,3.89907087,0.00704685,0.33501884,1.49965017,2.19400558,1.49244508,0.00000000
-3.86293147,4.12129081,0.00749038,0.36183513,1.60114140,2.27317104,1.61591654,0.00000000
-3.85692846,4.35423158,0.00793536,0.39087733,1.71235049,2.35034011,1.74889902,0.00000000
-3.85092546,4.59475852,0.00837449,0.42177435,1.83203796,2.42413447,1.88999960,0.00000000
-3.84492246,4.83956887,0.00880039,0.45411073,1.95882692,2.49325496,2.03762761,0.00000000
-3.83891946,5.08524990,0.00920586,0.48743197,2.09121429,2.55651155,2.19001748,0.00000000
-3.83291646,5.32834017,0.00958413,0.52125116,2.22758557,2.61284933,2.34525717,0.00000000
-3.82691346,5.56539318,0.00992906,0.55505697,2.36623370,2.66136986,2.50132202,0.00000000
-3.82091046,5.79304225,0.01023542,0.58832298,2.50538211,2.70134748,2.65611333,0.00000000
-3.81490745,6.00806549,0.01049905,0.62051815,2.64321222,2.73224062,2.80750100,0.00000000
-3.80890445,6.20744957,0.01071702,0.65111816,2.77789496,2.75369785,2.95336894,0.00000000
-3.80290145,6.38845058,0.01088778,0.67961752,2.90762582,2.76555903,3.09166216,0.00000000
-3.79689845,6.54865061,0.01101121,0.70554186,3.03066257,2.76785178,3.22043393,0.00000000
-3.79089545,6.68600819,0.01108863,0.72846020,3.14536441,2.76078366,3.33789147,0.00000000
-3.78489245,6.79890104,0.01112274,0.74799678,3.25023135,2.74473072,3.44243843,0.00000000
-3.77888944,6.88615960,0.01111758,0.76384179,3.34394206,2.72022263,3.53271270,0.00000000
-3.77288644,6.94708982,0.01107832,0.77576091,3.42538872,2.68792545,3.60761791,0.00000000
-3.76688344,6.98148445,0.01101112,0.78360301,3.49370721,2.64862221,3.66634736,0.00000000
-3.76088044,6.98962181,0.01092289,0.78730569,3.54830111,2.60319227,3.70839942,0.00000000
-3.75487744,6.97225204,0.01082103,0.78689853,3.58885838,2.55258992,3.73358367,0.00000000
-3.74887444,6.93057096,0.01071318,0.78250372,3.61535947,2.49782292,3.74201750,0.00000000
-3.74287144,6.86618236,0.01060693,0.77433396,3.62807663,2.43993156,3.73411340,0.00000000
-3.73686843,6.78104996,0.01050959,0.76268767,3.62756385,2.37996879,3.71055737,0.00000000
-3.73086543,6.67744075,0.01042792,0.74794169,3.61463796,2.31898199,3.67227955,0.00000000
-3.72486243,6.55786190,0.01036792,0.73054148,3.59035149,2.25799686,3.62041834,0.00000000
-3.71885943,6.42499349,0.01033464,0.71098923,3.55595816,2.19800365,3.55627950,0.00000000
-3.71285643,6.28161966,0.01033206,0.68983023,3.51287278,2.13994631,3.48129222,0.00000000
-3.70685343,6.13056064,0.01036295,0.66763795,3.46262668,2.08471431,3.39696376,0.00000000
-3.70085043,5.97460812,0.01042884,0.64499812,3.40682092,2.03313756,3.30483476,0.00000000
-3.69484742,5.81646586,0.01052998,0.62249258,3.34707868,1.98598397,3.20643680,0.00000000
-3.68884442,5.65869746,0.01066539,0.60068314,3.28499888,1.94395947,3.10325375,0.00000000
-3.68284142,5.50368243,0.01083289,0.58009603,3.22211241,1.90771012,2.99668827,0.00000000
-3.67683842,5.35358110,0.01102921,0.56120747,3.15984247,1.87782555,2.88803417,0.00000000
-3.67083542,5.21030887,0.01125010,0.54443061,3.09947015,1.85484313,2.77845542,0.00000000
-3.66483242,5.07551915,0.01149045,0.53010437,3.04210592,1.83925206,2.66897183,0.00000000
-3.65882941,4.95059430,0.01174446,0.51848435,2.98866772,1.83149651,2.56045130,0.00000000
-3.65282641,4.83664357,0.01200577,0.50973624,2.93986573,1.83197706,2.45360820,0.00000000
-3.64682341,4.73450642,0.01226767,0.50393171,2.89619381,1.84104959,2.34900718,0.00000000
-3.64082041,4.64476002,0.01252318,0.50104705,2.85792738,1.85902119,2.24707156,0.00000000
-3.63481741,4.56772929,0.01276527,0.50096460,2.82512725,1.88614245,2.14809524,0.00000000
-3.62881441,4.50349827,0.01298702,0.50347683,2.79764885,1.92259620,2.05225728,0.00000000
-3.62281141,4.45192172,0.01318170,0.50829316,2.77515620,1.96848260,1.95963802,0.00000000
-3.61680840,4.41263627,0.01334299,0.51504920,2.75714003,2.02380113,1.87023595,0.00000000
-3.61080540,4.38507066,0.01346506,0.52331821,2.74293917,2.08843009,1.78398454,0.00000000
-3.60480240,4.36845512,0.01354269,0.53262454,2.73176471,2.16210483,1.70076838,0.00000000
-3.59879940,4.36183022,0.01357144,0.54245851,2.72272619,2.24439571,1.62043821,0.00000000
-3.59279640,4.36405578,0.01354767,0.55229240,2.71485911,2.33468757,1.54282442,0.00000000
-3.58679340,4.37382080,0.01346868,0.56159703,2.70715325,2.43216221,1.46774896,0.00000000
-3.58079040,4.38965527,0.01333275,0.56985835,2.69858108,2.53578552,1.39503545,0.00000000
-3.57478739,4.40994502,0.01313922,0.57659346,2.68812578,2.64430106,1.32451764,0.00000000
-3.56878439,4.43295046,0.01288848,0.58136559,2.67480821,2.75623128,1.25604612,0.00000000
-3.56278139,4.45683001,0.01258199,0.58379745,2.65771228,2.86988779,1.18949358,0.00000000
-3.55677839,4.47966868,0.01222227,0.58358247,2.63600825,2.98339139,1.12475859,0.00000000
-3.55077539,4.49951201,0.01181282,0.58049355,2.60897348,3.09470207,1.06176810,0.00000000
-3.54477239,4.51440508,0.01135808,0.57438905,2.57601005,3.20165896,1.00047892,0.00000000
-3.53876938,4.52243601,0.01086331,0.56521576,2.53665912,3.30202926,0.94087804,0.00000000
-3.53276638,4.52178282,0.01033449,0.55300888,2.49061161,3.39356498,0.88298218,0.00000000
-3.52676338,4.51076230,0.00977813,0.53788902,2.43771499,3.47406538,0.82683655,0.00000000
-3.52076038,4.48787920,0.00920121,0.52005647,2.37797630,3.54144302,0.77251293,0.00000000
-3.51475738,4.45187364,0.00861091,0.49978302,2.31156113,3.59379042,0.72010730,0.00000000
-3.50875438,4.40176488,0.00801452,0.47740176,2.23878910,3.62944464,0.66973699,0.00000000
-3.50275138,4.33688920,0.00741928,0.45329543,2.16012564,3.64704668,0.62153750,0.00000000
-3.49674837,4.25693015,0.00683217,0.42788363,2.07617075,3.64559280,0.57565926,0.00000000
-3.49074537,4.16193918,0.00625984,0.40160978,1.98764499,3.62447524,0.53226411,0.00000000
-3.48474237,4.05234563,0.00570846,0.37492798,1.89537316,3.58351010,0.49152196,0.00000000
-3.47873937,3.92895488,0.00518364,0.34829063,1.80026617,3.52295088,0.45360735,0.00000000
-3.47273637,3.79293443,0.00469035,0.32213691,1.70330174,3.44348669,0.41869629,0.00000000
-3.46673337,3.64578803,0.00423286,0.29688272,1.60550429,3.34622516,0.38696311,0.00000000
-3.46073037,3.48931857,0.00381477,0.27291213,1.50792466,3.23266036,0.35857759,0.00000000
-3.45472736,3.32558088,0.00343895,0.25057059,1.41162014,3.10462743,0.33370218,0.00000000
-3.44872436,3.15682637,0.00310759,0.23015992,1.31763528,2.96424564,0.31248938,0.00000000
-3.44272136,2.98544138,0.00282226,0.21193501,1.22698388,2.81385253,0.29507923,0.00000000
-3.43671836,2.81388177,0.00258391,0.19610215,1.14063260,2.65593200,0.28159687,0.00000000
-3.43071536,2.64460630,0.00239299,0.18281881,1.05948637,2.49303959,0.27215017,0.00000000
-3.42471236,2.48001125,0.00224945,0.17219459,0.98437604,2.32772796,0.26682746,0.00000000
-3.41870935,2.32236885,0.00215286,0.16429329,0.91604823,2.16247579,0.26569526,0.00000000
-3.41270635,2.17377177,0.00210247,0.15913567,0.85515761,1.99962275,0.26879628,0.00000000
-3.40670335,2.03608549,0.00209723,0.15670277,0.80226160,1.84131290,0.27614746,0.00000000
-3.40070035,1.91091014,0.00213588,0.15693971,0.75781737,1.68944848,0.28773844,0.00000000
-3.39469735,1.79955290,0.00221703,0.15975962,0.72218108,1.54565501,0.30353040,0.00000000
-3.38869435,1.70301134,0.00233914,0.16504776,0.69560911,1.41125875,0.32345544,0.00000000
-3.38269135,1.62196807,0.00250058,0.17266565,0.67826107,1.28727618,0.34741658,0.00000000
-3.37668834,1.55679591,0.00269972,0.18245518,0.67020422,1.17441517,0.37528858,0.00000000
-3.37068534,1.50757317,0.00293486,0.19424270,0.67141905,1.07308683,0.40691961,0.00000000
-3.36468234,1.47410749,0.00320435,0.20784301,0.68180559,0.98342660,0.44213371,0.00000000
-3.35867934,1.45596701,0.00350653,0.22306329,0.70119015,0.90532287,0.48073425,0.00000000
-3.35267634,1.45251709,0.00383983,0.23970691,0.72933221,0.83845134,0.52250813,0.00000000
-3.34667334,1.46296071,0.00420271,0.25757709,0.76593109,0.78231318,0.56723075,0.00000000
-3.34067034,1.48638087,0.00459373,0.27648044,0.81063217,0.73627503,0.61467148,0.00000000
-3.33466733,1.52178305,0.00501154,0.29623018,0.86303253,0.69960906,0.66459952,0.00000000
-3.32866433,1.56813607,0.00545489,0.31664912,0.92268592,0.67153149,0.71678978,0.00000000
-3.32266133,1.62440988,0.00592264,0.33757219,0.98910690,0.65123818,0.77102864,0.00000000
-3.31665833,1.68960891,0.00641375,0.35884863,1.06177430,0.63793613,0.82711921,0.00000000
-3.31065533,1.76280002,0.00692726,0.38034352,1.14013401,0.63087011,0.88488579,0.00000000
-3.30465233,1.84313428,0.00746231,0.40193885,1.22360137,0.62934386,0.94417740,0.00000000
-3.29864932,1.92986205,0.00801806,0.42353399,1.31156319,0.63273555,1.00487005,0.00000000
-3.29264632,2.02234134,0.00859367,0.44504547,1.40337968,0.64050759,1.06686760,0.00000000
-3.28664332,2.12003954,0.00918829,0.46640634,1.49838657,0.65221094,1.13010121,0.00000000
-3.28064032,2.22252882,0.00980092,0.48756486,1.59589754,0.66748447,1.19452716,0.00000000
-3.27463732,2.32947601,0.01043045,0.50848287,1.69520716,0.68604979,1.26012325,0.00000000
-3.26863432,2.44062761,0.01107549,0.52913373,1.79559445,0.70770250,1.32688382,0.00000000
-3.26263132,2.55579100,0.01173438,0.54950004,1.89632728,0.73230040,1.39481350,0.00000000
-3.25662831,2.67481283,0.01240508,0.56957116,1.99666738,0.75974978,1.46391998,0.00000000
-3.25062531,2.79755578,0.01308513,0.58934077,2.09587621,0.78999031,1.53420601,0.00000000
-3.24462231,2.92387469,0.01377160,0.60880426,2.19322131,0.82297962,1.60566101,0.00000000
-3.23861931,3.05359314,0.01446107,0.62795638,2.28798327,0.85867810,1.67825236,0.00000000
-3.23261631,3.18648145,0.01514960,0.64678883,2.37946286,0.89703462,1.75191705,0.00000000
-3.22661331,3.32223693,0.01583278,0.66528804,2.46698830,0.93797372,1.82655357,0.00000000
-3.22061031,3.46046690,0.01650573,0.68343312,2.54992225,0.98138462,1.90201465,0.00000000
-3.21460730,3.60067528,0.01716319,0.70119378,2.62766854,1.02711243,1.97810090,0.00000000
-3.20860430,3.74225287,0.01779961,0.71852856,2.69967807,1.07495151,2.05455569,0.00000000
-3.20260130,3.88447153,0.01840924,0.73538301,2.76545398,1.12464131,2.13106135,0.00000000
-3.19659830,4.02648253,0.01898629,0.75168820,2.82455575,1.17586434,2.20723694,0.00000000
-3.19059530,4.16731868,0.01952505,0.76735928,2.87660217,1.22824639,2.28263760,0.00000000
-3.18459230,4.30590037,0.02002003,0.78229449,2.92127305,1.28135859,2.35675569,0.00000000
-3.17858929,4.44104508,0.02046613,0.79637447,2.95830975,1.33472132,2.42902359,0.00000000
-3.17258629,4.57148019,0.02085874,0.80946210,2.98751442,1.38780944,2.49881845,0.00000000
-3.16658329,4.69585879,0.02119389,0.82140308,3.00874821,1.44005894,2.56546852,0.00000000
-3.16058029,4.81277815,0.02146832,0.83202722,3.02192844,1.49087454,2.62826145,0.00000000
-3.15457729,4.92080051,0.02167954,0.84115065,3.02702505,1.53963818,2.68645411,0.00000000
-3.14857429,5.01847603,0.02182589,0.84857898,3.02405649,1.58571825,2.73928420,0.00000000
-3.14257129,5.10436744,0.02190650,0.85411155,3.01308529,1.62847943,2.78598324,0.00000000
-3.13656828,5.17707625,0.02192128,0.85754649,2.99421373,1.66729300,2.82579093,0.00000000
-3.13056528,5.23526997,0.02187085,0.85868676,2.96757968,1.70154763,2.85797069,0.00000000
-3.12456228,5.27771015,0.02175645,0.85734680,2.93335306,1.73066047,2.88182601,0.00000000
-3.11855928,5.30328064,0.02157987,0.85335959,2.89173302,1.75408845,2.89671736,0.00000000
-3.11255628,5.31101554,0.02134329,0.84658392,2.84294612,1.77133964,2.90207920,0.00000000
-3.10655328,5.30012621,0.02104921,0.83691134,2.78724546,1.78198453,2.89743674,0.00000000
-3.10055028,5.27002657,0.02070032,0.82427261,2.72491096,1.78566680,2.88242184,0.00000000
-3.09454727,5.22035587,0.02029945,0.80864321,2.65625057,1.78211354,2.85678751,0.00000000
-3.08854427,5.15099799,0.01984947,0.79004754,2.58160231,1.77114435,2.82042052,0.00000000
-3.08254127,5.06209660,0.01935330,0.76856160,2.50133688,1.75267904,2.77335148,0.00000000
-3.07653827,4.95406493,0.01881384,0.74431397,2.41586053,1.72674358,2.71576181,0.00000000
-3.07053527,4.82758985,0.01823401,0.71748489,2.32561772,1.69347383,2.64798732,0.00000000
-3.06453227,4.68362925,0.01761678,0.68830340,2.23109329,1.65311691,2.57051782,0.00000000
-3.05852926,4.52340264,0.01696522,0.65704278,2.13281367,1.60602976,2.48399262,0.00000000
-3.05252626,4.34837453,0.01628253,0.62401431,2.03134669,1.55267486,2.38919187,0.00000000
-3.04652326,4.16023106,0.01557214,0.58955963,1.92729981,1.49361318,2.28702381,0.00000000
-3.04052026,3.96085010,0.01483773,0.55404212,1.82131653,1.42949422,2.17850814,0.00000000
-3.03451726,3.75226570,0.01408326,0.51783758,1.71407074,1.36104364,2.06475611,0.00000000
-3.02851426,3.53662804,0.01331301,0.48132467,1.60625936,1.28904876,1.94694781,0.00000000
-3.02251126,3.31616006,0.01253158,0.44487549,1.49859302,1.21434239,1.82630756,0.00000000
-3.01650825,3.09311248,0.01174381,0.40884672,1.39178554,1.13778569,1.70407819,0.00000000
-3.01050525,2.86971872,0.01095481,0.37357154,1.28654220,1.06025072,1.58149521,0.00000000
-3.00450225,2.64815145,0.01016980,0.33935283,1.18354758,0.98260330,1.45976176,0.00000000
-2.99849925,2.43048244,0.00939407,0.30645762,1.08345341,0.90568700,1.34002540,0.00000000
-2.99249625,2.21864718,0.00863285,0.27511308,0.98686696,0.83030881,1.22335739,0.00000000
-2.98649325,2.01441545,0.00789118,0.24550406,0.89434059,0.75722717,1.11073537,0.00000000
-2.98049025,1.81936901,0.00717384,0.21777211,0.80636290,0.68714271,1.00302983,0.00000000
-2.97448724,1.63488680,0.00648516,0.19201600,0.72335187,0.62069213,0.90099486,0.00000000
-2.96848424,1.46213823,0.00582903,0.16829344,0.64565030,0.55844532,0.80526325,0.00000000
-2.96248124,1.30208412,0.00520873,0.14662397,0.57352371,0.50090577,0.71634592,0.00000000
-2.95647824,1.15548517,0.00462690,0.12699268,0.50716063,0.44851400,0.63463543,0.00000000
-2.95047524,1.02291690,0.00408554,0.10935460,0.44667535,0.40165390,0.56041323,0.00000000
-2.94447224,0.90479017,0.00358595,0.09363945,0.39211269,0.36066133,0.49385986,0.00000000
-2.93846923,0.80137585,0.00312879,0.07975666,0.34345458,0.32583447,0.43506766,0.00000000
-2.93246623,0.71283234,0.00271411,0.06760025,0.30062798,0.29744531,0.38405508,0.00000000
-2.92646323,0.63923429,0.00234140,0.05705363,0.26351374,0.27575151,0.34078183,0.00000000
-2.92046023,0.58060105,0.00200966,0.04799398,0.23195575,0.26100783,0.30516406,0.00000000
-2.91445723,0.53692338,0.00171752,0.04029624,0.20577016,0.25347656,0.27708894,0.00000000
-2.90845423,0.50818709,0.00146333,0.03383651,0.18475395,0.25343598,0.25642777,0.00000000
-2.90245123,0.49439237,0.00124522,0.02849498,0.16869271,0.26118648,0.24304725,0.00000000
-2.89644822,0.49556799,0.00106125,0.02415820,0.15736712,0.27705358,0.23681841,0.00000000
-2.89044522,0.51177958,0.00090949,0.02072087,0.15055811,0.30138760,0.23762284,0.00000000
-2.88444222,0.54313166,0.00078806,0.01808706,0.14805043,0.33455950,0.24535618,0.00000000
-2.87843922,0.58976318,0.00069528,0.01617101,0.14963471,0.37695293,0.25992876,0.00000000
-2.87243622,0.65183694,0.00062967,0.01489751,0.15510805,0.42895248,0.28126360,0.00000000
-2.86643322,0.72952312,0.00059001,0.01420193,0.16427329,0.49092824,0.30929195,0.00000000
-2.86043022,0.82297775,0.00057538,0.01403006,0.17693721,0.56321720,0.34394677,0.00000000
-2.85442721,0.93231704,0.00058517,0.01433770,0.19290794,0.64610198,0.38515460,0.00000000
-2.84842421,1.05758870,0.00061906,0.01509015,0.21199185,0.73978759,0.43282633,0.00000000
-2.84242121,1.19874148,0.00067700,0.01626168,0.23399036,0.84437717,0.48684737,0.00000000
-2.83641821,1.35559448,0.00075919,0.01783489,0.25869685,0.95984758,0.54706785,0.00000000
-2.83041521,1.52780753,0.00086602,0.01980020,0.28589403,1.08602595,0.61329343,0.00000000
-2.82441221,1.71485417,0.00099800,0.02215531,0.31535209,1.22256839,0.68527706,0.00000000
-2.81840920,1.91599872,0.00115572,0.02490472,0.34682771,1.36894179,0.76271245,0.00000000
-2.81240620,2.13027856,0.00133970,0.02805932,0.38006420,1.52440995,0.84522940,0.00000000
-2.80640320,2.35649291,0.00155039,0.03163600,0.41479269,1.68802490,0.93239136,0.00000000
-2.80040020,2.59319898,0.00178803,0.03565724,0.45073455,1.85862428,1.02369546,0.00000000
-2.79439720,2.83871618,0.00205260,0.04015071,0.48760478,2.03483550,1.11857519,0.00000000
-2.78839420,3.09113864,0.00234370,0.04514868,0.52511642,2.21508691,1.21640544,0.00000000
-2.78239120,3.34835637,0.00266055,0.05068740,0.56298567,2.39762630,1.31651016,0.00000000
-2.77638819,3.60808444,0.00300192,0.05680623,0.60093749,2.58054652,1.41817215,0.00000000
-2.77038519,3.86789990,0.00336611,0.06354650,0.63871164,2.76181774,1.52064478,0.00000000
-2.76438219,4.12528527,0.00375093,0.07095018,0.67606850,2.93932577,1.62316531,0.00000000
-2.75837919,4.37767755,0.00415377,0.07905811,0.71279488,3.11091517,1.72496930,0.00000000
-2.75237619,4.62252123,0.00457165,0.08790802,0.74870917,3.27443619,1.82530573,0.00000000
-2.74637319,4.85732354,0.00500128,0.09753220,0.78366583,3.42779379,1.92345215,0.00000000
-2.74037019,5.07971029,0.00543923,0.10795496,0.81755903,3.56899729,2.01872961,0.00000000
-2.73436718,5.28748023,0.00588201,0.11918982,0.85032512,3.69620895,2.11051663,0.00000000
-2.72836418,5.47865621,0.00632633,0.13123674,0.88194403,3.80778956,2.19826190,0.00000000
-2.72236118,5.65153114,0.00676917,0.14407929,0.91243938,3.90233966,2.28149520,0.00000000
-2.71635818,5.80470726,0.00720806,0.15768211,0.94187734,3.97873468,2.35983610,0.00000000
-2.71035518,5.93712714,0.00764123,0.17198867,0.97036425,4.03615266,2.43300040,0.00000000
-2.70435218,6.04809531,0.00806777,0.18691966,0.99804298,4.07409375,2.50080363,0.00000000
-2.69834917,6.13728979,0.00848781,0.20237200,1.02508817,4.09239044,2.56316198,0.00000000
-2.69234617,6.20476287,0.00890267,0.21821882,1.05170045,4.09120840,2.62009013,0.00000000
-2.68634317,6.25093142,0.00931486,0.23431043,1.07809966,4.07103790,2.67169639,0.00000000
-2.68034017,6.27655681,0.00972817,0.25047633,1.10451737,4.03267616,2.71817509,0.00000000
-2.67433717,6.28271543,0.01014766,0.26652844,1.13118875,3.97720133,2.75979647,0.00000000
-2.66833417,6.27076088,0.01057951,0.28226540,1.15834401,3.90593936,2.79689450,0.00000000
-2.66233117,6.24227926,0.01103091,0.29747790,1.18619970,3.82042490,2.82985293,0.00000000
-2.65632816,6.19903924,0.01150985,0.31195496,1.21494995,3.72235785,2.85909008,0.00000000
-2.65032516,6.14293889,0.01202482,0.32549077,1.24475809,3.61355727,2.88504289,0.00000000
-2.64432216,6.07595105,0.01258451,0.33789206,1.27574884,3.49591422,2.90815079,0.00000000
-2.63831916,6.00006934,0.01319742,0.34898544,1.30800129,3.37134533,2.92883999,0.00000000
-2.63231616,5.91725654,0.01387149,0.35862455,1.34154306,3.24174858,2.94750868,0.00000000
-2.62631316,5.82939710,0.01461365,0.36669662,1.37634593,3.10896266,2.96451371,0.00000000
-2.62031016,5.73825517,0.01542940,0.37312801,1.41232298,2.97473101,2.98015927,0.00000000
-2.61430715,5.64543936,0.01632247,0.37788851,1.44932773,2.84067151,2.99468784,0.00000000
-2.60830415,5.55237490,0.01729439,0.38099415,1.48715511,2.70825223,3.00827382,0.00000000
-2.60230115,5.46028379,0.01834420,0.38250817,1.52554456,2.57877364,3.02101992,0.00000000
