energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
-0.08104052,4.74091395,0.05161783,0.22351742,1.38622876,2.80951557,0.17881347,0.98856969,0.13120569,0.69716093
-0.07503752,4.59411873,0.04911558,0.21588720,1.34333246,2.70519560,0.17393179,0.96533798,0.12709082,0.68345108
-0.06903452,4.43636965,0.04654016,0.20760070,1.29707232,2.59534858,0.16887944,0.93911659,0.12265613,0.66814569
-0.06303152,4.26994252,0.04391670,0.19879272,1.24806166,2.48155651,0.16370306,0.91025373,0.11796974,0.65147937
-0.05702851,4.09751117,0.04127333,0.18961721,1.19700660,2.36559855,0.15846576,0.87919553,0.11311221,0.63376358
-0.05102551,3.92205647,0.03864023,0.18024309,1.14468195,2.24939388,0.15324417,0.84646793,0.10817396,0.61537498
-0.04502251,3.74676718,0.03604873,0.17084961,1.09190541,2.13494003,0.14812521,0.81265672,0.10325230,0.59674243
-0.03901951,3.57493702,0.03353032,0.16162161,1.03951145,2.02424948,0.14320293,0.77838648,0.09844826,0.57833330
-0.03301651,3.40986236,0.03111579,0.15274482,0.98832580,1.91928724,0.13857543,0.74429945,0.09386348,0.56063972
-0.02701351,3.25474468,0.02883435,0.14440142,0.93914173,1.82191197,0.13434193,0.71103509,0.08959705,0.54416514
-0.02101051,3.11260103,0.02671293,0.13676596,0.89269862,1.73382259,0.13060026,0.67921112,0.08574265,0.52941176
-0.01500750,2.98618540,0.02477562,0.13000183,0.84966372,1.65651221,0.12744456,0.64940663,0.08238596,0.51686917
-0.00900450,2.87792305,0.02304316,0.12425833,0.81061722,1.59123047,0.12496346,0.62214769,0.07960241,0.50700444
-0.00300150,2.78985904,0.02153269,0.11966835,0.77604104,1.53895520,0.12323863,0.59789578,0.07745537,0.50025383
0.00300150,2.72362149,0.02025751,0.11634665,0.74631118,1.50037364,0.12234371,0.57703933,0.07599481,0.49701620
0.00900450,2.68039972,0.01922709,0.11438880,0.72169368,1.47587310,0.12234352,0.55988814,0.07525635,0.49764815
0.01500750,2.66093637,0.01844705,0.11387054,0.70234378,1.46554079,0.12329372,0.54667090,0.07526086,0.50246072
0.02101051,2.66553261,0.01791936,0.11484768,0.68830806,1.46917207,0.12524062,0.53753528,0.07601439,0.51171759
0.02701351,2.69406497,0.01764243,0.11735628,0.67952916,1.48628622,0.12822126,0.53255063,0.07750855,0.52563447
0.03301651,2.74601207,0.01761147,0.12141307,0.67585270,1.51614874,0.13226372,0.53171269,0.07972119,0.54437963
0.03901951,2.82048949,0.01781860,0.12701608,0.67703594,1.55779900,0.13738747,0.53495005,0.08261737,0.56807512
0.04502251,2.91629084,0.01825324,0.13414529,0.68275787,1.61008222,0.14360386,0.54213192,0.08615063,0.59679849
0.05102551,3.03193329,0.01890225,0.14276324,0.69263038,1.67168443,0.15091668,0.55307682,0.09026435,0.63058483
0.05702851,3.16570563,0.01975025,0.15281575,0.70621003,1.74116938,0.15932268,0.56756175,0.09489330,0.66942873
0.06303152,3.31571719,0.02077981,0.16423237,0.72301044,1.81701636,0.16881207,0.58533150,0.09996532,0.71328607
0.06903452,3.47994628,0.02197167,0.17692694,0.74251463,1.89765772,0.17936891,0.60610767,0.10540292,0.76207543
0.07503752,3.65628658,0.02330491,0.19079799,0.76418750,1.98151542,0.19097151,0.62959726,0.11112501,0.81567884
0.08104052,3.84259044,0.02475723,0.20572913,0.78748784,2.06703551,0.20359248,0.65550035,0.11704858,0.87394200
0.08704352,4.03670832,0.02630504,0.22158958,0.81187996,2.15271995,0.21719882,0.68351695,0.12309030,0.93667380
0.09304652,4.23652342,0.02792378,0.23823469,0.83684466,2.23715518,0.23175164,0.71335251,0.12916806,1.00364516
0.09904952,4.43998137,0.02958808,0.25550669,0.86188934,2.31903676,0.24720582,0.74472247,0.13520249,1.07458736
0.10505253,4.64511459,0.03127205,0.27323565,0.88655711,2.39719000,0.26350931,0.77735539,0.14111830,1.14919004
0.11105553,4.85006145,0.03294959,0.29124084,0.91043489,2.47058604,0.28060241,0.81099500,0.14684554,1.22709890
0.11705853,5.05308049,0.03459467,0.30933229,0.93316019,2.53835360,0.29841675,0.84540114,0.15232073,1.30791370
0.12306153,5.25256014,0.03618171,0.32731290,0.95442663,2.59978619,0.31687431,0.88034974,0.15748785,1.39118660
0.12906453,5.44702452,0.03768593,0.34498085,0.97398813,2.65434513,0.33588630,0.91563207,0.16229919,1.47642127
0.13506753,5.63513607,0.03908379,0.36213248,0.99166157,2.70165852,0.35535218,0.95105335,0.16671596,1.56307317
0.14107054,5.81569570,0.04035335,0.37856546,1.00732819,2.74151665,0.37515883,0.98643107,0.17070883,1.65055126
0.14707354,5.98764129,0.04147466,0.39408239,1.02093342,2.77386417,0.39518002,1.02159312,0.17425812,1.73822143
0.15307654,6.15004516,0.04243017,0.40849445,1.03248549,2.79878957,0.41527623,1.05637594,0.17735390,1.82541189
0.15907954,6.30211126,0.04320505,0.42162535,1.04205258,2.81651240,0.43529499,1.09062298,0.17999577,1.91142064
0.16508254,6.44317234,0.04378745,0.43331513,1.04975889,2.82736882,0.45507185,1.12418335,0.18219244,1.99552504
0.17108554,6.57268768,0.04416881,0.44342388,1.05577950,2.83179588,0.47443191,1.15691108,0.18396108,2.07699338
0.17708854,6.69024126,0.04434395,0.45183518,1.06033431,2.83031489,0.49319219,1.18866466,0.18532633,2.15509827
0.18309155,6.79554054,0.04431117,0.45845906,1.06368111,2.82351450,0.51116455,1.21930729,0.18631924,2.22913151
0.18909455,6.88841556,0.04407228,0.46323444,1.06610798,2.81203363,0.52815936,1.24870733,0.18697590,2.29841991
0.19509755,6.96881805,0.04363246,0.46613090,1.06792519,2.79654461,0.54398978,1.27673936,0.18733590,2.36234169
0.20110055,7.03682029,0.04300015,0.46714968,1.06945686,2.77773690,0.55847641,1.30328532,0.18744078,2.42034264
0.20710355,7.09261315,0.04218676,0.46632380,1.07103245,2.75630151,0.57145230,1.32823597,0.18733228,2.47195161
0.21310655,7.13650303,0.04120638,0.46371742,1.07297845,2.73291636,0.58276812,1.35149234,0.18705068,2.51679441
0.21910955,7.16890742,0.04007543,0.45942426,1.07561044,2.70823299,0.59229710,1.37296719,0.18663321,2.55460581
0.22511256,7.19034867,0.03881221,0.45356527,1.07922566,2.68286447,0.59993981,1.39258632,0.18611258,2.58523875
0.23111556,7.20144616,0.03743654,0.44628559,1.08409648,2.65737517,0.60562824,1.41028976,0.18551568,2.60867053
0.23711856,7.20290672,0.03596927,0.43775081,1.09046483,2.63227228,0.60932928,1.42603268,0.18486268,2.62500551
0.24312156,7.19551356,0.03443187,0.42814287,1.09853772,2.60799938,0.61104713,1.43978617,0.18416628,2.63447409
0.24912456,7.18011409,0.03284603,0.41765551,1.10848422,2.58493237,0.61082468,1.45153766,0.18343152,2.63742805
0.25512756,7.15760689,0.03123325,0.40648964,1.12043356,2.56337762,0.60874373,1.46129127,0.18265579,2.63433212
0.26113057,7.12892834,0.02961455,0.39484864,1.13447478,2.54357273,0.60492392,1.46906788,0.18182936,2.62575217
0.26713357,7.09503924,0.02801014,0.38293382,1.15065753,2.52568952,0.59952043,1.47490503,0.18093621,2.61234037
0.27313657,7.05691180,0.02643919,0.37094018,1.16899409,2.50983944,0.59272043,1.47885664,0.17995521,2.59481767
0.27913957,7.01551713,0.02491964,0.35905256,1.18946222,2.49608087,0.58473853,1.48099254,0.17886156,2.57395425
0.28514257,6.97181339,0.02346807,0.34744218,1.21200877,2.48442813,0.57581116,1.48139769,0.17762846,2.55054850
0.29114557,6.92673447,0.02209959,0.33626390,1.23655348,2.47486157,0.56619020,1.48017114,0.17622884,2.52540517
0.29714857,6.88117895,0.02082776,0.32565388,1.26299291,2.46733819,0.55613606,1.47742457,0.17463713,2.49931325
0.30315158,6.83599910,0.01966458,0.31572794,1.29120383,2.46180218,0.54591033,1.47328028,0.17283095,2.47302431
0.30915458,6.79198947,0.01862046,0.30658041,1.32104605,2.45819462,0.53576834,1.46786872,0.17079265,2.44723177
0.31515758,6.74987474,0.01770422,0.29828357,1.35236422,2.45646167,0.52595176,1.46132529,0.16851055,2.42255166
0.32116058,6.71029655,0.01692311,0.29088748,1.38498843,2.45656076,0.51668160,1.45378651,0.16597990,2.39950543
0.32716358,6.67379916,0.01628278,0.28442039,1.41873374,2.45846416,0.50815166,1.44538561,0.16320346,2.37850511
0.33316658,6.64081405,0.01578735,0.27888931,1.45339832,2.46215977,0.50052276,1.43624748,0.16019164,2.35984138
0.33916958,6.61164383,0.01543933,0.27428112,1.48876077,2.46764888,0.49391786,1.42648334,0.15696231,2.34367471
0.34517259,6.58644610,0.01523968,0.27056377,1.52457663,2.47494117,0.48841822,1.41618514,0.15354019,2.33003002
0.35117559,6.56521813,0.01518780,0.26768786,1.56057463,2.48404709,0.48406082,1.40542017,0.14995584,2.31879502
0.35717859,6.54778357,0.01528148,0.26558834,1.59645313,2.49496839,0.48083699,1.39422607,0.14624449,2.30972241
0.36318159,6.53378246,0.01551695,0.26418648,1.63187738,2.50768734,0.47869250,1.38260667,0.14244451,2.30243606
0.36918459,6.52266590,0.01588889,0.26339194,1.66647805,2.52215554,0.47752894,1.37052902,0.13859591,2.29644122
0.37518759,6.51369664,0.01639045,0.26310510,1.69985162,2.53828329,0.47720659,1.35792195,0.13473866,2.29113861
0.38119060,6.50595679,0.01701328,0.26321947,1.73156307,2.55593034,0.47754860,1.34467643,0.13091118,2.28584220
0.38719360,6.49836331,0.01774766,0.26362427,1.76115118,2.57489895,0.47834643,1.33064796,0.12714889,2.27980042
0.39319660,6.48969186,0.01858254,0.26420708,1.78813652,2.59492984,0.47936645,1.31566103,0.12348300,2.27222010
0.39919960,6.47860867,0.01950568,0.26485657,1.81203216,2.61570169,0.48035742,1.29951570,0.11993957,2.26229277
0.40520260,6.46370997,0.02050383,0.26546523,1.83235682,2.63683438,0.48105872,1.28199609,0.11653881,2.24922225
0.41120560,6.44356771,0.02156287,0.26593200,1.84865000,2.65789596,0.48120905,1.26288045,0.11329479,2.23225288
0.41720860,6.41677988,0.02266799,0.26616475,1.86048845,2.67841324,0.48055520,1.24195242,0.11021543,2.21069720
0.42321161,6.38202336,0.02380394,0.26608262,1.86750325,2.69788547,0.47886070,1.21901298,0.10730273,2.18396216
0.42921461,6.33810690,0.02495516,0.26561796,1.86939650,2.71580033,0.47591397,1.19389247,0.10455338,2.15157272
0.43521761,6.28402166,0.02610610,0.26471795,1.86595690,2.73165162,0.47153565,1.16646197,0.10195951,2.11319192
0.44122061,6.21898675,0.02724135,0.26334579,1.85707305,2.74495756,0.46558481,1.13664355,0.09950963,2.06863643
0.44722361,6.14248753,0.02834588,0.26148137,1.84274384,2.75527870,0.45796382,1.10441866,0.09718967,2.01788694
0.45322661,6.05430441,0.02940523,0.25912148,1.82308511,2.76223467,0.44862169,1.06983425,0.09498408,1.96109283
0.45922961,5.95453074,0.03040572,0.25627950,1.79833204,2.76551878,0.43755567,1.03300613,0.09287692,1.89857077
0.46523262,5.84357863,0.03133459,0.25298458,1.76883701,2.76490969,0.42481121,0.99411945,0.09085281,1.83079729
0.47123562,5.72217234,0.03218018,0.24928035,1.73506280,2.76027979,0.41048011,0.95342605,0.08889787,1.75839559
0.47723862,5.59132940,0.03293207,0.24522334,1.69757126,2.75159968,0.39469718,0.91123887,0.08700041,1.68211704
0.48324162,5.45233021,0.03358120,0.24088087,1.65700792,2.73893868,0.37763539,0.86792357,0.08515150,1.60281812
0.48924462,5.30667757,0.03411999,0.23632893,1.61408304,2.72246143,0.35949987,0.82388776,0.08334533,1.52143382
0.49524762,5.15604797,0.03454239,0.23164974,1.56955000,2.70242067,0.34052102,0.77956843,0.08157937,1.43894859
0.50125063,5.00223662,0.03484403,0.22692928,1.52418182,2.67914665,0.32094706,0.73541793,0.07985429,1.35636599
0.50725363,4.84709897,0.03502217,0.22225488,1.47874693,2.65303364,0.30103632,0.69188945,0.07817381,1.27467837
0.51325663,4.69249088,0.03507583,0.21771287,1.43398515,2.62452425,0.28104960,0.64942237,0.07654424,1.19483777
0.51925963,4.54021030,0.03500569,0.21338636,1.39058497,2.59409214,0.26124302,0.60842841,0.07497406,1.11772909
0.52526263,4.39194250,0.03481413,0.20935333,1.34916305,2.56222406,0.24186149,0.56927893,0.07347324,1.04414669
0.53126563,4.24921127,0.03450514,0.20568484,1.31024678,2.52940191,0.22313304,0.53229409,0.07205262,0.97477505
0.53726863,4.11333775,0.03408425,0.20244366,1.27426073,2.49608572,0.20526434,0.49773420,0.07072321,0.91017427
0.54327164,3.98540851,0.03355841,0.19968315,1.24151736,2.46269826,0.18843720,0.46579357,0.06949549,0.85077059
0.54927464,3.86625371,0.03293584,0.19744640,1.21221245,2.42961202,0.17280644,0.43659705,0.06837885,0.79685230
0.55527764,3.75643616,0.03222584,0.19576580,1.18642540,2.39713919,0.15849878,0.41019934,0.06738094,0.74857065
0.56128064,3.65625118,0.03143869,0.19466282,1.16412430,2.36552510,0.14561286,0.38658696,0.06650732,0.70594580
0.56728364,3.56573717,0.03058536,0.19414811,1.14517547,2.33494545,0.13422022,0.36568264,0.06576113,0.66887696
0.57328664,3.48469586,0.02967738,0.19422188,1.12935707,2.30550740,0.12436700,0.34735198,0.06514289,0.63715629
0.57928964,3.41272132,0.02872663,0.19487451,1.11637613,2.27725465,0.11607625,0.33141187,0.06465053,0.61048573
0.58529265,3.34923598,0.02774516,0.19608734,1.10588812,2.25017591,0.10935062,0.31764027,0.06427950,0.58849583
0.59129565,3.29353201,0.02674502,0.19783369,1.09751827,2.22421650,0.10417518,0.30578703,0.06402307,0.57076577
0.59729865,3.24481596,0.02573814,0.20007995,1.09088355,2.19929230,0.10052034,0.29558501,0.06387268,0.55684360
0.60330165,3.20225451,0.02473616,0.20278681,1.08561438,2.17530521,0.09834453,0.28676122,0.06381846,0.54626589
0.60930465,3.16501912,0.02375043,0.20591052,1.08137486,2.15215904,0.09759661,0.27904752,0.06384980,0.53857605
0.61530765,3.13232762,0.02279182,0.20940410,1.07788083,2.12977504,0.09821791,0.27219032,0.06395591,0.53334049
0.62131066,3.10348060,0.02187078,0.21321855,1.07491466,2.10810581,0.10014384,0.26595912,0.06412638,0.53016235
0.62731366,3.07789126,0.02099720,0.21730396,1.07233616,2.08714675,0.10330505,0.26015351,0.06435178,0.52869208
0.63331666,3.05510724,0.02018046,0.22161050,1.07008910,2.06694437,0.10762819,0.25460844,0.06462409,0.52863501
0.63931966,3.03482384,0.01942932,0.22608918,1.06820309,2.04760073,0.11303627,0.24919770,0.06493707,0.52975556
0.64532266,3.01688818,0.01875192,0.23069255,1.06679058,2.02927378,0.11944879,0.24383548,0.06528653,0.53187834
0.65132566,3.00129462,0.01815574,0.23537514,1.06603942,2.01217363,0.12678167,0.23847621,0.06567041,0.53488634
0.65732866,2.98817222,0.01764749,0.24009375,1.06620127,1.99655492,0.13494710,0.23311271,0.06608880,0.53871672
0.66333167,2.97776527,0.01723307,0.24480757,1.06757651,1.98270587,0.14385350,0.22777285,0.06654375,0.54335450
0.66933467,2.97040860,0.01691743,0.24947824,1.07049659,1.97093490,0.15340565,0.22251502,0.06703903,0.54882488
0.67533767,2.96649947,0.01670450,0.25406972,1.07530473,1.96155562,0.16350503,0.21742269,0.06757976,0.55518471
0.68134067,2.96646793,0.01659706,0.25854819,1.08233605,1.95487146,0.17405058,0.21259831,0.06817192,0.56251381
0.68734367,2.97074787,0.01659663,0.26288191,1.09189828,1.95116086,0.18493986,0.20815695,0.06882196,0.57090666
0.69334667,2.97975042,0.01670336,0.26704117,1.10425396,1.95066430,0.19607054,0.20422002,0.06953622,0.58046491
0.69934967,2.99384154,0.01691597,0.27099823,1.11960527,1.95357386,0.20734244,0.20090915,0.07032052,0.59129137
0.70535268,3.01332503,0.01723167,0.27472748,1.13808212,1.96002624,0.21865976,0.19834080,0.07117971,0.60348548
0.71135568,3.03843178,0.01764615,0.27820559,1.15973417,1.97009959,0.22993367,0.19662149,0.07211734,0.61714065
0.71735868,3.06931582,0.01815357,0.28141190,1.18452714,1.98381439,0.24108504,0.19584404,0.07313538,0.63234336
0.72336168,3.10605692,0.01874665,0.28432877,1.21234349,2.00113817,0.25204714,0.19608477,0.07423407,0.64917390
0.72936468,3.14866921,0.01941677,0.28694214,1.24298732,2.02199383,0.26276817,0.19740170,0.07541184,0.66770859
0.73536768,3.19711481,0.02015406,0.28924199,1.27619323,2.04627085,0.27321357,0.19983385,0.07666533,0.68802293
0.74137069,3.25132118,0.02094765,0.29122287,1.31163835,2.07383842,0.28336771,0.20340136,0.07798953,0.71019528
0.74737369,3.31120040,0.02178581,0.29288427,1.34895704,2.10455970,0.29323504,0.20810653,0.07937794,0.73431062
0.75337669,3.37666885,0.02265624,0.29423092,1.38775716,2.13830613,0.30284042,0.21393544,0.08082276,0.76046362
0.75937969,3.44766541,0.02354626,0.29527290,1.42763719,2.17497055,0.31222860,0.22086010,0.08231521,0.78876072
0.76538269,3.52416661,0.02444312,0.29602544,1.46820310,2.21447852,0.32146274,0.22884086,0.08384572,0.81932057
0.77138569,3.60619714,0.02533419,0.29650865,1.50908412,2.25679662,0.33062203,0.23782894,0.08540420,0.85227249
0.77738869,3.69383489,0.02620724,0.29674687,1.54994674,2.30193746,0.33979829,0.24776888,0.08698027,0.88775274
0.78339170,3.78720945,0.02705064,0.29676781,1.59050598,2.34996064,0.34909183,0.25860073,0.08856339,0.92589840
0.78939470,3.88649396,0.02785353,0.29660158,1.63053373,2.40096976,0.35860654,0.27026185,0.09014304,0.96683901
0.79539770,3.99189027,0.02860601,0.29627947,1.66986369,2.45510523,0.36844445,0.28268824,0.09170878,1.01068614
0.80140070,4.10360815,0.02929929,0.29583270,1.70839267,2.51253348,0.37869994,0.29581534,0.09325029,1.05752129
0.80740370,4.22183914,0.02992573,0.29529119,1.74607852,2.57343274,0.38945394,0.30957813,0.09475739,1.10738278
0.81340670,4.34672674,0.03047893,0.29468232,1.78293480,2.63797620,0.40076825,0.32391081,0.09622000,1.16025215
0.81940970,4.47833407,0.03095381,0.29402990,1.81902248,2.70631338,0.41268026,0.33874584,0.09762815,1.21604104
0.82541271,4.61661114,0.03134654,0.29335334,1.85443942,2.77855049,0.42519852,0.35401261,0.09897190,1.27457917
0.83141571,4.76136332,0.03165458,0.29266706,1.88930803,2.85473079,0.43829908,0.36963576,0.10024136,1.33560456
0.83741871,4.91222306,0.03187663,0.29198024,1.92376190,2.93481599,0.45192315,0.38553331,0.10142670,1.39875648
0.84342171,5.06862662,0.03201255,0.29129690,1.95793218,3.01866956,0.46597595,0.40161487,0.10251815,1.46357210
0.84942471,5.22979759,0.03206331,0.29061626,1.99193433,3.10604299,0.48032708,0.41777990,0.10350611,1.52948721
0.85542771,5.39473852,0.03203091,0.28993353,2.02585604,3.19656581,0.49481236,0.43391638,0.10438122,1.59584161
0.86143072,5.56223196,0.03191829,0.28924085,2.05974695,3.28974013,0.50923711,0.44989993,0.10513455,1.66188921
0.86743372,5.73085157,0.03172919,0.28852859,2.09361073,3.38494025,0.52338087,0.46559367,0.10575774,1.72681282
0.87343672,5.89898382,0.03146813,0.28778668,2.12740007,3.48141789,0.53700337,0.48084871,0.10624322,1.78974343
0.87943972,6.06485999,0.03114026,0.28700621,2.16101476,3.57831323,0.54985157,0.49550563,0.10658445,1.84978338
0.88544272,6.22659808,0.03075127,0.28618084,2.19430316,3.67467161,0.56166748,0.50939676,0.10677612,1.90603273
0.89144572,6.38225339,0.03030729,0.28530833,2.22706708,3.76946583,0.57219657,0.52234941,0.10681440,1.95761784
0.89744872,6.52987633,0.02981485,0.28439178,2.25906977,3.86162344,0.58119636,0.53418990,0.10669714,2.00372107
0.90345173,6.66757525,0.02928076,0.28344076,2.29004685,3.95005802,0.58844482,0.54474827,0.10642411,2.04361055
0.90945473,6.79358209,0.02871205,0.28247204,2.31971951,4.03370360,0.59374849,0.55386367,0.10599714,2.07666844
0.91545773,6.90631784,0.02811593,0.28151007,2.34780944,4.11155073,0.59694960,0.56138992,0.10542024,2.10241679
0.92146073,7.00445501,0.02749971,0.28058699,2.37405445,4.18268252,0.59793234,0.56720132,0.10469969,2.12053949
0.92746373,7.08697401,0.02687077,0.27974223,2.39822424,4.24630923,0.59662764,0.57119823,0.10384406,2.13089941
0.93346673,7.15321043,0.02623653,0.27902167,2.42013492,4.30179936,0.59301652,0.57331215,0.10286415,2.13354978
0.93946973,7.20289044,0.02560440,0.27847629,2.43966178,4.34870566,0.58713174,0.57351006,0.10177288,2.12873895
0.94547274,7.23615206,0.02498175,0.27816050,2.45674898,4.38678451,0.57905766,0.57179782,0.10058508,2.11690836
0.95147574,7.25355028,0.02437583,0.27812991,2.47141578,4.41600718,0.56892836,0.56822218,0.09931723,2.09868322
0.95747874,7.25604512,0.02379378,0.27843892,2.48375847,4.43656218,0.55692406,0.56287142,0.09798714,2.07485629
0.96348174,7.24497208,0.02324251,0.27913795,2.49394768,4.44884798,0.54326583,0.55587440,0.09661349,2.04636489
0.96948474,7.22199576,0.02272865,0.28027056,2.50222115,4.45345627,0.52820904,0.54739797,0.09521537,2.01426214
0.97548774,7.18904785,0.02225845,0.28187053,2.50887181,4.45114601,0.51203550,0.53764276,0.09381181,1.97968311
0.98149075,7.14825203,0.02183765,0.28395907,2.51423205,4.44280953,0.49504475,0.52683753,0.09242118,1.94380723
0.98749375,7.10183866,0.02147141,0.28654218,2.51865457,4.42943209,0.47754479,0.51523215,0.09106069,1.90781833
0.99349675,7.05205325,0.02116411,0.28960855,2.52249108,4.41204685,0.45984261,0.50308960,0.08974585,1.87286375
0.99949975,7.00106274,0.02091925,0.29312791,2.52606984,4.39168761,0.44223475,0.49067720,0.08849001,1.84001427
1.00550275,6.95086419,0.02073933,0.29705003,2.52967340,4.36934170,0.42499851,0.47825757,0.08730392,1.81022629
1.01150575,6.90320031,0.02062567,0.30130456,2.53351790,4.34590549,0.40838382,0.46607955,0.08619550,1.78430799
1.01750875,6.85948614,0.02057832,0.30580167,2.53773509,4.32214509,0.39260635,0.45436968,0.08516957,1.76289076
1.02351176,6.82075050,0.02059599,0.31043361,2.54235839,4.29866412,0.37784198,0.44332445,0.08422786,1.74640731
1.02951476,6.78759545,0.02067596,0.31507711,2.54731376,4.27588042,0.36422280,0.43310385,0.08336908,1.73507721
1.03551776,6.76017569,0.02081406,0.31959668,2.55241612,4.25401293,0.35183491,0.42382631,0.08258919,1.72890076
1.04152076,6.73819922,0.02100470,0.32384856,2.55737178,4.23307921,0.34071799,0.41556548,0.08188174,1.72766147
1.04752376,6.72094911,0.02124091,0.32768535,2.56178673,4.21290393,0.33086659,0.40834883,0.08123842,1.73093695
1.05352676,6.70732539,0.02151447,0.33096096,2.56518059,4.19313732,0.32223322,0.40215820,0.08064965,1.73811811
1.05952976,6.69590497,0.02181606,0.33353586,2.56700562,4.17328280,0.31473286,0.39693223,0.08010526,1.74843557
1.06553277,6.68501632,0.02213544,0.33528222,2.56666975,4.15273190,0.30824889,0.39257057,0.07959528,1.76099244
1.07153577,6.67282541,0.02246172,0.33608882,2.56356259,4.13080447,0.30263995,0.38893958,0.07911058,1.77480187
1.07753877,6.65742825,0.02278356,0.33586551,2.55708315,4.10679189,0.29774760,0.38587935,0.07864363,1.78882793
1.08354177,6.63694561,0.02308953,0.33454688,2.54666772,4.08000089,0.29340433,0.38321157,0.07818907,1.80202782
1.08954477,6.60961508,0.02336833,0.33209513,2.53181682,4.04979553,0.28944156,0.38074799,0.07774422,1.81339390
1.09554777,6.57387617,0.02360915,0.32850188,2.51211959,4.01563514,0.28569731,0.37829900,0.07730942,1.82199341
1.10155078,6.52844428,0.02380193,0.32378888,2.48727472,3.97710627,0.28202329,0.37568197,0.07688820,1.82700448
1.10755378,6.47237029,0.02393760,0.31800758,2.45710686,3.93394717,0.27829090,0.37272897,0.07648728,1.82774674
1.11355678,6.40508325,0.02400839,0.31123759,2.42157777,3.88606357,0.27439619,0.36929355,0.07611634,1.82370546
1.11955978,6.32641451,0.02400796,0.30358404,2.38079188,3.83353536,0.27026338,0.36525641,0.07578765,1.81454831
1.12556278,6.23660277,0.02393161,0.29517410,2.33499597,3.77661396,0.26584692,0.36052955,0.07551551,1.80013418
1.13156578,6.13628032,0.02377635,0.28615266,2.28457323,3.71571089,0.26113214,0.35505895,0.07531551,1.78051396
1.13756878,6.02644189,0.02354097,0.27667748,2.23003200,3.65137851,0.25613428,0.34882572,0.07520374,1.75592353
1.14357179,5.90839816,0.02322604,0.26691396,2.17198993,3.58428405,0.25089637,0.34184566,0.07519591,1.72676951
1.14957479,5.78371678,0.02283385,0.25702982,2.11115414,3.51517872,0.24548572,0.33416737,0.07530641,1.69360873
1.15557779,5.65415412,0.02236830,0.24718980,2.04829857,3.44486353,0.23998957,0.32586909,0.07554746,1.65712245
1.16158079,5.52158149,0.02183478,0.23755068,1.98423943,3.37415386,0.23450993,0.31705446,0.07592827,1.61808674
1.16758379,5.38790943,0.02123993,0.22825683,1.91980967,3.30384456,0.22915798,0.30784742,0.07645438,1.57734039
1.17358679,5.25501362,0.02059143,0.21943625,1.85583379,3.23467739,0.22404828,0.29838655,0.07712713,1.53575183
1.17958979,5.12466592,0.01989777,0.21119744,1.79310367,3.16731238,0.21929300,0.28881911,0.07794331,1.49418636
1.18559280,4.99847320,0.01916799,0.20362710,1.73235640,3.10230435,0.21499659,0.27929504,0.07889503,1.45347515
1.19159580,4.87782638,0.01841138,0.19678855,1.67425484,3.04008556,0.21125086,0.26996116,0.07996985,1.41438694
1.19759880,4.76386137,0.01763725,0.19072119,1.61937144,2.98095511,0.20813092,0.26095590,0.08115105,1.37760356
1.20360180,4.65743284,0.01685468,0.18544057,1.56817567,2.92507516,0.20569187,0.25240449,0.08241820,1.34369986
1.20960480,4.55910111,0.01607228,0.18093938,1.52102541,2.87247388,0.20396657,0.24441514,0.08374782,1.31312855
1.21560780,4.46913186,0.01529799,0.17718903,1.47816227,2.82305459,0.20296433,0.23707588,0.08511421,1.28621031
1.22161081,4.38750766,0.01453895,0.17414180,1.43971077,2.77661019,0.20267064,0.23045250,0.08649041,1.26312897
1.22761381,4.31394996,0.01380134,0.17173348,1.40568123,2.73284189,0.20304789,0.22458732,0.08784912,1.24393191
1.23361681,4.24794974,0.01309032,0.16988632,1.37597599,2.69138102,0.20403693,0.21949902,0.08916367,1.22853501
1.23961981,4.18880479,0.01240995,0.16851221,1.35039863,2.65181260,0.20555949,0.21518316,0.09040891,1.21673198
1.24562281,4.13566158,0.01176323,0.16751596,1.32866560,2.61369948,0.20752118,0.21161365,0.09156196,1.20820734
1.25162581,4.08755958,0.01115213,0.16679863,1.31041996,2.57660577,0.20981504,0.20874478,0.09260283,1.20255237
1.25762881,4.04347612,0.01057763,0.16626075,1.29524650,2.54011860,0.21232550,0.20651389,0.09351484,1.19928350
1.26363182,4.00237003,0.01003984,0.16580535,1.28268786,2.50386742,0.21493243,0.20484435,0.09428488,1.19786223
1.26963482,3.96322266,0.00953814,0.16534083,1.27226112,2.46754009,0.21751540,0.20364896,0.09490340,1.19771607
1.27563782,3.92507513,0.00907128,0.16478351,1.26347431,2.43089566,0.21995781,0.20283338,0.09536430,1.19825965
1.28164082,3.88706115,0.00863762,0.16405990,1.25584249,2.39377358,0.22215078,0.20229967,0.09566459,1.19891543
1.28764382,3.84843490,0.00823525,0.16310861,1.24890301,2.35609962,0.22399684,0.20194970,0.09580395,1.19913345
1.29364682,3.80859383,0.00786218,0.16188192,1.24222947,2.31788878,0.22541318,0.20168844,0.09578426,1.19840949
1.29964982,3.76709666,0.00751655,0.16034698,1.23544432,2.27924569,0.22633439,0.20142688,0.09560901,1.19630127
