energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-2.84242121,2.49999195,-2.85555353,0.30140192,-0.35301794,1.28360247,-0.42759379,0.57498854,-1.11797261,1.23212655,-1.51423874,0.00104466,-0.00047004,0.01684127,-0.16035371,0.17222925,-0.79788584,0.00000000,-0.00000000
-2.83641821,2.54895645,-2.88423049,0.29721666,-0.34903482,1.28145367,-0.42820076,0.58991256,-1.14225471,1.29116778,-1.53863857,0.00107241,-0.00047292,0.01732554,-0.16377678,0.17235260,-0.79350567,0.00000000,-0.00000000
-2.83041521,2.59814397,-2.89948923,0.29308409,-0.34353126,1.28020109,-0.42680210,0.60351435,-1.16093518,1.34956291,-1.55639632,0.00109660,-0.00047322,0.01782673,-0.16623595,0.17291400,-0.78562506,0.00000000,-0.00000000
-2.82441221,2.64718434,-2.90066408,0.28908577,-0.33650542,1.28005088,-0.42333544,0.61561781,-1.17356831,1.40659819,-1.56706811,0.00111740,-0.00047079,0.01834222,-0.16768248,0.17392657,-0.77420732,0.00000000,-0.00000000
-2.81840920,2.69579322,-2.88739118,0.28531188,-0.32798679,1.28121857,-0.41778072,0.62609535,-1.17983995,1.46163177,-1.57036239,0.00113513,-0.00046553,0.01887041,-0.16808916,0.17539720,-0.75928435,0.00000000,-0.00000000
-2.81240620,2.74379015,-2.85961841,0.28186101,-0.31803650,1.28392777,-0.41016168,0.63487342,-1.17957398,1.51411724,-1.56614615,0.00115024,-0.00045745,0.01941064,-0.16745103,0.17732673,-0.74095802,0.00000000,-0.00000000
-2.80640320,2.79111002,-2.81760457,0.27883903,-0.30674652,1.28840609,-0.40054591,0.64193579,-1.17273440,1.56362361,-1.55444569,0.00116330,-0.00044662,0.01996303,-0.16578522,0.17971014,-0.71939896,0.00000000,-0.00000000
-2.80040020,2.83780709,-2.76190808,0.27635697,-0.29423766,1.29487853,-0.38904328,0.64732471,-1.15942302,1.60985044,-1.53544234,0.00117498,-0.00043318,0.02052836,-0.16313011,0.18253663,-0.69484278,0.00000000,-0.00000000
-2.79439720,2.88405114,-2.69336579,0.27452812,-0.28065656,1.30355824,-0.37580292,0.65113965,-1.13987290,1.65263729,-1.50946303,0.00118602,-0.00041733,0.02110790,-0.15954379,0.18578956,-0.66758391,0.00000000,-0.00000000
-2.78839420,2.93011551,-2.61306297,0.27346426,-0.26617163,1.31463521,-0.36100891,0.65353369,-1.11443802,1.69196690,-1.47696670,0.00119719,-0.00039934,0.02170318,-0.15510189,0.18944643,-0.63796731,0.00000000,-0.00000000
-2.78239120,2.97635774,-2.52229598,0.27327131,-0.25096835,1.32826358,-0.34487480,0.65470764,-1.08357951,1.72796179,-1.43852699,0.00120928,-0.00037951,0.02231582,-0.14989491,0.19347859,-0.60637842,0.00000000,-0.00000000
-2.77638819,3.02319356,-2.42252952,0.27404451,-0.23524403,1.34454807,-0.32763730,0.65490228,-1.04784929,1.76087428,-1.39481217,0.00122304,-0.00035817,0.02294728,-0.14402514,0.19785105,-0.57323187,0.00000000,-0.00000000
-2.77038519,3.07106569,-2.31535044,0.27586345,-0.21920225,1.36353060,-0.30954950,0.65438889,-1.00787171,1.79107043,-1.34656340,0.00123917,-0.00033569,0.02359867,-0.13760334,0.20252223,-0.53895951,0.00000000,-0.00000000
-2.76438219,3.12040915,-2.20242013,0.27878725,-0.20304738,1.38517780,-0.29087374,0.65345869,-0.96432408,1.81900862,-1.29457209,0.00125825,-0.00031244,0.02427054,-0.13074532,0.20744372,-0.50399817,0.00000000,-0.00000000
-2.75837919,3.17161509,-2.08542755,0.28285003,-0.18697927,1.40937046,-0.27187466,0.65241145,-0.91791684,1.84521401,-1.23965761,0.00128078,-0.00028876,0.02496269,-0.12356851,0.21256026,-0.46877790,0.00000000,-0.00000000
-2.75237619,3.22499534,-1.96604490,0.28805714,-0.17118839,1.43589553,-0.25281254,0.65154414,-0.86937410,1.87024994,-1.18264597,0.00130707,-0.00026502,0.02567406,-0.11618875,0.21780975,-0.43371091,0.00000000,-0.00000000
-2.74637319,3.28074967,-1.84588729,0.29438229,-0.15585169,1.46444158,-0.23393733,0.65113985,-0.81941528,1.89468817,-1.12435039,0.00133728,-0.00024154,0.02640262,-0.10871730,0.22312358,-0.39918189,0.00000000,-0.00000000
-2.74037019,3.33893813,-1.72647790,0.30176584,-0.14112916,1.49459804,-0.21548340,0.65145768,-0.76873842,1.91907930,-1.06555428,0.00137142,-0.00021862,0.02714531,-0.10125832,0.22842726,-0.36553989,0.00000000,-0.00000000
-2.73436718,3.39946014,-1.60921950,0.31011436,-0.12716124,1.52585884,-0.19766538,0.65272404,-0.71800562,1.94392519,-1.00699715,0.00140927,-0.00019652,0.02789806,-0.09390669,0.23364126,-0.33309194,0.00000000,-0.00000000
-2.72836418,3.46204187,-1.49537284,0.31930170,-0.11406719,1.55763040,-0.18067487,0.65512580,-0.66783095,1.96965475,-0.94936357,0.00145049,-0.00017546,0.02865588,-0.08674639,0.23868229,-0.30209872,0.00000000,-0.00000000
-2.72236118,3.52623310,-1.38604200,0.32917138,-0.10194430,1.58924397,-0.16467837,0.65880547,-0.61877098,1.99660463,-0.89327529,0.00149453,-0.00015564,0.02941301,-0.07984942,0.24346487,-0.27277203,0.00000000,-0.00000000
-2.71635818,3.59141408,-1.28216669,0.33954053,-0.09086788,1.61997206,-0.14981618,0.66385875,-0.57131810,2.02500555,-0.83928653,0.00154074,-0.00013719,0.03016308,-0.07327514,0.24790326,-0.24527424,0.00000000,-0.00000000
-2.71035518,3.65681238,-1.18452079,0.35020494,-0.08089203,1.64904841,-0.13620219,0.67033439,-0.52589640,2.05497528,-0.78788201,0.00158832,-0.00012021,0.03089944,-0.06707020,0.25191359,-0.21971934,0.00000000,-0.00000000
-2.70435218,3.72152911,-1.09371653,0.36094537,-0.07205098,1.67569085,-0.12392465,0.67823636,-0.48286015,2.08651824,-0.73947762,0.00163642,-0.00010479,0.03161545,-0.06126878,0.25541635,-0.19617553,0.00000000,-0.00000000
-2.69834917,3.78457353,-1.01021334,0.37153454,-0.06436088,1.69912605,-0.11304747,0.68752800,-0.44249446,2.11953180,-0.69442304,0.00168412,-0.00009094,0.03230483,-0.05589332,0.25833888,-0.17466893,0.00000000,-0.00000000
-2.69234617,3.84490407,-0.93433039,0.38174473,-0.05782190,1.71861539,-0.10361222,0.69813802,-0.40501789,2.15381854,-0.65300625,0.00173050,-0.00007869,0.03296206,-0.05095548,0.26061799,-0.15518827,0.00000000,-0.00000000
-2.68634317,3.90147388,-0.86626186,0.39135554,-0.05242056,1.73348060,-0.09564038,0.70996769,-0.37058672,2.18910361,-0.61545905,0.00177470,-0.00006802,0.03358277,-0.04645730,0.26220250,-0.13769009,0.00000000,-0.00000000
-2.68034017,3.95327838,-0.80609374,0.40016146,-0.04813204,1.74312832,-0.08913591,0.72289885,-0.33930038,2.22505584,-0.58196357,0.00181589,-0.00005891,0.03416411,-0.04239260,0.26305547,-0.12210438,0.00000000,-0.00000000
-2.67433717,3.99940208,-0.75382151,0.40797894,-0.04492249,1.74707235,-0.08408786,0.73680213,-0.31120779,2.26131110,-0.55265904,0.00185340,-0.00005131,0.03470503,-0.03874831,0.26315626,-0.10834015,0.00000000,-0.00000000
-2.66833417,4.03906213,-0.70936766,0.41465253,-0.04275115,1.74495257,-0.08047299,0.75154491,-0.28631430,2.29749628,-0.52764877,0.00188666,-0.00004519,0.03520660,-0.03550595,0.26250197,-0.09629091,0.00000000,-0.00000000
-2.66233117,4.07164597,-0.67259860,0.42005993,-0.04157233,1.73654974,-0.07825822,0.76699829,-0.26458876,2.33325219,-0.50700688,0.00191528,-0.00004050,0.03567216,-0.03264291,0.26110842,-0.08583973,0.00000000,-0.00000000
-2.65632816,4.09674090,-0.64334025,0.42411561,-0.04133708,1.72179539,-0.07740301,0.78304282,-0.24597062,2.36825372,-0.49078466,0.00193906,-0.00003721,0.03610734,-0.03013378,0.25901040,-0.07686388,0.00000000,-0.00000000
-2.65032516,4.11415367,-0.62139217,0.42677286,-0.04199466,1.70077639,-0.07786135,0.79957245,-0.23037680,2.40222612,-0.47901647,0.00195799,-0.00003529,0.03652005,-0.02795137,0.25626119,-0.06923881,0.00000000,-0.00000000
-2.64432216,4.12391899,-0.60653979,0.42802423,-0.04349372,1.67373384,-0.07958366,0.81649653,-0.21770808,2.43495607,-0.47172490,0.00197221,-0.00003473,0.03692024,-0.02606775,0.25293132,-0.06284153,0.00000000,-0.00000000
-2.63831916,4.12629625,-0.59856472,0.42790032,-0.04578327,1.64105635,-0.08251831,0.83373980,-0.20785490,2.46629704,-0.46892530,0.00198208,-0.00003553,0.03731958,-0.02445499,0.24910657,-0.05755331,0.00000000,-0.00000000
-2.63231616,4.12175461,-0.59725317,0.42646698,-0.04881336,1.60326795,-0.08661293,0.85124025,-0.20070256,2.49616867,-0.47062960,0.00198809,-0.00003770,0.03773094,-0.02308578,0.24488524,-0.05326176,0.00000000,-0.00000000
-2.62631316,4.11094728,-0.60240227,0.42382118,-0.05253571,1.56101113,-0.09181546,0.86894528,-0.19613560,2.52455037,-0.47684919,0.00199085,-0.00004130,0.03816786,-0.02193391,0.24037478,-0.04986229,0.00000000,-0.00000000
-2.62031016,4.09467645,-0.61382453,0.42008573,-0.05690398,1.51502573,-0.09807497,0.88680632,-0.19404139,2.55146974,-0.48759705,0.00199106,-0.00004636,0.03864380,-0.02097456,0.23568797,-0.04725906,0.00000000,-0.00000000
-2.61430715,4.07385084,-0.63135033,0.41540306,-0.06187407,1.46612461,-0.10534215,0.90477252,-0.19431290,2.57698696,-0.50288885,0.00198948,-0.00005295,0.03917138,-0.02018454,0.23093867,-0.04536541,0.00000000,-0.00000000
-2.60830415,4.04943854,-0.65482851,0.40992852,-0.06740412,1.41516712,-0.11356962,0.92278397,-0.19685059,2.60117640,-0.52274291,0.00198685,-0.00006116,0.03976160,-0.01954232,0.22623754,-0.04410391,0.00000000,-0.00000000
-2.60230115,4.02241755,-0.68412496,0.40382353,-0.07345451,1.36303149,-0.12271194,0.94076510,-0.20156343,2.62410700,-0.54717899,0.00198390,-0.00007106,0.04042302,-0.01902807,0.22168772,-0.04340613,0.00000000,-0.00000000
-2.59629815,3.99372729,-0.71911929,0.39724875,-0.07998760,1.31058738,-0.13272532,0.95861884,-0.20836898,2.64582317,-0.57621569,0.00198126,-0.00008276,0.04116103,-0.01862364,0.21738083,-0.04321205,0.00000000,-0.00000000
-2.59029515,3.96422352,-0.75969942,0.39035781,-0.08696739,1.25866955,-0.14356697,0.97622212,-0.21719261,2.66632759,-0.60986623,0.00197943,-0.00009634,0.04197721,-0.01831242,0.21339347,-0.04346930,0.00000000,-0.00000000
-2.58429215,3.93463947,-0.80575414,0.38329176,-0.09435896,1.20805389,-0.15519424,0.99342326,-0.22796583,2.68556772,-0.64813271,0.00197879,-0.00011188,0.04286882,-0.01807929,0.20978437,-0.04413232,0.00000000,-0.00000000
-2.57828914,3.90555507,-0.85716369,0.37617447,-0.10212781,1.15943649,-0.16756328,1.01004143,-0.24062372,2.70342680,-0.69099857,0.00197951,-0.00012945,0.04382844,-0.01791048,0.20659235,-0.04516128,0.00000000,-0.00000000
-2.57228614,3.87737615,-0.91378838,0.36910921,-0.11023891,1.11341669,-0.18062744,1.02586863,-0.25510155,2.71972052,-0.73841951,0.00198161,-0.00014909,0.04484387,-0.01779345,0.20383528,-0.04652105,0.00000000,-0.00000000
-2.56628314,3.85032432,-0.97545557,0.36217643,-0.11865572,1.07048443,-0.19433540,1.04067400,-0.27133078,2.73419965,-0.79031283,0.00198489,-0.00017082,0.04589821,-0.01771682,0.20151004,-0.04818006,0.00000000,-0.00000000
-2.56028014,3.82443807,-1.04194540,0.35543283,-0.12733894,1.03101236,-0.20862900,1.05421054,-0.28923440,2.74655859,-0.84654563,0.00198897,-0.00019461,0.04697018,-0.01767023,0.19959355,-0.05010921,0.00000000,-0.00000000
-2.55427714,3.79958453,-1.11297572,0.34891172,-0.13624529,0.99525270,-0.22344099,1.06622373,-0.30872187,2.75644956,-0.90692229,0.00199330,-0.00022038,0.04803467,-0.01764428,0.19804475,-0.05228074,0.00000000,-0.00000000
-2.54827414,3.77548117,-1.18818708,0.34262443,-0.14532616,0.96333874,-0.23869274,1.07646184,-0.32968401,2.76350138,-0.97117184,0.00199717,-0.00024803,0.04906352,-0.01763045,0.19680762,-0.05466725,0.00000000,-0.00000000
-2.54227114,3.75172556,-1.26712843,0.33656282,-0.15452643,0.93529068,-0.25429212,1.08468714,-0.35198790,2.76734186,-1.03893588,0.00199976,-0.00027737,0.05002644,-0.01762104,0.19581483,-0.05724072,0.00000000,-0.00000000
-2.53626813,3.72783169,-1.34924475,0.33070257,-0.16378335,0.91102529,-0.27013169,1.09068750,-0.37547234,2.76762229,-1.10975808,0.00200018,-0.00030818,0.05089210,-0.01760906,0.19499213,-0.05997171,0.00000000,-0.00000000
-2.53026513,3.70327013,-1.43386756,0.32500711,-0.17302572,0.89036878,-0.28608746,1.09428768,-0.39994395,2.76404250,-1.18307604,0.00199748,-0.00034016,0.05162932,-0.01758825,0.19426311,-0.06282872,0.00000000,-0.00000000
-2.52426213,3.67751007,-1.52020930,0.31943189,-0.18217353,0.87307214,-0.30201832,1.09535959,-0.42517452,2.75637477,-1.25821650,0.00199075,-0.00037296,0.05220828,-0.01755296,0.19355404,-0.06577774,0.00000000,-0.00000000
-2.51825913,3.65006051,-1.60736280,0.31392887,-0.19113791,0.85882818,-0.31776638,1.09383098,-0.45089977,2.74448528,-1.33439479,0.00197910,-0.00040618,0.05260169,-0.01749817,0.19279877,-0.06878205,0.00000000,-0.00000000
-2.51225613,3.62050854,-1.69430650,0.30845093,-0.19982185,0.84728953,-0.33315839,1.08969193,-0.47681980,2.72835151,-1.41071924,0.00196173,-0.00043937,0.05278598,-0.01741940,0.19194318,-0.07180227,0.00000000,-0.00000000
-2.50625313,3.58855264,-1.77991616,0.30295600,-0.20812141,0.83808672,-0.34800831,1.08299882,-0.50260161,2.70807463,-1.48620122,0.00193799,-0.00047202,0.05274221,-0.01731273,0.19094925,-0.07479668,0.00000000,-0.00000000
-2.50025013,3.55402939,-1.86298337,0.29741075,-0.21592765,0.83084566,-0.36212101,1.07387553,-0.52788357,2.68388604,-1.55977090,0.00190736,-0.00050363,0.05245692,-0.01717476,0.18979828,-0.07772191,0.00000000,-0.00000000
-2.49424712,3.51693223,-1.94224077,0.29179373,-0.22312921,0.82520383,-0.37529726,1.06251169,-0.55228216,2.65614757,-1.63029896,0.00186954,-0.00053366,0.05192273,-0.01700263,0.18849331,-0.08053386,0.00000000,-0.00000000
-2.48824412,3.47742178,-2.01639364,0.28609769,-0.22961551,0.82082475,-0.38733968,1.04915812,-0.57540063,2.62534534,-1.69662369,0.00182438,-0.00056157,0.05113867,-0.01679405,0.18706051,-0.08318891,0.00000000,-0.00000000
-2.48224112,3.43582712,-2.08415682,0.28033125,-0.23528037,0.81740995,-0.39805961,1.03411971,-0.59683953,2.59207756,-1.75758288,0.00177197,-0.00058685,0.05011025,-0.01654731,0.18554955,-0.08564538,0.00000000,-0.00000000
-2.47623812,3.39263841,-2.14429593,0.27451959,-0.24002613,0.81470851,-0.40728466,1.01774593,-0.61620864,2.55703678,-1.81204934,0.00171260,-0.00060899,0.04884936,-0.01626134,0.18403286,-0.08786521,0.00000000,-0.00000000
-2.47023512,3.34849138,-2.19567100,0.26870438,-0.24376779,0.81252363,-0.41486649,1.00041962,-0.63314001,2.52098758,-1.85896882,0.00164672,-0.00062758,0.04737377,-0.01593579,0.18260385,-0.08981573,0.00000000,-0.00000000
-2.46423212,3.30414459,-2.23728084,0.26294280,-0.24643728,0.81071626,-0.42068859,0.98254448,-0.64730140,2.48474070,-1.89739852,0.00157501,-0.00064222,0.04570656,-0.01557103,0.18137412,-0.09147143,0.00000000,-0.00000000
-2.45822911,3.26045067,-2.26830598,0.25730584,-0.24798738,0.80920592,-0.42467357,0.96453188,-0.65840958,2.44912482,-1.92654463,0.00149825,-0.00065261,0.04387526,-0.01516828,0.18046981,-0.09281582,0.00000000,-0.00000000
-2.45222611,3.21832307,-2.28814793,0.25187588,-0.24839526,0.80796856,-0.42678966,0.94678751,-0.66624287,2.41495734,-1.94579692,0.00141740,-0.00065856,0.04191090,-0.01472962,0.18002720,-0.09384295,0.00000000,-0.00000000
-2.44622311,3.17869981,-2.29646297,0.24674360,-0.24766523,0.80703210,-0.42705589,0.92969852,-0.67065233,2.38301533,-1.95475875,0.00133347,-0.00065994,0.03984694,-0.01425805,0.18018771,-0.09455890,0.00000000,-0.00000000
-2.44022011,3.14250581,-2.29318822,0.24200454,-0.24583080,0.80646959,-0.42554573,0.91362163,-0.67157087,2.35400804,-1.95327074,0.00124758,-0.00065674,0.03771818,-0.01375750,0.18109251,-0.09498272,0.00000000,-0.00000000
-2.43421711,3.11061553,-2.27855881,0.23775523,-0.24295555,0.80639067,-0.42238890,0.89887263,-0.66901996,2.32855179,-1.94142695,0.00116085,-0.00064905,0.03555964,-0.01323282,0.18287690,-0.09514711,0.00000000,-0.00000000
-2.42821411,3.08381737,-2.25311470,0.23408915,-0.23913299,0.80693165,-0.41777108,0.88571765,-0.66311345,2.30714847,-1.91958242,0.00107443,-0.00063708,0.03340557,-0.01268975,0.18566472,-0.09509855,0.00000000,-0.00000000
-2.42221111,3.06278121,-2.21769665,0.23109273,-0.23448524,0.80824471,-0.41193150,0.87436647,-0.65405825,2.29016829,-1.88835159,0.00098943,-0.00062110,0.03128842,-0.01213486,0.18956284,-0.09489690,0.00000000,-0.00000000
-2.41620810,3.04803042,-2.17343120,0.22884143,-0.22916052,0.81048680,-0.40515835,0.86496801,-0.64215184,2.27783730,-1.84859749,0.00090694,-0.00060153,0.02923811,-0.01157542,0.19465614,-0.09461440,0.00000000,-0.00000000
-2.41020510,3.03991938,-2.12170500,0.22739618,-0.22332961,0.81380866,-0.39778219,0.85760809,-0.62777662,2.27023016,-1.80141194,0.00082799,-0.00057880,0.02728135,-0.01101931,0.20100298,-0.09433421,0.00000000,-0.00000000
-2.40420210,3.03861716,-2.06412955,0.22680026,-0.21718127,0.81834446,-0.39016751,0.85230941,-0.61139130,2.26726831,-1.74808764,0.00075352,-0.00055347,0.02544112,-0.01047482,0.20863140,-0.09414829,0.00000000,-0.00000000
-2.39819910,3.04409822,-2.00249762,0.22707677,-0.21091697,0.82420253,-0.38270271,0.84903369,-0.59351975,2.26872344,-1.69008325,0.00068440,-0.00052613,0.02373642,-0.00995047,0.21753624,-0.09415486,0.00000000,-0.00000000
-2.39219610,3.05614022,-1.93873321,0.22822685,-0.20474494,0.83145753,-0.37578902,0.84768577,-0.57473762,2.27422624,-1.62898290,0.00062144,-0.00049739,0.02218209,-0.00945485,0.22767722,-0.09445549,0.00000000,-0.00000000
-2.38619310,3.07432909,-1.87483704,0.23022868,-0.19887397,0.84014438,-0.36982857,0.84811939,-0.55565748,2.28327992,-1.56645188,0.00056536,-0.00046791,0.02078889,-0.00899637,0.23897820,-0.09515176,0.00000000,-0.00000000
-2.38019010,3.09807131,-1.81282978,0.23303740,-0.19350703,0.85025409,-0.36521230,0.85014454,-0.53691288,2.29527811,-1.50419029,0.00051682,-0.00043836,0.01956368,-0.00858308,0.25132761,-0.09634181,0.00000000,-0.00000000
-2.37418709,3.12661265,-1.75469528,0.23658589,-0.18883515,0.86173178,-0.36230797,0.85353593,-0.51914199,2.30952648,-1.44388638,0.00047643,-0.00040938,0.01850967,-0.00822245,0.26458006,-0.09811682,0.00000000,-0.00000000
-2.36818409,3.15906309,-1.70232588,0.24078648,-0.18503170,0.87447678,-0.36144896,0.85804229,-0.50297144,2.32526735,-1.38717154,0.00044474,-0.00038162,0.01762690,-0.00792124,0.27855934,-0.10055752,0.00000000,-0.00000000
-2.36218109,3.19442667,-1.65747177,0.24553347,-0.18224719,0.88834474,-0.36292404,0.86339622,-0.48900085,2.34170653,-1.33557822,0.00042231,-0.00035567,0.01691267,-0.00768526,0.29306241,-0.10373093,0.00000000,-0.00000000
-2.35617809,3.23163540,-1.62169617,0.25070647,-0.18060512,0.90315175,-0.36696874,0.86932432,-0.47778844,2.35804132,-1.29050232,0.00040968,-0.00033212,0.01636202,-0.00751936,0.30786462,-0.10768743,0.00000000,-0.00000000
-2.35017509,3.26958590,-1.59633744,0.25617426,-0.18019857,0.91868004,-0.37375844,0.87555709,-0.46983823,2.37348898,-1.25317105,0.00040739,-0.00031147,0.01596829,-0.00742723,0.32272586,-0.11245835,0.00000000,-0.00000000
-2.34417209,3.30717743,-1.58247942,0.26179926,-0.18108808,0.93468511,-0.38340350,0.88183850,-0.46558891,2.38731446,-1.22461695,0.00041603,-0.00029421,0.01572361,-0.00741142,0.33739738,-0.11805409,0.00000000,-0.00000000
-2.33816908,3.34334974,-1.58093014,0.26744221,-0.18330053,0.95090385,-0.39594662,0.88793482,-0.46540472,2.39885651,-1.20565843,0.00043619,-0.00028072,0.01561932,-0.00747331,0.35162925,-0.12446299,0.00000000,-0.00000000
-2.33216608,3.37711955,-1.59220953,0.27296693,-0.18682925,0.96706333,-0.41136235,0.89364256,-0.46956829,2.40755135,-1.19688711,0.00046854,-0.00027136,0.01564640,-0.00761314,0.36517796,-0.13165092,0.00000000,-0.00000000
-2.32616308,3.40761391,-1.61654552,0.27824504,-0.19163520,0.98288982,-0.42955884,0.89879521,-0.47827548,2.41295277,-1.19866165,0.00051377,-0.00026642,0.01579581,-0.00783006,0.37781404,-0.13956165,0.00000000,-0.00000000
-2.32016008,3.43409943,-1.65387843,0.28316028,-0.19764921,0.99811764,-0.45038165,0.90326858,-0.49163217,2.41474821,-1.21110770,0.00057263,-0.00026609,0.01605872,-0.00812230,0.38932926,-0.14811811,0.00000000,-0.00000000
-2.31415708,3.45600604,-1.70387260,0.28761231,-0.20477508,1.01249758,-0.47361938,0.90698480,-0.50965291,2.41276996,-1.23412350,0.00064591,-0.00027054,0.01642670,-0.00848723,0.39954323,-0.15722434,0.00000000,-0.00000000
-2.30815408,3.47294449,-1.76593463,0.29151992,-0.21289346,1.02580438,-0.49901093,0.90991454,-0.53226125,2.40700109,-1.26739042,0.00073442,-0.00027982,0.01689183,-0.00892160,0.40830899,-0.16676825,0.00000000,-0.00000000
-2.30215108,3.48471683,-1.83923687,0.29482327,-0.22186632,1.03784327,-0.52625397,0.91207778,-0.55929169,2.39757600,-1.31038772,0.00083899,-0.00029396,0.01744671,-0.00942169,0.41551740,-0.17662503,0.00000000,-0.00000000
-2.29614807,3.49131957,-1.92274546,0.29748536,-0.23154168,1.04845508,-0.55501428,0.91354287,-0.59049312,2.38477523,-1.36241082,0.00096042,-0.00031288,0.01808440,-0.00998351,0.42110016,-0.18666098,0.00000000,-0.00000000
-2.29014507,3.49293946,-2.01525145,0.29949238,-0.24175867,1.05752005,-0.58493561,0.91442397,-0.62553361,2.36901504,-1.42259235,0.00109947,-0.00033645,0.01879840,-0.01060308,0.42503123,-0.19673790,0.00000000,-0.00000000
-2.28414207,3.48994214,-2.11540422,0.30085325,-0.25235242,1.06496009,-0.61564963,0.91487715,-0.66400661,2.35083182,-1.48992542,0.00125682,-0.00036446,0.01958248,-0.01127657,0.42732675,-0.20671756,0.00000000,-0.00000000
-2.27813907,3.48285423,-2.22174620,0.30159812,-0.26315883,1.07073963,-0.64678561,0.91509499,-0.70543832,2.33086220,-1.56328847,0.00143304,-0.00039666,0.02043053,-0.01200055,0.42804325,-0.21646633,0.00000000,-0.00000000
-2.27213607,3.47233970,-2.33274794,0.30177617,-0.27401894,1.07486505,-0.67797951,0.91530019,-0.74929641,2.30981934,-1.64147124,0.00162853,-0.00043269,0.02133643,-0.01277220,0.42727447,-0.22585963,0.00000000,-0.00000000
-2.26613307,3.45917158,-2.44684296,0.30145262,-0.28478277,1.07738289,-0.70888227,0.91573806,-0.79499986,2.28846652,-1.72320146,0.00184349,-0.00047218,0.02229393,-0.01358948,0.42514686,-0.23478616,0.00000000,-0.00000000
-2.26013007,3.44420022,-2.56246167,0.30070528,-0.29531254,1.07837684,-0.73916694,0.91666844,-0.84193006,2.26758895,-1.80717187,0.00207786,-0.00051468,0.02329646,-0.01445126,0.42181395,-0.24315163,0.00000000,-0.00000000
-2.25412706,3.42831947,-2.67806396,0.29962082,-0.30548529,1.07796396,-0.76853468,0.91835702,-0.88944294,2.24796484,-1.89206729,0.00233130,-0.00055970,0.02433708,-0.01535747,0.41744992,-0.25088190,0.00000000,-0.00000000
-2.24812406,3.41243217,-2.79216998,0.29829086,-0.31519466,1.07629005,-0.79671958,0.92106650,-0.93688207,2.23033693,-1.97659139,0.00260312,-0.00060671,0.02540839,-0.01630915,0.41224273,-0.25792555,0.00000000,-0.00000000
-2.24212106,3.39741626,-2.90338892,0.29680807,-0.32435213,1.07352455,-0.82349217,0.92504775,-0.98359259,2.21538547,-2.05949282,0.00289227,-0.00065517,0.02650253,-0.01730846,0.40638704,-0.26425548,0.00000000,-0.00000000
-2.23611806,3.38409293,-3.01044537,0.29526261,-0.33288751,1.06985508,-0.84866189,0.93053123,-1.02893567,2.20370364,-2.13959045,0.00319728,-0.00070453,0.02761117,-0.01835870,0.40007730,-0.26986991,0.00000000,-0.00000000
-2.23011506,3.37319778,-3.11220316,0.29373891,-0.34074888,1.06548184,-0.87207859,0.93771897,-1.07230316,2.19577642,-2.21579722,0.00351627,-0.00075425,0.02872557,-0.01946415,0.39350124,-0.27479231,0.00000000,-0.00000000
-2.22411206,3.36535619,-3.20768634,0.29231289,-0.34790208,1.06061199,-0.89363328,0.94677713,-1.11313212,2.19196352,-2.28714225,0.00384690,-0.00080379,0.02983669,-0.02063000,0.38683412,-0.27907072,0.00000000,-0.00000000
-2.21810905,3.36106351,-3.29609709,0.29104981,-0.35432985,1.05545415,-0.91325829,0.95782965,-1.15091875,2.19248706,-2.35279070,0.00418640,-0.00085269,0.03093528,-0.02186208,0.38023381,-0.28277616,0.00000000,-0.00000000
-2.21210605,3.36067078,-3.37683028,0.29000277,-0.36003070,1.05021312,-0.93092707,0.97095282,-1.18523126,2.19742433,-2.41206092,0.00453156,-0.00090051,0.03201199,-0.02316662,0.37383691,-0.28600035,0.00000000,-0.00000000
-2.20610305,3.36437615,-3.44948437,0.28921179,-0.36501769,1.04508500,-0.94665381,0.98617123,-1.21572113,2.20670596,-2.46443840,0.00487878,-0.00094690,0.03305759,-0.02454993,0.36775604,-0.28885284,0.00000000,-0.00000000
-2.20010005,3.37222226,-3.51386832,0.28870342,-0.36931713,1.04025260,-0.96049297,1.00345495,-1.24213240,2.22011931,-2.50958598,0.00522410,-0.00099159,0.03406305,-0.02601800,0.36207816,-0.29145760,0.00000000,-0.00000000
-2.19409705,3.38409936,-3.57000429,0.28849104,-0.37296742,1.03588147,-0.97253879,1.02271827,-1.26430844,2.23731709,-2.54734996,0.00556326,-0.00103441,0.03501970,-0.02757611,0.35686407,-0.29394916,0.00000000,-0.00000000
-2.18809405,3.39975382,-3.61812566,0.28857547,-0.37601790,1.03211636,-0.98292479,1.04381988,-1.28219586,2.25783067,-2.57776178,0.00589176,-0.00107527,0.03591938,-0.02922835,0.35214883,-0.29646850,0.00000000,-0.00000000
-2.18209105,3.41880166,-3.65867032,0.28894603,-0.37852796,1.02907834,-0.99182317,1.06656462,-1.29584540,2.28108769,-2.60103495,0.00620498,-0.00111419,0.03675453,-0.03097721,0.34794312,-0.29915865,0.00000000,-0.00000000
