energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-2.97448724,0.88632858,0.00147917,0.00328644,0.29764152,0.41782026,0.08595149,0.00073743,0.40071170
-2.96848424,0.85812537,0.00141111,0.00372921,0.28341819,0.39986273,0.09322843,0.00068536,0.38370503
-2.96248124,0.83093324,0.00133849,0.00432126,0.26830869,0.38108297,0.10320277,0.00063694,0.36605667
-2.95647824,0.80583873,0.00126279,0.00507718,0.25258505,0.36191035,0.11617334,0.00059162,0.34817623
-2.95047524,0.78401670,0.00118555,0.00601411,0.23653067,0.34279511,0.13248661,0.00054910,0.33049697
-2.94447224,0.76669217,0.00110829,0.00715125,0.22043062,0.32419394,0.15252626,0.00050929,0.31346144
-2.93846923,0.75510174,0.00103251,0.00850923,0.20456269,0.30655612,0.17670098,0.00047222,0.29750764
-2.93246623,0.75045538,0.00095960,0.01010941,0.18918941,0.29031063,0.20543037,0.00043806,0.28305608
-2.92646323,0.75389878,0.00089085,0.01197308,0.17455122,0.27585462,0.23912904,0.00040701,0.27049798
-2.92046023,0.76647691,0.00082739,0.01412045,0.16086085,0.26354310,0.27818894,0.00037928,0.26018477
-2.91445723,0.78909904,0.00077020,0.01656975,0.14829913,0.25368025,0.32296014,0.00035509,0.25241890
-2.90845423,0.82250564,0.00072007,0.01933606,0.13701196,0.24651225,0.37373040,0.00033463,0.24744620
-2.90245123,0.86723774,0.00067759,0.02243021,0.12710860,0.24222163,0.43070408,0.00031802,0.24544957
-2.89644822,0.92360924,0.00064316,0.02585765,0.11866110,0.24092315,0.49398106,0.00030536,0.24654418
-2.89044522,0.99168280,0.00061698,0.02961732,0.11170475,0.24266127,0.56353641,0.00029664,0.25077415
-2.88444222,1.07125028,0.00059906,0.03370068,0.10623933,0.24740894,0.63920182,0.00029179,0.25811059
-2.87843922,1.16181832,0.00058922,0.03809077,0.10223126,0.25506791,0.72064972,0.00029069,0.26845115
-2.87243622,1.26260034,0.00058711,0.04276158,0.09961617,0.26547044,0.80738115,0.00029310,0.28162102
-2.86643322,1.37251550,0.00059221,0.04767760,0.09830209,0.27838240,0.89871850,0.00029875,0.29737541
-2.86043022,1.49019579,0.00060386,0.05279368,0.09817289,0.29350775,0.99380374,0.00030728,0.31540363
-2.85442721,1.61400170,0.00062128,0.05805529,0.09909210,0.31049449,1.09160324,0.00031831,0.33533467
-2.84842421,1.74204707,0.00064358,0.06339905,0.10090680,0.32894187,1.19091944,0.00033137,0.35674442
-2.84242121,1.87223306,0.00066979,0.06875373,0.10345174,0.34840903,1.29040970,0.00034598,0.37916433
-2.83641821,2.00229117,0.00069887,0.07404161,0.10655344,0.36842478,1.38861219,0.00036164,0.40209164
-2.83041521,2.12983430,0.00072975,0.07918019,0.11003439,0.38849848,1.48397838,0.00037781,0.42500081
-2.82441221,2.25241498,0.00076137,0.08408419,0.11371710,0.40813177,1.57491120,0.00039397,0.44735605
-2.81840920,2.36758884,0.00079266,0.08866785,0.11742816,0.42683089,1.65980783,0.00040962,0.46862466
-2.81240620,2.47298137,0.00082263,0.09284736,0.12100201,0.44411926,1.73710533,0.00042428,0.48829069
-2.80640320,2.56635572,0.00085036,0.09654338,0.12428459,0.45954989,1.80532763,0.00043750,0.50586866
-2.80040020,2.64567865,0.00087501,0.09968350,0.12713657,0.47271730,1.86313176,0.00044890,0.52091674
-2.79439720,2.70918230,0.00089591,0.10220462,0.12943629,0.48326840,1.90935138,0.00045819,0.53304894
-2.78839420,2.75541878,0.00091255,0.10405501,0.13108212,0.49091204,1.94303569,0.00046511,0.54194588
-2.78239120,2.78330560,0.00092462,0.10519609,0.13199437,0.49542673,1.96348187,0.00046956,0.54736363
-2.77638819,2.79215952,0.00093203,0.10560377,0.13211655,0.49666632,1.97025960,0.00047150,0.54914029
-2.77038519,2.78171757,0.00093497,0.10526928,0.13141602,0.49456332,1.96322649,0.00047106,0.54720005
-2.76438219,2.75214421,0.00093391,0.10419947,0.12988398,0.48912973,1.94253371,0.00046846,0.54155452
-2.75837919,2.70402428,0.00092967,0.10241662,0.12753483,0.48045542,1.90862153,0.00046412,0.53230123
-2.75237619,2.63834236,0.00092345,0.09995763,0.12440493,0.46870410,1.86220514,0.00045861,0.51961959
-2.74637319,2.55644949,0.00091689,0.09687278,0.12055080,0.45410710,1.80425143,0.00045271,0.50376425
-2.74037019,2.46001896,0.00091213,0.09322402,0.11604690,0.43695524,1.73594786,0.00044741,0.48505645
-2.73436718,2.35099347,0.00091188,0.08908291,0.11098307,0.41758931,1.65866517,0.00044396,0.46387358
-2.72836418,2.23152620,0.00091951,0.08452832,0.10546176,0.39638947,1.57391551,0.00044389,0.44063764
-2.72236118,2.10391857,0.00093916,0.07964394,0.09959519,0.37376416,1.48330814,0.00044909,0.41580297
-2.71635818,1.97055762,0.00097584,0.07451578,0.09350254,0.35013905,1.38850470,0.00046180,0.38984396
-2.71035518,1.83385569,0.00103560,0.06922969,0.08730735,0.32594647,1.29117594,0.00048473,0.36324320
-2.70435218,1.69619500,0.00112565,0.06386908,0.08113525,0.30161580,1.19296182,0.00052110,0.33648053
-2.69834917,1.55987907,0.00125454,0.05851285,0.07511200,0.27756512,1.09543635,0.00057472,0.31002348
-2.69234617,1.42709280,0.00143235,0.05323363,0.06936206,0.25419458,1.00007848,0.00065004,0.28431935
-2.68634317,1.29987196,0.00167080,0.04809636,0.06400757,0.23188143,0.90824972,0.00075226,0.25978912
-2.68034017,1.18008276,0.00198350,0.04315730,0.05916786,0.21097693,0.82117885,0.00088740,0.23682324
-2.67433717,1.06941116,0.00238602,0.03846337,0.05495937,0.19180513,0.73995384,0.00106234,0.21577938
-2.66833417,0.96936131,0.00289605,0.03405192,0.05149597,0.17466320,0.66552030,0.00128489,0.19698177
-2.66233117,0.88126173,0.00353342,0.02995075,0.04888951,0.15982322,0.59868591,0.00156381,0.18072206
-2.65632816,0.80627777,0.00432014,0.02617857,0.04725057,0.14753504,0.54012965,0.00190880,0.16726125
-2.65032516,0.74542833,0.00528023,0.02274557,0.04668919,0.13802987,0.49041472,0.00233045,0.15683232
-2.64432216,0.69960475,0.00643960,0.01965431,0.04731546,0.13152410,0.45000362,0.00284020,0.14964324
-2.63831916,0.66958991,0.00782569,0.01690067,0.04923985,0.12822302,0.41927418,0.00345011,0.14587970
-2.63231616,0.65607526,0.00946701,0.01447486,0.05257309,0.12832395,0.39853504,0.00417272,0.14570748
-2.62631316,0.65967425,0.01139253,0.01236256,0.05742550,0.13201848,0.38803937,0.00502074,0.14927389
-2.62031016,0.68093049,0.01363096,0.01054590,0.06390565,0.13949334,0.38799587,0.00600674,0.15670802
-2.61430715,0.72031954,0.01620985,0.00900451,0.07211840,0.15092981,0.39857605,0.00714271,0.16811979
-2.60830415,0.77824380,0.01915452,0.00771637,0.08216206,0.16650145,0.41991737,0.00843961,0.18359760
-2.60230115,0.85502027,0.02248698,0.00665862,0.09412497,0.18637004,0.45212192,0.00990684,0.20320456
-2.59629815,0.95086168,0.02622467,0.00580822,0.10808140,0.21067989,0.49525067,0.01155170,0.22697367
-2.59029515,1.06585181,0.03037925,0.00514251,0.12408697,0.23955060,0.54931366,0.01337879,0.25490200
-2.58429215,1.19991644,0.03495530,0.00463961,0.14217381,0.27306861,0.61425679,0.01538949,0.28694439
-2.57828914,1.35279180,0.03994926,0.00427874,0.16234551,0.31127792,0.68994603,0.01758136,0.32300698
-2.57228614,1.52399248,0.04534832,0.00404045,0.18457244,0.35417044,0.77615024,0.01994774,0.36294120
-2.56628314,1.71278137,0.05112965,0.00390670,0.20878735,0.40167656,0.87252369,0.02247735,0.40653866
-2.56028014,1.91814391,0.05725988,0.00386099,0.23488190,0.45365643,0.97858982,0.02515403,0.45352749
-2.55427714,2.13876910,0.06369483,0.00388833,0.26270412,0.50989269,1.09372745,0.02795667,0.50357059
-2.54827414,2.37303935,0.07037972,0.00397527,0.29205728,0.57008504,1.21716071,0.03085927,0.55626625
-2.54227114,2.61903116,0.07724974,0.00410978,0.32270024,0.63384740,1.34795395,0.03383124,0.61115131
-2.53626813,2.87452771,0.08423100,0.00428131,0.35434950,0.70070777,1.48501241,0.03683785,0.66770727
-2.53026513,3.13704437,0.09124198,0.00448065,0.38668303,0.77011138,1.62708946,0.03984094,0.72536901
-2.52426213,3.40386693,0.09819531,0.00469992,0.41934583,0.84142700,1.77280053,0.04279973,0.78353628
-2.51825913,3.67210198,0.10499993,0.00493256,0.45195712,0.91395662,1.92064384,0.04567192,0.84158745
-2.51225613,3.93873802,0.11156340,0.00517320,0.48411902,0.98694805,2.06902742,0.04841480,0.89889508
-2.50625313,4.20071520,0.11779456,0.00541771,0.51542627,1.05961016,2.21630163,0.05098650,0.95484262
-2.50025013,4.45500083,0.12360607,0.00566311,0.54547681,1.13113021,2.36079599,0.05334730,1.00884161
-2.49424712,4.69866779,0.12891700,0.00590753,0.57388260,1.20069255,2.50085893,0.05546088,1.06034841
-2.48824412,4.92897212,0.13365524,0.00615012,0.60028032,1.26749786,2.63489882,0.05729552,1.10887975
-2.48224112,5.14342635,0.13775959,0.00639103,0.62434144,1.33078216,2.76142453,0.05882512,1.15402620
-2.47623812,5.33986525,0.14118152,0.00663120,0.64578122,1.38983468,2.87908362,0.06003016,1.19546293
-2.47023512,5.51650082,0.14388640,0.00687232,0.66436612,1.44401390,2.98669674,0.06089826,1.23295705
-2.46423212,5.67196399,0.14585431,0.00711663,0.67991947,1.49276094,3.08328650,0.06142462,1.26637120
-2.45822911,5.80533137,0.14708025,0.00736674,0.69232498,1.53560987,3.16809977,0.06161212,1.29566315
-2.45222611,5.91613569,0.14757381,0.00762543,0.70152804,1.57219460,3.24062247,0.06147113,1.32088140
-2.44622311,6.00436022,0.14735835,0.00789546,0.70753485,1.60225213,3.30058653,0.06101907,1.34215706
-2.44022011,6.07041749,0.14646974,0.00817934,0.71040937,1.62562219,3.34796883,0.06027971,1.35969244
-2.43421711,6.11511415,0.14495473,0.00847910,0.71026842,1.64224377,3.38298261,0.05928225,1.37374701
-2.42821411,6.13960404,0.14286902,0.00879612,0.70727523,1.65214857,3.40606205,0.05806021,1.38462153
-2.42221111,6.14533236,0.14027523,0.00913096,0.70163177,1.65545239,3.41784101,0.05665027,1.39264128
-2.41620810,6.13397401,0.13724075,0.00948318,0.69357037,1.65234484,3.41912723,0.05509094,1.39813925
-2.41020510,6.10736927,0.13383571,0.00985130,0.68334502,1.64307808,3.41087326,0.05342142,1.40144029
-2.40420210,6.06746015,0.13013104,0.01023274,0.67122294,1.62795553,3.39414552,0.05168028,1.40284704
-2.39819910,6.01622995,0.12619674,0.01062383,0.65747651,1.60732089,3.37009284,0.04990451,1.40262837
-2.39219610,5.95564862,0.12210051,0.01101987,0.64237632,1.58154821,3.33991535,0.04812849,1.40101078
-2.38619310,5.88762560,0.11790650,0.01141528,0.62618516,1.55103328,3.30483495,0.04638335,1.39817323
-2.38019010,5.81397112,0.11367458,0.01180379,0.60915345,1.51618661,3.26606770,0.04469639,1.39424541
-2.37418709,5.73636653,0.10945967,0.01217864,0.59151600,1.47742812,3.22479871,0.04309077,1.38930934
-2.36818409,5.65634319,0.10531145,0.01253284,0.57349010,1.43518335,3.18215953,0.04158541,1.38340407
-2.36218109,5.57526937,0.10127423,0.01285948,0.55527488,1.38988114,3.13920813,0.04019510,1.37653287
-2.35617809,5.49434376,0.09738695,0.01315201,0.53705173,1.34195228,3.09691106,0.03893070,1.36867236
-2.35017509,5.41459418,0.09368322,0.01340448,0.51898556,1.29182898,3.05612776,0.03779950,1.35978289
-2.34417209,5.33687990,0.09019149,0.01361188,0.50122666,1.23994452,3.01759664,0.03680576,1.34981928
-2.33816908,5.26189612,0.08693506,0.01377028,0.48391295,1.18673299,2.98192272,0.03595110,1.33874136
-2.33216608,5.19017935,0.08393218,0.01387708,0.46717227,1.13262860,2.94956688,0.03523513,1.32652346
-2.32616308,5.12211257,0.08119598,0.01393106,0.45112461,1.07806440,2.92083678,0.03465584,1.31316243
-2.32016008,5.05792985,0.07873444,0.01393245,0.43588408,1.02347027,2.89587964,0.03421010,1.29868364
-2.31415708,4.99772010,0.07655017,0.01388295,0.42156039,0.96927015,2.87467753,0.03389392,1.28314474
-2.30815408,4.94143031,0.07464038,0.01378558,0.40825993,0.91587856,2.85704552,0.03370275,1.26663709
-2.30215108,4.88886883,0.07299665,0.01364459,0.39608622,0.86369656,2.84263338,0.03363160,1.24928478
-2.29614807,4.83970954,0.07160497,0.01346524,0.38513995,0.81310735,2.83093156,0.03367499,1.23124166
-2.29014507,4.79349783,0.07044574,0.01325354,0.37551841,0.76447177,2.82128173,0.03382696,1.21268641
-2.28414207,4.74965952,0.06949402,0.01301604,0.36731460,0.71812396,2.81289251,0.03408083,1.19381636
-2.27813907,4.70751322,0.06871989,0.01275950,0.36061587,0.67436740,2.80486030,0.03442901,1.17484028
-2.27213607,4.66628710,0.06808905,0.01249064,0.35550245,0.63347158,2.79619522,0.03486277,1.15597085
-2.26613307,4.62513999,0.06756364,0.01221590,0.35204559,0.59566935,2.78585154,0.03537193,1.13741706
-2.26013007,4.58318693,0.06710316,0.01194124,0.35030572,0.56115519,2.77276203,0.03594471,1.11937721
-2.25412706,4.53952846,0.06666566,0.01167194,0.35033050,0.53008421,2.75587486,0.03656752,1.10203271
-2.24812406,4.49328280,0.06620900,0.01141256,0.35215275,0.50257205,2.73419199,0.03722493,1.08554299
-2.24212106,4.44361968,0.06569214,0.01116683,0.35578850,0.47869531,2.70680738,0.03789970,1.07004179
-2.23611806,4.38979424,0.06507652,0.01093775,0.36123499,0.45849261,2.67294347,0.03857293,1.05563472
-2.23011506,4.33117939,0.06432732,0.01072766,0.36846873,0.44196592,2.63198424,0.03922440,1.04239823
-2.22411206,4.26729489,0.06341468,0.01053839,0.37744364,0.42908209,2.58350356,0.03983295,1.03037973
-2.21810905,4.19783167,0.06231467,0.01037145,0.38808928,0.41977439,2.52728715,0.04037701,1.01959885
-2.21210605,4.12266994,0.06101011,0.01022830,0.40030926,0.41394391,2.46334752,0.04083527,1.01004938
-2.20610305,4.04188994,0.05949111,0.01011061,0.41397988,0.41146081,2.39193079,0.04118731,1.00170181
-2.20010005,3.95577493,0.05775541,0.01002050,0.42894913,0.41216537,2.31351536,0.04141438,0.99450617
-2.19409705,3.86480585,0.05580835,0.00996079,0.44503610,0.41586893,2.22880219,0.04150007,0.98839489
-2.18809405,3.76964821,0.05366266,0.00993522,0.46203108,0.42235471,2.13869742,0.04143101,0.98328558
-2.18209105,3.67113152,0.05133802,0.00994861,0.47969628,0.43137884,2.04428779,0.04119746,0.97908352
-2.17608804,3.57022266,0.04886041,0.01000697,0.49776753,0.44267155,1.94681019,0.04079382,0.97568378
-2.17008504,3.46799421,0.04626129,0.01011749,0.51595700,0.45593892,1.84761642,0.04021890,0.97297314
-2.16408204,3.36558969,0.04357677,0.01028848,0.53395698,0.47086522,1.74813479,0.03947620,0.97083153
-2.15807904,3.26418705,0.04084671,0.01052924,0.55144499,0.48711604,1.64982999,0.03857385,0.96913348
-2.15207604,3.16496249,0.03811378,0.01084974,0.56808992,0.50434230,1.55416272,0.03752446,0.96774930
-2.14607304,3.06905603,0.03542276,0.01126034,0.58355949,0.52218521,1.46255068,0.03634481,0.96654650
-2.14007004,2.97754045,0.03281979,0.01177134,0.59752863,0.54028205,1.37633210,0.03505537,0.96539131
-2.13406703,2.89139487,0.03035189,0.01239248,0.60968873,0.55827277,1.29673315,0.03367967,0.96415050
-2.12806403,2.81148374,0.02806660,0.01313245,0.61975737,0.57580716,1.22484000,0.03224362,0.96269362
-2.12206103,2.73854225,0.02601182,0.01399828,0.62748831,0.59255238,1.16157653,0.03077476,0.96089561
-2.11605803,2.67316806,0.02423582,0.01499484,0.63268124,0.60820053,1.10768799,0.02930147,0.95863980
-2.11005503,2.61581971,0.02278740,0.01612426,0.63519087,0.62247597,1.06373109,0.02785221,0.95582119
-2.10405203,2.56682117,0.02171619,0.01738550,0.63493502,0.63514204,1.03007064,0.02645478,0.95234993
-2.09804902,2.52637221,0.02107295,0.01877394,0.63190111,0.64600692,1.00688245,0.02513574,0.94815484
-2.09204602,2.49456361,0.02090995,0.02028112,0.62615082,0.65492834,0.99416255,0.02391983,0.94318674
-2.08604302,2.47139653,0.02128130,0.02189457,0.61782252,0.66181693,0.99174194,0.02282954,0.93742154
-2.08004002,2.45680482,0.02224308,0.02359788,0.60713122,0.66663806,0.99930656,0.02188485,0.93086274
-2.07403702,2.45067924,0.02385341,0.02537080,0.59436596,0.66941219,1.01642147,0.02110306,0.92354337
-2.06803402,2.45289246,0.02617215,0.02718961,0.57988454,0.67021371,1.04255848,0.02049868,0.91552704
-2.06203102,2.46332347,0.02926042,0.02902764,0.56410575,0.66916828,1.07712615,0.02008353,0.90690818
-2.05602801,2.48188049,0.03317965,0.03085587,0.54749929,0.66644901,1.11950094,0.01986680,0.89781134
-2.05002501,2.50852087,0.03799040,0.03264377,0.53057358,0.66227158,1.16905822,0.01985527,0.88838945
-2.04402201,2.54326720,0.04375069,0.03436015,0.51386206,0.65688852,1.22520190,0.02005343,0.87882116
-2.03801901,2.58621838,0.05051398,0.03597411,0.49790828,0.65058298,1.28739122,0.02046374,0.86930733
-2.03201601,2.63755489,0.05832694,0.03745602,0.48325032,0.64366215,1.35516341,0.02108676,0.86006653
-2.02601301,2.69753747,0.06722673,0.03877849,0.47040513,0.63645060,1.42815097,0.02192123,0.85132993
-2.02001001,2.76649875,0.07723831,0.03991725,0.45985329,0.62928368,1.50609252,0.02296418,0.84333543
-2.01400700,2.84482764,0.08837151,0.04085198,0.45202469,0.62250116,1.58883646,0.02421086,0.83632138
-2.00800400,2.93294649,0.10061817,0.04156691,0.44728563,0.61644110,1.67633675,0.02565471,0.83051980
-2.00200100,3.03128170,0.11394952,0.04205136,0.44592766,0.61143412,1.76864096,0.02728712,0.82614953
-1.99599800,3.14022835,0.12831374,0.04229998,0.44815867,0.60779795,1.86587059,0.02909729,0.82340919
-1.98999500,3.26011040,0.14363412,0.04231286,0.45409627,0.60583234,1.96819455,0.03107198,0.82247043
-1.98399200,3.39113790,0.15980771,0.04209537,0.46376380,0.60581414,2.07579687,0.03319525,0.82347138
-1.97798899,3.53336321,0.17670474,0.04165782,0.47708901,0.60799271,2.18884018,0.03544823,0.82651078
-1.97198599,3.68663839,0.19416891,0.04101495,0.49390532,0.61258541,2.30742683,0.03780897,0.83164275
-1.96598299,3.85057617,0.21201856,0.04018528,0.51395578,0.61977326,2.43155974,0.04025232,0.83887259
-1.95997999,4.02451670,0.23004878,0.03919023,0.53689937,0.62969675,2.56110515,0.04274996,0.84815371
-1.95397699,4.20750231,0.24803454,0.03805334,0.56231958,0.64245180,2.69575961,0.04527056,0.85938581
-1.94797399,4.39826238,0.26573470,0.03679932,0.58973491,0.65808589,2.83502316,0.04778000,0.87241457
-1.94197099,4.59520955,0.28289692,0.03545314,0.61861095,0.67659459,2.97818056,0.05024188,0.88703275
-1.93596798,4.79644864,0.29926319,0.03403922,0.64837379,0.69791842,3.12429203,0.05261807,0.90298288
-1.92996498,4.99979853,0.31457602,0.03258068,0.67842420,0.72194025,3.27219448,0.05486943,0.91996145
-1.92396198,5.20282689,0.32858492,0.03109871,0.70815230,0.74848346,3.42051367,0.05695668,0.93762441
-1.91795898,5.40289700,0.34105300,0.02961204,0.73695223,0.77731094,3.56768715,0.05884135,0.95559402
-1.91195598,5.59722515,0.35176349,0.02813668,0.76423638,0.80812509,3.71199738,0.06048676,0.97346670
-1.90595298,5.78294694,0.36052588,0.02668570,0.78944888,0.84056908,3.85161395,0.06185905,0.99082174
-1.89994997,5.95718994,0.36718143,0.02526923,0.81207795,0.87422943,3.98464319,0.06292823,1.00723051
-1.89394697,6.11715030,0.37160792,0.02389457,0.83166665,0.90864013,4.10918344,0.06366906,1.02226601
-1.88794397,6.26017056,0.37372332,0.02256644,0.84782209,0.94328831,4.22338388,0.06406193,1.03551241
-1.88194097,6.38381604,0.37348836,0.02128730,0.86022255,0.97762166,4.32550468,0.06409352,1.04657439
-1.87593797,6.48594722,0.37090774,0.02005774,0.86862265,1.01105743,4.41397649,0.06375731,1.05508591
-1.86993497,6.56478604,0.36603010,0.01887697,0.87285635,1.04299320,4.48745710,0.06305390,1.06071843
-1.86393197,6.61897397,0.35894662,0.01774319,0.87283795,1.07281903,4.54488369,0.06199107,1.06318817
-1.85792896,6.64762068,0.34978840,0.01665409,0.86856103,1.09993103,4.58551899,0.06058367,1.06226250
-1.85192596,6.65034190,0.33872260,0.01560719,0.86009558,1.12374586,4.60899016,0.05885320,1.05776520
-1.84592296,6.62728606,0.32594770,0.01460023,0.84758353,1.14371595,4.61531942,0.05682731,1.04958062
-1.83991996,6.57914911,0.31168783,0.01363139,0.83123279,1.15934493,4.60494583,0.05453899,1.03765663
-1.83391696,6.50717760,0.29618666,0.01269954,0.81131028,1.17020266,4.57873752,0.05202571,1.02200643
-1.82791396,6.41316007,0.27970079,0.01180435,0.78813400,1.17593948,4.53799427,0.04932837,1.00270912
-1.82191096,6.29940702,0.26249318,0.01094632,0.76206459,1.17629896,4.48444011,0.04649025,0.97990905
-1.81590795,6.16871973,0.24482664,0.01012683,0.73349656,1.17112864,4.42020592,0.04355587,0.95381399
-1.80990495,6.02434839,0.22695769,0.00934801,0.70284943,1.16038811,4.34780189,0.04056992,0.92469206
-1.80390195,5.86993987,0.20913106,0.00861270,0.67055904,1.14415416,4.27007996,0.03757623,0.89286757
-1.79789895,5.70947552,0.19157472,0.00792425,0.63706918,1.12262239,4.19018623,0.03461681,0.85871564
-1.79189595,5.54719958,0.17449597,0.00728639,0.60282372,1.09610526,4.11150362,0.03173102,0.82265578
-1.78589295,5.38753866,0.15807823,0.00670308,0.56825929,1.06502631,4.03758506,0.02895489,0.78514444
-1.77988994,5.23501334,0.14247886,0.00617829,0.53379874,1.02991076,3.97207795,0.02632064,0.74666670
-1.77388694,5.09414260,0.12782794,0.00571587,0.49984525,0.99137261,3.91864057,0.02385624,0.70772719
-1.76788394,4.96934287,0.11422782,0.00531940,0.46677731,0.95009875,3.88085197,0.02158524,0.66884045
-1.76188094,4.86482315,0.10175352,0.00499204,0.43494449,0.90683054,3.86211678,0.01952671,0.63052090
-1.75587794,4.78447859,0.09045385,0.00473643,0.40466402,0.86234354,3.86556718,0.01769529,0.59327273
-1.74987494,4.73178499,0.08035301,0.00455459,0.37621824,0.81742615,3.89396450,0.01610138,0.55757984
-1.74387194,4.70969727,0.07145269,0.00444782,0.34985279,0.77285793,3.94960343,0.01475140,0.52389624
-1.73786893,4.72055499,0.06373448,0.00441669,0.32577560,0.72938843,4.03422207,0.01364814,0.49263710
-1.73186593,4.76599847,0.05716242,0.00446097,0.30415663,0.68771723,4.14892124,0.01279111,0.46417067
-1.72586293,4.84689886,0.05168565,0.00457962,0.28512823,0.64847599,4.29409655,0.01217698,0.43881135
-1.71985993,4.96330533,0.04724105,0.00477075,0.26878615,0.61221305,4.46938675,0.01179992,0.41681414
-1.71385693,5.11441257,0.04375574,0.00503168,0.25519101,0.57938104,4.67364126,0.01165203,0.39837047
-1.70785393,5.29855071,0.04114950,0.00535896,0.24437025,0.55032791,4.90490966,0.01172364,0.38360568
-1.70185093,5.51319967,0.03933688,0.00574836,0.23632031,0.52529153,5.16045501,0.01200366,0.37257803
-1.69584792,5.75502865,0.03822927,0.00619499,0.23100900,0.50439787,5.43679204,0.01247981,0.36527936
-1.68984492,6.01996075,0.03773656,0.00669335,0.22837795,0.48766279,5.72975045,0.01313886,0.36163717
-1.68384192,6.30326165,0.03776878,0.00723744,0.22834493,0.47499702,6.03456225,0.01396676,0.36151823
-1.67783892,6.59965015,0.03823739,0.00782085,0.23080606,0.46621421,6.34597122,0.01494879,0.36473322
-1.67183592,6.90342746,0.03905655,0.00843692,0.23563763,0.46104145,6.65836137,0.01606960,0.37104257
-1.66583292,7.20862125,0.04014406,0.00907891,0.24269771,0.45913196,6.96590039,0.01731330,0.38016305
-1.65982991,7.50913957,0.04142235,0.00974010,0.25182732,0.46007921,7.26269319,0.01866343,0.39177493
-1.65382691,7.79892957,0.04281919,0.01041400,0.26285124,0.46343218,7.54294018,0.02010300,0.40552960
-1.64782391,8.07213532,0.04426843,0.01109454,0.27557858,0.46871105,7.80109454,0.02161443,0.42105732
-1.64182091,8.32324922,0.04571051,0.01177623,0.28980308,0.47542289,8.03201260,0.02317960,0.43797500
-1.63581791,8.54725186,0.04709296,0.01245432,0.30530345,0.48307688,8.23109179,0.02477980,0.45589391
-1.62981491,8.73973552,0.04837076,0.01312496,0.32184368,0.49119868,8.39439122,0.02639578,0.47442702
-1.62381191,8.89700739,0.04950661,0.01378533,0.33917376,0.49934355,8.51873048,0.02800779,0.49319615
-1.61780890,9.01616953,0.05047106,0.01443378,0.35703076,0.50710795,8.60176362,0.02959568,0.51183868
-1.61180590,9.09517375,0.05124256,0.01506982,0.37514064,0.51413937,8.64202595,0.03113905,0.53001387
-1.60580290,9.13285043,0.05180741,0.01569425,0.39322075,0.52014435,8.63895305,0.03261739,0.54740874
-1.59979990,9.12891176,0.05215957,0.01630908,0.41098331,0.52489441,8.59287216,0.03401036,0.56374357
-1.59379690,9.08393063,0.05230041,0.01691748,0.42813964,0.52823001,8.50496748,0.03529805,0.57877692
-1.58779390,8.99929744,0.05223836,0.01752370,0.44440546,0.53006239,8.37722202,0.03646134,0.59231020
-1.58179090,8.87715758,0.05198848,0.01813290,0.45950676,0.53037352,8.21233922,0.03748226,0.60419166
-1.57578789,8.72033312,0.05157196,0.01875091,0.47318637,0.52921410,8.01364836,0.03834436,0.61431984
-1.56978489,8.53223213,0.05101567,0.01938403,0.48521077,0.52669976,7.78499816,0.03903320,0.62264622
-1.56378189,8.31674939,0.05035155,0.02003872,0.49537694,0.52300567,7.53064274,0.03953667,0.62917707
-1.55777889,8.07816190,0.04961609,0.02072126,0.50351886,0.51835961,7.25512451,0.03984543,0.63397424
-1.55177589,7.82102237,0.04884974,0.02143746,0.50951324,0.51303383,6.96315773,0.03995325,0.63715483
-1.54577289,7.55005351,0.04809632,0.02219225,0.51328423,0.50733584,6.65951627,0.03985725,0.63888953
-1.53976988,7.27004533,0.04740244,0.02298934,0.51480671,0.50159826,6.34892846,0.03955813,0.63939949
-1.53376688,6.98575740,0.04681686,0.02383095,0.51410788,0.49616824,6.03598130,0.03906023,0.63895170
-1.52776388,6.70182745,0.04638981,0.02471741,0.51126704,0.49139644,5.72503550,0.03837153,0.63785281
-1.52176088,6.42268723,0.04617230,0.02564702,0.50641342,0.48762606,5.42015256,0.03750353,0.63644152
-1.51575788,6.15248664,0.04621526,0.02661579,0.49972208,0.48518210,5.12503410,0.03647099,0.63507948
-1.50975488,5.89502647,0.04656866,0.02761738,0.49140806,0.48436118,4.84297387,0.03529155,0.63414116
-1.50375188,5.65370034,0.04728049,0.02864307,0.48171894,0.48542233,4.57682172,0.03398534,0.63400275
-1.49774887,5.43144620,0.04839562,0.02968187,0.47092628,0.48857876,4.32895943,0.03257437,0.63503060
-1.49174587,5.23070781,0.04995453,0.03072073,0.45931613,0.49399128,4.10128752,0.03108199,0.63756949
-1.48574287,5.05340650,0.05199198,0.03174479,0.44717930,0.50176317,3.89522229,0.02953225,0.64193133
-1.47973987,4.90092380,0.05453558,0.03273783,0.43480167,0.51193706,3.71170257,0.02794925,0.64838450
-1.47373687,4.77409493,0.05760430,0.03368274,0.42245512,0.52449365,3.55120504,0.02635654,0.65714456
-1.46773387,4.67321366,0.06120704,0.03456208,0.41038942,0.53935251,3.41376760,0.02477658,0.66836647
-1.46173087,4.59804835,0.06534126,0.03535865,0.39882555,0.55637488,3.29901989,0.02323019,0.68213880
