energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Ir_p_up,Ir_d_up,Te_p_up,Te_d_up
-3.32266133,1.87917386,0.00235254,0.02553904,0.69579472,0.81209355,0.31491483,0.70296932,0.31037962,0.00000000
-3.31665833,1.84606741,0.00236819,0.02451148,0.67880269,0.80098831,0.30727019,0.68941967,0.30265947,0.00000000
-3.31065533,1.80499729,0.00236711,0.02346971,0.66022810,0.78598296,0.29825209,0.67317569,0.29350958,0.00000000
-3.30465233,1.75626938,0.00234927,0.02242088,0.64000202,0.76715700,0.28797662,0.65439431,0.28306006,0.00000000
-3.29864932,1.70039288,0.00231505,0.02137436,0.61811990,0.74468310,0.27658392,0.63331066,0.27146379,0.00000000
-3.29264632,1.63807460,0.00226515,0.02034189,0.59464618,0.71882396,0.26423542,0.61023681,0.25889313,0.00000000
-3.28664332,1.57020611,0.00220061,0.01933760,0.56971555,0.68992572,0.25111047,0.58555802,0.24553598,0.00000000
-3.28064032,1.49784450,0.00212276,0.01837802,0.54353081,0.65840829,0.23740258,0.55972660,0.23159151,0.00000000
-3.27463732,1.42218788,0.00203318,0.01748192,0.51635786,0.62475325,0.22331523,0.53325386,0.21726576,0.00000000
-3.26863432,1.34454675,0.00193365,0.01667019,0.48851805,0.58948990,0.20905757,0.50670044,0.20276712,0.00000000
-3.26263132,1.26631274,0.00182607,0.01596555,0.46037848,0.55318018,0.19484006,0.48066545,0.18830201,0.00000000
-3.25662831,1.18892598,0.00171246,0.01539231,0.43234086,0.51640319,0.18087030,0.45577488,0.17407081,0.00000000
-3.25062531,1.11384251,0.00159481,0.01497606,0.40482942,0.47973997,0.16734913,0.43266965,0.16026420,0.00000000
-3.24462231,1.04250279,0.00147512,0.01474329,0.37827852,0.44375926,0.15446705,0.41199359,0.14706001,0.00000000
-3.23861931,0.97630236,0.00135528,0.01472101,0.35312053,0.40900463,0.14240124,0.39438163,0.13462067,0.00000000
-3.23261631,0.91656531,0.00123706,0.01493634,0.32977421,0.37598351,0.13131295,0.38044849,0.12309124,0.00000000
-3.22661331,0.86452104,0.00112208,0.01541605,0.30863429,0.34515830,0.12134553,0.37077780,0.11259808,0.00000000
-3.22061031,0.82128456,0.00101175,0.01618609,0.29006208,0.31693969,0.11262298,0.36591187,0.10324812,0.00000000
-3.21460730,0.78784028,0.00090727,0.01727102,0.27437767,0.29168228,0.10524889,0.36634206,0.09512861,0.00000000
-3.20860430,0.76502909,0.00080965,0.01869351,0.26185352,0.26968226,0.09930597,0.37249965,0.08830742,0.00000000
-3.20260130,0.75353851,0.00071965,0.02047371,0.25270946,0.25117697,0.09485579,0.38474726,0.08283361,0.00000000
-3.19659830,0.75389530,0.00063784,0.02262861,0.24710924,0.23634606,0.09193894,0.40337077,0.07873840,0.00000000
-3.19059530,0.76646040,0.00056458,0.02517144,0.24515816,0.22531389,0.09057526,0.42857173,0.07603618,0.00000000
-3.18459230,0.79142552,0.00050007,0.02811097,0.24690206,0.21815282,0.09076435,0.46046037,0.07472571,0.00000000
-3.17858929,0.82881127,0.00044434,0.03145090,0.25232720,0.21488701,0.09248609,0.49904923,0.07479131,0.00000000
-3.17258629,0.87846649,0.00039729,0.03518921,0.26136116,0.21549638,0.09570125,0.54424773,0.07620397,0.00000000
-3.16658329,0.94006877,0.00035870,0.03931763,0.27387449,0.21992057,0.10035209,0.59585777,0.07892236,0.00000000
-3.16058029,1.01312613,0.00032831,0.04382114,0.28968318,0.22806241,0.10636308,0.65357079,0.08289369,0.00000000
-3.15457729,1.09698000,0.00030575,0.04867758,0.30855180,0.23979111,0.11364159,0.71696639,0.08805449,0.00000000
-3.14857429,1.19080970,0.00029067,0.05385743,0.33019731,0.25494467,0.12207866,0.78551307,0.09433112,0.00000000
-3.14257129,1.29363874,0.00028269,0.05932370,0.35429357,0.27333182,0.13155000,0.85857111,0.10164029,0.00000000
-3.13656828,1.40434320,0.00028144,0.06503203,0.38047643,0.29473336,0.14191701,0.93539801,0.10988941,0.00000000
-3.13056528,1.52166244,0.00028660,0.07093095,0.40834947,0.31890295,0.15302813,1.01515655,0.11897688,0.00000000
-3.12456228,1.64421237,0.00029788,0.07696236,0.43749034,0.34556773,0.16472033,1.09692548,0.12879246,0.00000000
-3.11855928,1.77050152,0.00031507,0.08306221,0.46745756,0.37442865,0.17682102,1.17971299,0.13921759,0.00000000
-3.11255628,1.89894980,0.00033802,0.08916137,0.49779773,0.40516092,0.18915010,1.26247247,0.15012589,0.00000000
-3.10655328,2.02791001,0.00036669,0.09518672,0.52805317,0.43741475,0.20152242,1.34412067,0.16138378,0.00000000
-3.10055028,2.15569184,0.00040113,0.10106233,0.55776961,0.47081657,0.21375042,1.42355748,0.17285127,0.00000000
-3.09454727,2.28058809,0.00044150,0.10671087,0.58650396,0.50497093,0.22564712,1.49968718,0.18438307,0.00000000
-3.08854427,2.40090273,0.00048804,0.11205508,0.61383201,0.53946333,0.23702918,1.57144038,0.19582984,0.00000000
-3.08254127,2.51498016,0.00054113,0.11701934,0.63935579,0.57386403,0.24772016,1.63779616,0.20703983,0.00000000
-3.07653827,2.62123527,0.00060126,0.12153123,0.66271051,0.60773308,0.25755378,1.69780380,0.21786073,0.00000000
-3.07053527,2.71818360,0.00066899,0.12552315,0.68357100,0.64062645,0.26637716,1.75060339,0.22814185,0.00000000
-3.06453227,2.80447075,0.00074499,0.12893385,0.70165743,0.67210336,0.27405389,1.79544478,0.23773649,0.00000000
-3.05852926,2.87890067,0.00083000,0.13170983,0.71674033,0.70173473,0.28046689,1.83170437,0.24650459,0.00000000
-3.05252626,2.94046179,0.00092480,0.13380669,0.72864475,0.72911257,0.28552091,1.85889917,0.25431548,0.00000000
-3.04652326,2.98835055,0.00103019,0.13519023,0.73725363,0.75386000,0.28914470,1.87669775,0.26105071,0.00000000
-3.04052026,3.02199143,0.00114695,0.13583736,0.74251022,0.77564183,0.29129255,1.88492787,0.26660692,0.00000000
-3.03451726,3.04105310,0.00127581,0.13573676,0.74441972,0.79417507,0.29194540,1.88358039,0.27089857,0.00000000
-3.02851426,3.04545990,0.00141740,0.13488925,0.74304984,0.80923923,0.29111131,1.87280956,0.27386043,0.00000000
-3.02251126,3.03539824,0.00157219,0.13330792,0.73853063,0.82068580,0.28882523,1.85292949,0.27544981,0.00000000
-3.01650825,3.01131753,0.00174047,0.13101791,0.73105321,0.82844649,0.28514821,1.82440702,0.27564831,0.00000000
-3.01050525,2.97392527,0.00192226,0.12805593,0.72086763,0.83253991,0.28016593,1.78785105,0.27446307,0.00000000
-3.00450225,2.92417624,0.00211731,0.12446941,0.70827958,0.83307608,0.27398655,1.74399874,0.27192733,0.00000000
-2.99849925,2.86325565,0.00232501,0.12031553,0.69364623,0.83025860,0.26673809,1.69369873,0.26810042,0.00000000
-2.99249625,2.79255650,0.00254442,0.11565982,0.67737076,0.82438398,0.25856525,1.63789200,0.26306689,0.00000000
-2.98649325,2.71365138,0.00277419,0.11057469,0.65989590,0.81583816,0.24962579,1.57759072,0.25693500,0.00000000
-2.98049025,2.62825941,0.00301258,0.10513777,0.64169631,0.80508991,0.24008663,1.51385571,0.24983438,0.00000000
-2.97448724,2.53820877,0.00325746,0.09943009,0.62326981,0.79268130,0.23011973,1.44777303,0.24191311,0.00000000
-2.96848424,2.44539591,0.00350633,0.09353426,0.60512764,0.77921525,0.21989791,1.38043040,0.23333412,0.00000000
-2.96248124,2.35174240,0.00375638,0.08753262,0.58778376,0.76534054,0.20959063,1.31289396,0.22427115,0.00000000
-2.95647824,2.25915053,0.00400450,0.08150548,0.57174346,0.75173465,0.19936004,1.24618617,0.21490433,0.00000000
-2.95047524,2.16945906,0.00424739,0.07552943,0.55749146,0.73908484,0.18935728,1.18126524,0.20541555,0.00000000
-2.94447224,2.08440029,0.00448163,0.06967583,0.54547983,0.72806824,0.17971917,1.11900681,0.19598378,0.00000000
-2.93846923,2.00555984,0.00470378,0.06400952,0.53611604,0.71933144,0.17056542,1.06018833,0.18678053,0.00000000
-2.93246623,1.93434047,0.00491047,0.05858776,0.52975156,0.71347038,0.16199645,1.00547656,0.17796557,0.00000000
-2.92646323,1.87193099,0.00509850,0.05345936,0.52667140,0.71101132,0.15409178,0.95541842,0.16968306,0.00000000
-2.92046023,1.81928137,0.00526499,0.04866421,0.52708498,0.71239347,0.14690922,0.91043556,0.16205823,0.00000000
-2.91445723,1.77708490,0.00540742,0.04423293,0.53111880,0.71795413,0.14048462,0.87082263,0.15519472,0.00000000
-2.90845423,1.74576800,0.00552375,0.04018692,0.53881113,0.72791684,0.13483243,0.83674921,0.14917271,0.00000000
-2.90245123,1.72548795,0.00561252,0.03653860,0.55010927,0.74238312,0.12994681,0.80826524,0.14404770,0.00000000
-2.89644822,1.71613876,0.00567286,0.03329182,0.56486935,0.76132814,0.12580343,0.78530970,0.13985021,0.00000000
-2.89044522,1.71736478,0.00570456,0.03044258,0.58285898,0.78460068,0.12236163,0.76772202,0.13658619,0.00000000
-2.88444222,1.72858163,0.00570808,0.02797984,0.60376277,0.81192730,0.11956717,0.75525584,0.13423820,0.00000000
-2.87843922,1.74900362,0.00568455,0.02588643,0.62719058,0.84292091,0.11735517,0.74759439,0.13276728,0.00000000
-2.87243622,1.77767653,0.00563574,0.02414014,0.65268832,0.87709316,0.11565324,0.74436690,0.13211536,0.00000000
-2.86643322,1.81351456,0.00556397,0.02271474,0.67975100,0.91387051,0.11438475,0.74516531,0.13220819,0.00000000
-2.86043022,1.85533994,0.00547209,0.02158113,0.70783759,0.95261324,0.11347198,0.74956065,0.13295863,0.00000000
-2.85442721,1.90192357,0.00536337,0.02070835,0.73638713,0.99263669,0.11283914,0.75711830,0.13427015,0.00000000
-2.84842421,1.95202522,0.00524136,0.02006469,0.76483554,1.03323395,0.11241506,0.76741162,0.13604050,0.00000000
-2.84242121,2.00443153,0.00510982,0.01961855,0.79263234,1.07369899,0.11213560,0.78003337,0.13816528,0.00000000
-2.83641821,2.05799047,0.00497254,0.01933933,0.81925684,1.11334931,0.11194551,0.79460463,0.14054146,0.00000000
-2.83041521,2.11164090,0.00483327,0.01919815,0.84423283,1.15154717,0.11179993,0.81078071,0.14307057,0.00000000
-2.82441221,2.16443606,0.00469556,0.01916848,0.86714147,1.18771844,0.11166521,0.82825432,0.14566157,0.00000000
-2.81840920,2.21556043,0.00456265,0.01922653,0.88763150,1.22136823,0.11151931,0.84675564,0.14823333,0.00000000
-2.81240620,2.26433932,0.00443736,0.01935165,0.90542671,1.25209285,0.11135163,0.86604992,0.15071652,0.00000000
-2.80640320,2.31024135,0.00432202,0.01952642,0.92033008,1.27958724,0.11116235,0.88593267,0.15305500,0.00000000
-2.80040020,2.35287384,0.00421839,0.01973675,0.93222463,1.30364800,0.11096130,0.90622309,0.15520672,0.00000000
-2.79439720,2.39197213,0.00412761,0.01997176,0.94107093,1.32417170,0.11076657,0.92675641,0.15714387,0.00000000
-2.78839420,2.42738350,0.00405020,0.02022352,0.94690159,1.34114881,0.11060270,0.94737559,0.15885266,0.00000000
-2.78239120,2.45904717,0.00398601,0.02048678,0.94981296,1.35465360,0.11049874,0.96792338,0.16033248,0.00000000
-2.77638819,2.48697160,0.00393430,0.02075853,0.94995456,1.36483075,0.11048624,0.98823506,0.16159465,0.00000000
-2.77038519,2.51121078,0.00389378,0.02103754,0.94751705,1.37187935,0.11059715,1.00813280,0.16266074,0.00000000
-2.76438219,2.53184098,0.00386262,0.02132385,0.94271909,1.37603533,0.11086182,1.02742181,0.16356061,0.00000000
-2.75837919,2.54893937,0.00383863,0.02161823,0.93579418,1.37755329,0.11130718,1.04588895,0.16433023,0.00000000
-2.75237619,2.56256580,0.00381928,0.02192168,0.92697788,1.37668877,0.11195510,1.06330367,0.16500939,0.00000000
-2.74637319,2.57274880,0.00380186,0.02223493,0.91649634,1.37368191,0.11282099,1.07942154,0.16563932,0.00000000
-2.74037019,2.57947644,0.00378358,0.02255803,0.90455654,1.36874341,0.11391276,1.09399003,0.16626045,0.00000000
-2.73436718,2.58269254,0.00376168,0.02288999,0.89133876,1.36204347,0.11523005,1.10675635,0.16691026,0.00000000
-2.72836418,2.58229814,0.00373354,0.02322853,0.87699163,1.35370425,0.11676380,1.11747680,0.16762136,0.00000000
-2.72236118,2.57815803,0.00369680,0.02356992,0.86162978,1.34379618,0.11849618,1.12592703,0.16841989,0.00000000
-2.71635818,2.57011164,0.00364942,0.02390890,0.84533422,1.33233815,0.12040078,1.13191275,0.16932421,0.00000000
-2.71035518,2.55798753,0.00358979,0.02423881,0.82815514,1.31930134,0.12244313,1.13528005,0.17034400,0.00000000
-2.70435218,2.54162031,0.00351675,0.02455167,0.81011683,1.30461651,0.12458150,1.13592481,0.17147982,0.00000000
-2.69834917,2.52086897,0.00342963,0.02483850,0.79122432,1.28818398,0.12676789,1.13380067,0.17272297,0.00000000
-2.69234617,2.49563537,0.00332828,0.02508962,0.77147118,1.26988567,0.12894927,1.12892505,0.17405592,0.00000000
-2.68634317,2.46588163,0.00321303,0.02529505,0.75084784,1.24959851,0.13106899,1.12138289,0.17545301,0.00000000
-2.68034017,2.43164568,0.00308470,0.02544495,0.72935005,1.22720819,0.13306829,1.11132796,0.17688160,0.00000000
-2.67433717,2.39305376,0.00294449,0.02553007,0.70698664,1.20262261,0.13488792,1.09898162,0.17830355,0.00000000
-2.66833417,2.35032946,0.00279401,0.02554220,0.68378643,1.17578423,0.13646987,1.08462918,0.17967694,0.00000000
-2.66233117,2.30379868,0.00263512,0.02547457,0.65980368,1.14668061,0.13775901,1.06861397,0.18095804,0.00000000
-2.65632816,2.25389042,0.00246992,0.02532223,0.63512187,1.11535280,0.13870480,1.05132938,0.18210338,0.00000000
-2.65032516,2.20113332,0.00230062,0.02508231,0.60985573,1.08190107,0.13926287,1.03320933,0.18307189,0.00000000
-2.64432216,2.14614813,0.00212949,0.02475430,0.58415146,1.04648795,0.13939647,1.01471741,0.18382694,0.00000000
-2.63831916,2.08963666,0.00195879,0.02434013,0.55818528,1.00933848,0.13907774,0.99633513,0.18433839,0.00000000
-2.63231616,2.03236743,0.00179069,0.02384417,0.53216041,0.97073788,0.13828879,0.97854964,0.18458422,0.00000000
-2.62631316,1.97515883,0.00162718,0.02327323,0.50630292,0.93102698,0.13702248,0.96184131,0.18455203,0.00000000
-2.62031016,1.91886049,0.00147011,0.02263635,0.48085667,0.89059563,0.13528288,0.94667135,0.18424006,0.00000000
-2.61430715,1.86433323,0.00132105,0.02194458,0.45607779,0.84987470,0.13308540,0.93346990,0.18365781,0.00000000
-2.60830415,1.81242876,0.00118137,0.02121064,0.43222899,0.80932715,0.13045661,0.92262468,0.18282624,0.00000000
-2.60230115,1.76396931,0.00105215,0.02044855,0.40957405,0.76943851,0.12743364,0.91447046,0.18177735,0.00000000
-2.59629815,1.71972822,0.00093421,0.01967328,0.38837281,0.73070744,0.12406331,0.90927958,0.18055346,0.00000000
-2.59029515,1.68041184,0.00082814,0.01890022,0.36887685,0.69363659,0.12040086,0.90725358,0.17920588,0.00000000
-2.58429215,1.64664334,0.00073430,0.01814483,0.35132603,0.65872423,0.11650851,0.90851629,0.17779329,0.00000000
-2.57828914,1.61894899,0.00065284,0.01742218,0.33594583,0.62645670,0.11245379,0.91310845,0.17637976,0.00000000
-2.57228614,1.59774716,0.00058373,0.01674658,0.32294564,0.59730207,0.10830768,0.92098409,0.17503257,0.00000000
-2.56628314,1.58334049,0.00052680,0.01613121,0.31251775,0.57170481,0.10414275,0.93200901,0.17381988,0.00000000
-2.56028014,1.57591140,0.00048176,0.01558785,0.30483698,0.55008155,0.10003131,0.94596144,0.17280842,0.00000000
-2.55427714,1.57552112,0.00044824,0.01512662,0.30006064,0.53281775,0.09604366,0.96253513,0.17206123,0.00000000
-2.54827414,1.58211225,0.00042579,0.01475585,0.29832868,0.52026515,0.09224652,0.98134501,0.17163569,0.00000000
-2.54227114,1.59551474,0.00041393,0.01448192,0.29976369,0.51273960,0.08870163,1.00193554,0.17158171,0.00000000
-2.53626813,1.61545512,0.00041214,0.01430926,0.30447061,0.51051929,0.08546473,1.02379164,0.17194041,0.00000000
-2.53026513,1.64156848,0.00041990,0.01424031,0.31253585,0.51384275,0.08258477,1.04635220,0.17274307,0.00000000
-2.52426213,1.67341297,0.00043666,0.01427562,0.32402569,0.52290677,0.08010345,1.06902574,0.17401055,0.00000000
-2.51825913,1.71048591,0.00046188,0.01441395,0.33898398,0.53786371,0.07805507,1.09120799,0.17575319,0.00000000
-2.51225613,1.75224105,0.00049499,0.01465234,0.35742890,0.55881831,0.07646668,1.11230078,0.17797093,0.00000000
-2.50625313,1.79810613,0.00053543,0.01498631,0.37934909,0.58582387,0.07535845,1.13173151,0.18065395,0.00000000
-2.50025013,1.84749997,0.00058261,0.01541003,0.40469916,0.61887779,0.07474424,1.14897263,0.18378339,0.00000000
-2.49424712,1.89984836,0.00063592,0.01591642,0.43339483,0.65791670,0.07463226,1.16356023,0.18733243,0.00000000
-2.48824412,1.95459809,0.00069470,0.01649737,0.46530809,0.70281140,0.07502586,1.17511089,0.19126736,0.00000000
-2.48224112,2.01122847,0.00075827,0.01714388,0.50026263,0.75336189,0.07592430,1.18333608,0.19554874,0.00000000
-2.47623812,2.06926005,0.00082593,0.01784622,0.53803006,0.80929289,0.07732342,1.18805345,0.20013253,0.00000000
-2.47023512,2.12826021,0.00089694,0.01859403,0.57832724,0.87025030,0.07921629,1.18919427,0.20497112,0.00000000
-2.46423212,2.18784561,0.00097053,0.01937651,0.62081523,0.93579906,0.08159371,1.18680680,0.21001428,0.00000000
-2.45822911,2.24768172,0.00104594,0.02018251,0.66510006,1.00542284,0.08444450,1.18105528,0.21520988,0.00000000
-2.45222611,2.30747969,0.00112243,0.02100068,0.71073580,1.07852588,0.08775573,1.17221456,0.22050458,0.00000000
-2.44622311,2.36699114,0.00119930,0.02181958,0.75722991,1.15443740,0.09151275,1.16066057,0.22584431,0.00000000
-2.44022011,2.42600147,0.00127595,0.02262783,0.80405117,1.23241874,0.09569913,1.14685711,0.23117464,0.00000000
-2.43421711,2.48432240,0.00135186,0.02341425,0.85063984,1.31167325,0.10029650,1.13133953,0.23644121,0.00000000
-2.42821411,2.54178448,0.00142670,0.02416803,0.89642014,1.39135888,0.10528439,1.11469600,0.24158992,0.00000000
-2.42221111,2.59823016,0.00150029,0.02487886,0.94081443,1.47060333,0.11064001,1.09754730,0.24656734,0.00000000
-2.41620810,2.65350819,0.00157271,0.02553713,0.98325877,1.54852119,0.11633818,1.08052604,0.25132106,0.00000000
-2.41020510,2.70746963,0.00164430,0.02613407,1.02321925,1.62423276,0.12235129,1.06425611,0.25580010,0.00000000
-2.40420210,2.75996588,0.00171565,0.02666196,1.06020838,1.69688381,0.12864937,1.04933329,0.25995549,0.00000000
-2.39819910,2.81084885,0.00178769,0.02711428,1.09380076,1.76566561,0.13520044,1.03630769,0.26374087,0.00000000
-2.39219610,2.85997311,0.00186163,0.02748587,1.12364752,1.82983450,0.14197087,1.02566878,0.26711319,0.00000000
-2.38619310,2.90719990,0.00193897,0.02777306,1.14948859,1.88873030,0.14892599,1.01783320,0.27003353,0.00000000
-2.38019010,2.95240251,0.00202147,0.02797378,1.17116236,1.94179272,0.15603083,1.01313582,0.27246780,0.00000000
-2.37418709,2.99547255,0.00211113,0.02808764,1.18861211,1.98857530,0.16325091,1.01182406,0.27438759,0.00000000
-2.36818409,3.03632640,0.00221010,0.02811598,1.20188891,2.02875620,0.17055313,1.01405538,0.27577084,0.00000000
-2.36218109,3.07491132,0.00232061,0.02806185,1.21115073,2.06214548,0.17790662,1.01989762,0.27660246,0.00000000
-2.35617809,3.11121045,0.00244490,0.02793003,1.21665769,2.08868857,0.18528350,1.02933200,0.27687473,0.00000000
-2.35017509,3.14524611,0.00258508,0.02772687,1.21876364,2.10846572,0.19265951,1.04225817,0.27658761,0.00000000
-2.34417209,3.17708100,0.00274307,0.02746022,1.21790425,2.12168753,0.20001447,1.05850089,0.27574873,0.00000000
-2.33816908,3.20681674,0.00292046,0.02713926,1.21458209,2.12868654,0.20733238,1.07781784,0.27437319,0.00000000
-2.33216608,3.23458969,0.00311838,0.02677429,1.20934931,2.12990524,0.21460135,1.09990811,0.27248312,0.00000000
-2.32616308,3.26056398,0.00333742,0.02637651,1.20278841,2.12588080,0.22181311,1.12442090,0.27010696,0.00000000
-2.32016008,3.28492189,0.00357754,0.02595776,1.19549204,2.11722699,0.22896227,1.15096421,0.26727862,0.00000000
-2.31415708,3.30785198,0.00383799,0.02553025,1.18804236,2.10461388,0.23604528,1.17911324,0.26403634,0.00000000
-2.30815408,3.32953559,0.00411721,0.02510629,1.18099097,2.08874592,0.24305923,1.20841845,0.26042149,0.00000000
-2.30215108,3.35013235,0.00441290,0.02469796,1.17483998,2.07033914,0.25000038,1.23841316,0.25647735,0.00000000
-2.29614807,3.36976564,0.00472192,0.02431688,1.17002508,2.05009816,0.25686277,1.26862095,0.25224772,0.00000000
-2.29014507,3.38850895,0.00504043,0.02397389,1.16690109,2.02869392,0.26363686,1.29856283,0.24777575,0.00000000
-2.28414207,3.40637422,0.00536387,0.02367885,1.16573077,2.00674285,0.27030833,1.32776444,0.24310283,0.00000000
-2.27813907,3.42330297,0.00568715,0.02344039,1.16667713,1.98478827,0.27685725,1.35576345,0.23826758,0.00000000
-2.27213607,3.43916135,0.00600472,0.02326577,1.16979966,1.96328491,0.28325755,1.38211727,0.23330524,0.00000000
-2.26613307,3.45373967,0.00631080,0.02316076,1.17505466,1.94258716,0.28947719,1.40641126,0.22824722,0.00000000
-2.26013007,3.46675707,0.00659950,0.02312959,1.18229969,1.92294156,0.29547867,1.42826725,0.22312100,0.00000000
-2.25412706,3.47787148,0.00686509,0.02317494,1.19130203,1.90448417,0.30122035,1.44735258,0.21795034,0.00000000
-2.24812406,3.48669495,0.00710216,0.02329804,1.20175083,1.88724287,0.30665823,1.46338916,0.21275590,0.00000000
-2.24212106,3.49281390,0.00730586,0.02349882,1.21327257,1.87114477,0.31174830,1.47616249,0.20755598,0.00000000
-2.23611806,3.49581352,0.00747208,0.02377614,1.22544922,1.85602839,0.31644944,1.48553020,0.20236773,0.00000000
-2.23011506,3.49530544,0.00759763,0.02412804,1.23783835,1.84166027,0.32072649,1.49142968,0.19720837,0.00000000
-2.22411206,3.49095720,0.00768039,0.02455211,1.24999449,1.82775516,0.32455368,1.49388426,0.19209668,0.00000000
-2.21810905,3.48252208,0.00771942,0.02504586,1.26149066,1.81399907,0.32791790,1.49300770,0.18705443,0.00000000
-2.21210605,3.46986765,0.00771507,0.02560710,1.27193933,1.80007372,0.33082188,1.48900630,0.18210785,0.00000000
-2.20610305,3.45300124,0.00766897,0.02623434,1.28101176,1.78568145,0.33328692,1.48217845,0.17728889,0.00000000
-2.20010005,3.43209072,0.00758404,0.02692719,1.28845480,1.77056908,0.33535504,1.47291132,0.17263629,0.00000000
-2.19409705,3.40747922,0.00746444,0.02768666,1.29410456,1.75454939,0.33709042,1.46167449,0.16819637,0.00000000
-2.18809405,3.37969228,0.00731544,0.02851545,1.29789593,1.73751902,0.33857984,1.44901063,0.16402341,0.00000000
-2.18209105,3.34943683,0.00714332,0.02941813,1.29986788,1.71947173,0.33993226,1.43552324,0.16017960,0.00000000
-2.17608804,3.31759126,0.00695517,0.03040119,1.30016387,1.70050610,0.34127719,1.42186182,0.15673455,0.00000000
-2.17008504,3.28518665,0.00675870,0.03147298,1.29902756,1.68082718,0.34276211,1.40870486,0.15376433,0.00000000
-2.16408204,3.25337950,0.00656201,0.03264355,1.29679380,1.66074185,0.34454879,1.39674104,0.15135003,0.00000000
-2.15807904,3.22341682,0.00637339,0.03392429,1.29387538,1.64064807,0.34680866,1.38664941,0.14957587,0.00000000
-2.15207604,3.19659480,0.00620102,0.03532749,1.29074615,1.62101842,0.34971744,1.37907906,0.14852692,0.00000000
-2.14607304,3.17421285,0.00605279,0.03686572,1.28792109,1.60237894,0.35344904,1.37462896,0.14828658,0.00000000
-2.14007004,3.15752457,0.00593606,0.03855115,1.28593450,1.58528418,0.35816915,1.37382870,0.14893368,0.00000000
-2.13406703,3.14768820,0.00585742,0.04039479,1.28531709,1.57028994,0.36402857,1.37712070,0.15053956,0.00000000
-2.12806403,3.14571825,0.00582256,0.04240561,1.28657308,1.55792521,0.37115663,1.38484451,0.15316509,0.00000000
-2.12206103,3.15244086,0.00583607,0.04458976,1.29015841,1.54866471,0.37965495,1.39722371,0.15685772,0.00000000
-2.11605803,3.16845472,0.00590133,0.04694971,1.29646095,1.54290367,0.38959182,1.41435582,0.16164880,0.00000000
-2.11005503,3.19409937,0.00602041,0.04948352,1.30578353,1.54093629,0.40099735,1.43620562,0.16755115,0.00000000
-2.10405203,3.22943252,0.00619400,0.05218424,1.31833064,1.54293890,0.41385973,1.46260204,0.17455709,0.00000000
-2.09804902,3.27421737,0.00642142,0.05503938,1.33419922,1.54895898,0.42812269,1.49323883,0.18263692,0.00000000
-2.09204602,3.32792075,0.00670061,0.05803069,1.35337390,1.55891042,0.44368440,1.52767899,0.19173804,0.00000000
-2.08604302,3.38972226,0.00702821,0.06113402,1.37572680,1.57257553,0.46039779,1.56536287,0.20178471,0.00000000
-2.08004002,3.45853421,0.00739959,0.06431954,1.40102184,1.58961348,0.47807243,1.60561985,0.21267846,0.00000000
-2.07403702,3.53303160,0.00780907,0.06755209,1.42892320,1.60957490,0.49647797,1.64768316,0.22429925,0.00000000
-2.06803402,3.61169108,0.00824997,0.07079187,1.45900750,1.63192169,0.51534900,1.69070766,0.23650736,0.00000000
-2.06203102,3.69283735,0.00871486,0.07399530,1.49077904,1.65605111,0.53439121,1.73378994,0.24914585,0.00000000
-2.05602801,3.77469503,0.00919574,0.07711604,1.52368741,1.68132275,0.55328874,1.77599029,0.26204376,0.00000000
-2.05002501,3.85544415,0.00968425,0.08010628,1.55714656,1.70708696,0.57171245,1.81635597,0.27501979,0.00000000
-2.04402201,3.93327675,0.01017194,0.08291800,1.59055454,1.73271332,0.58932876,1.85394497,0.28788638,0.00000000
-2.03801901,4.00645253,0.01065047,0.08550440,1.62331293,1.75761745,0.60580894,1.88784977,0.30045418,0.00000000
-2.03201601,4.07335118,0.01111187,0.08782130,1.65484535,1.78128489,0.62083828,1.91722023,0.31253663,0.00000000
-2.02601301,4.13251934,0.01154879,0.08982844,1.68461395,1.80329070,0.63412502,1.94128502,0.32395461,0.00000000
-2.02001001,4.18271046,0.01195470,0.09149072,1.71213360,1.82331378,0.64540861,1.95937094,0.33454099,0.00000000
-2.01400700,4.22291580,0.01232407,0.09277921,1.73698302,1.84114524,0.65446695,1.97091940,0.34414479,0.00000000
-2.00800400,4.25238583,0.01265256,0.09367206,1.75881253,1.85669028,0.66112252,1.97549978,0.35263508,0.00000000
-2.00200100,4.27064105,0.01293718,0.09415503,1.77734835,1.86996362,0.66524690,1.97281905,0.35990421,0.00000000
-1.99599800,4.27747229,0.01317633,0.09422183,1.79239329,1.88107875,0.66676382,1.96272745,0.36587040,0.00000000
-1.98999500,4.27293068,0.01336988,0.09387418,1.80382407,1.89023168,0.66565036,1.94522018,0.37047956,0.00000000
-1.98399200,4.25730815,0.01351915,0.09312158,1.81158563,1.89768008,0.66193651,1.92043481,0.37370624,0.00000000
-1.97798899,4.23110966,0.01362690,0.09198086,1.81568272,1.90371909,0.65570297,1.88864492,0.37555375,0.00000000
-1.97198599,4.19501870,0.01369718,0.09047539,1.81616965,1.90865520,0.64707734,1.85024993,0.37605333,0.00000000
-1.96598299,4.14985800,0.01373521,0.08863426,1.81313866,1.91277969,0.63622901,1.80576167,0.37526248,0.00000000
-1.95997999,4.09654735,0.01374719,0.08649118,1.80670773,1.91634329,0.62336273,1.75578818,0.37326243,0.00000000
