energy_ev,total_up,Pd_p_up,Pd_d_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up
-5.33966983,3.92462977,1.82725763,3.05409905,0.74740191,0.00185566,0.28492016,0.00000000
-5.33366683,3.93501573,1.81709872,3.07239615,0.74957549,0.00189640,0.27517296,0.00000000
-5.32766383,3.94504951,1.80495273,3.09048931,0.75114130,0.00193846,0.26579059,0.00000000
-5.32166083,3.95521938,1.79093982,3.10876404,0.75211044,0.00198198,0.25685893,0.00000000
-5.31565783,3.96597997,1.77518445,3.12757746,0.75248915,0.00202702,0.24846455,0.00000000
-5.30965483,3.97773729,1.75781090,3.14724630,0.75227784,0.00207363,0.24069234,0.00000000
-5.30365183,3.99083542,1.73893914,3.16803627,0.75147055,0.00212177,0.23362316,0.00000000
-5.29764882,4.00554530,1.71868125,3.19015321,0.75005482,0.00217133,0.22733142,0.00000000
-5.29164582,4.02205586,1.69713848,3.21373608,0.74801207,0.00222216,0.22188299,0.00000000
-5.28564282,4.04046765,1.67439910,3.23885188,0.74531832,0.00227403,0.21733322,0.00000000
-5.27963982,4.06078909,1.65053709,3.26549267,0.74194530,0.00232665,0.21372543,0.00000000
-5.27363682,4.08293509,1.62561174,3.29357441,0.73786193,0.00237967,0.21108971,0.00000000
-5.26763382,4.10672818,1.59966808,3.32293769,0.73303594,0.00243268,0.20944219,0.00000000
-5.26163082,4.13190163,1.57273808,3.35335003,0.72743566,0.00248524,0.20878475,0.00000000
-5.25562781,4.15810463,1.54484262,3.38450969,0.72103186,0.00253684,0.20910507,0.00000000
-5.24962481,4.18490903,1.51599392,3.41605078,0.71379950,0.00258697,0.21037722,0.00000000
-5.24362181,4.21181755,1.48619851,3.44754943,0.70571936,0.00263506,0.21256238,0.00000000
-5.23761881,4.23827314,1.45546028,3.47853099,0.69677942,0.00268057,0.21561006,0.00000000
-5.23161581,4.26366940,1.42378369,3.50847807,0.68697600,0.00272290,0.21945938,0.00000000
-5.22561281,4.28736180,1.39117684,3.53683938,0.67631447,0.00276149,0.22404057,0.00000000
-5.21960980,4.30867959,1.35765424,3.56303927,0.66480972,0.00279576,0.22927654,0.00000000
-5.21360680,4.32693839,1.32323922,3.58648789,0.65248617,0.00282515,0.23508452,0.00000000
-5.20760380,4.34145316,1.28796586,3.60659202,0.63937753,0.00284915,0.24137759,0.00000000
-5.20160080,4.35155154,1.25188028,3.62276633,0.62552616,0.00286724,0.24806618,0.00000000
-5.19559780,4.35658737,1.21504144,3.63444493,0.61098224,0.00287897,0.25505946,0.00000000
-5.18959480,4.35595412,1.17752126,3.64109322,0.59580268,0.00288393,0.26226652,0.00000000
-5.18359180,4.34909805,1.13940422,3.64221950,0.58004990,0.00288176,0.26959746,0.00000000
-5.17758879,4.33553072,1.10078646,3.63738631,0.56379057,0.00287217,0.27696422,0.00000000
-5.17158579,4.31484047,1.06177438,3.62622095,0.54709428,0.00285496,0.28428131,0.00000000
-5.16558279,4.28670257,1.02248297,3.60842496,0.53003225,0.00282999,0.29146625,0.00000000
-5.15957979,4.25088763,0.98303381,3.58378215,0.51267614,0.00279721,0.29844006,0.00000000
-5.15357679,4.20726792,0.94355290,3.55216474,0.49509695,0.00275667,0.30512744,0.00000000
-5.14757379,4.15582125,0.90416851,3.51353750,0.47736412,0.00270854,0.31145699,0.00000000
-5.14157079,4.09663241,0.86500885,3.46795954,0.45954470,0.00265304,0.31736140,0.00000000
-5.13556778,4.02989186,0.82620003,3.41558374,0.44170277,0.00259052,0.32277762,0.00000000
-5.12956478,3.95589187,0.78786399,3.35665381,0.42389897,0.00252143,0.32764705,0.00000000
-5.12356178,3.87502021,0.75011674,3.29149901,0.40619019,0.00244630,0.33191596,0.00000000
-5.11755878,3.78775176,0.71306682,3.22052707,0.38862946,0.00236575,0.33553584,0.00000000
-5.11155578,3.69463834,0.67681403,3.14421531,0.37126590,0.00228045,0.33846403,0.00000000
-5.10555278,3.59629736,0.64144852,3.06310069,0.35414482,0.00219117,0.34066443,0.00000000
-5.09954977,3.49339977,0.60705014,2.97776909,0.33730793,0.00209869,0.34210830,0.00000000
-5.09354677,3.38665773,0.57368823,2.88884439,0.32079364,0.00200385,0.34277517,0.00000000
-5.08754377,3.27681281,0.54142161,2.79697777,0.30463735,0.00190749,0.34265373,0.00000000
-5.08154077,3.16462471,0.51029900,2.70283768,0.28887191,0.00181045,0.34174274,0.00000000
-5.07553777,3.05086128,0.48035969,2.60710073,0.27352801,0.00171359,0.34005177,0.00000000
-5.06953477,2.93628965,0.45163439,2.51044380,0.25863461,0.00161770,0.33760178,0.00000000
-5.06353177,2.82166887,0.42414636,2.41353730,0.24421942,0.00152357,0.33442540,0.00000000
-5.05752876,2.70774384,0.39791259,2.31703978,0.23030923,0.00143192,0.33056690,0.00000000
-5.05152576,2.59524034,0.37294514,2.22159358,0.21693031,0.00134340,0.32608179,0.00000000
-5.04552276,2.48486116,0.34925232,2.12782134,0.20410866,0.00125864,0.32103594,0.00000000
-5.03951976,2.37728267,0.32683994,2.03632324,0.19187021,0.00117816,0.31550439,0.00000000
-5.03351676,2.27315190,0.30571226,1.94767450,0.18024087,0.00110242,0.30956965,0.00000000
-5.02751376,2.17308347,0.28587286,1.86242289,0.16924651,0.00103181,0.30331972,0.00000000
-5.02151076,2.07765637,0.26732517,1.78108613,0.15891278,0.00096665,0.29684581,0.00000000
-5.01550775,1.98741018,0.25007268,1.70414879,0.14926480,0.00090717,0.29023992,0.00000000
-5.00950475,1.90284082,0.23411895,1.63205868,0.14032674,0.00085356,0.28359228,0.00000000
-5.00350175,1.82439562,0.21946721,1.56522266,0.13212127,0.00080591,0.27698888,0.00000000
-4.99749875,1.75246798,0.20611976,1.50400195,0.12466894,0.00076427,0.27050920,0.00000000
-4.99149575,1.68739158,0.19407706,1.44870701,0.11798748,0.00072861,0.26422412,0.00000000
-4.98549275,1.62943464,0.18333671,1.39959226,0.11209104,0.00069888,0.25819426,0.00000000
-4.97948974,1.57879431,0.17389230,1.35685090,0.10698943,0.00067494,0.25246878,0.00000000
-4.97348674,1.53559164,0.16573216,1.32061004,0.10268741,0.00065662,0.24708458,0.00000000
-4.96748374,1.49986748,0.15883827,1.29092663,0.09918402,0.00064372,0.24206611,0.00000000
-4.96148074,1.47157954,0.15318517,1.26778432,0.09647198,0.00063596,0.23742557,0.00000000
-4.95547774,1.45060100,0.14873915,1.25109157,0.09453724,0.00063308,0.23316366,0.00000000
-4.94947474,1.43672087,0.14545761,1.24068137,0.09335867,0.00063474,0.22927066,0.00000000
-4.94347174,1.42964617,0.14328877,1.23631250,0.09290790,0.00064061,0.22572789,0.00000000
-4.93746873,1.42900615,0.14217167,1.23767268,0.09314936,0.00065031,0.22250937,0.00000000
-4.93146573,1.43435837,0.14203652,1.24438346,0.09404046,0.00066346,0.21958363,0.00000000
-4.92546273,1.44519679,0.14280536,1.25600683,0.09553199,0.00067967,0.21691557,0.00000000
-4.91945973,1.46096134,0.14439302,1.27205356,0.09756868,0.00069852,0.21446829,0.00000000
-4.91345673,1.48104912,0.14670841,1.29199276,0.10008988,0.00071960,0.21220480,0.00000000
-4.90745373,1.50482661,0.14965591,1.31526280,0.10303040,0.00074252,0.21008953,0.00000000
-4.90145073,1.53164272,0.15313708,1.34128288,0.10632150,0.00076687,0.20808967,0.00000000
-4.89544772,1.56084224,0.15705233,1.36946525,0.10989185,0.00079228,0.20617623,0.00000000
-4.88944472,1.59177922,0.16130271,1.39922744,0.11366862,0.00081837,0.20432479,0.00000000
-4.88344172,1.62383004,0.16579163,1.43000427,0.11757861,0.00084481,0.20251610,0.00000000
-4.87743872,1.65640565,0.17042654,1.46125931,0.12154927,0.00087129,0.20073630,0.00000000
-4.87143572,1.68896265,0.17512042,1.49249523,0.12550977,0.00089753,0.19897705,0.00000000
-4.86543272,1.72101293,0.17979313,1.52326306,0.12939197,0.00092330,0.19723535,0.00000000
-4.85942971,1.75213160,0.18437256,1.55316980,0.13313132,0.00094838,0.19551322,0.00000000
-4.85342671,1.78196303,0.18879546,1.58188433,0.13666767,0.00097263,0.19381736,0.00000000
-4.84742371,1.81022476,0.19300813,1.60914150,0.13994597,0.00099592,0.19215854,0.00000000
-4.84142071,1.83670935,0.19696681,1.63474417,0.14291685,0.00101819,0.19055104,0.00000000
-4.83541771,1.86128404,0.20063777,1.65856332,0.14553711,0.00103940,0.18901202,0.00000000
-4.82941471,1.88388836,0.20399726,1.68053622,0.14777004,0.00105957,0.18756083,0.00000000
-4.82341171,1.90452968,0.20703113,1.70066266,0.14958573,0.00107875,0.18621837,0.00000000
-4.81740870,1.92327697,0.20973431,1.71899956,0.15096115,0.00109701,0.18500636,0.00000000
-4.81140570,1.94025290,0.21211005,1.73565386,0.15188018,0.00111447,0.18394673,0.00000000
-4.80540270,1.95562444,0.21416897,1.75077425,0.15233358,0.00113127,0.18306092,0.00000000
-4.79939970,1.96959240,0.21592803,1.76454161,0.15231873,0.00114756,0.18236925,0.00000000
-4.79339670,1.98238006,0.21740927,1.77715876,0.15183942,0.00116350,0.18189032,0.00000000
-4.78739370,1.99422124,0.21863856,1.78883957,0.15090542,0.00117926,0.18164036,0.00000000
-4.78139070,2.00534815,0.21964414,1.79979794,0.14953205,0.00119502,0.18163269,0.00000000
-4.77538769,2.01597951,0.22045526,1.81023679,0.14773959,0.00121092,0.18187719,0.00000000
-4.76938469,2.02630907,0.22110074,1.82033764,0.14555272,0.00122711,0.18237974,0.00000000
-4.76338169,2.03649520,0.22160758,1.83025094,0.14299975,0.00124370,0.18314186,0.00000000
-4.75737869,2.04665173,0.22199971,1.84008758,0.14011200,0.00126076,0.18416025,0.00000000
-4.75137569,2.05684046,0.22229683,1.84991199,0.13692299,0.00127836,0.18542653,0.00000000
-4.74537269,2.06706577,0.22251343,1.85973694,0.13346769,0.00129648,0.18692704,0.00000000
-4.73936968,2.07727151,0.22265813,1.86952055,0.12978184,0.00131508,0.18864270,0.00000000
-4.73336668,2.08734035,0.22273315,1.87916552,0.12590123,0.00133409,0.19054909,0.00000000
-4.72736368,2.09709589,0.22273416,1.88852077,0.12186109,0.00135337,0.19261654,0.00000000
-4.72136068,2.10630736,0.22265047,1.89738557,0.11769558,0.00137273,0.19481045,0.00000000
-4.71535768,2.11469698,0.22246541,1.90551595,0.11343728,0.00139197,0.19709173,0.00000000
-4.70935468,2.12194967,0.22215714,1.91263341,0.10911694,0.00141082,0.19941738,0.00000000
-4.70335168,2.12772484,0.22169967,1.91843538,0.10476318,0.00142900,0.20174115,0.00000000
-4.69734867,2.13166981,0.22106409,1.92260735,0.10040240,0.00144622,0.20401445,0.00000000
-4.69134567,2.13343431,0.22022006,1.92483592,0.09605877,0.00146215,0.20618724,0.00000000
-4.68534267,2.13268554,0.21913732,1.92482237,0.09175423,0.00147649,0.20820914,0.00000000
-4.67933967,2.12912300,0.21778732,1.92229615,0.08750866,0.00148892,0.21003045,0.00000000
-4.67333667,2.12249257,0.21614480,1.91702760,0.08334006,0.00149919,0.21160340,0.00000000
-4.66733367,2.11259909,0.21418927,1.90883944,0.07926472,0.00150703,0.21288321,0.00000000
-4.66133067,2.09931687,0.21190636,1.89761632,0.07529746,0.00151223,0.21382926,0.00000000
-4.65532766,2.08259765,0.20928892,1.88331213,0.07145185,0.00151466,0.21440617,0.00000000
-4.64932466,2.06247561,0.20633792,1.86595457,0.06774041,0.00151419,0.21458468,0.00000000
-4.64332166,2.03906910,0.20306302,1.84564678,0.06417474,0.00151079,0.21434254,0.00000000
-4.63731866,2.01257908,0.19948285,1.82256598,0.06076573,0.00150447,0.21366511,0.00000000
-4.63131566,1.98328432,0.19562504,1.79695910,0.05752359,0.00149530,0.21254581,0.00000000
-4.62531266,1.95153355,0.19152591,1.76913567,0.05445798,0.00148342,0.21098636,0.00000000
-4.61930965,1.91773500,0.18722995,1.73945828,0.05157804,0.00146899,0.20899677,0.00000000
-4.61330665,1.88234384,0.18278907,1.70833113,0.04889243,0.00145223,0.20659514,0.00000000
-4.60730365,1.84584819,0.17826171,1.67618730,0.04640935,0.00143337,0.20380714,0.00000000
-4.60130065,1.80875439,0.17371181,1.64347530,0.04413658,0.00141268,0.20066542,0.00000000
-4.59529765,1.77157242,0.16920778,1.61064577,0.04208151,0.00139043,0.19720874,0.00000000
-4.58929465,1.73480206,0.16482148,1.57813894,0.04025121,0.00136687,0.19348102,0.00000000
-4.58329165,1.69892074,0.16062720,1.54637350,0.03865252,0.00134225,0.18953028,0.00000000
-4.57728864,1.66437350,0.15670082,1.51573766,0.03729212,0.00131679,0.18540755,0.00000000
-4.57128564,1.63156575,0.15311913,1.48658258,0.03617668,0.00129068,0.18116579,0.00000000
-4.56528264,1.60085906,0.14995928,1.45921877,0.03531302,0.00126408,0.17685885,0.00000000
-4.55927964,1.57257015,0.14729842,1.43391537,0.03470821,0.00123712,0.17254059,0.00000000
-4.55327664,1.54697308,0.14521360,1.41090242,0.03436977,0.00120986,0.16826406,0.00000000
-4.54727364,1.52430429,0.14378180,1.39037581,0.03430577,0.00118237,0.16408096,0.00000000
-4.54127064,1.50477016,0.14308003,1.37250445,0.03452493,0.00115468,0.16004115,0.00000000
-4.53526763,1.48855630,0.14318570,1.35743916,0.03503668,0.00112680,0.15619243,0.00000000
-4.52926463,1.47583800,0.14417685,1.34532253,0.03585115,0.00109873,0.15258046,0.00000000
-4.52326163,1.46679087,0.14613252,1.33629900,0.03697906,0.00107048,0.14924881,0.00000000
-4.51725863,1.46160091,0.14913294,1.33052427,0.03843160,0.00104208,0.14623914,0.00000000
-4.51125563,1.46047305,0.15325961,1.32817345,0.04022013,0.00101357,0.14359144,0.00000000
-4.50525263,1.46363760,0.15859515,1.32944700,0.04235584,0.00098502,0.14134425,0.00000000
-4.49924962,1.47135370,0.16522296,1.33457410,0.04484929,0.00095656,0.13953492,0.00000000
-4.49324662,1.48390966,0.17322646,1.34381290,0.04770994,0.00092835,0.13819978,0.00000000
-4.48724362,1.50161968,0.18268807,1.35744748,0.05094549,0.00090057,0.13737416,0.00000000
-4.48124062,1.52481705,0.19368777,1.37578156,0.05456130,0.00087349,0.13709238,0.00000000
-4.47523762,1.55384405,0.20630140,1.39912897,0.05855967,0.00084737,0.13738747,0.00000000
-4.46923462,1.58903878,0.22059850,1.42780152,0.06293923,0.00082253,0.13829085,0.00000000
-4.46323162,1.63071984,0.23663991,1.46209465,0.06769426,0.00079930,0.13983178,0.00000000
-4.45722861,1.67916917,0.25447514,1.50227152,0.07281413,0.00077802,0.14203665,0.00000000
-4.45122561,1.73461423,0.27413945,1.54854655,0.07828277,0.00075903,0.14492823,0.00000000
-4.44522261,1.79721016,0.29565086,1.60106894,0.08407836,0.00074265,0.14852474,0.00000000
-4.43921961,1.86702292,0.31900720,1.65990722,0.09017296,0.00072917,0.15283888,0.00000000
-4.43321661,1.94401412,0.34418305,1.72503543,0.09653253,0.00071886,0.15787683,0.00000000
-4.42721361,2.02802841,0.37112704,1.79632175,0.10311688,0.00071192,0.16363726,0.00000000
-4.42121061,2.11878384,0.39975925,1.87352008,0.10987995,0.00070849,0.17011034,0.00000000
-4.41520760,2.21586591,0.42996917,1.95626494,0.11677021,0.00070867,0.17727690,0.00000000
-4.40920460,2.31872543,0.46161404,2.04407015,0.12373118,0.00071246,0.18510767,0.00000000
-4.40320160,2.42668053,0.49451793,2.13633122,0.13070220,0.00071982,0.19356267,0.00000000
-4.39719860,2.53892267,0.52847149,2.23233159,0.13761924,0.00073060,0.20259086,0.00000000
-4.39119560,2.65452685,0.56323269,2.33125256,0.14441592,0.00074463,0.21213001,0.00000000
-4.38519260,2.77246549,0.59852843,2.43218665,0.15102457,0.00076163,0.22210682,0.00000000
-4.37918959,2.89162600,0.63405725,2.53415404,0.15737742,0.00078130,0.23243744,0.00000000
-4.37318659,3.01083136,0.66949318,2.63612174,0.16340781,0.00080328,0.24302828,0.00000000
-4.36718359,3.12886353,0.70449063,2.73702500,0.16905143,0.00082718,0.25377721,0.00000000
-4.36118059,3.24448902,0.73869051,2.83579038,0.17424759,0.00085257,0.26457513,0.00000000
-4.35517759,3.35648600,0.77172726,2.93136003,0.17894045,0.00087901,0.27530795,0.00000000
-4.34917459,3.46367253,0.80323683,3.02271647,0.18308014,0.00090608,0.28585887,0.00000000
-4.34317159,3.56493493,0.83286528,3.10890734,0.18662391,0.00093333,0.29611105,0.00000000
-4.33716858,3.65925587,0.86027796,3.18906946,0.18953701,0.00096038,0.30595041,0.00000000
-4.33116558,3.74574110,0.88516866,3.26245145,0.19179358,0.00098685,0.31526871,0.00000000
-4.32516258,3.82364425,0.90726871,3.32843442,0.19337726,0.00101242,0.32396659,0.00000000
-4.31915958,3.89238878,0.92635540,3.38654987,0.19428164,0.00103682,0.33195669,0.00000000
-4.31315658,3.95158631,0.94225956,3.43649442,0.19451052,0.00105986,0.33916641,0.00000000
-4.30715358,4.00105060,0.95487180,3.47814061,0.19407790,0.00108140,0.34554051,0.00000000
