energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Te_p_up,Te_d_up
-3.19059530,4.80618428,1.18524771,0.80832339,0.04341569,0.19857691,1.42540462,2.13382706,2.26160995,0.00000000
-3.18459230,4.77711314,1.17049779,0.80006606,0.04491497,0.19517825,1.41106935,2.13140180,2.23930846,0.00000000
-3.17858929,4.74683705,1.15620824,0.79238749,0.04670224,0.19184591,1.39571399,2.12814758,2.21546106,0.00000000
-3.17258629,4.71481446,1.14247879,0.78525063,0.04874756,0.18862440,1.37927327,2.12356726,2.18987816,0.00000000
-3.16658329,4.68042994,1.12937033,0.77859888,0.05101784,0.18555098,1.36166571,2.11713272,2.16234394,0.00000000
-3.16058029,4.64302159,1.11690494,0.77235840,0.05347714,0.18265507,1.34280236,2.10830446,2.13263111,0.00000000
-3.15457729,4.60191246,1.10506784,0.76644115,0.05608713,0.17995802,1.32259647,2.09655277,2.10051740,0.00000000
-3.14857429,4.55644435,1.09381094,0.76074852,0.05880754,0.17747319,1.30097350,2.08137945,2.06580277,0.00000000
-3.14257129,4.50601203,1.08305775,0.75517549,0.06159665,0.17520634,1.27788071,2.06233888,2.02832626,0.00000000
-3.13656828,4.45009607,1.07270924,0.74961491,0.06441185,0.17315625,1.25329585,2.03905766,1.98798135,0.00000000
-3.13056528,4.38829238,1.06265019,0.74396178,0.06721023,0.17131553,1.22723426,2.01125154,1.94472899,0.00000000
-3.12456228,4.32033674,1.05275570,0.73811728,0.06994923,0.16967155,1.19975393,1.97873902,1.89860734,0.00000000
-3.11855928,4.24612311,1.04289741,0.73199228,0.07258726,0.16820734,1.17095820,1.94145083,1.84973767,0.00000000
-3.11255628,4.16571455,1.03294907,0.72551021,0.07508438,0.16690257,1.14099584,1.89943497,1.79832603,0.00000000
-3.10655328,4.07934628,1.02279135,0.71860912,0.07740295,0.16573445,1.11005855,1.85285693,1.74466055,0.00000000
-3.10055028,3.98742078,1.01231543,0.71124288,0.07950819,0.16467849,1.07837600,1.80199525,1.68910455,0.00000000
-3.09454727,3.89049518,1.00142552,0.70338145,0.08136876,0.16370920,1.04620865,1.74723275,1.63208589,0.00000000
-3.08854427,3.78926184,0.99004021,0.69501025,0.08295726,0.16280066,1.01383882,1.68904371,1.57408302,0.00000000
-3.08254127,3.68452312,0.97809270,0.68612881,0.08425056,0.16192689,0.98156054,1.62797797,1.51560876,0.00000000
-3.07653827,3.57716190,0.96553008,0.67674873,0.08523012,0.16106225,0.94966863,1.56464249,1.45719251,0.00000000
-3.07053527,3.46810928,0.95231200,0.66689122,0.08588221,0.16018164,0.91844790,1.49968146,1.39936195,0.00000000
-3.06453227,3.35831140,0.93840877,0.65658429,0.08619792,0.15926068,0.88816278,1.43375584,1.34262518,0.00000000
-3.05852926,3.24869695,0.92379930,0.64586000,0.08617323,0.15827586,0.85904813,1.36752322,1.28745420,0.00000000
-3.05252626,3.14014696,0.90846918,0.63475174,0.08580884,0.15720475,0.83130168,1.30161899,1.23427054,0.00000000
-3.04652326,3.03346839,0.89240898,0.62329198,0.08511001,0.15602611,0.80507842,1.23663939,1.18343363,0.00000000
-3.04052026,2.92937258,0.87561311,0.61151035,0.08408628,0.15472017,0.78048723,1.17312722,1.13523248,0.00000000
-3.03451726,2.82845944,0.85807933,0.59943249,0.08275121,0.15326894,0.75758991,1.11156063,1.08988086,0.00000000
-3.02851426,2.73120791,0.83980891,0.58707944,0.08112195,0.15165650,0.73640255,1.05234525,1.04751604,0.00000000
-3.02251126,2.63797270,0.82080756,0.57446774,0.07921891,0.14986950,0.71689902,0.99580971,1.00820108,0.00000000
-3.01650825,2.54898727,0.80108691,0.56161024,0.07706534,0.14789750,0.69901650,0.94220467,0.97193015,0.00000000
-3.01050525,2.46437237,0.78066652,0.54851736,0.07468691,0.14573353,0.68266246,0.89170489,0.93863673,0.00000000
-3.00450225,2.38414946,0.75957617,0.53519889,0.07211128,0.14337443,0.66772284,0.84441420,0.90820379,0.00000000
-2.99849925,2.30825783,0.73785821,0.52166599,0.06936767,0.14082130,0.65407082,0.80037273,0.88047558,0.00000000
-2.99249625,2.23657449,0.71556985,0.50793333,0.06648647,0.13807979,0.64157568,0.75956600,0.85527016,0.00000000
-2.98649325,2.16893525,0.69278492,0.49402124,0.06349876,0.13516022,0.63011137,0.72193514,0.83239199,0.00000000
-2.98049025,2.10515609,0.66959516,0.47995750,0.06043595,0.13207769,0.61956417,0.68738776,0.81164409,0.00000000
-2.97448724,2.04505324,0.64611072,0.46577888,0.05732932,0.12885189,0.60983912,0.65580880,0.79283888,0.00000000
-2.96848424,1.98846126,0.62245975,0.45153207,0.05420965,0.12550680,0.60086496,0.62707084,0.77580746,0.00000000
-2.96248124,1.93524787,0.59878711,0.43727409,0.05110680,0.12207020,0.59259723,0.60104339,0.76040684,0.00000000
-2.95647824,1.88532501,0.57525207,0.42307201,0.04804932,0.11857299,0.58501954,0.57760082,0.74652477,0.00000000
-2.95047524,1.83865568,0.55202523,0.40900205,0.04506411,0.11504841,0.57814291,0.55662854,0.73408222,0.00000000
-2.94447224,1.79525620,0.52928465,0.39514803,0.04217608,0.11153110,0.57200337,0.53802732,0.72303343,0.00000000
-2.93846923,1.75519415,0.50721140,0.38159927,0.03940781,0.10805605,0.56665790,0.52171567,0.71336363,0.00000000
-2.93246623,1.71858212,0.48598480,0.36844810,0.03677932,0.10465762,0.56217913,0.50763029,0.70508479,0.00000000
-2.92646323,1.68556786,0.46577752,0.35578700,0.03430782,0.10136850,0.55864911,0.49572466,0.69822968,0.00000000
-2.92046023,1.65632160,0.44675088,0.34370564,0.03200755,0.09821874,0.55615244,0.48596619,0.69284478,0.00000000
-2.91445723,1.63102131,0.42905043,0.33228789,0.02988964,0.09523489,0.55476936,0.47833189,0.68898236,0.00000000
-2.90845423,1.60983699,0.41280233,0.32160904,0.02796207,0.09243941,0.55456917,0.47280327,0.68669244,0.00000000
-2.90245123,1.59291481,0.39811038,0.31173334,0.02622968,0.08985012,0.55560428,0.46936051,0.68601503,0.00000000
-2.89644822,1.58036238,0.38505419,0.30271198,0.02469420,0.08748004,0.55790542,0.46797656,0.68697314,0.00000000
-2.89044522,1.57223579,0.37368837,0.29458177,0.02335442,0.08533737,0.56147819,0.46861142,0.68956697,0.00000000
-2.88444222,1.56852945,0.36404293,0.28736430,0.02220632,0.08342586,0.56630115,0.47120696,0.69376972,0.00000000
-2.87843922,1.56916931,0.35612481,0.28106606,0.02124341,0.08174529,0.57232567,0.47568265,0.69952511,0.00000000
-2.87243622,1.57400984,0.34992053,0.27567908,0.02045694,0.08029236,0.57947741,0.48193250,0.70674683,0.00000000
-2.86643322,1.58283519,0.34539985,0.27118242,0.01983631,0.07906167,0.58765948,0.48982329,0.71531995,0.00000000
-2.86043022,1.59536433,0.34252018,0.26754419,0.01936947,0.07804693,0.59675697,0.49919435,0.72510414,0.00000000
-2.85442721,1.61125999,0.34123165,0.26472423,0.01904333,0.07724226,0.60664263,0.50985875,0.73593848,0.00000000
-2.84842421,1.63014099,0.34148257,0.26267709,0.01884423,0.07664359,0.61718339,0.52160604,0.74764758,0.00000000
-2.84242121,1.65159725,0.34322492,0.26135535,0.01875845,0.07624998,0.62824720,0.53420630,0.76004863,0.00000000
-2.83641821,1.67520666,0.34641970,0.26071297,0.01877270,0.07606492,0.63970994,0.54741531,0.77295896,0.00000000
-2.83041521,1.70055288,0.35104188,0.26070868,0.01887461,0.07609744,0.65146177,0.56098057,0.78620359,0.00000000
-2.82441221,1.72724316,0.35708457,0.26130899,0.01905323,0.07636305,0.66341276,0.57464794,0.79962236,0.00000000
-2.81840920,1.75492517,0.36456234,0.26249100,0.01929949,0.07688432,0.67549721,0.58816852,0.81307625,0.00000000
-2.81240620,1.78330188,0.37351341,0.26424451,0.01960664,0.07769124,0.68767655,0.60130537,0.82645249,0.00000000
-2.80640320,1.81214385,0.38400060,0.26657371,0.01997062,0.07882120,0.69994056,0.61383992,0.83966818,0.00000000
-2.80040020,1.84129815,0.39611102,0.26949804,0.02039039,0.08031854,0.71230686,0.62557761,0.85267225,0.00000000
-2.79439720,1.87069359,0.40995436,0.27305241,0.02086820,0.08223380,0.72481861,0.63635260,0.86544571,0.00000000
-2.78839420,1.90034198,0.42566000,0.27728671,0.02140971,0.08462258,0.73754063,0.64603139,0.87800012,0.00000000
-2.78239120,1.93033542,0.44337292,0.28226461,0.02202409,0.08754410,0.75055412,0.65451509,0.89037450,0.00000000
-2.77638819,1.96083993,0.46324863,0.28806172,0.02272401,0.09105942,0.76395017,0.66174053,0.90263093,0.00000000
-2.77038519,1.99208576,0.48544738,0.29476329,0.02352548,0.09522954,0.77782264,0.66768003,0.91484894,0.00000000
-2.76438219,2.02435492,0.51012779,0.30246140,0.02444765,0.10011326,0.79226057,0.67234003,0.92711927,0.00000000
-2.75837919,2.05796678,0.53744031,0.31125191,0.02551244,0.10576508,0.80734068,0.67575870,0.93953723,0.00000000
-2.75237619,2.09326240,0.56752074,0.32123115,0.02674411,0.11223308,0.82312034,0.67800270,0.95219600,0.00000000
-2.74637319,2.13058844,0.60048409,0.33249263,0.02816875,0.11955690,0.83963128,0.67916340,0.96518035,0.00000000
-2.74037019,2.17028147,0.63641903,0.34512374,0.02981363,0.12776603,0.85687457,0.67935267,0.97856096,0.00000000
-2.73436718,2.21265332,0.67538329,0.35920264,0.03170657,0.13687830,0.87481687,0.67869858,0.99238969,0.00000000
-2.72836418,2.25797825,0.71740000,0.37479542,0.03387520,0.14689884,0.89338837,0.67734111,1.00669588,0.00000000
-2.72236118,2.30648223,0.76245530,0.39195354,0.03634621,0.15781936,0.91248228,0.67542821,1.02148394,0.00000000
-2.71635818,2.35833489,0.81049717,0.41071178,0.03914462,0.16961805,0.93195609,0.67311209,1.03673209,0.00000000
-2.71035518,2.41364414,0.86143552,0.43108654,0.04229301,0.18225989,0.95163430,0.67054612,1.05239238,0.00000000
-2.70435218,2.47245366,0.91514355,0.45307461,0.04581087,0.19569744,0.97131273,0.66788216,1.06839182,0.00000000
-2.69834917,2.53474299,0.97146017,0.47665257,0.04971398,0.20987221,0.99076385,0.66526847,1.08463445,0.00000000
-2.69234617,2.60043016,1.03019338,0.50177653,0.05401383,0.22471634,1.00974325,0.66284796,1.10100437,0.00000000
-2.68634317,2.66937631,1.09112439,0.52838242,0.05871726,0.24015472,1.02799669,0.66075703,1.11736931,0.00000000
-2.68034017,2.74139207,1.15401219,0.55638678,0.06382605,0.25610734,1.04526748,0.65912453,1.13358468,0.00000000
-2.67433717,2.81624508,1.21859841,0.58568791,0.06933681,0.27249174,1.06130400,0.65807104,1.14949800,0.00000000
-2.66833417,2.89366815,1.28461205,0.61616739,0.07524085,0.28922555,1.07586693,0.65770821,1.16495331,0.00000000
-2.66233117,2.97336767,1.35177403,0.64769191,0.08152425,0.30622886,1.08873604,0.65813809,1.17979570,0.00000000
-2.65632816,3.05503156,1.41980109,0.68011532,0.08816800,0.32342639,1.09971623,0.65945245,1.19387552,0.00000000
-2.65032516,3.13833648,1.48840910,0.71328073,0.09514821,0.34074919,1.10864272,0.66173187,1.20705249,0.00000000
-2.64432216,3.22295379,1.55731535,0.74702273,0.10243646,0.35813599,1.11538522,0.66504479,1.21919931,0.00000000
-2.63831916,3.30855394,1.62623997,0.78116941,0.11000008,0.37553380,1.11985093,0.66944629,1.23020491,0.00000000
-2.63231616,3.39480910,1.69490635,0.81554426,0.11780253,0.39289800,1.12198648,0.67497674,1.23997713,0.00000000
-2.62631316,3.48139375,1.76304050,0.84996770,0.12580370,0.41019169,1.12177868,0.68166040,1.24844493,0.00000000
-2.62031016,3.56798338,1.83036955,0.88425832,0.13396018,0.42738441,1.11925413,0.68950381,1.25555984,0.00000000
-2.61430715,3.65425117,1.89661956,0.91823362,0.14222553,0.44445024,1.11447793,0.69849436,1.26129682,0.00000000
-2.60830415,3.73986303,1.96151271,0.95171029,0.15055039,0.46136539,1.10755127,0.70859878,1.26565447,0.00000000
-2.60230115,3.82447125,2.02476419,0.98450412,0.15888256,0.47810541,1.09860846,0.71976191,1.26865435,0.00000000
-2.59629815,3.90770716,2.08607917,1.01642942,0.16716707,0.49464223,1.08781313,0.73190567,1.27033979,0.00000000
-2.59029515,3.98917353,2.14514995,1.04729825,0.17534613,0.51094106,1.07535408,0.74492845,1.27077384,0.00000000
-2.58429215,4.06843712,2.20165374,1.07691939,0.18335912,0.52695761,1.06144077,0.75870484,1.27003668,0.00000000
-2.57828914,4.14502231,2.25525141,1.10509742,0.19114262,0.54263557,1.04629870,0.77308604,1.26822249,0.00000000
-2.57228614,4.21840636,2.30558736,1.13163196,0.19863052,0.55790471,1.03016486,0.78790073,1.26543589,0.00000000
-2.56628314,4.28801708,2.35229080,1.15631733,0.20575422,0.57267970,1.01328331,0.80295671,1.26178812,0.00000000
-2.56028014,4.35323356,2.39497866,1.17894282,0.21244307,0.58685985,0.99590123,0.81804324,1.25739317,0.00000000
-2.55427714,4.41339042,2.43326020,1.19929378,0.21862494,0.60032979,0.97826535,0.83293411,1.25236408,0.00000000
-2.54827414,4.46778596,2.46674331,1.21715363,0.22422707,0.61296112,0.96061900,0.84739147,1.24680948,0.00000000
-2.54227114,4.51569440,2.49504252,1.23230684,0.22917723,0.62461515,0.94319985,0.86117034,1.24083079,0.00000000
-2.53626813,4.55638208,2.51778838,1.24454308,0.23340497,0.63514652,0.92623829,0.87402384,1.23452004,0.00000000
-2.53026513,4.58912737,2.53463817,1.25366224,0.23684328,0.64440756,0.90995656,0.88570886,1.22795860,0.00000000
-2.52426213,4.61324362,2.54528743,1.25948042,0.23943030,0.65225341,0.89456856,0.89599223,1.22121685,0.00000000
-2.51825913,4.62810455,2.54948193,1.26183654,0.24111120,0.65854738,0.88028016,0.90465710,1.21435489,0.00000000
-2.51225613,4.63317085,2.54702962,1.26059943,0.24184012,0.66316663,0.86729023,0.91150932,1.20742418,0.00000000
-2.50625313,4.62801717,2.53781203,1.25567492,0.24158204,0.66600764,0.85579182,0.91638376,1.20047021,0.00000000
-2.50025013,4.61235790,2.52179462,1.24701282,0.24031456,0.66699136,0.84597374,0.91915010,1.19353583,0.00000000
-2.49424712,4.58607088,2.49903555,1.23461317,0.23802943,0.66606781,0.83802215,0.91971811,1.18666528,0.00000000
-2.48824412,4.54921751,2.46969242,1.21853158,0.23473373,0.66321977,0.83212200,0.91804205,1.17990854,0.00000000
-2.48224112,4.50205843,2.43402661,1.19888330,0.23045075,0.65846555,0.82845824,0.91412400,1.17332583,0.00000000
-2.47623812,4.44506360,2.39240486,1.17584564,0.22522031,0.65186062,0.82721654,0.90801607,1.16699185,0.00000000
-2.47023512,4.37891626,2.34529799,1.14965864,0.21909865,0.64349800,0.82858325,0.89982120,1.16099958,0.00000000
-2.46423212,4.30451020,2.29327655,1.12062383,0.21215782,0.63350750,0.83274475,0.88969260,1.15546334,0.00000000
-2.45822911,4.22294016,2.23700355,1.08910098,0.20448445,0.62205367,0.83988566,0.87783176,1.15052071,0.00000000
-2.45222611,4.13548544,2.17722428,1.05550291,0.19617816,0.60933274,0.85018614,0.86448494,1.14633323,0.00000000
-2.44622311,4.04358702,2.11475361,1.02028845,0.18734950,0.59556848,0.86381803,0.84993841,1.14308561,0.00000000
-2.44022011,3.94881885,2.05046093,0.98395376,0.17811748,0.58100726,0.88093984,0.83451234,1.14098324,0.00000000
-2.43421711,3.85285394,1.98525334,0.94702233,0.16860692,0.56591249,0.90169065,0.81855361,1.14024809,0.00000000
-2.42821411,3.75742634,1.92005724,0.91003378,0.15894554,0.55055848,0.92618295,0.80242767,1.14111283,0.00000000
-2.42221111,3.66428991,1.85579918,0.87353201,0.14926104,0.53522412,0.95449458,0.78650974,1.14381334,0.00000000
-2.41620810,3.57517528,1.79338615,0.83805294,0.13967817,0.52018643,0.98666007,0.77117548,1.14857975,0.00000000
-2.41020510,3.49174599,1.73368597,0.80411223,0.13031598,0.50571420,1.02266146,0.75679142,1.15562620,0.00000000
-2.40420210,3.41555522,1.67750828,0.77219335,0.12128521,0.49206189,1.06241911,0.74370552,1.16513978,0.00000000
-2.39819910,3.34800434,1.62558656,0.74273631,0.11268606,0.47946391,1.10578296,0.73223798,1.17726896,0.00000000
-2.39219610,3.29030456,1.57856173,0.71612746,0.10460622,0.46812952,1.15252454,0.72267273,1.19211203,0.00000000
-2.38619310,3.24344284,1.53696768,0.69269051,0.09711935,0.45823826,1.20233036,0.71524976,1.20970609,0.00000000
-2.38019010,3.20815331,1.50121921,0.67267914,0.09028401,0.44993627,1.25479734,0.71015870,1.23001730,0.00000000
-2.37418709,3.18489530,1.47160277,0.65627142,0.08414293,0.44333336,1.30943053,0.70753378,1.25293276,0.00000000
-2.36818409,3.17383882,1.44827035,0.64356611,0.07872278,0.43850113,1.36564393,0.70745049,1.27825489,0.00000000
-2.36218109,3.17485859,1.43123679,0.63458115,0.07403436,0.43547202,1.42276466,0.70992405,1.30569867,0.00000000
-2.35617809,3.18753692,1.42038086,0.62925427,0.07007314,0.43423943,1.48004081,0.71491002,1.33489219,0.00000000
-2.35017509,3.21117618,1.41545015,0.62744589,0.06682019,0.43475900,1.53665330,0.72230686,1.36538105,0.00000000
-2.34417209,3.24482066,1.41606993,0.62894422,0.06424341,0.43695099,1.59173152,0.73196067,1.39663650,0.00000000
-2.33816908,3.28728781,1.42175595,0.63347254,0.06229907,0.44070374,1.64437273,0.74367194,1.42806758,0.00000000
-2.33216608,3.33720808,1.43193091,0.64069846,0.06093352,0.44587820,1.69366477,0.75720411,1.45903693,0.00000000
-2.32616308,3.39307249,1.44594435,0.65024496,0.06008513,0.45231349,1.73871131,0.77229369,1.48887981,0.00000000
-2.32016008,3.45328628,1.46309549,0.66170298,0.05968635,0.45983316,1.77865910,0.78866159,1.51692590,0.00000000
-2.31415708,3.51622718,1.48265824,0.67464502,0.05966582,0.46825225,1.81272591,0.80602519,1.54252286,0.00000000
-2.30815408,3.58030576,1.50390768,0.68863957,0.05995055,0.47738462,1.84022827,0.82411053,1.56506081,0.00000000
-2.30215108,3.64402581,1.52614710,0.70326559,0.06046802,0.48705053,1.86060762,0.84266416,1.58399674,0.00000000
-2.29614807,3.70604196,1.54873443,0.71812675,0.06114824,0.49708400,1.87345390,0.86146408,1.59887742,0.00000000
-2.29014507,3.76521205,1.57110709,0.73286473,0.06192565,0.50733969,1.87852512,0.88032893,1.60936012,0.00000000
-2.28414207,3.82064177,1.59280411,0.74717112,0.06274088,0.51769899,1.87576216,0.89912527,1.61522965,0.00000000
-2.27813907,3.87171926,1.61348448,0.76079735,0.06354224,0.52807496,1.86529782,0.91777220,1.61641111,0.00000000
-2.27213607,3.91813781,1.63294082,0.77356220,0.06428697,0.53841583,1.84745947,0.93624310,1.61297745,0.00000000
-2.26613307,3.95990539,1.65110750,0.78535664,0.06494219,0.54870695,1.82276510,0.95456435,1.60515133,0.00000000
-2.26013007,3.99734003,1.66806285,0.79614557,0.06548551,0.55897081,1.79191264,0.97281092,1.59330115,0.00000000
-2.25412706,4.03105116,1.68402486,0.80596652,0.06590535,0.56926528,1.75576290,0.99109906,1.57793118,0.00000000
-2.24812406,4.06190741,1.69934072,0.81492511,0.06620084,0.57967990,1.71531660,1.00957639,1.55966612,0.00000000
-2.24212106,4.09099206,1.71447012,0.82318774,0.06638146,0.59033042,1.67168645,1.02840979,1.53923077,0.00000000
-2.23611806,4.11954819,1.72996311,0.83097143,0.06646631,0.60135175,1.62606524,1.04777195,1.51742559,0.00000000
-2.23011506,4.14891582,1.74643333,0.83853161,0.06648311,0.61288964,1.57969115,1.06782704,1.49509913,0.00000000
-2.22411206,4.18046397,1.76452751,0.84614807,0.06646690,0.62509141,1.53381162,1.08871645,1.47311858,0.00000000
-2.21810905,4.21552068,1.78489278,0.85410990,0.06645859,0.63809612,1.48964711,1.11054536,1.45233957,0.00000000
-2.21210605,4.25530420,1.80814287,0.86269996,0.06650328,0.65202474,1.44835604,1.13337091,1.43357656,0.00000000
-2.20610305,4.30085840,1.83482490,0.87217959,0.06664849,0.66697067,1.41100214,1.15719260,1.41757490,0.00000000
-2.20010005,4.35299545,1.86538792,0.88277420,0.06694232,0.68299107,1.37852528,1.18194559,1.40498572,0.00000000
-2.19409705,4.41224799,1.90015489,0.89466038,0.06743160,0.70009955,1.35171668,1.20749722,1.39634453,0.00000000
-2.18809405,4.47883313,1.93929892,0.90795496,0.06816014,0.71826042,1.33119917,1.23364690,1.39205429,0.00000000
-2.18209105,4.55262941,1.98282519,0.92270665,0.06916693,0.73738486,1.31741309,1.26012962,1.39237339,0.00000000
-2.17608804,4.63316783,2.03055900,0.93889032,0.07048466,0.75732931,1.31060797,1.28662261,1.39740900,0.00000000
-2.17008504,4.71963687,2.08214076,0.95640439,0.07213829,0.77789595,1.31084007,1.31275514,1.40711567,0.00000000
-2.16408204,4.81090128,2.13702803,0.97507115,0.07414390,0.79883564,1.31797579,1.33812059,1.42129918,0.00000000
-2.15807904,4.90553355,2.19450460,0.99464020,0.07650775,0.81985291,1.33170042,1.36229057,1.43962531,0.00000000
-2.15207604,5.00185662,2.25369642,1.01479467,0.07922568,0.84061300,1.35153198,1.38483002,1.46163305,0.00000000
-2.14607304,5.09799607,2.31359371,1.03516005,0.08228272,0.86075074,1.37683945,1.40531282,1.48675152,0.00000000
-2.14007004,5.19193946,2.37307862,1.05531527,0.08565314,0.87988079,1.40686477,1.42333707,1.51432018,0.00000000
-2.13406703,5.28160082,2.43095734,1.07480563,0.08930067,0.89760907,1.44074791,1.43853933,1.54361130,0.00000000
-2.12806403,5.36488754,2.48599571,1.09315712,0.09317922,0.91354481,1.47755408,1.45060733,1.57385399,0.00000000
-2.12206103,5.43976768,2.53695695,1.10989153,0.09723376,0.92731285,1.51630249,1.45929054,1.60425908,0.00000000
-2.11605803,5.50433511,2.58264035,1.12454205,0.10140169,0.93856585,1.55599554,1.46440835,1.63404392,0.00000000
-2.11005503,5.55687065,2.62191955,1.13666866,0.10561433,0.94699581,1.59564785,1.46585556,1.66245640,0.00000000
-2.10405203,5.59589713,2.65377906,1.14587286,0.10979882,0.95234464,1.63431421,1.46360512,1.68879753,0.00000000
-2.09804902,5.62022693,2.67734788,1.15181128,0.11388010,0.95441333,1.67111564,1.45770830,1.71244195,0.00000000
-2.09204602,5.62900060,2.69192899,1.15420780,0.11778319,0.95306947,1.70526297,1.44829222,1.73285574,0.00000000
-2.08604302,5.62171551,2.69702370,1.15286358,0.12143544,0.94825279,1.73607720,1.43555521,1.74961111,0.00000000
-2.08004002,5.59824399,2.69235005,1.14766491,0.12476889,0.93997857,1.76300614,1.41976038,1.76239768,0.00000000
-2.07403702,5.55884035,2.67785453,1.13858848,0.12772254,0.92833872,1.78563687,1.40122753,1.77102991,0.00000000
-2.06803402,5.50413698,2.65371674,1.12570391,0.13024454,0.91350051,1.80370370,1.38032418,1.77545077,0.00000000
-2.06203102,5.43512963,2.62034676,1.10917339,0.13229404,0.89570303,1.81709154,1.35745585,1.77573135,0.00000000
-2.05602801,5.35315243,2.57837520,1.08924859,0.13384294,0.87525129,1.82583448,1.33305616,1.77206670,0.00000000
-2.05002501,5.25984361,2.52863642,1.06626468,0.13487710,0.85250835,1.83010992,1.30757706,1.76476800,0.00000000
-2.04402201,5.15710296,2.47214524,1.04063185,0.13539727,0.82788552,1.83022826,1.28147951,1.75425134,0.00000000
-2.03801901,5.04704235,2.41006804,1.01282447,0.13541953,0.80183109,1.82661882,1.25522484,1.74102365,0.00000000
-2.03201601,4.93193093,2.34368926,0.98336829,0.13497521,0.77481787,1.81981225,1.22926707,1.72566600,0.00000000
-2.02601301,4.81413671,2.27437438,0.95282611,0.13411038,0.74732998,1.81042030,1.20404617,1.70881521,0.00000000
-2.02001001,4.69606617,2.20353068,0.92178241,0.13288487,0.71984938,1.79911346,1.17998247,1.69114400,0.00000000
-2.01400700,4.58010400,2.13256728,0.89082740,0.13137084,0.69284244,1.78659733,1.15747203,1.67334059,0.00000000
-2.00800400,4.46855438,2.06285563,0.86054114,0.12965090,0.66674731,1.77358857,1.13688307,1.65608821,0.00000000
-2.00200100,4.36358588,1.99569204,0.83147817,0.12781601,0.64196222,1.76079101,1.11855322,1.64004530,0.00000000
-1.99599800,4.26718114,1.93226333,0.80415320,0.12596295,0.61883532,1.74887283,1.10278743,1.62582682,0.00000000
-1.98999500,4.18109292,1.87361681,0.77902826,0.12419174,0.59765635,1.73844550,1.08985638,1.61398722,0.00000000
-1.98399200,4.10680727,1.82063560,0.75650187,0.12260283,0.57865040,1.73004491,1.07999517,1.60500559,0.00000000
-1.97798899,4.04551479,1.77401971,0.73690024,0.12129427,0.56197396,1.72411538,1.07340200,1.59927312,0.00000000
-1.97198599,3.99809012,1.73427370,0.72047103,0.12035894,0.54771342,1.72099679,1.07023675,1.59708336,0.00000000
-1.96598299,3.96508002,1.70170078,0.70737948,0.11988178,0.53588591,1.72091517,1.07061914,1.59862514,0.00000000
-1.95997999,3.94669952,1.67640338,0.69770719,0.11993735,0.52644250,1.72397688,1.07462649,1.60397835,0.00000000
-1.95397699,3.94283605,1.65828999,0.69145317,0.12058739,0.51927349,1.73016635,1.08229088,1.61311256,0.00000000
-1.94797399,3.95306054,1.64708740,0.68853728,0.12187889,0.51421550,1.73934738,1.09359590,1.62588823,0.00000000
-1.94197099,3.97664497,1.64235794,0.68880559,0.12384231,0.51106017,1.75126778,1.10847288,1.64206043,0.00000000
-1.93596798,4.01258537,1.64352069,0.69203747,0.12649030,0.50956386,1.76556709,1.12679700,1.66128491,0.00000000
-1.92996498,4.05962942,1.64987563,0.69795413,0.12981676,0.50945810,1.78178714,1.14838334,1.68312622,0.00000000
-1.92396198,4.11630789,1.66062992,0.70622808,0.13379649,0.51046026,1.79938495,1.17298354,1.70706765,0.00000000
-1.91795898,4.18096896,1.67492524,0.71649349,0.13838514,0.51228410,1.81774779,1.20028310,1.73252286,0.00000000
-1.91195598,4.25181498,1.69186520,0.72835675,0.14351992,0.51464971,1.83620981,1.22990010,1.75884894,0.00000000
-1.90595298,4.32694091,1.71054207,0.74140727,0.14912063,0.51729257,1.85406992,1.26138561,1.78536060,0.00000000
-1.89994997,4.40437399,1.73006201,0.75522803,0.15509137,0.51997140,1.87061050,1.29422623,1.81134546,0.00000000
-1.89394697,4.48211426,1.74956827,0.76940579,0.16132269,0.52247464,1.88511652,1.32784912,1.83608005,0.00000000
-1.88794397,4.55817531,1.76826175,0.78354062,0.16769426,0.52462525,1.89689460,1.36162976,1.85884642,0.00000000
-1.88194097,4.63062494,1.78541869,0.79725474,0.17407796,0.52628404,1.90529171,1.39490246,1.87894897,0.00000000
-1.87593797,4.69762516,1.80040507,0.81020041,0.18034130,0.52735125,1.90971297,1.42697363,1.89573125,0.00000000
-1.86993497,4.75747077,1.81268778,0.82206683,0.18635110,0.52776658,1.90963818,1.45713746,1.90859244,0.00000000
-1.86393197,4.80862594,1.82184238,0.83258583,0.19197731,0.52750782,1.90463678,1.48469363,1.91700292,0.00000000
-1.85792896,4.84975770,1.82755753,0.84153647,0.19709680,0.52658818,1.89438057,1.50896639,1.92051870,0.00000000
-1.85192596,4.87976566,1.82963625,0.84874826,0.20159699,0.52505260,1.87865417,1.52932434,1.91879409,0.00000000
-1.84592296,4.89780682,1.82799412,0.85410308,0.20537927,0.52297322,1.85736256,1.54519998,1.91159219,0.00000000
-1.83991996,4.90331448,1.82265477,0.85753583,0.20836190,0.52044432,1.83053558,1.55610815,1.89879286,0.00000000
-1.83391696,4.89601069,1.81374286,0.85903364,0.21048242,0.51757696,1.79832927,1.56166253,1.88039751,0.00000000
-1.82791396,4.87591122,1.80147494,0.85863388,0.21169933,0.51449359,1.76102361,1.56158929,1.85653083,0.00000000
