energy_ev,total_up,In_p_up,In_d_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-4.30115058,2.57973556,0.12008509,0.00177374,0.36558554,1.60643778,0.05832366,0.22871695
-4.29514757,2.43107774,0.10246832,0.00161298,0.33190347,1.53880989,0.05868036,0.22823435
-4.28914457,2.29701112,0.08731160,0.00147275,0.30184680,1.47579003,0.05902039,0.22802154
-4.28314157,2.17679804,0.07440535,0.00135069,0.27518081,1.41751815,0.05934303,0.22804928
-4.27713857,2.06957817,0.06353651,0.00124447,0.25164793,1.36403499,0.05964734,0.22828507
-4.27113557,1.97440809,0.05449395,0.00115185,0.23097768,1.31529457,0.05993235,0.22869504
-4.26513257,1.89029652,0.04707286,0.00107072,0.21289534,1.27117694,0.06019718,0.22924538
-4.25912956,1.81623412,0.04107797,0.00099917,0.19712933,1.23150036,0.06044109,0.22990339
-4.25312656,1.75121728,0.03632586,0.00093547,0.18341712,1.19603244,0.06066343,0.23063787
-4.24712356,1.69426586,0.03264640,0.00087810,0.17150970,1.16449955,0.06086347,0.23141907
-4.24112056,1.64443499,0.02988340,0.00082580,0.16117471,1.13659453,0.06104016,0.23221812
-4.23511756,1.60082141,0.02789471,0.00077748,0.15219841,1.11198254,0.06119187,0.23300606
-4.22911456,1.56256540,0.02655185,0.00073230,0.14438641,1.09030531,0.06131598,0.23375260
-4.22311156,1.52884913,0.02573927,0.00068960,0.13756370,1.07118405,0.06140858,0.23442482
-4.21710855,1.49889284,0.02535352,0.00064889,0.13157382,1.05422171,0.06146411,0.23498586
-4.21110555,1.47194990,0.02530221,0.00060981,0.12627767,1.03900493,0.06147520,0.23539390
-4.20510255,1.44730216,0.02550300,0.00057214,0.12155195,1.02510640,0.06143246,0.23560150
-4.19909955,1.42425636,0.02588272,0.00053577,0.11728753,1.01208811,0.06132456,0.23555544
-4.19309655,1.40214274,0.02637650,0.00050064,0.11338780,0.99950574,0.06113832,0.23519718
-4.18709355,1.38031615,0.02692708,0.00046676,0.10976728,0.98691471,0.06085913,0.23446396
-4.18109055,1.35815997,0.02748428,0.00043416,0.10635033,0.97387766,0.06047135,0.23329044
-4.17508754,1.33509284,0.02800458,0.00040289,0.10307022,0.95997345,0.05995896,0.23161095
-4.16908454,1.31057773,0.02845083,0.00037302,0.09986851,0.94480722,0.05930629,0.22936215
-4.16308154,1.28413271,0.02879203,0.00034459,0.09669461,0.92802114,0.05849880,0.22648595
-4.15707854,1.25534271,0.02900321,0.00031764,0.09350566,0.90930520,0.05752388,0.22293251
-4.15107554,1.22387110,0.02906528,0.00029221,0.09026656,0.88840739,0.05637163,0.21866314
-4.14507254,1.18947040,0.02896494,0.00026829,0.08695006,0.86514264,0.05503557,0.21365292
-4.13906953,1.15199089,0.02869446,0.00024587,0.08353689,0.83939989,0.05351318,0.20789277
-4.13306653,1.11138661,0.02825146,0.00022494,0.08001589,0.81114666,0.05180631,0.20139098
-4.12706353,1.06771785,0.02763858,0.00020546,0.07638399,0.78043094,0.04992142,0.19417398
-4.12106053,1.02114999,0.02686310,0.00018740,0.07264607,0.74737996,0.04786956,0.18628625
-4.11505753,0.97194853,0.02593639,0.00017070,0.06881466,0.71219605,0.04566618,0.17778954
-4.10905453,0.92047031,0.02487336,0.00015533,0.06490947,0.67514947,0.04333073,0.16876123
-4.10305153,0.86715158,0.02369177,0.00014128,0.06095682,0.63656885,0.04088611,0.15929206
-4.09704852,0.81249336,0.02241157,0.00012851,0.05698883,0.59682952,0.03835794,0.14948333
-4.09104552,0.75704492,0.02105414,0.00011705,0.05304271,0.55634039,0.03577373,0.13944364
-4.08504252,0.70138632,0.01964155,0.00010691,0.04915995,0.51553006,0.03316204,0.12928547
-4.07903952,0.64611085,0.01819592,0.00009816,0.04538552,0.47483285,0.03055158,0.11912168
-4.07303652,0.59180830,0.01673871,0.00009090,0.04176731,0.43467539,0.02797033,0.10906211
-4.06703352,0.53904993,0.01529018,0.00008525,0.03835560,0.39546438,0.02544481,0.09921053
-4.06103052,0.48837563,0.01386892,0.00008140,0.03520280,0.35757603,0.02299934,0.08966190
-4.05502751,0.44028400,0.01249142,0.00007958,0.03236341,0.32134752,0.02065551,0.08050022
-4.04902451,0.39522538,0.01117185,0.00008008,0.02989419,0.28707079,0.01843178,0.07179688
-4.04302151,0.35359823,0.00992188,0.00008326,0.02785456,0.25498862,0.01634321,0.06360964
-4.03701851,0.31574838,0.00875061,0.00008955,0.02630719,0.22529315,0.01440136,0.05598219
-4.03101551,0.28197115,0.00766461,0.00009945,0.02531864,0.19812650,0.01261430,0.04894426
-4.02501251,0.25251577,0.00666806,0.00011355,0.02496020,0.17358327,0.01098680,0.04251223
-4.01900950,0.22759141,0.00576292,0.00013253,0.02530850,0.15171464,0.00952057,0.03669013
-4.01300650,0.20737440,0.00494919,0.00015715,0.02644610,0.13253366,0.00821460,0.03147100
-4.00700350,0.19201563,0.00422519,0.00018825,0.02846176,0.11602115,0.00706556,0.02683845
-4.00100050,0.18164774,0.00358784,0.00022675,0.03145034,0.10213210,0.00606820,0.02276836
-3.99499750,0.17639110,0.00303301,0.00027364,0.03551224,0.09080190,0.00521584,0.01923065
-3.98899450,0.17635837,0.00255579,0.00032997,0.04075220,0.08195223,0.00450071,0.01619097
-3.98299150,0.18165681,0.00215079,0.00039679,0.04727754,0.07549629,0.00391439,0.01361233
-3.97698849,0.19238824,0.00181244,0.00047518,0.05519555,0.07134321,0.00344812,0.01145663
-3.97098549,0.20864648,0.00153517,0.00056617,0.06461035,0.06940138,0.00309312,0.00968589
-3.96498249,0.23051210,0.00131372,0.00067071,0.07561889,0.06958093,0.00284080,0.00826347
-3.95897949,0.25804496,0.00114323,0.00078964,0.08830648,0.07179511,0.00268294,0.00715495
-3.95297649,0.29127463,0.00101952,0.00092364,0.10274177,0.07596088,0.00261185,0.00632890
-3.94697349,0.33018948,0.00093915,0.00107314,0.11897145,0.08199882,0.00262041,0.00575750
-3.94097049,0.37472501,0.00089963,0.00123832,0.13701493,0.08983258,0.00270215,0.00541699
-3.93496748,0.42475240,0.00089957,0.00141901,0.15685917,0.09938815,0.00285126,0.00528807
-3.92896448,0.48006800,0.00093876,0.00161470,0.17845403,0.11059327,0.00306260,0.00535622
-3.92296148,0.54038499,0.00101842,0.00182445,0.20170850,0.12337714,0.00333172,0.00561194
-3.91695848,0.60532795,0.00114131,0.00204687,0.22648801,0.13767097,0.00365484,0.00605114
-3.91095548,0.67443134,0.00131198,0.00228014,0.25261318,0.15340925,0.00402892,0.00667536
-3.90495248,0.74714268,0.00153698,0.00252197,0.27986037,0.17053226,0.00445168,0.00749223
-3.89894947,0.82283083,0.00182513,0.00276964,0.30796400,0.18898975,0.00492172,0.00851585
-3.89294647,0.90079987,0.00218782,0.00302003,0.33662094,0.20874592,0.00543858,0.00976734
-3.88694347,0.98030842,0.00263932,0.00326966,0.36549692,0.22978558,0.00600293,0.01127535
-3.88094047,1.06059421,0.00319711,0.00351478,0.39423486,0.25212136,0.00661672,0.01307668
-3.87493747,1.14090310,0.00388225,0.00375148,0.42246486,0.27580170,0.00728333,0.01521683
-3.86893447,1.22052165,0.00471973,0.00397573,0.44981558,0.30091933,0.00800780,0.01775063
-3.86293147,1.29881186,0.00573881,0.00418357,0.47592654,0.32761957,0.00879695,0.02074261
-3.85692846,1.37524643,0.00697329,0.00437117,0.50046086,0.35610819,0.00965959,0.02426738
-3.85092546,1.44944290,0.00846179,0.00453499,0.52311767,0.38665805,0.01060654,0.02840972
-3.84492246,1.52119465,0.01024793,0.00467188,0.54364384,0.41961399,0.01165076,0.03326440
-3.83891946,1.59049689,0.01238032,0.00477919,0.56184419,0.45539531,0.01280725,0.03893565
-3.83291646,1.65756589,0.01491259,0.00485487,0.57758964,0.49449543,0.01409294,0.04553626
-3.82691346,1.72284998,0.01790310,0.00489756,0.59082295,0.53747808,0.01552649,0.05318617
-3.82091046,1.78703082,0.02141457,0.00490659,0.60156143,0.58496979,0.01712791,0.06201059
-3.81490745,1.85101444,0.02551345,0.00488208,0.60989661,0.63764844,0.01891813,0.07213758
-3.80890445,1.91591148,0.03026913,0.00482489,0.61599061,0.69622784,0.02091846,0.08369509
-3.80290145,1.98300694,0.03575287,0.00473661,0.62006946,0.76143854,0.02314990,0.09680753
-3.79689845,2.05372006,0.04203650,0.00461950,0.62241354,0.83400516,0.02563248,0.11159181
-3.79089545,2.12955579,0.04919089,0.00447642,0.62334564,0.91462092,0.02838442,0.12815303
-3.78489245,2.21204927,0.05728424,0.00431076,0.62321719,1.00392008,0.03142143,0.14657990
-3.77888944,2.30270573,0.06638008,0.00412627,0.62239332,1.10244910,0.03475585,0.16693997
-3.77288644,2.40293815,0.07653521,0.00392701,0.62123761,1.21063787,0.03839606,0.18927487
-3.76688344,2.51400511,0.08779745,0.00371715,0.62009714,1.32877176,0.04234582,0.21359572
-3.76088044,2.63695191,0.10020340,0.00350092,0.61928872,1.45696608,0.04660393,0.23987896
-3.75487744,2.77255714,0.11377614,0.00328242,0.61908690,1.59514379,0.05116397,0.26806272
-3.74887444,2.92128741,0.12852311,0.00306556,0.61971445,1.74301785,0.05601444,0.29804399
-3.74287144,3.08326227,0.14443412,0.00285392,0.62133559,1.90007904,0.06113907,0.32967682
-3.73686843,3.25823097,0.16147967,0.00265071,0.62405236,2.06559014,0.06651756,0.36277164
-3.73086543,3.44556242,0.17960961,0.00245869,0.62790417,2.23858715,0.07212669,0.39709603
-3.72486243,3.64424889,0.19875228,0.00228010,0.63287046,2.41788790,0.07794176,0.43237685
-3.71885943,3.85292374,0.21881423,0.00211670,0.63887628,2.60210811,0.08393847,0.46830406
-3.71285643,4.06989257,0.23968048,0.00196970,0.64580022,2.78968484,0.09009517,0.50453600
-3.70685343,4.29317694,0.26121549,0.00183982,0.65348438,2.97890670,0.09639547,0.54070637
-3.70085043,4.52056903,0.28326478,0.00172728,0.66174565,3.16795025,0.10283112,0.57643259
-3.69484742,4.74969537,0.30565725,0.00163189,0.67038764,3.35492127,0.10940517,0.61132547
-3.68884442,4.97808710,0.32820812,0.00155306,0.67921260,3.53789993,0.11613525,0.64499996
-3.68284142,5.20325441,0.35072247,0.00148985,0.68803280,3.71498810,0.12305691,0.67708666
-3.67683842,5.42276204,0.37299921,0.00144109,0.69668060,3.88435731,0.13022683,0.70724370
-3.67083542,5.63430317,0.39483543,0.00140539,0.70501691,4.04429557,0.13772583,0.73516861
-3.66483242,5.83576862,0.41603096,0.00138119,0.71293754,4.19325148,0.14566138,0.76060971
-3.65882941,6.02530899,0.43639286,0.00136690,0.72037729,4.32987371,0.15416960,0.78337650
-3.65282641,6.20138696,0.45573988,0.00136085,0.72731169,4.45304456,0.16341643,0.80334873
-3.64682341,6.36281813,0.47390648,0.00136142,0.73375630,4.56190629,0.17359777,0.82048345
-3.64082041,6.50879855,0.49074640,0.00136705,0.73976396,4.65587912,0.18493858,0.83481995
-3.63481741,6.63891826,0.50613560,0.00137626,0.74542006,4.73467041,0.19769050,0.84648200
-3.62881441,6.75316036,0.51997434,0.00138771,0.75083631,4.79827467,0.21212821,0.85567732
-3.62281141,6.85188597,0.53218860,0.00140018,0.75614349,4.84696474,0.22854412,0.86269402
-3.61680840,6.93580612,0.54273040,0.00141262,0.76148353,4.88127452,0.24724161,0.86789420
-3.61080540,7.00594207,0.55157748,0.00142415,0.76700152,4.90197446,0.26852675,0.87170466
-3.60480240,7.06357607,0.55873202,0.00143401,0.77283808,4.91004102,0.29269858,0.87460501
-3.59879940,7.11019515,0.56421874,0.00144165,0.77912248,4.90662162,0.32003836,0.87711370
-3.59279640,7.14743065,0.56808233,0.00144661,0.78596687,4.89299695,0.35079779,0.87977226
-3.58679340,7.17699623,0.57038459,0.00144862,0.79346190,4.87054230,0.38518684,0.88312848
-3.58079040,7.20062716,0.57120115,0.00144749,0.80167379,4.84068964,0.42336141,0.88771904
-3.57478739,7.22002358,0.57061821,0.00144316,0.81064302,4.80489197,0.46541150,0.89405239
-3.56878439,7.23679953,0.56872930,0.00143567,0.82038438,4.76459121,0.51135028,0.90259237
-3.56278139,7.25243978,0.56563226,0.00142512,0.83088843,4.72119040,0.56110474,0.91374335
-3.55677839,7.26826515,0.56142649,0.00141169,0.84212386,4.67603076,0.61450830,0.92783719
-3.55077539,7.28540701,0.55621065,0.00139560,0.85404066,4.63037361,0.67129600,0.94512275
-3.54477239,7.30479052,0.55008075,0.00137712,0.86657354,4.58538667,0.73110267,0.96575804
-3.53876938,7.32712596,0.54312870,0.00135654,0.87964533,4.54213426,0.79346420,0.98980519
-3.53276638,7.35290677,0.53544128,0.00133417,0.89317008,4.50157000,0.85782234,1.01722847
-3.52676338,7.38241289,0.52709948,0.00131033,0.90705532,4.46453134,0.92353288,1.04789503
-3.52076038,7.41571746,0.51817813,0.00128535,0.92120355,4.43173435,0.98987706,1.08157828
-3.51475738,7.45269526,0.50874581,0.00125952,0.93551263,4.40376800,1.05607601,1.11796363
-3.50875438,7.49303143,0.49886487,0.00123316,0.94987509,4.38108699,1.12130766,1.15665600
-3.50275138,7.53622916,0.48859158,0.00120654,0.96417653,4.36400275,1.18472563,1.19718897
-3.49674837,7.58161579,0.47797635,0.00117992,0.97829317,4.35267261,1.24547922,1.23903493
-3.49074537,7.62834708,0.46706386,0.00115351,0.99208899,4.34708754,1.30273403,1.28161586
-3.48474237,7.67541018,0.45589330,0.00112752,1.00541268,4.34705935,1.35569215,1.32431451
-3.47873937,7.72162629,0.44449855,0.00110208,1.01809493,4.35220876,1.40361126,1.36648549
-3.47273637,7.76565430,0.43290838,0.00107731,1.02994632,4.36195584,1.44582196,1.40746632
-3.46673337,7.80599739,0.42114670,0.00105328,1.04075637,4.37551473,1.48174272,1.44658813
-3.46073037,7.84101440,0.40923290,0.00103000,1.05029402,4.39189434,1.51089187,1.48318603
-3.45472736,7.86893773,0.39718232,0.00100746,1.05830970,4.40990680,1.53289643,1.51660928
-3.44872436,7.88789949,0.38500688,0.00098560,1.06453933,4.42818492,1.54749756,1.54623117
-3.44272136,7.89596696,0.37271588,0.00096433,1.06871011,4.44520967,1.55455269,1.57145880
-3.43671836,7.89118787,0.36031700,0.00094354,1.07054805,4.45934775,1.55403438,1.59174286
-3.43071536,7.87164524,0.34781749,0.00092310,1.06978703,4.46889910,1.54602635,1.60658727
-3.42471236,7.83552077,0.33522553,0.00090285,1.06617903,4.47215308,1.53071695,1.61555882
-3.41870935,7.78116486,0.32255166,0.00088267,1.05950502,4.46745157,1.50839069,1.61829665
-3.41270635,7.70717073,0.30981036,0.00086241,1.04958601,4.45325665,1.47941809,1.61452122
-3.40670335,7.61244939,0.29702151,0.00084197,1.03629383,4.42821986,1.44424463,1.60404270
-3.40070035,7.49630182,0.28421190,0.00082127,1.01956079,4.39124990,1.40337906,1.58676823
-3.39469735,7.35848453,0.27141649,0.00080029,0.99938801,4.34157539,1.35738156,1.56270773
-3.38869435,7.19926470,0.25867951,0.00077903,0.97585168,4.27879943,1.30685209,1.53197784
-3.38269135,7.01946135,0.24605531,0.00075758,0.94910704,4.20294291,1.25241912,1.49480354
-3.37668834,6.82046969,0.23360878,0.00073604,0.91938973,4.11447404,1.19472907,1.45151716
-3.37068534,6.60426626,0.22141559,0.00071463,0.88701439,4.01432225,1.13443629,1.40255447
-3.36468234,6.37339364,0.20956196,0.00069356,0.85237050,3.90387519,1.07219392,1.34844786
-3.35867934,6.13092441,0.19814413,0.00067314,0.81591567,3.78495854,1.00864544,1.28981643
-3.35267634,5.88040489,0.18726754,0.00065370,0.77816651,3.65979903,0.94441686,1.22735343
-3.34667334,5.62578057,0.17704573,0.00063560,0.73968751,3.53097194,0.88010966,1.16181117
-3.34067034,5.37130568,0.16759908,0.00061924,0.70107842,3.40133508,0.81629436,1.09398402
-3.33466733,5.12144019,0.15905340,0.00060501,0.66296048,3.27395174,0.75350467,1.02469010
-3.32866433,4.88073833,0.15153847,0.00059331,0.62596225,3.15200565,0.69223236,0.95475234
-3.32266133,4.65373266,0.14518664,0.00058452,0.59070537,3.03871121,0.63292272,0.88497957
-3.31665833,4.44481819,0.14013151,0.00057897,0.55779080,2.93722234,0.57597083,0.81614851
-3.31065533,4.25814078,0.13650676,0.00057698,0.52778610,2.85054341,0.52171865,0.74898732
-3.30465233,4.09749369,0.13444521,0.00057881,0.50121397,2.78144522,0.47045292,0.68416119
-3.29864932,3.96622593,0.13407806,0.00058466,0.47854244,2.73238895,0.42240407,0.62226069
-3.29264632,3.86716507,0.13553438,0.00059466,0.46017690,2.70546042,0.37774615,0.56379295
-3.28664332,3.80255683,0.13894083,0.00060892,0.44645411,2.70231662,0.33659767,0.50917614
-3.28064032,3.77402276,0.14442140,0.00062745,0.43763817,2.72414572,0.29902355,0.45873706
-3.27463732,3.78253660,0.15209743,0.00065023,0.43391839,2.77164158,0.26503793,0.41271176
-3.26863432,3.82841929,0.16208738,0.00067721,0.43540910,2.84499279,0.23460785,0.37124902
-3.26263132,3.91135169,0.17450667,0.00070826,0.44215097,2.94388615,0.20765766,0.33441617
-3.25662831,4.03040353,0.18946711,0.00074328,0.45411381,3.06752379,0.18407396,0.30220681
-3.25062531,4.18407673,0.20707599,0.00078213,0.47120056,3.21465270,0.16371101,0.27454996
-3.24462231,4.37036048,0.22743470,0.00082464,0.49325214,3.38360522,0.14639621,0.25131999
-3.23861931,4.58679552,0.25063663,0.00087070,0.52005292,3.57234855,0.13193579,0.23234694
-3.23261631,4.83054463,0.27676438,0.00092017,0.55133660,3.77854130,0.12012022,0.21742652
-3.22661331,5.09846639,0.30588618,0.00097294,0.58679217,3.99959479,0.11072942,0.20632955
-3.22061031,5.38718934,0.33805152,0.00102891,0.62606977,4.23273684,0.10353750,0.19881039
-3.21460730,5.69318404,0.37328599,0.00108800,0.66878628,4.47507593,0.09831705,0.19461407
-3.20860430,6.01283039,0.41158544,0.00115013,0.71453043,4.72366346,0.09484280,0.19348204
-3.20260130,6.34247874,0.45290968,0.00121520,0.76286750,4.97555250,0.09289473,0.19515642
-3.19659830,6.67850311,0.49717588,0.00128313,0.81334335,5.22785123,0.09226047,0.19938281
-3.19059530,7.01734603,0.54425200,0.00135377,0.86548802,5.47777025,0.09273725,0.20591172
-3.18459230,7.35555480,0.59395061,0.00142695,0.91881888,5.72266271,0.09413319,0.21449886
-3.17858929,7.68980974,0.64602349,0.00150242,0.97284343,5.96005743,0.09626811,0.22490455
-3.17258629,8.01694549,0.70015745,0.00157987,1.02706207,6.18768489,0.09897403,0.23689240
-3.16658329,8.33396707,0.75597175,0.00165887,1.08097085,6.40349706,0.10209520,0.25022776
-3.16058029,8.63806258,0.81301760,0.00173894,1.13406468,6.60568180,0.10548801,0.26467598
-3.15457729,8.92661456,0.87078005,0.00181948,1.18584103,6.79267331,0.10902065,0.28000100
-3.14857429,9.19721226,0.92868255,0.00189979,1.23580435,6.96315978,0.11257279,0.29596435
-3.14257129,9.44766654,0.98609434,0.00197910,1.28347153,7.11608957,0.11603512,0.31232482
-3.13656828,9.67602882,1.04234073,0.00205658,1.32837825,7.25067706,0.11930904,0.32883894
-3.13056528,9.88061476,1.09671614,0.00213135,1.37008643,7.36640878,0.12230639,0.34526234
-3.12456228,10.06003288,1.14849964,0.00220250,1.40819245,7.46305014,0.12494931,0.36135191
-3.11855928,10.21321692,1.19697250,0.00226916,1.44233619,7.54065265,0.12717019,0.37686892
-3.11255628,10.33946065,1.24143733,0.00233049,1.47221031,7.59956061,0.12891175,0.39158268
-3.10655328,10.43845232,1.28123786,0.00238576,1.49756952,7.64041619,0.13012727,0.40527482
-3.10055028,10.51030600,1.31577887,0.00243432,1.51823925,7.66416113,0.13078077,0.41774380
-3.09454727,10.55558607,1.34454514,0.00247569,1.53412324,7.67203315,0.13084727,0.42880945
-3.08854427,10.57532154,1.36711867,0.00250958,1.54520941,7.66555500,0.13031303,0.43831736
-3.08254127,10.57100664,1.38319347,0.00253585,1.55157358,7.64651431,0.12917566,0.44614265
-3.07653827,10.54458499,1.39258695,0.00255461,1.55338053,7.61693275,0.12744408,0.45219313
-3.07053527,10.49841521,1.39524750,0.00256613,1.55088202,7.57902348,0.12513832,0.45641144
-3.06453227,10.43521704,1.39125774,0.00257092,1.54441170,7.53513679,0.12228908,0.45877613
-3.05852926,10.35799836,1.38083326,0.00256963,1.53437668,7.48769453,0.11893702,0.45930160
-3.05252626,10.26996458,1.36431678,0.00256307,1.52124615,7.43911502,0.11513184,0.45803673
-3.04652326,10.17441359,1.34216803,0.00255220,1.50553724,7.39173081,0.11093100,0.45506243
-3.04052026,10.07462038,1.31494968,0.00253801,1.48779861,7.34770291,0.10639835,0.45048805
-3.03451726,9.97371655,1.28330992,0.00252156,1.46859270,7.30893516,0.10160244,0.44444697
-3.02851426,9.87457074,1.24796258,0.00250388,1.44847704,7.27699345,0.09661477,0.43709141
-3.02251126,9.77967618,1.20966546,0.00248595,1.42798586,7.25303415,0.09150789,0.42858681
-3.01650825,9.69105156,1.16919793,0.00246863,1.40761262,7.23774624,0.08635360,0.41910609
-3.01050525,9.61016109,1.12733871,0.00245266,1.38779443,7.23131100,0.08122107,0.40882390
-3.00450225,9.53785836,1.08484467,0.00243860,1.36889908,7.23338241,0.07617518,0.39791130
-2.99849925,9.47435780,1.04243145,0.00242680,1.35121523,7.24309038,0.07127502,0.38653091
-2.99249625,9.41923585,1.00075667,0.00241743,1.33494634,7.25906772,0.06657263,0.37483287
-2.98649325,9.37146218,0.96040615,0.00241041,1.32020847,7.27950039,0.06211204,0.36295170
-2.98049025,9.32945986,0.92188342,0.00240549,1.30703199,7.30219937,0.05792855,0.35100408
-2.97448724,9.29119154,0.88560293,0.00240221,1.29536703,7.32469114,0.05404842,0.33908764
-2.96848424,9.25426726,0.85188663,0.00239996,1.28509226,7.34432260,0.05048881,0.32728078
-2.96248124,9.21606838,0.82096396,0.00239798,1.27602652,7.35837565,0.04725804,0.31564326
-2.95647824,9.17388112,0.79297487,0.00239544,1.26794242,7.36418567,0.04435608,0.30421768
-2.95047524,9.12503291,0.76797539,0.00239144,1.26058131,7.35925833,0.04177534,0.29303155
-2.94447224,9.06702451,0.74594536,0.00238510,1.25366873,7.34137894,0.03950156,0.28209973
-2.93846923,8.99765154,0.72679766,0.00237556,1.24692954,7.30870922,0.03751494,0.27142733
-2.93246623,8.91510945,0.71038847,0.00236201,1.24010190,7.25986689,0.03579121,0.26101250
-2.92646323,8.81807734,0.69652803,0.00234380,1.23294969,7.19398466,0.03430291,0.25084936
-2.92046023,8.70577727,0.68499144,0.00232039,1.22527255,7.11074636,0.03302055,0.24093064
-2.91445723,8.57800715,0.67552898,0.00229138,1.21691354,7.01039908,0.03191372,0.23125001
-2.90845423,8.43514685,0.66787585,0.00225658,1.20776393,6.89374167,0.03095226,0.22180409
-2.90245123,8.27813867,0.66176091,0.00221594,1.19776541,6.76209107,0.03010713,0.21259396
-2.89644822,8.10844446,0.65691430,0.00216961,1.18690960,6.61722907,0.02935137,0.20362627
-2.89044522,7.92798319,0.65307403,0.00211789,1.17523545,6.46133297,0.02866078,0.19491384
-2.88444222,7.73905294,0.64999130,0.00206122,1.16282459,6.29689429,0.02801454,0.18647589
-2.87843922,7.54424249,0.64743477,0.00200016,1.14979546,6.12662993,0.02739568,0.17833783
-2.87243622,7.34633724,0.64519387,0.00193539,1.13629631,5.95339032,0.02679142,0.17053076
-2.86643322,7.14822441,0.64308117,0.00186763,1.12249800,5.78006894,0.02619340,0.16309070
-2.86043022,6.95280200,0.64093400,0.00179766,1.10858657,5.60951694,0.02559776,0.15605755
-2.85442721,6.76289495,0.63861546,0.00172628,1.09475647,5.44446618,0.02500517,0.14947401
-2.84842421,6.58118169,0.63601485,0.00165427,1.08120424,5.28746301,0.02442068,0.14338425
-2.84242121,6.41013279,0.63304771,0.00158241,1.06812328,5.14081443,0.02385359,0.13783268
-2.83641821,6.25196274,0.62965542,0.00151141,1.05569944,5.00654721,0.02331712,0.13286262
-2.83041521,6.10859499,0.62580451,0.00144195,1.04410780,4.88637983,0.02282807,0.12851501
-2.82441221,5.98163935,0.62148571,0.00137464,1.03351013,4.78170647,0.02240639,0.12482718
-2.81840920,5.87238056,0.61671259,0.00131002,1.02405334,4.69359146,0.02207468,0.12183168
-2.81240620,5.78177605,0.61152007,0.00124860,1.01586836,4.62277254,0.02185763,0.11955521
-2.80640320,5.71046090,0.60596259,0.00119081,1.00906948,4.56967084,0.02178132,0.11801770
-2.80040020,5.65875798,0.60011198,0.00113704,1.00375385,4.53440549,0.02187258,0.11723140
-2.79439720,5.62669120,0.59405517,0.00108764,1.00000103,4.51681125,0.02215814,0.11720028
-2.78839420,5.61400040,0.58789160,0.00104293,0.99787233,4.51645726,0.02266388,0.11791941
-2.78239120,5.62015650,0.58173045,0.00100320,0.99741003,4.53266611,0.02341386,0.11937466
-2.77638819,5.64437636,0.57568770,0.00096874,0.99863633,4.56453221,0.02442948,0.12154248
-2.77038519,5.68563698,0.56988303,0.00093979,1.00155206,4.61093944,0.02572849,0.12438992
-2.76438219,5.74268924,0.56443668,0.00091662,1.00613522,4.67057808,0.02732410,0.12787482
-2.75837919,5.81407174,0.55946625,0.00089945,1.01233957,4.74196160,0.02922405,0.13194618
-2.75237619,5.89812556,0.55508341,0.00088848,1.02009315,4.82344403,0.03142978,0.13654474
-2.74637319,5.99301081,0.55139083,0.00088391,1.02929716,4.91323868,0.03393572,0.14160375
-2.74037019,6.09672593,0.54847898,0.00088586,1.03982507,5.00943919,0.03672868,0.14704978
-2.73436718,6.20713050,0.54642321,0.00089444,1.05152228,5.11004345,0.03978743,0.15280383
-2.72836418,6.32197207,0.54528094,0.00090965,1.06420627,5.21298099,0.04308252,0.15878236
-2.72236118,6.43891736,0.54508903,0.00093144,1.07766749,5.31614391,0.04657630,0.16489857
-2.71635818,6.55558759,0.54586151,0.00095967,1.09167079,5.41742126,0.05022328,0.17106355
-2.71035518,6.66959762,0.54758753,0.00099409,1.10595760,5.51473637,0.05397074,0.17718760
-2.70435218,6.77859794,0.55022990,0.00103432,1.12024878,5.60608618,0.05775966,0.18318144
-2.69834917,6.88031864,0.55372396,0.00107989,1.13424804,5.68958158,0.06152589,0.18895741
-2.69234617,6.97261391,0.55797720,0.00113019,1.14764601,5.76348745,0.06520169,0.19443067
-2.68634317,7.05350587,0.56286954,0.00118450,1.16012476,5.82626099,0.06871741,0.19952029
-2.68034017,7.12122616,0.56825437,0.00124197,1.17136285,5.87658694,0.07200335,0.20415027
-2.67433717,7.17425415,0.57396055,0.00130167,1.18104070,5.91340841,0.07499182,0.20825057
-2.66833417,7.21135033,0.57979524,0.00136258,1.18884640,5.93595215,0.07761908,0.21175798
-2.66233117,7.23158401,0.58554778,0.00142360,1.19448170,5.94374730,0.07982741,0.21461700
-2.65632816,7.23435443,0.59099438,0.00148359,1.19766821,5.93663689,0.08156690,0.21678058
-2.65032516,7.21940460,0.59590376,0.00154143,1.19815369,5.91478172,0.08279709,0.21821087
-2.64432216,7.18682752,0.60004336,0.00159599,1.19571835,5.87865640,0.08348833,0.21887986
-2.63831916,7.13706448,0.60318622,0.00164619,1.19018086,5.82903744,0.08362279,0.21876990
-2.63231616,7.07089530,0.60511800,0.00169105,1.18140414,5.76698392,0.08319499,0.21787416
-2.62631316,6.98942070,0.60564412,0.00172969,1.16930055,5.69381082,0.08221204,0.21619695
-2.62031016,6.89403671,0.60459652,0.00176138,1.15383628,5.61105576,0.08069332,0.21375388
-2.61430715,6.78640166,0.60183984,0.00178555,1.13503484,5.52043967,0.07866983,0.21057180
-2.60830415,6.66839599,0.59727673,0.00180181,1.11297928,5.42382224,0.07618307,0.20668858
-2.60230115,6.54207545,0.59085187,0.00180999,1.08781301,5.32315292,0.07328369,0.20215262
