energy_ev,total_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-4.30115058,6.05349380,0.04809152,0.32205565,2.20032203,2.67157487,0.22596086,2.53933087
-4.29514757,6.05784251,0.04466073,0.32604879,2.21032491,2.67289056,0.22762633,2.53616169
-4.28914457,6.04650827,0.04133017,0.32878968,2.21291959,2.66840408,0.22867585,2.52607873
-4.28314157,6.01923884,0.03813084,0.33024237,2.20799598,2.65793677,0.22909143,2.50908389
-4.27713857,5.97589334,0.03508757,0.33038806,2.19552385,2.64133775,0.22885933,2.48522745
-4.27113557,5.91646983,0.03221901,0.32922612,2.17555835,2.61850129,0.22797104,2.45461541
-4.26513257,5.84113467,0.02953788,0.32677494,2.14824500,2.58938565,0.22642433,2.41741768
-4.25912956,5.75025247,0.02705147,0.32307253,2.11382395,2.55403272,0.22422433,2.37387658
-4.25312656,5.64441530,0.02476224,0.31817681,2.07263321,2.51258755,0.22138471,2.32431515
-4.24712356,5.52446923,0.02266849,0.31216569,2.02511063,2.46531690,0.21792871,2.26914479
-4.24112056,5.39153686,0.02076523,0.30513684,1.97179432,2.41262564,0.21389013,2.20887149
-4.23511756,5.24703382,0.01904489,0.29720701,1.91332121,2.35507037,0.20931404,2.14410001
-4.22911456,5.09267777,0.01749813,0.28851113,1.85042339,2.29336890,0.20425730,2.07553551
-4.22311156,4.93048844,0.01611456,0.27920084,1.78392211,2.22840520,0.19878861,2.00398189
-4.21710855,4.76277740,0.01488334,0.26944276,1.71471904,2.16122875,0.19298828,1.93033653
-4.21110555,4.59212701,0.01379370,0.25941618,1.64378486,2.09304813,0.18694741,1.85558102
-4.20510255,4.42135782,0.01283536,0.24931036,1.57214496,2.02521825,0.18076666,1.78076787
-4.19909955,4.25348482,0.01199875,0.23932142,1.50086260,1.95922148,0.17455455,1.70700311
-4.19309655,4.09166298,0.01127524,0.22964886,1.43101952,1.89664256,0.16842523,1.63542518
-4.18709355,3.93912330,0.01065712,0.22049165,1.36369467,1.83913808,0.16249594,1.56718050
-4.18109055,3.79910087,0.01013757,0.21204421,1.29994123,1.78840088,0.15688412,1.50339662
-4.17508754,3.67475710,0.00971054,0.20449209,1.24076291,1.74612051,0.15170425,1.44515348
-4.16908454,3.56909840,0.00937053,0.19800772,1.18709004,1.71394065,0.14706472,1.39345423
-4.16308154,3.48489402,0.00911237,0.19274616,1.13975626,1.69341479,0.14306466,1.34919632
-4.15707854,3.42459578,0.00893099,0.18884112,1.09947686,1.68596145,0.13979098,1.31314438
-4.15107554,3.39026258,0.00882117,0.18640121,1.06682924,1.69282020,0.13731574,1.28590576
-4.14507254,3.38349240,0.00877734,0.18550688,1.04223665,1.71500998,0.13569394,1.26791003
-4.13906953,3.40536431,0.00879339,0.18620770,1.02595570,1.75329099,0.13496193,1.25939330
-4.13306653,3.45639283,0.00886256,0.18852061,1.01806822,1.80813135,0.13513635,1.26038817
-4.12706353,3.53649648,0.00897738,0.19242877,1.01847804,1.87967988,0.13621389,1.27071987
-4.12106053,3.64498195,0.00912968,0.19788142,1.02691291,1.96774585,0.13817160,1.29000898
-4.11505753,3.78054497,0.00931065,0.20479459,1.04293148,2.07178687,0.14096806,1.31768070
-4.10905453,3.94128802,0.00951101,0.21305274,1.06593548,2.19090531,0.14454508,1.35298044
-4.10305153,4.12475509,0.00972116,0.22251127,1.09518650,2.32385414,0.14882995,1.39499530
-4.09704852,4.32798239,0.00993146,0.23299994,1.12982700,2.46905228,0.15373822,1.44268053
-4.09104552,4.54756414,0.01013249,0.24432690,1.16890476,2.62460951,0.15917670,1.49489012
-4.08504252,4.77973127,0.01031533,0.25628348,1.21139986,2.78836090,0.16504667,1.55041023
-4.07903952,5.02044122,0.01047191,0.26864929,1.25625333,2.95791003,0.17124710,1.60799414
-4.07303652,5.26547577,0.01059526,0.28119773,1.30239621,3.13068035,0.17767763,1.66639742
-4.06703352,5.51054426,0.01067979,0.29370155,1.34877807,3.30397340,0.18424137,1.72441181
-4.06103052,5.75138884,0.01072156,0.30593831,1.39439382,3.47503260,0.19084718,1.78089657
-4.05502751,5.98388845,0.01071846,0.31769555,1.43830785,3.64111066,0.19741146,1.83480606
-4.04902451,6.20415830,0.01067032,0.32877553,1.47967462,3.79953880,0.20385932,1.88521257
-4.04302151,6.40864157,0.01057907,0.33899930,1.51775496,3.94779556,0.21012514,1.93132361
-4.03701851,6.59419039,0.01044869,0.34821004,1.55192758,4.08357280,0.21615250,1.97249318
-4.03101551,6.75813366,0.01028523,0.35627553,1.58169565,4.20483667,0.22189358,2.00822692
-4.02501251,6.89832942,0.01009671,0.36308970,1.60668828,4.30988121,0.22730797,2.03818124
-4.01900950,7.01320047,0.00989296,0.36857329,1.62665727,4.39737257,0.23236120,2.06215674
-4.01300650,7.10175223,0.00968546,0.37267359,1.64146959,4.46638199,0.23702299,2.08008696
-4.00700350,7.16357273,0.00948712,0.37536337,1.65109630,4.51640616,0.24126543,2.09202303
-4.00100050,7.19881518,0.00931201,0.37663911,1.65559865,4.54737398,0.24506118,2.09811559
-3.99499750,7.20816439,0.00917512,0.37651869,1.65511257,4.55963948,0.24838195,2.09859501
-3.98899450,7.19278874,0.00909202,0.37503862,1.64983228,4.55396077,0.25119731,2.09375123
-3.98299150,7.15427997,0.00907864,0.37225111,1.63999416,4.53146621,0.25347395,2.08391427
-3.97698849,7.09458356,0.00915087,0.36822109,1.62586186,4.49360865,0.25517545,2.06943649
-3.97098549,7.01592255,0.00932435,0.36302322,1.60771316,4.44211001,0.25626269,2.05067743
-3.96498249,6.92071790,0.00961409,0.35673930,1.58582941,4.37889814,0.25669475,2.02799179
-3.95897949,6.81150841,0.01003418,0.34945591,1.56048784,4.30603865,0.25643036,2.00172084
-3.95297649,6.69087301,0.01059748,0.34126256,1.53195679,4.22566450,0.25542977,1.97218747
-3.94697349,6.56135801,0.01131533,0.33225022,1.50049387,4.13990597,0.25365691,1.93969449
-3.94097049,6.42541146,0.01219717,0.32251036,1.46634671,4.05082395,0.25108177,1.90452587
-3.93496748,6.28532632,0.01325029,0.31213439,1.42975578,3.96034888,0.24768270,1.86695026
-3.92896448,6.14319360,0.01447949,0.30121345,1.39095878,3.87022750,0.24344862,1.82722608
-3.92296148,6.00086627,0.01588681,0.28983843,1.35019572,3.78197929,0.23838092,1.78560734
-3.91695848,5.85993403,0.01747124,0.27810019,1.30771419,3.69686362,0.23249486,1.74234943
-3.91095548,5.72170865,0.01922845,0.26608973,1.26377400,3.61585852,0.22582053,1.69771411
-3.90495248,5.58721945,0.02115066,0.25389839,1.21865071,3.53965115,0.21840304,1.65197318
-3.89894947,5.45721772,0.02322645,0.24161783,1.17263740,3.46863956,0.21030221,1.60541021
-3.89294647,5.33218902,0.02544068,0.22933977,1.12604473,3.40294505,0.20159148,1.55832028
-3.88694347,5.21237205,0.02777452,0.21715550,1.07919870,3.34243373,0.19235631,1.51100754
-3.88094047,5.09778256,0.03020558,0.20515508,1.03243660,3.28674589,0.18269204,1.46378066
-3.87493747,4.98824105,0.03270808,0.19342619,0.98610104,3.23533124,0.17270130,1.41694669
-3.86893447,4.88340270,0.03525318,0.18205286,0.94053253,3.18748818,0.16249120,1.37080350
-3.86293147,4.78278844,0.03780943,0.17111392,0.89606107,3.14240517,0.15217035,1.32563146
-3.85692846,4.68581598,0.04034331,0.16068137,0.85299725,3.09920230,0.14184591,1.28168503
-3.85092546,4.59182977,0.04281984,0.15081876,0.81162333,3.05697133,0.13162081,1.23918458
-3.84492246,4.50012924,0.04520333,0.14157963,0.77218496,3.01481278,0.12159115,1.19830928
-3.83891946,4.40999458,0.04745816,0.13300615,0.73488394,2.97186878,0.11184415,1.15919129
-3.83291646,4.32070980,0.04954962,0.12512799,0.69987245,2.92735088,0.10245634,1.12191180
-3.82691346,4.23158272,0.05144471,0.11796154,0.66724908,2.88056219,0.09349241,1.08649907
-3.82091046,4.14196191,0.05311303,0.11150957,0.63705686,2.83091369,0.08500454,1.05292857
-3.81490745,4.05125066,0.05452752,0.10576119,0.60928335,2.77793475,0.07703214,1.02112538
-3.80890445,3.95891812,0.05566520,0.10069240,0.58386290,2.72127833,0.06960221,0.99096852
-3.80290145,3.86450807,0.05650776,0.09626699,0.56068074,2.66072131,0.06273000,0.96229726
-3.79689845,3.76764564,0.05704209,0.09243782,0.53957897,2.59616087,0.05642009,0.93491882
-3.79089545,3.66804237,0.05726058,0.08914857,0.52036393,2.52760768,0.05066768,0.90861748
-3.78489245,3.56550015,0.05716138,0.08633571,0.50281488,2.45517697,0.04546015,0.88316439
-3.77888944,3.45991436,0.05674843,0.08393073,0.48669338,2.37907820,0.04077869,0.85832792
-3.77288644,3.35127655,0.05603133,0.08186255,0.47175320,2.29960433,0.03659991,0.83388412
-3.76688344,3.23967703,0.05502509,0.08006002,0.45775034,2.21712131,0.03289755,0.80962685
-3.76088044,3.12530728,0.05374973,0.07845437,0.44445280,2.13205843,0.02964396,0.78537733
-3.75487744,3.00846243,0.05222979,0.07698162,0.43164977,2.04489983,0.02681158,0.76099280
-3.74887444,2.88954354,0.05049366,0.07558482,0.41915999,1.95617747,0.02437410,0.73637397
-3.74287144,2.76905955,0.04857293,0.07421609,0.40683906,1.86646553,0.02230759,0.71147113
-3.73686843,2.64762853,0.04650160,0.07283834,0.39458541,1.77637615,0.02059131,0.68628871
-3.73086543,2.52597785,0.04431535,0.07142665,0.38234483,1.68655632,0.01920833,0.66088812
-3.72486243,2.40494282,0.04205073,0.06996938,0.37011351,1.59768532,0.01814599,0.63538887
-3.71885943,2.28546340,0.03974442,0.06846875,0.35793944,1.51047267,0.01739606,0.60996787
-3.71285643,2.16857849,0.03743249,0.06694113,0.34592221,1.42565579,0.01695481,0.58485700
-3.70685343,2.05541753,0.03514974,0.06541683,0.33421116,1.34399710,0.01682277,0.56033883
-3.70085043,1.94718901,0.03292910,0.06393958,0.32300212,1.26628016,0.01700445,0.53674080
-3.69484742,1.84516591,0.03080108,0.06256557,0.31253260,1.19330448,0.01750775,0.51442787
-3.68884442,1.75066775,0.02879333,0.06136212,0.30307573,1.12587867,0.01834336,0.49379373
-3.68284142,1.66503969,0.02693028,0.06040602,0.29493302,1.06481193,0.01952393,0.47525097
-3.67683842,1.58962850,0.02523281,0.05978165,0.28842615,1.01090369,0.02106316,0.45922024
-3.67083542,1.52575606,0.02371809,0.05957868,0.28388790,0.96493145,0.02297482,0.44611879
-3.66483242,1.47469070,0.02239944,0.05988972,0.28165253,0.92763706,0.02527165,0.43634854
-3.65882941,1.43761692,0.02128623,0.06080762,0.28204563,0.89971154,0.02796426,0.43028407
-3.65282641,1.41560423,0.02038398,0.06242282,0.28537389,0.88177888,0.03105998,0.42826076
-3.64682341,1.40957588,0.01969437,0.06482042,0.29191481,0.87437917,0.03456173,0.43056332
-3.64082041,1.42027814,0.01921546,0.06807741,0.30190665,0.87795149,0.03846697,0.43741519
-3.63481741,1.44825117,0.01894185,0.07225979,0.31553894,0.89281713,0.04276672,0.44896886
-3.62881441,1.49380234,0.01886499,0.07741988,0.33294363,0.91916379,0.04744470,0.46529760
-3.62281141,1.55698294,0.01897350,0.08359380,0.35418728,0.95703109,0.05247664,0.48638873
-3.61680840,1.63756913,0.01925351,0.09079914,0.37926450,1.00629841,0.05782984,0.51213882
-3.61080540,1.73504830,0.01968913,0.09903303,0.40809288,1.06667528,0.06346289,0.54235087
-3.60480240,1.84861137,0.02026285,0.10827062,0.44050963,1.13769516,0.06932576,0.57673384
-3.59879940,1.97715202,0.02095602,0.11846410,0.47627025,1.21871311,0.07536011,0.61490457
-3.59279640,2.11927344,0.02174933,0.12954217,0.51504932,1.30890766,0.08149995,0.65639224
-3.58679340,2.27330295,0.02262331,0.14141033,0.55644358,1.40728746,0.08767261,0.70064537
-3.58079040,2.43731477,0.02355872,0.15395173,0.59997743,1.51270278,0.09380002,0.74704136
-3.57478739,2.60916092,0.02453706,0.16702879,0.64511079,1.62386195,0.09980027,0.79489839
-3.56878439,2.78650986,0.02554089,0.18048553,0.69124927,1.73935265,0.10558945,0.84348957
-3.56278139,2.96689225,0.02655420,0.19415060,0.73775649,1.85766775,0.11108368,0.89205889
-3.55677839,3.14775282,0.02756263,0.20784091,0.78396833,1.97723518,0.11620132,0.93983880
-3.55077539,3.32650725,0.02855367,0.22136586,0.82920857,2.09645115,0.12086529,0.98606868
-3.54477239,3.50060239,0.02951675,0.23453190,0.87280579,2.21371596,0.12500534,1.03001395
-3.53876938,3.66757808,0.03044324,0.24714748,0.91411066,2.32747127,0.12856032,1.07098503
-3.53276638,3.82512893,0.03132640,0.25902802,0.95251331,2.43623797,0.13148026,1.10835562
-3.52676338,3.97116386,0.03216122,0.27000086,0.98746012,2.53865333,0.13372830,1.14157969
-3.52076038,4.10386157,0.03294422,0.27990998,1.01846920,2.63350641,0.13528219,1.17020655
-3.51475738,4.22172025,0.03367323,0.28862029,1.04514418,2.71977068,0.13613550,1.19389346
-3.50875438,4.32359960,0.03434708,0.29602127,1.06718554,2.79663274,0.13629841,1.21241536
-3.50275138,4.40875408,0.03496534,0.30203000,1.08439932,2.86351639,0.13579795,1.22567124
-3.49674837,4.47685599,0.03552808,0.30659325,1.09670250,2.92010117,0.13467779,1.23368701
-3.49074537,4.52800778,0.03603562,0.30968866,1.10412507,2.96633502,0.13299752,1.23661460
-3.48474237,4.56274314,0.03648836,0.31132497,1.10680862,3.00244042,0.13083138,1.23472745
-3.47873937,4.58201671,0.03688667,0.31154127,1.10500131,3.02891400,0.12826657,1.22841235
-3.47273637,4.58718273,0.03723090,0.31040527,1.09904957,3.04651939,0.12540111,1.21815797
-3.46673337,4.57996318,0.03752136,0.30801077,1.08938671,3.05627352,0.12234130,1.20454048
-3.46073037,4.56240605,0.03775846,0.30447427,1.07651874,3.05942636,0.11919899,1.18820664
-3.45472736,4.53683507,0.03794291,0.29993104,1.06100812,3.05743467,0.11608849,1.16985492
-3.44872436,4.50579173,0.03807588,0.29453064,1.04345576,3.05192995,0.11312354,1.15021526
-3.44272136,4.47197118,0.03815930,0.28843222,1.02448207,3.04468111,0.11041410,1.13002811
-3.43671836,4.43815335,0.03819602,0.28179960,1.00470762,3.03755263,0.10806336,1.11002329
-3.43071536,4.40713082,0.03819009,0.27479643,0.98473410,3.03245863,0.10616474,1.09089936
-3.42471236,4.38163509,0.03814685,0.26758163,0.96512628,3.03131394,0.10479936,1.07330415
-3.41870935,4.36426289,0.03807300,0.26030508,0.94639550,3.03598305,0.10403362,1.05781678
-3.41270635,4.35740439,0.03797660,0.25310393,0.92898525,3.04822802,0.10391728,1.04493190
-3.40670335,4.36317503,0.03786688,0.24609948,0.91325937,3.06965670,0.10448198,1.03504640
-3.40070035,4.38335283,0.03775400,0.23939468,0.89949315,3.10167282,0.10574022,1.02844902
-3.39469735,4.41932319,0.03764869,0.23307251,0.88786757,3.14542928,0.10768482,1.02531308
-3.38869435,4.47203293,0.03756174,0.22719506,0.87846698,3.20178668,0.11028894,1.02569249
-3.38269135,4.54195534,0.03750349,0.22180328,0.87128000,3.27127853,0.11350662,1.02952120
-3.37668834,4.62906794,0.03748318,0.21691762,0.86620370,3.35408498,0.11727378,1.03661599
-3.37068534,4.73284426,0.03750841,0.21253916,0.86305074,3.45001668,0.12150981,1.04668257
-3.36468234,4.85226065,0.03758449,0.20865136,0.86155921,3.55850998,0.12611948,1.05932479
-3.35867934,4.98581885,0.03771396,0.20522228,0.86140469,3.67863451,0.13099531,1.07405669
-3.35267634,5.13158418,0.03789618,0.20220716,0.86221403,3.80911377,0.13602032,1.09031704
-3.34667334,5.28723906,0.03812702,0.19955117,0.86358033,3.94835866,0.14107096,1.10748598
-3.34067034,5.45015047,0.03839879,0.19719231,0.86507860,4.09451335,0.14602029,1.12490315
-3.33466733,5.61744969,0.03870030,0.19506435,0.86628135,4.24551238,0.15074126,1.14188702
-3.32866433,5.78612170,0.03901708,0.19309961,0.86677376,4.39914709,0.15510997,1.15775461
-3.32266133,5.95310124,0.03933191,0.19123161,0.86616773,4.55313893,0.15900887,1.17184108
-3.31665833,6.11537196,0.03962536,0.18939744,0.86411453,4.70521674,0.16232983,1.18351870
-3.31065533,6.27006467,0.03987661,0.18753987,0.86031556,4.85319460,0.16497683,1.19221451
-3.30465233,6.41455070,0.04006427,0.18560912,0.85453094,4.99504681,0.16686845,1.19742621
-3.29864932,6.54652629,0.04016737,0.18356421,0.84658580,5.12897631,0.16793980,1.19873577
-3.29264632,6.66408411,0.04016624,0.18137409,0.83637417,5.25347308,0.16814409,1.19582036
-3.28664332,6.76576863,0.04004352,0.17901830,0.82386042,5.36735952,0.16745359,1.18846038
-3.28064032,6.85061262,0.03978492,0.17648734,0.80907841,5.46982028,0.16586010,1.17654428
-3.27463732,6.91815291,0.03938002,0.17378272,0.79212848,5.56041483,0.16337483,1.16007014
-3.26863432,6.96842453,0.03882274,0.17091669,0.77317248,5.63907175,0.16002778,1.13914401
-3.26263132,7.00193353,0.03811182,0.16791173,0.75242726,5.70606511,0.15586659,1.11397524
-3.25662831,7.01960963,0.03725090,0.16479969,0.73015679,5.76197383,0.15095498,1.08486890
-3.25062531,7.02274133,0.03624856,0.16162080,0.70666330,5.80762636,0.14537078,1.05221576
-3.24462231,7.01289671,0.03511802,0.15842238,0.68227794,5.84403354,0.13920366,1.01648024
-3.23861931,6.99183416,0.03387678,0.15525738,0.65735106,5.87231354,0.13255276,0.97818678
-3.23261631,6.96140797,0.03254601,0.15218281,0.63224266,5.89361319,0.12552406,0.93790525
-3.22661331,6.92347378,0.03114987,0.14925797,0.60731330,5.90903037,0.11822786,0.89623591
-3.22061031,6.87979927,0.02971472,0.14654269,0.58291565,5.91954206,0.11077627,0.85379450
-3.21460730,6.83198494,0.02826833,0.14409548,0.55938705,5.92594258,0.10328091,0.81119800
-3.20860430,6.78139947,0.02683902,0.14197181,0.53704322,5.92879582,0.09585079,0.76905149
-3.20260130,6.72913321,0.02545494,0.14022246,0.51617328,5.92840460,0.08859047,0.72793661
-3.19659830,6.67597234,0.02414339,0.13889204,0.49703623,5.92479921,0.08159856,0.68840182
-3.19059530,6.62239505,0.02293019,0.13801789,0.47985875,5.91774620,0.07496652,0.65095469
-3.18459230,6.56858964,0.02183927,0.13762912,0.46483455,5.90677700,0.06877775,0.61605640
-3.17858929,6.51449335,0.02089238,0.13774623,0.45212491,5.89123500,0.06310705,0.58411823
-3.17258629,6.45984924,0.02010891,0.13838097,0.44186043,5.87033839,0.05802029,0.55550014
-3.16658329,6.40427740,0.01950585,0.13953676,0.43414370,5.84325513,0.05357433,0.53051098
-3.16058029,6.34735595,0.01909793,0.14120940,0.42905260,5.80918565,0.04981710,0.50941014
-3.15457729,6.28870661,0.01889780,0.14338825,0.42664404,5.76744830,0.04678785,0.49241023
-3.14857429,6.22807936,0.01891625,0.14605767,0.42695772,5.71756247,0.04451737,0.47968034
-3.14257129,6.16543075,0.01916262,0.14919864,0.43001965,5.65932419,0.04302837,0.47134950
-3.13656828,6.10099071,0.01964501,0.15279057,0.43584504,5.59286978,0.04233573,0.46750995
-3.13056528,6.03531372,0.02037064,0.15681302,0.44444050,5.51872337,0.04244673,0.46821985
-3.12456228,5.96931062,0.02134603,0.16124732,0.45580511,5.43782537,0.04336134,0.47350513
-3.11855928,5.90425907,0.02257719,0.16607792,0.46993032,5.35153987,0.04507227,0.48336044
-3.11255628,5.84179149,0.02406964,0.17129336,0.48679871,5.26164027,0.04756515,0.49774901
-3.10655328,5.78386093,0.02582838,0.17688684,0.50638149,5.17027341,0.05081861,0.51660150
-3.10055028,5.73268639,0.02785767,0.18285621,0.52863499,5.07990403,0.05480441,0.53981408
-3.09454727,5.69068044,0.03016079,0.18920345,0.55349637,4.99324196,0.05948763,0.56724588
-3.08854427,5.66036276,0.03273958,0.19593369,0.58087868,4.91315568,0.06482696,0.59871631
-3.08254127,5.64426423,0.03559404,0.20305366,0.61066594,4.84257635,0.07077516,0.63400241
-3.07653827,5.64482619,0.03872179,0.21056983,0.64270825,4.78439681,0.07727969,0.67283689
-3.07053527,5.66430026,0.04211749,0.21848623,0.67681764,4.74137021,0.08428353,0.71490713
-3.06453227,5.70465324,0.04577238,0.22680216,0.71276494,4.71601277,0.09172619,0.75985542
-3.05852926,5.76748186,0.04967374,0.23550986,0.75027793,4.71051480,0.09954496,0.80728087
-3.05252626,5.85394098,0.05380452,0.24459237,0.78904117,4.72666366,0.10767628,0.85674307
-3.04652326,5.96468832,0.05814308,0.25402164,0.82869758,4.76578138,0.11605720,0.90776753
-3.04052026,6.09984767,0.06266302,0.26375710,0.86885196,4.82867907,0.12462693,0.95985285
-3.03451726,6.25899170,0.06733326,0.27374468,0.90907624,4.91562933,0.13332834,1.01247937
-3.02851426,6.44114412,0.07211814,0.28391648,0.94891650,5.02635688,0.14210926,1.06511904
-3.02251126,6.64480059,0.07697792,0.29419100,0.98790137,5.16004703,0.15092368,1.11724591
-3.01650825,6.86796623,0.08186923,0.30447399,1.02555156,5.31537064,0.15973254,1.16834698
-3.01050525,7.10820767,0.08674581,0.31465995,1.06139006,5.49052387,0.16850420,1.21793255
-3.00450225,7.36271644,0.09155937,0.32463407,1.09495264,5.68328031,0.17721443,1.26554588
-2.99849925,7.62838065,0.09626048,0.33427470,1.12579817,5.89105296,0.18584599,1.31077138
-2.99249625,7.90186166,0.10079966,0.34345604,1.15351838,6.11096324,0.19438765,1.35324103
-2.98649325,8.17967255,0.10512833,0.35205119,1.17774663,6.33991415,0.20283281,1.39263881
-2.98049025,8.45825542,0.10919996,0.35993522,1.19816556,6.57466503,0.21117770,1.42870274
-2.97448724,8.73405499,0.11297098,0.36698826,1.21451311,6.81190527,0.21941929,1.46122476
-2.96848424,9.00358648,0.11640173,0.37309853,1.22658716,7.04832479,0.22755294,1.49004844
-2.96248124,9.26349618,0.11945728,0.37816508,1.23424842,7.28067964,0.23557003,1.51506475
-2.95647824,9.51061380,0.12210808,0.38210039,1.23742186,7.50585095,0.24345565,1.53620645
-2.95047524,9.74199620,0.12433046,0.38483258,1.23609673,7.72089665,0.25118648,1.55344141
-2.94447224,9.95496252,0.12610700,0.38630724,1.23032536,7.92309504,0.25872906,1.56676561
-2.93846923,10.14712143,0.12742671,0.38648899,1.22022092,8.10998031,0.26603859,1.57619620
-2.93246623,10.31639117,0.12828500,0.38536253,1.20595459,8.27937010,0.27305833,1.58176531
-2.92646323,10.46101376,0.12868358,0.38293345,1.18775205,8.42938565,0.27971966,1.58351516
-2.92046023,10.57956436,0.12863018,0.37922860,1.16588984,8.55846525,0.28594296,1.58149471
-2.91445723,10.67095736,0.12813815,0.37429619,1.14069153,8.66537209,0.29163919,1.57575832
-2.90845423,10.73445005,0.12722599,0.36820555,1.11252397,8.74919721,0.29671228,1.56636643
-2.90245123,10.76964507,0.12591685,0.36104664,1.08179364,8.80935883,0.30106204,1.55338834
-2.89644822,10.77649210,0.12423788,0.35292939,1.04894305,8.84559861,0.30458774,1.53690684
-2.89044522,10.75528919,0.12221976,0.34398270,1.01444732,8.85797586,0.30719202,1.51702445
-2.88444222,10.70668354,0.11989601,0.33435336,0.97881069,8.84685979,0.30878501,1.49387072
-2.87843922,10.63167129,0.11730254,0.32420478,0.94256287,8.81292020,0.30928849,1.46761012
-2.87243622,10.53159529,0.11447705,0.31371549,0.90625524,8.75711642,0.30863989,1.43844990
-2.86643322,10.40813981,0.11145860,0.30307756,0.87045644,8.68068403,0.30679585,1.40664713
-2.86043022,10.26332071,0.10828710,0.29249481,0.83574755,8.58511878,0.30373530,1.37251455
-2.85442721,10.09946958,0.10500295,0.28218079,0.80271646,8.47215701,0.29946176,1.33642433
-2.84842421,9.91921047,0.10164657,0.27235666,0.77195148,8.34375163,0.29400476,1.29880949
-2.84242121,9.72542810,0.09825807,0.26324868,0.74403406,8.20204311,0.28742044,1.26016255
-2.83641821,9.52122660,0.09487684,0.25508559,0.71953066,8.04932482,0.27979096,1.22103108
-2.83041521,9.30987872,0.09154115,0.24809563,0.69898386,7.88800267,0.27122314,1.18201025
-2.82441221,9.09476560,0.08828777,0.24250325,0.68290267,7.72054909,0.26184595,1.14373238
-2.81840920,8.87930841,0.08515158,0.23852554,0.67175242,7.54945234,0.25180734,1.10685382
-2.81240620,8.66689325,0.08216514,0.23636842,0.66594432,7.37716199,0.24127021,1.07203961
-2.80640320,8.46079202,0.07935831,0.23622250,0.66582505,7.20603263,0.23040792,1.03994642
-2.80040020,8.26408182,0.07675786,0.23825878,0.67166666,7.03826763,0.21939936,1.01120445
-2.79439720,8.07956644,0.07438709,0.24262429,0.68365719,6.87586546,0.20842395,0.98639909
-2.78839420,7.90970323,0.07226555,0.24943773,0.70189236,6.72057108,0.19765659,0.96605304
-2.78239120,7.75653884,0.07040872,0.25878520,0.72636875,6.57383479,0.18726286,0.95060960
-2.77638819,7.62165701,0.06882786,0.27071636,0.75697881,6.43678086,0.17739466,0.94041795
-2.77038519,7.50614109,0.06752984,0.28524100,0.79350804,6.31018772,0.16818636,0.93572090
-2.76438219,7.41055311,0.06651713,0.30232635,0.83563465,6.19448085,0.15975165,0.93664578
-2.75837919,7.33493079,0.06578776,0.32189517,0.88293186,6.08973905,0.15218111,0.94319868
-2.75237619,7.27880243,0.06533546,0.34382497,0.93487305,5.99571371,0.14554067,0.95526238
-2.74637319,7.24121905,0.06514980,0.36794822,0.99083964,5.91186020,0.13987074,0.97259798
-2.74037019,7.22080205,0.06521638,0.39405394,1.05013171,5.83737954,0.13518628,0.99485024
-2.73436718,7.21580395,0.06551708,0.42189047,1.11198114,5.77126814,0.13147753,1.02155625
-2.72836418,7.22417910,0.06603034,0.45116951,1.17556683,5.71237284,0.12871138,1.05215723
-2.72236118,7.24366075,0.06673142,0.48157135,1.24003170,5.65944816,0.12683340,1.08601290
-2.71635818,7.27184093,0.06759271,0.51275112,1.30450084,5.61121286,0.12577022,1.12241788
-2.71035518,7.30624933,0.06858408,0.54434590,1.36810017,5.56640296,0.12543240,1.16061955
-2.70435218,7.34442803,0.06967312,0.57598237,1.42997515,5.52381863,0.12571741,1.19983670
-2.69834917,7.38399899,0.07082559,0.60728478,1.48930862,5.48236321,0.12651286,1.23927839
-2.69234617,7.42272235,0.07200573,0.63788300,1.54533730,5.44107291,0.12769976,1.27816238
-2.68634317,7.45854377,0.07317669,0.66742012,1.59736639,5.39913667,0.12915571,1.31573255
-2.68034017,7.48963030,0.07430106,0.69555964,1.64478166,5.35590624,0.13075801,1.35127495
-2.67433717,7.51439461,0.07534136,0.72199164,1.68705875,5.31089719,0.13238667,1.38413198
-2.66833417,7.53150839,0.07626068,0.74643805,1.72376948,5.26378206,0.13392713,1.41371448
-2.66233117,7.53990589,0.07702336,0.76865660,1.75458501,5.21437721,0.13527280,1.43951146
-2.65632816,7.53877935,0.07759575,0.78844357,1.77927603,5.16262532,0.13632728,1.46109747
-2.65032516,7.52756802,0.07794695,0.80563520,1.79771012,5.10857523,0.13700634,1.47813754
-2.64432216,7.50594253,0.07804966,0.82010793,1.80984674,5.05236107,0.13723956,1.49038985
-2.63831916,7.47378652,0.07788093,0.83177750,1.81573026,4.99418211,0.13697164,1.49770610
-2.63231616,7.43117699,0.07742292,0.84059716,1.81548159,4.93428473,0.13616335,1.50003011
-2.62631316,7.37836471,0.07666353,0.84655514,1.80928904,4.87294729,0.13479220,1.49739452
-2.62031016,7.31575572,0.07559693,0.84967175,1.79739889,4.81046851,0.13285268,1.48991616
-2.61430715,7.24389447,0.07422394,0.84999609,1.78010632,4.74715956,0.13035613,1.47779027
-2.60830415,7.16344905,0.07255215,0.84760294,1.75774709,4.68333960,0.12733035,1.46128380
-2.60230115,7.07519868,0.07059596,0.84258966,1.73069032,4.61933456,0.12381872,1.44072808
