energy_ev,total_up,total_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Si_p_up,Si_p_down,Si_d_up,Si_d_down
-3.79089545,8.05366080,-7.76443018,1.68095298,-1.83866690,6.32979353,-5.70292201,0.00608199,-0.00650124,1.54897526,-1.77037027,1.80241816,-1.61125734,0.00000000,-0.00000000
-3.78489245,7.97443117,-7.87053072,1.63940496,-1.84947329,6.32230711,-5.80889803,0.00594259,-0.00658820,1.49375731,-1.77349310,1.80954816,-1.64440077,0.00000000,-0.00000000
-3.77888944,7.87975865,-7.94604242,1.59416805,-1.85152667,6.30432000,-5.89600371,0.00577962,-0.00663814,1.43451572,-1.76708417,1.81427584,-1.67288379,0.00000000,-0.00000000
-3.77288644,7.77164298,-7.99161060,1.54598491,-1.84497006,6.27674302,-5.96467760,0.00559567,-0.00665054,1.37208530,-1.75138702,1.81677698,-1.69684404,0.00000000,-0.00000000
-3.76688344,7.65200134,-8.00846223,1.49559466,-1.83012196,6.24040338,-6.01571612,0.00539350,-0.00662560,1.30728507,-1.72681828,1.81719787,-1.71651330,0.00000000,-0.00000000
-3.76088044,7.52263782,-7.99833301,1.44371902,-1.80746088,6.19603607,-6.05021888,0.00517598,-0.00656425,1.24090231,-1.69394956,1.81565501,-1.73220092,0.00000000,-0.00000000
-3.75487744,7.38522507,-7.96338005,1.39105091,-1.77760535,6.14428462,-6.06952528,0.00494606,-0.00646807,1.17367943,-1.65348494,1.81223759,-1.74427510,0.00000000,-0.00000000
-3.74887444,7.24129746,-7.90608461,1.33824569,-1.74129038,6.08571022,-6.07514583,0.00470668,-0.00633923,1.10630391,-1.60623541,1.80701244,-1.75314283,0.00000000,-0.00000000
-3.74287144,7.09225438,-7.82915007,1.28591481,-1.69934150,6.02080763,-6.06869165,0.00446077,-0.00618042,1.03940119,-1.55309129,1.80003087,-1.75922977,0.00000000,-0.00000000
-3.73686843,6.93937181,-7.73539984,1.23462183,-1.65264784,5.95002608,-6.05180588,0.00421119,-0.00599474,0.97353057,-1.49499394,1.79133664,-1.76296081,0.00000000,-0.00000000
-3.73086543,6.78381982,-7.62768018,1.18488033,-1.60213513,5.87379298,-6.02610024,0.00396072,-0.00578563,0.90918365,-1.43290799,1.78097465,-1.76474265,0.00000000,-0.00000000
-3.72486243,6.62668354,-7.50877198,1.13715346,-1.54874004,5.79253815,-5.99309957,0.00371206,-0.00555673,0.84678508,-1.36779504,1.76899929,-1.76494887,0.00000000,-0.00000000
-3.71885943,6.46898510,-7.38131508,1.09185458,-1.49338667,5.70671667,-5.95419675,0.00346776,-0.00531181,0.78669518,-1.30058999,1.75548205,-1.76390833,0.00000000,-0.00000000
-3.71285643,6.31170417,-7.24774768,1.04934852,-1.43696598,5.61682819,-5.91061948,0.00323030,-0.00505467,0.72921397,-1.23218058,1.74051758,-1.76189731,0.00000000,-0.00000000
-3.70685343,6.15579501,-7.11026227,1.00995319,-1.38031880,5.52343126,-5.86340976,0.00300201,-0.00478905,0.67458609,-1.16339066,1.72422780,-1.75913542,0.00000000,-0.00000000
-3.70085043,6.00219849,-6.97077883,0.97394105,-1.32422258,5.42715146,-5.81341614,0.00278516,-0.00451858,0.62300632,-1.09496769,1.70676377,-1.75578539,0.00000000,-0.00000000
-3.69484742,5.85184793,-6.83093453,0.94154013,-1.26938210,5.32868268,-5.76129792,0.00258192,-0.00424669,0.57462524,-1.02757424,1.68830496,-1.75195633,0.00000000,-0.00000000
-3.68884442,5.70566831,-6.69208863,0.91293455,-1.21642398,5.22878145,-5.70753993,0.00239437,-0.00397661,0.52955465,-0.96178364,1.66905622,-1.74771002,0.00000000,-0.00000000
-3.68284142,5.56456879,-6.55534037,0.88826429,-1.16589445,5.12825466,-5.65247590,0.00222456,-0.00371130,0.48787263,-0.89807922,1.64924225,-1.74306951,0.00000000,-0.00000000
-3.67683842,5.42942939,-6.42155699,0.86762439,-1.11826021,5.02794151,-5.59631811,0.00207449,-0.00345347,0.44962795,-0.83685683,1.62910031,-1.73802932,0.00000000,-0.00000000
-3.67083542,5.30108269,-6.29140872,0.85106356,-1.07391139,4.92869104,-5.53919061,0.00194614,-0.00320558,0.41484382,-0.77843000,1.60887132,-1.73256630,0.00000000,-0.00000000
-3.66483242,5.18029239,-6.16540744,0.83858248,-1.03316632,4.83133671,-5.48116344,0.00184147,-0.00296983,0.38352085,-0.72303712,1.58879011,-1.72665044,0.00000000,-0.00000000
-3.65882941,5.06773023,-6.04394575,0.83013204,-0.99627705,4.73667002,-5.42228525,0.00176244,-0.00274822,0.35563941,-0.67084992,1.56907544,-1.72025468,0.00000000,-0.00000000
-3.65282641,4.96395341,-5.92733352,0.82561186,-0.96343534,4.64541476,-5.36261212,0.00171099,-0.00254259,0.33116126,-0.62198277,1.54992037,-1.71336309,0.00000000,-0.00000000
-3.64682341,4.86938457,-5.81582933,0.82486947,-0.93477823,4.55820403,-5.30223068,0.00168906,-0.00235461,0.31003082,-0.57650210,1.53148384,-1.70597697,0.00000000,-0.00000000
-3.64082041,4.78429589,-5.70966510,0.82770031,-0.91039300,4.47556152,-5.24127421,0.00169855,-0.00218586,0.29217605,-0.53443537,1.51388378,-1.69811828,0.00000000,-0.00000000
-3.63481741,4.70879921,-5.60906251,0.83384916,-0.89032106,4.39788857,-5.17993109,0.00174131,-0.00203786,0.27750916,-0.49577943,1.49719251,-1.68983043,0.00000000,-0.00000000
-3.62881441,4.64284332,-5.51424087,0.84301290,-0.87456057,4.32545793,-5.11844528,0.00181910,-0.00191212,0.26592730,-0.46050774,1.48143455,-1.68117638,0.00000000,-0.00000000
-3.62281141,4.58621903,-5.42541671,0.85484507,-0.86306796,4.25841507,-5.05710959,0.00193359,-0.00181014,0.25731343,-0.42857634,1.46658735,-1.67223433,0.00000000,-0.00000000
-3.61680840,4.53857267,-5.34279593,0.86896211,-0.85575832,4.19678696,-4.99625255,0.00208625,-0.00173345,0.25153743,-0.39992852,1.45258461,-1.66309133,0.00000000,-0.00000000
-3.61080540,4.49942739,-5.26656024,0.88495131,-0.85250488,4.14049812,-4.93622045,0.00227837,-0.00168365,0.24845752,-0.37449826,1.43932245,-1.65383554,0.00000000,-0.00000000
-3.60480240,4.46821184,-5.19684955,0.90238030,-0.85313815,4.08939320,-4.87735641,0.00251095,-0.00166236,0.24792211,-0.35221231,1.42666782,-1.64454765,0.00000000,-0.00000000
-3.59879940,4.44429460,-5.13374286,0.92080779,-0.85744496,4.04326469,-4.81997855,0.00278469,-0.00167125,0.24977207,-0.33299141,1.41446890,-1.63529238,0.00000000,-0.00000000
-3.59279640,4.42702300,-5.07723972,0.93979531,-0.86516782,4.00188437,-4.76435921,0.00309994,-0.00171200,0.25384332,-0.31675057,1.40256682,-1.62611064,0.00000000,-0.00000000
-3.58679340,4.41576408,-5.02724483,0.95891926,-0.87600533,3.96503652,-4.71070741,0.00345664,-0.00178629,0.25996981,-0.30339884,1.39080804,-1.61701318,0.00000000,-0.00000000
-3.58079040,4.40994540,-4.98355751,0.97778298,-0.88961362,3.93255093,-4.65915613,0.00385430,-0.00189572,0.26798661,-0.29283868,1.37905678,-1.60797631,0.00000000,-0.00000000
-3.57478739,4.40909348,-4.94586795,0.99602810,-0.90560957,3.90433355,-4.60975593,0.00429201,-0.00204178,0.27773312,-0.28496536,1.36720650,-1.59894007,0.00000000,-0.00000000
-3.56878439,4.41286735,-4.91376130,1.01334474,-0.92357576,3.88039284,-4.56247571,0.00476839,-0.00222581,0.28905614,-0.27966636,1.35519005,-1.58980937,0.00000000,-0.00000000
-3.56278139,4.42108516,-4.88673009,1.02947993,-0.94306724,3.86085990,-4.51721115,0.00528168,-0.00244889,0.30181273,-0.27682120,1.34298751,-1.58045790,0.00000000,-0.00000000
-3.55677839,4.43374175,-4.86419496,1.04424375,-0.96362029,3.84600081,-4.47380051,0.00582972,-0.00271181,0.31587262,-0.27630160,1.33063145,-1.57073499,0.00000000,-0.00000000
-3.55077539,4.45101598,-4.84553301,1.05751298,-0.98476270,3.83622002,-4.43204709,0.00641003,-0.00301500,0.33112001,-0.27797234,1.31820902,-1.56047488,0.00000000,-0.00000000
-3.54477239,4.47326655,-4.83011228,1.06923175,-1.00602537,3.83205397,-4.39174717,0.00701988,-0.00335849,0.34745470,-0.28169250,1.30586073,-1.54950804,0.00000000,-0.00000000
-3.53876938,4.50101611,-4.81733063,1.07940931,-1.02695482,3.83415475,-4.35272152,0.00765640,-0.00374182,0.36479239,-0.28731743,1.29377581,-1.53767385,0.00000000,-0.00000000
-3.53276638,4.53492375,-4.80665669,1.08811486,-1.04712586,3.84326410,-4.31484872,0.00831664,-0.00416408,0.38306409,-0.29470105,1.28218438,-1.52483382,0.00000000,-0.00000000
-3.52676338,4.57574680,-4.79767026,1.09546960,-1.06615400,3.86017852,-4.27809771,0.00899766,-0.00462385,0.40221464,-0.30369858,1.27134650,-1.51088451,0.00000000,-0.00000000
-3.52076038,4.62429340,-4.79009955,1.10163646,-1.08370684,3.88570691,-4.24255748,0.00969667,-0.00511924,0.42220042,-0.31416950,1.26153896,-1.49576939,0.00000000,-0.00000000
-3.51475738,4.68136790,-4.78385272,1.10680790,-1.09951382,3.92062247,-4.20846155,0.01041101,-0.00564793,0.44298619,-0.32598044,1.25304010,-1.47948869,0.00000000,-0.00000000
-3.50875438,4.74771151,-4.77904106,1.11119257,-1.11337379,3.96561120,-4.17620514,0.01113828,-0.00620721,0.46454145,-0.33900802,1.24611356,-1.46210651,0.00000000,-0.00000000
-3.50275138,4.82394123,-4.77599209,1.11500122,-1.12515990,4.02121934,-4.14635339,0.01187632,-0.00679409,0.48683623,-0.35314125,1.24099185,-1.44375477,0.00000000,-0.00000000
-3.49674837,4.91049002,-4.77525087,1.11843289,-1.13482147,4.08780255,-4.11963947,0.01262320,-0.00740539,0.50983666,-0.36828341,1.23786048,-1.42463337,0.00000000,-0.00000000
-3.49074537,5.00755155,-4.77756857,1.12166193,-1.14238261,4.16547950,-4.09695169,0.01337714,-0.00803785,0.53350067,-0.38435330,1.23684354,-1.40500648,0.00000000,-0.00000000
-3.48474237,5.11503238,-4.78387828,1.12482653,-1.14793771,4.25409251,-4.07930964,0.01413647,-0.00868827,0.55777377,-0.40128556,1.23799158,-1.38519496,0.00000000,-0.00000000
-3.47873937,5.23251476,-4.79525831,1.12801949,-1.15164378,4.35317759,-4.06782992,0.01489946,-0.00935362,0.58258553,-0.41903018,1.24127239,-1.36556514,0.00000000,-0.00000000
-3.47273637,5.35923206,-4.81288431,1.13128150,-1.15371008,4.46194612,-4.06368244,0.01566420,-0.01003114,0.60784669,-0.43755105,1.24656531,-1.34651436,0.00000000,-0.00000000
-3.46673337,5.49405902,-4.83797202,1.13459746,-1.15438550,4.57927939,-4.06803911,0.01642841,-0.01071847,0.63344730,-0.45682355,1.25365941,-1.32845409,0.00000000,-0.00000000
-3.46073037,5.63551790,-4.87171304,1.13789588,-1.15394437,4.70373739,-4.08201697,0.01718924,-0.01141365,0.65925595,-0.47683141,1.26225570,-1.31179117,0.00000000,-0.00000000
-3.45472736,5.78180089,-4.91520665,1.14105135,-1.15267125,4.83358184,-4.10661853,0.01794316,-0.01211523,0.68512029,-0.49756280,1.27197337,-1.29690832,0.00000000,-0.00000000
-3.44872436,5.93080862,-4.96939075,1.14388996,-1.15084559,4.96681335,-4.14267183,0.01868575,-0.01282215,0.71086872,-0.51900587,1.28235992,-1.28414479,0.00000000,-0.00000000
-3.44272136,6.08020342,-5.03497538,1.14619729,-1.14872705,5.10122151,-4.19077356,0.01941163,-0.01353376,0.73631345,-0.54114409,1.29290459,-1.27377807,0.00000000,-0.00000000
-3.43671836,6.22747555,-5.11238227,1.14772847,-1.14654200,5.23444633,-4.25123782,0.02011437,-0.01424966,0.76125459,-0.56395141,1.30305468,-1.26600776,0.00000000,-0.00000000
-3.43071536,6.37001974,-5.20169354,1.14821984,-1.14447217,5.36404865,-4.32405356,0.02078652,-0.01496956,0.78548537,-0.58738772,1.31223392,-1.26094229,0.00000000,-0.00000000
-3.42471236,6.50521895,-5.30261254,1.14740138,-1.14264561,5.48758677,-4.40885303,0.02141969,-0.01569309,0.80879795,-0.61139470,1.31986214,-1.25858926,0.00000000,-0.00000000
-3.41870935,6.63053168,-5.41443907,1.14500947,-1.14113075,5.60269606,-4.50489335,0.02200466,-0.01641955,0.83098989,-0.63589250,1.32537537,-1.25884995,0.00000000,-0.00000000
-3.41270635,6.74357921,-5.53606099,1.14079917,-1.13993340,5.70716844,-4.61105264,0.02253165,-0.01714772,0.85187069,-0.66077730,1.32824543,-1.26151827,0.00000000,-0.00000000
-3.40670335,6.84222883,-5.66596301,1.13455540,-1.13899711,5.79902797,-4.72584161,0.02299056,-0.01787560,0.87126824,-0.68592003,1.32799830,-1.26628430,0.00000000,-0.00000000
-3.40070035,6.92466948,-5.80225313,1.12610271,-1.13820647,5.87659960,-4.84743074,0.02337138,-0.01860019,0.88903481,-0.71116641,1.32423039,-1.27274222,0.00000000,-0.00000000
-3.39469735,6.98947647,-5.94270605,1.11531295,-1.13739341,5.93856798,-4.97369256,0.02366451,-0.01931737,0.90505221,-0.73633832,1.31662218,-1.28040247,0.00000000,-0.00000000
-3.38869435,7.03566240,-6.08482227,1.10211076,-1.13634571,5.98402366,-5.10225761,0.02386124,-0.02002171,0.91923599,-0.76123658,1.30494868,-1.28870740,0.00000000,-0.00000000
-3.38269135,7.06271231,-6.22590070,1.08647673,-1.13481768,6.01249497,-5.23058242,0.02395408,-0.02070649,0.93153832,-0.78564503,1.28908642,-1.29704989,0.00000000,-0.00000000
-3.37668834,7.07060140,-6.36312202,1.06844804,-1.13254198,6.02396406,-5.35602666,0.02393722,-0.02136369,0.94194948,-0.80933577,1.26901683,-1.30479404,0.00000000,-0.00000000
-3.37068534,7.05979484,-6.49363954,1.04811697,-1.12924230,6.01886643,-5.47593681,0.02380682,-0.02198411,0.95049779,-0.83207537,1.24482594,-1.31129711,0.00000000,-0.00000000
-3.36468234,7.03122987,-6.61467378,1.02562724,-1.12464608,5.99807433,-5.58773269,0.02356133,-0.02255759,0.95724812,-0.85363191,1.21670068,-1.31593167,0.00000000,-0.00000000
-3.35867934,6.98628103,-6.72360680,1.00116865,-1.11849675,5.96286454,-5.68899357,0.02320163,-0.02307330,0.96229885,-0.87378231,1.18492196,-1.31810713,0.00000000,-0.00000000
-3.35267634,6.92671019,-6.81807257,0.97497040,-1.11056494,5.91487212,-5.77754020,0.02273119,-0.02352010,0.96577763,-0.89231985,1.14985508,-1.31728980,0.00000000,-0.00000000
-3.34667334,6.85460382,-6.89603934,0.94729330,-1.10065822,5.85603218,-5.85150935,0.02215605,-0.02388691,0.96783597,-0.90906142,1.11193778,-1.31302061,0.00000000,-0.00000000
-3.34067034,6.77229992,-6.95588077,0.91842158,-1.08862899,5.78851204,-5.90941785,0.02148469,-0.02416322,0.96864301,-0.92385420,1.07166658,-1.30493000,0.00000000,-0.00000000
-3.33466733,6.68230796,-6.99643280,0.88865442,-1.07438030,5.71463659,-5.95021338,0.02072787,-0.02433953,0.96837874,-0.93658139,1.02958199,-1.29274932,0.00000000,-0.00000000
-3.32866433,6.58722483,-7.01703409,0.85829770,-1.05786951,5.63680986,-5.97331009,0.01989834,-0.02440780,0.96722695,-0.94716682,0.98625297,-1.27631861,0.00000000,-0.00000000
-3.32266133,6.48965014,-7.01754826,0.82765621,-1.03910963,5.55743565,-5.97860750,0.01901043,-0.02436186,0.96536832,-0.95557814,0.94226137,-1.25559047,0.00000000,-0.00000000
-3.31665833,6.39210401,-6.99836752,0.79702666,-1.01816873,5.47884030,-5.96649216,0.01807968,-0.02419777,0.96297377,-0.96182838,0.89818665,-1.23063013,0.00000000,-0.00000000
-3.31065533,6.29695008,-6.96039736,0.76669144,-0.99516720,5.40320016,-5.93782207,0.01712236,-0.02391410,0.96019860,-0.96597596,0.85459135,-1.20161179,0.00000000,-0.00000000
-3.30465233,6.20632643,-6.90502348,0.73691350,-0.97027347,5.33247627,-5.89389467,0.01615499,-0.02351211,0.95717739,-0.96812296,0.81200776,-1.16881168,0.00000000,-0.00000000
-3.29864932,6.12208638,-6.83406234,0.70793219,-0.94369829,5.26835812,-5.83639990,0.01519385,-0.02299580,0.95402001,-0.96841179,0.77092587,-1.13259816,0.00000000,-0.00000000
-3.29264632,6.04575074,-6.74969762,0.67996011,-0.91568790,5.21221826,-5.76736030,0.01425456,-0.02237190,0.95080882,-0.96702043,0.73178303,-1.09341935,0.00000000,-0.00000000
-3.28664332,5.97847271,-6.65440526,0.65318097,-0.88651650,5.16507859,-5.68906078,0.01335165,-0.02164971,0.94759712,-0.96415639,0.69495538,-1.05178888,0.00000000,-0.00000000
-3.28064032,5.92101593,-6.55087021,0.62774821,-0.85647836,5.12758932,-5.60397083,0.01249818,-0.02084084,0.94440887,-0.96004964,0.66075118,-1.00827030,0.00000000,-0.00000000
-3.27463732,5.87374580,-6.44189805,0.60378449,-0.82587976,5.10002032,-5.51466218,0.01170548,-0.01995890,0.94123960,-0.95494485,0.62940612,-0.96346072,0.00000000,-0.00000000
-3.26863432,5.83663359,-6.33032499,0.58138170,-0.79503119,5.08226502,-5.42372514,0.01098291,-0.01901905,0.93805847,-0.94909325,0.60108063,-0.91797423,0.00000000,-0.00000000
-3.26263132,5.80927279,-6.21892936,0.56060160,-0.76423989,5.07385581,-5.33368649,0.01033767,-0.01803757,0.93481127,-0.94274431,0.57585920,-0.87242554,0.00000000,-0.00000000
-3.25662831,5.79090630,-6.11034770,0.54147676,-0.73380304,5.07399018,-5.24693189,0.00977476,-0.01703137,0.93142428,-0.93613779,0.55375164,-0.82741438,0.00000000,-0.00000000
-3.25062531,5.78046327,-6.00699809,0.52401191,-0.70400169,5.08156615,-5.16563516,0.00929696,-0.01601745,0.92780861,-0.92949624,0.53469612,-0.78351092,0.00000000,-0.00000000
-3.24462231,5.77660393,-5.91101307,0.50818549,-0.67509551,5.09522554,-5.09169662,0.00890484,-0.01501249,0.92386514,-0.92301831,0.51856406,-0.74124267,0.00000000,-0.00000000
-3.23861931,5.77777060,-5.82418394,0.49395144,-0.64731841,5.11340341,-5.02669225,0.00859689,-0.01403233,0.91948944,-0.91687305,0.50516648,-0.70108293,0.00000000,-0.00000000
-3.23261631,5.78224319,-5.74791767,0.48124114,-0.62087512,5.13438194,-4.97183472,0.00836969,-0.01309162,0.91457681,-0.91119549,0.49426177,-0.66344120,0.00000000,-0.00000000
-3.22661331,5.78819733,-5.68320728,0.46996548,-0.59593853,5.15634695,-4.92794707,0.00821806,-0.01220346,0.90902706,-0.90608336,0.48556459,-0.62865550,0.00000000,-0.00000000
-3.22061031,5.79376333,-5.63061598,0.46001718,-0.57264801,5.17744540,-4.89544929,0.00813531,-0.01137910,0.90274896,-0.90159534,0.47875568,-0.59698681,0.00000000,-0.00000000
-3.21460730,5.79708443,-5.59027481,0.45127315,-0.55110841,5.19584218,-4.87435764,0.00811345,-0.01062783,0.89566411,-0.89775056,0.47349219,-0.56861566,0.00000000,-0.00000000
-3.20860430,5.79637262,-5.56189323,0.44359711,-0.53138985,5.20977470,-4.86429604,0.00814350,-0.00995676,0.88771026,-0.89452952,0.46941835,-0.54364072,0.00000000,-0.00000000
-3.20260130,5.78996089,-5.54478174,0.43684236,-0.51352807,5.21760394,-4.86451867,0.00821571,-0.00937085,0.87884389,-0.89187622,0.46617606,-0.52207966,0.00000000,-0.00000000
-3.19659830,5.77635057,-5.53788522,0.43085475,-0.49752545,5.21786075,-4.87394258,0.00831985,-0.00887286,0.86904200,-0.88970144,0.46341511,-0.50387189,0.00000000,-0.00000000
-3.19059530,5.75425276,-5.53982559,0.42547575,-0.48335243,5.20928643,-4.89118896,0.00844549,-0.00846347,0.85830320,-0.88788704,0.46080280,-0.48888324,0.00000000,-0.00000000
-3.18459230,5.72262315,-5.54895214,0.42054575,-0.47094953,5.19086674,-4.91463142,0.00858223,-0.00814135,0.84664792,-0.88629104,0.45803246,-0.47691236,0.00000000,-0.00000000
-3.17858929,5.68068951,-5.56339791,0.41590740,-0.46022957,5.16185885,-4.94244986,0.00871996,-0.00790337,0.83411797,-0.88475338,0.45483095,-0.46769873,0.00000000,-0.00000000
-3.17258629,5.62797152,-5.58114020,0.41140897,-0.45108041,5.12181069,-4.97268802,0.00884912,-0.00774474,0.82077532,-0.88310206,0.45096458,-0.46093190,0.00000000,-0.00000000
-3.16658329,5.56429256,-5.60006372,0.40690768,-0.44336791,5.07057248,-5.00331330,0.00896085,-0.00765925,0.80670029,-0.88115957,0.44624360,-0.45626185,0.00000000,-0.00000000
-3.16058029,5.48978356,-5.61802440,0.40227291,-0.43693920,5.00830040,-5.03227712,0.00904725,-0.00763947,0.79198922,-0.87874927,0.44052501,-0.45331010,0.00000000,-0.00000000
-3.15457729,5.40487880,-5.63291253,0.39738909,-0.43162621,4.93545247,-5.05757429,0.00910147,-0.00767697,0.77675159,-0.87570175,0.43371368,-0.45168122,0.00000000,-0.00000000
-3.14857429,5.31030398,-5.64271338,0.39215832,-0.42724935,4.85277684,-5.07730006,0.00911788,-0.00776259,0.76110686,-0.87186061,0.42576197,-0.45097449,0.00000000,-0.00000000
-3.14257129,5.20705701,-5.64556413,0.38650247,-0.42362144,4.76129285,-5.08970339,0.00909214,-0.00788662,0.74518106,-0.86708793,0.41666767,-0.45079524,0.00000000,-0.00000000
-3.13656828,5.09638185,-5.63980569,0.38036478,-0.42055170,4.66226538,-5.09323532,0.00902126,-0.00803905,0.72910317,-0.86126892,0.40647074,-0.45076567,0.00000000,-0.00000000
-3.13056528,4.97973628,-5.62402817,0.37371077,-0.41784986,4.55717314,-5.08659135,0.00890363,-0.00820979,0.71300156,-0.85431576,0.39524884,-0.45053471,0.00000000,-0.00000000
-3.12456228,4.85875420,-5.59710912,0.36652846,-0.41533023,4.44767157,-5.06874682,0.00873899,-0.00838888,0.69700046,-0.84617052,0.38311188,-0.44978668,0.00000000,-0.00000000
-3.11855928,4.73520360,-5.55824360,0.35882796,-0.41281567,4.33555142,-5.03898474,0.00852833,-0.00856666,0.68121661,-0.83680706,0.37019603,-0.44824853,0.00000000,-0.00000000
-3.11255628,4.61094112,-5.50696537,0.35064019,-0.41014141,4.22269379,-4.99691510,0.00827390,-0.00873401,0.66575629,-0.82623177,0.35665721,-0.44569533,0.00000000,-0.00000000
-3.10655328,4.48786444,-5.44315885,0.34201508,-0.40715860,4.11102300,-4.94248560,0.00797897,-0.00888249,0.65071267,-0.81448332,0.34266453,-0.44195408,0.00000000,-0.00000000
-3.10055028,4.36786383,-5.36706134,0.33301904,-0.40373739,4.00245834,-4.87598330,0.00764775,-0.00900447,0.63616366,-0.80163122,0.32839381,-0.43690564,0.00000000,-0.00000000
-3.09454727,4.25277419,-5.27925583,0.32373196,-0.39976960,3.89886612,-4.79802734,0.00728523,-0.00909336,0.62217036,-0.78777340,0.31402140,-0.43048476,0.00000000,-0.00000000
-3.08854427,4.14432902,-5.18065421,0.31424389,-0.39517078,3.80201339,-4.70955276,0.00689693,-0.00914361,0.60877615,-0.77303280,0.29971860,-0.42267844,0.00000000,-0.00000000
-3.08254127,4.04411775,-5.07247169,0.30465142,-0.38988155,3.71352467,-4.61178605,0.00648880,-0.00915087,0.59600636,-0.75755318,0.28564669,-0.41352258,0.00000000,-0.00000000
-3.07653827,3.95354775,-4.95619291,0.29505402,-0.38386826,3.63484313,-4.50621286,0.00606695,-0.00911206,0.58386874,-0.74149422,0.27195281,-0.40309729,0.00000000,-0.00000000
-3.07053527,3.87381249,-4.83353093,0.28555051,-0.37712285,3.56719751,-4.39453893,0.00563753,-0.00902534,0.57235454,-0.72502618,0.25876667,-0.39152101,0.00000000,-0.00000000
-3.06453227,3.80586672,-4.70638006,0.27623579,-0.36966197,3.51157589,-4.27864519,0.00520654,-0.00889016,0.56144029,-0.70832428,0.24619821,-0.37894373,0.00000000,-0.00000000
-3.05852926,3.75040992,-4.57676415,0.26719796,-0.36152528,3.46870745,-4.16053844,0.00477966,-0.00870719,0.55109018,-0.69156298,0.23433611,-0.36553965,0.00000000,-0.00000000
-3.05252626,3.70787838,-4.44678180,0.25851596,-0.35277316,3.43905277,-4.04229885,0.00436217,-0.00847829,0.54125889,-0.67491053,0.22324720,-0.35149965,0.00000000,-0.00000000
-3.04652326,3.67844648,-4.31855018,0.25025788,-0.34348375,3.42280329,-3.92602604,0.00395883,-0.00820637,0.53189494,-0.65852381,0.21297670,-0.33702368,0.00000000,-0.00000000
-3.04052026,3.66203714,-4.19414924,0.24247989,-0.33374962,3.41988994,-3.81378512,0.00357380,-0.00789531,0.52294420,-0.64254384,0.20354908,-0.32231358,0.00000000,-0.00000000
-3.03451726,3.65834086,-4.07556804,0.23522586,-0.32367401,3.43000069,-3.70755452,0.00321059,-0.00754978,0.51435360,-0.62709201,0.19496968,-0.30756642,0.00000000,-0.00000000
-3.02851426,3.66684282,-3.96465489,0.22852761,-0.31336701,3.45260628,-3.60917712,0.00287208,-0.00717508,0.50607476,-0.61226730,0.18722665,-0.29296862,0.00000000,-0.00000000
-3.02251126,3.68685663,-3.86307291,0.22240579,-0.30294170,3.48699315,-3.52031618,0.00256049,-0.00677701,0.49806742,-0.59814442,0.18029342,-0.27869105,0.00000000,-0.00000000
-3.01650825,3.71756339,-3.77226234,0.21687120,-0.29251050,3.53230200,-3.44241741,0.00227740,-0.00636162,0.49030247,-0.58477312,0.17413136,-0.26488506,0.00000000,-0.00000000
-3.01050525,3.75805395,-3.69341085,0.21192649,-0.28218180,3.58757024,-3.37667854,0.00202384,-0.00593511,0.48276445,-0.57217852,0.16869255,-0.25167969,0.00000000,-0.00000000
-3.00450225,3.80737253,-3.62743273,0.20756806,-0.27205707,3.65177630,-3.32402707,0.00180028,-0.00550361,0.47545341,-0.56036255,0.16392259,-0.23917991,0.00000000,-0.00000000
-2.99849925,3.86455933,-3.57495749,0.20378803,-0.26222857,3.72388343,-3.28510711,0.00160674,-0.00507304,0.46838584,-0.54930631,0.15976335,-0.22746593,0.00000000,-0.00000000
-2.99249625,3.92868994,-3.53632822,0.20057612,-0.25277757,3.80288095,-3.26027558,0.00144283,-0.00464902,0.46159487,-0.53897327,0.15615546,-0.21659342,0.00000000,-0.00000000
-2.98649325,3.99890939,-3.51160954,0.19792129,-0.24377339,3.88782053,-3.24960781,0.00130784,-0.00423668,0.45512939,-0.52931317,0.15304056,-0.20659461,0.00000000,-0.00000000
-2.98049025,4.07445894,-3.50060473,0.19581308,-0.23527295,3.97784562,-3.25291224,0.00120077,-0.00384064,0.44905232,-0.52026632,0.15036328,-0.19748008,0.00000000,-0.00000000
-2.97448724,4.15469408,-3.50288122,0.19424244,-0.22732104,4.07221231,-3.26975365,0.00112042,-0.00346492,0.44343791,-0.51176828,0.14807266,-0.18924116,0.00000000,-0.00000000
-2.96848424,4.23909273,-3.51780324,0.19320214,-0.21995103,4.17030054,-3.29948383,0.00106543,-0.00311291,0.43836832,-0.50375453,0.14612337,-0.18185262,0.00000000,-0.00000000
-2.96248124,4.32725299,-3.54457031,0.19268660,-0.21318619,4.27161482,-3.34127848,0.00103430,-0.00278737,0.43392942,-0.49616491,0.14447625,-0.17527578,0.00000000,-0.00000000
-2.95647824,4.41888076,-3.58225974,0.19269125,-0.20704111,4.37577471,-3.39417860,0.00102546,-0.00249041,0.43020617,-0.48894781,0.14309865,-0.16946158,0.00000000,-0.00000000
-2.95047524,4.51376786,-3.62987129,0.19321148,-0.20152357,4.48249543,-3.45713478,0.00103728,-0.00222353,0.42727766,-0.48206369,0.14196418,-0.16435370,0.00000000,-0.00000000
