energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Na_s_up,S_s_up,S_p_up
-3.19059530,1.23279640,0.00022501,0.08324417,0.09306859,0.98985636,0.01767833,0.00094122,0.18352216
-3.18459230,1.29062516,0.00026779,0.08564947,0.09441742,1.04746275,0.01856661,0.00096110,0.18546439
-3.17858929,1.34969173,0.00031840,0.08818132,0.09618940,1.10597748,0.01946721,0.00098724,0.18781839
-3.17258629,1.40948248,0.00037803,0.09081462,0.09839881,1.16490619,0.02038367,0.00102051,0.19055801
-3.16658329,1.46945968,0.00044794,0.09352067,0.10105426,1.22373955,0.02132135,0.00106183,0.19364588
-3.16058029,1.52908291,0.00052949,0.09626861,0.10415985,1.28197104,0.02228737,0.00111216,0.19703636
-3.15457729,1.58783097,0.00062406,0.09902689,0.10771642,1.33911501,0.02329049,0.00117246,0.20067884
-3.14857429,1.64522300,0.00073308,0.10176466,0.11172275,1.39472437,0.02434070,0.00124371,0.20452097
-3.14257129,1.70083794,0.00085793,0.10445317,0.11617671,1.44840693,0.02544881,0.00132685,0.20851178
-3.13656828,1.75433126,0.00099995,0.10706696,0.12107614,1.49983969,0.02662580,0.00142279,0.21260458
-3.13056528,1.80544813,0.00116036,0.10958489,0.12641950,1.54878032,0.02788216,0.00153230,0.21675939
-3.12456228,1.85403243,0.00134022,0.11199083,0.13220631,1.59507519,0.02922707,0.00165605,0.22094480
-3.11855928,1.90003091,0.00154039,0.11427419,0.13843710,1.63866351,0.03066761,0.00179450,0.22513929
-3.11255628,1.94349244,0.00176144,0.11643000,0.14511316,1.67957724,0.03220788,0.00194786,0.22933188
-3.10655328,1.98456216,0.00200364,0.11845884,0.15223596,1.71793673,0.03384824,0.00211606,0.23352212
-3.10055028,2.02347086,0.00226685,0.12036636,0.15980621,1.75394206,0.03558468,0.00229870,0.23771947
-3.09454727,2.06052001,0.00255055,0.12216258,0.16782280,1.78786048,0.03740820,0.00249499,0.24194214
-3.08854427,2.09606296,0.00285375,0.12386100,0.17628151,1.82001040,0.03930456,0.00270375,0.24621543
-3.08254127,2.13048350,0.00317497,0.12547750,0.18517372,1.85074260,0.04125410,0.00292339,0.25056976
-3.07653827,2.16417240,0.00351226,0.12702916,0.19448508,1.88041950,0.04323193,0.00315187,0.25503841
-3.07053527,2.19750337,0.00386316,0.12853300,0.20419429,1.90939339,0.04520826,0.00338677,0.25965528
-3.06453227,2.23080937,0.00422474,0.13000484,0.21427214,1.93798471,0.04714914,0.00362528,0.26445263
-3.05852926,2.26436058,0.00459362,0.13145807,0.22468072,1.96646133,0.04901730,0.00386428,0.26945897
-3.05252626,2.29834507,0.00496602,0.13290276,0.23537307,1.99501989,0.05077329,0.00410037,0.27469737
-3.04652326,2.33285315,0.00533784,0.13434484,0.24629313,2.02377021,0.05237677,0.00432996,0.28018410
-3.04052026,2.36786623,0.00570471,0.13578554,0.25737623,2.05272342,0.05378789,0.00454936,0.28592774
-3.03451726,2.40325088,0.00606206,0.13722111,0.26854989,2.08178468,0.05496871,0.00475489,0.29192887
-3.02851426,2.43875829,0.00640526,0.13864283,0.27973515,2.11075078,0.05588466,0.00494296,0.29818027
-3.02251126,2.47402949,0.00672971,0.14003723,0.29084824,2.13931290,0.05650585,0.00511016,0.30466765
-3.01650825,2.50860589,0.00703091,0.14138665,0.30180258,2.16706455,0.05680824,0.00525341,0.31137084
-3.01050525,2.54194500,0.00730458,0.14267001,0.31251109,2.19351436,0.05677461,0.00536998,0.31826532
-3.00450225,2.57344036,0.00754680,0.14386373,0.32288861,2.21810323,0.05639526,0.00545763,0.32532411
-2.99849925,2.60244494,0.00775405,0.14494287,0.33285435,2.24022513,0.05566840,0.00551463,0.33251967
-2.99249625,2.62829689,0.00792329,0.14588231,0.34233433,2.25925053,0.05460029,0.00553984,0.33982581
-2.98649325,2.65034626,0.00805208,0.14665791,0.35126355,2.27455150,0.05320500,0.00553271,0.34721945
-2.98049025,2.66798150,0.00813862,0.14724774,0.35958781,2.28552718,0.05150391,0.00549332,0.35468195
-2.97448724,2.68065439,0.00818175,0.14763308,0.36726515,2.29162850,0.04952491,0.00542233,0.36219998
-2.96848424,2.68790206,0.00818103,0.14779929,0.37426662,2.29238084,0.04730145,0.00532099,0.36976580
-2.96248124,2.68936503,0.00813669,0.14773649,0.38057653,2.28740367,0.04487131,0.00519108,0.37737677
-2.95647824,2.68480032,0.00804969,0.14743993,0.38619189,2.27642609,0.04227536,0.00503484,0.38503416
-2.95047524,2.67408897,0.00792162,0.14691010,0.39112122,2.25929753,0.03955620,0.00485491,0.39274121
-2.94447224,2.65723751,0.00775469,0.14615248,0.39538269,2.23599322,0.03675683,0.00465426,0.40050055
-2.93846923,2.63437356,0.00755167,0.14517709,0.39900164,2.20661402,0.03391938,0.00443608,0.40831099
-2.93246623,2.60573557,0.00731580,0.14399772,0.40200763,2.17138094,0.03108402,0.00420372,0.41616401
-2.92646323,2.57165761,0.00705073,0.14263091,0.40443119,2.13062449,0.02828788,0.00396057,0.42404008
-2.92046023,2.53255001,0.00676042,0.14109484,0.40630037,2.08476964,0.02556433,0.00371002,0.43190504
-2.91445723,2.48887711,0.00644904,0.13940806,0.40763748,2.03431733,0.02294232,0.00345537,0.43970690
-2.90845423,2.44113335,0.00612089,0.13758828,0.40845602,1.97982348,0.02044603,0.00319973,0.44737325
-2.90245123,2.38981937,0.00578028,0.13565110,0.40875819,1.92187680,0.01809467,0.00294602,0.45480964
-2.89644822,2.33541941,0.00543147,0.13360907,0.40853306,1.86107657,0.01590246,0.00269688,0.46189905
-2.89044522,2.27838131,0.00507856,0.13147080,0.40775570,1.79801166,0.01387885,0.00245465,0.46850264
-2.88444222,2.21910047,0.00472543,0.12924042,0.40638716,1.73324181,0.01202881,0.00222136,0.47446200
-2.87843922,2.15790843,0.00437565,0.12691742,0.40437563,1.66728211,0.01035326,0.00199869,0.47960273
-2.87243622,2.09506680,0.00403248,0.12449669,0.40165848,1.60059135,0.00884959,0.00178798,0.48373933
-2.86643322,2.03076660,0.00369878,0.12196901,0.39816539,1.53356460,0.00751222,0.00159025,0.48668133
-2.86043022,1.96513293,0.00337701,0.11932183,0.39382217,1.46653024,0.00633317,0.00140620,0.48824027
-2.85442721,1.89823438,0.00306921,0.11654030,0.38855521,1.39975110,0.00530262,0.00123622,0.48823727
-2.84842421,1.83009638,0.00277698,0.11360850,0.38229632,1.33342938,0.00440947,0.00108045,0.48651082
-2.84242121,1.76071734,0.00250154,0.11051080,0.37498753,1.26771472,0.00364183,0.00093877,0.48292431
-2.83641821,1.69008644,0.00224371,0.10723332,0.36658582,1.20271451,0.00298747,0.00081087,0.47737299
-2.83041521,1.61820164,0.00200393,0.10376522,0.35706723,1.13850559,0.00243417,0.00069624,0.46978990
-2.82441221,1.54508673,0.00178236,0.10009996,0.34643022,1.07514636,0.00197004,0.00059427,0.46015045
-2.81840920,1.47080613,0.00157882,0.09623631,0.33469819,1.01268852,0.00158377,0.00050419,0.44847539
-2.81240620,1.39547667,0.00139294,0.09217908,0.32192070,0.95118744,0.00126479,0.00042519,0.43483199
-2.80640320,1.31927541,0.00122410,0.08793953,0.30817368,0.89071071,0.00100341,0.00035641,0.41933336
-2.80040020,1.24244327,0.00107155,0.08353549,0.29355830,0.83134436,0.00079085,0.00029693,0.40213592
-2.79439720,1.16528428,0.00093442,0.07899111,0.27819880,0.77319641,0.00061930,0.00024587,0.38343521
-2.78839420,1.08816066,0.00081175,0.07433625,0.26223925,0.71639791,0.00048188,0.00020234,0.36346020
-2.78239120,1.01148427,0.00070252,0.06960572,0.24583952,0.66110142,0.00037264,0.00016551,0.34246644
-2.77638819,0.93570498,0.00060571,0.06483816,0.22917064,0.60747736,0.00028646,0.00013455,0.32072837
-2.77038519,0.86129702,0.00052027,0.06007488,0.21240987,0.55570875,0.00021902,0.00010874,0.29853130
-2.76438219,0.78874403,0.00044521,0.05535859,0.19573558,0.50598464,0.00016669,0.00008737,0.27616326
-2.75837919,0.71852400,0.00037953,0.05073204,0.17932247,0.45849313,0.00012648,0.00006983,0.25390721
-2.75237619,0.65109483,0.00032232,0.04623689,0.16333698,0.41341426,0.00009596,0.00005557,0.23203402
-2.74637319,0.58688138,0.00027270,0.04191253,0.14793350,0.37091346,0.00007317,0.00004408,0.21079629
-2.74037019,0.52626477,0.00022986,0.03779520,0.13325115,0.33113601,0.00005658,0.00003496,0.19042342
-2.73436718,0.46957423,0.00019307,0.03391725,0.11941148,0.29420274,0.00004503,0.00002785,0.17111789
-2.72836418,0.41708193,0.00016162,0.03030664,0.10651693,0.26020730,0.00003766,0.00002245,0.15305293
-2.72236118,0.36900078,0.00013493,0.02698669,0.09465027,0.22921517,0.00003388,0.00001853,0.13637145
-2.71635818,0.32548512,0.00011244,0.02397602,0.08387464,0.20126420,0.00003338,0.00001592,0.12118615
-2.71035518,0.28663410,0.00009367,0.02128872,0.07423444,0.17636687,0.00003605,0.00001451,0.10758072
-2.70435218,0.25249725,0.00007822,0.01893466,0.06575662,0.15451380,0.00004201,0.00001424,0.09561177
-2.69834917,0.22308186,0.00006573,0.01692000,0.05845246,0.13567847,0.00005156,0.00001512,0.08531149
-2.69234617,0.19836159,0.00005591,0.01524767,0.05231955,0.11982280,0.00006525,0.00001720,0.07669055
-2.68634317,0.17828576,0.00004856,0.01391801,0.04734385,0.10690328,0.00008382,0.00002061,0.06974126
-2.68034017,0.16278885,0.00004351,0.01292939,0.04350172,0.09687722,0.00010824,0.00002553,0.06444055
-2.67433717,0.15179963,0.00004067,0.01227874,0.04076182,0.08970908,0.00013974,0.00003221,0.06075280
-2.66833417,0.14524953,0.00004000,0.01196210,0.03908662,0.08537634,0.00017977,0.00004097,0.05863221
-2.66233117,0.14308001,0.00004156,0.01197504,0.03843378,0.08387475,0.00023008,0.00005222,0.05802471
-2.65632816,0.14524841,0.00004544,0.01231300,0.03875701,0.08522283,0.00029268,0.00006642,0.05886941
-2.65032516,0.15173232,0.00005182,0.01297150,0.04000665,0.08946520,0.00036989,0.00008414,0.06109941
-2.64432216,0.16253225,0.00006094,0.01394629,0.04212996,0.09667484,0.00046429,0.00010601,0.06464223
-2.63831916,0.17767246,0.00007310,0.01523330,0.04507109,0.10695393,0.00057877,0.00013274,0.06941978
-2.63231616,0.19720013,0.00008869,0.01682858,0.04877083,0.12043327,0.00071644,0.00016515,0.07534804
-2.62631316,0.22118265,0.00010812,0.01872813,0.05316633,0.13727012,0.00088068,0.00020409,0.08233654
-2.62031016,0.24970332,0.00013190,0.02092762,0.05819065,0.15764441,0.00107500,0.00025049,0.09028787
-2.61430715,0.28285540,0.00016057,0.02342208,0.06377255,0.18175336,0.00130307,0.00030535,0.09909718
-2.60830415,0.32073470,0.00019470,0.02620559,0.06983619,0.20980431,0.00156857,0.00036965,0.10865192
-2.60230115,0.36343074,0.00023491,0.02927085,0.07630123,0.24200596,0.00187514,0.00044441,0.11883191
-2.59629815,0.41101679,0.00028180,0.03260880,0.08308305,0.27855802,0.00222628,0.00053062,0.12950976
-2.59029515,0.46353883,0.00033600,0.03620825,0.09009331,0.31963947,0.00262522,0.00062919,0.14055167
-2.58429215,0.52100382,0.00039807,0.04005546,0.09724076,0.36539559,0.00307485,0.00074096,0.15181879
-2.57828914,0.58336742,0.00046856,0.04413381,0.10443233,0.41592411,0.00357758,0.00086661,0.16316881
-2.57228614,0.65052169,0.00054792,0.04842343,0.11157443,0.47126094,0.00413530,0.00100667,0.17445811
-2.56628314,0.72228303,0.00063650,0.05290096,0.11857452,0.53136589,0.00474927,0.00116143,0.18554400
-2.56028014,0.79838104,0.00073456,0.05753923,0.12534263,0.59610898,0.00542017,0.00133095,0.19628730
-2.55427714,0.87844867,0.00084217,0.06230717,0.13179308,0.66525816,0.00614805,0.00151499,0.20655486
-2.54827414,0.96201441,0.00095927,0.06716966,0.13784606,0.73846888,0.00693246,0.00171300,0.21622217
-2.54227114,1.04849713,0.00108562,0.07208758,0.14342916,0.81527650,0.00777255,0.00192411,0.22517570
-2.53626813,1.13720409,0.00122077,0.07701794,0.14847867,0.89509213,0.00866732,0.00214715,0.23331506
-2.53026513,1.22733282,0.00136412,0.08191411,0.15294067,0.97720256,0.00961588,0.00238060,0.24055479
-2.52426213,1.31797727,0.00151487,0.08672631,0.15677189,1.06077484,0.01061782,0.00262269,0.24682576
-2.51825913,1.40813863,0.00167208,0.09140212,0.15994021,1.14486587,0.01167360,0.00287140,0.25207619
-2.51225613,1.49674087,0.00183467,0.09588733,0.16242490,1.22843718,0.01278505,0.00312454,0.25627217
-2.50625313,1.58265116,0.00200146,0.10012681,0.16421660,1.31037488,0.01395587,0.00337982,0.25939779
-2.50025013,1.66470457,0.00217122,0.10406568,0.16531704,1.38951434,0.01519213,0.00363495,0.26145486
-2.49424712,1.74173277,0.00234274,0.10765052,0.16573848,1.46466912,0.01650282,0.00388774,0.26246235
-2.48824412,1.81259564,0.00251484,0.11083077,0.16550309,1.53466317,0.01790025,0.00413621,0.26245550
-2.48224112,1.87621495,0.00268646,0.11356017,0.16464213,1.59836530,0.01940049,0.00437869,0.26148465
-2.47623812,1.93160865,0.00285672,0.11579824,0.16319502,1.65472444,0.02102358,0.00461395,0.25961403
-2.47023512,1.97792441,0.00302493,0.11751171,0.16120844,1.70280448,0.02279368,0.00484129,0.25692030
-2.46423212,2.01447086,0.00319070,0.11867587,0.15873532,1.74181687,0.02473895,0.00506064,0.25349100
-2.45822911,2.04074517,0.00335389,0.11927574,0.15583388,1.77114975,0.02689131,0.00527262,0.24942300
-2.45222611,2.05645527,0.00351470,0.11930700,0.15256666,1.79039202,0.02928586,0.00547858,0.24482078
-2.44622311,2.06153575,0.00367361,0.11877666,0.14899946,1.79935123,0.03196013,0.00568062,0.23979462
-2.44022011,2.05615632,0.00383140,0.11770334,0.14520039,1.79806420,0.03495307,0.00588159,0.23445878
-2.43421711,2.04072218,0.00398910,0.11611725,0.14123881,1.78679994,0.03830376,0.00608503,0.22892947
-2.42821411,2.01586599,0.00414790,0.11405973,0.13718422,1.76605434,0.04205001,0.00629509,0.22332278
-2.42221111,1.98243171,0.00430911,0.11158238,0.13310517,1.73653687,0.04622671,0.00651643,0.21775241
-2.41620810,1.94145060,0.00447408,0.10874589,0.12906804,1.69914977,0.05086412,0.00675408,0.21232742
-2.41020510,1.89411046,0.00464405,0.10561844,0.12513585,1.65496053,0.05598607,0.00701324,0.20714983
-2.40420210,1.84171931,0.00482007,0.10227392,0.12136698,1.60516879,0.06160825,0.00729915,0.20231227
-2.39819910,1.78566491,0.00500292,0.09878987,0.11781402,1.55106907,0.06773661,0.00761686,0.19789568
-2.39219610,1.72737197,0.00519297,0.09524529,0.11452255,1.49401092,0.07436586,0.00797104,0.19396722
-2.38619310,1.66825865,0.00539012,0.09171844,0.11153009,1.43535807,0.08147834,0.00836576,0.19057842
-2.38019010,1.60969423,0.00559373,0.08828462,0.10886524,1.37644823,0.08904323,0.00880432,0.18776365
-2.37418709,1.55295958,0.00580257,0.08501414,0.10654694,1.31855506,0.09701608,0.00928905,0.18553913
-2.36818409,1.49921189,0.00601482,0.08197038,0.10458409,1.26285374,0.10533883,0.00982117,0.18390241
-2.36218109,1.44945491,0.00622809,0.07920819,0.10297541,1.21039121,0.11394036,0.01040068,0.18283251
-2.35617809,1.40451565,0.00643943,0.07677261,0.10170961,1.16206201,0.12273744,0.01102622,0.18229060
-2.35017509,1.36502813,0.00664548,0.07469782,0.10076593,1.11859036,0.13163617,0.01169504,0.18222145
-2.34417209,1.33142445,0.00684251,0.07300660,0.10011504,1.08051870,0.14053385,0.01240298,0.18255534
-2.33816908,1.30393310,0.00702660,0.07171009,0.09972011,1.04820279,0.14932127,0.01314450,0.18321063
-2.33216608,1.28258430,0.00719374,0.07080788,0.09953832,1.02181310,0.15788521,0.01391273,0.18409672
-2.32616308,1.26722162,0.00734006,0.07028855,0.09952244,1.00134205,0.16611130,0.01469955,0.18511736
-2.32016008,1.25751920,0.00746194,0.07013043,0.09962266,0.98661657,0.17388684,0.01549578,0.18617419
-2.31415708,1.25300365,0.00755621,0.07030270,0.09978843,0.97731503,0.18110383,0.01629134,0.18717031
-2.30815408,1.25307952,0.00762027,0.07076667,0.09997037,0.97298794,0.18766181,0.01707545,0.18801382
-2.30215108,1.25705745,0.00765225,0.07147731,0.10012204,0.97308139,0.19347058,0.01783687,0.18862107
-2.29614807,1.26418381,0.00765110,0.07238488,0.10020168,0.97696238,0.19845271,0.01856420,0.18891968
-2.29014507,1.27367089,0.00761669,0.07343662,0.10017370,0.98394522,0.20254572,0.01924613,0.18885103
-2.28414207,1.28472665,0.00754984,0.07457852,0.10000993,0.99331811,0.20570386,0.01987174,0.18837227
-2.27813907,1.29658329,0.00745235,0.07575707,0.09969068,1.00436913,0.20789950,0.02043085,0.18745775
-2.27213607,1.30852364,0.00732695,0.07692094,0.09920541,1.01641093,0.20912405,0.02091423,0.18609990
-2.26613307,1.31990487,0.00717727,0.07802250,0.09855316,1.02880344,0.20938840,0.02131396,0.18430942
-2.26013007,1.33017879,0.00700774,0.07901929,0.09774268,1.04097399,0.20872288,0.02162364,0.18211496
-2.25412706,1.33890830,0.00682347,0.07987520,0.09679222,1.05243438,0.20717672,0.02183865,0.17956224
-2.24812406,1.34577948,0.00663013,0.08056149,0.09572906,1.06279423,0.20481703,0.02195630,0.17671268
-2.24212106,1.35060904,0.00643378,0.08105746,0.09458878,1.07177055,0.20172735,0.02197598,0.17364153
-2.23611806,1.35334691,0.00624071,0.08135098,0.09341424,1.07919294,0.19800574,0.02189923,0.17043575
-2.23011506,1.35407384,0.00605726,0.08143851,0.09225440,1.08500442,0.19376247,0.02172972,0.16719142
-2.22411206,1.35299402,0.00588965,0.08132502,0.09116289,1.08925787,0.18911736,0.02147319,0.16401105
-2.21810905,1.35042293,0.00574381,0.08102344,0.09019644,1.09210802,0.18419683,0.02113733,0.16100063
-2.21210605,1.34677081,0.00562521,0.08055390,0.08941315,1.09379944,0.17913071,0.02073154,0.15826650
-2.20610305,1.34252211,0.00553870,0.07994265,0.08887066,1.09465074,0.17404881,0.02026667,0.15591230
-2.20010005,1.33821176,0.00548841,0.07922078,0.08862433,1.09503577,0.16907751,0.01975469,0.15403581
-2.19409705,1.33439908,0.00547759,0.07842273,0.08872523,1.09536242,0.16433625,0.01920831,0.15272586
-2.18809405,1.33164024,0.00550855,0.07758470,0.08921838,1.09604988,0.15993416,0.01864055,0.15205944
-2.18209105,1.33046047,0.00558257,0.07674295,0.09014088,1.09750537,0.15596690,0.01806436,0.15209894
-2.17608804,1.33132718,0.00569987,0.07593219,0.09152031,1.10010143,0.15251378,0.01749215,0.15288980
-2.17008504,1.33462515,0.00585960,0.07518396,0.09337328,1.10415469,0.14963528,0.01693539,0.15445837
-2.16408204,1.34063502,0.00605983,0.07452525,0.09570432,1.10990721,0.14737117,0.01640427,0.15681044
-2.15807904,1.34951611,0.00629762,0.07397728,0.09850500,1.11751135,0.14573916,0.01590733,0.15993009
-2.15207604,1.36129448,0.00656909,0.07355455,0.10175355,1.12701892,0.14473420,0.01545126,0.16377936
-2.14607304,1.37585691,0.00686951,0.07326425,0.10541482,1.13837520,0.14432861,0.01504063,0.16829849
-2.14007004,1.39295131,0.00719346,0.07310598,0.10944079,1.15141825,0.14447288,0.01467790,0.17340686
-2.13406703,1.41219359,0.00753493,0.07307183,0.11377149,1.16588363,0.14509726,0.01436332,0.17900472
-2.12806403,1.43308091,0.00788755,0.07314682,0.11833640,1.18141436,0.14611405,0.01409503,0.18497556
-2.12206103,1.45501080,0.00824471,0.07330961,0.12305630,1.19757572,0.14742052,0.01386924,0.19118926
-2.11605803,1.47730531,0.00859981,0.07353357,0.12784548,1.21387431,0.14890243,0.01368041,0.19750562
-2.11005503,1.49923925,0.00894642,0.07378800,0.13261427,1.22978035,0.15043793,0.01352158,0.20377856
-2.10405203,1.52007116,0.00927847,0.07403956,0.13727174,1.24475236,0.15190176,0.01338470,0.20986049
-2.09804902,1.53907574,0.00959040,0.07425380,0.14172854,1.25826296,0.15316956,0.01326098,0.21560689
-2.09204602,1.55557612,0.00987735,0.07439660,0.14589967,1.26982462,0.15412216,0.01314133,0.22088086
-2.08604302,1.56897474,0.01013523,0.07443568,0.14970713,1.27901417,0.15464958,0.01301668,0.22555741
-2.08004002,1.57878120,0.01036081,0.07434189,0.15308232,1.28549504,0.15465475,0.01287839,0.22952736
-2.07403702,1.58463620,0.01055180,0.07409032,0.15596797,1.28903612,0.15405660,0.01271861,0.23270073
-2.06803402,1.58633026,0.01070682,0.07366117,0.15831978,1.28952668,0.15279254,0.01253051,0.23500931
-2.06203102,1.58381683,0.01082535,0.07304037,0.16010734,1.28698658,0.15082026,0.01230855,0.23640846
-2.05602801,1.57721912,0.01090773,0.07221985,0.16131463,1.28157156,0.14811864,0.01204864,0.23687807
-2.05002501,1.56683074,0.01095496,0.07119758,0.16193989,1.27357362,0.14468792,0.01174824,0.23642248
-2.04402201,1.55311011,0.01096865,0.06997727,0.16199497,1.26341642,0.14054904,0.01140640,0.23506967
-2.03801901,1.53666935,0.01095084,0.06856790,0.16150415,1.25164635,0.13574228,0.01102370,0.23286951
-2.03201601,1.51825804,0.01090382,0.06698296,0.16050262,1.23891945,0.13032519,0.01060218,0.22989134
-2.02601301,1.49874283,0.01083000,0.06523963,0.15903459,1.22598509,0.12437006,0.01014519,0.22622094
-2.02001001,1.47908367,0.01073178,0.06335776,0.15715120,1.21366698,0.11796092,0.00965717,0.22195719
-2.01400700,1.46030765,0.01061138,0.06135897,0.15490841,1.20284204,0.11119034,0.00914346,0.21720831
-2.00800400,1.44348135,0.01047074,0.05926561,0.15236479,1.19441812,0.10415605,0.00861004,0.21208819
-2.00200100,1.42968238,0.01031149,0.05709991,0.14957959,1.18931077,0.09695769,0.00806329,0.20671269
-1.99599800,1.41997097,0.01013485,0.05488319,0.14661089,1.18841982,0.08969366,0.00750974,0.20119625
-1.98999500,1.41536200,0.00994168,0.05263524,0.14351408,1.19260602,0.08245824,0.00695587,0.19564879
-1.98399200,1.41679806,0.00973246,0.05037387,0.14034067,1.20266805,0.07533920,0.00640787,0.19017303
-1.97798899,1.42512370,0.00950739,0.04811466,0.13713732,1.21932017,0.06841569,0.00587146,0.18486237
-1.97198599,1.44106131,0.00926644,0.04587081,0.13394536,1.24317068,0.06175682,0.00535181,0.17979914
-1.96598299,1.46518864,0.00900948,0.04365322,0.13080038,1.27470134,0.05542052,0.00485339,0.17505347
-1.95997999,1.49791835,0.00873636,0.04147069,0.12773222,1.31424809,0.04945311,0.00437991,0.17068252
-1.95397699,1.53947977,0.00844705,0.03933022,0.12476509,1.36198335,0.04388915,0.00393433,0.16673018
-1.94797399,1.58990334,0.00814169,0.03723735,0.12191775,1.41790025,0.03875183,0.00351884,0.16322709
-1.94197099,1.64900804,0.00782076,0.03519662,0.11920385,1.48179952,0.03405361,0.00313490,0.16019095
-1.93596798,1.71639253,0.00748509,0.03321198,0.11663224,1.55327946,0.02979723,0.00278333,0.15762712
-1.92996498,1.79143064,0.00713590,0.03128721,0.11420730,1.63172999,0.02597686,0.00246438,0.15552934
-1.92396198,1.87327185,0.00677487,0.02942628,0.11192916,1.71633127,0.02257936,0.00217785,0.15388069
-1.91795898,1.96084753,0.00640408,0.02763366,0.10979397,1.80605792,0.01958570,0.00192317,0.15265464
-1.91195598,2.05288354,0.00602598,0.02591465,0.10779412,1.89968930,0.01697225,0.00169955,0.15181623
-1.90595298,2.14791960,0.00564337,0.02427547,0.10591838,1.99582648,0.01471212,0.00150611,0.15132345
-1.89994997,2.24433574,0.00525928,0.02272346,0.10415216,2.09291609,0.01277638,0.00134197,0.15112868
-1.89394697,2.34038565,0.00487691,0.02126715,0.10247774,2.18928102,0.01113512,0.00120639,0.15118031
-1.88794397,2.43423653,0.00449949,0.01991622,0.10087466,2.28315753,0.00975844,0.00109889,0.15142450
-1.88194097,2.52401467,0.00413024,0.01868155,0.09932014,2.37273808,0.00861722,0.00101931,0.15180701
-1.87593797,2.60785535,0.00377224,0.01757511,0.09778968,2.45621862,0.00768379,0.00096799,0.15227517
-1.86993497,2.68395567,0.00342835,0.01660990,0.09625778,2.53184884,0.00693244,0.00094579,0.15277985
-1.86393197,2.75062837,0.00310115,0.01579987,0.09469874,2.59798365,0.00633981,0.00095420,0.15327742
-1.85792896,2.80635441,0.00279285,0.01515973,0.09308760,2.65313370,0.00588512,0.00099538,0.15373159
-1.85192596,2.84983225,0.00250531,0.01470487,0.09140108,2.69601312,0.00555034,0.00107227,0.15411500
-1.84592296,2.88002160,0.00223999,0.01445117,0.08961863,2.72558194,0.00532028,0.00118857,0.15441066
-1.83991996,2.89617951,0.00199795,0.01441474,0.08772326,2.74108173,0.00518254,0.00134878,0.15461281
-1.83391696,2.89788705,0.00177986,0.01461174,0.08570247,2.74206222,0.00512742,0.00155818,0.15472744
-1.82791396,2.88506522,0.00158606,0.01505803,0.08354887,2.72839803,0.00514786,0.00182285,0.15477229
-1.82191096,2.85797918,0.00141657,0.01576884,0.08126066,2.70029424,0.00523920,0.00214955,0.15477616
-1.81590795,2.81723030,0.00127116,0.01675837,0.07884190,2.65828062,0.00539900,0.00254565,0.15477774
-1.80990495,2.76373639,0.00114937,0.01803927,0.07630249,2.60319460,0.00562677,0.00301899,0.15482386
-1.80390195,2.69870075,0.00105060,0.01962221,0.07365791,2.53615362,0.00592374,0.00357775,0.15496721
-1.79789895,2.62357144,0.00097413,0.02151528,0.07092867,2.45851816,0.00629252,0.00423018,0.15526371
-1.79189595,2.53999242,0.00091917,0.02372347,0.06813960,2.37184690,0.00673680,0.00498442,0.15576951
-1.78589295,2.44974882,0.00088493,0.02624809,0.06531892,2.27784616,0.00726103,0.00584819,0.15653790
-1.77988994,2.35470857,0.00087057,0.02908629,0.06249721,2.17831558,0.00787005,0.00682847,0.15761625
-1.77388694,2.25676307,0.00087532,0.03223057,0.05970624,2.07509257,0.00856880,0.00793122,0.15904308
-1.76788394,2.15776913,0.00089839,0.03566846,0.05697788,1.96999763,0.00936195,0.00916103,0.16084550
-1.76188094,2.05949482,0.00093905,0.03938224,0.05434300,1.86478289,0.01025366,0.01052073,0.16303712
-1.75587794,1.96357106,0.00099658,0.04334889,0.05183050,1.76108561,0.01124721,0.01201116,0.16561662
-1.74987494,1.87145076,0.00107029,0.04754013,0.04946650,1.66038842,0.01234489,0.01363082,0.16856693
-1.74387194,1.78437698,0.00115945,0.05192264,0.04727375,1.56398745,0.01354777,0.01537563,0.17185528
-1.73786893,1.70336060,0.00126334,0.05645850,0.04527120,1.47296923,0.01485561,0.01723875,0.17543386
-1.73186593,1.62916823,0.00138115,0.06110579,0.04347390,1.38819663,0.01626691,0.01921049,0.17924140
-1.72586293,1.56231993,0.00151204,0.06581927,0.04189303,1.31030390,0.01777889,0.02127820,0.18320524
-1.71985993,1.50309633,0.00165504,0.07055126,0.04053622,1.23970021,0.01938775,0.02342639,0.18724403
-1.71385693,1.45155407,0.00180910,0.07525261,0.03940807,1.17658106,0.02108886,0.02563686,0.19127082
-1.70785393,1.40754841,0.00197302,0.07987371,0.03851074,1.12094627,0.02287713,0.02788893,0.19519640
-1.70185093,1.37076136,0.00214549,0.08436547,0.03784473,1.07262341,0.02474739,0.03015977,0.19893267
-1.69584792,1.34073370,0.00232505,0.08868039,0.03740965,1.03129509,0.02669488,0.03242484,0.20239597
-1.68984492,1.31689925,0.00251011,0.09277344,0.03720507,0.99652868,0.02871571,0.03465837,0.20551007
-1.68384192,1.29861962,0.00269894,0.09660294,0.03723119,0.96780701,0.03080739,0.03683389,0.20820880
-1.67783892,1.28521791,0.00288974,0.10013123,0.03748955,0.94455851,0.03296930,0.03892484,0.21043814
