energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.06453227,4.08475950,0.00172329,0.02767036,0.62339126,3.40751881,0.10455573,0.35677851,0.31560262,0.00533918
-3.05852926,3.97291017,0.00169041,0.02656742,0.60966997,3.30779103,0.10451007,0.34565266,0.31777116,0.00520638
-3.05252626,3.85441525,0.00166311,0.02548245,0.59538906,3.20276944,0.10400052,0.33413557,0.31913135,0.00506111
-3.04652326,3.73049534,0.00164301,0.02443056,0.58077049,3.09355436,0.10302243,0.32235919,0.31957985,0.00490475
-3.04052026,3.60240637,0.00163172,0.02342631,0.56603868,2.98125836,0.10158015,0.31046148,0.31902912,0.00473884
-3.03451726,3.47142755,0.00163079,0.02248366,0.55141931,2.86699268,0.09968751,0.29858588,0.31741206,0.00456502
-3.02851426,3.33884815,0.00164173,0.02161592,0.53713833,2.75185351,0.09736804,0.28688039,0.31468583,0.00438511
-3.02251126,3.20595334,0.00166590,0.02083568,0.52342114,2.63690820,0.09465477,0.27549645,0.31083473,0.00420102
-3.01650825,3.07400904,0.00170452,0.02015480,0.51049182,2.52318182,0.09158980,0.26458737,0.30587188,0.00401476
-3.01050525,2.94424624,0.00175858,0.01958442,0.49857226,2.41164416,0.08822347,0.25430656,0.29983975,0.00382844
-3.00450225,2.81784494,0.00182882,0.01913487,0.48788119,2.30319761,0.08461330,0.24480537,0.29280947,0.00364419
-2.99849925,2.69591811,0.00191567,0.01881571,0.47863296,2.19866600,0.08082267,0.23623077,0.28487887,0.00346416
-2.99249625,2.57949610,0.00201924,0.01863565,0.47103596,2.09878478,0.07691921,0.22872284,0.27616957,0.00329050
-2.98649325,2.46951189,0.00213929,0.01860248,0.46529069,2.00419271,0.07297319,0.22241219,0.26682307,0.00312527
-2.98049025,2.36678763,0.00227522,0.01872304,0.46158735,1.91542525,0.06905573,0.21741729,0.25699622,0.00297043
-2.97448724,2.27202289,0.00242607,0.01900311,0.46010306,1.83290987,0.06523705,0.21384193,0.24685611,0.00282781
-2.96848424,2.18578508,0.00259052,0.01944726,0.46099863,1.75696348,0.06158470,0.21177278,0.23657484,0.00269904
-2.96248124,2.10850227,0.00276697,0.02005878,0.46441500,1.68779193,0.05816202,0.21127724,0.22632428,0.00258555
-2.95647824,2.04045900,0.00295355,0.02083952,0.47046953,1.62549190,0.05502662,0.21240144,0.21627110,0.00248848
-2.95047524,1.98179495,0.00314823,0.02178976,0.47925217,1.57005493,0.05222916,0.21516880,0.20657225,0.00240873
-2.94447224,1.93250707,0.00334887,0.02290806,0.49082174,1.52137381,0.04981229,0.21957882,0.19737118,0.00234687
-2.93846923,1.89245485,0.00355333,0.02419116,0.50520256,1.47925112,0.04780985,0.22560646,0.18879476,0.00230314
-2.93246623,1.86136896,0.00375960,0.02563388,0.52238155,1.44340976,0.04624638,0.23320205,0.18095117,0.00227750
-2.92646323,1.83886301,0.00396589,0.02722903,0.54230612,1.41350526,0.04513676,0.24229166,0.17392866,0.00226954
-2.92046023,1.82444819,0.00417077,0.02896740,0.56488291,1.38913963,0.04448624,0.25277820,0.16779528,0.00227854
-2.91445723,1.81755037,0.00437330,0.03083776,0.58997769,1.36987627,0.04429058,0.26454296,0.16259939,0.00230350
-2.90845423,1.81752937,0.00457313,0.03282696,0.61741649,1.35525564,0.04453647,0.27744792,0.15837106,0.00234313
-2.90245123,1.82369957,0.00477060,0.03491997,0.64698801,1.34481109,0.04520210,0.29133852,0.15512402,0.00239588
-2.89644822,1.83535153,0.00496684,0.03710016,0.67844743,1.33808447,0.04625794,0.30604700,0.15285822,0.00246001
-2.89044522,1.85177368,0.00516385,0.03934945,0.71152147,1.33464090,0.04766763,0.32139631,0.15156267,0.00253361
-2.88444222,1.87227356,0.00536452,0.04164864,0.74591474,1.33408229,0.04938898,0.33720434,0.15121850,0.00261463
-2.87843922,1.89619785,0.00557266,0.04397772,0.78131694,1.33605903,0.05137509,0.35328851,0.15180202,0.00270099
-2.87243622,1.92295046,0.00579295,0.04631625,0.81741100,1.34027954,0.05357552,0.36947045,0.15328768,0.00279055
-2.86643322,1.95200809,0.00603095,0.04864376,0.85388151,1.34651720,0.05593749,0.38558080,0.15565070,0.00288123
-2.86043022,1.98293271,0.00629293,0.05094010,0.89042330,1.35461456,0.05840714,0.40146374,0.15886935,0.00297104
-2.85442721,2.01538046,0.00658584,0.05318593,0.92674972,1.36448453,0.06093077,0.41698122,0.16292658,0.00305810
-2.84842421,2.04910659,0.00691706,0.05536302,0.96260013,1.37610852,0.06345601,0.43201658,0.16781122,0.00314072
-2.84242121,2.08396623,0.00729426,0.05745463,0.99774632,1.38953165,0.06593298,0.44647752,0.17351835,0.00321743
-2.83641821,2.11991084,0.00772517,0.05944581,1.03199744,1.40485507,0.06831533,0.46029801,0.18004907,0.00328699
-2.83041521,2.15698037,0.00821735,0.06132365,1.06520309,1.42222576,0.07056126,0.47343922,0.18740950,0.00334843
-2.82441221,2.19529136,0.00877786,0.06307740,1.09725439,1.44182394,0.07263422,0.48588925,0.19560915,0.00340107
-2.81840920,2.23502112,0.00941306,0.06469858,1.12808293,1.46384873,0.07450370,0.49766159,0.20465862,0.00344449
-2.81240620,2.27638868,0.01012827,0.06618099,1.15765743,1.48850232,0.07614558,0.50879232,0.21456677,0.00347855
-2.80640320,2.31963279,0.01092751,0.06752059,1.18597831,1.51597320,0.07754252,0.51933620,0.22533744,0.00350335
-2.80040020,2.36498795,0.01181319,0.06871537,1.21307038,1.54641903,0.07868395,0.52936158,0.23696592,0.00351925
-2.79439720,2.41265914,0.01278591,0.06976508,1.23897393,1.57994966,0.07956601,0.53894453,0.24943516,0.00352677
-2.78839420,2.46279611,0.01384419,0.07067092,1.26373456,1.61661082,0.08019114,0.54816234,0.26271219,0.00352660
-2.78239120,2.51546837,0.01498428,0.07143522,1.28739250,1.65636915,0.08056754,0.55708665,0.27674459,0.00351952
-2.77638819,2.57064179,0.01620009,0.07206105,1.30997175,1.69909900,0.08070849,0.56577665,0.29145753,0.00350639
-2.77038519,2.62815788,0.01748305,0.07255181,1.33146972,1.74457164,0.08063140,0.57427269,0.30675132,0.00348807
-2.76438219,2.68771677,0.01882213,0.07291083,1.35184806,1.79244733,0.08035686,0.58259048,0.32249985,0.00346537
-2.75837919,2.74886493,0.02020390,0.07314106,1.37102513,1.84227073,0.07990751,0.59071654,0.33854995,0.00343903
-2.75237619,2.81098836,0.02161273,0.07324473,1.38887069,1.89347008,0.07930695,0.59860488,0.35472183,0.00340969
-2.74637319,2.87331196,0.02303092,0.07322309,1.40520324,1.94536034,0.07857858,0.60617531,0.37081076,0.00337782
-2.74037019,2.93490576,0.02443912,0.07307626,1.41979020,1.99715069,0.07774459,0.61331356,0.38658995,0.00334374
-2.73436718,2.99469791,0.02581663,0.07280313,1.43235119,2.04795629,0.07682499,0.61987315,0.40181458,0.00330757
-2.72836418,3.05149478,0.02714190,0.07240139,1.44256436,2.09681435,0.07583680,0.62567918,0.41622702,0.00326927
-2.72236118,3.10400755,0.02839300,0.07186763,1.45007561,2.14270414,0.07479342,0.63053368,0.42956301,0.00322863
-2.71635818,3.15088473,0.02954820,0.07119755,1.45451032,2.18457068,0.07370425,0.63422260,0.44155865,0.00318531
-2.71035518,3.19074964,0.03058653,0.07038626,1.45548719,2.22135135,0.07257448,0.63652389,0.45195784,0.00313880
-2.70435218,3.22224165,0.03148836,0.06942862,1.45263356,2.25200468,0.07140513,0.63721643,0.46052013,0.00308857
-2.69834917,3.24405953,0.03223593,0.06831968,1.44560153,2.27554044,0.07019336,0.63608941,0.46702831,0.00303398
-2.69234617,3.25500534,0.03281391,0.06705512,1.43408406,2.29104990,0.06893293,0.63295164,0.47129574,0.00297443
-2.68634317,3.25402703,0.03320982,0.06563175,1.41783040,2.29773502,0.06761487,0.62764039,0.47317293,0.00290935
-2.68034017,3.24025783,0.03341445,0.06404793,1.39665995,2.29493565,0.06622827,0.62002938,0.47255297,0.00283822
-2.67433717,3.21305081,0.03342211,0.06230398,1.37047398,2.28215323,0.06476122,0.61003535,0.46937588,0.00276069
-2.66833417,3.17200691,0.03323087,0.06040258,1.33926452,2.25907020,0.06320172,0.59762317,0.46363122,0.00267650
-2.66233117,3.11699513,0.03284254,0.05834900,1.30312000,2.22556405,0.06153865,0.58280900,0.45535929,0.00258559
-2.65632816,3.04816386,0.03226271,0.05615128,1.26222739,2.18171537,0.05976264,0.56566150,0.44465041,0.00248809
-2.65032516,2.96594276,0.03150051,0.05382030,1.21687059,2.12780937,0.05786688,0.54630093,0.43164268,0.00238432
-2.64432216,2.87103500,0.03056840,0.05136972,1.16742521,2.06433072,0.05584771,0.52489644,0.41651804,0.00227476
-2.63831916,2.76440012,0.02948174,0.04881581,1.11434996,1.99195190,0.05370516,0.50166132,0.39949695,0.00216010
-2.63231616,2.64722826,0.02825837,0.04617714,1.05817506,1.91151538,0.05144317,0.47684684,0.38083188,0.00204119
-2.62631316,2.52090680,0.02691807,0.04347420,0.99948812,1.82401040,0.04906967,0.45073474,0.36079989,0.00191897
-2.62031016,2.38698095,0.02548202,0.04072897,0.93891820,1.73054530,0.04659648,0.42362880,0.33969462,0.00179453
-2.61430715,2.24710990,0.02397223,0.03796433,0.87711881,1.63231656,0.04403900,0.39584595,0.31781802,0.00166900
-2.60830415,2.10302049,0.02241089,0.03520353,0.81475041,1.53057578,0.04141568,0.36770716,0.29547224,0.00154354
-2.60230115,1.95646021,0.02081993,0.03246959,0.75246334,1.42659599,0.03874750,0.33952870,0.27295182,0.00141929
-2.59629815,1.80915158,0.01922040,0.02978476,0.69088172,1.32163863,0.03605720,0.31161392,0.25053667,0.00129739
-2.59029515,1.66274948,0.01763208,0.02716998,0.63058901,1.21692238,0.03336859,0.28424593,0.22848590,0.00117886
-2.58429215,1.51880305,0.01607309,0.02464441,0.57211561,1.11359511,0.03070574,0.25768153,0.20703279,0.00106465
-2.57828914,1.37872339,0.01455957,0.02222503,0.51592906,1.01270963,0.02809227,0.23214629,0.18638099,0.00095558
-2.57228614,1.24375792,0.01310549,0.01992639,0.46242678,0.91520422,0.02555070,0.20783118,0.16670193,0.00085233
-2.56628314,1.11497199,0.01172250,0.01776036,0.41193171,0.82188817,0.02310182,0.18489051,0.14813356,0.00075546
-2.56028014,0.99323783,0.01041991,0.01573604,0.36469071,0.73343261,0.02076427,0.16344135,0.13078028,0.00066534
-2.55427714,0.87923083,0.00920472,0.01385981,0.32087541,0.65036656,0.01855422,0.14356413,0.11471393,0.00058224
-2.54827414,0.77343249,0.00808171,0.01213535,0.28058556,0.57307791,0.01648512,0.12530445,0.09997576,0.00050625
-2.54227114,0.67613946,0.00705360,0.01056389,0.24385420,0.50181891,0.01456772,0.10867582,0.08657916,0.00043736
-2.53626813,0.58747772,0.00612131,0.00914440,0.21065452,0.43671546,0.01281010,0.09366308,0.07451299,0.00037543
-2.53026513,0.50742089,0.00528417,0.00787394,0.18090783,0.37777950,0.01121791,0.08022648,0.06374530,0.00032024
-2.52426213,0.43581139,0.00454016,0.00674800,0.15449231,0.32492383,0.00979467,0.06830594,0.05422727,0.00027147
-2.51825913,0.37238366,0.00388628,0.00576085,0.13125208,0.27797832,0.00854212,0.05782557,0.04589721,0.00022876
-2.51225613,0.31678806,0.00331872,0.00490594,0.11100620,0.23670701,0.00746075,0.04869803,0.03868450,0.00019169
-2.50625313,0.26861468,0.00283322,0.00417626,0.09355740,0.20082520,0.00655019,0.04082881,0.03251321,0.00015982
-2.50025013,0.22741613,0.00242527,0.00356473,0.07870002,0.17001588,0.00580980,0.03412013,0.02730554,0.00013271
-2.49424712,0.19272857,0.00209035,0.00306450,0.06622730,0.14394516,0.00523908,0.02847442,0.02298476,0.00010991
-2.48824412,0.16409063,0.00182411,0.00266928,0.05593748,0.12227602,0.00483818,0.02379742,0.01947782,0.00009098
-2.48224112,0.14105947,0.00162254,0.00237355,0.04763893,0.10468026,0.00460823,0.02000073,0.01671744,0.00007552
-2.47623812,0.12322405,0.00148207,0.00217283,0.04115407,0.09084837,0.00455171,0.01700388,0.01464383,0.00006316
-2.47023512,0.11021533,0.00139967,0.00206376,0.03632225,0.08049715,0.00467268,0.01473587,0.01320587,0.00005356
-2.46423212,0.10171337,0.00137289,0.00204430,0.03300139,0.07337519,0.00497685,0.01313631,0.01236201,0.00004642
-2.45822911,0.09745146,0.00139985,0.00211367,0.03106878,0.06926614,0.00547168,0.01215608,0.01208073,0.00004149
-2.45222611,0.09721748,0.00147918,0.00227245,0.03042078,0.06799000,0.00616619,0.01175755,0.01234067,0.00003856
-2.44622311,0.10085254,0.00161002,0.00252243,0.03097188,0.06940242,0.00707078,0.01191452,0.01313055,0.00003744
-2.44022011,0.10824742,0.00179186,0.00286657,0.03265293,0.07339247,0.00819686,0.01261181,0.01444879,0.00003801
-2.43421711,0.11933691,0.00202443,0.00330882,0.03540900,0.07987884,0.00955639,0.01384456,0.01630297,0.00004017
-2.42821411,0.13409250,0.00230757,0.00385389,0.03919665,0.08880495,0.01116127,0.01561731,0.01870918,0.00004383
-2.42221111,0.15251379,0.00264106,0.00450702,0.04398118,0.10013308,0.01302270,0.01794292,0.02169127,0.00004897
-2.41620810,0.17461895,0.00302445,0.00527374,0.04973359,0.11383799,0.01515041,0.02084128,0.02528005,0.00005555
-2.41020510,0.20043473,0.00345686,0.00615947,0.05642774,0.12990009,0.01755189,0.02433796,0.02951247,0.00006356
-2.40420210,0.22998639,0.00393686,0.00716927,0.06403762,0.14829875,0.02023158,0.02846277,0.03443086,0.00007302
-2.39819910,0.26328794,0.00446232,0.00830750,0.07253505,0.16900575,0.02319004,0.03324831,0.04008222,0.00008392
-2.39219610,0.30033327,0.00503022,0.00957743,0.08188777,0.19197943,0.02642330,0.03872852,0.04651762,0.00009628
-2.38619310,0.34108838,0.00563662,0.01098101,0.09205815,0.21715959,0.02992218,0.04493737,0.05379163,0.00011011
-2.38019010,0.38548514,0.00627656,0.01251855,0.10300248,0.24446353,0.03367182,0.05190757,0.06196192,0.00012541
-2.37418709,0.43341699,0.00694405,0.01418848,0.11467112,0.27378332,0.03765138,0.05966959,0.07108893,0.00014217
-2.36818409,0.48473654,0.00763211,0.01598725,0.12700915,0.30498451,0.04183394,0.06825071,0.08123559,0.00016039
-2.36218109,0.53925555,0.00833282,0.01790916,0.13995790,0.33790625,0.04618665,0.07767448,0.09246704,0.00018002
-2.35617809,0.59674686,0.00903749,0.01994640,0.15345695,0.37236289,0.05067108,0.08796032,0.10485036,0.00020103
-2.35017509,0.65694855,0.00973678,0.02208909,0.16744672,0.40814698,0.05524395,0.09912344,0.11845409,0.00022337
-2.34417209,0.71956977,0.01042097,0.02432547,0.18187134,0.44503337,0.05985793,0.11117490,0.13334758,0.00024695
-2.33816908,0.78429799,0.01108018,0.02664214,0.19668164,0.48278424,0.06446283,0.12412198,0.14960004,0.00027171
-2.33216608,0.85080710,0.01170464,0.02902434,0.21183805,0.52115479,0.06900683,0.13796853,0.16727914,0.00029756
-2.32616308,0.91876577,0.01228501,0.03145638,0.22731314,0.55989902,0.07343796,0.15271543,0.18644907,0.00032440
-2.32016008,0.98784547,0.01281264,0.03392197,0.24309352,0.59877543,0.07770553,0.16836093,0.20716808,0.00035212
-2.31415708,1.05772733,0.01327984,0.03640471,0.25918094,0.63755198,0.08176166,0.18490080,0.22948535,0.00038062
-2.30815408,1.12810742,0.01368013,0.03888846,0.27559228,0.67601018,0.08556269,0.20232818,0.25343721,0.00040979
-2.30215108,1.19869970,0.01400847,0.04135772,0.29235833,0.71394781,0.08907039,0.22063295,0.27904278,0.00043952
-2.29614807,1.26923642,0.01426138,0.04379790,0.30952129,0.75118004,0.09225307,0.23980062,0.30629911,0.00046968
-2.29014507,1.33946559,0.01443702,0.04619560,0.32713095,0.78753901,0.09508627,0.25981067,0.33517592,0.00050017
-2.28414207,1.40914568,0.01453526,0.04853866,0.34523957,0.82287157,0.09755327,0.28063426,0.36561030,0.00053086
-2.27813907,1.47803766,0.01455763,0.05081620,0.36389581,0.85703569,0.09964513,0.30223138,0.39750141,0.00056162
-2.27213607,1.54589498,0.01450718,0.05301848,0.38313777,0.88989543,0.10136044,0.32454762,0.43070580,0.00059231
-2.26613307,1.61245205,0.01438836,0.05513671,0.40298560,0.92131516,0.10270473,0.34751058,0.46503336,0.00062278
-2.26013007,1.67741228,0.01420678,0.05716272,0.42343407,0.95115344,0.10368959,0.37102617,0.50024452,0.00065284
-2.25412706,1.74043655,0.01396898,0.05908861,0.44444560,0.97925700,0.10433146,0.39497518,0.53604892,0.00068232
-2.24812406,1.80113332,0.01368212,0.06090631,0.46594408,1.00545555,0.10465037,0.41921020,0.57210588,0.00071100
-2.24212106,1.85905132,0.01335371,0.06260720,0.48781015,1.02955795,0.10466849,0.44355337,0.60802691,0.00073863
-2.23611806,1.91367597,0.01299133,0.06418175,0.50987815,1.05135017,0.10440874,0.46779520,0.64338049,0.00076495
-2.23011506,1.96443014,0.01260236,0.06561921,0.53193527,1.07059545,0.10389342,0.49169466,0.67769902,0.00078967
-2.22411206,2.01067995,0.01219373,0.06690743,0.55372301,1.08703701,0.10314308,0.51498097,0.71048808,0.00081247
-2.21810905,2.05174573,0.01177175,0.06803285,0.57494116,1.10040318,0.10217558,0.53735696,0.74123765,0.00083303
-2.21210605,2.08691817,0.01134196,0.06898062,0.59525427,1.11041512,0.10100547,0.55850428,0.76943507,0.00085102
-2.20610305,2.11547907,0.01090905,0.06973486,0.61430040,1.11679657,0.09964371,0.57809030,0.79457921,0.00086610
-2.20010005,2.13672601,0.01047681,0.07027911,0.63170202,1.11928540,0.09809768,0.59577659,0.81619547,0.00087794
-2.19409705,2.14999977,0.01004819,0.07059695,0.64707841,1.11764623,0.09637160,0.61122864,0.83385087,0.00088625
-2.18809405,2.15471328,0.00962536,0.07067272,0.66005927,1.11168352,0.09446720,0.62412654,0.84716860,0.00089076
-2.18209105,2.15038048,0.00920983,0.07049227,0.67029884,1.10125433,0.09238465,0.63417611,0.85584149,0.00089124
-2.17608804,2.13664370,0.00880258,0.07004384,0.67748975,1.08628008,0.09012367,0.64112004,0.85964364,0.00088753
-2.17008504,2.11329802,0.00840431,0.06931889,0.68137632,1.06675647,0.08768481,0.64474839,0.85843976,0.00087954
-2.16408204,2.08031120,0.00801556,0.06831282,0.68176622,1.04276113,0.08507068,0.64490807,0.85219174,0.00086724
-2.15807904,2.03783817,0.00763696,0.06702571,0.67854034,1.01445843,0.08228720,0.64151073,0.84096213,0.00085069
-2.15207604,1.98622922,0.00726939,0.06546277,0.67166025,0.98210111,0.07934467,0.63453865,0.82491438,0.00083002
-2.14607304,1.92603143,0.00691418,0.06363474,0.66117284,0.94602879,0.07625876,0.62404840,0.80430985,0.00080546
-2.14007004,1.85798321,0.00657326,0.06155798,0.64721212,0.90666318,0.07305116,0.61017192,0.77950164,0.00077732
-2.13406703,1.78300231,0.00624932,0.05925445,0.62999814,0.86450045,0.06975007,0.59311510,0.75092571,0.00074596
-2.12806403,1.70216788,0.00594588,0.05675136,0.60983291,0.82010105,0.06639039,0.57315389,0.71908952,0.00071183
-2.12206103,1.61669746,0.00566739,0.05408076,0.58709390,0.77407749,0.06301360,0.55062810,0.68455887,0.00067541
-2.11605803,1.52792016,0.00541927,0.05127884,0.56222515,0.72708078,0.05966750,0.52593320,0.64794342,0.00063725
-2.11005503,1.43724706,0.00520795,0.04838517,0.53572672,0.67978607,0.05640562,0.49951059,0.60988155,0.00059791
-2.10405203,1.34614041,0.00504082,0.04544173,0.50814270,0.63287812,0.05328649,0.47183669,0.57102514,0.00055796
-2.09804902,1.25608271,0.00492625,0.04249204,0.48004848,0.58703729,0.05037279,0.44341145,0.53202490,0.00051798
-2.09204602,1.16854684,0.00487344,0.03958007,0.45203771,0.54292644,0.04773033,0.41474669,0.49351662,0.00047853
-2.08604302,1.08496821,0.00489242,0.03674931,0.42470942,0.50117917,0.04542696,0.38635475,0.45610887,0.00044015
-2.08004002,1.00671968,0.00499385,0.03404185,0.39865559,0.46238965,0.04353151,0.35873782,0.42037229,0.00040334
-2.07403702,0.93508955,0.00518893,0.03149748,0.37444969,0.42710417,0.04211258,0.33237835,0.38683078,0.00036857
-2.06803402,0.87126305,0.00548915,0.02915293,0.35263606,0.39581439,0.04123737,0.30773065,0.35595451,0.00033623
-2.06203102,0.81630688,0.00590616,0.02704123,0.33372067,0.36895219,0.04097050,0.28521383,0.32815477,0.00030667
-2.05602801,0.77115698,0.00645143,0.02519113,0.31816279,0.34688591,0.04137274,0.26520619,0.30378049,0.00028019
-2.05002501,0.73660866,0.00713602,0.02362668,0.30636801,0.32991768,0.04249980,0.24804088,0.28311615,0.00025701
-2.04402201,0.71330886,0.00797024,0.02236684,0.29868210,0.31828150,0.04440101,0.23400269,0.26638091,0.00023729
-2.03801901,0.70174982,0.00896330,0.02142526,0.29538580,0.31214192,0.04711796,0.22332595,0.25372865,0.00022116
-2.03201601,0.70226371,0.01012290,0.02081011,0.29669041,0.31159292,0.05068315,0.21619302,0.24524858,0.00020865
-2.02601301,0.71501784,0.01145485,0.02052394,0.30273386,0.31665676,0.05511858,0.21273351,0.24096635,0.00019977
-2.02001001,0.74001008,0.01296263,0.02056368,0.31357748,0.32728291,0.06043430,0.21302367,0.24084532,0.00019446
-2.01400700,0.77706461,0.01464701,0.02092064,0.32920316,0.34334677,0.06662710,0.21708605,0.24478798,0.00019262
-2.00800400,0.82582803,0.01650561,0.02158060,0.34951120,0.36464844,0.07367915,0.22488921,0.25263749,0.00019409
-2.00200100,0.88576613,0.01853257,0.02252395,0.37431874,0.39091174,0.08155692,0.23634747,0.26417932,0.00019869
-1.99599800,0.95616211,0.02071822,0.02372590,0.40335913,0.42178362,0.09021024,0.25132063,0.27914317,0.00020619
-1.98999500,1.03611655,0.02304890,0.02515683,0.43628245,0.45683438,0.09957168,0.26961403,0.29720529,0.00021634
-1.98399200,1.12455026,0.02550677,0.02678261,0.47265729,0.49555910,0.10955630,0.29097872,0.31799141,0.00022882
-1.97798899,1.22021055,0.02806986,0.02856518,0.51197427,0.53738057,0.12006185,0.31511234,0.34108052,0.00024332
-1.97198599,1.32168172,0.03071216,0.03046313,0.55365144,0.58165408,0.13096950,0.34166064,0.36600966,0.00025949
-1.96598299,1.42740041,0.03340387,0.03243243,0.59704176,0.62767435,0.14214508,0.37022005,0.39227985,0.00027695
-1.95997999,1.53567618,0.03611185,0.03442730,0.64144280,0.67468481,0.15344096,0.40034147,0.41936342,0.00029532
-1.95397699,1.64471741,0.03880017,0.03640117,0.68610877,0.72188921,0.16469846,0.43153542,0.44671255,0.00031420
-1.94797399,1.75266256,0.04143077,0.03830772,0.73026459,0.76846551,0.17575081,0.46327871,0.47376916,0.00033318
-1.94197099,1.85761614,0.04396439,0.04010198,0.77312201,0.81358191,0.18642668,0.49502269,0.49997584,0.00035185
-1.93596798,1.95768878,0.04636138,0.04174150,0.81389730,0.85641451,0.19655404,0.52620288,0.52478771,0.00036981
-1.92996498,2.05104019,0.04858284,0.04318748,0.85183009,0.89616621,0.20596433,0.55625011,0.54768482,0.00038669
-1.92396198,2.13592386,0.05059160,0.04440586,0.88620272,0.93208620,0.21449688,0.58460252,0.56818460,0.00040211
-1.91795898,2.21073182,0.05235333,0.04536834,0.91635965,0.96348942,0.22200326,0.61071848,0.58585418,0.00041575
-1.91195598,2.27403794,0.05383757,0.04605324,0.94172596,0.98977510,0.22835151,0.63408977,0.60032174,0.00042731
-1.90595298,2.32463804,0.05501872,0.04644625,0.96182453,1.01044387,0.23343013,0.65425459,0.61128680,0.00043653
-1.89994997,2.36158521,0.05587687,0.04654092,0.97629100,1.02511253,0.23715151,0.67081002,0.61852872,0.00044321
-1.89394697,2.38421892,0.05639855,0.04633898,0.98488598,1.03352602,0.23945488,0.68342324,0.62191327,0.00044720
-1.88794397,2.39218654,0.05657725,0.04585041,0.98750407,1.03556593,0.24030847,0.69184128,0.62139674,0.00044841
-1.88194097,2.38545650,0.05641380,0.04509324,0.98417917,1.03125527,0.23971083,0.69589858,0.61702765,0.00044680
-1.87593797,2.36432232,0.05591643,0.04409322,0.97508585,1.02075921,0.23769137,0.69552234,0.60894580,0.00044240
-1.86993497,2.32939738,0.05510073,0.04288316,0.96053686,1.00438175,0.23430987,0.69073515,0.59737871,0.00043528
-1.86393197,2.28160048,0.05398929,0.04150216,0.94097655,0.98255846,0.22965521,0.68165494,0.58263566,0.00042558
-1.85792896,2.22213283,0.05261119,0.03999468,0.91697067,0.95584545,0.22384309,0.66849214,0.56509949,0.00041348
-1.85192596,2.15244716,0.05100125,0.03840941,0.88919277,0.92490516,0.21701312,0.65154420,0.54521654,0.00039922
-1.84592296,2.07421022,0.04919912,0.03679819,0.85840773,0.89048920,0.20932506,0.63118770,0.52348502,0.00038305
-1.83991996,1.98925984,0.04724822,0.03521474,0.82545286,0.85341920,0.20095462,0.60786834,0.50044235,0.00036527
-1.83391696,1.89955826,0.04519462,0.03371349,0.79121732,0.81456599,0.19208874,0.58208924,0.47665175,0.00034619
-1.82791396,1.80714302,0.04308578,0.03234836,0.75662037,0.77482797,0.18292064,0.55439790,0.45268871,0.00032613
-1.82191096,1.71407712,0.04096930,0.03117156,0.72258916,0.73510932,0.17364475,0.52537253,0.42912749,0.00030543
-1.81590795,1.62239984,0.03889167,0.03023254,0.69003652,0.69629857,0.16445164,0.49560787,0.40652818,0.00028440
-1.80990495,1.53407948,0.03689708,0.02957691,0.65983953,0.65924816,0.15552318,0.46570140,0.38542456,0.00026335
-1.80390195,1.45096930,0.03502626,0.02924548,0.63281908,0.62475542,0.14702796,0.43623986,0.36631296,0.00024258
-1.79789895,1.37476752,0.03331549,0.02927343,0.60972110,0.59354540,0.13911723,0.40778691,0.34964230,0.00022234
-1.79189595,1.30698205,0.03179568,0.02968948,0.59119953,0.56625578,0.13192131,0.38087180,0.33580547,0.00020287
-1.78589295,1.24890066,0.03049166,0.03051521,0.57780163,0.54342418,0.12554666,0.35597947,0.32513197,0.00018437
-1.77988994,1.20156676,0.02942164,0.03176449,0.56995555,0.52547786,0.12007369,0.33354212,0.31788203,0.00016701
-1.77388694,1.16576108,0.02859678,0.03344294,0.56796054,0.51272602,0.11555521,0.31393229,0.31424197,0.00015092
-1.76788394,1.14198923,0.02802104,0.03554757,0.57197980,0.50535471,0.11201575,0.29745737,0.31432099,0.00013618
-1.76188094,1.13047513,0.02769122,0.03806655,0.58203620,0.50342420,0.10945158,0.28435560,0.31814924,0.00012286
-1.75587794,1.13116024,0.02759712,0.04097900,0.59801079,0.50686901,0.10783158,0.27479332,0.32567712,0.00011099
-1.74987494,1.14370828,0.02772193,0.04425512,0.61964432,0.51550038,0.10709872,0.26886346,0.33677601,0.00010055
-1.74387194,1.16751542,0.02804286,0.04785635,0.64654167,0.52901112,0.10717237,0.26658509,0.35124018,0.00009152
-1.73786893,1.20172559,0.02853184,0.05173577,0.67817922,0.54698290,0.10795109,0.26790410,0.36879010,0.00008383
-1.73186593,1.24525071,0.02915637,0.05583871,0.71391516,0.56889571,0.10931610,0.27269470,0.38907710,0.00007740
-1.72586293,1.29679558,0.02988060,0.06010360,0.75300259,0.59413953,0.11113508,0.28076201,0.41168935,0.00007215
-1.71985993,1.35488705,0.03066634,0.06446296,0.79460522,0.62202793,0.11326636,0.29184559,0.43615933,0.00006797
-1.71385693,1.41790705,0.03147426,0.06884467,0.83781556,0.65181345,0.11556334,0.30562393,0.46197257,0.00006473
-1.70785393,1.48412896,0.03226506,0.07317343,0.88167507,0.68270458,0.11787890,0.32172007,0.48857773,0.00006231
-1.70185093,1.55175671,0.03300063,0.07737230,0.92519604,0.71388379,0.12006986,0.33970830,0.51539788,0.00006060
