energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
-3.02851426,2.19804621,0.38208874,0.48616987,0.03539152,0.05804429,0.33775014,1.41752316,0.03980540,0.13296037
-3.02251126,2.18933621,0.38050945,0.48259668,0.03526437,0.05775409,0.33279152,1.41394093,0.03960718,0.13159310
-3.01650825,2.17804378,0.37735407,0.47726143,0.03491471,0.05725574,0.32666281,1.41069870,0.03939610,0.13002065
-3.01050525,2.16500794,0.37277592,0.47032870,0.03435446,0.05657109,0.31948440,1.40837174,0.03918474,0.12827554
-3.00450225,2.15111950,0.36695828,0.46200186,0.03360004,0.05572646,0.31140364,1.40752411,0.03898528,0.12639850
-2.99849925,2.13727621,0.36010715,0.45251379,0.03267176,0.05475165,0.30258751,1.40867829,0.03880894,0.12443540
-2.99249625,2.12433663,0.35244312,0.44211661,0.03159314,0.05367866,0.29321491,1.41228528,0.03866540,0.12243425
-2.98649325,2.11307497,0.34419273,0.43107101,0.03038996,0.05254043,0.28346884,1.41869666,0.03856235,0.12044206
-2.98049025,2.10413934,0.33557980,0.41963561,0.02908946,0.05136948,0.27352875,1.42813987,0.03850502,0.11850206
-2.97448724,2.09801544,0.32681708,0.40805698,0.02771939,0.05019666,0.26356354,1.44069829,0.03849591,0.11665105
-2.96848424,2.09499782,0.31809863,0.39656058,0.02630711,0.04904991,0.25372538,1.45629733,0.03853461,0.11491737
-2.96248124,2.09517045,0.30959335,0.38534332,0.02487883,0.04795327,0.24414465,1.47469740,0.03861774,0.11331927
-2.95647824,2.09839782,0.30143995,0.37456789,0.02345888,0.04692602,0.23492613,1.49549467,0.03873916,0.11186396
-2.95047524,2.10432726,0.29374352,0.36435908,0.02206912,0.04598219,0.22614671,1.51812972,0.03889025,0.11054725
-2.94447224,2.11240266,0.28657397,0.35480236,0.02072852,0.04513020,0.21785441,1.54190414,0.03906043,0.10935392
-2.93846923,2.12188913,0.27996618,0.34594459,0.01945288,0.04437297,0.21006895,1.56600452,0.03923776,0.10825861
-2.93246623,2.13190727,0.27392202,0.33779673,0.01825472,0.04370812,0.20278356,1.58953275,0.03940970,0.10722731
-2.92646323,2.14147560,0.26841386,0.33033836,0.01714331,0.04312861,0.19596801,1.61154152,0.03956392,0.10621935
-2.92046023,2.14955883,0.26338942,0.32352365,0.01612484,0.04262347,0.18957246,1.63107320,0.03968918,0.10518964
-2.91445723,2.15511943,0.25877768,0.31728836,0.01520266,0.04217880,0.18353215,1.64720029,0.03977612,0.10409121
-2.90845423,2.15716982,0.25449534,0.31155741,0.01437771,0.04177879,0.17777234,1.65906539,0.03981806,0.10287775
-2.90245123,2.15482236,0.25045363,0.30625249,0.01364891,0.04140690,0.17221346,1.66591872,0.03981160,0.10150616
-2.89644822,2.14733433,0.24656483,0.30129933,0.01301358,0.04104693,0.16677610,1.66715117,0.03975716,0.09993877
-2.89044522,2.13414574,0.24274838,0.29663409,0.01246794,0.04068407,0.16138553,1.66232130,0.03965918,0.09814537
-2.88444222,2.11490760,0.23893603,0.29220851,0.01200751,0.04030581,0.15597572,1.65117471,0.03952622,0.09610472
-2.87843922,2.08949949,0.23507593,0.28799365,0.01162748,0.03990264,0.15049247,1.63365498,0.03937077,0.09380562
-2.87243622,2.05803539,0.23113533,0.28398181,0.01132298,0.03946858,0.14489572,1.60990549,0.03920877,0.09124740
-2.86643322,2.02085755,0.22710185,0.28018672,0.01108936,0.03900142,0.13916094,1.58026213,0.03905901,0.08843993
-2.86043022,1.97851897,0.22298335,0.27664201,0.01092228,0.03850277,0.13327950,1.54523728,0.03894219,0.08540306
-2.85442721,1.93175548,0.21880634,0.27339801,0.01081777,0.03797782,0.12725824,1.50549609,0.03887997,0.08216559
-2.84842421,1.88144909,0.21461321,0.27051719,0.01077220,0.03743495,0.12111821,1.46182613,0.03889378,0.07876389
-2.84242121,1.82858472,0.21045839,0.26806861,0.01078216,0.03688512,0.11489272,1.41510232,0.03900368,0.07524016
-2.83641821,1.77420280,0.20640385,0.26612160,0.01084434,0.03634114,0.10862497,1.36624870,0.03922714,0.07164050
-2.83041521,1.71935020,0.20251410,0.26473926,0.01095534,0.03581686,0.10236529,1.31619926,0.03957793,0.06801295
-2.82441221,1.66503229,0.19885113,0.26397214,0.01111144,0.03532635,0.09616826,1.26585968,0.04006521,0.06440542
-2.81840920,1.61216855,0.19546959,0.26385250,0.01130841,0.03488307,0.09008982,1.21607179,0.04069269,0.06086389
-2.81240620,1.56155394,0.19241244,0.26438954,0.01154138,0.03449918,0.08418462,1.16758268,0.04145813,0.05743068
-2.80640320,1.51382800,0.18970747,0.26556598,0.01180467,0.03418492,0.07850356,1.12101946,0.04235306,0.05414312
-2.80040020,1.46945300,0.18736473,0.26733610,0.01209175,0.03394817,0.07309184,1.07687101,0.04336284,0.05103243
-2.79439720,1.42870191,0.18537519,0.26962554,0.01239521,0.03379420,0.06798743,1.03547722,0.04446696,0.04812309
-2.78839420,1.39165662,0.18371050,0.27233268,0.01270689,0.03372557,0.06322004,0.99702580,0.04563970,0.04543247
-2.78239120,1.35821597,0.18232401,0.27533184,0.01301797,0.03374226,0.05881064,0.96155665,0.04685100,0.04297088
-2.77638819,1.32811285,0.18115289,0.27847784,0.01331923,0.03384195,0.05477138,0.92897311,0.04806761,0.04074191
-2.77038519,1.30093911,0.18012124,0.28161184,0.01360132,0.03402040,0.05110608,0.89905911,0.04925436,0.03874312
-2.76438219,1.27617651,0.17914392,0.28456813,0.01385509,0.03427202,0.04781092,0.87150114,0.05037555,0.03696683
-2.75837919,1.25323203,0.17813105,0.28718140,0.01407198,0.03459036,0.04487556,0.84591364,0.05139642,0.03540118
-2.75237619,1.23147529,0.17699260,0.28929424,0.01424435,0.03496877,0.04228434,0.82186635,0.05228456,0.03403124
-2.74637319,1.21027619,0.17564318,0.29076429,0.01436590,0.03540088,0.04001766,0.79891218,0.05301120,0.03284008
-2.74037019,1.18904076,0.17400649,0.29147079,0.01443203,0.03588109,0.03805329,0.77661414,0.05355237,0.03180991
-2.73436718,1.16724345,0.17201926,0.29132018,0.01444011,0.03640488,0.03636772,0.75457025,0.05388983,0.03092302
-2.72836418,1.14445455,0.16963458,0.29025034,0.01438979,0.03696905,0.03493730,0.73243511,0.05401173,0.03016263
-2.72236118,1.12036153,0.16682432,0.28823341,0.01428312,0.03757173,0.03373924,0.70993768,0.05391299,0.02951357
-2.71635818,1.09478374,0.16358065,0.28527703,0.01412471,0.03821227,0.03275238,0.68689441,0.05359539,0.02896279
-2.71035518,1.06768010,0.15991654,0.28142399,0.01392173,0.03889094,0.03195782,0.66321772,0.05306734,0.02849961
-2.70435218,1.03915008,0.15586533,0.27675026,0.01368380,0.03960858,0.03133926,0.63891975,0.05234341,0.02811587
-2.69834917,1.00942823,0.15147937,0.27136170,0.01342287,0.04036605,0.03088315,0.61411158,0.05144362,0.02780589
-2.69234617,0.97887334,0.14682781,0.26538961,0.01315293,0.04116371,0.03057867,0.58899855,0.05039253,0.02756627
-2.68634317,0.94795299,0.14199383,0.25898533,0.01288972,0.04200086,0.03041768,0.56387214,0.04921819,0.02739566
-2.68034017,0.91722486,0.13707132,0.25231425,0.01265031,0.04287522,0.03039437,0.53909919,0.04795112,0.02729437
-2.67433717,0.88731575,0.13216126,0.24554962,0.01245264,0.04378251,0.03050504,0.51510912,0.04662311,0.02726406
-2.66833417,0.85889983,0.12736800,0.23886629,0.01231505,0.04471612,0.03074780,0.49238009,0.04526625,0.02730732
-2.66233117,0.83267678,0.12279559,0.23243482,0.01225575,0.04566699,0.03112223,0.47142446,0.04391197,0.02742741
-2.65632816,0.80935105,0.11854428,0.22641618,0.01229227,0.04662364,0.03162914,0.45277436,0.04259018,0.02762792
-2.65032516,0.78961268,0.11470740,0.22095712,0.01244093,0.04757237,0.03227035,0.43696773,0.04132873,0.02791260
-2.64432216,0.77412024,0.11136861,0.21618642,0.01271631,0.04849766,0.03304856,0.42453505,0.04015285,0.02828520
-2.63831916,0.76348602,0.10859973,0.21221218,0.01313078,0.04938273,0.03396719,0.41598703,0.03908496,0.02874938
-2.63231616,0.75826351,0.10645898,0.20911990,0.01369400,0.05021021,0.03503032,0.41180327,0.03814450,0.02930871
-2.62631316,0.75893688,0.10498988,0.20697151,0.01441253,0.05096292,0.03624262,0.41242169,0.03734799,0.02996658
-2.62031016,0.76591233,0.10422052,0.20580525,0.01528951,0.05162467,0.03760925,0.41822884,0.03670914,0.03072630
-2.61430715,0.77951059,0.10416342,0.20563615,0.01632435,0.05218104,0.03913573,0.42955066,0.03623905,0.03159102
-2.60830415,0.79996053,0.10481577,0.20645708,0.01751261,0.05262016,0.04082779,0.44664376,0.03594644,0.03256370
-2.60230115,0.82739328,0.10616002,0.20824020,0.01884585,0.05293330,0.04269103,0.46968693,0.03583785,0.03364702
-2.59629815,0.86183674,0.10816477,0.21093871,0.02031169,0.05311539,0.04473063,0.49877301,0.03591777,0.03484319
-2.59029515,0.90321042,0.11078599,0.21448867,0.02189391,0.05316534,0.04695086,0.53390112,0.03618878,0.03615373
-2.58429215,0.95132061,0.11396837,0.21881103,0.02357269,0.05308619,0.04935456,0.57496955,0.03665147,0.03757919
-2.57828914,1.00585626,0.11764684,0.22381357,0.02532496,0.05288507,0.05194259,0.62176948,0.03730443,0.03911878
-2.57228614,1.06638600,0.12174837,0.22939289,0.02712482,0.05257304,0.05471318,0.67398017,0.03814399,0.04077005
-2.56628314,1.13235686,0.12619371,0.23543644,0.02894408,0.05216469,0.05766141,0.73116604,0.03916407,0.04252849
-2.56028014,1.20309540,0.13089941,0.24182450,0.03075293,0.05167774,0.06077868,0.79277620,0.04035586,0.04438729
-2.55427714,1.27781200,0.13577986,0.24843235,0.03252057,0.05113254,0.06405236,0.85814705,0.04170760,0.04633703
-2.54827414,1.35560885,0.14074947,0.25513247,0.03421599,0.05055151,0.06746560,0.92650851,0.04320438,0.04836568
-2.54227114,1.43549235,0.14572492,0.26179693,0.03580874,0.04995865,0.07099736,0.99699414,0.04482804,0.05045854
-2.53626813,1.51639014,0.15062745,0.26830003,0.03726966,0.04937910,0.07462274,1.06865559,0.04655717,0.05259855
-2.53026513,1.59717301,0.15538520,0.27452105,0.03857171,0.04883880,0.07831357,1.14048131,0.04836736,0.05476665
-2.52426213,1.67668134,0.15993557,0.28034724,0.03969059,0.04836424,0.08203925,1.21141934,0.05023150,0.05694241
-2.51825913,1.75375564,0.16422736,0.28567687,0.04060544,0.04798236,0.08576797,1.28040375,0.05212039,0.05910482
-2.51225613,1.82727039,0.16822288,0.29042239,0.04129934,0.04772056,0.08946804,1.34638403,0.05400348,0.06123323
-2.50625313,1.89616994,0.17189981,0.29451343,0.04175977,0.04760681,0.09310950,1.40835638,0.05584973,0.06330839
-2.50025013,1.95950498,0.17525262,0.29789964,0.04197889,0.04766981,0.09666580,1.46539589,0.05762871,0.06531360
-2.49424712,2.01646819,0.17829372,0.30055308,0.04195376,0.04793919,0.10011541,1.51668803,0.05931163,0.06723580
-2.48824412,2.06642702,0.18105398,0.30247020,0.04168630,0.04844566,0.10344347,1.56155831,0.06087250,0.06906660
-2.48224112,2.10895213,0.18358274,0.30367301,0.04118331,0.04922114,0.10664314,1.59949846,0.06228920,0.07080323
-2.47623812,2.14383965,0.18594715,0.30420948,0.04045611,0.05029868,0.10971666,1.63018789,0.06354440,0.07244918
-2.47023512,2.17112595,0.18823088,0.30415308,0.03952031,0.05171225,0.11267605,1.65350923,0.06462642,0.07401464
-2.46423212,2.19109372,0.19053206,0.30360121,0.03839532,0.05349633,0.11554324,1.66955693,0.06552971,0.07551664
-2.45822911,2.20426869,0.19296067,0.30267276,0.03710381,0.05568525,0.11834979,1.67863837,0.06625519,0.07697876
-2.45222611,2.21140675,0.19563525,0.30150459,0.03567118,0.05831229,0.12113591,1.68126718,0.06681020,0.07843053
-2.44622311,2.21347166,0.19867918,0.30024722,0.03412487,0.06140856,0.12394910,1.67814887,0.06720819,0.07990654
-2.44022011,2.21160417,0.20221653,0.29905977,0.03249381,0.06500173,0.12684209,1.67015919,0.06746811,0.08144506
-2.43421711,2.20708379,0.20636776,0.29810437,0.03080773,0.06911456,0.12987054,1.65831630,0.06761347,0.08308659
-2.42821411,2.20128474,0.21124534,0.29754026,0.02909659,0.07376340,0.13309028,1.64374775,0.06767125,0.08487206
-2.42221111,2.19562829,0.21694955,0.29751789,0.02739007,0.07895673,0.13655445,1.62765379,0.06767057,0.08684097
-2.41620810,2.19153340,0.22356461,0.29817327,0.02571699,0.08469371,0.14031056,1.61126865,0.06764133,0.08902950
-2.41020510,2.19036811,0.23115538,0.29962280,0.02410501,0.09096305,0.14439772,1.59582156,0.06761272,0.09146871
-2.40420210,2.19340382,0.23976477,0.30195889,0.02258021,0.09774203,0.14884414,1.58249896,0.06761191,0.09418288
-2.39819910,2.20177450,0.24941189,0.30524660,0.02116686,0.10499598,0.15366506,1.57240970,0.06766278,0.09718809
-2.39219610,2.21644244,0.26009122,0.30952136,0.01988726,0.11267809,0.15886131,1.56655443,0.06778484,0.10049121
-2.38619310,2.23817193,0.27177270,0.31478801,0.01876160,0.12072972,0.16441849,1.56580022,0.06799247,0.10408920
-2.38019010,2.26751169,0.28440269,0.32102107,0.01780789,0.12908119,0.17030689,1.57086119,0.06829436,0.10796884
-2.37418709,2.30478616,0.29790587,0.32816629,0.01704200,0.13765294,0.17648227,1.58228545,0.06869327,0.11210693
-2.36818409,2.35009572,0.31218787,0.33614334,0.01647764,0.14635724,0.18288724,1.60044840,0.06918613,0.11647089
-2.36218109,2.40332486,0.32713840,0.34484938,0.01612640,0.15510006,0.18945342,1.62555198,0.06976433,0.12101972
-2.35617809,2.46415741,0.34263481,0.35416344,0.01599778,0.16378338,0.19610417,1.65762943,0.07041435,0.12570533
-2.35017509,2.53209739,0.35854579,0.36395120,0.01609921,0.17230752,0.20275769,1.69655453,0.07111852,0.13047408
-2.34417209,2.60649386,0.37473496,0.37406999,0.01643604,0.18057359,0.20933048,1.74205456,0.07185597,0.13526850
-2.33816908,2.68656828,0.39106421,0.38437362,0.01701142,0.18848583,0.21574088,1.79372591,0.07260355,0.14002912
-2.33216608,2.77144276,0.40739662,0.39471690,0.01782630,0.19595378,0.22191250,1.85105150,0.07333692,0.14469631
-2.32616308,2.86016785,0.42359869,0.40495953,0.01887921,0.20289415,0.22777745,1.91341905,0.07403148,0.14921196
-2.32016008,2.95174892,0.43954201,0.41496926,0.02016610,0.20923245,0.23327918,1.98013965,0.07466322,0.15352113
-2.31415708,3.04517033,0.45510423,0.42462415,0.02168014,0.21490410,0.23837472,2.05046620,0.07520954,0.15757340
-2.30815408,3.13941698,0.47016941,0.43381399,0.02341150,0.21985523,0.24303643,2.12361132,0.07564975,0.16132407
-2.30215108,3.23349338,0.48462781,0.44244085,0.02534716,0.22404301,0.24725295,2.19876489,0.07596561,0.16473509
-2.29614807,3.32644038,0.49837541,0.45041887,0.02747069,0.22743574,0.25102959,2.27511116,0.07614151,0.16777570
-2.29014507,3.41735021,0.51131321,0.45767354,0.02976220,0.23001251,0.25438791,2.35184567,0.07616467,0.17042294
-2.28414207,3.50538031,0.52334657,0.46414053,0.03219822,0.23176270,0.25736483,2.42819221,0.07602514,0.17266185
-2.27813907,3.58976666,0.53438485,0.46976437,0.03475184,0.23268534,0.26001113,2.50342004,0.07571574,0.17448561
-2.27213607,3.66983720,0.54434139,0.47449721,0.03739286,0.23278839,0.26238947,2.57686129,0.07523190,0.17589545
-2.26613307,3.74502556,0.55313412,0.47829785,0.04008813,0.23208804,0.26457223,2.64792865,0.07457161,0.17690052
-2.26013007,3.81488512,0.56068677,0.48113108,0.04280196,0.23060809,0.26663894,2.71613272,0.07373518,0.17751762
-2.25412706,3.87910328,0.56693079,0.48296765,0.04549680,0.22837940,0.26867380,2.78109876,0.07272523,0.17777097
-2.24812406,3.93751514,0.57180777,0.48378470,0.04813389,0.22543953,0.27076304,2.84258189,0.07154658,0.17769180
-2.24212106,3.99011565,0.57527236,0.48356682,0.05067416,0.22183243,0.27299244,2.90047984,0.07020625,0.17731794
-2.23611806,4.03706929,0.57729548,0.48230741,0.05307907,0.21760832,0.27544493,2.95484214,0.06871350,0.17669334
-2.23011506,4.07871558,0.57786752,0.48001051,0.05531167,0.21282349,0.27819839,3.00587481,0.06707984,0.17586744
-2.22411206,4.11556940,0.57700125,0.47669258,0.05733750,0.20754016,0.28132370,3.05393931,0.06531912,0.17489444
-2.21810905,4.14831479,0.57473427,0.47238432,0.05912555,0.20182625,0.28488286,3.09954509,0.06344752,0.17383245
-2.21210605,4.17779111,0.57113059,0.46713206,0.06064916,0.19575494,0.28892753,3.14333507,0.06148355,0.17274238
-2.20610305,4.20497123,0.56628118,0.46099869,0.06188670,0.18940410,0.29349756,3.18606384,0.05944796,0.17168671
-2.20010005,4.23093136,0.56030337,0.45406381,0.06282221,0.18285537,0.29861992,3.22856881,0.05736352,0.17072812
-2.19409705,4.25681308,0.55333890,0.44642309,0.06344579,0.17619304,0.30430767,3.27173487,0.05525474,0.16992785
-2.18809405,4.28377854,0.54555061,0.43818671,0.06375378,0.16950262,0.31055925,3.31645377,0.05314745,0.16934402
-2.18209105,4.31296027,0.53711802,0.42947681,0.06374874,0.16286915,0.31735785,3.36357965,0.05106826,0.16902984
-2.17608804,4.34540773,0.52823165,0.42042419,0.06343923,0.15637532,0.32467117,3.41388262,0.04904400,0.16903182
-2.17008504,4.38203296,0.51908665,0.41116414,0.06283931,0.15009947,0.33245129,3.46800256,0.04710094,0.16938797
-2.16408204,4.42355805,0.50987581,0.40183190,0.06196793,0.14411355,0.34063493,3.52640545,0.04526409,0.17012626
-2.15807904,4.47046714,0.50078238,0.39255766,0.06084813,0.13848115,0.34914401,3.58934444,0.04355645,0.17126317
-2.15207604,4.52296579,0.49197310,0.38346167,0.05950615,0.13325567,0.35788659,3.65682803,0.04199826,0.17280262
-2.14607304,4.58095011,0.48359176,0.37464947,0.05797039,0.12847880,0.36675822,3.72859724,0.04060631,0.17473522
-2.14007004,4.64398787,0.47575368,0.36620776,0.05627046,0.12417931,0.37564372,3.80411335,0.03939337,0.17703796
-2.13406703,4.71131307,0.46854135,0.35820100,0.05443618,0.12037232,0.38441943,3.88255736,0.03836775,0.17967439
-2.12806403,4.78183496,0.46200156,0.35066892,0.05249667,0.11705902,0.39295581,3.96284181,0.03753293,0.18259525
-2.12206103,4.85416182,0.45614411,0.34362530,0.05047955,0.11422691,0.40112059,4.04363485,0.03688749,0.18573956
-2.11605803,4.92663887,0.45094218,0.33705786,0.04841026,0.11185057,0.40878206,4.12339605,0.03642509,0.18903628
-2.11005503,4.99739923,0.44633439,0.33092943,0.04631160,0.10989287,0.41581280,4.20042270,0.03613469,0.19240624
-2.10405203,5.06442591,0.44222841,0.32518033,0.04420334,0.10830671,0.42209344,4.27290483,0.03600093,0.19576455
-2.09804902,5.12562252,0.43850588,0.31973179,0.04210212,0.10703698,0.42751647,4.33898688,0.03600468,0.19902317
-2.09204602,5.17888957,0.43502856,0.31449025,0.04002144,0.10602297,0.43198996,4.39683340,0.03612367,0.20209371
-2.08604302,5.22220323,0.43164516,0.30935244,0.03797182,0.10520080,0.43544090,4.44469598,0.03633331,0.20489029
-2.08004002,5.25369313,0.42819872,0.30421073,0.03596111,0.10450604,0.43781819,4.48097869,0.03660748,0.20733231
-2.07403702,5.27171588,0.42453401,0.29895879,0.03399487,0.10387621,0.43909500,4.50429915,0.03691949,0.20934710
-2.06803402,5.27492093,0.42050475,0.29349702,0.03207683,0.10325318,0.43927031,4.51354256,0.03724293,0.21087230
-2.06203102,5.26230622,0.41598020,0.28773771,0.03020935,0.10258533,0.43836969,4.50790653,0.03755261,0.21185787
-2.05602801,5.23326109,0.41085083,0.28160956,0.02839396,0.10182940,0.43644509,4.48693474,0.03782537,0.21226768
-2.05002501,5.18759470,0.40503297,0.27506140,0.02663176,0.10095196,0.43357365,4.45053804,0.03804084,0.21208064
-2.04402201,5.12554907,0.39847210,0.26806508,0.02492388,0.09993047,0.42985547,4.39900235,0.03818213,0.21129126
-2.03801901,5.04779618,0.39114479,0.26061727,0.02327176,0.09875392,0.42541055,4.33298296,0.03823639,0.20990970
-2.03201601,4.95541970,0.38305922,0.25274026,0.02167748,0.09742299,0.42037480,4.25348588,0.03819519,0.20796132
-2.02601301,4.84988227,0.37425434,0.24448173,0.02014384,0.09594985,0.41489537,4.16183704,0.03805482,0.20548573
-2.02001001,4.73298006,0.36479782,0.23591351,0.01867451,0.09435750,0.40912549,4.05964100,0.03781643,0.20253532
-2.01400700,4.60678683,0.35478292,0.22712956,0.01727400,0.09267881,0.40321908,3.94873093,0.03748603,0.19917356
-2.00800400,4.47358989,0.34432441,0.21824306,0.01594757,0.09095527,0.39732514,3.83111228,0.03707426,0.19547293
-2.00200100,4.33582090,0.33355403,0.20938301,0.01470112,0.08923548,0.39158258,3.70890232,0.03659617,0.19151261
-1.99599800,4.19598427,0.32261543,0.20069029,0.01354098,0.08757348,0.38611530,3.58426828,0.03607074,0.18737613
-1.98999500,4.05658593,0.31165906,0.19231347,0.01247371,0.08602696,0.38102802,3.45936630,0.03552033,0.18314899
-1.98399200,3.92006508,0.30083718,0.18440444,0.01150587,0.08465547,0.37640302,3.33628350,0.03497001,0.17891627
-1.97798899,3.78873119,0.29029912,0.17711397,0.01064376,0.08351854,0.37229777,3.21698509,0.03444682,0.17476045
-1.97198599,3.66470789,0.28018710,0.17058744,0.00989321,0.08267388,0.36874374,3.10326809,0.03397891,0.17075934
-1.96598299,3.54988547,0.27063258,0.16496072,0.00925936,0.08217571,0.36574638,2.99672270,0.03359468,0.16698432
-1.95997999,3.44588245,0.26175335,0.16035628,0.00874645,0.08207308,0.36328604,2.89870224,0.03332185,0.16349875
-1.95397699,3.35401685,0.25365129,0.15687977,0.00835767,0.08240844,0.36132010,2.81030170,0.03318650,0.16035672
-1.94797399,3.27528716,0.24641086,0.15461688,0.00809501,0.08321627,0.35978583,2.73234488,0.03321219,0.15760206
-1.94197099,3.21036232,0.24009827,0.15363074,0.00795918,0.08452191,0.35860401,2.66537963,0.03341903,0.15526755
-1.93596798,3.15958030,0.23476122,0.15395975,0.00794953,0.08634059,0.35768301,2.60968047,0.03382292,0.15337452
-1.92996498,3.12295429,0.23042917,0.15561604,0.00806401,0.08867664,0.35692310,2.56525755,0.03443480,0.15193255
-1.92396198,3.10018540,0.22711405,0.15858444,0.00829918,0.09152293,0.35622085,2.53187114,0.03526006,0.15093945
-1.91795898,3.09068115,0.22481136,0.16282212,0.00865025,0.09486054,0.35547320,2.50905032,0.03629812,0.15038147
-1.91195598,3.09357865,0.22350143,0.16825886,0.00911118,0.09865877,0.35458134,2.49611521,0.03754212,0.15023368
-1.90595298,3.10777172,0.22315100,0.17479810,0.00967474,0.10287534,0.35345390,2.49220163,0.03897888,0.15046051
-1.89994997,3.13194142,0.22371486,0.18231862,0.01033270,0.10745701,0.35200956,2.49628763,0.04058902,0.15101657
-1.89394697,3.16458930,0.22513765,0.19067701,0.01107598,0.11234045,0.35017906,2.50722125,0.04234731,0.15184762
-1.88794397,3.20407318,0.22735575,0.19971085,0.01189487,0.11745353,0.34790635,2.52374918,0.04422325,0.15289173
-1.88194097,3.24864505,0.23029917,0.20924257,0.01277926,0.12271692,0.34514926,2.54454593,0.04618182,0.15408073
-1.87593797,3.29649073,0.23389358,0.21908389,0.01371885,0.12804596,0.34187945,2.56824352,0.04818450,0.15534176
-1.86993497,3.34577111,0.23806231,0.22904084,0.01470345,0.13335292,0.33808202,2.59346123,0.05019038,0.15659918
-1.86393197,3.39466437,0.24272837,0.23891906,0.01572318,0.13854937,0.33375462,2.61883545,0.05215740,0.15777649
-1.85792896,3.44140858,0.24781649,0.24852939,0.01676874,0.14354880,0.32890645,2.64304927,0.05404379,0.15879855
-1.85192596,3.48434402,0.25325501,0.25769338,0.01783157,0.14826930,0.32355707,2.66486146,0.05580937,0.15959380
-1.84592296,3.52195408,0.25897776,0.26624871,0.01890403,0.15263614,0.31773522,2.68313429,0.05741697,0.16009661
-1.83991996,3.55290378,0.26492565,0.27405415,0.01997953,0.15658431,0.31147769,2.69685969,0.05883375,0.16024950
-1.83391696,3.57607454,0.27104816,0.28099389,0.02105256,0.16006080,0.30482831,2.70518293,0.06003233,0.16000531
-1.82791396,3.59059400,0.27730438,0.28698113,0.02211866,0.16302648,0.29783711,2.70742308,0.06099185,0.15932918
-1.82191096,3.59585964,0.28366382,0.29196072,0.02317438,0.16545766,0.29055952,2.70308947,0.06169868,0.15820015
-1.81590795,3.59155512,0.29010682,0.29591065,0.02421712,0.16734709,0.28305579,2.69189332,0.06214703,0.15661251
-1.80990495,3.57765846,0.29662449,0.29884255,0.02524496,0.16870443,0.27539039,2.67375405,0.06233918,0.15457659
-1.80390195,3.55444140,0.30321837,0.30080090,0.02625637,0.16955615,0.26763150,2.64879964,0.06228546,0.15211912
-1.79789895,3.52245996,0.30989962,0.30186123,0.02725004,0.16994492,0.25985038,2.61736093,0.06200401,0.14928306
-1.79189595,3.48253605,0.31668800,0.30212733,0.02822452,0.16992838,0.25212070,2.57995983,0.06152016,0.14612685
-1.78589295,3.43573101,0.32361049,0.30172749,0.02917808,0.16957753,0.24451776,2.53729167,0.06086575,0.14272315
-1.77988994,3.38331182,0.33069987,0.30081017,0.03010841,0.16897467,0.23711748,2.49020235,0.06007809,0.13915708
-1.77388694,3.32671137,0.33799313,0.29953909,0.03101255,0.16821105,0.22999531,2.43966106,0.05919889,0.13552395
-1.76788394,3.26748415,0.34552990,0.29808804,0.03188678,0.16738425,0.22322499,2.38672944,0.05827307,0.13192672
-1.76188094,3.20725918,0.35335097,0.29663569,0.03272667,0.16659553,0.21687711,2.33252856,0.05734743,0.12847306
-1.75587794,3.14769175,0.36149692,0.29536037,0.03352718,0.16594704,0.21101768,2.27820467,0.05646942,0.12527229
-1.74987494,3.09041573,0.37000694,0.29443525,0.03428289,0.16553923,0.20570665,2.22489512,0.05568587,0.12243212
-1.74387194,3.03699788,0.37891774,0.29402383,0.03498833,0.16546820,0.20099644,2.17369554,0.05504182,0.12005550
-1.73786893,2.98889566,0.38826269,0.29427598,0.03563831,0.16582338,0.19693060,2.12562935,0.05457940,0.11823751
-1.73186593,2.94741953,0.39807107,0.29532455,0.03622843,0.16668538,0.19354263,2.08162044,0.05433687,0.11706239
-1.72586293,2.91370062,0.40836734,0.29728246,0.03675550,0.16812403,0.19085495,2.04246981,0.05434773,0.11660093
-1.71985993,2.88866436,0.41917051,0.30024053,0.03721804,0.17019675,0.18887818,2.00883662,0.05463999,0.11690817
-1.71385693,2.87301037,0.43049344,0.30426573,0.03761669,0.17294716,0.18761072,1.98122395,0.05523557,0.11802145
-1.70785393,2.86719880,0.44234204,0.30940003,0.03795465,0.17640396,0.18703854,1.95996950,0.05614981,0.11995904
-1.70185093,2.87144294,0.45471447,0.31565975,0.03823789,0.18058008,0.18713542,1.94524102,0.05739116,0.12271912
-1.69584792,2.88570805,0.46760012,0.32303529,0.03847534,0.18547214,0.18786342,1.93703652,0.05896092,0.12627945
-1.68984492,2.90971601,0.48097862,0.33149142,0.03867893,0.19106014,0.18917366,1.93518882,0.06085319,0.13059749
-1.68384192,2.94295550,0.49481876,0.34096786,0.03886341,0.19730758,0.19100748,1.93937419,0.06305494,0.13561110
-1.67783892,2.98469731,0.50907745,0.35138038,0.03904609,0.20416177,0.19329771,1.94912469,0.06554614,0.14123979
-1.67183592,3.03401440,0.52369877,0.36262228,0.03924632,0.21155458,0.19597033,1.96384362,0.06830016,0.14738652
-1.66583292,3.08980616,0.53861326,0.37456630,0.03948494,0.21940352,0.19894617,1.98282388,0.07128423,0.15394000
