energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-4.84742371,0.98151102,0.00021579,0.20734812,0.17348823,0.43257843,0.34085577,0.00000000,0.13535550,0.23663764
-4.84142071,1.02294840,0.00018490,0.22510696,0.17665801,0.44904116,0.33798993,0.00000000,0.13859423,0.25173143
-4.83541771,1.07099176,0.00015924,0.24341169,0.18172784,0.46917288,0.33788677,0.00000000,0.14282981,0.26751513
-4.82941471,1.12501761,0.00013826,0.26212618,0.18860297,0.49271501,0.34027811,0.00000000,0.14795726,0.28382839
-4.82341171,1.18434164,0.00012147,0.28110599,0.19717583,0.51937579,0.34487531,0.00000000,0.15386527,0.30050369
-4.81740870,1.24823093,0.00010837,0.30020091,0.20732756,0.54883425,0.35137634,0.00000000,0.16043896,0.31736997
-4.81140570,1.31591552,0.00009851,0.31925761,0.21892941,0.58074398,0.35947227,0.00000000,0.16756251,0.33425603
-4.80540270,1.38659930,0.00009148,0.33812207,0.23184368,0.61473700,0.36885316,0.00000000,0.17512143,0.35099366
-4.79939970,1.45946987,0.00008689,0.35664199,0.24592447,0.65042758,0.37921327,0.00000000,0.18300442,0.36742048
-4.79339670,1.53370779,0.00008441,0.37466886,0.26101827,0.68741611,0.39025567,0.00000000,0.19110484,0.38338225
-4.78739370,1.60849497,0.00008372,0.39205984,0.27696433,0.72529327,0.40169624,0.00000000,0.19932173,0.39873477
-4.78139070,1.68302267,0.00008456,0.40867926,0.29359509,0.76364441,0.41326719,0.00000000,0.20756040,0.41334538
-4.77538769,1.75649916,0.00008667,0.42439996,0.31073668,0.80205430,0.42472020,0.00000000,0.21573270,0.42709396
-4.76938469,1.82815740,0.00008987,0.43910433,0.32820966,0.84011231,0.43582922,0.00000000,0.22375695,0.43987367
-4.76338169,1.89726282,0.00009397,0.45268515,0.34583001,0.87741794,0.44639302,0.00000000,0.23155765,0.45159133
-4.75737869,1.96312152,0.00009883,0.46504640,0.36341055,0.91358675,0.45623755,0.00000000,0.23906511,0.46216767
-4.75137569,2.02508874,0.00010434,0.47610388,0.38076278,0.94825648,0.46521811,0.00000000,0.24621502,0.47153741
-4.74537269,2.08257785,0.00011041,0.48578595,0.39769923,0.98109339,0.47322117,0.00000000,0.25294807,0.47964937
-4.73936968,2.13506943,0.00011700,0.49403426,0.41403616,1.01179832,0.48016604,0.00000000,0.25920979,0.48646655
-4.73336668,2.18212045,0.00012409,0.50080455,0.42959673,1.04011261,0.48600587,0.00000000,0.26495058,0.49196624
-4.72736368,2.22337297,0.00013167,0.50606756,0.44421447,1.06582329,0.49072830,0.00000000,0.27012594,0.49614027
-4.72136068,2.25856214,0.00013978,0.50980994,0.45773681,1.08876747,0.49435523,0.00000000,0.27469703,0.49899524
-4.71535768,2.28752281,0.00014848,0.51203519,0.47002875,1.10883569,0.49694182,0.00000000,0.27863147,0.50055270
-4.70935468,2.31019439,0.00015786,0.51276454,0.48097628,1.12597385,0.49857449,0.00000000,0.28190430,0.50084933
-4.70335168,2.32662350,0.00016801,0.51203758,0.49048944,1.14018384,0.49936786,0.00000000,0.28449908,0.49993689
-4.69734867,2.33696385,0.00017906,0.50991274,0.49850485,1.15152248,0.49946068,0.00000000,0.28640904,0.49788197
-4.69134567,2.34147329,0.00019114,0.50646730,0.50498762,1.16009900,0.49901062,0.00000000,0.28763809,0.49476537
-4.68534267,2.34050773,0.00020439,0.50179701,0.50993227,1.16607105,0.49818825,0.00000000,0.28820170,0.49068108
-4.67933967,2.33451202,0.00021894,0.49601510,0.51336290,1.16963937,0.49717017,0.00000000,0.28812742,0.48573486
-4.67333667,2.32400800,0.00023493,0.48925085,0.51533228,1.17104149,0.49613163,0.00000000,0.28745502,0.48004230
-4.66733367,2.30958017,0.00025246,0.48164744,0.51592008,1.17054468,0.49523904,0.00000000,0.28623622,0.47372654
-4.66133067,2.29185941,0.00027162,0.47335930,0.51523017,1.16843853,0.49464241,0.00000000,0.28453381,0.46691546
-4.65532766,2.27150566,0.00029245,0.46454900,0.51338725,1.16502770,0.49446841,0.00000000,0.28242036,0.45973874
-4.64932466,2.24919021,0.00031497,0.45538364,0.51053288,1.16062506,0.49481419,0.00000000,0.27997636,0.45232457
-4.64332166,2.22557847,0.00033912,0.44603106,0.50682122,1.15554576,0.49574241,0.00000000,0.27728801,0.44479646
