energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Ge_p_up,Ge_p_down,Ge_d_up,Ge_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-2.95047524,1.68741108,-2.63046340,0.82219366,-2.31819139,0.88361308,-1.49506176,0.11143567,-0.88446539,0.00000000,-0.00000000,0.03717545,-0.03652190,0.76216142,-0.83409254
-2.94447224,1.65816380,-2.62990242,0.80390079,-2.30148741,0.86591161,-1.49469322,0.10919993,-0.88558460,0.00000000,-0.00000000,0.03651694,-0.03689748,0.75018534,-0.83712774
-2.93846923,1.62934171,-2.62137007,0.78537434,-2.27527419,0.84807334,-1.48858595,0.10715266,-0.88213534,0.00000000,-0.00000000,0.03589889,-0.03724803,0.73880198,-0.83931933
-2.93246623,1.60151446,-2.60588130,0.76673611,-2.24056107,0.83044926,-1.47725085,0.10528141,-0.87434905,0.00000000,-0.00000000,0.03533327,-0.03758697,0.72826714,-0.84103722
-2.92646323,1.57524545,-2.58457598,0.74813185,-2.19851506,0.81337867,-1.46129754,0.10357213,-0.86253979,0.00000000,-0.00000000,0.03483258,-0.03792770,0.71883615,-0.84265585
-2.92046023,1.55107337,-2.55868196,0.72972781,-2.15042439,0.79717877,-1.44141500,0.10200971,-0.84709263,0.00000000,-0.00000000,0.03440935,-0.03828313,0.71075496,-0.84454129
-2.91445723,1.52949463,-2.52947673,0.71170631,-2.09765927,0.78213530,-1.41835041,0.10057850,-0.82844988,0.00000000,-0.00000000,0.03407565,-0.03866521,0.70425134,-0.84703928
-2.90845423,1.51094722,-2.49824909,0.69426035,-2.04163127,0.76849470,-1.39288680,0.09926286,-0.80709569,0.00000000,-0.00000000,0.03384256,-0.03908450,0.69952638,-0.85046457
-2.90245123,1.49579676,-2.46626194,0.67758777,-1.98375283,0.75645782,-1.36582037,0.09804763,-0.78353975,0.00000000,-0.00000000,0.03371969,-0.03954987,0.69674683,-0.85509179
-2.89644822,1.48432532,-2.43471755,0.66188509,-1.92539827,0.74617566,-1.33793827,0.09691866,-0.75830077,0.00000000,-0.00000000,0.03371470,-0.04006825,0.69603863,-0.86114808
-2.89044522,1.47672346,-2.40472620,0.64734156,-1.86786767,0.73774693,-1.30999760,0.09586324,-0.73189043,0.00000000,-0.00000000,0.03383289,-0.04064440,0.69748195,-0.86880766
-2.88444222,1.47308596,-2.37727899,0.63413357,-1.81235452,0.73121772,-1.28270621,0.09487056,-0.70479832,0.00000000,-0.00000000,0.03407689,-0.04128081,0.70110804,-0.87818821
-2.87843922,1.47341134,-2.35322547,0.62241994,-1.75991828,0.72658313,-1.25670588,0.09393214,-0.67747867,0.00000000,-0.00000000,0.03444644,-0.04197769,0.70689813,-0.88934909
-2.87243622,1.47760535,-2.33325660,0.61233815,-1.71146226,0.72379075,-1.23255832,0.09304216,-0.65033909,0.00000000,-0.00000000,0.03493827,-0.04273294,0.71478447,-0.90229132
-2.86643322,1.48548822,-2.31789303,0.60400188,-1.66771736,0.72274587,-1.21073436,0.09219786,-0.62373177,0.00000000,-0.00000000,0.03554615,-0.04354221,0.72465354,-0.91695904
-2.86043022,1.49680539,-2.30747889,0.59749981,-1.62923173,0.72331804,-1.19160637,0.09139978,-0.59794741,0.00000000,-0.00000000,0.03626098,-0.04439905,0.73635125,-0.93324240
-2.85442721,1.51124119,-2.30218093,0.59289574,-1.59636643,0.72534891,-1.17544403,0.09065204,-0.57321185,0.00000000,-0.00000000,0.03707111,-0.04529502,0.74968998,-0.95098163
-2.84842421,1.52843491,-2.30199260,0.59022992,-1.56929660,0.72866075,-1.16241342,0.08996243,-0.54968539,0.00000000,-0.00000000,0.03796268,-0.04621988,0.76445704,-0.96997203
-2.84242121,1.54799824,-2.30674278,0.58952135,-1.54801802,0.73306543,-1.15257922,0.08934254,-0.52746469,0.00000000,-0.00000000,0.03892008,-0.04716178,0.78042415,-0.98996984
-2.83641821,1.56953346,-2.31610855,0.59077090,-1.53235815,0.73837348,-1.14590962,0.08880758,-0.50658695,0.00000000,-0.00000000,0.03992652,-0.04810749,0.79735734,-1.01069859
-2.83041521,1.59265118,-2.32963144,0.59396468,-1.52199132,0.74440270,-1.14228382,0.08837627,-0.48703593,0.00000000,-0.00000000,0.04096456,-0.04904268,0.81502682,-1.03185609
-2.82441221,1.61698672,-2.34673658,0.59907751,-1.51645716,0.75098599,-1.14150154,0.08807040,-0.46874960,0.00000000,-0.00000000,0.04201675,-0.04995213,0.83321615,-1.05312157
-2.81840920,1.64221440,-2.36675394,0.60607604,-1.51518159,0.75797820,-1.14329407,0.08791430,-0.45162879,0.00000000,-0.00000000,0.04306614,-0.05082006,0.85173015,-1.07416314
-2.81240620,1.66805858,-2.38894121,0.61492109,-1.51749968,0.76526136,-1.14733663,0.08793412,-0.43554643,0.00000000,-0.00000000,0.04409690,-0.05163043,0.87040117,-1.09464531
-2.80640320,1.69430118,-2.41250748,0.62556900,-1.52267962,0.77274835,-1.15326127,0.08815693,-0.42035708,0.00000000,-0.00000000,0.04509470,-0.05236728,0.88909320,-1.11423653
-2.80040020,1.72078493,-2.43663723,0.63797185,-1.52994710,0.78038469,-1.16067009,0.08860964,-0.40590610,0.00000000,-0.00000000,0.04604715,-0.05301508,0.90770364,-1.13261668
-2.79439720,1.74741230,-2.46051402,0.65207622,-1.53850963,0.78814835,-1.16914835,0.08931782,-0.39203830,0.00000000,-0.00000000,0.04694401,-0.05355907,0.92616251,-1.14948440
-2.78839420,1.77414007,-2.48334327,0.66782075,-1.54757998,0.79604763,-1.17827695,0.09030438,-0.37860565,0.00000000,-0.00000000,0.04777738,-0.05398568,0.94442929,-1.16456414
-2.78239120,1.80096990,-2.50437377,0.68513237,-1.55639847,0.80411718,-1.18764420,0.09158821,-0.36547388,0.00000000,-0.00000000,0.04854169,-0.05428290,0.96248737,-1.17761296
-2.77638819,1.82793532,-2.52291746,0.70392169,-1.56425355,0.81241237,-1.19685643,0.09318287,-0.35252775,0.00000000,-0.00000000,0.04923363,-0.05444062,0.98033666,-1.18842687
-2.77038519,1.85508607,-2.53836698,0.72407770,-1.57050025,0.82100223,-1.20554730,0.09509525,-0.33967495,0.00000000,-0.00000000,0.04985194,-0.05445102,0.99798469,-1.19684659
-2.76438219,1.88247049,-2.55021092,0.74546221,-1.57457627,0.82996139,-1.21338575,0.09732443,-0.32684863,0.00000000,-0.00000000,0.05039710,-0.05430891,1.01543675,-1.20276274
-2.75837919,1.91011734,-2.55804626,0.76790464,-1.57601527,0.83936132,-1.22008235,0.09986078,-0.31400849,0.00000000,-0.00000000,0.05087097,-0.05401194,1.03268589,-1.20612019
-2.75237619,1.93801782,-2.56158801,0.79119755,-1.57445734,0.84926147,-1.22539411,0.10268521,-0.30114068,0.00000000,-0.00000000,0.05127635,-0.05356092,1.04970326,-1.20692146
-2.74637319,1.96610923,-2.56067565,0.81509330,-1.56965627,0.85970058,-1.22912776,0.10576885,-0.28825654,0.00000000,-0.00000000,0.05161655,-0.05295990,1.06642947,-1.20522917
-2.74037019,1.99426115,-2.55527658,0.83930255,-1.56148367,0.87068879,-1.23114144,0.10907304,-0.27539040,0.00000000,-0.00000000,0.05189492,-0.05221626,1.08276774,-1.20116717
-2.73436718,2.02226513,-2.54548621,0.86349462,-1.54992983,0.88220090,-1.23134495,0.11254972,-0.26259661,0.00000000,-0.00000000,0.05211439,-0.05134072,1.09857908,-1.19492049
-2.72836418,2.04982866,-2.53152490,0.88730026,-1.53510132,0.89417118,-1.22969865,0.11614221,-0.24994601,0.00000000,-0.00000000,0.05227715,-0.05034718,1.11368017,-1.18673373
-2.72236118,2.07657389,-2.51373173,0.91031668,-1.51721553,0.90649010,-1.22621106,0.11978642,-0.23752207,0.00000000,-0.00000000,0.05238427,-0.04925257,1.12784394,-1.17690806
-2.71635818,2.10204149,-2.49255518,0.93211502,-1.49659212,0.91900307,-1.22093537,0.12341235,-0.22541680,0.00000000,-0.00000000,0.05243552,-0.04807647,1.14080306,-1.16579658
-2.71035518,2.12569942,-2.46854099,0.95225005,-1.47364186,0.93151157,-1.21396486,0.12694596,-0.21372675,0.00000000,-0.00000000,0.05242918,-0.04684078,1.15225627,-1.15379811
-2.70435218,2.14695664,-2.44231731,0.97027164,-1.44885294,0.94377642,-1.20542762,0.13031126,-0.20254907,0.00000000,-0.00000000,0.05236208,-0.04556921,1.16187721,-1.14134948
-2.69834917,2.16518090,-2.41457751,0.98573778,-1.42277526,0.95552338,-1.19548044,0.13343260,-0.19197786,0.00000000,-0.00000000,0.05222958,-0.04428677,1.16932541,-1.12891623
-2.69234617,2.17972008,-2.38606099,0.99822850,-1.39600307,0.96645071,-1.18430230,0.13623695,-0.18210097,0.00000000,-0.00000000,0.05202584,-0.04301913,1.17425898,-1.11698207
-2.68634317,2.18992612,-2.35753241,1.00736006,-1.36915637,0.97623856,-1.17208748,0.13865627,-0.17299710,0.00000000,-0.00000000,0.05174403,-0.04179203,1.17634826,-1.10603711
-2.68034017,2.19518027,-2.32975985,1.01279881,-1.34286173,0.98455968,-1.15903852,0.14062973,-0.16473348,0.00000000,-0.00000000,0.05137667,-0.04063067,1.17528998,-1.09656517
-2.67433717,2.19491881,-2.30349239,1.01427411,-1.31773286,0.99109121,-1.14535926,0.14210568,-0.15736397,0.00000000,-0.00000000,0.05091608,-0.03955903,1.17082103,-1.08903048
-2.66833417,2.18865782,-2.27943774,1.01158959,-1.29435166,0.99552691,-1.13124813,0.14304348,-0.15092772,0.00000000,-0.00000000,0.05035483,-0.03859929,1.16273134,-1.08386406
-2.66233117,2.17601607,-2.25824054,1.00463231,-1.27325012,0.99758941,-1.11689182,0.14341483,-0.14544825,0.00000000,-0.00000000,0.04968618,-0.03777132,1.15087530,-1.08145029
-2.65632816,2.15673489,-2.24046192,0.99337936,-1.25489366,0.99704198,-1.10245965,0.14320486,-0.14093297,0.00000000,-0.00000000,0.04890462,-0.03709213,1.13518098,-1.08211390
-2.65032516,2.13069427,-2.22656100,0.97790156,-1.23966645,0.99369923,-1.08809869,0.14241273,-0.13737317,0.00000000,-0.00000000,0.04800628,-0.03657553,1.11565706,-1.08610802
-2.64432216,2.09792438,-2.21687895,0.95836411,-1.22785897,0.98743637,-1.07392979,0.14105181,-0.13474434,0.00000000,-0.00000000,0.04698934,-0.03623178,1.09239694,-1.09360361
-2.63831916,2.05861216,-2.21162620,0.93502422,-1.21965847,0.97819668,-1.06004474,0.13914946,-0.13300681,0.00000000,-0.00000000,0.04585442,-0.03606737,1.06557995,-1.10468074
-2.63231616,2.01310267,-2.21087321,0.90822568,-1.21514233,0.96599665,-1.04650450,0.13674645,-0.13210675,0.00000000,-0.00000000,0.04460480,-0.03608498,1.03546970,-1.11932219
-2.62631316,1.96189514,-2.21454536,0.87839091,-1.21427480,0.95092879,-1.03333871,0.13389591,-0.13197736,0.00000000,-0.00000000,0.04324663,-0.03628338,1.00240968,-1.13740956
-2.62031016,1.90563404,-2.22242217,0.84601051,-1.21690717,0.93316189,-1.02054627,0.13066215,-0.13254034,0.00000000,-0.00000000,0.04178894,-0.03665763,0.96681619,-1.15872242
-2.61430715,1.84509547,-2.23414104,0.81163111,-1.22278142,0.91293865,-1.00809717,0.12711905,-0.13370757,0.00000000,-0.00000000,0.04024366,-0.03719921,0.92916917,-1.18294040
-2.60830415,1.78116948,-2.24920555,0.77584179,-1.23153729,0.89057086,-0.99593539,0.12334844,-0.13538292,0.00000000,-0.00000000,0.03862540,-0.03789637,0.89000110,-1.20964863
-2.60230115,1.71483898,-2.26699817,0.73925980,-1.24272264,0.86643217,-0.98398263,0.11943817,-0.13746428,0.00000000,-0.00000000,0.03695126,-0.03873448,0.84988458,-1.23834622
-2.59629815,1.64715620,-2.28679707,0.70251604,-1.25580677,0.84094896,-0.97214295,0.11548031,-0.13984561,0.00000000,-0.00000000,0.03524042,-0.03969645,0.80941900,-1.26845782
-2.59029515,1.57921740,-2.30779657,0.66624082,-1.27019638,0.81458937,-0.96030788,0.11156919,-0.14241922,0.00000000,-0.00000000,0.03351374,-0.04076325,0.76921674,-1.29934791
-2.58429215,1.51213680,-2.32913056,0.63105047,-1.28525360,0.78785119,-0.94836191,0.10779960,-0.14507796,0.00000000,-0.00000000,0.03179325,-0.04191441,0.72988952,-1.33033738
-2.57828914,1.44702064,-2.34989821,0.59753512,-1.30031554,0.76124881,-0.93618818,0.10426499,-0.14771753,0.00000000,-0.00000000,0.03010162,-0.04312855,0.69203509,-1.36072195
-2.57228614,1.38494214,-2.36919095,0.56624793,-1.31471469,0.73529994,-0.92367392,0.10105583,-0.15023864,0.00000000,-0.00000000,0.02846156,-0.04438397,0.65622486,-1.38979178
-2.56628314,1.32691801,-2.38611992,0.53769602,-1.32779948,0.71051238,-0.91071573,0.09825813,-0.15254918,0.00000000,-0.00000000,0.02689529,-0.04565909,0.62299261,-1.41685151
-2.56028014,1.27388735,-2.39984279,0.51233324,-1.33895418,0.68737142,-0.89722420,0.09595207,-0.15456614,0.00000000,-0.00000000,0.02542394,-0.04693299,0.59282455,-1.44124007
-2.55427714,1.22669314,-2.40958885,0.49055472,-1.34761744,0.66632818,-0.88312789,0.09421085,-0.15621738,0.00000000,-0.00000000,0.02406705,-0.04818579,0.56615102,-1.46234950
-2.54827414,1.18606696,-2.41468167,0.47269315,-1.35329875,0.64778930,-0.86837645,0.09309962,-0.15744303,0.00000000,-0.00000000,0.02284209,-0.04939907,0.54333972,-1.47964192
-2.54227114,1.15261690,-2.41455821,0.45901662,-1.35559221,0.63210818,-0.85294274,0.09267468,-0.15819668,0.00000000,-0.00000000,0.02176406,-0.05055611,0.52469066,-1.49266410
-2.53626813,1.12681896,-2.40878379,0.44972792,-1.35418699,0.61957803,-0.83682404,0.09298271,-0.15844603,0.00000000,-0.00000000,0.02084514,-0.05164215,0.51043273,-1.50105905
-2.53026513,1.10901174,-2.39706229,0.44496495,-1.34887421,0.61042679,-0.82004211,0.09406020,-0.15817327,0.00000000,-0.00000000,0.02009444,-0.05264446,0.50072189,-1.50457404
-2.52426213,1.09939444,-2.37924132,0.44480204,-1.33954984,0.60481401,-0.80264236,0.09593298,-0.15737491,0.00000000,-0.00000000,0.01951787,-0.05355239,0.49564077,-1.50306494
-2.51825913,1.09802785,-2.35531221,0.44925203,-1.32621375,0.60282952,-0.78469206,0.09861582,-0.15606124,0.00000000,-0.00000000,0.01911803,-0.05435735,0.49519969,-1.49649658
-2.51225613,1.10483808,-2.32540488,0.45826871,-1.30896490,0.60449398,-0.76627773,0.10211219,-0.15425537,0.00000000,-0.00000000,0.01889426,-0.05505267,0.49933885,-1.48493934
-2.50625313,1.11962280,-2.28977803,0.47174971,-1.28799300,0.60976108,-0.74750189,0.10641401,-0.15199183,0.00000000,-0.00000000,0.01884270,-0.05563338,0.50793169,-1.46856214
-2.50025013,1.14205960,-2.24880519,0.48953948,-1.26356715,0.61852115,-0.72847932,0.11150158,-0.14931492,0.00000000,-0.00000000,0.01895654,-0.05609603,0.52078908,-1.44762225
-2.49424712,1.17171620,-2.20295742,0.51143242,-1.23602215,0.63060612,-0.70933303,0.11734354,-0.14627678,0.00000000,-0.00000000,0.01922618,-0.05643839,0.53766448,-1.42245252
-2.48824412,1.20806224,-2.15278350,0.53717609,-1.20574298,0.64579559,-0.69019007,0.12389694,-0.14293530,0.00000000,-0.00000000,0.01963963,-0.05665917,0.55825971,-1.39344665
-2.48224112,1.25048225,-2.09888865,0.56647454,-1.17314857,0.66382379,-0.67117747,0.13110744,-0.13935197,0.00000000,-0.00000000,0.02018283,-0.05675779,0.58223139,-1.36104333
-2.47623812,1.29828980,-2.04191290,0.59899182,-1.13867536,0.68438722,-0.65241848,0.13890961,-0.13558977,0.00000000,-0.00000000,0.02084006,-0.05673407,0.60919788,-1.32571000
-2.47023512,1.35074232,-1.98250989,0.63435572,-1.10276172,0.70715300,-0.63402912,0.14722744,-0.13171112,0.00000000,-0.00000000,0.02159440,-0.05658812,0.63874666,-1.28792703
-2.46423212,1.40705658,-1.92132738,0.67216185,-1.06583371,0.73176742,-0.61611542,0.15597499,-0.12777612,0.00000000,-0.00000000,0.02242814,-0.05632015,0.67044202,-1.24817295
-2.45822911,1.46642460,-1.85898996,0.71197819,-1.02829298,0.75786496,-0.59877122,0.16505724,-0.12384103,0.00000000,-0.00000000,0.02332328,-0.05593040,0.70383299,-1.20691153
-2.45222611,1.52802960,-1.79608479,0.75335010,-0.99050716,0.78507722,-0.58207679,0.17437123,-0.11995704,0.00000000,-0.00000000,0.02426190,-0.05541923,0.73846139,-1.16458103
-2.44622311,1.59106205,-1.73315077,0.79580585,-0.95280305,0.81304193,-0.56609808,0.18380734,-0.11616948,0.00000000,-0.00000000,0.02522669,-0.05478712,0.77386987,-1.12158601
-2.44022011,1.65473522,-1.67067132,0.83886275,-0.91546274,0.84141165,-0.55088682,0.19325087,-0.11251733,0.00000000,-0.00000000,0.02620122,-0.05403489,0.80960982,-1.07829191
-2.43421711,1.71830026,-1.60907078,0.88203370,-0.87872259,0.86986210,-0.53648119,0.20258377,-0.10903314,0.00000000,-0.00000000,0.02717037,-0.05316392,0.84524897,-1.03502237
-2.42821411,1.78106020,-1.54871427,0.92483419,-0.84277489,0.89809989,-0.52290717,0.21168671,-0.10574328,0.00000000,-0.00000000,0.02812060,-0.05217638,0.88037854,-0.99205902
-2.42221111,1.84238273,-1.48991055,0.96678950,-0.80777167,0.92586934,-0.51018026,0.22044110,-0.10266849,0.00000000,-0.00000000,0.02904013,-0.05107555,0.91461979,-0.94964366
-2.41620810,1.90171123,-1.43291741,1.00744202,-0.77383040,0.95295829,-0.49830765,0.22873142,-0.09982462,0.00000000,-0.00000000,0.02991920,-0.04986608,0.94762974,-0.90798221
-2.41020510,1.95857377,-1.37794885,1.04635844,-0.74104085,0.97920256,-0.48729056,0.23644750,-0.09722360,0.00000000,-0.00000000,0.03075006,-0.04855425,0.97910596,-0.86725001
-2.40420210,2.01258969,-1.32518350,1.08313655,-0.70947269,1.00448887,-0.47712660,0.24348677,-0.09487447,0.00000000,-0.00000000,0.03152710,-0.04714816,1.00879029,-0.82759796
-2.39819910,2.06347352,-1.27477354,1.11741151,-0.67918310,1.02875600,-0.46781222,0.24975645,-0.09278443,0.00000000,-0.00000000,0.03224674,-0.04565790,1.03647132,-0.78915903
-2.39219610,2.11103581,-1.22685340,1.14886128,-0.65022402,1.05199405,-0.45934478,0.25517557,-0.09095986,0.00000000,-0.00000000,0.03290735,-0.04409554,1.06198562,-0.75205443
-2.38619310,2.15518102,-1.18154777,1.17721108,-0.62264856,1.07424164,-0.45172462,0.25967672,-0.08940725,0.00000000,-0.00000000,0.03350911,-0.04247512,1.08521762,-0.71639934
-2.38019010,2.19590208,-1.13897850,1.20223668,-0.59651614,1.09558114,-0.44495655,0.26320749,-0.08813395,0.00000000,-0.00000000,0.03405378,-0.04081244,1.10609820,-0.68230755
-2.37418709,2.23327210,-1.09926994,1.22376647,-0.57189631,1.11613181,-0.43905118,0.26573152,-0.08714880,0.00000000,-0.00000000,0.03454446,-0.03912484,1.12460198,-0.64989504
-2.36818409,2.26743302,-1.06255269,1.24168214,-0.54887106,1.13604125,-0.43402575,0.26722918,-0.08646250,0.00000000,-0.00000000,0.03498535,-0.03743081,1.14074347,-0.61928219
-2.36218109,2.29858195,-1.02896561,1.25591806,-0.52753554,1.15547516,-0.42990459,0.26769772,-0.08608780,0.00000000,-0.00000000,0.03538139,-0.03574956,1.15457218,-0.59059470
-2.35617809,2.32695545,-0.99865621,1.26645935,-0.50799756,1.17460603,-0.42671925,0.26715103,-0.08603945,0.00000000,-0.00000000,0.03573803,-0.03410050,1.16616694,-0.56396336
-2.35017509,2.35281248,-0.97177958,1.27333880,-0.49037568,1.19360099,-0.42450829,0.26561895,-0.08633401,0.00000000,-0.00000000,0.03606087,-0.03250278,1.17562952,-0.53952265
-2.34417209,2.37641659,-0.94849610,1.27663265,-0.47479654,1.21260951,-0.42331668,0.26314607,-0.08698941,0.00000000,-0.00000000,0.03635543,-0.03097464,1.18307795,-0.51740857
-2.33816908,2.39801826,-0.92896813,1.27645564,-0.46139139,1.23175147,-0.42319507,0.25979026,-0.08802446,0.00000000,-0.00000000,0.03662685,-0.02953301,1.18863974,-0.49775585
-2.33216608,2.41783816,-0.91335612,1.27295526,-0.45029218,1.25110611,-0.42419866,0.25562084,-0.08945809,0.00000000,-0.00000000,0.03687965,-0.02819295,1.19244516,-0.48069474
-2.32616308,2.43605196,-0.90181420,1.26630565,-0.44162746,1.27070263,-0.42638595,0.25071645,-0.09130865,0.00000000,-0.00000000,0.03711755,-0.02696731,1.19462105,-0.46634774
-2.32016008,2.45277764,-0.89448559,1.25670131,-0.43551835,1.29051281,-0.42981719,0.24516285,-0.09359305,0.00000000,-0.00000000,0.03734328,-0.02586636,1.19528521,-0.45482637
-2.31415708,2.46806579,-0.89149799,1.24435079,-0.43207455,1.31044621,-0.43455266,0.23905056,-0.09632589,0.00000000,-0.00000000,0.03755850,-0.02489764,1.19454164,-0.44622807
-2.30815408,2.48189347,-0.89295895,1.22947068,-0.43139067,1.33034827,-0.44065068,0.23247253,-0.09951854,0.00000000,-0.00000000,0.03776367,-0.02406583,1.19247688,-0.44063348
-2.30215108,2.49416205,-0.89895141,1.21227999,-0.43354275,1.35000159,-0.44816538,0.22552188,-0.10317831,0.00000000,-0.00000000,0.03795808,-0.02337274,1.18915752,-0.43810400
-2.29614807,2.50469906,-0.90952925,1.19299522,-0.43858503,1.36913041,-0.45714425,0.21828984,-0.10730756,0.00000000,-0.00000000,0.03813986,-0.02281742,1.18462887,-0.43867957
-2.29014507,2.51326422,-0.92471297,1.17182612,-0.44654696,1.38740822,-0.46762537,0.21086388,-0.11190288,0.00000000,-0.00000000,0.03830604,-0.02239638,1.17891506,-0.44237682
-2.28414207,2.51955931,-0.94448524,1.14897226,-0.45743025,1.40446827,-0.47963449,0.20332615,-0.11695437,0.00000000,-0.00000000,0.03845268,-0.02210381,1.17202031,-0.44918730
-2.27813907,2.52324156,-0.96878658,1.12462060,-0.47120603,1.41991658,-0.49318189,0.19575219,-0.12244495,0.00000000,-0.00000000,0.03857508,-0.02193193,1.16393141,-0.45907577
-2.27213607,2.52393994,-0.99751082,1.09894387,-0.48781199,1.43334691,-0.50825910,0.18821005,-0.12834981,0.00000000,-0.00000000,0.03866791,-0.02187130,1.15462125,-0.47197859
-2.26613307,2.52127361,-1.03050072,1.07209996,-0.50714957,1.44435700,-0.52483563,0.18075977,-0.13463597,0.00000000,-0.00000000,0.03872552,-0.02191121,1.14405328,-0.48780196
-2.26013007,2.51487179,-1.06754366,1.04423204,-0.52908117,1.45256543,-0.54285581,0.17345312,-0.14126197,0.00000000,-0.00000000,0.03874219,-0.02203999,1.13218654,-0.50642029
-2.25412706,2.50439401,-1.10836768,1.01546953,-0.55342769,1.45762823,-0.56223588,0.16633380,-0.14817775,0.00000000,-0.00000000,0.03871238,-0.02224535,1.11898128,-0.52767445
-2.24812406,2.48954988,-1.15263814,0.98592973,-0.57996628,1.45925460,-0.58286158,0.15943781,-0.15532476,0.00000000,-0.00000000,0.03863105,-0.02251464,1.10440456,-0.55137033
-2.24212106,2.47011740,-1.19995543,0.95571987,-0.60842886,1.45722081,-0.60458634,0.15279418,-0.16263625,0.00000000,-0.00000000,0.03849393,-0.02283508,1.08843592,-0.57727760
-2.23611806,2.44595896,-1.24985392,0.92493961,-0.63850146,1.45138185,-0.62723041,0.14642577,-0.17003783,0.00000000,-0.00000000,0.03829780,-0.02319393,1.07107255,-0.60512912
-2.23011506,2.41703428,-1.30180281,0.89368378,-0.66982482,1.44168003,-0.65058101,0.14035033,-0.17744832,0.00000000,-0.00000000,0.03804068,-0.02357864,1.05233394,-0.63462109
-2.22411206,2.38340957,-1.35520916,0.86204503,-0.70199646,1.42815031,-0.67439374,0.13458152,-0.18478087,0.00000000,-0.00000000,0.03772206,-0.02397693,1.03226557,-0.66541426
-2.21810905,2.34526248,-1.40942343,0.83011646,-0.73457448,1.41092203,-0.69839537,0.12912993,-0.19194438,0.00000000,-0.00000000,0.03734300,-0.02437681,1.01094161,-0.69713644
-2.21210605,2.30288260,-1.46374794,0.79799398,-0.76708336,1.39021678,-0.72228808,0.12400410,-0.19884517,0.00000000,-0.00000000,0.03690621,-0.02476667,0.98846638,-0.72938648
-2.20610305,2.25666728,-1.51744818,0.76577818,-0.79902179,1.36634277,-0.74575522,0.11921135,-0.20538898,0.00000000,-0.00000000,0.03641608,-0.02513531,0.96497445,-0.76173988
-2.20010005,2.20711296,-1.56976720,0.73357570,-0.82987251,1.33968564,-0.76846842,0.11475842,-0.21148309,0.00000000,-0.00000000,0.03587856,-0.02547194,0.94062942,-0.79375611
-2.19409705,2.15480232,-1.61994268,0.70150000,-0.85911408,1.31069625,-0.79009608,0.11065192,-0.21703875,0.00000000,-0.00000000,0.03530104,-0.02576631,0.91562117,-0.82498750
-2.18809405,2.10038760,-1.66722638,0.66967140,-0.88623420,1.27987593,-0.81031275,0.10689852,-0.22197352,0.00000000,-0.00000000,0.03469215,-0.02600873,0.89016196,-0.85498964
-2.18209105,2.04457090,-1.71090543,0.63821640,-0.91074431,1.24775963,-0.82880939,0.10350488,-0.22621386,0.00000000,-0.00000000,0.03406146,-0.02619027,0.86448116,-0.88333297
-2.17608804,1.98808198,-1.75032464,0.60726633,-0.93219480,1.21489798,-0.84530383,0.10047736,-0.22969742,0.00000000,-0.00000000,0.03341916,-0.02630290,0.83881899,-0.90961511
-2.17008504,1.93165473,-1.78490892,0.57695532,-0.95019025,1.18183863,-0.85955123,0.09782144,-0.23237536,0.00000000,-0.00000000,0.03277568,-0.02633965,0.81341949,-0.93347358
-2.16408204,1.87600298,-1.81418489,0.54741770,-0.96440404,1.14910783,-0.87135388,0.09554101,-0.23421429,0.00000000,-0.00000000,0.03214129,-0.02629487,0.78852286,-0.95459828
-2.15807904,1.82179670,-1.83780051,0.51878488,-0.97459160,1.11719293,-0.88057001,0.09363749,-0.23519786,0.00000000,-0.00000000,0.03152570,-0.02616447,0.76435757,-0.97274306
-2.15207604,1.76963970,-1.85554181,0.49118207,-0.98060154,1.08652645,-0.88712097,0.09210889,-0.23532798,0.00000000,-0.00000000,0.03093766,-0.02594607,0.74113263,-0.98773599
-2.14607304,1.72004946,-1.86734555,0.46472464,-0.98238415,1.05747238,-0.89099648,0.09094884,-0.23462538,0.00000000,-0.00000000,0.03038458,-0.02563928,0.71903023,-0.99948748
-2.14007004,1.67344021,-1.87330720,0.43951475,-0.97999660,1.03031517,-0.89225760,0.09014569,-0.23312978,0.00000000,-0.00000000,0.02987218,-0.02524579,0.69819909,-1.00799598
-2.13406703,1.63010978,-1.87368329,0.41563797,-0.97360450,1.00525192,-0.89103702,0.08968179,-0.23089925,0.00000000,-0.00000000,0.02940427,-0.02476953,0.67874906,-1.01335063
-2.12806403,1.59023091,-1.86888790,0.39316050,-0.96347965,0.98238792,-0.88753663,0.08953293,-0.22800909,0.00000000,-0.00000000,0.02898252,-0.02421667,0.66074690,-1.01573073
-2.12206103,1.55384736,-1.85948306,0.37212683,-0.94999378,0.96173580,-0.88202233,0.08966807,-0.22455000,0.00000000,-0.00000000,0.02860634,-0.02359555,0.64421380,-1.01540176
-2.11605803,1.52087506,-1.84616306,0.35255818,-0.93360856,0.94321826,-0.87481617,0.09004935,-0.22062581,0.00000000,-0.00000000,0.02827291,-0.02291662,0.62912459,-1.01270795
-2.11005503,1.49110820,-1.82973321,0.33445173,-0.91486206,0.92667420,-0.86628596,0.09063252,-0.21635052,0.00000000,-0.00000000,0.02797720,-0.02219212,0.61540882,-1.00806170
