energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-2.57828914,4.83977310,-1.18934489,0.93586735,-0.12684725,4.26006257,-0.85889913,0.00024155,-0.00040531,0.10501918,-0.02079951,0.31925310,-0.07181447,0.24423204,-0.17164556,0.00280095,-0.00481873,0.79128790,-0.22207148
-2.57228614,4.69843371,-1.24341520,0.91840818,-0.13511389,4.13586097,-0.89412598,0.00022847,-0.00043890,0.10282088,-0.02249029,0.30479025,-0.07762439,0.23639970,-0.17924890,0.00259493,-0.00531812,0.77409067,-0.23233830
-2.56628314,4.53909683,-1.29643282,0.89685064,-0.14326574,3.99424122,-0.92876692,0.00021510,-0.00047214,0.10032661,-0.02418624,0.28980643,-0.08370154,0.22799232,-0.18649318,0.00239159,-0.00583519,0.75452138,-0.24212952
-2.56028014,4.36407011,-1.34771840,0.87156823,-0.15119975,3.83730163,-0.96239829,0.00020153,-0.00050451,0.09757947,-0.02587096,0.27448333,-0.09004711,0.21911037,-0.19324050,0.00219257,-0.00636537,0.73289512,-0.25132262
-2.55427714,4.17582130,-1.39660588,0.84297948,-0.15881318,3.66732224,-0.99459710,0.00018788,-0.00053548,0.09462249,-0.02752751,0.25899349,-0.09666517,0.20985638,-0.19936022,0.00199939,-0.00690348,0.70953359,-0.25979871
-2.54827414,3.97691281,-1.44246303,0.81153570,-0.16600640,3.48670322,-1.02495407,0.00017423,-0.00056453,0.09149744,-0.02913883,0.24349719,-0.10356336,0.20033223,-0.20473315,0.00181338,-0.00744383,0.68475643,-0.26744563
-2.54227114,3.76993734,-1.48471121,0.77770867,-0.17268554,3.29790267,-1.05308657,0.00016071,-0.00059115,0.08824384,-0.03068806,0.22813993,-0.11075357,0.19063680,-0.20925546,0.00163567,-0.00798030,0.65887371,-0.27416087
-2.53626813,3.55745701,-1.52284363,0.74197866,-0.17876510,3.10337634,-1.07865089,0.00014741,-0.00061485,0.08489826,-0.03215886,0.21305067,-0.11825238,0.18086383,-0.21284196,0.00146721,-0.00850647,0.63217981,-0.27985436
-2.53026513,3.34194818,-1.55644120,0.70482338,-0.18417026,2.90552127,-1.10135328,0.00013445,-0.00063520,0.08149378,-0.03353578,0.19834081,-0.12608135,0.17110026,-0.21542889,0.00130872,-0.00901578,0.60494890,-0.28445094
-2.52426213,3.12575342,-1.58518540,0.66670801,-0.18883889,2.70662534,-1.12095926,0.00012190,-0.00065185,0.07805982,-0.03480459,0.18410382,-0.13426698,0.16142502,-0.21697580,0.00116074,-0.00950166,0.57743208,-0.28789240
-2.51825913,2.91104189,-1.60886742,0.62807671,-0.19272312,2.50882387,-1.13730078,0.00010987,-0.00066449,0.07462216,-0.03595254,0.17041553,-0.14284041,0.15190820,-0.21746668,0.00102359,-0.00995776,0.54985607,-0.29013910
-2.51225613,2.69977882,-1.62739335,0.58934569,-0.19579045,2.31406444,-1.15028082,0.00009843,-0.00067292,0.07120312,-0.03696866,0.15733491,-0.15183678,0.14261078,-0.21691016,0.00089743,-0.01037804,0.52242326,-0.29117103
-2.50625313,2.49370413,-1.64078500,0.55089789,-0.19802439,2.12408037,-1.15987533,0.00008763,-0.00067702,0.06782196,-0.03784395,0.14490531,-0.16129423,0.13358467,-0.21533887,0.00078222,-0.01075702,0.49531301,-0.29098830
-2.50025013,2.29431986,-1.64917641,0.51307925,-0.19942451,1.94037292,-1.16613231,0.00007753,-0.00067677,0.06449540,-0.03857160,0.13315600,-0.17125255,0.12487315,-0.21280792,0.00067779,-0.01108988,0.46868368,-0.28961106
-2.49424712,2.10288587,-1.65280623,0.47619643,-0.20000603,1.76420189,-1.16916799,0.00006815,-0.00067223,0.06123811,-0.03914706,0.12210395,-0.18175146,0.11651150,-0.20939264,0.00058380,-0.01137266,0.44267531,-0.28707893
-2.48824412,1.92042263,-1.65200624,0.44051582,-0.19979892,1.59658415,-1.16916060,0.00005953,-0.00066358,0.05806330,-0.03956815,0.11175558,-0.19282864,0.10852782,-0.20518567,0.00049983,-0.01160234,0.41741226,-0.28344974
-2.48224112,1.74772011,-1.64718663,0.40626364,-0.19884657,1.43829888,-1.16634157,0.00005166,-0.00065105,0.05498313,-0.03983509,0.10210863,-0.20451746,0.10094395,-0.20029351,0.00042535,-0.01177697,0.39300592,-0.27879799
-2.47623812,1.58535127,-1.63881867,0.37362687,-0.19720405,1.28989889,-1.16098507,0.00004454,-0.00063498,0.05200913,-0.03995044,0.09315382,-0.21684454,0.09377633,-0.19483280,0.00035976,-0.01189573,0.36955682,-0.27321279
-2.47023512,1.43368904,-1.62741564,0.34275481,-0.19493615,1.15172641,-1.15339602,0.00003815,-0.00061574,0.04915243,-0.03991900,0.08487639,-0.22982724,0.08703679,-0.18892633,0.00030241,-0.01195894,0.34715620,-0.26679557
-2.46423212,1.29292547,-1.61351281,0.31376109,-0.19211519,1.02393253,-1.14389735,0.00003246,-0.00059376,0.04642387,-0.03974770,0.07725742,-0.24347110,0.08073324,-0.18269906,0.00025264,-0.01196808,0.32588677,-0.25965746
-2.45822911,1.16309193,-1.59764740,0.28672588,-0.18881875,0.90649885,-1.13281709,0.00002743,-0.00056952,0.04383393,-0.03944538,0.07027488,-0.25776750,0.07487017,-0.17627430,0.00020974,-0.01192573,0.30582277,-0.25191672
-2.45222611,1.04407951,-1.58033953,0.26169819,-0.18512739,0.79926046,-1.12047588,0.00002303,-0.00054350,0.04139255,-0.03902260,0.06390447,-0.27269143,0.06944897,-0.16977023,0.00017303,-0.01183548,0.28702914,-0.24369599
-2.44622311,0.93565880,-1.56207473,0.23869822,-0.18112245,0.70192920,-1.10717550,0.00001920,-0.00051618,0.03910882,-0.03849133,0.05812021,-0.28819969,0.06446807,-0.16329672,0.00014185,-0.01170183,0.26956013,-0.23511969
-2.44022011,0.83749861,-1.54328901,0.21771962,-0.17688406,0.61411640,-1.09318897,0.00001590,-0.00048803,0.03699061,-0.03786469,0.05289479,-0.30422955,0.05992298,-0.15695277,0.00011555,-0.01153003,0.25345742,-0.22631156
-2.43421711,0.74918330,-1.52435685,0.19873168,-0.17248932,0.53535456,-1.07875259,0.00001309,-0.00045951,0.03504407,-0.03715664,0.04819986,-0.32069789,0.05580614,-0.15082454,0.00009353,-0.01132593,0.23874794,-0.21739243
-2.42821411,0.67022844,-1.50558273,0.18168147,-0.16801090,0.46511743,-1.06406032,0.00001069,-0.00043102,0.03327323,-0.03638166,0.04400603,-0.33750103,0.05210679,-0.14498391,0.00007522,-0.01109575,0.22544169,-0.20847824
-2.42221111,0.60009504,-1.48719625,0.16649588,-0.16351585,0.40283810,-1.04926064,0.00000868,-0.00040293,0.03167954,-0.03555449,0.04028297,-0.35451520,0.04881076,-0.13948778,0.00006010,-0.01084593,0.21352980,-0.19967844
-2.41620810,0.53820220,-1.46935106,0.15308380,-0.15906489,0.34792513,-1.03445598,0.00000700,-0.00037556,0.03026155,-0.03468975,0.03699934,-0.37159776,0.04590031,-0.13437788,0.00004771,-0.01058291,0.20298296,-0.19109464
-2.41020510,0.48393852,-1.45212744,0.14133821,-0.15471198,0.29977646,-1.01970465,0.00000560,-0.00034917,0.02901469,-0.03380178,0.03412278,-0.38858910,0.04335408,-0.12968128,0.00003763,-0.01031294,0.19375053,-0.18281975
-2.40420210,0.43667241,-1.43553817,0.13113853,-0.15050429,0.25779120,-1.00502509,0.00000446,-0.00032398,0.02793110,-0.03290433,0.03161997,-0.40531520,0.04114708,-0.12541122,0.00002948,-0.01004191,0.18576044,-0.17493736
-2.39819910,0.39576149,-1.41953736,0.12235294,-0.14648249,0.22137941,-0.99040204,0.00000352,-0.00030014,0.02699971,-0.03201044,0.02945674,-0.42159088,0.03925096,-0.12156851,0.00002295,-0.00977520,0.17891995,-0.16752148
-2.39219610,0.36056133,-1.40403160,0.11484102,-0.14268131,0.18997006,-0.97579442,0.00000276,-0.00027776,0.02620643,-0.03113220,0.02759820,-0.43722355,0.03763425,-0.11814318,0.00001775,-0.00951755,0.17311728,-0.16063662
-2.38619310,0.33043360,-1.38889289,0.10845639,-0.13913030,0.16301723,-0.96114424,0.00000216,-0.00025690,0.02553446,-0.03028074,0.02600906,-0.45201745,0.03626294,-0.11511634,0.00001364,-0.00927296,0.16822420,-0.15433803
-2.38019010,0.30475368,-1.37397256,0.10304958,-0.13585473,0.14000485,-0.94638619,0.00000167,-0.00023760,0.02496480,-0.02946610,0.02465397,-0.46577813,0.03510108,-0.11246225,0.00001041,-0.00904466,0.16409932,-0.14867216
-2.37418709,0.28291794,-1.35911545,0.09847087,-0.13287664,0.12045013,-0.93145732,0.00000129,-0.00021985,0.02447678,-0.02869723,0.02349797,-0.47831724,0.03411154,-0.11015035,0.00000790,-0.00883506,0.16059209,-0.14367725
-2.36818409,0.26435039,-1.34417386,0.09457318,-0.13021574,0.10390586,-0.91630637,0.00000099,-0.00020362,0.02404880,-0.02798200,0.02250694,-0.48945724,0.03325690,-0.10814725,0.00000597,-0.00864577,0.15754722,-0.13938400
-2.36218109,0.24850890,-1.32902034,0.09121491,-0.12789042,0.08996174,-0.90090218,0.00000076,-0.00018888,0.02365896,-0.02732721,0.02164812,-0.49903612,0.03250037,-0.10641865,0.00000449,-0.00847765,0.15480941,-0.13581616
-2.35617809,0.23489061,-1.31355900,0.08826254,-0.12591842,0.07824494,-0.88524088,0.00000059,-0.00017557,0.02328587,-0.02673864,0.02089069,-0.50691177,0.03180665,-0.10493103,0.00000337,-0.00833089,0.15222807,-0.13299112
-2.35017509,0.22303672,-1.29773467,0.08559304,-0.12431744,0.06841990,-0.86935149,0.00000046,-0.00016363,0.02290930,-0.02622113,0.02020617,-0.51296598,0.03114287,-0.10365309,0.00000255,-0.00820511,0.14966190,-0.13092034
-2.34417209,0.21253620,-1.28153973,0.08309590,-0.12310544,0.06018767,-0.85329963,0.00000037,-0.00015301,0.02251089,-0.02577858,0.01956896,-0.51710799,0.03047937,-0.10255701,0.00000195,-0.00809942,0.14698299,-0.12960973
-2.33816908,0.20302855,-1.26501823,0.08067483,-0.12230067,0.05328471,-0.83718933,0.00000032,-0.00014366,0.02207464,-0.02541401,0.01895665,-0.51927720,0.02979039,-0.10161932,0.00000154,-0.00801262,0.14408044,-0.12905970
-2.33216608,0.19420550,-1.24826726,0.07824890,-0.12192141,0.04748136,-0.82116269,0.00000029,-0.00013553,0.02158743,-0.02512960,0.01835035,-0.51944531,0.02905464,-0.10082150,0.00000129,-0.00794327,0.14086314,-0.12926520
-2.32616308,0.18581141,-1.23143558,0.07575326,-0.12198545,0.04258003,-0.80539768,0.00000030,-0.00012857,0.02103932,-0.02492667,0.01773486,-0.51761751,0.02825565,-0.10015037,0.00000117,-0.00788980,0.13726181,-0.13021548
-2.32016008,0.17764270,-1.21471957,0.07313935,-0.12250926,0.03841312,-0.79010386,0.00000034,-0.00012274,0.02042371,-0.02480567,0.01709878,-0.51383274,0.02738200,-0.09959806,0.00000119,-0.00785064,0.13322998,-0.13189382
-2.31415708,0.16954595,-1.19835689,0.07037455,-0.12350705,0.03484083,-0.77551664,0.00000042,-0.00011802,0.01973746,-0.02476619,0.01643443,-0.50816311,0.02642732,-0.09916182,0.00000133,-0.00782431,0.12874425,-0.13427706
-2.30815408,0.16141524,-1.18261802,0.06744142,-0.12498956,0.03174891,-0.76188998,0.00000053,-0.00011437,0.01898069,-0.02480689,0.01573777,-0.50071228,0.02539011,-0.09884360,0.00000163,-0.00780946,0.12380347,-0.13733525
-2.30215108,0.15318836,-1.16779613,0.06433652,-0.12696288,0.02904635,-0.74948805,0.00000070,-0.00011175,0.01815666,-0.02492547,0.01500814,-0.49161300,0.02427350,-0.09864941,0.00000210,-0.00780491,0.11842724,-0.14103123
-2.29614807,0.14484256,-1.15419595,0.06106888,-0.12942723,0.02666315,-0.73857625,0.00000094,-0.00011014,0.01727139,-0.02511865,0.01424801,-0.48102370,0.02308473,-0.09858853,0.00000278,-0.00780969,0.11265370,-0.14532042
-2.29014507,0.13638966,-1.14212181,0.05765815,-0.13237582,0.02454814,-0.72941175,0.00000126,-0.00010948,0.01633325,-0.02538219,0.01346256,-0.46912445,0.02183462,-0.09867265,0.00000373,-0.00782301,0.10653667,-0.15015071
-2.28414207,0.12787092,-1.13186569,0.05413268,-0.13579397,0.02266699,-0.72223426,0.00000169,-0.00010973,0.01535250,-0.02571088,0.01265936,-0.45611219,0.02053696,-0.09891490,0.00000502,-0.00784423,0.10014256,-0.15546272
-2.27813907,0.11935195,-1.12369576,0.05052743,-0.13965840,0.02100043,-0.71725720,0.00000225,-0.00011081,0.01434077,-0.02609857,0.01184796,-0.44219553,0.01920783,-0.09932895,0.00000674,-0.00787282,0.09354692,-0.16119030
-2.27213607,0.11091767,-1.11784574,0.04688192,-0.14393692,0.01954266,-0.71465975,0.00000299,-0.00011266,0.01331053,-0.02653833,0.01103946,-0.42758925,0.01786492,-0.09992805,0.00000901,-0.00790831,0.08683103,-0.16726136
-2.26613307,0.10266772,-1.11450579,0.04323831,-0.14858849,0.01830005,-0.71458005,0.00000394,-0.00011519,0.01227460,-0.02702256,0.01024620,-0.41250870,0.01652693,-0.10072418,0.00001199,-0.00795020,0.08007851,-0.17359913
-2.26013007,0.09471234,-1.11381527,0.03963955,-0.15356372,0.01729009,-0.71710998,0.00000516,-0.00011828,0.01124568,-0.02754317,0.00948145,-0.39716429,0.01521296,-0.10172731,0.00001585,-0.00799790,0.07337228,-0.18012371
-2.25412706,0.08716899,-1.11585754,0.03612786,-0.15880578,0.01654065,-0.72229161,0.00000671,-0.00012183,0.01023591,-0.02809179,0.00875915,-0.38175632,0.01394200,-0.10294475,0.00002082,-0.00805067,0.06679182,-0.18675387
-2.24812406,0.08015956,-1.12065729,0.03274343,-0.16425172,0.01608950,-0.73011559,0.00000866,-0.00012570,0.00925655,-0.02866008,0.00809374,-0.36647029,0.01273252,-0.10438075,0.00002716,-0.00810759,0.06041084,-0.19340922
-2.24212106,0.07380842,-1.12818026,0.02952338,-0.16983419,0.01598402,-0.74052146,0.00001110,-0.00012975,0.00831770,-0.02923996,0.00750009,-0.35147287,0.01160217,-0.10603612,0.00003519,-0.00816748,0.05429553,-0.20001234
-2.23611806,0.06824124,-1.13833559,0.02650112,-0.17548346,0.01628122,-0.75340005,0.00001413,-0.00013386,0.00742810,-0.02982395,0.00699342,-0.33690869,0.01056757,-0.10790819,0.00004529,-0.00822895,0.04850331,-0.20649113
-2.23011506,0.06358435,-1.15098043,0.02370589,-0.18112970,0.01704772,-0.76859771,0.00001785,-0.00013786,0.00659499,-0.03040539,0.00658938,-0.32289806,0.00964416,-0.10999083,0.00005789,-0.00829036,0.04308208,-0.21278091
-2.22411206,0.05996484,-1.16592684,0.02116266,-0.18670531,0.01836001,-0.78592229,0.00002239,-0.00014163,0.00582416,-0.03097873,0.00630419,-0.30953567,0.00884624,-0.11227470,0.00007349,-0.00834989,0.03806999,-0.21882643
-2.21810905,0.05751088,-1.18295052,0.01889222,-0.19214730,0.02030451,-0.80515061,0.00002790,-0.00014502,0.00511988,-0.03153979,0.00615469,-0.29689023,0.00818696,-0.11474766,0.00009266,-0.00840555,0.03349565,-0.22458354
-2.21210605,0.05635244,-1.20180092,0.01691153,-0.19739964,0.02297761,-0.82603716,0.00003450,-0.00014792,0.00448505,-0.03208584,0.00615859,-0.28500515,0.00767843,-0.11739530,0.00011605,-0.00845531,0.02937867,-0.23002039
-2.20610305,0.05662201,-1.22221248,0.01523411,-0.20241523,0.02648551,-0.84832349,0.00004237,-0.00015022,0.00392132,-0.03261578,0.00633464,-0.27390010,0.00733186,-0.12020160,0.00014436,-0.00849717,0.02573059,-0.23511825
-2.20010005,0.05845519,-1.24391620,0.01387062,-0.20715774,0.03094373,-0.87174815,0.00005167,-0.00015183,0.00342924,-0.03313016,0.00670278,-0.26357325,0.00715770,-0.12314976,0.00017838,-0.00852925,0.02255589,-0.23987168
-2.19409705,0.06199093,-1.26665128,0.01282946,-0.21160290,0.03647619,-0.89605643,0.00006256,-0.00015267,0.00300847,-0.03363109,0.00728427,-0.25400430,0.00716574,-0.12622298,0.00021895,-0.00854991,0.01985324,-0.24428820
-2.18809405,0.06737132,-1.29017616,0.01211732,-0.21573937,0.04321387,-0.92100983,0.00007522,-0.00015272,0.00265795,-0.03412220,0.00810180,-0.24515787,0.00736521,-0.12940538,0.00026696,-0.00855784,0.01761667,-0.24838748
-2.18209105,0.07474073,-1.31427854,0.01173969,-0.21956914,0.05129285,-0.94639445,0.00008980,-0.00015196,0.00237609,-0.03460842,0.00917949,-0.23698720,0.00776485,-0.13268293,0.00032335,-0.00855216,0.01583683,-0.25219994
-2.17608804,0.08424415,-1.33878392,0.01170133,-0.22310730,0.06085177,-0.97202831,0.00010646,-0.00015039,0.00216097,-0.03509574,0.01054285,-0.22943800,0.00837288,-0.13604430,0.00038908,-0.00853253,0.01450201,-0.25576503
-2.17008504,0.09602474,-1.36356230,0.01200654,-0.22638140,0.07202870,-0.99776691,0.00012534,-0.00014805,0.00201044,-0.03559093,0.01221860,-0.22245216,0.00919691,-0.13948171,0.00046514,-0.00849912,0.01359915,-0.25912922
-2.16408204,0.11022059,-1.38853268,0.01265928,-0.22943023,0.08495735,-1.02350705,0.00014654,-0.00014500,0.00192231,-0.03610126,0.01423449,-0.21597126,0.01024383,-0.14299169,0.00055248,-0.00845276,0.01311453,-0.26234371
-2.15807904,0.12696063,-1.41366525,0.01366324,-0.23230224,0.09976275,-1.04918852,0.00017015,-0.00014133,0.00189438,-0.03663413,0.01661891,-0.20993974,0.01151963,-0.14657565,0.00065202,-0.00839483,0.01303432,-0.26546221
-2.15207604,0.14635988,-1.43898106,0.01502160,-0.23505349,0.11655650,-1.07479364,0.00019621,-0.00013714,0.00192457,-0.03719680,0.01940056,-0.20430747,0.01302912,-0.15024035,0.00076463,-0.00832731,0.01334487,-0.26853867
-2.14607304,0.16851421,-1.46454903,0.01673677,-0.23774548,0.13543161,-1.10034456,0.00022474,-0.00013255,0.00201088,-0.03779601,0.02260794,-0.19903186,0.01477571,-0.15399811,0.00089107,-0.00825270,0.01403281,-0.27162525
-2.14007004,0.19349468,-1.49048055,0.01880990,-0.24044257,0.15645735,-1.12589841,0.00025569,-0.00012768,0.00215146,-0.03843776,0.02626886,-0.19407923,0.01676110,-0.15786674,0.00103200,-0.00817392,0.01508492,-0.27477043
-2.13406703,0.22134201,-1.51692163,0.02124033,-0.24320948,0.17967398,-1.15154047,0.00028898,-0.00012268,0.00234456,-0.03912707,0.03040992,-0.18942563,0.01898504,-0.16186924,0.00118791,-0.00809420,0.01648781,-0.27801751
-2.12806403,0.25206108,-1.54404274,0.02402497,-0.24610865,0.20508788,-1.17737548,0.00032446,-0.00011769,0.00258848,-0.03986771,0.03505596,-0.18505693,0.02144508,-0.16603309,0.00135914,-0.00801698,0.01822745,-0.28140334
-2.12206103,0.28561610,-1.57202690,0.02715761,-0.24919768,0.23266726,-1.20351751,0.00036195,-0.00011284,0.00288152,-0.04066211,0.04022958,-0.18096837,0.02413646,-0.17038924,0.00154585,-0.00794572,0.02028867,-0.28495740
-2.11605803,0.32192662,-1.60105606,0.03062827,-0.25252686,0.26233858,-1.23007872,0.00040121,-0.00010826,0.00322195,-0.04151121,0.04595067,-0.17716356,0.02705195,-0.17497069,0.00174797,-0.00788377,0.02265447,-0.28870117
-2.11005503,0.36086458,-1.63129641,0.03442257,-0.25613694,0.29398406,-1.25715747,0.00044196,-0.00010407,0.00360789,-0.04241434,0.05223604,-0.17365302,0.03018192,-0.17981077,0.00196525,-0.00783421,0.02530545,-0.29264765
-2.10405203,0.40225294,-1.66288316,0.03852122,-0.26005713,0.32744048,-1.28482621,0.00048390,-0.00010038,0.00403729,-0.04336923,0.05909909,-0.17045243,0.03351445,-0.18494102,0.00219721,-0.00779971,0.02821916,-0.29680114
-2.09804902,0.44586568,-1.69590529,0.04289961,-0.26430329,0.36249942,-1.31311987,0.00052669,-0.00009727,0.00450786,-0.04437193,0.06654960,-0.16758061,0.03703552,-0.19038887,0.00244315,-0.00778234,0.03136964,-0.30115703
-2.09204602,0.49142973,-1.73039095,0.04752756,-0.26887658,0.39890898,-1.34202508,0.00056997,-0.00009482,0.00501705,-0.04541683,0.07459360,-0.16505745,0.04072941,-0.19617507,0.00270218,-0.00778353,0.03472702,-0.30570167
-2.08604302,0.53862855,-1.76629429,0.05236934,-0.27376241,0.43637721,-1.37147099,0.00061340,-0.00009306,0.00556200,-0.04649662,0.08323327,-0.16290184,0.04457909,-0.20231106,0.00297324,-0.00780392,0.03825729,-0.31041226
-2.08004002,0.58710748,-1.80348435,0.05738380,-0.27892982,0.47457710,-1.40132211,0.00065663,-0.00009201,0.00613956,-0.04760237,0.09246694,-0.16112980,0.04856676,-0.20879636,0.00325511,-0.00784332,0.04192228,-0.31525665
-2.07403702,0.63648067,-1.84173686,0.06252479,-0.28433131,0.51315297,-1.43137382,0.00069934,-0.00009168,0.00674628,-0.04872353,0.10228908,-0.15975285,0.05267438,-0.21561621,0.00354644,-0.00790069,0.04567985,-0.32019318
-2.06803402,0.68633942,-1.88072937,0.06774179,-0.28990318,0.55172832,-1.46135077,0.00074126,-0.00009205,0.00737850,-0.04984799,0.11269030,-0.15877677,0.05688429,-0.22273941,0.00384576,-0.00797414,0.04948429,-0.32517053
-2.06203102,0.73626152,-1.92004068,0.07298075,-0.29556632,0.58991455,-1.49090870,0.00078215,-0.00009305,0.00803238,-0.05096219,0.12365731,-0.15820082,0.06117980,-0.23011685,0.00415158,-0.00806099,0.05328695,-0.33012765
-2.05602801,0.78582136,-1.95915461,0.07818509,-0.30122769,0.62732057,-1.51963984,0.00082183,-0.00009463,0.00870396,-0.05205125,0.13517278,-0.15801750,0.06554569,-0.23768053,0.00446232,-0.00815783,0.05703704,-0.33499387
-2.05002501,0.83460032,-1.99746874,0.08329693,-0.30678218,0.66356269,-1.54708189,0.00086020,-0.00009670,0.00938930,-0.05309913,0.14721518,-0.15821284,0.06996868,-0.24534345,0.00477644,-0.00826065,0.06068271,-0.33968925
-2.04402201,0.88219712,-2.03430798,0.08825833,-0.31211515,0.69827460,-1.57273046,0.00089719,-0.00009916,0.01008454,-0.05408893,0.15975850,-0.15876721,0.07443786,-0.25300035,0.00509238,-0.00836502,0.06417213,-0.34412536
-2.03801901,0.92823761,-2.06894285,0.09301269,-0.31710545,0.73111695,-1.59605477,0.00093282,-0.00010191,0.01078604,-0.05500313,0.17277184,-0.15965672,0.07894488,-0.26052938,0.00540861,-0.00846619,0.06745480,-0.34820642
-2.03201601,0.97238388,-2.10061214,0.09750615,-0.32162887,0.76178624,-1.61651599,0.00096718,-0.00010481,0.01149049,-0.05582403,0.18621905,-0.16085503,0.08348419,-0.26779480,0.00572366,-0.00855932,0.07048284,-0.35183101
-2.02601301,1.01434214,-2.12854901,0.10168889,-0.32556206,0.79002278,-1.63358776,0.00100039,-0.00010775,0.01219503,-0.05653415,0.20005825,-0.16233547,0.08805302,-0.27465045,0.00603608,-0.00863967,0.07321235,-0.35489433
-2.02001001,1.05386943,-2.15200985,0.10551645,-0.32878661,0.81561728,-1.64677778,0.00103263,-0.00011061,0.01289738,-0.05711677,0.21424158,-0.16407349,0.09265138,-0.28094414,0.00634445,-0.00870276,0.07560461,-0.35729097
-2.01400700,1.09077893,-2.17030446,0.10895084,-0.33119338,0.83841621,-1.65564984,0.00106412,-0.00011326,0.01359592,-0.05755648,0.22871494,-0.16604907,0.09728195,-0.28652263,0.00664741,-0.00874459,0.07762731,-0.35891815
-2.00800400,1.12494396,-2.18282636,0.11196154,-0.33268668,0.85832560,-1.65984510,0.00109510,-0.00011558,0.01428982,-0.05783974,0.24341810,-0.16824910,0.10194999,-0.29123706,0.00694361,-0.00876175,0.07925550,-0.35967938
-2.00200100,1.15630064,-2.18908172,0.11452628,-0.33318836,0.87531344,-1.65910159,0.00112583,-0.00011749,0.01497916,-0.05795545,0.25828512,-0.17066946,0.10666318,-0.29494860,0.00723170,-0.00875163,0.08047242,-0.35948826
-1.99599800,1.18484961,-2.18871536,0.11663159,-0.33264136,0.88941072,-1.65327099,0.00115658,-0.00011887,0.01566495,-0.05789552,0.27324527,-0.17331665,0.11143159,-0.29753397,0.00751035,-0.00871245,0.08127007,-0.35827243
-1.98999500,1.21065676,-2.18153249,0.11827317,-0.33101286,0.90071122,-1.64233170,0.00118761,-0.00011967,0.01634929,-0.05765534,0.28822441,-0.17620880,0.11626774,-0.29889061,0.00777826,-0.00864337,0.08164954,-0.35597722
-1.98399200,1.23385343,-2.16751487,0.11945603,-0.32829649,0.90937032,-1.62639743,0.00121920,-0.00011982,0.01703538,-0.05723415,0.30314707,-0.17937593,0.12118672,-0.29894129,0.00803411,-0.00854453,0.08162102,-0.35256905
-1.97798899,1.25463616,-2.14683036,0.12019431,-0.32451384,0.91560296,-1.60572083,0.00125162,-0.00011928,0.01772758,-0.05663533,0.31793901,-0.18285938,0.12620647,-0.29763774,0.00827666,-0.00841700,0.08120367,-0.34803810
-1.97198599,1.27326620,-2.11983517,0.12051108,-0.31971485,0.91968096,-1.58069174,0.00128514,-0.00011804,0.01843145,-0.05586650,0.33253047,-0.18671030,0.13134822,-0.29496321,0.00850471,-0.00826277,0.08042505,-0.34240030
-1.96598299,1.29006890,-2.08706851,0.12043778,-0.31397727,0.92192993,-1.55183005,0.00132008,-0.00011609,0.01915377,-0.05493950,0.34685977,-0.19098728,0.13663694,-0.29093386,0.00871720,-0.00808463,0.07932048,-0.33569823
-1.95997999,1.30543282,-2.04923969,0.12001356,-0.30740500,0.92272567,-1.51977346,0.00135675,-0.00011345,0.01990249,-0.05387014,0.36087739,-0.19575310,0.14210193,-0.28559876,0.00891323,-0.00788607,0.07793209,-0.32800118
-1.95397699,1.31980859,-2.00720824,0.11928454,-0.30012554,0.92249040,-1.48526070,0.00139554,-0.00011017,0.02068671,-0.05267786,0.37455011,-0.20107074,0.14777737,-0.27903854,0.00909214,-0.00767112,0.07630774,-0.31940388
-1.94797399,1.33370713,-1.96195789,0.11830283,-0.29228655,0.92168847,-1.44911088,0.00143691,-0.00010629,0.02151655,-0.05138516,0.38786505,-0.20699892,0.15370277,-0.27136281,0.00925357,-0.00744416,0.07449978,-0.31002439
-1.94197099,1.34769678,-1.91456581,0.11712553,-0.28405171,0.92082157,-1.41220020,0.00148139,-0.00010188,0.02240307,-0.05001694,0.40083336,-0.21358727,0.15992323,-0.26270645,0.00939753,-0.00720980,0.07256373,-0.30000082
-1.93596798,1.36239915,-1.86616863,0.11581360,-0.27559608,0.92042330,-1.37543702,0.00152964,-0.00009701,0.02335799,-0.04859974,0.41349320,-0.22087142,0.16648944,-0.25322489,0.00952446,-0.00697260,0.07055689,-0.28948737
-1.92996498,1.37848279,-1.81792695,0.11443068,-0.26710126,0.92105269,-1.33973669,0.00158241,-0.00009178,0.02439354,-0.04716088,0.42591174,-0.22886842,0.17345729,-0.24308874,0.00963527,-0.00673698,0.06853697,-0.27864968
-1.92396198,1.39665458,-1.77099026,0.11304183,-0.25875048,0.92328654,-1.30599734,0.00164059,-0.00008627,0.02552203,-0.04572761,0.43818585,-0.23757262,0.18088701,-0.23247799,0.00973141,-0.00650701,0.06656070,-0.26765974
-1.91795898,1.41764805,-1.72646403,0.11171217,-0.25072394,0.92771027,-1.27507794,0.00170518,-0.00008058,0.02675557,-0.04432627,0.45044131,-0.24695249,0.18884181,-0.22157606,0.00981481,-0.00628625,0.06468249,-0.25669077
