energy_ev,total_up,N_s_up,N_p_up,Ta_p_up,Ta_d_up,Te_p_up,Te_d_up
-4.30115058,1.12222617,0.00452591,0.04012766,0.47222223,0.55981715,0.52183800,0.00000000
-4.29514757,1.05440829,0.00430785,0.03627782,0.44114142,0.52748550,0.49283484,0.00000000
-4.28914457,0.99037493,0.00409031,0.03290982,0.41325138,0.49622219,0.46536690,0.00000000
-4.28314157,0.93054010,0.00387271,0.03001962,0.38874425,0.46629511,0.43959591,0.00000000
-4.27713857,0.87531352,0.00365502,0.02760386,0.36778029,0.43797855,0.41568489,0.00000000
-4.27113557,0.82509912,0.00343775,0.02566055,0.35048657,0.41155212,0.39379657,0.00000000
-4.26513257,0.78029252,0.00322184,0.02418961,0.33695599,0.38729927,0.37409101,0.00000000
-4.25912956,0.74127742,0.00300864,0.02319329,0.32724661,0.36550528,0.35672278,0.00000000
-4.25312656,0.70842133,0.00279977,0.02267620,0.32138122,0.34645494,0.34183769,0.00000000
-4.24712356,0.68207060,0.00259706,0.02264537,0.31934732,0.33042971,0.32956941,0.00000000
-4.24112056,0.66254497,0.00240249,0.02310989,0.32109747,0.31770446,0.32003604,0.00000000
-4.23511756,0.65013170,0.00221805,0.02408052,0.32654989,0.30854370,0.31333690,0.00000000
-4.22911456,0.64507945,0.00204572,0.02556902,0.33558958,0.30319736,0.30954955,0.00000000
-4.22311156,0.64759201,0.00188737,0.02758734,0.34806964,0.30189602,0.30872730,0.00000000
-4.21710855,0.65782170,0.00174474,0.03014664,0.36381301,0.30484555,0.31089709,0.00000000
-4.21110555,0.67586274,0.00161935,0.03325618,0.38261440,0.31222126,0.31605787,0.00000000
-4.20510255,0.70174442,0.00151253,0.03692215,0.40424248,0.32416149,0.32417945,0.00000000
-4.19909955,0.73542407,0.00142535,0.04114634,0.42844215,0.34076070,0.33520175,0.00000000
-4.19309655,0.77678009,0.00135862,0.04592490,0.45493690,0.36206226,0.34903438,0.00000000
-4.18709355,0.82560493,0.00131292,0.05124703,0.48343109,0.38805105,0.36555649,0.00000000
-4.18109055,0.88159829,0.00128858,0.05709383,0.51361219,0.41864607,0.38461687,0.00000000
-4.17508754,0.94436093,0.00128574,0.06343725,0.54515285,0.45369356,0.40603419,0.00000000
-4.16908454,1.01338925,0.00130431,0.07023924,0.57771282,0.49296073,0.42959742,0.00000000
-4.16308154,1.08807120,0.00134408,0.07745118,0.61094081,0.53613080,0.45506638,0.00000000
-4.15707854,1.16768410,0.00140473,0.08501364,0.64447617,0.58279957,0.48217260,0.00000000
-4.15107554,1.25139481,0.00148586,0.09285648,0.67795078,0.63247422,0.51062050,0.00000000
-4.14507254,1.33826285,0.00158708,0.10089932,0.71099099,0.68457450,0.54008903,0.00000000
-4.13906953,1.42724708,0.00170803,0.10905255,0.74321996,0.73843693,0.57023394,0.00000000
-4.13306653,1.51721622,0.00184845,0.11721863,0.77426050,0.79332216,0.60069083,0.00000000
-4.12706353,1.60696360,0.00200826,0.12529390,0.80373851,0.84842563,0.63107909,0.00000000
-4.12106053,1.69522620,0.00218755,0.13317075,0.83128720,0.90289155,0.66100689,0.00000000
-4.11505753,1.78070779,0.00238669,0.14074003,0.85655214,0.95583003,0.69007711,0.00000000
-4.10905453,1.86210579,0.00260630,0.14789385,0.87919699,1.00633695,0.71789439,0.00000000
-4.10305153,1.93814111,0.00284735,0.15452838,0.89891008,1.05351594,0.74407298,0.00000000
-4.09704852,2.00759007,0.00311109,0.16054677,0.91541134,1.09650186,0.76824532,0.00000000
-4.09104552,2.06931720,0.00339909,0.16586196,0.92845961,1.13448484,0.79007098,0.00000000
-4.08504252,2.12230750,0.00371317,0.17039926,0.93785975,1.16673387,0.80924565,0.00000000
-4.07903952,2.16569679,0.00405535,0.17409864,0.94346933,1.19261893,0.82550974,0.00000000
-4.07303652,2.19879859,0.00442775,0.17691657,0.94520438,1.21163076,0.83865610,0.00000000
-4.06703352,2.22112617,0.00483251,0.17882728,0.94304383,1.22339711,0.84853650,0.00000000
-4.06103052,2.23240856,0.00527159,0.17982351,0.93703227,1.22769488,0.85506637,0.00000000
-4.05502751,2.23259945,0.00574670,0.17991652,0.92728068,1.22445741,0.85822753,0.00000000
-4.04902451,2.22187849,0.00625903,0.17913554,0.91396499,1.21377647,0.85806865,0.00000000
-4.04302151,2.20064468,0.00680916,0.17752653,0.89732229,1.19589900,0.85470326,0.00000000
-4.03701851,2.16950204,0.00739684,0.17515034,0.87764492,1.17121849,0.84830547,0.00000000
-4.03101551,2.12923820,0.00802084,0.17208053,0.85527232,1.14026155,0.83910339,0.00000000
-4.02501251,2.08079688,0.00867881,0.16840059,0.83058136,1.10367024,0.82737076,0.00000000
-4.01900950,2.02524560,0.00936720,0.16420111,0.80397525,1.06218097,0.81341696,0.00000000
-4.01300650,1.96374028,0.01008118,0.15957675,0.77587173,1.01660098,0.79757622,0.00000000
-4.00700350,1.89748829,0.01081467,0.15462323,0.74669108,0.96778352,0.78019638,0.00000000
-4.00100050,1.82771188,0.01156034,0.14943454,0.71684450,0.91660267,0.76162781,0.00000000
-3.99499750,1.75561360,0.01230982,0.14410045,0.68672347,0.86392906,0.74221322,0.00000000
-3.98899450,1.68234517,0.01305378,0.13870434,0.65669052,0.81060731,0.72227871,0.00000000
-3.98299150,1.60898111,0.01378227,0.13332159,0.62707187,0.75743606,0.70212647,0.00000000
-3.97698849,1.53649787,0.01448493,0.12801843,0.59815212,0.70515120,0.68202943,0.00000000
-3.97098549,1.46575905,0.01515137,0.12285132,0.57017114,0.65441266,0.66222803,0.00000000
-3.96498249,1.39750672,0.01577151,0.11786680,0.54332319,0.60579511,0.64292893,0.00000000
-3.95897949,1.33235852,0.01633594,0.11310182,0.51775799,0.55978229,0.62430558,0.00000000
-3.95297649,1.27080990,0.01683626,0.10858443,0.49358356,0.51676501,0.60650032,0.00000000
-3.94697349,1.21324060,0.01726543,0.10433471,0.47087038,0.47704216,0.58962755,0.00000000
-3.94097049,1.15992420,0.01761799,0.10036587,0.44965650,0.44082454,0.57377764,0.00000000
-3.93496748,1.11103966,0.01789031,0.09668547,0.42995305,0.40824062,0.55902090,0.00000000
-3.92896448,1.06668352,0.01808069,0.09329651,0.41174977,0.37934382,0.54541130,0.00000000
-3.92296148,1.02688192,0.01818942,0.09019850,0.39502010,0.35412069,0.53298951,0.00000000
-3.91695848,0.99160129,0.01821870,0.08738824,0.37972561,0.33249938,0.52178495,0.00000000
-3.91095548,0.96075734,0.01817255,0.08486045,0.36581934,0.31435802,0.51181669,0.00000000
-3.90495248,0.93422184,0.01805655,0.08260814,0.35324814,0.29953262,0.50309317,0.00000000
-3.89894947,0.91182708,0.01787757,0.08062270,0.34195386,0.28782438,0.49561080,0.00000000
-3.89294647,0.89336848,0.01764345,0.07889384,0.33187354,0.27900616,0.48935173,0.00000000
-3.88694347,0.87860540,0.01736258,0.07740934,0.32293878,0.27282819,0.48428108,0.00000000
-3.88094047,0.86726118,0.01704354,0.07615475,0.31507452,0.26902312,0.48034399,0.00000000
-3.87493747,0.85902283,0.01669472,0.07511305,0.30819759,0.26731056,0.47746302,0.00000000
-3.86893447,0.85354124,0.01632395,0.07426436,0.30221528,0.26740128,0.47553624,0.00000000
-3.86293147,0.85043267,0.01593822,0.07358582,0.29702424,0.26900126,0.47443642,0.00000000
-3.85692846,0.84928199,0.01554341,0.07305159,0.29251002,0.27181582,0.47401164,0.00000000
-3.85092546,0.84964812,0.01514414,0.07263311,0.28854742,0.27555388,0.47408748,0.00000000
-3.84492246,0.85107190,0.01474370,0.07229961,0.28500168,0.27993253,0.47447092,0.00000000
-3.83891946,0.85308624,0.01434401,0.07201879,0.28173078,0.28468176,0.47495574,0.00000000
-3.83291646,0.85522824,0.01394570,0.07175776,0.27858846,0.28954943,0.47532939,0.00000000
-3.82691346,0.85705287,0.01354829,0.07148410,0.27542818,0.29430620,0.47538080,0.00000000
-3.82091046,0.85814735,0.01315035,0.07116704,0.27210754,0.29875025,0.47490890,0.00000000
-3.81490745,0.85814539,0.01274977,0.07077868,0.26849303,0.30271166,0.47373114,0.00000000
-3.80890445,0.85674057,0.01234400,0.07029506,0.26446486,0.30605591,0.47169169,0.00000000
-3.80290145,0.85369766,0.01193038,0.06969725,0.25992140,0.30868654,0.46866860,0.00000000
-3.79689845,0.84886139,0.01150633,0.06897207,0.25478324,0.31054651,0.46457963,0.00000000
-3.79089545,0.84216174,0.01106968,0.06811265,0.24899633,0.31161826,0.45938616,0.00000000
-3.78489245,0.83361545,0.01061881,0.06711867,0.24253422,0.31192215,0.45309510,0.00000000
-3.77888944,0.82332348,0.01015283,0.06599621,0.23539920,0.31151349,0.44575860,0.00000000
-3.77288644,0.81146445,0.00967169,0.06475737,0.22762230,0.31047809,0.43747137,0.00000000
-3.76688344,0.79828439,0.00917623,0.06341944,0.21926220,0.30892649,0.42836615,0.00000000
-3.76088044,0.78408335,0.00866816,0.06200397,0.21040318,0.30698726,0.41860716,0.00000000
-3.75487744,0.76919964,0.00815002,0.06053546,0.20115221,0.30479954,0.40838231,0.00000000
-3.74887444,0.75399262,0.00762507,0.05904005,0.19163540,0.30250530,0.39789445,0.00000000
-3.74287144,0.73882508,0.00709716,0.05754406,0.18199416,0.30024176,0.38735215,0.00000000
-3.73686843,0.72404623,0.00657058,0.05607262,0.17238119,0.29813427,0.37696087,0.00000000
-3.73086543,0.70997642,0.00604989,0.05464834,0.16295665,0.29629023,0.36691462,0.00000000
-3.72486243,0.69689432,0.00553974,0.05329023,0.15388462,0.29479426,0.35738900,0.00000000
-3.71885943,0.68502745,0.00504473,0.05201284,0.14533019,0.29370493,0.34853572,0.00000000
-3.71285643,0.67454655,0.00456924,0.05082563,0.13745717,0.29305335,0.34047906,0.00000000
-3.70685343,0.66556392,0.00411731,0.04973277,0.13042655,0.29284353,0.33331433,0.00000000
-3.70085043,0.65813595,0.00369258,0.04873312,0.12439567,0.29305464,0.32710833,0.00000000
-3.69484742,0.65226937,0.00329814,0.04782066,0.11951807,0.29364490,0.32190174,0.00000000
-3.68884442,0.64793082,0.00293659,0.04698506,0.11594389,0.29455705,0.31771313,0.00000000
-3.68284142,0.64505894,0.00260992,0.04621260,0.11382057,0.29572483,0.31454430,0.00000000
-3.67683842,0.64357815,0.00231961,0.04548717,0.11329368,0.29708028,0.31238633,0.00000000
-3.67083542,0.64341306,0.00206660,0.04479139,0.11450771,0.29856131,0.31122609,0.00000000
-3.66483242,0.64450254,0.00185135,0.04410783,0.11760640,0.30011914,0.31105242,0.00000000
-3.65882941,0.64681238,0.00167389,0.04342006,0.12273256,0.30172509,0.31186172,0.00000000
-3.65282641,0.65034565,0.00153388,0.04271371,0.13002702,0.30337641,0.31366230,0.00000000
-3.64682341,0.65515008,0.00143064,0.04197733,0.13962679,0.30510072,0.31647731,0.00000000
-3.64082041,0.66132181,0.00136320,0.04120299,0.15166209,0.30695883,0.32034580,0.00000000
-3.63481741,0.66900534,0.00133036,0.04038675,0.16625250,0.30904577,0.32532201,0.00000000
-3.62881441,0.67838947,0.00133072,0.03952879,0.18350214,0.31148995,0.33147270,0.00000000
-3.62281141,0.68969968,0.00136265,0.03863336,0.20349428,0.31445055,0.33887279,0.00000000
-3.61680840,0.70318730,0.00142436,0.03770845,0.22628536,0.31811319,0.34759963,0.00000000
-3.61080540,0.71911618,0.00151386,0.03676533,0.25189904,0.32268422,0.35772622,0.00000000
-3.60480240,0.73774782,0.00162897,0.03581791,0.28032058,0.32838379,0.36931394,0.00000000
-3.59879940,0.75932596,0.00176730,0.03488198,0.31149186,0.33543830,0.38240542,0.00000000
-3.59279640,0.78406159,0.00192626,0.03397442,0.34530772,0.34407230,0.39701793,0.00000000
-3.58679340,0.81211955,0.00210304,0.03311246,0.38161383,0.35450051,0.41313814,0.00000000
-3.58079040,0.84360754,0.00229461,0.03231295,0.42020654,0.36692011,0.43071855,0.00000000
-3.57478739,0.87856843,0.00249773,0.03159175,0.46083500,0.38150382,0.44967605,0.00000000
-3.56878439,0.91697632,0.00270900,0.03096326,0.50320556,0.39839380,0.46989294,0.00000000
-3.56278139,0.95873678,0.00292488,0.03044012,0.54698868,0.41769676,0.49122049,0.00000000
-3.55677839,1.00369115,0.00314171,0.03003307,0.59182797,0.43948027,0.51348497,0.00000000
-3.55077539,1.05162473,0.00335583,0.02975098,0.63735125,0.46377038,0.53649592,0.00000000
-3.54477239,1.10227827,0.00356362,0.02960105,0.68318301,0.49055041,0.56005623,0.00000000
-3.53876938,1.15536185,0.00376158,0.02958912,0.72895775,0.51976092,0.58397345,0.00000000
-3.53276638,1.21057042,0.00394644,0.02972008,0.77433350,0.55130063,0.60807166,0.00000000
-3.52676338,1.26759947,0.00411523,0.02999830,0.81900469,0.58502822,0.63220299,0.00000000
-3.52076038,1.32616005,0.00426538,0.03042810,0.86271360,0.62076470,0.65625808,0.00000000
-3.51475738,1.38599177,0.00439476,0.03101415,0.90525965,0.65829633,0.68017465,0.00000000
-3.50875438,1.44687277,0.00450181,0.03176178,0.94650583,0.69737788,0.70394333,0.00000000
-3.50275138,1.50862594,0.00458550,0.03267717,0.98638168,0.73773618,0.72761023,0.00000000
-3.49674837,1.57112078,0.00464542,0.03376738,1.02488266,0.77907390,0.75127589,0.00000000
-3.49074537,1.63427064,0.00468176,0.03504019,1.06206550,0.82107362,0.77509019,0.00000000
-3.48474237,1.69802552,0.00469528,0.03650380,1.09803993,0.86340219,0.79924348,0.00000000
-3.47873937,1.76236075,0.00468729,0.03816634,1.13295701,0.90571550,0.82395411,0.00000000
-3.47273637,1.82726250,0.00465958,0.04003520,1.16699461,0.94766384,0.84945288,0.00000000
-3.46673337,1.89271101,0.00461433,0.04211630,1.20034104,0.98889778,0.87596532,0.00000000
-3.46073037,1.95866294,0.00455403,0.04441329,1.23317764,1.02907489,0.90369266,0.00000000
-3.45472736,2.02503404,0.00448137,0.04692667,1.26566144,1.06786705,0.93279259,0.00000000
-3.44872436,2.09168382,0.00439914,0.04965301,1.29790903,1.10496854,0.96336110,0.00000000
-3.44272136,2.15840322,0.00431014,0.05258428,1.32998266,1.14010468,0.99541646,0.00000000
-3.43671836,2.22490672,0.00421706,0.05570725,1.36187956,1.17304076,1.02888654,0.00000000
-3.43071536,2.29082961,0.00412243,0.05900319,1.39352514,1.20359094,1.06360034,0.00000000
-3.42471236,2.35573096,0.00402857,0.06244774,1.42477071,1.23162681,1.09928458,0.00000000
-3.41870935,2.41910252,0.00393750,0.06601112,1.45539589,1.25708495,1.13556569,0.00000000
-3.41270635,2.48038330,0.00385098,0.06965851,1.48511565,1.27997304,1.17197748,0.00000000
-3.40670335,2.53897898,0.00377050,0.07335085,1.51359162,1.30037396,1.20797439,0.00000000
-3.40070035,2.59428542,0.00369733,0.07704581,1.54044707,1.31844733,1.24294962,0.00000000
-3.39469735,2.64571464,0.00363257,0.08069897,1.56528462,1.33442794,1.27625765,0.00000000
-3.38869435,2.69272193,0.00357725,0.08426530,1.58770558,1.34862090,1.30723995,0.00000000
-3.38269135,2.73483237,0.00353244,0.08770061,1.60732995,1.36139311,1.33525270,0.00000000
-3.37668834,2.77166502,0.00349934,0.09096317,1.62381562,1.37316113,1.35969517,0.00000000
-3.37068534,2.80295342,0.00347944,0.09401527,1.63687575,1.38437562,1.38003734,0.00000000
-3.36468234,2.82856090,0.00347464,0.09682467,1.64629338,1.39550276,1.39584543,0.00000000
-3.35867934,2.84848988,0.00348737,0.09936596,1.65193234,1.40700333,1.40680390,0.00000000
-3.35267634,2.86288436,0.00352069,0.10162162,1.65374384,1.41931019,1.41273307,0.00000000
-3.34667334,2.87202555,0.00357843,0.10358287,1.65176865,1.43280530,1.41360120,0.00000000
-3.34067034,2.87632080,0.00366521,0.10525016,1.64613463,1.44779731,1.40953063,0.00000000
-3.33466733,2.87628642,0.00378651,0.10663336,1.63705003,1.46450104,1.40079756,0.00000000
-3.32866433,2.87252543,0.00394862,0.10775154,1.62479307,1.48301984,1.38782554,0.00000000
-3.32266133,2.86570147,0.00415867,0.10863246,1.60969842,1.50333220,1.37117278,0.00000000
-3.31665833,2.85651025,0.00442444,0.10931163,1.59214165,1.52528330,1.35151409,0.00000000
-3.31065533,2.84565012,0.00475429,0.10983118,1.57252245,1.54858238,1.32961794,0.00000000
-3.30465233,2.83379316,0.00515690,0.11023830,1.55124763,1.57280637,1.30631979,0.00000000
-3.29864932,2.82155818,0.00564103,0.11058358,1.52871479,1.59740969,1.28249267,0.00000000
-3.29264632,2.80948683,0.00621521,0.11091912,1.50529757,1.62174028,1.25901615,0.00000000
-3.28664332,2.79802360,0.00688741,0.11129653,1.48133289,1.64506097,1.23674497,0.00000000
-3.28064032,2.78750043,0.00766460,0.11176487,1.45711086,1.66657554,1.21647834,0.00000000
-3.27463732,2.77812621,0.00855236,0.11236868,1.43286744,1.68545807,1.19893116,0.00000000
-3.26863432,2.76998114,0.00955450,0.11314599,1.40878011,1.70088434,1.18470798,0.00000000
-3.26263132,2.76301586,0.01067254,0.11412658,1.38496615,1.71206365,1.17428074,0.00000000
-3.25662831,2.75705484,0.01190544,0.11533039,1.36148362,1.71826961,1.16797096,0.00000000
-3.25062531,2.75180365,0.01324917,0.11676630,1.33833447,1.71886831,1.16593695,0.00000000
-3.24462231,2.74685939,0.01469646,0.11843115,1.31546939,1.71334264,1.16816650,0.00000000
-3.23861931,2.74172390,0.01623664,0.12030924,1.29279416,1.70131150,1.17447532,0.00000000
-3.23261631,2.73581904,0.01785553,0.12237220,1.27017681,1.68254331,1.18451135,0.00000000
-3.22661331,2.72850368,0.01953550,0.12457933,1.24745547,1.65696315,1.19776473,0.00000000
-3.22061031,2.71909205,0.02125565,0.12687844,1.22444651,1.62465351,1.21358328,0.00000000
-3.21460730,2.70687302,0.02299212,0.12920715,1.20095267,1.58584892,1.23119309,0.00000000
-3.20860430,2.69113019,0.02471858,0.13149452,1.17677115,1.54092500,1.24972335,0.00000000
-3.20260130,2.67116252,0.02640678,0.13366328,1.15170138,1.49038270,1.26823492,0.00000000
-3.19659830,2.64630509,0.02802728,0.13563218,1.12555252,1.43482892,1.28575147,0.00000000
-3.19059530,2.61594999,0.02955025,0.13731871,1.09815052,1.37495454,1.30129221,0.00000000
-3.18459230,2.57956667,0.03094632,0.13864196,1.06934473,1.31151122,1.31390508,0.00000000
-3.17858929,2.53672142,0.03218748,0.13952543,1.03901392,1.24528800,1.32269908,0.00000000
-3.17258629,2.48709537,0.03324799,0.13989990,1.00707168,1.17708901,1.32687454,0.00000000
-3.16658329,2.43050049,0.03410519,0.13970594,0.97347102,1.10771303,1.32575032,0.00000000
-3.16058029,2.36689273,0.03474027,0.13889622,0.93820797,1.03793573,1.31878661,0.00000000
-3.15457729,2.29638180,0.03513893,0.13743737,0.90132416,0.96849520,1.30560275,0.00000000
-3.14857429,2.21923695,0.03529186,0.13531129,0.86290805,0.90008077,1.28598908,0.00000000
-3.14257129,2.13588827,0.03519506,0.13251595,0.82309484,0.83332554,1.25991275,0.00000000
-3.13656828,2.04692317,0.03484995,0.12906556,0.78206490,0.76880215,1.22751701,0.00000000
-3.13056528,1.95307793,0.03426336,0.12499018,0.74004062,0.70702167,1.18911436,0.00000000
-3.12456228,1.85522452,0.03344723,0.12033464,0.69728192,0.64843505,1.14517389,0.00000000
-3.11855928,1.75435294,0.03241819,0.11515708,0.65408034,0.59343662,1.09630349,0.00000000
-3.11255628,1.65154963,0.03119700,0.10952693,0.61075199,0.54236905,1.04322791,0.00000000
-3.10655328,1.54797290,0.02980778,0.10352257,0.56762969,0.49552912,0.98676358,0.00000000
-3.10055028,1.44482603,0.02827727,0.09722879,0.52505446,0.45317377,0.92779148,0.00000000
-3.09454727,1.34332923,0.02663390,0.09073412,0.48336686,0.41552579,0.86722926,0.00000000
-3.08854427,1.24469144,0.02490693,0.08412811,0.44289844,0.38277879,0.80600368,0.00000000
-3.08254127,1.15008293,0.02312562,0.07749886,0.40396372,0.35510105,0.74502453,0.00000000
-3.07653827,1.06060957,0.02131836,0.07093065,0.36685300,0.33263783,0.68516099,0.00000000
-3.07053527,0.97728976,0.01951200,0.06450197,0.33182623,0.31551215,0.62722107,0.00000000
-3.06453227,0.90103428,0.01773122,0.05828390,0.29910825,0.30382384,0.57193487,0.00000000
-3.05852926,0.83262986,0.01599800,0.05233893,0.26888542,0.29764689,0.51994178,0.00000000
-3.05252626,0.77272641,0.01433134,0.04672020,0.24130378,0.29702529,0.47178193,0.00000000
-3.04652326,0.72182823,0.01274698,0.04147119,0.21646869,0.30196746,0.42789169,0.00000000
-3.04052026,0.68028898,0.01125736,0.03662584,0.19444584,0.31243978,0.38860304,0.00000000
-3.03451726,0.64831032,0.00987162,0.03220900,0.17526353,0.32835941,0.35414640,0.00000000
-3.02851426,0.62594396,0.00859579,0.02823724,0.15891605,0.34958701,0.32465637,0.00000000
-3.02251126,0.61309680,0.00743299,0.02471985,0.14536777,0.37591984,0.30017998,0.00000000
-3.01650825,0.60953885,0.00638376,0.02166007,0.13455797,0.40708576,0.28068671,0.00000000
-3.01050525,0.61491366,0.00544640,0.01905634,0.12640591,0.44273873,0.26607973,0.00000000
-3.00450225,0.62875088,0.00461737,0.01690365,0.12081602,0.48245634,0.25620794,0.00000000
-2.99849925,0.65048072,0.00389166,0.01519481,0.11768303,0.52573979,0.25087810,0.00000000
-2.99249625,0.67944997,0.00326322,0.01392158,0.11689664,0.57201673,0.24986670,0.00000000
-2.98649325,0.71493930,0.00272527,0.01307566,0.11834581,0.62064730,0.25293117,0.00000000
-2.98049025,0.75618141,0.00227066,0.01264949,0.12192228,0.67093324,0.25982012,0.00000000
-2.97448724,0.80237978,0.00189216,0.01263681,0.12752327,0.72213024,0.27028212,0.00000000
-2.96848424,0.85272740,0.00158270,0.01303287,0.13505339,0.77346311,0.28407314,0.00000000
-2.96248124,0.90642504,0.00133556,0.01383454,0.14442545,0.82414335,0.30096215,0.00000000
-2.95647824,0.96269847,0.00114455,0.01503996,0.15556031,0.87338849,0.32073486,0.00000000
-2.95047524,1.02081397,0.00100407,0.01664812,0.16838577,0.92044241,0.34319564,0.00000000
-2.94447224,1.08009159,0.00090917,0.01865803,0.18283440,0.96459578,0.36816734,0.00000000
-2.93846923,1.13991542,0.00085563,0.02106785,0.19884061,1.00520555,0.39548933,0.00000000
-2.93246623,1.19974058,0.00083987,0.02387378,0.21633683,1.04171269,0.42501360,0.00000000
-2.92646323,1.25909628,0.00085893,0.02706891,0.23524923,1.07365717,0.45659933,0.00000000
-2.92046023,1.31758510,0.00091044,0.03064196,0.25549300,1.10068940,0.49010605,0.00000000
-2.91445723,1.37487812,0.00099246,0.03457616,0.27696763,1.12257764,0.52538583,0.00000000
-2.90845423,1.43070659,0.00110343,0.03884815,0.29955228,1.13921078,0.56227482,0.00000000
-2.90245123,1.48485033,0.00124205,0.04342708,0.32310181,1.15059663,0.60058487,0.00000000
-2.89644822,1.53712378,0.00140712,0.04827400,0.34744351,1.15685560,0.64009543,0.00000000
-2.89044522,1.58736065,0.00159748,0.05334145,0.37237515,1.15821034,0.68054671,0.00000000
-2.88444222,1.63539829,0.00181187,0.05857351,0.39766439,1.15497190,0.72163440,0.00000000
-2.87843922,1.68106289,0.00204880,0.06390618,0.42304985,1.14752319,0.76300649,0.00000000
-2.87243622,1.72415685,0.00230651,0.06926818,0.44824408,1.13630084,0.80426285,0.00000000
-2.86643322,1.76444925,0.00258284,0.07458216,0.47293838,1.12177628,0.84495767,0.00000000
-2.86043022,1.80167047,0.00287521,0.07976631,0.49680936,1.10443735,0.88460509,0.00000000
-2.85442721,1.83551155,0.00318056,0.08473628,0.51952731,1.08477115,0.92268798,0.00000000
-2.84842421,1.86562860,0.00349536,0.08940744,0.54076583,1.06324915,0.95866970,0.00000000
-2.84242121,1.89165243,0.00381562,0.09369728,0.56021241,1.04031508,0.99200848,0.00000000
-2.83641821,1.91320268,0.00413694,0.09752795,0.57757965,1.01637613,1.02217390,0.00000000
-2.83041521,1.92990613,0.00445455,0.10082882,0.59261621,0.99179754,1.04866467,0.00000000
-2.82441221,1.94141777,0.00476347,0.10353886,0.60511731,0.96690065,1.07102707,0.00000000
-2.81840920,1.94744362,0.00505857,0.10560889,0.61493384,0.94196388,1.08887297,0.00000000
-2.81240620,1.94776364,0.00533474,0.10700348,0.62197980,0.91722645,1.10189658,0.00000000
-2.80640320,1.94225349,0.00558702,0.10770247,0.62623740,0.89289397,1.10988918,0.00000000
-2.80040020,1.93090337,0.00581077,0.10770198,0.62775967,0.86914521,1.11275082,0.00000000
-2.79439720,1.91383302,0.00600181,0.10701500,0.62667008,0.84613943,1.11049859,0.00000000
-2.78839420,1.89130155,0.00615660,0.10567143,0.62315940,0.82402340,1.10327081,0.00000000
-2.78239120,1.86371151,0.00627235,0.10371757,0.61747969,0.80293746,1.09132707,0.00000000
-2.77638819,1.83160687,0.00634714,0.10121522,0.60993580,0.78302031,1.07504405,0.00000000
-2.77038519,1.79566491,0.00638003,0.09824031,0.60087470,0.76441186,1.05490729,0.00000000
-2.76438219,1.75668236,0.00637111,0.09488117,0.59067328,0.74725436,1.03149945,0.00000000
-2.75837919,1.71555678,0.00632153,0.09123665,0.57972519,0.73169149,1.00548562,0.00000000
-2.75237619,1.67326388,0.00623352,0.08741394,0.56842738,0.71786581,0.97759643,0.00000000
-2.74637319,1.63083236,0.00611035,0.08352641,0.55716718,0.70591479,0.94860973,0.00000000
-2.74037019,1.58931737,0.00595624,0.07969139,0.54631034,0.69596596,0.91933178,0.00000000
-2.73436718,1.54977396,0.00577628,0.07602812,0.53619086,0.68813156,0.89057874,0.00000000
-2.72836418,1.51323192,0.00557634,0.07265569,0.52710287,0.68250331,0.86315905,0.00000000
-2.72236118,1.48067279,0.00536288,0.06969127,0.51929507,0.67914767,0.83785744,0.00000000
-2.71635818,1.45301013,0.00514283,0.06724840,0.51296765,0.67810206,0.81542087,0.00000000
-2.71035518,1.43107325,0.00492341,0.06543556,0.50827192,0.67937238,0.79654664,0.00000000
-2.70435218,1.41559486,0.00471197,0.06435470,0.50531227,0.68293183,0.78187276,0.00000000
-2.69834917,1.40720229,0.00451579,0.06410006,0.50415019,0.68872131,0.77197026,0.00000000
-2.69234617,1.40641187,0.00434196,0.06475687,0.50480992,0.69665097,0.76733731,0.00000000
-2.68634317,1.41362596,0.00419718,0.06640013,0.50728506,0.70660304,0.76839462,0.00000000
-2.68034017,1.42913165,0.00408762,0.06909332,0.51154563,0.71843529,0.77548171,0.00000000
-2.67433717,1.45310038,0.00401880,0.07288704,0.51754487,0.73198499,0.78885345,0.00000000
-2.66833417,1.48558764,0.00399544,0.07781754,0.52522530,0.74707277,0.80867664,0.00000000
-2.66233117,1.52653198,0.00402136,0.08390515,0.53452344,0.76350617,0.83502602,0.00000000
-2.65632816,1.57575294,0.00409937,0.09115274,0.54537283,0.78108246,0.86787986,0.00000000
-2.65032516,1.63294766,0.00423122,0.09954403,0.55770521,0.79959046,0.90711485,0.00000000
-2.64432216,1.69768611,0.00441752,0.10904216,0.57144966,0.81881139,0.95250062,0.00000000
-2.63831916,1.76940559,0.00465768,0.11958834,0.58652987,0.83851861,1.00369427,0.00000000
-2.63231616,1.84740499,0.00494989,0.13110081,0.60285980,0.85847654,1.06023542,0.00000000
-2.62631316,1.93083989,0.00529115,0.14347426,0.62033815,0.87843887,1.12154258,0.00000000
-2.62031016,2.01871946,0.00567724,0.15657981,0.63884211,0.89814656,1.18691142,0.00000000
-2.61430715,2.10990663,0.00610279,0.17026560,0.65822107,0.91732599,1.25551598,0.00000000
-2.60830415,2.20312239,0.00656135,0.18435813,0.67829088,0.93568770,1.32641337,0.00000000
-2.60230115,2.29695550,0.00704550,0.19866449,0.69882935,0.95292618,1.39855264,0.00000000
