energy_ev,total_up,P_s_up,P_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-4.30115058,1.48561430,0.00581477,0.51481853,0.47110483,0.37343462,0.02493468,0.43907382
-4.29514757,1.56783029,0.00641525,0.52577765,0.50062077,0.38246593,0.02546269,0.48136978
-4.28914457,1.64980791,0.00703224,0.53553259,0.53057734,0.39076379,0.02592808,0.52472075
-4.28314157,1.73100482,0.00765883,0.54417324,0.56088678,0.39838422,0.02632422,0.56867920
-4.27713857,1.81085875,0.00828750,0.55181761,0.59145957,0.40539779,0.02664517,0.61275763
-4.27113557,1.88879129,0.00891029,0.55860521,0.62220340,0.41188565,0.02688556,0.65643832
-4.26513257,1.96421367,0.00951897,0.56468991,0.65302239,0.41793556,0.02704054,0.69918469
-4.25912956,2.03653485,0.01010538,0.57023290,0.68381635,0.42363815,0.02710581,0.74045421
-4.25312656,2.10517166,0.01066156,0.57539586,0.71448041,0.42908367,0.02707760,0.77971217
-4.24712356,2.16956088,0.01118008,0.58033492,0.74490507,0.43435945,0.02695282,0.81644595
-4.24112056,2.22917272,0.01165427,0.58519558,0.77497655,0.43954797,0.02672916,0.85017904
-4.23511756,2.28352521,0.01207841,0.59010887,0.80457771,0.44472590,0.02640527,0.88048433
-4.22911456,2.33219857,0.01244795,0.59518876,0.83358930,0.44996380,0.02598088,0.90699585
-4.22311156,2.37484906,0.01275960,0.60053108,0.86189152,0.45532656,0.02545705,0.92941870
-4.21710855,2.41122114,0.01301148,0.60621359,0.88936582,0.46087440,0.02483626,0.94753632
-4.21110555,2.44115735,0.01320310,0.61229730,0.91589681,0.46666423,0.02412257,0.96121513
-4.20510255,2.46460514,0.01333531,0.61882866,0.94137407,0.47275124,0.02332173,0.97040591
-4.19909955,2.48162000,0.01341029,0.62584244,0.96569378,0.47919033,0.02244114,0.97514222
-4.19309655,2.49236471,0.01343129,0.63336489,0.98876004,0.48603742,0.02148989,0.97553570
-4.18709355,2.49710442,0.01340254,0.64141695,1.01048582,0.49335021,0.02047863,0.97176866
-4.18109055,2.49619775,0.01332897,0.65001723,1.03079341,0.50118842,0.01941939,0.96408434
-4.17508754,2.49008439,0.01321596,0.65918435,1.04961450,0.50961339,0.01832542,0.95277532
-4.16908454,2.47926961,0.01306911,0.66893871,1.06688986,0.51868692,0.01721091,0.93817079
-4.16308154,2.46430667,0.01289399,0.67930327,1.08256876,0.52846950,0.01609066,0.92062335
-4.15707854,2.44577798,0.01269590,0.69030355,1.09660821,0.53901795,0.01497979,0.90049597
-4.15107554,2.42427597,0.01247968,0.70196664,1.10897228,0.55038266,0.01389340,0.87814982
-4.14507254,2.40038472,0.01224957,0.71431956,1.11963155,0.56260450,0.01284627,0.85393351
-4.13906953,2.37466325,0.01200909,0.72738685,1.12856288,0.57571168,0.01185251,0.82817424
-4.13306653,2.34763120,0.01176100,0.74118777,1.13574954,0.58971682,0.01092531,0.80117120
-4.12706353,2.31975751,0.01150733,0.75573325,1.14118193,0.60461416,0.01007666,0.77319131
-4.12106053,2.29145247,0.01124938,0.77102278,1.14485855,0.62037742,0.00931720,0.74446747
-4.11505753,2.26306318,0.01098783,0.78704144,1.14678755,0.63695815,0.00865600,0.71519905
-4.10905453,2.23487248,0.01072288,0.80375728,1.14698844,0.65428482,0.00810046,0.68555442
-4.10305153,2.20710075,0.01045438,0.82111918,1.14549391,0.67226261,0.00765625,0.65567526
-4.09704852,2.17991047,0.01018197,0.83905524,1.14235158,0.69077399,0.00732723,0.62568194
-4.09104552,2.15341264,0.00990525,0.85747192,1.13762550,0.70968001,0.00711549,0.59567981
-4.08504252,2.12767467,0.00962394,0.87625384,1.13139715,0.72882221,0.00702134,0.56576568
-4.07903952,2.10272900,0.00933795,0.89526431,1.12376589,0.74802520,0.00704340,0.53603417
-4.07303652,2.07858211,0.00904752,0.91434668,1.11484881,0.76709972,0.00717868,0.50658350
-4.06703352,2.05522329,0.00875326,0.93332638,1.10477993,0.78584621,0.00742267,0.47752042
-4.06103052,2.03263315,0.00845619,0.95201386,1.09370886,0.80405869,0.00776954,0.44896406
-4.05502751,2.01079153,0.00815774,0.97020817,1.08179914,0.82152914,0.00821225,0.42104863
-4.04902451,1.98968511,0.00785973,0.98770142,1.06922634,0.83805209,0.00874282,0.39392500
-4.04302151,1.96931454,0.00756432,1.00428392,1.05617640,0.85342950,0.00935248,0.36776105
-4.03701851,1.94970158,0.00727393,1.01975014,1.04284421,0.86747598,0.01003201,0.34274123
-4.03101551,1.93089616,0.00699119,1.03390516,1.02943285,0.88002410,0.01077196,0.31906525
-4.02501251,1.91298381,0.00671888,1.04657179,1.01615363,0.89092984,0.01156300,0.29694632
-4.01900950,1.89609317,0.00645981,1.05759786,1.00322692,0.90007804,0.01239620,0.27660894
-4.01300650,1.88040369,0.00621681,1.06686365,0.99088383,0.90738765,0.01326339,0.25828665
-4.00700350,1.86615314,0.00599267,1.07428905,0.97936858,0.91281657,0.01415741,0.24221964
-4.00100050,1.85364448,0.00579007,1.07984005,0.96894120,0.91636586,0.01507246,0.22865243
-3.99499750,1.84325135,0.00561162,1.08353420,0.95988026,0.91808299,0.01600426,0.21783166
-3.98899450,1.83542153,0.00545981,1.08544455,0.95248508,0.91806381,0.01695030,0.21000374
-3.98299150,1.83067747,0.00533699,1.08570160,0.94707684,0.91645300,0.01790987,0.20541252
-3.97698849,1.82961298,0.00524544,1.08449306,0.94399816,0.91344269,0.01888413,0.20429663
-3.97098549,1.83288551,0.00518730,1.08206081,0.94361055,0.90926903,0.01987597,0.20688637
-3.96498249,1.84120324,0.00516459,1.07869521,0.94628933,0.90420663,0.02088986,0.21340010
-3.95897949,1.85530689,0.00517923,1.07472643,0.95241582,0.89856084,0.02193149,0.22403984
-3.95297649,1.87594614,0.00523294,1.07051323,0.96236662,0.89265797,0.02300746,0.23898614
-3.94697349,1.90385121,0.00532724,1.06642919,0.97650031,0.88683383,0.02412472,0.25839209
-3.94097049,1.93970036,0.00546341,1.06284721,0.99514179,0.88142081,0.02529011,0.28237663
-3.93496748,1.98408467,0.00564235,1.06012276,1.01856494,0.87673426,0.02650973,0.31101730
-3.92896448,2.03747151,0.00586456,1.05857678,1.04697450,0.87305860,0.02778845,0.34434268
-3.92296148,2.10016892,0.00613004,1.05847912,1.08048817,0.87063405,0.02912934,0.38232488
-3.91695848,2.17229264,0.00643819,1.06003352,1.11911995,0.86964463,0.03053325,0.42487255
-3.91095548,2.25373825,0.00678773,1.06336506,1.16276614,0.87020830,0.03199844,0.47182477
-3.90495248,2.34416026,0.00717670,1.06851099,1.21119492,0.87236971,0.03352045,0.52294644
-3.89894947,2.44296023,0.00760235,1.07541560,1.26404077,0.87609635,0.03509200,0.57792556
-3.89294647,2.54928518,0.00806120,1.08392980,1.32080443,0.88127845,0.03670317,0.63637287
-3.88694347,2.66203750,0.00854904,1.09381562,1.38085915,0.88773278,0.03834175,0.69782416
-3.88094047,2.77989666,0.00906104,1.10475575,1.44346332,0.89521047,0.03999372,0.76174547
-3.87493747,2.90135246,0.00959180,1.11636777,1.50777956,0.90340860,0.04164393,0.82754122
-3.86893447,3.02474902,0.01013556,1.12822267,1.57289968,0.91198518,0.04327686,0.89456523
-3.86293147,3.14833776,0.01068632,1.13986680,1.63787463,0.92057677,0.04487756,0.96213425
-3.85692846,3.27033726,0.01123805,1.15084625,1.70174828,0.92881810,0.04643251,1.02954359
-3.85092546,3.38899733,0.01178491,1.16073251,1.76359344,0.93636260,0.04793051,1.09608419
-3.84492246,3.50266412,0.01232142,1.16914807,1.82254847,0.94290291,0.04936352,1.16106045
-3.83891946,3.60984317,0.01284266,1.17579076,1.87785251,0.94819029,0.05072732,1.22380795
-3.83291646,3.70925702,0.01334445,1.18045545,1.92887758,0.95205193,0.05202199,1.28371009
-3.82691346,3.79989448,0.01382344,1.18305194,1.97515568,0.95440527,0.05325222,1.34021303
-3.82091046,3.88104876,0.01427720,1.18361816,2.01639946,0.95526846,0.05442727,1.39283792
-3.81490745,3.95234251,0.01470427,1.18232782,2.05251507,0.95476648,0.05556074,1.44118996
-3.80890445,4.01373821,0.01510411,1.17949206,2.08360655,0.95313250,0.05667003,1.48496377
-3.80290145,4.06553334,0.01547700,1.17555485,2.10997120,0.95070424,0.05777556,1.52394485
-3.79689845,4.10834060,0.01582395,1.17108233,2.13208617,0.94791564,0.05889976,1.55800713
-3.79089545,4.14305401,0.01614648,1.16674638,2.15058680,0.94528385,0.06006586,1.58710698
-3.78489245,4.17080283,0.01644643,1.16330307,2.16623779,0.94339242,0.06129667,1.61127400
-3.77888944,4.19289561,0.01672576,1.16156695,2.17989865,0.94287102,0.06261316,1.63059945
-3.77288644,4.21075740,0.01698629,1.16238215,2.19248517,0.94437288,0.06403321,1.64522310
-3.76688344,4.22586314,0.01722950,1.16659136,2.20492886,0.94855050,0.06557035,1.65531947
-3.76088044,4.23967088,0.01745638,1.17500418,2.21813634,0.95603099,0.06723276,1.66108434
-3.75487744,4.25355784,0.01766724,1.18836581,2.23295077,0.96739162,0.06902245,1.66272261
-3.74887444,4.26876243,0.01786168,1.20732737,2.25011701,0.98313680,0.07093471,1.66043817
-3.74287144,4.28633481,0.01803854,1.23241899,2.27025205,1.00367710,0.07295792,1.65442638
-3.73686843,4.30709787,0.01819593,1.26402649,2.29382202,1.02931114,0.07507365,1.64486968
-3.73086543,4.33161991,0.01833139,1.30237253,2.32112638,1.06021091,0.07725709,1.63193629
-3.72486243,4.36019974,0.01844196,1.34750280,2.35228972,1.09641096,0.07947779,1.61578198
-3.71885943,4.39286386,0.01852443,1.39927760,2.38726105,1.13780166,0.08170070,1.59655447
-3.71285643,4.42937510,0.01857558,1.45736900,2.42581996,1.18412675,0.08388735,1.57439977
-3.70685343,4.46925115,0.01859237,1.52126365,2.46758890,1.23498516,0.08599728,1.54946986
-3.70085043,4.51179140,0.01857222,1.59027093,2.51205036,1.28983683,0.08798946,1.52193063
-3.69484742,4.55610976,0.01851319,1.66353614,2.55856766,1.34801247,0.08982379,1.49196932
-3.68884442,4.60117150,0.01841416,1.74005826,2.60640792,1.40872666,0.09146248,1.45980045
-3.68284142,4.64583163,0.01827497,1.81871156,2.65476593,1.47109413,0.09287134,1.42566966
-3.67683842,4.68887307,0.01809648,1.89827053,2.70278762,1.53414848,0.09402083,1.38985479
-3.67083542,4.72904274,0.01788054,1.97743719,2.74959212,1.59686304,0.09488694,1.35266394
-3.66483242,4.76508439,0.01762996,2.05487009,2.79429166,1.65817304,0.09545171,1.31443035
-3.65882941,4.79576713,0.01734835,2.12921420,2.83600873,1.71699892,0.09570356,1.27550443
-3.65282641,4.81990943,0.01703995,2.19913086,2.87389044,1.77226976,0.09563726,1.23624329
-3.64682341,4.83639845,0.01670943,2.26332704,2.90712010,1.82294667,0.09525366,1.19699848
-3.64082041,4.84420518,0.01636161,2.32058328,2.93492628,1.86804537,0.09455922,1.15810276
-3.63481741,4.84239595,0.01600123,2.36977956,2.95659000,1.90665756,0.09356528,1.11985680
-3.62881441,4.83014137,0.01563268,2.40991870,2.97145051,1.93797052,0.09228728,1.08251676
-3.62281141,4.80672325,0.01525982,2.44014659,2.97891044,1.96128457,0.09074378,1.04628380
-3.61680840,4.77154081,0.01488575,2.45976905,2.97844082,1.97602798,0.08895559,1.01129596
-3.61080540,4.72411655,0.01451272,2.46826499,2.96958646,1.98176897,0.08694483,0.97762345
-3.60480240,4.66410248,0.01414205,2.46529554,2.95197211,1.97822452,0.08473410,0.94526736
-3.59879940,4.59128694,0.01377409,2.45070911,2.92530940,1.96526583,0.08234582,0.91416218
-3.59279640,4.50560188,0.01340832,2.42454238,2.88940456,1.94292020,0.07980160,0.88418188
-3.58679340,4.40713036,0.01304339,2.38701719,2.84416654,1.91136936,0.07712193,0.85514929
-3.58079040,4.29611364,0.01267736,2.33853347,2.78961509,1.87094434,0.07432587,0.82684812
-3.57478739,4.17295710,0.01230782,2.27965850,2.72588814,1.82211679,0.07143107,0.79903692
-3.56878439,4.03823407,0.01193213,2.21111270,2.65324775,1.76548729,0.06845377,0.77146422
-3.56278139,3.89268679,0.01154765,2.13375238,2.57208392,1.70177071,0.06540903,0.74388380
-3.55677839,3.73722350,0.01115196,2.04854991,2.48291564,1.63177915,0.06231098,0.71606932
-3.55077539,3.57291125,0.01074305,1.95657171,2.38638842,1.55640294,0.05917311,0.68782748
-3.54477239,3.40096378,0.01031949,1.85895479,2.28326814,1.47659018,0.05600861,0.65900899
-3.53876938,3.22272448,0.00988058,1.75688227,2.17443096,1.39332552,0.05283064,0.62951685
-3.53276638,3.03964455,0.00942644,1.65155865,2.06084929,1.30760869,0.04965253,0.59931162
-3.52676338,2.85325700,0.00895804,1.54418544,1.94357422,1.22043341,0.04648797,0.56841350
-3.52076038,2.66514707,0.00847720,1.43593773,1.82371497,1.13276741,0.04335106,0.53690137
-3.51475738,2.47692040,0.00798655,1.32794238,1.70241602,1.04553391,0.04025624,0.50490892
-3.50875438,2.29016994,0.00748943,1.22125834,1.58083291,0.95959524,0.03721819,0.47261843
-3.50275138,2.10644310,0.00698979,1.11685966,1.46010768,0.87573888,0.03425162,0.44025245
-3.49674837,1.92721045,0.00649204,1.01562141,1.34134492,0.79466629,0.03137098,0.40806436
-3.49074537,1.75383724,0.00600089,0.91830898,1.22558952,0.71698473,0.02859017,0.37632798
-3.48474237,1.58755880,0.00552122,0.82557085,1.11380692,0.64320209,0.02592218,0.34532723
-3.47873937,1.42946088,0.00505789,0.73793476,1.00686666,0.57372481,0.02337880,0.31534613
-3.47273637,1.28046543,0.00461563,0.65580739,0.90552972,0.50885859,0.02097028,0.28665969
-3.46673337,1.14132219,0.00419891,0.57947722,0.81044011,0.44881183,0.01870508,0.25952617
-3.46073037,1.01260616,0.00381182,0.50912025,0.72212059,0.39370134,0.01658973,0.23418074
-3.45472736,0.89472064,0.00345800,0.44480824,0.64097265,0.34356001,0.01462864,0.21083094
-3.44872436,0.78790534,0.00314059,0.38651901,0.56728022,0.29834595,0.01282412,0.18965366
-3.44272136,0.69224880,0.00286219,0.33414822,0.50121673,0.25795271,0.01117635,0.17079385
-3.43671836,0.60770420,0.00262483,0.28752218,0.44285484,0.22222013,0.00968354,0.15436458
-3.43071536,0.53410765,0.00243001,0.24641109,0.39217810,0.19094535,0.00834206,0.14044831
-3.42471236,0.47119776,0.00227868,0.21054227,0.34909380,0.16389354,0.00714670,0.12909902
-3.41870935,0.41863564,0.00217125,0.17961292,0.31344625,0.14080818,0.00609085,0.12034505
-3.41270635,0.37602430,0.00210768,0.15330192,0.28502978,0.12142041,0.00516685,0.11419218
-3.40670335,0.34292670,0.00208744,0.13128055,0.26360079,0.10545731,0.00436624,0.11062683
-3.40070035,0.31888174,0.00210956,0.11322156,0.24888839,0.09264908,0.00368002,0.10961908
-3.39469735,0.30341780,0.00217267,0.09880684,0.24060328,0.08273474,0.00309896,0.11112540
-3.38869435,0.29606348,0.00227499,0.08773322,0.23844447,0.07546670,0.00261381,0.11509085
-3.38269135,0.29635546,0.00241438,0.07971666,0.24210396,0.07061394,0.00221548,0.12145086
-3.37668834,0.30384358,0.00258831,0.07449473,0.25126928,0.06796399,0.00189528,0.13013246
-3.37068534,0.31809326,0.00279389,0.07182762,0.26562409,0.06732394,0.00164495,0.14105497
-3.36468234,0.33868571,0.00302788,0.07149782,0.28484716,0.06852040,0.00145684,0.15413038
-3.35867934,0.36521629,0.00328672,0.07330860,0.30861000,0.07139877,0.00132394,0.16926333
-3.35267634,0.39729142,0.00356650,0.07708169,0.33657367,0.07582193,0.00123985,0.18635094
-3.34667334,0.43452477,0.00386303,0.08265425,0.36838506,0.08166844,0.00119887,0.20528255
-3.34067034,0.47653287,0.00417186,0.08987557,0.40367324,0.08883054,0.00119590,0.22593951
-3.33466733,0.52293096,0.00448831,0.09860354,0.44204627,0.09721201,0.00122643,0.24819505
-3.32866433,0.57332909,0.00480754,0.10870130,0.48308870,0.10672606,0.00128650,0.27191437
-3.32266133,0.62732913,0.00512462,0.12003425,0.52636034,0.11729322,0.00137263,0.29695493
-3.31665833,0.68452264,0.00543457,0.13246747,0.57139632,0.12883955,0.00148178,0.32316703
-3.31065533,0.74448977,0.00573250,0.14586385,0.61770867,0.14129494,0.00161129,0.35039452
-3.30465233,0.80679937,0.00601364,0.16008292,0.66478954,0.15459172,0.00175885,0.37847571
-3.29864932,0.87100997,0.00627347,0.17498037,0.71211588,0.16866346,0.00192248,0.40724442
-3.29264632,0.93667174,0.00650781,0.19040842,0.75915556,0.18344400,0.00210047,0.43653095
-3.28664332,1.00332905,0.00671288,0.20621680,0.80537468,0.19886666,0.00229141,0.46616308
-3.28064032,1.07052351,0.00688541,0.22225433,0.85024574,0.21486357,0.00249416,0.49596687
-3.27463732,1.13779714,0.00702270,0.23837098,0.89325642,0.23136505,0.00270786,0.52576729
-3.26863432,1.20469555,0.00712271,0.25442021,0.93391863,0.24829910,0.00293193,0.55538859
-3.26263132,1.27077083,0.00718404,0.27026144,0.97177727,0.26559084,0.00316606,0.58465449
-3.25662831,1.33558415,0.00720603,0.28576250,1.00641864,0.28316192,0.00341024,0.61338806
-3.25062531,1.39870777,0.00718876,0.30080185,1.03747802,0.30092997,0.00366468,0.64141162
-3.24462231,1.45972678,0.00713301,0.31527056,1.06464612,0.31880798,0.00392989,0.66854643
-3.23861931,1.51824046,0.00704031,0.32907373,1.08767443,0.33670377,0.00420653,0.69461263
-3.23261631,1.57386349,0.00691285,0.34213154,1.10637914,0.35451957,0.00449548,0.71942928
-3.22661331,1.62622728,0.00675346,0.35437978,1.12064372,0.37215170,0.00479769,0.74281492
-3.22061031,1.67498176,0.00656558,0.36576988,1.13042022,0.38949066,0.00511418,0.76458859
-3.21460730,1.71979782,0.00635316,0.37626856,1.13572935,0.40642150,0.00544594,0.78457157
-3.20860430,1.76037075,0.00612065,0.38585724,1.13665949,0.42282468,0.00579388,0.80258993
-3.20260130,1.79642496,0.00587286,0.39453126,1.13336490,0.43857747,0.00615874,0.81847784
-3.19659830,1.82772000,0.00561499,0.40229910,1.12606324,0.45355603,0.00654109,0.83208178
-3.19059530,1.85405811,0.00535249,0.40918173,1.11503262,0.46763801,0.00694126,0.84326553
-3.18459230,1.87529298,0.00509104,0.41521219,1.10060829,0.48070582,0.00735932,0.85191568
-3.17858929,1.89133963,0.00483653,0.42043552,1.08317915,0.49265053,0.00779514,0.85794772
-3.17258629,1.90218493,0.00459496,0.42490902,1.06318391,0.50337604,0.00824845,0.86131217
-3.16658329,1.90789821,0.00437243,0.42870287,1.04110712,0.51280370,0.00871887,0.86200061
-3.16058029,1.90864125,0.00417510,0.43190097,1.01747472,0.52087688,0.00920605,0.86005117
-3.15457729,1.90467696,0.00400919,0.43460197,0.99284903,0.52756542,0.00970981,0.85555311
-3.14857429,1.89637574,0.00388088,0.43692017,0.96782303,0.53286959,0.01023031,0.84865020
-3.14257129,1.88421891,0.00379629,0.43898624,0.94301355,0.53682334,0.01076814,0.83954236
-3.13656828,1.86879820,0.00376147,0.44094731,0.91905330,0.53949648,0.01132451,0.82848548
-3.13056528,1.85081090,0.00378225,0.44296640,0.89658147,0.54099558,0.01190138,0.81578901
-3.12456228,1.83104989,0.00386420,0.44522083,0.87623274,0.54146341,0.01250150,0.80181121
-3.11855928,1.81038853,0.00401254,0.44789948,0.85862482,0.54107660,0.01312848,0.78695213
-3.11255628,1.78976031,0.00423195,0.45119879,0.84434448,0.54004165,0.01378673,0.77164417
-3.10655328,1.77013355,0.00452646,0.45531749,0.83393241,0.53858913,0.01448135,0.75634062
-3.10055028,1.75248178,0.00489929,0.46045005,0.82786718,0.53696628,0.01521796,0.74150240
-3.09454727,1.73775078,0.00535262,0.46677913,0.82654889,0.53542815,0.01600241,0.72758338
-3.08854427,1.72682334,0.00588744,0.47446716,0.83028311,0.53422765,0.01684046,0.71501491
-3.08254127,1.72048330,0.00650331,0.48364758,0.83926587,0.53360482,0.01773733,0.70419007
-3.07653827,1.71938038,0.00719824,0.49441599,0.85357044,0.53377590,0.01869731,0.69544841
-3.07053527,1.72399761,0.00796847,0.50682183,0.87313675,0.53492264,0.01972320,0.68906173
-3.06453227,1.73462300,0.00880836,0.52086114,0.89776428,0.53718244,0.02081590,0.68522169
-3.05852926,1.75132710,0.00971033,0.53647073,0.92710896,0.54063979,0.02197391,0.68402990
-3.05252626,1.77394795,0.01066478,0.55352445,0.96068492,0.54531968,0.02319299,0.68549093
-3.04652326,1.80208460,0.01166020,0.57183186,0.99787115,0.55118320,0.02446580,0.68950879
-3.04052026,1.83509996,0.01268322,0.59113953,1.03792355,0.55812588,0.02578178,0.69588725
-3.03451726,1.87213343,0.01371885,0.61113530,1.07999203,0.56597880,0.02712706,0.70433400
-3.02851426,1.91212333,0.01475072,0.63145538,1.12314252,0.57451278,0.02848460,0.71446868
-3.02251126,1.95383843,0.01576146,0.65169421,1.16638317,0.58344531,0.02983444,0.72583469
-3.01650825,1.99591763,0.01673307,0.67141677,1.20869387,0.59245024,0.03115414,0.73791425
-3.01050525,2.03691644,0.01764743,0.69017289,1.24905822,0.60116972,0.03241938,0.75014612
-3.00450225,2.07535816,0.01848679,0.70751305,1.28649649,0.60922799,0.03360467,0.76194555
-2.99849925,2.10978794,0.01923429,0.72300495,1.32009851,0.61624630,0.03468416,0.77272524
-2.99249625,2.13882723,0.01987448,0.73625011,1.34905505,0.62185848,0.03563253,0.78191684
-2.98649325,2.16122641,0.02039382,0.74689992,1.37268639,0.62572627,0.03642589,0.78899182
-2.98049025,2.17591322,0.02078115,0.75467027,1.39046706,0.62755385,0.03704272,0.79348090
-2.97448724,2.18203512,0.02102804,0.75935421,1.40204568,0.62710091,0.03746467,0.79499126
-2.96848424,2.17899359,0.02112907,0.76083210,1.40725925,0.62419355,0.03767731,0.79322085
-2.96248124,2.16646933,0.02108206,0.75907886,1.40614135,0.61873279,0.03767073,0.78796908
-2.95647824,2.14443716,0.02088812,0.75416803,1.39892411,0.61070013,0.03743998,0.77914378
-2.95047524,2.11317051,0.02055161,0.74627252,1.38603416,0.60016013,0.03698533,0.76676395
-2.94447224,2.07323546,0.02008000,0.73566220,1.36808274,0.58725991,0.03631229,0.75095857
-2.93846923,2.02547493,0.01948362,0.72269842,1.34585067,0.57222569,0.03543151,0.73196146
-2.93246623,1.97098405,0.01877529,0.70782578,1.32026893,0.55535665,0.03435837,0.71010262
-2.92646323,1.91107805,0.01796988,0.69156164,1.29239564,0.53701642,0.03311257,0.68579669
-2.92046023,1.84725410,0.01708386,0.67448366,1.26339041,0.51762266,0.03171740,0.65952884
-2.91445723,1.78114890,0.01613475,0.65721595,1.23448684,0.49763514,0.03019904,0.63183913
-2.90845423,1.71449365,0.01514058,0.64041434,1.20696417,0.47754301,0.02858569,0.60330568
-2.90245123,1.64906806,0.01411940,0.62475107,1.18211851,0.45785150,0.02690676,0.57452766
-2.89644822,1.58665483,0.01308874,0.61089942,1.16123453,0.43906875,0.02519197,0.54610848
-2.89044522,1.52899602,0.01206517,0.59951852,1.14555786,0.42169299,0.02347057,0.51863996
-2.88444222,1.47775213,0.01106397,0.59123872,1.13626859,0.40620058,0.02177062,0.49268773
-2.87843922,1.43446496,0.01009877,0.58664754,1.13445615,0.39303502,0.02011830,0.46877837
-2.87243622,1.40052456,0.00918131,0.58627665,1.14109566,0.38259731,0.01853746,0.44738849
-2.86643322,1.37714083,0.00832138,0.59058973,1.15702597,0.37523758,0.01704918,0.42893585
-2.86043022,1.36531986,0.00752667,0.59997156,1.18292956,0.37124835,0.01567156,0.41377258
-2.85442721,1.36584513,0.00680283,0.61471843,1.21931446,0.37085917,0.01441958,0.40218047
-2.84842421,1.37926360,0.00615357,0.63502993,1.26649863,0.37423288,0.01330510,0.39436821
-2.84242121,1.40587666,0.00558076,0.66100250,1.32459708,0.38146340,0.01233698,0.39047046
-2.83641821,1.44573605,0.00508465,0.69262484,1.39351242,0.39257506,0.01152126,0.39054851
-2.83041521,1.49864459,0.00466411,0.72977551,1.47292928,0.40752350,0.01086148,0.39459253
-2.82441221,1.56416205,0.00431684,0.77222296,1.56231328,0.42619807,0.01035895,0.40252496
-2.81840920,1.64161597,0.00403964,0.81962829,1.66091531,0.44842580,0.01001313,0.41420516
-2.81240620,1.73011764,0.00382868,0.87155096,1.76778144,0.47397698,0.00982198,0.42943494
-2.80640320,1.82858315,0.00367972,0.92745761,1.88176907,0.50257212,0.00978230,0.44796500
-2.80040020,1.93575943,0.00358832,0.98673405,2.00156944,0.53389049,0.00989002,0.46950194
-2.79439720,2.05025482,0.00355007,1.04870037,2.12573650,0.56757988,0.01014050,0.49371586
-2.78839420,2.17057394,0.00356070,1.11262890,2.25272165,0.60326754,0.01052871,0.52024828
-2.78239120,2.29515576,0.00361620,1.17776467,2.38091372,0.64057202,0.01104938,0.54872029
-2.77638819,2.42241424,0.00371293,1.24334785,2.50868315,0.67911550,0.01169709,0.57874058
-2.77038519,2.55078001,0.00384764,1.30863725,2.63442881,0.71853627,0.01246623,0.60991337
-2.76438219,2.67874198,0.00401742,1.37293419,2.75662588,0.75850093,0.01335100,0.64184582
-2.75837919,2.80488696,0.00421975,1.43560564,2.87387284,0.79871560,0.01434522,0.67415482
-2.75237619,2.92793603,0.00445234,1.49610559,2.98493546,0.83893579,0.01544222,0.70647288
-2.74637319,3.04677579,0.00471310,1.55399357,3.08878588,0.87897430,0.01663460,0.73845311
-2.74037019,3.16048319,0.00499999,1.60894929,3.18463460,0.91870666,0.01791404,0.76977289
-2.73436718,3.26834258,0.00531088,1.66078260,3.27195390,0.95807363,0.01927103,0.80013648
-2.72836418,3.36985420,0.00564349,1.70943794,3.35049109,0.99708059,0.02069473,0.82927627
-2.72236118,3.46473353,0.00599521,1.75499288,3.42027085,1.03579356,0.02217278,0.85695301
-2.71635818,3.55290152,0.00636299,1.79765061,3.48158615,1.07433179,0.02369122,0.88295498
-2.71035518,3.63446620,0.00674332,1.83772642,3.53497802,1.11285735,0.02523446,0.90709641
-2.70435218,3.70969655,0.00713213,1.87562880,3.58120489,1.15156180,0.02678539,0.92921541
-2.69834917,3.77899013,0.00752480,1.91183572,3.62120288,1.19065070,0.02832552,0.94917177
-2.69234617,3.84283627,0.00791618,1.94686740,3.65603894,1.23032668,0.02983532,0.96684483
-2.68634317,3.90177682,0.00830066,1.98125668,3.68685901,1.27077173,0.03129456,0.98213187
-2.68034017,3.95636664,0.00867228,2.01551857,3.71483387,1.31212980,0.03268284,0.99494720
-2.67433717,4.00713617,0.00902490,2.05012038,3.74110524,1.35449062,0.03398018,1.00522217
-2.66833417,4.05455791,0.00935232,2.08545414,3.76673487,1.39787558,0.03516757,1.01290620
-2.66233117,4.09901881,0.00964856,2.12181254,3.79265897,1.44222649,0.03622769,1.01796882
-2.65632816,4.14079967,0.00990801,2.15936977,3.81965021,1.48739807,0.03714556,1.02040252
-2.65032516,4.18006263,0.01012567,2.19816811,3.84828883,1.53315441,0.03790909,1.02022637
-2.64432216,4.21684696,0.01029736,2.23811098,3.87894399,1.57916988,0.03850966,1.01748980
-2.63831916,4.25107289,0.01041991,2.27896268,3.91176584,1.62503442,0.03894254,1.01227635
-2.63231616,4.28255279,0.01049130,2.32035476,3.94668808,1.67026303,0.03920716,1.00470684
-2.62631316,4.31100840,0.01051075,2.36179852,3.98344036,1.71430903,0.03930721,0.99494149
-2.62031016,4.33609256,0.01047885,2.40270293,4.02156912,1.75658043,0.03925063,0.98318061
-2.61430715,4.35741364,0.01039750,2.44239679,4.06046518,1.79645859,0.03904931,0.96966348
-2.60830415,4.37456078,0.01026986,2.48015397,4.09939623,1.83331824,0.03871871,0.95466514
-2.60230115,4.38712809,0.01010030,2.51522041,4.13754185,1.86654796,0.03827728,0.93849108
