energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-2.90245123,5.70950125,0.45437033,0.94518907,0.01481071,1.21104193,0.07968260,2.69677227,3.54150727,1.45113359
-2.89644822,5.69287112,0.45434281,0.94904778,0.01466023,1.20839808,0.08089294,2.67518784,3.53440529,1.43884459
-2.89044522,5.67350326,0.45454414,0.95318442,0.01455305,1.20632169,0.08232906,2.64969453,3.52452031,1.42365912
-2.88444222,5.65102314,0.45489356,0.95737311,0.01448362,1.20463077,0.08396957,2.62051161,3.51162327,1.40565109
-2.87843922,5.62516970,0.45530739,0.96139232,0.01444597,1.20314773,0.08579246,2.58795164,3.49556005,1.38495975
-2.87243622,5.59580236,0.45570255,0.96503091,0.01443401,1.20170546,0.08777551,2.55241022,3.47625788,1.36178462
-2.86643322,5.56290207,0.45599999,0.96809358,0.01444174,1.20015224,0.08989649,2.51435272,3.45372834,1.33637832
-2.86043022,5.52656690,0.45612780,0.97040556,0.01446357,1.19835541,0.09213331,2.47429854,3.42806751,1.30903780
-2.85442721,5.48700291,0.45602383,0.97181649,0.01449449,1.19620397,0.09446389,2.43280390,3.39945335,1.28009448
-2.84842421,5.44451135,0.45563786,0.97220346,0.01453032,1.19361015,0.09686601,2.39044380,3.36814091,1.24990373
-2.84242121,5.39947299,0.45493312,0.97147306,0.01456786,1.19051011,0.09931709,2.34779402,3.33445592,1.21883429
-2.83641821,5.35233077,0.45388723,0.96956247,0.01460495,1.18686401,0.10179390,2.30541392,3.29878709,1.18725788
-2.83041521,5.30357169,0.45249260,0.96643963,0.01464060,1.18265558,0.10427229,2.26383067,3.26157762,1.15553972
-2.82441221,5.25370891,0.45075613,0.96210249,0.01467497,1.17789128,0.10672700,2.22352542,3.22331637,1.12402989
-2.81840920,5.20326481,0.44869850,0.95657733,0.01470931,1.17259940,0.10913160,2.18492193,3.18452894,1.09305607
-2.81240620,5.15275584,0.44635301,0.94991642,0.01474592,1.16682893,0.11145847,2.14837790,3.14576888,1.06291771
-2.80640320,5.10267954,0.44376405,0.94219499,0.01478800,1.16064851,0.11367903,2.11417919,3.10760926,1.03388165
-2.80040020,5.05350439,0.44098543,0.93350773,0.01483952,1.15414544,0.11576411,2.08253704,3.07063474,1.00617931
-2.79439720,5.00566252,0.43807853,0.92396495,0.01490501,1.14742467,0.11768442,2.05358823,3.03543416,0.98000531
-2.78839420,4.95954569,0.43511052,0.91368869,0.01498940,1.14060788,0.11941128,2.02739811,3.00259359,0.95551752
-2.78239120,4.91550430,0.43215271,0.90280884,0.01509781,1.13383252,0.12091733,2.00396618,2.97269013,0.93283825
-2.77638819,4.87384953,0.42927906,0.89145950,0.01523533,1.12725079,0.12217747,1.98323413,2.94628607,0.91205656
-2.77038519,4.83485815,0.42656503,0.87977585,0.01540686,1.12102845,0.12316969,1.96509577,2.92392365,0.89323141
-2.76438219,4.79877962,0.42408667,0.86789139,0.01561695,1.11534337,0.12387598,1.94940861,2.90612017,0.87639543
-2.75837919,4.76584502,0.42192008,0.85593599,0.01586960,1.11038373,0.12428310,1.93600655,2.89336342,0.86155917
-2.75237619,4.73627695,0.42014115,0.84403442,0.01616814,1.10634576,0.12438327,1.92471315,2.88610725,0.84871553
-2.74637319,4.71029967,0.41882549,0.83230562,0.01651515,1.10343096,0.12417468,1.91535495,2.88476712,0.83784416
-2.74037019,4.68814850,0.41804862,0.82086245,0.01691233,1.10184265,0.12366177,1.90777420,2.88971546,0.82891566
-2.73436718,4.67007768,0.41788603,0.80981183,0.01736048,1.10178185,0.12285527,1.90184045,2.90127655,0.82189527
-2.72836418,4.65636548,0.41841338,0.79925522,0.01785945,1.10344247,0.12177202,1.89746035,2.91972084,0.81674593
-2.72236118,4.64731597,0.41970631,0.78928902,0.01840806,1.10700578,0.12043450,1.89458510,2.94525832,0.81343055
-2.71635818,4.64325649,0.42184010,0.78000487,0.01900421,1.11263423,0.11887018,1.89321514,2.97803110,0.81191327
-2.71035518,4.64453046,0.42488885,0.77148965,0.01964479,1.12046481,0.11711055,1.89340156,3.01810493,0.81215971
-2.70435218,4.65148523,0.42892416,0.76382494,0.02032574,1.13060201,0.11519010,1.89524409,3.06545983,0.81413609
-2.69834917,4.66445509,0.43401336,0.75708584,0.02104213,1.14311068,0.11314510,1.89888557,3.11998014,0.81780738
-2.69234617,4.68373993,0.44021721,0.75133927,0.02178814,1.15800917,0.11101231,1.90450291,3.18144431,0.82313439
-2.68634317,4.70958045,0.44758713,0.74664157,0.02255718,1.17526289,0.10882771,1.91229507,3.24951500,0.83007021
-2.68034017,4.74213112,0.45616213,0.74303561,0.02334197,1.19477890,0.10662530,1.92246832,3.32373023,0.83855597
-2.67433717,4.78143252,0.46596548,0.74054764,0.02413459,1.21640177,0.10443590,1.93521966,3.40349652,0.84851647
-2.66833417,4.82738485,0.47700138,0.73918397,0.02492662,1.23991120,0.10228630,1.95071930,3.48808470,0.85985592
-2.66233117,4.87972449,0.48925191,0.73892791,0.02570929,1.26502172,0.10019841,1.96909302,3.57662961,0.87245405
-2.65632816,4.93800571,0.50267423,0.73973718,0.02647358,1.29138476,0.09818880,1.99040569,3.66813442,0.88616326
-2.65032516,5.00158921,0.51719862,0.74154205,0.02721043,1.31859336,0.09626845,2.01464685,3.76148026,0.90080678
-2.64432216,5.06963917,0.53272731,0.74424465,0.02791092,1.34618950,0.09444273,2.04171945,3.85544189,0.91617853
-2.63831916,5.14112980,0.54913430,0.74771939,0.02856645,1.37367422,0.09271170,2.07143254,3.94870939,0.93204455
-2.63231616,5.21486213,0.56626651,0.75181493,0.02916897,1.40052003,0.09107061,2.10349855,4.03991594,0.94814637
-2.62631316,5.28949094,0.58394604,0.75635746,0.02971121,1.42618561,0.08951063,2.13753564,4.12767112,0.96420623
-2.62031016,5.36356121,0.60197375,0.76115542,0.03018691,1.45013209,0.08801972,2.17307508,4.21059877,0.97993399
-2.61430715,5.43555288,0.62013400,0.76600551,0.03059102,1.47184033,0.08658361,2.20957355,4.28737820,0.99503551
-2.60830415,5.50393175,0.63820042,0.77069955,0.03091992,1.49082861,0.08518688,2.24642969,4.35678712,1.00922225
-2.60230115,5.56720447,0.65594239,0.77503212,0.03117160,1.50666977,0.08381397,2.28300419,4.41774427,1.02222133
-2.59629815,5.62397458,0.67313214,0.77880837,0.03134582,1.51900717,0.08245024,2.31864229,4.46934986,1.03378590
-2.59029515,5.67299669,0.68955189,0.78185170,0.03144417,1.52756854,0.08108278,2.35269743,4.51092171,1.04370492
-2.58429215,5.71322593,0.70500089,0.78401081,0.03147020,1.53217719,0.07970120,2.38455475,4.54202495,1.05181190
-2.57828914,5.74385975,0.71930183,0.78516582,0.03142932,1.53275972,0.07829820,2.41365306,4.56249366,1.05799213
-2.57228614,5.76436971,0.73230643,0.78523296,0.03132882,1.52935012,0.07686990,2.43950412,4.57244298,1.06218778
-2.56628314,5.77452141,0.74389977,0.78416759,0.03117765,1.52208968,0.07541601,2.46170805,4.57227062,1.06440065
-2.56028014,5.77438128,0.75400321,0.78196554,0.03098628,1.51122285,0.07393979,2.47996407,4.56264736,1.06469226
-2.55427714,5.76430975,0.76257575,0.77866240,0.03076637,1.49708912,0.07244776,2.49407615,4.54449663,1.06318122
-2.54827414,5.74494124,0.76961372,0.77433103,0.03053047,1.48011121,0.07094934,2.50395317,4.51896388,1.06003805
-2.54227114,5.71715180,0.77514880,0.76907734,0.03029161,1.46078026,0.06945627,2.50960402,4.48737674,1.05547753
-2.53626813,5.68201643,0.77924460,0.76303457,0.03006291,1.43963839,0.06798199,2.51112786,4.45119797,1.04974914
-2.53026513,5.64075815,0.78199193,0.75635642,0.02985709,1.41725972,0.06654092,2.50870046,4.41197296,1.04312589
-2.52426213,5.59469174,0.78350294,0.74920945,0.02968602,1.39423049,0.06514779,2.50255763,4.37127436,1.03589232
-2.51825913,5.54516497,0.78390471,0.74176501,0.02956029,1.37112926,0.06381693,2.49297680,4.33064608,1.02833209
-2.51225613,5.49350053,0.78333241,0.73419127,0.02948879,1.34850789,0.06256166,2.48025802,4.29154930,1.02071593
-2.50625313,5.44094142,0.78192245,0.72664573,0.02947831,1.32687430,0.06139375,2.46470556,4.25531271,1.01329052
-2.50025013,5.38860243,0.77980616,0.71926848,0.02953325,1.30667742,0.06032298,2.44661131,4.22308914,1.00626877
-2.49424712,5.33742998,0.77710400,0.71217651,0.02965537,1.28829510,0.05935681,2.42624070,4.19582012,0.99982203
-2.48824412,5.28817180,0.77392089,0.70545946,0.02984370,1.27202516,0.05850021,2.40382212,4.17420991,0.99407446
-2.48224112,5.24135765,0.77034266,0.69917670,0.03009442,1.25808001,0.05775555,2.37953999,4.15870956,0.98909983
-2.47623812,5.19729127,0.76643377,0.69335596,0.03040101,1.24658476,0.05712258,2.35353198,4.14951155,0.98492079
-2.47023512,5.15605361,0.76223650,0.68799350,0.03075435,1.23757871,0.05659860,2.32588998,4.14655464,0.98151047
-2.46423212,5.11751632,0.75777136,0.68305558,0.03114302,1.23102016,0.05617857,2.29666470,4.14953850,0.97879635
-2.45822911,5.08136447,0.75303882,0.67848120,0.03155364,1.22679400,0.05585539,2.26587325,4.15794705,0.97666595
-2.45222611,5.04712675,0.74802211,0.67418593,0.03197133,1.22472170,0.05562012,2.23350901,4.17107923,0.97497414
-2.44622311,5.01421136,0.74269089,0.67006640,0.03238017,1.22457323,0.05546235,2.19955304,4.18808557,0.97355150
-2.44022011,4.98194565,0.73700560,0.66600553,0.03276377,1.22608028,0.05537045,2.16398617,4.20800896,0.97221337
-2.43421711,4.94961738,0.73092219,0.66187787,0.03310581,1.22895015,0.05533192,2.12680100,4.22982775,0.97076917
-2.42821411,4.91651567,0.72439698,0.65755519,0.03339058,1.23287986,0.05533373,2.08801307,4.25249939,0.96903142
-2.42221111,4.88197003,0.71739142,0.65291184,0.03360353,1.23756979,0.05536264,2.04767050,4.27500281,0.96682426
-2.41620810,4.84538566,0.70987653,0.64782973,0.03373175,1.24273634,0.05540552,2.00586180,4.29637812,0.96399103
-2.41020510,4.80627396,0.70183671,0.64220296,0.03376442,1.24812325,0.05544974,1.96272138,4.31576189,0.96040060
-2.40420210,4.76427720,0.69327292,0.63594172,0.03369309,1.25351105,0.05548342,1.91843258,4.33241716,0.95595247
-2.39819910,4.71918666,0.68420493,0.62897554,0.03351202,1.25872443,0.05549586,1.87322836,4.34575685,0.95058019
-2.39219610,4.67095399,0.67467269,0.62125581,0.03321828,1.26363728,0.05547783,1.82738955,4.35536031,0.94425341
-2.38619310,4.61969560,0.66473670,0.61275743,0.03281184,1.26817533,0.05542188,1.78124108,4.36098228,0.93697832
-2.38019010,4.56569042,0.65447735,0.60347975,0.03229554,1.27231633,0.05532270,1.73514631,4.36255453,0.92879670
-2.37418709,4.50937145,0.64399338,0.59344668,0.03167493,1.27608788,0.05517735,1.68949991,4.36018018,0.91978364
-2.36818409,4.45131169,0.63339943,0.58270604,0.03095810,1.27956316,0.05498550,1.64471970,4.35412155,0.91004423
-2.36218109,4.39220533,0.62282281,0.57132827,0.03015535,1.28285478,0.05474959,1.60123769,4.34478206,0.89970925
-2.35617809,4.33284521,0.61239975,0.55940444,0.02927888,1.28610718,0.05447496,1.55949079,4.33268357,0.88893031
-2.35017509,4.27409733,0.60227105,0.54704374,0.02834239,1.28948788,0.05416976,1.51991150,4.31844009,0.87787453
-2.34417209,4.21687381,0.59257762,0.53437050,0.02736069,1.29317824,0.05384493,1.48291879,4.30272950,0.86671906
-2.33816908,4.16210508,0.58345581,0.52152080,0.02634923,1.29736400,0.05351393,1.44890949,4.28626444,0.85564571
-2.33216608,4.11071238,0.57503294,0.50863890,0.02532375,1.30222614,0.05319244,1.41825026,4.26976394,0.84483581
-2.32616308,4.06358164,0.56742305,0.49587341,0.02429982,1.30793256,0.05289789,1.39127039,4.25392690,0.83446563
-2.32016008,4.02153927,0.56072323,0.48337347,0.02329255,1.31463072,0.05264892,1.36825545,4.23940863,0.82470227
-2.31415708,3.98533075,0.55501041,0.47128499,0.02231622,1.32244178,0.05246478,1.34944174,4.22680116,0.81570039
-2.30815408,3.95560238,0.55033897,0.45974703,0.02138399,1.33145619,0.05236460,1.33501181,4.21661810,0.80759955
-2.30215108,3.93288647,0.54673913,0.44888844,0.02050776,1.34173087,0.05236663,1.32509073,4.20928404,0.80052235
-2.29614807,3.91759017,0.54421612,0.43882487,0.01969790,1.35328806,0.05248755,1.31974334,4.20512869,0.79457329
-2.29014507,3.90998778,0.54275020,0.42965617,0.01896321,1.36611552,0.05274163,1.31897229,4.20438535,0.78983807
-2.28414207,3.91021649,0.54229749,0.42146422,0.01831083,1.38016796,0.05314012,1.32271697,4.20719300,0.78638356
-2.27813907,3.91827507,0.54279145,0.41431130,0.01774621,1.39536950,0.05369060,1.33085322,4.21360145,0.78425801
-2.27213607,3.93402535,0.54414503,0.40823895,0.01727314,1.41161671,0.05439645,1.34319382,4.22357857,0.78349144
-2.26613307,3.95719590,0.54625324,0.40326736,0.01689382,1.42878202,0.05525648,1.35948992,4.23701862,0.78409623
-2.26013007,3.98738769,0.54899614,0.39939525,0.01660892,1.44671719,0.05626476,1.37943321,4.25375093,0.78606763
-2.25412706,4.02408139,0.55224205,0.39660027,0.01641768,1.46525657,0.05741047,1.40265915,4.27354810,0.78938417
-2.24812406,4.06664599,0.55585084,0.39483985,0.01631807,1.48421999,0.05867812,1.42875118,4.29613316,0.79400804
-2.24212106,4.11434880,0.55967732,0.39405254,0.01630690,1.50341511,0.06004778,1.45724593,4.32118528,0.79988536
-2.23611806,4.16636663,0.56357448,0.39415969,0.01637995,1.52263940,0.06149560,1.48763977,4.34834407,0.80694637
-2.23011506,4.22179833,0.56739671,0.39506761,0.01653215,1.54168146,0.06299444,1.51939644,4.37721235,0.81510577
-2.22411206,4.27967881,0.57100281,0.39667000,0.01675771,1.56032219,0.06451464,1.55195602,4.40735788,0.82426323
-2.21810905,4.33899468,0.57425886,0.39885077,0.01705031,1.57833572,0.06602491,1.58474512,4.43831451,0.83430413
-2.21210605,4.39870160,0.57704099,0.40148708,0.01740320,1.59549036,0.06749334,1.61718822,4.46958328,0.84510089
-2.20610305,4.45774349,0.57923791,0.40445267,0.01780938,1.61154993,0.06888836,1.64871999,4.50063414,0.85651474
-2.20010005,4.51507343,0.58075339,0.40762127,0.01826174,1.62627547,0.07017984,1.67879836,4.53090888,0.86839813
-2.19409705,4.56967615,0.58150859,0.41087023,0.01875323,1.63942761,0.07134004,1.70691807,4.55982575,0.88059783
-2.18809405,4.62059150,0.58144424,0.41408400,0.01927695,1.65076972,0.07234457,1.73262414,4.58678613,0.89295862
-2.18209105,4.66693859,0.58052258,0.41715764,0.01982630,1.66007179,0.07317321,1.75552499,4.61118334,0.90532745
-2.17608804,4.70793952,0.57872924,0.41999999,0.02039506,1.66711503,0.07381060,1.77530450,4.63241360,0.91755806
-2.17008504,4.74294200,0.57607460,0.42253659,0.02097752,1.67169716,0.07424677,1.79173261,4.64988876,0.92951571
-2.16408204,4.77143965,0.57259495,0.42471205,0.02156853,1.67363794,0.07447749,1.80467383,4.66305036,0.94108188
-2.15807904,4.79308912,0.56835301,0.42649183,0.02216352,1.67278498,0.07450437,1.81409319,4.67138434,0.95215856
-2.15207604,4.80772279,0.56343798,0.42786329,0.02275857,1.66901930,0.07433488,1.82005928,4.67443568,0.96267206
-2.14607304,4.81535624,0.55796476,0.42883596,0.02335036,1.66226037,0.07398203,1.82274389,4.67182203,0.97257587
-2.14007004,4.81618983,0.55207253,0.42944093,0.02393615,1.65247042,0.07346393,1.82241834,4.66324572,0.98185255
-2.13406703,4.81060380,0.54592242,0.42972931,0.02451373,1.63965748,0.07280319,1.81944624,4.64850320,0.99051433
-2.12806403,4.79914689,0.53969436,0.42976991,0.02508129,1.62387719,0.07202617,1.81427298,4.62749151,0.99860247
-2.12206103,4.78251856,0.53358318,0.42964608,0.02563736,1.60523296,0.07116206,1.80741218,4.60021126,1.00618531
-2.11605803,4.76154549,0.52779391,0.42945190,0.02618066,1.58387452,0.07024194,1.79942966,4.56676594,1.01335509
-2.11005503,4.73715318,0.52253648,0.42928792,0.02670999,1.55999486,0.06929778,1.79092553,4.52735770,1.02022364
-2.10405203,4.71033389,0.51802006,0.42925652,0.02722405,1.53382555,0.06836144,1.78251503,4.48227970,1.02691729
-2.09804902,4.68211230,0.51444706,0.42945730,0.02772142,1.50563081,0.06746368,1.77480900,4.43190571,1.03357112
-2.09204602,4.65351054,0.51200718,0.42998251,0.02820036,1.47570037,0.06663324,1.76839479,4.37667742,1.04032297
-2.08604302,4.62551416,0.51087168,0.43091303,0.02865879,1.44434169,0.06589608,1.76381832,4.31709031,1.04730740
-2.08004002,4.59904054,0.51118814,0.43231481,0.02909427,1.41187170,0.06527463,1.76156808,4.25367898,1.05465009
-2.07403702,4.57491136,0.51307587,0.43423621,0.02950395,1.37860859,0.06478732,1.76206155,4.18700259,1.06246274
-2.06803402,4.55383004,0.51662229,0.43670622,0.02988463,1.34486393,0.06444822,1.76563474,4.11763129,1.07083888
-2.06203102,4.53636525,0.52188035,0.43973372,0.03023290,1.31093556,0.06426678,1.77253487,4.04613424,1.07985064
-2.05602801,4.52294087,0.52886712,0.44330771,0.03054520,1.27710143,0.06424788,1.78291652,3.97306971,1.08954658
-2.05002501,4.51383254,0.53756359,0.44739861,0.03081799,1.24361469,0.06439194,1.79684120,3.89897748,1.09995067
-2.04402201,4.50917065,0.54791573,0.45196043,0.03104801,1.21070011,0.06469526,1.81428005,3.82437368,1.11106233
-2.03801901,4.50894899,0.55983664,0.45693358,0.03123241,1.17855192,0.06515039,1.83511941,3.74974787,1.12285734
-2.03201601,4.51303840,0.57320978,0.46224840,0.03136900,1.14733295,0.06574676,1.85916889,3.67556214,1.13528964
-2.02601301,4.52120418,0.58789305,0.46782881,0.03145650,1.11717512,0.06647126,1.88617127,3.60225167,1.14829366
-2.02001001,4.53312607,0.60372345,0.47359620,0.03149466,1.08818079,0.06730893,1.91581390,3.53022632,1.16178709
-2.01400700,4.54841947,0.62052227,0.47947306,0.03148447,1.06042517,0.06824368,1.94774090,3.45987257,1.17567386
-2.00800400,4.56665685,0.63810031,0.48538628,0.03142829,1.03395910,0.06925900,1.98156565,3.39155527,1.18984720
-2.00200100,4.58738794,0.65626318,0.49126987,0.03132988,1.00881226,0.07033860,2.01688318,3.32561873,1.20419250
-1.99599800,4.61015796,0.67481616,0.49706706,0.03119439,0.98499645,0.07146700,2.05328201,3.26238669,1.21859009
-1.98999500,4.63452311,0.69356865,0.50273148,0.03102837,0.96250866,0.07263006,2.09035500,3.20216097,1.23291765
-1.98399200,4.66006275,0.71233795,0.50822763,0.03083958,0.94133396,0.07381533,2.12770912,3.14521868,1.24705233
-1.97798899,4.68638806,0.73095222,0.51353050,0.03063679,0.92144782,0.07501238,2.16497373,3.09180799,1.26087255
-1.97198599,4.71314718,0.74925268,0.51862448,0.03042957,0.90281811,0.07621287,2.20180743,3.04214286,1.27425950
-1.96598299,4.74002689,0.76709488,0.52350162,0.03022796,0.88540651,0.07741061,2.23790322,2.99639683,1.28709830
-1.95997999,4.76675132,0.78434916,0.52815947,0.03004211,0.86916949,0.07860141,2.27299208,2.95469659,1.29927899
-1.95397699,4.79307802,0.80090041,0.53259855,0.02988192,0.85405899,0.07978284,2.30684482,2.91711561,1.31069719
-1.94797399,4.81879212,0.81664718,0.53681981,0.02975665,0.84002281,0.08095386,2.33927248,2.88366859,1.32125460
-1.94197099,4.84369900,0.83150027,0.54082208,0.02967453,0.82700485,0.08211440,2.37012506,2.85430705,1.33085927
-1.93596798,4.86761634,0.84538112,0.54459978,0.02964238,0.81494537,0.08326485,2.39928907,2.82891673,1.33942562
-1.92996498,4.89036604,0.85822004,0.54814108,0.02966530,0.80378140,0.08440556,2.42668380,2.80731711,1.34687434
-1.92396198,4.91176687,0.86995452,0.55142651,0.02974642,0.79344738,0.08553625,2.45225678,2.78926345,1.35313200
-1.91795898,4.93162821,0.88052785,0.55442823,0.02988662,0.78387604,0.08665554,2.47597857,2.77445138,1.35813060
-1.91195598,4.94974564,0.88988815,0.55710998,0.03008445,0.77499973,0.08776054,2.49783734,2.76252434,1.36180691
-1.90595298,4.96589892,0.89798800,0.55942767,0.03033610,0.76675213,0.08884642,2.51783363,2.75308368,1.36410186
-1.89994997,4.97985253,0.90478474,0.56133067,0.03063541,0.75907031,0.08990628,2.53597566,2.74570128,1.36495996
-1.89394697,4.99135940,0.91024147,0.56276370,0.03097404,0.75189714,0.09093096,2.55227558,2.73993433,1.36432893
-1.88794397,5.00016773,0.91432878,0.56366925,0.03134174,0.74518399,0.09190917,2.56674712,2.73534198,1.36215965
-1.88194097,5.00603102,0.91702715,0.56399045,0.03172664,0.73889355,0.09282771,2.57940487,2.73150313,1.35840663
-1.87593797,5.00872105,0.91832987,0.56367410,0.03211571,0.73300270,0.09367180,2.59026538,2.72803493,1.35302901
-1.86993497,5.00804337,0.91824639,0.56267400,0.03249520,0.72750524,0.09442568,2.59935009,2.72461100,1.34599226
-1.86393197,5.00385472,0.91680572,0.56095407,0.03285118,0.72241433,0.09507322,2.60669018,2.72097893,1.33727057
-1.85792896,4.99608128,0.91405981,0.55849143,0.03317007,0.71776443,0.09559869,2.61233273,2.71697578,1.32684997
-1.85192596,4.98473701,0.91008658,0.55527899,0.03343921,0.71361261,0.09598755,2.61634812,2.71254120,1.31473195
-1.84592296,4.96994051,0.90499215,0.55132762,0.03364736,0.71003898,0.09622731,2.61883779,2.70772698,1.30093758
-1.83991996,4.95192928,0.89891233,0.54666766,0.03378516,0.70714617,0.09630827,2.61994182,2.70270246,1.28551176
-1.83391696,4.93107012,0.89201275,0.54134965,0.03384555,0.70505762,0.09622429,2.61984554,2.69775516,1.26852735
-1.82791396,4.90786420,0.88448774,0.53544430,0.03382406,0.70391471,0.09597330,2.61878440,2.69328610,1.25008892
-1.82191096,4.88294616,0.87655771,0.52904157,0.03371899,0.70387260,0.09555776,2.61704639,2.68979961,1.23033566
-1.81590795,4.85707610,0.86846492,0.52224890,0.03353148,0.70509485,0.09498486,2.61497146,2.68788750,1.20944325
-1.80990495,4.83112447,0.86046785,0.51518867,0.03326549,0.70774690,0.09426650,2.61294749,2.68820800,1.18762436
-1.80390195,4.80604968,0.85283423,0.50799487,0.03292754,0.71198855,0.09341904,2.61140273,2.69145988,1.16512758
-1.79789895,4.78286907,0.84583291,0.50080925,0.03252650,0.71796563,0.09246285,2.61079467,2.69835253,1.14223464
-1.79189595,4.76262435,0.83972503,0.49377703,0.03207311,0.72580132,0.09142162,2.61159591,2.70957330,1.11925598
-1.78589295,4.74634268,0.83475474,0.48704234,0.03157953,0.73558727,0.09032150,2.61427733,2.72575316,1.09652463
-1.77988994,4.73499554,0.83114005,0.48074365,0.03105880,0.74737502,0.08919013,2.61928972,2.74743240,1.07438878
-1.77388694,4.72945718,0.82906414,0.47500938,0.03052422,0.76116821,0.08805557,2.62704467,2.77502782,1.05320317
-1.76788394,4.73046500,0.82866768,0.46995392,0.02998882,0.77691584,0.08694522,2.63789587,2.80880314,1.03331970
-1.76188094,4.73858401,0.83004256,0.46567420,0.02946476,0.79450725,0.08588473,2.65212194,2.84884421,1.01507780
-1.75587794,4.75417733,0.83322739,0.46224697,0.02896285,0.81376894,0.08489709,2.66991186,2.89504036,0.99879480
-1.74987494,4.77738469,0.83820505,0.45972701,0.02849215,0.83446373,0.08400179,2.69135390,2.94707328,0.98475689
-1.74387194,4.80810997,0.84490245,0.45814620,0.02805959,0.85629247,0.08321421,2.71642866,3.00441409,0.97321092
-1.73786893,4.84601878,0.85319255,0.45751350,0.02766984,0.87889833,0.08254518,2.74500683,3.06632927,0.96435754
-1.73186593,4.89054628,0.86289865,0.45781596,0.02732513,0.90187380,0.08200085,2.77685158,3.13189551,0.95834570
-1.72586293,4.94091479,0.87380062,0.45902037,0.02702536,0.92477019,0.08158270,2.81162549,3.20002309,0.95526883
-1.71985993,4.99616029,0.88564281,0.46107575,0.02676819,0.94710946,0.08128785,2.84890160,3.26948696,0.95516271
-1.71385693,5.05516646,0.89814333,0.46391624,0.02654933,0.96839787,0.08110951,2.88817773,3.33896444,0.95800497
-1.70785393,5.11670409,0.91100414,0.46746436,0.02636283,0.98814107,0.08103759,2.92889318,3.40707781,0.96371606
-1.70185093,5.17947404,0.92392140,0.47163434,0.02620155,1.00586005,0.08105946,2.97044682,3.47243998,0.97216170
-1.69584792,5.24215116,0.93659565,0.47633541,0.02605752,1.02110718,0.08116071,3.01221540,3.53370128,0.98315631
-1.68984492,5.30342702,0.94874140,0.48147473,0.02592248,1.03348169,0.08132591,3.05357106,3.58959506,0.99646750
-1.68384192,5.36204927,0.96009540,0.48695997,0.02578825,1.04264399,0.08153941,3.09389718,3.63898016,1.01182104
-1.67783892,5.41685573,0.97042360,0.49270123,0.02564722,1.04832798,0.08178591,3.13260177,3.68087822,1.02890648
-1.67183592,5.46680192,0.97952624,0.49861245,0.02549266,1.05035098,0.08205103,3.16912791,3.71450414,1.04738290
-1.66583292,5.51098094,0.98724118,0.50461207,0.02531901,1.04862061,0.08232163,3.20296109,3.73928850,1.06688492
-1.65982991,5.54863544,0.99344518,0.51062314,0.02512214,1.04313833,0.08258604,3.23363343,3.75489076,1.08702868
-1.65382691,5.57916171,0.99805347,0.51657289,0.02489940,1.03399956,0.08283411,3.26072508,3.76120321,1.10741789
-1.64782391,5.60210657,1.00101767,0.52239191,0.02464971,1.02139019,0.08305706,3.28386333,3.75834537,1.12764990
-1.64182091,5.61715812,1.00232238,0.52801304,0.02437343,1.00557969,0.08324732,3.30272007,3.74664973,1.14732175
-1.63581791,5.62413169,1.00198074,0.53337025,0.02407232,0.98691125,0.08339816,3.31700827,3.72663958,1.16603625
-1.62981491,5.62295256,1.00002938,0.53839749,0.02374922,0.96578919,0.08350336,3.32647846,3.69900047,1.18340807
-1.62381191,5.61363721,0.99652320,0.54302795,0.02340790,0.94266440,0.08355683,3.33091552,3.66454688,1.19906993
-1.61780890,5.59627442,0.99153014,0.54719353,0.02305271,0.91801845,0.08355228,3.33013676,3.62418590,1.21267858
-1.61180590,5.57100796,0.98512655,0.55082495,0.02268828,0.89234699,0.08348290,3.32399137,3.57887983,1.22392080
-1.60580290,5.53802176,0.97739309,0.55385229,0.02231928,0.86614330,0.08334126,3.31236158,3.52960942,1.23251901
-1.59979990,5.49752836,0.96841160,0.55620611,0.02195007,0.83988257,0.08311917,3.29516553,3.47733947,1.23823653
-1.59379690,5.44976130,0.95826283,0.55781909,0.02158452,0.81400770,0.08280778,3.27236144,3.42298809,1.24088217
-1.58779390,5.39497117,0.94702522,0.55862801,0.02122576,0.78891700,0.08239779,3.24395296,3.36740071,1.24031401
-1.58179090,5.33342529,0.93477446,0.55857610,0.02087612,0.76495425,0.08187972,3.20999485,3.31132952,1.23644220
-1.57578789,5.26541017,0.92158383,0.55761541,0.02053699,0.74240149,0.08124436,3.17059857,3.25541874,1.22923060
-1.56978489,5.19123626,0.90752514,0.55570922,0.02020882,0.72147461,0.08048327,3.12593707,3.20019559,1.21869710
-1.56378189,5.11124367,0.89266996,0.55283418,0.01989121,0.70232167,0.07958927,3.07624817,3.14606677,1.20491264
-1.55777889,5.02580820,0.87709102,0.54898200,0.01958291,0.68502398,0.07855701,3.02183596,3.09331981,1.18799886
-1.55177589,4.93534656,0.86086360,0.54416076,0.01928207,0.66959951,0.07738352,2.96307005,3.04212853,1.16812445
-1.54577289,4.84032011,0.84406660,0.53839540,0.01898631,0.65600844,0.07606861,2.90038218,2.99256187,1.14550034
-1.53976988,4.74123639,0.82678330,0.53172768,0.01869298,0.64416036,0.07461528,2.83426040,2.94459503,1.12037393
