energy_ev,total_up,total_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-0.41720860,0.69681468,-2.89757865,0.00141482,-0.00308950,0.00000000,-0.00000000,0.08323063,-0.60504851,0.52337262,-2.17943417,0.00100938,-0.00548042,0.01181371,-0.15286310,0.02903347,-0.17184130,0.00000000,-0.00000000
-0.41120560,0.64534503,-2.87111681,0.00132492,-0.00310195,0.00000000,-0.00000000,0.07726395,-0.59153473,0.48114372,-2.17135678,0.00116940,-0.00537284,0.01018549,-0.14642071,0.02553885,-0.17037641,0.00000000,-0.00000000
-0.40520260,0.59991457,-2.84319970,0.00124489,-0.00311427,0.00000000,-0.00000000,0.07243227,-0.57707648,0.44379191,-2.16307728,0.00137600,-0.00525186,0.00884842,-0.13971770,0.02252622,-0.16886853,0.00000000,-0.00000000
-0.39919960,0.56024165,-2.81510608,0.00117406,-0.00312794,0.00000000,-0.00000000,0.06863372,-0.56199686,0.41102966,-2.15539098,0.00163468,-0.00512085,0.00777939,-0.13287074,0.01997826,-0.16739731,0.00000000,-0.00000000
-0.39319660,0.52604731,-2.78795881,0.00111171,-0.00314430,0.00000000,-0.00000000,0.06576956,-0.54659599,0.38256356,-2.14895478,0.00195129,-0.00498326,0.00695769,-0.12598886,0.01787710,-0.16603156,0.00000000,-0.00000000
-0.38719360,0.49706984,-2.76268262,0.00105707,-0.00316447,0.00000000,-0.00000000,0.06374730,-0.53114200,0.35810874,-2.14425905,0.00233192,-0.00484244,0.00636524,-0.11917070,0.01620538,-0.16482646,0.00000000,-0.00000000
-0.38119060,0.47307705,-2.73997042,0.00100937,-0.00318933,0.00000000,-0.00000000,0.06248359,-0.51586377,0.33740151,-2.14160616,0.00278272,-0.00470167,0.00598683,-0.11250240,0.01494714,-0.16382142,0.00000000,-0.00000000
-0.37518759,0.45387623,-2.72025964,0.00096785,-0.00321944,0.00000000,-0.00000000,0.06190654,-0.50094549,0.32021035,-2.14109710,0.00330972,-0.00456406,0.00581015,-0.10605603,0.01408857,-0.16303855,0.00000000,-0.00000000
-0.36918459,0.43932158,-2.70371960,0.00093184,-0.00325503,0.00000000,-0.00000000,0.06195762,-0.48652358,0.30634476,-2.14262658,0.00391858,-0.00443254,0.00582581,-0.09988877,0.01361864,-0.16248193,0.00000000,-0.00000000
-0.36318159,0.42931906,-2.69025071,0.00090070,-0.00329594,0.00000000,-0.00000000,0.06259308,-0.47268568,0.29566202,-2.14588724,0.00461430,-0.00430986,0.00602721,-0.09404261,0.01352955,-0.16213763,0.00000000,-0.00000000
-0.35717859,0.42382878,-2.67949544,0.00087392,-0.00334164,0.00000000,-0.00000000,0.06378479,-0.45947197,0.28807193,-2.15038280,0.00540095,-0.00419864,0.00641034,-0.08854480,0.01381694,-0.16197458,0.00000000,-0.00000000
-0.35117559,0.42286497,-2.67086065,0.00085108,-0.00339126,0.00000000,-0.00000000,0.06552062,-0.44687851,0.28353933,-2.15544970,0.00628132,-0.00410138,0.00697358,-0.08340870,0.01448009,-0.16194618,0.00000000,-0.00000000
-0.34517259,0.42649377,-2.66355020,0.00083189,-0.00344356,0.00000000,-0.00000000,0.06780432,-0.43486245,0.28208460,-2.16028630,0.00725662,-0.00402058,0.00771741,-0.07863524,0.01552182,-0.16199257,0.00000000,-0.00000000
-0.33916958,0.43482894,-2.65660641,0.00081614,-0.00349702,0.00000000,-0.00000000,0.07065491,-0.42334871,0.28378224,-2.16398843,0.00832613,-0.00395883,0.00864410,-0.07421460,0.01694836,-0.16204357,0.00000000,-0.00000000
-0.33316658,0.44802578,-2.64895833,0.00080377,-0.00354987,0.00000000,-0.00000000,0.07410572,-0.41223780,0.28875743,-2.16558965,0.00948697,-0.00391889,0.00975743,-0.07012825,0.01876905,-0.16202199,0.00000000,-0.00000000
-0.32716358,0.46627340,-2.63947464,0.00079478,-0.00360019,0.00000000,-0.00000000,0.07820301,-0.40141442,0.29718091,-2.16410438,0.01073380,-0.00390381,0.01106232,-0.06635108,0.02099593,-0.16184731,0.00000000,-0.00000000
-0.32116058,0.48978570,-2.62701859,0.00078927,-0.00364595,0.00000000,-0.00000000,0.08300430,-0.39075619,0.30926211,-2.15857197,0.01205863,-0.00391707,0.01256452,-0.06285362,0.02364319,-0.16143945,0.00000000,-0.00000000
-0.31515758,0.51879112,-2.61050260,0.00078742,-0.00368512,0.00000000,-0.00000000,0.08857645,-0.38014227,0.32524071,-2.14809965,0.01345076,-0.00396263,0.01427027,-0.05960406,0.02672657,-0.16072251,0.00000000,-0.00000000
-0.30915458,0.55352146,-2.58893978,0.00078946,-0.00371574,0.00000000,-0.00000000,0.09499348,-0.36946132,0.34537675,-2.13190237,0.01489671,-0.00404506,0.01618600,-0.05657029,0.03026266,-0.15962831,0.00000000,-0.00000000
-0.30315158,0.59420011,-2.56149023,0.00079566,-0.00373601,0.00000000,-0.00000000,0.10233434,-0.35861850,0.36993943,-2.10933780,0.01638032,-0.00416953,0.01831796,-0.05372155,0.03426804,-0.15809951,0.00000000,-0.00000000
-0.29714857,0.64102961,-2.52749994,0.00080632,-0.00374435,0.00000000,-0.00000000,0.11068047,-0.34754115,0.39919480,-2.07993490,0.01788297,-0.00434189,0.02067192,-0.05102990,0.03875840,-0.15609226,0.00000000,-0.00000000
-0.29114557,0.69417911,-2.48653073,0.00082173,-0.00373950,0.00000000,-0.00000000,0.12011335,-0.33618295,0.43339250,-2.04341482,0.01938384,-0.00456858,0.02325283,-0.04847126,0.04374759,-0.15357819,0.00000000,-0.00000000
-0.28514257,0.75377169,-2.43837987,0.00084219,-0.00372053,0.00000000,-0.00000000,0.13071204,-0.32452649,0.47275194,-1.99970345,0.02086041,-0.00485657,0.02606446,-0.04602622,0.04924656,-0.15054566,0.00000000,-0.00000000
-0.27913957,0.81987203,-2.38308899,0.00086796,-0.00368691,0.00000000,-0.00000000,0.14255074,-0.31258401,0.51744804,-1.94893501,0.02228892,-0.00521320,0.02910908,-0.04368036,0.05526223,-0.14700036,0.00000000,-0.00000000
-0.27313657,0.89247449,-2.32094187,0.00089927,-0.00363852,0.00000000,-0.00000000,0.15569644,-0.30039660,0.56759711,-1.89144699,0.02364503,-0.00564603,0.03238710,-0.04142441,0.06179643,-0.14296496,0.00000000,-0.00000000
-0.26713357,0.97149221,-2.25245167,0.00093632,-0.00357563,0.00000000,-0.00000000,0.17020671,-0.28803178,0.62324321,-1.82776666,0.02490450,-0.00616252,0.03589669,-0.03925395,0.06884472,-0.13847821,0.00000000,-0.00000000
-0.26113057,1.05674737,-2.17833845,0.00097923,-0.00349894,0.00000000,-0.00000000,0.18612771,-0.27557977,0.68434553,-1.75859027,0.02604391,-0.00676978,0.03963348,-0.03716896,0.07639532,-0.13359328,0.00000000,-0.00000000
-0.25512756,1.14796316,-2.09949837,0.00102809,-0.00340948,0.00000000,-0.00000000,0.20349245,-0.26314865,0.75076738,-1.68475587,0.02704143,-0.00747422,0.04359015,-0.03517313,0.08442810,-0.12837546,0.00000000,-0.00000000
-0.24912456,1.24475796,-2.01696615,0.00108293,-0.00330862,0.00000000,-0.00000000,0.22231940,-0.25085879,0.82226728,-1.60721141,0.02787751,-0.00828110,0.04775620,-0.03327300,0.09291373,-0.12289957,0.00000000,-0.00000000
-0.24312156,1.34664211,-1.93187288,0.00114369,-0.00319799,0.00000000,-0.00000000,0.24261157,-0.23883670,0.89849292,-1.52697963,0.02853556,-0.00919422,0.05211767,-0.03147705,0.10181298,-0.11724688,0.00000000,-0.00000000
-0.23711856,1.45301783,-1.84540115,0.00121028,-0.00307941,0.00000000,-0.00000000,0.26435606,-0.22720891,0.97897846,-1.44512143,0.02900259,-0.01021543,0.05665702,-0.02979472,0.11107634,-0.11150195,0.00000000,-0.00000000
-0.23111556,1.56318278,-1.75873979,0.00128256,-0.00295481,0.00000000,-0.00000000,0.28752429,-0.21609584,1.06314566,-1.36269949,0.02926960,-0.01134432,0.06135303,-0.02823546,0.12064392,-0.10574943,0.00000000,-0.00000000
-0.22511256,1.67633758,-1.67304019,0.00136031,-0.00282618,0.00000000,-0.00000000,0.31207286,-0.20560636,1.15030936,-1.28074367,0.02933204,-0.01257778,0.06618093,-0.02680786,0.13044578,-0.10007100,0.00000000,-0.00000000
-0.21910955,1.79159763,-1.58937617,0.00144330,-0.00269547,0.00000000,-0.00000000,0.33794511,-0.19583291,1.23968756,-1.20021961,0.02918990,-0.01390977,0.07111265,-0.02551887,0.14040261,-0.09454252,0.00000000,-0.00000000
-0.21310655,1.90800938,-1.50870915,0.00153126,-0.00256457,0.00000000,-0.00000000,0.36507350,-0.18684776,1.33041612,-1.12200183,0.02884781,-0.01533109,0.07611730,-0.02437316,0.15042701,-0.08923160,0.00000000,-0.00000000
-0.20710355,2.02457091,-1.43185980,0.00162387,-0.00243517,0.00000000,-0.00000000,0.39338261,-0.17870021,1.42156805,-1.04685210,0.02831491,-0.01682924,0.08116179,-0.02337268,0.16042512,-0.08419564,0.00000000,-0.00000000
-0.20110055,2.14025656,-1.35948744,0.00172084,-0.00230880,0.00000000,-0.00000000,0.42279288,-0.17141517,1.51217691,-0.97540390,0.02760456,-0.01838844,0.08621177,-0.02251633,0.17029878,-0.07948038,0.00000000,-0.00000000
-0.19509755,2.25404520,-1.29207753,0.00182184,-0.00218673,0.00000000,-0.00000000,0.45322478,-0.16499287,1.60126388,-0.90815302,0.02673389,-0.01998976,0.09123265,-0.02179990,0.17994815,-0.07511904,0.00000000,-0.00000000
-0.18909455,2.36495104,-1.22993754,0.00192659,-0.00206997,0.00000000,-0.00000000,0.48460334,-0.15940991,1.68786740,-0.84545458,0.02572332,-0.02161138,0.09619096,-0.02121616,0.18927464,-0.07113207,0.00000000,-0.00000000
-0.18309155,2.47205621,-1.17320110,0.00203481,-0.00195927,0.00000000,-0.00000000,0.51686275,-0.15462137,1.77107452,-0.78752599,0.02459586,-0.02322900,0.10105574,-0.02075509,0.19818414,-0.06752743,0.00000000,-0.00000000
-0.17708854,2.57454363,-1.12183966,0.00214626,-0.00185511,0.00000000,-0.00000000,0.54995075,-0.15056401,1.85005247,-0.73445535,0.02337648,-0.02481635,0.10580010,-0.02040433,0.20659040,-0.06430147,0.00000000,-0.00000000
-0.17108554,2.67172878,-1.07568091,0.00226073,-0.00175771,0.00000000,-0.00000000,0.58383246,-0.14716035,1.92407921,-0.68621459,0.02209129,-0.02634585,0.11040280,-0.02014971,0.21441840,-0.06144024,0.00000000,-0.00000000
-0.16508254,2.76308879,-1.03443271,0.00237807,-0.00166708,0.00000000,-0.00000000,0.61849335,-0.14432338,1.99257138,-0.64267640,0.02076690,-0.02778938,0.11484980,-0.01997597,0.22160762,-0.05892119,0.00000000,-0.00000000
-0.15907954,2.84828726,-0.99771127,0.00249819,-0.00158304,0.00000000,-0.00000000,0.65394102,-0.14196171,2.05510829,-0.60363397,0.01942965,-0.02911904,0.11913566,-0.01986745,0.22811490,-0.05671521,0.00000000,-0.00000000
-0.15307654,2.92719322,-0.96507197,0.00262104,-0.00150525,0.00000000,-0.00000000,0.69020541,-0.13998499,2.11145045,-0.56882245,0.01810500,-0.03030809,0.12326474,-0.01980894,0.23391686,-0.05478886,0.00000000,-0.00000000
-0.14707354,2.99989292,-0.93604145,0.00274662,-0.00143328,0.00000000,-0.00000000,0.72733728,-0.13830932,2.16155169,-0.53794114,0.01681696,-0.03133170,0.12725208,-0.01978644,0.23901177,-0.05310667,0.00000000,-0.00000000
-0.14107054,3.06669345,-0.91014929,0.00287496,-0.00136663,0.00000000,-0.00000000,0.76540485,-0.13686235,2.20556378,-0.51067539,0.01558763,-0.03216786,0.13112391,-0.01978799,0.24342046,-0.05163350,0.00000000,-0.00000000
-0.13506753,3.12811719,-0.88695813,0.00300613,-0.00130481,0.00000000,-0.00000000,0.80448831,-0.13558811,2.24383314,-0.48671726,0.01443682,-0.03279809,0.13491762,-0.01980438,0.24718658,-0.05033673,0.00000000,-0.00000000
-0.12906453,3.18488702,-0.86609074,0.00314020,-0.00124733,0.00000000,-0.00000000,0.84467266,-0.13445104,2.27688931,-0.46578430,0.01338185,-0.03320809,0.13868131,-0.01982983,0.25037580,-0.04918835,0.00000000,-0.00000000
-0.12306153,3.23790226,-0.84725316,0.00327722,-0.00119378,0.00000000,-0.00000000,0.88603867,-0.13343950,2.30542552,-0.44763571,0.01243736,-0.03338824,0.14247265,-0.01986253,0.25307413,-0.04816668,0.00000000,-0.00000000
-0.11705853,3.28820601,-0.83025312,0.00341723,-0.00114385,0.00000000,-0.00000000,0.92865264,-0.13256821,2.33027183,-0.43208550,0.01161531,-0.03333394,0.14635731,-0.01990509,0.25538536,-0.04725785,0.00000000,-0.00000000
-0.11105553,3.33694493,-0.81501312,0.00356019,-0.00109735,0.00000000,-0.00000000,0.97255517,-0.13188000,2.35236204,-0.41901233,0.01092505,-0.03304580,0.15040677,-0.01996480,0.25742761,-0.04645694,0.00000000,-0.00000000
-0.10505253,3.38532296,-0.80157800,0.00370598,-0.00105421,0.00000000,-0.00000000,1.01774968,-0.13144638,2.37269539,-0.40836590,0.01037343,-0.03252958,0.15469562,-0.02005377,0.25932929,-0.04576858,0.00000000,-0.00000000
-0.09904952,3.43455086,-0.79011698,0.00385438,-0.00101451,0.00000000,-0.00000000,1.06419124,-0.13136740,2.39229498,-0.40016996,0.00996503,-0.03179601,0.15929853,-0.02018893,0.26122444,-0.04520736,0.00000000,-0.00000000
-0.09304652,3.48579360,-0.78092033,0.00400505,-0.00097848,0.00000000,-0.00000000,1.11177634,-0.13177044,2.41216442,-0.39452201,0.00970239,-0.03086038,0.16428685,-0.02039183,0.26324779,-0.04479760,0.00000000,-0.00000000
-0.08704352,3.54011799,-0.77439123,0.00415750,-0.00094648,0.00000000,-0.00000000,1.16033442,-0.13280827,2.43324475,-0.39159008,0.00958624,-0.02974205,0.16972505,-0.02068830,0.26552967,-0.04457296,0.00000000,-0.00000000
-0.08104052,3.59844276,-0.77103333,0.00431108,-0.00091898,0.00000000,-0.00000000,1.20962164,-0.13465633,2.45637337,-0.39160673,0.00961582,-0.02846377,0.17566722,-0.02110803,0.26819102,-0.04457555,0.00000000,-0.00000000
-0.07503752,3.66149331,-0.77143485,0.00446502,-0.00089658,0.00000000,-0.00000000,1.25931753,-0.13750947,2.48224685,-0.39486091,0.00978911,-0.02705089,0.18215353,-0.02168395,0.27133875,-0.04485475,0.00000000,-0.00000000
-0.06903452,3.72976324,-0.77624988,0.00461837,-0.00087994,0.00000000,-0.00000000,1.30902496,-0.14157808,2.51138927,-0.40168791,0.01010307,-0.02553060,0.18920719,-0.02245153,0.27506157,-0.04546587,0.00000000,-0.00000000
-0.06303152,3.80348436,-0.78617789,0.00477007,-0.00086980,0.00000000,-0.00000000,1.35827359,-0.14708402,2.54412720,-0.41245794,0.01055382,-0.02393106,0.19683172,-0.02344808,0.27942652,-0.04646847,0.00000000,-0.00000000
-0.05702851,3.88260643,-0.80194224,0.00491893,-0.00086693,0.00000000,-0.00000000,1.40652702,-0.15425617,2.58057263,-0.42756377,0.01113683,-0.02228056,0.20500882,-0.02471191,0.28447637,-0.04792461,0.00000000,-0.00000000
-0.05102551,3.96678778,-0.82426836,0.00506366,-0.00087211,0.00000000,-0.00000000,1.45319341,-0.16332605,2.62061431,-0.44740783,0.01184702,-0.02060680,0.21369710,-0.02628152,0.29022792,-0.04989703,0.00000000,-0.00000000
-0.04502251,4.05539696,-0.85386260,0.00520294,-0.00088612,0.00000000,-0.00000000,1.49763942,-0.17452330,2.66391798,-0.47238905,0.01267880,-0.01893614,0.22283144,-0.02819478,0.29667129,-0.05244729,0.00000000,-0.00000000
-0.03901951,4.14752561,-0.89139207,0.00533540,-0.00090970,0.00000000,-0.00000000,1.53920680,-0.18807148,2.70993528,-0.50289000,0.01362614,-0.01729304,0.23232335,-0.03048821,0.30377025,-0.05563399,0.00000000,-0.00000000
-0.03301651,4.24201187,-0.93746627,0.00545970,-0.00094354,0.00000000,-0.00000000,1.57723121,-0.20418388,2.75792091,-0.53926435,0.01468254,-0.01569957,0.24206222,-0.03319627,0.31146346,-0.05951100,0.00000000,-0.00000000
-0.02701351,4.33747345,-0.99262073,0.00557457,-0.00098826,0.00000000,-0.00000000,1.61106230,-0.22305982,2.80695747,-0.58182514,0.01584095,-0.01417509,0.25191747,-0.03635077,0.31966661,-0.06412600,0.00000000,-0.00000000
-0.02101051,4.43234893,-1.05730301,0.00567880,-0.00104438,0.00000000,-0.00000000,1.64008434,-0.24488109,2.85598665,-0.63083384,0.01709373,-0.01273600,0.26174153,-0.03998040,0.32827529,-0.06951914,0.00000000,-0.00000000
-0.01500750,4.52494568,-1.13186129,0.00577136,-0.00111234,0.00000000,-0.00000000,1.66373650,-0.26980885,2.90384571,-0.68649063,0.01843258,-0.01139568,0.27137359,-0.04411042,0.33716854,-0.07572191,0.00000000,-0.00000000
-0.00900450,4.61349250,-1.21653546,0.00585135,-0.00119247,0.00000000,-0.00000000,1.68153180,-0.29798078,2.94930769,-0.74892570,0.01984840,-0.01016453,0.28064401,-0.04876237,0.34621275,-0.08275643,0.00000000,-0.00000000
-0.00300150,4.69619482,-1.31145080,0.00591808,-0.00128497,0.00000000,-0.00000000,1.69307396,-0.32950855,2.99112377,-0.81819196,0.02133125,-0.00905010,0.28937918,-0.05395409,0.35526586,-0.09063488,0.00000000,-0.00000000
0.00300150,4.77129049,-1.41661401,0.00597108,-0.00138992,0.00000000,-0.00000000,1.69807148,-0.36447553,3.02806622,-0.89425909,0.02287027,-0.00805729,0.29740669,-0.05969972,0.36418167,-0.09935935,0.00000000,-0.00000000
0.00900450,4.83710397,-1.53191139,0.00601009,-0.00150729,0.00000000,-0.00000000,1.69634824,-0.40293459,3.05897027,-0.97700886,0.02445362,-0.00718868,0.30456057,-0.06600983,0.37281393,-0.10892194,0.00000000,-0.00000000
0.01500750,4.89209700,-1.65710890,0.00603509,-0.00163691,0.00000000,-0.00000000,1.68785015,-0.44490609,3.08277337,-1.06623201,0.02606851,-0.00644480,0.31068644,-0.07289165,0.38102030,-0.11930510,0.00000000,-0.00000000
0.02101051,4.93491396,-1.79185378,0.00604629,-0.00177846,0.00000000,-0.00000000,1.67264783,-0.49037575,3.09855058,-1.16162633,0.02770120,-0.00582453,0.31564632,-0.08034934,0.38866579,-0.13048231,0.00000000,-0.00000000
0.02701351,4.96442045,-1.93567725,0.00604411,-0.00193151,0.00000000,-0.00000000,1.65093491,-0.53929253,3.10554458,-1.26279624,0.02933713,-0.00532540,0.31932296,-0.08838415,0.39562577,-0.14241880,0.00000000,-0.00000000
0.03301651,4.97973385,-2.08799815,0.00602916,-0.00209549,0.00000000,-0.00000000,1.62302233,-0.59156624,3.10318967,-1.36925365,0.03096099,-0.00494396,0.32162343,-0.09699461,0.40178835,-0.15507249,0.00000000,-0.00000000
0.03901951,4.98024512,-2.24812696,0.00600225,-0.00226969,0.00000000,-0.00000000,1.58932892,-0.64706517,3.09112880,-1.48042004,0.03255700,-0.00467602,0.32248189,-0.10617655,0.40705611,-0.16839499,0.00000000,-0.00000000
0.04502251,4.96563124,-2.41527011,0.00596431,-0.00245327,0.00000000,-0.00000000,1.55036858,-0.70561335,3.06922323,-1.59562996,0.03410910,-0.00451696,0.32186146,-0.11592297,0.41134731,-0.18233245,0.00000000,-0.00000000
0.05102551,4.93585848,-2.58853431,0.00591637,-0.00264524,0.00000000,-0.00000000,1.50673477,-0.76698790,3.03755482,-1.71413560,0.03560128,-0.00446188,0.31975503,-0.12622368,0.41459640,-0.19682646,0.00000000,-0.00000000
0.05702851,4.89117661,-2.76693076,0.00585954,-0.00284448,0.00000000,-0.00000000,1.45908309,-0.83091627,2.99642096,-1.83511280,0.03701797,-0.00450578,0.31618511,-0.13706477,0.41675407,-0.21181469,0.00000000,-0.00000000
0.06303152,4.83210489,-2.94937942,0.00579497,-0.00304975,0.00000000,-0.00000000,1.40811250,-0.89707374,2.94632266,-1.95766822,0.03834441,-0.00464363,0.31120261,-0.14842771,0.41778687,-0.22723129,0.00000000,-0.00000000
0.06903452,4.75941075,-3.13471335,0.00572379,-0.00325966,0.00000000,-0.00000000,1.35454613,-0.96508133,2.88794663,-2.08084791,0.03956711,-0.00487041,0.30488477,-0.16028839,0.41767643,-0.24300708,0.00000000,-0.00000000
0.07503752,4.67408248,-3.32168355,0.00564709,-0.00347268,0.00000000,-0.00000000,1.29911241,-1.03450441,2.82214204,-2.20364731,0.04067432,-0.00518111,0.29733227,-0.17261577,0.41641860,-0.25906946,0.00000000,-0.00000000
0.08104052,4.57729721,-3.50896468,0.00556590,-0.00368720,0.00000000,-0.00000000,1.24252722,-1.10485232,2.74989334,-2.32502268,0.04165652,-0.00557071,0.28866566,-0.18537048,0.41402229,-0.27534196,0.00000000,-0.00000000
0.08704352,4.47038593,-3.69516204,0.00548114,-0.00390146,0.00000000,-0.00000000,1.18547764,-1.17557929,2.67229021,-2.44390410,0.04250688,-0.00603408,0.27902131,-0.19850338,0.41050849,-0.29174366,0.00000000,-0.00000000
0.09304652,4.35479685,-3.87882069,0.00539361,-0.00411363,0.00000000,-0.00000000,1.12860795,-1.24608707,2.59049596,-2.55921016,0.04322168,-0.00656593,0.26854713,-0.21195401,0.40590928,-0.30818841,0.00000000,-0.00000000
0.09904952,4.23205865,-4.05843689,0.00530397,-0.00432180,0.00000000,-0.00000000,1.07250810,-1.31572937,2.50571568,-2.66986406,0.04380075,-0.00716073,0.25739802,-0.22564928,0.40026694,-0.32458397,0.00000000,-0.00000000
0.10505253,4.10374504,-4.23247272,0.00521277,-0.00452403,0.00000000,-0.00000000,1.01770502,-1.38381854,2.41916527,-2.77481136,0.04424775,-0.00781265,0.24573158,-0.23950240,0.39363333,-0.34083118,0.00000000,-0.00000000
0.11105553,3.97144165,-4.39937404,0.00512039,-0.00471834,0.00000000,-0.00000000,0.96465684,-1.44963451,2.33204250,-2.87303900,0.04457039,-0.00851550,0.23370395,-0.25341214,0.38606937,-0.35682337,0.00000000,-0.00000000
0.11705853,3.83671623,-4.55759209,0.00502709,-0.00490279,0.00000000,-0.00000000,0.91374993,-1.51243589,2.24550095,-2.96359527,0.04478056,-0.00926274,0.22146602,-0.26726269,0.37764474,-0.37244597,0.00000000,-0.00000000
0.12306153,3.70109273,-4.70560869,0.00493302,-0.00507550,0.00000000,-0.00000000,0.86529865,-1.57147339,2.16062748,-3.04561043,0.04489430,-0.01004750,0.20916026,-0.28092402,0.36843766,-0.38757661,0.00000000,-0.00000000
0.12906453,3.56602971,-4.84196472,0.00483824,-0.00523468,0.00000000,-0.00000000,0.81954749,-1.62600507,2.07842376,-3.11831730,0.04493164,-0.01086263,0.19691799,-0.29425300,0.35853471,-0.40208577,0.00000000,-0.00000000
0.13506753,3.43290316,-4.96529117,0.00474275,-0.00537872,0.00000000,-0.00000000,0.77667532,-1.67531312,1.99979213,-3.18107108,0.04491623,-0.01170081,0.18485744,-0.30709526,0.34803070,-0.41583796,0.00000000,-0.00000000
0.14107054,3.30299354,-5.07434199,0.00464651,-0.00550618,0.00000000,-0.00000000,0.73680120,-1.71872168,1.92552565,-3.23336782,0.04487493,-0.01255470,0.17308228,-0.31928775,0.33702834,-0.42869361,0.00000000,-0.00000000
0.14707354,3.17747684,-5.16802730,0.00454948,-0.00561589,0.00000000,-0.00000000,0.69999146,-1.75561497,1.85630234,-3.27486030,0.04483712,-0.01341710,0.16168097,-0.33066207,0.32563780,-0.44051162,0.00000000,-0.00000000
0.15307654,3.05741909,-5.24544564,0.00445166,-0.00570695,0.00000000,-0.00000000,0.66626738,-1.78545508,1.79268321,-3.30537081,0.04483395,-0.01428116,0.15072650,-0.34104842,0.31397608,-0.45115244,0.00000000,-0.00000000
0.15907954,2.94377384,-5.30591355,0.00435313,-0.00577879,0.00000000,-0.00000000,0.63561332,-1.80779870,1.73511352,-3.32489963,0.04489745,-0.01514053,0.14027683,-0.35027999,0.30216595,-0.46048172,0.00000000,-0.00000000
0.16508254,2.83738196,-5.34899078,0.00425406,-0.00583120,0.00000000,-0.00000000,0.60798460,-1.82231188,1.68392698,-3.33362864,0.04505955,-0.01598964,0.13037564,-0.35819784,0.29033474,-0.46837423,0.00000000,-0.00000000
0.17108554,2.73897325,-5.37449959,0.00415475,-0.00586432,0.00000000,-0.00000000,0.58331499,-1.82878222,1.63935199,-3.33191932,0.04535105,-0.01682379,0.12105342,-0.36465577,0.27861279,-0.47471801,0.00000000,-0.00000000
0.17708854,2.64916919,-5.38253647,0.00405562,-0.00587868,0.00000000,-0.00000000,0.56152351,-1.82712777,1.60151960,-3.32030487,0.04580051,-0.01763936,0.11232892,-0.36952524,0.26713154,-0.47941845,0.00000000,-0.00000000
0.18309155,2.56848651,-5.37347518,0.00395729,-0.00587517,0.00000000,-0.00000000,0.54252025,-1.81740216,1.57047247,-3.29947608,0.04643326,-0.01843386,0.10421062,-0.37269994,0.25602151,-0.48240205,0.00000000,-0.00000000
0.18909455,2.49734106,-5.34796041,0.00386052,-0.00585505,0.00000000,-0.00000000,0.52621123,-1.79979560,1.54617444,-3.27026139,0.04727038,-0.01920603,0.09669834,-0.37409983,0.24541004,-0.48361970,0.00000000,-0.00000000
0.19509755,2.43605181,-5.30689153,0.00376621,-0.00581987,0.00000000,-0.00000000,0.51250208,-1.77463154,1.52852015,-3.23360147,0.04832783,-0.01995575,0.08978485,-0.37367450,0.23541905,-0.48304930,0.00000000,-0.00000000
0.20110055,2.38484465,-5.25139678,0.00367544,-0.00577147,0.00000000,-0.00000000,0.50130072,-1.74235912,1.51734442,-3.19051915,0.04961572,-0.02068400,0.08345739,-0.37140552,0.22616265,-0.48069740,0.00000000,-0.00000000
0.20710355,2.34385599,-5.18279860,0.00358939,-0.00571190,0.00000000,-0.00000000,0.49251899,-1.70354150,1.51243113,-3.14208593,0.05113774,-0.02139268,0.07769907,-0.36730788,0.21774504,-0.47659985,0.00000000,-0.00000000
0.21310655,2.31313599,-5.10257155,0.00350938,-0.00564337,0.00000000,-0.00000000,0.48607343,-1.65884063,1.51352121,-3.08938630,0.05289080,-0.02208439,0.07249013,-0.36143018,0.21025842,-0.47082139,0.00000000,-0.00000000
0.21910955,2.29265141,-5.01229434,0.00343674,-0.00556816,0.00000000,-0.00000000,0.48188514,-1.60899905,1.52031979,-3.03348159,0.05486490,-0.02276217,0.06780906,-0.35385372,0.20378129,-0.46345409,0.00000000,-0.00000000
0.22511256,2.28228810,-4.91359847,0.00337289,-0.00548856,0.00000000,-0.00000000,0.47987923,-1.55481935,1.53250220,-2.97537489,0.05704323,-0.02342913,0.06363347,-0.34469048,0.19837695,-0.45461476,0.00000000,-0.00000000
0.23111556,2.28185310,-4.80811567,0.00331920,-0.00540679,0.00000000,-0.00000000,0.47998353,-1.49714234,1.54971890,-2.91597878,0.05940252,-0.02408817,0.05994085,-0.33407997,0.19409240,-0.44444140,0.00000000,-0.00000000
0.23711856,2.29107639,-4.69742686,0.00327699,-0.00532493,0.00000000,-0.00000000,0.48212718,-1.43682456,1.57159921,-2.85608743,0.06191356,-0.02474160,0.05670906,-0.32218532,0.19095757,-0.43308892,0.00000000,-0.00000000
0.24312156,2.30961221,-4.58301506,0.00324750,-0.00524484,0.00000000,-0.00000000,0.48623887,-1.37471634,1.59775384,-2.79635450,0.06454203,-0.02539083,0.05391676,-0.30918849,0.18898496,-0.42072432,0.00000000,-0.00000000
0.24912456,2.33704010,-4.46622463,0.00323180,-0.00516815,0.00000000,-0.00000000,0.49224494,-1.31164094,1.62777640,-2.73727782,0.06724941,-0.02603604,0.05154362,-0.29528511,0.18816952,-0.40752157,0.00000000,-0.00000000
