energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.30115058,7.57675942,0.21105072,7.25106089,0.01357151,0.12609498,0.07529319,0.13378564
-4.29514757,7.74476325,0.21493730,7.41476483,0.01424584,0.12699477,0.07558920,0.13764932
-4.28914457,7.91472133,0.21922435,7.58033929,0.01493711,0.12774371,0.07573420,0.14174782
-4.28314157,8.08556023,0.22381218,7.74684846,0.01563806,0.12830018,0.07571168,0.14601698
-4.27713857,8.25615195,0.22860045,7.91330089,0.01634115,0.12862568,0.07550719,0.15038961
-4.27113557,8.42533498,0.23349044,8.07866639,0.01703876,0.12868649,0.07510918,0.15479700
-4.26513257,8.59193944,0.23838738,8.24189738,0.01772339,0.12845502,0.07450961,0.15917038
-4.25912956,8.75481618,0.24320261,8.40195440,0.01838791,0.12791103,0.07370458,0.16344247
-4.25312656,8.91286884,0.24785555,8.55783504,0.01902570,0.12704251,0.07269466,0.16754892
-4.24712356,9.06508778,0.25227552,8.70860533,0.01963094,0.12584628,0.07148516,0.17142987
-4.24112056,9.21058448,0.25640326,8.85343211,0.02019873,0.12432820,0.07008613,0.17503127
-4.23511756,9.34862449,0.26019226,8.99161463,0.02072533,0.12250306,0.06851225,0.17830619
-4.22911456,9.47865712,0.26360961,9.12261350,0.02120825,0.12039420,0.06678244,0.18121600
-4.22311156,9.60033981,0.26663671,9.24607502,0.02164641,0.11803267,0.06491944,0.18373132
-4.21710855,9.71355523,0.26926943,9.36184889,0.02204025,0.11545628,0.06294916,0.18583272
-4.21110555,9.81841949,0.27151801,9.46999767,0.02239172,0.11270834,0.06089996,0.18751122
-4.20510255,9.91528000,0.27340651,9.57079641,0.02270436,0.10983622,0.05880184,0.18876841
-4.19909955,10.00470221,0.27497190,9.66472171,0.02298320,0.10688986,0.05668563,0.18961629
-4.19309655,10.08744483,0.27626279,9.75242968,0.02323473,0.10392022,0.05458218,0.19007678
-4.18709355,10.16442394,0.27733782,9.83472317,0.02346673,0.10097774,0.05252155,0.19018084
-4.18109055,10.23666713,0.27826371,9.91250916,0.02368812,0.09811087,0.05053230,0.18996729
-4.17508754,10.30525927,0.27911318,9.98674800,0.02390877,0.09536482,0.04864089,0.18948138
-4.16908454,10.37128237,0.27996255,10.05839677,0.02413918,0.09278034,0.04687115,0.18877306
-4.16308154,10.43575253,0.28088939,10.12834956,0.02439030,0.09039288,0.04524393,0.18789514
-4.15707854,10.49955708,0.28197002,10.19737778,0.02467316,0.08823187,0.04377683,0.18690127
-4.15107554,10.56339555,0.28327721,10.26607403,0.02499863,0.08632032,0.04248410,0.18584397
-4.14507254,10.62772792,0.28487796,10.33480280,0.02537709,0.08467461,0.04137666,0.18477276
-4.13906953,10.69273334,0.28683154,10.40366117,0.02581817,0.08330458,0.04046220,0.18373234
-4.13306653,10.75828210,0.28918793,10.47245235,0.02633052,0.08221382,0.03974544,0.18276115
-4.12706353,10.82392298,0.29198651,10.54067389,0.02692159,0.08140014,0.03922836,0.18189014
-4.12106053,10.88888723,0.29525535,10.60752205,0.02759745,0.08085622,0.03891058,0.18114198
-4.11505753,10.95210942,0.29901078,10.67191248,0.02836272,0.08057037,0.03878970,0.18053065
-4.10905453,11.01226454,0.30325752,10.73251660,0.02922047,0.08052732,0.03886166,0.18006140
-4.10305153,11.06781946,0.30798918,10.78781194,0.03017225,0.08070913,0.03912107,0.17973120
-4.09704852,11.11709623,0.31318909,10.83614398,0.03121812,0.08109596,0.03956149,0.17952950
-4.09104552,11.15834361,0.31883143,10.87579593,0.03235670,0.08166689,0.04017567,0.17943931
-4.08504252,11.18981288,0.32488254,10.90506262,0.03358533,0.08240055,0.04095568,0.17943852
-4.07903952,11.20983342,0.33130226,10.92232428,0.03490015,0.08327570,0.04189298,0.17950137
-4.07303652,11.21688381,0.33804528,10.92611576,0.03629620,0.08427160,0.04297841,0.17959999
-4.06703352,11.20965403,0.34506225,10.91518723,0.03776760,0.08536827,0.04420210,0.17970589
-4.06103052,11.18709536,0.35230077,10.88855269,0.03930753,0.08654656,0.04555331,0.17979128
-4.05502751,11.14845495,0.35970595,10.84552362,0.04090836,0.08778805,0.04702022,0.17983030
-4.04902451,11.09329327,0.36722072,10.78572580,0.04256158,0.08907491,0.04858966,0.17979979
-4.04302151,11.02148369,0.37478571,10.70909872,0.04425781,0.09038955,0.05024691,0.17967998
-4.03701851,10.93319469,0.38233888,10.61587779,0.04598668,0.09171426,0.05197542,0.17945466
-4.03101551,10.82885620,0.38981488,10.50656112,0.04773674,0.09303087,0.05375662,0.17911120
-4.02501251,10.70911287,0.39714428,10.38186327,0.04949532,0.09432031,0.05556986,0.17864012
-4.01900950,10.57476779,0.40425281,10.24265946,0.05124845,0.09556239,0.05739229,0.17803464
-4.01300650,10.42672074,0.41106074,10.08992433,0.05298070,0.09673557,0.05919904,0.17728988
-4.00700350,10.26590558,0.41748252,9.92466953,0.05467520,0.09781691,0.06096336,0.17640214
-4.00100050,10.09323121,0.42342695,9.74788455,0.05631361,0.09878220,0.06265703,0.17536811
-3.99499750,9.90953041,0.42879784,9.56048503,0.05787627,0.09960626,0.06425080,0.17418423
-3.98899450,9.71552007,0.43349536,9.36327185,0.05934244,0.10026342,0.06571505,0.17284623
-3.98299150,9.51177558,0.43741809,9.15690393,0.06069058,0.10072820,0.06702052,0.17134886
-3.97698849,9.29872116,0.44046577,8.94188635,0.06189887,0.10097606,0.06813911,0.16968599
-3.97098549,9.07663655,0.44254259,8.71857435,0.06294571,0.10098438,0.06904481,0.16785093
-3.96498249,8.84567947,0.44356112,8.48719281,0.06381042,0.10073343,0.06971458,0.16583708
-3.95897949,8.60592203,0.44344643,8.24786926,0.06447397,0.10020736,0.07012928,0.16363889
-3.95297649,8.35739824,0.44214036,8.00067817,0.06491970,0.09939512,0.07027448,0.16125289
-3.94697349,8.10015908,0.43960568,7.74569266,0.06513410,0.09829138,0.07014127,0.15867902
-3.94097049,7.83433094,0.43582976,7.48304015,0.06510754,0.09689711,0.06972675,0.15592183
-3.93496748,7.56017303,0.43082761,7.21295744,0.06483491,0.09522010,0.06903456,0.15299178
-3.92896448,7.27812951,0.42464403,6.93584122,0.06431610,0.09327515,0.06807501,0.14990627
-3.92296148,6.98887241,0.41735457,6.65229031,0.06355639,0.09108396,0.06686508,0.14669043
-3.91695848,6.69333191,0.40906532,6.36313632,0.06256660,0.08867476,0.06542816,0.14337770
-3.91095548,6.39271184,0.39991134,6.06946044,0.06136307,0.08608167,0.06379349,0.14000986
-3.90495248,6.08848868,0.39005374,5.77259497,0.05996743,0.08334365,0.06199542,0.13663676
-3.89894947,5.78239391,0.37967552,5.47410903,0.05840609,0.08050344,0.06007240,0.13331560
-3.89294647,5.47638047,0.36897641,5.17577938,0.05670967,0.07760609,0.05806586,0.13010981
-3.88694347,5.17257509,0.35816670,4.87954768,0.05491213,0.07469754,0.05601886,0.12708752
-3.88094047,4.87321910,0.34746062,4.58746677,0.05304983,0.07182305,0.05397468,0.12431989
-3.87493747,4.58060125,0.33706941,4.30163898,0.05116053,0.06902568,0.05197542,0.12187910
-3.86893447,4.29698609,0.32719454,4.02415011,0.04928230,0.06634495,0.05006051,0.11983644
-3.86293147,4.02454211,0.31802132,3.75700254,0.04745243,0.06381551,0.04826544,0.11826029
-3.85692846,3.76527342,0.30971336,3.50205138,0.04570646,0.06146623,0.04662050,0.11721442
-3.85092546,3.52095864,0.30240803,3.26094687,0.04407725,0.05931939,0.04514979,0.11675645
-3.84492246,3.29310011,0.29621324,3.03508595,0.04259425,0.05739038,0.04387044,0.11693673
-3.83891946,3.08288575,0.29120568,2.82557531,0.04128288,0.05568751,0.04279210,0.11779772
-3.83291646,2.89116513,0.28743055,2.63320742,0.04016416,0.05421237,0.04191669,0.11937369
-3.82691346,2.71844063,0.28490281,2.45845031,0.03925455,0.05296031,0.04123852,0.12169110
-3.82091046,2.56487325,0.28360978,2.30145093,0.03856589,0.05192131,0.04074462,0.12476925
-3.81490745,2.43030227,0.28351500,2.16205142,0.03810569,0.05108102,0.04041544,0.12862145
-3.80890445,2.31427693,0.28456297,2.03981660,0.03787741,0.05042195,0.04022574,0.13325638
-3.80290145,2.21609777,0.28668456,1.93407084,0.03788099,0.04992479,0.04014572,0.13867967
-3.79689845,2.13486495,0.28980266,1.84394171,0.03811340,0.04956965,0.04014229,0.14489549
-3.79089545,2.06953036,0.29383781,1.76840780,0.03856928,0.04933734,0.04018047,0.15190797
-3.78489245,2.01895064,0.29871327,1.70634801,0.03924149,0.04921044,0.04022484,0.15972232
-3.77888944,1.98193802,0.30435947,1.65658959,0.04012176,0.04917424,0.04024092,0.16834560
-3.77288644,1.95730636,0.31071733,1.61795257,0.04120106,0.04921737,0.04019656,0.17778686
-3.76688344,1.94391023,0.31774038,1.58928859,0.04247003,0.04933222,0.04006312,0.18805668
-3.76088044,1.94067533,0.32539558,1.56951249,0.04391916,0.04951509,0.03981650,0.19916603
-3.75487744,1.94661923,0.33366263,1.55762572,0.04553889,0.04976599,0.03943794,0.21112452
-3.74887444,1.96086205,0.34253220,1.55273097,0.04731950,0.05008825,0.03891457,0.22393798
-3.74287144,1.98262749,0.35200278,1.55403827,0.04925089,0.05048786,0.03823974,0.23760561
-3.73686843,2.01123485,0.36207681,1.56086295,0.05132230,0.05097264,0.03741298,0.25211685
-3.73086543,2.04608377,0.37275609,1.57261672,0.05352191,0.05155136,0.03643981,0.26744800
-3.72486243,2.08663322,0.38403701,1.58879297,0.05583639,0.05223266,0.03533123,0.28355909
-3.71885943,2.13237701,0.39590575,1.60894832,0.05825048,0.05302413,0.03410308,0.30039099
-3.71285643,2.18281797,0.40833414,1.63268173,0.06074668,0.05393140,0.03277515,0.31786310
-3.70685343,2.23744303,0.42127611,1.65961337,0.06330496,0.05495733,0.03137026,0.33587191
-3.70085043,2.29570104,0.43466534,1.68936459,0.06590265,0.05610148,0.02991321,0.35429041
-3.69484742,2.35698542,0.44841415,1.72154071,0.06851446,0.05735973,0.02842970,0.37296864
-3.68884442,2.42062250,0.46241379,1.75571759,0.07111270,0.05872417,0.02694534,0.39173538
-3.68284142,2.48586685,0.47653623,1.79143297,0.07366770,0.06018325,0.02548467,0.41040103
-3.67683842,2.55190359,0.49063723,1.82818295,0.07614832,0.06172220,0.02407032,0.42876146
-3.67083542,2.61785781,0.50456078,1.86542372,0.07852272,0.06332366,0.02272228,0.44660293
-3.66483242,2.68281029,0.51814448,1.90257822,0.08075909,0.06496849,0.02145740,0.46370763
-3.65882941,2.74581857,0.53122566,1.93904706,0.08282661,0.06663683,0.02028892,0.47985979
-3.65282641,2.80594202,0.54364796,1.97422296,0.08469629,0.06830911,0.01922636,0.49485194
-3.64682341,2.86226929,0.55526790,2.00750750,0.08634189,0.06996726,0.01827541,0.50849115
-3.64082041,2.91394654,0.56596129,2.03832913,0.08774070,0.07159584,0.01743808,0.52060487
-3.63481741,2.96020481,0.57562891,2.06616120,0.08887418,0.07318308,0.01671296,0.53104613
-3.62881441,3.00038489,0.58420146,2.09053895,0.08972851,0.07472186,0.01609558,0.53969788
-3.62281141,3.03395859,0.59164337,2.11107442,0.09029494,0.07621052,0.01557892,0.54647636
-3.61680840,3.06054516,0.59795540,2.12746858,0.09056985,0.07765344,0.01515386,0.55133323
-3.61080540,3.07992239,0.60317598,2.13952002,0.09055475,0.07906148,0.01480982,0.55425657
-3.60480240,3.09203189,0.60738121,2.14712997,0.09025601,0.08045210,0.01453528,0.55527068
-3.59879940,3.09697868,0.61068363,2.15030341,0.08968439,0.08184929,0.01431833,0.55443483
-3.59279640,3.09502531,0.61322990,2.14914668,0.08885451,0.08328328,0.01414722,0.55184099
-3.58679340,3.08658122,0.61519742,2.14386159,0.08778413,0.08478999,0.01401076,0.54761076
-3.58079040,3.07218802,0.61679016,2.13473684,0.08649342,0.08641031,0.01389875,0.54189181
-3.57478739,3.05250170,0.61823388,2.12213717,0.08500419,0.08818912,0.01380224,0.53485379
-3.56878439,3.02827272,0.61977083,2.10649094,0.08333906,0.09017427,0.01371381,0.52668413
-3.56278139,3.00032501,0.62165413,2.08827686,0.08152083,0.09241524,0.01362765,0.51758385
-3.55677839,2.96953472,0.62414201,2.06801048,0.07957174,0.09496184,0.01353970,0.50776343
-3.55077539,2.93680962,0.62749195,2.04623108,0.07751298,0.09786271,0.01344759,0.49743912
-3.54477239,2.90306975,0.63195484,2.02348935,0.07536424,0.10116376,0.01335062,0.48682945
-3.53876938,2.86922987,0.63776922,2.00033639,0.07314344,0.10490659,0.01324967,0.47615224
-3.53276638,2.83618400,0.64515571,1.97731414,0.07086652,0.10912690,0.01314708,0.46562207
-3.52676338,2.80479232,0.65431163,1.95494761,0.06854741,0.11385281,0.01304649,0.45544808
-3.52076038,2.77587037,0.66540589,1.93373861,0.06619812,0.11910341,0.01295273,0.44583220
-3.51475738,2.75018052,0.67857435,1.91416137,0.06382888,0.12488728,0.01287172,0.43696766
-3.50875438,2.72842565,0.69391552,1.89665948,0.06144837,0.13120122,0.01281029,0.42903777
-3.50275138,2.71124458,0.71148700,1.88164423,0.05906407,0.13802920,0.01277619,0.42221485
-3.49674837,2.69920920,0.73130266,1.86949396,0.05668253,0.14534160,0.01277795,0.41665934
-3.49074537,2.69282285,0.75333064,1.86055415,0.05430976,0.15309477,0.01282490,0.41251882
-3.48474237,2.69251968,0.77749255,1.85513800,0.05195156,0.16123100,0.01292710,0.40992720
-3.47873937,2.69866465,0.80366371,1.85352698,0.04961379,0.16967893,0.01309536,0.40900378
-3.47273637,2.71155375,0.83167476,1.85597127,0.04730267,0.17835446,0.01334116,0.40985219
-3.46673337,2.73141422,0.86131453,1.86268962,0.04502496,0.18716210,0.01367665,0.41255938
-3.46073037,2.75840428,0.89233414,1.87386832,0.04278809,0.19599684,0.01411447,0.41719432
-3.45472736,2.79261217,0.92445231,1.88965916,0.04060022,0.20474644,0.01466769,0.42380667
-3.44872436,2.83405403,0.95736158,1.91017606,0.03847021,0.21329406,0.01534953,0.43242529
-3.44272136,2.88267058,0.99073524,1.93549025,0.03640753,0.22152124,0.01617306,0.44305653
-3.43671836,2.93832214,1.02423466,1.96562401,0.03442209,0.22931099,0.01715088,0.45568247
-3.43071536,3.00078223,1.05751658,2.00054305,0.03252400,0.23655090,0.01829458,0.47025898
-3.42471236,3.06972955,1.09024009,2.04014753,0.03072331,0.24313623,0.01961428,0.48671374
-3.41870935,3.14473866,1.12207279,2.08426228,0.02902964,0.24897268,0.02111801,0.50494419
-3.41270635,3.22526995,1.15269602,2.13262651,0.02745189,0.25397880,0.02281108,0.52481570
-3.40670335,3.31065920,1.18180874,2.18488365,0.02599785,0.25808794,0.02469545,0.54615978
-3.40070035,3.40010786,1.20912998,2.24057198,0.02467385,0.26124962,0.02676913,0.56877284
-3.39469735,3.49267488,1.23439988,2.29911691,0.02348448,0.26343023,0.02902557,0.59241538
-3.38869435,3.58727125,1.25737938,2.35982569,0.02243228,0.26461314,0.03145321,0.61681201
-3.38269135,3.68265832,1.27784874,2.42188548,0.02151749,0.26479815,0.03403514,0.64165234
-3.37668834,3.77745128,1.29560534,2.48436543,0.02073798,0.26400037,0.03674888,0.66659310
-3.37068534,3.87012849,1.31046097,2.54622365,0.02008907,0.26224867,0.03956642,0.69126145
-3.36468234,3.95904773,1.32223927,2.60631934,0.01956360,0.25958369,0.04245438,0.71525980
-3.35867934,4.04246974,1.33077358,2.66343046,0.01915202,0.25605571,0.04537448,0.73817197
-3.35267634,4.11858915,1.33590573,2.71627685,0.01884252,0.25172239,0.04828415,0.75957083
-3.34667334,4.18557245,1.33748612,2.76354845,0.01862135,0.24664657,0.05113746,0.77902727
-3.34067034,4.24160221,1.33537515,2.80393789,0.01847316,0.24089427,0.05388613,0.79612018
-3.33466733,4.28492614,1.32944641,2.83617643,0.01838135,0.23453291,0.05648079,0.81044729
-3.32866433,4.31390932,1.31959120,2.85907197,0.01832858,0.22762998,0.05887230,0.82163638
-3.32266133,4.32708751,1.30572457,2.87154756,0.01829724,0.22025203,0.06101323,0.82935653
-3.31665833,4.32321901,1.28779216,2.87267876,0.01826998,0.21246410,0.06285921,0.83332881
-3.31065533,4.30133288,1.26577772,2.86172804,0.01823015,0.20432948,0.06437040,0.83333598
-3.30465233,4.26077081,1.23971059,2.83817466,0.01816236,0.19590992,0.06551273,0.82923076
-3.29864932,4.20122050,1.20967258,2.80173830,0.01805286,0.18726590,0.06625902,0.82094215
-3.29264632,4.12273871,1.17580379,2.75239542,0.01788991,0.17845725,0.06658992,0.80847952
-3.28664332,4.02576237,1.13830674,2.69038707,0.01766412,0.16954372,0.06649454,0.79193420
-3.28064032,3.91110702,1.09744838,2.61621792,0.01736864,0.16058555,0.06597085,0.77147831
-3.27463732,3.77995217,1.05355981,2.53064614,0.01699925,0.15164395,0.06502571,0.74736110
-3.26863432,3.63381414,1.00703335,2.43466460,0.01655444,0.14278133,0.06367468,0.71990253
-3.26263132,3.47450730,0.95831705,2.32947412,0.01603530,0.13406135,0.06194148,0.68948475
-3.25662831,3.30409530,0.90790680,2.21644986,0.01544534,0.12554867,0.05985721,0.65654145
-3.25062531,3.12483450,0.85633626,2.09710234,0.01479033,0.11730843,0.05745932,0.62154581
-3.24462231,2.93911180,0.80416507,1.97303482,0.01407791,0.10940542,0.05479044,0.58499743
-3.23861931,2.74937971,0.75196583,1.84589877,0.01331730,0.10190311,0.05189703,0.54740878
-3.23261631,2.55809126,0.70031040,1.71734932,0.01251890,0.09486240,0.04882798,0.50929180
-3.22661331,2.36763736,0.64975623,1.58900249,0.01169390,0.08834030,0.04563326,0.47114508
-3.22061031,2.18028895,0.60083309,1.46239573,0.01085391,0.08238855,0.04236251,0.43344219
-3.21460730,1.99814607,0.55403100,1.33895325,0.01001058,0.07705226,0.03906381,0.39662147
-3.20860430,1.82309548,0.50978968,1.21995716,0.00917531,0.07236864,0.03578255,0.36107771
-3.20260130,1.65677784,0.46848999,1.10652520,0.00835896,0.06836587,0.03256051,0.32715577
-3.19659830,1.50056531,0.43044757,0.99959549,0.00757163,0.06506225,0.02943515,0.29514645
-3.19059530,1.35554962,0.39590902,0.89991833,0.00682256,0.06246553,0.02643903,0.26528444
-3.18459230,1.22254032,0.36505052,0.80805494,0.00612001,0.06057266,0.02359957,0.23774838
-3.17858929,1.10207258,0.33797894,0.72438249,0.00547129,0.05936977,0.02093893,0.21266281
-3.17258629,0.99442340,0.31473529,0.64910481,0.00488275,0.05883260,0.01847413,0.19010182
-3.16658329,0.89963511,0.29530031,0.58226782,0.00435998,0.05892723,0.01621730,0.17009402
-3.16058029,0.81754454,0.27960183,0.52377872,0.00390787,0.05961122,0.01417613,0.15262867
-3.15457729,0.74781634,0.26752362,0.47342782,0.00353086,0.06083498,0.01235436,0.13766246
-3.14857429,0.68997885,0.25891530,0.43091201,0.00323311,0.06254354,0.01075236,0.12512678
-3.14257129,0.64346107,0.25360284,0.39585875,0.00301875,0.06467844,0.00936780,0.11493500
-3.13656828,0.60762900,0.25139929,0.36784968,0.00289209,0.06717991,0.00819628,0.10698953
-3.13056528,0.58182025,0.25211517,0.34644297,0.00285778,0.06998900,0.00723190,0.10118846
-3.12456228,0.56537563,0.25556819,0.33119356,0.00292107,0.07304988,0.00646792,0.09743135
-3.11855928,0.55766658,0.26159183,0.32167089,0.00308785,0.07631188,0.00589715,0.09562421
-3.11255628,0.55811790,0.27004237,0.31747337,0.00336484,0.07973149,0.00551250,0.09568335
-3.10655328,0.56622486,0.28080412,0.31823948,0.00375953,0.08327397,0.00530722,0.09753804
-3.10055028,0.58156454,0.29379254,0.32365520,0.00428024,0.08691471,0.00527518,0.10113198
-3.09454727,0.60380102,0.30895505,0.33345763,0.00493599,0.09064001,0.00541106,0.10642350
-3.08854427,0.63268466,0.32626957,0.34743514,0.00573635,0.09444747,0.00571035,0.11338453
-3.08254127,0.66804554,0.34574056,0.36542393,0.00669121,0.09834579,0.00616938,0.12199845
-3.07653827,0.70978168,0.36739306,0.38730164,0.00781051,0.10235398,0.00678525,0.13225690
-3.07053527,0.75784264,0.39126458,0.41297822,0.00910391,0.10650010,0.00755568,0.14415577
-3.06453227,0.81220946,0.41739551,0.44238472,0.01058036,0.11081943,0.00847884,0.15769045
-3.05852926,0.87287185,0.44581838,0.47546071,0.01224772,0.11535228,0.00955316,0.17285076
-3.05252626,0.93980402,0.47654651,0.51214078,0.01411229,0.12014139,0.01077715,0.18961557
-3.04652326,1.01294017,0.50956278,0.55234113,0.01617838,0.12522929,0.01214916,0.20794763
-3.04052026,1.09215121,0.54480906,0.59594682,0.01844788,0.13065538,0.01366722,0.22778869
-3.03451726,1.17722380,0.58217704,0.64280045,0.02091989,0.13645335,0.01532889,0.24905534
-3.02851426,1.26784317,0.62150110,0.69269298,0.02359038,0.14264864,0.01713116,0.27163566
-3.02251126,1.36358057,0.66255372,0.74535723,0.02645198,0.14925641,0.01907032,0.29538711
-3.01650825,1.46388651,0.70504398,0.80046454,0.02949386,0.15628004,0.02114201,0.32013572
-3.01050525,1.56809023,0.74861932,0.85762491,0.03270170,0.16371015,0.02334120,0.34567668
-3.00450225,1.67540589,0.79287087,0.91639078,0.03605790,0.17152439,0.02566226,0.37177657
-2.99849925,1.78494540,0.83734216,0.97626440,0.03954178,0.17968794,0.02809910,0.39817707
-2.99249625,1.89573763,0.88154106,1.03670856,0.04313006,0.18815468,0.03064532,0.42460012
-2.98649325,2.00675323,0.92495436,1.09716027,0.04679743,0.19686903,0.03329442,0.45075449
-2.98049025,2.11693404,0.96706458,1.15704679,0.05051718,0.20576835,0.03604001,0.47634332
-2.97448724,2.22522592,1.00736798,1.21580325,0.05426202,0.21478569,0.03887603,0.50107255
-2.96848424,2.33061314,1.04539305,1.27289101,0.05800489,0.22385289,0.04179702,0.52465979
-2.96248124,2.43215299,1.08071844,1.32781583,0.06171975,0.23290367,0.04479838,0.54684328
-2.95647824,2.52900852,1.11298935,1.38014491,0.06538248,0.24187663,0.04787654,0.56739048
-2.95047524,2.62047784,1.14193144,1.42952178,0.06897154,0.25071794,0.05102925,0.58610597
-2.94447224,2.70601829,1.16736146,1.47567828,0.07246862,0.25938353,0.05425567,0.60283824
-2.93846923,2.78526416,1.18919387,1.51844293,0.07585906,0.26784069,0.05755655,0.61748495
-2.93246623,2.85803671,1.20744306,1.55774503,0.07913212,0.27606885,0.06093428,0.62999654
-2.92646323,2.92434599,1.22222083,1.59361427,0.08228103,0.28405963,0.06439294,0.64037778
-2.92046023,2.98438405,1.23372925,1.62617581,0.08530273,0.29181607,0.06793820,0.64868731
-2.91445723,3.03850979,1.24224912,1.65564078,0.08819751,0.29935105,0.07157721,0.65503506
-2.90845423,3.08722613,1.24812467,1.68229290,0.09096832,0.30668502,0.07531842,0.65957767
-2.90245123,3.13115054,1.25174516,1.70647164,0.09361999,0.31384325,0.07917129,0.66251202
-2.89644822,3.17098038,1.25352437,1.72855290,0.09615831,0.32085265,0.08314593,0.66406728
-2.89044522,3.20745493,1.25387916,1.74892810,0.09858901,0.32773842,0.08725267,0.66449568
-2.88444222,3.24131590,1.25320813,1.76798279,0.10091677,0.33452081,0.09150159,0.66406250
-2.87843922,3.27326858,1.25187156,1.78607597,0.10314431,0.34121209,0.09590197,0.66303566
-2.87243622,3.30394558,1.25017372,1.80352103,0.10527159,0.34781403,0.10046173,0.66167543
-2.86643322,3.33387491,1.24834853,1.82056948,0.10729520,0.35431597,0.10518678,0.66022470
-2.86043022,3.36345412,1.24654916,1.83739803,0.10920800,0.36069373,0.11008042,0.65890009
-2.85442721,3.39293158,1.24484221,1.85409995,0.11099906,0.36690931,0.11514273,0.65788450
-2.84842421,3.42239567,1.24320659,1.87068071,0.11265378,0.37291148,0.12037000,0.65732117
-2.84242121,3.45177230,1.24153719,1.88705833,0.11415440,0.37863726,0.12575418,0.65730951
-2.83641821,3.48083053,1.23965283,1.90306808,0.11548070,0.38401412,0.13128245,0.65790289
-2.83041521,3.50919575,1.23730809,1.91847122,0.11661087,0.38896280,0.13693685,0.65910834
-2.82441221,3.53636945,1.23420820,1.93296724,0.11752256,0.39340065,0.14269406,0.66088807
-2.81840920,3.56175439,1.23002603,1.94620876,0.11819402,0.39724518,0.14852532,0.66316270
-2.81240620,3.58468365,1.22442035,1.95781827,0.11860517,0.40041777,0.15439656,0.66581610
-2.80640320,3.60445216,1.21705412,1.96740595,0.11873869,0.40284721,0.16026865,0.66870131
-2.80040020,3.62034894,1.20761206,1.97458743,0.11858088,0.40447295,0.16609794,0.67164761
-2.79439720,3.63168901,1.19581656,1.97900104,0.11812239,0.40524799,0.17183700,0.67446814
-2.78839420,3.63784330,1.18144113,1.98032354,0.11735871,0.40514110,0.17743559,0.67696794
-2.78239120,3.63826584,1.16432102,1.97828400,0.11629040,0.40413862,0.18284187,0.67895209
-2.77638819,3.63251741,1.14436060,1.97267537,0.11492307,0.40224544,0.18800385,0.68023360
-2.77038519,3.62028496,1.12153737,1.96336345,0.11326718,0.39948549,0.19287101,0.68064101
-2.76438219,3.60139674,1.09590277,1.95029329,0.11133753,0.39590158,0.19739607,0.68002523
-2.75837919,3.57583289,1.06757986,1.93349290,0.10915270,0.39155480,0.20153684,0.67826560
-2.75237619,3.54373162,1.03675850,1.91307457,0.10673435,0.38652340,0.20525815,0.67527507
-2.74637319,3.50539096,1.00368833,1.88923372,0.10410640,0.38090134,0.20853363,0.67100412
-2.74037019,3.46126639,0.96867007,1.86224572,0.10129435,0.37479661,0.21134740,0.66544363
-2.73436718,3.41196437,0.93204590,1.83246063,0.09832448,0.36832927,0.21369543,0.65862631
-2.72836418,3.35823198,0.89418919,1.80029620,0.09522330,0.36162928,0.21558657,0.65062687
-2.72236118,3.30094266,0.85549419,1.76622915,0.09201697,0.35483431,0.21704311,0.64156068
-2.71635818,3.24107820,0.81636608,1.73078492,0.08873089,0.34808721,0.21810074,0.63158107
-2.71035518,3.17970712,0.77721159,1.69452584,0.08538948,0.34153356,0.21880801,0.62087516
-2.70435218,3.11795944,0.73843053,1.65803808,0.08201592,0.33531892,0.21922501,0.60965845
-2.69834917,3.05699840,0.70040826,1.62191724,0.07863213,0.32958603,0.21942151,0.59816802
-2.69234617,2.99798929,0.66350918,1.58675303,0.07525868,0.32447189,0.21947443,0.58665483
-2.68634317,2.94206632,0.62807136,1.55311321,0.07191483,0.32010469,0.21946484,0.57537510
-2.68034017,2.89029816,0.59440202,1.52152716,0.06861853,0.31660083,0.21947448,0.56458114
-2.67433717,2.84365344,0.56277407,1.49246970,0.06538640,0.31406190,0.21958202,0.55451200
-2.66833417,2.80296729,0.53342346,1.46634552,0.06223371,0.31257182,0.21985931,0.54538425
-2.66233117,2.76891051,0.50654733,1.44347504,0.05917427,0.31219424,0.22036759,0.53738327
-2.65632816,2.74196251,0.48230290,1.42408223,0.05622032,0.31297035,0.22115407,0.53065558
-2.65032516,2.72238976,0.46080706,1.40828506,0.05338239,0.31491707,0.22224900,0.52530234
-2.64432216,2.71023075,0.44213652,1.39608917,0.05066905,0.31802597,0.22366337,0.52137465
-2.63831916,2.70528853,0.42632866,1.38738512,0.04808682,0.32226276,0.22538740,0.51887069
-2.63231616,2.70713153,0.41338291,1.38194972,0.04563995,0.32756752,0.22738998,0.51773500
-2.62631316,2.71510305,0.40326263,1.37945130,0.04333031,0.33385569,0.22961902,0.51785998
-2.62031016,2.72833903,0.39589749,1.37945904,0.04115738,0.34101979,0.23200283,0.51908956
-2.61430715,2.74579379,0.39118629,1.38145598,0.03911824,0.34893173,0.23445236,0.52122495
-2.60830415,2.76627259,0.38900003,1.38485518,0.03720770,0.35744575,0.23686435,0.52403218
-2.60230115,2.78846963,0.38918528,1.38901847,0.03541855,0.36640176,0.23912506,0.52725116
