energy_ev,total_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.26163082,1.47857024,0.31471081,0.00492570,0.80076816,0.00000000,0.73384376,0.71565075
-5.25562781,1.39565555,0.30339317,0.00469868,0.74668727,0.00000000,0.68105433,0.67933727
-5.24962481,1.31307333,0.29097798,0.00446400,0.69443213,0.00000000,0.63037944,0.64265254
-5.24362181,1.23113029,0.27758955,0.00422265,0.64409155,0.00000000,0.58189563,0.60579407
-5.23761881,1.15020096,0.26337543,0.00397600,0.59577684,0.00000000,0.53569444,0.56899623
-5.23161581,1.07071681,0.24850215,0.00372572,0.54961870,0.00000000,0.49188032,0.53252462
-5.22561281,0.99315350,0.23315038,0.00347375,0.50576341,0.00000000,0.45056804,0.49666950
-5.21960980,0.91801726,0.21750989,0.00322219,0.46436851,0.00000000,0.41187949,0.46173879
-5.21360680,0.84583076,0.20177443,0.00297326,0.42559826,0.00000000,0.37594058,0.42805085
-5.20760380,0.77711945,0.18613680,0.00272921,0.38961920,0.00000000,0.34287792,0.39592730
-5.20160080,0.71239877,0.17078435,0.00249223,0.35659585,0.00000000,0.31281593,0.36568630
-5.19559780,0.65216267,0.15589506,0.00226446,0.32668677,0.00000000,0.28587415,0.33763631
-5.18959480,0.59687391,0.14163427,0.00204787,0.30004104,0.00000000,0.26216493,0.31207065
-5.18359180,0.54695617,0.12815230,0.00184426,0.27679531,0.00000000,0.24179161,0.28926287
-5.17758879,0.50278821,0.11558279,0.00165523,0.25707128,0.00000000,0.22484696,0.26946309
-5.17158579,0.46469996,0.10404187,0.00148216,0.24097377,0.00000000,0.21141211,0.25289517
-5.16558279,0.43297040,0.09362814,0.00132621,0.22858921,0.00000000,0.20155561,0.23975480
-5.15957979,0.40782706,0.08442320,0.00118832,0.21998463,0.00000000,0.19533285,0.23020837
-5.15357679,0.38944687,0.07649270,0.00106926,0.21520705,0.00000000,0.19278554,0.22439258
-5.14757379,0.37795804,0.06988780,0.00096959,0.21428323,0.00000000,0.19394128,0.22241456
-5.14157079,0.37344260,0.06464677,0.00088974,0.21721976,0.00000000,0.19881324,0.22435253
-5.13556778,0.37593950,0.06079660,0.00082998,0.22400357,0.00000000,0.20739984,0.23025683
-5.12956478,0.38544781,0.05835451,0.00079049,0.23460271,0.00000000,0.21968446,0.24015115
-5.12356178,0.40192991,0.05732916,0.00077135,0.24896753,0.00000000,0.23563527,0.25403409
-5.11755878,0.42531465,0.05772149,0.00077254,0.26703235,0.00000000,0.25520517,0.27188082
-5.11155578,0.45550011,0.05952510,0.00079398,0.28871748,0.00000000,0.27833196,0.29364492
-5.10555278,0.49235630,0.06272610,0.00083551,0.31393185,0.00000000,0.30493878,0.31926040
-5.09954977,0.53572762,0.06730254,0.00089687,0.34257615,0.00000000,0.33493500,0.34864384
-5.09354677,0.58543522,0.07322331,0.00097771,0.37454646,0.00000000,0.36821749,0.38169685
-5.08754377,0.64127943,0.08044676,0.00107756,0.40973855,0.00000000,0.40467252,0.41830864
-5.08154077,0.70304235,0.08891898,0.00119580,0.44805245,0.00000000,0.44417815,0.45835891
-5.07553777,0.77049073,0.09857212,0.00133167,0.48939754,0.00000000,0.48660722,0.50172095
-5.06953477,0.84337922,0.10932266,0.00148419,0.53369767,0.00000000,0.53183080,0.54826489
-5.06353177,0.92145412,0.12107004,0.00165220,0.58089636,0.00000000,0.57972211,0.59786113
-5.05752876,1.00445745,0.13369570,0.00183432,0.63096157,0.00000000,0.63016066,0.65038373
-5.05152576,1.09213148,0.14706275,0.00202895,0.68388992,0.00000000,0.68303646,0.70571369
-5.04552276,1.18422347,0.16101636,0.00223427,0.73970998,0.00000000,0.73825408,0.76374184
-5.03951976,1.28049036,0.17538510,0.00244827,0.79848423,0.00000000,0.79573627,0.82437133
-5.03351676,1.38070330,0.18998320,0.00266876,0.86030943,0.00000000,0.85542690,0.88751934
-5.02751376,1.48465159,0.20461369,0.00289346,0.92531522,0.00000000,0.91729290,0.95311787
-5.02151076,1.59214579,0.21907262,0.00311996,0.99366057,0.00000000,0.98132503,1.02111346
-5.01550775,1.70301964,0.23315391,0.00334588,1.06552803,0.00000000,1.04753714,1.09146572
-5.00950475,1.81713043,0.24665499,0.00356888,1.14111586,0.00000000,1.11596396,1.16414451
-5.00350175,1.93435781,0.25938284,0.00378675,1.22062799,0.00000000,1.18665713,1.23912581
-4.99749875,2.05460053,0.27116024,0.00399748,1.30426212,0.00000000,1.25967965,1.31638640
-4.99149575,2.17777140,0.28183187,0.00419935,1.39219632,0.00000000,1.33509873,1.39589732
-4.98549275,2.30379027,0.29127015,0.00439096,1.48457454,0.00000000,1.41297727,1.47761663
-4.97948974,2.43257530,0.29938027,0.00457132,1.58149164,0.00000000,1.49336436,1.56148143
-4.97348674,2.56403287,0.30610433,0.00473988,1.68297862,0.00000000,1.57628491,1.64739980
-4.96748374,2.69804637,0.31142431,0.00489656,1.78898860,0.00000000,1.66172912,1.73524294
-4.96148074,2.83446461,0.31536358,0.00504176,1.89938439,0.00000000,1.74964204,1.82483799
-4.95547774,2.97309015,0.31798695,0.00517635,2.01392824,0.00000000,1.83991386,1.91596184
-4.94947474,3.11366837,0.31939908,0.00530166,2.13227434,0.00000000,1.93237129,2.00833660
-4.94347174,3.25587773,0.31974136,0.00541939,2.25396458,0.00000000,2.02677053,2.10162675
-4.93746873,3.39932184,0.31918730,0.00553161,2.37842787,0.00000000,2.12279224,2.19543844
-4.93146573,3.54352384,0.31793658,0.00564063,2.50498335,0.00000000,2.22003873,2.28932102
-4.92546273,3.68792327,0.31620800,0.00574895,2.63284719,0.00000000,2.31803362,2.38277080
-4.91945973,3.83187597,0.31423158,0.00585915,2.76114314,0.00000000,2.41622406,2.47523698
-4.91345673,3.97465678,0.31224015,0.00597378,2.88891626,0.00000000,2.51398550,2.56612951
-4.90745373,4.11546513,0.31046071,0.00609526,3.01514932,0.00000000,2.61062878,2.65482851
-4.90145073,4.25343327,0.30910599,0.00622583,3.13878144,0.00000000,2.70540948,2.74069502
-4.89544772,4.38763681,0.30836639,0.00636736,3.25872796,0.00000000,2.79753905,2.82308224
-4.88944472,4.51710712,0.30840277,0.00652138,3.37390104,0.00000000,2.88619743,2.90134717
-4.88344172,4.64084502,0.30934026,0.00668894,3.48323002,0.00000000,2.97054674,2.97486182
-4.87743872,4.75783546,0.31126335,0.00687055,3.58568095,0.00000000,3.04974557,3.04302370
-4.87143572,4.86706243,0.31421245,0.00706619,3.68027453,0.00000000,3.12296354,3.10526514
-4.86543272,4.96752381,0.31818196,0.00727525,3.76610208,0.00000000,3.18939568,3.16106115
-4.85942971,5.05824579,0.32312007,0.00749655,3.84233899,0.00000000,3.24827621,3.20993565
-4.85342671,5.13829648,0.32893013,0.00772830,3.90825553,0.00000000,3.29889168,3.25146598
-4.84742371,5.20679868,0.33547360,0.00796819,3.96322488,0.00000000,3.34059299,3.28528580
-4.84142071,5.26294165,0.34257447,0.00821342,4.00672848,0.00000000,3.37280622,3.31108650
-4.83541771,5.30599193,0.35002501,0.00846071,4.03835894,0.00000000,3.39504222,3.32861744
-4.82941471,5.33530329,0.35759257,0.00870646,4.05782072,0.00000000,3.40690486,3.33768522
-4.82341171,5.35032593,0.36502726,0.00894673,4.06492896,0.00000000,3.40809779,3.33815251
-4.81740870,5.35061514,0.37207027,0.00917743,4.05960706,0.00000000,3.39842994,3.32993667
-4.81140570,5.33583934,0.37846247,0.00939436,4.04188309,0.00000000,3.37781951,3.31300848
-4.80540270,5.30578774,0.38395303,0.00959332,4.01188571,0.00000000,3.34629663,3.28739132
-4.79939970,5.26037758,0.38830783,0.00977025,3.96983973,0.00000000,3.30400465,3.25316091
-4.79339670,5.19966075,0.39131733,0.00992129,3.91606168,0.00000000,3.25119999,3.21044575
-4.78739370,5.12382975,0.39280372,0.01004295,3.85095549,0.00000000,3.18825061,3.15942826
-4.78139070,5.03322275,0.39262706,0.01013214,3.77500831,0.00000000,3.11563311,3.10034638
-4.77538769,4.92832735,0.39069030,0.01018630,3.68878655,0.00000000,3.03392843,3.03349573
-4.76938469,4.80978293,0.38694306,0.01020350,3.59293202,0.00000000,2.94381615,2.95923177
-4.76338169,4.67838110,0.38138411,0.01018247,3.48815799,0.00000000,2.84606750,2.87797188
-4.75737869,4.53506409,0.37406244,0.01012270,3.37524505,0.00000000,2.74153712,2.79019693
-4.75137569,4.38092083,0.36507717,0.01002449,3.25503650,0.00000000,2.63115368,2.69645219
-4.74537269,4.21718053,0.35457614,0.00988892,3.12843328,0.00000000,2.51590947,2.59734708
-4.73936968,4.04520381,0.34275353,0.00971798,2.99638794,0.00000000,2.39684928,2.49355378
-4.73336668,3.86647131,0.32984649,0.00951446,2.85989795,0.00000000,2.27505850,2.38580437
-4.72736368,3.68257003,0.31613114,0.00928201,2.71999790,0.00000000,2.15165099,2.27488647
-4.72136068,3.49517754,0.30191797,0.00902511,2.57775088,0.00000000,2.02775663,2.16163744
-4.71535768,3.30604436,0.28754693,0.00874899,2.43423881,0.00000000,1.90450897,2.04693707
-4.70935468,3.11697490,0.27338236,0.00845961,2.29055211,0.00000000,1.78303306,1.93169895
-4.70335168,2.92980722,0.25980778,0.00816357,2.14777861,0.00000000,1.66443368,1.81686071
-4.69734867,2.74639200,0.24722085,0.00786807,2.00699192,0.00000000,1.54978405,1.70337325
-4.69134567,2.56857097,0.23602825,0.00758075,1.86923966,0.00000000,1.44011508,1.59218932
-4.68534267,2.39815506,0.22664074,0.00730962,1.73553143,0.00000000,1.33640519,1.48425149
-4.67933967,2.23690247,0.21946812,0.00706297,1.60682703,0.00000000,1.23957072,1.38047992
-4.67333667,2.08649666,0.21491412,0.00684915,1.48402499,0.00000000,1.15045672,1.28175993
-4.66733367,1.94852445,0.21337105,0.00667650,1.36795160,0.00000000,1.06982824,1.18892972
-4.66133067,1.82445411,0.21521396,0.00655317,1.25935062,0.00000000,0.99836179,1.10276826
-4.65532766,1.71561339,0.22079432,0.00648691,1.15887387,0.00000000,0.93663702,1.02398351
-4.64932466,1.62316763,0.23043302,0.00648495,1.06707271,0.00000000,0.88512843,0.95320101
-4.64332166,1.54809784,0.24441253,0.00655374,0.98439059,0.00000000,0.84419721,0.89095311
-4.63731866,1.49117893,0.26296843,0.00669880,0.91115674,0.00000000,0.81408310,0.83766865
-4.63131566,1.45295838,0.28628014,0.00692452,0.84758100,0.00000000,0.79489649,0.79366352
-4.62531266,1.43373570,0.31446123,0.00723393,0.79375005,0.00000000,0.78661086,0.75913198
-4.61930965,1.43354329,0.34754953,0.00762853,0.74962491,0.00000000,0.78905602,0.73413917
-4.61330665,1.45212954,0.38549740,0.00810815,0.71503997,0.00000000,0.80191235,0.71861483
-4.60730365,1.48894489,0.42816268,0.00867075,0.68970364,0.00000000,0.82470663,0.71234879
-4.60130065,1.54313210,0.47530099,0.00931236,0.67320069,0.00000000,0.85680999,0.71498831
-4.59529765,1.61352183,0.52655972,0.01002697,0.66499654,0.00000000,0.89743851,0.72603780
-4.58929465,1.69863456,0.58147470,0.01080654,0.66444346,0.00000000,0.94565699,0.74486129
-4.58329165,1.79669000,0.63946985,0.01164104,0.67078908,0.00000000,1.00038650,0.77068789
-4.57728864,1.90562498,0.69986046,0.01251854,0.68318702,0.00000000,1.06041598,0.80262078
-4.57128564,2.02312027,0.76186041,0.01342537,0.70070989,0.00000000,1.12441827,0.83964959
-4.56528264,2.14663679,0.82459375,0.01434640,0.72236448,0.00000000,1.19097059,0.88066665
-4.55927964,2.27346105,0.88711032,0.01526527,0.74710919,0.00000000,1.25857937,0.92448676
-4.55327664,2.40075914,0.94840562,0.01616484,0.77387326,0.00000000,1.32570903,0.96987034
-4.54727364,2.52563823,1.00744409,0.01702755,0.80157765,0.00000000,1.39081411,1.01554956
-4.54127064,2.64521394,1.06318547,0.01783586,0.82915693,0.00000000,1.45237387,1.06025671
-4.53526763,2.75668149,1.11461307,0.01857277,0.85558182,0.00000000,1.50892834,1.10275409
-4.52926463,2.85738812,1.16076308,0.01922227,0.87988150,0.00000000,1.55911450,1.14186435
-4.52326163,2.94490409,1.20075358,0.01976981,0.90116511,0.00000000,1.60170123,1.17650030
-4.51725863,3.01708932,1.23381206,0.02020276,0.91864164,0.00000000,1.63562172,1.20569287
-4.51125563,3.07215288,1.25930022,0.02051078,0.93163742,0.00000000,1.66000186,1.22861623
-4.50525263,3.10870255,1.27673474,0.02068613,0.93961057,0.00000000,1.67418331,1.24460884
-4.49924962,3.12578216,1.28580309,0.02072391,0.94216172,0.00000000,1.67774028,1.25318958
-4.49324662,3.12289492,1.28637364,0.02062223,0.93904062,0.00000000,1.67048916,1.25406805
-4.48724362,3.10001152,1.27849929,0.02038221,0.93014821,0.00000000,1.65249038,1.24714873
-4.48124062,3.05756244,1.26241469,0.02000797,0.91553411,0.00000000,1.62404248,1.23252850
-4.47523762,2.99641479,1.23852687,0.01950642,0.89538957,0.00000000,1.58566851,1.21048786
-4.46923462,2.91783469,1.20739993,0.01888706,0.87003621,0.00000000,1.53809536,1.18147605
-4.46323162,2.82343688,1.16973436,0.01816160,0.83991090,0.00000000,1.48222685,1.14609083
-4.45722861,2.71512386,1.12634199,0.01734358,0.80554762,0.00000000,1.41911184,1.10505379
-4.45122561,2.59501732,1.07811782,0.01644796,0.76755689,0.00000000,1.34990870,1.05918240
-4.44522261,2.46538502,1.02601000,0.01549059,0.72660378,0.00000000,1.27584765,1.00935999
-4.43921961,2.32856625,0.97098925,0.01448777,0.68338529,0.00000000,1.19819262,0.95650507
-4.43321661,2.18689908,0.91401918,0.01345575,0.63860814,0.00000000,1.11820410,0.90154116
-4.42721361,2.04265234,0.85602870,0.01241033,0.59296767,0.00000000,1.03710444,0.84536862
-4.42121061,1.89796488,0.79788746,0.01136641,0.54712879,0.00000000,0.95604683,0.78883927
-4.41520760,1.75479418,0.74038547,0.01033773,0.50170933,0.00000000,0.87608899,0.73273489
-4.40920460,1.61487580,0.68421718,0.00933654,0.45726661,0.00000000,0.79817222,0.67775018
-4.40320160,1.47969454,0.62997059,0.00837340,0.41428717,0.00000000,0.72310630,0.62448051
-4.39719860,1.35046750,0.57812134,0.00745711,0.37318000,0.00000000,0.65156028,0.57341467
-4.39119560,1.22813873,0.52903161,0.00659461,0.33427315,0.00000000,0.58405903,0.52493241
-4.38519260,1.11338447,0.48295348,0.00579104,0.29781348,0.00000000,0.52098508,0.47930638
-4.37918959,1.00662778,0.44003608,0.00504975,0.26396928,0.00000000,0.46258520,0.43670810
-4.37318659,0.90806084,0.40033583,0.00437248,0.23283527,0.00000000,0.40898087,0.39721703
-4.36718359,0.81767305,0.36382905,0.00375950,0.20443957,0.00000000,0.36018176,0.36083213
-4.36118059,0.73528316,0.33042603,0.00320980,0.17875203,0.00000000,0.31610141,0.32748510
-4.35517759,0.66057330,0.29998570,0.00272127,0.15569345,0.00000000,0.27657401,0.29705443
-4.34917459,0.59312356,0.27233045,0.00229096,0.13514515,0.00000000,0.24137174,0.26937964
-4.34317159,0.53244515,0.24726006,0.00191525,0.11695856,0.00000000,0.21022162,0.24427492
-4.33716858,0.47801133,0.22456464,0.00159006,0.10096428,0.00000000,0.18282150,0.22154181
-4.33116558,0.42928488,0.20403587,0.00131103,0.08698045,0.00000000,0.15885459,0.20098042
-4.32516258,0.38574164,0.18547656,0.00107367,0.07482016,0.00000000,0.13800221,0.18239900
-4.31915958,0.34688977,0.16870825,0.00087354,0.06429775,0.00000000,0.11995465,0.16562161
-4.31315658,0.31228465,0.15357697,0.00070630,0.05523396,0.00000000,0.10441991,0.15049409
-4.30715358,0.28153968,0.13995724,0.00056785,0.04745991,0.00000000,0.09113059,0.13688817
