energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.40070035,0.00000224,0.00000077,0.00000116,0.00000000,0.00000027,0.00000000,0.00000099,0.00000020,0.00000006
-3.39469735,0.00000189,0.00000072,0.00000111,0.00000000,0.00000018,0.00000000,0.00000066,0.00000013,0.00000004
-3.38869435,0.00000186,0.00000081,0.00000126,0.00000000,0.00000012,0.00000000,0.00000045,0.00000009,0.00000003
-3.38269135,0.00000215,0.00000103,0.00000162,0.00000000,0.00000008,0.00000000,0.00000031,0.00000007,0.00000003
-3.37668834,0.00000281,0.00000143,0.00000226,0.00000000,0.00000005,0.00000000,0.00000022,0.00000005,0.00000003
-3.37068534,0.00000394,0.00000206,0.00000327,0.00000000,0.00000003,0.00000000,0.00000017,0.00000005,0.00000003
-3.36468234,0.00000570,0.00000303,0.00000481,0.00000000,0.00000002,0.00000000,0.00000016,0.00000005,0.00000005
-3.35867934,0.00000833,0.00000445,0.00000708,0.00000000,0.00000001,0.00000000,0.00000017,0.00000007,0.00000006
-3.35267634,0.00001218,0.00000653,0.00001038,0.00000000,0.00000001,0.00000000,0.00000021,0.00000009,0.00000009
-3.34667334,0.00001775,0.00000953,0.00001515,0.00000000,0.00000001,0.00000000,0.00000028,0.00000013,0.00000013
-3.34067034,0.00002572,0.00001381,0.00002196,0.00000000,0.00000001,0.00000000,0.00000038,0.00000018,0.00000019
-3.33466733,0.00003703,0.00001989,0.00003162,0.00000000,0.00000001,0.00000000,0.00000054,0.00000027,0.00000028
-3.32866433,0.00005295,0.00002845,0.00004522,0.00000000,0.00000001,0.00000000,0.00000077,0.00000038,0.00000040
-3.32266133,0.00007518,0.00004040,0.00006420,0.00000000,0.00000001,0.00000000,0.00000110,0.00000054,0.00000057
-3.31665833,0.00010599,0.00005697,0.00009050,0.00000001,0.00000002,0.00000000,0.00000155,0.00000077,0.00000080
-3.31065533,0.00014837,0.00007976,0.00012667,0.00000001,0.00000003,0.00000000,0.00000217,0.00000109,0.00000113
-3.30465233,0.00020622,0.00011089,0.00017604,0.00000001,0.00000004,0.00000000,0.00000302,0.00000153,0.00000157
-3.29864932,0.00028460,0.00015308,0.00024291,0.00000002,0.00000006,0.00000000,0.00000417,0.00000213,0.00000217
-3.29264632,0.00039000,0.00020983,0.00033281,0.00000002,0.00000008,0.00000001,0.00000573,0.00000295,0.00000299
-3.28664332,0.00053066,0.00028561,0.00045277,0.00000003,0.00000012,0.00000001,0.00000782,0.00000407,0.00000408
-3.28064032,0.00071698,0.00038604,0.00061161,0.00000004,0.00000017,0.00000001,0.00001060,0.00000558,0.00000553
-3.27463732,0.00096192,0.00051816,0.00082035,0.00000006,0.00000024,0.00000002,0.00001427,0.00000761,0.00000745
-3.26863432,0.00128153,0.00069069,0.00109261,0.00000008,0.00000033,0.00000003,0.00001908,0.00001033,0.00000998
-3.26263132,0.00169543,0.00091432,0.00144504,0.00000011,0.00000046,0.00000005,0.00002536,0.00001396,0.00001327
-3.25662831,0.00222745,0.00120206,0.00189780,0.00000014,0.00000064,0.00000007,0.00003349,0.00001877,0.00001755
-3.25062531,0.00290621,0.00156959,0.00247507,0.00000018,0.00000089,0.00000010,0.00004395,0.00002513,0.00002306
-3.24462231,0.00376576,0.00203563,0.00320559,0.00000023,0.00000123,0.00000015,0.00005731,0.00003350,0.00003012
-3.23861931,0.00484620,0.00262236,0.00412309,0.00000030,0.00000170,0.00000022,0.00007428,0.00004448,0.00003911
-3.23261631,0.00619432,0.00335574,0.00526682,0.00000038,0.00000233,0.00000033,0.00009570,0.00005884,0.00005050
-3.22661331,0.00786415,0.00426597,0.00668198,0.00000048,0.00000318,0.00000047,0.00012259,0.00007754,0.00006485
-3.22061031,0.00991748,0.00538785,0.00842000,0.00000061,0.00000434,0.00000067,0.00015614,0.00010185,0.00008284
-3.21460730,0.01242424,0.00676109,0.01053885,0.00000076,0.00000589,0.00000096,0.00019779,0.00013333,0.00010528
-3.20860430,0.01546284,0.00843069,0.01310310,0.00000095,0.00000797,0.00000135,0.00024922,0.00017400,0.00013314
-3.20260130,0.01912030,0.01044722,0.01618393,0.00000117,0.00001073,0.00000189,0.00031240,0.00022638,0.00016758
-3.19659830,0.02349228,0.01286706,0.01985893,0.00000144,0.00001441,0.00000263,0.00038969,0.00029364,0.00020999
-3.19059530,0.02868297,0.01575269,0.02421172,0.00000176,0.00001926,0.00000364,0.00048379,0.00037977,0.00026203
-3.18459230,0.03480486,0.01917287,0.02933149,0.00000213,0.00002562,0.00000499,0.00059791,0.00048972,0.00032564
-3.17858929,0.04197835,0.02320292,0.03531230,0.00000257,0.00003394,0.00000680,0.00073577,0.00062960,0.00040317
-3.17258629,0.05033134,0.02792493,0.04225236,0.00000309,0.00004474,0.00000920,0.00090172,0.00080698,0.00049738
-3.16658329,0.05999884,0.03342814,0.05025318,0.00000368,0.00005869,0.00001236,0.00110081,0.00103107,0.00061153
-3.16058029,0.07112254,0.03980931,0.05941874,0.00000437,0.00007660,0.00001649,0.00133892,0.00131308,0.00074951
-3.15457729,0.08385055,0.04717319,0.06985472,0.00000516,0.00009944,0.00002185,0.00162285,0.00166648,0.00091586
-3.14857429,0.09833732,0.05563321,0.08166782,0.00000607,0.00012838,0.00002873,0.00196047,0.00210741,0.00111592
-3.14257129,0.11474375,0.06531223,0.09496530,0.00000710,0.00016481,0.00003753,0.00236081,0.00265493,0.00135594
-3.13656828,0.13323758,0.07634338,0.10985474,0.00000828,0.00021038,0.00004869,0.00283425,0.00333143,0.00164317
-3.13056528,0.15399405,0.08887108,0.12644404,0.00000961,0.00026696,0.00006272,0.00339258,0.00416287,0.00198598
-3.12456228,0.17719681,0.10305196,0.14484174,0.00001111,0.00033674,0.00008023,0.00404914,0.00517909,0.00239397
-3.11855928,0.20303888,0.11905578,0.16515755,0.00001280,0.00042216,0.00010194,0.00481891,0.00641396,0.00287807
-3.11255628,0.23172372,0.13706611,0.18750305,0.00001469,0.00052596,0.00012862,0.00571854,0.00790548,0.00345058
-3.10655328,0.26346604,0.15728054,0.21199250,0.00001682,0.00065118,0.00016117,0.00676634,0.00969567,0.00412521
-3.10055028,0.29849216,0.17991041,0.23874342,0.00001920,0.00080107,0.00020059,0.00798221,0.01183039,0.00491712
-3.09454727,0.33703966,0.20517967,0.26787701,0.00002187,0.00097913,0.00024796,0.00938747,0.01435889,0.00584277
-3.08854427,0.37935592,0.23332265,0.29951798,0.00002484,0.00118899,0.00030443,0.01100462,0.01733313,0.00691987
-3.08254127,0.42569536,0.26458068,0.33379354,0.00002815,0.00143438,0.00037125,0.01285697,0.02080688,0.00816713
-3.07653827,0.47631489,0.29919718,0.37083153,0.00003184,0.00171901,0.00044971,0.01496813,0.02483456,0.00960401
-3.07053527,0.53146751,0.33741119,0.41075718,0.00003593,0.00204645,0.00054111,0.01736144,0.02946974,0.01125030
-3.06453227,0.59139378,0.37944929,0.45368867,0.00004047,0.00242005,0.00064677,0.02005921,0.03476350,0.01312569
-3.05852926,0.65631116,0.42551592,0.49973110,0.00004549,0.00284271,0.00076798,0.02308190,0.04076244,0.01524919
-3.05252626,0.72640135,0.47578223,0.54896915,0.00005103,0.00331679,0.00090593,0.02644718,0.04750662,0.01763854
-3.04652326,0.80179592,0.53037386,0.60145844,0.00005713,0.00384395,0.00106172,0.03016896,0.05502730,0.02030947
-3.04052026,0.88256060,0.58935791,0.65721588,0.00006383,0.00442493,0.00123628,0.03425632,0.06334472,0.02327500
-3.03451726,0.96867904,0.65272979,0.71620940,0.00007115,0.00505946,0.00143033,0.03871255,0.07246583,0.02654465
-3.02851426,1.06003669,0.72040051,0.77834765,0.00007914,0.00574608,0.00164437,0.04353416,0.08238233,0.03012371
-3.02251126,1.15640580,0.79218519,0.84347014,0.00008781,0.00648206,0.00187858,0.04871007,0.09306885,0.03401253
-3.01650825,1.25743248,0.86779353,0.91133863,0.00009718,0.00726330,0.00213282,0.05422094,0.10448162,0.03820590
-3.01050525,1.36262697,0.94682307,0.98163033,0.00010727,0.00808433,0.00240661,0.06003873,0.11655763,0.04269252
-3.00450225,1.47135789,1.02875585,1.05393373,0.00011809,0.00893825,0.00269908,0.06612649,0.12921428,0.04745466
-2.99849925,1.58285149,1.11295918,1.12774749,0.00012964,0.00981687,0.00300897,0.07243855,0.14234986,0.05246795
-2.99249625,1.69619639,1.19869088,1.20248294,0.00014190,0.01071077,0.00333463,0.07892090,0.15584461,0.05770143
-2.98649325,1.81035426,1.28510920,1.27747049,0.00015484,0.01160950,0.00367402,0.08551205,0.16956257,0.06311773
-2.98049025,1.92417648,1.37128748,1.35196993,0.00016845,0.01250179,0.00402474,0.09214407,0.18335409,0.06867356
-2.97448724,2.03642652,1.45623317,1.42518461,0.00018268,0.01337579,0.00438405,0.09874411,0.19705897,0.07432038
-2.96848424,2.14580737,1.53891065,1.49627897,0.00019747,0.01421941,0.00474893,0.10523597,0.21051022,0.08000526
-2.96248124,2.25099313,1.61826721,1.56439891,0.00021277,0.01502061,0.00511612,0.11154207,0.22353811,0.08567196
-2.95647824,2.35066343,1.69326094,1.62869413,0.00022849,0.01576773,0.00548215,0.11758537,0.23597457,0.09126214
-2.95047524,2.44353943,1.76288948,1.68834159,0.00024455,0.01644984,0.00584345,0.12329151,0.24765758,0.09671665
-2.94447224,2.52841961,1.82621848,1.74256885,0.00026085,0.01705703,0.00619639,0.12859072,0.25843556,0.10197692
-2.93846923,2.60421388,1.88240825,1.79067645,0.00027728,0.01758068,0.00653732,0.13341978,0.26817136,0.10698639
-2.93246623,2.66997446,1.93073761,1.83205819,0.00029373,0.01801374,0.00686267,0.13772364,0.27674585,0.11169179
-2.92646323,2.72492215,1.97062377,1.86621835,0.00031006,0.01835085,0.00716900,0.14145685,0.28406092,0.11604449
-2.92046023,2.76846696,2.00163739,1.89278523,0.00032612,0.01858852,0.00745304,0.14458460,0.29004173,0.12000163
-2.91445723,2.80022210,2.02351230,1.91152039,0.00034179,0.01872510,0.00771175,0.14708343,0.29463818,0.12352707
-2.90845423,2.82001123,2.03614943,1.92232341,0.00035690,0.01876086,0.00794235,0.14894157,0.29782558,0.12659226
-2.90245123,2.82786858,2.03961514,1.92523194,0.00037129,0.01869784,0.00814238,0.15015882,0.29960440,0.12917681
-2.89644822,2.82403251,2.03413403,1.92041751,0.00038482,0.01853974,0.00830970,0.15074620,0.29999938,0.13126885
-2.89044522,2.80893297,2.02007703,1.90817736,0.00039732,0.01829176,0.00844254,0.15072514,0.29905786,0.13286518
-2.88444222,2.78317384,1.99794533,1.88892288,0.00040866,0.01796031,0.00853951,0.15012651,0.29684751,0.13397125
-2.87843922,2.74751124,1.96835125,1.86316556,0.00041871,0.01755282,0.00859961,0.14898938,0.29345369,0.13460081
-2.87243622,2.70282897,1.93199695,1.83150101,0.00042735,0.01707747,0.00862226,0.14735968,0.28897640,0.13477547
-2.86643322,2.65011224,1.88965211,1.79459207,0.00043451,0.01654290,0.00860728,0.14528872,0.28352709,0.13452402
-2.86043022,2.59042103,1.84213154,1.75315163,0.00044012,0.01595798,0.00855494,0.14283174,0.27722549,0.13388166
-2.85442721,2.52486387,1.79027352,1.70792586,0.00044416,0.01533158,0.00846590,0.14004649,0.27019639,0.13288902
-2.84842421,2.45457312,1.73491980,1.65967848,0.00044666,0.01467235,0.00834128,0.13699186,0.26256672,0.13159114
-2.84242121,2.38068223,1.67689762,1.60917633,0.00044768,0.01398859,0.00818260,0.13372664,0.25446284,0.13003635
-2.83641821,2.30430565,1.61700417,1.55717675,0.00044734,0.01328807,0.00799178,0.13030841,0.24600809,0.12827513
-2.83041521,2.22652142,1.55599382,1.50441662,0.00044580,0.01257798,0.00777115,0.12679259,0.23732077,0.12635895
-2.82441221,2.14835667,1.49456789,1.45160333,0.00044327,0.01186485,0.00752338,0.12323156,0.22851243,0.12433915
-2.81840920,2.07077594,1.43336709,1.39940749,0.00044000,0.01115453,0.00725147,0.11967404,0.21968646,0.12226586
-2.81240620,1.99467218,1.37296619,1.34845726,0.00043629,0.01045221,0.00695872,0.11616451,0.21093709,0.12018703
-2.80640320,1.92086008,1.31387085,1.29933418,0.00043249,0.00976239,0.00664866,0.11274277,0.20234863,0.11814761
-2.80040020,1.85007167,1.25651610,1.25257022,0.00042894,0.00908897,0.00632496,0.10944366,0.19399500,0.11618880
-2.79439720,1.78295377,1.20126631,1.20864603,0.00042604,0.00843531,0.00599144,0.10629679,0.18593952,0.11434761
-2.78839420,1.72006721,1.14841631,1.16799009,0.00042417,0.00780421,0.00565195,0.10332648,0.17823484,0.11265648
-2.78239120,1.66188746,1.09819343,1.13097870,0.00042371,0.00719804,0.00531028,0.10055168,0.17092315,0.11114317
-2.77638819,1.60880658,1.05076032,1.09793675,0.00042503,0.00661877,0.00497014,0.09798605,0.16403650,0.10983086
-2.77038519,1.56113639,1.00621836,1.06913903,0.00042847,0.00606797,0.00463505,0.09563809,0.15759728,0.10873835
-2.76438219,1.51911261,0.96461165,1.04481219,0.00043434,0.00554694,0.00430829,0.09351135,0.15161878,0.10788054
-2.75837919,1.48289978,0.92593149,1.02513712,0.00044289,0.00505665,0.00399283,0.09160476,0.14610596,0.10726884
-2.75237619,1.45259698,0.89012132,1.01025164,0.00045430,0.00459782,0.00369129,0.08991297,0.14105623,0.10691188
-2.74637319,1.42824390,0.85708212,1.00025350,0.00046870,0.00417095,0.00340589,0.08842686,0.13646034,0.10681600
-2.74037019,1.40982720,0.82667817,0.99520336,0.00048614,0.00377629,0.00313844,0.08713397,0.13230327,0.10698590
-2.73436718,1.39728677,0.79874320,0.99512776,0.00050659,0.00341389,0.00289031,0.08601915,0.12856525,0.10742504
-2.72836418,1.39052169,0.77308674,1.00002172,0.00052994,0.00308361,0.00266243,0.08506508,0.12522264,0.10813597
-2.72236118,1.38939559,0.74950064,1.00985094,0.00055601,0.00278511,0.00245530,0.08425291,0.12224891,0.10912049
-2.71635818,1.39374108,0.72776551,1.02455331,0.00058454,0.00251789,0.00226902,0.08356284,0.11961544,0.11037948
-2.71035518,1.40336314,0.70765706,1.04403973,0.00061521,0.00228129,0.00210329,0.08297466,0.11729232,0.11191263
-2.70435218,1.41804125,0.68895205,1.06819399,0.00064761,0.00207449,0.00195749,0.08246831,0.11524900,0.11371785
-2.69834917,1.43753025,0.67143370,1.09687188,0.00068129,0.00189658,0.00183069,0.08202431,0.11345485,0.11579053
-2.69234617,1.46155991,0.65489650,1.12989941,0.00071578,0.00174651,0.00172170,0.08162409,0.11187954,0.11812263
-2.68634317,1.48983348,0.63915016,1.16707044,0.00075053,0.00162317,0.00162914,0.08125037,0.11049335,0.12070163
-2.68034017,1.52202525,0.62402276,1.20814376,0.00078499,0.00152536,0.00155148,0.08088727,0.10926737,0.12350959
-2.67433717,1.55777770,0.60936288,1.25283998,0.00081860,0.00145186,0.00148706,0.08052048,0.10817350,0.12652210
-2.66833417,1.59669847,0.59504085,1.30083852,0.00085078,0.00140140,0.00143418,0.08013731,0.10718452,0.12970757
-2.66233117,1.63835760,0.58094911,1.35177499,0.00088099,0.00137272,0.00139110,0.07972661,0.10627405,0.13302658
-2.65632816,1.68228555,0.56700173,1.40523935,0.00090867,0.00136456,0.00135614,0.07927877,0.10541644,0.13643172
-2.65032516,1.72797240,0.55313323,1.46077514,0.00093333,0.00137571,0.00132763,0.07878556,0.10458678,0.13986769
-2.64432216,1.77486846,0.53929684,1.51788003,0.00095450,0.00140497,0.00130400,0.07824007,0.10376093,0.14327184
-2.63831916,1.82238681,0.52546232,1.57600794,0.00097176,0.00145121,0.00128381,0.07763651,0.10291551,0.14657518
-2.63231616,1.86990769,0.51161359,1.63457286,0.00098477,0.00151334,0.00126571,0.07697018,0.10202814,0.14970382
-2.62631316,1.91678497,0.49774619,1.69295441,0.00099323,0.00159033,0.00124852,0.07623736,0.10107761,0.15258072
-2.62031016,1.96235461,0.48386483,1.75050510,0.00099692,0.00168123,0.00123123,0.07543527,0.10004425,0.15512788
-2.61430715,2.00594480,0.46998113,1.80655928,0.00099572,0.00178514,0.00121299,0.07456203,0.09891028,0.15726864
-2.60830415,2.04688777,0.45611166,1.86044342,0.00098957,0.00190119,0.00119311,0.07361672,0.09766027,0.15893023
-2.60230115,2.08453260,0.44227627,1.91148771,0.00097850,0.00202860,0.00117112,0.07259940,0.09628162,0.16004626
-2.59629815,2.11825892,0.42849691,1.95903846,0.00096261,0.00216658,0.00114670,0.07151117,0.09476498,0.16055913
-2.59029515,2.14749076,0.41479689,2.00247119,0.00094213,0.00231440,0.00111972,0.07035424,0.09310472,0.16042222
-2.58429215,2.17171032,0.40120047,2.04120391,0.00091731,0.00247132,0.00109025,0.06913198,0.09129927,0.15960171
-2.57828914,2.19047106,0.38773298,2.07471034,0.00088853,0.00263661,0.00105850,0.06784899,0.08935139,0.15807808
-2.57228614,2.20340972,0.37442113,2.10253266,0.00085622,0.00280951,0.00102488,0.06651107,0.08726834,0.15584698
-2.56628314,2.21025693,0.36129371,2.12429349,0.00082087,0.00298925,0.00098992,0.06512519,0.08506186,0.15291968
-2.56028014,2.21084599,0.34838239,2.13970671,0.00078301,0.00317500,0.00095432,0.06369947,0.08274810,0.14932292
-2.55427714,2.20511953,0.33572266,2.14858678,0.00074325,0.00336591,0.00091889,0.06224296,0.08034734,0.14509826
-2.54827414,2.19313392,0.32335466,2.15085627,0.00070219,0.00356108,0.00088453,0.06076557,0.07788356,0.14030089
-2.54227114,2.17506109,0.31132400,2.14655123,0.00066048,0.00375956,0.00085225,0.05927776,0.07538399,0.13499812
-2.53626813,2.15118773,0.29968233,2.13582409,0.00061873,0.00396038,0.00082311,0.05779040,0.07287845,0.12926743
-2.53026513,2.12191174,0.28848755,2.11894384,0.00057760,0.00416255,0.00079821,0.05631441,0.07039866,0.12319439
-2.52426213,2.08773586,0.27780376,2.09629333,0.00053766,0.00436509,0.00077865,0.05486055,0.06797750,0.11687036
-2.51825913,2.04925860,0.26770069,2.06836324,0.00049950,0.00456704,0.00076553,0.05343912,0.06564825,0.11039029
-2.51225613,2.00716241,0.25825270,2.03574304,0.00046364,0.00476753,0.00075989,0.05205974,0.06344383,0.10385050
-2.50625313,1.96219947,0.24953734,1.99910862,0.00043053,0.00496579,0.00076269,0.05073115,0.06139603,0.09734676
-2.50025013,1.91517512,0.24163341,1.95920685,0.00040057,0.00516123,0.00077479,0.04946099,0.05953487,0.09097248
-2.49424712,1.86692949,0.23461866,1.91683745,0.00037410,0.00535342,0.00079691,0.04825577,0.05788796,0.08481741
-2.48824412,1.81831770,0.22856712,1.87283247,0.00035137,0.00554222,0.00082961,0.04712074,0.05647997,0.07896650
-2.48224112,1.77018916,0.22354624,1.82803409,0.00033253,0.00572780,0.00087326,0.04605997,0.05533224,0.07349930
-2.47623812,1.72336675,0.21961397,1.78327140,0.00031770,0.00591064,0.00092800,0.04507634,0.05446244,0.06848960
-2.47023512,1.67862643,0.21681581,1.73933711,0.00030687,0.00609165,0.00099374,0.04417173,0.05388435,0.06400551
-2.46423212,1.63667823,0.21518223,1.69696505,0.00029999,0.00627215,0.00107016,0.04334713,0.05360782,0.06010971
-2.45822911,1.59814930,0.21472633,1.65680949,0.00029691,0.00645390,0.00115667,0.04260285,0.05363876,0.05686008
-2.45222611,1.56356971,0.21544222,1.61942726,0.00029742,0.00663912,0.00125241,0.04193877,0.05397932,0.05431037
-2.44622311,1.53336180,0.21730395,1.58526350,0.00030126,0.00683049,0.00135627,0.04135448,0.05462811,0.05251102
-2.44022011,1.50783346,0.22026539,1.55464183,0.00030810,0.00703108,0.00146692,0.04084960,0.05558056,0.05150994
-2.43421711,1.48717582,0.22426091,1.52775949,0.00031759,0.00724438,0.00158278,0.04042390,0.05682930,0.05135320
-2.42821411,1.47146530,0.22920705,1.50468778,0.00032933,0.00747416,0.00170211,0.04007747,0.05836471,0.05208556
-2.42221111,1.46067014,0.23500506,1.48537783,0.00034288,0.00772441,0.00182301,0.03981087,0.06017534,0.05375076
-2.41620810,1.45466093,0.24154425,1.46967141,0.00035783,0.00799923,0.00194347,0.03962518,0.06224845,0.05639144
-2.41020510,1.45322456,0.24870606,1.45731638,0.00037374,0.00830269,0.00206146,0.03952199,0.06457053,0.06004872
-2.40420210,1.45608088,0.25636858,1.44798587,0.00039019,0.00863866,0.00217493,0.03950337,0.06712765,0.06476139
-2.39819910,1.46290105,0.26441138,1.44130020,0.00040677,0.00901068,0.00228189,0.03957174,0.06990586,0.07056465
-2.39219610,1.47332658,0.27272033,1.43685044,0.00042311,0.00942172,0.00238051,0.03972972,0.07289139,0.07748843
-2.38619310,1.48698787,0.28119222,1.43422221,0.00043888,0.00987404,0.00246908,0.03997986,0.07607070,0.08555539
-2.38019010,1.50352131,0.28973880,1.43301858,0.00045378,0.01036896,0.00254618,0.04032442,0.07943043,0.09477852
-2.37418709,1.52258385,0.29829011,1.43288077,0.00046756,0.01090673,0.00261061,0.04076506,0.08295714,0.10515859
-2.36818409,1.54386436,0.30679691,1.43350561,0.00048005,0.01148632,0.00266150,0.04130254,0.08663692,0.11668142
-2.36218109,1.56709119,0.31523192,1.43465887,0.00049111,0.01210532,0.00269830,0.04193642,0.09045481,0.12931522
-2.35617809,1.59203571,0.32359003,1.43618406,0.00050065,0.01275981,0.00272080,0.04266482,0.09439419,0.14300804
-2.35017509,1.61851176,0.33188721,1.43800613,0.00050864,0.01344434,0.00272913,0.04348412,0.09843604,0.15768559
-2.34417209,1.64637143,0.34015842,1.44013035,0.00051510,0.01415193,0.00272371,0.04438889,0.10255823,0.17324952
-2.33816908,1.67549776,0.34845452,1.44263668,0.00052010,0.01487410,0.00270528,0.04537174,0.10673484,0.18957636
-2.33216608,1.70579504,0.35683844,1.44567009,0.00052372,0.01560101,0.00267485,0.04642337,0.11093559,0.20651726
-2.32616308,1.73717793,0.36538078,1.44942788,0.00052610,0.01632164,0.00263363,0.04753268,0.11512549,0.22389861
-2.32016008,1.76956013,0.37415525,1.45414477,0.00052738,0.01702402,0.00258301,0.04868695,0.11926468,0.24152369
-2.31415708,1.80284394,0.38323404,1.46007700,0.00052772,0.01769556,0.00252448,0.04987223,0.12330864,0.25917531
-2.30815408,1.83691148,0.39268359,1.46748637,0.00052730,0.01832336,0.00245963,0.05107371,0.12720865,0.27661955
-2.30215108,1.87161840,0.40256080,1.47662517,0.00052630,0.01889461,0.00239004,0.05227622,0.13091260,0.29361039
-2.29614807,1.90679066,0.41291000,1.48772292,0.00052490,0.01939699,0.00231728,0.05346481,0.13436621,0.30989530
-2.29014507,1.94222466,0.42376071,1.50097542,0.00052327,0.01981906,0.00224285,0.05462528,0.13751445,0.32522148
-2.28414207,1.97769072,0.43512639,1.51653658,0.00052159,0.02015069,0.00216816,0.05574479,0.14030334,0.33934263
-2.27813907,2.01293962,0.44700392,1.53451308,0.00052002,0.02038340,0.00209448,0.05681240,0.14268179,0.35202601
-2.27213607,2.04771157,0.45937400,1.55496182,0.00051872,0.02051070,0.00202296,0.05781949,0.14460371,0.36305944
-2.26613307,2.08174709,0.47220218,1.57788985,0.00051784,0.02052837,0.00195458,0.05876018,0.14603001,0.37225811
-2.26013007,2.11479865,0.48544039,1.60325636,0.00051754,0.02043465,0.00189021,0.05963154,0.14693053,0.37947073
-2.25412706,2.14664232,0.49902883,1.63097613,0.00051796,0.02023034,0.00183052,0.06043370,0.14728580,0.38458495
-2.24812406,2.17708840,0.51289801,1.66092390,0.00051922,0.01991888,0.00177608,0.06116975,0.14708848,0.38753164
-2.24212106,2.20599038,0.52697071,1.69293917,0.00052147,0.01950627,0.00172733,0.06184558,0.14634449,0.38828801
-2.23611806,2.23325133,0.54116387,1.72683087,0.00052483,0.01900098,0.00168456,0.06246949,0.14507356,0.38687920
-2.23011506,2.25882766,0.55539019,1.76238170,0.00052940,0.01841371,0.00164800,0.06305167,0.14330950,0.38337853
-2.22411206,2.28272970,0.56955956,1.79935184,0.00053530,0.01775714,0.00161775,0.06360366,0.14109981,0.37790613
-2.21810905,2.30501952,0.58358009,1.83748214,0.00054259,0.01704560,0.00159387,0.06413765,0.13850486,0.37062618
-2.21210605,2.32580611,0.59735915,1.87649685,0.00055135,0.01629475,0.00157631,0.06466585,0.13559666,0.36174280
-2.20610305,2.34523850,0.61080418,1.91610616,0.00056161,0.01552113,0.00156500,0.06519976,0.13245714,0.35149464
-2.20010005,2.36349744,0.62382367,1.95600889,0.00057337,0.01474180,0.00155977,0.06574963,0.12917612,0.34014861
-2.19409705,2.38078640,0.63632821,1.99589563,0.00058662,0.01397395,0.00156045,0.06632388,0.12584906,0.32799273
-2.18809405,2.39732255,0.64823193,2.03545264,0.00060130,0.01323451,0.00156680,0.06692875,0.12257454,0.31532854
-2.18209105,2.41332835,0.65945416,2.07436680,0.00061730,0.01253980,0.00157854,0.06756803,0.11945177,0.30246323
-2.17608804,2.42902432,0.66992164,2.11233158,0.00063449,0.01190522,0.00159537,0.06824295,0.11657800,0.28970181
-2.17008504,2.44462317,0.67957092,2.14905400,0.00065272,0.01134497,0.00161699,0.06895226,0.11404608,0.27733950
-2.16408204,2.46032558,0.68835112,2.18426247,0.00067177,0.01087181,0.00164304,0.06969241,0.11194209,0.26565463
-2.15807904,2.47631748,0.69622681,2.21771491,0.00069142,0.01049687,0.00167318,0.07045787,0.11034326,0.25490222
-2.15207604,2.49276858,0.70318076,2.24920685,0.00071142,0.01022952,0.00170708,0.07124154,0.10931609,0.24530834
-2.14607304,2.50983190,0.70921652,2.27857886,0.00073150,0.01007727,0.00174441,0.07203528,0.10891471,0.23706547
-2.14007004,2.52764372,0.71436040,2.30572263,0.00075140,0.01004568,0.00178487,0.07283037,0.10917968,0.23032881
-2.13406703,2.54632363,0.71866277,2.33058540,0.00077083,0.01013836,0.00182818,0.07361807,0.11013693,0.22521378
-2.12806403,2.56597422,0.72219851,2.35317195,0.00078951,0.01035696,0.00187410,0.07439009,0.11179716,0.22179444
-2.12206103,2.58668016,0.72506633,2.37354418,0.00080719,0.01070126,0.00192243,0.07513906,0.11415551,0.22010319
-2.11605803,2.60850653,0.72738715,2.39181799,0.00082361,0.01116913,0.00197300,0.07585885,0.11719155,0.22013135
-2.11005503,2.63149636,0.72930133,2.40815763,0.00083853,0.01175675,0.00202569,0.07654488,0.12086963,0.22183084
-2.10405203,2.65566773,0.73096491,2.42276785,0.00085175,0.01245863,0.00208039,0.07719437,0.12513955,0.22511671
-2.09804902,2.68101057,0.73254514,2.43588433,0.00086307,0.01326777,0.00213704,0.07780641,0.12993749,0.22987060
-2.09204602,2.70748392,0.73421538,2.44776305,0.00087232,0.01417586,0.00219557,0.07838210,0.13518736,0.23594488
-2.08604302,2.73501382,0.73614967,2.45866940,0.00087937,0.01517342,0.00225591,0.07892455,0.14080238,0.24316743
-2.08004002,2.76349269,0.73851739,2.46886765,0.00088409,0.01624999,0.00231800,0.07943890,0.14668695,0.25134697
-2.07403702,2.79278042,0.74147808,2.47861171,0.00088637,0.01739436,0.00238171,0.07993231,0.15273885,0.26027877
-2.06803402,2.82270762,0.74517695,2.48813750,0.00088614,0.01859481,0.00244694,0.08041394,0.15885160,0.26975051
-2.06203102,2.85308110,0.74974099,2.49765770,0.00088334,0.01983930,0.00251350,0.08089497,0.16491706,0.27954834
-2.05602801,2.88369155,0.75527616,2.50735881,0.00087792,0.02111571,0.00258117,0.08138857,0.17082809,0.28946270
-2.05002501,2.91432311,0.76186552,2.51740068,0.00086987,0.02241210,0.00264968,0.08190992,0.17648132,0.29929400
-2.04402201,2.94476427,0.76956830,2.52791826,0.00085919,0.02371686,0.00271874,0.08247616,0.18177988,0.30885777
-2.03801901,2.97481948,0.77842007,2.53902515,0.00084590,0.02501898,0.00278798,0.08310633,0.18663598,0.31798926
