energy_ev,total_up,total_down,In_p_up,In_p_down,In_d_up,In_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-3.20260130,0.54702784,-0.54702792,0.17186919,-0.17186919,0.00013856,-0.00013856,0.11922339,-0.11922340,0.23086677,-0.23086681,0.00921905,-0.00921905,0.11283236,-0.11283239
-3.19659830,0.51427186,-0.51427193,0.17131197,-0.17131197,0.00012083,-0.00012083,0.11357771,-0.11357772,0.21370395,-0.21370400,0.00895273,-0.00895273,0.10225556,-0.10225559
-3.19059530,0.48273081,-0.48273089,0.17017341,-0.17017341,0.00010473,-0.00010473,0.10792767,-0.10792768,0.19756802,-0.19756806,0.00864509,-0.00864509,0.09219702,-0.09219705
-3.18459230,0.45262538,-0.45262545,0.16854242,-0.16854242,0.00009022,-0.00009022,0.10232779,-0.10232781,0.18253801,-0.18253805,0.00830141,-0.00830141,0.08271607,-0.08271610
-3.17858929,0.42416465,-0.42416471,0.16652597,-0.16652598,0.00007726,-0.00007726,0.09683515,-0.09683516,0.16868118,-0.16868121,0.00792777,-0.00792777,0.07386000,-0.07386002
-3.17258629,0.39754217,-0.39754223,0.16424504,-0.16424504,0.00006576,-0.00006576,0.09150779,-0.09150779,0.15605192,-0.15605195,0.00753088,-0.00753088,0.06566342,-0.06566344
-3.16658329,0.37293205,-0.37293210,0.16182974,-0.16182974,0.00005566,-0.00005566,0.08640308,-0.08640309,0.14469107,-0.14469110,0.00711783,-0.00711783,0.05814831,-0.05814833
-3.16058029,0.35048506,-0.35048511,0.15941411,-0.15941411,0.00004684,-0.00004684,0.08157613,-0.08157614,0.13462535,-0.13462538,0.00669598,-0.00669598,0.05132439,-0.05132441
-3.15457729,0.33032508,-0.33032511,0.15713058,-0.15713058,0.00003921,-0.00003921,0.07707816,-0.07707816,0.12586711,-0.12586713,0.00627272,-0.00627272,0.04518993,-0.04518995
-3.14857429,0.31254573,-0.31254576,0.15510446,-0.15510446,0.00003267,-0.00003267,0.07295505,-0.07295505,0.11841422,-0.11841424,0.00585532,-0.00585532,0.03973287,-0.03973288
-3.14257129,0.29720770,-0.29720772,0.15344876,-0.15344876,0.00002711,-0.00002711,0.06924610,-0.06924610,0.11225020,-0.11225022,0.00545075,-0.00545075,0.03493211,-0.03493213
-3.13656828,0.28433662,-0.28433665,0.15225945,-0.15225945,0.00002242,-0.00002242,0.06598297,-0.06598298,0.10734462,-0.10734463,0.00506559,-0.00506559,0.03075903,-0.03075904
-3.13056528,0.27392181,-0.27392183,0.15161147,-0.15161147,0.00001853,-0.00001853,0.06318891,-0.06318891,0.10365362,-0.10365363,0.00470591,-0.00470591,0.02717891,-0.02717892
-3.12456228,0.26591591,-0.26591592,0.15155570,-0.15155570,0.00001533,-0.00001533,0.06087824,-0.06087825,0.10112075,-0.10112076,0.00437716,-0.00437716,0.02415252,-0.02415253
-3.11855928,0.26023555,-0.26023556,0.15211688,-0.15211688,0.00001275,-0.00001275,0.05905628,-0.05905628,0.09967807,-0.09967807,0.00408419,-0.00408419,0.02163751,-0.02163751
-3.11255628,0.25676314,-0.25676314,0.15329274,-0.15329274,0.00001071,-0.00001071,0.05771940,-0.05771940,0.09924739,-0.09924739,0.00383118,-0.00383118,0.01958975,-0.01958976
-3.10655328,0.25534963,-0.25534963,0.15505426,-0.15505426,0.00000914,-0.00000914,0.05685556,-0.05685556,0.09974187,-0.09974187,0.00362166,-0.00362166,0.01796457,-0.01796458
-3.10055028,0.25581836,-0.25581835,0.15734708,-0.15734708,0.00000801,-0.00000801,0.05644501,-0.05644500,0.10106779,-0.10106779,0.00345856,-0.00345856,0.01671774,-0.01671774
-3.09454727,0.25796969,-0.25796969,0.16009397,-0.16009396,0.00000724,-0.00000724,0.05646122,-0.05646122,0.10312647,-0.10312646,0.00334418,-0.00334418,0.01580638,-0.01580638
-3.08854427,0.26158653,-0.26158652,0.16319823,-0.16319822,0.00000681,-0.00000681,0.05687212,-0.05687212,0.10581635,-0.10581634,0.00328030,-0.00328030,0.01518966,-0.01518966
-3.08254127,0.26644020,-0.26644019,0.16654786,-0.16654786,0.00000668,-0.00000668,0.05764127,-0.05764126,0.10903518,-0.10903517,0.00326819,-0.00326819,0.01482930,-0.01482930
-3.07653827,0.27229671,-0.27229670,0.17002032,-0.17002032,0.00000682,-0.00000682,0.05872925,-0.05872924,0.11268215,-0.11268214,0.00330865,-0.00330865,0.01468998,-0.01468998
-3.07053527,0.27892302,-0.27892301,0.17348755,-0.17348755,0.00000722,-0.00000722,0.06009498,-0.06009498,0.11665995,-0.11665994,0.00340204,-0.00340204,0.01473955,-0.01473955
-3.06453227,0.28609301,-0.28609300,0.17682114,-0.17682114,0.00000786,-0.00000786,0.06169701,-0.06169701,0.12087666,-0.12087665,0.00354829,-0.00354829,0.01494908,-0.01494908
-3.05852926,0.29359303,-0.29359302,0.17989735,-0.17989735,0.00000871,-0.00000871,0.06349461,-0.06349461,0.12524744,-0.12524743,0.00374691,-0.00374691,0.01529290,-0.01529290
-3.05252626,0.30122669,-0.30122668,0.18260176,-0.18260176,0.00000978,-0.00000978,0.06544884,-0.06544883,0.12969584,-0.12969583,0.00399698,-0.00399698,0.01574844,-0.01574844
-3.04652326,0.30881877,-0.30881875,0.18483333,-0.18483333,0.00001105,-0.00001105,0.06752326,-0.06752326,0.13415481,-0.13415480,0.00429715,-0.00429714,0.01629601,-0.01629601
-3.04052026,0.31621806,-0.31621805,0.18650780,-0.18650780,0.00001251,-0.00001251,0.06968464,-0.06968464,0.13856728,-0.13856727,0.00464554,-0.00464554,0.01691859,-0.01691859
-3.03451726,0.32329923,-0.32329922,0.18756020,-0.18756020,0.00001415,-0.00001415,0.07190324,-0.07190324,0.14288637,-0.14288636,0.00503981,-0.00503981,0.01760146,-0.01760145
-3.02851426,0.32996351,-0.32996349,0.18794648,-0.18794648,0.00001597,-0.00001597,0.07415309,-0.07415309,0.14707524,-0.14707523,0.00547704,-0.00547704,0.01833193,-0.01833193
-3.02251126,0.33613845,-0.33613844,0.18764421,-0.18764421,0.00001795,-0.00001795,0.07641199,-0.07641199,0.15110659,-0.15110658,0.00595380,-0.00595380,0.01909902,-0.01909902
-3.01650825,0.34177682,-0.34177681,0.18665239,-0.18665240,0.00002008,-0.00002008,0.07866143,-0.07866143,0.15496197,-0.15496197,0.00646607,-0.00646607,0.01989310,-0.01989310
-3.01050525,0.34685482,-0.34685481,0.18499049,-0.18499049,0.00002236,-0.00002236,0.08088646,-0.08088646,0.15863088,-0.15863087,0.00700933,-0.00700933,0.02070571,-0.02070571
-3.00450225,0.35136985,-0.35136984,0.18269667,-0.18269668,0.00002475,-0.00002475,0.08307548,-0.08307548,0.16210981,-0.16210980,0.00757859,-0.00757859,0.02152928,-0.02152928
-2.99849925,0.35533807,-0.35533807,0.17982561,-0.17982562,0.00002727,-0.00002727,0.08522009,-0.08522009,0.16540140,-0.16540139,0.00816850,-0.00816850,0.02235700,-0.02235700
-2.99249625,0.35879197,-0.35879197,0.17644582,-0.17644583,0.00002987,-0.00002987,0.08731496,-0.08731496,0.16851364,-0.16851363,0.00877343,-0.00877343,0.02318277,-0.02318277
-2.98649325,0.36177814,-0.36177813,0.17263674,-0.17263675,0.00003256,-0.00003256,0.08935784,-0.08935784,0.17145939,-0.17145938,0.00938770,-0.00938770,0.02400119,-0.02400119
-2.98049025,0.36435541,-0.36435541,0.16848579,-0.16848580,0.00003532,-0.00003532,0.09134964,-0.09134964,0.17425607,-0.17425606,0.01000568,-0.01000568,0.02480760,-0.02480760
-2.97448724,0.36659348,-0.36659348,0.16408547,-0.16408548,0.00003813,-0.00003813,0.09329456,-0.09329456,0.17692572,-0.17692572,0.01062207,-0.01062207,0.02559828,-0.02559828
-2.96848424,0.36857200,-0.36857200,0.15953061,-0.15953062,0.00004100,-0.00004100,0.09520037,-0.09520037,0.17949533,-0.17949533,0.01123207,-0.01123207,0.02637058,-0.02637058
-2.96248124,0.37038011,-0.37038011,0.15491593,-0.15491594,0.00004390,-0.00004390,0.09707866,-0.09707866,0.18199738,-0.18199737,0.01183161,-0.01183161,0.02712320,-0.02712320
-2.95647824,0.37211635,-0.37211635,0.15033389,-0.15033390,0.00004685,-0.00004685,0.09894508,-0.09894508,0.18447056,-0.18447055,0.01241757,-0.01241757,0.02785636,-0.02785636
-2.95047524,0.37388874,-0.37388874,0.14587284,-0.14587285,0.00004984,-0.00004984,0.10081945,-0.10081945,0.18696056,-0.18696056,0.01298791,-0.01298791,0.02857207,-0.02857207
-2.94447224,0.37581476,-0.37581476,0.14161556,-0.14161557,0.00005288,-0.00005288,0.10272582,-0.10272582,0.18952079,-0.18952078,0.01354183,-0.01354183,0.02927428,-0.02927428
-2.93846923,0.37802118,-0.37802117,0.13763804,-0.13763805,0.00005598,-0.00005598,0.10469210,-0.10469210,0.19221283,-0.19221282,0.01407984,-0.01407984,0.02996895,-0.02996895
-2.93246623,0.38064330,-0.38064330,0.13400851,-0.13400852,0.00005917,-0.00005917,0.10674964,-0.10674964,0.19510666,-0.19510665,0.01460374,-0.01460374,0.03066412,-0.03066411
-2.92646323,0.38382358,-0.38382358,0.13078659,-0.13078660,0.00006246,-0.00006246,0.10893225,-0.10893225,0.19828036,-0.19828035,0.01511660,-0.01511660,0.03136971,-0.03136971
-2.92046023,0.38770939,-0.38770939,0.12802265,-0.12802266,0.00006588,-0.00006588,0.11127505,-0.11127505,0.20181929,-0.20181928,0.01562256,-0.01562256,0.03209740,-0.03209740
-2.91445723,0.39244984,-0.39244983,0.12575712,-0.12575713,0.00006945,-0.00006945,0.11381286,-0.11381286,0.20581472,-0.20581470,0.01612665,-0.01612665,0.03286018,-0.03286018
-2.90845423,0.39819172,-0.39819171,0.12401991,-0.12401992,0.00007320,-0.00007320,0.11657835,-0.11657835,0.21036183,-0.21036182,0.01663451,-0.01663451,0.03367191,-0.03367191
-2.90245123,0.40507464,-0.40507463,0.12282977,-0.12282977,0.00007715,-0.00007715,0.11959994,-0.11959994,0.21555719,-0.21555717,0.01715202,-0.01715202,0.03454671,-0.03454671
-2.89644822,0.41322545,-0.41322544,0.12219371,-0.12219371,0.00008133,-0.00008133,0.12289958,-0.12289958,0.22149574,-0.22149572,0.01768493,-0.01768493,0.03549829,-0.03549829
-2.89044522,0.42275241,-0.42275239,0.12210648,-0.12210648,0.00008575,-0.00008575,0.12649047,-0.12649046,0.22826746,-0.22826744,0.01823849,-0.01823849,0.03653925,-0.03653924
-2.88444222,0.43373920,-0.43373917,0.12255009,-0.12255009,0.00009041,-0.00009041,0.13037495,-0.13037495,0.23595389,-0.23595386,0.01881701,-0.01881701,0.03768025,-0.03768025
-2.87843922,0.44623933,-0.44623930,0.12349362,-0.12349362,0.00009532,-0.00009532,0.13454267,-0.13454267,0.24462461,-0.24462458,0.01942350,-0.01942350,0.03892940,-0.03892939
-2.87243622,0.46027129,-0.46027126,0.12489314,-0.12489314,0.00010046,-0.00010046,0.13896913,-0.13896913,0.25433405,-0.25433402,0.02005938,-0.02005938,0.04029149,-0.04029148
-2.86643322,0.47581476,-0.47581472,0.12669210,-0.12669210,0.00010582,-0.00010582,0.14361480,-0.14361479,0.26511862,-0.26511859,0.02072416,-0.02072416,0.04176752,-0.04176752
-2.86043022,0.49280825,-0.49280821,0.12882197,-0.12882197,0.00011136,-0.00011136,0.14842486,-0.14842486,0.27699457,-0.27699453,0.02141535,-0.02141535,0.04335427,-0.04335427
-2.85442721,0.51114850,-0.51114846,0.13120351,-0.13120350,0.00011704,-0.00011704,0.15332977,-0.15332977,0.28995646,-0.28995642,0.02212835,-0.02212835,0.04504406,-0.04504406
-2.84842421,0.53069171,-0.53069166,0.13374830,-0.13374829,0.00012280,-0.00012280,0.15824647,-0.15824647,0.30397670,-0.30397666,0.02285649,-0.02285649,0.04682474,-0.04682473
-2.84242121,0.55125669,-0.55125664,0.13636094,-0.13636094,0.00012859,-0.00012859,0.16308043,-0.16308043,0.31900584,-0.31900579,0.02359124,-0.02359124,0.04867982,-0.04867982
-2.83641821,0.57262989,-0.57262984,0.13894156,-0.13894156,0.00013433,-0.00013433,0.16772842,-0.16772841,0.33497389,-0.33497384,0.02432240,-0.02432240,0.05058891,-0.05058891
-2.83041521,0.59457218,-0.59457213,0.14138876,-0.14138875,0.00013996,-0.00013996,0.17208180,-0.17208179,0.35179251,-0.35179246,0.02503854,-0.02503854,0.05252825,-0.05252825
-2.82441221,0.61682691,-0.61682685,0.14360274,-0.14360274,0.00014540,-0.00014540,0.17603039,-0.17603039,0.36935793,-0.36935787,0.02572738,-0.02572738,0.05447146,-0.05447145
-2.81840920,0.63912909,-0.63912903,0.14548872,-0.14548872,0.00015058,-0.00015058,0.17946655,-0.17946655,0.38755451,-0.38755445,0.02637629,-0.02637629,0.05639039,-0.05639039
-2.81240620,0.66121511,-0.66121504,0.14696019,-0.14696019,0.00015544,-0.00015544,0.18228942,-0.18228942,0.40625868,-0.40625862,0.02697285,-0.02697285,0.05825616,-0.05825615
-2.80640320,0.68283249,-0.68283242,0.14794213,-0.14794213,0.00015992,-0.00015992,0.18440901,-0.18440901,0.42534317,-0.42534311,0.02750534,-0.02750534,0.06004007,-0.06004007
-2.80040020,0.70374931,-0.70374924,0.14837389,-0.14837389,0.00016398,-0.00016398,0.18575000,-0.18575000,0.44468113,-0.44468106,0.02796326,-0.02796326,0.06171472,-0.06171472
-2.79439720,0.72376267,-0.72376261,0.14821163,-0.14821163,0.00016758,-0.00016758,0.18625509,-0.18625509,0.46415009,-0.46415003,0.02833776,-0.02833776,0.06325490,-0.06325490
-2.78839420,0.74270592,-0.74270585,0.14743022,-0.14743022,0.00017071,-0.00017071,0.18588762,-0.18588762,0.48363557,-0.48363551,0.02862206,-0.02862205,0.06463848,-0.06463848
-2.78239120,0.76045423,-0.76045416,0.14602448,-0.14602448,0.00017336,-0.00017336,0.18463346,-0.18463346,0.50303406,-0.50303399,0.02881167,-0.02881167,0.06584716,-0.06584715
-2.77638819,0.77692842,-0.77692835,0.14400971,-0.14400972,0.00017555,-0.00017555,0.18250200,-0.18250200,0.52225544,-0.52225537,0.02890463,-0.02890463,0.06686701,-0.06686700
-2.77038519,0.79209683,-0.79209676,0.14142154,-0.14142154,0.00017732,-0.00017732,0.17952631,-0.17952632,0.54122469,-0.54122462,0.02890156,-0.02890156,0.06768890,-0.06768889
-2.76438219,0.80597530,-0.80597523,0.13831500,-0.13831500,0.00017871,-0.00017871,0.17576234,-0.17576234,0.55988300,-0.55988293,0.02880559,-0.02880559,0.06830866,-0.06830866
-2.75837919,0.81862545,-0.81862538,0.13476306,-0.13476307,0.00017980,-0.00017980,0.17128734,-0.17128734,0.57818820,-0.57818813,0.02862221,-0.02862221,0.06872712,-0.06872712
-2.75237619,0.83015151,-0.83015144,0.13085453,-0.13085454,0.00018065,-0.00018065,0.16619762,-0.16619762,0.59611478,-0.59611471,0.02835906,-0.02835906,0.06894990,-0.06894990
-2.74637319,0.84069593,-0.84069587,0.12669157,-0.12669158,0.00018137,-0.00018137,0.16060566,-0.16060567,0.61365356,-0.61365349,0.02802555,-0.02802555,0.06898712,-0.06898711
-2.74037019,0.85043436,-0.85043430,0.12238689,-0.12238689,0.00018206,-0.00018206,0.15463688,-0.15463689,0.63081115,-0.63081109,0.02763253,-0.02763253,0.06885289,-0.06885288
-2.73436718,0.85957017,-0.85957011,0.11806080,-0.11806080,0.00018283,-0.00018283,0.14842613,-0.14842614,0.64760951,-0.64760945,0.02719180,-0.02719180,0.06856479,-0.06856478
-2.72836418,0.86832919,-0.86832913,0.11383827,-0.11383827,0.00018378,-0.00018378,0.14211417,-0.14211417,0.66408559,-0.66408552,0.02671572,-0.02671572,0.06814322,-0.06814322
-2.72236118,0.87695484,-0.87695478,0.10984609,-0.10984609,0.00018506,-0.00018506,0.13584421,-0.13584422,0.68029133,-0.68029127,0.02621675,-0.02621675,0.06761076,-0.06761076
-2.71635818,0.88570403,-0.88570397,0.10621030,-0.10621030,0.00018677,-0.00018677,0.12975878,-0.12975878,0.69629414,-0.69629408,0.02570709,-0.02570708,0.06699150,-0.06699150
-2.71035518,0.89484411,-0.89484405,0.10305395,-0.10305395,0.00018906,-0.00018906,0.12399682,-0.12399682,0.71217776,-0.71217769,0.02519823,-0.02519823,0.06631043,-0.06631043
-2.70435218,0.90465090,-0.90465084,0.10049522,-0.10049521,0.00019204,-0.00019204,0.11869142,-0.11869142,0.72804361,-0.72804355,0.02470076,-0.02470076,0.06559283,-0.06559283
-2.69834917,0.91540783,-0.91540776,0.09864602,-0.09864601,0.00019587,-0.00019587,0.11396785,-0.11396785,0.74401267,-0.74401261,0.02422404,-0.02422404,0.06486384,-0.06486384
-2.69234617,0.92740615,-0.92740608,0.09761101,-0.09761100,0.00020068,-0.00020068,0.10994222,-0.10994222,0.76022746,-0.76022740,0.02377608,-0.02377608,0.06414797,-0.06414797
-2.68634317,0.94094589,-0.94094582,0.09748697,-0.09748696,0.00020662,-0.00020662,0.10672055,-0.10672054,0.77685424,-0.77685418,0.02336343,-0.02336343,0.06346877,-0.06346877
-2.68034017,0.95633732,-0.95633725,0.09836253,-0.09836252,0.00021383,-0.00021383,0.10439822,-0.10439822,0.79408507,-0.79408500,0.02299117,-0.02299117,0.06284857,-0.06284857
-2.67433717,0.97390253,-0.97390246,0.10031815,-0.10031814,0.00022248,-0.00022248,0.10305984,-0.10305984,0.81213938,-0.81213931,0.02266293,-0.02266293,0.06230824,-0.06230824
-2.66833417,0.99397666,-0.99397658,0.10342621,-0.10342620,0.00023273,-0.00023273,0.10277923,-0.10277922,0.83126496,-0.83126489,0.02238097,-0.02238097,0.06186708,-0.06186708
-2.66233117,1.01690838,-1.01690829,0.10775118,-0.10775116,0.00024477,-0.00024477,0.10361960,-0.10361959,0.85173788,-0.85173781,0.02214632,-0.02214632,0.06154263,-0.06154263
-2.65632816,1.04305920,-1.04305910,0.11334971,-0.11334969,0.00025876,-0.00025876,0.10563372,-0.10563371,0.87386120,-0.87386112,0.02195896,-0.02195896,0.06135061,-0.06135061
-2.65032516,1.07280118,-1.07280107,0.12027056,-0.12027054,0.00027491,-0.00027491,0.10886402,-0.10886400,0.89796219,-0.89796210,0.02181795,-0.02181795,0.06130483,-0.06130483
-2.64432216,1.10651282,-1.10651271,0.12855429,-0.12855426,0.00029340,-0.00029340,0.11334254,-0.11334252,0.92438791,-0.92438782,0.02172162,-0.02172162,0.06141705,-0.06141705
-2.63831916,1.14457294,-1.14457281,0.13823265,-0.13823261,0.00031442,-0.00031442,0.11909072,-0.11909070,0.95349908,-0.95349898,0.02166779,-0.02166779,0.06169687,-0.06169687
-2.63231616,1.18735240,-1.18735225,0.14932770,-0.14932767,0.00033816,-0.00033816,0.12611891,-0.12611888,0.98566217,-0.98566206,0.02165389,-0.02165389,0.06215163,-0.06215163
-2.62631316,1.23520398,-1.23520382,0.16185058,-0.16185054,0.00036479,-0.00036479,0.13442570,-0.13442567,1.02123999,-1.02123986,0.02167710,-0.02167710,0.06278622,-0.06278622
-2.62031016,1.28845049,-1.28845031,0.17579999,-0.17579994,0.00039446,-0.00039446,0.14399710,-0.14399707,1.06058084,-1.06058071,0.02173453,-0.02173453,0.06360297,-0.06360297
-2.61430715,1.34737159,-1.34737140,0.19116056,-0.19116051,0.00042731,-0.00042731,0.15480557,-0.15480553,1.10400674,-1.10400660,0.02182326,-0.02182326,0.06460148,-0.06460147
-2.60830415,1.41218998,-1.41218976,0.20790106,-0.20790101,0.00046341,-0.00046341,0.16680901,-0.16680898,1.15180099,-1.15180083,0.02194047,-0.02194047,0.06577851,-0.06577850
-2.60230115,1.48305741,-1.48305718,0.22597270,-0.22597264,0.00050281,-0.00050281,0.17994990,-0.17994986,1.20419582,-1.20419564,0.02208345,-0.02208345,0.06712791,-0.06712791
-2.59629815,1.56004161,-1.56004135,0.24530756,-0.24530750,0.00054551,-0.00054551,0.19415452,-0.19415447,1.26136056,-1.26136037,0.02224966,-0.02224966,0.06864062,-0.06864062
-2.59029515,1.64311453,-1.64311426,0.26581744,-0.26581738,0.00059143,-0.00059143,0.20933253,-0.20933249,1.32339108,-1.32339087,0.02243675,-0.02243675,0.07030468,-0.07030468
-2.58429215,1.73214313,-1.73214283,0.28739314,-0.28739307,0.00064044,-0.00064044,0.22537699,-0.22537693,1.39030104,-1.39030081,0.02264256,-0.02264256,0.07210543,-0.07210543
-2.57828914,1.82688306,-1.82688274,0.30990435,-0.30990428,0.00069232,-0.00069232,0.24216474,-0.24216468,1.46201561,-1.46201536,0.02286510,-0.02286510,0.07402577,-0.07402576
-2.57228614,1.92697617,-1.92697583,0.33320037,-0.33320030,0.00074679,-0.00074679,0.25955750,-0.25955745,1.53836811,-1.53836785,0.02310258,-0.02310258,0.07604646,-0.07604646
-2.56628314,2.03195212,-2.03195177,0.35711151,-0.35711144,0.00080348,-0.00080348,0.27740346,-0.27740340,1.61910003,-1.61909975,0.02335339,-0.02335339,0.07814665,-0.07814665
-2.56028014,2.14123449,-2.14123412,0.38145144,-0.38145136,0.00086198,-0.00086198,0.29553944,-0.29553939,1.70386450,-1.70386420,0.02361607,-0.02361607,0.08030438,-0.08030437
-2.55427714,2.25415131,-2.25415093,0.40602029,-0.40602021,0.00092178,-0.00092178,0.31379376,-0.31379370,1.79223348,-1.79223317,0.02388934,-0.02388934,0.08249719,-0.08249719
-2.54827414,2.36994989,-2.36994950,0.43060858,-0.43060850,0.00098232,-0.00098232,0.33198941,-0.33198935,1.88370833,-1.88370801,0.02417204,-0.02417203,0.08470281,-0.08470280
-2.54227114,2.48781546,-2.48781506,0.45500174,-0.45500166,0.00104300,-0.00104300,0.34994778,-0.34994772,1.97773349,-1.97773317,0.02446317,-0.02446317,0.08689976,-0.08689976
-2.53626813,2.60689288,-2.60689248,0.47898510,-0.47898503,0.00110320,-0.00110320,0.36749254,-0.36749249,2.07371277,-2.07371243,0.02476189,-0.02476189,0.08906805,-0.08906805
-2.53026513,2.72631062,-2.72631022,0.50234924,-0.50234917,0.00116225,-0.00116225,0.38445371,-0.38445366,2.17102747,-2.17102714,0.02506744,-0.02506744,0.09118970,-0.09118970
-2.52426213,2.84520579,-2.84520539,0.52489526,-0.52489519,0.00121951,-0.00121951,0.40067158,-0.40067153,2.26905567,-2.26905533,0.02537917,-0.02537917,0.09324924,-0.09324924
-2.51825913,2.96274927,-2.96274887,0.54643996,-0.54643989,0.00127436,-0.00127436,0.41600049,-0.41600045,2.36719158,-2.36719124,0.02569651,-0.02569651,0.09523403,-0.09523403
-2.51225613,3.07816965,-3.07816926,0.56682050,-0.56682044,0.00132621,-0.00132621,0.43031219,-0.43031214,2.46486422,-2.46486388,0.02601891,-0.02601891,0.09713447,-0.09713446
-2.50625313,3.19077482,-3.19077444,0.58589843,-0.58589837,0.00137451,-0.00137451,0.44349862,-0.44349858,2.56155446,-2.56155413,0.02634580,-0.02634580,0.09894400,-0.09894399
-2.50025013,3.29997039,-3.29997003,0.60356283,-0.60356278,0.00141880,-0.00141880,0.45547414,-0.45547410,2.65680968,-2.65680935,0.02667654,-0.02667654,0.10065897,-0.10065896
-2.49424712,3.40527386,-3.40527351,0.61973237,-0.61973232,0.00145871,-0.00145871,0.46617688,-0.46617684,2.75025522,-2.75025489,0.02701035,-0.02701035,0.10227831,-0.10227830
-2.48824412,3.50632417,-3.50632383,0.63435630,-0.63435627,0.00149394,-0.00149394,0.47556942,-0.47556939,2.84160244,-2.84160212,0.02734626,-0.02734626,0.10380307,-0.10380307
-2.48224112,3.60288617,-3.60288585,0.64741422,-0.64741419,0.00152432,-0.00152432,0.48363861,-0.48363859,2.93065282,-2.93065251,0.02768302,-0.02768302,0.10523586,-0.10523586
-2.47623812,3.69485008,-3.69484978,0.65891466,-0.65891463,0.00154976,-0.00154976,0.49039461,-0.49039459,3.01729822,-3.01729792,0.02801906,-0.02801906,0.10658019,-0.10658019
-2.47023512,3.78222604,-3.78222575,0.66889265,-0.66889263,0.00157030,-0.00157030,0.49586923,-0.49586922,3.10151740,-3.10151711,0.02835247,-0.02835247,0.10783977,-0.10783977
-2.46423212,3.86513435,-3.86513408,0.67740633,-0.67740632,0.00158607,-0.00158607,0.50011375,-0.50011374,3.18336920,-3.18336891,0.02868091,-0.02868091,0.10901788,-0.10901788
-2.45822911,3.94379212,-3.94379185,0.68453284,-0.68453283,0.00159729,-0.00159729,0.50319611,-0.50319610,3.26298284,-3.26298256,0.02900165,-0.02900165,0.11011674,-0.11011674
-2.45222611,4.01849707,-4.01849682,0.69036370,-0.69036369,0.00160428,-0.00160428,0.50519796,-0.50519795,3.34054612,-3.34054586,0.02931156,-0.02931156,0.11113706,-0.11113706
-2.44622311,4.08960969,-4.08960945,0.69499995,-0.69499995,0.00160742,-0.00160742,0.50621137,-0.50621136,3.41629216,-3.41629190,0.02960716,-0.02960716,0.11207766,-0.11207766
-2.44022011,4.15753451,-4.15753428,0.69854739,-0.69854739,0.00160714,-0.00160714,0.50633566,-0.50633566,3.49048543,-3.49048518,0.02988466,-0.02988466,0.11293533,-0.11293533
-2.43421711,4.22270160,-4.22270138,0.70111201,-0.70111202,0.00160393,-0.00160393,0.50567426,-0.50567427,3.56340793,-3.56340768,0.03014006,-0.03014005,0.11370487,-0.11370487
-2.42821411,4.28554916,-4.28554896,0.70279599,-0.70279600,0.00159828,-0.00159828,0.50433186,-0.50433186,3.63534605,-3.63534580,0.03036922,-0.03036922,0.11437928,-0.11437928
-2.42221111,4.34650790,-4.34650770,0.70369440,-0.70369441,0.00159072,-0.00159072,0.50241185,-0.50241186,3.70657871,-3.70657846,0.03056803,-0.03056803,0.11495018,-0.11495018
-2.41620810,4.40598770,-4.40598751,0.70389275,-0.70389277,0.00158174,-0.00158174,0.50001424,-0.50001425,3.77736728,-3.77736704,0.03073245,-0.03073245,0.11540837,-0.11540837
-2.41020510,4.46436702,-4.46436683,0.70346544,-0.70346546,0.00157182,-0.00157182,0.49723393,-0.49723394,3.84794734,-3.84794709,0.03085869,-0.03085868,0.11574451,-0.11574451
-2.40420210,4.52198506,-4.52198487,0.70247517,-0.70247519,0.00156141,-0.00156141,0.49415953,-0.49415954,3.91852257,-3.91852232,0.03094328,-0.03094328,0.11594988,-0.11594988
-2.39819910,4.57913668,-4.57913648,0.70097325,-0.70097327,0.00155093,-0.00155093,0.49087245,-0.49087247,3.98926065,-3.98926040,0.03098321,-0.03098321,0.11601717,-0.11601717
-2.39219610,4.63606977,-4.63606958,0.69900068,-0.69900070,0.00154072,-0.00154072,0.48744653,-0.48744654,4.06029099,-4.06029073,0.03097600,-0.03097601,0.11594125,-0.11594125
-2.38619310,4.69298480,-4.69298460,0.69658992,-0.69658994,0.00153111,-0.00153111,0.48394778,-0.48394780,4.13170401,-4.13170375,0.03091977,-0.03091977,0.11571982,-0.11571982
-2.38019010,4.75003591,-4.75003571,0.69376706,-0.69376708,0.00152232,-0.00152232,0.48043453,-0.48043455,4.20355169,-4.20355143,0.03081325,-0.03081325,0.11535403,-0.11535404
-2.37418709,4.80733319,-4.80733299,0.69055425,-0.69055427,0.00151457,-0.00151457,0.47695754,-0.47695755,4.27584892,-4.27584866,0.03065587,-0.03065587,0.11484889,-0.11484889
-2.36818409,4.86494550,-4.86494529,0.68697219,-0.68697221,0.00150800,-0.00150800,0.47356024,-0.47356025,4.34857540,-4.34857513,0.03044770,-0.03044770,0.11421344,-0.11421345
-2.36218109,4.92290341,-4.92290319,0.68304238,-0.68304240,0.00150270,-0.00150270,0.47027899,-0.47027900,4.42167762,-4.42167735,0.03018947,-0.03018947,0.11346085,-0.11346085
