energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-3.95897949,4.74744422,-4.74744423,0.00045902,-0.00045902,0.43029763,-0.43029763,0.67049649,-0.67049649,0.96511676,-0.96511675,0.81706383,-0.81706383,2.80839156,-2.80839156,0.76618219,-0.76618219,0.00000000,-0.00000000
-3.95297649,4.74181363,-4.74181363,0.00047034,-0.00047034,0.44033464,-0.44033464,0.67930976,-0.67930976,0.95965109,-0.95965109,0.81785784,-0.81785784,2.79787141,-2.79787141,0.76257872,-0.76257872,0.00000000,-0.00000000
-3.94697349,4.72649350,-4.72649351,0.00047961,-0.00047961,0.44938962,-0.44938962,0.68634871,-0.68634871,0.95182994,-0.95182994,0.81621958,-0.81621958,2.78270803,-2.78270804,0.75779443,-0.75779443,0.00000000,-0.00000000
-3.94097049,4.70186806,-4.70186806,0.00048669,-0.00048669,0.45744493,-0.45744493,0.69154808,-0.69154808,0.94186931,-0.94186931,0.81220719,-0.81220719,2.76304605,-2.76304605,0.75185970,-0.75185970,0.00000000,-0.00000000
-3.93496748,4.66841718,-4.66841718,0.00049146,-0.00049146,0.46448870,-0.46448870,0.69486144,-0.69486144,0.93002457,-0.93002457,0.80591678,-0.80591678,2.73905446,-2.73905446,0.74480767,-0.74480768,0.00000000,-0.00000000
-3.92896448,4.62670617,-4.62670618,0.00049385,-0.00049385,0.47051337,-0.47051337,0.69626146,-0.69626146,0.91658309,-0.91658309,0.79748062,-0.79748062,2.71092852,-2.71092853,0.73667277,-0.73667277,0.00000000,-0.00000000
-3.92296148,4.57737463,-4.57737464,0.00049385,-0.00049385,0.47551446,-0.47551446,0.69573999,-0.69573999,0.90185616,-0.90185616,0.78706461,-0.78706461,2.67889198,-2.67889199,0.72748916,-0.72748916,0.00000000,-0.00000000
-3.91695848,4.52112510,-4.52112510,0.00049147,-0.00049147,0.47948969,-0.47948969,0.69330798,-0.69330798,0.88617046,-0.88617046,0.77486520,-0.77486520,2.64319930,-2.64319930,0.71728960,-0.71728960,0.00000000,-0.00000000
-3.91095548,4.45871192,-4.45871192,0.00048678,-0.00048678,0.48243848,-0.48243848,0.68899521,-0.68899521,0.86985953,-0.86985953,0.76110572,-0.76110571,2.60413787,-2.60413788,0.70610461,-0.70610461,0.00000000,-0.00000000
-3.90495248,4.39093064,-4.39093064,0.00047989,-0.00047989,0.48436187,-0.48436187,0.68284991,-0.68284991,0.85325559,-0.85325559,0.74603236,-0.74603236,2.56203005,-2.56203006,0.69396197,-0.69396197,0.00000000,-0.00000000
-3.89894947,4.31860842,-4.31860842,0.00047095,-0.00047095,0.48526285,-0.48526285,0.67493835,-0.67493835,0.83668190,-0.83668190,0.72990980,-0.72990980,2.51723463,-2.51723463,0.68088687,-0.68088687,0.00000000,-0.00000000
-3.89294647,4.24259528,-4.24259528,0.00046016,-0.00046016,0.48514713,-0.48514713,0.66534420,-0.66534420,0.82044607,-0.82044607,0.71301651,-0.71301651,2.47014777,-2.47014777,0.66690243,-0.66690243,0.00000000,-0.00000000
-3.88694347,4.16375651,-4.16375651,0.00044775,-0.00044775,0.48402408,-0.48402408,0.65416786,-0.65416786,0.80483440,-0.80483440,0.69563991,-0.69563991,2.42120302,-2.42120302,0.65203084,-0.65203084,0.00000000,-0.00000000
-3.88094047,4.08296595,-4.08296595,0.00043398,-0.00043398,0.48190803,-0.48190803,0.64152562,-0.64152562,0.79010737,-0.79010737,0.67807132,-0.67807132,2.37087045,-2.37087045,0.63629495,-0.63629495,0.00000000,-0.00000000
-3.87493747,4.00109990,-4.00109990,0.00041915,-0.00041915,0.47881961,-0.47881961,0.62754862,-0.62754862,0.77649622,-0.77649622,0.66060083,-0.66060083,2.31965445,-2.31965445,0.61972022,-0.61972022,0.00000000,-0.00000000
-3.86893447,3.91903148,-3.91903148,0.00040355,-0.00040355,0.47478702,-0.47478702,0.61238159,-0.61238159,0.76420079,-0.76420079,0.64351216,-0.64351216,2.26809045,-2.26809045,0.60233695,-0.60233695,0.00000000,-0.00000000
-3.86293147,3.83762502,-3.83762502,0.00038751,-0.00038751,0.46984726,-0.46984726,0.59618142,-0.59618142,0.75338820,-0.75338820,0.62707754,-0.62707754,2.21674024,-2.21674024,0.58418263,-0.58418263,0.00000000,-0.00000000
-3.85692846,3.75773024,-3.75773024,0.00037136,-0.00037136,0.46404704,-0.46404704,0.57911528,-0.57911528,0.74419254,-0.74419254,0.61155274,-0.61155274,2.16618606,-2.16618605,0.56530420,-0.56530420,0.00000000,-0.00000000
-3.85092546,3.68017594,-3.68017594,0.00035541,-0.00035541,0.45744341,-0.45744341,0.56135868,-0.56135868,0.73671511,-0.73671511,0.59717236,-0.59717236,2.11702351,-2.11702350,0.54576010,-0.54576010,0.00000000,-0.00000000
-3.84492246,3.60576303,-3.60576302,0.00033999,-0.00033999,0.45010394,-0.45010394,0.54309303,-0.54309303,0.73102529,-0.73102529,0.58414550,-0.58414550,2.06985351,-2.06985351,0.52562191,-0.52562190,0.00000000,-0.00000000
-3.83891946,3.53525690,-3.53525689,0.00032537,-0.00032537,0.44210646,-0.44210646,0.52450310,-0.52450309,0.72716168,-0.72716168,0.57265195,-0.57265195,2.02527353,-2.02527352,0.50497535,-0.50497535,0.00000000,-0.00000000
-3.83291646,3.46937919,-3.46937919,0.00031186,-0.00031186,0.43353841,-0.43353841,0.50577415,-0.50577415,0.72513347,-0.72513347,0.56283899,-0.56283899,1.98386826,-1.98386826,0.48392077,-0.48392077,0.00000000,-0.00000000
-3.82691346,3.40879914,-3.40879913,0.00029969,-0.00029969,0.42449569,-0.42449569,0.48708904,-0.48708904,0.72492189,-0.72492189,0.55481901,-0.55481901,1.94620042,-1.94620042,0.46257273,-0.46257273,0.00000000,-0.00000000
-3.82091046,3.35412484,-3.35412484,0.00028910,-0.00028910,0.41508112,-0.41508112,0.46862509,-0.46862509,0.72648170,-0.72648169,0.54866805,-0.54866805,1.91280162,-1.91280162,0.44105891,-0.44105891,0.00000000,-0.00000000
-3.81490745,3.30589486,-3.30589486,0.00028029,-0.00028029,0.40540263,-0.40540263,0.45055113,-0.45055113,0.72974270,-0.72974270,0.54442523,-0.54442523,1.88416400,-1.88416400,0.41951820,-0.41951820,0.00000000,-0.00000000
-3.80890445,3.26457053,-3.26457052,0.00027343,-0.00027343,0.39557112,-0.39557112,0.43302457,-0.43302457,0.73461128,-0.73461128,0.54209333,-0.54209333,1.86073281,-1.86073281,0.39809820,-0.39809820,0.00000000,-0.00000000
-3.80290145,3.23052944,-3.23052943,0.00026864,-0.00026864,0.38569824,-0.38569824,0.41618869,-0.41618869,0.74097199,-0.74097199,0.54164035,-0.54164035,1.84290019,-1.84290019,0.37695211,-0.37695211,0.00000000,-0.00000000
-3.79689845,3.20406056,-3.20406055,0.00026606,-0.00026606,0.37589404,-0.37589404,0.40017030,-0.40017029,0.74868936,-0.74868936,0.54300206,-0.54300206,1.83100044,-1.83100044,0.35623517,-0.35623517,0.00000000,-0.00000000
-3.79089545,3.18536119,-3.18536118,0.00026576,-0.00026576,0.36626468,-0.36626468,0.38507766,-0.38507766,0.75760985,-0.75760985,0.54608551,-0.54608551,1.82530680,-1.82530680,0.33610094,-0.33610094,0.00000000,-0.00000000
-3.78489245,3.17453603,-3.17453602,0.00026781,-0.00026781,0.35691021,-0.35691021,0.37099903,-0.37099903,0.76756422,-0.76756421,0.55077326,-0.55077326,1.82602980,-1.82602980,0.31669750,-0.31669750,0.00000000,-0.00000000
-3.77888944,3.17159844,-3.17159843,0.00027224,-0.00027224,0.34792256,-0.34792256,0.35800153,-0.35800153,0.77837017,-0.77837016,0.55692815,-0.55692815,1.83331704,-1.83331704,0.29816376,-0.29816376,0.00000000,-0.00000000
-3.77288644,3.17647374,-3.17647374,0.00027908,-0.00027908,0.33938371,-0.33938371,0.34613063,-0.34613063,0.78983550,-0.78983550,0.56439846,-0.56439846,1.84725426,-1.84725426,0.28062607,-0.28062607,0.00000000,-0.00000000
-3.76688344,3.18900444,-3.18900444,0.00028833,-0.00028833,0.33136410,-0.33136410,0.33541014,-0.33541014,0.80176162,-0.80176162,0.57302313,-0.57302313,1.86786735,-1.86786736,0.26419533,-0.26419533,0.00000000,-0.00000000
-3.76088044,3.20895690,-3.20895690,0.00029998,-0.00029998,0.32392140,-0.32392140,0.32584263,-0.32584263,0.81394743,-0.81394743,0.58263683,-0.58263684,1.89512511,-1.89512511,0.24896459,-0.24896459,0.00000000,-0.00000000
-3.75487744,3.23602922,-3.23602922,0.00031402,-0.00031402,0.31709948,-0.31709948,0.31741039,-0.31741039,0.82619356,-0.82619356,0.59307456,-0.59307456,1.92894227,-1.92894227,0.23500734,-0.23500734,0.00000000,-0.00000000
-3.74887444,3.26985960,-3.26985960,0.00033040,-0.00033040,0.31092772,-0.31092772,0.31007670,-0.31007670,0.83830673,-0.83830673,0.60417564,-0.60417564,1.96918258,-1.96918258,0.22237648,-0.22237648,0.00000000,-0.00000000
-3.74287144,3.31003496,-3.31003496,0.00034907,-0.00034907,0.30542060,-0.30542060,0.30378752,-0.30378752,0.85010419,-0.85010419,0.61578690,-0.61578690,2.01566156,-2.01566156,0.21110401,-0.21110401,0.00000000,-0.00000000
-3.73686843,3.35609912,-3.35609912,0.00036998,-0.00036998,0.30057759,-0.30057759,0.29847333,-0.29847333,0.86141803,-0.86141803,0.62776487,-0.62776487,2.06814878,-2.06814879,0.20120129,-0.20120129,0.00000000,-0.00000000
-3.73086543,3.40756034,-3.40756034,0.00039303,-0.00039303,0.29638328,-0.29638328,0.29405129,-0.29405129,0.87209918,-0.87209917,0.63997701,-0.63997702,2.12636949,-2.12636950,0.19266002,-0.19266002,0.00000000,-0.00000000
-3.72486243,3.46389785,-3.46389785,0.00041814,-0.00041814,0.29280784,-0.29280784,0.29042743,-0.29042743,0.88202094,-0.88202094,0.65230188,-0.65230188,2.19000551,-2.19000552,0.18545368,-0.18545368,0.00000000,-0.00000000
-3.71885943,3.52456726,-3.52456727,0.00044517,-0.00044517,0.28980769,-0.28980769,0.28749898,-0.28749898,0.89108193,-0.89108193,0.66462841,-0.66462841,2.25869562,-2.25869563,0.17953933,-0.17953933,0.00000000,-0.00000000
-3.71285643,3.58900488,-3.58900489,0.00047399,-0.00047399,0.28732646,-0.28732646,0.28515669,-0.28515668,0.89920820,-0.89920820,0.67685443,-0.67685443,2.33203549,-2.33203549,0.17485984,-0.17485984,0.00000000,-0.00000000
-3.70685343,3.65663104,-3.65663105,0.00050442,-0.00050442,0.28529630,-0.28529630,0.28328711,-0.28328711,0.90635459,-0.90635459,0.68888454,-0.68888454,2.40957743,-2.40957745,0.17134620,-0.17134620,0.00000000,-0.00000000
-3.70085043,3.72685270,-3.72685270,0.00053625,-0.00053625,0.28363934,-0.28363934,0.28177495,-0.28177494,0.91250512,-0.91250512,0.70062772,-0.70062772,2.49083046,-2.49083047,0.16892000,-0.16892000,0.00000000,-0.00000000
-3.69484742,3.79906568,-3.79906569,0.00056926,-0.00056926,0.28226946,-0.28226946,0.28050518,-0.28050518,0.91767254,-0.91767254,0.71199478,-0.71199478,2.57526074,-2.57526076,0.16749578,-0.16749578,0.00000000,-0.00000000
-3.68884442,3.87265697,-3.87265698,0.00060315,-0.00060315,0.28109438,-0.28109438,0.27936527,-0.27936527,0.92189702,-0.92189702,0.72289607,-0.72289607,2.66229315,-2.66229317,0.16698341,-0.16698341,0.00000000,-0.00000000
-3.68284142,3.94700736,-3.94700737,0.00063764,-0.00063764,0.28001780,-0.28001780,0.27824714,-0.27824714,0.92524406,-0.92524406,0.73323965,-0.73323965,2.75131397,-2.75131398,0.16729018,-0.16729018,0.00000000,-0.00000000
-3.67683842,4.02149500,-4.02149501,0.00067239,-0.00067239,0.27894185,-0.27894185,0.27704913,-0.27704913,0.92780180,-0.92780180,0.74293004,-0.74293004,2.84167516,-2.84167517,0.16832273,-0.16832273,0.00000000,-0.00000000
-3.67083542,4.09550004,-4.09550005,0.00070704,-0.00070704,0.27776956,-0.27776956,0.27567779,-0.27567779,0.92967784,-0.92967784,0.75186795,-0.75186795,2.93270039,-2.93270040,0.16998868,-0.16998868,0.00000000,-0.00000000
-3.66483242,4.16841065,-4.16841066,0.00074121,-0.00074121,0.27640740,-0.27640740,0.27404950,-0.27404950,0.93099584,-0.93099584,0.75995085,-0.75995086,3.02369277,-3.02369279,0.17219799,-0.17219799,0.00000000,-0.00000000
-3.65882941,4.23963044,-4.23963045,0.00077449,-0.00077449,0.27476774,-0.27476774,0.27209200,-0.27209200,0.93189193,-0.93189193,0.76707466,-0.76707466,3.11394442,-3.11394443,0.17486401,-0.17486400,0.00000000,-0.00000000
-3.65282641,4.30858741,-4.30858742,0.00080650,-0.00080650,0.27277121,-0.27277121,0.26974556,-0.26974556,0.93251131,-0.93251130,0.77313628,-0.77313628,3.20274744,-3.20274745,0.17790432,-0.17790432,0.00000000,-0.00000000
-3.64682341,4.37474398,-4.37474399,0.00083684,-0.00083684,0.27034876,-0.27034876,0.26696410,-0.26696410,0.93300505,-0.93300505,0.77803708,-0.77803708,3.28940629,-3.28940630,0.18124127,-0.18124127,0.00000000,-0.00000000
-3.64082041,4.43760815,-4.43760816,0.00086513,-0.00086513,0.26744347,-0.26744347,0.26371589,-0.26371589,0.93352738,-0.93352738,0.78168704,-0.78168704,3.37325095,-3.37325096,0.18480235,-0.18480235,0.00000000,-0.00000000
-3.63481741,4.49674510,-4.49674511,0.00089102,-0.00089102,0.26401195,-0.26401195,0.25998402,-0.25998402,0.93423343,-0.93423343,0.78400935,-0.78400935,3.45365046,-3.45365047,0.18852035,-0.18852035,0.00000000,-0.00000000
-3.62881441,4.55178885,-4.55178885,0.00091420,-0.00091420,0.26002528,-0.26002528,0.25576655,-0.25576655,0.93527759,-0.93527759,0.78494517,-0.78494517,3.53002637,-3.53002639,0.19233347,-0.19233347,0.00000000,-0.00000000
-3.62281141,4.60245341,-4.60245342,0.00093442,-0.00093442,0.25546946,-0.25546946,0.25107626,-0.25107626,0.93681252,-0.93681252,0.78445833,-0.78445833,3.60186547,-3.60186548,0.19618527,-0.19618527,0.00000000,-0.00000000
-3.61680840,4.64854286,-4.64854286,0.00095147,-0.00095147,0.25034540,-0.25034540,0.24594014,-0.24594014,0.93898861,-0.93898860,0.78253958,-0.78253958,3.66873122,-3.66873124,0.20002468,-0.20002468,0.00000000,-0.00000000
-3.61080540,4.68995960,-4.68995960,0.00096523,-0.00096523,0.24466841,-0.24466841,0.24039848,-0.24039848,0.94195397,-0.94195397,0.77921011,-0.77921011,3.73027356,-3.73027357,0.20380586,-0.20380586,0.00000000,-0.00000000
-3.60480240,4.72671037,-4.72671037,0.00097566,-0.00097566,0.23846721,-0.23846721,0.23450363,-0.23450363,0.94585475,-0.94585474,0.77452415,-0.77452415,3.78623630,-3.78623631,0.20748826,-0.20748826,0.00000000,-0.00000000
-3.59879940,4.75890939,-4.75890939,0.00098277,-0.00098277,0.23178267,-0.23178267,0.22831852,-0.22831852,0.95083541,-0.95083541,0.76857036,-0.76857036,3.83646202,-3.83646203,0.21103651,-0.21103651,0.00000000,-0.00000000
-3.59279640,4.78677816,-4.78677816,0.00098666,-0.00098666,0.22466605,-0.22466604,0.22191486,-0.22191486,0.95703909,-0.95703909,0.76147180,-0.76147180,3.88089400,-3.88089401,0.21442048,-0.21442048,0.00000000,-0.00000000
-3.58679340,4.81064158,-4.81064158,0.00098754,-0.00098754,0.21717719,-0.21717719,0.21537119,-0.21537119,0.96460743,-0.96460742,0.75338461,-0.75338461,3.91957501,-3.91957502,0.21761527,-0.21761527,0.00000000,-0.00000000
-3.58079040,4.83092014,-4.83092014,0.00098564,-0.00098564,0.20938248,-0.20938248,0.20877071,-0.20877071,0.97367985,-0.97367984,0.74449502,-0.74449502,3.95264292,-3.95264293,0.22060120,-0.22060119,0.00000000,-0.00000000
-3.57478739,4.84811811,-4.84811810,0.00098129,-0.00098129,0.20135277,-0.20135277,0.20219908,-0.20219908,0.98439206,-0.98439205,0.73501512,-0.73501512,3.98032316,-3.98032317,0.22336374,-0.22336374,0.00000000,-0.00000000
-3.56878439,4.86280774,-4.86280774,0.00097485,-0.00097485,0.19316135,-0.19316135,0.19574214,-0.19574214,0.99687352,-0.99687351,0.72517721,-0.72517721,4.00291819,-4.00291820,0.22589340,-0.22589340,0.00000000,-0.00000000
-3.56278139,4.87560986,-4.87560986,0.00096674,-0.00096674,0.18488204,-0.18488204,0.18948367,-0.18948367,1.01124378,-1.01124378,0.71522714,-0.71522714,4.02079429,-4.02079429,0.22818547,-0.22818547,0.00000000,-0.00000000
-3.55677839,4.88717115,-4.88717115,0.00095738,-0.00095738,0.17658739,-0.17658739,0.18350326,-0.18350326,1.02760787,-1.02760786,0.70541666,-0.70541666,4.03436607,-4.03436608,0.23023958,-0.23023958,0.00000000,-0.00000000
-3.55077539,4.89813899,-4.89813899,0.00094721,-0.00094721,0.16834716,-0.16834716,0.17787426,-0.17787426,1.04605049,-1.04605048,0.69599537,-0.69599536,4.04407935,-4.04407935,0.23205922,-0.23205922,0.00000000,-0.00000000
-3.54477239,4.90913458,-4.90913457,0.00093667,-0.00093667,0.16022698,-0.16022698,0.17266200,-0.17266200,1.06662951,-1.06662950,0.68720228,-0.68720227,4.05039283,-4.05039283,0.23365093,-0.23365093,0.00000000,-0.00000000
-3.53876938,4.92072548,-4.92072547,0.00092617,-0.00092617,0.15228727,-0.15228727,0.16792221,-0.16792221,1.08936896,-1.08936895,0.67925757,-0.67925757,4.05375957,-4.05375958,0.23502351,-0.23502351,0.00000000,-0.00000000
-3.53276638,4.93339876,-4.93339875,0.00091608,-0.00091608,0.14458238,-0.14458238,0.16369970,-0.16369970,1.11425185,-1.11425184,0.67235475,-0.67235474,4.05460887,-4.05460887,0.23618698,-0.23618698,0.00000000,-0.00000000
-3.52676338,4.94753612,-4.94753611,0.00090674,-0.00090674,0.13715999,-0.13715999,0.16002739,-0.16002739,1.14121348,-1.14121347,0.66665361,-0.66665361,4.05332944,-4.05332944,0.23715152,-0.23715152,0.00000000,-0.00000000
-3.52076038,4.96339230,-4.96339229,0.00089840,-0.00089840,0.13006067,-0.13006067,0.15692569,-0.15692569,1.17013558,-1.17013557,0.66227430,-0.66227429,4.05025476,-4.05025476,0.23792640,-0.23792640,0.00000000,-0.00000000
-3.51475738,4.98107819,-4.98107817,0.00089129,-0.00089129,0.12331767,-0.12331767,0.15440224,-0.15440224,1.20084208,-1.20084207,0.65929267,-0.65929267,4.04565134,-4.04565134,0.23851896,-0.23851895,0.00000000,-0.00000000
-3.50875438,5.00054978,-5.00054977,0.00088554,-0.00088554,0.11695683,-0.11695683,0.15245198,-0.15245198,1.23309678,-1.23309677,0.65773732,-0.65773732,4.03971061,-4.03971061,0.23893369,-0.23893369,0.00000000,-0.00000000
-3.50275138,5.02160421,-5.02160420,0.00088123,-0.00088123,0.11099665,-0.11099665,0.15105768,-0.15105768,1.26660364,-1.26660363,0.65758821,-0.65758821,4.03254505,-4.03254504,0.23917164,-0.23917164,0.00000000,-0.00000000
-3.49674837,5.04388332,-5.04388331,0.00087838,-0.00087838,0.10544846,-0.10544846,0.15019079,-0.15019079,1.30100990,-1.30100989,0.65877722,-0.65877722,4.02418877,-4.02418877,0.23922995,-0.23922995,0.00000000,-0.00000000
-3.49074537,5.06688550,-5.06688549,0.00087693,-0.00087693,0.10031670,-0.10031670,0.14981262,-0.14981262,1.33591228,-1.33591227,0.66119036,-0.66119036,4.01460299,-4.01460298,0.23910186,-0.23910186,0.00000000,-0.00000000
-3.48474237,5.08998541,-5.08998540,0.00087680,-0.00087680,0.09559933,-0.09559933,0.14987590,-0.14987590,1.37086634,-1.37086634,0.66467187,-0.66467187,4.00368601,-4.00368601,0.23877696,-0.23877696,0.00000000,-0.00000000
-3.47873937,5.11246140,-5.11246139,0.00087787,-0.00087787,0.09128828,-0.09128828,0.15032652,-0.15032652,1.40539875,-1.40539874,0.66902976,-0.66902976,3.99128757,-3.99128756,0.23824192,-0.23824192,0.00000000,-0.00000000
-3.47273637,5.13352935,-5.13352934,0.00087998,-0.00087998,0.08737000,-0.08737000,0.15110554,-0.15110554,1.43902211,-1.43902210,0.67404281,-0.67404281,3.97722671,-3.97722671,0.23748150,-0.23748150,0.00000000,-0.00000000
-3.46673337,5.15238174,-5.15238173,0.00088295,-0.00088295,0.08382611,-0.08382611,0.15215130,-0.15215130,1.47125182,-1.47125181,0.67946863,-0.67946863,3.96131252,-3.96131251,0.23647989,-0.23647989,0.00000000,-0.00000000
-3.46073037,5.16822988,-5.16822987,0.00088663,-0.00088663,0.08063415,-0.08063415,0.15340154,-0.15340154,1.50162410,-1.50162410,0.68505247,-0.68505247,3.94336639,-3.94336638,0.23522228,-0.23522228,0.00000000,-0.00000000
-3.45472736,5.18034728,-5.18034727,0.00089086,-0.00089086,0.07776832,-0.07776832,0.15479558,-0.15479558,1.52971438,-1.52971437,0.69053649,-0.69053649,3.92324465,-3.92324464,0.23369650,-0.23369650,0.00000000,-0.00000000
-3.44872436,5.18811178,-5.18811177,0.00089549,-0.00089549,0.07520038,-0.07520038,0.15627629,-0.15627629,1.55515496,-1.55515495,0.69566893,-0.69566893,3.90086021,-3.90086020,0.23189478,-0.23189478,0.00000000,-0.00000000
-3.44272136,5.19104391,-5.19104390,0.00090041,-0.00090041,0.07290056,-0.07290056,0.15779185,-0.15779185,1.57765106,-1.57765106,0.70021304,-0.70021304,3.87620165,-3.87620164,0.22981532,-0.22981532,0.00000000,-0.00000000
-3.43671836,5.18883933,-5.18883933,0.00090553,-0.00090553,0.07083846,-0.07083846,0.15929729,-0.15929729,1.59699424,-1.59699424,0.70395518,-0.70395518,3.84934869,-3.84934869,0.22746367,-0.22746367,0.00000000,-0.00000000
-3.43071536,5.18139322,-5.18139321,0.00091080,-0.00091080,0.06898409,-0.06898409,0.16075561,-0.16075561,1.61307223,-1.61307223,0.70671186,-0.70671186,3.82048266,-3.82048265,0.22485381,-0.22485381,0.00000000,-0.00000000
-3.42471236,5.16881485,-5.16881484,0.00091619,-0.00091619,0.06730874,-0.06730874,0.16213853,-0.16213853,1.62587472,-1.62587472,0.70833548,-0.70833548,3.78989115,-3.78989115,0.22200878,-0.22200878,0.00000000,-0.00000000
-3.41870935,5.15143142,-5.15143142,0.00092170,-0.00092170,0.06578594,-0.06578594,0.16342685,-0.16342685,1.63549442,-1.63549441,0.70871837,-0.70871837,3.75796643,-3.75796642,0.21896087,-0.21896088,0.00000000,-0.00000000
-3.41270635,5.12978051,-5.12978050,0.00092735,-0.00092735,0.06439225,-0.06439225,0.16461029,-0.16461029,1.64212336,-1.64212336,0.70779523,-0.70779523,3.72519707,-3.72519706,0.21575136,-0.21575136,0.00000000,-0.00000000
-3.40670335,5.10459126,-5.10459126,0.00093317,-0.00093317,0.06310807,-0.06310807,0.16568705,-0.16568705,1.64604449,-1.64604449,0.70554375,-0.70554375,3.69215342,-3.69215341,0.21242964,-0.21242964,0.00000000,-0.00000000
-3.40070035,5.07675539,-5.07675538,0.00093921,-0.00093921,0.06191820,-0.06191820,0.16666288,-0.16666288,1.64761882,-1.64761882,0.70198346,-0.70198346,3.65946726,-3.65946725,0.20905208,-0.20905208,0.00000000,-0.00000000
-3.39469735,5.04728919,-5.04728919,0.00094548,-0.00094548,0.06081238,-0.06081238,0.16754995,-0.16754995,1.64726906,-1.64726907,0.69717300,-0.69717300,3.62780680,-3.62780679,0.20568035,-0.20568035,0.00000000,-0.00000000
-3.38869435,5.01728891,-5.01728890,0.00095200,-0.00095200,0.05978558,-0.05978558,0.16836538,-0.16836538,1.64546024,-1.64546024,0.69120596,-0.69120596,3.59784830,-3.59784829,0.20237963,-0.20237963,0.00000000,-0.00000000
-3.38269135,4.98788173,-4.98788172,0.00095876,-0.00095876,0.05883815,-0.05883815,0.16912975,-0.16912975,1.64267864,-1.64267865,0.68420557,-0.68420557,3.57024600,-3.57024600,0.19921657,-0.19921658,0.00000000,-0.00000000
-3.37668834,4.96017528,-4.96017528,0.00096571,-0.00096571,0.05797585,-0.05797585,0.16986548,-0.16986549,1.63941012,-1.63941013,0.67631850,-0.67631850,3.54560207,-3.54560206,0.19625729,-0.19625729,0.00000000,-0.00000000
-3.37068534,4.93520845,-4.93520845,0.00097277,-0.00097277,0.05720955,-0.05720955,0.17059528,-0.17059528,1.63611887,-1.63611887,0.66770826,-0.66770826,3.52443829,-3.52443828,0.19356545,-0.19356545,0.00000000,-0.00000000
-3.36468234,4.91390628,-4.91390628,0.00097982,-0.00097982,0.05655494,-0.05655494,0.17134070,-0.17134070,1.63322790,-1.63322790,0.65854837,-0.65854837,3.50717133,-3.50717132,0.19120065,-0.19120065,0.00000000,-0.00000000
-3.35867934,4.89704142,-4.89704142,0.00098671,-0.00098671,0.05603193,-0.05603193,0.17212097,-0.17212097,1.63110219,-1.63110219,0.64901579,-0.64901579,3.49409299,-3.49409298,0.18921707,-0.18921707,0.00000000,-0.00000000
-3.35267634,4.88520416,-4.88520416,0.00099324,-0.00099324,0.05566399,-0.05566399,0.17295204,-0.17295204,1.63003530,-1.63003530,0.63928488,-0.63928488,3.48535664,-3.48535664,0.18766258,-0.18766258,0.00000000,-0.00000000
-3.34667334,4.87878257,-4.87878257,0.00099920,-0.00099920,0.05547728,-0.05547728,0.17384590,-0.17384590,1.63024011,-1.63024011,0.62952214,-0.62952214,3.48097071,-3.48097071,0.18657833,-0.18657833,0.00000000,-0.00000000
-3.34067034,4.87795346,-4.87795346,0.00100434,-0.00100434,0.05549982,-0.05549982,0.17481030,-0.17481030,1.63184397,-1.63184397,0.61988192,-0.61988192,3.48079949,-3.48079948,0.18599874,-0.18599874,0.00000000,-0.00000000
-3.33466733,4.88268444,-4.88268444,0.00100840,-0.00100840,0.05576037,-0.05576037,0.17584874,-0.17584874,1.63488833,-1.63488833,0.61050330,-0.61050330,3.48457123,-3.48457123,0.18595201,-0.18595201,0.00000000,-0.00000000
-3.32866433,4.89274626,-4.89274626,0.00101113,-0.00101113,0.05628750,-0.05628750,0.17696072,-0.17696073,1.63933265,-1.63933265,0.60150806,-0.60150806,3.49189294,-3.49189294,0.18646097,-0.18646097,0.00000000,-0.00000000
-3.32266133,4.90773456,-4.90773456,0.00101228,-0.00101228,0.05710842,-0.05710842,0.17814233,-0.17814233,1.64506220,-1.64506220,0.59299984,-0.59299984,3.50227084,-3.50227083,0.18754425,-0.18754426,0.00000000,-0.00000000
-3.31665833,4.92709888,-4.92709888,0.00101160,-0.00101160,0.05824799,-0.05824799,0.17938691,-0.17938691,1.65189897,-1.65189897,0.58506429,-0.58506429,3.51513514,-3.51513514,0.18921759,-0.18921759,0.00000000,-0.00000000
-3.31065533,4.95017721,-4.95017721,0.00100890,-0.00100890,0.05972770,-0.05972770,0.18068593,-0.18068593,1.65961502,-1.65961502,0.57777008,-0.57777008,3.52986762,-3.52986762,0.19149518,-0.19149518,0.00000000,-0.00000000
-3.30465233,4.97623332,-4.97623332,0.00100399,-0.00100399,0.06156472,-0.06156472,0.18202984,-0.18202984,1.66794732,-1.66794732,0.57117055,-0.57117055,3.54583008,-3.54583008,0.19439101,-0.19439101,0.00000000,-0.00000000
-3.29864932,5.00449471,-5.00449471,0.00099676,-0.00099676,0.06377108,-0.06377108,0.18340898,-0.18340898,1.67661317,-1.67661317,0.56530576,-0.56530576,3.56239207,-3.56239206,0.19791987,-0.19791987,0.00000000,-0.00000000
