energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.22561281,3.56278786,-0.35023116,0.00540214,-0.00000066,0.45217994,-0.01458595,1.29454925,-0.12542033,1.75025697,-0.09641560,0.01516410,-0.00427433,1.44409629,-0.22381837
-5.21960980,3.64805955,-0.39373430,0.00545168,-0.00000078,0.45630738,-0.01639154,1.33058172,-0.14102167,1.78276841,-0.10839899,0.01612274,-0.00479960,1.48820758,-0.25163710
-5.21360680,3.72480358,-0.43960432,0.00547845,-0.00000093,0.45886550,-0.01829103,1.36373383,-0.15749060,1.81037514,-0.12103380,0.01716938,-0.00535228,1.52943253,-0.28097818
-5.20760380,3.79167684,-0.48745819,0.00548045,-0.00000111,0.45983248,-0.02026748,1.39352310,-0.17469399,1.83257870,-0.13421526,0.01829025,-0.00592713,1.56701853,-0.31159916
-5.20160080,3.84756342,-0.53684034,0.00545616,-0.00000132,0.45922931,-0.02230069,1.41955572,-0.19247392,1.84900337,-0.14781871,0.01946908,-0.00651795,1.60029226,-0.34321171
-5.19559780,3.89160644,-0.58723085,0.00540464,-0.00000159,0.45711947,-0.02436751,1.44153866,-0.21065072,1.85940697,-0.16170185,0.02068737,-0.00711767,1.62867862,-0.37548689
-5.18959480,3.92322838,-0.63805759,0.00532557,-0.00000191,0.45360702,-0.02644237,1.45928687,-0.22902735,1.86368609,-0.17570822,0.02192471,-0.00771848,1.65171493,-0.40806289
-5.18359180,3.94213940,-0.68871180,0.00521927,-0.00000231,0.44883317,-0.02849789,1.47272543,-0.24739503,1.86187591,-0.18967149,0.02315919,-0.00831202,1.66905988,-0.44055499
-5.17758879,3.94833398,-0.73856713,0.00508668,-0.00000281,0.44297154,-0.03050574,1.48188673,-0.26554008,1.85414465,-0.20342084,0.02436789,-0.00888963,1.68049709,-0.47256764
-5.17158579,3.94207651,-0.78700105,0.00492934,-0.00000342,0.43622235,-0.03243753,1.48690299,-0.28325159,1.84078339,-0.21678688,0.02552739,-0.00944257,1.68593363,-0.50370813
-5.16558279,3.92387748,-0.83341827,0.00474935,-0.00000419,0.42880578,-0.03426582,1.48799496,-0.30032978,1.82219180,-0.22960822,0.02661438,-0.00996237,1.68539378,-0.53360134
