energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-2.98049025,4.86157380,0.59100986,3.39696497,0.00066465,0.03273795,0.37197823,1.36003179,0.31618629,0.00000000
-2.97448724,4.76887314,0.58400130,3.32853198,0.00062121,0.03260098,0.36719162,1.33706779,0.31229342,0.00000000
-2.96848424,4.67046751,0.57710753,3.25676086,0.00057763,0.03254106,0.36169488,1.31150899,0.30786606,0.00000000
-2.96248124,4.56755735,0.57044762,3.18250060,0.00053441,0.03255047,0.35556465,1.28369117,0.30294164,0.00000000
-2.95647824,4.46128030,0.56411862,3.10655520,0.00049199,0.03261919,0.34887509,1.25394283,0.29755486,0.00000000
-2.95047524,4.35270153,0.55819615,3.02967828,0.00045079,0.03273530,0.34169680,1.22258033,0.29173788,0.00000000
-2.94447224,4.24281041,0.55273614,2.95257194,0.00041114,0.03288551,0.33409629,1.18990479,0.28552082,0.00000000
-2.93846923,4.13252308,0.54777770,2.87588913,0.00037332,0.03305577,0.32613594,1.15620087,0.27893253,0.00000000
-2.93246623,4.02268973,0.54334660,2.80023890,0.00033757,0.03323185,0.31787438,1.12173708,0.27200151,0.00000000
-2.92646323,3.91410521,0.53945929,2.72619327,0.00030403,0.03340006,0.30936716,1.08676764,0.26475698,0.00000000
-2.92046023,3.80752145,0.53612688,2.65429487,0.00027282,0.03354789,0.30066777,1.05153527,0.25723000,0.00000000
-2.91445723,3.70366011,0.53335897,2.58506399,0.00024401,0.03366457,0.29182871,1.01627472,0.24945442,0.00000000
-2.90845423,3.60322384,0.53116687,2.51900427,0.00021760,0.03374171,0.28290259,0.98121661,0.24146788,0.00000000
-2.90245123,3.50690488,0.52956611,2.45660603,0.00019359,0.03377363,0.27394312,0.94659098,0.23331244,0.00000000
-2.89644822,3.41538982,0.52857791,2.39834668,0.00017192,0.03375779,0.26500586,0.91263043,0.22503510,0.00000000
-2.89044522,3.32935989,0.52822971,2.34468794,0.00015252,0.03369491,0.25614868,0.87957220,0.21668796,0.00000000
-2.88444222,3.24948635,0.52855452,2.29606969,0.00013531,0.03358903,0.24743192,0.84765921,0.20832818,0.00000000
-2.87843922,3.17642111,0.52958940,2.25290095,0.00012019,0.03344738,0.23891800,0.81713963,0.20001759,0.00000000
-2.87243622,3.11078311,0.53137302,2.21554821,0.00010708,0.03328012,0.23067087,0.78826506,0.19182206,0.00000000
-2.86643322,3.05314114,0.53394267,2.18432221,0.00009588,0.03309991,0.22275490,0.76128728,0.18381068,0.00000000
-2.86043022,3.00399446,0.53733084,2.15946387,0.00008651,0.03292138,0.21523366,0.73645363,0.17605468,0.00000000
-2.85442721,2.96375232,0.54156179,2.14113047,0.00007890,0.03276047,0.20816843,0.71400140,0.16862631,0.00000000
-2.84842421,2.93271397,0.54664833,2.12938324,0.00007302,0.03263376,0.20161663,0.69415127,0.16159756,0.00000000
-2.84242121,2.91105060,0.55258906,2.12417716,0.00006884,0.03255765,0.19563029,0.67710039,0.15503899,0.00000000
-2.83641821,2.89879042,0.55936639,2.12535408,0.00006635,0.03254769,0.19025459,0.66301529,0.14901840,0.00000000
-2.83041521,2.89580826,0.56694553,2.13263971,0.00006558,0.03261778,0.18552675,0.65202510,0.14359982,0.00000000
-2.82441221,2.90182041,0.57527443,2.14564509,0.00006659,0.03277956,0.18147504,0.64421548,0.13884240,0.00000000
-2.81840920,2.91638543,0.58428496,2.16387256,0.00006945,0.03304180,0.17811831,0.63962351,0.13479960,0.00000000
-2.81240620,2.93891115,0.59389511,2.18672656,0.00007428,0.03340999,0.17546577,0.63823405,0.13151848,0.00000000
-2.80640320,2.96866778,0.60401218,2.21352850,0.00008119,0.03388604,0.17351725,0.63997749,0.12903916,0.00000000
-2.80040020,3.00480664,0.61453687,2.24353561,0.00009034,0.03446807,0.17226372,0.64472941,0.12739453,0.00000000
-2.79439720,3.04638394,0.62536790,2.27596271,0.00010191,0.03515048,0.17168821,0.65231191,0.12661004,0.00000000
-2.78839420,3.09238831,0.63640702,2.31000611,0.00011607,0.03592405,0.17176687,0.66249680,0.12670368,0.00000000
-2.78239120,3.14177113,0.64756411,2.34486863,0.00013301,0.03677630,0.17247024,0.67501048,0.12768614,0.00000000
-2.77638819,3.19347823,0.65876202,2.37978456,0.00015292,0.03769189,0.17376455,0.68954027,0.12956100,0.00000000
-2.77038519,3.24648135,0.66994083,2.41404353,0.00017599,0.03865320,0.17561302,0.70574205,0.13232511,0.00000000
-2.76438219,3.29980829,0.68106143,2.44701227,0.00020237,0.03964094,0.17797704,0.72324876,0.13596898,0.00000000
-2.75837919,3.35257005,0.69210797,2.47815315,0.00023219,0.04063484,0.18081717,0.74167954,0.14047723,0.00000000
-2.75237619,3.40398412,0.70308921,2.50703888,0.00026556,0.04161442,0.18409393,0.76064906,0.14582914,0.00000000
-2.74637319,3.45339257,0.71403845,2.53336255,0.00030253,0.04255963,0.18776840,0.77977669,0.15199906,0.00000000
-2.74037019,3.50027455,0.72501216,2.55694270,0.00034308,0.04345156,0.19180243,0.79869513,0.15895703,0.00000000
-2.73436718,3.54425249,0.73608722,2.57772313,0.00038714,0.04427309,0.19615879,0.81705826,0.16666918,0.00000000
-2.72836418,3.58509185,0.74735689,2.59576748,0.00043457,0.04500935,0.20080093,0.83454783,0.17509819,0.00000000
-2.72236118,3.62269470,0.75892561,2.61124876,0.00048513,0.04564822,0.20569271,0.85087891,0.18420373,0.00000000
-2.71635818,3.65708731,0.77090288,2.62443439,0.00053853,0.04618056,0.21079794,0.86580389,0.19394274,0.00000000
-2.71035518,3.68840262,0.78339640,2.63566724,0.00059437,0.04660048,0.21607989,0.87911502,0.20426965,0.00000000
-2.70435218,3.71685840,0.79650478,2.64534364,0.00065219,0.04690533,0.22150077,0.89064553,0.21513659,0.00000000
-2.69834917,3.74273214,0.81031021,2.65388918,0.00071144,0.04709563,0.22702134,0.90026932,0.22649329,0.00000000
-2.69234617,3.76633411,0.82487122,2.66173347,0.00077151,0.04717495,0.23260054,0.90789959,0.23828709,0.00000000
-2.68634317,3.78797964,0.84021604,2.66928489,0.00083174,0.04714954,0.23819526,0.91348638,0.25046258,0.00000000
-2.68034017,3.80796232,0.85633679,2.67690657,0.00089142,0.04702800,0.24376034,0.91701340,0.26296133,0.00000000
-2.67433717,3.82652908,0.87318486,2.68489460,0.00094981,0.04682087,0.24924871,0.91849436,0.27572131,0.00000000
-2.66833417,3.84385872,0.89066762,2.69345959,0.00100618,0.04654005,0.25461163,0.91796908,0.28867632,0.00000000
-2.66233117,3.86004481,0.90864685,2.70271255,0.00105978,0.04619843,0.25979923,0.91549960,0.30175538,0.00000000
-2.65632816,3.87508402,0.92693896,2.71265564,0.00110991,0.04580925,0.26476109,0.91116648,0.31488195,0.00000000
-2.65032516,3.88887042,0.94531710,2.72317863,0.00115590,0.04538574,0.26944703,0.90506553,0.32797338,0.00000000
-2.64432216,3.90119630,0.96351524,2.73406114,0.00119715,0.04494061,0.27380796,0.89730512,0.34094036,0.00000000
-2.63831916,3.91175957,0.98123413,2.74498093,0.00123314,0.04448568,0.27779685,0.88800401,0.35368654,0.00000000
-2.63231616,3.92017757,0.99814906,2.75552777,0.00126343,0.04403163,0.28136973,0.87728992,0.36610848,0.00000000
-2.62631316,3.92600674,1.01391918,2.76522266,0.00128768,0.04358769,0.28448673,0.86529872,0.37809589,0.00000000
-2.62031016,3.92876727,1.02819802,2.77354134,0.00130567,0.04316158,0.28711314,0.85217413,0.38953232,0.00000000
-2.61430715,3.92797170,1.04064495,2.77994123,0.00131728,0.04275941,0.28922047,0.83806794,0.40029623,0.00000000
-2.60830415,3.92315595,1.05093703,2.78389042,0.00132253,0.04238576,0.29078737,0.82314055,0.41026264,0.00000000
-2.60230115,3.91391122,1.05878087,2.78489729,0.00132153,0.04204372,0.29180057,0.80756156,0.41930518,0.00000000
-2.59629815,3.89991504,1.06392385,2.78253921,0.00131452,0.04173514,0.29225566,0.79151040,0.42729870,0.00000000
-2.59029515,3.88095959,1.06616426,2.77648870,0.00130187,0.04146079,0.29215764,0.77517662,0.43412219,0.00000000
-2.58429215,3.85697552,1.06535988,2.76653558,0.00128403,0.04122063,0.29152141,0.75875978,0.43966204,0.00000000
-2.57828914,3.82804979,1.06143440,2.75260360,0.00126156,0.04101402,0.29037182,0.74246869,0.44381553,0.00000000
-2.57228614,3.79443582,1.05438145,2.73476055,0.00123513,0.04084005,0.28874361,0.72651977,0.44649425,0.00000000
-2.56628314,3.75655522,1.04426596,2.71322078,0.00120549,0.04069765,0.28668085,0.71113458,0.44762747,0.00000000
-2.56028014,3.71499018,1.03122253,2.68833989,0.00117347,0.04058581,0.28423615,0.69653636,0.44716517,0.00000000
-2.55427714,3.67046649,1.01545099,2.66060134,0.00113998,0.04050367,0.28146935,0.68294547,0.44508053,0.00000000
-2.54827414,3.62382757,0.99720925,2.63059549,0.00110602,0.04045053,0.27844600,0.67057401,0.44137188,0.00000000
-2.54227114,3.57600030,0.97680356,2.59899199,0.00107262,0.04042584,0.27523529,0.65961957,0.43606378,0.00000000
-2.53626813,3.52795429,0.95457687,2.56650657,0.00104092,0.04042905,0.27190787,0.65025841,0.42920731,0.00000000
-2.53026513,3.48065629,0.93089565,2.53386427,0.00101207,0.04045942,0.26853328,0.64263830,0.42087935,0.00000000
-2.52426213,3.43502222,0.90613582,2.50176070,0.00098731,0.04051584,0.26517738,0.63687144,0.41118107,0.00000000
-2.51825913,3.39186936,0.88066858,2.47082373,0.00096791,0.04059652,0.26189971,0.63302771,0.40023546,0.00000000
-2.51225613,3.35187135,0.85484676,2.44157759,0.00095519,0.04069872,0.25875093,0.63112880,0.38818416,0.00000000
-2.50625313,3.31551880,0.82899239,2.41441177,0.00095050,0.04081851,0.25577067,0.63114363,0.37518368,0.00000000
-2.50025013,3.28308785,0.80338617,2.38955634,0.00095522,0.04095055,0.25298567,0.63298534,0.36140118,0.00000000
-2.49424712,3.25461894,0.77825934,2.36706556,0.00097075,0.04108793,0.25040850,0.63651034,0.34701003,0.00000000
-2.48824412,3.22990736,0.75378819,2.34681070,0.00099849,0.04122212,0.24803697,0.64151967,0.33218540,0.00000000
-2.48224112,3.20850659,0.73009175,2.32848296,0.00103981,0.04134298,0.24585425,0.64776276,0.31710005,0.00000000
-2.47623812,3.18974469,0.70723233,2.31160630,0.00109605,0.04143896,0.24382976,0.65494375,0.30192047,0.00000000
-2.47023512,3.17275332,0.68521914,2.29555986,0.00116848,0.04149732,0.24192086,0.66273025,0.28680363,0.00000000
-2.46423212,3.15650824,0.66401443,2.27960888,0.00125826,0.04150455,0.24007526,0.67076425,0.27189440,0.00000000
-2.45822911,3.13987924,0.64354190,2.26294249,0.00136642,0.04144680,0.23823407,0.67867495,0.25732370,0.00000000
-2.45222611,3.12168729,0.62369672,2.24471634,0.00149382,0.04131047,0.23633536,0.68609286,0.24320744,0.00000000
-2.44622311,3.10076568,0.60435662,2.22409800,0.00164106,0.04108281,0.23431802,0.69266478,0.22964617,0.00000000
-2.44022011,3.07602225,0.58539322,2.20031245,0.00180850,0.04075250,0.23212576,0.69806870,0.21672545,0.00000000
-2.43421711,3.04649918,0.56668320,2.17268540,0.00199615,0.04031030,0.22971101,0.70202822,0.20451672,0.00000000
-2.42821411,3.01142738,0.54811833,2.14068201,0.00220368,0.03974960,0.22703855,0.70432558,0.19307866,0.00000000
-2.42221111,2.97027232,0.52961417,2.10393902,0.00243031,0.03906687,0.22408857,0.70481266,0.18245876,0.00000000
-2.41620810,2.92276923,0.51111671,2.06228863,0.00267486,0.03826203,0.22085907,0.70341946,0.17269504,0.00000000
-2.41020510,2.86894548,0.49260683,2.01577300,0.00293563,0.03733872,0.21736737,0.70015943,0.16381772,0.00000000
-2.40420210,2.80912928,0.47410230,1.96464855,0.00321047,0.03630432,0.21365070,0.69513154,0.15585072,0.00000000
-2.39819910,2.74394428,0.45565747,1.90938023,0.00349673,0.03516994,0.20976580,0.68851870,0.14881293,0.00000000
-2.39219610,2.67429032,0.43736054,1.85062598,0.00379131,0.03395013,0.20578748,0.68058277,0.14271903,0.00000000
-2.38619310,2.60131161,0.41932895,1.78921252,0.00409069,0.03266255,0.20180626,0.67165620,0.13758009,0.00000000
-2.38019010,2.52635406,0.40170301,1.72610373,0.00439099,0.03132743,0.19792519,0.66213069,0.13340362,0.00000000
-2.37418709,2.45091384,0.38463840,1.66236347,0.00468807,0.02996698,0.19425595,0.65244348,0.13019335,0.00000000
-2.36818409,2.37658006,0.36829791,1.59911469,0.00497759,0.02860469,0.19091449,0.64306175,0.12794868,0.00000000
-2.36218109,2.30497420,0.35284301,1.53749693,0.00525517,0.02726456,0.18801642,0.63446582,0.12666393,0.00000000
-2.35617809,2.23768919,0.33842564,1.47862419,0.00551650,0.02597039,0.18567225,0.62713200,0.12632738,0.00000000
-2.35017509,2.17623103,0.32518077,1.42354518,0.00575746,0.02474499,0.18398290,0.62151568,0.12692034,0.00000000
-2.34417209,2.12196522,0.31322006,1.37320752,0.00597429,0.02360950,0.18303552,0.61803534,0.12841618,0.00000000
-2.33816908,2.07607027,0.30262687,1.32842730,0.00616369,0.02258279,0.18289986,0.61705822,0.13077965,0.00000000
-2.33216608,2.03949988,0.29345287,1.28986507,0.00632295,0.02168088,0.18362543,0.61888789,0.13396617,0.00000000
-2.32616308,2.01295484,0.28571633,1.25800885,0.00645007,0.02091654,0.18523934,0.62375442,0.13792163,0.00000000
-2.32016008,1.99686526,0.27940202,1.23316438,0.00654382,0.02029903,0.18774515,0.63180701,0.14258230,0.00000000
-2.31415708,1.99138322,0.27446271,1.21545262,0.00660378,0.01983383,0.19112251,0.64310959,0.14787515,0.00000000
-2.30815408,1.99638520,0.27082204,1.20481383,0.00663041,0.01952269,0.19532776,0.65763901,0.15371843,0.00000000
-2.30215108,2.01148366,0.26837846,1.20101769,0.00662497,0.01936363,0.20029524,0.67528594,0.16002257,0.00000000
-2.29614807,2.03604632,0.26701009,1.20367840,0.00658953,0.01935112,0.20593937,0.69585817,0.16669133,0.00000000
-2.29014507,2.06922194,0.26658001,1.21227369,0.00652685,0.01947640,0.21215729,0.71908592,0.17362312,0.00000000
-2.28414207,2.10997084,0.26694183,1.22616660,0.00644031,0.01972778,0.21883194,0.74462910,0.18071251,0.00000000
-2.27813907,2.15709876,0.26794514,1.24462885,0.00633372,0.02009111,0.22583537,0.77208582,0.18785188,0.00000000
-2.27213607,2.20929238,0.26944055,1.26686479,0.00621122,0.02055019,0.23303226,0.80100214,0.19493304,0.00000000
-2.26613307,2.26515536,0.27128424,1.29203482,0.00607709,0.02108736,0.24028339,0.83088255,0.20184896,0.00000000
-2.26013007,2.32324347,0.27334170,1.31927770,0.00593557,0.02168395,0.24744900,0.86120090,0.20849535,0.00000000
-2.25412706,2.38209811,0.27549060,1.34773091,0.00579075,0.02232084,0.25439188,0.89141172,0.21477233,0.00000000
-2.24812406,2.44027750,0.27762277,1.37654884,0.00564632,0.02297901,0.26098026,0.92096155,0.22058584,0.00000000
-2.24212106,2.49638512,0.27964537,1.40491853,0.00550555,0.02364004,0.26709025,0.94930026,0.22584909,0.00000000
-2.23611806,2.54909513,0.28148110,1.43207287,0.00537109,0.02428659,0.27260794,0.97589222,0.23048377,0.00000000
-2.23011506,2.59717503,0.28306788,1.45730152,0.00524492,0.02490289,0.27743122,1.00022726,0.23442126,0.00000000
-2.22411206,2.63950534,0.28435781,1.47995958,0.00512833,0.02547518,0.28147111,1.02183128,0.23760356,0.00000000
-2.21810905,2.67509688,0.28531582,1.49947450,0.00502186,0.02599208,0.28465292,1.04027656,0.23998418,0.00000000
-2.21210605,2.70310559,0.28591814,1.51535142,0.00492537,0.02644500,0.28691706,1.05519151,0.24152891,0.00000000
-2.20610305,2.72284528,0.28615058,1.52717727,0.00483803,0.02682839,0.28821967,1.06626990,0.24221629,0.00000000
-2.20010005,2.73379835,0.28600699,1.53462400,0.00475848,0.02714008,0.28853304,1.07327924,0.24203813,0.00000000
-2.19409705,2.73562454,0.28548791,1.53745085,0.00468486,0.02738141,0.28784591,1.07606828,0.24099964,0.00000000
-2.18809405,2.72816764,0.28459946,1.53550616,0.00461498,0.02755745,0.28616362,1.07457330,0.23911955,0.00000000
-2.18209105,2.71145995,0.28335265,1.52872822,0.00454645,0.02767706,0.28350816,1.06882297,0.23642993,0.00000000
-2.17608804,2.68572415,0.28176293,1.51714556,0.00447681,0.02775289,0.27991802,1.05894157,0.23297577,0.00000000
-2.17008504,2.65137230,0.27985024,1.50087606,0.00440367,0.02780131,0.27544803,1.04515031,0.22881443,0.00000000
-2.16408204,2.60900158,0.27763918,1.48012504,0.00432486,0.02784227,0.27016884,1.02776654,0.22401478,0.00000000
-2.15807904,2.55938640,0.27515951,1.45518183,0.00423853,0.02789907,0.26416639,1.00720067,0.21865608,0.00000000
-2.15207604,2.50346656,0.27244679,1.42641480,0.00414327,0.02799795,0.25754094,0.98395079,0.21282676,0.00000000
-2.14607304,2.44233154,0.26954302,1.39426453,0.00403819,0.02816773,0.25040601,0.95859486,0.20662279,0.00000000
-2.14007004,2.37720059,0.26649724,1.35923520,0.00392298,0.02843922,0.24288687,0.93178059,0.20014611,0.00000000
-2.13406703,2.30939914,0.26336610,1.32188418,0.00379795,0.02884458,0.23511887,0.90421315,0.19350271,0.00000000
-2.12806403,2.24033171,0.26021405,1.28280995,0.00366405,0.02941666,0.22724538,0.87664091,0.18680074,0.00000000
-2.12206103,2.17145204,0.25711345,1.24263857,0.00352288,0.03018817,0.21941543,0.84983960,0.18014851,0.00000000
-2.11605803,2.10423107,0.25414427,1.20200931,0.00337664,0.03119079,0.21178123,0.82459507,0.17365257,0.00000000
-2.11005503,2.04012375,0.25139346,1.16155962,0.00322813,0.03245435,0.20449531,0.80168537,0.16741580,0.00000000
-2.10405203,1.98053559,0.24895401,1.12191019,0.00308068,0.03400583,0.19770767,0.78186224,0.16153561,0.00000000
-2.09804902,1.92679010,0.24692361,1.08365060,0.00293810,0.03586847,0.19156275,0.76583286,0.15610241,0.00000000
-2.09204602,1.88009788,0.24540303,1.04732610,0.00280460,0.03806084,0.18619641,0.75424196,0.15119813,0.00000000
-2.08604302,1.84152858,0.24449410,1.01342607,0.00268476,0.04059598,0.18173294,0.74765514,0.14689515,0.00000000
-2.08004002,1.81198638,0.24429745,0.98237459,0.00258342,0.04348065,0.17828230,0.74654344,0.14325531,0.00000000
-2.07403702,1.79218975,0.24491001,0.95452339,0.00250565,0.04671458,0.17593735,0.75126992,0.14032932,0.00000000
-2.06803402,1.78265593,0.24642221,0.93014747,0.00245663,0.05028997,0.17477155,0.76207832,0.13815626,0.00000000
-2.06203102,1.78369061,0.24891512,0.90944330,0.00244161,0.05419102,0.17483680,0.77908437,0.13676344,0.00000000
-2.05602801,1.79538275,0.25245741,0.89252968,0.00246578,0.05839376,0.17616171,0.80226975,0.13616634,0.00000000
-2.05002501,1.81760463,0.25710229,0.87945086,0.00253426,0.06286595,0.17875026,0.83147917,0.13636870,0.00000000
-2.04402201,1.85001687,0.26288459,0.87018164,0.00265192,0.06756729,0.18258096,0.86642049,0.13736282,0.00000000
-2.03801901,1.89207807,0.26981785,0.86463413,0.00282330,0.07244974,0.18760635,0.90666822,0.13912974,0.00000000
-2.03201601,1.94305866,0.27789178,0.86266544,0.00305251,0.07745818,0.19375320,0.95167011,0.14163969,0.00000000
-2.02601301,2.00205843,0.28707008,0.86408608,0.00334307,0.08253119,0.20092314,1.00075714,0.14485235,0.00000000
-2.02001001,2.06802715,0.29728870,0.86866835,0.00369775,0.08760207,0.20899387,1.05315653,0.14871724,0.00000000
-2.01400700,2.13978772,0.30845485,0.87615444,0.00411847,0.09260012,0.21782103,1.10800771,0.15317412,0.00000000
-2.00800400,2.21606132,0.32044662,0.88626379,0.00460608,0.09745194,0.22724060,1.16438086,0.15815334,0.00000000
-2.00200100,2.29549400,0.33311354,0.89869956,0.00516026,0.10208306,0.23707186,1.22129778,0.16357632,0.00000000
-1.99599800,2.37668419,0.34627808,0.91315397,0.00577931,0.10641951,0.24712100,1.27775454,0.16935613,0.00000000
-1.98999500,2.45821062,0.35973804,0.92931255,0.00646011,0.11038957,0.25718514,1.33274531,0.17539818,0.00000000
-1.98399200,2.53866042,0.37327003,0.94685747,0.00719792,0.11392544,0.26705684,1.38528688,0.18160113,0.00000000
-1.97798899,2.61665671,0.38663387,0.96547002,0.00798639,0.11696498,0.27652893,1.43444308,0.18785799,0.00000000
-1.97198599,2.69088552,0.39957789,0.98483261,0.00881753,0.11945324,0.28539956,1.47934846,0.19405761,0.00000000
-1.96598299,2.76012160,0.41184499,1.00463066,0.00968173,0.12134395,0.29347736,1.51923036,0.20008633,0.00000000
-1.95997999,2.82325276,0.42317931,1.02455462,0.01056788,0.12260079,0.30058646,1.55342878,0.20582998,0.00000000
-1.95397699,2.87930227,0.43333325,1.04430251,0.01146352,0.12319838,0.30657138,1.58141333,0.21117622,0.00000000
-1.94797399,2.92744910,0.44207468,1.06358328,0.01235510,0.12312306,0.31130137,1.60279660,0.21601705,0.00000000
-1.94197099,2.96704539,0.44919397,1.08212113,0.01322822,0.12237333,0.31467428,1.61734349,0.22025152,0.00000000
-1.93596798,2.99763094,0.45451070,1.09966082,0.01406804,0.12095995,0.31661962,1.62497612,0.22378853,0.00000000
-1.92996498,3.01894408,0.45787968,1.11597411,0.01485964,0.11890580,0.31710074,1.62577419,0.22654968,0.00000000
-1.92396198,3.03092868,0.45919598,1.13086688,0.01558844,0.11624526,0.31611610,1.61997053,0.22847188,0.00000000
-1.91795898,3.03373686,0.45839900,1.14418686,0.01624067,0.11302345,0.31369941,1.60794225,0.22950983,0.00000000
-1.91195598,3.02772707,0.45547503,1.15583140,0.01680377,0.10929506,0.30991872,1.59019754,0.22963805,0.00000000
-1.90595298,3.01345743,0.45045850,1.16575484,0.01726681,0.10512298,0.30487447,1.56735873,0.22885246,0.00000000
-1.89994997,2.99167395,0.44343172,1.17397486,0.01762089,0.10057677,0.29869651,1.54014221,0.22717132,0.00000000
-1.89394697,2.96329403,0.43452304,1.18057734,0.01785943,0.09573096,0.29154024,1.50933582,0.22463556,0.00000000
-1.88794397,2.92938504,0.42390359,1.18571906,0.01797837,0.09066322,0.28358201,1.47577470,0.22130836,0.00000000
-1.88194097,2.89113855,0.41178272,1.18962783,0.01797640,0.08545265,0.27501392,1.44031628,0.21727390,0.00000000
-1.87593797,2.84984061,0.39840224,1.19259971,0.01785492,0.08017791,0.26603825,1.40381539,0.21263553,0.00000000
-1.86993497,2.80683887,0.38402965,1.19499305,0.01761806,0.07491565,0.25686167,1.36710036,0.20751310,0.00000000
-1.86393197,2.76350722,0.36895077,1.19721938,0.01727247,0.06973890,0.24768957,1.33095082,0.20203976,0.00000000
-1.85792896,2.72120916,0.35346184,1.19973125,0.01682714,0.06471580,0.23872053,1.29607795,0.19635821,0.00000000
-1.85192596,2.68126078,0.33786150,1.20300731,0.01629304,0.05990840,0.23014125,1.26310778,0.19061659,0.00000000
-1.84592296,2.64489464,0.32244285,1.20753528,0.01568274,0.05537182,0.22212202,1.23256801,0.18496417,0.00000000
-1.83991996,2.61322572,0.30748590,1.21379332,0.01500998,0.05115358,0.21481292,1.20487855,0.17954695,0.00000000
-1.83391696,2.58722052,0.29325062,1.22223065,0.01428922,0.04729320,0.20834080,1.18034615,0.17450333,0.00000000
-1.82791396,2.56767051,0.27997076,1.23324825,0.01353515,0.04382201,0.20280704,1.15916284,0.16996009,0.00000000
-1.82191096,2.55517068,0.26784869,1.24718057,0.01276223,0.04076323,0.19828624,1.14140827,0.16602873,0.00000000
-1.81590795,2.55010419,0.25705128,1.26427901,0.01198430,0.03813219,0.19482570,1.12705556,0.16280237,0.00000000
-1.80990495,2.55263340,0.24770694,1.28469802,0.01121413,0.03593673,0.19244567,1.11598030,0.16035325,0.00000000
-1.80390195,2.56269782,0.23990390,1.30848454,0.01046321,0.03417776,0.19114035,1.10797213,0.15873092,0.00000000
-1.79789895,2.58001883,0.23368962,1.33557118,0.00974139,0.03284984,0.19087944,1.10274847,0.15796123,0.00000000
-1.79189595,2.60411104,0.22907139,1.36577356,0.00905681,0.03194189,0.19161029,1.09996968,0.15804599,0.00000000
-1.78589295,2.63429980,0.22601796,1.39879197,0.00841572,0.03143790,0.19326034,1.09925502,0.15896349,0.00000000
-1.77988994,2.66974410,0.22446216,1.43421725,0.00782254,0.03131762,0.19573998,1.10019889,0.16066961,0.00000000
-1.77388694,2.70946405,0.22430434,1.47154073,0.00727987,0.03155731,0.19894546,1.10238659,0.16309961,0.00000000
-1.76788394,2.75237172,0.22541648,1.51016772,0.00678860,0.03213032,0.20276199,1.10540916,0.16617051,0.00000000
-1.76188094,2.79730443,0.22764694,1.54943409,0.00634810,0.03300773,0.20706683,1.10887677,0.16978384,0.00000000
-1.75587794,2.84305906,0.23082545,1.58862524,0.00595643,0.03415885,0.21173235,1.11243025,0.17382879,0.00000000
-1.74987494,2.88842631,0.23476851,1.62699664,0.00561053,0.03555173,0.21662889,1.11575053,0.17818555,0.00000000
-1.74387194,2.93222378,0.23928473,1.66379536,0.00530650,0.03715356,0.22162761,1.11856561,0.18272885,0.00000000
-1.73786893,2.97332676,0.24418017,1.69828155,0.00503982,0.03893099,0.22660307,1.12065516,0.18733137,0.00000000
-1.73186593,3.01069600,0.24926346,1.72974933,0.00480564,0.04085050,0.23143559,1.12185261,0.19186722,0.00000000
-1.72586293,3.04340156,0.25435061,1.75754635,0.00459894,0.04287863,0.23601346,1.12204490,0.19621511,0.00000000
-1.71985993,3.07064236,0.25926938,1.78109132,0.00441475,0.04498226,0.24023489,1.12117004,0.20026134,0.00000000
-1.71385693,3.09176103,0.26386307,1.79988924,0.00424834,0.04712882,0.24400962,1.11921274,0.20390248,0.00000000
-1.70785393,3.10625398,0.26799370,1.81354375,0.00409533,0.04928656,0.24726038,1.11619849,0.20704760,0.00000000
-1.70185093,3.11377663,0.27154460,1.82176652,0.00395183,0.05142473,0.24992400,1.11218645,0.20962017,0.00000000
-1.69584792,3.11414420,0.27442213,1.82438342,0.00381446,0.05351387,0.25195218,1.10726144,0.21155952,0.00000000
-1.68984492,3.10732826,0.27655674,1.82133757,0.00368042,0.05552602,0.25331202,1.10152566,0.21282183,0.00000000
-1.68384192,3.09344958,0.27790334,1.81268938,0.00354753,0.05743497,0.25398613,1.09509038,0.21338066,0.00000000
-1.67783892,3.07276785,0.27844081,1.79861356,0.00341417,0.05921655,0.25397245,1.08806804,0.21322712,0.00000000
-1.67183592,3.04566895,0.27817100,1.77939372,0.00327926,0.06084880,0.25328371,1.08056514,0.21236954,0.00000000
-1.66583292,3.01265031,0.27711706,1.75541451,0.00314224,0.06231229,0.25194654,1.07267618,0.21083281,0.00000000
-1.65982991,2.97430510,0.27532125,1.72715197,0.00300299,0.06359026,0.25000034,1.06447899,0.20865728,0.00000000
-1.65382691,2.93130584,0.27284241,1.69516219,0.00286177,0.06466888,0.24749576,1.05603147,0.20589749,0.00000000
-1.64782391,2.88438798,0.26975313,1.66006897,0.00271913,0.06553736,0.24449307,1.04737001,0.20262043,0.00000000
-1.64182091,2.83433399,0.26613677,1.62255051,0.00257589,0.06618809,0.24106030,1.03850947,0.19890376,0.00000000
-1.63581791,2.78195820,0.26208444,1.58332582,0.00243300,0.06661672,0.23727132,1.02944478,0.19483371,0.00000000
-1.62981491,2.72809288,0.25769208,1.54314084,0.00229153,0.06682218,0.23320385,1.02015396,0.19050295,0.00000000
-1.62381191,2.67357551,0.25305775,1.50275475,0.00215261,0.06680666,0.22893752,1.01060237,0.18600835,0.00000000
-1.61780890,2.61923738,0.24827916,1.46292650,0.00201734,0.06657554,0.22455212,1.00074794,0.18144872,0.00000000
