energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Si_p_up,Si_p_down,Si_d_up,Si_d_down
-3.63481741,4.53764051,-4.53764051,1.35075926,-1.35075926,2.10940400,-2.10940400,0.00984889,-0.00984889,1.20456228,-1.20456229,1.18584030,-1.18584030,0.00000000,-0.00000000
-3.62881441,4.48476096,-4.48476097,1.32030821,-1.32030821,2.09825956,-2.09825957,0.00930824,-0.00930824,1.18868905,-1.18868905,1.17240450,-1.17240450,0.00000000,-0.00000000
-3.62281141,4.42313778,-4.42313778,1.28863120,-1.28863120,2.08271597,-2.08271597,0.00880617,-0.00880617,1.17044552,-1.17044552,1.15670550,-1.15670550,0.00000000,-0.00000000
-3.61680840,4.35375208,-4.35375208,1.25627670,-1.25627670,2.06301441,-2.06301441,0.00833944,-0.00833944,1.15022433,-1.15022433,1.13890375,-1.13890375,0.00000000,-0.00000000
-3.61080540,4.27778173,-4.27778174,1.22381195,-1.22381195,2.03949799,-2.03949799,0.00790534,-0.00790534,1.12848344,-1.12848344,1.11920024,-1.11920024,0.00000000,-0.00000000
-3.60480240,4.19659952,-4.19659952,1.19182001,-1.19182001,2.01261778,-2.01261778,0.00750181,-0.00750181,1.10573919,-1.10573919,1.09784124,-1.09784124,0.00000000,-0.00000000
-3.59879940,4.11176297,-4.11176297,1.16089555,-1.16089555,1.98293482,-1.98293482,0.00712747,-0.00712747,1.08255637,-1.08255637,1.07512147,-1.07512147,0.00000000,-0.00000000
-3.59279640,4.02499515,-4.02499515,1.13163931,-1.13163931,1.95111760,-1.95111760,0.00678161,-0.00678161,1.05953562,-1.05953562,1.05138528,-1.05138528,0.00000000,-0.00000000
-3.58679340,3.93815662,-3.93815662,1.10465088,-1.10465088,1.91793452,-1.91793452,0.00646410,-0.00646410,1.03729863,-1.03729864,1.02702551,-1.02702551,0.00000000,-0.00000000
-3.58079040,3.85320879,-3.85320879,1.08051985,-1.08051985,1.88424146,-1.88424147,0.00617533,-0.00617533,1.01647148,-1.01647148,1.00247977,-1.00247977,0.00000000,-0.00000000
-3.57478739,3.77216981,-3.77216981,1.05981546,-1.05981546,1.85096451,-1.85096451,0.00591607,-0.00591607,0.99766682,-0.99766682,0.97822414,-0.97822414,0.00000000,-0.00000000
-3.56878439,3.69706422,-3.69706422,1.04307478,-1.04307478,1.81907826,-1.81907826,0.00568729,-0.00568729,0.98146567,-0.98146567,0.95476429,-0.95476429,0.00000000,-0.00000000
-3.56278139,3.62986812,-3.62986813,1.03079002,-1.03079002,1.78958038,-1.78958039,0.00549004,-0.00549004,0.96839931,-0.96839931,0.93262424,-0.93262424,0.00000000,-0.00000000
-3.55677839,3.57245182,-3.57245182,1.02339514,-1.02339514,1.76346320,-1.76346320,0.00532526,-0.00532526,0.95893218,-0.95893218,0.91233308,-0.91233308,0.00000000,-0.00000000
-3.55077539,3.52652207,-3.52652208,1.02125241,-1.02125241,1.74168336,-1.74168336,0.00519367,-0.00519367,0.95344641,-0.95344641,0.89441009,-0.89441009,0.00000000,-0.00000000
-3.54477239,3.49356618,-3.49356618,1.02463946,-1.02463946,1.72513059,-1.72513060,0.00509561,-0.00509561,0.95222844,-0.95222844,0.87934881,-0.87934881,0.00000000,-0.00000000
-3.53876938,3.47480003,-3.47480003,1.03373727,-1.03373727,1.71459691,-1.71459692,0.00503094,-0.00503094,0.95545843,-0.95545843,0.86760069,-0.86760069,0.00000000,-0.00000000
-3.53276638,3.47112226,-3.47112226,1.04861980,-1.04861980,1.71074726,-1.71074726,0.00499897,-0.00499897,0.96320270,-0.96320271,0.85955886,-0.85955886,0.00000000,-0.00000000
-3.52676338,3.48307628,-3.48307629,1.06924576,-1.06924576,1.71409293,-1.71409293,0.00499840,-0.00499840,0.97540951,-0.97540951,0.85554289,-0.85554289,0.00000000,-0.00000000
-3.52076038,3.51082183,-3.51082184,1.09545292,-1.09545293,1.72496882,-1.72496883,0.00502730,-0.00502730,0.99190829,-0.99190830,0.85578502,-0.85578502,0.00000000,-0.00000000
-3.51475738,3.55411727,-3.55411727,1.12695543,-1.12695543,1.74351557,-1.74351557,0.00508311,-0.00508311,1.01241236,-1.01241236,0.86041859,-0.86041859,0.00000000,-0.00000000
-3.50875438,3.61231359,-3.61231359,1.16334441,-1.16334441,1.76966729,-1.76966730,0.00516270,-0.00516270,1.03652490,-1.03652490,0.86946924,-0.86946924,0.00000000,-0.00000000
-3.50275138,3.68436059,-3.68436059,1.20409209,-1.20409209,1.80314579,-1.80314580,0.00526239,-0.00526239,1.06374814,-1.06374815,0.88284933,-0.88284934,0.00000000,-0.00000000
-3.49674837,3.76882539,-3.76882540,1.24855951,-1.24855951,1.84346152,-1.84346153,0.00537806,-0.00537806,1.09349524,-1.09349524,0.90035597,-0.90035598,0.00000000,-0.00000000
-3.49074537,3.86392304,-3.86392305,1.29600774,-1.29600774,1.88992167,-1.88992168,0.00550522,-0.00550522,1.12510459,-1.12510459,0.92167292,-0.92167292,0.00000000,-0.00000000
-3.48474237,3.96755845,-3.96755846,1.34561260,-1.34561260,1.94164526,-1.94164526,0.00563916,-0.00563916,1.15785608,-1.15785608,0.94637646,-0.94637646,0.00000000,-0.00000000
-3.47873937,4.07737883,-4.07737884,1.39648240,-1.39648240,1.99758505,-1.99758506,0.00577503,-0.00577503,1.19098884,-1.19098884,0.97394522,-0.97394522,0.00000000,-0.00000000
-3.47273637,4.19083510,-4.19083511,1.44767848,-1.44767848,2.05655577,-2.05655577,0.00590795,-0.00590795,1.22371992,-1.22371992,1.00377377,-1.00377377,0.00000000,-0.00000000
-3.46673337,4.30525057,-4.30525058,1.49823792,-1.49823792,2.11726779,-2.11726779,0.00603320,-0.00603320,1.25526348,-1.25526348,1.03518957,-1.03518957,0.00000000,-0.00000000
-3.46073037,4.41789506,-4.41789507,1.54719783,-1.54719783,2.17836540,-2.17836541,0.00614626,-0.00614626,1.28484989,-1.28484990,1.06747283,-1.06747284,0.00000000,-0.00000000
-3.45472736,4.52606214,-4.52606215,1.59362052,-1.59362052,2.23846839,-2.23846839,0.00624298,-0.00624298,1.31174434,-1.31174434,1.09987869,-1.09987869,0.00000000,-0.00000000
-3.44872436,4.62714702,-4.62714702,1.63661869,-1.63661869,2.29621550,-2.29621551,0.00631964,-0.00631964,1.33526437,-1.33526437,1.13166075,-1.13166076,0.00000000,-0.00000000
-3.44272136,4.71872271,-4.71872272,1.67537981,-1.67537981,2.35030841,-2.35030841,0.00637308,-0.00637308,1.35479601,-1.35479602,1.16209540,-1.16209540,0.00000000,-0.00000000
-3.43671836,4.79861180,-4.79861181,1.70918890,-1.70918890,2.39955437,-2.39955437,0.00640076,-0.00640076,1.36980805,-1.36980805,1.19050568,-1.19050568,0.00000000,-0.00000000
-3.43071536,4.86495119,-4.86495120,1.73744864,-1.73744864,2.44290613,-2.44290613,0.00640082,-0.00640082,1.37986395,-1.37986395,1.21628399,-1.21628399,0.00000000,-0.00000000
-3.42471236,4.91624763,-4.91624763,1.75969619,-1.75969619,2.47949735,-2.47949735,0.00637211,-0.00637211,1.38463136,-1.38463136,1.23891256,-1.23891256,0.00000000,-0.00000000
-3.41870935,4.95142161,-4.95142161,1.77561586,-1.77561586,2.50867208,-2.50867209,0.00631426,-0.00631426,1.38388861,-1.38388861,1.25798082,-1.25798082,0.00000000,-0.00000000
-3.41270635,4.96983802,-4.96983802,1.78504706,-1.78504706,2.53000709,-2.53000709,0.00622764,-0.00622764,1.37752836,-1.37752836,1.27319887,-1.27319887,0.00000000,-0.00000000
-3.40670335,4.97132199,-4.97132199,1.78798702,-1.78798702,2.54332581,-2.54332581,0.00611336,-0.00611336,1.36555802,-1.36555802,1.28440649,-1.28440649,0.00000000,-0.00000000
-3.40070035,4.95615923,-4.95615923,1.78458822,-1.78458822,2.54870341,-2.54870341,0.00597325,-0.00597325,1.34809700,-1.34809700,1.29157719,-1.29157719,0.00000000,-0.00000000
-3.39469735,4.92508054,-4.92508054,1.77515022,-1.77515022,2.54646247,-2.54646247,0.00580978,-0.00580978,1.32537105,-1.32537105,1.29481699,-1.29481699,0.00000000,-0.00000000
-3.38869435,4.87923097,-4.87923097,1.76010639,-1.76010639,2.53715942,-2.53715942,0.00562604,-0.00562604,1.29770356,-1.29770356,1.29435812,-1.29435812,0.00000000,-0.00000000
-3.38269135,4.82012468,-4.82012468,1.74000581,-1.74000580,2.52156219,-2.52156219,0.00542559,-0.00542559,1.26550446,-1.26550446,1.29054769,-1.29054769,0.00000000,-0.00000000
-3.37668834,4.74958729,-4.74958728,1.71549116,-1.71549115,2.50061996,-2.50061996,0.00521242,-0.00521242,1.22925687,-1.22925687,1.28383203,-1.28383202,0.00000000,-0.00000000
-3.37068534,4.66968802,-4.66968802,1.68727343,-1.68727342,2.47542642,-2.47542642,0.00499080,-0.00499080,1.18950209,-1.18950209,1.27473718,-1.27473718,0.00000000,-0.00000000
-3.36468234,4.58266454,-4.58266454,1.65610457,-1.65610457,2.44717791,-2.44717791,0.00476520,-0.00476520,1.14682352,-1.14682352,1.26384669,-1.26384669,0.00000000,-0.00000000
-3.35867934,4.49084356,-4.49084356,1.62274925,-1.62274925,2.41712863,-2.41712863,0.00454014,-0.00454014,1.10183001,-1.10183001,1.25177758,-1.25177758,0.00000000,-0.00000000
-3.35267634,4.39656079,-4.39656078,1.58795697,-1.58795696,2.38654465,-2.38654465,0.00432007,-0.00432007,1.05513935,-1.05513935,1.23915568,-1.23915568,0.00000000,-0.00000000
-3.34667334,4.30208349,-4.30208349,1.55243579,-1.55243579,2.35665901,-2.35665901,0.00410925,-0.00410925,1.00736245,-1.00736244,1.22659155,-1.22659155,0.00000000,-0.00000000
-3.34067034,4.20953915,-4.20953915,1.51682887,-1.51682886,2.32862979,-2.32862979,0.00391167,-0.00391167,0.95908874,-0.95908873,1.21465804,-1.21465803,0.00000000,-0.00000000
-3.33466733,4.12085293,-4.12085293,1.48169470,-1.48169469,2.30350306,-2.30350306,0.00373088,-0.00373088,0.91087343,-0.91087343,1.20387052,-1.20387052,0.00000000,-0.00000000
-3.32866433,4.03769667,-4.03769667,1.44749207,-1.44749206,2.28218227,-2.28218227,0.00356998,-0.00356998,0.86322681,-0.86322680,1.19467076,-1.19467076,0.00000000,-0.00000000
-3.32266133,3.96145109,-3.96145108,1.41457015,-1.41457014,2.26540523,-2.26540523,0.00343146,-0.00343146,0.81660596,-0.81660596,1.18741492,-1.18741492,0.00000000,-0.00000000
-3.31665833,3.89318236,-3.89318236,1.38316412,-1.38316412,2.25372948,-2.25372948,0.00331720,-0.00331720,0.77140912,-0.77140911,1.18236626,-1.18236626,0.00000000,-0.00000000
-3.31065533,3.83363347,-3.83363347,1.35339632,-1.35339632,2.24752643,-2.24752643,0.00322838,-0.00322838,0.72797243,-0.72797243,1.17969258,-1.17969257,0.00000000,-0.00000000
-3.30465233,3.78322986,-3.78322986,1.32528265,-1.32528265,2.24698394,-2.24698394,0.00316552,-0.00316552,0.68656934,-0.68656934,1.17946837,-1.17946837,0.00000000,-0.00000000
-3.29864932,3.74209824,-3.74209824,1.29874365,-1.29874365,2.25211688,-2.25211688,0.00312841,-0.00312841,0.64741206,-0.64741206,1.18168126,-1.18168126,0.00000000,-0.00000000
-3.29264632,3.71009679,-3.71009679,1.27361964,-1.27361964,2.26278454,-2.26278455,0.00311619,-0.00311619,0.61065499,-0.61065499,1.18624210,-1.18624210,0.00000000,-0.00000000
-3.28664332,3.68685435,-3.68685435,1.24968876,-1.24968876,2.27871360,-2.27871360,0.00312735,-0.00312735,0.57639963,-0.57639963,1.19299803,-1.19299803,0.00000000,-0.00000000
-3.28064032,3.67181607,-3.67181607,1.22668703,-1.22668703,2.29952493,-2.29952493,0.00315978,-0.00315978,0.54470060,-0.54470060,1.20174751,-1.20174751,0.00000000,-0.00000000
-3.27463732,3.66429247,-3.66429247,1.20432923,-1.20432923,2.32476265,-2.32476266,0.00321089,-0.00321089,0.51557226,-0.51557226,1.21225634,-1.21225634,0.00000000,-0.00000000
-3.26863432,3.66350918,-3.66350918,1.18232943,-1.18232943,2.35392357,-2.35392357,0.00327766,-0.00327766,0.48899561,-0.48899561,1.22427376,-1.22427376,0.00000000,-0.00000000
-3.26263132,3.66865449,-3.66865449,1.16042029,-1.16042029,2.38648526,-2.38648526,0.00335672,-0.00335672,0.46492494,-0.46492494,1.23754753,-1.23754754,0.00000000,-0.00000000
-3.25662831,3.67892244,-3.67892245,1.13837003,-1.13837003,2.42193142,-2.42193142,0.00344451,-0.00344451,0.44329411,-0.44329411,1.25183737,-1.25183737,0.00000000,-0.00000000
-3.25062531,3.69354939,-3.69354939,1.11599650,-1.11599650,2.45977318,-2.45977319,0.00353735,-0.00353735,0.42402204,-0.42402204,1.26692586,-1.26692586,0.00000000,-0.00000000
-3.24462231,3.71184254,-3.71184254,1.09317763,-1.09317763,2.49956544,-2.49956544,0.00363155,-0.00363155,0.40701740,-0.40701740,1.28262651,-1.28262651,0.00000000,-0.00000000
-3.23861931,3.73319979,-3.73319980,1.06985808,-1.06985808,2.54091766,-2.54091766,0.00372356,-0.00372356,0.39218225,-0.39218225,1.29878860,-1.29878860,0.00000000,-0.00000000
-3.23261631,3.75712043,-3.75712043,1.04605197,-1.04605197,2.58349907,-2.58349908,0.00381003,-0.00381003,0.37941483,-0.37941483,1.31529885,-1.31529885,0.00000000,-0.00000000
-3.22661331,3.78320705,-3.78320706,1.02184175,-1.02184175,2.62703836,-2.62703837,0.00388792,-0.00388792,0.36861142,-0.36861142,1.33207987,-1.33207988,0.00000000,-0.00000000
-3.22061031,3.81115961,-3.81115962,0.99737354,-0.99737355,2.67131844,-2.67131845,0.00395460,-0.00395460,0.35966747,-0.35966747,1.34908606,-1.34908606,0.00000000,-0.00000000
-3.21460730,3.84076268,-3.84076269,0.97284955,-0.97284955,2.71616710,-2.71616711,0.00400792,-0.00400792,0.35247811,-0.35247811,1.36629704,-1.36629705,0.00000000,-0.00000000
-3.20860430,3.87186769,-3.87186770,0.94851786,-0.94851786,2.76144457,-2.76144458,0.00404628,-0.00404628,0.34693823,-0.34693823,1.38370965,-1.38370966,0.00000000,-0.00000000
-3.20260130,3.90437162,-3.90437163,0.92466067,-0.92466067,2.80702918,-2.80702919,0.00406866,-0.00406866,0.34294232,-0.34294232,1.40132880,-1.40132880,0.00000000,-0.00000000
-3.19659830,3.93819427,-3.93819428,0.90158127,-0.90158128,2.85280226,-2.85280227,0.00407467,-0.00407467,0.34038427,-0.34038427,1.41915809,-1.41915809,0.00000000,-0.00000000
-3.19059530,3.97325556,-3.97325557,0.87959084,-0.87959084,2.89863352,-2.89863353,0.00406457,-0.00406457,0.33915712,-0.33915712,1.43719087,-1.43719087,0.00000000,-0.00000000
-3.18459230,4.00945467,-4.00945468,0.85899535,-0.85899535,2.94436793,-2.94436794,0.00403928,-0.00403928,0.33915307,-0.33915308,1.45540214,-1.45540215,0.00000000,-0.00000000
-3.17858929,4.04665222,-4.04665223,0.84008352,-0.84008353,2.98981506,-2.98981507,0.00400034,-0.00400034,0.34026367,-0.34026367,1.47374206,-1.47374206,0.00000000,-0.00000000
-3.17258629,4.08465665,-4.08465666,0.82311602,-0.82311602,3.03474150,-3.03474151,0.00394996,-0.00394996,0.34238024,-0.34238024,1.49213111,-1.49213112,0.00000000,-0.00000000
-3.16658329,4.12321538,-4.12321538,0.80831635,-0.80831635,3.07886690,-3.07886691,0.00389092,-0.00389092,0.34539460,-0.34539460,1.51045756,-1.51045756,0.00000000,-0.00000000
-3.16058029,4.16201106,-4.16201107,0.79586380,-0.79586380,3.12186375,-3.12186376,0.00382658,-0.00382658,0.34919992,-0.34919992,1.52857687,-1.52857688,0.00000000,-0.00000000
-3.15457729,4.20066307,-4.20066308,0.78588837,-0.78588838,3.16336096,-3.16336097,0.00376078,-0.00376078,0.35369179,-0.35369179,1.54631342,-1.54631342,0.00000000,-0.00000000
-3.14857429,4.23873364,-4.23873365,0.77846787,-0.77846788,3.20295085,-3.20295086,0.00369785,-0.00369785,0.35876925,-0.35876926,1.56346405,-1.56346405,0.00000000,-0.00000000
-3.14257129,4.27573826,-4.27573827,0.77362699,-0.77362699,3.24019918,-3.24019918,0.00364247,-0.00364247,0.36433590,-0.36433590,1.57980341,-1.57980341,0.00000000,-0.00000000
-3.13656828,4.31115935,-4.31115936,0.77133823,-0.77133823,3.27465749,-3.27465750,0.00359965,-0.00359965,0.37030075,-0.37030075,1.59509062,-1.59509062,0.00000000,-0.00000000
-3.13056528,4.34446239,-4.34446240,0.77152458,-0.77152458,3.30587719,-3.30587719,0.00357459,-0.00357459,0.37657907,-0.37657907,1.60907689,-1.60907689,0.00000000,-0.00000000
-3.12456228,4.37511340,-4.37511341,0.77406344,-0.77406344,3.33342435,-3.33342435,0.00357264,-0.00357264,0.38309281,-0.38309281,1.62151370,-1.62151371,0.00000000,-0.00000000
-3.11855928,4.40259675,-4.40259676,0.77879182,-0.77879182,3.35689461,-3.35689462,0.00359912,-0.00359912,0.38977084,-0.38977084,1.63216110,-1.63216110,0.00000000,-0.00000000
-3.11255628,4.42643236,-4.42643237,0.78551234,-0.78551234,3.37592731,-3.37592731,0.00365928,-0.00365928,0.39654893,-0.39654893,1.64079568,-1.64079568,0.00000000,-0.00000000
-3.10655328,4.44619142,-4.44619142,0.79399980,-0.79399980,3.39021808,-3.39021808,0.00375811,-0.00375811,0.40336937,-0.40336937,1.64721795,-1.64721796,0.00000000,-0.00000000
-3.10055028,4.46150983,-4.46150983,0.80400819,-0.80400819,3.39952948,-3.39952948,0.00390023,-0.00390023,0.41018044,-0.41018044,1.65125878,-1.65125878,0.00000000,-0.00000000
-3.09454727,4.47209901,-4.47209901,0.81527780,-0.81527780,3.40369897,-3.40369898,0.00408976,-0.00408976,0.41693570,-0.41693570,1.65278458,-1.65278459,0.00000000,-0.00000000
-3.08854427,4.47775346,-4.47775346,0.82754227,-0.82754227,3.40264417,-3.40264417,0.00433016,-0.00433016,0.42359313,-0.42359313,1.65170126,-1.65170126,0.00000000,-0.00000000
-3.08254127,4.47835524,-4.47835524,0.84053548,-0.84053548,3.39636493,-3.39636493,0.00462413,-0.00462413,0.43011438,-0.43011438,1.64795661,-1.64795661,0.00000000,-0.00000000
-3.07653827,4.47387513,-4.47387513,0.85399808,-0.85399808,3.38494264,-3.38494264,0.00497341,-0.00497341,0.43646400,-0.43646400,1.64154144,-1.64154144,0.00000000,-0.00000000
-3.07053527,4.46437091,-4.46437091,0.86768357,-0.86768357,3.36853655,-3.36853654,0.00537875,-0.00537875,0.44260895,-0.44260895,1.63248913,-1.63248913,0.00000000,-0.00000000
-3.06453227,4.44998309,-4.44998309,0.88136384,-0.88136384,3.34737770,-3.34737770,0.00583978,-0.00583978,0.44851829,-0.44851829,1.62087409,-1.62087409,0.00000000,-0.00000000
-3.05852926,4.43092859,-4.43092859,0.89483409,-0.89483409,3.32176088,-3.32176087,0.00635499,-0.00635499,0.45416328,-0.45416328,1.60680906,-1.60680906,0.00000000,-0.00000000
-3.05252626,4.40749301,-4.40749300,0.90791701,-0.90791701,3.29203501,-3.29203501,0.00692168,-0.00692168,0.45951785,-0.45951785,1.59044160,-1.59044160,0.00000000,-0.00000000
-3.04652326,4.38002215,-4.38002214,0.92046625,-0.92046625,3.25859283,-3.25859282,0.00753599,-0.00753599,0.46455946,-0.46455946,1.57194987,-1.57194987,0.00000000,-0.00000000
-3.04052026,4.34891347,-4.34891347,0.93236907,-0.93236907,3.22186022,-3.22186022,0.00819303,-0.00819303,0.46927046,-0.46927046,1.55153814,-1.55153813,0.00000000,-0.00000000
-3.03451726,4.31460814,-4.31460813,0.94354810,-0.94354810,3.18228617,-3.18228616,0.00888699,-0.00888699,0.47363978,-0.47363977,1.52943207,-1.52943207,0.00000000,-0.00000000
-3.02851426,4.27758407,-4.27758407,0.95396224,-0.95396224,3.14033355,-3.14033355,0.00961132,-0.00961132,0.47766506,-0.47766506,1.50587420,-1.50587420,0.00000000,-0.00000000
-3.02251126,4.23835064,-4.23835064,0.96360672,-0.96360672,3.09647158,-3.09647158,0.01035897,-0.01035897,0.48135504,-0.48135504,1.48111958,-1.48111958,0.00000000,-0.00000000
-3.01650825,4.19744505,-4.19744504,0.97251215,-0.97251215,3.05117000,-3.05116999,0.01112273,-0.01112273,0.48473214,-0.48473214,1.45543192,-1.45543191,0.00000000,-0.00000000
-3.01050525,4.15543061,-4.15543061,0.98074280,-0.98074280,3.00489536,-3.00489535,0.01189549,-0.01189549,0.48783511,-0.48783511,1.42908024,-1.42908023,0.00000000,-0.00000000
-3.00450225,4.11289678,-4.11289678,0.98839399,-0.98839398,2.95810941,-2.95810941,0.01267060,-0.01267060,0.49072162,-0.49072162,1.40233604,-1.40233603,0.00000000,-0.00000000
-2.99849925,4.07046053,-4.07046052,0.99558867,-0.99558867,2.91126941,-2.91126940,0.01344225,-0.01344225,0.49347059,-0.49347059,1.37547098,-1.37547097,0.00000000,-0.00000000
-2.99249625,4.02876864,-4.02876863,1.00247340,-1.00247340,2.86482995,-2.86482994,0.01420578,-0.01420578,0.49618415,-0.49618415,1.34875498,-1.34875498,0.00000000,-0.00000000
-2.98649325,3.98850027,-3.98850026,1.00921355,-1.00921355,2.81924608,-2.81924607,0.01495798,-0.01495798,0.49898895,-0.49898894,1.32245464,-1.32245463,0.00000000,-0.00000000
-2.98049025,3.95036892,-3.95036892,1.01598812,-1.01598811,2.77497683,-2.77497682,0.01569733,-0.01569733,0.50203676,-0.50203676,1.29683170,-1.29683169,0.00000000,-0.00000000
-2.97448724,3.91512304,-3.91512304,1.02298409,-1.02298409,2.73248870,-2.73248870,0.01642419,-0.01642419,0.50550413,-0.50550413,1.27214154,-1.27214154,0.00000000,-0.00000000
-2.96848424,3.88354443,-3.88354443,1.03039054,-1.03039054,2.69225834,-2.69225834,0.01714088,-0.01714088,0.50959097,-0.50959097,1.24863138,-1.24863137,0.00000000,-0.00000000
-2.96248124,3.85644373,-3.85644372,1.03839253,-1.03839253,2.65477374,-2.65477373,0.01785162,-0.01785162,0.51451792,-0.51451792,1.22653806,-1.22653806,0.00000000,-0.00000000
-2.95647824,3.83465233,-3.83465233,1.04716505,-1.04716505,2.62053345,-2.62053344,0.01856242,-0.01856242,0.52052248,-0.52052248,1.20608544,-1.20608543,0.00000000,-0.00000000
-2.95047524,3.81901045,-3.81901045,1.05686707,-1.05686707,2.59004338,-2.59004337,0.01928079,-0.01928079,0.52785392,-0.52785392,1.18748105,-1.18748105,0.00000000,-0.00000000
-2.94447224,3.81035114,-3.81035114,1.06763578,-1.06763578,2.56381094,-2.56381093,0.02001538,-0.02001538,0.53676680,-0.53676680,1.17091243,-1.17091243,0.00000000,-0.00000000
-2.93846923,3.80948051,-3.80948050,1.07958127,-1.07958127,2.54233646,-2.54233645,0.02077550,-0.02077550,0.54751350,-0.54751350,1.15654287,-1.15654287,0.00000000,-0.00000000
-2.93246623,3.81715465,-3.81715465,1.09278177,-1.09278177,2.52610223,-2.52610222,0.02157053,-0.02157053,0.56033564,-0.56033564,1.14450698,-1.14450698,0.00000000,-0.00000000
-2.92646323,3.83405417,-3.83405417,1.10727950,-1.10727950,2.51555943,-2.51555943,0.02240931,-0.02240931,0.57545489,-0.57545489,1.13490624,-1.13490623,0.00000000,-0.00000000
-2.92046023,3.86075732,-3.86075732,1.12307736,-1.12307736,2.51111375,-2.51111375,0.02329946,-0.02329946,0.59306324,-0.59306324,1.12780482,-1.12780482,0.00000000,-0.00000000
-2.91445723,3.89771323,-3.89771323,1.14013664,-1.14013664,2.51311040,-2.51311040,0.02424672,-0.02424672,0.61331326,-0.61331326,1.12322613,-1.12322612,0.00000000,-0.00000000
-2.90845423,3.94521664,-3.94521664,1.15837573,-1.15837573,2.52181949,-2.52181949,0.02525433,-0.02525433,0.63630870,-0.63630870,1.12115021,-1.12115021,0.00000000,-0.00000000
-2.90245123,4.00338579,-4.00338579,1.17767013,-1.17767013,2.53742272,-2.53742271,0.02632249,-0.02632249,0.66209581,-0.66209582,1.12151259,-1.12151259,0.00000000,-0.00000000
-2.89644822,4.07214484,-4.07214484,1.19785377,-1.19785377,2.56000233,-2.56000233,0.02744791,-0.02744791,0.69065597,-0.69065598,1.12420458,-1.12420458,0.00000000,-0.00000000
-2.89044522,4.15121233,-4.15121233,1.21872163,-1.21872163,2.58953320,-2.58953319,0.02862353,-0.02862353,0.72189983,-0.72189983,1.12907543,-1.12907543,0.00000000,-0.00000000
-2.88444222,4.24009658,-4.24009658,1.24003388,-1.24003388,2.62587856,-2.62587856,0.02983837,-0.02983837,0.75566354,-0.75566354,1.13593631,-1.13593631,0.00000000,-0.00000000
-2.87843922,4.33809888,-4.33809888,1.26152129,-1.26152129,2.66879009,-2.66879009,0.03107763,-0.03107763,0.79170733,-0.79170733,1.14456609,-1.14456609,0.00000000,-0.00000000
-2.87243622,4.44432462,-4.44432462,1.28289197,-1.28289197,2.71791218,-2.71791218,0.03232291,-0.03232291,0.82971655,-0.82971655,1.15471881,-1.15471881,0.00000000,-0.00000000
-2.86643322,4.55770219,-4.55770220,1.30383912,-1.30383912,2.77279052,-2.77279052,0.03355264,-0.03355264,0.86930548,-0.86930548,1.16613245,-1.16613245,0.00000000,-0.00000000
-2.86043022,4.67700892,-4.67700892,1.32404973,-1.32404973,2.83288430,-2.83288430,0.03474275,-0.03474275,0.91002368,-0.91002368,1.17853863,-1.17853863,0.00000000,-0.00000000
-2.85442721,4.80090278,-4.80090279,1.34321373,-1.34321373,2.89758158,-2.89758158,0.03586738,-0.03586738,0.95136495,-0.95136495,1.19167275,-1.19167275,0.00000000,-0.00000000
-2.84842421,4.92795846,-4.92795847,1.36103333,-1.36103333,2.96621655,-2.96621655,0.03689981,-0.03689981,0.99277849,-0.99277849,1.20528388,-1.20528388,0.00000000,-0.00000000
-2.84242121,5.05670559,-5.05670560,1.37723212,-1.37723213,3.03808784,-3.03808785,0.03781341,-0.03781341,1.03368193,-1.03368193,1.21914390,-1.21914390,0.00000000,-0.00000000
-2.83641821,5.18566733,-5.18566734,1.39156346,-1.39156346,3.11247654,-3.11247655,0.03858266,-0.03858266,1.07347571,-1.07347571,1.23305518,-1.23305518,0.00000000,-0.00000000
-2.83041521,5.31339699,-5.31339700,1.40381771,-1.40381771,3.18866274,-3.18866275,0.03918410,-0.03918410,1.11155834,-1.11155835,1.24685634,-1.24685634,0.00000000,-0.00000000
-2.82441221,5.43851080,-5.43851081,1.41382801,-1.41382801,3.26593962,-3.26593962,0.03959730,-0.03959730,1.14734184,-1.14734185,1.26042557,-1.26042557,0.00000000,-0.00000000
-2.81840920,5.55971508,-5.55971508,1.42147415,-1.42147415,3.34362413,-3.34362414,0.03980566,-0.03980566,1.18026676,-1.18026676,1.27368134,-1.27368134,0.00000000,-0.00000000
-2.81240620,5.67582644,-5.67582645,1.42668433,-1.42668433,3.42106382,-3.42106383,0.03979706,-0.03979706,1.20981624,-1.20981625,1.28658015,-1.28658015,0.00000000,-0.00000000
-2.80640320,5.78578445,-5.78578446,1.42943476,-1.42943476,3.49763941,-3.49763942,0.03956440,-0.03956440,1.23552861,-1.23552861,1.29911169,-1.29911169,0.00000000,-0.00000000
-2.80040020,5.88865626,-5.88865627,1.42974697,-1.42974697,3.57276346,-3.57276347,0.03910583,-0.03910583,1.25700792,-1.25700792,1.31129133,-1.31129133,0.00000000,-0.00000000
-2.79439720,5.98363394,-5.98363395,1.42768305,-1.42768305,3.64587552,-3.64587553,0.03842491,-0.03842491,1.27393240,-1.27393240,1.32315069,-1.32315069,0.00000000,-0.00000000
