energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.31065533,1.67278683,0.00954300,0.24418896,1.22801013,0.27801332,0.06667805,0.69027987,0.53852180,0.04791485
-3.30465233,1.61762204,0.00880446,0.23368457,1.17183423,0.27628539,0.06330091,0.67529620,0.51875375,0.04546448
-3.29864932,1.56414043,0.00813685,0.22282487,1.11556595,0.27609037,0.05971326,0.66137314,0.49901633,0.04294669
-3.29264632,1.51349094,0.00754738,0.21179925,1.06018223,0.27765566,0.05597080,0.64881050,0.47964773,0.04040042
-3.28664332,1.46673016,0.00704198,0.20079268,1.00661715,0.28118500,0.05213026,0.63784823,0.46095751,0.03786379
-3.28064032,1.42479189,0.00662528,0.18998056,0.95573782,0.28685169,0.04824772,0.62865755,0.44321837,0.03537314
-3.27463732,1.38846074,0.00630063,0.17952417,0.90832270,0.29479228,0.04437704,0.62133482,0.42665937,0.03296212
-3.26863432,1.35835061,0.00607008,0.16956671,0.86504305,0.30510056,0.04056849,0.61589833,0.41146088,0.03066088
-3.26263132,1.33488848,0.00593437,0.16023015,0.82644789,0.31782230,0.03686765,0.61228811,0.39775136,0.02849544
-3.25662831,1.31830419,0.00589293,0.15161293,0.79295297,0.33295074,0.03331444,0.61036887,0.38560601,0.02648721
-3.25062531,1.30862613,0.00594386,0.14378853,0.76483376,0.35042306,0.02994254,0.60993575,0.37504731,0.02465264
-3.24462231,1.30568300,0.00608392,0.13680497,0.74222269,0.37011800,0.02677902,0.61072275,0.36604732,0.02300309
-3.23861931,1.30911143,0.00630852,0.13068509,0.72511051,0.39185473,0.02384419,0.61241335,0.35853151,0.02154484
-3.23261631,1.31836904,0.00661172,0.12542770,0.71335155,0.41539336,0.02115179,0.61465296,0.35238408,0.02027921
-3.22661331,1.33275254,0.00698624,0.12100938,0.70667280,0.44043687,0.01870931,0.61706259,0.34745420,0.01920292
-3.22061031,1.35142020,0.00742353,0.11738684,0.70468612,0.46663490,0.01651848,0.61925317,0.34356323,0.01830846
-3.21460730,1.37341794,0.00791377,0.11449978,0.70690358,0.49358924,0.01457595,0.62083992,0.34051224,0.01758464
-3.20860430,1.39770836,0.00844607,0.11227412,0.71275508,0.52086118,0.01287404,0.62145635,0.33808990,0.01701716
-3.20260130,1.42320190,0.00900853,0.11062537,0.72160798,0.54798053,0.01140153,0.62076708,0.33608014,0.01658926
-3.19659830,1.44878906,0.00958847,0.10946215,0.73278811,0.57445623,0.01014450,0.61847935,0.33426961,0.01628244
-3.19059530,1.47337313,0.01017265,0.10868967,0.74560154,0.59978840,0.00908714,0.61435258,0.33245448,0.01607708
-3.18459230,1.49590226,0.01074755,0.10821314,0.75935662,0.62348141,0.00821253,0.60820582,0.33044661,0.01595318
-3.17858929,1.51540014,0.01129961,0.10794090,0.77338549,0.64505768,0.00750339,0.59992298,0.32807880,0.01589100
-3.17258629,1.53099446,0.01181565,0.10778732,0.78706469,0.66407176,0.00694265,0.58945554,0.32520914,0.01587161
-3.16658329,1.54194226,0.01228311,0.10767529,0.79983395,0.68012419,0.00651407,0.57682305,0.32172430,0.01587750
-3.16058029,1.54765143,0.01269043,0.10753836,0.81121287,0.69287464,0.00620262,0.56211129,0.31754181,0.01589298
-3.15457729,1.54769784,0.01302736,0.10732233,0.82081464,0.70205375,0.00599489,0.54546846,0.31261133,0.01590459
-3.14857429,1.54183726,0.01328525,0.10698642,0.82835656,0.70747331,0.00587925,0.52709957,0.30691481,0.01590138
-3.14257129,1.53001202,0.01345731,0.10650387,0.83366679,0.70903414,0.00584603,0.50725931,0.30046573,0.01587506
-3.13656828,1.51235187,0.01353880,0.10586197,0.83668716,0.70673148,0.00588754,0.48624383,0.29330740,0.01582012
-3.13056528,1.48916906,0.01352715,0.10506167,0.83747182,0.70065749,0.00599797,0.46438178,0.28551045,0.01573377
-3.12456228,1.46094794,0.01342206,0.10411655,0.83618177,0.69100084,0.00617330,0.44202481,0.27716946,0.01561582
-3.11855928,1.42832916,0.01322548,0.10305140,0.83307554,0.67804323,0.00641102,0.41953808,0.26839908,0.01546846
-3.11255628,1.39208926,0.01294154,0.10190035,0.82849625,0.66215310,0.00670988,0.39729096,0.25932952,0.01529600
-3.10655328,1.35311632,0.01257642,0.10070464,0.82285569,0.64377666,0.00706950,0.37564820,0.25010176,0.01510443
-3.10055028,1.31238260,0.01213814,0.09951017,0.81661602,0.62342675,0.00749009,0.35496192,0.24086243,0.01490108
-3.09454727,1.27091519,0.01163631,0.09836486,0.81026996,0.60166977,0.00797195,0.33556444,0.23175877,0.01469412
-3.08854427,1.22976588,0.01108189,0.09731600,0.80432027,0.57911145,0.00851514,0.31776224,0.22293358,0.01449210
-3.08254127,1.18998138,0.01048682,0.09640760,0.79925953,0.55638184,0.00911910,0.30183100,0.21452061,0.01430351
-3.07653827,1.15257490,0.00986379,0.09567805,0.79555099,0.53412019,0.00978228,0.28801185,0.20664029,0.01413633
-3.07053527,1.11850031,0.00922587,0.09515796,0.79361147,0.51296016,0.01050185,0.27650883,0.19939621,0.01399765
-3.06453227,1.08862962,0.00858627,0.09486848,0.79379694,0.49351598,0.01127347,0.26748731,0.19287230,0.01389331
-3.05852926,1.06373447,0.00795806,0.09482013,0.79639135,0.47636977,0.01209116,0.26107354,0.18713089,0.01382771
-3.05252626,1.04447215,0.00735397,0.09501209,0.80159914,0.46206053,0.01294720,0.25735499,0.18221177,0.01380356
-3.04652326,1.03137632,0.00678619,0.09543218,0.80954160,0.45107483,0.01383220,0.25638136,0.17813214,0.01382187
-3.04052026,1.02485237,0.00626627,0.09605735,0.82025700,0.44383934,0.01473521,0.25816614,0.17488760,0.01388190
-3.03451726,1.02517718,0.00580498,0.09685481,0.83370423,0.44071521,0.01564396,0.26268853,0.17245398,0.01398129
-3.02851426,1.03250275,0.00541228,0.09778357,0.84976960,0.44199423,0.01654520,0.26989544,0.17078997,0.01411621
-3.02251126,1.04686302,0.00509728,0.09879654,0.86827609,0.44789643,0.01742507,0.27970356,0.16984040,0.01428159
-3.01650825,1.06818317,0.00486821,0.09984286,0.88899443,0.45856917,0.01826957,0.29200128,0.16953997,0.01447145
-3.01050525,1.09629044,0.00473244,0.10087042,0.91165510,0.47408719,0.01906507,0.30665033,0.16981720,0.01467916
-3.00450225,1.13092570,0.00469645,0.10182853,0.93596068,0.49445362,0.01979882,0.32348721,0.17059847,0.01489782
-2.99849925,1.17175491,0.00476579,0.10267041,0.96159748,0.51960156,0.02045942,0.34232431,0.17181185,0.01512057
-2.99249625,1.21837984,0.00494509,0.10335556,0.98824613,0.54939610,0.02103736,0.36295072,0.17339052,0.01534091
-2.98649325,1.27034742,0.00523796,0.10385173,1.01559032,0.58363666,0.02152534,0.38513295,0.17527565,0.01555296
-2.98049025,1.32715749,0.00564690,0.10413650,1.04332341,0.62205957,0.02191865,0.40861562,0.17741852,0.01575167
-2.97448724,1.38826855,0.00617318,0.10419831,1.07115283,0.66434079,0.02221536,0.43312217,0.17978190,0.01593302
-2.96848424,1.45310189,0.00681673,0.10403696,1.09880199,0.71009890,0.02241644,0.45835606,0.18234041,0.01609405
-2.96248124,1.52104401,0.00757596,0.10366346,1.12601015,0.75889837,0.02252570,0.48400224,0.18508010,0.01623293
-2.95647824,1.59144785,0.00844758,0.10309943,1.15253045,0.81025329,0.02254967,0.50972947,0.18799716,0.01634889
-2.95047524,1.66363345,0.00942650,0.10237586,1.17812644,0.86363160,0.02249730,0.53519332,0.19109588,0.01644213
-2.94447224,1.73688841,0.01050570,0.10153146,1.20256795,0.91846008,0.02237964,0.56004011,0.19438599,0.01651369
-2.93846923,1.81046900,0.01167610,0.10061070,1.22562657,0.97413011,0.02220932,0.58391177,0.19787961,0.01656523
-2.93246623,1.88360240,0.01292659,0.09966156,1.24707159,1.03000440,0.02200003,0.60645165,0.20158799,0.01659883
-2.92646323,1.95549058,0.01424404,0.09873320,1.26666681,1.08542471,0.02176598,0.62731108,0.20551819,0.01661682
-2.92046023,2.02531641,0.01561342,0.09787361,1.28416873,1.13972057,0.02152132,0.64615663,0.20967006,0.01662149
-2.91445723,2.09225208,0.01701803,0.09712746,1.29932652,1.19221899,0.02127955,0.66267777,0.21403353,0.01661501
-2.90845423,2.15546994,0.01843978,0.09653413,1.31188395,1.24225504,0.02105304,0.67659467,0.21858665,0.01659920
-2.90245123,2.21415585,0.01985959,0.09612613,1.32158337,1.28918307,0.02085256,0.68766579,0.22329422,0.01657543
-2.89644822,2.26752443,0.02125782,0.09592793,1.32817162,1.33238845,0.02068694,0.69569495,0.22810741,0.01654461
-2.89044522,2.31483604,0.02261485,0.09595522,1.33140780,1.37129950,0.02056280,0.70053756,0.23296422,0.01650710
-2.88444222,2.35541469,0.02391164,0.09621470,1.33107225,1.40539918,0.02048440,0.70210563,0.23779084,0.01646277
-2.87843922,2.38866620,0.02513033,0.09670429,1.32697667,1.43423638,0.02045360,0.70037137,0.24250395,0.01641110
-2.87243622,2.41409584,0.02625485,0.09741383,1.31897447,1.45743628,0.02046991,0.69536913,0.24701367,0.01635122
-2.86643322,2.43132452,0.02727154,0.09832608,1.30697110,1.47470945,0.02053066,0.68719559,0.25122731,0.01628210
-2.86043022,2.44010291,0.02816964,0.09941816,1.29093356,1.48585935,0.02063124,0.67600812,0.25505337,0.01620268
-2.85442721,2.44032260,0.02894180,0.10066307,1.27089868,1.49078799,0.02076537,0.66202138,0.25840594,0.01611198
-2.84842421,2.43202375,0.02958441,0.10203146,1.24697968,1.48949929,0.02092544,0.64550234,0.26120908,0.01600933
-2.84242121,2.41539888,0.03009788,0.10349334,1.21937057,1.48210028,0.02110290,0.62676379,0.26340101,0.01589442
-2.83641821,2.39079235,0.03048679,0.10501984,1.18834817,1.46879963,0.02128860,0.60615684,0.26493787,0.01576744
-2.83041521,2.35869568,0.03075983,0.10658476,1.15427148,1.44990392,0.02147316,0.58406243,0.26579701,0.01562920
-2.82441221,2.31973852,0.03092973,0.10816592,1.11757850,1.42581138,0.02164725,0.56088242,0.26597935,0.01548111
-2.81840920,2.27467594,0.03101295,0.10974634,1.07878040,1.39700349,0.02180193,0.53703052,0.26551100,0.01532524
-2.81240620,2.22437207,0.03102931,0.11131496,1.03845333,1.36403458,0.02192884,0.51292332,0.26444382,0.01516430
-2.80640320,2.16978106,0.03100150,0.11286725,0.99722799,1.32751971,0.02202042,0.48897177,0.26285500,0.01500156
-2.80040020,2.11192565,0.03095448,0.11440525,0.95577744,1.28812135,0.02207004,0.46557330,0.26084557,0.01484080
-2.79439720,2.05187435,0.03091481,0.11593748,0.91480333,1.24653506,0.02207211,0.44310476,0.25853793,0.01468620
-2.78839420,1.99071769,0.03090998,0.11747839,0.87502113,1.20347472,0.02202212,0.42191632,0.25607245,0.01454223
-2.78239120,1.92954441,0.03096758,0.11904764,0.83714455,1.15965763,0.02191667,0.40232632,0.25360326,0.01441348
-2.77638819,1.86941805,0.03111457,0.12066898,0.80186970,1.11578990,0.02175350,0.38461703,0.25129332,0.01430453
-2.77038519,1.81135458,0.03137650,0.12236902,0.76985933,1.07255247,0.02153145,0.36903137,0.24930905,0.01421982
-2.76438219,1.75630146,0.03177672,0.12417576,0.74172744,1.03058804,0.02125044,0.35577039,0.24781451,0.01416346
-2.75837919,1.70511850,0.03233565,0.12611700,0.71802461,0.99048915,0.02091146,0.34499143,0.24696547,0.01413913
-2.75237619,1.65856082,0.03307010,0.12821870,0.69922443,0.95278761,0.02051652,0.33680683,0.24690358,0.01414987
-2.74637319,1.61726411,0.03399264,0.13050319,0.68571121,0.91794546,0.02006865,0.33128314,0.24775069,0.01419801
-2.74037019,1.58173241,0.03511100,0.13298758,0.67776931,0.88634756,0.01957184,0.32844069,0.24960368,0.01428500
-2.73436718,1.55232848,0.03642767,0.13568213,0.67557433,0.85829578,0.01903104,0.32825347,0.25252993,0.01441134
-2.72836418,1.52926702,0.03793948,0.13858885,0.67918651,0.83400506,0.01845210,0.33064946,0.25656360,0.01457644
-2.72236118,1.51261086,0.03963747,0.14170031,0.68854642,0.81360126,0.01784175,0.33551118,0.26170297,0.01477863
-2.71635818,1.50227024,0.04150671,0.14499870,0.70347335,0.79712074,0.01720756,0.34267692,0.26790886,0.01501505
-2.71035518,1.49800550,0.04352649,0.14845537,0.72366662,0.78451201,0.01655787,0.35194236,0.27510436,0.01528170
-2.70435218,1.49943320,0.04567054,0.15203068,0.74870983,0.77563913,0.01590170,0.36306302,0.28317591,0.01557344
-2.69834917,1.50603586,0.04790750,0.15567433,0.77807835,0.77028710,0.01524868,0.37575747,0.29197576,0.01588407
-2.69234617,1.51717544,0.05020158,0.15932626,0.81114997,0.76816910,0.01460894,0.38971156,0.30132576,0.01620645
-2.68634317,1.53211035,0.05251340,0.16291797,0.84721866,0.76893560,0.01399296,0.40458358,0.31102249,0.01653263
-2.68034017,1.55001597,0.05480096,0.16637434,0.88551125,0.77218515,0.01341149,0.42001050,0.32084354,0.01685408
-2.67433717,1.57000825,0.05702081,0.16961588,0.92520674,0.77747660,0.01287532,0.43561524,0.33055468,0.01716189
-2.66833417,1.59116974,0.05912930,0.17256141,0.96545761,0.78434271,0.01239518,0.45101472,0.33991783,0.01744703
-2.66233117,1.61257752,0.06108385,0.17513088,1.00541269,0.79230448,0.01198154,0.46582874,0.34869937,0.01770067
-2.65632816,1.63333193,0.06284433,0.17724843,1.04424068,0.80088603,0.01164441,0.47968921,0.35667855,0.01791441
-2.65032516,1.65258515,0.06437427,0.17884542,1.08115363,0.80962939,0.01139318,0.49224956,0.36365557,0.01808061
-2.64432216,1.66956845,0.06564207,0.17986325,1.11542931,0.81810870,0.01123639,0.50319389,0.36945900,0.01819266
-2.63831916,1.68361686,0.06662199,0.18025602,1.14643163,0.82594325,0.01118160,0.51224553,0.37395222,0.01824518
-2.63231616,1.69419018,0.06729493,0.17999255,1.17362830,0.83280875,0.01123510,0.51917460,0.37703847,0.01823426
-2.62631316,1.70088920,0.06764900,0.17905803,1.19660472,0.83844641,0.01140181,0.52380419,0.37866434,0.01815760
-2.62031016,1.70346636,0.06767974,0.17745487,1.21507361,0.84266929,0.01168502,0.52601493,0.37882145,0.01801456
-2.61430715,1.70183005,0.06739012,0.17520286,1.22887983,0.84536556,0.01208628,0.52574754,0.37754624,0.01780617
-2.60830415,1.69604245,0.06679020,0.17233864,1.23800014,0.84649867,0.01260519,0.52300347,0.37491791,0.01753514
-2.60230115,1.68631073,0.06589651,0.16891436,1.24253783,0.84610408,0.01323931,0.51784327,0.37105450,0.01720563
-2.59629815,1.67297208,0.06473123,0.16499572,1.24271259,0.84428295,0.01398404,0.51038297,0.36610741,0.01682317
-2.59029515,1.65647325,0.06332113,0.16065943,1.23884591,0.84119292,0.01483255,0.50078857,0.36025449,0.01639433
-2.58429215,1.63734555,0.06169640,0.15599026,1.23134290,0.83703649,0.01577579,0.48926885,0.35369228,0.01592651
-2.57828914,1.61617674,0.05988941,0.15107780,1.22067125,0.83204750,0.01680253,0.47606683,0.34662753,0.01542762
-2.57228614,1.59358102,0.05793343,0.14601314,1.20733861,0.82647657,0.01789944,0.46145042,0.33926860,0.01490576
-2.56628314,1.57016883,0.05586145,0.14088560,1.19186916,0.82057600,0.01905128,0.44570247,0.33181716,0.01436894
-2.56028014,1.54651807,0.05370511,0.13577977,1.17478081,0.81458519,0.02024114,0.42911093,0.32446059,0.01382481
-2.55427714,1.52314797,0.05149374,0.13077290,1.15656398,0.80871704,0.02145073,0.41195931,0.31736537,0.01328040
-2.54827414,1.50049721,0.04925369,0.12593291,1.13766294,0.80314633,0.02266074,0.39451801,0.31067195,0.01274196
-2.54227114,1.47890724,0.04700785,0.12131695,1.11846055,0.79800046,0.02385128,0.37703684,0.30449124,0.01221481
-2.53626813,1.45861152,0.04477536,0.11697076,1.09926709,0.79335310,0.02500235,0.35973893,0.29890282,0.01170327
-2.53026513,1.43973134,0.04257161,0.11292868,1.08031346,0.78922110,0.02609430,0.34281628,0.29395509,0.01121066
-2.52426213,1.42227817,0.04040844,0.10921437,1.06174909,0.78556478,0.02710839,0.32642702,0.28966707,0.01073935
-2.51825913,1.40616236,0.03829447,0.10584223,1.04364428,0.78229155,0.02802728,0.31069439,0.28603203,0.01029081
-2.51225613,1.39120763,0.03623563,0.10281931,1.02599690,0.77926266,0.02883551,0.29570732,0.28302241,0.00986580
-2.50625313,1.37717058,0.03423573,0.10014768,1.00874268,0.77630285,0.02951999,0.28152259,0.28059602,0.00946455
-2.50025013,1.36376403,0.03229712,0.09782704,0.99176868,0.77321219,0.03007040,0.26816810,0.27870298,0.00908688
-2.49424712,1.35068300,0.03042131,0.09585757,0.97492898,0.76977970,0.03047949,0.25564731,0.27729311,0.00873247
-2.48824412,1.33763197,0.02860962,0.09424260,0.95806172,0.76579804,0.03074336,0.24394422,0.27632334,0.00840102
-2.48224112,1.32435206,0.02686367,0.09299124,0.94100669,0.76107843,0.03086160,0.23302894,0.27576482,0.00809246
-2.47623812,1.31064665,0.02518587,0.09212057,0.92362243,0.75546527,0.03083737,0.22286321,0.27560915,0.00780704
-2.47023512,1.29640439,0.02357973,0.09165744,0.90580212,0.74884957,0.03067733,0.21340592,0.27587367,0.00754553
-2.46423212,1.28161821,0.02205006,0.09163964,0.88748743,0.74118076,0.03039151,0.20461807,0.27660522,0.00730926
-2.45822911,1.26639970,0.02060310,0.09211648,0.86867983,0.73247611,0.02999302,0.19646732,0.27788237,0.00710019
-2.45222611,1.25098801,0.01924650,0.09314865,0.84944866,0.72282749,0.02949775,0.18893159,0.27981587,0.00692088
-2.44622311,1.23575288,0.01798920,0.09480733,0.82993597,0.71240513,0.02892392,0.18200196,0.28254719,0.00677451
-2.44022011,1.22119169,0.01684126,0.09717269,0.81035767,0.70145816,0.02829156,0.17568456,0.28624528,0.00666473
-2.43421711,1.20792079,0.01581366,0.10033164,0.79100128,0.69031191,0.02762198,0.17000155,0.29110162,0.00659561
-2.42821411,1.19666114,0.01491797,0.10437513,0.77222026,0.67936218,0.02693718,0.16499126,0.29732364,0.00657148
-2.42221111,1.18821940,0.01416613,0.10939493,0.75442540,0.66906661,0.02625916,0.16070744,0.30512692,0.00659678
-2.41620810,1.18346483,0.01357016,0.11548004,0.73807365,0.65993360,0.02560941,0.15721786,0.31472640,0.00667587
-2.41020510,1.18330335,0.01314187,0.12271305,0.72365487,0.65250921,0.02500818,0.15460227,0.32632700,0.00681288
-2.40420210,1.18864961,0.01289269,0.13116638,0.71167727,0.64736257,0.02447400,0.15294990,0.34011410,0.00701151
-2.39819910,1.20039838,0.01283341,0.14089868,0.70265198,0.64507043,0.02402310,0.15235673,0.35624426,0.00727487
-2.39219610,1.21939632,0.01297407,0.15195158,0.69707747,0.64620135,0.02366900,0.15292244,0.37483660,0.00760534
-2.38619310,1.24641526,0.01332377,0.16434682,0.69542448,0.65130023,0.02342212,0.15474742,0.39596532,0.00800441
-2.38019010,1.28212788,0.01389053,0.17808394,0.69812185,0.66087364,0.02328953,0.15792979,0.41965358,0.00847261
-2.37418709,1.32708659,0.01468125,0.19313874,0.70554372,0.67537634,0.02327477,0.16256255,0.44586915,0.00900941
-2.36818409,1.38170631,0.01570149,0.20946227,0.71799858,0.69519959,0.02337785,0.16873095,0.47452190,0.00961318
-2.36218109,1.44625131,0.01695538,0.22698077,0.73572017,0.72066125,0.02359527,0.17651006,0.50546332,0.01028119
-2.35617809,1.52082645,0.01844542,0.24559619,0.75886053,0.75199805,0.02392027,0.18596262,0.53848802,0.01100960
-2.35017509,1.60537254,0.02017231,0.26518744,0.78748510,0.78935987,0.02434308,0.19713708,0.57333712,0.01179353
-2.34417209,1.69966570,0.02213464,0.28561231,0.82156973,0.83280623,0.02485136,0.21006581,0.60970331,0.01262711
-2.33816908,1.80332006,0.02432862,0.30670980,0.86099960,0.88230454,0.02543066,0.22476354,0.64723733,0.01350356
-2.33216608,1.91579347,0.02674778,0.32830287,0.90556962,0.93773013,0.02606497,0.24122579,0.68555552,0.01441532
-2.32616308,2.03639543,0.02938252,0.35020144,0.95498625,0.99886776,0.02673735,0.25942748,0.72424805,0.01535411
-2.32016008,2.16429666,0.03221982,0.37220548,1.00887046,1.06541428,0.02743052,0.27932144,0.76288739,0.01631111
-2.31415708,2.29853989,0.03524281,0.39410815,1.06676161,1.13698222,0.02812752,0.30083710,0.80103685,0.01727700
-2.30815408,2.43805131,0.03843049,0.41569880,1.12812220,1.21310420,0.02881229,0.32387910,0.83825855,0.01824214
-2.30215108,2.58165255,0.04175742,0.43676582,1.19234347,1.29323796,0.02947026,0.34832609,0.87412091,0.01919663
-2.29614807,2.72807306,0.04519360,0.45709939,1.25875180,1.37677189,0.03008885,0.37402971,0.90820515,0.02013044
-2.29014507,2.87596298,0.04870439,0.47649390,1.32661615,1.46303125,0.03065789,0.40081382,0.94011100,0.02103350
-2.28414207,3.02390685,0.05225069,0.49475032,1.39515658,1.55128506,0.03116998,0.42847423,0.96946142,0.02189580
-2.27813907,3.17043846,0.05578922,0.51167841,1.46355419,1.64075387,0.03162070,0.45677894,0.99590648,0.02270752
-2.27213607,3.31405733,0.05927305,0.52709893,1.53096259,1.73061860,0.03200876,0.48546915,1.01912655,0.02345909
-2.26613307,3.45324719,0.06265234,0.54084581,1.59652102,1.82003064,0.03233603,0.51426110,1.03883503,0.02414137
-2.26013007,3.58649683,0.06587525,0.55276845,1.65936932,1.90812337,0.03260745,0.54284885,1.05478072,0.02474572
-2.25412706,3.71232349,0.06888908,0.56273403,1.71866452,1.99402526,0.03283081,0.57090810,1.06675007,0.02526418
-2.24812406,3.82929861,0.07164155,0.57063005,1.77359902,2.07687442,0.03301655,0.59810100,1.07456950,0.02568962
-2.24212106,3.93607581,0.07408225,0.57636677,1.82341980,2.15583456,0.03317729,0.62408200,1.07810783,0.02601586
-2.23611806,4.03142027,0.07616404,0.57987974,1.86744837,2.23011200,0.03332746,0.64850454,1.07727883,0.02623789
-2.23011506,4.11423864,0.07784460,0.58113211,1.90510056,2.29897341,0.03348276,0.67102842,1.07204391,0.02635198
-2.22411206,4.18360849,0.07908781,0.58011664,1.93590547,2.36176358,0.03365962,0.69132772,1.06241464,0.02635584
-2.21810905,4.23880573,0.07986512,0.57685730,1.95952268,2.41792260,0.03387456,0.70909890,1.04845508,0.02624876
-2.21210605,4.27932871,0.08015656,0.57141011,1.97575683,2.46700180,0.03414361,0.72406877,1.03028351,0.02603166
-2.20610305,4.30491759,0.07995170,0.56386326,1.98456875,2.50867750,0.03448170,0.73600206,1.00807338,0.02570718
-2.20010005,4.31556766,0.07925016,0.55433622,1.98608223,2.54276198,0.03490200,0.74470831,0.98205306,0.02527967
-2.19409705,4.31153552,0.07806188,0.54297790,1.98058612,2.56921091,0.03541540,0.75004767,0.95250435,0.02475513
-2.18809405,4.29333740,0.07640697,0.52996365,1.96853106,2.58812686,0.03602995,0.75193536,0.91975938,0.02414111
-2.18209105,4.26173933,0.07431529,0.51549128,1.95052099,2.59975828,0.03675041,0.75034476,0.88419594,0.02344656
-2.17608804,4.21773905,0.07182563,0.49977621,1.92729924,2.60449409,0.03757793,0.74530874,0.84623114,0.02268158
-2.17008504,4.16254034,0.06898460,0.48304577,1.89972997,2.60285370,0.03850973,0.73691933,0.80631361,0.02185721
-2.16408204,4.09752058,0.06584532,0.46553310,1.86877515,2.59547295,0.03953902,0.72532560,0.76491442,0.02098513
-2.15807904,4.02419284,0.06246580,0.44747071,1.83546825,2.58308617,0.04065498,0.71073003,0.72251699,0.02007731
-2.15207604,3.94416406,0.05890734,0.42908422,1.80088542,2.56650538,0.04184292,0.69338324,0.67960644,0.01914575
-2.14607304,3.85909101,0.05523273,0.41058629,1.76611529,2.54659700,0.04308458,0.67357749,0.63665879,0.01820211
-2.14007004,3.77063577,0.05150456,0.39217140,1.73222852,2.52425722,0.04435859,0.65163912,0.59413043,0.01725745
-2.13406703,3.68042259,0.04778356,0.37401138,1.70024815,2.50038684,0.04564099,0.62792017,0.55244833,0.01632199
-2.12806403,3.58999760,0.04412709,0.35625212,1.67112187,2.47586640,0.04690599,0.60278955,0.51200136,0.01540484
-2.12206103,3.50079280,0.04058783,0.33901150,1.64569692,2.45153247,0.04812669,0.57662399,0.47313310,0.01451389
-2.11605803,3.41409544,0.03721268,0.32237862,1.62469858,2.42815589,0.04927597,0.54979912,0.43613629,0.01365566
-2.11005503,3.33102351,0.03404191,0.30641426,1.60871273,2.40642254,0.05032734,0.52268090,0.40124922,0.01283530
-2.10405203,3.25250784,0.03110854,0.29115261,1.59817287,2.38691717,0.05125580,0.49561774,0.36865399,0.01205654
-2.09804902,3.17928091,0.02843809,0.27660394,1.59335192,2.37011070,0.05203865,0.46893338,0.33847661,0.01132180
-2.09204602,3.11187230,0.02604838,0.26275814,1.59435881,2.35635128,0.05265626,0.44292090,0.31078896,0.01063223
-2.08604302,3.05061033,0.02394976,0.24958887,1.60113993,2.34585921,0.05309267,0.41783779,0.28561219,0.00998793
-2.08004002,2.99562947,0.02214540,0.23705799,1.61348503,2.33872580,0.05333606,0.39390236,0.26292148,0.00938803
-2.07403702,2.94688270,0.02063179,0.22512010,1.63103758,2.33491619,0.05337910,0.37129143,0.24265188,0.00883091
-2.06803402,2.90415835,0.01939936,0.21372688,1.65330902,2.33427587,0.05321911,0.35013930,0.22470471,0.00831438
-2.06203102,2.86710034,0.01843325,0.20283118,1.67969641,2.33654079,0.05285804,0.33053808,0.20895463,0.00783585
-2.05602801,2.83523139,0.01771403,0.19239042,1.70950316,2.34135064,0.05230229,0.31253912,0.19525662,0.00739250
-2.05002501,2.80797816,0.01721857,0.18236953,1.74196196,2.34826502,0.05156242,0.29615564,0.18345310,0.00698140
-2.04402201,2.78469784,0.01692087,0.17274306,1.77625938,2.35678188,0.05065273,0.28136625,0.17338057,0.00659969
-2.03801901,2.76470527,0.01679287,0.16349667,1.81156138,2.36635772,0.04959069,0.26811921,0.16487590,0.00624467
-2.03201601,2.74730004,0.01680527,0.15462787,1.84703882,2.37642889,0.04839640,0.25633739,0.15778203,0.00591382
-2.02601301,2.73179281,0.01692827,0.14614623,1.88189224,2.38643321,0.04709196,0.24592350,0.15195287,0.00560495
-2.02001001,2.71753014,0.01713226,0.13807300,1.91537495,2.39583108,0.04570089,0.23676552,0.14725763,0.00531617
-2.01400700,2.70391725,0.01738848,0.13044032,1.94681365,2.40412545,0.04424758,0.22874213,0.14358427,0.00504593
-2.00800400,2.69043793,0.01766963,0.12329012,1.97562579,2.41087964,0.04275671,0.22172783,0.14084214,0.00479304
-2.00200100,2.67667107,0.01795032,0.11667279,2.00133299,2.41573240,0.04125291,0.21559770,0.13896391,0.00455662
-1.99599800,2.66230330,0.01820754,0.11064575,2.02357003,2.41840960,0.03976036,0.21023157,0.13790665,0.00433612
-1.98999500,2.64713725,0.01842101,0.10527187,2.04208904,2.41873195,0.03830251,0.20551749,0.13765213,0.00413129
-1.98399200,2.63109508,0.01857347,0.10061788,2.05675886,2.41661855,0.03690190,0.20135450,0.13820633,0.00394213
-1.97798899,2.61421737,0.01865088,0.09675283,2.06755961,2.41208614,0.03558005,0.19765454,0.13959817,0.00376889
-1.97198599,2.59665715,0.01864252,0.09374640,2.07457306,2.40524415,0.03435729,0.19434363,0.14187751,0.00361200
-1.96598299,2.57866952,0.01854107,0.09166726,2.07796912,2.39628592,0.03325277,0.19136230,0.14511231,0.00347208
-1.95997999,2.56059721,0.01834253,0.09058131,2.07798961,2.38547659,0.03228436,0.18866530,0.14938510,0.00334985
-1.95397699,2.54285279,0.01804613,0.09054986,2.07493004,2.37313844,0.03146851,0.18622085,0.15478879,0.00324612
-1.94797399,2.52589820,0.01765414,0.09162759,2.06912057,2.35963448,0.03082017,0.18400938,0.16142179,0.00316175
