energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Na_s_up,Na_s_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-0.18909455,2.93566023,-1.56623275,0.57458078,-0.60762415,2.38247778,-0.91268103,0.02745191,-0.00065629,0.07723315,-0.05815623,0.13094064,-0.29300087,0.29099656,-0.24829667,0.00000000,-0.00000000
-0.18309155,3.02872504,-1.56158372,0.59259606,-0.61739048,2.46258088,-0.89605553,0.02918632,-0.00068572,0.07495822,-0.05933563,0.12668998,-0.29567911,0.30062272,-0.25979965,0.00000000,-0.00000000
-0.17708854,3.12319873,-1.55307739,0.61131422,-0.62524335,2.54367959,-0.87725300,0.03090735,-0.00071232,0.07328421,-0.06034399,0.12305453,-0.29756017,0.31059093,-0.27045389,0.00000000,-0.00000000
-0.17108554,3.21670106,-1.54088511,0.63020786,-0.63103861,2.62379357,-0.85660644,0.03259084,-0.00073568,0.07215413,-0.06116281,0.11997842,-0.29867635,0.32067483,-0.28008674,0.00000000,-0.00000000
-0.16508254,3.30684729,-1.52522253,0.64873773,-0.63464722,2.70093883,-0.83446627,0.03421296,-0.00075543,0.07150169,-0.06177631,0.11739953,-0.29907762,0.33063996,-0.28853703,0.00000000,-0.00000000
-0.15907954,3.39131989,-1.50634459,0.66636859,-0.63596011,2.77318609,-0.81119190,0.03575086,-0.00077129,0.07125398,-0.06217196,0.11525286,-0.29883044,0.34025052,-0.29566018,0.00000000,-0.00000000
-0.15307654,3.46793823,-1.48454093,0.68258525,-0.63489320,2.83871739,-0.78714400,0.03718340,-0.00078307,0.07133425,-0.06234096,0.11347394,-0.29801606,0.34927637,-0.30133297,0.00000000,-0.00000000
-0.14707354,3.53472412,-1.46013164,0.69690827,-0.63139220,2.89587937,-0.76267789,0.03849180,-0.00079067,0.07166482,-0.06227860,0.11200210,-0.29672837,0.35749999,-0.30545779,0.00000000,-0.00000000
-0.14107054,3.58996114,-1.43346303,0.70890894,-0.62543697,2.94323145,-0.73813776,0.03966029,-0.00079406,0.07216988,-0.06198457,0.11078354,-0.29507133,0.36472322,-0.30796618,0.00000000,-0.00000000
-0.13506753,3.63224577,-1.40490329,0.71822268,-0.61704510,2.97958735,-0.71385182,0.04067665,-0.00079335,0.07277817,-0.06146318,0.10977403,-0.29315599,0.37077346,-0.30882147,0.00000000,-0.00000000
-0.12906453,3.66052886,-1.37483786,0.72456071,-0.60627442,3.00404890,-0.69012824,0.04153268,-0.00078874,0.07342546,-0.06072335,0.10894128,-0.29109720,0.37550922,-0.30802037,0.00000000,-0.00000000
-0.12306153,3.67414601,-1.34366421,0.72771924,-0.59322417,3.01603085,-0.66725180,0.04222458,-0.00078050,0.07405662,-0.05977856,0.10826681,-0.28901016,0.37882458,-0.30559343,0.00000000,-0.00000000
-0.11705853,3.67283596,-1.31178618,0.72758603,-0.57803484,3.01527607,-0.64548107,0.04275313,-0.00076902,0.07462743,-0.05864657,0.10774732,-0.28700685,0.38065268,-0.30160433,0.00000000,-0.00000000
-0.11105553,3.65674640,-1.27960756,0.72414397,-0.56088645,3.00186062,-0.62504613,0.04312382,-0.00075477,0.07510585,-0.05734908,0.10739541,-0.28519249,0.38096776,-0.29614811,0.00000000,-0.00000000
-0.10505253,3.62642714,-1.24752536,0.71747151,-0.54199527,2.97618866,-0.60614668,0.04334674,-0.00073827,0.07547282,-0.05591125,0.10723976,-0.28366233,0.37978596,-0.28934823,0.00000000,-0.00000000
-0.09904952,3.58281083,-1.21592263,0.70774010,-0.52160933,2.93897741,-0.58895060,0.04343639,-0.00072012,0.07572256,-0.05436113,0.10732464,-0.28249865,0.37716462,-0.28135285,0.00000000,-0.00000000
-0.09304652,3.52718201,-1.18516138,0.69520847,-0.50000256,2.89123271,-0.57359285,0.04341128,-0.00070094,0.07586237,-0.05272905,0.10770870,-0.28176843,0.37320021,-0.27233028,0.00000000,-0.00000000
-0.08704352,3.46113568,-1.15557570,0.68021424,-0.47746816,2.83421605,-0.56017482,0.04329340,-0.00068138,0.07591183,-0.05104695,0.10846316,-0.28152149,0.36802485,-0.26246396,0.00000000,-0.00000000
-0.08104052,3.38652654,-1.12746556,0.66316304,-0.45431123,2.76940437,-0.54876419,0.04310755,-0.00066209,0.07590165,-0.04934778,0.10966939,-0.28178944,0.36180172,-0.25194713,0.00000000,-0.00000000
-0.07503752,3.30541102,-1.10109155,0.64451560,-0.43084114,2.69844374,-0.53939524,0.04288058,-0.00064371,0.07587203,-0.04766489,0.11141581,-0.28258537,0.35471929,-0.24097742,0.00000000,-0.00000000
-0.06903452,3.21998368,-1.07667093,0.62477328,-0.40736391,2.62309882,-0.53206979,0.04264051,-0.00062686,0.07587070,-0.04603154,0.11379435,-0.28390434,0.34698489,-0.22975160,0.00000000,-0.00000000
-0.06303152,3.13251034,-1.05437508,0.60446263,-0.38417497,2.54519947,-0.52675871,0.04241557,-0.00061208,0.07595072,-0.04448042,0.11689646,-0.28572449,0.33881749,-0.21846068,0.00000000,-0.00000000
-0.05702851,3.04525999,-1.03432865,0.58411938,-0.36155253,2.46658644,-0.52340405,0.04223322,-0.00059988,0.07616810,-0.04304335,0.12080872,-0.28800896,0.33044041,-0.20728552,0.00000000,-0.00000000
-0.05102551,2.96043766,-1.01661023,0.56427262,-0.33975178,2.38905784,-0.52192171,0.04211919,-0.00059067,0.07657942,-0.04175101,0.12560840,-0.29070822,0.32207384,-0.19639312,0.00000000,-0.00000000
-0.04502251,2.88012028,-1.00125467,0.54542940,-0.31900020,2.31431792,-0.52220470,0.04209651,-0.00058478,0.07723945,-0.04063278,0.13135889,-0.29376282,0.31392771,-0.18593352,0.00000000,-0.00000000
-0.03901951,2.80619764,-0.98825672,0.52806053,-0.29949390,2.24392981,-0.52412675,0.04218465,-0.00058245,0.07819896,-0.03971662,0.13810525,-0.29710630,0.30619510,-0.17603758,0.00000000,-0.00000000
-0.03301651,2.74031998,-0.97757575,0.51258768,-0.28139520,2.17927363,-0.52754637,0.04239872,-0.00058383,0.07950277,-0.03902907,0.14587022,-0.30066815,0.29904645,-0.16681543,0.00000000,-0.00000000
-0.02701351,2.68385385,-0.96914129,0.49937231,-0.26483135,2.12151094,-0.53231097,0.04274885,-0.00058897,0.08118812,-0.03859511,0.15465059,-0.30437656,0.29262476,-0.15835565,0.00000000,-0.00000000
-0.02101051,2.63784734,-0.96285901,0.48870665,-0.24989432,2.07155669,-0.53826129,0.04323972,-0.00059783,0.08328341,-0.03843813,0.16441441,-0.30816091,0.28704195,-0.15072514,0.00000000,-0.00000000
-0.01500750,2.60300571,-0.95861678,0.48080685,-0.23664152,2.03005913,-0.54523557,0.04387028,-0.00061033,0.08580738,-0.03857977,0.17509897,-0.31195371,0.28237653,-0.14396940,0.00000000,-0.00000000
-0.00900450,2.57967771,-0.95629058,0.47580847,-0.22509740,1.99738827,-0.55307389,0.04463364,-0.00062629,0.08876868,-0.03903971,0.18660991,-0.31569207,0.27867261,-0.13811348,0.00000000,-0.00000000
-0.00300150,2.56785313,-0.95574992,0.47376428,-0.21525568,1.97363289,-0.56162209,0.04551728,-0.00064553,0.09216595,-0.03983532,0.19882139,-0.31931856,0.27594021,-0.13316307,0.00000000,-0.00000000
0.00300150,2.56717108,-0.95686270,0.47464444,-0.20708211,1.95860604,-0.57073571,0.04650334,-0.00066784,0.09598816,-0.04098124,0.21157755,-0.32278151,0.27415687,-0.12910602,0.00000000,-0.00000000
0.00900450,2.57693880,-0.95949940,0.47833889,-0.20051759,1.95185860,-0.58028353,0.04756925,-0.00069304,0.10021544,-0.04248876,0.22469518,-0.32603480,0.27327042,-0.12591396,0.00000000,-0.00000000
0.01500750,2.59616000,-0.96353653,0.48466181,-0.19548159,1.95270030,-0.59015104,0.04868839,-0.00072098,0.10482007,-0.04436521,0.23796762,-0.32903721,0.27320269,-0.12354409,0.00000000,-0.00000000
0.02101051,2.62357175,-0.96885961,0.49335808,-0.19187561,1.96022736,-0.60024364,0.04983109,-0.00075160,0.10976774,-0.04661320,0.25116980,-0.33175156,0.27385404,-0.12194098,0.00000000,-0.00000000
0.02701351,2.65768851,-0.97536562,0.50411137,-0.18958681,1.97335566,-0.61048975,0.05096561,-0.00078497,0.11501886,-0.04922980,0.26406425,-0.33414368,0.27510846,-0.12103858,0.00000000,-0.00000000
0.03301651,2.69685173,-0.98296522,0.51655375,-0.18849154,1.99085831,-0.62084372,0.05205926,-0.00082125,0.12052995,-0.05220580,0.27640786,-0.33618148,0.27683887,-0.12076209,0.00000000,-0.00000000
0.03901951,2.73928330,-0.99158486,0.53027652,-0.18845891,2.01140627,-0.63128865,0.05307955,-0.00086080,0.12625493,-0.05552497,0.28795919,-0.33783414,0.27891252,-0.12103003,0.00000000,-0.00000000
0.04502251,2.78314107,-1.00116893,0.54484178,-0.18935414,2.03361069,-0.64183894,0.05399532,-0.00090416,0.13214625,-0.05916342,0.29848601,-0.33907175,0.28119619,-0.12175628,0.00000000,-0.00000000
0.05102551,2.82657443,-1.01168206,0.55979479,-0.19104194,2.05606549,-0.65254265,0.05477781,-0.00095208,0.13815585,-0.06308924,0.30777278,-0.33986528,0.28356089,-0.12285215,0.00000000,-0.00000000
0.05702851,2.86777827,-1.02311156,0.57467637,-0.19338961,2.07738888,-0.66348335,0.05540160,-0.00100550,0.14423588,-0.06726221,0.31562768,-0.34018709,0.28588600,-0.12422858,0.00000000,-0.00000000
0.06303152,2.90504351,-1.03546992,0.58903529,-0.19627004,2.09626246,-0.67478150,0.05584543,-0.00106561,0.15033910,-0.07163395,0.32188902,-0.34001188,0.28806251,-0.12579828,0.00000000,-0.00000000
0.06903452,2.93680265,-1.04879729,0.60244023,-0.19956440,2.11146676,-0.68659489,0.05609283,-0.00113378,0.15641904,-0.07614827,0.32643062,-0.33931812,0.28999555,-0.12747788,0.00000000,-0.00000000
0.07503752,2.96166900,-1.06316354,0.61449089,-0.20316458,2.12191215,-0.69911819,0.05613249,-0.00121159,0.16242988,-0.08074189,0.32916603,-0.33808971,0.29160582,-0.12919011,0.00000000,-0.00000000
0.08104052,2.97846853,-1.07866974,0.62482809,-0.20697526,2.12666435,-0.71258111,0.05595855,-0.00130080,0.16832619,-0.08534550,0.33005132,-0.33631798,0.29283021,-0.13086575,0.00000000,-0.00000000
0.08704352,2.98626367,-1.09544867,0.63314248,-0.21091558,2.12496395,-0.72724513,0.05557050,-0.00140330,0.17406243,-0.08988517,0.32908641,-0.33400352,0.29362153,-0.13244548,0.00000000,-0.00000000
0.09304652,2.98436861,-1.11366392,0.63918161,-0.21492027,2.11623957,-0.74339857,0.05497300,-0.00152111,0.17959243,-0.09428399,0.32631482,-0.33115802,0.29394745,-0.13388149,0.00000000,-0.00000000
0.09904952,2.97235608,-1.13350743,0.64275531,-0.21894035,2.10011471,-0.76134983,0.05417547,-0.00165629,0.18486888,-0.09846401,0.32182198,-0.32780568,0.29378888,-0.13513868,0.00000000,-0.00000000
0.10505253,2.95005592,-1.15519506,0.64373909,-0.22294314,2.07640827,-0.78141887,0.05319155,-0.00181093,0.18984289,-0.10234832,0.31573210,-0.32398412,0.29313791,-0.13619555,0.00000000,-0.00000000
0.11105553,2.91754611,-1.17896021,0.64207566,-0.22691179,2.04512933,-0.80392693,0.05203838,-0.00198709,0.19446374,-0.10586325,0.30820377,-0.31974466,0.29199543,-0.13704461,0.00000000,-0.00000000
0.11705853,2.87513704,-1.20504533,0.63777448,-0.23084418,2.00646673,-0.82918483,0.05073589,-0.00218673,0.19867888,-0.10894056,0.29942463,-0.31515193,0.29036875,-0.13769223,0.00000000,-0.00000000
0.12306153,2.82335023,-1.23369162,0.63090952,-0.23475130,1.96077422,-0.85747994,0.04930599,-0.00241171,0.20243425,-0.11151953,0.28960522,-0.31028268,0.28826936,-0.13815808,0.00000000,-0.00000000
0.12906453,2.76289265,-1.26512713,0.62161530,-0.23865519,1.90855210,-0.88906259,0.04777177,-0.00266368,0.20567487,-0.11354891,0.27897233,-0.30522389,0.28571085,-0.13847396,0.00000000,-0.00000000
0.13506753,2.69462799,-1.29955379,0.61008149,-0.24258656,1.85042626,-0.92413216,0.04615675,-0.00294411,0.20834587,-0.11498858,0.26776222,-0.30007024,0.28270732,-0.13868222,0.00000000,-0.00000000
0.14107054,2.61954617,-1.33713400,0.59654631,-0.24658207,1.78712567,-0.96282371,0.04448425,-0.00325418,0.21039375,-0.11581088,0.25621386,-0.29492113,0.27927230,-0.13883378,0.00000000,-0.00000000
0.14707354,2.53873239,-1.37797738,0.58128896,-0.25068174,1.71945919,-1.00519577,0.04277674,-0.00359482,0.21176806,-0.11600151,0.24456249,-0.28987724,0.27541807,-0.13898572,0.00000000,-0.00000000
0.15307654,2.45333676,-1.42212862,0.56462152,-0.25492623,1.64829256,-1.05121990,0.04105540,-0.00396665,0.21242312,-0.11556004,0.23303379,-0.28503708,0.27115567,-0.13919879,0.00000000,-0.00000000
0.15907954,2.36454549,-1.46955709,0.54688042,-0.25935449,1.57452636,-1.10077288,0.03933976,-0.00436997,0.21232005,-0.11449993,0.22183874,-0.28049361,0.26649534,-0.13953472,0.00000000,-0.00000000
0.16508254,2.27355448,-1.52014908,0.52841795,-0.26400174,1.49907543,-1.15363197,0.03764743,-0.00480476,0.21142873,-0.11284808,0.21116929,-0.27633102,0.26144733,-0.14005352,0.00000000,-0.00000000
0.17108554,2.18154565,-1.57370322,0.50959396,-0.26889797,1.42285035,-1.20947384,0.03599401,-0.00527067,0.20972967,-0.11064400,0.20119507,-0.27262218,0.25602317,-0.14081107,0.00000000,-0.00000000
0.17708854,2.08966649,-1.62992969,0.49076799,-0.27406698,1.34674108,-1.26787740,0.03439299,-0.00576704,0.20721575,-0.10793853,0.19206096,-0.26942651,0.25023699,-0.14185679,0.00000000,-0.00000000
0.18309155,1.99901286,-1.68845357,0.47229198,-0.27952618,1.27160299,-1.32833084,0.03285582,-0.00629285,0.20389355,-0.10479233,0.18388568,-0.26678875,0.24410700,-0.14323183,0.00000000,-0.00000000
0.18909455,1.91061493,-1.74882235,0.45450368,-0.28528691,1.19824525,-1.39024272,0.03139199,-0.00684678,0.19978437,-0.10127399,0.17676124,-0.26473838,0.23765687,-0.14496762,0.00000000,-0.00000000
0.19509755,1.82542609,-1.81051756,0.43772089,-0.29135551,1.12742144,-1.45295683,0.03000915,-0.00742715,0.19492465,-0.09745814,0.17075318,-0.26328990,0.23091689,-0.14708494,0.00000000,-0.00000000
0.20110055,1.74431444,-1.87297018,0.42223636,-0.29773492,1.05982208,-1.51577055,0.02871327,-0.00803198,0.18936596,-0.09342340,0.16590157,-0.26244376,0.22392484,-0.14959361,0.00000000,-0.00000000
0.20710355,1.66805648,-1.93557915,0.40831357,-0.30442673,0.99606901,-1.57795575,0.02750877,-0.00865893,0.18317431,-0.08925034,0.16222252,-0.26218797,0.21672644,-0.15249263,0.00000000,-0.00000000
0.21310655,1.59733259,-1.99773228,0.39618310,-0.31143350,0.93671108,-1.63878167,0.02639870,-0.00930528,0.17642889,-0.08501961,0.15971013,-0.26250008,0.20937544,-0.15577090,0.00000000,-0.00000000
0.21910955,1.53272386,-2.05882851,0.38603975,-0.31876130,0.88222111,-1.69753870,0.02538484,-0.00996798,0.16922038,-0.08081021,0.15833873,-0.26334957,0.20193308,-0.15940840,0.00000000,-0.00000000
0.22511256,1.47470998,-2.11830051,0.37804009,-0.32642213,0.83299366,-1.75356196,0.02446784,-0.01064356,0.16164861,-0.07669792,0.15806531,-0.26470025,0.19446726,-0.16337777,0.00000000,-0.00000000
0.23111556,1.42366785,-2.17563640,0.37230058,-0.33443611,0.78934353,-1.80625376,0.02364734,-0.01132817,0.15381995,-0.07275412,0.15883201,-0.26651264,0.18705116,-0.16764618,0.00000000,-0.00000000
0.23711856,1.37987078,-2.23039959,0.36889611,-0.34283321,0.75150491,-1.85510368,0.02292204,-0.01201753,0.14584433,-0.06904476,0.16056849,-0.26874612,0.17976160,-0.17217740,0.00000000,-0.00000000
0.24312156,1.34348823,-2.28224544,0.36785893,-0.35165443,0.71963093,-1.89970551,0.02228984,-0.01270696,0.13783219,-0.06562971,0.16319421,-0.27136071,0.17267704,-0.17693397,0.00000000,-0.00000000
0.24912456,1.31458605,-2.33093408,0.36917800,-0.36095209,0.69379384,-1.93977009,0.02174790,-0.01339137,0.12989131,-0.06256230,0.16662060,-0.27431837,0.16587552,-0.18187926,0.00000000,-0.00000000
0.25512756,1.29312732,-2.37633844,0.37279879,-0.37078933,0.67398572,-1.97513340,0.02129283,-0.01406531,0.12212374,-0.05988914,0.17075284,-0.27758381,0.15943246,-0.18697946,0.00000000,-0.00000000
0.26113057,1.27897412,-2.41844709,0.37862361,-0.38123859,0.66011995,-2.00575948,0.02092076,-0.01472299,0.11462309,-0.05765008,0.17549158,-0.28112480,0.15341861,-0.19220520,0.00000000,-0.00000000
0.26713357,1.27189020,-2.45736150,0.38651252,-0.39237919,0.65203352,-2.03173810,0.02062760,-0.01535833,0.10747201,-0.05587841,0.18073434,-0.28491193,0.14789805,-0.19753292,0.00000000,-0.00000000
0.27313657,1.27154507,-2.49328800,0.39628498,-0.40429386,0.64949028,-2.05327705,0.02040918,-0.01596510,0.10074020,-0.05460100,0.18637675,-0.28891800,0.14292660,-0.20294579,0.00000000,-0.00000000
0.27913957,1.27751949,-2.52652457,0.40772232,-0.41706454,0.65218540,-2.07068962,0.02026149,-0.01653696,0.09448296,-0.05383867,0.19231364,-0.29311712,0.13855046,-0.20843408,0.00000000,-0.00000000
0.28514257,1.28931270,-2.55744320,0.42057113,-0.43076746,0.65975103,-2.08437775,0.02018090,-0.01706760,0.08874028,-0.05360643,0.19844007,-0.29748353,0.13480533,-0.21399522,0.00000000,-0.00000000
0.29114557,1.30635146,-2.58646862,0.43454767,-0.44546775,0.67176319,-2.09481169,0.02016445,-0.01755089,0.08353655,-0.05391377,0.20465226,-0.30199047,0.13171596,-0.21963323,0.00000000,-0.00000000
0.29714857,1.32800095,-2.61405464,0.44934330,-0.46121391,0.68774996,-2.10250729,0.02021003,-0.01798100,0.07888088,-0.05476488,0.21084857,-0.30660903,0.12929613,-0.22535783,0.00000000,-0.00000000
0.30315158,1.35357745,-2.64065921,0.46463100,-0.47803228,0.70720087,-2.10800191,0.02031659,-0.01835258,0.07476796,-0.05615884,0.21693060,-0.31130724,0.12754916,-0.23118313,0.00000000,-0.00000000
0.30915458,1.38236258,-2.66671961,0.48007278,-0.49592208,0.72957719,-2.11183030,0.02048430,-0.01866083,0.07117947,-0.05808976,0.22280424,-0.31604941,0.12646884,-0.23712610,0.00000000,-0.00000000
0.31515758,1.41361897,-2.69262921,0.49532803,-0.51485110,0.75432316,-2.11450170,0.02071465,-0.01890170,0.06808592,-0.06054686,0.22838103,-0.32079587,0.12604068,-0.24320480,0.00000000,-0.00000000
0.32116058,1.44660680,-2.71871691,0.51006241,-0.53475250,0.78087757,-2.11647918,0.02101046,-0.01907200,0.06544886,-0.06351461,0.23357944,-0.32550301,0.12624366,-0.24943659,0.00000000,-0.00000000
0.32716358,1.48060088,-2.74523064,0.52395726,-0.55552293,0.80868566,-2.11816247,0.02137581,-0.01916944,0.06322331,-0.06697282,0.23832636,-0.33012384,0.12705208,-0.25583641,0.00000000,-0.00000000
0.33316658,1.51490763,-2.77232570,0.53671901,-0.57702222,0.83721072,-2.11987498,0.02181585,-0.01919276,0.06136032,-0.07089681,0.24255856,-0.33460882,0.12843768,-0.26241519,0.00000000,-0.00000000
0.33916958,1.54888159,-2.80005860,0.54808836,-0.59907477,0.86594530,-2.12185562,0.02233659,-0.01914173,0.05980963,-0.07525765,0.24622414,-0.33890704,0.13037191,-0.26917851,0.00000000,-0.00000000
0.34517259,1.58194061,-2.82838687,0.55784890,-0.62147264,0.89442145,-2.12425588,0.02294450,-0.01901716,0.05852216,-0.08002246,0.24928381,-0.34296771,0.13282810,-0.27612565,0.00000000,-0.00000000
0.35117559,1.61357952,-2.85717458,0.56583473,-0.64398037,0.92221985,-2.12714196,0.02364611,-0.01882088,0.05745237,-0.08515488,0.25171203,-0.34674170,0.13578369,-0.28324897,0.00000000,-0.00000000
0.35717859,1.64338153,-2.88620336,0.57193673,-0.66634130,0.94897749,-2.13050186,0.02444749,-0.01855570,0.05656035,-0.09061556,0.25349776,-0.35018318,0.13922215,-0.29053370,0.00000000,-0.00000000
0.36318159,1.67102709,-2.91518804,0.57610734,-0.68828516,0.97439371,-2.13425666,0.02535374,-0.01822530,0.05581353,-0.09636275,0.25464489,-0.35325118,0.14313482,-0.29795819,0.00000000,-0.00000000
0.36918459,1.69629993,-2.94379593,0.57836340,-0.70953656,0.99823456,-2.13827527,0.02636840,-0.01783411,0.05518802,-0.10235302,0.25517215,-0.35591102,0.14752235,-0.30549439,0.00000000,-0.00000000
0.37518759,1.71908997,-2.97166830,0.57878699,-0.72982394,1.02033526,-2.14239142,0.02749297,-0.01738726,0.05466952,-0.10854188,0.25511253,-0.35813541,0.15239574,-0.31310874,0.00000000,-0.00000000
0.38119060,1.73939322,-2.99844276,0.57752421,-0.74888858,1.04060088,-2.14642180,0.02872639,-0.01689036,0.05425370,-0.11488451,0.25451212,-0.35990526,0.15777700,-0.32076318,0.00000000,-0.00000000
0.38719360,1.75730856,-3.02377481,0.57478185,-0.76649310,1.05900527,-2.15018408,0.03006463,-0.01634942,0.05394624,-0.12133634,0.25342847,-0.36121009,0.16369927,-0.32841623,0.00000000,-0.00000000
0.39319660,1.77303162,-3.04735724,0.57082210,-0.78242897,1.07558839,-2.15351335,0.03150041,-0.01577068,0.05376229,-0.12785351,0.25192838,-0.36204793,0.17020646,-0.33602413,0.00000000,-0.00000000
0.39919960,1.78684601,-3.06893585,0.56595536,-0.79652272,1.09045206,-2.15627615,0.03302298,-0.01516050,0.05372565,-0.13439328,0.25008536,-0.36242489,0.17735226,-0.34354176,0.00000000,-0.00000000
0.40520260,1.79911226,-3.08832051,0.56053164,-0.80864038,1.10375447,-2.15838084,0.03461813,-0.01452521,0.05386750,-0.14091415,0.24797669,-0.36235420,0.18519864,-0.35092343,0.00000000,-0.00000000
0.41120560,1.81025475,-3.10539072,0.55493055,-0.81868998,1.11570344,-2.15978373,0.03626828,-0.01387103,0.05422489,-0.14737583,0.24568032,-0.36185490,0.19381379,-0.35812333,0.00000000,-0.00000000
0.41720860,1.82074712,-3.12009536,0.54955053,-0.82662200,1.12654879,-2.16049066,0.03795279,-0.01320394,0.05483898,-0.15373911,0.24327171,-0.36095026,0.20326940,-0.36509570,0.00000000,-0.00000000
0.42321161,1.83109655,-3.13244652,0.54479751,-0.83242774,1.13657381,-2.16055370,0.03964837,-0.01252963,0.05575308,-0.15996539,0.24082078,-0.35966586,0.21363760,-0.37179471,0.00000000,-0.00000000
0.42921461,1.84182732,-3.14250806,0.54107347,-0.83613593,1.14608611,-2.16006352,0.04132962,-0.01185343,0.05701071,-0.16601628,0.23838910,-0.35802768,0.22498732,-0.37817404,0.00000000,-0.00000000
0.43521761,1.85346417,-3.15037966,0.53876530,-0.83780761,1.15540799,-2.15913786,0.04296978,-0.01118024,0.05865355,-0.17185299,0.23602746,-0.35606013,0.23738034,-0.38418627,0.00000000,-0.00000000
0.44122061,1.86651568,-3.15617769,0.53823421,-0.83752991,1.16486648,-2.15790701,0.04454144,-0.01051455,0.06071955,-0.17743583,0.23377401,-0.35378417,0.25086710,-0.38978223,0.00000000,-0.00000000
0.44722361,1.88145825,-3.16001420,0.53980615,-0.83540909,1.17478314,-2.15649747,0.04601739,-0.00986036,0.06324107,-0.18272369,0.23165287,-0.35121572,0.26548240,-0.39491028,0.00000000,-0.00000000
0.45322661,1.89872094,-3.16197585,0.54376346,-0.83156328,1.18546400,-2.15501485,0.04737142,-0.00922122,0.06624333,-0.18767382,0.22967359,-0.34836445,0.28124112,-0.39951587,0.00000000,-0.00000000
0.45922961,1.91867160,-3.16210442,0.55033797,-0.82611559,1.19718964,-2.15352760,0.04857915,-0.00860020,0.06974306,-0.19224165,0.22783120,-0.34523292,0.29813420,-0.40354127,0.00000000,-0.00000000
0.46523262,1.94160466,-3.16038034,0.55970567,-0.81918785,1.21020581,-2.15205248,0.04961881,-0.00799992,0.07374738,-0.19638111,0.22610697,-0.34181638,0.31612501,-0.40692574,0.00000000,-0.00000000
0.47123562,1.96773082,-3.15671079,0.57198322,-0.81089558,1.22471473,-2.15054322,0.05047185,-0.00742257,0.07825311,-0.20004508,0.22446986,-0.33810295,0.33514634,-0.40960622,0.00000000,-0.00000000
0.47723862,1.99716914,-3.15092337,0.58722621,-0.80134431,1.24086748,-2.14888310,0.05112349,-0.00686991,0.08324632,-0.20318628,0.22287855,-0.33407456,0.35509819,-0.41151844,0.00000000,-0.00000000
0.48324162,2.02994164,-3.14276597,0.60542915,-0.79062753,1.25875771,-2.14688223,0.05156316,-0.00634332,0.08870232,-0.20575848,0.22128393,-0.32970827,0.37584657,-0.41259862,0.00000000,-0.00000000
0.48924462,2.06597081,-3.13191330,0.62652734,-0.77882632,1.27841697,-2.14427989,0.05178470,-0.00584383,0.09458589,-0.20771794,0.21963193,-0.32497810,0.39722337,-0.41278561,0.00000000,-0.00000000
0.49524762,2.10508009,-3.11797965,0.65040016,-0.76601046,1.29981189,-2.14075185,0.05178644,-0.00537215,0.10085192,-0.20902509,0.21786667,-0.31985732,0.41902758,-0.41202342,0.00000000,-0.00000000
0.50125063,2.14699745,-3.10053746,0.67687594,-0.75224097,1.32284358,-2.13592260,0.05157119,-0.00492871,0.10744632,-0.20964635,0.21593351,-0.31432086,0.44102771,-0.41026400,0.00000000,-0.00000000
0.50725363,2.19136207,-3.07914058,0.70573799,-0.73757369,1.34734910,-2.12938168,0.05114595,-0.00451374,0.11430718,-0.20955591,0.21378215,-0.30834795,0.46296566,-0.40747011,0.00000000,-0.00000000
0.51325663,2.23773385,-3.05335098,0.73673150,-0.72206356,1.37310539,-2.12070338,0.05052161,-0.00412728,0.12136614,-0.20873747,0.21136945,-0.30192467,0.48456181,-0.40361809,0.00000000,-0.00000000
0.51925963,2.28560565,-3.02276741,0.76957117,-0.70576916,1.39983533,-2.10946871,0.04971249,-0.00376924,0.12855002,-0.20718571,0.20866187,-0.29504633,0.50552129,-0.39870038,0.00000000,-0.00000000
0.52526263,2.33441763,-2.98705425,0.80394911,-0.68875720,1.42721584,-2.09528853,0.04873581,-0.00343953,0.13578238,-0.20490752,0.20563748,-0.28771956,0.52554128,-0.39272761,0.00000000,-0.00000000
0.53126563,2.38357329,-2.94596908,0.83954264,-0.67110648,1.45488775,-2.07782655,0.04761114,-0.00313804,0.14298535,-0.20192271,0.20228739,-0.27996396,0.54431904,-0.38573005,0.00000000,-0.00000000
0.53726863,2.43245644,-2.89938745,0.87602182,-0.65291112,1.48246700,-2.05682100,0.04635978,-0.00286477,0.15008125,-0.19826435,0.19861656,-0.27181322,0.56156041,-0.37775842,0.00000000,-0.00000000
0.54327164,2.48044850,-2.84732338,0.91305621,-0.63428267,1.50955667,-2.03210395,0.04500419,-0.00261991,0.15699431,-0.19397859,0.19464402,-0.26331567,0.57698855,-0.36888391,0.00000000,-0.00000000
0.54927464,2.52694530,-2.78994480,0.95032073,-0.61535118,1.53575932,-2.00361735,0.04356746,-0.00240389,0.16365216,-0.18912386,0.19040243,-0.25453428,0.59035234,-0.35919740,0.00000000,-0.00000000
0.55527764,2.57137266,-2.72758306,0.98750031,-0.59626502,1.56068909,-1.97142488,0.04207280,-0.00221749,0.16998724,-0.18376979,0.18593707,-0.24554608,0.60143441,-0.34880802,0.00000000,-0.00000000
