energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up,Zr_p_up,Zr_d_up
-3.46073037,4.35987973,0.00447717,1.66398924,0.02843207,0.64767329,0.57785587,0.42652848,3.26802736,1.39071140
-3.45472736,4.38915702,0.00459716,1.68703733,0.02943642,0.64228475,0.56293499,0.41865726,3.33109131,1.41479669
-3.44872436,4.41632003,0.00473257,1.70968575,0.03050369,0.63591652,0.54802816,0.40994398,3.39326041,1.43831100
-3.44272136,4.44112042,0.00488235,1.73170209,0.03162710,0.62864543,0.53328325,0.40048851,3.45392307,1.46100500
-3.43671836,4.46315197,0.00504519,1.75278405,0.03279866,0.62054668,0.51881833,0.39039183,3.51232919,1.48257377
-3.43071536,4.48186047,0.00521947,1.77256545,0.03400908,0.61169362,0.50472142,0.37975499,3.56760274,1.50266275
-3.42471236,4.49656014,0.00540320,1.79062508,0.03524776,0.60215758,0.49105126,0.36867798,3.61876039,1.52087594
-3.41870935,4.50645580,0.00559401,1.80649799,0.03650283,0.59200753,0.47783911,0.35725866,3.66473543,1.53678640
-3.41270635,4.51066990,0.00578918,1.81968894,0.03776107,0.58130957,0.46509118,0.34559151,3.70440662,1.54994841
-3.40670335,4.50827333,0.00598563,1.82968745,0.03900805,0.57012621,0.45279166,0.33376645,3.73663072,1.55991108
-3.40070035,4.49831909,0.00617999,1.83598400,0.04022817,0.55851552,0.44090601,0.32186757,3.76027792,1.56623287
-3.39469735,4.47987734,0.00636863,1.83808685,0.04140477,0.54653006,0.42938454,0.30997195,3.77426868,1.56849645
-3.38869435,4.45207093,0.00654774,1.83553882,0.04252040,0.53421589,0.41816600,0.29814851,3.77761095,1.56632349
-3.38269135,4.41411007,0.00671346,1.82793357,0.04355697,0.52161161,0.40718108,0.28645708,3.76943624,1.55938873
-3.37668834,4.36532504,0.00686194,1.81493073,0.04449610,0.50874762,0.39635582,0.27494766,3.74903332,1.54743289
-3.37068534,4.30519599,0.00698949,1.79626942,0.04531945,0.49564581,0.38561483,0.26366001,3.71587826,1.53027387
-3.36468234,4.23337867,0.00709264,1.77177967,0.04600912,0.48231961,0.37488425,0.25262359,3.66965970,1.50781598
-3.35867934,4.14972557,0.00716832,1.74139134,0.04654812,0.46877463,0.36409445,0.24185785,3.61029839,1.48005661
-3.35267634,4.05430156,0.00721392,1.70514029,0.04692078,0.45500985,0.35318257,0.23137302,3.53796016,1.44709029
-3.34667334,3.94739355,0.00722737,1.66317144,0.04711330,0.44101941,0.34209463,0.22117116,3.45306187,1.40910994
-3.34067034,3.82951407,0.00720726,1.61573879,0.04711415,0.42679482,0.33078749,0.21124766,3.35627014,1.36640520
-3.33466733,3.70139836,0.00715286,1.56320225,0.04691457,0.41232762,0.31923044,0.20159299,3.24849271,1.31935790
-3.32866433,3.56399528,0.00706418,1.50602154,0.04650891,0.39761229,0.30740645,0.19219464,3.13086290,1.26843497
-3.32266133,3.41845219,0.00694196,1.44474719,0.04589499,0.38264920,0.29531314,0.18303919,3.00471767,1.21417885
-3.31665833,3.26609440,0.00678767,1.38000921,0.04507430,0.36744749,0.28296326,0.17411429,2.87156996,1.15719596
-3.31065533,3.10839968,0.00660350,1.31250358,0.04405214,0.35202759,0.27038487,0.16541064,2.73307654,1.09814340
-3.30465233,2.94696881,0.00639224,1.24297727,0.04283762,0.33642332,0.25762100,0.15692364,2.59100219,1.03771461
-3.29864932,2.78349301,0.00615726,1.17221212,0.04144355,0.32068330,0.24472891,0.14865471,2.44718166,0.97662426
-3.29264632,2.61971922,0.00590241,1.10100820,0.03988621,0.30487170,0.23177891,0.14061235,2.30348050,0.91559299
-3.28664332,2.45741444,0.00563189,1.03016728,0.03818496,0.28906810,0.21885275,0.13281259,2.16175610,0.85533241
-3.28064032,2.29832995,0.00535015,0.96047671,0.03636186,0.27336658,0.20604158,0.12527911,2.02381999,0.79653081
-3.27463732,2.14416668,0.00506175,0.89269440,0.03444107,0.25787399,0.19344372,0.11804285,1.89140242,0.73984000
-3.26863432,1.99654248,0.00477129,0.82753512,0.03244827,0.24270754,0.18116197,0.11114118,1.76612020,0.68586354
-3.26263132,1.85696218,0.00448320,0.76565861,0.03040999,0.22799182,0.16930097,0.10461674,1.64944839,0.63514661
-3.25662831,1.72679117,0.00420173,0.70765958,0.02835301,0.21385532,0.15796430,0.09851599,1.54269629,0.58816774
-3.25062531,1.60723291,0.00393076,0.65405981,0.02630364,0.20042676,0.14725173,0.09288745,1.44698828,0.54533243
-3.24462231,1.49931088,0.00367376,0.60530237,0.02428717,0.18783133,0.13725652,0.08777994,1.36324928,0.50696867
-3.23861931,1.40385503,0.00343369,0.56174800,0.02232725,0.17618700,0.12806294,0.08324070,1.29219505,0.47332435
-3.23261631,1.32149277,0.00321297,0.52367329,0.02044548,0.16560109,0.11974411,0.07931355,1.23432701,0.44456641
-3.22661331,1.25264443,0.00301341,0.49127082,0.01866095,0.15616726,0.11236019,0.07603727,1.18993126,0.42078166
-3.22061031,1.19752293,0.00283619,0.46465061,0.01698996,0.14796299,0.10595691,0.07344403,1.15908141,0.40197898
-3.21460730,1.15613713,0.00268188,0.44384299,0.01544584,0.14104761,0.10056458,0.07155817,1.14164474,0.38809277
-3.20860430,1.12829869,0.00255044,0.42880235,0.01403881,0.13546094,0.09619756,0.07039517,1.13729126,0.37898743
-3.20260130,1.11363166,0.00244126,0.41941153,0.01277601,0.13122255,0.09285407,0.06996094,1.14550497,0.37446272
-3.19659830,1.11158451,0.00235317,0.41548668,0.01166149,0.12833158,0.09051649,0.07025134,1.16559721,0.37425968
-3.19059530,1.12144398,0.00228458,0.41678235,0.01069644,0.12676710,0.08915194,0.07125201,1.19672129,0.37806706
-3.18459230,1.14235033,0.00223346,0.42299647,0.00987932,0.12648886,0.08871324,0.07293840,1.23788834,0.38552805
-3.17858929,1.17331358,0.00219750,0.43377538,0.00920611,0.12743846,0.08914012,0.07527603,1.28798396,0.39624718
-3.17258629,1.21323043,0.00217411,0.44871863,0.00867060,0.12954084,0.09036059,0.07822089,1.34578548,0.40979726
-3.16658329,1.26090155,0.00216061,0.46738366,0.00826464,0.13270584,0.09229253,0.08172005,1.40997975,0.42572640
-3.16058029,1.31504920,0.00215421,0.48929046,0.00797847,0.13683006,0.09484539,0.08571234,1.47918135,0.44356485
-3.15457729,1.37433501,0.00215220,0.51392620,0.00780099,0.14179871,0.09792191,0.09012912,1.55195121,0.46283183
-3.14857429,1.43737791,0.00215193,0.54075016,0.00772004,0.14748751,0.10141992,0.09489518,1.62681571,0.48304218
-3.14257129,1.50277241,0.00215096,0.56919895,0.00772270,0.15376475,0.10523420,0.09992972,1.70228632,0.50371291
-3.13656828,1.56910712,0.00214707,0.59869238,0.00779553,0.16049325,0.10925824,0.10514735,1.77687978,0.52436962
-3.13056528,1.63498375,0.00213836,0.62863995,0.00792486,0.16753248,0.11338609,0.11045929,1.84913885,0.54455281
-3.12456228,1.69903662,0.00212323,0.65844824,0.00809697,0.17474077,0.11751412,0.11577456,1.91765366,0.56382401
-3.11855928,1.75995263,0.00210044,0.68752920,0.00829835,0.18197760,0.12154286,0.12100137,1.98108344,0.58177185
-3.11255628,1.81649177,0.00206914,0.71530931,0.00851590,0.18910607,0.12537870,0.12604862,2.03817851,0.59801791
-3.10655328,1.86750789,0.00202881,0.74123959,0.00873716,0.19599552,0.12893567,0.13082745,2.08780225,0.61222240
-3.10055028,1.91196948,0.00197932,0.76480622,0.00895043,0.20252434,0.13213708,0.13525303,2.12895247,0.62408952
-3.09454727,1.94898010,0.00192083,0.78554162,0.00914504,0.20858286,0.13491717,0.13924630,2.16078191,0.63337252
-3.08854427,1.97779794,0.00185382,0.80303555,0.00931142,0.21407642,0.13722263,0.14273590,2.18261704,0.63987817
-3.08254127,1.99785380,0.00177901,0.81694585,0.00944128,0.21892834,0.13901400,0.14566001,2.19397470,0.64347071
-3.07653827,2.00876698,0.00169736,0.82700844,0.00952773,0.22308288,0.14026689,0.14796819,2.19457569,0.64407499
-3.07053527,2.01035807,0.00160994,0.83304608,0.00956536,0.22650800,0.14097296,0.14962308,2.18435483,0.64167863
-3.06453227,2.00265821,0.00151798,0.83497543,0.00955029,0.22919768,0.14114061,0.15060194,2.16346667,0.63633321
-3.05852926,1.98591390,0.00142274,0.83281187,0.00948018,0.23117379,0.14079538,0.15089779,2.13228655,0.62815409
-3.05252626,1.96058679,0.00132551,0.82667199,0.00935426,0.23248730,0.13997989,0.15052034,2.09140634,0.61731902
-3.04652326,1.92734811,0.00122756,0.81677314,0.00917325,0.23321859,0.13875339,0.14949635,2.04162497,0.60406525
-3.04052026,1.88706736,0.00113010,0.80343013,0.00893925,0.23347689,0.13719075,0.14786957,1.98393343,0.58868515
-3.03451726,1.84079523,0.00103424,0.78704882,0.00865568,0.23339860,0.13538109,0.14570014,1.91949471,0.57152051
-3.02851426,1.78974094,0.00094098,0.76811692,0.00832704,0.23314452,0.13342579,0.14306339,1.84961894,0.55295533
-3.02251126,1.73524446,0.00085121,0.74719196,0.00795882,0.23289591,0.13143604,0.14004809,1.77573447,0.53340748
-3.01650825,1.67874423,0.00076565,0.72488699,0.00755725,0.23284941,0.12953000,0.13675424,1.69935574,0.51331925
-3.01050525,1.62174129,0.00068491,0.70185433,0.00712908,0.23321103,0.12782952,0.13329033,1.62204878,0.49314719
-3.00450225,1.56576100,0.00060944,0.67876802,0.00668140,0.23418915,0.12645662,0.12977023,1.54539568,0.47335138
-2.99849925,1.51231339,0.00053956,0.65630551,0.00622142,0.23598693,0.12552974,0.12630982,1.47095895,0.45438460
-2.99249625,1.46285370,0.00047547,0.63512932,0.00575625,0.23879429,0.12515993,0.12302348,1.40024707,0.43668160
-2.98649325,1.41874431,0.00041725,0.61586923,0.00529275,0.24277976,0.12544721,0.12002048,1.33468224,0.42064897
-2.98049025,1.38121940,0.00036490,0.59910580,0.00483736,0.24808256,0.12647699,0.11740161,1.27557140,0.40665583
-2.97448724,1.35135373,0.00031831,0.58535564,0.00439594,0.25480532,0.12831706,0.11525593,1.22408123,0.39502567
-2.96848424,1.33003639,0.00027733,0.57505900,0.00397374,0.26300764,0.13101488,0.11365799,1.18121789,0.38602960
-2.96248124,1.31795063,0.00024174,0.56857012,0.00357524,0.27270093,0.13459572,0.11266556,1.14781186,0.37988131
-2.95647824,1.31556033,0.00021129,0.56615053,0.00320420,0.28384490,0.13906141,0.11231788,1.12450806,0.37673367
-2.95047524,1.32310340,0.00018570,0.56796547,0.00286357,0.29634578,0.14438996,0.11263465,1.11176126,0.37667723
-2.94447224,1.34059231,0.00016468,0.57408349,0.00255558,0.31005654,0.15053609,0.11361570,1.10983645,0.37974048
-2.93846923,1.36782152,0.00014791,0.58447895,0.00228168,0.32477929,0.15743259,0.11524134,1.11881378,0.38589188
-2.93246623,1.40438118,0.00013510,0.59903739,0.00204270,0.34026966,0.16499256,0.11747350,1.13859741,0.39504335
-2.92646323,1.44967643,0.00012593,0.61756312,0.00183881,0.35624331,0.17311241,0.12025740,1.16892754,0.40705518
-2.92046023,1.50295128,0.00012010,0.63978878,0.00166967,0.37238409,0.18167552,0.12352382,1.20939471,0.42174194
-2.91445723,1.56331590,0.00011733,0.66538632,0.00153443,0.38835385,0.19055630,0.12719190,1.25945572,0.43887912
-2.90845423,1.62977596,0.00011731,0.69397864,0.00143187,0.40380332,0.19962471,0.13117211,1.31845004,0.45821024
-2.90245123,1.70126276,0.00011977,0.72515163,0.00136042,0.41838363,0.20875070,0.13536952,1.38561615,0.47945394
-2.89644822,1.77666276,0.00012441,0.75846573,0.00131821,0.43175806,0.21780858,0.13968707,1.46010713,0.50231096
-2.89044522,1.85484537,0.00013096,0.79346684,0.00130319,0.44361349,0.22668106,0.14402873,1.54100485,0.52647050
-2.88444222,1.93468783,0.00013914,0.82969582,0.00131309,0.45367091,0.23526265,0.14830237,1.62733252,0.55161588
-2.87843922,2.01509633,0.00014866,0.86669663,0.00134551,0.46169468,0.24346236,0.15242236,1.71806548,0.57742937
-2.87243622,2.09502293,0.00015922,0.90402256,0.00139796,0.46750000,0.25120549,0.15631159,1.81214009,0.60359588
-2.86643322,2.17347778,0.00017055,0.94124081,0.00146783,0.47095832,0.25843449,0.15990307,1.90846111,0.62980579
-2.86043022,2.24953680,0.00018234,0.97793521,0.00155247,0.47200050,0.26510877,0.16314084,2.00590791,0.65575677
-2.85442721,2.32234505,0.00019430,1.01370748,0.00164916,0.47061743,0.27120359,0.16598040,2.10333991,0.68115476
-2.84842421,2.39111644,0.00020614,1.04817715,0.00175517,0.46685840,0.27670804,0.16838853,2.19960201,0.70571441
-2.84242121,2.45513053,0.00021759,1.08098068,0.00186776,0.46082710,0.28162233,0.17034266,2.29353055,0.72915906
-2.83641821,2.51372742,0.00022835,1.11177006,0.00198419,0.45267575,0.28595454,0.17182977,2.38396039,0.75122063
-2.83041521,2.56630179,0.00023818,1.14021141,0.00210177,0.44259742,0.28971709,0.17284507,2.46973377,0.77163965
-2.82441221,2.61229713,0.00024684,1.16598410,0.00221786,0.43081731,0.29292318,0.17339040,2.54971128,0.79016567
-2.81840920,2.65120121,0.00025412,1.18878054,0.00232994,0.41758318,0.29558346,0.17347262,2.62278522,0.80655827
-2.81240620,2.68254358,0.00025985,1.20830730,0.00243559,0.40315553,0.29770311,0.17310202,2.68789540,0.82058881
-2.80640320,2.70589575,0.00026388,1.22428736,0.00253257,0.38779814,0.29927967,0.17229095,2.74404721,0.83204302
-2.80040020,2.72087447,0.00026611,1.23646394,0.00261884,0.37176916,0.30030167,0.17105259,2.79033156,0.84072446
-2.79439720,2.72714799,0.00026648,1.24460559,0.00269259,0.35531337,0.30074823,0.16940013,2.82594600,0.84645868
-2.78839420,2.72444539,0.00026498,1.24851245,0.00275228,0.33865579,0.30058962,0.16734628,2.85021625,0.84909805
-2.78239120,2.71256808,0.00026163,1.24802342,0.00279668,0.32199688,0.29978881,0.16490314,2.86261719,0.84852691
-2.77638819,2.69140301,0.00025651,1.24302369,0.00282485,0.30550945,0.29830389,0.16208245,2.86279208,0.84466682
-2.77038519,2.66093647,0.00024971,1.23345223,0.00283622,0.28933719,0.29609122,0.15889613,2.85056909,0.83748159
-2.76438219,2.62126739,0.00024139,1.21930871,0.00283054,0.27359496,0.29310910,0.15535710,2.82597393,0.82698173
-2.75837919,2.57261906,0.00023172,1.20065923,0.00280791,0.25837033,0.28932170,0.15148026,2.78923770,0.81322798
-2.75237619,2.51534817,0.00022090,1.17764041,0.00276879,0.24372642,0.28470308,0.14728358,2.74079913,0.79633364
-2.74637319,2.44995023,0.00020916,1.15046151,0.00271393,0.22970565,0.27924096,0.14278914,2.68130063,0.77646549
-2.74037019,2.37706053,0.00019671,1.11940397,0.00264438,0.21633402,0.27294004,0.13802413,2.61157804,0.75384301
-2.73436718,2.29745017,0.00018382,1.08481853,0.00256147,0.20362569,0.26582466,0.13302165,2.53264387,0.72873604
-2.72836418,2.21201699,0.00017071,1.04711960,0.00246671,0.19158757,0.25794061,0.12782123,2.44566465,0.70146057
-2.72236118,2.12177140,0.00015762,1.00677709,0.00236182,0.18022356,0.24935609,0.12246915,2.35193288,0.67237310
-2.71635818,2.02781755,0.00014478,0.96430600,0.00224863,0.16953823,0.24016156,0.11701833,2.25283458,0.64186354
-2.71035518,1.93133046,0.00013242,0.92025399,0.00212903,0.15953990,0.23046870,0.11152796,2.14981372,0.61034689
-2.70435218,1.83353011,0.00012074,0.87518767,0.00200497,0.15024272,0.22040842,0.10606280,2.04433468,0.57825427
-2.69834917,1.73565349,0.00010992,0.82967789,0.00187835,0.14166800,0.21012804,0.10069217,1.93784446,0.54602334
-2.69234617,1.63892575,0.00010016,0.78428494,0.00175100,0.13384452,0.19978784,0.09548872,1.83173586,0.51408878
-2.68634317,1.54453185,0.00009160,0.73954403,0.00162466,0.12680799,0.18955712,0.09052702,1.72731324,0.48287299
-2.68034017,1.45358963,0.00008441,0.69595191,0.00150090,0.12059973,0.17960991,0.08588201,1.62576204,0.45277744
-2.67433717,1.36712557,0.00007873,0.65395494,0.00138116,0.11526469,0.17012068,0.08162739,1.52812325,0.42417500
-2.66833417,1.28605399,0.00007469,0.61393924,0.00126667,0.11084885,0.16126006,0.07783413,1.43527356,0.39740342
-2.66233117,1.21116048,0.00007243,0.57622316,0.00115844,0.10739635,0.15319081,0.07456890,1.34791184,0.37276012
-2.65632816,1.14308983,0.00007208,0.54105232,0.00105733,0.10494629,0.14606429,0.07189284,1.26655217,0.35049838
-2.65032516,1.08233888,0.00007376,0.50859736,0.00096394,0.10352960,0.14001733,0.06986032,1.19152335,0.33082496
-2.64432216,1.02925402,0.00007762,0.47895422,0.00087872,0.10316592,0.13516976,0.06851810,1.12297463,0.31389905
-2.63831916,0.98403324,0.00008379,0.45214697,0.00080192,0.10386084,0.13162266,0.06790469,1.06088693,0.29983237
-2.63231616,0.94673214,0.00009242,0.42813275,0.00073362,0.10560343,0.12945720,0.06804993,1.00508894,0.28869038
-2.62631316,0.91727340,0.00010365,0.40680861,0.00067379,0.10836441,0.12873423,0.06897494,0.95527689,0.28049420
-2.62031016,0.89545905,0.00011763,0.38801976,0.00062224,0.11209487,0.12949457,0.07069227,0.91103721,0.27522324
-2.61430715,0.88098468,0.00013449,0.37156887,0.00057871,0.11672568,0.13175990,0.07320636,0.87187076,0.27281818
-2.60830415,0.87345504,0.00015438,0.35722589,0.00054287,0.12216766,0.13553430,0.07651414,0.83721769,0.27318410
-2.60230115,0.87240021,0.00017741,0.34473806,0.00051432,0.12831251,0.14080627,0.08060593,0.80648188,0.27619376
-2.59629815,0.87729187,0.00020369,0.33383970,0.00049266,0.13503445,0.14755131,0.08546635,0.77905405,0.28169077
-2.59029515,0.88755899,0.00023328,0.32426132,0.00047746,0.14219270,0.15573485,0.09107550,0.75433290,0.28949264
-2.58429215,0.90260283,0.00026623,0.31573803,0.00046830,0.14963444,0.16531549,0.09741000,0.73174356,0.29939372
-2.57828914,0.92181060,0.00030254,0.30801673,0.00046480,0.15719849,0.17624853,0.10444414,0.71075305,0.31116799
-2.57228614,0.94456793,0.00034215,0.30086224,0.00046660,0.16471938,0.18848957,0.11215095,0.69088251,0.32457186
-2.56628314,0.97026991,0.00038495,0.29406208,0.00047340,0.17203171,0.20199808,0.12050308,0.67171607,0.33934696
-2.56028014,0.99833066,0.00043079,0.28742993,0.00048495,0.17897473,0.21674093,0.12947357,0.65290655,0.35522310
-2.55427714,1.02819158,0.00047943,0.28080793,0.00050106,0.18539681,0.23269552,0.13903636,0.63417805,0.37192143
-2.54827414,1.05932821,0.00053057,0.27406775,0.00052162,0.19115983,0.24985251,0.14916658,0.61532585,0.38915792
-2.54227114,1.09125590,0.00058385,0.26711060,0.00054659,0.19614314,0.26821795,0.15984051,0.59621390,0.40664718
-2.53626813,1.12353426,0.00063885,0.25986634,0.00057600,0.20024702,0.28781463,0.17103529,0.57677032,0.42410660
-2.53026513,1.15577052,0.00069508,0.25229186,0.00060996,0.20339545,0.30868241,0.18272828,0.55698136,0.44126088
-2.52426213,1.18762171,0.00075202,0.24436876,0.00064865,0.20553815,0.33087763,0.19489622,0.53688419,0.45784668
-2.51825913,1.21879585,0.00080909,0.23610068,0.00069229,0.20665167,0.35447122,0.20751413,0.51655895,0.47361743
-2.51225613,1.24905190,0.00086569,0.22751025,0.00074120,0.20673964,0.37954564,0.22055401,0.49612038,0.48834805
-2.50625313,1.27819867,0.00092121,0.21863590,0.00079571,0.20583201,0.40619057,0.23398346,0.47570940,0.50183936
-2.50025013,1.30609245,0.00097502,0.20952862,0.00085619,0.20398342,0.43449741,0.24776433,0.45548489,0.51392198
-2.49424712,1.33263363,0.00102652,0.20024879,0.00092302,0.20127076,0.46455279,0.26185133,0.43561586,0.52445955
-2.48824412,1.35776198,0.00107514,0.19086308,0.00099656,0.19778999,0.49643117,0.27619096,0.41627429,0.53335099
-2.48224112,1.38145107,0.00112033,0.18144172,0.00107716,0.19365233,0.53018688,0.29072056,0.39762866,0.54053166
-2.47623812,1.40370169,0.00116162,0.17205586,0.00116508,0.18898012,0.56584600,0.30536786,0.37983835,0.54597332
-2.47023512,1.42453455,0.00119859,0.16277534,0.00126050,0.18390233,0.60339839,0.32005090,0.36304899,0.54968279
-2.46423212,1.44398259,0.00123088,0.15366680,0.00136348,0.17855015,0.64279032,0.33467846,0.34738870,0.55169937
-2.45822911,1.46208326,0.00125823,0.14479204,0.00147396,0.17305258,0.68391829,0.34915112,0.33296540,0.55209108
-2.45222611,1.47887102,0.00128045,0.13620685,0.00159170,0.16753241,0.72662435,0.36336284,0.31986501,0.55094983
-2.44622311,1.49437063,0.00129741,0.12796003,0.00171629,0.16210267,0.77069346,0.37720315,0.30815061,0.54838583
-2.44022011,1.50859158,0.00130908,0.12009286,0.00184712,0.15686363,0.81585329,0.39055993,0.29786262,0.54452151
-2.43421711,1.52152410,0.00131549,0.11263878,0.00198341,0.15190052,0.86177658,0.40332256,0.28901967,0.53948522
-2.42821411,1.53313709,0.00131673,0.10562340,0.00212420,0.14728207,0.90808652,0.41538564,0.28162043,0.53340506
-2.42221111,1.54337816,0.00131294,0.09906467,0.00226835,0.14305973,0.95436485,0.42665280,0.27564596,0.52640325
-2.41620810,1.55217604,0.00130431,0.09297339,0.00241463,0.13926778,1.00016281,0.43704077,0.27106278,0.51859126
-2.41020510,1.55944532,0.00129105,0.08735374,0.00256167,0.13592408,1.04501454,0.44648334,0.26782629,0.51006608
-2.40420210,1.56509320,0.00127343,0.08220411,0.00270809,0.13303156,1.08845238,0.45493511,0.26588450,0.50090762
-2.39819910,1.56902829,0.00125170,0.07751793,0.00285251,0.13058016,1.13002363,0.46237481,0.26518189,0.49117770
-2.39219610,1.57117056,0.00122613,0.07328458,0.00299363,0.12854925,1.16930790,0.46880797,0.26566313,0.48092026
-2.38619310,1.57146218,0.00119702,0.06949039,0.00313026,0.12691031,1.20593414,0.47426889,0.26727663,0.47016310
-2.38019010,1.56987838,0.00116465,0.06611957,0.00326140,0.12562969,1.23959663,0.47882152,0.26997754,0.45892077
-2.37418709,1.56643756,0.00112930,0.06315515,0.00338633,0.12467135,1.27006888,0.48255931,0.27373014,0.44719840
-2.36818409,1.56121003,0.00109128,0.06057983,0.00350457,0.12399945,1.29721466,0.48560389,0.27850949,0.43499638
-2.36218109,1.55432444,0.00105087,0.05837670,0.00361601,0.12358060,1.32099545,0.48810248,0.28430211,0.42231531
-2.35617809,1.54597164,0.00100837,0.05652989,0.00372088,0.12338571,1.34147371,0.49022417,0.29110573,0.40916108
-2.35017509,1.53640508,0.00096409,0.05502510,0.00381976,0.12339143,1.35881175,0.49215499,0.29892803,0.39554960
-2.34417209,1.52593804,0.00091836,0.05384984,0.00391360,0.12358093,1.37326601,0.49409214,0.30778453,0.38151102
-2.33816908,1.51493719,0.00087150,0.05299374,0.00400370,0.12394434,1.38517699,0.49623738,0.31769554,0.36709304
-2.33216608,1.50381305,0.00082385,0.05244850,0.00409164,0.12447852,1.39495530,0.49879000,0.32868253,0.35236318
-2.32616308,1.49300766,0.00077578,0.05220782,0.00417928,0.12518650,1.40306452,0.50193966,0.34076410,0.33740997
-2.32016008,1.48298016,0.00072767,0.05226723,0.00426866,0.12607645,1.41000177,0.50585933,0.35395174,0.32234279
-2.31415708,1.47419105,0.00067989,0.05262371,0.00436198,0.12716046,1.41627708,0.51069890,0.36824573,0.30729068
-2.30815408,1.46708610,0.00063286,0.05327537,0.00446151,0.12845312,1.42239262,0.51657952,0.38363148,0.29239994
-2.30215108,1.46208079,0.00058697,0.05422097,0.00456950,0.12997002,1.42882304,0.52358924,0.40007648,0.27783090
-2.29614807,1.45954618,0.00054266,0.05545950,0.00468816,0.13172628,1.43599788,0.53177997,0.41752820,0.26375387
-2.29014507,1.45979704,0.00050035,0.05698970,0.00481957,0.13373533,1.44428705,0.54116608,0.43591309,0.25034462
-2.28414207,1.46308267,0.00046049,0.05880963,0.00496563,0.13600775,1.45398996,0.55172459,0.45513664,0.23777954
-2.27813907,1.46958107,0.00042353,0.06091620,0.00512800,0.13855048,1.46532884,0.56339701,0.47508473,0.22623069
-2.27213607,1.47939626,0.00038994,0.06330481,0.00530809,0.14136624,1.47844635,0.57609266,0.49562599,0.21586100
-2.26613307,1.49255892,0.00036023,0.06596898,0.00550698,0.14445335,1.49340729,0.58969324,0.51661517,0.20681970
-2.26013007,1.50902982,0.00033491,0.06889992,0.00572543,0.14780562,1.51020410,0.60405838,0.53789717,0.19923815
-2.25412706,1.52870564,0.00031455,0.07208629,0.00596384,0.15141268,1.52876536,0.61903180,0.55931154,0.19322621
-2.24812406,1.55142640,0.00029978,0.07551379,0.00622225,0.15526024,1.54896655,0.63444768,0.58069715,0.18886909
-2.24212106,1.57698381,0.00029129,0.07916491,0.00650030,0.15933063,1.57064212,0.65013686,0.60189658,0.18622486
-2.23611806,1.60512981,0.00028985,0.08301856,0.00679721,0.16360324,1.59359791,0.66593255,0.62276015,0.18532249
-2.23011506,1.63558462,0.00029631,0.08704983,0.00711180,0.16805499,1.61762304,0.68167513,0.64314920,0.18616059
-2.22411206,1.66804378,0.00031165,0.09122975,0.00744247,0.17266066,1.64250048,0.69721595,0.66293845,0.18870666
-2.21810905,1.70218379,0.00033694,0.09552507,0.00778716,0.17739318,1.66801565,0.71241991,0.68201739,0.19289700
-2.21210605,1.73766627,0.00037336,0.09989821,0.00814340,0.18222372,1.69396278,0.72716679,0.70029067,0.19863726
-2.20610305,1.77414057,0.00042222,0.10430725,0.00850827,0.18712179,1.72014874,0.74135139,0.71767752,0.20580354
-2.20010005,1.81124522,0.00048491,0.10870617,0.00887843,0.19205510,1.74639450,0.75488273,0.73411036,0.21424423
-2.19409705,1.84860856,0.00056292,0.11304516,0.00925015,0.19698951,1.77253440,0.76768240,0.74953287,0.22378244
-2.18809405,1.88584895,0.00065779,0.11727126,0.00961936,0.20188895,1.79841384,0.77968236,0.76389758,0.23421917
-2.18209105,1.92257538,0.00077107,0.12132917,0.00998169,0.20671537,1.82388560,0.79082266,0.77716345,0.24533711
-2.17608804,1.95838864,0.00090430,0.12516223,0.01033255,0.21142883,1.84880574,0.80104911,0.78929349,0.25690513
-2.17008504,1.99288384,0.00105892,0.12871373,0.01066725,0.21598775,1.87302936,0.81031137,0.80025282,0.26868330
-2.16408204,2.02565428,0.00123622,0.13192832,0.01098105,0.22034929,1.89640691,0.81856158,0.81000719,0.28042845
-2.15807904,2.05629708,0.00143729,0.13475354,0.01126936,0.22446994,1.91878140,0.82575360,0.81852207,0.29190011
-2.15207604,2.08442025,0.00166289,0.13714145,0.01152780,0.22830628,1.93998674,0.83184312,0.82576252,0.30286659
-2.14607304,2.10965115,0.00191342,0.13905031,0.01175239,0.23181586,1.95984745,0.83678831,0.83169364,0.31311111
-2.14007004,2.13164587,0.00218880,0.14044602,0.01193963,0.23495816,1.97817973,0.84055123,0.83628154,0.32243767
-2.13406703,2.15009890,0.00248844,0.14130361,0.01208668,0.23769563,1.99479374,0.84309957,0.83949487,0.33067647
-2.12806403,2.16475266,0.00281114,0.14160829,0.01219144,0.23999467,2.00949692,0.84440868,0.84130659,0.33768859
-2.12206103,2.17540609,0.00315504,0.14135635,0.01225263,0.24182656,2.02209811,0.84446367,0.84169589,0.34336984
-2.11605803,2.18192174,0.00351763,0.14055560,0.01226990,0.24316820,2.03241215,0.84326119,0.84065014,0.34765336
-2.11005503,2.18423094,0.00389568,0.13922547,0.01224383,0.24400276,2.04026471,0.84081100,0.83816671,0.35051106
-2.10405203,2.18233647,0.00428528,0.13739667,0.01217592,0.24432006,2.04549714,0.83713682,0.83425454,0.35195361
-2.09804902,2.17631269,0.00468188,0.13511049,0.01206863,0.24411672,2.04797098,0.83227669,0.82893544,0.35202917
