energy_ev,total_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-4.30115058,9.48137576,1.57396547,7.40521353,0.08419448,0.87812913,0.62461804,0.00052942
-4.29514757,9.62461071,1.63610864,7.48395860,0.08414182,0.88735977,0.64911256,0.00053633
-4.28914457,9.75715656,1.69843122,7.55149236,0.08416855,0.89428219,0.67534331,0.00054213
-4.28314157,9.87714410,1.76022777,7.60645011,0.08429072,0.89864640,0.70332003,0.00054683
-4.27713857,9.98243023,1.82072043,7.64731442,0.08451792,0.90021269,0.73298330,0.00055040
-4.27113557,10.07067334,1.87907945,7.67247904,0.08485302,0.89876292,0.76419928,0.00055283
-4.26513257,10.13942333,1.93444649,7.68032221,0.08529215,0.89411185,0.79675713,0.00055409
-4.25912956,10.18622234,1.98595971,7.66928579,0.08582503,0.88611764,0.83036912,0.00055415
-4.25312656,10.20871132,2.03277979,7.63795629,0.08643537,0.87469112,0.86467403,0.00055298
-4.24712356,10.20473775,2.07411575,7.58514387,0.08710170,0.85980327,0.89924352,0.00055054
-4.24112056,10.17245936,2.10924979,7.50995529,0.08779826,0.84149051,0.93359163,0.00054681
-4.23511756,10.11043931,2.13756004,7.41185747,0.08849605,0.81985750,0.96718708,0.00054176
-4.22911456,10.01772850,2.15854051,7.29072855,0.08916405,0.79507735,0.99946801,0.00053537
-4.22311156,9.89393173,2.17181760,7.14689433,0.08977044,0.76738923,1.02985870,0.00052764
-4.21710855,9.73925487,2.17716272,6.98114848,0.09028385,0.73709352,1.05778763,0.00051859
-4.21110555,9.55453162,2.17450053,6.79475608,0.09067459,0.70454465,1.08270614,0.00050825
-4.20510255,9.34122918,2.16391285,6.58944074,0.09091575,0.67014227,1.10410705,0.00049668
-4.19909955,9.10143317,2.14563816,6.36735621,0.09098422,0.63432085,1.12154229,0.00048396
-4.19309655,8.83781316,2.12006692,6.13104457,0.09086155,0.59753852,1.13463902,0.00047020
-4.18709355,8.55357083,2.08773294,5.88338297,0.09053460,0.56026544,1.14311323,0.00045551
-4.18109055,8.25237342,2.04930121,5.62752181,0.08999601,0.52297230,1.14678049,0.00044005
-4.17508754,7.93827555,2.00555277,5.36681726,0.08924447,0.48611941,1.14556317,0.00042398
-4.16908454,7.61563267,1.95736691,5.10476084,0.08828473,0.45014675,1.13949388,0.00040749
-4.16308154,7.28900956,1.90570140,4.84490899,0.08712748,0.41546521,1.12871489,0.00039078
-4.15707854,6.96308687,1.85157119,4.59081496,0.08578888,0.38244940,1.11347359,0.00037406
-4.15107554,6.64256883,1.79602613,4.34596512,0.08429010,0.35143201,1.09411416,0.00035755
-4.14507254,6.33209449,1.74012821,4.11372124,0.08265651,0.32269976,1.07106575,0.00034147
-4.13906953,6.03615480,1.68492882,3.89726991,0.08091683,0.29649100,1.04482782,0.00032606
-4.13306653,5.75901699,1.63144641,3.69957958,0.07910213,0.27299463,1.01595311,0.00031153
-4.12706353,5.50465771,1.58064523,3.52336561,0.07724477,0.25235043,0.98502922,0.00029812
-4.12106053,5.27670558,1.53341539,3.37106296,0.07537730,0.23465028,0.95265934,0.00028604
-4.11505753,5.07839380,1.49055487,3.24480617,0.07353129,0.21994037,0.91944323,0.00027551
-4.10905453,4.91252279,1.45275375,3.14641584,0.07173633,0.20822395,0.88595908,0.00026672
-4.10305153,4.78143297,1.42058130,3.07739098,0.07001896,0.19946447,0.85274709,0.00025988
-4.09704852,4.68698729,1.39447615,3.03890624,0.06840181,0.19358909,0.82029537,0.00025517
-4.09104552,4.63056307,1.37473982,3.03181316,0.06690288,0.19049217,0.78902872,0.00025277
-4.08504252,4.61305255,1.36153411,3.05664483,0.06553495,0.19003886,0.75930065,0.00025283
-4.07903952,4.63487136,1.35488219,3.11362306,0.06430527,0.19206868,0.73138880,0.00025551
-4.07303652,4.69597412,1.35467356,3.20266750,0.06321543,0.19639896,0.70549381,0.00026095
-4.06703352,4.79587608,1.36067274,3.32340619,0.06226146,0.20282831,0.68174141,0.00026928
-4.06103052,4.93367982,1.37253132,3.47518696,0.06143420,0.21114001,0.66018756,0.00028061
-4.05502751,5.10810565,1.38980308,3.65708951,0.06071987,0.22110538,0.64082599,0.00029503
-4.04902451,5.31752467,1.41196138,3.86793749,0.06010080,0.23248723,0.62359775,0.00031262
-4.04302151,5.55999309,1.43841838,4.10631071,0.05955640,0.24504327,0.60840206,0.00033346
-4.03701851,5.83328680,1.46854511,4.37055702,0.05906417,0.25852966,0.59510776,0.00035758
-4.03101551,6.13493486,1.50169160,4.65880386,0.05860087,0.27270446,0.58356488,0.00038501
-4.02501251,6.46225133,1.53720640,4.96896958,0.05814364,0.28733115,0.57361551,0.00041575
-4.01900950,6.81236466,1.57445439,5.29877456,0.05767120,0.30218208,0.56510358,0.00044975
-4.01300650,7.18224422,1.61283254,5.64575248,0.05716486,0.31704172,0.55788317,0.00048697
-4.00700350,7.56872429,1.65178281,6.00726219,0.05660953,0.33170970,0.55182489,0.00052732
-4.00100050,7.96852541,1.69080192,6.38050063,0.05599448,0.34600355,0.54682030,0.00057065
-3.99499750,8.37827416,1.72944772,6.76251753,0.05531402,0.35976097,0.54278435,0.00061681
-3.98899450,8.79452184,1.76734227,7.15023252,0.05456791,0.37284164,0.53965581,0.00066560
-3.98299150,9.21376341,1.80417158,7.54045535,0.05376158,0.38512843,0.53739602,0.00071676
-3.97698849,9.63245752,1.83968259,7.92990979,0.05290611,0.39652804,0.53598615,0.00077002
-3.97098549,10.04704882,1.87367776,8.31526172,0.05201810,0.40697094,0.53542336,0.00082504
-3.96498249,10.45399335,1.90600776,8.69315155,0.05111923,0.41641074,0.53571624,0.00088147
-3.95897949,10.84978747,1.93656314,9.06023095,0.05023575,0.42482287,0.53687982,0.00093889
-3.95297649,11.23100073,1.96526534,9.41320355,0.04939778,0.43220285,0.53893062,0.00099688
-3.94697349,11.59431230,1.99205782,9.74886891,0.04863851,0.43856395,0.54188195,0.00105498
-3.94097049,11.93655045,2.01689782,10.06416863,0.04799334,0.44393456,0.54573969,0.00111270
-3.93496748,12.25473400,2.03974914,10.35623348,0.04749895,0.44835530,0.55049886,0.00116953
-3.92896448,12.54611432,2.06057631,10.62242982,0.04719230,0.45187597,0.55614088,0.00122496
-3.92296148,12.80821638,2.07934024,10.86040378,0.04710969,0.45455247,0.56263173,0.00127847
-3.91695848,13.03887695,2.09599553,11.06812145,0.04728577,0.45644383,0.56992088,0.00132955
-3.91095548,13.23627833,2.11048923,11.24390345,0.04775260,0.45760946,0.57794097,0.00137770
-3.90495248,13.39897590,2.12276105,11.38645248,0.04853873,0.45810664,0.58660811,0.00142243
-3.89894947,13.52591814,2.13274459,11.49487262,0.04966829,0.45798835,0.59582267,0.00146329
-3.89294647,13.61645810,2.14036948,11.56867959,0.05116018,0.45730163,0.60547053,0.00149986
-3.88694347,13.67035569,2.14556405,11.60780152,0.05302728,0.45608622,0.61542451,0.00153176
-3.88094047,13.68777076,2.14825823,11.61257032,0.05527572,0.45437380,0.62554606,0.00155865
-3.87493747,13.66924709,2.14838646,11.58370394,0.05790423,0.45218761,0.63568710,0.00158025
-3.86893447,13.61568833,2.14589040,11.52228036,0.06090364,0.44954249,0.64569188,0.00159633
-3.86293147,13.52832680,2.14072129,11.42970456,0.06425635,0.44644541,0.65539898,0.00160674
-3.85692846,13.40868679,2.13284184,11.30766974,0.06793614,0.44289627,0.66464347,0.00161136
-3.85092546,13.25854387,2.12222776,11.15811440,0.07190796,0.43888898,0.67325906,0.00161016
-3.84492246,13.07988204,2.10886876,10.98317697,0.07612802,0.43441291,0.68108053,0.00160317
-3.83891946,12.87485037,2.09276934,10.78514962,0.08054407,0.42945437,0.68794633,0.00159048
-3.83291646,12.64572089,2.07394932,10.56643282,0.08509594,0.42399830,0.69370130,0.00157224
-3.82691346,12.39484894,2.05244424,10.32949201,0.08971629,0.41802994,0.69819966,0.00154867
-3.82091046,12.12463738,2.02830585,10.07681771,0.09433167,0.41153658,0.70130812,0.00152004
-3.81490745,11.83750525,2.00160271,9.81088984,0.09886390,0.40450915,0.70290903,0.00148667
-3.80890445,11.53586170,1.97242088,9.53414695,0.10323156,0.39694371,0.70290365,0.00144895
-3.80290145,11.22208504,1.94086498,9.24896083,0.10735187,0.38884283,0.70121515,0.00140729
-3.79689845,10.89850709,1.90705929,8.95761638,0.11114264,0.38021661,0.69779152,0.00136213
-3.79089545,10.56740210,1.87114899,8.66229678,0.11452439,0.37108361,0.69260801,0.00131397
-3.78489245,10.23097989,1.83330147,8.36507333,0.11742250,0.36147136,0.68566908,0.00126331
-3.77888944,9.89138218,1.79370738,8.06789963,0.11976938,0.35141661,0.67700973,0.00121068
-3.77288644,9.55068118,1.75258148,7.77260917,0.12150650,0.34096527,0.66669609,0.00115662
-3.76688344,9.21087966,1.71016288,7.48091567,0.12258620,0.33017200,0.65482519,0.00110167
-3.76088044,8.87391135,1.66671476,7.19441534,0.12297328,0.31909949,0.64152383,0.00104637
-3.75487744,8.54164095,1.62252319,6.91459033,0.12264619,0.30781746,0.62694667,0.00099127
-3.74887444,8.21586311,1.57789516,6.64281256,0.12159785,0.29640139,0.61127333,0.00093690
-3.74287144,7.89829972,1.53315553,6.38034747,0.11983594,0.28493103,0.59470489,0.00088377
-3.73686843,7.59059532,1.48864316,6.12835717,0.11738279,0.27348876,0.57745961,0.00083237
-3.73086543,7.29431052,1.44470604,5.88790268,0.11427474,0.26215782,0.55976814,0.00078318
-3.72486243,7.01091350,1.40169567,5.65994509,0.11056103,0.25102052,0.54186838,0.00073666
-3.71885943,6.74176979,1.35996072,5.44534559,0.10630231,0.24015644,0.52400008,0.00069320
-3.71285643,6.48813085,1.31984029,5.24486446,0.10156877,0.22964076,0.50639941,0.00065320
-3.70685343,6.25112175,1.28165684,5.05915908,0.09643798,0.21954270,0.48929373,0.00061698
-3.70085043,6.03172867,1.24570917,4.88878120,0.09099264,0.20992410,0.47289647,0.00058485
-3.69484742,5.83078647,1.21226546,4.73417371,0.08531810,0.20083834,0.45740258,0.00055704
-3.68884442,5.64896699,1.18155684,4.59566700,0.07950003,0.19232944,0.44298445,0.00053375
-3.68284142,5.48676850,1.15377149,4.47347526,0.07362213,0.18443140,0.42978840,0.00051511
-3.67683842,5.34450644,1.12904955,4.36769274,0.06776410,0.17716789,0.41793191,0.00050119
-3.67083542,5.22230607,1.10747895,4.27829030,0.06199979,0.17055217,0.40750155,0.00049199
-3.66483242,5.12009703,1.08909230,4.20511229,0.05639577,0.16458726,0.39855161,0.00048745
-3.65882941,5.03761013,1.07386501,4.14787409,0.05101023,0.15926634,0.39110352,0.00048742
-3.65282641,4.97437671,1.06171463,4.10616049,0.04589226,0.15457338,0.38514598,0.00049172
-3.64682341,4.92973077,1.05250151,4.07942523,0.04108153,0.15048394,0.38063580,0.00050006
-3.64082041,4.90281418,1.04603093,4.06699210,0.03660830,0.14696611,0.37749940,0.00051210
-3.63481741,4.89258543,1.04205656,4.06805809,0.03249385,0.14398161,0.37563505,0.00052745
-3.62881441,4.89783224,1.04028549,4.08169890,0.02875112,0.14148702,0.37491560,0.00054566
-3.62281141,4.91718850,1.04038456,4.10687760,0.02538563,0.13943505,0.37519193,0.00056623
-3.61680840,4.94915571,1.04198814,4.14245660,0.02239660,0.13777592,0.37629684,0.00058864
-3.61080540,4.99212932,1.04470715,4.18721352,0.01977823,0.13645886,0.37804943,0.00061235
-3.60480240,5.04442986,1.04813920,4.23986105,0.01752096,0.13543360,0.38025995,0.00063680
-3.59879940,5.10433861,1.05187965,4.29907088,0.01561290,0.13465189,0.38273485,0.00066145
-3.59279640,5.17013744,1.05553321,4.36350142,0.01404113,0.13406908,0.38528216,0.00068580
-3.58679340,5.24015176,1.05872594,4.43182876,0.01279304,0.13364565,0.38771688,0.00070935
-3.58079040,5.31279557,1.06111705,4.50278004,0.01185749,0.13334867,0.38986632,0.00073168
-3.57478739,5.38661689,1.06241022,4.57516803,0.01122595,0.13315318,0.39157529,0.00075242
-3.56878439,5.46034200,1.06236396,4.64792560,0.01089345,0.13304342,0.39271087,0.00077128
-3.56278139,5.53291629,1.06080058,4.72013834,0.01085938,0.13301382,0.39316666,0.00078803
-3.55677839,5.60353971,1.05761330,4.79107368,0.01112818,0.13306973,0.39286639,0.00080255
-3.55077539,5.67169472,1.05277135,4.86020468,0.01170976,0.13322785,0.39176666,0.00081478
-3.54477239,5.73716482,1.04632246,4.92722689,0.01261979,0.13351623,0.38985877,0.00082476
-3.53876938,5.80004197,1.03839292,4.99206677,0.01387975,0.13397391,0.38716951,0.00083258
-3.53276638,5.86072160,1.02918476,5.05488054,0.01551678,0.13465001,0.38376084,0.00083843
-3.52676338,5.91988464,1.01897046,5.11604275,0.01756324,0.13560240,0.37972849,0.00084254
-3.52076038,5.97846618,1.00808491,5.17612437,0.02005604,0.13689589,0.37519941,0.00084519
-3.51475738,6.03761154,0.99691526,5.23586072,0.02303574,0.13859992,0.37032824,0.00084669
-3.50875438,6.09862076,0.98588873,5.29611025,0.02654528,0.14078586,0.36529271,0.00084737
-3.50275138,6.16288354,0.97545880,5.35780556,0.03062853,0.14352393,0.36028830,0.00084758
-3.49674837,6.23180703,0.96609041,5.42189882,0.03532857,0.14687990,0.35552212,0.00084763
-3.49074537,6.30673954,0.95824447,5.48930404,0.04068563,0.15091153,0.35120637,0.00084784
-3.48474237,6.38889362,0.95236236,5.56083903,0.04673504,0.15566513,0.34755132,0.00084847
-3.47873937,6.47927211,0.94885077,5.63717000,0.05350486,0.16117207,0.34475828,0.00084976
-3.47273637,6.57860087,0.94806759,5.71876194,0.06101356,0.16744567,0.34301262,0.00085188
-3.46673337,6.68727192,0.95030906,5.80583765,0.06926780,0.17447846,0.34247709,0.00085495
-3.46073037,6.80529997,0.95579893,5.89834783,0.07826021,0.18223997,0.34328567,0.00085904
-3.45472736,6.93229526,0.96467972,5.99595456,0.08796763,0.19067534,0.34553816,0.00086413
-3.44872436,7.06745455,0.97700664,6.09802928,0.09834964,0.19970465,0.34929575,0.00087018
-3.44272136,7.20957141,0.99274422,6.20366598,0.10934772,0.20922326,0.35457766,0.00087706
-3.43671836,7.35706594,1.01176608,6.31170942,0.12088491,0.21910308,0.36135916,0.00088460
-3.43071536,7.50803295,1.03385772,6.42079716,0.13286642,0.22919495,0.36957087,0.00089258
-3.42471236,7.66030680,1.05872241,6.52941343,0.14518082,0.23933190,0.37909974,0.00090075
-3.41870935,7.81153983,1.08599016,6.63595200,0.15770225,0.24933344,0.38979143,0.00090883
-3.41270635,7.95929078,1.11522944,6.73878488,0.17029332,0.25901055,0.40145425,0.00091651
-3.40670335,8.10111879,1.14596131,6.83633274,0.18280881,0.26817141,0.41386457,0.00092349
-3.40070035,8.23467816,1.17767567,6.92713323,0.19510002,0.27662745,0.42677347,0.00092945
-3.39469735,8.35780899,1.20984885,7.00990315,0.20701953,0.28419967,0.43991451,0.00093412
-3.38869435,8.46861897,1.24196205,7.08359077,0.21842629,0.29072486,0.45301232,0.00093721
-3.38269135,8.56555193,1.27351978,7.14741527,0.22919071,0.29606139,0.46579162,0.00093850
-3.37668834,8.64743971,1.30406767,7.20089097,0.23919955,0.30009452,0.47798648,0.00093780
-3.37068534,8.71353463,1.33320861,7.24383490,0.24836023,0.30274068,0.48934926,0.00093498
-3.36468234,8.76352119,1.36061672,7.27635763,0.25660452,0.30395082,0.49965892,0.00092996
-3.35867934,8.79750672,1.38604826,7.29883784,0.26389114,0.30371236,0.50872840,0.00092272
-3.35267634,8.81599203,1.40934905,7.31188281,0.27020725,0.30204990,0.51641060,0.00091333
-3.34667334,8.81982433,1.43045778,7.31627742,0.27556863,0.29902444,0.52260278,0.00090188
-3.34067034,8.81013576,1.44940526,7.31292530,0.28001856,0.29473131,0.52724916,0.00088855
-3.33466733,8.78827152,1.46630928,7.30278615,0.28362538,0.28929675,0.53034154,0.00087359
-3.32866433,8.75571252,1.48136555,7.28681365,0.28647881,0.28287345,0.53191808,0.00085728
-3.32266133,8.71399741,1.49483498,7.26589802,0.28868529,0.27563516,0.53206012,0.00083994
-3.31665833,8.66464884,1.50702805,7.24081735,0.29036259,0.26777072,0.53088738,0.00082195
-3.31065533,8.60910864,1.51828701,7.21220080,0.29163394,0.25947776,0.52855171,0.00080369
-3.30465233,8.54868568,1.52896696,7.18050634,0.29262213,0.25095639,0.52522979,0.00078558
-3.29864932,8.48451939,1.53941678,7.14601434,0.29344386,0.24240318,0.52111513,0.00076804
-3.29264632,8.41756080,1.54996101,7.10883749,0.29420483,0.23400573,0.51640982,0.00075148
-3.28664332,8.34857194,1.56088368,7.06894645,0.29499580,0.22593805,0.51131637,0.00073632
-3.28064032,8.27814285,1.57241507,7.02620940,0.29589003,0.21835693,0.50603022,0.00072296
-3.27463732,8.20672497,1.58472196,6.98044295,0.29694218,0.21139947,0.50073299,0.00071179
-3.26863432,8.13467780,1.59790217,6.93147116,0.29818897,0.20518168,0.49558712,0.00070318
-3.26263132,8.06232579,1.61198332,6.87918865,0.29965155,0.19979843,0.49073169,0.00069749
-3.25662831,7.99002101,1.62692611,6.82362387,0.30133948,0.19532425,0.48627988,0.00069505
-3.25062531,7.91820741,1.64263152,6.76499837,0.30325620,0.19181522,0.48231790,0.00069620
-3.24462231,7.84748193,1.65895163,6.70377813,0.30540576,0.18931150,0.47890532,0.00070124
-3.23861931,7.77864817,1.67570301,6.64071353,0.30780029,0.18784036,0.47607664,0.00071049
-3.23261631,7.71275859,1.69268187,6.57686510,0.31046798,0.18741945,0.47384391,0.00072424
-3.22661331,7.65114183,1.70967975,6.51361292,0.31346089,0.18806001,0.47220007,0.00074279
-3.22061031,7.59541254,1.72649867,6.45264839,0.31686227,0.18976976,0.47112263,0.00076641
-3.21460730,7.54746205,1.74296458,6.39594801,0.32079264,0.19255536,0.47057750,0.00079539
-3.20860430,7.50942903,1.75893815,6.34572957,0.32541444,0.19642403,0.47052256,0.00082995
-3.20260130,7.48365052,1.77432194,6.30439208,0.33093454,0.20138443,0.47091072,0.00087031
-3.19659830,7.47259459,1.78906362,6.27444154,0.33760437,0.20744655,0.47169238,0.00091666
-3.19059530,7.47877677,1.80315471,6.25840522,0.34571742,0.21462070,0.47281693,0.00096908
-3.18459230,7.50466346,1.81662498,6.25873772,0.35560388,0.22291560,0.47423354,0.00102762
-3.17858929,7.55256603,1.82953286,6.27772257,0.36762239,0.23233566,0.47589100,0.00109222
-3.17258629,7.62453004,1.84195242,6.31737318,0.38214905,0.24287771,0.47773688,0.00116269
-3.16658329,7.72222441,1.85395793,6.37933729,0.39956387,0.25452720,0.47971614,0.00123875
-3.16058029,7.84683547,1.86560695,6.46480885,0.42023505,0.26725437,0.48176940,0.00131994
-3.15457729,7.99897097,1.87692334,6.57445130,0.44450153,0.28101036,0.48383115,0.00140567
-3.14857429,8.17857878,1.88788136,6.70833555,0.47265458,0.29572374,0.48582815,0.00149519
-3.14257129,8.38488461,1.89839210,6.86589580,0.50491891,0.31129757,0.48767829,0.00158758
-3.13656828,8.61635266,1.90829346,7.04590568,0.54143437,0.32760735,0.48929018,0.00168178
-3.13056528,8.87067186,1.91734440,7.24647620,0.58223885,0.34449990,0.49056355,0.00177659
-3.12456228,9.14476988,1.92522440,7.46507669,0.62725340,0.36179346,0.49139063,0.00187070
-3.11855928,9.43485563,1.93153815,7.69857850,0.67627039,0.37927900,0.49165871,0.00196269
-3.11255628,9.73649004,1.93582577,7.94332090,0.72894541,0.39672287,0.49125348,0.00205111
-3.10655328,10.04468354,1.93757811,8.19519720,0.78479372,0.41387069,0.49006352,0.00213449
-3.10055028,10.35401761,1.93625647,8.44975869,0.84319174,0.43045248,0.48798536,0.00221139
-3.09454727,10.65878666,1.93131588,8.70233291,0.90338387,0.44618881,0.48492912,0.00228045
-3.08854427,10.95315546,1.92223078,8.94815254,0.96449486,0.46079783,0.48082441,0.00234044
-3.08254127,11.23132679,1.90852175,9.18249017,1.02554763,0.47400292,0.47562615,0.00239032
-3.07653827,11.48771316,1.88978208,9.40079453,1.08548604,0.48554071,0.46931997,0.00242925
-3.07053527,11.71710648,1.86570250,9.59882313,1.14320216,0.49516914,0.46192706,0.00245666
-3.06453227,11.91483927,1.83609315,9.77276682,1.19756702,0.50267530,0.45350791,0.00247226
-3.05852926,12.07693161,1.80090136,9.91936174,1.24746380,0.50788261,0.44416501,0.00247611
-3.05252626,12.20021813,1.76022449,10.03598497,1.29182218,0.51065726,0.43404405,0.00246858
-3.04652326,12.28245063,1.71431710,10.12073045,1.32965251,0.51091341,0.42333367,0.00245036
-3.04052026,12.32237231,1.66359215,10.17246301,1.36007825,0.50861709,0.41226361,0.00242249
-3.03451726,12.31976129,1.60861608,10.19084868,1.38236540,0.50378853,0.40110126,0.00238630
-3.02851426,12.27544163,1.55009807,10.17636074,1.39594747,0.49650283,0.39014672,0.00234342
-3.02251126,12.19126191,1.48887387,10.13026162,1.40044502,0.48688889,0.37972643,0.00229569
-3.01650825,12.07004211,1.42588509,10.05456155,1.39567874,0.47512670,0.37018558,0.00224514
-3.01050525,11.91549084,1.36215458,9.95195587,1.38167549,0.46144291,0.36187950,0.00219394
-3.00450225,11.73209600,1.29875910,9.82574308,1.35866717,0.44610498,0.35516433,0.00214432
-2.99849925,11.52499262,1.23680035,9.67972670,1.32708230,0.42941409,0.35038712,0.00209852
-2.99249625,11.29981251,1.17737519,9.51810398,1.28753090,0.41169694,0.34787583,0.00205871
-2.98649325,11.06252048,1.12154648,9.34534520,1.24078329,0.39329693,0.34792939,0.00202695
-2.98049025,10.81924269,1.07031500,9.16606690,1.18774393,0.37456485,0.35080815,0.00200508
-2.97448724,10.57609236,1.02459372,8.98490310,1.12942143,0.35584954,0.35672507,0.00199472
-2.96848424,10.33899827,0.98518477,8.80637792,1.06689618,0.33748879,0.36583779,0.00199720
-2.96248124,10.11354134,0.95275977,8.63478345,1.00128696,0.31980081,0.37824204,0.00201349
-2.95647824,9.90480410,0.92784393,8.47406606,0.93371796,0.30307647,0.39396631,0.00204423
-2.95047524,9.71723756,0.91080404,8.32772457,0.86528754,0.28757266,0.41296829,0.00208963
-2.94447224,9.55454934,0.90184061,8.19872306,0.79703990,0.27350689,0.43513298,0.00214955
-2.93846923,9.41961632,0.90098402,8.08942083,0.72994054,0.26105325,0.46027266,0.00222343
-2.93246623,9.31442429,0.90809465,8.00152170,0.66485628,0.25033983,0.48812886,0.00231032
-2.92646323,9.24003628,0.92286692,7.93604403,0.60254027,0.24144765,0.51837612,0.00240894
-2.92046023,9.19659018,0.94483686,7.89331259,0.54362211,0.23441095,0.55062771,0.00251766
-2.91445723,9.18332557,0.97339307,7.87297233,0.48860299,0.22921894,0.58444305,0.00263458
-2.90845423,9.19863843,1.00779078,7.87402372,0.43785562,0.22581863,0.61933674,0.00275757
-2.90245123,9.24016155,1.04716869,7.89487831,0.39162838,0.22411887,0.65478891,0.00288433
-2.89644822,9.30486755,1.09056808,7.93343242,0.35005297,0.22399517,0.69025667,0.00301243
-2.89044522,9.38919049,1.13695410,7.98715637,0.31315500,0.22529517,0.72518635,0.00313941
-2.88444222,9.48916141,1.18523853,8.05319562,0.28086664,0.22784465,0.75902612,0.00326280
-2.87843922,9.60055246,1.23430368,8.12847989,0.25304049,0.23145368,0.79123861,0.00338022
-2.87243622,9.71902424,1.28302691,8.20983603,0.22946406,0.23592283,0.82131333,0.00348944
-2.86643322,9.84027056,1.33030517,8.29410001,0.20987416,0.24104923,0.84877814,0.00358839
-2.86043022,9.96015514,1.37507909,8.37822363,0.19397058,0.24663226,0.87320985,0.00367528
-2.85442721,10.07483533,1.41635586,8.45937175,0.18142877,0.25247877,0.89424320,0.00374857
-2.84842421,10.18086830,1.45323049,8.53500631,0.17191100,0.25840764,0.91157830,0.00380704
-2.84242121,10.27529633,1.48490475,8.60295417,0.16507603,0.26425366,0.92498602,0.00384980
-2.83641821,10.35570877,1.51070334,8.66145661,0.16058707,0.26987065,0.93431140,0.00387632
-2.83041521,10.42027928,1.53008678,8.70919925,0.15811807,0.27513371,0.93947482,0.00388640
-2.82441221,10.46777850,1.54266065,8.74532226,0.15735851,0.27994074,0.94047111,0.00388017
-2.81840920,10.49756311,1.54818102,8.76941161,0.15801686,0.28421312,0.93736657,0.00385808
-2.81240620,10.50954350,1.54655571,8.78147312,0.15982283,0.28789563,0.93029411,0.00382087
-2.80640320,10.50413339,1.53784171,8.78189181,0.16252882,0.29095577,0.91944670,0.00376952
-2.80040020,10.48218494,1.52223854,8.77137974,0.16591062,0.29338241,0.90506955,0.00370524
-2.79439720,10.44491390,1.50007812,8.75091573,0.16976782,0.29518402,0.88745115,0.00362938
-2.78839420,10.39381909,1.47181139,8.72168078,0.17392390,0.29638645,0.86691374,0.00354343
-2.78239120,10.33060073,1.43799219,8.68499265,0.17822634,0.29703046,0.84380344,0.00344894
-2.77638819,10.25708148,1.39925907,8.64224303,0.18254680,0.29716904,0.81848045,0.00334748
-2.77038519,10.17513375,1.35631560,8.59484002,0.18678141,0.29686465,0.79130972,0.00324062
-2.76438219,10.08661584,1.30990992,8.54415804,0.19085117,0.29618645,0.76265227,0.00312986
-2.75837919,9.99331882,1.26081411,8.49149685,0.19470254,0.29520755,0.73285751,0.00301659
-2.75237619,9.89692510,1.20980418,8.43805010,0.19830789,0.29400248,0.70225675,0.00290211
-2.74637319,9.79897852,1.15764109,8.38488359,0.20166595,0.29264472,0.67115792,0.00278756
-2.74037019,9.70086560,1.10505347,8.33292246,0.20480188,0.29120452,0.63984171,0.00267391
-2.73436718,9.60380611,1.05272243,8.28294619,0.20776693,0.28974693,0.60855900,0.00256199
-2.72836418,9.50885154,1.00126869,8.23558969,0.21063748,0.28833009,0.57752954,0.00245245
-2.72236118,9.41688905,0.95124243,8.19134888,0.21351326,0.28700377,0.54694180,0.00234576
-2.71635818,9.32864888,0.90311581,8.15058881,0.21651478,0.28580828,0.51695383,0.00224226
-2.71035518,9.24471312,0.85727825,8.11355273,0.21977968,0.28477355,0.48769489,0.00214214
-2.70435218,9.16552419,0.81403443,8.08037059,0.22345817,0.28391867,0.45926776,0.00204545
-2.69834917,9.09139162,0.77360479,8.05106614,0.22770752,0.28325165,0.43175137,0.00195216
-2.69234617,9.02249651,0.73612835,8.02556186,0.23268570,0.28276957,0.40520380,0.00186214
-2.68634317,8.95889336,0.70166757,8.00368165,0.23854438,0.28245910,0.37966529,0.00177521
-2.68034017,8.90050967,0.67021501,7.98515171,0.24542149,0.28229734,0.35516120,0.00169115
-2.67433717,8.84714411,0.64170143,7.96960021,0.25343371,0.28225311,0.33170481,0.00160972
-2.66833417,8.79846454,0.61600493,7.95655686,0.26266912,0.28228855,0.30929989,0.00153068
-2.66233117,8.75400727,0.59296098,7.94545364,0.27318051,0.28236109,0.28794300,0.00145379
-2.65632816,8.71317922,0.57237290,7.93562792,0.28497960,0.28242584,0.26762544,0.00137888
-2.65032516,8.67526458,0.55402248,7.92632945,0.29803257,0.28243814,0.24833499,0.00130580
-2.64432216,8.63943727,0.53768057,7.91673207,0.31225728,0.28235647,0.23005723,0.00123444
-2.63831916,8.60478028,0.52311727,7.90595125,0.32752238,0.28214547,0.21277675,0.00116477
-2.63231616,8.57031262,0.51011151,7.89306782,0.34364851,0.28177908,0.19647803,0.00109680
-2.62631316,8.53502381,0.49845982,7.87715798,0.36041177,0.28124358,0.18114622,0.00103061
-2.62031016,8.49791570,0.48798415,7.85732921,0.37754928,0.28054057,0.16676764,0.00096632
-2.61430715,8.45805033,0.47853843,7.83276109,0.39476693,0.27968965,0.15333029,0.00090412
-2.60830415,8.41460237,0.47001384,7.80274979,0.41174889,0.27873069,0.14082413,0.00084424
-2.60230115,8.36691400,0.46234265,7.76675442,0.42816867,0.27772556,0.12924129,0.00078693
