energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
0.11705853,6.50768543,0.23436618,1.38811914,0.00483243,0.03353801,0.12528062,0.73129977,2.19670992,4.49220220
0.12306153,6.67521956,0.24041564,1.40737589,0.00487049,0.03358842,0.12636784,0.74660430,2.22716768,4.64949448
0.12906453,6.81877239,0.24533008,1.41946848,0.00488212,0.03350320,0.12686664,0.75816878,2.25039953,4.79542670
0.13506753,6.93650855,0.24905609,1.42436348,0.00486594,0.03329196,0.12679253,0.76588887,2.26607629,4.92789384
0.14107054,7.02714229,0.25156475,1.42218651,0.00482160,0.03296870,0.12617419,0.76974219,2.27405211,5.04505333
0.14707354,7.08996850,0.25285254,1.41322366,0.00474975,0.03255152,0.12505331,0.76978955,2.27435598,5.14536178
0.15307654,7.12487902,0.25294168,1.39791875,0.00465194,0.03206239,0.12348407,0.76617390,2.26717974,5.22760443
0.15907954,7.13236426,0.25187973,1.37686637,0.00453059,0.03152674,0.12153233,0.75911716,2.25286333,5.29091683
0.16508254,7.11349990,0.24973865,1.35080078,0.00438886,0.03097299,0.11927448,0.74891486,2.23187798,5.33479865
0.17108554,7.06991941,0.24661325,1.32058075,0.00423053,0.03043204,0.11679600,0.73592898,2.20480802,5.35911964
0.17708854,7.00377314,0.24261908,1.28717069,0.00405988,0.02993665,0.11418976,0.72057902,2.17233211,5.36411802
0.18309155,6.91767514,0.23788994,1.25161842,0.00388156,0.02952075,0.11155391,0.70333176,2.13520432,5.35039154
0.18909455,6.81463908,0.23257491,1.21503008,0.00370045,0.02921871,0.10898969,0.68468988,2.09423572,5.31888163
0.19509755,6.69800481,0.22683507,1.17854265,0.00352149,0.02906450,0.10659886,0.66517982,2.05027664,5.27085117
0.20110055,6.57135722,0.22083997,1.14329501,0.00334959,0.02909083,0.10448110,0.64533909,2.00419995,5.20785605
0.20710355,6.43843910,0.21476392,1.11039789,0.00318947,0.02932827,0.10273119,0.62570357,1.95688527,5.13171120
0.21310655,6.30305977,0.20878214,1.08090387,0.00304559,0.02980428,0.10143623,0.60679469,1.90920409,5.04445121
0.21910955,6.16900139,0.20306680,1.05577793,0.00292198,0.03054233,0.10067287,0.58910721,1.86200571,4.94828624
0.22511256,6.03992492,0.19778318,1.03586971,0.00282224,0.03156096,0.10050471,0.57309745,1.81610369,4.84555340
0.23111556,5.91927764,0.19308577,1.02188802,0.00274941,0.03287299,0.10097988,0.55917254,1.77226271,4.73866454
0.23711856,5.81020437,0.18911457,1.01437871,0.00270594,0.03448469,0.10212904,0.54768061,1.73118572,4.63005088
0.24312156,5.71546460,0.18599157,1.01370649,0.00269368,0.03639522,0.10396373,0.53890242,1.69350130,4.52210565
0.24912456,5.63735775,0.18381755,1.02004157,0.00271381,0.03859615,0.10647530,0.53304435,1.65975129,4.41712579
0.25512756,5.57765875,0.18266915,1.03335154,0.00276691,0.04107117,0.10963439,0.53023319,1.63037901,4.31725414
0.26113057,5.53756622,0.18259654,1.05339917,0.00285288,0.04379605,0.11339114,0.53051271,1.60571829,4.22442364
0.26713357,5.51766517,0.18362145,1.07974633,0.00297104,0.04673885,0.11767605,0.53384225,1.58598385,4.14030536
0.27313657,5.51790613,0.18573600,1.11176406,0.00312009,0.04986038,0.12240154,0.54009739,1.57126354,4.06626210
0.27913957,5.53760203,0.18890210,1.14864898,0.00329822,0.05311496,0.12746430,0.54907288,1.56151300,4.00330930
0.28514257,5.57544381,0.19305172,1.18944535,0.00350307,0.05645138,0.13274818,0.56048767,1.55655342,3.95208518
0.29114557,5.62953499,0.19808795,1.23307251,0.00373185,0.05981415,0.13812772,0.57399217,1.55607269,3.91283127
0.29714857,5.69744492,0.20388689,1.27835678,0.00398135,0.06314498,0.14347212,0.58917755,1.55963053,3.88538476
0.30315158,5.77627953,0.21030040,1.32406689,0.00424800,0.06638441,0.14864952,0.60558685,1.56666773,3.86918320
0.30915458,5.86276777,0.21715970,1.36895166,0.00452797,0.06947351,0.15353148,0.62272769,1.57651946,3.86328201
0.31515758,5.95336102,0.22427960,1.41177877,0.00481716,0.07235569,0.15799739,0.64008622,1.58843256,3.86638432
0.32116058,6.04434244,0.23146345,1.45137309,0.00511133,0.07497850,0.16193875,0.65714190,1.60158628,3.87688256
0.32716358,6.13194225,0.23850850,1.48665329,0.00540613,0.07729525,0.16526306,0.67338255,1.61511590,3.89291030
0.33316658,6.21245515,0.24521155,1.51666523,0.00569717,0.07926661,0.16789720,0.68831937,1.62813840,3.91240279
0.33916958,6.28235536,0.25137480,1.54061093,0.00598011,0.08086186,0.16979004,0.70150121,1.63977915,3.93316395
0.34517259,6.33840527,0.25681147,1.55787207,0.00625068,0.08205991,0.17091443,0.71252774,1.64919870,3.95293740
0.35117559,6.37775375,0.26135124,1.56802713,0.00650482,0.08285002,0.17126812,0.72106102,1.65561854,3.96947916
0.35717859,6.39802065,0.26484509,1.57086154,0.00673869,0.08323214,0.17087390,0.72683501,1.65834478,3.98062927
0.36318159,6.39736471,0.26716955,1.56637072,0.00694877,0.08321686,0.16977874,0.72966287,1.65678886,3.98437997
0.36918459,6.37453289,0.26823001,1.55475587,0.00713189,0.08282502,0.16805210,0.72944167,1.65048450,3.97893823
0.37518759,6.32888986,0.26796320,1.53641303,0.00728533,0.08208701,0.16578344,0.72615453,1.63910024,3.96278046
0.38119060,6.26042746,0.26633859,1.51191596,0.00740688,0.08104166,0.16307900,0.71987017,1.62244728,3.93469813
0.38719360,6.16975469,0.26335873,1.48199383,0.00749484,0.07973497,0.16005812,0.71074000,1.60048236,3.89383276
0.39319660,6.05806957,0.25905863,1.44750479,0.00754811,0.07821860,0.15684918,0.69899297,1.57330580,3.83969980
0.39919960,5.92711496,0.25350413,1.40940669,0.00756620,0.07654819,0.15358536,0.68492848,1.54115503,3.77220099
0.40520260,5.77912100,0.24678945,1.36872630,0.00754928,0.07478165,0.15040044,0.66890784,1.50439397,3.69162532
0.41120560,5.61673702,0.23903395,1.32652842,0.00749815,0.07297749,0.14742479,0.65134457,1.46349901,3.59863896
0.41720860,5.44295630,0.23037842,1.28388598,0.00741426,0.07119313,0.14478173,0.63269399,1.41904228,3.49426522
0.42321161,5.26103658,0.22098086,1.24185261,0.00729970,0.06948346,0.14258448,0.61344268,1.37167304,3.37985529
0.42921461,5.07441967,0.21101212,1.20143823,0.00715715,0.06789948,0.14093363,0.59409800,1.32209803,3.25705124
0.43521761,4.88665271,0.20065141,1.16358889,0.00698986,0.06648723,0.13991552,0.57517817,1.27106155,3.12774262
0.44122061,4.70131349,0.19008198,1.12917095,0.00680159,0.06528698,0.13960120,0.55720313,1.21932623,2.99401809
0.44722361,4.52194173,0.17948696,1.09896006,0.00659652,0.06433267,0.14004638,0.54068635,1.16765483,2.85811359
0.45322661,4.35197762,0.16904558,1.07363502,0.00637923,0.06365158,0.14129197,0.52612772,1.11679405,2.72235864
0.45922961,4.19470845,0.15892982,1.05377592,0.00615455,0.06326435,0.14336543,0.51400755,1.06746030,2.58912190
0.46523262,4.05322362,0.14930150,1.03986649,0.00592754,0.06318517,0.14628264,0.50478161,1.02032821,2.46075756
0.47123562,3.93037774,0.14030994,1.03229968,0.00570337,0.06342217,0.15005029,0.49887709,0.97602152,2.33955359
0.47723862,3.82876144,0.13209004,1.03138584,0.00548722,0.06397803,0.15466843,0.49668925,0.93510670,2.22768293
0.48324162,3.75067873,0.12476091,1.03736254,0.00528423,0.06485063,0.16013337,0.49857870,0.89808900,2.12715844
0.48924462,3.69813013,0.11842490,1.05040520,0.00509939,0.06603388,0.16644031,0.50486881,0.86541060,2.03979253
0.49524762,3.67280014,0.11316705,1.07063749,0.00493745,0.06751846,0.17358589,0.51584340,0.83745070,1.96716184
0.50125063,3.67604806,0.10905482,1.09814083,0.00480288,0.06929267,0.18157033,0.53174413,0.81452697,1.91057766
0.50725363,3.70890103,0.10613815,1.13296218,0.00469976,0.07134314,0.19039900,0.55276775,0.79689794,1.87106223
0.51325663,3.77204844,0.10444965,1.17511956,0.00463176,0.07365554,0.20008341,0.57906295,0.78476599,1.84933132
0.51925963,3.86583713,0.10400503,1.22460501,0.00460201,0.07621511,0.21064140,0.61072685,0.77828040,1.84578309
0.52526263,3.99026700,0.10480356,1.28138465,0.00461312,0.07900716,0.22209667,0.64780119,0.77754003,1.86049328
0.53126563,4.14498704,0.10682863,1.34539600,0.00466707,0.08201735,0.23447739,0.69026826,0.78259549,1.89321671
0.53726863,4.32929204,0.11004842,1.41654263,0.00476522,0.08523195,0.24781426,0.73804687,0.79345045,1.94339484
0.54327164,4.54212041,0.11441650,1.49468654,0.00490818,0.08863788,0.26213770,0.79098848,0.81006192,2.01016928
0.54927464,4.78205389,0.11987262,1.57963890,0.00509588,0.09222267,0.27747470,0.84887387,0.83233965,2.09240080
0.55527764,5.04732001,0.12634338,1.67114954,0.00532746,0.09597435,0.29384513,0.91141056,0.86014455,2.18869356
0.56128064,5.33579808,0.13374317,1.76889612,0.00560128,0.09988117,0.31125784,0.97823127,0.89328641,2.29742396
0.56728364,5.64502979,0.14197501,1.87247354,0.00591491,0.10393128,0.32970681,1.04889379,0.93152116,2.41677372
0.57328664,5.97223505,0.15093165,1.98138449,0.00626514,0.10811235,0.34916729,1.12288239,0.97454804,2.54476635
0.57928964,6.31433388,0.16049670,2.09503170,0.00664799,0.11241113,0.36959245,1.19961104,1.02200704,2.67930648
0.58529265,6.66797482,0.17054599,2.21271256,0.00705873,0.11681295,0.39091042,1.27842850,1.07347700,2.81822121
0.59129565,7.02957007,0.18094906,2.33361670,0.00749198,0.12130120,0.41302211,1.35862543,1.12847492,2.95930265
0.59729865,7.39533745,0.19157079,2.45682692,0.00794174,0.12585685,0.43579984,1.43944342,1.18645674,3.10035094
0.60330165,7.76134903,0.20227328,2.58132377,0.00840150,0.13045794,0.45908695,1.52008592,1.24682006,3.23921671
0.60930465,8.12358573,0.21291780,2.70599400,0.00886435,0.13507914,0.48269841,1.59973088,1.30890903,3.37384227
0.61530765,8.47799755,0.22336696,2.82964289,0.00932315,0.13969135,0.50642262,1.67754489,1.37202161,3.50230066
0.62131066,8.82056818,0.23348690,2.95101037,0.00977061,0.14426145,0.53002414,1.75269850,1.43541930,3.62283176
0.62731366,9.14738305,0.24314963,3.06879071,0.01019952,0.14875216,0.55324770,1.82438252,1.49833924,3.73387470
0.63331666,9.45469938,0.25223532,3.18165547,0.01060289,0.15312204,0.57582296,1.89182471,1.56000862,3.83409585
0.63931966,9.73901685,0.26063460,3.28827918,0.01097412,0.15732578,0.59747036,1.95430662,1.61966082,3.92241186
0.64532266,9.99714697,0.26825074,3.38736708,0.01130718,0.16131460,0.61790751,2.01118004,1.67655306,3.99800702
0.65132566,10.22627955,0.27500160,3.47768437,0.01159679,0.16503700,0.63685619,2.06188265,1.72998484,4.06034459
0.65732866,10.42404414,0.28082145,3.55808594,0.01183856,0.16843966,0.65404962,2.10595230,1.77931636,4.10917168
0.66333167,10.58856439,0.28566234,3.62754578,0.01202908,0.17146871,0.66923978,2.14303951,1.82398639,4.14451733
0.66933467,10.71850336,0.28949519,3.68518499,0.01216612,0.17407106,0.68220456,2.17291769,1.86352844,4.16668366
0.67533767,10.81309762,0.29231034,3.73029748,0.01224859,0.17619603,0.69275434,2.19549059,1.89758469,4.17623012
0.68134067,10.87217839,0.29411768,3.76237209,0.01227668,0.17779702,0.70073791,2.21079664,1.92591670,4.17395084
0.68734367,10.89617794,0.29494621,3.78111037,0.01225179,0.17883331,0.70604734,2.21900974,1.94841231,4.16084553
0.69334667,10.88612016,0.29484305,3.78643895,0.01217651,0.17927169,0.70862168,2.22043636,1.96508817,4.13808448
0.69934967,10.84359447,0.29387188,3.77851582,0.01205456,0.17908815,0.70844919,2.21550876,1.97608755,4.10696841
0.70535268,10.77071285,0.29211096,3.75772981,0.01189067,0.17826915,0.70556811,2.20477424,1.98167335,4.06888412
0.71135568,10.67005071,0.28965055,3.72469318,0.01169039,0.17681277,0.70006577,2.18888071,1.98221634,4.02525745
0.71735868,10.54457271,0.28659011,3.68022698,0.01145996,0.17472935,0.69207615,2.16855881,1.97817914,3.97750477
0.72336168,10.39754565,0.28303509,3.62533969,0.01120606,0.17204180,0.68177585,2.14460094,1.97009637,3.92698487
0.72936468,10.23244123,0.27909360,3.56119959,0.01093562,0.16878539,0.66937869,2.11783808,1.95855206,3.87495293
0.73536768,10.05283204,0.27487307,3.48910167,0.01065557,0.16500702,0.65512908,2.08911484,1.94415507,3.82251845
0.74137069,9.86228457,0.27047701,3.41043043,0.01037260,0.16076414,0.63929447,2.05926385,1.92751386,3.77060895
0.74737369,9.66425367,0.26600189,3.32661979,0.01009295,0.15612312,0.62215715,2.02908038,1.90921177,3.71994096
0.75337669,9.46198251,0.26153458,3.23911163,0.00982219,0.15115728,0.60400574,1.99929803,1.88978390,3.67099990
0.75937969,9.25841231,0.25715002,3.14931478,0.00956505,0.14594474,0.58512671,1.97056663,1.86969688,3.62402967
0.76538269,9.05610556,0.25290959,3.05856584,0.00932529,0.14056595,0.56579627,1.94343316,1.84933231,3.57903281
0.77138569,8.85718583,0.24885998,2.96809353,0.00910556,0.13510121,0.54627298,1.91832637,1.82897475,3.53578111
0.77738869,8.66329661,0.24503272,2.87898791,0.00890733,0.12962827,0.52679132,1.89554589,1.80880468,3.49383661
0.78339170,8.47558056,0.24144428,2.79217557,0.00873093,0.12422004,0.50755644,1.87525607,1.78889674,3.45258173
0.78939470,8.29467953,0.23809675,2.70840166,0.00857553,0.11894253,0.48874030,1.85748491,1.76922300,3.41125756
0.79539770,8.12075482,0.23497898,2.62821928,0.00843924,0.11385321,0.47047924,1.84212790,1.74966114,3.36900810
0.80140070,7.95352607,0.23206816,2.55198636,0.00831921,0.10899967,0.45287310,1.82895672,1.73000673,3.32492872
0.80740370,7.79232623,0.22933170,2.47986992,0.00821181,0.10441883,0.43598563,1.81763213,1.70998890,3.27811617
0.81340670,7.63616974,0.22672926,2.41185705,0.00811280,0.10013653,0.41984644,1.80772066,1.68928849,3.22771805
0.81940970,7.48382996,0.22421493,2.34777209,0.00801753,0.09616764,0.40445388,1.79871420,1.66755750,3.17297919
0.82541271,7.33392227,0.22173935,2.28729876,0.00792118,0.09251657,0.38977913,1.79005165,1.64443899,3.11328296
0.83141571,7.18498880,0.21925171,2.23000624,0.00781894,0.08917817,0.37577079,1.78114185,1.61958629,3.04818560
0.83741871,7.03558100,0.21670170,2.17537788,0.00770626,0.08613893,0.36236016,1.77138672,1.59268066,2.97744225
0.84342171,6.88433685,0.21404110,2.12284122,0.00757901,0.08337849,0.34946660,1.76020388,1.56344675,2.90102383
0.84942471,6.73004978,0.21122524,2.07179827,0.00743366,0.08087128,0.33700306,1.74704787,1.53166524,2.81912416
0.85542771,6.57172701,0.20821419,2.02165457,0.00726742,0.07858819,0.32488122,1.73142935,1.49718236,2.73215769
0.86143072,6.40863588,0.20497371,1.97184628,0.00707834,0.07649832,0.31301644,1.71293162,1.45991615,2.64074823
0.86743372,6.24033719,0.20147605,1.92186435,0.00686534,0.07457065,0.30133197,1.69122418,1.41985947,2.54570974
0.87343672,6.06670522,0.19770048,1.87127494,0.00662828,0.07277551,0.28976266,1.66607278,1.37707999,2.44802049
0.87943972,5.88793490,0.19363379,1.81973581,0.00636789,0.07108591,0.27825780,1.63734604,1.33171754,2.34879202
0.88544272,5.70453659,0.18927059,1.76700819,0.00608575,0.06947863,0.26678330,1.60501846,1.28397913,2.24923466
0.89144572,5.51731979,0.18461354,1.71296403,0.00578415,0.06793502,0.25532298,1.56916986,1.23413223,2.15062105
0.89744872,5.32736698,0.17967347,1.65758870,0.00546605,0.06644153,0.24387909,1.52998155,1.18249661,2.05424932
0.90345173,5.13599908,0.17446944,1.60097926,0.00513488,0.06498998,0.23247214,1.48772936,1.12943543,1.96140719
0.90945473,4.94473406,0.16902864,1.54333857,0.00479442,0.06357753,0.22113999,1.44277388,1.07534570,1.87333827
0.91545773,4.75524028,0.16338615,1.48496568,0.00444867,0.06220638,0.20993638,1.39554840,1.02064864,1.79121115
0.92146073,4.56928596,0.15758457,1.42624303,0.00410165,0.06088331,0.19892882,1.34654481,0.96578017,1.71609220
0.92746373,4.38868633,0.15167340,1.36762087,0.00375733,0.05961893,0.18819617,1.29629812,0.91118157,1.64892225
0.93346673,4.21524970,0.14570824,1.30959970,0.00341945,0.05842683,0.17782573,1.24537000,0.85729071,1.59049730
0.93946973,4.05072386,0.13974966,1.25271122,0.00309144,0.05732263,0.16791013,1.19433189,0.80453364,1.54145332
0.94547274,3.89674409,0.13386193,1.19749853,0.00277633,0.05632290,0.15854406,1.14374822,0.75331682,1.50225486
0.95147574,3.75478382,0.12811140,1.14449634,0.00247670,0.05544409,0.14982084,1.09416030,0.70401989,1.47318733
0.95747874,3.62610947,0.12256472,1.09421161,0.00219461,0.05470150,0.14182907,1.04607129,0.65698908,1.45435265
0.96348174,3.51174026,0.11728690,1.04710556,0.00193164,0.05410826,0.13464933,0.99993287,0.61253127,1.44566808
0.96948474,3.41241452,0.11233925,1.00357738,0.00168884,0.05367443,0.12835113,0.95613395,0.57090881,1.44686806
0.97548774,3.32856321,0.10777728,0.96395039,0.00146680,0.05340622,0.12299007,0.91499169,0.53233513,1.45750887
0.98149075,3.26029194,0.10364873,0.92846087,0.00126564,0.05330544,0.11860543,0.87674539,0.49697130,1.47697626
0.98749375,3.20737210,0.09999171,0.89725021,0.00108510,0.05336901,0.11521815,0.84155309,0.46492367,1.50449597
0.99349675,3.16924191,0.09683312,0.87036036,0.00092458,0.05358880,0.11282937,0.80949128,0.43624268,1.53914719
0.99949975,3.14501777,0.09418745,0.84773294,0.00078321,0.05395163,0.11141954,0.78055748,0.41092296,1.57987927
1.00550275,3.13351599,0.09205597,0.82921201,0.00065990,0.05443946,0.11094820,0.75467575,0.38890482,1.62553147
1.01150575,3.13328482,0.09042644,0.81455024,0.00055342,0.05502988,0.11135436,0.73170476,0.37007731,1.67485610
1.01750875,3.14264626,0.08927331,0.80341859,0.00046244,0.05569673,0.11255761,0.71144817,0.35428259,1.72654462
1.02351176,3.15974658,0.08855858,0.79541888,0.00038560,0.05641090,0.11445996,0.69366698,0.34132187,1.77925676
1.02951476,3.18261452,0.08823300,0.79009899,0.00032155,0.05714135,0.11694821,0.67809325,0.33096257,1.83165210
1.03551776,3.20922531,0.08823795,0.78697010,0.00026899,0.05785616,0.11989703,0.66444478,0.32294670,1.88242357
1.04152076,3.23756865,0.08850764,0.78552536,0.00022670,0.05852375,0.12317246,0.65244011,0.31700003,1.93033210
1.04752376,3.26571835,0.08897161,0.78525937,0.00019357,0.05911403,0.12663586,0.64181339,0.31284200,1.97424146
1.05352676,3.29190121,0.08955756,0.78568767,0.00016862,0.05959960,0.13014808,0.63232835,0.31019568,2.01315217
1.05952976,3.31456244,0.09019421,0.78636551,0.00015101,0.05995689,0.13357380,0.62379108,0.30879780,2.04623315
1.06553277,3.33242508,0.09081409,0.78690531,0.00014005,0.06016712,0.13678574,0.61606094,0.30840804,2.07284999
1.07153577,3.34454083,0.09135622,0.78699185,0.00013518,0.06021715,0.13966875,0.60905916,0.30881749,2.09258833
1.07753877,3.35032992,0.09176850,0.78639482,0.00013601,0.06010012,0.14212339,0.60277494,0.30985576,2.10527117
1.08354177,3.34960802,0.09200963,0.78497802,0.00014225,0.05981582,0.14406910,0.59726852,0.31139639,2.11096900
1.08954477,3.34259852,0.09205057,0.78270483,0.00015377,0.05937086,0.14544657,0.59267122,0.31336036,2.11000192
1.09554777,3.32992912,0.09187543,0.77963960,0.00017054,0.05877848,0.14621938,0.58918232,0.31571739,2.10293293
1.10155078,3.31261238,0.09148174,0.77594491,0.00019260,0.05805816,0.14637472,0.58706278,0.31848512,2.09055242
1.10755378,3.29201011,0.09088003,0.77187464,0.00022011,0.05723491,0.14592328,0.58662603,0.32172588,2.07385367
1.11355678,3.26978294,0.09009292,0.76776306,0.00025323,0.05633835,0.14489810,0.58822603,0.32554141,2.05400021
1.11955978,3.24782630,0.08915357,0.76401034,0.00029221,0.05540156,0.14335261,0.59224308,0.33006555,2.03228567
1.12556278,3.22819530,0.08810366,0.76106499,0.00033726,0.05445977,0.14135793,0.59906774,0.33545539,2.01008773
1.13156578,3.21302125,0.08699099,0.75940389,0.00038860,0.05354891,0.13899939,0.60908362,0.34188100,1.98881766
1.13756878,3.20442323,0.08586688,0.75951079,0.00044640,0.05270419,0.13637259,0.62264955,0.34951451,1.96986758
1.14357179,3.20441825,0.08478338,0.76185403,0.00051075,0.05195858,0.13357912,0.64008192,0.35851879,1.95455742
1.14957479,3.21483393,0.08379050,0.76686452,0.00058167,0.05134146,0.13072213,0.66163791,0.36903644,1.94408397
1.15557779,3.23722741,0.08293360,0.77491497,0.00065906,0.05087736,0.12790187,0.68750032,0.38117953,1.93947413
1.16158079,3.27281418,0.08225107,0.78630108,0.00074268,0.05058490,0.12521156,0.71776472,0.39502061,1.94154451
1.16758379,3.32240993,0.08177233,0.80122576,0.00083214,0.05047598,0.12273363,0.75242949,0.41058551,1.95086915
1.17358679,3.38638812,0.08151635,0.81978693,0.00092690,0.05055527,0.12053646,0.79138926,0.42784816,1.96775684
1.17958979,3.46465528,0.08149067,0.84196947,0.00102625,0.05081993,0.11867193,0.83443214,0.44672787,1.99223904
1.18559280,3.55664503,0.08169098,0.86764178,0.00112930,0.05125971,0.11717364,0.88124087,0.46708904,2.02406897
1.19159580,3.66133111,0.08210128,0.89655694,0.00123499,0.05185734,0.11605607,0.93139803,0.48874344,2.06273183
1.19759880,3.77725885,0.08269457,0.92835860,0.00134213,0.05258918,0.11531447,0.98439502,0.51145501,2.10746561
1.20360180,3.90259340,0.08343408,0.96259113,0.00144937,0.05342613,0.11492567,1.03964453,0.53494665,2.15729141
1.20960480,4.03518241,0.08427489,0.99871376,0.00155527,0.05433473,0.11484960,1.09649597,0.55890907,2.21105177
1.21560780,4.17263024,0.08516585,1.03611784,0.00165831,0.05527847,0.11503149,1.15425319,0.58301089,2.26745510
1.22161081,4.31237996,0.08605182,1.07414659,0.00175692,0.05621911,0.11540462,1.21219380,0.60690965,2.32512406
1.22761381,4.45179955,0.08687598,1.11211638,0.00184953,0.05711811,0.11589349,1.26958907,0.63026314,2.38264552
1.23361681,4.58826805,0.08758216,1.14933858,0.00193461,0.05793792,0.11641718,1.32572374,0.65274044,2.43861988
1.23961981,4.71925808,0.08811705,1.18514100,0.00201072,0.05864333,0.11689285,1.37991484,0.67403217,2.49170730
1.24562281,4.84241100,0.08843228,1.21888810,0.00207654,0.05920250,0.11723920,1.43152876,0.69385939,2.54066913
1.25162581,4.95560194,0.08848619,1.24999912,0.00213093,0.05958799,0.11737967,1.47999596,0.71198079,2.58440260
1.25762881,5.05699211,0.08824521,1.27796341,0.00217293,0.05977740,0.11724532,1.52482287,0.72819789,2.62196776
1.26363182,5.14506718,0.08768498,1.30235259,0.00220184,0.05975397,0.11677728,1.56560076,0.74235803,2.65260582
1.26963482,5.21866083,0.08679097,1.32282910,0.00221719,0.05950673,0.11592862,1.60201134,0.75435508,2.67574858
1.27563782,5.27696383,0.08555872,1.33915117,0.00221878,0.05903064,0.11466572,1.63382942,0.76412814,2.69101947
1.28164082,5.31951962,0.08399374,1.35117423,0.00220671,0.05832635,0.11296896,1.66092278,0.77165823,2.69822669
1.28764382,5.34620812,0.08211101,1.35884908,0.00218132,0.05739989,0.11083286,1.68324978,0.77696356,2.69734980
1.29364682,5.35722009,0.07993423,1.36221725,0.00214323,0.05626216,0.10826562,1.70085515,0.78009353,2.68852109
1.29964982,5.35302475,0.07749484,1.36140411,0.00209326,0.05492835,0.10528817,1.71386473,0.78112231,2.67200360
1.30565283,5.33433339,0.07483088,1.35661030,0.00203249,0.05341729,0.10193284,1.72247954,0.78014208,2.64816730
1.31165583,5.30206198,0.07198575,1.34810221,0.00196213,0.05175077,0.09824160,1.72696990,0.77725686,2.61746551
1.31765883,5.25729510,0.06900696,1.33620202,0.00188355,0.04995287,0.09426420,1.72766996,0.77257703,2.58041283
1.32366183,5.20125357,0.06594498,1.32127791,0.00179821,0.04804940,0.09005608,1.72497287,0.76621511,2.53756615
1.32966483,5.13526718,0.06285206,1.30373485,0.00170761,0.04606734,0.08567637,1.71932681,0.75828303,2.48950970
1.33566783,5.06075360,0.05978134,1.28400624,0.00161328,0.04403445,0.08118588,1.71123176,0.74889101,2.43684479
1.34167084,4.97920358,0.05678604,1.26254662,0.00151673,0.04197891,0.07664539,1.70123675,0.73814803,2.38018442
1.34767384,4.89217212,0.05391880,1.23982543,0.00141942,0.03992912,0.07211402,1.68993725,0.72616390,2.32015267
1.35367684,4.80127450,0.05123128,1.21632162,0.00132271,0.03791359,0.06764806,1.67797220,0.71305265,2.25738835
1.35967984,4.70818571,0.04877386,1.19251910,0.00122787,0.03596088,0.06329999,1.66602007,0.69893682,2.19255185
1.36568284,4.61464136,0.04659552,1.16890240,0.00113605,0.03409970,0.05911789,1.65479350,0.68395240,2.12633433
1.37168584,4.52243808,0.04474379,1.14595258,0.00104829,0.03235891,0.05514513,1.64503195,0.66825393,2.05946781
1.37768884,4.43343138,0.04326477,1.12414271,0.00096549,0.03076771,0.05142035,1.63749196,0.65201918,1.99273471
1.38369185,4.34952925,0.04220319,1.10393297,0.00088843,0.02935565,0.04797768,1.63293496,0.63545317,1.92697586
1.38969485,4.27267986,0.04160244,1.08576483,0.00081778,0.02815277,0.04484713,1.63211249,0.61879095,1.86309526
1.39569785,4.20485259,0.04150454,1.07005456,0.00075411,0.02718956,0.04205502,1.63574909,0.60229890,1.80206105
1.40170085,4.14801171,0.04194997,1.05718583,0.00069790,0.02649689,0.03962461,1.64452341,0.58627429,1.74490148
1.40770385,4.10408303,0.04297745,1.04750177,0.00064956,0.02610583,0.03757653,1.65904802,0.57104294,1.69269563
1.41370685,4.07491418,0.04462347,1.04129662,0.00060944,0.02604739,0.03592921,1.67984895,0.55695496,1.64655866
1.41970985,4.06222964,0.04692172,1.03880741,0.00057785,0.02635205,0.03469924,1.70734574,0.54437865,1.60762152
1.42571286,4.06758245,0.04990234,1.04020619,0.00055505,0.02704924,0.03390140,1.74183309,0.53369272,1.57700588
1.43171586,4.09230421,0.05359097,1.04559307,0.00054131,0.02816664,0.03354863,1.78346506,0.52527698,1.55579472
1.43771886,4.13745591,0.05800773,1.05499082,0.00053685,0.02972939,0.03365179,1.83224276,0.51950204,1.54499967
1.44372186,4.20378153,0.06316604,1.06834118,0.00054189,0.03175916,0.03421909,1.88800613,0.51671818,1.54552633
1.44972486,4.29166657,0.06907136,1.08550336,0.00055661,0.03427313,0.03525555,1.95043059,0.51724383,1.55813879
1.45572786,4.40110355,0.07571998,1.10625486,0.00058117,0.03728296,0.03676214,2.01902853,0.52135420,1.58342482
1.46173087,4.53166599,0.08309774,1.13029479,0.00061569,0.04079367,0.03873494,2.09315602,0.52927034,1.62176325
1.46773387,4.68249207,0.09117898,1.15724941,0.00066023,0.04480261,0.04116425,2.17202411,0.54114904,1.67329495
1.47373687,4.85227909,0.09992548,1.18667999,0.00071476,0.04929841,0.04403366,2.25471460,0.55707401,1.73789885
1.47973987,5.03928890,0.10928578,1.21809230,0.00077918,0.05426017,0.04731934,2.34019933,0.57704864,1.81517419
1.48574287,5.24136468,0.11919467,1.25094770,0.00085328,0.05965674,0.05098935,2.42736224,0.60099064,1.90443027
1.49174587,5.45595864,0.12957305,1.28467503,0.00093669,0.06544626,0.05500332,2.51502335,0.62872871,2.00468450
1.49774887,5.68017024,0.14032818,1.31868297,0.00102891,0.07157603,0.05931224,2.60196357,0.66000166,2.11466940
1.50375188,5.91079401,0.15135430,1.35237236,0.00112928,0.07798264,0.06385873,2.68694955,0.69445989,2.23284893
