energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
0.28514257,1.88917584,0.00781695,0.04672201,0.23480997,0.98635956,0.07790524,0.10179077,0.20196534,0.70775245
0.29114557,1.81948418,0.00722485,0.04508349,0.22570129,0.93709218,0.07274196,0.09963990,0.19892151,0.69573000
0.29714857,1.75868051,0.00673233,0.04389330,0.21776117,0.89067840,0.06806479,0.09786179,0.19727446,0.68824071
0.30315158,1.70734844,0.00633816,0.04317927,0.21103344,0.84750362,0.06391148,0.09649712,0.19707336,0.68538598
0.30915458,1.66594471,0.00604124,0.04296178,0.20554581,0.80789476,0.06031192,0.09558391,0.19835574,0.68721744
0.31515758,1.63478992,0.00584046,0.04325380,0.20130836,0.77211633,0.05728788,0.09515666,0.20114579,0.69373271
0.32116058,1.61406224,0.00573477,0.04406102,0.19831255,0.74036797,0.05485294,0.09524566,0.20545303,0.70487258
0.32716358,1.60379457,0.00572295,0.04538219,0.19653067,0.71278349,0.05301250,0.09587640,0.21127135,0.72051964
0.33316658,1.60387524,0.00580360,0.04720947,0.19591603,0.68943141,0.05176397,0.09706900,0.21857852,0.74049875
0.33916958,1.61405219,0.00597492,0.04952891,0.19640368,0.67031701,0.05109710,0.09883782,0.22733615,0.76457936
0.34517259,1.63394057,0.00623466,0.05232091,0.19791183,0.65538563,0.05099434,0.10119113,0.23749014,0.79247948
0.35117559,1.66303333,0.00657992,0.05556078,0.20034387,0.64452721,0.05143135,0.10413090,0.24897157,0.82387134
0.35717859,1.70071423,0.00700709,0.05921913,0.20359092,0.63758173,0.05237757,0.10765261,0.26169796,0.85838832
0.36318159,1.74627269,0.00751172,0.06326239,0.20753486,0.63434532,0.05379678,0.11174518,0.27557475,0.89563275
0.36918459,1.79891962,0.00808846,0.06765314,0.21205162,0.63457675,0.05564774,0.11639089,0.29049688,0.93518418
0.37518759,1.85780343,0.00873103,0.07235046,0.21701469,0.63800405,0.05788484,0.12156528,0.30635045,0.97660764
0.38119060,1.92202540,0.00943224,0.07731017,0.22229855,0.64433078,0.06045863,0.12723711,0.32301407,1.01946134
0.38719360,1.99065375,0.01018400,0.08248497,0.22778196,0.65324198,0.06331654,0.13336822,0.34036009,1.06330337
0.39319660,2.06273562,0.01097743,0.08782459,0.23335093,0.66440924,0.06640336,0.13991335,0.35825533,1.10769704
0.39919960,2.13730683,0.01180297,0.09327584,0.23890116,0.67749498,0.06966185,0.14682000,0.37656145,1.15221466
0.40520260,2.21339893,0.01265053,0.09878271,0.24433991,0.69215580,0.07303331,0.15402816,0.39513490,1.19643951
0.41120560,2.29004385,0.01350970,0.10428642,0.24958720,0.70804486,0.07645811,0.16147023,0.41382640,1.23996616
0.41720860,2.36627639,0.01436992,0.10972557,0.25457625,0.72481346,0.07987627,0.16907084,0.43248028,1.28239925
0.42321161,2.44113503,0.01522076,0.11503645,0.25925328,0.74211192,0.08322803,0.17674696,0.45093349,1.32335119
0.42921461,2.51366197,0.01605206,0.12015334,0.26357666,0.75959009,0.08645454,0.18440805,0.46901486,1.36243907
0.43521761,2.58290310,0.01685422,0.12500914,0.26751543,0.77689773,0.08949849,0.19195666,0.48654445,1.39928153
0.44122061,2.64790897,0.01761834,0.12953612,0.27104745,0.79368509,0.09230487,0.19928918,0.50333345,1.43349609
0.44722361,2.70773756,0.01833644,0.13366686,0.27415730,0.80960391,0.09482179,0.20629706,0.51918476,1.46469756
0.45322661,2.76145965,0.01900153,0.13733548,0.27683407,0.82430926,0.09700128,0.21286839,0.53389438,1.49249814
0.45922961,2.80816746,0.01960771,0.14047896,0.27906916,0.83746225,0.09880021,0.21888996,0.54725381,1.51650953
0.46523262,2.84698678,0.02015024,0.14303870,0.28085444,0.84873388,0.10018114,0.22424954,0.55905344,1.53634749
0.47123562,2.87709261,0.02062551,0.14496214,0.28218072,0.85780993,0.10111321,0.22883871,0.56908698,1.55163884
0.47723862,2.89772818,0.02103098,0.14620442,0.28303680,0.86439688,0.10157296,0.23255576,0.57715681,1.56203085
0.48324162,2.90822650,0.02136508,0.14673004,0.28340906,0.86822868,0.10154502,0.23530885,0.58308003,1.56720271
0.48924462,2.90803367,0.02162716,0.14651435,0.28328177,0.86907406,0.10102271,0.23701914,0.58669504,1.56687867
0.49524762,2.89673274,0.02181725,0.14554492,0.28263798,0.86674405,0.10000845,0.23762386,0.58786826,1.56084198
0.50125063,2.87406691,0.02193600,0.14382256,0.28146106,0.86109930,0.09851398,0.23707909,0.58650076,1.54894914
0.50725363,2.83996049,0.02198450,0.14136205,0.27973676,0.85205686,0.09656028,0.23536215,0.58253429,1.53114336
0.51325663,2.79453659,0.02196417,0.13819254,0.27745570,0.83959585,0.09417737,0.23247352,0.57595652,1.50746650
0.51925963,2.73812995,0.02187663,0.13435741,0.27461607,0.82376186,0.09140370,0.22843805,0.56680505,1.47806864
0.52526263,2.67129427,0.02172369,0.12991385,0.27122652,0.80466956,0.08828540,0.22330562,0.55516999,1.44321465
0.53126563,2.59480301,0.02150726,0.12493195,0.26730896,0.78250353,0.08487521,0.21715092,0.54119493,1.40328699
0.53726863,2.50964351,0.02122937,0.11949345,0.26290115,0.75751693,0.08123130,0.21007263,0.52507611,1.35878473
0.54327164,2.41700424,0.02089223,0.11369023,0.25805892,0.73002832,0.07741582,0.20219183,0.50705994,1.31031828
0.54927464,2.31825555,0.02049826,0.10762248,0.25285790,0.70041638,0.07349339,0.19364980,0.48743875,1.25860015
0.55527764,2.21492463,0.02005021,0.10139675,0.24739457,0.66911302,0.06952952,0.18460527,0.46654511,1.20443198
0.56128064,2.10866550,0.01955125,0.09512396,0.24178666,0.63659497,0.06558896,0.17523132,0.44474480,1.14868827
0.56728364,2.00122527,0.01900503,0.08891737,0.23617270,0.60337419,0.06173423,0.16571188,0.42242886,1.09229744
0.57328664,1.89440790,0.01841581,0.08289067,0.23071082,0.56998759,0.05802407,0.15623819,0.40000495,1.03622115
0.57928964,1.79003671,0.01778852,0.07715616,0.22557668,0.53698624,0.05451221,0.14700513,0.37788833,0.98143242
0.58529265,1.68991708,0.01712876,0.07182320,0.22096061,0.50492458,0.05124624,0.13820766,0.35649292,0.92889359
0.59129565,1.59580035,0.01644282,0.06699678,0.21706399,0.47434985,0.04826672,0.13003744,0.33622249,0.87953489
0.59729865,1.50935000,0.01573763,0.06277639,0.21409501,0.44579200,0.04560657,0.12267968,0.31746255,0.83423417
0.60330165,1.43211095,0.01502071,0.05925501,0.21226374,0.41975433,0.04329070,0.11631019,0.30057282,0.79379865
0.60930465,1.36548242,0.01430000,0.05651834,0.21177674,0.39670497,0.04133589,0.11109278,0.28588066,0.75894897
0.61530765,1.31069493,0.01358372,0.05464412,0.21283136,0.37706924,0.03975099,0.10717693,0.27367537,0.73030592
0.62131066,1.26879123,0.01288024,0.05370152,0.21560974,0.36122286,0.03853727,0.10469558,0.26420355,0.70838011
0.62731366,1.24061152,0.01219781,0.05375054,0.22027275,0.34948615,0.03768907,0.10376330,0.25766534,0.69356463
0.63331666,1.22678246,0.01154445,0.05484146,0.22695403,0.34211893,0.03719453,0.10447444,0.25421160,0.68613056
0.63931966,1.22770992,0.01092768,0.05701408,0.23575426,0.33931629,0.03703656,0.10690154,0.25394203,0.68622532
0.64532266,1.24357518,0.01035439,0.06029698,0.24673592,0.34120498,0.03719388,0.11109372,0.25690394,0.69387361
0.65132566,1.27433423,0.00983067,0.06470664,0.25991865,0.34784059,0.03764206,0.11707530,0.26309190,0.70898070
0.65732866,1.31972014,0.00936166,0.07024645,0.27527545,0.35920537,0.03835468,0.12484443,0.27244807,0.73133792
0.66333167,1.37924824,0.00895150,0.07690572,0.29272992,0.37520686,0.03930438,0.13437197,0.28486317,0.76062993
0.66933467,1.45222422,0.00860323,0.08465861,0.31215469,0.39567743,0.04046394,0.14560057,0.30017828,0.79644372
0.67533767,1.53775507,0.00831881,0.09346318,0.33337122,0.42037480,0.04180716,0.15844411,0.31818732,0.83827912
0.68134067,1.63476316,0.00809909,0.10326065,0.35615112,0.44898375,0.04330977,0.17278764,0.33864040,0.88556039
0.68734367,1.74200335,0.00794392,0.11397479,0.38021903,0.48111929,0.04495003,0.18848777,0.36124799,0.93764910
0.69334667,1.85808336,0.00785218,0.12551179,0.40525711,0.51633119,0.04670931,0.20537386,0.38568609,0.99385771
0.69934967,1.98148744,0.00782191,0.13776049,0.43091116,0.55411033,0.04857242,0.22324986,0.41160220,1.05346386
0.70535268,2.11060306,0.00785041,0.15059313,0.45679823,0.59389662,0.05052781,0.24189710,0.43862232,1.11572509
0.71135568,2.24375046,0.00793441,0.16386668,0.48251551,0.63508869,0.05256753,0.26107784,0.46635868,1.17989365
0.71735868,2.37921447,0.00807015,0.17742477,0.50765042,0.67705511,0.05468707,0.28053967,0.49441821,1.24523110
0.72336168,2.51527801,0.00825358,0.19110019,0.53179136,0.71914706,0.05688499,0.30002074,0.52241147,1.31102223
0.72936468,2.65025614,0.00848042,0.20471796,0.55453894,0.76071198,0.05916240,0.31925554,0.54996173,1.37658813
0.73536768,2.78252994,0.00874630,0.21809884,0.57551717,0.80110793,0.06152229,0.33798122,0.57671407,1.44129767
0.74137069,2.91057865,0.00904686,0.23106326,0.59438421,0.83971810,0.06396877,0.35594409,0.60234385,1.50457717
0.74737369,3.03300914,0.00937780,0.24343550,0.61084222,0.87596505,0.06650619,0.37290618,0.62656446,1.56591794
0.75337669,3.14858137,0.00973491,0.25504791,0.62464591,0.90932394,0.06913815,0.38865147,0.64913377,1.62488123
0.75937969,3.25622880,0.01011413,0.26574508,0.63560938,0.93933438,0.07186658,0.40299158,0.66985906,1.68110042
0.76538269,3.35507286,0.01051151,0.27538782,0.64361089,0.96561037,0.07469077,0.41577062,0.68860011,1.73428062
0.77138569,3.44443096,0.01092318,0.28385659,0.64859550,0.98784777,0.07760643,0.42686898,0.70527025,1.78419540
0.77738869,3.52381772,0.01134532,0.29105454,0.65057531,1.00582921,0.08060492,0.43620588,0.71983526,1.83068119
0.78339170,3.59293955,0.01177410,0.29690970,0.64962729,1.01942610,0.08367256,0.44374051,0.73231024,1.87362966
0.78939470,3.65168311,0.01220558,0.30137647,0.64588898,1.02859772,0.08679016,0.44947171,0.74275440,1.91297855
0.79539770,3.70009851,0.01263565,0.30443624,0.63955209,1.03338763,0.08993278,0.45343627,0.75126422,1.94870172
0.80140070,3.73837842,0.01306001,0.30609711,0.63085446,1.03391742,0.09306974,0.45570581,0.75796523,1.98079910
0.80740370,3.76683447,0.01347407,0.30639280,0.62007071,1.03037849,0.09616493,0.45638252,0.76300292,2.00928726
0.81340670,3.78587252,0.01387295,0.30538078,0.60750213,1.02302200,0.09917742,0.45559398,0.76653322,2.03419140
0.81940970,3.79596843,0.01425147,0.30313966,0.59346616,1.01214785,0.10206240,0.45348719,0.76871316,2.05553930
0.82541271,3.79764563,0.01460421,0.29976612,0.57828619,0.99809308,0.10477233,0.45022235,0.76969216,2.07335786
0.83141571,3.79145606,0.01492558,0.29537133,0.56228186,0.98122030,0.10725840,0.44596651,0.76960449,2.08767234
0.83741871,3.77796520,0.01520991,0.29007724,0.54576049,0.96190672,0.10947222,0.44088757,0.76856332,2.09850864
0.84342171,3.75774202,0.01545162,0.28401270,0.52900990,0.94053428,0.11136758,0.43514871,0.76665653,2.10589830
0.84942471,3.73135397,0.01564538,0.27730978,0.51229276,0.91748104,0.11290227,0.42890373,0.76394467,2.10988594
0.85542771,3.69936681,0.01578629,0.27010023,0.49584278,0.89311436,0.11403998,0.42229338,0.76046091,2.11053851
0.86143072,3.66234861,0.01587013,0.26251238,0.47986254,0.86778565,0.11475190,0.41544270,0.75621302,2.10795565
0.86743372,3.62087705,0.01589353,0.25466844,0.46452307,0.84182696,0.11501828,0.40845959,0.75118714,2.10228009
0.87343672,3.57554855,0.01585415,0.24668235,0.44996482,0.81554903,0.11482956,0.40143449,0.74535293,2.09370739
0.87943972,3.52698793,0.01575089,0.23865816,0.43629985,0.78924074,0.11418725,0.39444107,0.73866984,2.08249371
0.88544272,3.47585698,0.01558402,0.23068900,0.42361491,0.76316956,0.11310421,0.38753778,0.73109382,2.06896098
0.89144572,3.42286050,0.01535521,0.22285641,0.41197499,0.73758260,0.11160466,0.38077008,0.72258417,2.05349847
0.89744872,3.36874851,0.01506764,0.21523033,0.40142713,0.71270800,0.10972353,0.37417302,0.71310997,2.03656036
0.90345173,3.31431361,0.01472591,0.20786925,0.39200392,0.68875623,0.10750545,0.36777415,0.70265559,2.01865876
0.90945473,3.26038279,0.01433598,0.20082077,0.38372661,0.66592100,0.10500328,0.36159616,0.69122505,2.00035235
0.91545773,3.20780351,0.01390504,0.19412228,0.37660751,0.64437958,0.10227620,0.35565939,0.67884483,1.98223068
0.92146073,3.15742430,0.01344126,0.18780177,0.37065147,0.62429232,0.09938762,0.34998377,0.66556512,1.96489474
0.92746373,3.11007043,0.01295358,0.18187862,0.36585646,0.60580131,0.09640283,0.34459018,0.65145931,1.94893462
0.93346673,3.06651593,0.01245141,0.17636435,0.36221318,0.58902833,0.09338655,0.33950111,0.63662196,1.93490528
0.93946973,3.02745319,0.01194435,0.17126334,0.35970390,0.57407203,0.09040058,0.33474056,0.62116529,1.92330153
0.94547274,2.99346207,0.01144184,0.16657339,0.35830057,0.56100472,0.08750155,0.33033332,0.60521464,1.91453373
0.95147574,2.96498024,0.01095286,0.16228614,0.35796258,0.54986894,0.08473892,0.32630355,0.58890306,1.90890536
0.95747874,2.94227668,0.01048569,0.15838751,0.35863428,0.54067424,0.08215332,0.32267296,0.57236555,1.90659398
0.96348174,2.92543031,0.01004759,0.15485804,0.36024273,0.53339425,0.07977537,0.31945871,0.55573332,1.90763651
0.96948474,2.91431512,0.00964464,0.15167320,0.36269587,0.52796478,0.07762485,0.31667111,0.53912839,1.91192007
0.97548774,2.90859336,0.00928156,0.14880384,0.36588135,0.52428277,0.07571050,0.31431152,0.52265898,1.91917896
0.98149075,2.90771758,0.00896163,0.14621673,0.36966642,0.52220678,0.07403017,0.31237045,0.50641590,1.92899828
0.98749375,2.91094202,0.00868663,0.14387524,0.37389878,0.52155876,0.07257159,0.31082620,0.49047019,1.94082429
0.99349675,2.91734329,0.00845690,0.14174029,0.37840882,0.52212760,0.07131342,0.30964401,0.47487202,1.95398121
0.99949975,2.92584977,0.00827137,0.13977149,0.38301294,0.52367412,0.07022681,0.30877607,0.45965112,1.96769399
1.00550275,2.93527877,0.00812775,0.13792853,0.38751811,0.52593758,0.06927710,0.30816212,0.44481833,1.98111605
1.01150575,2.94437993,0.00802263,0.13617275,0.39172739,0.52864344,0.06842580,0.30773101,0.43036850,1.99336084
1.01750875,2.95188297,0.00795178,0.13446895,0.39544629,0.53151216,0.06763267,0.30740292,0.41628413,2.00353598
1.02351176,2.95654784,0.00791027,0.13278720,0.39848961,0.53426860,0.06685768,0.30709223,0.40253993,2.01077825
1.02951476,2.95721496,0.00789280,0.13110478,0.40068842,0.53665175,0.06606305,0.30671096,0.38910753,2.01428811
1.03551776,2.95285329,0.00789388,0.12940795,0.40189700,0.53842428,0.06521494,0.30617262,0.37596044,2.01336199
1.04152076,2.94260400,0.00790808,0.12769363,0.40199913,0.53938150,0.06428503,0.30539613,0.36307868,2.00742110
1.04752376,2.92581800,0.00793025,0.12597076,0.40091363,0.53935937,0.06325168,0.30430985,0.35045299,1.99603541
1.05352676,2.90208533,0.00795564,0.12426124,0.39859880,0.53824119,0.06210079,0.30285533,0.33808823,1.97894178
1.05952976,2.87125542,0.00798014,0.12260052,0.39505542,0.53596257,0.06082634,0.30099062,0.32600589,1.95605560
1.06553277,2.83344721,0.00800030,0.12103754,0.39032829,0.53251459,0.05943045,0.29869308,0.31424560,1.92747543
1.07153577,2.78904885,0.00801348,0.11963411,0.38450613,0.52794484,0.05792319,0.29596133,0.30286548,1.89348065
1.07753877,2.73870698,0.00801781,0.11846374,0.37771982,0.52235641,0.05632197,0.29281640,0.29194147,1.85452230
1.08354177,2.68330628,0.00801226,0.11760981,0.37013909,0.51590478,0.05465071,0.28930197,0.28156555,1.81120773
1.08954477,2.62394012,0.00799653,0.11716310,0.36196775,0.50879274,0.05293869,0.28548356,0.27184313,1.76427977
1.09554777,2.56187373,0.00797104,0.11721894,0.35343759,0.50126354,0.05121930,0.28144680,0.26288960,1.71459149
1.10155078,2.49850140,0.00793684,0.11787380,0.34480136,0.49359248,0.04952856,0.27729486,0.25482640,1.66307767
1.10755378,2.43529948,0.00789543,0.11922161,0.33632482,0.48607740,0.04790368,0.27314498,0.24777662,1.61072420
1.11355678,2.37377704,0.00784875,0.12134987,0.32827845,0.47902821,0.04638156,0.26912443,0.24186048,1.55853667
1.11955978,2.31542610,0.00779895,0.12433568,0.32092886,0.47275604,0.04499732,0.26536590,0.23719089,1.50750930
1.12556278,2.26167309,0.00774833,0.12824188,0.31453032,0.46756228,0.04378296,0.26200266,0.23386912,1.45859536
1.13156578,2.21383327,0.00769915,0.13311348,0.30931672,0.46372786,0.04276619,0.25916354,0.23198101,1.41267996
1.13756878,2.17306957,0.00765359,0.13897438,0.30549399,0.46150326,0.04196940,0.25696805,0.23159352,1.37055608
1.14357179,2.14035696,0.00761356,0.14582475,0.30323346,0.46109947,0.04140885,0.25552171,0.23275211,1.33290437
1.14957479,2.11645333,0.00758067,0.15363902,0.30266620,0.46268008,0.04109406,0.25491196,0.23547861,1.30027708
1.15557779,2.10187761,0.00755612,0.16236466,0.30387845,0.46635502,0.04102755,0.25520457,0.23976995,1.27308656
1.16158079,2.09689537,0.00754066,0.17192180,0.30690840,0.47217583,0.04120464,0.25644080,0.24559759,1.25159807
1.16758379,2.10151221,0.00753454,0.18220377,0.31174425,0.48013272,0.04161366,0.25863547,0.25290758,1.23592704
1.17358679,2.11547470,0.00753750,0.19307857,0.31832374,0.49015348,0.04223623,0.26177579,0.26162135,1.22604055
1.17958979,2.13827875,0.00754881,0.20439122,0.32653495,0.50210429,0.04304790,0.26582119,0.27163703,1.22176250
1.18559280,2.16918472,0.00756722,0.21596698,0.33621867,0.51579230,0.04401882,0.27070397,0.28283130,1.22278252
1.19159580,2.20723889,0.00759109,0.22761527,0.34717197,0.53096998,0.04511462,0.27633081,0.29506163,1.22866775
1.19759880,2.25130044,0.00761841,0.23913432,0.35915308,0.54734114,0.04629746,0.28258506,0.30816888,1.23887743
1.20360180,2.30007323,0.00764691,0.25031622,0.37188750,0.56456842,0.04752710,0.28932972,0.32198014,1.25277970
1.20960480,2.35214138,0.00767417,0.26095234,0.38507496,0.58228205,0.04876203,0.29641091,0.33631181,1.26967019
1.21560780,2.40600798,0.00769770,0.27083888,0.39839735,0.60008971,0.04996064,0.30366192,0.35097271,1.28879204
1.22161081,2.46013572,0.00771515,0.27978237,0.41152724,0.61758724,0.05108235,0.31090750,0.36576745,1.30935691
1.22761381,2.51298871,0.00772437,0.28760497,0.42413676,0.63436986,0.05208872,0.31796840,0.38049972,1.33056649
1.23361681,2.56307430,0.00772362,0.29414930,0.43590662,0.65004370,0.05294448,0.32466600,0.39497569,1.35163424
1.23961981,2.60898413,0.00771166,0.29928279,0.44653507,0.66423725,0.05361842,0.33082697,0.40900747,1.37180676
1.24562281,2.64943317,0.00768795,0.30290125,0.45574634,0.67661248,0.05408418,0.33628773,0.42241656,1.39038445
1.25162581,2.68329600,0.00765276,0.30493170,0.46329848,0.68687522,0.05432096,0.34089877,0.43503730,1.40674090
1.25762881,2.70963915,0.00760726,0.30533430,0.46899021,0.69478457,0.05431393,0.34452859,0.44672028,1.42034064
1.26363182,2.72774878,0.00755366,0.30410331,0.47266654,0.70016095,0.05405465,0.34706728,0.45733577,1.43075461
1.26963482,2.73715270,0.00749526,0.30126722,0.47422311,0.70289259,0.05354121,0.34842956,0.46677689,1.43767294
1.27563782,2.73763599,0.00743648,0.29688788,0.47360887,0.70294004,0.05277822,0.34855736,0.47496267,1.44091460
1.28164082,2.72924969,0.00738288,0.29105884,0.47082716,0.70033872,0.05177670,0.34742160,0.48184075,1.44043343
1.28764382,2.71231189,0.00734108,0.28390290,0.46593507,0.69519915,0.05055378,0.34502345,0.48738959,1.43632025
1.29364682,2.68740108,0.00731876,0.27556898,0.45904115,0.68770493,0.04913224,0.34139471,0.49162020,1.42880070
1.29964982,2.65534156,0.00732441,0.26622842,0.45030148,0.67810828,0.04754001,0.33659744,0.49457706,1.41822882
1.30565283,2.61718112,0.00736728,0.25607091,0.43991429,0.66672340,0.04580946,0.33072282,0.49633818,1.40507613
1.31165583,2.57416130,0.00745707,0.24529997,0.42811336,0.65391770,0.04397670,0.32388917,0.49701421,1.38991658
1.31765883,2.52768104,0.00760369,0.23412843,0.41516028,0.64010111,0.04208075,0.31623914,0.49674641,1.37340746
1.32366183,2.47925445,0.00781700,0.22277363,0.40133609,0.62571384,0.04016274,0.30793628,0.49570345,1.35626697
1.32966483,2.43046403,0.00810643,0.21145287,0.38693235,0.61121299,0.03826494,0.29916078,0.49407712,1.33924879
1.33566783,2.38291072,0.00848063,0.20037883,0.37224216,0.59705833,0.03642998,0.29010481,0.49207686,1.32311475
1.34167084,2.33816220,0.00894713,0.18975532,0.35755131,0.58369796,0.03469991,0.28096729,0.48992326,1.30860636
1.34767384,2.29770149,0.00951198,0.17977330,0.34312997,0.57155414,0.03311540,0.27194842,0.48784078,1.29641614
1.35367684,2.26287735,0.01017933,0.17060731,0.32922506,0.56100994,0.03171489,0.26324406,0.48604985,1.28716015
1.35967984,2.23485862,0.01095120,0.16241227,0.31605374,0.55239718,0.03053394,0.25504021,0.48475867,1.28135255
1.36568284,2.21459403,0.01182713,0.15532077,0.30379813,0.54598622,0.02960448,0.24750759,0.48415509,1.27938347
1.37168584,2.20277944,0.01280395,0.14944091,0.29260138,0.54197781,0.02895433,0.24079681,0.48439884,1.28150120
1.37768884,2.19983374,0.01387570,0.14485468,0.28256536,0.54049763,0.02860667,0.23503393,0.48561463,1.28779959
1.38369185,2.20588478,0.01503347,0.14161680,0.27374990,0.54159352,0.02857974,0.23031697,0.48788640,1.29821142
1.38969485,2.22076602,0.01626554,0.13975435,0.26617364,0.54523567,0.02888660,0.22671311,0.49125307,1.31250831
1.39569785,2.24402458,0.01755741,0.13926681,0.25981649,0.55131980,0.02953506,0.22425706,0.49570610,1.33030739
1.40170085,2.27494046,0.01889214,0.14012690,0.25462345,0.55967319,0.03052770,0.22295037,0.50118905,1.35108461
1.40770385,2.31255657,0.02025066,0.14228188,0.25050985,0.57006337,0.03186212,0.22276192,0.50759931,1.37419461
1.41370685,2.35571865,0.02161225,0.14565560,0.24736758,0.58220909,0.03353123,0.22362953,0.51479190,1.39889630
1.41970985,2.40312359,0.02295512,0.15015103,0.24507224,0.59579322,0.03552373,0.22546255,0.52258542,1.42438324
1.42571286,2.45337440,0.02425701,0.15565339,0.24349078,0.61047695,0.03782472,0.22814552,0.53076975,1.44981780
1.43171586,2.50503954,0.02549596,0.16203374,0.24248949,0.62591473,0.04041636,0.23154263,0.53911539,1.47436751
1.43771886,2.55671428,0.02665098,0.16915298,0.24194184,0.64176923,0.04327862,0.23550284,0.54738384,1.49724214
1.44372186,2.60708131,0.02770284,0.17686607,0.24173599,0.65772581,0.04639012,0.23986550,0.55533874,1.51772985
1.44972486,2.65496803,0.02863480,0.18502646,0.24178161,0.67350554,0.04972888,0.24446627,0.56275706,1.53523078
1.45572786,2.69939782,0.02943329,0.19349053,0.24201564,0.68887650,0.05327309,0.24914301,0.56943995,1.54928642
1.46173087,2.73963291,0.03008848,0.20212173,0.24240695,0.70366251,0.05700179,0.25374148,0.57522263,1.55960351
1.46773387,2.77520679,0.03059481,0.21079459,0.24295939,0.71774900,0.06089539,0.25812057,0.57998272,1.56607100
1.47373687,2.80594432,0.03095133,0.21939804,0.24371336,0.73108570,0.06493604,0.26215689,0.58364678,1.56876950
1.47973987,2.83196868,0.03116192,0.22783818,0.24474559,0.74368595,0.06910779,0.26574846,0.58619445,1.56797228
1.48574287,2.85369433,0.03123528,0.23604016,0.24616722,0.75562252,0.07339654,0.26881741,0.58766012,1.56413791
1.49174587,2.87180623,0.03118485,0.24394927,0.24812017,0.76702039,0.07778972,0.27131153,0.58813194,1.55789459
1.49774887,2.88722600,0.03102845,0.25153093,0.25077191,0.77804646,0.08227579,0.27320463,0.58774807,1.55001663
1.50375188,2.90106637,0.03078783,0.25876979,0.25430873,0.78889699,0.08684346,0.27449573,0.58669047,1.54139423
1.50975488,2.91457582,0.03048798,0.26566783,0.25892786,0.79978312,0.09148085,0.27520712,0.58517640,1.53299743
1.51575788,2.92907586,0.03015640,0.27224162,0.26482859,0.81091538,0.09617439,0.27538140,0.58344799,1.52583604
1.52176088,2.94589361,0.02982214,0.27851883,0.27220277,0.82248792,0.10090783,0.27507766,0.58176040,1.52091697
1.52776388,2.96629289,0.02951489,0.28453419,0.28122494,0.83466318,0.10566115,0.27436707,0.58036915,1.51920079
1.53376688,2.99140673,0.02926392,0.29032515,0.29204261,0.84755797,0.11040965,0.27332798,0.57951705,1.52155934
1.53976988,3.02217456,0.02909705,0.29592741,0.30476694,0.86123159,0.11512323,0.27204096,0.57942162,1.52873620
1.54577289,3.05928684,0.02903964,0.30137067,0.31946417,0.87567659,0.11976589,0.27058391,0.58026333,1.54131153
1.55177589,3.10313986,0.02911366,0.30667471,0.33614828,0.89081291,0.12429562,0.26902757,0.58217540,1.55967295
1.55777889,3.15380275,0.02933686,0.31184622,0.35477509,0.90648543,0.12866459,0.26743157,0.58523556,1.58399351
1.56378189,3.21099828,0.02972207,0.31687633,0.37523819,0.92246540,0.13281985,0.26584137,0.58946017,1.61421789
1.56978489,3.27409862,0.03027665,0.32173924,0.39736682,0.93845556,0.13670428,0.26428601,0.59480111,1.65005724
1.57578789,3.34213613,0.03100217,0.32639185,0.42092600,0.95409869,0.14025804,0.26277702,0.60114537,1.69099322
1.58179090,3.41382907,0.03189429,0.33077450,0.44561901,0.96898946,0.14342029,0.26130830,0.60831758,1.73629094
1.58779390,3.48762119,0.03294281,0.33481286,0.47109207,0.98268868,0.14613116,0.25985705,0.61608533,1.78502044
1.59379690,3.56173350,0.03413204,0.33842065,0.49694150,0.99473958,0.14833388,0.25838573,0.62416694,1.83608609
1.59979990,3.63422616,0.03544128,0.34150336,0.52272285,1.00468517,0.14997700,0.25684473,0.63224153,1.88826254
1.60580290,3.70306793,0.03684556,0.34396244,0.54796203,1.01208598,0.15101652,0.25517577,0.63996075,1.94023613
1.61180590,3.76621016,0.03831651,0.34570008,0.57216795,1.01653733,0.15141788,0.25331576,0.64696188,1.99065000
1.61780890,3.82166232,0.03982342,0.34662394,0.59484636,1.01768526,0.15115764,0.25120080,0.65288151,2.03815120
1.62381191,3.86756578,0.04133435,0.34665194,0.61551432,1.01524069,0.15022489,0.24877031,0.65736934,2.08143782
1.62981491,3.90226275,0.04281729,0.34571659,0.63371489,1.00899085,0.14862214,0.24597079,0.66010156,2.11930445
1.63581791,3.92435753,0.04424131,0.34376882,0.64903134,0.99880791,0.14636573,0.24275929,0.66079305,2.15068389
1.64182091,3.93276752,0.04557773,0.34078094,0.66110041,0.98465415,0.14348582,0.23910620,0.65920813,2.17468348
1.64782391,3.92676183,0.04680102,0.33674875,0.66962405,0.96658390,0.14002575,0.23499735,0.65516924,2.19061463
1.65382691,3.90598605,0.04788973,0.33169261,0.67437914,0.94474193,0.13604099,0.23043528,0.64856334,2.19801421
1.65982991,3.87047219,0.04882706,0.32565739,0.67522477,0.91935870,0.13159762,0.22543963,0.63934572,2.19665703
1.66583292,3.82063377,0.04960134,0.31871146,0.67210677,0.89074278,0.12677048,0.22004666,0.62754117,2.18655889
1.67183592,3.75724625,0.05020615,0.31094465,0.66505929,0.85927072,0.12164099,0.21430801,0.61324251,2.16797020
