energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Ir_p_up,Ir_d_up,Te_p_up,Te_d_up
-3.27463732,2.55831571,0.00037872,0.20577633,0.19431607,0.62599073,0.35696746,1.23427740,0.36169202,0.00000000
-3.26863432,2.64556183,0.00040780,0.21513895,0.19996446,0.64915401,0.37704747,1.27434508,0.36818765,0.00000000
-3.26263132,2.73838907,0.00043895,0.22457490,0.20597415,0.67420338,0.39736606,1.31713625,0.37533608,0.00000000
-3.25662831,2.83542695,0.00047194,0.23392614,0.21218671,0.70090074,0.41759477,1.36198001,0.38292545,0.00000000
-3.25062531,2.93521436,0.00050653,0.24302788,0.21843515,0.72899468,0.43739542,1.40815439,0.39072359,0.00000000
-3.24462231,3.03624787,0.00054245,0.25171302,0.22454884,0.75823197,0.45642831,1.45490843,0.39848547,0.00000000
-3.23861931,3.13703273,0.00057946,0.25981691,0.23035874,0.78836957,0.47436132,1.50148508,0.40596162,0.00000000
-3.23261631,3.23613423,0.00061729,0.26718235,0.23570242,0.81918645,0.49087951,1.54714402,0.41290746,0.00000000
-3.22661331,3.33222713,0.00065566,0.27366447,0.24042896,0.85049505,0.50569482,1.59118331,0.41909277,0.00000000
-3.22061031,3.42414129,0.00069434,0.27913532,0.24440331,0.88215163,0.51855524,1.63295921,0.42431098,0.00000000
-3.21460730,3.51090153,0.00073306,0.28348791,0.24751008,0.91406523,0.52925316,1.67190338,0.42838784,0.00000000
-3.20860430,3.59176039,0.00077162,0.28663961,0.24965650,0.94620493,0.53763252,1.70753704,0.43118898,0.00000000
-3.20260130,3.66622254,0.00080981,0.28853456,0.25077460,0.97860499,0.54359421,1.73948169,0.43262600,0.00000000
-3.19659830,3.73406030,0.00084749,0.28914527,0.25082245,1.01136778,0.54709977,1.76746641,0.43266090,0.00000000
-3.19059530,3.79531971,0.00088457,0.28847314,0.24978445,1.04466412,0.54817294,1.79133157,0.43130857,0.00000000
-3.18459230,3.85031734,0.00092101,0.28654799,0.24767081,1.07873118,0.54689921,1.81102928,0.42863731,0.00000000
-3.17858929,3.89962791,0.00095688,0.28342666,0.24451614,1.11386747,0.54342321,1.82662074,0.42476727,0.00000000
-3.17258629,3.94406338,0.00099233,0.27919076,0.24037739,1.15042530,0.53794425,1.83827085,0.41986707,0.00000000
-3.16658329,3.98464415,0.00102767,0.27394372,0.23533122,1.18880034,0.53070997,1.84624039,0.41414860,0.00000000
-3.16058029,4.02256323,0.00106332,0.26780716,0.22947086,1.22941855,0.52200862,1.85087616,0.40786028,0.00000000
-3.15457729,4.05914428,0.00109989,0.26091700,0.22290281,1.27272054,0.51215994,1.85259940,0.40127919,0.00000000
-3.14857429,4.09579476,0.00113816,0.25341921,0.21574335,1.31914364,0.50150538,1.85189275,0.39470214,0.00000000
-3.14257129,4.13395520,0.00117915,0.24546552,0.20811500,1.36910189,0.49039754,1.84928609,0.38843630,0.00000000
-3.13656828,4.17504594,0.00122408,0.23720923,0.20014328,1.42296450,0.47918964,1.84534156,0.38278948,0.00000000
-3.13056528,4.22041286,0.00127443,0.22880120,0.19195352,1.48103337,0.46822500,1.84063790,0.37806064,0.00000000
-3.12456228,4.27127362,0.00133194,0.22038622,0.18366819,1.54352037,0.45782700,1.83575465,0.37453072,0.00000000
-3.11855928,4.32866607,0.00139862,0.21209973,0.17540445,1.61052528,0.44828993,1.83125636,0.37245432,0.00000000
-3.11255628,4.39340088,0.00147673,0.20406514,0.16727222,1.68201545,0.43987067,1.82767735,0.37205221,0.00000000
-3.10655328,4.46602017,0.00156879,0.19639163,0.15937270,1.75780819,0.43278184,1.82550752,0.37350524,0.00000000
-3.10055028,4.54676433,0.00167757,0.18917262,0.15179724,1.83755710,0.42718620,1.82517962,0.37694946,0.00000000
-3.09454727,4.63554867,0.00180603,0.18248472,0.14462670,1.92074334,0.42319287,1.82705874,0.38247283,0.00000000
-3.08854427,4.73195196,0.00195732,0.17638745,0.13793118,2.00667301,0.42085509,1.83143441,0.39011354,0.00000000
-3.08254127,4.83521790,0.00213467,0.17092337,0.13177002,2.09448125,0.42016984,1.83851588,0.39985989,0.00000000
-3.07653827,4.94427079,0.00234136,0.16611888,0.12619218,2.18314381,0.42107930,1.84843111,0.41165179,0.00000000
-3.07053527,5.05774545,0.00258064,0.16198544,0.12123674,2.27149619,0.42347401,1.86122953,0.42538372,0.00000000
-3.06453227,5.17403124,0.00285559,0.15852123,0.11693361,2.35826031,0.42719773,1.87688878,0.44090911,0.00000000
-3.05852926,5.29132894,0.00316905,0.15571323,0.11330432,2.44207804,0.43205381,1.89532520,0.45804584,0.00000000
-3.05252626,5.40771858,0.00352345,0.15353943,0.11036284,2.52155072,0.43781285,1.91640771,0.47658270,0.00000000
-3.04652326,5.52123558,0.00392073,0.15197128,0.10811629,2.59528309,0.44422142,1.93997432,0.49628650,0.00000000
-3.04052026,5.62995192,0.00436214,0.15097617,0.10656571,2.66193018,0.45101148,1.96585042,0.51690948,0.00000000
-3.03451726,5.73205831,0.00484815,0.15051979,0.10570653,2.72024484,0.45791013,1.99386772,0.53819682,0.00000000
-3.02851426,5.82594351,0.00537829,0.15056835,0.10552893,2.76912386,0.46464937,2.02388268,0.55989379,0.00000000
-3.02251126,5.91026631,0.00595100,0.15109041,0.10601808,2.80765052,0.47097539,2.05579300,0.58175226,0.00000000
-3.01650825,5.98401632,0.00656360,0.15205842,0.10715403,2.83513125,0.47665714,2.08955115,0.60353632,0.00000000
-3.01050525,6.04656001,0.00721211,0.15344963,0.10891153,2.85112458,0.48149364,2.12517368,0.62502678,0.00000000
-3.00450225,6.09766912,0.00789131,0.15524658,0.11125965,2.85546071,0.48531988,2.16274551,0.64602438,0.00000000
-2.99849925,6.13752954,0.00859463,0.15743694,0.11416127,2.84825066,0.48801109,2.20241860,0.66635152,0.00000000
-2.99249625,6.16672987,0.00931430,0.16001281,0.11757257,2.82988419,0.48948512,2.24440489,0.68585271,0.00000000
-2.98649325,6.18623001,0.01004133,0.16296956,0.12144254,2.80101666,0.48970293,2.28896360,0.70439368,0.00000000
-2.98049025,6.19731132,0.01076577,0.16630409,0.12571254,2.76254521,0.48866732,2.33638360,0.72185932,0.00000000
-2.97448724,6.20151103,0.01147681,0.17001294,0.13031616,2.71557547,0.48641992,2.38696181,0.73815082,0.00000000
-2.96848424,6.20054449,0.01216308,0.17409012,0.13517928,2.66138036,0.48303678,2.44097897,0.75318216,0.00000000
-2.96248124,6.19621983,0.01281294,0.17852486,0.14022053,2.60135303,0.47862280,2.49867443,0.76687649,0.00000000
-2.95647824,6.19034975,0.01341477,0.18329968,0.14535209,2.53695633,0.47330538,2.56022159,0.77916256,0.00000000
-2.95047524,6.18466559,0.01395737,0.18838858,0.15048101,2.46967121,0.46722773,2.62570588,0.78997167,0.00000000
-2.94447224,6.18073864,0.01443025,0.19375580,0.15551087,2.40094659,0.46054218,2.69510680,0.79923552,0.00000000
-2.93846923,6.17991308,0.01482406,0.19935520,0.16034388,2.33215302,0.45340394,2.76828561,0.80688503,0.00000000
-2.93246623,6.18325425,0.01513088,0.20513022,0.16488334,2.26454238,0.44596556,2.84497961,0.81285044,0.00000000
-2.92646323,6.19151492,0.01534449,0.21101474,0.16903632,2.19921505,0.43837239,2.92480375,0.81706274,0.00000000
-2.92046023,6.20512104,0.01546068,0.21693451,0.17271646,2.13709608,0.43075935,3.00725970,0.81945630,0.00000000
-2.91445723,6.22417715,0.01547740,0.22280949,0.17584685,2.07892075,0.42324883,3.09175189,0.81997271,0.00000000
-2.90845423,6.24849037,0.01539489,0.22855661,0.17836269,2.02522994,0.41594999,3.17760984,0.81856541,0.00000000
-2.90245123,6.27761066,0.01521567,0.23409308,0.18021370,1.97637459,0.40895917,3.26411508,0.81520493,0.00000000
-2.89644822,6.31088392,0.01494457,0.23934002,0.18136611,1.93252847,0.40236136,3.35053120,0.80988427,0.00000000
-2.89044522,6.34751392,0.01458853,0.24422601,0.18180408,1.89370791,0.39623233,3.43613471,0.80262397,0.00000000
-2.88444222,6.38662816,0.01415645,0.24869065,0.18153051,1.85979657,0.39064118,3.52024475,0.79347656,0.00000000
-2.87843922,6.42734297,0.01365889,0.25268757,0.18056708,1.83057362,0.38565307,3.60224942,0.78252986,0.00000000
-2.87243622,6.46882303,0.01310776,0.25618696,0.17895362,1.80574298,0.38133160,3.68162677,0.76990883,0.00000000
-2.86643322,6.51033112,0.01251598,0.25917717,0.17674668,1.78496197,0.37774065,3.75795891,0.75577580,0.00000000
-2.86043022,6.55126468,0.01189701,0.26166553,0.17401747,1.76786734,0.37494551,3.83093816,0.74032874,0.00000000
-2.85442721,6.59117674,0.01126455,0.26367797,0.17084918,1.75409729,0.37301284,3.90036451,0.72379775,0.00000000
-2.84842421,6.62978004,0.01063207,0.26525770,0.16733388,1.74330834,0.37200968,3.96613471,0.70643968,0.00000000
-2.84242121,6.66693443,0.01001245,0.26646281,0.16356899,1.73518630,0.37200118,4.02822355,0.68853118,0.00000000
-2.83641821,6.70261891,0.00941768,0.26736294,0.15965373,1.72945117,0.37304744,4.08665872,0.67036050,0.00000000
-2.83041521,6.73689072,0.00885852,0.26803523,0.15568546,1.72585621,0.37519937,4.14149100,0.65221834,0.00000000
-2.82441221,6.76983529,0.00834427,0.26855963,0.15175632,1.72418182,0.37849397,4.19276222,0.63438840,0.00000000
-2.81840920,6.80151088,0.00788264,0.26901401,0.14795009,1.72422533,0.38294932,4.24047309,0.61713789,0.00000000
-2.81240620,6.83189299,0.00747957,0.26946915,0.14433968,1.72578810,0.38855969,4.28455388,0.60070871,0.00000000
-2.80640320,6.86082296,0.00713926,0.26998404,0.14098503,1.72866140,0.39529100,4.32483983,0.58530969,0.00000000
-2.80040020,6.88796545,0.00686415,0.27060175,0.13793186,1.73261264,0.40307720,4.36105384,0.57111021,0.00000000
-2.79439720,6.91277852,0.00665501,0.27134602,0.13521103,1.73737363,0.41181781,4.39279772,0.55823570,0.00000000
-2.78839420,6.93449945,0.00651111,0.27221886,0.13283856,1.74263217,0.42137684,4.41955313,0.54676510,0.00000000
-2.78239120,6.95214800,0.00643039,0.27319942,0.13081643,1.74802807,0.43158344,4.44069266,0.53673044,0.00000000
-2.77638819,6.96454792,0.00640969,0.27424390,0.12913391,1.75315433,0.44223429,4.45550050,0.52811851,0.00000000
-2.77038519,6.97036597,0.00644502,0.27528694,0.12776935,1.75756390,0.45309768,4.46320187,0.52087448,0.00000000
-2.76438219,6.96816643,0.00653182,0.27624402,0.12669240,1.76078183,0.46391931,4.46299944,0.51490724,0.00000000
-2.75837919,6.95647831,0.00666526,0.27701512,0.12586642,1.76232233,0.47442941,4.45411458,0.51009605,0.00000000
-2.75237619,6.93387094,0.00684048,0.27748914,0.12525100,1.76170972,0.48435106,4.43583101,0.50629824,0.00000000
-2.74637319,6.89903373,0.00705292,0.27754906,0.12480440,1.75850215,0.49340918,4.40753822,0.50335728,0.00000000
-2.74037019,6.85085487,0.00729845,0.27707745,0.12448583,1.75231644,0.50133975,4.36877176,0.50111103,0.00000000
-2.73436718,6.78849423,0.00757366,0.27596209,0.12425740,1.74285251,0.50789896,4.31924829,0.49939950,0.00000000
-2.72836418,6.71144598,0.00787591,0.27410142,0.12408574,1.72991569,0.51287165,4.25889294,0.49807177,0.00000000
-2.72236118,6.61958685,0.00820348,0.27140944,0.12394317,1.71343546,0.51607868,4.18785758,0.49699177,0.00000000
-2.71635818,6.51320728,0.00855557,0.26781992,0.12380835,1.69347916,0.51738292,4.10652890,0.49604272,0.00000000
-2.71035518,6.39302350,0.00893228,0.26328975,0.12366653,1.67025972,0.51669355,4.01552596,0.49512983,0.00000000
-2.70435218,6.26016985,0.00933449,0.25780106,0.12350938,1.64413677,0.51396842,3.91568751,0.49418150,0.00000000
-2.69834917,6.11617196,0.00976371,0.25136234,0.12333441,1.61561082,0.50921457,3.80804994,0.49314886,0.00000000
-2.69234617,5.96290242,0.01022193,0.24400831,0.12314410,1.58531074,0.50248676,3.69381740,0.49200392,0.00000000
-2.68634317,5.80252178,0.01071129,0.23579864,0.12294491,1.55397519,0.49388425,3.57432593,0.49073644,0.00000000
-2.68034017,5.63740826,0.01123388,0.22681572,0.12274609,1.52242881,0.48354613,3.45100368,0.48934996,0.00000000
-2.67433717,5.47008028,0.01179143,0.21716151,0.12255855,1.49155462,0.47164535,3.32532965,0.48785723,0.00000000
-2.66833417,5.30311622,0.01238506,0.20695375,0.12239385,1.46226399,0.45838192,3.19879312,0.48627536,0.00000000
-2.66233117,5.13907548,0.01301499,0.19632167,0.12226334,1.43546576,0.44397566,3.07285574,0.48462122,0.00000000
-2.65632816,4.98042505,0.01368034,0.18540155,0.12217750,1.41203613,0.42865878,2.94891826,0.48290721,0.00000000
-2.65032516,4.82947479,0.01437899,0.17433219,0.12214562,1.39279079,0.41266885,2.82829305,0.48113786,0.00000000
-2.64432216,4.68832421,0.01510744,0.16325068,0.12217571,1.37846048,0.39624218,2.71218329,0.47930731,0.00000000
-2.63831916,4.55882240,0.01586082,0.15228845,0.12227473,1.36967119,0.37960809,2.60166935,0.47739799,0.00000000
-2.63231616,4.44254197,0.01663294,0.14156790,0.12244901,1.36692944,0.36298416,2.49770197,0.47538041,0.00000000
-2.62631316,4.34076683,0.01741640,0.13119972,0.12270485,1.37061320,0.34657250,2.40110175,0.47321405,0.00000000
-2.62031016,4.25449261,0.01820282,0.12128076,0.12304928,1.38096820,0.33055713,2.31256400,0.47084938,0.00000000
-2.61430715,4.18443815,0.01898309,0.11189273,0.12349072,1.39810949,0.31510235,2.23266746,0.46823067,0.00000000
-2.60830415,4.13106527,0.01974770,0.10310153,0.12403970,1.42202729,0.30035204,2.16188555,0.46529943,0.00000000
-2.60230115,4.09460431,0.02048708,0.09495716,0.12470932,1.45259654,0.28642964,2.10059849,0.46199826,0.00000000
-2.59629815,4.07508226,0.02119195,0.08749427,0.12551550,1.48958881,0.27343875,2.04910483,0.45827475,0.00000000
-2.59029515,4.07235064,0.02185369,0.08073306,0.12647696,1.53268561,0.26146403,2.00763100,0.45408516,0.00000000
-2.58429215,4.08611047,0.02246459,0.07468056,0.12761485,1.58149195,0.25057225,1.97633778,0.44939771,0.00000000
-2.57828914,4.11593227,0.02301820,0.06933208,0.12895200,1.63554910,0.24081342,1.95532296,0.44419512,0.00000000
-2.57228614,4.16126947,0.02350946,0.06467281,0.13051183,1.69434585,0.23222166,1.94461972,0.43847631,0.00000000
-2.56628314,4.22146462,0.02393480,0.06067946,0.13231699,1.75732762,0.22481596,1.94419085,0.43225718,0.00000000
-2.56028014,4.29574831,0.02429224,0.05732170,0.13438774,1.82390320,0.21860062,1.95391925,0.42557028,0.00000000
-2.55427714,4.38323171,0.02458127,0.05456370,0.13674016,1.89344916,0.21356548,1.97359535,0.41846366,0.00000000
-2.54827414,4.48289428,0.02480274,0.05236530,0.13938429,1.96531222,0.20968586,2.00290283,0.41099871,0.00000000
-2.54227114,4.59356876,0.02495863,0.05068315,0.14232243,2.03881024,0.20692254,2.04140380,0.40324734,0.00000000
-2.53626813,4.71392604,0.02505185,0.04947166,0.14554754,2.11323262,0.20522160,2.08852516,0.39528866,0.00000000
-2.53026513,4.84246276,0.02508587,0.04868370,0.14904198,2.18784100,0.20451443,2.14354759,0.38720532,0.00000000
-2.52426213,4.97749450,0.02506450,0.04827135,0.15277666,2.26187134,0.20471812,2.20559880,0.37907990,0.00000000
-2.51825913,5.11715706,0.02499153,0.04818639,0.15671077,2.33453826,0.20573606,2.27365241,0.37099146,0.00000000
-2.51225613,5.25941824,0.02487052,0.04838084,0.16079198,2.40504242,0.20745916,2.34653357,0.36301257,0.00000000
-2.50625313,5.40210157,0.02470457,0.04880751,0.16495733,2.47258168,0.20976760,2.42293211,0.35520700,0.00000000
-2.50025013,5.54292278,0.02449618,0.04942046,0.16913476,2.53636605,0.21253320,2.50142360,0.34762821,0.00000000
-2.49424712,5.67953910,0.02424720,0.05017564,0.17324516,2.59563667,0.21562235,2.58049831,0.34031868,0.00000000
-2.48824412,5.80961027,0.02395883,0.05103148,0.17720500,2.64968824,0.21889952,2.65859737,0.33331028,0.00000000
-2.48224112,5.93086948,0.02363170,0.05194958,0.18092934,2.69789411,0.22223123,2.73415528,0.32662535,0.00000000
-2.47623812,6.04120142,0.02326603,0.05289550,0.18433522,2.73973310,0.22549031,2.80564735,0.32027874,0.00000000
-2.47023512,6.13872428,0.02286185,0.05383946,0.18734512,2.77481650,0.22856041,2.87164015,0.31428034,0.00000000
-2.46423212,6.22187156,0.02241923,0.05475719,0.18989042,2.80291377,0.23134040,2.93084312,0.30863809,0.00000000
-2.45822911,6.28946971,0.02193857,0.05563061,0.19191471,2.82397539,0.23374864,2.98215902,0.30336119,0.00000000
-2.45222611,6.34080740,0.02142084,0.05644858,0.19337679,2.83815117,0.23572683,3.02473096,0.29846322,0.00000000
-2.44622311,6.37569237,0.02086781,0.05720737,0.19425307,2.84580245,0.23724324,3.05798394,0.29396503,0.00000000
-2.44022011,6.39449242,0.02028231,0.05791115,0.19453947,2.84750717,0.23829528,3.08165866,0.28989701,0.00000000
-2.43421711,6.39815761,0.01966830,0.05857217,0.19425251,2.84405666,0.23891105,3.09583608,0.28630073,0.00000000
-2.42821411,6.38822169,0.01903103,0.05921079,0.19342964,2.83644370,0.23914999,3.10095122,0.28322968,0.00000000
-2.42221111,6.36678158,0.01837699,0.05985520,0.19212877,2.82584174,0.23910245,3.09779521,0.28074903,0.00000000
-2.41620810,6.33645494,0.01771389,0.06054100,0.19042691,2.81357565,0.23888811,3.08750523,0.27893446,0.00000000
-2.41020510,6.30031653,0.01705053,0.06131038,0.18841812,2.80108475,0.23865340,3.07154220,0.27786992,0.00000000
-2.40420210,6.26181551,0.01639659,0.06221116,0.18621070,2.78987935,0.23856786,3.05165677,0.27764464,0.00000000
-2.39819910,6.22467612,0.01576247,0.06329550,0.18392381,2.78149246,0.23881964,3.02984449,0.27834925,0.00000000
-2.39219610,6.19278547,0.01515897,0.06461849,0.18168363,2.77742827,0.23961013,3.00829156,0.28007152,0.00000000
-2.38619310,6.17007221,0.01459704,0.06623642,0.17961918,2.77910977,0.24114809,2.98931273,0.28289164,0.00000000
-2.38019010,6.16038063,0.01408754,0.06820501,0.17785806,2.78782728,0.24364326,2.97528345,0.28687750,0.00000000
-2.37418709,6.16734455,0.01364094,0.07057745,0.17652213,2.80469019,0.24729975,2.96856834,0.29208012,0.00000000
-2.36818409,6.19426570,0.01326712,0.07340242,0.17572334,2.83058380,0.25230945,2.97144824,0.29852947,0.00000000
-2.36218109,6.24400064,0.01297520,0.07672211,0.17555998,2.86613296,0.25884559,2.98604833,0.30623101,0.00000000
-2.35617809,6.31886043,0.01277335,0.08057021,0.17611320,2.91167405,0.26705668,3.01426946,0.31516300,0.00000000
-2.35017509,6.42052623,0.01266872,0.08497013,0.17744425,2.96723636,0.27706107,3.05772501,0.32527488,0.00000000
-2.34417209,6.54998375,0.01266741,0.08993327,0.17959222,3.03253355,0.28894225,3.11768531,0.33648664,0.00000000
-2.33816908,6.70747877,0.01277438,0.09545764,0.18257253,3.10696554,0.30274504,3.19503147,0.34868950,0.00000000
-2.33216608,6.89249490,0.01299354,0.10152672,0.18637616,3.18963068,0.31847288,3.29022009,0.36174759,0.00000000
-2.32616308,7.10375445,0.01332773,0.10810867,0.19096961,3.27934771,0.33608617,3.40326026,0.37550078,0.00000000
-2.32016008,7.33924207,0.01377882,0.11515603,0.19629555,3.37468655,0.35550185,3.53370348,0.38976851,0.00000000
-2.31415708,7.59625051,0.01434773,0.12260582,0.20227426,3.47400687,0.37659415,3.68064721,0.40435438,0.00000000
-2.30815408,7.87144666,0.01503444,0.13038021,0.20880562,3.57550285,0.39919654,3.84275181,0.41905138,0.00000000
-2.30215108,8.16095603,0.01583809,0.13838764,0.21577176,3.67725262,0.42310477,4.01827080,0.43364754,0.00000000
-2.29614807,8.46046268,0.01675691,0.14652456,0.22304016,3.77727053,0.44808095,4.20509334,0.44793176,0.00000000
-2.29014507,8.76532153,0.01778819,0.15467757,0.23046717,3.87356061,0.47385848,4.40079785,0.46169952,0.00000000
-2.28414207,9.07067967,0.01892829,0.16272618,0.23790189,3.96416934,0.50014774,4.60271507,0.47475838,0.00000000
-2.27813907,9.37160277,0.02017246,0.17054581,0.24519014,4.04723621,0.52664227,4.80799872,0.48693290,0.00000000
-2.27213607,9.66320296,0.02151483,0.17801132,0.25217867,4.12104046,0.55302532,5.01370150,0.49806898,0.00000000
-2.26613307,9.94076445,0.02294822,0.18500056,0.25871917,4.18404289,0.57897652,5.21685406,0.50803736,0.00000000
-2.26013007,10.19986313,0.02446409,0.19139823,0.26467234,4.23492156,0.60417846,5.41454454,0.51673621,0.00000000
-2.25412706,10.43647722,0.02605243,0.19709956,0.26991155,4.27260067,0.62832309,5.60399625,0.52409285,0.00000000
-2.24812406,10.64708579,0.02770167,0.20201394,0.27432628,4.29627220,0.65111767,5.78264107,0.53006456,0.00000000
-2.24212106,10.82875299,0.02939869,0.20606822,0.27782506,4.30540997,0.67229019,5.94818658,0.53463844,0.00000000
-2.23611806,10.97919596,0.03112887,0.20920961,0.28033794,4.29977635,0.69159416,6.09867494,0.53783058,0.00000000
-2.23011506,11.09683542,0.03287615,0.21140801,0.28181841,4.27942171,0.70881275,6.23253206,0.53968460,0.00000000
-2.22411206,11.18082796,0.03462326,0.21265774,0.28224462,4.24467736,0.72376217,6.34860581,0.54026956,0.00000000
-2.21810905,11.23108020,0.03635195,0.21297856,0.28162005,4.19614240,0.73629432,6.44619268,0.53967762,0.00000000
-2.21210605,11.24824503,0.03804335,0.21241588,0.27997349,4.13466546,0.74629877,6.52505231,0.53802145,0.00000000
-2.20610305,11.23370088,0.03967835,0.21104027,0.27735835,4.06132212,0.75370408,6.58540997,0.53543151,0.00000000
-2.20010005,11.18951519,0.04123814,0.20894614,0.27385139,3.97738884,0.75847855,6.62794732,0.53205338,0.00000000
-2.19409705,11.11839359,0.04270464,0.20624966,0.26955085,3.88431442,0.76063029,6.65378203,0.52804519,0.00000000
-2.18809405,11.02361641,0.04406114,0.20308607,0.26457407,3.78368967,0.76020691,6.66443711,0.52357513,0.00000000
-2.18209105,10.90896432,0.04529281,0.19960638,0.25905469,3.67721611,0.75729460,6.66180086,0.51881918,0.00000000
-2.17608804,10.77863487,0.04638722,0.19597348,0.25313942,3.56667431,0.75201683,6.64807873,0.51395886,0.00000000
-2.17008504,10.63715173,0.04733485,0.19235801,0.24698459,3.45389248,0.74453241,6.62573817,0.50917914,0.00000000
-2.16408204,10.48926830,0.04812952,0.18893390,0.24075252,3.34071552,0.73503320,6.59744774,0.50466623,0.00000000
-2.15807904,10.33986732,0.04876865,0.18587375,0.23460773,3.22897519,0.72374114,6.56601182,0.50060540,0.00000000
-2.15207604,10.19385816,0.04925352,0.18334424,0.22871317,3.12046117,0.71090478,6.53430214,0.49717854,0.00000000
-2.14607304,10.05607319,0.04958930,0.18150168,0.22322658,3.01689363,0.69679521,6.50518752,0.49456157,0.00000000
-2.14007004,9.93116486,0.04978500,0.18048773,0.21829694,2.91989695,0.68170140,6.48146307,0.49292150,0.00000000
-2.13406703,9.82350507,0.04985323,0.18042548,0.21406117,2.83097507,0.66592491,6.46578025,0.49241337,0.00000000
-2.12806403,9.73708837,0.04980984,0.18141600,0.21064113,2.75148821,0.64977415,6.46057922,0.49317680,0.00000000
-2.12206103,9.67544067,0.04967345,0.18353536,0.20814101,2.68263129,0.63355815,6.46802480,0.49533247,0.00000000
-2.11605803,9.64153546,0.04946480,0.18683224,0.20664502,2.62541403,0.61758007,6.48994768,0.49897854,0.00000000
-2.11005503,9.63771907,0.04920612,0.19132624,0.20621567,2.58064311,0.60213052,6.52779222,0.50418716,0.00000000
-2.10405203,9.66564730,0.04892030,0.19700685,0.20689236,2.54890639,0.58748097,6.58257246,0.51100121,0.00000000
-2.09804902,9.72623501,0.04863013,0.20383318,0.20869062,2.53055988,0.57387740,6.65483761,0.51943156,0.00000000
-2.09204602,9.81962090,0.04835752,0.21173441,0.21160175,2.52571753,0.56153446,6.74464858,0.52945484,0.00000000
-2.08604302,9.94514891,0.04812272,0.22061108,0.21559303,2.53424450,0.55063037,6.85156651,0.54101216,0.00000000
-2.08004002,10.10136812,0.04794362,0.23033700,0.22060845,2.55575437,0.54130282,6.97465442,0.55400868,0.00000000
-2.07403702,10.28605197,0.04783518,0.24076203,0.22656996,2.58961074,0.53364592,7.11249251,0.56831427,0.00000000
-2.06803402,10.49623785,0.04780893,0.25171537,0.23337917,2.63493374,0.52770862,7.26320741,0.58376534,0.00000000
-2.06203102,10.72828696,0.04787260,0.26300960,0.24091958,2.69061179,0.52349444,7.42451528,0.60016782,0.00000000
-2.05602801,10.97796415,0.04803000,0.27444513,0.24905915,2.75531899,0.52096275,7.59377799,0.61730122,0.00000000
-2.05002501,11.24053646,0.04828091,0.28581506,0.25765334,2.82753829,0.52003154,7.76807129,0.63492376,0.00000000
-2.04402201,11.51088834,0.04862121,0.29691036,0.26654840,2.90559028,0.52058156,7.94426319,0.65277828,0.00000000
-2.03801901,11.78365094,0.04904319,0.30752517,0.27558487,2.98766754,0.52246180,8.11910049,0.67059885,0.00000000
-2.03201601,12.05334191,0.04953590,0.31746203,0.28460133,3.07187390,0.52549594,8.28930062,0.68811780,0.00000000
-2.02601301,12.31451158,0.05008566,0.32653699,0.29343804,3.15626791,0.52948975,8.45164586,0.70507279,0.00000000
-2.02001001,12.56189098,0.05067669,0.33458436,0.30194073,3.23890949,0.53423884,8.60307662,0.72121384,0.00000000
-2.01400700,12.79053661,0.05129171,0.34146098,0.30996403,3.31790862,0.53953679,8.74078031,0.73630976,0.00000000
-2.00800400,12.99596692,0.05191269,0.34704979,0.31737480,3.39147438,0.54518293,8.86227248,0.75015403,0.00000000
-2.00200100,13.17428534,0.05252146,0.35126271,0.32405497,3.45796310,0.55098978,8.96546689,0.76256955,0.00000000
-1.99599800,13.32228527,0.05310040,0.35404260,0.32990399,3.51592355,0.55678953,9.04873180,0.77341238,0.00000000
-1.98999500,13.43753285,0.05363301,0.35536427,0.33484072,3.56413789,0.56243948,9.11093006,0.78257413,0.00000000
-1.98399200,13.51842422,0.05410443,0.35523458,0.33880470,3.60165651,0.56782608,9.15144128,0.78998299,0.00000000
-1.97798899,13.56421492,0.05450181,0.35369145,0.34175679,3.62782549,0.57286743,9.17016525,0.79560344,0.00000000
-1.97198599,13.57502028,0.05481465,0.35080197,0.34367915,3.64230549,0.57751414,9.16750647,0.79943459,0.00000000
-1.96598299,13.55178684,0.05503495,0.34665963,0.34457459,3.64508117,0.58174846,9.14434042,0.80150747,0.00000000
-1.95997999,13.49623610,0.05515725,0.34138080,0.34446528,3.63646075,0.58558185,9.10196326,0.80188117,0.00000000
-1.95397699,13.41078301,0.05517861,0.33510047,0.34339096,3.61706550,0.58905098,9.04202710,0.80063833,0.00000000
-1.94797399,13.29843280,0.05509841,0.32796761,0.34140663,3.58780957,0.59221252,8.96646390,0.79788005,0.00000000
-1.94197099,13.16266035,0.05491814,0.32014020,0.33857992,3.54987083,0.59513678,8.87740116,0.79372050,0.00000000
-1.93596798,13.00727740,0.05464110,0.31178007,0.33498822,3.50465364,0.59790081,8.77707323,0.78828161,0.00000000
-1.92996498,12.83629269,0.05427200,0.30304790,0.33071562,3.45374508,0.60058106,8.66773204,0.78168789,0.00000000
-1.92396198,12.65377084,0.05381664,0.29409844,0.32584990,3.39886604,0.60324607,8.55156078,0.77406178,0.00000000
-1.91795898,12.46369518,0.05328151,0.28507607,0.32047960,3.34181887,0.60594964,8.43059421,0.76551957,0.00000000
-1.91195598,12.26983961,0.05267346,0.27611105,0.31469127,3.28443348,0.60872472,8.30664864,0.75616809,0.00000000
